,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,H_in-C_out.2_x,H_in-C_out.2_y,H_in-C_out.2_speed,H_in-C_out.2_angle,H_in-C_out.3_x,H_in-C_out.3_y,H_in-C_out.3_speed,H_in-C_out.3_angle,H_in-C_out.4_x,H_in-C_out.4_y,H_in-C_out.4_speed,H_in-C_out.4_angle,H_in-C_out.5_x,H_in-C_out.5_y,H_in-C_out.5_speed,H_in-C_out.5_angle,C_in-E_out.19_x,C_in-E_out.19_y,C_in-E_out.19_speed,C_in-E_out.19_angle,C_in-E_out.20_x,C_in-E_out.20_y,C_in-E_out.20_speed,C_in-E_out.20_angle,H_in-C_out.6_x,H_in-C_out.6_y,H_in-C_out.6_speed,H_in-C_out.6_angle,H_in-C_out.7_x,H_in-C_out.7_y,H_in-C_out.7_speed,H_in-C_out.7_angle,C_in-E_out.21_x,C_in-E_out.21_y,C_in-E_out.21_speed,C_in-E_out.21_angle,C_in-E_out.22_x,C_in-E_out.22_y,C_in-E_out.22_speed,C_in-E_out.22_angle,A_in-D_out.19_x,A_in-D_out.19_y,A_in-D_out.19_speed,A_in-D_out.19_angle,E_in-C_out.0_x,E_in-C_out.0_y,E_in-C_out.0_speed,E_in-C_out.0_angle,H_in-C_out.8_x,H_in-C_out.8_y,H_in-C_out.8_speed,H_in-C_out.8_angle,E_in-C_out.1_x,E_in-C_out.1_y,E_in-C_out.1_speed,E_in-C_out.1_angle,H_in-C_out.9_x,H_in-C_out.9_y,H_in-C_out.9_speed,H_in-C_out.9_angle,E_in-C_out.2_x,E_in-C_out.2_y,E_in-C_out.2_speed,E_in-C_out.2_angle,H_in-C_out.10_x,H_in-C_out.10_y,H_in-C_out.10_speed,H_in-C_out.10_angle,H_in-C_out.11_x,H_in-C_out.11_y,H_in-C_out.11_speed,H_in-C_out.11_angle,H_in-C_out.12_x,H_in-C_out.12_y,H_in-C_out.12_speed,H_in-C_out.12_angle,E_in-C_out.3_x,E_in-C_out.3_y,E_in-C_out.3_speed,E_in-C_out.3_angle,E_in-C_out.4_x,E_in-C_out.4_y,E_in-C_out.4_speed,E_in-C_out.4_angle,H_in-C_out.13_x,H_in-C_out.13_y,H_in-C_out.13_speed,H_in-C_out.13_angle,E_in-C_out.5_x,E_in-C_out.5_y,E_in-C_out.5_speed,E_in-C_out.5_angle,E_in-C_out.6_x,E_in-C_out.6_y,E_in-C_out.6_speed,E_in-C_out.6_angle,H_in-C_out.14_x,H_in-C_out.14_y,H_in-C_out.14_speed,H_in-C_out.14_angle,E_in-C_out.7_x,E_in-C_out.7_y,E_in-C_out.7_speed,E_in-C_out.7_angle,E_in-C_out.8_x,E_in-C_out.8_y,E_in-C_out.8_speed,E_in-C_out.8_angle,scenario,participant_id,source_file
14855,14855,418.1,1568708071.4092026,418.1,,605.9026854009974,-25.528503289853965,688.1922741604,0.9986442327499392,595.36270963429,1.34841963494222,727.3790943715379,0.9954454898834229,608.6775896664989,-57.92001369590494,719.7835915028337,0.998343586921692,561.7249271663865,47.39292438627202,734.6163910879523,0.8411316275596619,585.3683981441543,-99.61808779178286,718.5709755355776,0.9491323232650756,503.1712644817608,112.59854007618263,568.8789482733707,0.9867892265319824,447.1677068751355,-152.5675706593239,547.3119655298467,0.9521772861480712,599.8412293999672,178.390744313041,414.6866887802978,0.7023499011993408,495.84462007619624,-195.8377731199754,340.3407601311112,0.9842579960823059,765.6560694655271,211.02573348160809,234.4158389637744,0.07963618636131288,678.5822097717665,-208.87782932259967,176.87577661699558,0.8530056476593018,406.25588539878447,131.8554957686494,128.85973878558806,0.07482674717903137,513.2992621111217,-84.65836057408553,171.82622773308395,0.0914175510406494,917.3211944344016,180.46864847648186,167.69731380124432,0.04027789831161499,722.504152509754,-96.72826720211617,69.14941929503112,0.7637566924095154,422.8593608043333,169.08285670333692,-622.863916281307,0.04990416765213013,525.321912899773,-139.2049549052434,-484.5848182634471,0.02157428860664368,3205.72,525.59,4.54,4.15,,,,,,,,,,,,,3203.85,278.88,7.95,179.75,,,,,,,,,3203.71,313.85,9.08,179.77,3202.51,551.58,7.99,179.46,3202.66,1231.03,7.99,359.45,3203.28,1166.75,7.92,359.45,,,,,3206.7,134.97,10.02,179.26,3196.36,878.34,5.92,179.64,3205.62,229.39,6.61,179.75,3081.26,881.49,7.98,89.71,3203.76,583.45,8.0,179.46,3004.12,881.1,9.97,89.71,2841.67,880.58,6.99,89.69,2898.72,880.58,7.99,89.71,3202.69,770.15,6.91,179.99,3202.69,784.12,6.82,179.99,2789.47,880.0,7.95,89.69,3201.02,1057.27,7.42,179.45,3200.88,1072.36,7.31,179.45,2700.26,683.86,7.92,322.4,3199.73,1192.13,7.77,179.45,,,,,2c,14,1568707580
14856,14856,418.13335142882994,1568708071.4425988,418.13335142882994,,613.5352032992763,-21.690662788884783,688.703947716212,0.9987241625785828,593.6441556739321,3.7888035468604953,727.1525473979435,0.9939522743225098,609.3029340189099,-56.837533098865784,719.0131619372082,0.98969304561615,567.4750759941422,46.66444875725993,735.4875898570172,0.744543194770813,586.2788674685438,-96.46727377246019,715.8488313502597,0.9503933787345886,507.00231707248423,112.3332600694783,570.3324599028209,0.9867123365402222,443.2323046183721,-147.73894280813548,549.2256738952701,0.9401954412460328,599.1345380031262,179.54590363248306,414.6400494279975,0.5645390748977661,490.4121491516705,-191.62875496087185,339.62403060734766,0.9721516966819764,757.1278040288188,210.64621206199814,227.13681666187256,0.051356703042984016,666.756810757332,-209.15317245812042,187.93826289949925,0.8057849407196045,417.6832483407673,133.76428285838819,138.9025828593411,0.055666327476501465,503.280581565358,-83.44570740747731,180.0327556100483,0.01833686232566833,924.2030009844763,160.97401488247462,160.88998205953664,0.4691562950611114,736.0387113908598,-101.80736235466485,73.47537920470894,0.7685509920120239,401.4243763669149,172.58768047176704,-645.5105005515775,0.054154157638549805,679.4717277235266,-89.64111565421972,-339.1273056069807,0.055883049964904785,3205.740010857298,525.7434165726178,4.529994571351022,4.560222574608121,,,,,,,,,,,,,3203.853335142883,278.6165237122436,7.946664857117008,179.75,,,,,,,,,3203.7133351428834,313.5498371405306,9.076664857117008,179.77,3202.513335142883,551.3131885693607,7.986664857117008,179.46,3202.6566648571165,1231.296811430639,7.9833297142340145,359.45,3203.276664857117,1167.016811430639,7.930005428648978,359.45,,,,,3206.706670285766,134.6331505688177,10.046681143063944,179.26,3196.3633351428834,878.1398914270204,5.956686571712921,179.64,3205.62,229.15987514107346,6.696713714957813,179.75,3081.523476287757,881.49,7.973329714234015,89.71,3203.763335142883,583.1798534264776,8.020010857297956,179.46,3004.453514288299,881.103335142883,9.959994571351023,89.71,2841.9001248589266,880.58,6.983329714234015,89.69,2898.986811430639,880.58,7.99,89.71,3202.69,769.9232102839565,6.8866539998190515,179.99,3202.69,783.8898751410735,6.853351428829929,179.99,2789.736811430639,880.0,7.956670285765987,89.69,3201.0233351428833,1057.0231994266583,7.413329714234013,179.45,3200.88,1072.1131994266584,7.323340571531972,179.45,2700.0999131416165,684.0667788587457,7.916664857117007,322.4,3199.7333351428833,1191.8731939980096,7.739983714053063,179.45,,,,,2c,14,1568707580
14857,14857,418.1666178564456,1568708071.47591,418.1666178564456,-82.96027786456537,617.9429061106209,-19.27913891655918,691.3940438619345,0.9988998174667358,594.681098829785,7.165870470844919,729.1207426492267,0.9927661418914796,608.8839587238698,-52.122290188012286,719.9697692253441,0.9928582310676576,563.9712911299457,48.65204971503204,735.4774670962637,0.6721224784851074,584.3352369738103,-97.0724197457094,711.8119936549556,0.8168365955352783,502.2745435395066,112.8385051035556,570.0160397177724,0.9844182729721068,437.5359493027479,-148.03941593496373,543.5937757531179,0.9434446692466736,601.2430438755213,182.69101804068092,419.41804563043854,0.7096431255340576,489.8505422281156,-189.44565118739564,339.9580914053342,0.9713174104690552,801.1894777718161,229.30749097339992,260.5888700972943,0.8673299551010132,658.2104222843271,-211.39763551882086,183.9827405760426,0.7997028827667236,430.1541715605703,133.86592308142542,145.83181695729996,0.05186730623245239,490.23392180182816,-83.25434212980059,173.07071532705052,0.04160314798355103,920.9054978078066,184.80788793035268,172.3032416576438,0.07332035899162292,805.3545108689481,-96.73791307624909,108.52161676645838,0.8175363540649414,326.8229275590169,198.4697924554579,-720.347146222327,0.0070233941078186035,695.15038451737,-90.43528520061851,-329.41191738127856,0.04224100708961487,3205.759970713868,525.8964421396495,4.520014643066333,4.969399634280325,,,,,,,,,,,,,3203.8566617856445,278.35371893408006,7.943338214355445,179.75,,,,,,,,,3203.716661785645,313.25043929198995,9.073338214355443,179.77,3202.5166617856453,551.0470571484356,7.983338214355445,179.46,3202.653338214355,1231.5629428515645,7.9766764287108884,359.45,3203.273338214356,1167.2829428515645,7.939985356933668,359.45,,,,,3206.713323571289,134.2971596498999,10.073294285156443,179.26,3196.366661785645,877.9402928613267,5.993279642090111,179.64,3205.62,228.9303367905257,6.783206426758442,179.75,3081.78628106592,881.49,7.9666764287108895,89.71,3203.7666617856453,582.9103953627912,8.039970713867334,179.46,3004.7861785644554,881.1066617856445,9.950014643066334,89.71,2842.1296632094745,880.58,6.9766764287108884,89.69,2899.2529428515645,880.58,7.99,89.71,3202.69,769.6969985761702,6.863367500488112,179.99,3202.69,783.6603367905258,6.886617856445555,179.99,2790.0029428515645,880.0,7.963323571289111,89.69,3201.026661785645,1056.777027862303,7.406676428710889,179.45,3200.88,1071.8670278623026,7.336647142578221,179.45,2699.9402342890617,684.2730307099624,7.913338214355445,322.4,3199.736661785645,1191.6170425053692,7.710043929198999,179.45,,,,,2c,14,1568707580
14858,14858,418.2,1568708071.509337,418.2,-81.95666289589806,614.1077455940365,-16.566263006894456,689.2714911072295,0.9989316463470459,596.2386674013203,9.474538663772977,726.1525552474353,0.9902662634849548,606.1546372710469,-50.268374355488426,717.0138769753398,0.9924708604812622,568.5117741482566,50.932541353225936,737.755585198947,0.6775144338607788,587.3390972642218,-95.984522555253,712.5617701428621,0.8361590504646301,505.9821556973326,119.13763198106972,572.4681434228747,0.9832376837730408,437.7380081400077,-145.5701268801398,541.7376181736067,0.9643471240997314,598.8912572830802,182.12019584707943,416.12326784010764,0.7812875509262085,486.04673809628594,-188.0308530078637,337.1110297847161,0.9702327251434326,764.3074809626971,220.32278840904263,231.85796870033005,0.04813510179519653,680.0463318389441,-207.1176448257005,198.3676059156596,0.8464112281799316,435.5683573007808,135.8069501440495,148.87230446584113,0.03678423166275024,484.30086829254935,-83.78969427990644,179.17155761308385,0.07147803902626038,920.6217249138859,168.01901013352855,161.90903237559246,0.4205820858478546,801.2122132574153,-86.46412036424938,102.92099717446644,0.8360526561737059,300.87052970485536,183.1016763766024,-745.8454999843544,0.013235092163085938,671.7925624809079,-101.53286960209965,-358.7663189658938,0.11763918399810792,3205.78,526.05,4.51,5.38,,,,,,,,,,,,,3203.86,278.09,7.94,179.75,,,,,,,,,3203.72,312.95,9.07,179.77,3202.52,550.78,7.98,179.46,3202.65,1231.83,7.97,359.45,3203.27,1167.55,7.95,359.45,,,,,3206.72,133.96,10.1,179.26,3196.37,877.74,6.03,179.64,3205.62,228.7,6.87,179.75,3082.05,881.49,7.96,89.71,3203.77,582.64,8.06,179.46,3005.12,881.11,9.94,89.71,2842.36,880.58,6.97,89.69,2899.52,880.58,7.99,89.71,3202.69,769.47,6.84,179.99,3202.69,783.43,6.92,179.99,2790.27,880.0,7.97,89.69,3201.03,1056.53,7.4,179.45,3200.88,1071.62,7.35,179.45,2699.78,684.48,7.91,322.4,3199.74,1191.36,7.68,179.45,,,,,2c,14,1568707580
14859,14859,418.2332361210138,1568708071.5425673,418.2332361210138,,615.3153983956272,-14.249379988248432,686.1624290768129,0.9990651607513428,593.3586155282642,11.050810748454941,723.5319919700861,0.9899392127990724,601.9865407998683,-49.417155916947976,714.3324426685557,0.9926263093948364,571.4702135988448,53.655422617163886,737.535637662428,0.6622031331062317,581.9618278656886,-94.80964937472656,708.6911035639515,0.8069772124290466,504.1066491726857,125.17603821528671,566.3679962759287,0.9727015495300292,436.6627192550087,-141.382149885581,543.916586034853,0.9494816660881042,601.6888034221981,189.67940550806603,409.14783931570815,0.79605633020401,484.8975515055448,-191.2582979013001,338.6951584365478,0.9808548092842102,804.9049391649789,232.1775206834563,258.6729529748087,0.6888976693153381,675.8500039793216,-207.89455013253325,194.20900601714985,0.8215804100036621,436.99132967214416,146.77165914436458,152.6745154998904,0.0982181429862976,482.5014670179485,-82.10521209230106,180.2290864866521,0.07566839456558228,920.0388932726013,165.52611122793448,145.9641060988209,0.5154456496238708,827.6364430120777,-93.48820644929356,119.41967983679407,0.7956259250640869,322.51417031410574,177.17117033285095,-723.9920891801328,0.008394390344619751,653.8997841601582,-102.25960403637163,-379.9903828871602,0.0974724292755127,3205.8032652847096,526.1995625445621,4.506676387898618,5.7755098400644735,,,,,,,,,,,,,3203.86,277.8241110318894,7.956618060506911,179.75,,,,,,,,,3203.72,312.6475512987742,9.076647224202764,179.77,3202.52,550.5141110318895,7.966705551594473,179.46,3202.65,1232.0958889681106,7.9965888968110574,359.45,3203.266676387899,1167.8125653560091,7.9300583273917065,359.45,,,,,3206.723323612101,133.62431517776042,10.106647224202764,179.26,3196.37,877.5339360497142,6.066559733115202,179.64,3205.62,228.46402354080186,6.9564139146359345,179.75,3082.315888968111,881.4933236121013,7.969970836304147,89.71,3203.7733236121016,582.3741110318895,8.053352775797237,179.46,3005.449037598037,881.11,9.946647224202763,89.71,2842.5926528470973,880.5833236121015,6.9733236121013835,89.69,2899.78588896811,880.5833236121015,7.983352775797236,89.71,3202.69,769.243994377106,6.836676387898617,179.99,3202.69,783.2006707650046,6.900058327391707,179.99,2790.532565356009,880.0033236121013,7.963352775797236,89.69,3201.033323612101,1056.287376316599,7.376734715290325,179.45,3200.883323612101,1071.3740527044977,7.363294448405528,179.45,2699.620466619134,684.6893875623872,7.91,322.4,3199.743323612101,1191.1040818681936,7.6833236121013835,179.45,,,,,2c,14,1568707580
14860,14860,418.2666012490551,1568708071.5759265,418.2666012490551,,617.1004679137823,-7.403112591779858,687.9068516311884,0.9990667104721068,596.4024957537326,16.132826861669518,725.3730516777645,0.9987033605575562,609.1889016351498,-42.78219556557126,718.1893115626598,0.9950253963470459,564.6749202798757,60.235016561047296,733.8520912904613,0.96203351020813,571.7569581166176,-94.40375745938273,705.3687360942046,0.8596788644790649,507.63407100376196,121.78138108870719,568.9430952739331,0.9579819440841676,448.7729431627137,-133.39967675998327,544.7034127889813,0.4043182730674744,601.3146636292545,190.5307135353616,409.7598919126356,0.8588579297065735,493.10413708284767,-189.97562513127903,345.22473611399505,0.9771575927734376,808.5093494891519,234.915153881753,264.4489118706212,0.7312359809875488,680.674591377474,-204.76312842219727,176.0937406057895,0.9219361543655396,424.5790288554429,150.3735747075242,144.89115519350713,0.11256682872772217,473.1082603223694,-81.59819545070229,172.99243947249317,0.10852977633476256,908.1928736483408,163.7720541503326,144.84422357600295,0.44751712679862976,851.7831543096736,-87.38152328135553,124.51470252434046,0.5141326189041138,299.13464933985813,175.6296259172071,-747.7673821173101,0.009883284568786621,635.0248328267496,-99.42847032868342,-393.7613520587506,0.1084301769733429,3205.8266208743385,526.349705620748,4.5033398750944915,6.172554863755642,,,,,,,,,,,,,3203.86,277.55719000755926,7.973300624527547,179.75,,,,,,,,,3203.72,312.34392863359864,9.08332024981102,179.77,3202.52,550.2471900075592,7.953359500377963,179.46,3202.65,1232.3628099924408,8.023280999244077,359.45,3203.2633398750945,1168.0761498675352,7.910039250566943,359.45,,,,,3206.726660124905,133.28732738454352,10.113320249811018,179.26,3196.37,877.3270722558583,6.103261373960605,179.64,3205.62,228.22713113170883,7.043163247543251,179.75,3082.5828099924406,881.4966601249056,7.979980374716528,89.71,3203.776660124905,582.1071900075593,8.04667975018898,179.46,3005.779352365645,881.11,9.95332024981102,89.71,2842.8262087433864,880.5866601249055,6.97666012490551,89.69,2900.052809992441,880.5866601249055,7.976679750188981,89.71,3202.69,769.0171115064253,6.833339875094492,179.99,3202.69,782.97045138152,6.880039250566942,179.99,2790.7961498675354,880.0066601249056,7.956679750188979,89.69,3201.036660124905,1056.0438108818978,7.353379125661433,179.45,3200.8866601249056,1071.1271507569923,7.376640499622037,179.45,2699.460314004536,684.8995878690471,7.91,322.4,3199.746660124905,1190.8471703822756,7.68666012490551,179.45,,,,,2c,14,1568707580
14861,14861,418.3,1568708071.6093194,418.3,,612.2098049561309,-0.5859618425688153,684.3833828400584,0.9978384971618652,597.4831748069806,24.63351606346795,723.6989773396052,0.9991558790206908,609.6062644055643,-36.29774495137861,718.5530072393573,0.9971722364425659,570.7547779865356,64.05450368476211,730.546755159658,0.9594468474388124,579.4244179129107,-88.20905572508262,709.3425481844525,0.8901585340499878,500.2693861452765,125.35457624729858,564.6455241085282,0.8578265905380249,449.277750613113,-129.64398947598758,543.2990662404834,0.4909501373767853,616.0494860315005,200.93502597880612,403.2151830373567,0.38651373982429504,501.66631928176224,-188.04642811390408,341.9750863207742,0.9832141995429992,806.0064358375827,231.83892306497924,252.7674770432051,0.9734494686126708,693.104076777488,-200.69439338755402,181.99030537917892,0.9172036647796632,433.19608901367997,152.93616509768347,130.27840156391574,0.004963010549545288,473.10314451762014,-79.40740488811866,169.89449601727281,0.13174355030059814,898.7910773137013,174.75616331903413,149.45523329588042,0.6038692593574524,862.7094285211673,-78.35970960331085,123.44376104891943,0.5707629919052124,324.5578707296822,174.9007639924279,-718.3481408751628,0.0060217976570129395,621.7890161528389,-104.42721897057709,-407.5359337529631,0.11856931447982788,3205.85,526.5,4.5,6.57,,,,,,,,,,,,,3203.86,277.29,7.99,179.75,,,,,,,,,3203.72,312.04,9.09,179.77,3202.52,549.98,7.94,179.46,,,,,3203.26,1168.34,7.89,359.45,,,,,3206.73,132.95,10.12,179.26,3196.37,877.12,6.14,179.64,3205.62,227.99,7.13,179.75,3082.85,881.5,7.99,89.71,3203.78,581.84,8.04,179.46,3006.11,881.11,9.96,89.71,2843.06,880.59,6.98,89.69,2900.32,880.59,7.97,89.71,3202.69,768.79,6.83,179.99,3202.69,782.74,6.86,179.99,2791.06,880.01,7.95,89.69,3201.04,1055.8,7.33,179.45,3200.89,1070.88,7.39,179.45,2699.3,685.11,7.91,322.4,3199.75,1190.59,7.69,179.45,,,,,2c,14,1568707580
14862,14862,418.3333179911429,1568708071.642629,418.3333179911429,,612.7746686680986,5.415817705948081,682.427094738794,0.9985133409500122,598.1781471912888,30.830901847541426,722.3428653632068,0.9990699887275696,612.0194945687897,-30.333533387699376,722.2739626826376,0.979457437992096,571.0865581909496,71.95678346512967,730.6453130730423,0.9492589235305786,584.8052954459148,-81.50591183894899,708.6158976100803,0.9049919247627258,506.0893656163537,138.5730569818455,560.7534603886177,0.9135525226593018,458.787779106863,-129.68906563178214,546.8623997123723,0.9617769718170166,606.854459417591,197.81004875515063,411.1354264161729,0.8882763385772705,494.3683234596337,-185.83861093425273,345.2693432282733,0.9779435396194458,806.3920373901532,238.01211064648743,258.36863775015513,0.6385628581047058,685.0413300520461,-204.8307513727337,196.5681585715548,0.8333460688591003,429.64344980914683,128.58204784217995,131.31371117966532,0.03431373834609985,474.3733992389521,-74.58490334463418,165.97781173190106,0.17933520674705505,823.740627060757,174.98836538370804,106.74427352463655,0.2835642993450165,862.3512760284294,-67.63279014870042,104.595502247578,0.7416303753852844,287.77553413143863,176.9723217827724,-759.4353019944998,0.005712836980819702,618.3009400096255,-109.11934931688087,-407.65481837886864,0.0808357298374176,3205.8799861920284,526.6465991610286,4.48667280354286,6.966484094599902,,,,,,,,,,,,,3203.86,277.0267878699715,7.9766728035428605,179.75,,,,,,,,,3203.72,311.73680628060015,9.080004602657146,179.77,3202.5233317991137,549.7167878699714,7.94,179.46,,,,,3203.2566682008865,1168.6032121300286,7.883336401771429,359.45,,,,,3206.7333317991142,132.61015649034294,10.12666359822857,179.26,3196.3733317991137,876.9134284549142,6.163322593799994,179.64,3205.6233317991137,227.74344686554286,7.216626776971407,179.75,3083.1165439291426,881.5,7.993331799114285,89.71,3203.78,581.5734560708572,8.016677406200005,179.46,3006.4431799114286,881.1133317991142,9.950004602657144,89.71,2843.293225938,880.59,6.983331799114286,89.69,2900.586543929143,880.59,7.9799953973428535,89.71,3202.69,768.5601058611144,6.846658995571424,179.99,3202.69,782.5134376602285,6.836677406200006,179.99,2791.3265439291426,880.01,7.959995397342856,89.69,3201.04,1055.5534468655428,7.346658995571424,179.45,3200.8933317991136,1070.6367786646574,7.3733410044285765,179.45,2699.1367418434,685.3199033441999,7.906668200885714,322.4,3199.75,1190.3334514682,7.68333640177143,179.45,,,,,2c,14,1568707580
14863,14863,418.36663502836717,1568708071.6759374,418.36663502836717,-115.1978154613114,615.9215680973589,9.860163329319564,684.5507498435315,0.9986090660095216,598.743484891844,34.64221205961424,721.2048204800155,0.9985049366950988,617.6147028711756,-27.146958278317666,724.1594301489357,0.9790811538696288,571.0611136647765,77.58602727538421,730.8134937358992,0.9465667009353638,595.77966388425,-74.67859753754763,714.3903034361861,0.9408861398696899,506.12231172516067,144.89123043112926,561.5022997268334,0.8687461614608765,447.9703222288792,-125.74363450114195,547.7104601015271,0.9607089757919312,606.8529381764545,201.75821102233536,409.98171628478315,0.9302677512168884,502.43216770704254,-181.26906096879523,340.6039206372781,0.9794134497642516,803.7899154116043,240.6470954161013,258.17153527345835,0.5038715004920961,675.1386594904576,-198.329082006948,196.40117354863895,0.8770560026168823,437.01185749623636,136.24737367888807,139.84119572433391,0.09065714478492737,479.99241556886636,-69.10122861254256,162.46584589234473,0.21261835098266602,905.9584151642348,172.5461731995906,139.73372102003037,0.6719621419906616,861.8444557592221,-53.921469021940354,102.96276626178505,0.490335077047348,304.92055131751323,175.29470580147392,-743.7015121314247,0.007597446441650391,613.1524091148508,-108.61750814446377,-410.0606360217256,0.16633614897727966,3205.90997152553,526.7931941248156,4.473345988653128,7.362956837569463,,,,,,,,,,,,,3203.86,276.7635832758993,7.963345988653128,179.75,,,,,,,,,3203.72,311.43362124185865,9.070009491489845,179.77,3202.526663502837,549.4535832758993,7.94,179.46,,,,,3203.253336497163,1168.8664167241009,7.8766729943265625,359.45,,,,,3206.736663502837,132.27032271065474,10.133327005673436,179.26,3196.376663502837,876.7068628241235,6.186644519857028,179.64,3205.626663502837,227.4969007900829,7.303251073754673,179.75,3083.383080226937,881.5,7.996663502836717,89.71,3203.78,581.3069197730625,7.993355480142973,179.46,3006.776350283672,881.1166635028368,9.940009491489846,89.71,2843.5264451985704,880.59,6.986663502836717,89.69,2900.8530802269374,880.59,7.9899905085101555,89.71,3202.69,768.3302183042664,6.86331751418359,179.99,3202.69,782.2868818071031,6.813355480142972,179.99,2791.593080226937,880.01,7.969990508510156,89.69,3201.04,1055.3069007900826,7.36331751418359,179.45,3200.896663502837,1070.3935642929196,7.3566824858164095,179.45,2698.973488361001,685.5298006787132,7.903336497163282,322.4,3199.75,1190.0769102815727,7.676672994326563,179.45,,,,,2c,14,1568707580
14864,14864,418.4,1568708071.7092938,418.4,,615.7409743868952,12.570003257910844,685.4792419978327,0.9987910985946656,602.4869554472382,37.636503465015004,724.2898152666546,0.997836709022522,618.2365336150376,-23.190819615250586,723.8280052124928,0.9797241687774658,566.7610131356207,81.56237954131544,729.2984413606662,0.9261593818664552,592.6892908014247,-69.69026069058278,714.8151580386833,0.9357708692550659,510.88155345126546,146.8772694678688,561.6972548979944,0.8156821131706238,467.5733887285417,-119.93378988634716,550.3415609150861,0.9719065427780152,608.2367092476426,204.3019142765224,407.01677778806203,0.9061307907104492,486.9664155422088,-181.6579084608509,337.0550885894335,0.9787604212760924,812.7006752784672,239.7982914620689,246.299276641614,0.9589375257492064,680.5292556218168,-198.6574583513995,182.7965742805701,0.9485408663749696,453.14932674110634,138.99148524585908,151.34986810185458,0.14781242609024048,482.5445625042428,-62.810164442286464,160.4528192007467,0.30909985303878784,921.2513904783673,172.14644751488038,146.3526978089603,0.6417946219444275,853.6593058069493,-45.44579576709628,98.68406372386231,0.37416353821754456,362.3688359039798,174.56848687155846,-683.012666078601,0.007299572229385377,613.71378548712,-106.00277613604608,-406.84687583036265,0.07175871729850769,3205.94,526.94,4.46,7.76,,,,,,,,,,,,,3203.86,276.5,7.95,179.75,,,,,,,,,3203.72,311.13,9.06,179.77,3202.53,549.19,7.94,179.46,,,,,3203.25,1169.13,7.87,359.45,,,,,3206.74,131.93,10.14,179.26,3196.38,876.5,6.21,179.64,3205.63,227.25,7.39,179.75,3083.65,881.5,8.0,89.71,3203.78,581.04,7.97,179.46,3007.11,881.12,9.93,89.71,2843.76,880.59,6.99,89.69,2901.12,880.59,8.0,89.71,3202.69,768.1,6.88,179.99,3202.69,782.06,6.79,179.99,2791.86,880.01,7.98,89.69,3201.04,1055.06,7.38,179.45,3200.9,1070.15,7.34,179.45,2698.81,685.74,7.9,322.4,3199.75,1189.82,7.67,179.45,,,,,2c,14,1568707580
