,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,H_in-C_out.8_x,H_in-C_out.8_y,H_in-C_out.8_speed,H_in-C_out.8_angle,H_in-C_out.10_x,H_in-C_out.10_y,H_in-C_out.10_speed,H_in-C_out.10_angle,H_in-C_out.11_x,H_in-C_out.11_y,H_in-C_out.11_speed,H_in-C_out.11_angle,C_in-E_out.18_x,C_in-E_out.18_y,C_in-E_out.18_speed,C_in-E_out.18_angle,H_in-C_out.12_x,H_in-C_out.12_y,H_in-C_out.12_speed,H_in-C_out.12_angle,H_in-C_out.13_x,H_in-C_out.13_y,H_in-C_out.13_speed,H_in-C_out.13_angle,C_in-E_out.19_x,C_in-E_out.19_y,C_in-E_out.19_speed,C_in-E_out.19_angle,C_in-E_out.20_x,C_in-E_out.20_y,C_in-E_out.20_speed,C_in-E_out.20_angle,C_in-E_out.21_x,C_in-E_out.21_y,C_in-E_out.21_speed,C_in-E_out.21_angle,H_in-C_out.14_x,H_in-C_out.14_y,H_in-C_out.14_speed,H_in-C_out.14_angle,D_in-A_out.7_x,D_in-A_out.7_y,D_in-A_out.7_speed,D_in-A_out.7_angle,A_in-D_out.16_x,A_in-D_out.16_y,A_in-D_out.16_speed,A_in-D_out.16_angle,C_in-E_out.22_x,C_in-E_out.22_y,C_in-E_out.22_speed,C_in-E_out.22_angle,H_in-C_out.15_x,H_in-C_out.15_y,H_in-C_out.15_speed,H_in-C_out.15_angle,H_in-C_out.16_x,H_in-C_out.16_y,H_in-C_out.16_speed,H_in-C_out.16_angle,E_in-C_out.0_x,E_in-C_out.0_y,E_in-C_out.0_speed,E_in-C_out.0_angle,H_in-C_out.17_x,H_in-C_out.17_y,H_in-C_out.17_speed,H_in-C_out.17_angle,H_in-C_out.18_x,H_in-C_out.18_y,H_in-C_out.18_speed,H_in-C_out.18_angle,E_in-C_out.1_x,E_in-C_out.1_y,E_in-C_out.1_speed,E_in-C_out.1_angle,H_in-C_out.19_x,H_in-C_out.19_y,H_in-C_out.19_speed,H_in-C_out.19_angle,H_in-C_out.20_x,H_in-C_out.20_y,H_in-C_out.20_speed,H_in-C_out.20_angle,H_in-C_out.21_x,H_in-C_out.21_y,H_in-C_out.21_speed,H_in-C_out.21_angle,H_in-C_out.22_x,H_in-C_out.22_y,H_in-C_out.22_speed,H_in-C_out.22_angle,H_in-C_out.23_x,H_in-C_out.23_y,H_in-C_out.23_speed,H_in-C_out.23_angle,H_in-C_out.24_x,H_in-C_out.24_y,H_in-C_out.24_speed,H_in-C_out.24_angle,H_in-C_out.25_x,H_in-C_out.25_y,H_in-C_out.25_speed,H_in-C_out.25_angle,H_in-C_out.26_x,H_in-C_out.26_y,H_in-C_out.26_speed,H_in-C_out.26_angle,scenario,participant_id,source_file
13461,13461,402.96667317570353,1569226599.167598,402.96667317570353,,621.8590067506948,-15.554970062157993,609.4197759969359,0.997205138206482,621.4956128175547,16.589677200436107,640.7602638873404,0.9993003010749816,623.9546228377383,-38.40815397414085,641.4752855057011,0.9936305284500122,571.0130257643067,67.375583899162,643.3509427835074,0.97599458694458,607.1926378039229,-77.92348804035376,654.0857232041657,0.7434686422348022,501.1962186432431,109.40298912661743,517.0791291913346,0.8696929216384888,508.0576319348253,-122.42528813410627,506.1796034162565,0.5170333385467529,562.7281759182492,220.99214584797596,331.3817152633598,0.8685379028320312,541.9603521180188,-217.2547688028867,314.7365176418954,0.9602589011192322,723.9047714116069,261.514859609778,168.93658119503652,0.8600428104400635,656.3697548253767,-242.64416070540668,130.8888516050645,0.8639841079711914,311.9894247606157,120.22614674553098,116.50853392591895,0.6347938179969788,376.5513007726384,-78.31224149819772,123.5466764536652,0.04986244440078736,363.3870501063657,121.43659549929977,-187.66846398005922,0.7376170158386229,554.9312982754958,-61.95583781571501,-53.48856854689714,0.5059095025062561,307.5915334764026,186.47480898394284,-593.6559725318857,0.10823962092399596,459.42073112374567,-91.42605689124608,-326.5325642200566,0.03648805618286133,3205.6766673175707,527.3100331960878,5.073332682429652,358.0567786221,,,,,3206.1966673175707,54.30662045250526,7.076667317570347,179.26,3205.606667317571,99.80328191194248,7.970001952711046,179.26,,,,,3203.3,417.3366224052163,6.766669270281393,179.77,3203.6966673175707,317.7732819119425,7.983334635140697,179.77,,,,,,,,,,,,,3202.6566673175707,535.9932858173646,7.266665364859303,179.46,,,,,,,,,,,,,3196.366667317571,878.1966341214827,5.003340493273833,179.64,3140.113385405628,881.78,7.983332682429652,89.71,3203.9266673175707,565.476608736239,8.89333268242965,179.46,2890.6067180880573,880.5366673175702,7.963332682429653,89.71,2824.603385405628,880.1866673175704,7.986665364859303,89.69,3202.7,727.4366048308168,9.410005858133138,179.99,2653.903328777008,800.4567102772132,6.733332682429652,353.93,2652.006661459437,818.3267180880575,7.97,353.93,2675.8599824256007,723.4700410069319,6.853334635140697,337.35,2704.269972662045,678.6500351487988,6.853332682429651,322.4,2718.5633014390532,660.0900410069319,7.983334635140697,322.4,2760.8766321687713,611.4400390542207,7.98,318.43,,,,,,,,,2c,27,1569226154
13462,13462,403.0,1569226599.2009645,403.0,,623.2181662270481,-14.06261724730814,605.7729362374197,0.9943370819091796,615.717131612567,16.408107447697724,639.6584642825219,0.9991752505302428,626.7433639833888,-40.97044951144481,642.3266721842177,0.9916930198669434,572.4643781898315,65.64103195206992,642.7360217580001,0.9489599466323853,618.6303993833412,-79.2682020238433,658.4587133882143,0.6159201860427856,516.7481501432023,105.93406675387327,523.9196597100341,0.9757940769195556,510.0670713081302,-121.58300217243428,507.7537356732621,0.5258427858352661,561.4148127649137,221.10546472955016,336.5733154221594,0.2778824269771576,552.7114967571362,-217.948252707568,317.68894215999217,0.962357461452484,735.075192880553,260.02324850179434,174.43320055320592,0.8568155765533447,634.1094651850874,-246.30048927955215,115.63379782237956,0.8703009486198425,324.637739827715,123.69418096985201,138.61049559336004,0.9138545989990234,368.57107117758994,-80.36310545213311,115.96061138610114,0.028527259826660163,361.5696541052433,112.64738869359913,-183.93517352223847,0.8267296552658081,548.0664107863008,-59.17631934521278,-61.677604459049064,0.4901762008666992,304.388229542452,180.5281088494944,-583.721645211557,0.13177049160003662,442.28545668228867,-95.84381706805328,-353.93483390336996,0.03474104404449463,3205.68,527.48,5.07,358.63,,,,,3206.2,54.07,7.08,179.26,3205.61,99.54,7.98,179.26,,,,,3203.3,417.11,6.78,179.77,3203.7,317.51,7.99,179.77,,,,,,,,,,,,,3202.66,535.75,7.26,179.46,,,,,,,,,,,,,3196.37,878.03,5.04,179.64,3140.38,881.78,7.98,89.71,3203.93,565.18,8.89,179.46,2890.87,880.54,7.96,89.71,2824.87,880.19,7.98,89.69,3202.7,727.12,9.44,179.99,2653.88,800.68,6.73,353.93,2651.98,818.59,7.97,353.93,2675.77,723.68,6.86,337.35,2704.13,678.83,6.85,322.4,2718.4,660.3,7.99,322.4,2760.7,611.64,7.98,318.43,,,,,,,,,2c,27,1569226154
13463,13463,403.0340059436285,1569226599.2349849,403.0340059436285,,624.4919960706131,-18.809576902061426,611.7633114965564,0.9953795671463012,624.2424227885882,15.69022858228506,642.66052825367,0.9992538094520568,629.7732136790012,-40.57642177165079,645.3802728244901,0.992868959903717,573.6097326602563,67.13142308763824,645.3099807594167,0.975902497768402,629.9626610281426,-80.42673930694778,664.0329536781577,0.7113882303237915,506.33863975620164,107.5409879941998,520.3236432141945,0.8256614804267883,505.8668870289901,-143.55977349313045,506.9349578900055,0.9522759318351746,566.5458564610769,209.843244728745,335.3480644711807,0.9108703136444092,538.4508915302656,-217.90969628331814,318.0170056838,0.9589840173721312,756.413618347199,254.5191747712566,169.50918066488438,0.9511165618896484,636.9230739782215,-244.46361607955703,122.5448598284042,0.9023343324661256,319.3053047656253,119.62780377496513,127.20888971416404,0.5493941903114319,370.1927612147947,-82.364925265098,142.68622134868096,0.419591635465622,359.25067809149454,109.31854877353756,-193.0817390071138,0.6089771389961243,562.4123102005316,-55.605733543383806,-28.62030050614243,0.5646984577178955,318.98168329893707,185.65820889525887,-603.9716743432252,0.025648146867752075,440.95254561889305,-95.93683264357118,-360.7746815488212,0.02703112363815308,3205.6902017830885,527.6534303125052,5.063198811274307,236.74249625249598,,,,,,,,,3205.6134005943627,99.26795245097229,7.969798216911461,179.26,,,,,3203.3,416.8821601776893,6.766397622548615,179.77,3203.7,317.23795245097233,7.976397622548615,179.77,,,,,,,,,,,,,3202.66,535.5017566115122,7.273602377451385,179.46,,,,,,,,,,,,,3196.37,877.853169093132,5.077406537991312,179.64,3140.652047549028,881.7834005943628,7.9834005943628465,89.71,3203.933400594363,564.8807476960694,8.879798216911462,179.46,2891.1420475490277,880.54,7.966801188725692,89.71,2825.1420475490277,880.19,7.966397622548615,89.69,3202.7,726.8037447242554,9.395792273282996,179.99,2653.8561958394603,800.9078398223107,6.73,353.93,2651.9493946507346,818.8620475490277,7.976801188725692,353.93,2675.6815845465667,723.8942374448593,6.866801188725692,337.35,2703.990575631123,679.0136320955937,6.843198811274308,322.4,2718.233370876221,660.5176380392221,7.986599405637153,322.4,2760.519768498769,611.8440356617708,7.9834005943628465,318.43,,,,,,,,,2c,27,1569226154
13464,13464,403.0666765965458,1569226599.2676694,403.0666765965458,,618.6511251455569,-20.56428031218082,606.5820860239195,0.9946277141571044,627.217017564229,14.153949593002965,641.6066765503174,0.9990860819816588,633.9162708897097,-42.47686275111748,645.5519829228742,0.9907021522521972,568.8628493357272,67.81835420778592,642.6026108767097,0.9788448810577391,621.9739144780665,-81.76237443560505,658.9708287868973,0.6904309391975403,514.5891852781149,107.4563501139363,519.6229607242103,0.8481925129890442,502.4425962653189,-147.05739389965254,514.0472764451523,0.9574178457260132,574.2544274190392,204.26575154062786,338.415259514537,0.9081146717071532,541.8266375267551,-218.5797514569968,313.2388087446134,0.9670060873031616,745.3216971270657,248.09592696649543,169.3939747663639,0.8158148527145386,638.0227237273148,-238.52966029212047,122.07905249626344,0.8639951348304749,315.85969496500695,121.53346701479349,114.72479831829006,0.695141077041626,375.6217332881037,-81.7124648044796,151.43957769340057,0.560419499874115,353.1858565133486,108.9265411347653,-198.74059334392743,0.684861958026886,551.7677636077418,-53.86033125130399,-34.28959933775667,0.6447703838348389,302.6868837953224,182.4525543387299,-597.1001511191473,0.06390896439552307,427.01191996631326,-98.12188005031159,-374.1563737995517,0.03923287987709045,3205.700002978964,527.8200506423838,5.056664680690834,119.64107500077608,,,,,,,,,3205.6166676596545,99.00658722763336,7.95999702103625,179.26,,,,,3203.3,416.6632668031429,6.753329361381668,179.77,3203.7,316.97658722763333,7.963329361381668,179.77,,,,,,,,,,,,,3202.66,535.2632608452154,7.286670638618332,179.46,,,,,,,,,,,,,3196.37,877.6832816979618,5.113344256200415,179.64,3140.9134127723664,881.7866676596545,7.986667659654581,89.71,3203.9366676596546,564.5932459503966,8.86999702103625,179.46,2891.403412772367,880.54,7.973335319309165,89.71,2825.403412772367,880.19,7.953329361381668,89.69,3202.7,726.4999076521239,9.35332042449042,179.99,2653.833326382418,801.1267331968571,6.73,353.93,2651.919991063109,819.1234127723668,7.983335319309165,353.93,2675.596640848981,724.1000625582387,6.8733353193091675,337.35,2703.856625954162,679.1900536213475,6.836664680690832,322.4,2718.073284676925,660.7267302178932,7.9833323403454175,322.4,2760.346614038307,612.040059579275,7.986667659654581,318.43,,,,,,,,,2c,27,1569226154
13465,13465,403.1,1569226599.301007,403.1,,624.8868696271628,-16.715337966602213,610.577602333626,0.9986616373062134,618.1186036532399,12.046383774479182,639.0483115459151,0.9989649057388306,632.0313734606929,-45.579212352537965,645.4083431366079,0.989948034286499,567.8535947834923,64.77191663148575,643.6133954229438,0.9649659395217896,622.6225668140979,-82.46365755463295,661.3339599754293,0.6583391427993774,509.9477132471469,106.47265890881219,521.6757792542259,0.802255392074585,513.0633501550674,-133.72939970863743,520.0035111716818,0.2242361605167389,574.9632332604651,206.70407889607472,338.73346931039623,0.3814834952354431,533.6114288542391,-214.3876861370911,327.9968492297526,0.8971160650253296,762.7781965774122,250.4829578803431,164.2926069600308,0.9127546548843384,634.390251597469,-242.79956619095142,120.91797361111007,0.9070521593093872,320.13852756342317,120.79297037263477,115.06238017574631,0.6267461776733398,375.08616453597915,-84.9507618861206,156.63006564289006,0.28369811177253723,352.45210148278227,107.09524439604219,-200.84482272165002,0.600028932094574,558.068367298731,-55.049526254165535,-25.611765192741327,0.6610305309295654,298.68227700798013,180.05011785732208,-588.3957629606082,0.109660804271698,440.2790008416976,-96.14574025153631,-362.8593907954032,0.03361082077026367,3205.71,527.99,5.05,0.2,,,,,,,,,3205.62,98.74,7.95,179.26,,,,,3203.3,416.44,6.74,179.77,3203.7,316.71,7.95,179.77,,,,,,,,,,,,,3202.66,535.02,7.3,179.46,,,,,,,,,,,,,3196.37,877.51,5.15,179.64,3141.18,881.79,7.99,89.71,3203.94,564.3,8.86,179.46,2891.67,880.54,7.98,89.71,2825.67,880.19,7.94,89.69,3202.7,726.19,9.31,179.99,2653.81,801.35,6.73,353.93,2651.89,819.39,7.99,353.93,2675.51,724.31,6.88,337.35,2703.72,679.37,6.83,322.4,2717.91,660.94,7.98,322.4,2760.17,612.24,7.99,318.43,,,,,,,,,2c,27,1569226154
13466,13466,403.133345715524,1569226599.3343947,403.133345715524,,629.2436880853835,-17.612154444171754,610.8526884288435,0.99149489402771,628.4290598305026,12.429394960590804,644.7147656117977,0.9989144802093506,632.7727002166571,-45.24668269784708,648.2902849079019,0.9910845756530762,567.5897294747748,62.36973623627711,643.8230403212677,0.9591192603111268,635.034288721539,-80.75510685729827,668.1799212278455,0.6597367525100708,509.40709672841285,103.9675518990148,521.2588169500825,0.9766197800636292,512.4591883331904,-127.37844991079716,518.2279040436308,0.3539279103279114,581.20727174928,202.96333926244358,342.8980137291008,0.4888860881328583,533.784741070772,-212.0785635663808,327.34797546632524,0.9121873378753662,758.5164548740511,249.75571366426047,177.60391947142259,0.7175950407981873,626.4284915921633,-244.12364123340402,115.61715956712764,0.8886370658874512,328.21044165171287,110.05189995749849,123.45865950424324,0.20697230100631714,372.939183599028,-82.49689312642005,153.17579526581125,0.3338809609413147,347.5511365505294,127.70974224280641,-209.94281994240424,0.1394725739955902,553.0263621788264,-58.40377748302396,-27.68484109593439,0.7471975088119507,319.0651682432525,180.30099804110253,-599.4260384062621,0.05744796991348266,443.7881282338218,-97.9816484435542,-357.3963279932428,0.03978574275970459,3205.720003714657,528.1567285776197,5.0433308568952135,0.5668028707632631,,,,,,,,,3205.6233345715527,98.47656884736092,7.95,179.26,,,,,3203.3,416.21324913443726,6.74,179.77,3203.7,316.4432342758085,7.956669143104786,179.77,,,,,,,,,,,,,3202.6633345715522,534.7799108482277,7.286661713790426,179.46,,,,,,,,,,,,,3196.37,877.3366022792757,5.18001114397154,179.64,3141.446765724191,881.79,7.993334571552394,89.71,3203.943334571553,564.003223131837,8.88000742931436,179.46,2891.9367657241914,880.5433345715525,7.98,89.71,2825.933431152639,880.1933345715524,7.953338286209574,89.69,3202.7,725.8798848456274,9.313334571552394,179.99,2653.786657999133,801.5734162940104,6.7466728577619675,353.93,2651.863323427581,819.6534311526392,7.973327142238034,353.93,2675.419966568085,724.5234125793531,6.88,337.35,2703.5799479948,679.5500668638292,6.8366691431047855,322.4,2717.7466059939325,661.1500780078009,7.986669143104787,322.4,2759.9932677077227,612.4400742931438,7.9866654284476075,318.43,,,,,,,,,2c,27,1569226154
13467,13467,403.16681168116816,1569226599.3679028,403.16681168116816,,625.5900793826927,-20.857361050110224,610.0582864941158,0.9967749714851379,635.5568982827144,9.934932285788896,648.6504779293548,0.9987698197364808,632.6454566996853,-47.23896603803458,648.5966497735808,0.9919822812080384,579.3785998114282,58.04725471203926,648.6749471565537,0.6771413683891296,637.3707986099383,-82.59717007482351,669.1215353641246,0.5712062120437622,506.0522874534034,105.20349554872948,517.27834017203,0.9762469530105592,500.1948849147844,-142.04049976051502,514.9305711139849,0.6409024596214294,580.0037423458907,205.9355477520121,341.87835066686716,0.4785193800926209,538.9016324019636,-214.8397803294352,326.62363037547385,0.9584087133407592,762.6900172108474,259.0358475702557,169.54174393445592,0.9513592720031738,633.0731833319334,-244.83317143978923,120.33027649477594,0.8857539892196655,307.94210595401574,122.55714281563438,109.18854832587758,0.7096230387687683,376.94124417118036,-71.88507334715919,153.78768254858124,0.5689922571182251,358.3405161260373,112.90831163009192,-203.7262045033969,0.6114317178726196,547.0504189988504,-62.142660036232904,-28.390843765734328,0.6363269686698914,324.33216678490214,185.4356335702164,-607.8860882836804,0.09222686290740968,440.5314003043063,-99.91170896020232,-360.09152951949636,0.020984858274459842,3205.7300435043508,528.3240584058406,5.03663766376638,0.9349284928490882,,,,,,,,,3205.626681168117,98.21218771877199,7.95,179.26,,,,,3203.3,415.98568056805686,6.74,179.77,3203.7,316.1755065506552,7.9633623362336206,179.77,,,,,,,,,,,,,3202.666681168117,534.5389558955897,7.27327532753276,179.46,,,,,,,,,,,,,3196.37,877.1625792579259,5.210130513051289,179.64,3141.714493449345,881.79,7.996681168116809,89.71,3203.9466811681173,563.705376037604,8.90008700870086,179.46,2892.204493449345,880.5466811681167,7.98,89.71,2826.197812281228,880.1966811681168,7.96672467246724,89.69,3202.7,725.5686513651367,9.31668116811681,179.99,2653.763231823182,801.7976382638263,6.763405840584049,353.93,2651.836550655065,819.9178122812281,7.956594159415951,353.93,2675.329608460846,724.7375947594759,6.88,337.35,2703.4393909390938,679.7307830783077,6.8433623362336204,322.4,2717.5826227622765,661.3609135913591,7.993362336233621,322.4,2759.815898089809,612.6408700870086,7.9833188318831905,318.43,,,,,,,,,2c,27,1569226154
13468,13468,403.2,1569226599.4011328,403.2,,626.6377992772848,-16.98851677404042,617.3530351723042,0.9985262751579284,628.1279072145916,10.989424203243386,648.3641252138615,0.9985132813453674,635.4382207350683,-45.618684919276035,651.9118519635534,0.9917733669281006,573.9450374453204,60.63260861969184,650.2818856748556,0.9314172267913818,633.9071113698062,-82.97577948922539,668.9923952942705,0.5623999238014221,503.74745117285437,108.97006519982487,512.8657663606293,0.5324859023094177,506.34386046474265,-132.64141254996227,511.98834825316186,0.32187768816947937,571.9141523248618,204.34263580866246,341.07960378010137,0.645832896232605,543.2875880121677,-211.45982230047423,317.49275533887965,0.9623851776123048,763.1484410364385,261.65009236277155,168.87211430374467,0.9415692090988159,641.259666014603,-243.29347748818827,123.95541686001377,0.8752663135528564,308.3980966189138,123.40825195983295,111.822921633907,0.7014554738998413,382.8816356267701,-76.23664071422569,131.47440916480346,0.06710797548294067,355.0422653058682,108.03590490776548,-205.50056168496545,0.614397406578064,535.7738701502707,-67.66104290119588,-58.340698379249936,0.4210135936737061,314.7623402776672,189.33892826167263,-623.2330150653509,0.1407528817653656,454.0337245554097,-97.08509777698364,-396.7383019751522,0.009079158306121826,3205.74,528.49,5.03,1.3,,,,,,,,,3205.63,97.95,7.95,179.26,,,,,3203.3,415.76,6.74,179.77,3203.7,315.91,7.97,179.77,,,,,,,,,,,,,3202.67,534.3,7.26,179.46,,,,,,,,,,,,,3196.37,876.99,5.24,179.64,3141.98,881.79,8.0,89.71,3203.95,563.41,8.92,179.46,2892.47,880.55,7.98,89.71,2826.46,880.2,7.98,89.69,3202.7,725.26,9.32,179.99,2653.74,802.02,6.78,353.93,2651.81,820.18,7.94,353.93,2675.24,724.95,6.88,337.35,2703.3,679.91,6.85,322.4,2717.42,661.57,8.0,322.4,2759.64,612.84,7.98,318.43,,,,,,,,,2c,27,1569226154
13469,13469,403.23297379607885,1569226599.4345875,403.23297379607885,-76.36073884269025,609.5807041025403,-15.873697193857765,610.0816192625039,0.9987015724182128,622.4414861148232,10.79985933328387,643.7466428705543,0.9986692667007446,629.5262844211584,-45.3915682300981,647.233784752578,0.9918041229248048,565.1291675226491,64.24592309318422,646.8610348816421,0.9601271152496338,631.984548155191,-82.32834955060511,667.640106862408,0.5960267186164856,499.0626025295822,106.45808099368122,520.7286341675115,0.8510490655899048,515.9763440388316,-123.48912767056282,525.0435755962068,0.242404967546463,569.6121483405212,201.4857395296672,342.1368082197575,0.6564473509788513,544.5268582081006,-214.82252387448816,314.08604661930116,0.9720779657363892,735.9417878976149,255.1588491135533,176.2993393931579,0.2121354341506958,647.8866267322239,-242.9268534311566,121.98345509696142,0.8382740020751953,320.9665377353637,123.48615039790184,138.23678068920222,0.9299023151397704,382.06569397333976,-75.91466385100458,151.88227508851222,0.2767395377159119,344.1508957466858,105.03403656866276,-213.4248717036929,0.7402283549308777,541.037630543974,-75.51869170596095,-41.55382434843406,0.5890536308288574,320.34095354853605,192.36553656836543,-625.7209026714852,0.10686281323432922,441.5907757413838,-97.89497596132608,-389.0204168619216,0.017872452735900882,3205.753189518432,528.6548689803946,5.023405240784218,1.6000615443181059,,,,,,,,,3205.633297379608,97.6862096313687,7.956594759215782,179.26,,,,,3203.303297379608,415.53907556627126,6.7498921388236734,179.77,3203.703297379608,315.64950701097666,7.973297379607892,179.77,,,,,,,,,,,,,3202.6732973796084,534.059291288624,7.266594759215781,179.46,,,,,,,,,,,,,3196.373297379608,876.8152388807817,5.263081657255238,179.64,3142.2437903686314,881.7932973796078,8.0,89.71,3203.953297379608,563.1132358352897,8.92,179.46,2892.733790368631,880.55,7.970107861176326,89.71,2826.7237903686314,880.2,7.986594759215782,89.69,3202.7,724.9533436964662,9.326594759215784,179.99,2653.7169183427445,802.2409244337288,6.763513101960544,353.93,2651.780323583529,820.4404929890235,7.953189518431566,353.93,2675.154268130195,725.1577349152973,6.88,337.35,2703.161510056469,680.091355878434,6.853297379607892,322.4,2717.261725778821,661.7777349152973,7.990107861176326,322.4,2759.4652388807813,613.0345453968656,7.973405240784218,318.43,,,,,,,,,2c,27,1569226154
13470,13470,403.2662220624279,1569226599.4683206,403.2662220624279,,616.1175167827693,-13.232089059694069,611.3869785722226,0.9935064911842346,624.2385003758529,12.871611314229169,648.4277516357149,0.9986294507980348,628.8805530581059,-40.352902094548895,648.3303191294536,0.9927202463150024,573.5622308502177,64.40730865105749,653.5377173366619,0.9530211687088012,636.0448934640934,-77.962890832488,671.9824090703025,0.685981810092926,497.644917358796,108.98023115693023,524.1496272955128,0.8329921364784241,513.714127505008,-121.13836991194391,528.5377732506469,0.2409031689167023,564.4275049051189,204.32422047324002,334.9311357293105,0.5044636130332947,547.4839990165129,-208.0787019318906,319.1857373598873,0.799225926399231,740.6153635188739,253.6568819852828,174.10812669840075,0.4739896059036255,680.3047191087534,-241.39739137820442,123.1438028898526,0.8897123336791992,313.19972471749327,124.06124489765531,137.09138839796216,0.920155107975006,384.1041573927844,-77.55490638329762,163.51372761658956,0.2927631139755249,346.70531119701815,105.66435224056977,-208.27445856274625,0.8100177049636841,554.4059292552364,-81.45141262169562,-32.426197550816084,0.6307288408279419,314.31061094115574,192.89005385256664,-632.3780931609116,0.09106004238128662,483.20940713673514,-84.89530836338011,-345.44461650781136,0.05055609345436096,3205.7664888249706,528.8211103121396,5.016755587514417,1.9026207680939868,,,,,,,,,3205.6366222062434,97.42022350057672,7.963244412485581,179.26,,,,,3203.3066222062434,415.316312181733,6.759866618728372,179.77,3203.7066222062426,315.3868457068196,7.9766222062427925,179.77,,,,,,,,,,,,,3202.6766222062433,533.8165789442762,7.273244412485582,179.46,,,,,,,,,,,,,3196.376622206243,876.6390230691321,5.286355443699537,179.64,3142.5097764994234,881.7966222062427,8.0,89.71,3203.9566222062426,562.8140014381488,8.92,179.46,2892.999776499423,880.55,7.960133381271628,89.71,2826.9897764994234,880.2,7.9932444124855815,89.69,3202.7,724.6441348194203,9.333244412485582,179.99,2653.693644556301,802.4636878182671,6.746888968786045,353.93,2651.750400143815,820.7031542931805,7.966488824971164,353.93,2675.067822637687,725.3671989932959,6.88,337.35,2703.021867337803,680.2742213433535,6.856622206242792,322.4,2717.102134100346,661.9871989932959,7.980133381271626,322.4,2759.289023069133,613.2307101683248,7.9667555875144185,318.43,,,,,,,,,2c,27,1569226154
13471,13471,403.3,1569226599.5025911,403.3,,613.3046807771415,-8.785939473597118,610.054322909695,0.9966395497322084,614.2218426977449,16.951787366934507,644.2289956536657,0.9991335272789,625.5211348878609,-36.35246827272998,647.1307436254415,0.995970606803894,579.9852070432516,65.04261112672344,654.7157565022793,0.9516919851303101,625.6949087724965,-75.95745311154118,665.2040411846382,0.8659228086471558,503.1665107463372,105.30641717117626,534.5121065634057,0.9720405340194702,509.9350584422947,-120.22132940299892,528.7467944860488,0.22008827328681946,559.0631709964875,200.3597551762,330.0141010580124,0.800237774848938,535.1758055330338,-206.58464440596447,316.68500502940844,0.8163033723831177,720.2407866950874,255.45400205180943,174.84895284851433,0.21662133932113647,684.2118533953455,-240.9672744291844,122.1406841354262,0.9211902618408204,312.6572303520851,119.11426730931214,121.1722146217163,0.6836168766021729,376.8754467237225,-78.14345352632103,164.1037923626302,0.3101794123649597,352.79139381255516,105.83827184479436,-205.7728168484985,0.7865233421325684,548.0389789561125,-87.0232818182069,-34.49127944001242,0.6936154365539551,324.8792487799133,194.1896238813612,-628.3556727068302,0.05020523071289063,492.22424263435073,-82.22508953579955,-333.0922651517909,0.07294800877571106,3205.78,528.99,5.01,2.21,,,,,,,,,3205.64,97.15,7.97,179.26,,,,,3203.31,415.09,6.77,179.77,3203.71,315.12,7.98,179.77,,,,,,,,,,,,,3202.68,533.57,7.28,179.46,,,,,,,,,,,,,3196.38,876.46,5.31,179.64,3142.78,881.8,8.0,89.71,3203.96,562.51,8.92,179.46,2893.27,880.55,7.95,89.71,2827.26,880.2,8.0,89.69,3202.7,724.33,9.34,179.99,2653.67,802.69,6.73,353.93,2651.72,820.97,7.98,353.93,2674.98,725.58,6.88,337.35,2702.88,680.46,6.86,322.4,2716.94,662.2,7.97,322.4,2759.11,613.43,7.96,318.43,,,,,,,,,2c,27,1569226154
