,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,dlib_head_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,H_in-C_out.12_x,H_in-C_out.12_y,H_in-C_out.12_speed,H_in-C_out.12_angle,H_in-C_out.13_x,H_in-C_out.13_y,H_in-C_out.13_speed,H_in-C_out.13_angle,H_in-C_out.14_x,H_in-C_out.14_y,H_in-C_out.14_speed,H_in-C_out.14_angle,C_in-E_out.27_x,C_in-E_out.27_y,C_in-E_out.27_speed,C_in-E_out.27_angle,C_in-E_out.28_x,C_in-E_out.28_y,C_in-E_out.28_speed,C_in-E_out.28_angle,C_in-E_out.29_x,C_in-E_out.29_y,C_in-E_out.29_speed,C_in-E_out.29_angle,H_in-C_out.15_x,H_in-C_out.15_y,H_in-C_out.15_speed,H_in-C_out.15_angle,E_in-C_out.0_x,E_in-C_out.0_y,E_in-C_out.0_speed,E_in-C_out.0_angle,H_in-C_out.16_x,H_in-C_out.16_y,H_in-C_out.16_speed,H_in-C_out.16_angle,E_in-C_out.1_x,E_in-C_out.1_y,E_in-C_out.1_speed,E_in-C_out.1_angle,H_in-C_out.17_x,H_in-C_out.17_y,H_in-C_out.17_speed,H_in-C_out.17_angle,H_in-C_out.18_x,H_in-C_out.18_y,H_in-C_out.18_speed,H_in-C_out.18_angle,H_in-C_out.19_x,H_in-C_out.19_y,H_in-C_out.19_speed,H_in-C_out.19_angle,E_in-C_out.2_x,E_in-C_out.2_y,E_in-C_out.2_speed,E_in-C_out.2_angle,H_in-C_out.20_x,H_in-C_out.20_y,H_in-C_out.20_speed,H_in-C_out.20_angle,H_in-C_out.21_x,H_in-C_out.21_y,H_in-C_out.21_speed,H_in-C_out.21_angle,E_in-C_out.3_x,E_in-C_out.3_y,E_in-C_out.3_speed,E_in-C_out.3_angle,E_in-C_out.4_x,E_in-C_out.4_y,E_in-C_out.4_speed,E_in-C_out.4_angle,E_in-C_out.5_x,E_in-C_out.5_y,E_in-C_out.5_speed,E_in-C_out.5_angle,E_in-C_out.6_x,E_in-C_out.6_y,E_in-C_out.6_speed,E_in-C_out.6_angle,scenario,participant_id,source_file
16310,16310,486.6,1568648870.5917075,486.6,-101.86523877933712,,633.6186549070702,76.3697758300328,642.0541552781199,0.9981447458267212,641.3959226760679,108.33653088190852,691.8528380670629,0.9893064498901368,640.4350962118764,45.28609385035181,689.8866054733583,0.9774186611175536,617.6245796319267,141.59542034124541,699.246929283288,0.3876545429229736,577.3153002437132,-3.710551450153917,687.0340251573384,0.7319625020027161,513.9189758868072,171.56138340271053,549.8978208505413,0.8472011089324951,513.8411046686588,-54.64248242587399,553.2564256553519,0.9459648728370668,619.2189533843066,242.911399763032,362.47827255160433,0.9799512624740601,592.2358640648059,-119.82572387790677,366.3294265465687,0.9101686477661132,809.8656295588647,281.6645885537625,244.02104538320572,0.2821112275123596,731.5678658445908,-174.28394489937068,206.84258849659898,0.5553433895111084,441.68074459177404,146.62561947665284,208.88939250104758,0.001963496208190918,399.1590617582429,-62.175927512052574,175.47805954271251,0.05692556500434876,697.1506802912253,167.1096198213395,126.05090120364164,0.8089667558670044,626.9590099433357,-80.11383480865027,-14.289978337300596,0.6685601472854614,517.0947723988372,147.6862597195097,-238.0581008083485,0.0717824399471283,513.0279748510818,-77.62051419193394,-438.8716107422167,0.1654345989227295,3207.77,479.21,3.54,359.2,3202.25,579.07,6.14,179.46,3203.02,485.5,7.99,179.77,3201.72,636.33,5.84,179.46,3205.4,944.99,6.17,359.45,3205.52,932.03,6.21,359.45,3205.65,918.17,6.13,359.45,3202.51,551.24,9.15,179.46,3203.01,663.87,9.18,179.46,2821.63,880.17,7.94,89.69,3202.69,779.03,7.6,179.99,2679.85,879.72,6.99,89.69,2713.81,879.6,7.98,89.69,2713.45,880.54,9.92,88.37,3202.69,823.32,8.77,179.99,2662.5,878.48,7.98,75.35,2653.42,802.14,6.95,353.93,3202.05,950.23,8.68,179.45,3200.05,1159.15,7.19,179.45,3199.55,1210.68,9.32,179.45,,,,,2c,13,1568648330
16311,16311,486.62513606639084,1568648870.625258,486.62513606639084,-97.52292932730222,,635.7670539069054,77.51176068079297,642.5128764475733,0.9978284239768982,648.2061946817505,108.78263991612215,694.3935296030511,0.9884485006332396,640.3245801131615,46.95636617923523,689.7969021854062,0.9796541929244996,620.6689768418282,141.59180284027,700.1140717490338,0.4063447117805481,587.7414034320996,-1.5157243716261617,689.9874920881923,0.7270592451095581,509.99821971366686,170.05984047083462,548.1237906049815,0.8193042278289795,509.05326329474366,-56.055456708841724,552.6158982779616,0.9364718794822692,615.8004965685349,250.61562602062926,373.4283889862057,0.6997801661491394,599.1006275588835,-117.09834484599106,371.6805150439984,0.9096455574035645,802.424776615761,281.2462845218757,252.00784162205616,0.06727653741836548,741.6110064732678,-173.1964789396936,213.9521367805059,0.5408056974411011,451.727396943831,138.82401942245204,207.19931084680718,0.0031178295612335205,395.0453936803368,-63.17144119693928,172.82947381981342,0.06403493881225586,681.0365953876842,188.4979387963432,104.39947286637673,0.3187810778617859,680.0812499366674,-77.76605591844522,29.58871575653177,0.5943093299865723,464.9020670165471,118.37573180882092,-357.68746798561614,0.04532340168952942,492.7360100972778,-77.83632774346253,-482.045281904264,0.03237399458885193,3207.77,479.2979762323677,3.5374863933609237,359.1949727867218,3202.252513606639,578.9166699950164,6.1374863933609225,179.46,3203.0225136066388,485.2989114688739,7.987486393360924,179.77,3201.72,636.1816972082945,5.8550816398344585,179.46,3205.3974863933613,945.1458436116228,6.180054426556307,359.45,3205.517486393361,932.1858436116228,6.202459180082769,359.45,3205.65,918.3258436116228,6.152622459751688,359.45,3202.5125136066395,551.008748189205,9.15,179.46,3203.0125136066395,663.638748189205,9.167431966804617,179.46,2821.8285749244874,880.1725136066391,7.942513606639078,89.69,3202.69,778.8389658954303,7.602513606639078,179.99,2680.023438858096,879.72,6.98245918008277,89.69,2714.011088531126,879.6,7.98,89.69,2713.7013606639075,880.5550816398345,9.930054426556307,88.42529934605969,3202.69,823.1013162224002,8.772513606639079,179.99,2662.703602137765,878.5327857394208,7.9724591800827715,75.317323113692,2653.4024047535268,802.3134388580963,6.9525136066390765,353.93,3202.05,950.0113162224004,8.702622459751689,179.45,3200.05,1158.9690203219866,7.2000544265563065,179.45,3199.5525136066394,1210.4462345825661,9.32,179.45,,,,,2c,13,1568648330
16312,16312,486.6499357848802,1568648870.6583595,486.6499357848802,-97.52292932730222,,634.0361881740192,75.65210279635937,642.0877304138422,0.998018741607666,652.30509804062,108.21820581536728,695.6230882417952,0.989397406578064,638.3963681525889,44.96130731127284,689.4927393578553,0.9781985282897948,627.1072170993458,142.2257153441246,703.3960665714443,0.40212926268577576,581.0980685312952,-3.3596576831584244,687.8354043735353,0.7245118618011475,513.6688348891731,170.27848794704443,549.270475196844,0.8347223997116089,512.7274578034213,-55.24861836314393,554.6294003104111,0.9417591094970704,618.8133548602099,242.2398614700797,363.2625587719516,0.9760067462921144,581.7416640948228,-118.29949101299,367.17875414392176,0.8321548700332642,799.64193046328,282.1321375958301,254.6055410154719,0.054367512464523315,737.8803826970444,-172.5546297783994,210.93798673250583,0.5765870809555054,461.86960343656335,136.8942986533333,211.0476631304721,0.0025579631328582764,393.58694403036657,-64.55774466942712,171.0078980235031,0.07361987233161926,682.2645197214591,196.68203471909337,100.48312818334023,0.26066333055496216,715.9293667238326,-75.98199224842001,55.345795249488106,0.5899102687835693,459.53668843463686,102.82195719094929,-392.9643982011594,0.02827945351600647,481.0602764265079,-84.70241756252271,-505.8786079570054,0.03127202391624452,3207.77,479.3847752470808,3.5350064215119748,359.19001284302396,3202.254993578488,578.7653917122306,6.1350064215119735,179.46,3203.024993578488,485.100513720958,7.985006421511974,179.77,3201.72,636.0353788692065,5.869961470928152,179.46,3205.395006421512,945.2996018662576,6.189974313952099,359.45,3205.5150064215118,932.3396018662577,6.195019264535925,359.45,3205.65,918.4796018662577,6.174942206392225,359.45,3202.514993578488,550.7805907791018,9.15,179.46,3203.014993578488,663.4105907791018,9.155032107559876,179.46,2822.024492700554,880.1749935784878,7.944993578488027,89.69,3202.69,778.6504880349099,7.604993578488026,179.99,2680.1945569156737,879.72,6.975019264535925,89.69,2714.2094862790423,879.6,7.98,89.69,2713.9493578488023,880.5699614709282,9.9399743139521,88.47985872673655,3202.69,822.8855586715417,8.774993578488024,179.99,2662.90447985753,878.5848651482486,7.965019264535925,75.28508347965568,2653.385044950584,802.4845569156737,6.9549935784880255,353.93,3202.05,949.7955586715417,8.724942206392225,179.45,3200.05,1158.7904623488625,7.2099743139521015,179.45,3199.554993578488,1210.2155972006135,9.32,179.45,,,,,2c,13,1568648330
16313,16313,486.67499432870636,1568648870.6918066,486.67499432870636,-93.91553777730812,,634.1876678804173,74.90778431716112,641.5608379623792,0.9979304075241088,649.2375895412474,107.48046655599846,693.9989672184014,0.9909052848815918,641.8177988269146,43.932877118538826,690.6900900597195,0.9725916385650636,623.1455322997515,141.23006275146244,702.0515788179841,0.4040335416793823,586.5514752070908,-4.070441716130197,689.8925556642952,0.6943456530570984,506.46866801955076,173.89630671786756,544.0403415102212,0.9670295715332032,504.38131006891706,-57.37264051998528,551.634280486565,0.9408644437789916,627.6594701274606,243.77881418814582,366.0945190069229,0.9797009229660034,580.0304608639939,-118.15600680565443,365.60722487221085,0.8367990255355835,808.9531808771326,283.6276185661789,246.04458436401185,0.2534608542919159,740.296918662671,-172.93148109468655,212.2257284647096,0.5462614893913269,463.7414604600137,136.48690673009793,211.11671638212098,0.002605915069580078,388.9421751223288,-64.52133030476838,169.51608152163186,0.04911750555038452,691.8821022026341,199.02788637317227,104.51020874334488,0.3126433491706848,722.2885482534457,-73.20234906084617,55.17883316845274,0.501259446144104,500.66665684264274,126.49008755869578,-361.1594773876145,0.0243767499923706,478.40916770607583,-80.20256735181064,-521.4757361371891,0.012706160545349121,3207.77,479.47248015047234,3.5325005671293632,359.18500113425875,3202.2574994328706,578.6125345948913,6.132500567129362,179.46,3203.0274994328706,484.90004537034906,7.982500567129363,179.77,3201.72,635.8875334606324,5.884996597223818,179.46,3205.392500567129,945.4549648379794,6.199997731482545,359.45,3205.512500567129,932.4949648379794,6.187501701388091,359.45,3205.65,918.6349648379794,6.197494895835727,359.45,3202.5174994328713,550.5500521759014,9.15,179.46,3203.0174994328713,663.1800521759014,9.14250283564682,179.46,2822.2224551967797,880.1774994328706,7.947499432870637,89.69,3202.69,778.4600431018316,7.607499432870637,179.99,2680.367460868074,879.72,6.967501701388091,89.69,2714.4099546296507,879.6,7.98,89.69,2714.1999432870634,880.5849965972238,9.949997731482547,88.53498752315399,3202.69,822.6675493402548,8.777499432870638,179.99,2663.107454062521,878.6374880902835,7.95750170138809,75.25250737268172,2653.3675039699056,802.6574608680738,6.9574994328706365,353.93,3202.05,949.5775493402548,8.747494895835727,179.45,3200.05,1158.6100408333145,7.219997731482547,179.45,3199.5574994328713,1209.9825527430307,9.32,179.45,,,,,2c,13,1568648330
16314,16314,486.7,1568648870.725183,486.7,-93.91553777730812,,634.5524223782082,76.71765203514258,640.7971333102203,0.9976878166198728,649.1394127918962,108.69227151203896,693.6856496539453,0.9895997047424316,642.4029417916341,45.47717305743607,690.0735053102327,0.9747467041015624,624.3147970138405,140.7704351664252,703.257845564915,0.42146387696266174,588.9053797590083,-4.400906136221557,691.278511331559,0.7191630601882935,505.43341408779287,170.81268987227762,544.7860157953985,0.8488991260528564,507.23458197971337,-55.60878397643129,554.4390483217967,0.926802396774292,623.0542820653677,248.94948637970325,376.412194597864,0.734516978263855,592.2406274778115,-116.14747268484993,371.4086558424301,0.8067250847816467,798.6596138495157,284.6252580435733,248.22188871681286,0.06536892056465149,744.0305894408446,-175.70139717320103,214.88383446301503,0.5717371702194214,449.865250166417,136.89724840767633,201.90925356856576,0.002511382102966309,396.43135748167884,-64.9603458938083,176.12615472017742,0.053248465061187744,697.7759561775492,200.03527123169047,100.273520392339,0.2535651624202728,768.8247503716716,-66.4139306290427,89.99704493967201,0.5099777579307556,541.9146044782673,136.00704516137196,-365.4706938401725,0.017269909381866455,492.2667586093058,-98.19866942089337,-518.297961647993,0.008922755718231201,3207.77,479.56,3.53,359.18,3202.26,578.46,6.13,179.46,3203.03,484.7,7.98,179.77,3201.72,635.74,5.9,179.46,3205.39,945.61,6.21,359.45,3205.51,932.65,6.18,359.45,3205.65,918.79,6.22,359.45,3202.52,550.32,9.15,179.46,3203.02,662.95,9.13,179.46,2822.42,880.18,7.95,89.69,3202.69,778.27,7.61,179.99,2680.54,879.72,6.96,89.69,2714.61,879.6,7.98,89.69,2714.45,880.6,9.96,88.59,3202.69,822.45,8.78,179.99,2663.31,878.69,7.95,75.22,2653.35,802.83,6.96,353.93,3202.05,949.36,8.77,179.45,3200.05,1158.43,7.23,179.45,3199.56,1209.75,9.32,179.45,,,,,2c,13,1568648330
16315,16315,486.7333349235048,1568648870.758503,486.7333349235048,-93.97130044589571,,630.0146350804328,74.77082431844548,639.3925247936082,0.9981459975242616,645.5528410020755,107.3686092935004,692.462810321692,0.992040514945984,639.1620962416755,43.185346231809646,688.3051043919374,0.9762266874313354,627.6977054761122,139.99610687753992,705.3719668308687,0.4050861597061157,583.4269402064225,-5.236057959212685,688.5129769532332,0.7158089876174927,509.07053215176916,172.81513271966182,547.6830285150593,0.9706152677536012,507.5396277415245,-56.0625489656683,554.6003350966658,0.9342358708381652,621.3443199611725,245.16265842296275,380.0684692073892,0.7494722604751587,586.0107339465698,-117.5073752129515,366.4245957926338,0.8581761717796326,795.9318670367302,283.53210536320717,250.70931746084733,0.09559094905853273,742.2484551394783,-176.2998986354028,212.5238174696817,0.4736887216567993,448.8624255768405,142.9406167760282,209.80739282530502,0.004138946533203125,396.6151360871888,-64.08256288824445,176.43383615060887,0.05223003029823303,692.3453652192038,170.35724808870737,94.58239706767763,0.7320220470428467,786.5426822762007,-65.20192988139178,102.44983784434844,0.4537976384162903,562.0350818301242,141.91336944317584,-370.4398469798296,0.011399000883102415,499.2260891227679,-110.19425399589792,-518.0689864699356,0.007563591003417969,3207.766666507649,479.67667223226687,3.53,359.14999856884566,3202.26,578.2533234742702,6.140000477051442,179.46,3203.03,484.43665410431214,7.96999952294856,179.77,3201.7233334923503,635.5433239513217,5.89666650764952,179.46,3205.386666507649,945.8166765257297,6.203333015299039,359.45,3205.51,932.8566765257297,6.1866669847009605,359.45,3205.6466665076496,918.9966765257296,6.2266669847009615,359.45,3202.5233334923505,550.0166521961063,9.15,179.46,3203.0233334923505,662.6466521961063,9.140000477051439,179.46,2822.6866793880386,880.18,7.956666984700961,89.69,3202.69,778.0133210890131,7.633334446453363,179.99,2680.7733444645332,879.72,6.96,89.69,2714.873345895688,879.6,7.96999952294856,89.69,2714.783349235048,880.6133339694019,9.96,88.66333683171057,3202.69,822.1566526731579,8.783333492350481,179.99,2663.5633454186363,878.7700038164114,7.95333349235048,74.80664694854045,2653.326665553547,803.0633444645337,6.96,353.93,3202.053333492351,949.0699861655082,8.743332061196156,179.45,3200.053333492351,1158.186655058415,7.23,179.45,3199.5633334923505,1209.4399852114052,9.30999952294856,179.45,,,,,2c,13,1568648330
16316,16316,486.7666517190549,1568648870.7918048,486.7666517190549,-97.64657547960483,,629.4301000100464,73.40959304611296,639.9377917467491,0.9981796145439148,641.4593382400033,105.18139089006443,691.7591446218939,0.9927215576171876,648.0867048294306,45.10902468756724,694.9996956284378,0.9944297075271606,628.9746852385871,138.23342838293505,705.4536227804581,0.38145866990089417,584.9326068194398,-6.76540258609514,690.3576475909871,0.6478258371353149,508.1847006008696,169.66644592915787,550.2126527995833,0.9674511551856996,507.5028261512831,-55.11083633512247,554.7262024342779,0.9458838701248168,616.3538621208801,244.55233663796062,380.73461927719086,0.7380697727203369,587.1396551653324,-118.37091851141294,362.131634893303,0.896330714225769,797.3267312684509,280.7322241189893,253.3020859529501,0.13392561674118042,738.6164700023457,-176.38485977294178,209.8539004002644,0.5067147612571716,432.3785158177996,145.95949818688825,199.47663920491595,0.004267692565917969,402.9730066412784,-64.00900482620898,180.27480378409211,0.04835134744644165,689.0779800507128,165.38880165735446,88.85709551195276,0.7666610479354858,796.1034472949997,-63.933639075095066,111.81475768229905,0.4967150688171386,574.3225399550734,146.71670688388446,-370.3793673907112,0.01588764786720276,486.55747021187966,-125.05107604850667,-537.2202056071925,0.012126117944717407,3207.763334828095,479.7932810166921,3.53,359.12001345285057,3202.26,578.0467593418598,6.1499955157164665,179.46,3203.03,484.1734514194664,7.960004484283535,179.77,3201.7266651719056,635.3467548575761,5.893334828094512,179.46,3205.3833348280946,946.0232406581404,6.196669656189022,359.45,3205.51,933.0632406581404,6.1933303438109775,359.45,3205.6433348280943,919.2032406581404,6.2333303438109775,359.45,3202.5266651719057,549.7134693566005,9.15,179.46,3203.0266651719057,662.3434693566005,9.149995515716467,179.46,2822.953213752439,880.18,7.963330343810978,89.69,3202.69,777.7567817632773,7.6566562033384225,179.99,2681.006562033384,879.72,6.96,89.69,2715.1365485805336,879.6,7.960004484283535,89.69,2715.116517190549,880.6266606876221,9.96,88.73663378192076,3202.69,821.8634648723172,8.786665171905488,179.99,2663.816553064817,878.8499641257318,7.956665171905488,74.39351868371939,2653.303343796661,803.2965620333842,6.96,353.93,3202.056665171905,948.7801300442225,8.716678624756089,179.45,3200.056665171905,1157.9434424508993,7.23,179.45,3199.5666651719057,1209.1301390127894,9.300004484283534,179.45,,,,,2c,13,1568648330
16317,16317,486.8,1568648870.825138,486.8,-97.70836056636094,,629.3274810858685,71.93192197781036,640.1234564905948,0.9982054233551024,641.0010564828913,103.68476740080284,692.1321180775346,0.9933971166610718,644.6042010086433,43.816061221232395,695.1146076992111,0.9941886663436892,617.9892506653282,137.6128947918443,702.2982599855113,0.3540151715278625,587.6595064099928,-8.350178743931117,692.8831992588845,0.6093937158584595,506.9992643665641,173.7418706152061,552.5631419620324,0.9628086090087892,510.32931242003764,-55.701085404902784,559.2643967971421,0.9297468662261964,613.7730398005602,239.04286716736743,363.5081895009855,0.9805002212524414,585.4547487131849,-117.84070852800569,365.2604997556685,0.9003627300262451,806.8750575077063,282.0885879165953,243.96642070579307,0.5726563334465027,743.9498816051465,-172.92915832896168,213.33799197635864,0.5270556211471558,427.50491316761884,149.21062228530198,196.54217015313068,0.012640714645385742,396.5606973978897,-64.1792087419499,175.16726022194584,0.06637012958526611,681.0205098032628,164.88731470348762,62.981714108668264,0.6975140571594238,860.1984847785616,-61.00032033353535,139.28020823773306,0.5414661169052124,596.2781639463499,150.8892386843306,-384.6984490492808,0.01535564661026001,645.9419345973025,-105.15698196571829,-361.9544097724804,0.015141695737838743,3207.76,479.91,3.53,359.09,3202.26,577.84,6.16,179.46,3203.03,483.91,7.95,179.77,3201.73,635.15,5.89,179.46,3205.38,946.23,6.19,359.45,3205.51,933.27,6.2,359.45,3205.64,919.41,6.24,359.45,3202.53,549.41,9.15,179.46,3203.03,662.04,9.16,179.46,2823.22,880.18,7.97,89.69,3202.69,777.5,7.68,179.99,2681.24,879.72,6.96,89.69,2715.4,879.6,7.95,89.69,2715.45,880.64,9.96,88.81,3202.69,821.57,8.79,179.99,2664.07,878.93,7.96,73.98,2653.28,803.53,6.96,353.93,3202.06,948.49,8.69,179.45,3200.06,1157.7,7.23,179.45,3199.57,1208.82,9.29,179.45,,,,,2c,13,1568648330
16318,16318,486.83324812623647,1568648870.8584745,486.83324812623647,,,632.971049027039,70.44452767428069,643.3495773481709,0.9984622001647948,640.7094453163054,100.99180781263884,692.7136696441173,0.9949025511741638,657.7876715583654,43.79205988765458,701.8657961971538,0.994060516357422,621.7287171260557,135.6741371705524,705.0782931026372,0.34509003162384033,581.8291873463262,-10.100149209973065,692.4721139185417,0.5748504996299744,502.4893972261737,171.88488576051785,551.2606205484993,0.963537096977234,507.60872523748657,-57.62940529472207,555.3904654560499,0.944391667842865,613.5038388001018,237.89427592303053,362.53822746595716,0.9803448915481568,600.8185823480941,-116.62108244067906,366.94626905402,0.91516375541687,809.1943007613554,283.7758430466841,241.5277144366124,0.540888249874115,741.3926178303334,-173.67973311839677,213.7012112467529,0.4871483445167542,419.7344276834269,151.186753812929,190.3388805529309,0.021187156438827515,398.17956149666196,-66.40304026812478,173.07555668651355,0.07779631018638611,671.6539292859219,162.9223074520125,47.14133379772028,0.5721249580383301,872.606618359105,-61.612770414164025,141.85171134324938,0.5740274786949158,603.7646461369145,152.68978808775782,-395.9741755287958,0.021181672811508186,584.3871482266837,-117.5245765024318,-429.92721911678063,0.021953344345092773,3207.756675187377,480.0296932544513,3.526675187376353,359.06007668638716,3202.263324812624,577.6371864299575,6.150025562129059,179.46,3203.03,483.64401499010825,7.956649625247294,179.77,3201.73,634.9538360552048,5.876700749505413,179.46,3205.38,946.4361383826663,6.186675187376353,359.45,3205.506675187377,933.4728135700424,6.173401499010825,359.45,3205.64,919.616138382666,6.230025562129059,359.45,3202.533324812624,549.1041172386243,9.15,179.46,3203.03,661.7374420512481,9.133401499010825,179.46,2823.482660197268,880.18,7.960025562129059,89.69,3202.69,777.2473142406027,7.64675187376353,179.99,2681.4694120710315,879.7233248126238,6.96,89.69,2715.6659850098918,879.6033248126238,7.953324812623648,89.69,2715.779156449741,880.6532992504947,9.956675187376351,88.88314587772024,3202.69,821.2774164891191,8.793324812623647,179.99,2664.309386508903,879.0197699408385,7.9633248126236476,73.02245396438968,2653.253401499011,803.7594120710316,6.9633248126236476,353.93,3202.0633248126237,948.2007413017427,8.703299250494588,179.45,3200.0633248126237,1157.4606134910975,7.216700749505413,179.45,3199.573324812624,1208.5074676133772,9.309948875741881,179.45,,,,,2c,13,1568648330
16319,16319,486.8665697287323,1568648870.8918846,486.8665697287323,-95.84669025507685,,633.2464869377426,69.19510863641723,643.4528282427923,0.998603105545044,632.9804714132156,99.2102621001965,689.3073847542778,0.99582439661026,647.7664937877925,42.791083422994596,698.819118948432,0.9938496351242064,617.3662585357762,133.48970166785148,704.926838607536,0.3569748103618622,583.7938823698844,-12.20658936684357,692.6848271627499,0.5753838419914246,509.71173735879637,171.80515302628712,556.7335246015937,0.9641621112823486,502.0520933385967,-58.706117720011605,555.5342035676126,0.9313071370124816,612.4410346013786,234.4248063315144,364.59375303628883,0.9723578691482544,592.0694392531017,-117.53082479325764,367.3424938416651,0.8980267643928528,804.028862465192,281.84188076747483,246.7878082371633,0.1839650273323059,726.2393639471526,-170.65795796416154,219.761599505238,0.014556676149368288,421.21529119300806,152.09268842566325,186.1517340724017,0.03730273246765137,399.31632827017717,-68.60308044555028,171.31877023088242,0.08258873224258423,753.2311683485118,168.46826808728503,85.92819271902835,0.331155389547348,810.1192259542592,-64.44473296771953,110.0632513382424,0.2036522626876831,596.7869550479088,151.72889721406057,-410.77788517882254,0.012614011764526369,507.8839860035611,-132.54692725073946,-515.4407454521855,0.017455339431762695,3207.753343027127,480.1496510234364,3.523343027126767,359.0300872441409,3202.266656972873,577.4339246547328,6.140029081380303,179.46,3203.03,483.37744217014136,7.9633139457464654,179.77,3201.73,634.7572386004792,5.863372108507068,179.46,3205.38,946.6427323181404,6.183343027126767,359.45,3205.503343027127,933.6760753452672,6.146744217014137,359.45,3205.64,919.8227323181404,6.220029081380303,359.45,3202.536656972873,548.7975584956625,9.15,179.46,3203.03,661.4342154685359,9.10674421701414,179.46,2823.745900856985,880.18,7.950029081380303,89.69,3202.69,776.9940700616344,7.6134302712676725,179.99,2681.6993311282527,879.7266569728732,6.96,89.69,2715.9325578298585,879.6066569728732,7.956656972873232,89.69,2716.10904031445,880.6666278914929,9.953343027126767,88.95645340321111,3202.69,820.9841863871554,8.796656972873233,179.99,2664.549302046873,879.1097382675772,7.966656972873232,72.06279181250899,2653.2267442170137,803.9893311282532,6.966656972873232,353.93,3202.066656972873,947.9108433600287,8.71662789149293,179.45,3200.066656972873,1157.2206979531272,7.203372108507071,179.45,3199.576656972873,1208.1942445499162,9.329941837239396,179.45,,,,,2c,13,1568648330
16320,16320,486.9,1568648870.9254036,486.9,-88.06949171357931,,632.6660463196754,65.96506126237557,644.6883428245676,0.9985650777816772,647.0903054610642,95.96749215917812,695.6485700549136,0.9962671995162964,647.2840089288864,40.422842356846644,698.3761177177241,0.9933584332466124,610.4196953068333,131.08028061568027,702.9010517055524,0.4600330889225006,584.737601494558,-13.498184403364556,691.7468991164026,0.5325568914413452,506.2543650801068,170.428034985729,554.7858892057496,0.9679757356643676,511.1595825487065,-58.31631868900672,556.8716103469911,0.9423130750656128,612.4432265248835,233.9967690227043,364.58799163020524,0.9701912999153136,591.3293229017389,-121.44561928440142,377.37556402883484,0.9592465162277222,799.7106426264438,279.8591270247946,246.29385831212792,0.2423712313175201,764.8526086796678,-181.88051191228115,221.14830022442916,0.5129533410072327,426.1605016096655,153.9176080434766,183.286453428869,0.06281119585037231,406.1138056725703,-69.51359790814026,174.53111052613178,0.07696464657783507,782.0369671517085,169.23671170872387,96.67899501667307,0.29335519671440125,861.0129388998157,-63.913081399319076,136.56767587028165,0.7054982185363771,593.9460507974154,154.98133198617805,-409.4264125000085,0.11191180348396301,1385.1047814332956,12.074280440343692,463.27846454382035,0.013369441032409668,3207.75,480.27,3.52,359.0,3202.27,577.23,6.13,179.46,3203.03,483.11,7.97,179.77,3201.73,634.56,5.85,179.46,3205.38,946.85,6.18,359.45,3205.5,933.88,6.12,359.45,3205.64,920.03,6.21,359.45,3202.54,548.49,9.15,179.46,3203.03,661.13,9.08,179.46,2824.01,880.18,7.94,89.69,3202.69,776.74,7.58,179.99,2681.93,879.73,6.96,89.69,2716.2,879.61,7.96,89.69,2716.44,880.68,9.95,89.03,3202.69,820.69,8.8,179.99,2664.79,879.2,7.97,71.1,2653.2,804.22,6.97,353.93,3202.07,947.62,8.73,179.45,3200.07,1156.98,7.19,179.45,3199.58,1207.88,9.35,179.45,,,,,2c,13,1568648330
