,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,H_in-C_out.14_x,H_in-C_out.14_y,H_in-C_out.14_speed,H_in-C_out.14_angle,C_in-E_out.18_x,C_in-E_out.18_y,C_in-E_out.18_speed,C_in-E_out.18_angle,C_in-E_out.19_x,C_in-E_out.19_y,C_in-E_out.19_speed,C_in-E_out.19_angle,H_in-C_out.15_x,H_in-C_out.15_y,H_in-C_out.15_speed,H_in-C_out.15_angle,H_in-C_out.16_x,H_in-C_out.16_y,H_in-C_out.16_speed,H_in-C_out.16_angle,H_in-C_out.17_x,H_in-C_out.17_y,H_in-C_out.17_speed,H_in-C_out.17_angle,C_in-E_out.20_x,C_in-E_out.20_y,C_in-E_out.20_speed,C_in-E_out.20_angle,C_in-E_out.21_x,C_in-E_out.21_y,C_in-E_out.21_speed,C_in-E_out.21_angle,C_in-E_out.22_x,C_in-E_out.22_y,C_in-E_out.22_speed,C_in-E_out.22_angle,D_in-A_out.20_x,D_in-A_out.20_y,D_in-A_out.20_speed,D_in-A_out.20_angle,C_in-E_out.23_x,C_in-E_out.23_y,C_in-E_out.23_speed,C_in-E_out.23_angle,H_in-C_out.18_x,H_in-C_out.18_y,H_in-C_out.18_speed,H_in-C_out.18_angle,H_in-C_out.19_x,H_in-C_out.19_y,H_in-C_out.19_speed,H_in-C_out.19_angle,H_in-C_out.20_x,H_in-C_out.20_y,H_in-C_out.20_speed,H_in-C_out.20_angle,E_in-C_out.0_x,E_in-C_out.0_y,E_in-C_out.0_speed,E_in-C_out.0_angle,E_in-C_out.1_x,E_in-C_out.1_y,E_in-C_out.1_speed,E_in-C_out.1_angle,H_in-C_out.21_x,H_in-C_out.21_y,H_in-C_out.21_speed,H_in-C_out.21_angle,E_in-C_out.2_x,E_in-C_out.2_y,E_in-C_out.2_speed,E_in-C_out.2_angle,E_in-C_out.3_x,E_in-C_out.3_y,E_in-C_out.3_speed,E_in-C_out.3_angle,H_in-C_out.22_x,H_in-C_out.22_y,H_in-C_out.22_speed,H_in-C_out.22_angle,H_in-C_out.23_x,H_in-C_out.23_y,H_in-C_out.23_speed,H_in-C_out.23_angle,E_in-C_out.4_x,E_in-C_out.4_y,E_in-C_out.4_speed,E_in-C_out.4_angle,E_in-C_out.5_x,E_in-C_out.5_y,E_in-C_out.5_speed,E_in-C_out.5_angle,scenario,participant_id,source_file
14959,14959,449.7331984430989,1569237163.0251071,449.7331984430989,-91.01912893157223,559.3520834231588,47.58791715133293,626.8621067248023,0.9989478588104248,556.3421357747914,78.23781312040089,662.8104720969512,0.9955503940582277,568.3115857690742,12.567631857440116,666.6228127152867,0.9970604777336121,548.4683837021777,108.8140956660059,688.2842011960246,0.7361370325088501,570.8789479991415,-29.805635624458734,686.3631413856114,0.8325506448745728,413.1837453490123,189.2325078963156,501.390860707458,0.978954553604126,407.8853615536151,-70.66066503754845,476.8742267668051,0.984210193157196,467.9633159309684,250.10743919001288,311.4700538904697,0.9360610246658324,530.1094214003244,-153.86165059845985,276.47080735982894,0.9611320495605468,653.6362941668477,305.86006317934584,155.86983841596074,0.7492192387580872,718.8650659265163,-181.36712080384808,151.91685318650704,0.9157347083091736,325.4993238994004,158.2480987719609,87.71522084591089,0.17219650745391846,380.92361509302424,-46.85437128668971,119.40068861258915,0.2552955746650696,631.2950604739233,193.9539664486041,-87.0005384283183,0.521647036075592,809.3669350659254,-35.81791854052563,41.63929173758294,0.3184270262718201,481.1679092169889,209.81442635756,-482.6313478119049,0.04749295115470886,922.226726854362,-21.923743680359394,-64.14920345718207,0.007337123155593872,3205.92,560.9526723711848,4.916680155690104,0.85,3204.6133198443104,199.79761089830725,6.9632793772395845,179.35348171259113,,,,,,,,,3203.3933198443096,467.68761089830736,6.993360311380208,179.77,3203.65,329.0944124552083,7.95,179.77,3203.4,391.42441245520826,7.9766801556901035,179.77,,,,,,,,,,,,,,,,,3203.7266801556902,1119.7755875447915,7.94,359.45,3196.83,851.7576108983072,6.97,179.64,3201.8333198443097,624.0110926108985,8.080080934140623,179.46,3193.1593120598045,881.9500404670703,5.163360311380208,93.13915019152346,3205.35,469.5110116767578,7.5700809341406226,179.77,3204.2733198443098,528.2977322995182,8.02680155690104,179.46,2648.343522179661,852.3056280118619,7.926680155690104,352.20619300630204,3201.83,972.9142910539973,7.126680155690104,179.45,3201.6933198443103,986.9276108983072,7.0800404670703125,179.45,,,,,,,,,,,,,,,,,2c,14,1569236662
14960,14960,449.76649787565697,1569237163.058518,449.76649787565697,,559.5523085965219,49.32411092440782,627.2705500343302,0.9990189075469972,551.5495296656484,78.34017620869207,662.0770613400241,0.9954050779342652,571.8661023044626,12.175607682174649,667.2824703175487,0.9973411560058594,544.0276565029484,108.62425663432708,686.3897568907611,0.7248227596282959,558.05053057328,-31.17444459919797,678.7964721712133,0.8640546798706055,413.2132190701453,188.90751565218486,501.5074776203536,0.976978063583374,403.31615595621366,-71.25659557166965,474.89015138786385,0.9852043986320496,486.29577370861074,250.85269695142796,316.64939935825834,0.912095069885254,518.4087982440021,-152.93396924173538,268.8249287095198,0.9683442115783693,646.2957776719429,307.9424621804899,150.7957839756041,0.7402911186218262,734.7142537126349,-180.04853550536842,157.64565617230508,0.9327608346939088,308.3131897541657,160.36840837597518,78.249912458941,0.16838645935058594,380.9794816724746,-47.66462655949525,119.0285485859802,0.2280274033546448,602.2013392121032,196.7355586034324,-120.69022215942994,0.6370671987533569,816.7699834591574,-38.719183863835376,48.976205537859784,0.3546969294548035,470.6473330035627,214.54485143408257,-495.55316421711,0.018695622682571408,702.4488819694478,-11.11079422948637,-279.2991207794651,0.004385024309158325,3205.92,561.1158395907194,4.913350212434298,0.85,3204.616649787565,199.5645148704009,6.976599150262808,179.31685233677732,,,,,,,,,3203.396649787566,467.4545148704008,6.986700424868597,179.77,3203.65,328.8280169947438,7.95,179.77,3203.4,391.15801699474383,7.973350212434298,179.77,,,,,,,,,,,,,,,,,3203.723350212434,1120.041983005256,7.94,359.45,3196.83,851.5245148704007,6.97,179.64,3201.836649787566,623.7413672071783,8.060101274605787,179.46,3193.329139165851,881.9400506373029,5.156700424868597,93.34893661663921,3205.35,469.2612659325723,7.5501012746057885,179.77,3204.276649787566,528.0346667823095,7.993502124342982,179.46,2648.29690297408,852.5620336425591,7.923350212434298,351.5002450360712,3201.83,972.6778650828352,7.123350212434298,179.45,3201.6966497875646,986.6945148704007,7.070050637302893,179.45,,,,,,,,,,,,,,,,,2c,14,1569236662
14961,14961,449.8,1569237163.0921323,449.8,-92.19641640849736,556.4298899563742,48.47237393541892,624.8878291694916,0.9990353584289552,555.8605372147707,77.44563763065473,663.0559962132934,0.9955437779426576,569.0419604942012,14.529807051859956,665.2467064561582,0.9826282262802124,550.9035264666384,106.38162358904506,686.9968279171715,0.7393842339515686,556.866074327065,-30.70752977324102,677.3337354734639,0.868484377861023,418.0711000611988,187.76989222696847,501.80407436549973,0.9750374555587769,408.07779183111467,-71.86909057040828,474.6805647156043,0.984711527824402,488.8506324774261,254.9326493469305,315.61155525735836,0.8289543390274048,521.4434966573359,-152.83435083861266,270.99802193217147,0.9612792730331421,670.205675335187,314.92882648452013,146.99022100678843,0.91654634475708,721.0836727424229,-181.91106578703068,150.9133641865629,0.9418248534202576,294.6630297445072,163.77533550109268,70.18538114186107,0.13763552904129028,383.9899021673944,-46.3485249351202,121.34582368159941,0.1521461308002472,522.3907164218883,231.2474518476981,-200.23623049659253,0.19722631573677066,825.1253799032776,-33.60611972637996,60.29048239370158,0.32177671790122986,458.8536939236252,219.39457510655328,-506.9674236352532,0.01963987946510315,584.6261151886757,-5.78721665396667,-392.57666907570206,0.004604220390319824,3205.92,561.28,4.91,0.85,3204.62,199.33,6.99,179.28,,,,,,,,,3203.4,467.22,6.98,179.77,3203.65,328.56,7.95,179.77,3203.4,390.89,7.97,179.77,,,,,,,,,,,,,,,,,3203.72,1120.31,7.94,359.45,3196.83,851.29,6.97,179.64,3201.84,623.47,8.04,179.46,3193.5,881.93,5.15,93.56,3205.35,469.01,7.53,179.77,3204.28,527.77,7.96,179.46,2648.25,852.82,7.92,350.79,3201.83,972.44,7.12,179.45,3201.7,986.46,7.06,179.45,,,,,,,,,,,,,,,,,2c,14,1569236662
14962,14962,449.8331223239906,1569237163.1251285,449.8331223239906,-94.50874022569886,556.1267303799083,48.134049101964514,624.9773617007303,0.9989651441574096,559.6670884924016,76.8295572842848,664.3086625850683,0.9952190518379213,568.2875773815579,13.021983426900732,666.2213240028409,0.9966590404510498,548.4737113636634,105.68459330650644,686.7647439854958,0.7829238772392273,561.5968807959124,-28.955382060683824,679.7318538184852,0.8885058164596558,409.3814925583058,187.70357309443781,499.2531137155242,0.9778096079826356,412.028448415788,-71.17184393949769,478.20743763009864,0.9837713837623596,488.7913319911945,262.4775066761645,302.92324692535533,0.975190043449402,517.7712596157698,-151.52574571572885,268.62296169750323,0.9723014831542968,669.8738453681548,315.6057217403812,152.86775567110453,0.9445285797119141,715.5522464331048,-181.15948780000568,151.47643956261015,0.9449017643928528,317.3388190231614,159.91705336344006,103.08870997185328,0.5579617023468018,391.6159910053996,-44.45165873607125,127.28195965444678,0.14482322335243225,562.2144902464556,207.84471582713383,-158.0143736150428,0.7125402688980103,823.0175326231165,-30.81388487001329,60.51110987944085,0.2358517348766327,439.58203891804817,222.99155011616656,-528.4582176949217,0.0203629732131958,1415.5731862729376,-29.42927417664244,411.52039176972806,0.00485914945602417,3205.9233122323994,561.4456116199533,4.9530590211878645,0.85,3204.6233122323993,199.09814373206532,6.986687767600933,179.27337553520186,,,,,,,,,3203.4,466.9881437320653,6.983312232399068,179.77,3203.6533122323995,328.29833364047374,7.956624464798133,179.77,3203.4033122323995,390.6283336404737,7.963375535201867,179.77,,,,,,,,,,,,,,,,,3203.716687767601,1120.5716663595263,7.936687767600933,359.45,3196.8333122323993,851.0581437320653,6.9766244647981335,179.64,3201.84,623.2050214080747,8.043312232399067,179.46,3193.672236084752,881.9200633028028,5.1599366971972005,93.56,3205.35,468.76158257007006,7.526687767600933,179.77,3204.283312232399,527.5050214080746,7.969936697197199,179.46,2648.200316514014,853.0783541271272,7.92,350.3527853233233,3201.8333122323993,972.2048314996664,7.103438838004668,179.45,3201.703312232399,986.2248314996665,7.079873394394399,179.45,,,,,,,,,,,,,,,,,2c,14,1569236662
14963,14963,449.86656582893164,1569237163.1584446,449.86656582893164,-92.21234296034928,563.2370784450072,47.541281893564474,627.3621494348179,0.9988230466842652,559.7787585227467,76.22387771189382,664.6012320257793,0.9958148002624512,576.9435590926564,12.106756441713948,667.2754910855823,0.9972836971282959,554.482617823389,106.34131548540363,688.9157541875097,0.7296141386032104,552.4141506925117,-29.66040364241773,675.7779604005675,0.8311393260955809,393.9764532378239,190.1631662095828,493.81103882458916,0.9747942090034484,402.4085448087004,-76.1878505732721,477.49079790578946,0.9460792541503906,504.91610536658783,257.9315026460727,313.0998035289904,0.9587551355361938,521.769937018896,-151.9165918310796,270.22281679459525,0.9656808376312256,662.9073942583484,314.75453159859416,145.97225492680755,0.9435405731201172,725.5886281479393,-178.07698977196685,157.76259611986444,0.936675190925598,327.38683687968893,160.78718893314968,114.34613380780027,0.5862892270088196,396.7006774941335,-41.379361583098365,125.37796205574007,0.17953869700431824,517.2426877794662,209.6743760643567,-197.16861474097527,0.8091528415679932,826.4899937400212,-35.72870709556314,69.03876363491977,0.07491934299468994,400.30088306112646,233.34043825937283,-563.857801428435,0.03973469138145447,1795.804315170836,-24.100036444951684,784.8846957548084,0.006679236888885498,3205.926656582893,561.6128291446582,4.996535577611148,0.85,3204.6266565828932,198.86403919747843,6.983343417106835,179.26668683421363,,,,,,,,,3203.4,466.7540391974785,6.986656582893167,179.77,3203.656656582893,328.03412995143987,7.963313165786331,179.77,3203.406656582893,390.36412995143996,7.956686834213669,179.77,,,,,,,,,,,,,,,,,3203.713343417107,1120.83587004856,7.933343417106834,359.45,3196.8366565828933,850.8240391974783,6.983313165786329,179.64,3201.84,622.9374733685468,8.046656582893165,179.46,3193.8461423104445,881.9100302513203,5.169969748679494,93.56,3205.35,468.5107562830126,7.523343417106835,179.77,3204.286656582893,527.2374733685468,7.979969748679496,179.46,2648.1501512566024,853.339213465667,7.92,349.9113310581023,3201.8366565828933,971.9673826145853,7.086717085534174,179.45,3201.706656582893,985.9873826145853,7.099939497358991,179.45,,,,,,,,,,,,,,,,,2c,14,1569236662
14964,14964,449.9,1569237163.1917515,449.9,-92.21234296034928,560.1993427765306,47.77524960870329,626.0824399007296,0.9986335039138794,567.2001936322968,75.71906336763679,666.2953204402563,0.9951105117797852,571.0251399280578,10.749616079906566,665.5069189555958,0.9974279403686525,552.7220243081832,107.14716737572927,687.2411660621567,0.7727436423301697,563.6945852134965,-30.198646116315004,676.8448104380655,0.8096961975097656,417.07760068542837,187.01397050453704,500.27686053987094,0.9744603633880616,401.65814902966486,-76.23997888925416,477.40259743321195,0.9460040330886841,518.8439870329473,257.22449323359683,321.96681663177964,0.9655202627182008,523.0381939066301,-150.9179403263293,268.151904915405,0.969286561012268,661.4752026804781,316.60042983846785,147.7361765077421,0.954915463924408,730.3850529161011,-177.4235232371278,158.43886284824615,0.9392447471618652,314.46752305045686,171.26437548549282,86.1820282247756,0.22149068117141724,400.79776022973954,-39.84741588618362,128.49273161692963,0.10355213284492493,642.4888911168125,190.2195871452401,-70.07578473753514,0.8353868126869202,820.037858195088,-43.41037336972374,65.66600470614614,0.07900500297546388,355.00117973199514,242.78206190341385,-608.982483010159,0.01378864049911499,1969.7499239616848,-27.20065445630701,954.1140103547854,0.005359053611755371,3205.93,561.78,5.04,0.85,3204.63,198.63,6.98,179.26,,,,,,,,,3203.4,466.52,6.99,179.77,3203.66,327.77,7.97,179.77,3203.41,390.1,7.95,179.77,,,,,,,,,,,,,,,,,3203.71,1121.1,7.93,359.45,3196.84,850.59,6.99,179.64,3201.84,622.67,8.05,179.46,3194.02,881.9,5.18,93.56,3205.35,468.26,7.52,179.77,3204.29,526.97,7.99,179.46,2648.1,853.6,7.92,349.47,3201.84,971.73,7.07,179.45,3201.71,985.75,7.12,179.45,2772.19,597.33,8.0,318.43,,,,,,,,,,,,,2c,14,1569236662
14965,14965,449.93334565575134,1569237163.225086,449.93334565575134,,559.9586354958661,47.33009880062715,626.0741870220185,0.9987853765487672,564.2375905379147,76.50638405166384,664.9615939236785,0.9955559968948364,572.300065902092,10.583702439723934,666.3511369057726,0.9974772930145264,552.2119445658353,106.68472475288894,687.4964127754686,0.7586256861686707,569.2428215453654,-30.32150310667813,678.8810700146877,0.8497636318206787,432.0814470629718,184.06642537035114,506.9505994256794,0.9741580486297609,405.8464974546692,-75.17003561466677,479.3071959411309,0.9449260234832764,508.74288671401655,257.96601597759417,310.8695698278192,0.9637371301651,522.8017375389728,-150.19231674994748,268.8879812338038,0.9733815193176272,660.7898301954756,315.22101390020833,149.02964885691426,0.9457852840423584,735.2546611211047,-177.14427076352615,159.69072023056026,0.9315299987792968,309.86476988971395,176.93475622434616,75.80353101184313,0.2013254463672638,405.3321055285276,-36.380606015165895,132.28655157369786,0.07872331142425537,659.1837693520081,191.6497255210709,-55.409254816853974,0.8493180274963379,817.3147192815552,-44.847375350742226,70.34461186377973,0.09322762489318848,326.82886000825795,250.5562779401941,-636.3871593454179,0.014251261949539185,2049.265177203126,-25.950432581644048,1031.805136043763,0.002893626689910889,3205.933334565575,561.9400591476068,4.959970426196613,0.85,3204.6333345655758,198.3965804097401,6.976665434424858,179.26,,,,,,,,,3203.4,466.2899149753152,6.976661737699436,179.77,3203.66,327.5032347539887,7.973334565575142,179.77,3203.41,389.83323475398873,7.953334565575142,179.77,,,,,,,,,,,,,,,,,3203.706665434425,1121.3667652460113,7.9533419590259875,359.45,3196.84,850.3565804097401,6.99,179.64,3201.843334565576,622.3999001884134,8.05,179.46,3194.126706098405,881.8666543442487,5.1733308688497175,94.53035858236605,3205.353334565575,468.0065730162893,7.533338262300564,179.77,3204.293334565575,526.7032347539887,7.979996303274577,179.46,2648.0533160819477,853.860096114861,7.913330868849718,349.47,3201.843334565576,971.4899112785898,7.090007393450848,179.45,3201.71,985.5099112785898,7.126669131150282,179.45,2772.0166025900926,597.5300739345083,7.989996303274577,318.51002957380337,,,,,,,,,,,,,2c,14,1569236662
14966,14966,449.9666502897755,1569237163.2583795,449.9666502897755,-92.09348009170813,559.344404371997,48.289406024221954,627.6609444072062,0.998998522758484,560.4260353456042,77.61187623612595,663.9748709707865,0.9946702718734741,580.265490717154,11.554329434798255,669.6232122237028,0.9974186420440674,555.521210459354,107.09789276715358,688.3052523413312,0.7700678706169128,576.2956307416861,-30.0569578781354,682.4699888530449,0.8823106288909912,423.59488352230767,188.53118191509483,504.3560815112799,0.9763111472129822,396.69196871784857,-75.46487374507673,475.9076611108203,0.944911003112793,477.57572492025804,258.65544776436536,301.05309199123394,0.7850686311721802,526.9257922590235,-151.94871920573945,273.1894487641585,0.9617686867713928,657.3728232927543,316.43798534845587,147.82343577408952,0.9478113055229188,720.195757943637,-177.94309581078357,153.9418129138566,0.9382460117340088,319.98340389907247,174.01799570879433,116.0091817346043,0.3902038037776947,409.59138695726926,-30.857981399867626,137.95676607004802,0.08589091897010802,676.5729597391263,187.64919741491008,-32.58491178070469,0.8159509897232056,784.8050597227251,-36.88908049045149,56.390496488125756,0.3224867582321167,298.18898374874857,253.27561397101445,-663.2356825462706,0.010045826435089113,2085.833718688935,-25.982033092498774,1067.3084229105948,0.004488617181777954,3205.9366650289776,562.0999213909226,4.880039304538677,0.85,3204.636665028977,198.16344797157117,6.973334971022445,179.26,,,,,,,,,3203.4,466.06011300054877,6.96333988408978,179.77,3203.66,327.2367976817956,7.976665028977555,179.77,3203.41,389.56679768179566,7.9566650289775565,179.77,,,,,,,,,,,,,,,,,3203.7033349710223,1121.6332023182044,7.9766552028428865,359.45,3196.84,850.1234479715712,6.99,179.64,3201.846665028977,622.130132652818,8.05,179.46,3194.233280927282,881.8333497102243,5.16666994204489,95.49952343246855,3205.3566650289777,467.7534577977058,7.54666011591022,179.77,3204.2966650289777,526.4367976817956,7.970004913067335,179.46,2648.006689594314,854.1198722602492,7.90666994204489,349.47,3201.846665028977,971.250117913616,7.109990173865332,179.45,3201.71,985.270117913616,7.13333005795511,179.45,2771.843418493167,597.7299017386532,7.980004913067335,318.5899606954613,,,,,,,,,,,,,2c,14,1569236662
14967,14967,450.0,1569237163.291718,450.0,-91.97467609975463,561.5822024655923,48.117063691259105,627.154236280175,0.9990686178207396,567.1251118506385,78.53241488244555,666.9175074983631,0.9929067492485046,576.8722704819018,13.223795525620332,669.5920430383565,0.9973880052566528,556.1386197850057,108.59323733059786,688.3474409416373,0.7438908815383911,565.3961052625883,-27.38012881993857,681.0505612204347,0.8775959014892578,441.8183044303381,185.64502690625545,509.36303650422633,0.9727985858917236,412.2907887186204,-68.15546072056078,476.33547415680687,0.9849748611450196,480.3101711018898,254.11110221409803,306.27330893071263,0.846230149269104,527.4505531136667,-151.31684381233913,273.1104652360266,0.961739718914032,652.9217712516304,316.6606701147327,145.7967207325581,0.947513997554779,749.688942279756,-173.26735469362092,172.8930880708133,0.9283807277679444,322.72584593275343,174.1795721648394,128.18980724470345,0.30266451835632324,414.85034400010096,-32.208648691117425,140.45485249426557,0.07910436391830444,682.8044240995416,188.4568808019312,-27.661542020226136,0.7914760112762451,759.3940407311984,-37.210250682583755,43.70201238064417,0.1635526418685913,289.0968478525156,256.2034709415018,-672.006182256014,0.010420799255371094,1272.2232806960953,-16.389280923032757,278.75645865752483,0.006088197231292725,3205.94,562.26,4.8,0.85,3204.64,197.93,6.97,179.26,,,,,,,,,3203.4,465.83,6.95,179.77,3203.66,326.97,7.98,179.77,3203.41,389.3,7.96,179.77,,,,,,,,,,,,,,,,,3203.7,1121.9,8.0,359.45,3196.84,849.89,6.99,179.64,3201.85,621.86,8.05,179.46,3194.34,881.8,5.16,96.47,3205.36,467.5,7.56,179.77,3204.3,526.17,7.96,179.46,2647.96,854.38,7.9,349.47,3201.85,971.01,7.13,179.45,3201.71,985.03,7.14,179.45,2771.67,597.93,7.97,318.67,,,,,,,,,,,,,2c,14,1569236662
14968,14968,450.0333961581663,1569237163.3251767,450.0333961581663,-90.92148419633108,562.767547411991,49.69865292367064,629.7352473464323,0.999192476272583,556.8248912655904,81.63947430303195,663.9960681191402,0.9930415153503418,568.5023515130907,16.041686710297093,667.5697523032028,0.9980108141899108,550.5480369903045,112.95285439916307,685.3061926191227,0.7269999384880066,554.1123074354101,-26.121466652195306,677.0971522931669,0.9012266397476196,406.0468395956961,190.29144469379486,497.67039297164774,0.975089430809021,360.9318413757579,-74.60936379995366,462.97545682847465,0.9554573297500608,477.4344112156858,257.2091143039926,301.8717785275098,0.7632098197937012,503.19450369103765,-144.4556192827118,267.53642091087454,0.9571168422698976,658.8055177343298,317.08571744205153,142.68330483442568,0.9519665837287904,745.2776957401607,-171.34142120696725,172.66029690638774,0.9308927655220032,311.3798963392593,176.6987461632607,127.27345399570551,0.3284315764904022,410.5160189308318,-34.953107698427694,138.9207534186359,0.10832899808883667,680.0328521034762,190.15309612730385,-28.96040689388105,0.7604342103004456,783.3891493467639,-38.18559488355082,56.58123592916857,0.13728302717208862,248.06685649982663,259.6404879218868,-709.8382143067643,0.00395810604095459,848.6216933744174,-10.77872123468298,-130.42742570339794,0.005458742380142212,3205.9433396158165,562.4269807908314,4.846754621432786,0.85,3204.6433396158172,197.69956650865268,6.973339615816628,179.26,,,,,,,,,3203.4033396158165,465.59622689283606,6.960018847449883,179.77,3203.66,326.7028307346698,7.983339615816628,179.77,3203.41,389.0328307346698,7.973358463266512,179.77,,,,,,,,,,,,,,,,,3203.7,1122.1638296495134,7.963264226017097,359.45,3196.843339615817,849.6562268928361,6.986660384183372,179.64,3201.8533396158173,621.5928307346697,8.056679231633256,179.46,3194.510320406648,881.7565849943837,5.166679231633255,97.86261979553369,3205.36,467.2495288137529,7.549981152550116,179.77,3204.3,525.9028307346698,7.9867169265330205,179.46,2647.9099057627504,854.6404900336969,7.913358463266512,349.47,3201.85,970.776226892836,7.0966038418337245,179.45,3201.7133396158165,984.7928872770193,7.133320768366746,179.45,2771.496339977536,598.1337165648142,7.976679231633255,318.7501507795991,,,,,,,,,,,,,2c,14,1569236662
14969,14969,450.06687179926513,1569237163.358715,450.06687179926513,-90.86932996108885,563.7158746706169,50.84921127349764,627.937401454696,0.9989207983016968,563.4609963513848,81.66977573635059,665.8329518473269,0.9930455088615416,571.7278627491626,15.71636458045196,668.1916882036262,0.9975658655166626,544.9428352481533,116.56251824051573,685.5811809935105,0.7273483276367188,561.8444080264026,-25.763472923784466,682.9447418716834,0.8395031690597534,426.9672817363085,190.92351992027645,505.9532090664217,0.970320463180542,396.423052591455,-74.20006028888865,481.5688362349099,0.9597421884536744,479.72060053614797,255.18158340241948,307.45978591622173,0.7585763931274414,501.4322340244658,-139.75285691189458,267.46447288065684,0.9541804790496826,662.8215224944789,314.2179093689296,141.7773832277383,0.6656876802444458,719.7990513415092,-172.79700626141806,161.2738515361774,0.8603894710540771,302.74596910506926,179.15518352023474,126.50780545327996,0.34717467427253723,408.19736377704345,-37.17412999979972,139.21892871985992,0.1498894989490509,683.4467879216343,190.29596670520826,-27.56666224077889,0.7283114790916443,798.8271598644188,-42.095001625197455,62.9767629088519,0.13482972979545593,216.76455814712918,263.3733580213102,-739.4671445564618,0.007347404956817627,670.2682249937296,-30.524692404938367,-309.55766602107684,0.00988045334815979,3205.946687179927,562.5943589963256,4.8936205189711615,0.85,3204.6466871799266,197.46858458507072,6.976687179926512,179.26,,,,,,,,,3203.406687179927,465.3618974051442,6.970061539779534,179.77,3203.66,326.43502560587916,7.986687179926513,179.77,3203.41,388.76502560587915,7.986748719706045,179.77,,,,,,,,,,,,,,,,,3203.7,1122.4282872141944,7.926441020808373,359.45,3196.846687179927,849.4218974051443,6.983312820073488,179.64,3201.8566871799267,621.3250256058791,8.063374359853022,179.46,3194.681046176252,881.7130666609552,5.173374359853023,99.25855402935528,3205.36,466.9984615055117,7.5399384602204655,179.77,3204.3,525.635025605879,8.013497439412093,179.46,2647.8596923011028,854.9016000342679,7.926748719706046,349.47,3201.85,970.541897405144,7.0631282007348855,179.45,3201.716687179927,984.5552102252176,7.126625640146978,179.45,2771.322266643821,598.3379179755171,7.9833743598530225,318.83049231823634,,,,,,,,,,,,,2c,14,1569236662
14970,14970,450.1,1569237163.3919053,450.1,,560.5488511300579,50.0195851551325,625.6457937299538,0.9990125894546508,563.9880207241465,80.43918914007308,665.5013851005913,0.9931241273880004,568.3834627907047,15.761828096442025,666.9565192024099,0.9975866079330444,551.7703816187937,117.96315816484793,686.6704926912813,0.7414137125015259,560.3657096627246,-25.50129796713869,680.5531696907427,0.7951911687850952,424.11812408259453,193.33513381436282,502.86724804277617,0.963581085205078,401.22246836905737,-67.01262884074072,479.0749536912817,0.984511137008667,481.2931480467929,257.58581013544784,305.8903876769672,0.8491537570953369,514.7805635390904,-134.50555507722495,274.49593479971844,0.9712772369384766,668.2559697063663,315.9803606966179,141.32278718204805,0.6757994294166565,726.0488559686428,-173.11496247739564,159.0164978404973,0.941590428352356,300.7738890456073,180.584615946576,124.16901775751622,0.4103212356567383,397.47517375331336,-38.45802039075032,131.95658540572745,0.2038716971874237,650.0855836700644,202.17953718214432,-58.96465277717411,0.7698512077331543,799.4530979980686,-39.042585476782726,67.45773210953575,0.14155271649360654,189.718879229262,269.182663392478,-765.5956725557312,0.006138533353805542,579.7572156595702,-25.121358969829235,-397.0968351932064,0.010904401540756227,3205.95,562.76,4.94,0.85,3204.65,197.24,6.98,179.26,,,,,,,,,3203.41,465.13,6.98,179.77,3203.66,326.17,7.99,179.77,3203.41,388.5,8.0,179.77,,,,,,,,,,,,,,,,,3203.7,1122.69,7.89,359.45,3196.85,849.19,6.98,179.64,3201.86,621.06,8.07,179.46,3194.85,881.67,5.18,100.64,3205.36,466.75,7.53,179.77,3204.3,525.37,8.04,179.46,2647.81,855.16,7.94,349.47,3201.85,970.31,7.03,179.45,3201.72,984.32,7.12,179.45,2771.15,598.54,7.99,318.91,,,,,,,,,,,,,2c,14,1569236662
