,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,dlib_head_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,H_in-C_out.10_x,H_in-C_out.10_y,H_in-C_out.10_speed,H_in-C_out.10_angle,H_in-C_out.11_x,H_in-C_out.11_y,H_in-C_out.11_speed,H_in-C_out.11_angle,H_in-C_out.12_x,H_in-C_out.12_y,H_in-C_out.12_speed,H_in-C_out.12_angle,H_in-C_out.13_x,H_in-C_out.13_y,H_in-C_out.13_speed,H_in-C_out.13_angle,C_in-E_out.24_x,C_in-E_out.24_y,C_in-E_out.24_speed,C_in-E_out.24_angle,C_in-E_out.25_x,C_in-E_out.25_y,C_in-E_out.25_speed,C_in-E_out.25_angle,C_in-E_out.26_x,C_in-E_out.26_y,C_in-E_out.26_speed,C_in-E_out.26_angle,C_in-E_out.27_x,C_in-E_out.27_y,C_in-E_out.27_speed,C_in-E_out.27_angle,C_in-E_out.28_x,C_in-E_out.28_y,C_in-E_out.28_speed,C_in-E_out.28_angle,H_in-C_out.14_x,H_in-C_out.14_y,H_in-C_out.14_speed,H_in-C_out.14_angle,C_in-E_out.29_x,C_in-E_out.29_y,C_in-E_out.29_speed,C_in-E_out.29_angle,H_in-C_out.15_x,H_in-C_out.15_y,H_in-C_out.15_speed,H_in-C_out.15_angle,H_in-C_out.16_x,H_in-C_out.16_y,H_in-C_out.16_speed,H_in-C_out.16_angle,E_in-C_out.0_x,E_in-C_out.0_y,E_in-C_out.0_speed,E_in-C_out.0_angle,H_in-C_out.17_x,H_in-C_out.17_y,H_in-C_out.17_speed,H_in-C_out.17_angle,H_in-C_out.18_x,H_in-C_out.18_y,H_in-C_out.18_speed,H_in-C_out.18_angle,E_in-C_out.1_x,E_in-C_out.1_y,E_in-C_out.1_speed,E_in-C_out.1_angle,H_in-C_out.19_x,H_in-C_out.19_y,H_in-C_out.19_speed,H_in-C_out.19_angle,H_in-C_out.20_x,H_in-C_out.20_y,H_in-C_out.20_speed,H_in-C_out.20_angle,E_in-C_out.2_x,E_in-C_out.2_y,E_in-C_out.2_speed,E_in-C_out.2_angle,E_in-C_out.3_x,E_in-C_out.3_y,E_in-C_out.3_speed,E_in-C_out.3_angle,H_in-C_out.21_x,H_in-C_out.21_y,H_in-C_out.21_speed,H_in-C_out.21_angle,H_in-C_out.22_x,H_in-C_out.22_y,H_in-C_out.22_speed,H_in-C_out.22_angle,H_in-C_out.23_x,H_in-C_out.23_y,H_in-C_out.23_speed,H_in-C_out.23_angle,H_in-C_out.24_x,H_in-C_out.24_y,H_in-C_out.24_speed,H_in-C_out.24_angle,H_in-C_out.25_x,H_in-C_out.25_y,H_in-C_out.25_speed,H_in-C_out.25_angle,E_in-C_out.4_x,E_in-C_out.4_y,E_in-C_out.4_speed,E_in-C_out.4_angle,H_in-C_out.26_x,H_in-C_out.26_y,H_in-C_out.26_speed,H_in-C_out.26_angle,scenario,participant_id,source_file
13973,13973,410.26646645228624,1568815125.2904258,410.26646645228624,-99.29702580404707,,573.1670096028782,71.45344819865562,587.2352362999873,0.9912909269332886,577.3837620455856,87.88467789682413,620.2577100162904,0.9801612496376038,594.4519431023365,37.1859348130952,620.2074600922897,0.9680220484733582,560.0194548350613,125.02934075632747,644.7977878983834,0.8109488487243652,606.1046517927471,-1.4161546282356574,653.3097543573595,0.3723136782646179,470.624085493117,156.14842023674146,533.316839725313,0.7707999944686891,551.0267798883751,-12.282508552583733,556.9050721331048,0.9404913187026978,622.453966532003,239.41605400285647,391.5933203484922,0.939926266670227,599.855329421635,-116.05104192677969,405.3495858635525,0.8368295431137085,799.3214986524948,288.733467465155,271.1496842440113,0.2182501256465912,772.8100890250055,-175.60392671051378,263.6373856664325,0.3910127878189087,386.8347222515496,124.367522743734,169.19848738422698,0.5734941959381104,424.16569292616754,-7.876519972513747,211.4060683746092,0.1756492257118225,541.2940463262398,112.83856963708112,-29.089585092219323,0.5484818816184998,566.3753402964976,-39.01849708763924,52.473535237853966,0.3373298943042755,541.2756382176436,157.78283467960034,-389.6021091120025,0.02710580825805664,823.1944272121264,-34.039208394982026,-53.64185395081795,0.009225010871887207,3207.76,514.7761661307154,2.5233533547713822,359.3298798713717,,,,,3205.33,121.26126135059708,6.3300600643141465,179.26,3205.026646645228,144.81491502693922,7.963353354771383,179.26,3203.3366466452285,483.0947348339968,6.9932932904572365,179.77,3202.7133533547712,1225.611971875546,6.7601201286282935,359.45,3202.8533533547716,1210.731971875546,6.759759742743412,359.45,3202.983353354771,1197.161971875546,6.796766773856912,359.45,3203.113353354772,1183.501971875546,6.833233226143088,359.45,3203.243353354772,1169.911971875546,6.783113097514796,359.45,3202.47,555.5914415435395,7.173293290457235,179.46,3203.3733533547716,1156.3453252303175,6.770060064314147,359.45,3202.8566466452285,514.0182683817105,7.98,179.46,3197.62,726.8747348339967,6.976646645228617,179.64,3207.4366466452284,112.3415616721678,7.88,179.26,3201.6366466452287,645.1149150269392,7.946706709542765,179.46,3085.8250849730607,881.51,7.976586580914471,89.71,3203.5766466452287,602.7849750912534,8.28,179.46,2860.375084973061,880.3766466452286,7.96,89.69,2831.0217316182893,880.22,7.963353354771383,89.69,3202.8666466452287,679.4716818007961,8.386586580914472,179.46,3202.7,713.341201286283,6.140900964712201,179.99,2683.115265166003,879.73,7.0,89.69,2653.5234734834,801.2286185207747,6.983353354771383,353.93,2669.630600643141,738.4018517469177,7.976706709542763,337.35,,,,,,,,,,,,,,,,,2c,20,1568814665
13974,13974,410.3,1568815125.3242884,410.3,-99.92004236222469,,571.4757305834722,73.8459268796864,585.2646777484498,0.9899731874465942,578.8686868365443,88.00343850734541,620.2171197340874,0.9776365160942078,590.6634328807534,38.40330146149354,617.6280545274383,0.9738281965255736,558.8638234839054,124.44490690263606,644.2434854326153,0.7901196479797363,604.7374876567169,-0.9115313132456432,651.7075484671154,0.4170860350131989,468.7808244797605,163.28005667221225,520.8358170437053,0.8743987679481506,554.1144383305375,-12.588823502564502,560.4203414621113,0.9393105506896972,618.953512762061,239.95420432553158,389.3140202074868,0.9245681762695312,583.9655128761358,-118.01241182791023,393.8513407894683,0.8141332864761353,809.0419421665248,292.79181088820263,271.46303341223745,0.8244590759277344,761.7434373270723,-174.3218945325324,262.88234090631113,0.4769760370254517,375.9749711376623,125.75544841041788,178.57458051049764,0.5176194310188293,420.5183849465649,-6.8204948475444285,209.0893413788189,0.13476282358169556,521.1343111602125,115.40115400869837,-41.389172806385524,0.5127544999122621,572.0833706837682,-41.28121131003416,54.72512539306194,0.23978817462921145,546.1269970152937,154.69958703659867,-380.92979133744285,0.02379918098449707,839.1490746453603,-32.80050556924511,-50.597455700192356,0.00815194845199585,3207.76,514.86,2.52,359.35,,,,,3205.33,121.05,6.32,179.26,3205.03,144.55,7.96,179.26,3203.34,482.86,7.0,179.77,3202.71,1225.84,6.74,359.45,3202.85,1210.96,6.8,359.45,3202.98,1197.39,6.78,359.45,3203.11,1183.73,6.85,359.45,3203.24,1170.14,6.82,359.45,3202.47,555.35,7.18,179.46,3203.37,1156.57,6.76,359.45,3202.86,513.75,7.98,179.46,3197.62,726.64,6.98,179.64,3207.44,112.08,7.88,179.26,3201.64,644.85,7.94,179.46,3086.09,881.51,7.99,89.71,3203.58,602.51,8.28,179.46,2860.64,880.38,7.96,89.69,2831.29,880.22,7.96,89.69,3202.87,679.19,8.4,179.46,3202.7,713.14,5.99,179.99,2683.35,879.73,7.0,89.69,2653.5,801.46,6.98,353.93,2669.53,738.65,7.97,337.35,,,,,,,,,,,,,,,,,2c,20,1568814665
13975,13975,410.3332085577915,1568815125.3578134,410.3332085577915,-99.4687895244667,,569.5838635046189,77.78213304989204,584.5397880436677,0.991103172302246,586.3197863991013,87.3838032532831,628.3632199519582,0.990208625793457,592.5135201537935,40.32087371578812,618.4289128104779,0.9736537933349608,553.9832807709968,124.25923911991848,640.2237580868176,0.7945177555084229,604.3547029939552,-0.7305726219366053,651.1762223615975,0.456501841545105,466.60744961997284,156.7933409002317,532.4364528614947,0.7947256565093994,550.5537827107187,-14.733791373746033,558.0829206126292,0.9501803517341614,610.3514340863975,240.81603723838023,385.118648224598,0.9477120637893676,588.9909098213399,-117.54767246637694,397.3249159786509,0.8187341690063477,801.3888606134938,289.18265205389775,275.6534819574635,0.21402886509895325,761.5629565872563,-174.19600295568273,265.08252735377516,0.3623135089874268,370.6357872456112,125.99565293261699,174.3158390855447,0.5597842931747437,413.21544979341934,-6.937453367187012,202.24434654707142,0.16241732239723206,519.4335470049107,112.81290973441006,-39.87790986463406,0.5088611245155334,571.8513774911105,-40.21193115404619,51.5954197254714,0.3135188221931457,540.8266605395918,157.29796467997784,-381.84071110763017,0.04872247576713562,853.7131984406948,-29.84868186636868,-40.77925650381224,0.010442346334457396,3207.76,514.9430213944788,2.5067165768833912,359.36660427889575,,,,,3205.3333208557788,120.84078608591341,6.323320855779152,179.26,3205.0333208557795,144.28433153766784,7.953358288441696,179.26,3203.34,482.6275400954594,6.993358288441696,179.77,3202.706679144221,1226.0624973372032,6.733358288441695,359.45,3202.85,1211.1824973372036,6.783395721104238,359.45,3202.98,1197.6124973372032,6.783320855779152,359.45,3203.11,1183.9558181929824,6.826754009545933,359.45,3203.24,1170.3658181929825,6.829962567337457,359.45,3202.4733208557786,555.1142192396802,7.176679144220848,179.46,3203.37,1156.7958181929826,6.753358288441696,359.45,3202.8633208557794,513.4876523934471,7.9667165768833925,179.46,3197.6233208557787,726.4075400954595,6.98,179.64,3207.4433208557793,111.81433153766784,7.8999251346749135,179.26,3201.64,644.5843315376678,7.949962567337457,179.46,3086.3556684623322,881.5133208557793,7.986679144220848,89.71,3203.5833208557788,602.2343689703304,8.256754009545935,179.46,2860.905668462332,880.38,7.969962567337457,89.69,2831.555668462332,880.2233208557793,7.966641711558305,89.69,3202.87,678.9077272587721,8.403320855779151,179.46,3202.7,712.9540320763675,5.8405614899381515,179.99,2683.5824599045404,879.7333208557793,7.0,89.69,2653.473433153767,801.6924599045407,6.98,353.93,2669.4270534708457,738.892422471878,7.976641711558305,337.35,,,,,,,,,,,,,,,,,2c,20,1568814665
13976,13976,410.3663226482959,1568815125.391243,410.3663226482959,-89.23536103487154,,565.8988887359411,80.13169774494362,581.2297346314746,0.9910520315170288,583.8218289224159,91.53803790895081,626.521996430899,0.9933305978775024,592.2376371278966,41.49630177655417,618.2664747137462,0.981679379940033,537.1453859035933,128.30288457929626,632.1290230727175,0.771051287651062,603.9911707752867,-0.37976455510787455,651.5097417015605,0.5165024399757385,450.02727919175385,156.0107608786468,526.544469237385,0.782028079032898,551.1812725869058,-12.964423398427446,556.1774645963428,0.946292757987976,614.1422139834373,241.56583562625443,386.09691924060013,0.9397494792938232,582.0339258750464,-117.23853930136512,393.1716107043254,0.8793293833732605,802.6922595342693,293.76176576094036,267.84365383306783,0.8167753815650941,772.6928773223271,-171.58290083603026,273.2064057143342,0.5008774995803833,381.9091567853175,126.2668633661783,182.0627197581844,0.544011652469635,420.5089618870393,-6.975591428109257,205.89418769248687,0.13799023628234866,523.1937925590428,114.12409107466655,-37.77008969312993,0.5288172960281372,575.7267304473107,-38.904248315366395,51.58817959819911,0.30712032318115234,542.5079908092421,157.75492899950513,-380.35698539084916,0.022709488868713386,853.6749870963605,-28.70489254852449,-39.979672408589074,0.0061989426612854,3207.76,515.0258066207398,2.493470940681628,359.38316132414803,,,,,3205.3366322648303,120.63216731573564,6.326632264829593,179.26,3205.0366322648297,144.0194188136325,7.946735470340814,179.26,3203.34,482.3957414619285,6.986735470340814,179.77,3202.7033677351696,1226.2843617435824,6.726735470340813,359.45,3202.85,1211.4043617435827,6.766838675852034,359.45,3202.98,1197.8343617435828,6.786632264829593,359.45,3203.11,1184.1809940084124,6.803574146192847,359.45,3203.24,1170.5909940084125,6.839896794488778,359.45,3202.4766322648297,554.8791091970988,7.173367735170407,179.46,3203.37,1157.0209940084126,6.746735470340814,359.45,3202.8666322648296,513.2260510784622,7.953470940681628,179.46,3197.6266322648303,726.1757414619285,6.98,179.64,3207.446632264829,111.54941881363254,7.919793588977559,179.26,3201.64,644.3194188136325,7.959896794488778,179.46,3086.620581186368,881.5166322648296,7.983367735170407,89.71,3203.5866322648303,601.9595220191437,8.233574146192849,179.46,2861.1705811863676,880.38,7.979896794488781,89.69,2831.8205811863677,880.2266322648295,7.973264529659186,89.69,3202.87,678.6262574894846,8.406632264829593,179.46,3202.7,712.7685931695427,5.691548082668308,179.99,2683.8142585380715,879.7366322648296,7.0,89.69,2653.4469418813637,801.9242585380714,6.98,353.93,2669.3243997902828,739.1341553325602,7.983264529659187,337.35,,,,,,,,,,,,,,,,,2c,20,1568814665
13977,13977,410.4,1568815125.4252412,410.4,-98.76273696692594,,577.4787203323242,80.23129392292736,586.7435508533263,0.9930980801582336,587.0495839632574,92.44039645339092,628.0349482057107,0.9941462278366088,600.0407315336772,41.468253153908755,621.4265445923504,0.9832098484039308,541.5930662222569,129.74040776284875,635.5935622820907,0.7301115393638611,610.3186924443886,-0.1183836197145891,653.5748527751401,0.4841149747371674,443.67790809106765,157.77132600948974,522.0598043375387,0.7913056015968323,551.9014009523568,-13.893606506189208,554.7389782803722,0.9413949251174928,616.6483665112522,242.2175309567507,386.960619017595,0.9465120434761048,594.4896684944023,-117.426788180144,395.20844578779287,0.7857447862625122,806.3728260095288,292.75039015885187,267.6972452082809,0.8585796356201172,765.5567300084549,-172.71068800524338,266.80549464379595,0.4062518775463104,367.8147842224929,126.334578543638,172.85319604802433,0.4995529055595398,422.90531196357057,-6.675545277508317,208.29603168218486,0.1092400848865509,506.3953419716384,115.9685051807342,-48.82210545920566,0.6066674590110779,582.6280723082024,-37.89314702026269,58.57274180460229,0.3517601788043976,543.4110305669296,159.02789082599654,-379.947597293276,0.02732938528060913,860.5219133646318,-27.02155672415627,-36.331759951572906,0.00686490535736084,3207.76,515.11,2.48,359.4,,,,,3205.34,120.42,6.33,179.26,3205.04,143.75,7.94,179.26,3203.34,482.16,6.98,179.77,3202.7,1226.51,6.72,359.45,3202.85,1211.63,6.75,359.45,3202.98,1198.06,6.79,359.45,3203.11,1184.41,6.78,359.45,3203.24,1170.82,6.85,359.45,3202.48,554.64,7.17,179.46,3203.37,1157.25,6.74,359.45,3202.87,512.96,7.94,179.46,3197.63,725.94,6.98,179.64,3207.45,111.28,7.94,179.26,3201.64,644.05,7.97,179.46,3086.89,881.52,7.98,89.71,3203.59,601.68,8.21,179.46,2861.44,880.38,7.99,89.69,2832.09,880.23,7.98,89.69,3202.87,678.34,8.41,179.46,3202.7,712.58,5.54,179.99,2684.05,879.74,7.0,89.69,2653.42,802.16,6.98,353.93,2669.22,739.38,7.99,337.35,,,,,,,,,,,,,,,,,2c,20,1568814665
13978,13978,410.4335162237864,1568815125.4592192,410.4335162237864,-99.71794429891622,,574.6472309637402,81.99090005110467,583.8055815880517,0.9919229745864868,584.5351486970653,93.99906477673643,625.2492006266494,0.9933235645294192,601.1315486337386,43.153204960833556,620.5670304269646,0.9842746257781982,549.4311437567579,129.48999119122922,638.6083973682174,0.7110452055931091,612.174273654085,-0.14156037388560305,653.9152204374656,0.5403569340705872,463.719166844782,155.96614632747523,531.3397579695253,0.7957606315612793,542.0213087883167,-20.378799490408166,543.6385066635079,0.7529754638671875,612.381549239617,243.0068214350486,385.6536758826936,0.9509379863739014,599.2718347054257,-117.34113255594313,399.86435792368826,0.9213212728500366,811.9043623166168,291.5856614066092,267.45172204192926,0.8578003644943237,768.1171348133473,-172.25665704748008,269.37703270710074,0.3577640652656555,368.3380777190995,126.7766797739645,173.65437833142457,0.5354581475257874,419.26027345272865,-19.73074554145265,206.39261564913517,0.8128653168678284,509.0652700041448,116.22931375068241,-51.61014100110077,0.4997727870941162,592.461765810019,-34.96045781754736,47.13579445739686,0.573990523815155,543.4472023705416,158.33853660549525,-379.0490219552185,0.06040608882904053,1526.3748837364499,44.384956702985,705.0874294091795,0.006246238946914673,3207.76,515.1904389370874,2.4699451328640762,359.4201097342719,,,,,3205.3433516223786,120.20549616776695,6.336703244757283,179.26,3205.0433516223793,143.48522183208738,7.9500548671359255,179.26,3203.34,481.9253864334951,6.98,179.77,3202.7,1226.734558699369,6.733406489514565,359.45,3202.846648377621,1211.8545586993691,6.743296755242717,359.45,3202.9766483776207,1198.2879103217474,6.793351622378641,359.45,3203.106648377621,1184.6379103217475,6.78,359.45,3203.236648377621,1171.0479103217474,6.8231870209708685,359.45,3202.4833516223784,554.3986831887378,7.163296755242717,179.46,3203.366648377621,1157.4779103217475,6.7835710909223375,359.45,3202.8733516223792,512.6918702097087,7.9567581118932065,179.46,3197.63,725.7087380558737,6.98,179.64,3207.453351622379,111.0152218320873,7.919890265728152,179.26,3201.643351622379,643.7818702097088,7.9666483776213575,179.46,3087.1581297902912,881.52,7.976648377621359,89.71,3203.5933516223786,601.4051669649514,8.226758111893206,179.46,2861.708129790292,880.3833516223787,7.99,89.69,2832.354778167913,880.23,7.969945132864076,89.69,3202.8733516223792,678.0584637201941,8.406648377621359,179.46,3202.7,712.4090672586892,5.38917699296114,179.99,2684.284613566505,879.74,7.0,89.69,2653.3965386433497,802.3912619441263,6.98,353.93,2669.116099706262,739.6280200560194,7.983296755242717,337.35,,,,,,,,,,,,,,,,,2c,20,1568814665
13979,13979,410.4661559374331,1568815125.4923086,410.4661559374331,-95.05125924675268,,574.8683038101958,82.43640559053645,582.8616185594434,0.9897260665893556,584.5171270127637,92.12372503797279,624.7920557893507,0.9904374480247498,600.5499437201507,42.292753093101695,617.7407953913132,0.9779551029205322,563.3847873176358,126.60455313843948,644.0417533360916,0.7442559003829956,620.9379963492777,1.725003102406245,655.6744687069761,0.4998408257961273,466.0141464610603,155.2419636205663,533.7851445976744,0.826820969581604,558.5226901991239,-11.37076417130276,559.5805886026842,0.9516332745552064,609.3390675811551,243.01116448664936,385.73456362608897,0.955806851387024,587.1204921103298,-116.4355476552518,395.8629833394244,0.8480827808380127,811.5245830605486,291.6760712448237,269.3689477403151,0.8386546969413757,763.1908694770677,-172.74185579343623,267.9346089374959,0.35061314702034,380.5116031343448,128.06404485186815,183.42669987823325,0.5388282537460327,423.157296764798,-11.722519237508518,226.2563549388808,0.3722026944160461,513.9175109041371,117.2062112642817,-49.36134187096482,0.4593242108821869,552.9804339838429,-37.46085927930933,60.932866841684074,0.1362133026123047,540.4148471788711,159.00844476879846,-382.3741808470045,0.033476144075393684,905.8171679886128,-21.08671392027057,89.4419296413422,0.0391409695148468,3207.76,515.2687742498395,2.460153218770072,359.4396935624598,,,,,3205.346615593743,119.9966020004282,6.3432311874866185,179.26,3205.0466155937434,143.22736809427857,7.959846781229928,179.26,3203.34,481.6969084379683,6.98,179.77,3202.7,1226.9532447808015,6.7464623749732375,359.45,3202.8433844062565,1212.0732447808016,6.7367688125133816,359.45,3202.9733844062566,1198.509860374545,6.79661559374331,359.45,3203.1033844062567,1184.859860374545,6.78,359.45,3203.233384406257,1171.269860374545,6.797075250053524,359.45,3202.4866155937434,554.1636772504817,7.1567688125133815,179.46,3203.3633844062565,1157.699860374545,6.826002718663022,359.45,3202.8766155937433,512.4307525005353,7.973077968716548,179.46,3197.63,725.4835240317117,6.98,179.64,3207.456615593743,110.75736809427856,7.900306437540142,179.26,3201.6466155937433,643.5207525005353,7.96338440625669,179.46,3087.4192474994647,881.52,7.973384406256692,89.71,3203.596615593743,601.1375213130486,8.243077968716548,179.46,2861.969247499465,880.3866155937433,7.99,89.69,2832.6126319057216,880.23,7.960153218770072,89.69,3202.8766155937433,677.7842901255619,8.403384406256691,179.46,3202.7,712.2426047190912,5.2422982815510775,179.99,2684.513091562032,879.74,7.0,89.69,2653.373690843797,802.6164759682882,6.98,353.93,2669.014916593957,739.8695539370049,7.976768812513381,337.35,,,,,,,,,,,,,,,,,2c,20,1568814665
13980,13980,410.5,1568815125.526619,410.5,-101.37692469964225,,575.0493476180308,84.0175848121132,582.496939737523,0.9915616512298584,580.8227017308983,95.21785406374296,621.7530853127199,0.9912008047103882,600.3856410233451,44.06101029950939,617.7988004706766,0.9793770909309388,561.8753024450139,129.05877686744518,644.0661772159233,0.7169378995895386,616.8429366742107,2.305403447796712,653.8889827237126,0.5111441016197205,459.40380651561026,158.31340489216348,528.4867626220922,0.8349961042404175,559.988150419749,-14.442824868315187,560.2872439910241,0.8119081854820251,612.1262891856877,243.56683831312856,384.9390469808725,0.9513808488845824,596.2064200401263,-115.50256786639991,403.6938433870798,0.8512975573539734,812.8502954224782,295.37694005365034,274.67166429997053,0.8712047338485718,764.5791172907049,-172.84996061736683,267.6594469214399,0.3339000344276428,375.78457812563386,125.68067655742969,179.34603101086608,0.5371979475021362,414.2650624672737,-7.317715354802184,208.75124822099426,0.1745586395263672,508.68876632789215,127.67632142495444,-13.433109278237481,0.015033215284347534,531.3999483057819,-38.67993126893999,76.60952455742361,0.16744190454483032,539.6509465239479,156.3387505653619,-385.0078545410378,0.03277704119682312,608.5696623758147,-54.88336531446378,-184.0520025438847,0.02966728806495666,3207.76,515.35,2.45,359.46,,,,,3205.35,119.78,6.35,179.26,3205.05,142.96,7.97,179.26,3203.34,481.46,6.98,179.77,3202.7,1227.18,6.76,359.45,3202.84,1212.3,6.73,359.45,3202.97,1198.74,6.8,359.45,3203.1,1185.09,6.78,359.45,3203.23,1171.5,6.77,359.45,3202.49,553.92,7.15,179.46,3203.36,1157.93,6.87,359.45,3202.88,512.16,7.99,179.46,3197.63,725.25,6.98,179.64,3207.46,110.49,7.88,179.26,3201.65,643.25,7.96,179.46,3087.69,881.52,7.97,89.71,3203.6,600.86,8.26,179.46,2862.24,880.39,7.99,89.69,2832.88,880.23,7.95,89.69,3202.88,677.5,8.4,179.46,3202.7,712.07,5.09,179.99,2684.75,879.74,7.0,89.69,2653.35,802.85,6.98,353.93,2668.91,740.12,7.97,337.35,,,,,,,,,,,,,,,,,2c,20,1568814665
13981,13981,410.53325951393,1568815125.5600624,410.53325951393,-89.11527099707571,,582.2642341840872,83.38110908846681,586.8620025549043,0.9890913367271424,592.2453312370162,92.323165385582,627.528580392491,0.9907516241073608,594.7518247087856,41.9400907664799,615.466798545725,0.9787921309471128,567.6538071927846,128.5759020120125,644.3882015757625,0.7671090960502625,610.1594551307545,2.512266993025478,650.841775846354,0.4781394898891449,466.1033731487597,157.97187713934892,532.4439093949325,0.8583038449287415,559.3877714397247,-10.772680480943489,561.9689632908078,0.9467846155166626,609.8106725368089,243.31601264854046,384.73894975047654,0.9591405391693116,591.0724401246147,-115.65401959607374,397.31073314822714,0.8818807601928711,808.1375095709012,293.04379128428815,267.6064758224809,0.8289192318916321,767.406685384549,-171.84031933360012,270.64843477163123,0.4068396687507629,378.9317433182157,125.39573674553895,179.98566509342172,0.5644552707672119,422.59014354905935,-4.7617263843911175,205.77033099372426,0.18271803855896,513.8957058288341,118.05470967970864,-38.19849584100674,0.3671647906303406,561.8290164437371,-38.205309223678654,66.70617990036254,0.2293604910373688,548.3609395821401,158.50140245129228,-375.89688243788765,0.03993186354637146,751.7076381623209,-38.604163225559454,-96.7640749575888,0.006782859563827515,3207.7566740486072,515.4298228334321,2.4466740486069973,359.47662975696505,,,,,3205.353325951393,119.57046506224084,6.35,179.26,3205.0533259513927,142.69392388855982,7.979977854179008,179.26,3203.34,481.2271834024898,6.986651902786004,179.77,3202.6966740486073,1227.4061646947239,6.7633259513930035,359.45,3202.836674048607,1212.5261646947242,6.749955708358016,359.45,3202.9666740486073,1198.9661646947245,6.786696194427988,359.45,3203.0966740486074,1185.3128387433312,6.7766740486069965,359.45,3203.226674048607,1171.7261646947245,6.773325951393003,359.45,3202.49,553.6838574510967,7.140022145820992,179.46,3203.356674048607,1158.1561646947239,6.846718340248983,359.45,3202.88,511.8939238885597,7.9866740486069965,179.46,3197.63,725.0171834024898,6.983325951393003,179.64,3207.463325951393,110.2305757913458,7.8666961944279885,179.26,3201.6533259513926,642.9872498399528,7.956674048606996,179.46,3087.9560761114403,881.523325951393,7.9766519027860046,89.71,3203.603325951393,600.5839460343807,8.266651902786004,179.46,2862.5060761114396,880.39,7.99,89.69,2833.1460761114404,880.233325951393,7.963303805572012,89.69,3202.8833259513926,677.2239460343807,8.376718340248981,179.46,3202.7,711.9170062359219,4.9403321873148816,179.99,2684.98281659751,879.743325951393,6.993348097213995,89.69,2653.323392388856,803.0794906461173,6.973348097213996,353.93,2668.81022145821,740.3627944516893,7.966674048606997,337.35,,,,,,,,,,,,,,,,,2c,20,1568814665
13982,13982,410.5660403082395,1568815125.5930245,410.5660403082395,-96.1026747538294,,580.0486987651068,82.3481562016481,584.1808193562533,0.9915133118629456,589.0257149993147,91.00389627213276,625.3319547337055,0.9912351965904236,599.2434266071219,42.22575505732557,615.0314253100527,0.9765353202819824,569.1812094923266,127.96464215890505,647.6264073890329,0.7211012840270996,612.8366772141761,2.371057498850514,651.7581697493333,0.4879099130630493,459.6838729965841,157.73859724640306,527.9090308707137,0.8205913305282593,550.2063894917876,-13.604590142182785,551.4164415417956,0.8235755562782288,606.3897549025705,243.33094799948142,385.92699725271933,0.9625888466835022,584.320093907604,-114.83913014374555,389.5071933118792,0.8535506725311279,813.0893066212262,292.79516816791835,273.1294531774557,0.8495513200759888,768.7085479318954,-169.54029690970282,270.68394117953255,0.4123727381229401,383.8404598472127,127.8973930451467,183.67126169101726,0.5538394451141357,425.2817585674467,-4.393384822107641,205.56478625999364,0.16587486863136292,505.4826608466724,114.72155471467423,-49.474664727919816,0.5002079606056213,561.4874287900592,-39.408214403668936,51.281590505865786,0.3503648638725281,540.1909401889568,158.90217378596756,-384.5716037297605,0.02649301290512085,769.0288638389151,-36.52999191730344,-83.00364396032683,0.010603487491607666,3207.753395969176,515.5084967397747,2.4433959691760507,359.49302015411973,,,,,3205.356604030824,119.3639460580912,6.35,179.26,3205.056604030824,142.43167753408406,7.989812092471848,179.26,3203.34,480.99771784232354,6.9932080616478975,179.77,3202.693395969176,1227.6290740960285,6.76660403082395,359.45,3202.833395969176,1212.7490740960284,6.769624184943696,359.45,3202.963395969176,1199.1890740960287,6.773583876704202,359.45,3203.093395969176,1185.5324700652045,6.7733959691760495,359.45,3203.223395969176,1171.9490740960287,6.7766040308239495,359.45,3202.49,553.4511138114997,7.1301879075281525,179.46,3203.353395969176,1158.3790740960285,6.823771784232355,359.45,3202.88,511.6316775340841,7.98339596917605,179.46,3197.63,724.7877178423236,6.986604030823949,179.64,3207.466604030824,109.97488559573195,7.853583876704202,179.26,3201.656604030824,642.728281564908,7.95339596917605,179.46,3088.218322465916,881.5266040308238,7.983208061647898,89.71,3203.606604030824,600.3118654416122,8.273208061647898,179.46,2862.7683224659163,880.39,7.99,89.69,2833.408322465916,880.236604030824,7.976416123295798,89.69,3202.886604030824,676.9518654416122,8.353771784232357,179.46,3202.7,711.7662145820982,4.792818612922282,179.99,2685.2122821576763,879.746604030824,6.986791938352102,89.69,2653.2971677534083,803.3056781268525,6.9667919383521015,353.93,2668.7118790752816,740.6020942501483,7.963395969176051,337.35,,,,,,,,,,,,,,,,,2c,20,1568814665
