,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,W_in-P_out.0_x,W_in-P_out.0_y,W_in-P_out.0_speed,W_in-P_out.0_angle,W_in-P_out.1_x,W_in-P_out.1_y,W_in-P_out.1_speed,W_in-P_out.1_angle,W_in-P_out.2_x,W_in-P_out.2_y,W_in-P_out.2_speed,W_in-P_out.2_angle,W_in-P_out.3_x,W_in-P_out.3_y,W_in-P_out.3_speed,W_in-P_out.3_angle,W_in-P_out.4_x,W_in-P_out.4_y,W_in-P_out.4_speed,W_in-P_out.4_angle,conflict_1a_1_x,conflict_1a_1_y,conflict_1a_1_speed,conflict_1a_1_angle,W_in-P_out.5_x,W_in-P_out.5_y,W_in-P_out.5_speed,W_in-P_out.5_angle,conflict_1a_2_x,conflict_1a_2_y,conflict_1a_2_speed,conflict_1a_2_angle,conflict_1a_3_x,conflict_1a_3_y,conflict_1a_3_speed,conflict_1a_3_angle,W_in-P_out.6_x,W_in-P_out.6_y,W_in-P_out.6_speed,W_in-P_out.6_angle,W_in-P_out.7_x,W_in-P_out.7_y,W_in-P_out.7_speed,W_in-P_out.7_angle,conflict_1e_x,conflict_1e_y,conflict_1e_speed,conflict_1e_angle,W_in-P_out.8_x,W_in-P_out.8_y,W_in-P_out.8_speed,W_in-P_out.8_angle,W_in-P_out.9_x,W_in-P_out.9_y,W_in-P_out.9_speed,W_in-P_out.9_angle,scenario,participant_id,source_file
33309,33309,1047.0333798796737,1568379195.1098855,1047.0333798796737,,569.0999617675946,-15.426826400995164,693.0646248254193,0.998624622821808,588.9803923591959,4.332285579948682,755.3801131318842,0.990514874458313,598.1695123732625,-52.6014167341251,743.5551737107318,0.9686224460601808,505.99716355900017,58.81506222521997,749.2323191144432,0.7468653917312622,572.0304735348197,-93.58560439322832,741.9745495224429,0.5381120443344116,455.0322622170223,142.20680734796926,642.6082578703981,0.9232379198074341,463.38180232434786,-136.01786415585855,583.8747467933117,0.3053695857524872,605.1229289472088,232.6526058936742,392.0707682043658,0.7041789293289185,566.079955553085,-213.80272768062568,410.9031388304305,0.7532132863998413,767.2449565324807,277.9239820232555,218.55846697883538,0.8568775057792664,786.5925614176201,-218.6896224546315,181.1672085593416,0.18024873733520508,417.7613883394896,154.44388437371563,190.75431351668323,0.0063825547695159895,423.1230907918296,-70.22038476972078,224.75847910896567,0.0011157393455505373,746.4469151401762,135.82505887799314,52.14026556331786,0.2387966811656952,685.3264211761681,-140.3242686271671,153.81606025188918,0.7400574684143066,424.57100351422525,167.17183410948783,-622.7159212989908,0.013212114572525023,592.8806369680177,-48.289600810206366,-129.5071284465392,0.03527522087097168,1167.6097207219575,2098.7666340842284,6.05,264.0431983489462,1753.3503770253574,2093.25,8.1,90.37,1584.9737010494225,2094.8966620120327,8.003296096261012,90.57,1536.5837010494226,2095.3766620120327,7.92997207219576,90.57,1273.9903630614551,2096.8333379879678,7.8533100601631345,89.86,1259.3003630614548,2096.8,7.816662012032626,89.86,1760.31,1288.7863268783815,7.19005585560848,179.85,1243.2903630614549,2096.76,7.816648048130506,89.86,1760.27,1304.1530028543166,7.22997207219576,179.85,1760.23,1319.509664866349,7.23,179.85,840.4203072058467,2094.53,6.58997207219576,90.06,783.6670390373897,2094.5966620120325,7.896675975934746,90.06,,,,,477.6637289772268,2094.2733379879674,8.453365915771611,89.67,334.8603909892594,2093.4533379879667,8.366675975934747,93.10298889041435,1d,11,1568378102
33310,33310,1047.0664419030668,1568379195.1431909,1047.0664419030668,,564.5959808918707,-23.00576618381369,685.5908904759792,0.997721254825592,590.5830677181656,-0.07519162826790904,753.5072330465483,0.9937454462051392,591.2176577194012,-57.39854410405328,739.7347308799042,0.9688920974731444,516.3527437059629,51.96723659487111,754.3182004857185,0.7618662118911743,562.6769520654102,-95.86344809613364,733.5314755542627,0.250518798828125,443.66184005704736,140.9617304998574,647.0866467384183,0.922248601913452,465.96569766872216,-139.56939228673895,576.7113299767577,0.3685517907142639,609.7619183987135,232.42966323249874,391.8908421099498,0.6710154414176941,571.6680195408633,-218.93676468773282,405.2448931862485,0.10597732663154602,765.1227829048587,277.4036579460444,217.7761228632103,0.8300389051437378,781.5913595690815,-219.90925911793042,182.81135808316398,0.4022712111473084,420.9524698058506,167.07915860813645,200.1816023905964,0.006660044193267822,419.22204217191523,-71.31638700701252,230.8675775391209,0.006469279527664186,669.2596361473112,136.96401495833058,5.001640176751323,0.17524230480194092,692.8289218015216,-142.84757112357343,166.94013696868362,0.8235119581222534,405.0306701965451,150.74983637810618,-648.9534628282865,0.016721367835998542,732.4096570483058,-18.766591427648926,2.557266778785504,0.10945704579353333,1167.411348581599,2098.743490667853,6.05,263.9473184811061,1753.6181794148415,2093.25,8.1,90.37,1585.2348910342282,2094.8933558096933,7.9768464775465215,90.57,1536.8448910342279,2095.3733558096933,7.91013485815989,90.57,1274.2482468439216,2096.8366441903067,7.8367790484665765,89.86,1259.558246843921,2096.8,7.813355809693315,89.86,1760.31,1288.544974107612,7.229730283680219,179.85,1243.548246843921,2096.76,7.80342323877326,89.86,1760.27,1303.9182624882255,7.210134858159892,179.85,1760.23,1319.2716182979186,7.23,179.85,840.6385165602412,2094.53,6.57013485815989,90.06,783.931535224535,2094.593355809693,7.90328838061337,90.06,,,,,477.9447561760682,2094.276644190307,8.476509332146794,89.67,335.13811198576155,2093.456644190306,8.37328838061337,92.85832991730531,1d,11,1568378102
33311,33311,1047.1,1568379195.176996,1047.1,-75.11058059556986,565.5541092979443,-26.64171299227253,682.3706278447005,0.9974867105484008,584.8868750244537,-4.590517947159236,747.8021698083028,0.9955103397369384,595.1215896321858,-59.10238299328373,738.8056829060807,0.969205379486084,507.19416210394235,48.37498754621186,750.8032299577603,0.8708107471466064,571.976899125736,-96.0976823521382,734.5977373044594,0.1970668733119965,458.5110740634501,136.72605313648899,623.9122869774171,0.5593103170394897,466.9446117371049,-140.01516761326064,574.1905202495242,0.34394949674606323,581.601255645708,233.21628585811715,415.2273688777928,0.6090373396873474,559.5116944679244,-219.1242894043881,415.5231438245218,0.6106125712394714,767.3023324065942,271.9424474048296,219.0178956610656,0.4951501786708832,778.9313163978682,-222.35115044470922,179.8227265879825,0.2687345147132873,426.88287211526807,172.94042267691367,202.83955775231288,0.009463936090469359,426.30971050713515,-72.01229396613226,237.76169345939064,0.0070288479328155535,716.3088912104753,132.101707122367,31.043993564706287,0.20783668756484985,686.5928987725505,-140.13597510856704,163.58697856643386,0.8636924624443054,393.45193932378936,142.9354543365716,-666.4548845968212,0.015741199254989624,779.3392246991734,-8.829986052924413,40.00006905010133,0.10587716102600098,1167.21,2098.72,6.05,263.85,1753.89,2093.25,8.1,90.37,1585.5,2094.89,7.95,90.57,1537.11,2095.37,7.89,90.57,1274.51,2096.84,7.82,89.86,1259.82,2096.8,7.81,89.86,1760.31,1288.3,7.27,179.85,1243.81,2096.76,7.79,89.86,1760.27,1303.68,7.19,179.85,1760.23,1319.03,7.23,179.85,840.86,2094.53,6.55,90.06,784.2,2094.59,7.91,90.06,,,,,478.23,2094.28,8.5,89.67,335.42,2093.46,8.38,92.61,1d,11,1568378102
33312,33312,1047.1333001811952,1568379195.2106035,1047.1333001811952,-75.25002824824513,565.0743853738454,-26.103859407425226,683.327580865644,0.9976849555969238,588.5331265818082,-7.22222405601951,747.6284388906798,0.9936800003051758,599.4115404977149,-59.41665556670002,738.9898522306012,0.9677213430404664,506.6700402094548,47.797040383862715,749.3553254382844,0.9000064134597778,575.7003214549884,-95.34517987579882,734.6038206459416,0.17426836490631106,449.39698243563805,137.4463163188975,644.4181694995841,0.9120916128158568,467.3184754785525,-141.7196518811904,573.124659169926,0.3528087139129639,601.8032260222993,232.66359055681343,405.01799967256136,0.7896400094032288,570.2404234662016,-218.25530008620015,408.1062263194291,0.5539973974227905,765.6262889992167,271.33902695183264,217.26228150295208,0.5065339803695679,784.1561268178373,-221.6687323757307,180.734379782124,0.4478903412818909,438.7533223665457,178.3768987094783,215.74099706313046,0.029219776391983032,422.4168552510563,-74.17125708966097,232.9824960356381,0.02247166633605957,658.2878228786296,133.7151231942303,1.6613232466195882,0.19254934787750244,685.9879311064873,-150.93108220495344,146.9791073356561,0.5354930758476257,383.6602416663601,141.95691652601204,-670.426330977926,0.00877341628074646,815.945422380762,-54.643334815386226,84.07215795394336,0.032399386167526245,1167.0068688947106,2098.6966898731635,6.0599900543585,263.8200298369245,1754.15640144956,2093.2466699818806,8.080019891283,90.37,1585.76640144956,2094.8866699818805,7.9533300181195,90.57,1537.3730714314404,2095.37,7.896660036239001,90.57,1274.7730714314405,2096.84,7.826660036239001,89.86,1260.0830714314404,2096.8,7.813330018119499,89.86,1760.31,1288.060238695396,7.256679927522,179.85,1244.069741413321,2096.76,7.7866699818805,89.86,1760.27,1303.440238695396,7.1933300181195,179.85,1760.23,1318.790238695396,7.23,179.85,841.079781195887,2094.53,6.5866301993145004,90.06,784.4630714314404,2094.59,7.9399701630754995,90.06,,,,,478.509721522038,2094.28,8.4766898731635,89.67,335.6963915039185,2093.46,8.366679927522,92.3669086772765,1d,11,1568378102
33313,33313,1047.1665335068901,1568379195.2441435,1047.1665335068901,-80.11888805959936,567.9695845699176,-25.332780624357863,681.7755411689742,0.9971759915351868,582.4914513471683,-4.819916228037776,743.5752366240729,0.9952244758605956,597.3879099819133,-59.950214515980434,735.3023441094606,0.9707661867141724,496.8407418572637,51.26679385268075,747.1135252722067,0.8821952342987059,575.3590392870191,-96.8956742707816,732.5555884252742,0.18306758999824524,460.482577778499,136.38038409659205,622.077049226551,0.555505096912384,468.0844223800635,-142.41899534551243,571.4619081675369,0.4225833415985107,601.7708716479568,234.6511197329242,400.0909017255876,0.760050892829895,572.1910465271075,-217.6909528726252,398.8563831295037,0.6068820953369141,775.6028154107837,277.2906213436084,213.68683899043614,0.8172861337661743,785.5176821658763,-229.95846990608865,180.60817651708896,0.5235890150070189,424.01909084817095,178.49930228877815,197.8641959179653,0.008028894662857056,417.3811651091052,-77.01942435167098,217.89457469389748,0.06869134306907654,648.2858572340233,139.6283632160839,-5.520745216034468,0.4293445348739624,659.3067007903047,-147.03544082315022,122.11723094909244,0.4595363736152649,411.8401286093029,133.53202180415718,-634.9803709870508,0.013049513101577759,648.1123278813792,-75.58791673598336,-154.64639417428768,0.007078230381011963,1166.8041456079716,2098.673426545177,6.069960052066968,263.7901198437991,1754.4222680551193,2093.2433466493108,8.060079895866064,90.37,1586.0322680551194,2094.883346649311,7.956653350688988,90.57,1537.6356147044305,2095.37,7.903306701377978,90.57,1275.03561470443,2096.84,7.833306701377977,89.86,1260.34561470443,2096.8,7.816653350688989,89.86,1760.31,1287.8209587503927,7.243386597244044,179.85,1244.328961353741,2096.76,7.783346649311012,89.86,1760.27,1303.2009587503928,7.196653350688988,179.85,1760.23,1318.5509587503927,7.23,179.85,841.2991211454731,2094.53,6.6231868575788795,90.06,784.7256147044302,2094.59,7.969880156200903,90.06,,,,,478.78888145787516,2094.28,8.453426545177075,89.67,335.97222810718614,2093.46,8.353386597244043,92.12430539970379,1d,11,1568378102
33314,33314,1047.2,1568379195.2779188,1047.2,-73.07581415935486,563.6135792374297,-24.79993137008952,678.1732547475124,0.9969288110733032,584.8543030973508,-2.6649347105401127,737.9837780469287,0.9504831433296204,594.8714457322619,-59.05501943417246,731.511286231646,0.9760063886642456,487.99475462448527,54.60684022331512,740.4519115218991,0.9061697125434875,579.882493322306,-96.48284415395443,733.6936679221411,0.21073922514915466,462.7113986404364,137.77252937880402,617.7303366276899,0.5864824652671814,468.91347585374797,-142.48654932684147,569.764341188835,0.4155921339988709,581.6313906905392,237.72542583672973,417.8546765846691,0.6398341655731201,570.0030168806452,-216.93226344975258,402.41059881677666,0.22229161858558646,771.7096368042372,272.9054552173077,215.18179528374253,0.35065293312072754,779.6119254016546,-225.5366132713873,184.23174828824216,0.7882193326950073,426.13875944344636,177.27860072910718,190.69623628212216,0.010237365961074827,426.2614842555036,-74.56313275235644,200.82588738746213,0.0035975873470306396,723.0836483409979,141.35883705889083,37.096143516886656,0.15027204155921936,660.805602050008,-153.17847311812667,99.424597304181,0.2340235710144043,329.62961533838774,165.08918714896836,-720.9891674800248,0.007010996341705322,597.1042729253883,-83.07416280467592,-280.95672405022185,0.012383997440338137,1166.6,2098.65,6.08,263.76,1754.69,2093.24,8.04,90.37,1586.3,2094.88,7.96,90.57,1537.9,2095.37,7.91,90.57,1275.3,2096.84,7.84,89.86,1260.61,2096.8,7.82,89.86,1760.31,1287.58,7.23,179.85,1244.59,2096.76,7.78,89.86,1760.27,1302.96,7.2,179.85,1760.23,1318.31,7.23,179.85,841.52,2094.53,6.66,90.06,784.99,2094.59,8.0,90.06,,,,,479.07,2094.28,8.43,89.67,336.25,2093.46,8.34,91.88,1d,11,1568378102
33315,33315,1047.2330580634823,1568379195.311371,1047.2330580634823,-77.17213841144459,564.4277246923177,-24.55952893216084,675.7857078760252,0.9961262941360474,584.5691191709269,-3.7452811447280494,738.3878305891268,0.9334033727645874,582.6338179548281,-59.17188282766908,726.3483301773961,0.9659240245819092,494.84564978357537,54.73641079310771,742.265001070657,0.8695086240768433,560.8048336255737,-97.98439612367169,724.7348473240432,0.18200644850730896,461.01762168391457,139.39860992416786,612.5901185094332,0.5802081823348999,465.3316906055588,-141.13977694297859,568.8208134023807,0.4877370893955231,605.5074370952977,236.32421311689788,405.6709731886323,0.7759788036346436,554.959665448787,-209.13719340165488,415.3195376033758,0.827666163444519,770.1724235706884,272.1704571744767,216.38176014246898,0.28552722930908203,759.086323655259,-218.3722385175436,190.59986770047595,0.4785453379154205,422.66806123103277,177.0579861321606,192.14686100003098,0.005894452333450317,407.75152951971046,-85.03297582809245,196.32735516107024,0.1275198459625244,695.4753996222216,144.12199225714662,25.06552025913453,0.07770425081253053,677.9057563422417,-137.11449705991078,94.00476573730188,0.3035759627819061,313.37717483048766,177.86304049248355,-734.2941677088754,0.005048304796218872,589.0286190394128,-67.96265028760462,-328.6043000521284,0.010588288307189941,1166.3983458127566,2098.6268593555624,6.08,263.76661161269647,1754.9577703142083,2093.24,8.033388387303496,90.37,1586.56446450786,2094.876694193652,7.969917419044754,90.57,1538.1611587015122,2095.366694193652,7.903388387303496,90.57,1275.5611587015119,2096.84,7.849917419044755,89.86,1260.8678528951637,2096.8,7.836529031741258,89.86,1760.313305806348,1287.345287749274,7.203553549213988,179.85,1244.8478528951637,2096.7633058063484,7.78,89.86,1760.2733058063482,1302.7219819429258,7.186776774606995,179.85,1760.2333058063482,1318.0686761365776,7.239917419044755,179.85,841.7381832189845,2094.53,6.643470968258742,90.06,785.2544645078601,2094.59,7.996694193651749,90.06,,,,,479.35099353960135,2094.28,8.453140644437761,89.67,336.5243819269049,2093.4633058063478,8.336694193651747,91.63867613657764,1d,11,1568378102
33316,33316,1047.266208956912,1568379195.3449173,1047.266208956912,,560.1986309723486,-20.510786743126253,674.0417833132701,0.9972202777862548,584.2643443811315,2.2001715794825287,739.5098972319107,0.916501760482788,587.2517518060657,-57.766665443582255,727.4845534255559,0.9674234390258788,502.37818414007756,58.95430734283242,746.5012264385452,0.792119026184082,554.0497311056258,-96.3867452098448,720.549934630162,0.15084224939346313,462.8021689682772,144.35071230696204,607.4068317561257,0.5982493162155151,467.7837522251564,-140.32161533211536,569.7774688717328,0.4112963378429413,606.1501453607037,242.61022763082192,403.37751325287803,0.09425371885299684,559.3163991445705,-207.2914871195621,404.73623060909136,0.4478915929794312,783.4353925297736,278.4431077209965,214.97478995055496,0.84135901927948,765.6275788642604,-221.07227889760705,181.09107814775138,0.6515475511550903,445.8788107810592,178.78967733914382,180.70618917588016,0.0029619336128234863,385.2796738730095,-93.22676786691574,180.26330075944657,0.16046148538589478,745.5301597290362,147.11821433088062,50.10059429256157,0.026747673749923703,639.4987111100618,-121.15061217728321,43.84780858886203,0.41200798749923706,298.2959536256797,216.09026549092098,-746.5113462666437,0.0017573237419128418,555.5155321525231,-87.69096306577534,-416.56974284957255,0.0069241225719451896,1166.1961253628376,2098.6036537301616,6.08,263.7732417913824,1755.2262925509867,2093.24,8.026758208617617,90.37,1586.8296716552952,2094.8733791043087,7.979862687073574,90.57,1538.4230507596042,2095.363379104309,7.896758208617617,90.57,1275.823050759604,2096.84,7.859862687073574,89.86,1261.126429863913,2096.8,7.853104478455956,89.86,1760.3166208956911,1287.1099164059253,7.177032834470472,179.85,1245.1064298639128,2096.7666208956907,7.78,89.86,1760.2766208956912,1302.4832955102345,7.173516417235236,179.85,1760.2366208956912,1317.826674614543,7.249862687073572,179.85,841.9569791156184,2094.53,6.6268955215440455,90.06,785.5196716552953,2094.59,7.993379104308809,90.06,,,,,479.63277613375124,2094.28,8.476346269838338,89.67,336.7995343423689,2093.466620895691,8.33337910430881,91.39667461454306,1d,11,1568378102
33317,33317,1047.3,1568379195.3791113,1047.3,,563.6102055901267,-16.06369029030955,677.476233610794,0.9978653192520142,578.8937484988887,6.44300460451457,738.548574003643,0.8991757035255432,575.7809938509772,-54.10098855806532,726.5631687408043,0.9746582508087158,507.7491236473198,60.839186486362216,746.4025433049774,0.818040132522583,542.5533075486563,-92.4639666258563,717.387659188365,0.26833611726760864,459.3410465020952,147.67178804347785,605.8988609135442,0.5043307542800903,467.1047113337297,-130.77063955139963,566.5639844704064,0.18081384897232056,582.0557911686165,237.24367398239391,413.75083808702004,0.6966010332107544,561.8148906196622,-203.0979025397853,399.48548302191773,0.5068486928939819,779.4648252251018,274.5472840632119,218.99131318113209,0.3124071955680847,770.7068766862117,-222.03773117952824,181.0342959883036,0.7478452920913696,427.8632165218432,158.17182909042307,178.37781420501202,0.027512997388839718,397.3625194750069,-82.72370980802066,189.55754745963824,0.02909013628959656,742.1950383342993,144.5167325056646,66.11266559996136,0.04570391774177551,645.4840026029717,-117.49721665371912,28.953994854031464,0.39703595638275146,247.46721853758945,241.70902915466613,-799.9637763938472,0.0017043650150299072,550.3580365878175,-65.36205849810412,-452.37799866224833,0.03615638613700867,1165.99,2098.58,6.08,263.78,1755.5,2093.24,8.02,90.37,1587.1,2094.87,7.99,90.57,1538.69,2095.36,7.89,90.57,1276.09,2096.84,7.87,89.86,1261.39,2096.8,7.87,89.86,1760.32,1286.87,7.15,179.85,1245.37,2096.77,7.78,89.86,1760.28,1302.24,7.16,179.85,1760.24,1317.58,7.26,179.85,842.18,2094.53,6.61,90.06,785.79,2094.59,7.99,90.06,,,,,479.92,2094.28,8.5,89.67,337.08,2093.47,8.33,91.15,1d,11,1568378102
33318,33318,1047.3329702299602,1568379195.4121833,1047.3329702299602,,560.1413352300783,-14.996725691323233,674.5883281692309,0.9977552890777588,583.4863702719642,9.504132975422893,740.4327954053173,0.88763427734375,579.9027927549739,-50.72693872250084,729.3881731262991,0.9719761610031128,515.7558691013256,63.04939563583437,740.1229891743332,0.9307115077972412,546.8614603596885,-85.32116106832797,718.4649752824288,0.20200303196907046,459.1208134495694,147.5562466326683,604.0778753652728,0.492804616689682,467.03405037883056,-123.28944853461758,565.2294125354306,0.19915887713432312,594.9562774885358,237.38853771925181,394.6052829031253,0.6768621802330017,566.9533321729319,-202.59149703515646,397.1792124282151,0.924762725830078,791.2391171835584,277.93895020046864,219.93059857040345,0.8735125660896301,770.0942868702144,-223.93342147467132,183.80514588852319,0.7982609272003174,437.5884678357571,168.2934369768895,188.61223870276646,0.009120553731918337,385.0807265669399,-87.0833816817692,169.9273265888827,0.3231886625289917,738.9168877996426,140.74550238582887,76.51702093103358,0.015213459730148315,698.6022876849026,-120.31450818759443,46.898668225070466,0.5709331631660461,253.88259128940342,245.92979437908585,-792.5708891896445,0.0027355849742889404,537.7012154693907,-63.64213563569597,-478.402009947294,0.07805997133255005,1165.7888815972428,2098.560217862024,6.073405954007957,263.8030791609721,1755.7670588626777,2093.236702977004,8.056267252956232,90.37,1587.3637618396815,2094.87,7.993297022996021,90.57,1538.9504648166858,2095.3567029770043,7.89,90.57,1276.3504648166854,2096.84,7.879891068988063,89.86,1261.6504648166858,2096.803297022996,7.873297022996021,89.86,1760.32,1286.6326143442866,7.15,179.85,1245.6271677936895,2096.77,7.816267252956232,89.86,1760.28,1302.0026143442865,7.163297022996021,179.85,1760.24,1317.3459113672825,7.2105446550596834,179.85,842.3976035177375,2094.53,6.593514885019895,90.06,786.0537618396817,2094.59,7.99,90.06,,,,,480.2002469546618,2094.283297022996,8.483514885019895,89.67,337.3569499316658,2093.47,8.323405954007956,90.90602029829444,1d,11,1568378102
33319,33319,1047.3664158298177,1568379195.445732,1047.3664158298177,,559.744633105689,-12.528078966713455,674.9947725741276,0.9973403811454772,580.5678339468774,11.924201883134707,739.6483191231282,0.8737210035324097,579.0826293952573,-48.59574228380436,732.0039055345767,0.9719584584236144,516.9537829297415,69.06646286764528,747.9671263856633,0.6441546678543091,554.2415873253078,-78.46287881422856,721.2402183413295,0.1677779257297516,459.5566259818821,154.42470870560487,603.2276917032792,0.39359280467033386,469.28658451837873,-117.14338257951424,567.5793959337852,0.24626556038856506,574.6225603860107,232.7200246800129,415.1594376517217,0.7196274995803833,563.8603160266398,-199.77688794905902,397.5289744505676,0.5164022445678711,780.1835469841185,272.48544578898384,217.76752709813968,0.3513416647911072,766.8440320751201,-223.00547227545934,182.0533377940208,0.5583393573760986,415.79991155208506,153.4493042906859,205.3666602620426,0.07598769664764404,371.01498877590655,-85.83783228195347,160.4400196405837,0.2305269837379456,723.1144212421028,137.19096720176321,116.43043917688722,0.057469159364700324,787.5255558265784,-114.76451253017369,94.34472652095423,0.6790661215782166,268.3308938465418,244.39653896212917,-725.2990692175183,0.004323393106460571,507.2141435648615,-68.54702199137418,-526.0552358557137,0.01691773533821106,1165.5848634381125,2098.5401505021096,6.06671683403647,263.8264910808724,1756.0379682215232,2093.2333584170183,8.093057412799418,90.37,1587.6313266385412,2094.87,7.996641582981764,90.57,1539.2146850555594,2095.353358417018,7.89,90.57,1276.6146850555594,2096.84,7.889924748945296,89.86,1261.9146850555596,2096.8066415829817,7.876641582981764,89.86,1760.32,1286.391806025313,7.15,179.85,1245.8880434725775,2096.77,7.8530574127994175,89.86,1760.28,1301.7618060253128,7.1666415829817645,179.85,1760.24,1317.1084476082947,7.160376255273522,179.85,842.6183444767966,2094.53,6.5767920850911725,90.06,786.3213266385412,2094.59,7.99,90.06,,,,,480.48453455345003,2094.2866415829817,8.466792085091173,89.67,337.63789297046833,2093.47,8.31671683403647,90.65852285934939,1d,11,1568378102
33320,33320,1047.4,1568379195.47942,1047.4,,558.7846215391858,-8.997956457929316,677.2026843615431,0.9979579448699952,584.5439267513265,17.80904611839815,739.6499597736481,0.954355776309967,584.5874167662392,-40.74791728262818,733.1435894539081,0.7805690765380859,523.1184132631283,71.61835641410397,749.5036820394388,0.8009746074676514,568.1947769921885,-74.33932552708536,731.1897755318927,0.15052452683448792,458.5744311155725,158.60986865824887,613.5810765797808,0.4628630876541138,468.29075127725935,-107.43562386256843,566.1059740079464,0.058008551597595215,571.3073095726339,231.13115339143246,418.2371085342787,0.7308595180511475,565.1490053732165,-197.28714859847665,400.47467663541806,0.5718573331832886,783.4673473921657,269.316589375124,223.01591462584202,0.33375489711761475,763.9673522982614,-221.85317324963063,179.06253575482154,0.5638424754142761,413.5231281534862,143.67882197481384,214.66271582400555,0.06948083639144897,385.8744695034932,-84.07622535370467,171.29911368138812,0.1957689821720124,712.6309527188179,137.65051524048843,147.7693580538344,0.07675212621688843,797.0091162762149,-115.13632962222492,99.69528255121547,0.7722848653793335,399.82231675142316,219.19397037722527,-461.8992247770535,0.03098991513252258,451.9977327554885,-80.12071846040722,-589.0651730772236,0.01420643925666809,1165.38,2098.52,6.06,263.85,1756.31,2093.23,8.13,90.37,1587.9,2094.87,8.0,90.57,1539.48,2095.35,7.89,90.57,1276.88,2096.84,7.9,89.86,1262.18,2096.81,7.88,89.86,1760.32,1286.15,7.15,179.85,1246.15,2096.77,7.89,89.86,1760.28,1301.52,7.17,179.85,1760.24,1316.87,7.11,179.85,842.84,2094.53,6.56,90.06,786.59,2094.59,7.99,90.06,,,,,480.77,2094.29,8.45,89.67,337.92,2093.47,8.31,90.41,1d,11,1568378102
33321,33321,1047.4337828643002,1568379195.5136304,1047.4337828643002,,558.9771286049623,-1.863658629539472,677.4263262851598,0.9984101057052612,584.5494289363686,21.604598854987856,740.5570343141283,0.9601573944091796,588.0177032236311,-35.25410595974578,736.464856056816,0.8655678033828735,531.9368945442119,73.74765352022823,754.1278320038309,0.7070243358612059,569.1723020302081,-71.3952767975188,733.6972022179665,0.1346479058265686,454.4327977277654,158.33311492364706,615.6170153958752,0.5629368424415588,468.4774296041197,-100.34819182604284,564.4481008053481,0.06022283434867859,572.9526347092018,234.13727661388316,418.39941978200835,0.7681187391281128,560.6623932627111,-195.12210352764862,404.1682307959277,0.5237492918968201,779.5053508609352,267.92728180601745,221.1396599447192,0.3433251976966858,756.7711664725882,-216.19186973558976,192.35343592997157,0.2495385408401489,415.9987592472793,139.2204316582237,223.4288147183358,0.09280452132225037,394.9642171357553,-84.05964702423408,177.71293858802687,0.1631917953491211,722.5274965214677,131.3793322329621,166.67698853784074,0.2468293905258179,827.9745254252067,-111.40529203091043,112.57726677090021,0.6836572885513306,508.7280414657538,178.66767549354267,-277.93626092008174,0.10514950752258301,394.58025534869233,-94.70338081622918,-655.1811527544874,0.01286017894744873,1165.1874376734895,2098.49973028142,5.968786266389742,263.9175657286002,1756.5836412008307,2093.23,8.113108567849952,90.37,1588.1702629144006,2094.86662171357,8.010134859290028,90.57,1539.746884627971,2095.34662171357,7.8832434271399805,90.57,1277.1435063415406,2096.84,7.8729737085599245,89.86,1262.4468846279708,2096.81,7.883378286430008,89.86,1760.32,1285.9067633770394,7.166891432150048,179.85,1246.4202629144008,2096.77,7.903513145720037,89.86,1760.28,1301.2801416634693,7.153108567849952,179.85,1760.24,1316.6267633770392,7.133648005010067,179.85,843.0663451908107,2094.53,6.5904045778700855,90.06,786.8602629144008,2094.59,7.976486854279963,90.06,,,,,481.0571543465508,2094.29,8.480404577870086,89.67,338.2003977736908,2093.47337828643,8.337026291440077,90.1633850906093,1d,11,1568378102
