,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,W_in-P_out.0_x,W_in-P_out.0_y,W_in-P_out.0_speed,W_in-P_out.0_angle,W_in-P_out.1_x,W_in-P_out.1_y,W_in-P_out.1_speed,W_in-P_out.1_angle,W_in-P_out.2_x,W_in-P_out.2_y,W_in-P_out.2_speed,W_in-P_out.2_angle,W_in-P_out.3_x,W_in-P_out.3_y,W_in-P_out.3_speed,W_in-P_out.3_angle,W_in-P_out.4_x,W_in-P_out.4_y,W_in-P_out.4_speed,W_in-P_out.4_angle,W_in-P_out.5_x,W_in-P_out.5_y,W_in-P_out.5_speed,W_in-P_out.5_angle,W_in-P_out.6_x,W_in-P_out.6_y,W_in-P_out.6_speed,W_in-P_out.6_angle,W_in-P_out.7_x,W_in-P_out.7_y,W_in-P_out.7_speed,W_in-P_out.7_angle,conflict_1a_1_x,conflict_1a_1_y,conflict_1a_1_speed,conflict_1a_1_angle,conflict_1a_2_x,conflict_1a_2_y,conflict_1a_2_speed,conflict_1a_2_angle,W_in-P_out.8_x,W_in-P_out.8_y,W_in-P_out.8_speed,W_in-P_out.8_angle,conflict_1a_3_x,conflict_1a_3_y,conflict_1a_3_speed,conflict_1a_3_angle,W_in-P_out.9_x,W_in-P_out.9_y,W_in-P_out.9_speed,W_in-P_out.9_angle,W_in-P_out.10_x,W_in-P_out.10_y,W_in-P_out.10_speed,W_in-P_out.10_angle,W_in-P_out.11_x,W_in-P_out.11_y,W_in-P_out.11_speed,W_in-P_out.11_angle,W_in-P_out.12_x,W_in-P_out.12_y,W_in-P_out.12_speed,W_in-P_out.12_angle,W_in-P_out.13_x,W_in-P_out.13_y,W_in-P_out.13_speed,W_in-P_out.13_angle,W_in-P_out.14_x,W_in-P_out.14_y,W_in-P_out.14_speed,W_in-P_out.14_angle,W_in-P_out.15_x,W_in-P_out.15_y,W_in-P_out.15_speed,W_in-P_out.15_angle,scenario,participant_id,source_file
35224,35224,1111.449739229911,1568806255.1870348,1111.449739229911,-82.13574747439004,591.2918525898037,92.73026415716741,687.6755756601165,0.9955474138259888,604.4706774236321,113.33683657950314,744.0031422913469,0.9946871995925904,619.2305056019575,59.16535521609596,740.6878943089059,0.9950979948043824,574.8068388062668,141.98293055488858,745.3151311137227,0.5155066847801208,591.9660259458775,4.155766407154887,740.4488905930427,0.6916099190711975,481.4571677471728,185.31742953638192,604.2755834498888,0.8802533149719238,500.1402737670224,-34.742610274716085,597.2135233179407,0.4585958421230316,615.4620342372374,266.94657110576173,429.6804561519558,0.9828627109527588,618.2129332048266,-126.36442644807501,406.2909399054668,0.9186044335365297,780.6797250791224,326.2936668814133,267.37278967763353,0.8073701262474059,784.6997845245166,-186.7355666490024,258.5367040475195,0.8010493516921997,410.0827994239994,164.69239084555926,152.59457888206816,0.007886886596679688,388.62008953278536,-49.66139735588799,177.73895578981296,0.2968780994415283,713.8807549800009,178.3508132708147,80.89549290684667,0.4433188736438751,705.4290831329349,-38.10243645806192,64.11659657228472,0.4151564836502075,573.0568590348964,199.9392087444384,-414.4235019121703,0.015125930309295653,490.6100321376698,-126.92928664952672,-521.5514992290963,0.008075237274169922,1153.8313560044624,2100.275026077009,5.175026077008896,269.03062584821356,1941.6780181473239,2092.69,7.64989569196441,90.16,1927.098018147324,2092.73,7.6550782310266925,90.16,1912.352992070315,2092.77,7.71,90.16,1590.7831485323684,2094.835026077009,7.095026077008897,90.57,1575.5681746093771,2094.99,7.049947845982206,90.57,1561.5681746093771,2095.13,7.0049217689733085,90.57,1172.6485918415194,2096.59,5.475286847097869,89.86,1159.4735657645106,2096.56,5.499895691964412,89.86,1761.304973922991,907.6772165457563,8.465078231026691,179.85,1761.18,955.1021383147296,8.235078231026693,179.85,1146.9685396875018,2096.53,5.484765306919925,89.86,1761.14,971.5321383147297,8.254973922991104,179.85,1133.8035657645105,2096.5,5.469791383928824,89.86,1121.4135657645106,2096.47,5.474869614955513,89.86,1108.9485918415196,2096.44,5.455234693080075,89.86,948.4477573772348,2095.244973922991,8.560052154017795,89.4,873.6379138392882,2094.5,7.9397392299110265,90.06,824.8329399162973,2094.55,7.935130385044486,90.06,338.2774966071458,2093.474973922991,9.630052154017797,90.09219046874736,1d,18,1568805099
35225,35225,1111.5,1568806255.2207642,1111.5,-84.93346114876556,593.3247012083009,88.49540153164934,691.3419041250183,0.9964888095855712,611.5946552083352,104.71930805872593,746.4525705321288,0.9939005970954896,619.8073114766837,55.7813844946965,740.0273665445607,0.9948591589927672,579.4237054063391,138.88587346817707,749.9857730570793,0.44213610887527466,580.3648850674281,1.6009377736787809,735.2407303393397,0.7297747135162354,478.00585179366163,186.0288800414281,603.4960628842367,0.86994469165802,503.5605889500123,-47.09885006591565,593.5566025533998,0.3822924196720123,600.5271711441792,262.5224896808117,426.0261777964527,0.9816820025444032,599.6995641810316,-126.16838742223631,406.04752931915016,0.3585379421710968,780.1904446257463,334.64965989842744,263.5314273889541,0.8649714589118958,780.3649005312343,-184.74942189275367,259.1153183718959,0.8338693976402283,407.8152989208273,166.1926036004634,133.86021495084506,0.008236259222030641,380.86188319413344,-51.932856025505295,192.04933546042457,0.3300696313381195,723.949081130725,181.804311338494,83.49343068969694,0.07827335596084595,659.2596059222395,-51.54753967386021,37.29758510421939,0.5287647247314453,555.4423767545884,186.00061996971363,-437.35758562524086,0.007639110088348389,480.6197286027765,-129.41678372833428,-532.658165316245,0.007304459810256958,1153.57,2100.27,5.17,268.91,1942.06,2092.69,7.67,90.16,1927.48,2092.73,7.64,90.16,1912.74,2092.77,7.71,90.16,1591.14,2094.83,7.09,90.57,1575.92,2094.99,7.06,90.57,1561.92,2095.13,7.02,90.57,1172.92,2096.59,5.42,89.86,1159.75,2096.56,5.52,89.86,1761.31,907.25,8.45,179.85,1761.18,954.69,8.22,179.85,1147.25,2096.53,5.53,89.86,1761.14,971.12,8.26,179.85,1134.08,2096.5,5.51,89.86,1121.69,2096.47,5.5,89.86,1109.22,2096.44,5.41,89.86,948.88,2095.25,8.55,89.4,874.04,2094.5,7.99,90.06,825.23,2094.55,7.91,90.06,338.76,2093.48,9.62,89.67,1d,18,1568805099
35226,35226,1111.524924189058,1568806255.2542539,1111.524924189058,-86.72923858274729,597.0222699877693,82.56192255439598,692.7879967166052,0.9962981939315796,608.8340689585539,99.82764286437836,744.6053973749413,0.993727445602417,612.9571525629923,52.126126458981034,736.935870205579,0.9939374923706056,579.1461552465378,137.10679011983598,751.2594626480359,0.5032136440277101,579.7993690886202,-1.1515979687802993,736.1819979071025,0.7230803966522217,481.4368480229232,171.09504664994944,605.6002200435422,0.8810288906097412,510.8883638622119,-38.40761862090485,607.4193156676347,0.29414504766464233,610.5063361765015,272.35214830854994,431.7585296910974,0.8667489290237427,605.9466819555856,-121.94766797784176,421.8695332356205,0.5039691925048828,784.3671604369632,335.3760710280806,264.534160264592,0.8586555719375609,762.2275924249134,-184.4581776509916,249.8221332588673,0.8163856267929077,414.782456980381,167.14790589820322,133.40520536491516,0.004740715026855469,377.5160197576831,-44.17148837105945,223.47734786093346,0.7397013902664185,698.7537174434666,183.96330232682573,61.190804764041424,0.09838846325874327,632.9286793734509,-45.385406016801795,57.98932196168667,0.5960122346878052,541.7690555997674,180.46602426746202,-455.8031336879511,0.007492721080780029,375.0442119532029,-136.61617839217868,-609.9095864630563,0.004329860210418701,1153.4428866358035,2100.2650151621883,5.1650151621883795,268.84519710844893,1942.249423836841,2092.69,7.652553067659325,90.16,1927.6719162557474,2092.73,7.649969675623241,90.16,1912.9319162557474,2092.77,7.695045486565137,90.16,1591.3169617423125,2094.83,7.085015162188379,90.57,1576.0969617423127,2094.987507581094,7.055015162188377,90.57,1562.0969617423127,2095.127507581094,7.034954513434862,90.57,1173.0570830398194,2096.59,5.432462094529053,89.86,1159.8870830398196,2096.56,5.490090973130274,89.86,1761.31,907.0406368119119,8.45249241890581,179.85,1761.18,954.4831292308177,8.244924189058107,179.85,1147.3870830398196,2096.53,5.525015162188379,89.86,1761.14,970.9156216497237,8.237568229847705,179.85,1134.2170830398195,2096.5,5.4975379054709475,89.86,1121.8270830398196,2096.47,5.487537905470947,89.86,1109.3595754587254,2096.44,5.437416607963916,89.86,949.0943480258998,2095.252492418906,8.569939351246488,89.4,874.2369010935589,2094.5,7.970060648753514,90.06,825.4293935124648,2094.55,7.912492418905812,90.06,338.9992722149578,2093.48,9.597568229847703,89.67,1d,18,1568805099
35227,35227,1111.549946856929,1568806255.287876,1111.549946856929,-86.78844437499689,601.0404189219247,80.23884836400273,695.7377064445512,0.9970948696136476,613.0466115528963,97.25897019931514,744.1774207763226,0.9912468194961548,616.2634773033124,50.67855960301946,737.6877906637503,0.9938174486160278,573.2658423855546,135.94080494486886,744.6224269788272,0.5548177361488342,567.1215187674733,-4.8293363151988045,728.2867519156993,0.7154293060302734,481.6020559065204,163.97190104944934,606.1733315041466,0.8981615304946899,528.9564138131228,-47.782802044714145,622.6451634283537,0.8131092190742493,611.8371532915718,273.5773806185869,428.21472829450136,0.8648350834846497,622.0399867210414,-129.72208190209471,417.67869336874566,0.9361470937728882,775.1359503134296,339.9504929118182,256.4710510910218,0.8692085742950441,782.5613432934081,-175.73709047528888,258.5401656967501,0.8642287254333496,401.2964619006473,169.56794631822808,125.3791287106583,0.003332197666168213,436.22865000018083,-37.18158341115792,204.2115395187397,0.0057344138622283936,615.39208861881,185.34763470838178,-6.615465171604428,0.06783720850944519,640.4495382899742,-46.72464824203722,64.07861386438046,0.4626988172531128,517.6917745807078,197.54728953303828,-482.5024983688067,0.015390545129776001,465.17013608332877,-120.57776074720348,-493.03192596742576,0.0038209557533264156,1153.315271029662,2100.260010628614,5.1600106286142005,268.7801381719846,1942.4395961126604,2092.69,7.635037200149701,90.16,1927.8645907983528,2092.73,7.659978742771599,90.16,1913.1245907983528,2092.77,7.6800318858426,90.16,1591.494622684196,2094.83,7.0800106286142,90.57,1576.274622684196,2094.985005314307,7.0500106286142,90.57,1562.274622684196,2095.125005314307,7.0499681141574,90.57,1173.1947077131094,2096.59,5.4449734284645,89.86,1160.0247077131094,2096.56,5.4600637716852,89.86,1761.31,906.8304464017964,8.4549946856929,179.85,1761.18,954.2754410874893,8.269946856929,179.85,1147.5247077131094,2096.53,5.520010628614201,89.86,1761.14,970.7104357731822,8.2150478287639,179.85,1134.3547077131095,2096.5,5.4850265715355,89.86,1121.9647077131094,2096.47,5.4750265715355,89.86,1109.4997023988024,2096.44,5.4649415426219,89.86,949.3095429695894,2095.254994685693,8.5899574855432,89.4,874.4345801697391,2094.5,7.9500425144568005,90.06,825.629574855432,2094.55,7.914994685692901,90.06,339.23948982651837,2093.48,9.5750478287639,89.67,1d,18,1568805099
35228,35228,1111.5748350258084,1568806255.3213172,1111.5748350258084,-86.84751300255877,596.7248478112941,82.71295651490033,694.5331834171793,0.996475338935852,606.3182216995957,96.07281303378824,741.3544232318654,0.9903990030288696,611.6072436439931,49.31799283503917,734.8833294654739,0.994093120098114,568.708327926267,132.93277992108628,742.5701012063913,0.5381901264190674,559.9053963139395,-9.700286916390372,725.9585875753882,0.6901215314865112,477.1383571995443,160.88312726628988,605.1010607353088,0.8911170959472656,515.2417538972531,-55.351066960924776,617.6418897882047,0.8507908582687378,610.972727533034,273.25175599619547,429.74102223102517,0.8686196804046631,608.752478473324,-132.26292845651957,407.74759533905404,0.943274974822998,785.2903692737674,338.0706918811616,260.7457993902189,0.8489232063293457,797.9774187080462,-168.63715435651267,267.41116421923317,0.8856379985809326,403.38348458783616,171.13737210143296,122.25069622307348,0.005359053611755371,456.1374298566995,-31.98462337238095,186.51055871993702,0.005679041147232057,604.5195989306575,187.15055846316105,-17.92611432709728,0.06040725111961365,647.7681980588217,-48.643249234360475,73.72332042332442,0.5286670923233032,497.7657969727162,194.1597693510664,-502.1053209652054,0.025952666997909542,480.8043477516954,-113.25264008874477,-416.7903265305398,0.010694652795791626,1153.1883413683768,2100.255032994838,5.155032994838307,268.71542893289796,1942.628746196144,2092.69,7.617615481934074,90.16,1928.0562296987246,2092.73,7.669934010323386,90.16,1913.3162296987248,2092.77,7.665098984514921,90.16,1591.67132868324,2094.83,7.075032994838308,90.57,1576.4513286832403,2094.982516497419,7.045032994838308,90.57,1562.4513286832403,2095.122516497419,7.064901015485079,90.57,1173.3315926419466,2096.59,5.4574175129042315,89.86,1160.1615926419465,2096.56,5.430197969029842,89.86,1761.31,906.6213857832088,8.457483502580846,179.85,1761.18,954.0688692857898,8.294835025808466,179.85,1147.6615926419465,2096.53,5.515032994838307,89.86,1761.14,970.5063527883707,8.192648476772382,179.85,1134.4915926419467,2096.5,5.4725824870957664,89.86,1122.1015926419466,2096.47,5.462582487095768,89.86,1109.6390761445273,2096.44,5.492318528389312,89.86,949.5235812219528,2095.2574835025807,8.609868020646774,89.4,874.6311967038869,2094.5,7.930131979353227,90.06,825.8286802064678,2094.55,7.917483502580847,90.06,339.4784162477613,2093.48,9.552648476772381,89.67,1d,18,1568805099
35229,35229,1111.6,1568806255.3551304,1111.6,-89.01462167140696,596.4417842223048,79.92333559749224,694.4673852935898,0.9971183538436892,611.260390024449,94.81889415726809,747.0486110829609,0.9912555813789368,622.4495803856144,46.28296477264335,741.7040041512822,0.9929771423339844,566.1924410670348,135.3035217708939,737.577589064774,0.6804335117340088,564.6770096693856,-10.168732875444094,728.8656648460823,0.6945689916610718,475.2116024116632,172.27088852094795,607.8483368437496,0.966866135597229,520.3415439999227,-56.52190877171936,622.9723501446597,0.8268303871154785,617.7065755141522,274.43240018179256,430.26627341430105,0.8668087720870972,611.0008999027463,-129.5121731859681,410.4653005496669,0.950361967086792,788.8679092603172,337.8539121471718,264.5000074106039,0.8818930983543396,789.785031298204,-169.40056870831137,261.89890005603667,0.900253176689148,402.58129458651456,183.49212551377323,116.1255823591724,0.0018564462661743164,478.61356116277915,-26.539097429155287,182.14361126642132,0.00555187463760376,516.1812127345066,190.29667035667825,-85.07428815779491,0.5972995162010193,663.5343284161889,-49.19730674935089,94.30112527943706,0.5097082853317261,473.4810569816205,191.0819766009607,-527.738623678633,0.011365145444869995,521.132119547492,-103.8249874127793,-348.1700115893812,0.009603291749954224,1153.06,2100.25,5.15,268.65,1942.82,2092.69,7.6,90.16,1928.25,2092.73,7.68,90.16,1913.51,2092.77,7.65,90.16,1591.85,2094.83,7.07,90.57,1576.63,2094.98,7.04,90.57,1562.63,2095.12,7.08,90.57,1173.47,2096.59,5.47,89.86,1160.3,2096.56,5.4,89.86,1761.31,906.41,8.46,179.85,1761.18,953.86,8.32,179.85,1147.8,2096.53,5.51,89.86,1761.14,970.3,8.17,179.85,1134.63,2096.5,5.46,89.86,1122.24,2096.47,5.45,89.86,1109.78,2096.44,5.52,89.86,949.74,2095.26,8.63,89.4,874.83,2094.5,7.91,90.06,826.03,2094.55,7.92,90.06,339.72,2093.48,9.53,89.67,1d,18,1568805099
35230,35230,1111.64958332173,1568806255.3890905,1111.64958332173,-83.69639110874942,596.0961125023216,78.8709632059619,695.0808844327914,0.9969329833984376,594.0280543031784,100.62906025003755,738.89479720686,0.9730896949768066,613.0930167545416,44.276265407898244,737.0493793587686,0.9921075701713562,577.3064744223491,127.05953059342102,748.7769549924558,0.5401836633682251,566.9221126743738,-11.918483790115983,730.3042744114242,0.7037474513053894,488.4576588272257,157.55628450524236,610.8505380902072,0.8527227640151978,531.258275084155,-56.401615187473965,630.332630901809,0.8254499435424805,608.8475889231619,272.4481167588528,420.6476874599373,0.979511559009552,611.557395147863,-129.72591695288438,409.96483080225573,0.9672961235046388,789.3800456101941,337.4978323212864,264.65116323068037,0.8737372159957886,792.4111650803293,-167.08511583024153,262.5579779530847,0.9018585681915284,395.2885295911522,178.98022875961678,110.09076132683529,0.0042626559734344465,501.6242076496536,-23.21507333757537,183.98961861808291,0.007712483406066894,551.6834504882969,189.06059358939723,-59.18943082983952,0.15030822157859802,624.4620556353195,-55.173886662289114,37.25335995329746,0.1059545874595642,453.78650445760775,184.82486855928852,-547.9349810637883,0.005212366580963135,532.396640801182,-99.22028718633078,-311.466745238254,0.009770303964614868,1152.8021667270039,2100.240083335654,5.154958332173004,268.5359583600209,1943.2017915773208,2092.69,7.644624989557027,90.16,1928.626833245148,2092.73,7.640333342615976,90.16,1913.886833245148,2092.77,7.630166671307988,90.16,1592.202041584283,2094.825041667827,7.0749583321730025,90.57,1576.9770832521106,2094.975041667827,7.0499166643460045,90.57,1562.9820415842833,2095.115041667827,7.0998333286920134,90.57,1173.7377499373422,2096.594958332173,5.455125003480991,89.86,1160.572708269515,2096.56,5.4743749825950445,89.86,1761.31,905.9885417652948,8.440166671307987,179.85,1761.1849583321728,953.4484584296408,8.315041667826996,179.85,1148.0677499373421,2096.53,5.4604166782699695,89.86,1761.14,969.8884584296408,8.214624989557025,179.85,1134.8977499373425,2096.5,5.479833328692012,89.86,1122.5077499373422,2096.47,5.464874996519009,89.86,1110.0477499373421,2096.44,5.470416678269969,89.86,950.1664165668784,2095.2649583321727,8.605208339134986,89.4,875.2217082416672,2094.495041667827,7.914958332173003,90.06,826.4266665738402,2094.55,7.959666657384022,90.06,340.1910415564353,2093.484958332173,9.525041667826995,89.67,1d,18,1568805099
35231,35231,1111.7,1568806255.4236214,1111.7,-106.84950411532408,596.0936310695467,76.60262764198434,695.0635341023128,0.9963356256484984,593.0753877401797,98.71078929460886,737.785533739092,0.9762138724327089,618.2235758869175,41.42349234639399,737.9245394723077,0.9916803240776062,574.873038627282,124.4830896694184,748.2178238687721,0.5670990943908691,561.7347052199228,-13.488020204974024,726.1756310806868,0.7032291293144226,474.1365579773328,169.05977819145053,611.8020708642182,0.9727588295936584,533.284815316791,-58.3277195442146,630.1007194001704,0.8194025754928589,614.2818069466183,274.95986461869654,425.68226855586204,0.8544211387634277,591.4730601726633,-131.98303900517988,398.4853056308819,0.9628282785415648,787.065170618862,337.54530151828686,261.520424278568,0.8770501613616943,773.8458928473736,-171.38661621583935,248.015652779492,0.9039070606231692,390.9921606319721,188.56362431650064,109.26251595435372,0.001541435718536377,517.048088295581,-21.475284212309408,189.468151541354,0.0063847005367279035,510.3017264914237,194.82813102176758,-83.51800991413913,0.6311814785003662,671.964788028917,-51.1641123289361,59.179279309287345,0.09783953428268433,439.8108309160834,178.28034409500614,-568.7589450290761,0.005111098289489746,569.0897505900991,-99.2681196681868,-308.63978893036574,0.009479850530624391,1152.54,2100.23,5.16,268.42,1943.59,2092.69,7.69,90.16,1929.01,2092.73,7.6,90.16,1914.27,2092.77,7.61,90.16,1592.56,2094.82,7.08,90.57,1577.33,2094.97,7.06,90.57,1563.34,2095.11,7.12,90.57,1174.01,2096.6,5.44,89.86,1160.85,2096.56,5.55,89.86,1761.31,905.56,8.42,179.85,1761.19,953.03,8.31,179.85,1148.34,2096.53,5.41,89.86,1761.14,969.47,8.26,179.85,1135.17,2096.5,5.5,89.86,1122.78,2096.47,5.48,89.86,1110.32,2096.44,5.42,89.86,950.6,2095.27,8.58,89.4,875.62,2094.49,7.92,90.06,826.83,2094.55,8.0,90.06,340.67,2093.49,9.52,89.67,1d,18,1568805099
35232,35232,1111.7311886900004,1568806255.455974,1111.7311886900004,-83.73565255531769,591.5022432606245,74.26176563510691,687.6361071824541,0.9964244365692142,599.8713516493052,97.4517914988604,740.6793923517054,0.9817062616348268,615.3539745140642,39.593198125996935,735.9892360939067,0.9919661283493042,574.5495058859588,123.28108877213856,747.6063904319708,0.5854703187942505,571.4762775531677,-12.767955253553367,727.8917114831909,0.6827678680419922,477.76022945854737,171.34803277347785,613.0333247483456,0.9705897569656372,541.2012105835707,-57.35903522724672,634.2008903776573,0.8216910362243652,618.1958151441015,274.66394419281903,429.53547540673037,0.8563625812530518,613.414031652425,-127.66122753382903,412.49966019149736,0.9538886547088624,782.7262677796988,340.0178908609609,259.32168115759623,0.8940696716308594,786.4738717459279,-170.99716493246618,262.20293134182447,0.9324181079864502,393.02781424011147,193.75537630396008,109.39387487388106,0.0016777515411376953,510.6694299771135,-20.20783614808095,182.53993246874,0.007234364748001099,629.9296425018532,186.76345650712918,-0.2833098731615564,0.0740007758140564,739.8966176221041,-42.62036694094214,104.51534418353384,0.11061304807662964,430.3688090043309,184.56688470984662,-584.2318077639693,0.011276036500930786,567.6506399225667,-113.83028379717052,-371.9211283588008,0.014222264289855957,1152.380937680999,2100.223762262,5.163118869000017,268.34826601299966,1943.830152913001,2092.686881131,7.668167916999884,90.16,1929.250152913001,2092.726881131,7.6311886900001635,90.16,1914.507034044001,2092.766881131,7.600643392999951,90.16,1592.7783208300011,2094.816881131,7.055049047999869,90.57,1577.554558568001,2094.9668811310003,7.08495095200013,90.57,1563.5614396990009,2095.106881131,7.12,90.57,1174.1815377950008,2096.6,5.446237738000033,89.86,1161.0184189260008,2096.56,5.518811309999836,89.86,1761.31,905.2980150039986,8.413762261999969,179.85,1761.19,952.7711338729988,8.31,179.85,1148.5084189260008,2096.5331188689997,5.419356607000049,89.86,1761.1431188689999,969.2111338729986,8.278713214000097,179.85,1135.338418926001,2096.5,5.46569244099982,89.86,1122.9515377950008,2096.47,5.483118869000016,89.86,1110.4884189260008,2096.44,5.432475476000066,89.86,950.8651038650014,2095.273118869,8.564405654999918,89.4,875.8663906510013,2094.49,7.91064339299995,90.06,827.0763906510015,2094.55,7.975049047999869,90.06,340.96629255500164,2093.49,9.529356607000047,89.67,1d,18,1568805099
35233,35233,1111.7685644611156,1568806255.4947448,1111.7685644611156,,594.5678446339992,75.49828660487663,688.8928781856803,0.9966312646865844,593.092494393301,98.2958359022232,738.6277865026433,0.9794937968254088,616.4145958336003,40.11826890569071,737.5386106230702,0.992911458015442,571.0483479891291,123.74372634339169,745.5690462808087,0.6097041368484497,576.9875509627664,-11.507970293314404,728.4118487885422,0.724574089050293,470.83962985632485,173.54761110029168,606.8866421601223,0.9659702777862548,523.8687367545729,-58.71060193670965,625.2925319286045,0.7999901771545409,620.7604216653585,273.74208416236485,435.4624564713904,0.8562638759613037,610.9358608977652,-128.6159987471615,411.65562346950793,0.9613296985626221,773.1532850409807,341.4674127914722,251.4541515565801,0.8887373208999634,786.4265344475442,-172.13848313836925,261.6838870950301,0.9292926192283628,395.7105172101792,195.5486771804665,114.25979035214121,0.00138777494430542,512.7840540976633,-21.18217537019912,183.79195573079812,0.00710812211036682,510.55822779951484,195.0277172166034,-88.40757288364898,0.6300998330116272,674.6021797454878,-43.77544206015913,82.85252587728533,0.4898660778999329,417.4980308349784,193.8337138577313,-606.8765457047883,0.0214998722076416,589.2012699489321,-108.76608054347128,-347.92819790306885,0.011159420013427734,1152.1903212483105,2100.216287107777,5.166856446111562,268.26230173943406,1944.1179463505905,2092.6831435538884,7.642004877219068,90.16,1929.5379463505906,2092.7231435538883,7.6685644611156185,90.16,1914.7910899044787,2092.7631435538888,7.5894306616653155,90.16,1593.039951227809,2094.8131435538885,7.025148431107504,90.57,1577.8236641200324,2094.963143553889,7.114851568892496,90.57,1563.826807673921,2095.1031435538885,7.12,90.57,1174.3871045361361,2096.6,5.453712892223124,89.86,1161.2202480900246,2096.56,5.481435538884381,89.86,1761.31,904.9840585266287,8.406287107776876,179.85,1761.19,952.4609149727403,8.31,179.85,1148.7102480900246,2096.5368564461114,5.430569338334687,89.86,1761.1468564461115,968.9009149727403,8.301138676669371,179.85,1135.5402480900245,2096.5,5.424579092772819,89.86,1123.157104536136,2096.47,5.486856446111561,89.86,1110.6902480900242,2096.44,5.447425784446248,89.86,951.1827979194827,2095.276856446112,8.54571776944219,89.4,876.1616592428135,2094.49,7.899430661665313,90.06,827.3716592428134,2094.55,7.945148431107504,90.06,341.3213623805984,2093.49,9.540569338334686,89.67,1d,18,1568805099
35234,35234,1111.7685644611156,1568806255.4947448,1111.7685644611156,,597.9921693501668,67.94138462335077,690.8174046595407,0.997090756893158,610.7480474377616,93.33567478823214,746.1294554921633,0.9851118922233582,625.0879712656988,35.38895218429287,741.3486153090123,0.991389274597168,575.7298928824885,123.16239205917688,746.9894399017749,0.6926993131637573,562.9370061529048,-16.060348089585595,720.4904233804854,0.667922854423523,475.2340421842969,173.44774359835196,607.0375213434454,0.9607899188995358,524.024903498805,-58.96816326798415,628.3595324660328,0.7901557683944702,609.6200181354498,275.10126362912456,430.71735697630953,0.9145177602767944,611.3316667674948,-129.4146634913719,410.4722176813664,0.9807373285293579,782.5350993844028,341.522336029264,255.9820720352324,0.8969826698303223,785.5044493705808,-172.55780805248105,259.4639156107976,0.927850306034088,389.10395759478286,199.3564501688149,107.023626451856,0.002030789852142334,508.0093503440612,-21.031689152553643,181.25001464427032,0.011985093355178831,652.0903674137157,183.0820438229904,10.609309334945806,0.16680029034614566,761.7131009523712,-36.434890474739795,127.56454538288168,0.059186697006225586,408.6953195966197,203.54812845777874,-611.4830568646123,0.02998945116996765,619.0006273438138,-107.24218975902235,-350.296920834532,0.015327662229537962,1152.1903212483105,2100.216287107777,5.166856446111562,268.26230173943406,1944.1179463505905,2092.6831435538884,7.642004877219068,90.16,1929.5379463505906,2092.7231435538883,7.6685644611156185,90.16,1914.7910899044787,2092.7631435538888,7.5894306616653155,90.16,1593.039951227809,2094.8131435538885,7.025148431107504,90.57,1577.8236641200324,2094.963143553889,7.114851568892496,90.57,1563.826807673921,2095.1031435538885,7.12,90.57,1174.3871045361361,2096.6,5.453712892223124,89.86,1161.2202480900246,2096.56,5.481435538884381,89.86,1761.31,904.9840585266287,8.406287107776876,179.85,1761.19,952.4609149727403,8.31,179.85,1148.7102480900246,2096.5368564461114,5.430569338334687,89.86,1761.1468564461115,968.9009149727403,8.301138676669371,179.85,1135.5402480900245,2096.5,5.424579092772819,89.86,1123.157104536136,2096.47,5.486856446111561,89.86,1110.6902480900242,2096.44,5.447425784446248,89.86,951.1827979194827,2095.276856446112,8.54571776944219,89.4,876.1616592428135,2094.49,7.899430661665313,90.06,827.3716592428134,2094.55,7.945148431107504,90.06,341.3213623805984,2093.49,9.540569338334686,89.67,1d,18,1568805099
