,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,W_in-P_out.2_x,W_in-P_out.2_y,W_in-P_out.2_speed,W_in-P_out.2_angle,conflict_1a_1_x,conflict_1a_1_y,conflict_1a_1_speed,conflict_1a_1_angle,conflict_1a_2_x,conflict_1a_2_y,conflict_1a_2_speed,conflict_1a_2_angle,conflict_1a_3_x,conflict_1a_3_y,conflict_1a_3_speed,conflict_1a_3_angle,W_in-P_out.3_x,W_in-P_out.3_y,W_in-P_out.3_speed,W_in-P_out.3_angle,W_in-P_out.4_x,W_in-P_out.4_y,W_in-P_out.4_speed,W_in-P_out.4_angle,W_in-P_out.5_x,W_in-P_out.5_y,W_in-P_out.5_speed,W_in-P_out.5_angle,W_in-P_out.6_x,W_in-P_out.6_y,W_in-P_out.6_speed,W_in-P_out.6_angle,scenario,participant_id,source_file
45467,45467,1421.1383790836053,1568709074.2912154,1421.1383790836053,,583.7249085430112,8.604064894861818,673.564976640886,0.9991182088851928,601.6485812416751,49.28966712483097,715.3623754569148,0.9578311443328856,581.2103423679962,-1.3791767147308438,708.8215616856595,0.981436848640442,568.6345727334273,121.34306616324507,702.3717117231756,0.4945838153362274,570.3917283509032,-20.762532554817376,712.9934787003813,0.21837565302848816,491.046095519144,196.0547068597939,556.4590163517678,0.901695728302002,461.67653735432464,-63.392858170105505,556.2905749019736,0.8666436672210693,608.6484675381934,262.199021376769,384.2418614091367,0.9885262250900269,561.9561142305672,-130.7945586746475,391.653931729275,0.952499508857727,774.2346242957315,302.8321716665657,226.18755222685257,0.9069087505340576,717.5643604393788,-169.4196596826899,202.61675286517792,0.8597890138626099,465.4657871469332,162.4243869722541,130.88975128612012,0.23486819863319397,533.6449375093057,-44.4510754764724,145.19915677684884,0.010087639093399048,683.2800888287036,159.04731993548157,-85.1526533280647,0.16304808855056765,790.9821654854559,-79.69331664804331,86.7283745789502,0.04140326380729675,444.8189254901799,182.62696647909482,-599.1451514412691,0.017404913902282715,407.20704218322226,-138.9052376884967,-610.090519042348,0.007939964532852173,1079.2002143826262,2099.36616209164,2.556162091639468,269.2369725498368,1585.658653585237,2094.88616209164,7.007675816721065,90.57,,,,,1760.3761620916393,715.7583189645994,7.62,180.37,1760.48,731.594481056239,7.745458824755207,180.37,1447.8454117524482,2096.26616209164,9.03081045819734,90.57,1010.6309777685162,2095.893837908361,6.797675816721065,89.4,911.7046012942507,2094.4561620916393,9.54,90.06,429.99924966080846,2094.0,9.03070326688426,89.67,1d,14,1568707580
45468,45468,1421.1669120519784,1568709074.3199456,1421.1669120519784,-54.50032701186469,579.5241913998165,6.437916904449189,671.4739038031089,0.9990898370742798,599.8421665769747,47.644049333204244,714.7754887056275,0.9606322050094604,574.8306456318852,-6.1148419175900495,706.9972018680078,0.979194402694702,569.1561692092697,120.85157135495373,704.1148267705994,0.4751728475093842,567.0231383786581,-21.444370655730086,712.6397376024719,0.20255321264266968,491.5130038794198,196.49924170127773,555.5829571766986,0.8820856809616089,455.87112268746597,-60.56850348793221,556.902747424373,0.8908635377883911,607.9110123065482,259.6964763564454,385.1648300752136,0.981881022453308,567.6097913766326,-130.79208195052726,392.07111456534784,0.8986874222755432,766.8392995237439,302.2399329313528,222.63885726000342,0.9033789634704592,737.4481504126785,-174.4832004270016,196.49144950105682,0.8905097246170044,463.2012738881346,164.92446767503012,134.05896445805115,0.2011069655418396,543.1488222951723,-39.82826977537452,145.97337583682884,0.012106984853744509,596.5089500139964,167.50269134204768,-189.3390183379966,0.2543565034866333,636.5436088687242,-97.92471206418259,-103.64575953911579,0.020000874996185303,437.7694465010282,181.31862223145905,-605.8760312059225,0.022895663976669308,374.63702099334375,-147.2500261503375,-658.4670748043698,0.005620330572128296,1079.126028664856,2099.3633087948024,2.553308794802156,269.2198527688129,1585.8583843638492,2094.8833087948024,7.013382410395688,90.57,,,,,1760.373308794802,715.5414684049637,7.62,180.37,1760.48,731.374777199766,7.719779153219402,180.37,1448.1022084678061,2096.2633087948025,9.016543974010778,90.57,1010.8250019534534,2095.896691205198,6.803382410395688,89.4,911.9756644937953,2094.453308794802,9.54,90.06,430.25889967300384,2094.0,9.053529641582754,89.67,1d,14,1568707580
45469,45469,1421.2,1568709074.3532622,1421.2,,582.9913125638689,7.984768309714926,674.4725749042317,0.9991106986999512,601.4247721393966,48.17104363809565,715.421768204965,0.9574377536773682,583.8936289453927,-2.7357464317739253,710.8387412910623,0.9827319383621216,569.1526765127792,121.08890251636257,704.8927860311808,0.4817086756229401,570.1536472633318,-20.317829259806448,714.8674308465488,0.2109956443309784,487.4508553351773,197.99895544550202,553.7513951512226,0.8829096555709839,450.13253694059404,-59.973251293451064,555.2446084976069,0.8906819820404053,606.8335791783121,259.8938410309296,387.37499061832017,0.9836292862892152,562.9728593710411,-129.58214212807144,392.61520190778384,0.8901276588439941,773.0234094443804,301.80540613295835,226.7063356123882,0.9136639833450316,758.4143252115698,-161.993970497717,220.88909302660446,0.7634042501449585,464.04425971553496,159.39991064243412,118.32132868798836,0.6777998208999634,552.2651160173411,-41.37329772536732,151.47152778954137,0.014961332082748413,570.4215902450683,173.48019411169963,-226.0337785895901,0.2432299852371216,608.2875005066035,-98.07972212949743,-151.9170801099946,0.010315954685211182,434.41941225871363,200.27407621923024,-608.298490268093,0.015641093254089355,426.91108277457937,-137.67079795622507,-602.5170872794013,0.004197657108306885,1079.04,2099.36,2.55,269.2,1586.09,2094.88,7.02,90.57,,,,,1760.37,715.29,7.62,180.37,1760.48,731.12,7.69,180.37,1448.4,2096.26,9.0,90.57,1011.05,2095.9,6.81,89.4,912.29,2094.45,9.54,90.06,430.56,2094.0,9.08,89.67,1d,14,1568707580
45470,45470,1421.2334848492028,1568709074.3869488,1421.2334848492028,-52.40941774411785,579.1394879771408,9.184866386939829,672.2674405333089,0.9991424083709716,605.8879774318783,49.993371286342345,717.0757300648288,0.9503259658813475,581.3944913141853,-1.9616361162843747,708.9481707999701,0.9817689657211304,574.9327685198142,120.90864317388169,706.7476688885022,0.501558780670166,577.0670077136883,-18.321872276894094,716.7407077270739,0.20997604727745056,477.48818784635284,199.70732417604614,550.7415603415409,0.8809502124786377,464.7714314222114,-60.44027422355293,556.7734310967865,0.9126540422439576,605.1758507051592,261.91673217580086,390.8520649819286,0.9839910864830016,550.5583232702141,-132.8376169860678,383.8399280303265,0.9243890047073364,765.7738706997243,304.2715504021619,224.66589259877082,0.9059652090072632,730.2536180147595,-166.2947903313171,204.31056436601003,0.8122762441635132,458.7924100586772,155.30544680621833,140.14575103235882,0.7554314136505127,550.3690070308356,-40.801589049448296,151.43734079957903,0.006833493709564209,702.7580592985022,169.29908861991214,-65.42257786027233,0.11303848028182985,596.0882723038802,-96.24864577876913,-175.47394046718705,0.014428794384002687,433.2279978325275,209.16653611637142,-610.0756985798837,0.014309018850326538,666.7879452457394,-77.88556996637503,-347.1079120764662,0.0026847422122955322,1078.9562878769923,2099.36,2.55,269.1832575753985,1586.324393944421,2094.88,7.009954545239098,90.57,,,,,1760.37,715.0254696912963,7.70036363808722,180.37,1760.4766515150795,730.8655151460573,7.656515150796992,180.37,1448.7013636428271,2096.2566515150797,9.016742424601503,90.57,1011.2776969745804,2095.9,6.796606060318796,89.4,912.6081060674286,2094.45,9.519909090478194,90.06,430.8580151579068,2094.0033484849205,9.049863635717292,89.67,1d,14,1568707580
45471,45471,1421.2667881637506,1568709074.4204528,1421.2667881637506,-51.53354028901139,582.9896767650253,9.027803539097276,674.48425287708,0.9990911483764648,605.7880334425938,49.87939005814303,718.1569130285384,0.9483195543289183,580.792334485898,-1.6327936706113368,709.7291868220761,0.9815928339958192,579.6830795863988,121.41446544468887,708.9415798364389,0.4897524118423462,574.1298558902566,-18.303230838712906,716.0823834178227,0.190351277589798,485.77949702449683,200.10699540069626,553.5635873187639,0.8774150609970093,457.3998951018264,-60.99184009022997,554.2428336250396,0.9138737916946412,602.9992417407135,263.3828909932306,384.6077584296437,0.9840668439865112,561.1809680833665,-132.60143560532586,391.98067434421995,0.9057319164276124,768.0200940323033,303.3841652107376,226.6844550287309,0.9197534322738647,720.5319803933211,-167.15114244953227,196.6675487580393,0.7920718789100647,454.1550565013649,159.56550353169442,144.84299310575904,0.724129319190979,556.0589682724259,-37.67946538353169,152.8674370445205,0.009685814380645752,729.1592187803343,154.781332407072,-29.472139887994327,0.17054873704910278,628.5703148883557,-91.23715082964122,-149.1759903480871,0.016081929206848145,425.60084972724025,195.88198097259948,-618.9931556340117,0.01356804370880127,584.987187758155,-96.46636977520208,-428.5523850926065,0.0034172534942626953,1078.873029590623,2099.36,2.55,269.16660591812456,1586.5575171462556,2094.88,6.9999635508747575,90.57,,,,,1760.37,714.7623735063686,7.780291593001929,180.37,1760.4733211836249,730.612409955494,7.6232118362491965,180.37,1449.0010934737572,2096.253321183625,9.033394081875404,90.57,1011.5041595135054,2095.9,6.783284734499677,89.4,912.9244875556326,2094.45,9.499927101749515,90.06,431.1544146573822,2094.0066788163754,9.019890652624275,89.67,1d,14,1568707580
45472,45472,1421.3,1568709074.4538648,1421.3,-133.15200685064858,578.207875837032,8.883596792582285,674.2083014724808,0.9990954399108888,603.5985035610007,49.91655329630758,711.9809623817682,0.9874435663223268,569.0323487745975,-2.0690359096037474,706.2001066723918,0.9796406030654908,583.8516236171812,121.9648981011015,710.051316029269,0.4520940780639648,565.5033430287592,-18.827281562791843,713.2455744746544,0.1679113507270813,482.84440876039696,200.92864835999146,551.5719654472082,0.8802913427352905,456.4856930034247,-61.07719455404774,554.4541725195331,0.9195523262023926,606.0630854741428,261.45313878606305,388.2855527189199,0.9856034517288208,567.7350206554361,-129.6361952844149,391.7159027653241,0.9023624062538148,773.523355067203,302.0674723526833,226.1692653032717,0.8909882903099059,750.0774130380679,-173.77398795022089,199.20104699091863,0.8904945850372314,459.65058589299315,161.41185019029456,150.59076060803972,0.7019493579864502,565.4565764700981,-36.38697076122483,154.53665709955058,0.0167711079120636,718.9733943541713,149.4269993772973,-36.27236853279436,0.11749768257141112,621.9364527096233,-93.13746000022472,-163.7923439412743,0.029708445072174083,418.2462659701827,187.5880648115847,-627.7627347740396,0.02411544322967529,610.5690472604124,-96.48731794147017,-400.76331624162873,0.004272162914276123,1078.79,2099.36,2.55,269.15,1586.79,2094.88,6.99,90.57,,,,,1760.37,714.5,7.86,180.37,1760.47,730.36,7.59,180.37,1449.3,2096.25,9.05,90.57,1011.73,2095.9,6.77,89.4,913.24,2094.45,9.48,90.06,431.45,2094.01,8.99,89.67,1d,14,1568707580
45473,45473,1421.333513100896,1568709074.4876742,1421.333513100896,-136.22250324681914,574.76075564235,8.90596418529868,672.0853977546973,0.999122142791748,601.2526399520074,49.85616933961588,716.1889641073476,0.9439050555229188,571.8737586954105,-0.4779823739708018,706.987874589972,0.9753327965736388,585.3165650032745,121.56808235271951,709.7379847235202,0.4593257308006287,559.8543143697551,-18.295928998338926,711.363489431804,0.1538567841053009,486.6233953822525,200.43572517375628,553.0393929807663,0.8598231077194214,460.10268464013427,-59.59845520282101,557.3041081130386,0.9273033142089844,608.5539330771747,261.7201199058224,383.75404001278326,0.9823791980743408,563.3900748443199,-130.39123470298188,391.77588785133486,0.8776450157165527,776.9272619547572,301.61701917838457,230.6509002763716,0.9067492485046388,740.7385392218982,-167.71042393720396,207.0901425253141,0.8280069828033447,469.95282184585363,156.49287580844373,143.8806513644796,0.7529376149177551,569.4039096341767,-39.605358367943246,148.3579354294245,0.04439997673034668,626.010024132124,162.39196697106027,-142.59452575593474,0.05210566520690918,597.6372195328123,-89.50474346331345,-246.74068452632358,0.08759066462516785,419.031006679102,182.95287911471414,-627.5664727322284,0.013902902603149414,635.0683740360375,-91.52100572202222,-389.1429114581483,0.013433903455734251,1078.7028659376704,2099.356648689911,2.5466486899104033,269.1432973798208,1587.0212403961818,2094.876648689911,6.969892139462418,90.57,,,,,1760.3666486899106,714.2318951928322,7.920323581612747,180.37,1760.47,730.101949123101,7.643620961433553,180.37,1449.6016179080634,2096.25,9.016486899104027,90.57,1011.954537776003,2095.903351310089,6.7498921394624185,89.4,913.5583744585117,2094.45,9.490053930268793,90.06,431.7549692181534,2094.01,9.01345917062718,89.67,1d,14,1568707580
45474,45474,1421.3690477597195,1568709074.523523,1421.3690477597195,-136.08514455863548,577.7351647477133,9.704166674244947,674.0219322285918,0.9991080164909364,603.0791248576808,51.086093239916245,712.3336263236715,0.9828113913536072,571.9395837440585,-0.8395555484629957,707.3159104289383,0.9802017211914062,576.2539824368444,121.84250243661852,707.4834464966249,0.4727640151977539,557.7023253499676,-18.745278668369576,710.3664334777685,0.1631757915019989,487.0774935504365,200.8998314436599,553.1926122647303,0.8794580698013306,460.7808103260252,-59.762106627496706,556.809438212184,0.9204468727111816,608.54917702068,263.38324489136085,383.8258188547936,0.9823092222213744,562.658563682226,-130.8348512086199,392.3109716073211,0.8918352127075195,775.0045040439087,302.06634470636243,225.31558269739426,0.9155847430229188,746.3271905363863,-163.67986751348224,211.74072534341028,0.7794878482818604,470.4393978357029,156.84024062161234,159.2978131145733,0.8120447397232056,560.0852722206633,-40.0807047160001,145.83311865893168,0.023013323545455933,674.7778408449227,154.35340239061122,-85.04707739193621,0.13679662346839905,667.1065563465527,-77.85121308514218,-152.74049178347587,0.06166186928749085,400.4025231746722,181.97388244327016,-646.8958280065692,0.00724339485168457,648.1337806811192,-84.38066916431873,-374.4364697850284,0.018172562122344967,1078.6104758247286,2099.353095224028,2.5430952240280345,269.1361904480561,1587.2664295420655,2094.873095224028,6.948571344168205,90.57,,,,,1760.363095224028,713.9476179222428,7.984285967495383,180.37,1760.47,729.8283322501587,7.700476415551451,180.37,1449.921429837477,2096.25,8.980952240280342,90.57,1012.1926199901216,2095.906904775972,6.7285713441682065,89.4,913.8959537173367,2094.45,9.500714327915896,90.06,432.0783346134489,2094.01,9.038333431803759,89.67,1d,14,1568707580
45475,45475,1421.4,1568709074.554749,1421.4,-132.9402309882027,577.132218743292,11.059343498171588,675.7848153635813,0.9991143941879272,602.5695561404212,50.978728612027254,713.3917155190035,0.984448790550232,575.4346686036098,-0.19577213187770592,708.6836245183223,0.9789318442344666,579.3165015559355,122.77510823379244,710.4073727458401,0.4447948634624481,554.0311720527047,-18.53765356709332,708.9006849618312,0.1567772626876831,491.7431743312851,197.87567842612881,553.8457714298453,0.8759634494781494,455.9381340845076,-60.195935520983326,556.4996161499569,0.9176903963088988,604.0762112488254,262.9462993586621,382.35711101042335,0.9838340282440186,557.7328521079934,-132.62584194693127,392.10215058844483,0.8900319337844849,777.7847629810727,298.8556434351301,229.14275841437663,0.92840313911438,746.4527728633105,-164.0906434053122,213.9076021120826,0.7991613149642944,445.56642275577,158.16078308120967,149.84870023162654,0.7962756156921387,548.0884906378724,-42.80442178055464,145.73991350924558,0.02007541060447693,576.120819921882,166.12702862612787,-193.73782578163585,0.07220777869224547,725.8800459198344,-71.71533501961851,-79.03801550930605,0.049060255289077766,383.7424820937711,182.57314355544457,-662.5556736049216,0.006248235702514648,642.9255641795103,-80.62460664548199,-374.41386034766685,0.02990880608558655,1078.53,2099.35,2.54,269.13,1587.48,2094.87,6.93,90.57,,,,,1760.36,713.7,8.04,180.37,1760.47,729.59,7.75,180.37,1450.2,2096.25,8.95,90.57,1012.4,2095.91,6.71,89.4,914.19,2094.45,9.51,90.06,432.36,2094.01,9.06,89.67,1d,14,1568707580
45476,45476,1421.4327823016702,1568709074.5885735,1421.4327823016702,,582.1660066907106,15.439813707615619,676.2285094556944,0.9992715120315552,602.6014525295462,53.77815070273844,713.353889977224,0.9982908964157104,580.1176075424189,2.25288311749386,710.3236781504218,0.9822418689727784,579.263914498555,123.5998268578852,713.9187641820523,0.9705223441123962,560.5536807307341,-16.291184869582505,711.6807074374019,0.20120134949684146,487.9172275745565,195.85028240378932,562.9984727243736,0.9720745086669922,455.2997181862625,-59.71502595214072,556.8828086075391,0.8867023587226868,606.4490652459548,260.6336730564091,376.6794953518889,0.9360791444778442,566.1629816411687,-129.9557245331196,393.8344996398507,0.8501870632171631,769.9409010457354,300.55752528566416,225.4058525714231,0.9160330295562744,747.329872775557,-173.20914818531426,204.03610603978046,0.8930456638336182,476.2682584936475,158.13218648079064,125.11297655715948,0.7095338106155396,531.8484072518521,-47.32620657136474,133.60899391417428,0.03180146217346192,459.904712403825,186.7707399216032,-330.5891492404813,0.09116944670677184,704.4284687403481,-75.90731602941499,-97.01058331591406,0.05385541915893555,344.9739545783644,182.5365763893364,-703.6476078952968,0.003471821546554565,653.7720063591416,-78.02722443009499,-360.0549990609496,0.01858299970626831,1078.4480442458248,2099.35,2.54,269.11360884916496,1587.7094761116907,2094.866721769833,6.959504071503089,90.57,,,,,1760.36,713.4279068961383,8.121955754175243,180.37,1760.4667217698332,729.3310198168061,7.786060531837107,180.37,1450.4950407150309,2096.246721769833,8.982782301670097,90.57,1012.6196414211896,2095.9132782301667,6.726391150835049,89.4,914.5014318658659,2094.45,9.500165309498973,90.06,432.6550407150309,2094.013278230167,9.056721769832993,89.67,1d,14,1568707580
45477,45477,1421.4651678513,1568709074.6219885,1421.4651678513,,592.7246187695641,25.02077687391984,677.7834772874091,0.999157190322876,598.6247452045783,60.59056562067179,713.0276089556712,0.9985171556472778,580.711601596198,5.118538089664033,709.8805886875963,0.9894084930419922,578.163395820309,128.33487216699885,716.5073838154103,0.96897953748703,575.9337042082229,-13.336940828559067,718.9967238233736,0.3298651874065399,488.33237420285917,195.0739211904321,562.209003212176,0.9688317775726318,454.50816451805724,-58.98405899431153,558.4430155713746,0.8500442504882812,610.238463246953,259.8826877524443,379.20904019824127,0.9197838306427002,563.0577096227821,-127.31320770314356,392.3286551840435,0.8905853629112244,780.040361271626,297.0075397862565,231.4927542367804,0.8927725553512573,748.9726584782387,-174.05950416477253,208.09384714340197,0.8951900005340576,472.11493226686173,160.31978051084224,105.44553435275292,0.08404809236526489,529.3273281552385,-45.96721091074055,137.53101312678578,0.005740433931350708,412.92483619585715,198.90527566356602,-383.19931847191225,0.11065730452537537,731.722122613609,-73.14997713937349,-69.18295862606635,0.05130693316459657,361.9639630541428,179.54811737801094,-683.5957270707985,0.003220677375793457,636.8804227969463,-77.20200875139611,-368.1070644767765,0.03459620475769043,1078.3670803717498,2099.35,2.54,269.09741607434995,1587.9361749591008,2094.86348321487,6.988651066170031,90.57,,,,,1760.36,713.1591068342098,8.202919628250084,180.37,1760.46348321487,729.0751739747298,7.821684636430037,180.37,1450.7865106617005,2096.2434832148692,9.015167851300037,90.57,1012.8366246037102,2095.91651678513,6.742583925650017,89.4,914.8090945873503,2094.45,9.49044964460999,90.06,432.9465106617003,2094.01651678513,9.053483214869996,89.67,1d,14,1568707580
45478,45478,1421.5,1568709074.657928,1421.5,,601.2349623938777,34.597006398738586,675.6710304812232,0.9985278248786926,601.3419549391676,66.34608595923673,715.5851674268265,0.9985173940658568,581.7036565935744,9.242824792124733,707.9026567732377,0.9942599534988404,580.1461156634373,132.63761627395436,720.9932549546013,0.9624590873718262,585.4953477339564,-11.609531151078027,726.225940044707,0.3455677628517151,485.05797960757485,201.08540560924988,558.3990665632409,0.9644718170166016,445.55445182992133,-59.11563790697461,554.9866925017234,0.8232412338256836,614.4572528349032,258.1920688353419,381.9675005811869,0.9422284960746764,560.0755227271956,-129.93180481166934,387.3078789539154,0.8938553333282471,777.4177176572798,297.4253056948447,231.4118040941425,0.9143648743629456,730.7513056199463,-173.60040941615497,208.06335959079638,0.8567105531692505,473.06220142862384,164.05933080777584,91.35997816352148,0.09089517593383788,528.3153427795323,-47.13223028372642,139.0112422201516,0.006738126277923584,395.57877434606326,201.4507825654118,-399.6394688329682,0.13312837481498718,714.7399811382784,-79.7741521985428,-90.4153337086409,0.06288483738899231,330.32529500456036,180.45074006173041,-716.0818136600391,0.0031411945819854736,631.7344934870771,-79.03568959031169,-367.79784106853606,0.04238808155059815,1078.28,2099.35,2.54,269.08,1588.18,2094.86,7.02,90.57,,,,,1760.36,712.87,8.29,180.37,1760.46,728.8,7.86,180.37,1451.1,2096.24,9.05,90.57,1013.07,2095.92,6.76,89.4,915.14,2094.45,9.48,90.06,433.26,2094.02,9.05,89.67,1d,14,1568707580
45479,45479,1421.5455881945309,1568709074.6892974,1421.5455881945309,-59.9225936424443,593.4583967969692,31.384474400401142,673.254372497903,0.99709290266037,601.650611951362,68.26098895461905,715.4558506769592,0.9984769225120544,581.9791985299893,11.964043690606413,707.3590721461912,0.9941666126251221,576.3359434427417,134.0281635262564,721.0905828760315,0.947697639465332,589.7690334989953,-9.162976321679798,728.9209219783706,0.3039506673812866,488.37523326996285,198.5765734317279,561.3484028578971,0.9599765539169312,443.78519259699516,-58.662661935465756,555.7539260201395,0.8500646948814392,619.6451948772425,258.8578456094371,382.6755376044824,0.9335142374038696,563.1522484676243,-131.5209414763331,390.15344231495004,0.9053411483764648,787.5637877934016,301.049871003153,237.13518342278684,0.9258365631103516,723.4295303319846,-167.50221629803275,202.0146147830011,0.7160224318504333,485.49731243527634,163.59160364189972,86.55607399625755,0.15905243158340454,540.2305240921306,-50.75523322925362,144.69488376054838,0.039883553981781006,333.8438920748477,217.42510111253284,-515.4799650172746,0.1065911054611206,751.7382618228291,-81.7714475760913,-49.86804086707871,0.0610198974609375,281.5220982702766,209.033609492464,-766.9695225125647,0.004202514886856079,638.8901808643172,-79.23294359092178,-349.327370306014,0.19098857045173645,1078.1660295136721,2099.345441180547,2.54,269.05720590273444,1588.4991173617182,2094.86,6.983529444375093,90.57,,,,,1760.355441180547,712.4825003464855,8.353823472343588,180.37,1760.46,728.4352944437509,7.923823472343588,180.37,1451.5102937507804,2096.235441180547,9.00897062492198,90.57,1013.3799997228116,2095.92,6.741764722187546,89.4,915.5730878480458,2094.45,9.484558819453113,90.06,433.6748525702333,2094.02,9.05,89.67,1d,14,1568707580
45480,45480,1421.6,1568709074.7267385,1421.6,-59.84659440496278,597.6631479960245,34.201743427558704,674.2338200178469,0.9971561431884766,600.9571263478035,69.86281240606866,716.9492617445476,0.9982903003692628,581.6981921420053,13.384960216662094,707.9603638056012,0.9955347180366516,567.9589285374973,135.23405643323173,718.8373804286571,0.944088101387024,580.906076444111,-10.157730331229207,727.003539432744,0.4220391213893889,490.33871454490935,196.9475115390036,557.9862168479119,0.9575432538986206,448.15512038374084,-57.65253206351945,556.5502191667817,0.8666656613349915,632.2083398753973,260.2710383434249,357.3454259563456,0.6329478621482849,564.8539867864214,-132.37212899888303,387.5100694843128,0.9244542717933656,788.796367057647,301.88935809670807,236.97658636220268,0.9226576089859008,710.1501084385326,-169.13720016205068,196.057314238284,0.7959340810775757,486.5800905061535,165.58200271999516,84.31958361208319,0.15049809217453006,522.1277686175558,-48.833414238874425,135.0466372292152,0.018955230712890625,329.30354748227205,219.19197993252808,-492.36879195519913,0.09208601713180542,745.7917716038157,-83.76697397359267,-56.4659616652923,0.09265875816345216,300.66214013578445,193.386631598249,-744.424100477576,0.0024595558643341064,631.0586118431415,-79.12456305522102,-365.5085577875509,0.05477389693260193,1078.03,2099.34,2.54,269.03,1588.88,2094.86,6.94,90.57,,,,,1760.35,712.02,8.43,180.37,1760.46,728.0,8.0,180.37,1452.0,2096.23,8.96,90.57,1013.75,2095.92,6.72,89.4,916.09,2094.45,9.49,90.06,434.17,2094.02,9.05,89.67,1d,14,1568707580
45481,45481,1421.6,1568709074.7267385,1421.6,,598.1553453094851,41.28947448456928,673.8751445225084,0.9982923865318298,605.9032242179151,70.57003323212463,717.4155594311314,0.9788938164711,584.956892121383,15.689285737833288,709.8641735799192,0.9944481849670408,557.275231109648,136.102093722146,711.7669125949221,0.9553107023239136,584.6710790481687,-8.122137984742874,728.437092796885,0.5119863152503967,491.018825517716,197.8009512614888,556.6339856532053,0.9613674879074096,455.1213336559137,-49.394062986706714,551.1227332313986,0.13885921239852905,618.0850488796301,260.9786920771064,376.2338306283259,0.9831543564796448,564.0120699101676,-129.59901613487236,380.0352879014665,0.6670141220092773,778.2953954427496,302.35353817797636,231.7521878159256,0.9238710403442384,721.4710109897569,-167.1790061208417,206.34961837247496,0.8560140132904053,475.21660545098325,164.2399201598445,90.25470028338312,0.1261969804763794,537.7044025709996,-49.385774903276555,103.87826826357357,0.011923342943191528,302.1615064697378,230.50399084998253,-514.3969328307891,0.029950976371765137,667.3945592096483,-97.65730975259649,-249.93107308600273,0.007780462503433227,330.27738909856237,214.56671116897442,-714.5494983415213,0.004056960344314575,629.201926055355,-77.31006013996284,-375.57940326159724,0.026753813028335568,1078.03,2099.34,2.54,269.03,1588.88,2094.86,6.94,90.57,,,,,1760.35,712.02,8.43,180.37,1760.46,728.0,8.0,180.37,1452.0,2096.23,8.96,90.57,1013.75,2095.92,6.72,89.4,916.09,2094.45,9.49,90.06,434.17,2094.02,9.05,89.67,1d,14,1568707580
45482,45482,1421.624760937323,1568709074.7590508,1421.624760937323,-63.985602062604634,602.219197301695,44.188967089446336,674.1546906508504,0.9980182647705078,606.0102840184152,71.31212125061296,717.9438045358977,0.9979833960533142,584.0788074256649,15.070652088619713,707.8882597056752,0.9957215785980223,558.6888795142733,136.0009741973573,715.0302236936467,0.9430884122848512,581.8764633825928,-9.616518804822169,728.2647050845133,0.4335655570030213,493.94134565129303,197.11620100951896,550.5333478486043,0.7526240348815918,462.07785187077707,-62.93783567583407,552.5184484845047,0.9175639152526855,613.5104059562867,258.11773822058257,385.0425682923938,0.9817451238632202,561.3076415843124,-133.38824887854042,383.61940002455253,0.9265391230583192,772.9292958336664,297.9859564128295,230.0173119591573,0.9078435897827148,727.8617234507857,-165.9861903414598,206.6383014788646,0.7652897834777832,467.2222068000727,163.3188501756369,99.15908781536542,0.2262032628059387,521.4222887988336,-47.70426548882236,115.39872732173252,0.03587469458580017,323.7833172356146,214.39875287520147,-477.5661899844051,0.19659703969955444,668.9720647154312,-99.98850929200495,-193.98422920110957,0.06551939249038696,343.4348409808242,196.12128145364508,-700.2504860772548,0.004882484674453735,627.6860152696877,-79.95528018871843,-378.8252925955066,0.05033594369888306,1077.9656215629602,2099.34,2.537523906267705,269.0324760937323,1589.0533265612607,2094.857523906268,6.952380468661474,90.57,,,,,1760.35,711.8070559390227,8.491902343307366,180.37,1760.457523906268,727.7969603139517,8.059426249575072,180.37,1452.2203723421744,2096.227523906268,8.955047812535412,90.57,1013.9158982800636,2095.9224760937327,6.717523906267705,89.4,916.325228904568,2094.45,9.492476093732298,90.06,434.3928484359065,2094.022476093732,9.05,89.67,1d,14,1568707580
