,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,W_in-P_out.3_x,W_in-P_out.3_y,W_in-P_out.3_speed,W_in-P_out.3_angle,W_in-P_out.4_x,W_in-P_out.4_y,W_in-P_out.4_speed,W_in-P_out.4_angle,conflict_1a_2_x,conflict_1a_2_y,conflict_1a_2_speed,conflict_1a_2_angle,W_in-P_out.5_x,W_in-P_out.5_y,W_in-P_out.5_speed,W_in-P_out.5_angle,conflict_1a_3_x,conflict_1a_3_y,conflict_1a_3_speed,conflict_1a_3_angle,W_in-P_out.6_x,W_in-P_out.6_y,W_in-P_out.6_speed,W_in-P_out.6_angle,W_in-P_out.7_x,W_in-P_out.7_y,W_in-P_out.7_speed,W_in-P_out.7_angle,W_in-P_out.8_x,W_in-P_out.8_y,W_in-P_out.8_speed,W_in-P_out.8_angle,W_in-P_out.9_x,W_in-P_out.9_y,W_in-P_out.9_speed,W_in-P_out.9_angle,W_in-P_out.10_x,W_in-P_out.10_y,W_in-P_out.10_speed,W_in-P_out.10_angle,W_in-P_out.11_x,W_in-P_out.11_y,W_in-P_out.11_speed,W_in-P_out.11_angle,W_in-P_out.12_x,W_in-P_out.12_y,W_in-P_out.12_speed,W_in-P_out.12_angle,scenario,participant_id,source_file
45813,45813,1439.8666534218842,1568017673.8205824,1439.8666534218842,-74.32039925733045,530.6020160197171,64.15463436447064,670.4586118237997,0.9982016086578368,541.3717021655748,97.89809999742285,714.5354447972493,0.956585168838501,519.3676714753046,38.15130053891957,712.8373734740172,0.9444516897201538,489.0779650065116,159.90592045515297,689.8896816925536,0.9828654527664183,515.9724804770726,15.300071674818776,733.5426964248198,0.6304846405982971,388.3854767116838,218.138097787552,547.7520667434783,0.2271890938282013,414.14474171704836,-39.31115493637878,569.0677962420383,0.5281804203987122,494.474495171246,278.09649143335986,347.257223315319,0.80146324634552,544.2094670334253,-138.32680502025087,322.3393601409851,0.8835653066635132,644.6748833611033,340.6174086620478,150.37792970442425,0.57356858253479,745.2725968890406,-149.83136474867192,169.97250041904303,0.7422229051589966,395.3139308312307,177.77244693862568,174.73642495366775,0.04572531580924988,397.15580321352013,-8.224234601972753,132.76142328918675,0.4332856237888336,646.0389289780197,235.65321769377965,85.64705451075449,0.843841552734375,661.8062031910922,9.619152663774338,-29.23100939186725,0.5185260772705078,605.7656945553525,187.94089231658631,-120.5182371346057,0.07313266396522522,450.17564864020073,-53.05163909023192,-541.8163740827044,0.09652745723724364,1075.8833664452895,2099.96,2.49,270.386673289058,,,,,1769.2199006641308,2093.16,7.4733426046811156,90.21333863124636,,,,,1754.5265660063196,2093.2433346578114,7.5833267109420595,90.37,,,,,1237.133227375073,2096.7466653421884,8.013334657811589,89.86,1131.8865461391456,2096.4966653421884,9.126665342188412,89.86,908.8532075078994,2094.46,9.473326710942061,90.06,827.0532194282034,2094.55,8.590015893739054,90.06,717.9632234016382,2094.67,8.33,90.06,214.99323532194248,2105.2333545249853,7.649996026565236,102.2,,,,,1d,1,1568016169
45814,45814,1439.9,1568017673.8541975,1439.9,-69.7334171071109,541.9976766364681,65.4354557781327,672.2744292216585,0.9982728958129884,538.8508667173128,98.66342979978405,711.9459226938228,0.9563083052635192,511.94604895768884,37.82508502329989,709.2675336477174,0.9419713020324708,492.4517748593713,162.60899716526632,691.4970044209692,0.982711136341095,514.4579760315925,17.264732021461516,730.8413847377652,0.6179501414299011,388.2213017436583,219.25072206154357,548.6050178662272,0.2216087281703949,410.5083673886734,-38.936573733455134,568.4993384959665,0.5265972614288329,509.17667165137016,276.47378838070983,354.60934352048866,0.8076784610748291,544.9809067970875,-137.90302043993924,319.5862791632556,0.8430185317993164,646.2333838779599,341.1779426770813,148.20859032958438,0.6284375786781311,747.5010464301988,-150.14506472022958,169.5492637269516,0.7044965028762817,395.5104161902785,175.0965978919553,178.14782198058484,0.017774194478988647,391.6549227955389,-9.152388063006956,131.8501475011664,0.3542566001415253,644.611127333377,238.88917997558826,100.96839741066898,0.841273307800293,654.4048298233962,10.034851257645293,-36.76898446872912,0.5427223443984985,637.0890663537582,174.43573791064318,-75.70271163542746,0.06675314903259277,428.85784450758524,-62.751089308658216,-564.2535890411892,0.0587218701839447,1075.8,2099.96,2.49,270.37,,,,,1769.47,2093.16,7.45,90.2,,,,,1754.78,2093.24,7.6,90.37,,,,,1237.4,2096.75,8.01,89.86,1132.19,2096.5,9.13,89.86,909.17,2094.46,9.49,90.06,827.34,2094.55,8.55,90.06,718.24,2094.67,8.33,90.06,215.24,2105.18,7.66,102.2,,,,,1d,1,1568016169
45815,45815,1439.9333170914015,1568017673.8877802,1439.9333170914015,-73.05141408714846,531.6169634356254,70.95915101620623,669.5656234163357,0.9974799156188964,537.0503546158666,102.3684789604251,711.0135238776013,0.9223369359970092,515.8696268792656,43.81068875337146,708.3595106249692,0.9959779977798462,484.0061598818338,168.7020254834188,690.5419947551767,0.9685772657394408,528.459752972275,19.14166670260736,736.2218303947217,0.6875348091125488,391.96192683165367,225.3496372970152,551.2700009977998,0.8182692527770996,412.3348636975488,-58.983090857703296,571.9188901090904,0.8772094249725342,506.4218380030002,278.1448057465055,355.65220765394025,0.792802095413208,536.8368537278536,-141.14134866798202,315.79524736027275,0.8682276010513306,663.8557167537692,336.816292090855,165.00986953500458,0.6454252004623413,751.7499321785336,-150.07415506189116,173.90731690425577,0.7245000600814819,394.9164347038396,173.88203262131827,181.09255168958984,0.00978514552116394,384.48429191828683,-23.47875352205819,125.64969540689677,0.09559699892997743,656.2571845692618,241.35710644337638,117.05216163174305,0.7528045773506165,687.6418469222307,3.2083894018900763,-8.744586816193591,0.18395844101905826,638.3665231099491,166.5111212116278,-64.51604970249497,0.09278982877731323,413.3298015239172,-85.48133123682936,-605.6328430990137,0.0565570592880249,1075.716707271497,2099.96,2.49,270.35334145429937,,,,,1769.7165464763686,2093.16,7.466658545700594,90.18667316343952,,,,,1755.0298781855088,2093.24,7.593336581719763,90.37,,,,,1237.6698684403498,2096.75,8.023326836560475,89.86,1132.493185531751,2096.5,9.13333170914012,89.86,909.4831806591712,2094.46,9.466678036019168,90.06,827.6265269860503,2094.55,8.593312218821548,90.06,718.5198635677701,2094.67,8.333331709140117,90.06,215.48987818550893,2105.126692653758,7.650004872579642,102.2,,,,,1d,1,1568016169
45816,45816,1439.9665374408075,1568017673.9212654,1439.9665374408075,-94.54584937136632,533.4121683551348,69.3050821036138,672.9407715355987,0.9974867105484008,540.6386851374675,105.68894342386344,711.5893811979297,0.9143643975257874,525.7268225963713,48.82096541255191,710.1316299496402,0.9964321851730348,505.5114648561607,156.65749700239243,700.0133974997328,0.9806166887283324,512.7028526657829,21.52807812391244,730.1721530838913,0.7976920604705809,392.036541956052,226.52840714903928,552.5243449673819,0.8476601839065552,411.70028120898,-59.57583282432778,574.0756398998008,0.9062626361846924,506.71835034369263,277.9484560479722,354.3505768633558,0.8309097290039062,546.2688735715011,-139.98363810581301,325.0341508017111,0.903656840324402,660.0408560933682,338.6009868116042,158.89349249739888,0.3280186653137207,746.1257946007254,-150.8827132324804,170.41730247190927,0.74906986951828,402.0946834506179,173.18025510549083,189.4776726078017,0.007698565721511841,378.2507479259297,-30.074614767011965,121.58342620400259,0.10425570607185364,647.3245404625378,246.12169041437042,122.99330420025116,0.7070947885513306,721.9174814399942,0.014918571992264871,17.585629177398573,0.17199084162712094,526.3344455024775,177.1446638652086,-190.44560514121795,0.048992961645126336,400.446950931466,-97.36899701750792,-633.2729697357919,0.059479832649230964,1075.6336563979812,2099.96,2.49,270.33673127959617,,,,,1769.9623770619753,2093.16,7.483268720403756,90.173385023677,,,,,1755.2790308060562,2093.24,7.586692511838497,90.37,,,,,1237.9389532705409,2096.75,8.036614976323005,89.86,1132.7954907113485,2096.5,9.136653744080752,89.86,909.7954519435907,2094.46,9.44342379143474,90.06,827.9122219909448,2094.55,8.636498673049765,90.06,718.7989145027831,2094.67,8.336653744080749,90.06,215.73903080605638,2105.073540094708,7.640038767757747,102.2,,,,,1d,1,1568016169
45817,45817,1440.0,1568017673.9549947,1440.0,,529.2464781970641,76.71109363490396,673.5907331721291,0.9985675811767578,555.492965053182,109.41036200480913,718.4425326168123,0.8702336549758911,536.3785949732699,53.37249879266917,713.2446299743536,0.989396631717682,485.22159697237197,170.7745371031151,691.1596355771927,0.9473443031311036,516.2323878590297,22.060416517261306,725.2741554820775,0.7420682907104492,391.8840732565976,223.329110032984,552.9069243115143,0.8918261528015137,411.77266482968423,-56.73210003688177,574.1014774010532,0.9246091842651368,502.43914405841866,278.62159543165245,353.1513189810093,0.82253098487854,544.5550118780345,-139.22630952347188,321.20100423510934,0.8676277399063109,660.9937643663056,336.77432878219366,151.1185078651508,0.738402247428894,748.5263254222427,-150.74625621914214,172.65642491005417,0.7423632144927979,393.2783498283706,172.2795346061496,188.39309562113792,0.005497068166732788,372.74756476869436,-35.19060443144382,117.827537157846,0.09953749179840088,635.1776804636294,250.49555655378688,117.17667301684048,0.7390707731246948,734.868281772526,-3.586972628865245,26.94949376453212,0.12676239013671875,451.8356321668196,178.03392913346653,-277.328067447463,0.05906099081039429,396.0103234400877,-89.40713223272834,-636.7139286644568,0.028078585863113403,1075.55,2099.96,2.49,270.32,,,,,1770.21,2093.16,7.5,90.16,,,,,1755.53,2093.24,7.58,90.37,,,,,1238.21,2096.75,8.05,89.86,1133.1,2096.5,9.14,89.86,910.11,2094.46,9.42,90.06,828.2,2094.55,8.68,90.06,719.08,2094.67,8.34,90.06,215.99,2105.02,7.63,102.2,,,,,1d,1,1568016169
45818,45818,1440.0337568616314,1568017673.9890099,1440.0337568616314,-85.94052719826347,533.6021245310312,81.60593720337205,672.8782832534338,0.9986521005630492,553.4248109845353,114.5623832157122,718.7721921807769,0.9483604431152344,525.9918037735956,55.860469866471654,708.4116710704835,0.9939217567443848,493.31274764657735,170.0967696851194,697.1064598395192,0.8895790576934814,493.6811200826616,20.284461871912576,715.1052546011115,0.7943774461746216,381.2879395855672,225.06890901360845,564.4143723815994,0.9261630177497864,420.8298484905918,-67.62116696838578,565.7494961098913,0.9789249300956726,497.11035337462766,276.647738707828,350.76815402554985,0.8295336365699768,541.9181955268025,-142.98128606422404,333.45585705070886,0.29497241973876953,667.5947094387072,336.27252556012434,155.5405168994069,0.7209030389785767,752.2839173198462,-149.2394677140749,173.83640728097447,0.7511649131774902,394.99297362607336,172.0201314127251,190.9601579661551,0.0065062642097473145,380.6433611022793,-19.69711849415671,127.52465751282772,0.02081197500228882,639.6872052223895,251.47078566761377,121.93410118729388,0.7340669631958008,636.7982932667238,-13.995080255072697,-42.66660128312649,0.4605056047439575,421.3532932535337,174.8770521870678,-314.74475835074367,0.05529555678367615,389.5355829368708,-82.72974386734055,-650.1793515955759,0.01678141951560974,1075.4656078459207,2099.96,2.4967513723263406,270.299745883021,,,,,1770.466552148401,2093.16,7.506751372326341,90.16,,,,,1755.786552148401,2093.2366243138367,7.58337568616317,90.37,,,,,1238.4834305792172,2096.75,8.070254116979022,89.86,1133.4105631270115,2096.5,9.156878430815851,89.86,910.4306901855012,2094.46,9.450381175468532,90.06,828.4936846961957,2094.55,8.666497255347318,90.06,719.3601819515433,2094.666624313837,8.34675137232634,90.06,216.24317646223773,2104.9659890213893,7.657005489305362,102.2,,,,,1d,1,1568016169
45819,45819,1440.0664690989968,1568017674.0219724,1440.0664690989968,-89.76000509953708,536.6921323026497,89.19952409683235,675.8537903996755,0.9988739490509032,547.0686826662688,119.11201608463223,714.6933854476631,0.9672012329101562,533.4096362515481,62.46887220482518,711.0364841092781,0.9961450099945068,509.1063749524794,169.76798053501915,706.7850348910381,0.8292556405067444,478.14275796892434,19.46009890060917,712.0776129940947,0.8860518336296082,379.89831463436656,228.31191903764537,566.4572583339583,0.915696144104004,421.4025070168988,-67.08396506586872,565.3162105692452,0.9794312715530396,501.10568345795883,277.55241576960395,352.69239343781555,0.7980169057846069,551.2420697834376,-138.34345724333338,327.770998922013,0.8757898807525635,659.0408519831765,337.4382021186625,147.26792565851187,0.7668135166168213,746.6694459445987,-148.2638869460941,169.89815751035542,0.7017120122909546,390.1616563890268,172.24041362573638,188.78786705971802,0.007900774478912355,375.5942905381569,-29.709870398193132,124.5224781283852,0.10143065452575684,641.4038623109117,254.02758351894943,120.78260973363457,0.7130727171897888,724.8969772239499,-4.933841736149931,17.525814570697264,0.08279156684875487,378.5772373509758,167.63684339020898,-357.10800134827474,0.056852757930755615,387.32392650200967,-83.88027740021137,-657.8643395183798,0.01180797815322876,1075.383827252508,2099.96,2.5032938197993677,270.2801185406019,,,,,1770.7151651523761,2093.16,7.513293819799367,90.16,,,,,1756.0351651523758,2093.2333530901,7.586646909899683,90.37,,,,,1238.7483997018746,2096.75,8.089881459398102,89.86,1133.7115157107708,2096.5,9.173234549498419,89.86,910.74145644047,2094.46,9.479822189097153,90.06,828.7782811612724,2094.55,8.653412360401267,90.06,719.6316935216737,2094.6633530901004,8.353293819799367,90.06,216.48851824247632,2104.913649441605,7.68317527919747,102.2,,,,,1d,1,1568016169
45820,45820,1440.1,1568017674.05576,1440.1,,540.8290474844799,96.62389006783764,676.7212882726768,0.9989149570465088,563.5561675068889,120.57942329552105,721.8637603204863,0.9617267847061156,537.3146679506773,64.26646519974534,712.7357441655665,0.99641752243042,530.0403313305603,165.67995878848498,715.8975468252955,0.8732478618621826,482.8108209355944,20.40240138803016,715.2299791811356,0.8945026993751526,375.0427212432102,224.0827497166097,565.9784956896464,0.8912020921707153,421.68363750648973,-66.15744170843277,564.8149377457818,0.9765136837959292,505.9804875516674,274.46340831485344,354.1433672583255,0.8606085777282715,540.735987582084,-139.00303451873137,320.290388713183,0.8745048046112059,661.5511031821254,336.92786537757354,157.02942809210288,0.7002164721488953,742.1858864920496,-151.19578767606797,168.66626576231238,0.7164533734321594,397.54785038263236,171.6411841381191,190.39831268476638,0.007965832948684692,394.1400974367948,-29.670312432629967,112.55452362797381,0.024251759052276608,632.6158203897794,250.06065699288254,110.5643691283415,0.7307942509651184,775.1485037588893,-2.509663471417734,51.310505628565004,0.08334124088287354,394.8328285904608,149.63853997776278,-391.4719598034359,0.03032353520393372,385.67989328906236,-85.5210596704541,-660.1027103595052,0.016746371984481808,1075.3,2099.96,2.51,270.26,,,,,1770.97,2093.16,7.52,90.16,,,,,1756.29,2093.23,7.59,90.37,,,,,1239.02,2096.75,8.11,89.86,1134.02,2096.5,9.19,89.86,911.06,2094.46,9.51,90.06,829.07,2094.55,8.64,90.06,719.91,2094.66,8.36,90.06,216.74,2104.86,7.71,102.2,,,,,1d,1,1568016169
45821,45821,1440.1332200324753,1568017674.089221,1440.1332200324753,-99.68851000012722,535.1926035733583,100.9025084435352,671.8037971011653,0.9988547563552856,548.1085998446736,123.55261531604953,714.2211929006797,0.9793961048126221,529.7749218229033,66.83965156381097,709.5936044633049,0.9972515106201172,528.7870639459289,167.2376700652146,719.2240877518361,0.817590594291687,465.4975773130928,14.200786491941715,716.1676245256949,0.9543963670730592,387.4839017560418,226.4209163350452,570.3103434201807,0.9037215113639832,422.42666943210435,-68.90400563291293,563.1969499267143,0.9707373976707458,502.9649026956694,275.4109870775962,351.65524276729457,0.8467531204223633,546.9371410446719,-144.63654541639175,333.1012640518207,0.7432186007499695,658.4417679700928,338.4521603512289,156.84573080570806,0.6806554794311523,744.3505442098749,-150.1027859178541,169.96068889051656,0.6972419023513794,402.8852773406268,170.14488593392554,187.1064290005613,0.01946777105331421,390.9156435027904,-17.156920677654554,116.2703930301885,0.04856520891189575,644.9664197592393,248.213468534334,109.06557732832334,0.7439605593681335,720.0804901781842,-6.371150672778238,14.542394499627163,0.4037086665630341,402.64915604585235,161.5299373869194,-372.2452600275148,0.06619077920913696,374.3185542027349,-95.52672243425457,-672.312022787065,0.0247991681098938,1075.213627915564,2099.96,2.5266100162376546,270.2433899837623,,,,,1771.2158282403175,2093.1566779967525,7.49010197077222,90.16,,,,,1756.5424722468124,2093.23,7.586677996752468,90.37,,,,,1239.28908226305,2096.75,8.11332200324753,89.86,1134.325624298773,2096.5,9.180033990257408,89.86,911.372268305268,2094.4566779967527,9.480101970772221,90.06,829.3556922792877,2094.546677996753,8.626711987009879,90.06,720.1890482727925,2094.66,8.350033990257407,90.06,216.98915024356484,2104.8068479480394,7.700033990257407,102.2,,,,,1d,1,1568016169
45822,45822,1440.1665503675965,1568017674.1227932,1440.1665503675965,,530.6838772129283,96.72312100645851,667.0731024384485,0.9928237199783324,537.3099664315577,132.4169077616343,708.208461364517,0.9984408617019652,541.2610991788572,69.27007218736472,712.8117851121327,0.9973219633102416,543.0521532568853,166.20830988750106,725.1459090694278,0.7303214073181152,467.2679482625836,14.17925361408517,718.272241168767,0.9580987691879272,382.07108849150217,228.21485449584443,569.0545154999262,0.8905014991760254,423.46398726298537,-69.21428235997033,561.0454510842828,0.9699146151542664,491.5919613380379,264.81940682262604,345.77436755683823,0.9049804210662842,533.8676399130204,-146.68813735087173,325.7218964679863,0.7478189468383789,657.2206773190115,338.10645409298695,158.06608389932003,0.7472874522209167,745.3898625277599,-148.03661108589762,168.92793939467788,0.7174488306045532,404.88377053255346,168.37745279503724,178.83468862065968,0.041362226009368896,394.3302606267186,-11.313066107712858,115.74696676910273,0.07361021637916565,635.7754104186803,245.91723661870805,91.9195244415325,0.8363196849822998,749.3965096737078,-7.418487974055381,40.45980016284466,0.4241015911102295,438.2416777454394,172.48644994222587,-363.25849245981885,0.044574379920959466,,,,0.014390349388122559,1075.1269690442489,2099.96,2.543275183798264,270.2267248162017,,,,,1771.4624727202142,2093.1533449632398,7.460104669163124,90.16,,,,,1756.7957827937335,2093.23,7.583344963240348,90.37,,,,,1239.5590579775321,2096.75,8.116655036759651,89.86,1134.6322633818884,2096.5,9.17003488972104,89.86,911.6855734554074,2094.4533449632404,9.450104669163123,90.06,829.6423331613303,2094.5433449632405,8.613379852961389,90.06,720.4690230878108,2094.66,8.340034889721041,90.06,217.239127756974,2104.7535194118454,7.6900348897210415,102.2,,,,,1d,1,1568016169
45823,45823,1440.2,1568017674.1564856,1440.2,-94.30764154541352,538.2031984352433,98.83977437752829,672.2642211910936,0.9953815937042236,540.1152689686694,135.4181263651991,709.399818601246,0.9986185431480408,543.6815909579184,73.16051444021389,713.8864978196283,0.9975148439407348,536.8130939076336,165.8377626248718,721.2628987600972,0.7042016983032227,467.829061310374,13.736913270755716,717.5446483837839,0.972882866859436,383.3276668721897,223.83823676515988,570.1782086708463,0.8980116248130798,418.6980582459642,-74.69723127949018,560.0771077040862,0.9676256775856018,501.5242220226062,275.0270345763477,349.74600749913947,0.8207021951675415,546.5845817323877,-138.71181400551077,324.21894360106535,0.8502287864685059,665.0100784203485,337.2200704718832,160.92572908321037,0.7396533489227295,748.7374258127048,-145.3245965603668,171.6347612538749,0.6884434223175049,399.68634106427567,167.4990184998295,171.85846969956646,0.08547675609588623,397.3009122213097,-9.743473987580431,120.13219459726395,0.06007218360900879,639.7195714476971,236.3549694613241,78.98255649241969,0.8199640512466431,780.7470665246764,-7.3525246205753625,64.38772132382746,0.4088799953460693,540.8529080697106,138.6023607404784,-287.00345696384863,0.02678629755973816,596.5176474530751,-19.47769884883381,-430.29181167995637,0.010010719299316406,1075.04,2099.96,2.56,270.21,,,,,1771.71,2093.15,7.43,90.16,,,,,1757.05,2093.23,7.58,90.37,,,,,1239.83,2096.75,8.12,89.86,1134.94,2096.5,9.16,89.86,912.0,2094.45,9.42,90.06,829.93,2094.54,8.6,90.06,720.75,2094.66,8.33,90.06,217.49,2104.7,7.68,102.2,,,,,1d,1,1568016169
45824,45824,1440.2330371897906,1568017674.1899452,1440.2330371897906,-75.552199461234,535.6805858819816,101.02975803188791,670.2080913061927,0.9958460330963136,536.5901688454583,134.35168696593865,708.4402306981256,0.9984588623046876,549.5777945377915,74.44503337294665,715.0433957721367,0.9976779222488404,532.0054101211837,166.8155025683214,720.4892434682449,0.7437886595726013,473.56115444138413,13.283152568977007,716.4126715259572,0.9787919521331788,388.7235353406047,227.17536278333716,569.9603905277027,0.9218004941940308,418.1316415605652,-72.87331344529052,560.5278237044847,0.970510721206665,506.238440797655,278.18043295149755,353.0885547097009,0.7932199239730835,545.1142235034382,-136.7253851135029,320.0872096802327,0.8723443746566772,652.6682965279005,340.67662369810137,151.76205892972132,0.8294212818145752,746.4393299043887,-144.77237250148218,168.84575838138747,0.6770093441009521,401.5384541576317,167.41310743464516,168.41534976642487,0.11525946855545045,393.3097217226608,-13.68629463532339,117.09308213906776,0.08450517058372498,647.174036304723,245.62838812116073,63.34391739218444,0.6273975968360901,786.6586766297604,-0.8486109322533686,67.6025002818169,0.3448214530944824,495.59872784790946,162.82036136845088,-329.1549889515813,0.023547202348709103,624.4188719229472,-27.8737819078538,-389.90284137716117,0.0053001344203948975,1074.954103306544,2099.96,2.5732148759163223,270.1901776861255,,,,,1771.957778923431,2093.15,7.443214875916323,90.16,,,,,1757.3010826424102,2093.2266962810213,7.5700888430627575,90.37,,,,,1240.0976012373055,2096.75,8.11669628102092,89.86,1135.2406384270967,2096.5,9.15669628102092,89.86,912.3105495840337,2094.45,9.413392562041839,90.06,830.2141198322009,2094.54,8.60660743795816,90.06,721.0209049562848,2094.66,8.306873967146437,90.06,217.73777892343102,2104.643836777356,7.663481405104598,102.2,,,,,1d,1,1568016169
45825,45825,1440.2664001845599,1568017674.2237349,1440.2664001845599,-103.04117988033829,534.7172929454119,102.28181103391134,671.7845270621472,0.9957935810089112,542.791711232946,133.1913932815692,712.3437748720119,0.9984079599380492,538.4312252287914,73.79097863758878,712.9885465375087,0.9980543851852416,535.7418482381406,163.91018582501326,722.325915475456,0.7133644819259644,481.55343049608564,11.274950585949169,717.6711459769917,0.9778139591217041,383.768123034627,226.39976595032581,570.7828700272244,0.9091379642486572,418.5401416166327,-71.4570779582813,559.6734781604298,0.9662936925888062,510.80190078726235,276.8474652956308,355.42491013031304,0.8141650557518005,548.3545125351199,-136.7177799528452,322.7513857944221,0.8627374172210693,661.9972979343621,337.54807993877193,156.6277119956756,0.8924806118011475,749.5407029943573,-144.73809034978206,170.42153849201236,0.7041548490524292,397.0611736360778,169.4088639548929,165.01932236971095,0.2085215449333191,396.5834466956906,-16.48822241875195,113.43994567859178,0.1075693666934967,670.1914271920878,242.76740310169205,58.516691406718756,0.3492769002914429,814.5567088852632,-2.827754805072081,80.64950149363725,0.12744289636611938,500.83154233026085,170.39413104516711,-374.4815799218196,0.015367656946182253,590.0303526326443,-11.698096596890256,-422.645847032428,0.005187749862670898,1074.8673595201435,2099.96,2.586560073824045,270.1701598892639,,,,,1772.2080013842008,2093.15,7.456560073824044,90.16,,,,,1757.554641402657,2093.223359981544,7.560079944631966,90.37,,,,,1240.367841494937,2096.75,8.113359981543987,89.86,1135.544241679497,2096.5,9.153359981543991,89.86,912.6241617348653,2094.45,9.406719963087976,90.06,830.501041587217,2094.54,8.613280036912021,90.06,721.294481513393,2094.66,8.28351987080792,90.06,217.98800138420086,2104.5871196862477,7.6467999077199424,102.2,,,,,1d,1,1568016169
45826,45826,1440.3,1568017674.2577643,1440.3,-98.5042824690167,534.7741097512103,104.80149490486414,671.7193583755218,0.9962247610092164,543.2430868112529,133.05515079603092,712.4227468056407,0.9982458353042604,541.5437920245658,74.59036836480657,713.6840223580061,0.9979586601257324,537.8116231058572,163.05186323150775,723.496995110221,0.7134430408477783,479.5030673918746,8.0286468620931,714.4650099121169,0.983848750591278,383.05441652060006,226.1840949784556,571.3481417787914,0.9029509425163268,419.9624388002815,-78.04621768882559,556.5235034087132,0.9579569101333618,507.6777088603875,274.3587522252056,353.3053097119618,0.8519127368927002,548.89551904712,-147.52976713073758,333.1791247778462,0.9924876689910888,658.6072978244765,338.47276323501086,155.84356897841894,0.897831916809082,752.1938243164583,-143.98112510438568,173.8289450359095,0.6806941628456116,397.57684633034415,171.61259348673175,163.51853693997603,0.247760146856308,409.04502190849786,-18.489164610163844,114.51223874453189,0.11396968364715575,696.164550672563,243.89786864938696,63.0768691876408,0.2227747142314911,833.4391001198918,-14.069620195079127,89.78576943943219,0.06504905223846437,510.5660812240829,174.83787968831192,-436.2875677750868,0.007389962673187256,1389.9750697961933,25.24696892495569,450.63940520651033,0.005580008029937744,1074.78,2099.96,2.6,270.15,,,,,1772.46,2093.15,7.47,90.16,,,,,1757.81,2093.22,7.55,90.37,,,,,1240.64,2096.75,8.11,89.86,1135.85,2096.5,9.15,89.86,912.94,2094.45,9.4,90.06,830.79,2094.54,8.62,90.06,721.57,2094.66,8.26,90.06,218.24,2104.53,7.63,102.2,,,,,1d,1,1568016169
45827,45827,1440.332743102647,1568017674.290689,1440.332743102647,-109.08651293024627,534.9534384138585,112.34630812198596,671.5862947614993,0.9974126815795898,543.1375665920671,133.85455288070392,712.7275971021492,0.997611403465271,535.0597456951162,75.76326112406093,710.3000750033568,0.9982174038887024,543.5545358581169,159.68207640344238,726.989931763927,0.6304398775100708,489.0885498115691,7.204420577967245,713.4551908175771,0.9861893653869628,398.18284728016073,222.5709974375168,562.9715499184185,0.9347841739654541,417.4247414548298,-71.52923869766609,561.9698824364825,0.9617009162902832,507.5382827503615,275.28740722678936,352.60311806842276,0.8676687479019165,545.497464402918,-138.65707528684229,321.1672496810487,0.8298438787460327,657.1202027106015,334.71804572696936,158.00171767672737,0.9124243259429932,750.9928771503212,-146.59436489471724,170.3538083195934,0.7089599370956421,389.50835688219996,172.52640611455772,160.54618255336288,0.28229719400405884,412.3338373573263,-19.436701536763245,110.83715506943348,0.14901575446128845,708.6941575972098,240.20316898436695,63.008000300073746,0.06618207693099976,836.5864964636917,-15.377968636827912,94.354249268387,0.12594524025917053,528.0548125761244,198.13032114163545,-454.68168322111876,0.005530446767807007,1756.310036256934,49.57061816730232,850.8039251529988,0.006129860877990723,1074.6948679331176,2099.96,2.6032743102647102,270.1303541384117,,,,,1772.7055732698534,2093.15,7.47327431026471,90.16,,,,,1758.0555732698533,2093.22,7.5630972410588395,90.37,,,,,1240.9052191314415,2096.7532743102647,8.077256897352896,89.86,1136.1512365443532,2096.5032743102647,9.146725689735293,89.86,913.2477851648828,2094.45,9.4,90.06,831.0715906827652,2094.54,8.63309724105884,90.06,721.841767751971,2094.66,8.26,90.06,218.4855732698533,2104.4776110357648,7.649645861588261,102.2,,,,,1d,1,1568016169
