,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,W_in-P_out.0_x,W_in-P_out.0_y,W_in-P_out.0_speed,W_in-P_out.0_angle,W_in-P_out.1_x,W_in-P_out.1_y,W_in-P_out.1_speed,W_in-P_out.1_angle,W_in-P_out.2_x,W_in-P_out.2_y,W_in-P_out.2_speed,W_in-P_out.2_angle,conflict_1a_1_x,conflict_1a_1_y,conflict_1a_1_speed,conflict_1a_1_angle,conflict_1a_2_x,conflict_1a_2_y,conflict_1a_2_speed,conflict_1a_2_angle,conflict_1a_3_x,conflict_1a_3_y,conflict_1a_3_speed,conflict_1a_3_angle,W_in-P_out.3_x,W_in-P_out.3_y,W_in-P_out.3_speed,W_in-P_out.3_angle,W_in-P_out.4_x,W_in-P_out.4_y,W_in-P_out.4_speed,W_in-P_out.4_angle,W_in-P_out.5_x,W_in-P_out.5_y,W_in-P_out.5_speed,W_in-P_out.5_angle,W_in-P_out.6_x,W_in-P_out.6_y,W_in-P_out.6_speed,W_in-P_out.6_angle,conflict_1e_x,conflict_1e_y,conflict_1e_speed,conflict_1e_angle,W_in-P_out.7_x,W_in-P_out.7_y,W_in-P_out.7_speed,W_in-P_out.7_angle,scenario,participant_id,source_file
32245,32245,1009.7666412526564,1568282104.513826,1009.7666412526564,-78.51518803122437,591.0367354070153,83.96779789162237,638.5760674267781,0.99657142162323,622.6213123767047,109.22563932287716,693.4405919071861,0.9964668154716492,631.6367475135095,50.869576578525034,694.0414873763409,0.709889829158783,596.270899928086,143.77571009301298,721.9502149476086,0.789132833480835,610.2698382152034,8.24943176301062,722.1359019034146,0.5296316146850586,474.35958733825953,204.42008928033403,557.6251249933873,0.9270765781402588,460.6431761343076,-46.18579574349539,566.3353359918474,0.25087228417396545,590.9543950384142,287.96473633615983,371.9155977757344,0.9395647644996644,584.3914795558652,-167.4904792228613,355.694162325117,0.4758642017841339,782.1463331596929,309.09820586624636,224.65812637697383,0.7780712246894836,765.3274429952138,-167.5642509698815,217.48638068538799,0.8095262050628662,484.6698356119082,179.52985510836308,144.45458015871202,0.0005999207496643066,417.66330112976715,-44.376322060589104,132.62196439552196,0.32340341806411743,619.8584431190661,205.96494578891875,30.375552099714646,0.7023077011108398,739.3416324297275,-64.61341056610821,62.67572487790019,0.8177528381347656,210.885001004383,219.1627061820768,-707.6254332874945,0.030933231115341187,449.71447712019767,-81.64917300701259,-567.7451634701476,0.11127427220344543,1101.5868166093264,2099.8799771273907,5.95,278.90004574521816,1793.7531071486433,2093.0933358747343,8.89667174946869,90.16,1512.8531300212524,2095.6133358747343,7.976679373671723,90.57,1497.839794146518,2095.7633358747344,8.06,90.57,1760.82,1092.1935417282164,8.21,179.85,1760.78,1108.5768776029506,8.239992375796968,179.85,1760.04,1391.8568242335293,6.183335874734343,179.85,1092.0231376454556,2096.4,7.6833282505313125,89.86,1075.7798017707212,2096.36,7.863366371546477,89.86,1058.8964582717838,2096.3066641252663,8.193305377922211,89.64,843.2431528938615,2094.53,7.056679373671723,90.06,,,,,410.0731147728464,2093.8866641252657,8.586664125265656,89.67,1d,8,1568281044
32246,32246,1009.8,1568282104.5472074,1009.8,-89.99209721825657,590.7984088761959,86.81475838183167,639.1811205472674,0.9959351420402528,609.6363690747298,115.40843900490029,687.8781554520731,0.9969545602798462,637.9425118938979,58.924553987234894,699.3123272908913,0.9858801960945128,597.3207919779583,149.68927473675492,721.0156742567532,0.7825688123703003,604.9781870068399,9.371445102476939,717.6166601492567,0.5833485126495361,481.4262727047957,219.76628299233096,564.520954755042,0.97711443901062,463.57398945076994,-56.905361706321344,566.919706166698,0.9399092197418212,595.4859141006557,285.4488630218355,370.81342822354253,0.7710301876068115,579.1969796583464,-158.18203150360662,357.25833732948234,0.2612708210945129,774.2679236123033,309.7936254038301,223.94042589850784,0.6292879581451416,763.5905684170883,-172.2928211482363,228.1217875377025,0.8224205970764159,462.2710372684903,178.90867270937943,155.8015395014155,0.006121456623077393,405.5460033847857,-39.564078969243134,163.61935681373302,0.2840070724487305,681.3268205308026,226.40291139594783,69.86977255473211,0.24364414811134336,723.6746563178865,-66.99408152482833,48.92293563472632,0.8029156923294067,203.0322774254044,198.9948446592936,-741.6447232519866,0.01869982481002808,451.99945693755785,-80.59729200419729,-567.611162195305,0.15620699524879456,1101.39,2099.91,5.95,278.84,1794.05,2093.09,8.89,90.16,1513.12,2095.61,7.96,90.57,1498.11,2095.76,8.06,90.57,1760.82,1091.92,8.21,179.85,1760.78,1108.3,8.25,179.85,1760.04,1391.65,6.18,179.85,1092.28,2096.4,7.69,89.86,1076.04,2096.36,7.82,89.86,1059.17,2096.31,8.23,89.64,843.48,2094.53,7.04,90.06,,,,,410.36,2093.89,8.59,89.67,1d,8,1568281044
32247,32247,1009.8335254645357,1568282104.5807388,1009.8335254645357,-78.30551040832577,597.3041184254048,88.61875078989588,643.0432320098007,0.9961438179016112,606.5077957423066,118.76946941940581,683.9209051441293,0.9956610202789308,637.8299482949813,61.617481078415786,696.6036916411423,0.9849175214767456,599.8494857938833,150.47943502486459,716.055265282614,0.4350360631942749,611.8716862550862,11.824125261663735,718.1596173167305,0.6367346048355103,475.78140096348204,218.48910923735957,566.7933120696524,0.9773626327514648,462.45075959264005,-48.73473206803322,570.1100542457098,0.8634776473045349,590.135786398244,291.63955206520177,372.9905077250276,0.9170882701873779,582.4565131834916,-164.7507281227746,354.75248595353463,0.4315921068191528,774.9212833286655,309.16463713837413,226.7037436226333,0.8672834634780884,779.5375956546051,-166.6252875696101,222.6753627489453,0.830229640007019,453.0482441703492,183.4590728830475,158.7742810534985,0.0372815728187561,417.5865320968816,-40.62464060222875,137.07115987343258,0.2397592365741729,635.1298440009116,216.00829110689912,62.87901888936924,0.8456320762634277,735.0257733709633,-65.279187180574,59.19117428637532,0.8414795994758606,203.7301305605479,217.9212668174609,-750.8355642670286,0.019210457801818848,457.3416413461129,-81.0861158021463,-564.0340828745494,0.1877007186412812,1101.1888472127864,2099.9401729180813,5.9533525464535595,278.67572522377554,1794.3483766343668,2093.09,8.910115278721364,90.16,1513.3882037162848,2095.61,7.963352546453559,90.57,1498.3748511698313,2095.76,8.029827081917954,90.57,1760.8233525464536,1091.645091190808,8.20664745354644,179.85,1760.78,1108.0250911908079,8.25670509290712,179.85,1760.0433525464537,1391.4421421198792,6.186705092907121,179.85,1092.5414986233777,2096.4,7.716820371628485,89.86,1076.3014986233777,2096.36,7.806589814185758,89.86,1059.4449088091922,2096.31,8.206532174825076,89.64,843.7146782517493,2094.53,7.046705092907121,90.06,,,,,410.6483189950063,2093.89,8.600057639360681,89.67,1d,8,1568281044
32248,32248,1009.8669360317516,1568282104.6141553,1009.8669360317516,-77.29888683572966,595.2143404369798,92.56875009961638,640.0147763256832,0.9960582256317142,595.8298039721908,121.98750703976528,677.5122000449946,0.993704080581665,641.2673101783978,61.047977824819746,697.8519192417241,0.9837499260902404,600.0029226615177,154.24586168271222,715.93953415548,0.3229776620864868,623.5441731251283,12.587154736380295,724.6191145122998,0.6489062905311584,475.5228500435511,222.61360593874844,566.8674020564628,0.9795587062835692,457.69539627113284,-47.543516908112856,569.8383255268642,0.8666858673095703,580.1740387684966,290.35361891930853,364.9728478872924,0.6715983152389526,589.4774483056725,-165.24636853223353,357.09265273880135,0.35180413722991943,742.5848648006523,301.8129491705142,211.43053646099827,0.7560921907424927,783.3446496217803,-170.35503522177618,218.28703722075267,0.8767400979995728,449.3818393359632,180.57423765688333,166.49534869139484,0.0056015849113464355,406.3078648943058,-42.670755242031476,130.7445617060046,0.2959394454956055,704.3123663899286,231.46952016112758,94.34085774617728,0.2344561219215393,693.7441580407448,-69.63080827997389,26.342114902129026,0.833726167678833,221.56253647537065,202.04935683774258,-738.4251537691322,0.016939610242843628,446.2952027633908,-82.82048544201672,-569.6881512207924,0.12249976396560668,1100.9883838094895,2099.9702424285765,5.956693603175175,278.51201344441637,1794.6457306825907,2093.09,8.93016161905105,90.16,1513.655488254014,2095.61,7.966693603175175,90.57,1498.638794650839,2095.76,7.999757571423425,90.57,1760.826693603175,1091.3711245396357,8.203306396824825,179.85,1760.78,1107.7511245396356,8.26338720635035,179.85,1760.046693603175,1391.234996603139,6.1933872063503514,179.85,1092.8021010476637,2096.4,7.7435488254014,89.86,1076.5621010476636,2096.36,7.7932255872992995,89.86,1059.7188754603644,2096.31,8.183144777773775,89.64,843.9485522222623,2094.53,7.053387206350349,90.06,,,,,410.93564987306513,2093.89,8.610080809525524,89.67,1d,8,1568281044
32249,32249,1009.9,1568282104.6472251,1009.9,-89.99021006081135,597.0796514276394,95.03016015249798,644.3590123823087,0.9958840012550354,614.3327820543394,121.52906232321943,686.9494541874727,0.9927823543548584,650.8786854465197,63.00128171042464,704.3371052027513,0.9851037859916688,602.4683069630897,156.6289856787591,717.2109812404393,0.3516465425491333,618.0270396027257,14.08675733201926,721.3920206894263,0.7390239834785461,467.63069055548266,225.5177164111236,561.9397392866566,0.9735854864120485,462.9725917629131,-50.77998047983804,568.2965278371115,0.9641924500465392,585.1365112153362,291.07462436117214,367.3545881983709,0.5959373712539673,594.957669581044,-155.85206993486378,363.82969974618806,0.20073848962783813,749.1568229571112,310.63579648565417,218.8196076208019,0.9355798363685608,781.2290946697244,-169.4964900093664,231.09146867871036,0.8982186317443848,442.068453392754,179.17037735781452,169.79593745715496,0.005633324384689331,401.1113711557297,-36.505604355145714,165.0059404836774,0.3503924310207367,737.6204315802736,237.85549975095887,110.51582891757849,0.2483332753181457,699.7331599823963,-68.6299342603222,29.530528802459372,0.8904604911804199,207.36037796409371,221.16418704665455,-753.2077341974467,0.016887575387954712,441.4151389955612,-85.05880843471581,-583.1407432526321,0.10976657271385193,1100.79,2100.0,5.96,278.35,1794.94,2093.09,8.95,90.16,1513.92,2095.61,7.97,90.57,1498.9,2095.76,7.97,90.57,1760.83,1091.1,8.2,179.85,1760.78,1107.48,8.27,179.85,1760.05,1391.03,6.2,179.85,1093.06,2096.4,7.77,89.86,1076.82,2096.36,7.78,89.86,1059.99,2096.31,8.16,89.64,844.18,2094.53,7.06,90.06,,,,,411.22,2093.89,8.62,89.67,1d,8,1568281044
32250,32250,1009.9336411656732,1568282104.6808279,1009.9336411656732,-89.98967847639449,595.5024432678773,94.41581994539602,639.5541378313217,0.9945043325424194,610.0750576276113,122.0349421430758,681.6221965828432,0.9916917085647584,640.4879244565392,65.14368161831521,697.6016902327872,0.9884876012802124,608.1304234738003,160.02840518533603,720.2275597177711,0.3597067892551422,620.8187990263142,18.100578102710728,719.1721929595316,0.7184584140777588,474.92175838560763,229.48437195659687,566.8617895764538,0.974351167678833,467.4936389054741,-53.909173832532694,570.1297953936648,0.9598405361175536,582.8528450265683,302.89704883974633,375.76120123866525,0.9767900109291076,594.4867880971151,-152.56413855874158,364.5243707269561,0.2556014358997345,754.7002619286318,312.20380007730387,217.49610503330814,0.8951072692871094,769.7357697258875,-169.2205287461491,220.70233781486576,0.8986999988555908,440.57686752863157,178.91889433181709,171.85260811057694,0.006311297416687012,386.2044498295707,-34.28152326930973,168.9700234392923,0.35208475589752203,757.0136657092424,239.88790022264385,122.24242771144009,0.2685301899909973,763.4573608617882,-62.1882323854459,79.83858136736421,0.8701555132865906,251.62320991057686,196.50319378884487,-708.7205975462291,0.02676230669021606,463.3388288187362,-82.26376107990977,-559.5582699488833,0.13286304473876953,1100.5915171225274,2100.0235488159715,5.96336411656733,278.0842347911809,1795.2394063744925,2093.09,8.933179417163347,90.16,1514.1891293253864,2095.606635883433,7.990184699403986,90.57,1499.172493441954,2095.756635883433,8.000277049105978,90.57,1760.83,1090.8241424414791,8.20336411656733,179.85,1760.7833641165673,1107.204142441479,8.239722950894022,179.85,1760.05,1390.8214247728256,6.2,179.85,1093.315672859117,2096.4,7.73299471775936,89.86,1077.0857652088189,2096.36,7.8237335153753005,89.86,1060.2624934419541,2096.3133641165673,8.143179417163347,89.64,844.4188522762804,2094.53,7.049907650298008,90.06,,,,,411.5093140247905,2093.893364116567,8.589722950894021,89.67,1d,8,1568281044
32251,32251,1009.96679468482,1568282104.7139435,1009.96679468482,-89.98914237752918,594.6886600755146,97.050730586198,640.8172053556169,0.9955248832702636,621.5507372131801,123.84824558213323,687.1908275003166,0.990980625152588,641.2684018173868,65.28091893126125,698.4506586277452,0.987616240978241,610.0970567232464,161.46552408099487,720.8687032304274,0.37056925892829895,629.3258159208817,21.821477729426327,725.4361641483557,0.7493952512741089,475.47414329465204,231.8755718820061,567.2146977187596,0.9680156707763672,464.039947838172,-51.549971210045754,567.6193462242137,0.9644283056259156,586.1655284072827,302.9819057627942,379.77730383278123,0.973613977432251,596.3750773382648,-149.71443285270664,367.7155193800818,0.2069372534751892,751.0906687156216,312.4573274212875,217.6442733772294,0.912912130355835,789.6002456888274,-163.62712597530927,230.61410656855745,0.9193048477172852,440.9878964731325,180.20743503739186,170.64569416522343,0.004487216472625732,392.7953651342315,-34.296388334117644,176.17976643158943,0.3306091129779816,658.7991991158626,212.9704872160004,58.05970039721123,0.6669461727142334,774.5323240866954,-60.17315886901609,87.1049455290921,0.8354847431182861,218.6548730009009,221.23856123761348,-748.4621062870482,0.01660811901092529,447.0607902013037,-83.3492368600796,-569.08295982533,0.07832488417625427,1100.3959113595627,2100.046756279374,5.9666794684819875,277.82232198992284,1795.5344726948967,2093.09,8.916602657590053,90.16,1514.4543574785594,2095.603320531518,8.010076810891936,90.57,1499.4410369470413,2095.753320531518,8.030115216337906,90.57,1760.83,1090.5522835844768,8.20667946848199,179.85,1760.7866794684821,1106.9322835844769,8.209884783662094,179.85,1760.05,1390.6158729541164,6.2,179.85,1093.567639604631,2096.4,7.696525846698115,89.86,1077.347678010077,2096.36,7.866833090265866,89.86,1060.5310369470412,2096.316679468482,8.126602657590054,89.64,844.6542422622213,2094.53,7.039961594554032,90.06,,,,,411.79443428945115,2093.896679468482,8.559884783662094,89.67,1d,8,1568281044
32252,32252,1010.0,1568282104.7471108,1010.0,-89.98860216978547,598.2261678265497,96.83949069123894,642.0927805332732,0.9957802295684814,603.2561583925925,125.46419620026194,679.6319845929278,0.9891983270645142,645.1281644918797,66.09047116752447,699.2697324019797,0.985344171524048,603.5371791911772,162.85290227101586,717.3992944003285,0.3286583423614502,621.4943437333181,23.311059940784048,722.9973219556916,0.6760969161987305,466.2668432253946,230.1526990173329,564.8853526680513,0.9736000299453736,463.63871315276396,-44.16011245124582,568.0358861078519,0.9736841320991516,586.1703423357341,302.5274691458855,380.50393050432547,0.9762158393859864,596.0771403997893,-159.07703341986803,363.045558509329,0.3620867729187012,743.2004194337998,311.9813845610261,214.433824974817,0.9229208827018738,791.8639851892319,-162.34544475869438,222.5571302089212,0.8865579962730408,423.08112750949664,180.4685407658381,180.86258684510085,0.15287631750106812,411.3759232768247,-40.080309917050116,154.57864565388837,0.369640052318573,627.9936433749227,207.8054829281656,38.84164911522723,0.6617897152900696,774.2088472893756,-54.769421860882254,83.33104085233579,0.6276986598968506,201.85870269805864,225.62219910229481,-722.5111979648073,0.041529029607772834,440.6029649893292,-79.84158314075965,-579.5251456059781,0.05949056148529053,1100.2,2100.07,5.97,277.56,1795.83,2093.09,8.9,90.16,1514.72,2095.6,8.03,90.57,1499.71,2095.75,8.06,90.57,1760.83,1090.28,8.21,179.85,1760.79,1106.66,8.18,179.85,1760.05,1390.41,6.2,179.85,1093.82,2096.4,7.66,89.86,1077.61,2096.36,7.91,89.86,1060.8,2096.32,8.11,89.64,844.89,2094.53,7.03,90.06,,,,,412.08,2093.9,8.53,89.67,1d,8,1568281044
32253,32253,1010.0332460434932,1568282104.7805276,1010.0332460434932,,601.0147622247615,97.76706001628858,645.4783071297784,0.9949188232421876,613.3954995397369,123.50862940484413,685.7277553806102,0.989032745361328,648.4265003253663,66.53218263056178,701.6111851700423,0.9843151569366456,600.6439180810473,163.0941441669325,717.6910805728087,0.3439458012580872,631.810694545556,25.135375679320568,728.2210368327268,0.6937438249588013,477.34548496333633,228.2584755057291,572.3748347629993,0.9729799032211304,463.41609706930916,-41.29502305006919,568.5593414744683,0.9793068170547484,569.3832336749667,307.470990840435,372.6973737261257,0.9778772592544556,597.1062514423868,-152.84103176733646,366.95499771679744,0.2323208451271057,743.403972839236,313.67941870853883,212.37905937498118,0.8962679505348206,795.0804778644651,-160.98882854962034,232.12380406172025,0.920926868915558,425.1367522668622,180.95387710067158,192.2392188799168,0.16409501433372498,414.34667473558426,-43.705749873101944,144.12917513491303,0.38491490483284,633.8657275882882,207.79742372808707,42.29240866980794,0.7065621614456177,786.2632970934268,-53.33969960238717,90.332559810479,0.6379873156547546,204.17255338765662,231.906011419937,-744.1348747580196,0.02490830421447754,443.18213500570886,-79.35539978736438,-573.3873441474025,0.06323575973510742,1100.0005237390412,2100.0866230217466,5.966675395650687,277.240837982466,1796.125889787089,2093.09,8.90997381304794,90.16,1514.9859683479453,2095.596675395651,8.026675395650686,90.57,1499.9792929522946,2095.7466753956505,8.069973813047941,90.57,1760.83,1090.0073824433564,8.203350791301375,179.85,1760.79,1106.3873824433563,8.183324604349313,179.85,1760.05,1390.207199134692,6.1867015826027485,179.85,1094.075994534897,2096.403324604349,7.666649208698626,89.86,1077.8693191392463,2096.363324604349,7.880078560856185,89.86,1061.0726175566438,2096.32,8.146570647842442,89.64,845.1260469088013,2094.53,7.053272230445191,90.06,,,,,412.36259136969164,2093.9,8.526675395650686,89.67,1d,8,1568281044
32254,32254,1010.0664823617593,1568282104.8139346,1010.0664823617593,-73.92533113550847,597.6050787839607,99.99110553481917,644.5575239671217,0.996033787727356,625.3513030982505,126.63095862707544,692.9519345035616,0.988528609275818,646.1157805482762,63.11053555062954,698.5195874918758,0.9204409122467041,604.9530228717026,163.87095539571524,719.2974456374817,0.31966108083724976,634.7400690183815,24.969722657586985,719.7054317534773,0.662541389465332,465.20365774703436,233.03167278610317,567.8059528230824,0.973156213760376,464.0840417900484,-40.812126786769475,567.2274921177083,0.9803092479705808,577.6408730773935,307.00700293374064,379.3033968808069,0.9732179641723632,596.188959948402,-148.58348038456,367.48666419242835,0.2727708220481873,725.6022081571573,305.34579934741845,203.5535236274189,0.7839040756225586,803.4047897428524,-159.74587241073738,241.4009114357654,0.9206806421279908,419.29941312471794,180.81107739552,192.4018012451089,0.16265910863876346,412.86425586461894,-41.75135381580776,136.55548121090538,0.37724432349205017,629.1468884741467,207.8552670458831,38.94717683322117,0.6801272630691528,735.3309380189839,-62.0043598139121,53.587441529068,0.7821520566940308,213.9953701584287,235.88495916015842,-744.3042643984744,0.023042500019073486,443.61553715287283,-78.99375512764,-569.1812969099201,0.10380136966705322,1099.8011058294437,2100.10324118088,5.9633517638240585,276.92176932710964,1796.4216930196587,2093.09,8.919944708527824,90.16,1515.2518588940752,2095.5933517638236,8.023351763824058,90.57,1500.2485071302513,2095.7433517638237,8.079944708527824,90.57,1760.83,1089.734844633573,8.196703527648118,179.85,1760.79,1106.1148446335726,8.186648236175941,179.85,1760.05,1390.0044575932675,6.173407055296235,179.85,1094.3319141855477,2096.4066482361764,7.673296472351883,89.86,1078.1285624217237,2096.366648236176,7.85016587441653,89.86,1061.345155366427,2096.32,8.183130597935353,89.64,845.3620247684918,2094.53,7.076537653231587,90.06,,,,,412.645100074955,2093.9,8.523351763824058,89.67,1d,8,1568281044
32255,32255,1010.1,1568282104.8476243,1010.1,-85.45383981741423,594.9821577980092,98.15150831985063,640.8268720148416,0.9960057735443116,618.792362878347,124.94134008510132,687.0530159000202,0.9890187978744508,645.070827542125,66.01360527730435,700.0370252262068,0.9879952073097228,601.6186668839472,163.07545993367737,717.4281952557129,0.3077846169471741,629.6354883507378,25.592681303222285,722.2388652363893,0.6732761859893799,472.56793507971054,233.68553419362613,571.7776949701433,0.9661422967910768,468.37703835726563,-37.6779519780686,569.1979705374359,0.98024582862854,567.2539902370718,308.9675670772507,375.85095715231796,0.9713245630264282,622.4254038075744,-154.02838376416315,357.16914469137856,0.9015690684318542,715.2523766635668,305.2584792165992,195.2933047290852,0.7526079416275024,797.9425670786702,-155.88991982797302,226.86642445399605,0.873630940914154,409.8258682760514,181.7513556068552,189.68334512069958,0.13371187448501587,407.6591272662905,-41.62265544776485,133.29854454936086,0.3262835741043091,636.6751017673441,208.5164504122903,42.18342723940077,0.7600702047348022,772.1262533352452,-57.453487205060966,81.52003932868135,0.6587396860122681,164.98510318247762,239.87435549453312,-804.0869247675656,0.02817341685295105,452.0795982589693,-80.20817154520087,-562.6698343415416,0.05942264199256898,1099.6,2100.12,5.96,276.6,1796.72,2093.09,8.93,90.16,1515.52,2095.59,8.02,90.57,1500.52,2095.74,8.09,90.57,1760.83,1089.46,8.19,179.85,1760.79,1105.84,8.19,179.85,1760.05,1389.8,6.16,179.85,1094.59,2096.41,7.68,89.86,1078.39,2096.37,7.82,89.86,1061.62,2096.32,8.22,89.64,845.6,2094.53,7.1,90.06,,,,,412.93,2093.9,8.52,89.67,1d,8,1568281044
32256,32256,1010.1330031786214,1568282104.8806965,1010.1330031786214,-103.00956828130268,594.4582710215898,97.52703948916285,641.3066507656573,0.9962698221206664,616.7537849489908,124.52508324516764,689.9250004958081,0.98974871635437,651.011818962545,66.35572598003849,704.8662743907034,0.9872989654541016,593.9392554677947,170.29409072286222,716.5265605215938,0.5178298354148865,627.590639672158,26.142776501325788,724.939760354825,0.6264821290969849,473.4767449681299,233.85783610526641,571.3304398566812,0.9612141847610474,464.033751505454,-35.43371367693315,568.2497562851022,0.9864567518234252,565.824887499319,309.91951974959954,377.02799573593137,0.9700362682342528,610.5845100888822,-145.77873379441377,364.1255141114167,0.2642994821071625,714.1021854088907,306.970239358264,196.8365262770231,0.7807734608650208,784.9853144161322,-155.0967388040106,221.29517703640911,0.7964288592338562,409.4456902603824,181.25834451772133,190.89300147050636,0.12829816341400144,416.82399013956666,-40.366721605965466,139.14564901044,0.3348948657512665,726.4707839154618,232.56022195741195,101.28842449568282,0.3630175590515137,776.3412561730803,-56.019263067506685,84.15397237031164,0.6747524738311768,233.5781782316808,206.81959940966885,-734.2611643442945,0.021823018789291385,445.5771428048931,-81.19851775758241,-570.9292795463653,0.05273434519767761,1099.4019809282718,2100.1365015893107,5.963300317862135,276.26006726020006,1797.0137282897301,2093.0866996821383,8.90359745710292,90.16,1515.7840254289706,2095.5866996821383,8.010099046413595,90.57,1500.7840254289706,2095.736699682138,8.076798728551461,90.57,1760.83,1089.189373935305,8.186699682137865,179.85,1760.79,1105.5693739353046,8.19660063572427,179.85,1760.05,1389.5953802925476,6.153399364275731,179.85,1094.8441244753842,2096.41,7.693201271448539,89.86,1078.6441244753844,2096.37,7.796897774965056,89.86,1061.890626064695,2096.323300317862,8.200198092827193,89.64,845.8343225682116,2094.53,7.106600635724269,90.06,,,,,413.21382733614365,2093.903300317862,8.543102225034945,89.67,1d,8,1568281044
32257,32257,1010.1664479381787,1568282104.9142113,1010.1664479381787,-103.00956828130268,597.7624248882956,97.10649768988978,643.0426800471341,0.9960808157920836,631.2958965483018,123.26795367471165,694.1696478782777,0.989432692527771,649.7967785055438,65.95269735022525,704.181902994643,0.98742938041687,602.5188678626564,166.65924176736152,719.2973416401168,0.3155996799468994,620.3293758343245,25.848519977700878,725.2822081398292,0.5925859212875366,468.85455697049537,234.11197435503163,570.3556702689673,0.962627649307251,468.058723084877,-35.9783095326625,569.9844783414807,0.985651969909668,574.4080335942227,307.7547836984294,380.37948161737404,0.9687630534172058,605.9104781945481,-143.53117494112155,367.37942707281763,0.3035778999328613,700.8703150151453,309.79610906191795,187.52821602566428,0.7531683444976807,796.9463654713228,-157.02908602177638,229.83485694374264,0.5964730381965637,409.36638983092087,181.20463134350246,191.24107549815,0.13420763611793518,405.29663078389814,-41.396474557370475,132.60210391785822,0.3194499015808105,663.1369655145653,219.34979768943145,64.03458639483378,0.7924802303314209,776.8127647747302,-56.513378415252845,85.29536664609705,0.6822170615196228,184.0252069785073,227.09154924622632,-790.0680673765632,0.024805754423141483,431.36045873647936,-84.81098471780827,-585.1890903907782,0.07135868072509766,1099.2013123709278,2100.153223969089,5.966644793817871,275.9155862367593,1797.3113866497906,2093.0833552061817,8.876841649457031,90.16,1516.0515835054293,2095.5833552061817,8.000065618546389,90.57,1501.0515835054293,2095.733355206182,8.063420824728516,90.57,1760.83,1088.9151269069346,8.183355206182128,179.85,1760.79,1105.2951269069345,8.203289587635743,179.85,1760.05,1389.388022783292,6.146710412364258,179.85,1095.101649123976,2096.41,7.706579175271484,89.86,1078.901649123976,2096.37,7.773486443274902,89.86,1062.1648730930654,2096.326644793818,8.180131237092773,89.64,846.0717803610687,2094.53,7.113289587635743,90.06,,,,,413.50145226833695,2093.906644793818,8.566513556725099,89.67,1d,8,1568281044
32258,32258,1010.2,1568282104.9478335,1010.2,,600.7226341276735,99.09772408623449,646.1273614646187,0.995159149169922,628.290331991054,124.6438967438706,694.038470700816,0.9845248460769652,642.4834463337239,64.5713160388471,698.2467197389444,0.9178887605667114,602.5783440030411,168.28578205541137,719.9950258305537,0.30067285895347595,623.1098833394212,26.312455774848733,716.6501858006102,0.4968627691268921,468.3099365528222,223.91074381397462,570.2344128997181,0.9781217575073242,463.7143151081744,-36.20652539784436,568.8632544159196,0.987093448638916,565.6869735242141,302.19835302833695,368.8730374579609,0.8928928375244141,601.5552475630901,-142.09695077764846,366.32468659772866,0.36062514781951904,713.1959249627631,317.6511368442048,195.4392729284478,0.904028058052063,802.779438843646,-151.49905277018794,233.89788346316442,0.7772119045257568,396.14898589508346,181.75570785082198,182.87631648277,0.14986619353294373,426.99639584215055,-39.74241490794624,145.92869497862068,0.3414826989173889,730.4096166486023,238.01213299138283,102.51581485740051,0.2976478338241577,773.3028036189007,-55.998600424807975,80.95439385550985,0.6711190342903137,222.21569954567212,231.3085208035056,-748.215142060002,0.021275043487548828,443.50880920747824,-82.21211609765238,-574.8808743665568,0.04633501172065735,1099.0,2100.17,5.97,275.57,1797.61,2093.08,8.85,90.16,1516.32,2095.58,7.99,90.57,1501.32,2095.73,8.05,90.57,1760.83,1088.64,8.18,179.85,1760.79,1105.02,8.21,179.85,1760.05,1389.18,6.14,179.85,1095.36,2096.41,7.72,89.86,1079.16,2096.37,7.75,89.86,1062.44,2096.33,8.16,89.64,846.31,2094.53,7.12,90.06,,,,,413.79,2093.91,8.59,89.67,1d,8,1568281044
