,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,W_in-P_out.0_x,W_in-P_out.0_y,W_in-P_out.0_speed,W_in-P_out.0_angle,W_in-P_out.1_x,W_in-P_out.1_y,W_in-P_out.1_speed,W_in-P_out.1_angle,W_in-P_out.2_x,W_in-P_out.2_y,W_in-P_out.2_speed,W_in-P_out.2_angle,W_in-P_out.3_x,W_in-P_out.3_y,W_in-P_out.3_speed,W_in-P_out.3_angle,conflict_1a_1_x,conflict_1a_1_y,conflict_1a_1_speed,conflict_1a_1_angle,conflict_1a_2_x,conflict_1a_2_y,conflict_1a_2_speed,conflict_1a_2_angle,conflict_1a_3_x,conflict_1a_3_y,conflict_1a_3_speed,conflict_1a_3_angle,W_in-P_out.4_x,W_in-P_out.4_y,W_in-P_out.4_speed,W_in-P_out.4_angle,W_in-P_out.5_x,W_in-P_out.5_y,W_in-P_out.5_speed,W_in-P_out.5_angle,W_in-P_out.6_x,W_in-P_out.6_y,W_in-P_out.6_speed,W_in-P_out.6_angle,W_in-P_out.7_x,W_in-P_out.7_y,W_in-P_out.7_speed,W_in-P_out.7_angle,W_in-P_out.8_x,W_in-P_out.8_y,W_in-P_out.8_speed,W_in-P_out.8_angle,W_in-P_out.9_x,W_in-P_out.9_y,W_in-P_out.9_speed,W_in-P_out.9_angle,W_in-P_out.10_x,W_in-P_out.10_y,W_in-P_out.10_speed,W_in-P_out.10_angle,W_in-P_out.11_x,W_in-P_out.11_y,W_in-P_out.11_speed,W_in-P_out.11_angle,W_in-P_out.12_x,W_in-P_out.12_y,W_in-P_out.12_speed,W_in-P_out.12_angle,W_in-P_out.13_x,W_in-P_out.13_y,W_in-P_out.13_speed,W_in-P_out.13_angle,scenario,participant_id,source_file
34205,34205,1358.833344119877,1568224674.2765446,1358.833344119877,-70.19529981969254,558.6515714617224,98.1822472608483,623.7242706617193,0.9983022212982178,558.2018127633513,128.69758866441657,661.8481530907064,0.9960126280784608,556.4928664361041,69.63164998737399,657.7952639171352,0.9872152805328368,529.9804865783902,173.50651348713927,686.9136671198872,0.879416823387146,537.2706562753343,27.644184319024085,671.8775297712114,0.3896428048610687,411.83881649785263,254.4523889747399,550.0748599610404,0.9455972909927368,416.8273220561357,-9.352973034283854,538.9591256178213,0.40443211793899536,524.9962491803028,300.9316105794358,360.7332544579869,0.9649320840835572,519.138544131789,-111.03105565585741,350.83578383041987,0.8682001829147339,729.8777608711923,330.3677006937313,161.8299688693639,0.6213447451591492,733.6518749437006,-180.97108965093707,174.02064040148792,0.9521705508232116,395.47679254830354,180.72828298909016,66.14760014787686,0.6040555238723755,413.7735088261814,-23.65771883261353,142.8378968728146,0.4032138288021088,586.5020539022706,173.9763285847485,-150.60402881869126,0.07191517949104309,735.7066114327235,-22.4714438497442,31.252442608863426,0.04356151819229126,258.3935533875146,150.7922708380479,-751.5341350140773,0.004843831062316895,576.241442908699,-68.32357439689619,-418.4957423620485,0.009598523378372192,1083.3999546965167,2099.263334411988,4.2,270.88,,,,,1849.9167594309424,2092.94,8.626668823975397,90.16,1833.546759430942,2092.9866655880123,8.629996764036905,90.16,1587.3800873710034,2094.8666655880124,8.140009707889284,90.57,,,,,1761.09,988.5165879248981,7.296668823975398,179.85,1761.05,1003.9699223368857,7.2899935280738095,179.85,1557.7434282549175,2095.166665588012,8.806665588012303,90.57,1139.7734314908805,2096.51,9.040006471926189,89.86,864.9500744271512,2094.51,6.91,90.06,851.0600744271512,2094.52,6.913340883913888,90.06,592.3567529590159,2094.8,7.946672059938493,90.06,562.3967529590159,2094.75,7.93001941577857,89.7333376479508,546.8467464870897,2094.67,7.2966720599384916,89.67,395.32342178299126,2093.8,8.216659116086111,89.67,,,,,,,,,1d,7,1568223547
34206,34206,1358.8672626822593,1568224674.3107815,1358.8672626822593,-111.10083167289018,558.1872332584553,96.69484282373422,624.2738758551654,0.9980082511901855,544.4284049136306,128.16094765777302,655.8896766149493,0.9965379238128662,542.6494093543798,69.40584251123893,652.1566254885424,0.9863021373748779,526.1022454526753,173.71662404248195,683.9844470058438,0.902848184108734,539.6356924232646,28.13427566542709,673.9263168657233,0.4232878386974335,419.4197688811081,254.12294821911075,555.3447086556341,0.9572404623031616,418.03344508778235,-9.11012118584717,542.1279704422749,0.447106271982193,549.3439024558945,299.9736724633373,358.9826321715744,0.9248709678649902,520.7230471274733,-104.7342107227986,365.01864321540205,0.6198383569717407,725.8862385377287,330.7086458474738,157.35540221834674,0.5910971164703369,719.5802532320488,-175.80515172727144,179.86587982407855,0.662360429763794,414.9237603161078,179.84896500683396,76.3281023262083,0.4813064932823181,360.61401393084793,-25.66500369755459,160.10799845869496,0.8086913824081421,634.8817931836153,173.42767600300132,-110.57856997161446,0.08220866322517395,685.0382934113622,-26.866591714573694,33.03610271805857,0.04036301374435425,241.85620631388423,167.0053411420752,-764.8850505916873,0.002687692642211914,550.7831094318882,-73.07892840825829,-409.63904203555427,0.01368480920791626,1083.2574967345113,2099.266726268226,4.2,270.88,,,,,1850.208459067429,2092.94,8.63345253645184,90.16,1833.8384590674289,2092.983273731774,8.619821195322237,90.16,1587.6548277262993,2094.863273731774,8.170536414033284,90.57,,,,,1761.09,988.2689824195078,7.30345253645184,179.85,1761.05,1003.7257086877336,7.269642390644476,179.85,1558.0419116038806,2095.163273731774,8.80327373177408,90.57,1140.0820904085588,2096.51,9.060357609355524,89.86,865.1841125075885,2094.51,6.91,90.06,851.2941125075885,2094.52,6.9370838775814425,90.06,592.6281014580736,2094.8,7.963631341129602,90.06,562.6681014580737,2094.75,7.991072828066571,89.74690507290369,547.0977438487181,2094.67,7.313631341129602,89.67,395.60155399452555,2093.8,8.192916122418556,89.67,,,,,,,,,1d,7,1568223547
34207,34207,1358.9,1568224674.343826,1358.9,-76.18434801236323,560.7927683758519,101.86175592248095,627.4240341923381,0.9974710941314696,553.2177608557588,131.4090613154753,661.4486509920132,0.9968814849853516,548.4303100775503,72.08458339024864,655.0760027578413,0.9889155626296996,530.7257000057851,175.45783376628998,689.3196004236197,0.8020430207252502,536.5181330679782,28.957163639431982,672.5820332531571,0.4240533113479614,425.34954003804,255.09485673350602,543.9747481748855,0.9806292057037354,415.3721397469705,-9.925565555602113,541.3232856533751,0.35474509000778204,529.3230286529348,301.54048223394216,354.4346017502404,0.9451026916503906,517.5990251702984,-101.36206516672425,365.91540585946717,0.6668573617935181,733.6124157982332,328.772698658717,166.0494180005356,0.6252322196960449,718.1835794996475,-175.8310645344606,186.07619228350697,0.8150066137313843,402.0679770750258,181.92071562015119,71.14196361507828,0.5693686604499817,371.7556073530683,-26.19523352706654,161.87446856668706,0.8277255892753601,598.6106237941128,169.83297576102032,-158.0847799192209,0.1011171042919159,677.508575180448,-29.38206760973447,34.30929068598695,0.06118902564048768,239.45322594061875,173.61889250056996,-769.329738273781,0.004114389419555664,570.6086003861135,-68.82527175038592,-413.1371123201776,0.006800442934036255,1083.12,2099.27,4.2,270.88,,,,,1850.49,2092.94,8.64,90.16,1834.12,2092.98,8.61,90.16,1587.92,2094.86,8.2,90.57,,,,,1761.09,988.03,7.31,179.85,1761.05,1003.49,7.25,179.85,1558.33,2095.16,8.8,90.57,1140.38,2096.51,9.08,89.86,865.41,2094.51,6.91,90.06,851.52,2094.52,6.96,90.06,592.89,2094.8,7.98,90.06,562.93,2094.75,8.05,89.76,547.34,2094.67,7.33,89.67,395.87,2093.8,8.17,89.67,,,,,,,,,1d,7,1568223547
34208,34208,1358.9332454768505,1568224674.3773274,1358.9332454768505,-76.4534149894302,557.5234462020102,96.30076813605645,626.2636341669868,0.9984999895095824,557.3750064942636,128.22757504560977,662.9978150707303,0.9942256212234496,548.3566714981836,68.54222561672904,656.3633901442245,0.9884014129638672,539.8912404917244,171.31735013592154,688.9637353866098,0.9013527035713196,537.5241696256157,30.18857349375969,674.8679846935909,0.4447373151779175,412.856340716978,254.7987296870071,549.3002429554593,0.9552209377288818,421.7739826449704,-9.307010195811424,542.8464034526388,0.5059940218925476,535.7153008493059,300.8056304598716,358.5347950645755,0.9364227056503296,524.0239874914333,-110.58647245114989,361.5953356286402,0.8796391487121582,734.4162243458293,329.00966606978744,165.8104942951399,0.5953770875930786,714.9290386357821,-174.83891232892316,185.31859166436809,0.7971845865249634,403.47825106261115,182.21649929720581,60.548909582483034,0.5004439949989319,346.77002089240233,-25.232436161568327,156.83378160487013,0.691448986530304,586.0623224196763,171.95570966111214,-174.3071065955849,0.0598863959312439,650.7256346173195,-31.1005433053791,40.97378599043816,0.15708786249160767,261.3513734920504,182.69705572044705,-744.9270452213458,0.003996521234512329,544.8962219444629,-73.71497636363219,-408.90676606169137,0.008677870035171509,1082.9836935449139,2099.27,4.1933509046299555,270.88,,,,,1850.779235648597,2092.94,8.636675452314979,90.16,1834.4092356485971,2092.98,8.636596381480182,90.16,1588.1892883624869,2094.86,8.166754523149773,90.57,,,,,1761.093324547685,987.7873080189933,7.303350904629954,179.85,1761.053324547685,1003.2439834713084,7.276596381480182,179.85,1558.622560196282,2095.156675452315,8.803324547685024,90.57,1140.6792092916521,2096.513324547685,9.060052713889863,89.86,865.6427183379517,2094.506675452315,6.936596381480182,90.06,851.7493937902666,2094.52,6.94670180925991,90.06,593.1559638148017,2094.8,7.970026356944933,90.06,563.1992883624869,2094.7533245476848,8.076596381480183,89.76997364305505,547.5860165286917,2094.673324547685,7.353271833795159,89.67,396.13928836248687,2093.803324547685,8.173324547685022,89.67,,,,,,,,,1d,7,1568223547
34209,34209,1358.9667019985382,1568224674.4110415,1358.9667019985382,-75.54839886512822,560.1172741575704,97.159142357796,629.0941175506529,0.9982934594154358,557.6221100826074,126.96324810498454,663.1551512101911,0.9965710639953612,554.9576913915862,70.47774737126916,659.9564128303066,0.9918117523193359,536.3381086998721,173.29668292712438,685.5008345403714,0.9246987104415894,530.6981377026941,29.161878266315732,671.5931193348853,0.4971305429935455,412.4830612578376,252.31124369948608,548.4575758624696,0.9754967093467712,422.88014469653297,-9.451449819711305,535.4445427428292,0.5158161520957947,543.6500175194269,300.5868826734977,362.49454217342833,0.9328204989433287,517.8141707471581,-108.75942169251779,365.70385091785937,0.8221698999404907,735.8362112989423,331.11843180602045,162.92857625325075,0.4150477647781372,711.5118909051488,-172.7140747274666,181.54624907540108,0.74688720703125,381.65268981340057,177.52791734976182,106.5874687102326,0.6829107403755188,352.86862029488054,-24.138407010760503,158.75767347628098,0.7919098138809204,554.9737582052384,173.73995552799735,-148.32444233877243,0.019380152225494385,671.7169069398919,-29.52540470370854,32.41457847530748,0.10746902227401732,274.51783129682855,182.03921571227187,-728.6316316208032,0.0057226121425628645,559.4455680063878,-73.4069080309597,-420.25001111008964,0.0076691508293151855,1082.8465218059946,2099.27,4.18665960029242,270.88,,,,,1851.07030738728,2092.94,8.63332980014621,90.16,1834.70030738728,2092.98,8.663361598830319,90.16,1588.460286188157,2094.86,8.133298001462101,90.57,,,,,1761.0966701998534,987.5430754106732,7.29665960029242,179.85,1761.0566701998534,1002.9964052108196,7.3033615988303175,179.85,1558.9169775871335,2095.1533298001464,8.806670199853789,90.57,1140.9803179868409,2096.5166701998537,9.03997880087726,89.86,865.8769139897653,2094.5033298001463,6.963361598830319,90.06,851.9802437899115,2094.52,6.933319200584839,90.06,593.4236159883033,2094.8,7.959989400438631,90.06,563.4702861881569,2094.756670199854,8.10336159883032,89.78001059956136,547.8335947891803,2094.6766701998536,7.376691398976528,89.67,396.410286188157,2093.8066701998537,8.17667019985379,89.67,,,,,,,,,1d,7,1568223547
34210,34210,1359.0,1568224674.4445958,1359.0,-76.45026832813792,557.3383842009698,101.92215381497844,626.497208725693,0.99776029586792,561.9497903286099,130.18162495101308,664.9143561614427,0.9964591264724731,559.1630157106098,73.73424763673698,660.8110484744262,0.9927449226379396,534.4710342331483,175.3182111310647,688.5683321368471,0.8472374677658081,534.891689579855,29.311115521979428,673.6937917490212,0.504585862159729,401.5218128993893,256.0283529990087,547.7776642793431,0.9592729210853576,418.5690529234802,-10.411797715423388,535.0817337072183,0.4428354203701019,542.2602647467695,300.5832662334139,358.6274711873678,0.91863751411438,508.6675687561358,-111.46048073554607,352.3121407401934,0.8788710236549377,732.9475279937789,331.98521886385237,161.94825032547408,0.5654587745666504,739.757598376923,-175.22981195803376,175.15852404195232,0.9438371062278748,395.3599804877771,178.585888536713,76.05162195865158,0.3860279321670532,397.7746258499733,-23.91583545456555,134.04741123296697,0.3508644998073578,579.0555408152633,173.06124555996698,-152.54575204989558,0.03021734952926636,743.2143438036995,-22.73443465504428,51.491826531611345,0.05350673198699951,259.3061243986799,177.07049826031044,-750.2927936958139,0.005072563886642456,578.8698287040049,-68.58260036911058,-418.2841314289655,0.006695538759231567,1082.71,2099.27,4.18,270.88,,,,,1851.36,2092.94,8.63,90.16,1834.99,2092.98,8.69,90.16,1588.73,2094.86,8.1,90.57,,,,,1761.1,987.3,7.29,179.85,1761.06,1002.75,7.33,179.85,1559.21,2095.15,8.81,90.57,1141.28,2096.52,9.02,89.86,866.11,2094.5,6.99,90.06,852.21,2094.52,6.92,90.06,593.69,2094.8,7.95,90.06,563.74,2094.76,8.13,89.79,548.08,2094.68,7.4,89.67,396.68,2093.81,8.18,89.67,,,,,,,,,1d,7,1568223547
34211,34211,1359.0333057096107,1568224674.4782286,1359.0333057096107,-76.73938753512296,558.3511041087387,99.9550018437641,623.809856057794,0.998112142086029,558.5044432914984,130.0337871576186,661.861286476392,0.9952392578125,542.2669143223418,70.22469649282714,653.539106896319,0.9875556826591492,529.534515673011,176.77663974637716,686.3580905477179,0.8748145103454591,537.905796508601,29.56388250956664,676.2920494980277,0.34669438004493713,406.9498753908229,256.12308324413783,547.34954434245,0.9603092670440674,414.22808510672286,-9.630535243455187,541.8956676794629,0.3907232284545897,554.4009329043231,299.1827860171091,373.58549536618636,0.9514126777648926,533.0049013179987,-104.41038590131815,350.38532512068014,0.9506275057792664,726.6130870439873,332.4619477631338,157.75643620587348,0.5381213426589966,723.2255760421167,-174.87233863660245,185.88179649642072,0.05103754997253418,407.16582080534124,177.23058983428754,72.3072150648498,0.4238765239715576,407.38320120009774,-23.57976130600289,135.28572483703456,0.25771671533584595,572.8282116117089,169.4077023181266,-177.51392513502543,0.05076014995574951,695.9840263841593,-27.131447977164825,37.61014020330219,0.1391778588294983,268.3154630908836,157.32901621456728,-743.5530922288983,0.013591676950454712,572.5498613384552,-65.59313004423886,-428.5460757315094,0.0060990750789642325,1082.5701160196345,2099.273330570961,4.176669429038909,270.88,,,,,1851.6464291026534,2092.94,8.623338858077817,90.16,1835.2797596736152,2092.98,8.680008287116722,90.16,1589.0031068188096,2094.856669429039,8.106661141922183,90.57,,,,,1761.1,987.0535377488792,7.313313996727643,179.85,1761.06,1002.5068683198404,7.316677716155634,179.85,1559.503090244576,2095.146669429039,8.813330570961092,90.57,1141.5797513864982,2096.52,9.010008287116724,89.86,866.3431399672763,2094.5,6.976677716155634,90.06,852.4398093963154,2094.52,6.913338858077817,90.06,593.9531151059263,2094.8,7.943338858077817,90.06,564.0097762478483,2094.76,8.10668600327236,89.80332228384438,548.3264622511208,2094.68,7.4166528548054576,89.67,396.95643738977066,2093.81,8.206644567688732,89.67,,,,,,,,,1d,7,1568223547
34212,34212,1359.0665693933875,1568224674.511819,1359.0665693933875,-76.73938753512296,557.0344269818377,102.48884452025796,626.5951019253256,0.9981926679611206,550.4620629178228,131.00507513729877,660.7220615784141,0.9959682822227478,550.8243338229528,73.8121514997329,658.8514454972135,0.99045729637146,534.8789294047573,173.7779132816479,686.224278513478,0.8861128091812134,541.9953431600503,28.55173093943141,678.1146172419387,0.5707669854164124,412.53114519575576,253.1027522201896,547.2726841216554,0.9729039072990416,419.2640086267734,-9.982808687168713,538.5730612115545,0.4265117645263672,545.8039318862608,297.92166464266984,362.3470629079114,0.9609445333480836,523.6780058618848,-102.76074753575905,364.0348208121817,0.8959422111511229,722.1760939108023,332.7871123890577,164.01539114254632,0.1379166841506958,709.7053459809448,-174.63437169617404,179.79428239786114,0.7894379496574402,387.2731674221096,182.5783528709929,56.0371834783056,0.4583982825279236,365.16941529962196,-26.53951443925916,152.48261284502033,0.6670703291893005,618.0945734642528,172.48736836431962,-133.49791726236123,0.060162156820297234,656.0221550437124,-28.81729477967938,39.447614367234614,0.1570679247379303,248.4346158240472,144.1186652646289,-764.9500397581885,0.004609435796737671,532.0338495837511,-74.09358102894784,-433.06692464942637,0.010773122310638428,1082.4304085477715,2099.276656939339,4.173343060661225,270.88,,,,,1851.9324967831344,2092.94,8.616686121322452,90.16,1835.569153722473,2092.98,8.670029181983677,90.16,1589.2758690257795,2094.853343060661,8.113313878677548,90.57,,,,,1761.1,986.8073864889308,7.336598575371419,179.85,1761.06,1002.2640434282697,7.303372242644904,179.85,1559.795810661812,2095.143343060661,8.816656939338774,90.57,1141.8791245404898,2096.52,9.000029181983678,89.86,866.5759857537141,2094.5,6.963372242644904,90.06,852.6693288143753,2094.52,6.906686121322452,90.06,594.2158982077632,2094.8,7.9366861213224515,90.06,564.2792120864407,2094.76,8.083401424628581,89.81662775735509,548.5726135110693,2094.68,7.433284696693871,89.67,397.2325259651183,2093.81,8.233255514710192,89.67,,,,,,,,,1d,7,1568223547
34213,34213,1359.1,1568224674.5455778,1359.1,-76.73938753512296,556.6463989447516,97.53070403635726,627.6041648732435,0.9981674551963806,557.2375280588682,127.05826706635773,662.9237400014906,0.9956355690956116,548.0839414323392,71.15961414412327,657.4617390713254,0.99049711227417,526.8305368739726,175.77176476287076,683.1420099501706,0.9217811822891236,528.7930592742168,28.487272484594456,671.8319160790779,0.5094564557075499,408.30175559305945,255.54468503184142,546.1745349758102,0.9628604054450988,420.1046592824728,-8.471971883584166,538.9736272762436,0.471028208732605,540.7770061740308,300.90909118002475,362.0744538826562,0.9646370410919192,517.0617361325443,-99.61267692539471,345.5829028963169,0.8719195127487183,726.4443512840593,331.7944408509711,160.20639411389647,0.5532103180885315,708.4902144869327,-172.5724702821942,184.4430131463288,0.055188238620758064,415.5489088126937,185.72506619786134,56.784192386461974,0.5391017198562622,371.30553402289286,-23.26799440615725,160.80413899371754,0.6231526136398315,420.8785002025437,176.5528520349204,-378.64143055571884,0.03767597675323486,648.1665497372594,-29.18733078260207,39.45808128538414,0.08245375752449036,243.7554726539344,141.78147800056738,-771.5190483228113,0.004535555839538574,536.3033757390187,-73.18125838373409,-411.6620525660202,0.008904516696929932,1082.29,2099.28,4.17,270.88,,,,,1852.22,2092.94,8.61,90.16,1835.86,2092.98,8.66,90.16,1589.55,2094.85,8.12,90.57,,,,,1761.1,986.56,7.36,179.85,1761.06,1002.02,7.29,179.85,1560.09,2095.14,8.82,90.57,1142.18,2096.52,8.99,89.86,866.81,2094.5,6.95,90.06,852.9,2094.52,6.9,90.06,594.48,2094.8,7.93,90.06,564.55,2094.76,8.06,89.83,548.82,2094.68,7.45,89.67,397.51,2093.81,8.26,89.67,,,,,,,,,1d,7,1568223547
34214,34214,1359.1335648587592,1568224674.5793009,1359.1335648587592,-76.73938753512296,560.3294853095646,98.437680543207,628.5514903025769,0.9978649616241456,557.4594958985717,129.01438140944867,663.4225125602743,0.9970384836196899,551.221858163172,71.21198956281017,659.1332719649777,0.991792857646942,530.5898196017795,175.81440818905548,681.7977724447549,0.933349609375,561.3703472297292,32.23606211732965,682.456042595724,0.5459491610527039,408.2151901698258,258.2728770998043,545.5053804142605,0.9631510972976683,411.5662154586975,-9.092566992169774,530.6644440420287,0.4425840973854065,545.8757573653322,301.94601993560934,358.9141615557662,0.9569976329803468,529.1245968661568,-105.75471465653902,348.66632736200006,0.9394031763076782,726.7662797453951,331.07331639210133,160.86551837183413,0.5807675123214722,715.0128842667392,-173.58890370944061,182.08388161799823,0.8365378975868225,415.65693532396415,182.4656155742421,71.51354994830348,0.4720739722251892,403.19759740234826,-23.25390128755315,146.41953104606702,0.3764829933643341,538.5615615096643,174.26922428167683,-235.957813117683,0.13676884770393372,666.6928993554454,-28.693528575167626,29.823349590208462,0.1029990017414093,249.0142241415831,152.24436459073797,-764.912291592552,0.01027962565422058,543.8470874916993,-93.55932335371624,-430.62078267618216,0.007309019565582275,1082.149027593211,2099.2833564858756,4.166643514124075,270.87664351412405,,,,,1852.505301299453,2092.936643514124,8.593217570620379,90.16,1836.1486577853293,2092.98,8.649930542372228,90.16,1589.8218753559495,2094.846643514124,8.116643514124075,90.57,,,,,1761.1,986.3149765310576,7.36,179.85,1761.06,1001.7749765310576,7.310138915255548,179.85,1560.3887272429572,2095.136643514124,8.816643514124076,90.57,1142.4854402147093,2096.52,9.006782429379623,89.86,867.0415975254386,2094.5,6.9265045988685285,90.06,853.1349540113147,2094.52,6.9335648587592456,90.06,594.745162384198,2094.8,7.913217570620378,90.06,564.8218753559498,2094.76,8.070069457627774,89.8434259435037,549.0717364406944,2094.68,7.476851887007396,89.67,397.7852318418258,2093.813356485876,8.25328702824815,89.67,,,,,,,,,1d,7,1568223547
34215,34215,1359.1666878654414,1568224674.61258,1359.1666878654414,-73.77813955205124,560.3579559499572,98.58246651854073,629.0369079601453,0.9978413581848145,554.3128679249891,128.2761542415338,661.3605225503246,0.9961038827896118,548.1185441188086,70.96684086393115,657.4601710313234,0.9904845356941224,533.3299528167906,174.55631838580894,685.1810727236037,0.9192209243774414,557.5940888646325,31.704355402703985,681.8579156935193,0.4472128450870514,415.2738962629676,256.67870384871514,552.3536975536308,0.9654572606086732,417.3211458645632,-8.811223859461592,538.1500992728488,0.4514887928962708,541.2282848069528,303.9110210180612,369.69301635195626,0.9208045601844788,514.5051454341916,-98.54049554800623,362.87788657249087,0.7148257493972778,730.7671130885852,331.35972112251864,161.73588825463025,0.589328944683075,703.5501791006267,-171.80922159398392,183.48000806594945,0.0718347430229187,412.2856691598397,181.08551750848926,72.14232842418475,0.5537968873977661,374.2444301953826,-21.200101149889385,169.15225189258885,0.6981419920921326,540.3191908972466,180.16782174631496,-232.3510646010734,0.03627023100852966,634.2290337920184,-28.068691459868198,30.02072468069869,0.11681914329528807,255.08887338961458,167.6425554668735,-757.2554228954132,0.005326300859451294,558.1120238051972,-82.85380709439947,-428.1853709180989,0.011464893817901613,1082.0099109651449,2099.2866687865444,4.1633312134558365,270.87333121345586,,,,,1852.786846856254,2092.9333312134563,8.576656067279178,90.16,1836.4335156427978,2092.98,8.639993640367507,90.16,1590.0901717100771,2094.843331213456,8.113331213455835,90.57,,,,,1761.1,986.073178582276,7.36,179.85,1761.06,1001.533178582276,7.330012719264988,179.85,1560.6835220024307,2095.133331213456,8.813331213455836,90.57,1142.786859575519,2096.52,9.023343932720822,89.86,867.2701462715472,2094.5,6.903318494190849,90.06,853.3668150580916,2094.52,6.966687865441644,90.06,595.006834136989,2094.8,7.896656067279178,90.06,565.0901717100774,2094.76,8.080006359632494,89.85667514617666,549.3201589908124,2094.68,7.503350292353317,89.67,398.0568404966215,2093.8166687865437,8.246662426911671,89.67,,,,,,,,,1d,7,1568223547
34216,34216,1359.2,1568224674.6460493,1359.2,-111.15995164726549,557.5888896959926,100.62068147578098,626.0170922274465,0.9982252717018129,564.4590581138048,129.10283431062635,667.9460428599732,0.9963467121124268,554.3123558846838,71.87731190749841,661.3688845904709,0.991225242614746,536.5119867879439,176.2303794702578,687.6686470038487,0.8958743214607239,556.1465815473452,32.56173866613559,682.5160058568001,0.4408469498157501,423.1692607552278,255.7752678724654,547.8444925574132,0.9642359018325806,418.0694468220697,-9.6557433157365,542.43991224902,0.540244460105896,530.2637367984377,306.7981480908314,351.7906636736824,0.9359290599822998,529.9711207044205,-101.7606760899112,370.7982458346861,0.4954365193843842,730.6639692463278,331.82695156817346,164.20586441653424,0.6665215492248535,749.1291042295151,-172.76568532584113,172.02073897571637,0.9153606295585632,412.3327202685591,178.1513555285674,70.48749147917232,0.5711883902549744,363.4781570992224,-23.56938286232409,158.5883674239369,0.7717554569244385,561.8312225923098,176.56148477500489,-204.48360928755955,0.1566232442855835,640.9221462662094,-28.34807070468063,41.194400745571954,0.2982313632965088,254.70395382728898,164.60411010254418,-759.5866825375801,0.013532042503356934,558.8075146272081,-78.40538133557301,-432.7133986996345,0.004917770624160768,1081.87,2099.29,4.16,270.87,,,,,1853.07,2092.93,8.56,90.16,1836.72,2092.98,8.63,90.16,1590.36,2094.84,8.11,90.57,,,,,1761.1,985.83,7.36,179.85,1761.06,1001.29,7.35,179.85,1560.98,2095.13,8.81,90.57,1143.09,2096.52,9.04,89.86,867.5,2094.5,6.88,90.06,853.6,2094.52,7.0,90.06,595.27,2094.8,7.88,90.06,565.36,2094.76,8.09,89.87,549.57,2094.68,7.53,89.67,398.33,2093.82,8.24,89.67,,,,,,,,,1d,7,1568223547
34217,34217,1359.2342250538811,1568224674.680578,1359.2342250538811,-72.71718755327579,562.4422097725773,100.56402607008995,628.4104827112524,0.9977821111679076,558.5201586443195,129.52133341509105,662.3637567449351,0.996070384979248,551.9367484007788,72.69907991294073,658.6298709995302,0.9915666580200196,537.3149702780133,176.87243549934806,686.854520305898,0.903262495994568,537.5547786825366,32.17189137154348,673.582228065775,0.4975275695323944,409.64542014969567,258.47105766272216,544.9120095456648,0.9638904929161072,419.15921844452606,-7.9306579351358115,541.3141591588195,0.39016541838645935,544.2569232630393,301.03188614342633,359.7932933565131,0.9482772350311279,516.0976796632312,-89.0486536208229,382.38537073017113,0.8140661716461182,728.6806428220273,331.3595538150288,159.96061730543215,0.5176056027412415,722.108163899556,-172.1762761176173,176.7683906697375,0.05725601315498353,407.35699525246963,181.1244957155212,57.182039560156966,0.5422739982604979,378.16799436151723,-22.339724519806484,160.46236144869675,0.8001838922500609,402.5597162363336,177.57816161577577,-398.3492856932757,0.03479340672492981,700.1790184588882,-20.62512116148352,45.83923609845596,0.09934809803962708,276.23786699769624,166.21714958385348,-732.2495820115591,0.009803742170333862,563.8602509794672,-74.6929500348034,-436.0027963605777,0.01949822902679444,1081.7296772790862,2099.29,4.1565774946118665,270.87,,,,,1853.3643354633796,2092.93,8.56,90.16,1837.0109129579916,2092.98,8.595774946118668,90.16,1590.6372229364385,2094.836577494612,8.113422505388133,90.57,,,,,1761.1,985.5767346012782,7.36,179.85,1761.06,1001.0367346012781,7.353422505388132,179.85,1561.2811804741557,2095.13,8.81,90.57,1143.3980254849318,2096.52,9.053690021552534,89.86,867.7361528717813,2094.5,6.914225053881332,90.06,853.8361528717813,2094.52,6.969197451506803,90.06,595.5403779256625,2094.8,7.890267516164401,90.06,565.6372229364388,2094.76,8.1105350323288,89.87,549.8301104094982,2094.683422505388,7.543690021552532,89.67,398.6140679472151,2093.82,8.246845010776267,89.67,,,,,,,,,1d,7,1568223547
