,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,W_in-P_out.0_x,W_in-P_out.0_y,W_in-P_out.0_speed,W_in-P_out.0_angle,W_in-P_out.1_x,W_in-P_out.1_y,W_in-P_out.1_speed,W_in-P_out.1_angle,W_in-P_out.2_x,W_in-P_out.2_y,W_in-P_out.2_speed,W_in-P_out.2_angle,W_in-P_out.3_x,W_in-P_out.3_y,W_in-P_out.3_speed,W_in-P_out.3_angle,W_in-P_out.4_x,W_in-P_out.4_y,W_in-P_out.4_speed,W_in-P_out.4_angle,W_in-P_out.5_x,W_in-P_out.5_y,W_in-P_out.5_speed,W_in-P_out.5_angle,W_in-P_out.6_x,W_in-P_out.6_y,W_in-P_out.6_speed,W_in-P_out.6_angle,conflict_1a_1_x,conflict_1a_1_y,conflict_1a_1_speed,conflict_1a_1_angle,conflict_1a_2_x,conflict_1a_2_y,conflict_1a_2_speed,conflict_1a_2_angle,W_in-P_out.7_x,W_in-P_out.7_y,W_in-P_out.7_speed,W_in-P_out.7_angle,conflict_1a_3_x,conflict_1a_3_y,conflict_1a_3_speed,conflict_1a_3_angle,W_in-P_out.8_x,W_in-P_out.8_y,W_in-P_out.8_speed,W_in-P_out.8_angle,W_in-P_out.9_x,W_in-P_out.9_y,W_in-P_out.9_speed,W_in-P_out.9_angle,W_in-P_out.10_x,W_in-P_out.10_y,W_in-P_out.10_speed,W_in-P_out.10_angle,W_in-P_out.11_x,W_in-P_out.11_y,W_in-P_out.11_speed,W_in-P_out.11_angle,conflict_1e_x,conflict_1e_y,conflict_1e_speed,conflict_1e_angle,W_in-P_out.12_x,W_in-P_out.12_y,W_in-P_out.12_speed,W_in-P_out.12_angle,scenario,participant_id,source_file
39741,39741,1259.6,1568023532.771924,1259.6,-113.43032191908111,589.2727473321897,71.02941849932779,672.6108700156632,0.994463324546814,603.7886043973633,83.70848958280281,723.4606659141327,0.9196490049362184,629.8332614463003,37.54022179452952,716.4785867270259,0.982658326625824,604.990459982467,97.10607626294512,750.7438055925471,0.37598171830177307,596.1712846840783,-33.7791010102163,712.0456450854242,0.8552356958389282,440.85935334618966,157.48735128893577,587.4467229752461,0.9369569420814514,458.5510874604975,-86.67249600616434,554.722413554498,0.5793413519859314,537.7630154211416,245.487552220205,372.6980996639244,0.5416802763938904,540.4389783976686,-160.8818179954992,367.998635489038,0.26172006130218506,701.6787458733722,297.1822740402468,190.94441009442755,0.8893881440162659,773.0124412355,-175.58820263244056,169.73950985563127,0.8757209777832031,354.6465722010408,164.79222158301732,198.92381337661843,0.3182333707809448,354.5711707957164,-45.05740534394536,174.84709795038646,0.8858327865600586,653.2131316728793,204.33565692795887,66.27782303399488,0.20138445496559146,617.7539160781416,-70.77505358456219,-44.2883011694953,0.3575407564640045,261.567292609567,260.9122989840091,-758.2320979464096,0.001705855131149292,379.4678926187475,-59.7651328649421,-644.8323430294754,0.005117267370223999,1073.85,2099.63,2.88,267.09,1818.64,2093.03,7.56,90.16,1804.3,2093.07,7.5,90.16,1789.77,2093.11,7.47,90.16,1774.45,2093.15,7.52,90.16,1621.95,2094.52,7.57,90.57,1598.84,2094.76,7.87,90.57,1579.68,2094.95,7.99,90.57,1760.75,1120.34,6.75,179.85,1760.71,1135.29,6.73,179.85,1564.87,2095.1,7.97,90.57,1760.67,1150.25,6.74,179.85,1004.43,2095.83,7.0,89.4,990.54,2095.68,6.95,89.4,943.1,2095.19,8.15,89.4,802.45,2094.57,8.26,90.06,,,,,515.73,2094.49,6.29,89.67,1d,2,1568022227
39742,39742,1259.6331599875455,1568023532.8051875,1259.6331599875455,-108.96600702451737,583.0523898792374,74.52341746732856,666.4295843781622,0.9925309419631958,589.304414328333,90.8307308552632,717.1430442233868,0.9930999279022216,627.5841076157693,39.41983014460629,712.6371227242166,0.9872847199440002,602.8664717267941,98.47674703154608,749.5174535288643,0.2987316846847534,591.8579449851316,-30.349502897394718,707.9649879310167,0.7659077644348145,441.862693695858,153.6746752140206,585.1944091125176,0.9259003400802612,458.599063381217,-86.35710583754282,554.525792511741,0.5623341202735901,540.6826947596693,246.18926936358417,373.08294009719697,0.5985656380653381,540.47283358686,-159.98175716452616,370.35624232499663,0.2845512628555298,701.2657694061861,298.41658797756145,193.85910749561376,0.8795312643051147,769.0991586362038,-170.63570499391858,171.23604587378244,0.7502615451812744,361.373508556394,166.39904689520156,200.3020274598661,0.31055164337158203,357.1929530969612,-44.81209893827813,181.0254798601437,0.8852635622024536,646.9052150791821,201.07171524159008,75.71289884516729,0.26909583806991577,627.0473733031276,-71.17163884750308,-37.59274056581691,0.3652721047401428,351.6550999835114,247.55101227763873,-619.6293571807196,0.02682328224182129,376.55907699153124,-60.09742470052857,-647.8375121500603,0.007142454385757445,1073.7538360361173,2099.623368002491,2.8766840012454264,267.01704802739937,1818.892015905348,2093.026684001245,7.550052003736278,90.16,1804.5520159053478,2093.066684001245,7.529843988791168,90.16,1790.0220159053476,2093.106684001245,7.506475986300316,90.16,1774.7020159053477,2093.15,7.526631997509147,90.16,1622.2020159053477,2094.52,7.573315998754574,90.57,1599.1019639016113,2094.756684001245,7.866684001245426,90.57,1579.945279900366,2094.946684001245,8.003263995018296,90.57,1760.75,1120.1145120846886,6.776527990036593,179.85,1760.71,1135.0678280834434,6.7532119912820185,179.85,1565.1319639016112,2095.096684001245,7.956736004981702,90.57,1760.67,1150.024512084689,6.7532639950182975,179.85,1004.66211991282,2095.83,6.993368002490853,89.4,990.77211991282,2095.6833159987546,6.953315998754574,89.4,943.3719118978752,2095.1933159987548,8.163263995018296,89.4,802.7219118978751,2094.57,8.250052003736277,90.06,,,,,515.9389079215382,2094.49,6.293315998754574,89.67,1d,2,1568022227
39743,39743,1259.6665650201194,1568023532.8386967,1259.6665650201194,-105.29667976827072,581.8860448655432,79.68316607637112,667.7957386054012,0.9930813908576964,595.4803749989583,90.40397156762664,714.9626246684453,0.9866228103637696,630.5245833782479,45.713095271835,714.7939797408302,0.9886394739151,605.6156740112438,100.15309761426676,750.6126343472928,0.19854629039764404,594.4510777070223,-32.32035388493065,708.6133563803555,0.8797494769096375,445.5179325869945,154.90968693518263,588.0823318601333,0.9166883230209352,462.8416502670357,-86.56522832328697,554.6815990137854,0.5999913811683655,537.4370116377816,246.3290312184172,372.1635759942565,0.6227301359176636,549.642351241569,-159.5593112113487,374.7663749765412,0.2843870520591736,706.996506474671,296.49858344100363,200.86356890285072,0.9110348224639891,770.7841171945389,-176.7214271858131,166.43201866852638,0.8552575111389159,364.8892986178942,165.21242665097367,198.03401975242062,0.2844198942184448,354.837542736788,-46.61011991846439,172.73395335466873,0.8791414499282837,648.9399073005733,198.4666879974989,77.27272584832805,0.17564207315444946,636.5518231605797,-70.89966021691461,-33.1140461077747,0.3260767757892609,329.800021155192,247.14698236207963,-655.9111883365252,0.005356103181838989,390.30444782304113,-62.65146372811999,-631.1806722842646,0.008172363042831421,1073.6569614416535,2099.616686995976,2.873343497988062,266.9435569557373,1819.1458941529074,2093.0233434979878,7.540030493964187,90.16,1804.8058941529075,2093.063343497988,7.5599085181074415,90.16,1790.275894152907,2093.103343497988,7.543221522131318,90.16,1774.9558941529074,2093.15,7.533313004023875,90.16,1622.4558941529074,2094.52,7.5766565020119385,90.57,1599.3658636589432,2094.7533434979878,7.863343497988062,90.57,1580.2125201609551,2094.943343497988,8.016626008047751,90.57,1760.75,1119.8873578631883,6.803252016095502,179.85,1760.71,1134.8440143652,6.776595514083565,179.85,1565.3958636589432,2095.093343497988,7.943373991952249,90.57,1760.67,1149.7973578631884,6.766626008047751,179.85,1004.8959551408356,2095.83,6.9866869959761235,89.4,991.0059551408356,2095.686656502012,6.9566565020119375,89.4,943.6458331649787,2095.196656502012,8.176626008047752,89.4,802.995833164979,2094.57,8.240030493964188,90.06,,,,,516.1493596267521,2094.49,6.296656502011938,89.67,1d,2,1568022227
39744,39744,1259.6665650201194,1568023532.8386967,1259.6665650201194,,590.8150437778543,78.98232607981353,681.1645855028579,0.9673644304275512,599.84617950653,91.43917959054052,725.6633946532318,0.950392484664917,635.1615993136112,41.659513930657404,720.6465402017243,0.990553379058838,615.3617020721562,94.40939766367998,751.3275057832283,0.19765174388885492,604.0123476382053,-23.28300755222572,710.7127433467198,0.7246710062026978,434.0778208222887,159.94887255848116,602.2258333509328,0.9664976000785828,460.3974255245366,-85.43221354615967,552.7653675957669,0.6037647128105164,527.9873768833609,241.58205890805863,375.79138319461083,0.22445255517959595,539.8120475015513,-160.87562308464004,366.8927120824131,0.2965472340583801,717.9076451059367,293.0382661915441,199.0509067017628,0.949033796787262,772.3752135987993,-173.55601798555168,170.48897237331224,0.6557083129882812,350.71471837748504,153.11384868823725,195.99981735471215,0.5384722352027893,353.0089813409179,-46.03274315003789,162.77667815041661,0.8883941173553467,653.4778649442756,193.956042376786,50.28252469728568,0.07386273145675659,734.1672954562846,-62.28110455665388,34.779552969416216,0.5221369862556458,347.4842125458802,241.68813063744668,-645.1896270532084,0.007937401533126831,405.68770353674483,-63.95341487105358,-611.4963522641124,0.017263591289520264,1073.6569614416535,2099.616686995976,2.873343497988062,266.9435569557373,1819.1458941529074,2093.0233434979878,7.540030493964187,90.16,1804.8058941529075,2093.063343497988,7.5599085181074415,90.16,1790.275894152907,2093.103343497988,7.543221522131318,90.16,1774.9558941529074,2093.15,7.533313004023875,90.16,1622.4558941529074,2094.52,7.5766565020119385,90.57,1599.3658636589432,2094.7533434979878,7.863343497988062,90.57,1580.2125201609551,2094.943343497988,8.016626008047751,90.57,1760.75,1119.8873578631883,6.803252016095502,179.85,1760.71,1134.8440143652,6.776595514083565,179.85,1565.3958636589432,2095.093343497988,7.943373991952249,90.57,1760.67,1149.7973578631884,6.766626008047751,179.85,1004.8959551408356,2095.83,6.9866869959761235,89.4,991.0059551408356,2095.686656502012,6.9566565020119375,89.4,943.6458331649787,2095.196656502012,8.176626008047752,89.4,802.995833164979,2094.57,8.240030493964188,90.06,,,,,516.1493596267521,2094.49,6.296656502011938,89.67,1d,2,1568022227
39745,39745,1259.7,1568023532.872236,1259.7,-108.89526413145144,578.806777655735,83.23962829347042,667.5502384690302,0.9953154921531676,587.0847030553166,93.98251835997036,712.9416457681555,0.9868120551109314,627.2147684537083,50.872992972950755,714.686320820102,0.9930094480514526,599.3821049260448,101.32614945810244,740.9444109820413,0.16464564204216006,585.1070697991421,-33.43041357398332,705.6197973191494,0.914960503578186,439.9357886966835,157.23628049598963,589.3522605563795,0.9143335223197936,465.8927367545273,-80.36885921820537,534.1851387246106,0.02639636397361756,530.5143539623425,244.7749169119796,372.433098685377,0.6271852254867554,563.435718581983,-162.48853289276562,351.01187588353264,0.6846257448196411,715.544631714468,297.15744025840235,205.7077821004316,0.9116181135177612,769.0348884531427,-172.27338192182563,171.13393838391818,0.7779630422592163,357.6155446773305,160.5652917882581,195.04139526638363,0.2969857454299927,359.0723586924537,-52.59638352381218,174.25640234840716,0.794467568397522,658.2634413364102,194.8852357506019,67.35686711352955,0.17458507418632507,680.7375178209395,-69.01303762426866,-2.7490862944646324,0.322968065738678,348.80676755828387,241.43818871784507,-648.0808448037163,0.00464397668838501,396.52396159003473,-66.12347902350147,-622.4576423309992,0.008724033832550049,1073.56,2099.61,2.87,266.87,1819.4,2093.02,7.53,90.16,1805.06,2093.06,7.59,90.16,1790.53,2093.1,7.58,90.16,1775.21,2093.15,7.54,90.16,1622.71,2094.52,7.58,90.57,1599.63,2094.75,7.86,90.57,1580.48,2094.94,8.03,90.57,1760.75,1119.66,6.83,179.85,1760.71,1134.62,6.8,179.85,1565.66,2095.09,7.93,90.57,1760.67,1149.57,6.78,179.85,1005.13,2095.83,6.98,89.4,991.24,2095.69,6.96,89.4,943.92,2095.2,8.19,89.4,803.27,2094.57,8.23,90.06,,,,,516.36,2094.49,6.3,89.67,1d,2,1568022227
39746,39746,1259.7323459916386,1568023532.9059186,1259.7323459916386,-84.48136153457756,577.9762321209138,85.8295056722121,666.962070381078,0.9958251118659972,583.0690020349757,94.76656060550431,710.139690463105,0.9834431409835817,622.9514269345956,52.039545132083646,713.5088791325677,0.9914134740829468,593.9621584608229,104.14115386074666,737.0053554081682,0.17680466175079346,591.5551652263957,-34.435691478552584,709.0325965132993,0.9271899461746216,440.1988813759578,158.4915307516032,588.7835378251541,0.9151505827903748,468.2885628238272,-78.04588759481956,525.9766330075448,0.03138044476509093,519.3671710023825,239.6410017797626,370.7100069417301,0.1981601119041443,567.2129751934073,-163.7660489888054,344.61116139408165,0.6484939455986023,717.9454216094732,293.4507587305918,200.7911663142567,0.9289708137512208,766.0034946972098,-172.45624011694468,168.75325563116837,0.7501363754272461,355.5103601053141,152.98722371940957,194.47031530348232,0.3193493485450745,358.81331757299125,-54.61922076354925,178.17340337655074,0.7967149615287781,654.2300230444756,190.57355468668004,58.68780212956108,0.120623379945755,651.908989758419,-71.23248115811059,-22.485341637657445,0.2839169204235077,439.8964166108242,233.77233569394127,-549.3701032598019,0.00716516375541687,415.97591282971865,-62.781064505959904,-602.6477101385898,0.0065830647945404035,1073.4661966242481,2099.6035308016726,2.87,266.82471561170604,1819.6393603381252,2093.02,7.513827004180724,90.16,1805.302594937289,2093.06,7.583530801672291,90.16,1790.7790641356169,2093.1,7.602642194146986,90.16,1775.4525949372892,2093.146765400836,7.546469198327709,90.16,1622.955829536453,2094.516765400836,7.576765400836145,90.57,1599.882298734781,2094.746765400836,7.834123206689159,90.57,1580.7355333339447,2094.936765400836,8.007357805853013,90.57,1760.75,1119.440047256858,6.820296202508434,179.85,1760.71,1134.396812657694,6.8129383966554204,179.85,1565.9187679331085,2095.0867654008357,7.949407594983129,90.57,1760.6732345991638,1149.3500472568578,6.7897037974915655,179.85,1005.3596565406338,2095.833234599164,6.996172995819276,89.4,991.463187342306,2095.693234599164,6.9470616033445785,89.4,944.185237131436,2095.2032345991643,8.180296202508433,89.4,803.5352371314361,2094.57,8.220296202508434,90.06,,,,,516.5637797473229,2094.493234599164,6.3,89.67,1d,2,1568022227
39747,39747,1259.764586662759,1568023532.9394915,1259.764586662759,-88.99729402604349,574.9961215224638,87.08070054100054,664.3965965741187,0.9957290887832642,586.1961999456937,95.567431452509,711.525395789052,0.9809374809265136,629.7869279646087,52.85585916735221,715.9710916499606,0.9906719923019408,589.3748407743423,106.24459894864785,733.1139601992747,0.15423840284347534,584.4937888886783,-34.21056484835774,704.4700020481778,0.8971471786499023,445.5457166144034,153.96899175795284,587.9458425322962,0.9059010744094848,469.42880393327226,-76.28834452846061,522.1760364644215,0.04016289114952088,532.1518849459778,247.24904499448002,367.5281005987378,0.5161716938018799,566.5937554399608,-165.0809991779279,341.6019118515734,0.6249179840087891,719.417576613237,293.70238007084095,206.0816568344361,0.9131197929382324,771.6405939924678,-179.0582577970301,171.58860341824072,0.8467004299163818,365.16125092302804,156.23760097095706,190.62457111847272,0.2348499298095703,355.4111183190274,-55.750891663682154,171.87459919486008,0.7940349578857422,648.2386766736646,184.40409621943215,56.62186892765007,0.17977628111839294,700.1146589076518,-68.9104774196649,10.986457531867359,0.4559082984924317,501.0817511621423,226.7926150230805,-482.16118277140123,0.009080946445465088,407.6067909106891,-75.97040183810873,-609.4998767388353,0.00942915678024292,1073.3726986779986,2099.5970826674484,2.87,266.7795786721373,1819.8779413044172,2093.02,7.497706668620479,90.16,1805.5443999706927,2093.06,7.577082667448193,90.16,1791.0273173032447,2093.1,7.62521066393133,90.16,1775.6943999706928,2093.143541333724,7.552917332551807,90.16,1623.2008586369686,2094.5135413337243,7.573541333724097,90.57,1600.133775969521,2094.743541333724,7.808330669792767,90.57,1580.9902346357965,2094.933541333724,7.98478933606867,90.57,1760.75,1119.2208106932383,6.810624001172288,179.85,1760.71,1134.1743520269627,6.825834665103617,179.85,1566.1766933020724,2095.083541333724,7.968751997655426,90.57,1760.676458666276,1149.1308106932386,6.7993759988277125,179.85,1005.5885653055893,2095.836458666276,7.012293331379522,89.4,991.6856479730374,2095.696458666276,6.934165334896384,89.4,944.4496106346242,2095.206458666276,8.170624001172287,89.4,803.7996106346242,2094.57,8.210624001172286,90.06,,,,,516.766895975382,2094.496458666276,6.3,89.67,1d,2,1568022227
39748,39748,1259.8,1568023532.9763682,1259.8,-84.32363088920766,581.4466991660234,87.14510568988838,667.7563954228954,0.9949814677238464,590.119067862862,95.4315061239768,712.4988445613029,0.9789149761199952,626.5655002567197,53.05176275592385,715.0936120484633,0.9898269176483154,590.9976708580169,105.46789319359695,734.058502621963,0.15611445903778076,583.6477543209878,-32.148240462018286,704.3236708746948,0.9226488471031188,449.6630324105122,157.78681951882749,590.9222236574808,0.9048305749893188,469.6611419876117,-75.17286062601107,521.0692334786471,0.031715571880340576,525.0678060263658,240.9366124708298,369.6463501458033,0.12397736310958862,565.2639302007774,-166.74109198080245,343.37427991247574,0.6893733739852905,717.66638178802,291.94829623125804,202.142346936188,0.907100796699524,773.8963738842455,-171.3597360762982,176.60204357495965,0.7532761096954346,345.77521710136443,150.28580575078468,186.27613891347724,0.4346399307250977,349.8190291343351,-58.5564273680381,169.7586277788274,0.7744759917259216,651.9275429317918,178.1255162301122,50.29133870547707,0.1721160113811493,712.1242929556903,-66.78959756342289,19.993262642215086,0.509564995765686,489.68927082766515,206.68625334244686,-499.3974810174884,0.011620610952377321,501.8373806227018,-63.63082054255693,-504.15021397949226,0.007975876331329346,1073.27,2099.59,2.87,266.73,1820.14,2093.02,7.48,90.16,1805.81,2093.06,7.57,90.16,1791.3,2093.1,7.65,90.16,1775.96,2093.14,7.56,90.16,1623.47,2094.51,7.57,90.57,1600.41,2094.74,7.78,90.57,1581.27,2094.93,7.96,90.57,1760.75,1118.98,6.8,179.85,1760.71,1133.93,6.84,179.85,1566.46,2095.08,7.99,90.57,1760.68,1148.89,6.81,179.85,1005.84,2095.84,7.03,89.4,991.93,2095.7,6.92,89.4,944.74,2095.21,8.16,89.4,804.09,2094.57,8.2,90.06,,,,,516.99,2094.5,6.3,89.67,1d,2,1568022227
39749,39749,1259.8311081092324,1568023533.0066755,1259.8311081092324,-105.15661563387212,579.5685802941857,88.19830480988955,668.396421436374,0.995801329612732,590.4958523630253,95.96546147473549,712.3581571765822,0.9757548570632936,632.8247877075266,54.11867854284231,716.7590560378605,0.9908862113952636,591.9977116111803,105.85056653901137,733.7167409844717,0.15047717094421387,587.3020580405982,-31.807548649747186,705.0130664602399,0.939128041267395,446.28393311575445,160.86645577888657,588.7243349567374,0.9144282341003418,470.201760035017,-75.24741161497897,519.655339807832,0.025969654321670532,526.852329734759,241.0361835948977,363.95333633448615,0.4253333806991577,558.5236768318325,-168.88208179086251,338.68923139728275,0.6513550281524658,718.6853134261029,293.3185163723658,199.35693391012717,0.8953020572662354,768.2580547592634,-170.3603487563341,174.16046156262263,0.7787046432495117,380.3641185600197,149.3921460340277,175.9471570514651,0.2250971496105194,359.64960441750435,-54.27136344028063,173.23290692341587,0.8044009208679199,707.4861055616467,178.33665644367542,49.352869195516796,0.1541619598865509,640.882250039793,-74.61897333429937,-29.354866764842054,0.3679804801940918,528.9831717157664,218.00632425882216,-461.60618974728925,0.004461795091629028,476.9507732271536,-62.15656582025901,-530.1578545009902,0.006224989891052246,1073.1828972941494,2099.5837783781535,2.866889189076755,266.67711621430493,1820.3733108192434,2093.02,7.48622162184649,90.16,1806.0433108192435,2093.06,7.554445945383776,90.16,1791.533310819243,2093.1,7.615781079844306,90.16,1776.1995324410898,2093.14,7.591108109232447,90.16,1623.7064216301667,2094.5068891890774,7.60110810923245,90.57,1600.6495324410898,2094.7368891890765,7.783110810923245,90.57,1581.5219756847828,2094.9268891890765,7.984886487385959,90.57,1760.753110810923,1118.7684648572194,6.796889189076755,179.85,1760.7131108109234,1133.7184648572195,6.8306675672302655,179.85,1566.7057540629364,2095.076889189077,7.977556756307019,90.57,1760.68,1148.6753540462962,6.834886487385957,179.85,1006.054645953704,2095.8431108109235,7.0175567563070205,89.4,992.1446459537037,2095.7,6.929332432769733,89.4,944.9919756847827,2095.21,8.16,89.4,804.3481973066292,2094.57,8.215554054616224,90.06,,,,,517.1828702772411,2094.5,6.275113512614041,89.67,1d,2,1568022227
39750,39750,1259.8698631779614,1568023533.0444329,1259.8698631779614,-109.50503623600558,578.2315285508731,85.57784216572436,666.5652991138586,0.9963066577911376,594.1162994973197,95.59836226333758,713.4843504461662,0.9844149351119996,633.2375278680032,52.44910107631939,716.780966309174,0.9925383925437928,587.940889952532,107.19298263501715,733.0844687688008,0.16651785373687744,590.400601089058,-35.123415310849126,707.5155756769168,0.9160354137420654,445.3909892122045,159.4936113305483,589.6532757928129,0.9081425666809082,465.64287658724265,-84.95247063011898,546.7240335750539,0.6279430985450745,521.4941085274004,239.19243504564201,361.93868547608025,0.4553986489772797,545.1537946996908,-168.11631474826842,357.54244856932274,0.24073615670204165,723.6986727008798,291.02812755654617,197.21096121701999,0.9254422187805176,764.1721176390448,-179.3523751929826,172.1453583326173,0.8336668014526367,351.42526779893205,148.09485036466728,177.64478227574182,0.4898264110088349,356.11395228973043,-50.35653103347497,169.76919470187798,0.8686126470565796,674.0312481271385,170.12359145195362,33.27930757898139,0.069298654794693,601.7852626955428,-79.71048528763465,-55.16741944748158,0.3690984547138214,546.4097488211838,221.1151438115356,-442.930903343092,0.010186761617660522,432.4698188171472,-84.30062067492815,-581.9131311030081,0.010245829820632936,1073.0743831017076,2099.5760273644078,2.863013682203841,266.61123259746535,1820.663973834712,2093.02,7.493972635592318,90.16,1806.333973834712,2093.06,7.535068411019207,90.16,1791.8239738347115,2093.1,7.573150504242258,90.16,1776.4979464703042,2093.14,7.629863177961583,90.16,1624.000960152508,2094.503013682204,7.6398631779615815,90.57,1600.9479464703045,2094.733013682204,7.786986317796159,90.57,1581.8358917414887,2094.923013682204,8.015890542369268,90.57,1760.7569863177964,1118.504930389861,6.793013682203841,179.85,1760.7169863177962,1133.4549303898614,6.819041046611525,179.85,1567.0119191058966,2095.073013682204,7.9620547288153665,90.57,1760.68,1148.4079440720652,6.865890542369267,179.85,1006.3220559279347,2095.846986317796,7.002054728815367,89.4,992.4120559279351,2095.7,6.940958953388475,89.4,945.3058917414888,2095.21,8.16,89.4,804.6698643770811,2094.57,8.23493158898079,90.06,,,,,517.4231517033618,2094.5,6.244109457630732,89.67,1d,2,1568022227
39751,39751,1259.9,1568023533.073794,1259.9,-108.84946245210979,575.3941006766784,85.89814172435983,663.5448875391646,0.9959615468978882,587.3126144822106,97.397889053694,711.0320880780322,0.9827852845191956,640.0343763266877,52.2358911565367,717.8504053982872,0.9929479360580444,586.9320002029891,107.87880922903588,731.6401393700299,0.16153401136398315,585.8992885214208,-36.39936448264663,705.3395842313846,0.8760196566581726,449.6806228780367,157.06450956350187,591.0058486849857,0.9100822210311892,465.3373978478682,-80.72202774584711,532.4250724704712,0.02533629536628723,531.0727534128889,245.9788054713784,363.7905077754937,0.4705500304698944,560.8990525517934,-169.4680816855734,347.3384262819296,0.7115076780319214,730.2329521497755,289.503115849902,199.13250192054082,0.9402434229850768,760.7495942933248,-173.74071256719617,168.43770122321294,0.7651242017745972,359.68098818289315,153.51297901385982,175.31456230879917,0.24642068147659305,357.67701613356047,-51.70190193538965,165.29516413769252,0.8292909860610962,705.6448738710178,171.6382376065212,28.628302252308803,0.1390140950679779,732.5648008199736,-63.064985235339186,35.373675327056155,0.2748594880104065,542.4884159532498,201.9276981800666,-445.52088803142027,0.01005604863166809,1317.7879262873305,6.66198773353635,377.68886546599157,0.005271732807159424,1072.99,2099.57,2.86,266.56,1820.89,2093.02,7.5,90.16,1806.56,2093.06,7.52,90.16,1792.05,2093.1,7.54,90.16,1776.73,2093.14,7.66,90.16,1624.23,2094.5,7.67,90.57,1601.18,2094.73,7.79,90.57,1582.08,2094.92,8.04,90.57,1760.76,1118.3,6.79,179.85,1760.72,1133.25,6.81,179.85,1567.25,2095.07,7.95,90.57,1760.68,1148.2,6.89,179.85,1006.53,2095.85,6.99,89.4,992.62,2095.7,6.95,89.4,945.55,2095.21,8.16,89.4,804.92,2094.57,8.25,90.06,,,,,517.61,2094.5,6.22,89.67,1d,2,1568022227
39752,39752,1259.9335418691146,1568023533.1076171,1259.9335418691146,-110.311649594032,569.9611756130839,87.46126162224618,661.3485538618147,0.9955580234527588,585.1246449126683,97.26778477040779,710.1686821106688,0.9773613810539246,631.4374406307902,55.063693183086265,715.1358597743231,0.9931050539016724,582.4994504327989,107.55771893978635,728.4228100140872,0.14439618587493894,588.3210935907251,-32.99115051548309,703.35282814557,0.933005154132843,446.7088885662696,154.60542616141254,587.6503204484734,0.9172372817993164,463.50593986398894,-79.35543513609387,526.3094370156925,0.02650937438011169,533.2659468412181,249.44313666306272,365.1563631593956,0.4593500792980194,565.7056625896687,-169.9539992953524,346.02640716317427,0.7062324285507202,728.7735065666893,288.5626379991321,199.24085959164242,0.915614128112793,757.2229144392835,-172.9994336478041,166.32056876023182,0.7588261365890503,368.6604251581177,155.6218972235402,180.40257067967224,0.2969711422920227,352.57486152768263,-52.486074684323775,163.56428956420697,0.8446666598320007,676.3447952682094,160.6436945192119,22.04852103574479,0.11667358875274655,764.8498213983966,-60.74566670788538,57.30902956852,0.35664719343185425,545.1053429323265,204.30524852668012,-446.7116629421547,0.008352935314178467,805.7610323965887,-49.04873903378457,-179.50609598421985,0.005434006452560425,1072.8927285795683,2099.559937439266,2.8566458130885684,266.47279114030283,1821.1449182052688,2093.02,7.516770934557159,90.16,1806.8115640183573,2093.06,7.4931665047085465,90.16,1792.304918205269,2093.1,7.563479308380022,90.16,1776.9815640183576,2093.14,7.62310394397425,90.16,1624.484918205269,2094.4966458130884,7.643166504708545,90.57,1601.444980766003,2094.7266458130885,7.816833495291455,90.57,1582.3483349529145,2094.92,8.033291626177135,90.57,1760.76,1118.0719152900226,6.803416747645727,179.85,1760.72,1133.025269476934,6.786520691619978,179.85,1567.521689139826,2095.0666458130886,7.976833495291453,90.57,1760.68,1147.975269476934,6.849749757062818,179.85,1006.7647930838002,2095.8533541869115,6.99,89.4,992.8581472707117,2095.703354186912,6.973479308380022,89.4,945.8250433267374,2095.213354186912,8.156645813088566,89.4,805.1983975136487,2094.57,8.260062560734296,90.06,,,,,517.8179595885089,2094.5,6.223354186911433,89.67,1d,2,1568022227
