,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,Q_in-J_out.14_x,Q_in-J_out.14_y,Q_in-J_out.14_speed,Q_in-J_out.14_angle,Q_in-J_out.15_x,Q_in-J_out.15_y,Q_in-J_out.15_speed,Q_in-J_out.15_angle,Q_in-J_out.16_x,Q_in-J_out.16_y,Q_in-J_out.16_speed,Q_in-J_out.16_angle,Q_in-J_out.17_x,Q_in-J_out.17_y,Q_in-J_out.17_speed,Q_in-J_out.17_angle,Q_in-J_out.18_x,Q_in-J_out.18_y,Q_in-J_out.18_speed,Q_in-J_out.18_angle,Q_in-J_out.19_x,Q_in-J_out.19_y,Q_in-J_out.19_speed,Q_in-J_out.19_angle,K_in-H_out.11_x,K_in-H_out.11_y,K_in-H_out.11_speed,K_in-H_out.11_angle,K_in-H_out.12_x,K_in-H_out.12_y,K_in-H_out.12_speed,K_in-H_out.12_angle,K_in-H_out.13_x,K_in-H_out.13_y,K_in-H_out.13_speed,K_in-H_out.13_angle,H_in-K_out.21_x,H_in-K_out.21_y,H_in-K_out.21_speed,H_in-K_out.21_angle,H_in-K_out.22_x,H_in-K_out.22_y,H_in-K_out.22_speed,H_in-K_out.22_angle,H_in-K_out.23_x,H_in-K_out.23_y,H_in-K_out.23_speed,H_in-K_out.23_angle,Q_in-J_out.20_x,Q_in-J_out.20_y,Q_in-J_out.20_speed,Q_in-J_out.20_angle,K_in-H_out.14_x,K_in-H_out.14_y,K_in-H_out.14_speed,K_in-H_out.14_angle,H_in-K_out.24_x,H_in-K_out.24_y,H_in-K_out.24_speed,H_in-K_out.24_angle,K_in-H_out.15_x,K_in-H_out.15_y,K_in-H_out.15_speed,K_in-H_out.15_angle,K_in-H_out.16_x,K_in-H_out.16_y,K_in-H_out.16_speed,K_in-H_out.16_angle,H_in-K_out.25_x,H_in-K_out.25_y,H_in-K_out.25_speed,H_in-K_out.25_angle,Q_in-J_out.21_x,Q_in-J_out.21_y,Q_in-J_out.21_speed,Q_in-J_out.21_angle,H_in-K_out.26_x,H_in-K_out.26_y,H_in-K_out.26_speed,H_in-K_out.26_angle,H_in-K_out.27_x,H_in-K_out.27_y,H_in-K_out.27_speed,H_in-K_out.27_angle,H_in-K_out.28_x,H_in-K_out.28_y,H_in-K_out.28_speed,H_in-K_out.28_angle,scenario,participant_id,source_file
34337,34337,1056.966538524592,1568708710.175965,1056.966538524592,-108.74992946726192,607.8041191246699,66.87021906742042,693.0849313870772,0.9986695051193236,598.3942226424258,93.81623124299772,727.3841044177391,0.9929656982421876,602.9758139201181,38.702588923750405,722.1542964221892,0.9951024055480956,570.3339061238078,128.86469160230644,732.6541592904363,0.8458390235900879,562.0435838640396,-14.003074674150007,706.0709698363858,0.9140140414237976,498.84765774513625,195.1720857277053,563.623093980329,0.9352909326553344,467.7317545933694,-77.93975857406578,552.1899826183363,0.8683832287788391,606.8314540713411,247.37851315487785,387.24664559036,0.985306978225708,540.960056141402,-142.55201504092605,377.0432672613969,0.9574931859970092,803.2621662181452,296.8376391983165,243.65088462676314,0.9074084162712096,717.8500281406737,-169.35677132222048,207.6527899697829,0.9102730751037598,461.79891362988434,158.3470687777255,118.64817238814274,0.6669654250144958,498.641308542712,-41.4408970873446,157.6710604958677,0.25163593888282776,520.7182524759115,188.06313545443265,-258.147162163144,0.28556156158447266,823.2061455062615,-63.119134496542934,76.48325694644387,0.19263207912445068,323.1330419095788,211.86400592142925,-725.3407065564172,0.008225083351135254,651.0987984762294,-73.04486116604265,-365.8964229602584,0.06207084655761719,1763.95,1388.3294618032871,4.183307704918419,0.37653852459209386,,,,,,,,,,,,,,,,,,,,,1761.246653852459,930.1808841803146,6.916692295081581,179.85,2740.949384918042,623.5706919672027,7.2465385245920935,138.41,2730.782731065583,635.0206919672028,7.250115327867116,138.41,2721.419384918042,645.5706919672027,7.233346147540791,139.10738426228426,1630.210922622937,870.9166922950816,7.116538524592095,268.68,1753.967653360641,873.7333461475407,7.6366922950815805,269.13,1858.0142303278556,874.71,7.023384590163162,269.55,1760.58,1186.3810763934266,8.323192377051303,179.85,2610.5222697541144,874.68,8.403384590163162,89.83,1873.2342303278556,874.83,7.040153770489487,269.55,2495.7590004918184,874.3466538524592,7.806730737703951,89.83,2449.2556927869,874.21,7.619884672132884,89.83,1976.7241918852328,875.64,6.616615409836839,269.55,1759.85,1466.1342303278554,7.0233461475407895,179.85,1990.2174995901514,875.7433461475407,6.593423032785535,269.55,2003.7641918852328,875.85,6.643192377051302,269.55,2017.470845737692,875.9533461475409,6.59,269.55,2a,14,1568707580
34338,34338,1057.0,1568708710.2095428,1057.0,-112.56115259920452,607.6844500944461,69.11084933677762,693.6351696987102,0.9988062381744384,595.9772194808061,94.99484125903422,727.9043939581027,0.9935798048973083,599.1451262643574,39.88201187099713,721.0215814830106,0.9958575963974,574.1418247490691,129.9391830201259,732.8994426733075,0.8097332715988159,559.6167891677626,-13.604919895664672,703.6863689587793,0.8977557420730591,500.29592535973404,195.48928980434303,562.5280964331907,0.934423565864563,459.5574718846663,-78.03274482734454,549.9296409290101,0.8909886479377747,618.8613498589116,254.29965904216743,372.7729933697734,0.9306278228759766,538.2598738711748,-143.5443912778826,370.1094219654812,0.9358863830566406,803.2685210305573,304.428446030435,248.2673729403201,0.9351006746292114,715.271462156497,-169.41460708188356,198.96077508445163,0.8678233623504639,464.2880718351993,163.71496501708222,104.19134805898504,0.4733975827693939,508.4096199954651,-40.87954565128136,137.92173804408085,0.0182364284992218,441.2821170960138,193.66212655322448,-337.8995754400576,0.2711089253425598,833.4618899907671,-63.129388637563494,71.63734132410805,0.10317808389663696,300.6307855883397,222.17336165540107,-750.6789170619924,0.011424601078033449,617.6030546311822,-78.43429085953869,-380.93367492118966,0.2634419202804565,1763.95,1388.47,4.19,0.41,,,,,,,,,,,,,,,,,,,,,1761.25,929.95,6.91,179.85,2741.11,623.39,7.28,138.41,2730.94,634.84,7.22,138.41,2721.58,645.39,7.23,138.92,1629.97,870.91,7.15,268.68,1753.71,873.73,7.63,269.13,1857.78,874.71,7.01,269.55,1760.58,1186.1,8.36,179.85,2610.8,874.68,8.39,89.83,1873.0,874.83,7.0,269.55,2496.02,874.35,7.79,89.83,2449.51,874.21,7.65,89.83,1976.5,875.64,6.63,269.55,1759.85,1465.9,7.02,179.85,1990.0,875.74,6.57,269.55,2003.54,875.85,6.68,269.55,2017.25,875.95,6.59,269.55,2a,14,1568707580
34339,34339,1057.0332624132084,1568708710.242791,1057.0332624132084,-112.45675392634709,603.581272014437,71.2586781546359,693.5396763752983,0.9988558292388916,596.1426531653873,96.28000189741806,727.2889904820946,0.9922288060188292,603.17554187958,41.164228055180544,722.9188014494164,0.9961581230163574,571.281095661987,130.8870443906993,731.9848223471363,0.8132344484329224,564.6366923959996,-13.113780045056668,706.1141114914882,0.9200201034545898,487.846637268888,190.29594807629002,565.0157960310188,0.9683188199996948,480.6021603258861,-65.71543302709604,545.3500287497612,0.3418915867805481,614.7792689417771,248.15518647809085,382.1731076083983,0.9821628332138062,550.759288641545,-140.534602175957,366.34050066146585,0.9444555044174194,772.3112297018782,296.83804624303724,242.94240832011212,0.4988045990467072,716.1856651072493,-169.27976782358573,200.6125815949617,0.8770051598548889,463.97790500307883,162.48806559890244,113.31818993250212,0.6866948008537292,497.8431211976406,-40.84114848297396,130.73033084972852,0.3325316309928894,361.46264169087607,201.94739363551145,-423.7908124480069,0.4155690371990204,837.2082758062787,-64.42204039404898,64.01768029611623,0.1287965476512909,346.005945325393,195.89141547411282,-701.8591458463463,0.01462867856025696,617.7086391296305,-77.59559423784428,-379.91895813128906,0.2190688252449036,1763.9533262413208,1388.6097021354751,4.1866737586791585,0.4399361718875661,,,,,,,,,,,,,,,,,,,,,1761.25,929.7171631075412,6.926631206604204,179.85,2741.26633334208,623.2103829686746,7.260042552074956,138.41,2731.0996595834004,634.6603829686746,7.226652482641682,138.41,2721.7396595833998,645.2137092099954,7.216695034716637,138.7503616926371,1629.7371631075412,870.9066737586792,7.126716310754117,268.68,1753.4538794182956,873.7266737586792,7.6532836892458835,269.13,1857.5438368662203,874.7066737586792,7.029957447925044,269.55,1760.58,1185.8239219703698,8.35667375867916,179.85,2611.079404270951,874.68,8.39332624132084,89.83,1872.770489348862,874.8266737586792,6.996673758679159,269.55,2496.279446823025,874.35,7.803304965283363,89.83,2449.762794340384,874.21,7.626716310754117,89.83,1976.2804680728243,875.6366737586792,6.623347517358319,269.55,1759.85,1465.6671631075412,7.016673758679159,179.85,1989.777141831504,875.74,6.589957447925045,269.55,2003.3237943141453,875.8466737586792,6.646737586791593,269.55,2017.0304680728243,875.95,6.593326241320841,269.55,2a,14,1568707580
34340,34340,1057.066674140312,1568708710.2761884,1057.066674140312,,610.1182747554992,71.41291206810523,688.06992979748,0.9979626536369324,589.1187032684138,96.11952312534059,724.5337608271939,0.998810887336731,610.569512954481,40.462777247263176,725.4873300751336,0.995966911315918,574.2746673943208,131.42429961295045,732.8288753789191,0.8146610856056213,562.315765741486,-12.079833513294268,706.8936600719559,0.9243532419204712,494.2733858033134,196.15394712241692,560.5296776249579,0.9264562726020812,469.0544383689448,-67.83440998354905,553.4857085707599,0.8274694681167603,615.5753145309773,252.93364798393472,380.62361379704436,0.9218928217887878,546.249232418409,-142.13949400161977,377.57446537460197,0.9560468196868896,799.5304027973867,303.3423603985338,250.46623414240622,0.9359193444252014,716.6319791899132,-170.3577325093001,200.0486884547176,0.81999671459198,475.4836883634728,161.64940016565868,127.02950596797628,0.7051343321800232,500.3852407479285,-40.53466799367403,136.90626677237645,0.457604318857193,351.75963239068017,200.16456388599443,-431.5320010746379,0.3868406414985657,839.1886628449985,-67.33331073484841,63.72187222672795,0.2801725268363953,297.9343785402089,213.39065511324765,-753.5527215372625,0.01675507426261902,618.4698207301237,-74.21322006471411,-390.410980562071,0.09482133388519287,1763.9566674140315,1388.7500313893106,4.183332585968794,0.4700067262808443,,,,,,,,,,,,,,,,,,,,,1761.25,929.4832810178156,6.9433370701560255,179.85,2741.4233684594665,623.0299596423149,7.239995515812772,138.41,2731.260035873498,634.479959642315,7.233334828062411,138.41,2721.900035873498,645.0366270563461,7.203330343875182,138.5799618844085,1629.5032810178157,870.9033325859688,7.103328101781566,268.68,1753.1966091195973,873.7233325859688,7.676671898218434,269.13,1857.3066136037844,874.7033325859687,7.0500044841872285,269.55,1760.58,1185.54660463541,8.353332585968795,179.85,2611.360062778621,874.68,8.396667414031205,89.83,1872.5399484318466,874.8233325859687,6.993332585968795,269.55,2496.540058294434,874.35,7.8166696561248195,89.83,2450.0167234663722,874.21,7.603328101781566,89.83,1976.0599506739404,875.6333325859688,6.616665171937591,269.55,1759.85,1465.4332810178155,7.0133325859687945,179.85,1989.5532832599088,875.74,6.610004484187231,269.55,2003.106618087972,875.8433325859688,6.613325859687951,269.55,2016.8099506739404,875.95,6.596667414031205,269.55,2a,14,1568707580
34341,34341,1057.1,1568708710.3095,1057.1,-84.00584504895095,607.3723998100581,72.2047576897307,685.6137494868842,0.9975032806396484,592.5452528545294,98.32913214401006,725.0498677312517,0.9988176822662354,607.3420066158462,41.345034480333574,724.6540666096898,0.9962253570556641,574.40000828732,134.15852328473184,733.5237649685619,0.7639813423156738,562.0317891280971,-10.265777419489078,707.1358019535553,0.9327548146247864,499.6842452195401,194.763717476914,562.6436109178383,0.923794150352478,462.4560514931926,-65.46712821564023,555.0567623043165,0.8433729410171509,612.8389930785264,255.7005692985928,375.8155947632061,0.9302384853363036,543.340268087422,-144.82357736952343,373.088525398508,0.9558755159378052,798.8922309520892,302.6897033936668,246.71311051801842,0.9367072582244872,712.7000203718612,-171.05611301913748,198.12579428469533,0.8477482795715332,480.6184658459394,161.07372566156306,136.3799962121525,0.7095087170600891,500.7877400424199,-39.500242495193575,139.40030348058508,0.539795458316803,341.521321284255,203.9408987990739,-448.98929731812416,0.4511328935623169,832.6694389199668,-67.24289672789453,57.10712848739894,0.31651365756988525,267.071852456754,194.52099091128613,-785.8210212528695,0.011924177408218384,619.2692467363962,-73.04392110672494,-396.01516409642164,0.1620023548603058,1763.96,1388.89,4.18,0.5,,,,,,,,,,,,,,,,,,,,,1761.25,929.25,6.96,179.85,2741.58,622.85,7.22,138.41,2731.42,634.3,7.24,138.41,2722.06,644.86,7.19,138.41,1629.27,870.9,7.08,268.68,1752.94,873.72,7.7,269.13,1857.07,874.7,7.07,269.55,1760.58,1185.27,8.35,179.85,2611.64,874.68,8.4,89.83,1872.31,874.82,6.99,269.55,2496.8,874.35,7.83,89.83,2450.27,874.21,7.58,89.83,1975.84,875.63,6.61,269.55,1759.85,1465.2,7.01,179.85,1989.33,875.74,6.63,269.55,2002.89,875.84,6.58,269.55,2016.59,875.95,6.6,269.55,2a,14,1568707580
34342,34342,1057.1328011774563,1568708710.3428152,1057.1328011774563,-83.94106382476181,607.2323704936354,73.14208294684812,685.4157125803467,0.9974578022956848,596.7695582054216,98.33659827499469,725.3931304876319,0.9986633062362672,603.7547849546405,42.38599216872894,722.997832081116,0.9962028264999392,571.866338410311,135.10601979791505,731.1187340301167,0.7691246271133423,559.1224816807799,-9.86747189633894,704.7914292357962,0.9155289530754088,491.16293101939385,195.15593328025184,558.527808244731,0.9201675057411194,466.6376582351721,-72.82090340549746,555.2795328792387,0.9378792047500608,612.9153029569455,257.4755284236851,374.761108291408,0.8970181941986084,545.7310633720748,-145.69832994980445,377.9481993648571,0.9568670392036438,791.6655153087178,304.2008823596556,244.46687887828057,0.933570384979248,729.4553930204248,-170.46268942516662,211.47719276602268,0.8806244730949402,468.8581311064902,161.93803263773822,141.16775246439082,0.5656006932258606,494.395601230131,-39.3169899582426,141.4840484843279,0.5105558633804321,519.3893523458628,182.790640042073,-245.89713920847345,0.7087218165397644,811.6654855432195,-69.77703097770272,37.057030248736055,0.496059387922287,207.1591559743568,216.5426732936645,-850.7168535118616,0.0210300087928772,608.3759346697866,-71.83844450474741,-416.49607780576713,0.20077228546142573,1763.96,1389.0244848275718,4.176719882254346,0.5098403532369595,,,,,,,,,,,,,,,,,,,,,1761.25,929.0236718755499,6.950159646763041,179.85,2741.7374456517914,622.6761537594804,7.22,138.41,2731.5774456517915,634.1228736417348,7.256400588728267,138.41,2722.2141655340456,644.6828736417348,7.193280117745654,138.41,1629.0371116400586,870.8934397645088,7.089840353236959,268.68,1752.687430933585,873.7167198822542,7.7,269.13,1856.8371116400585,874.7,7.076560235491307,269.55,1760.58,1184.9944701093652,8.34015964676304,179.85,2611.915529890635,874.68,8.396719882254347,89.83,1872.0771116400585,874.82,7.019521059710879,269.55,2497.055849184161,874.35,7.826719882254348,89.83,2450.5192889486702,874.2132801177459,7.596400588728267,89.83,1975.623512228787,875.63,6.600159646763041,269.55,1759.85,1464.9703917578042,7.003439764508693,179.85,1989.1167923465325,875.7367198822542,6.607039175780428,269.55,2002.6735122287866,875.84,6.573439764508692,269.55,2016.373512228787,875.9467198822542,6.603280117745652,269.55,2a,14,1568707580
34343,34343,1057.166267608444,1568708710.376806,1057.166267608444,,610.989841476982,73.38903171905403,686.2383729438034,0.9974796772003174,596.9252107843247,98.44626835730354,725.6239285051836,0.9986554980278016,601.3805446412633,42.4570610414769,721.9612108116147,0.9960410594940186,567.6637212635623,135.55922069433822,728.9805310886634,0.7560050487518309,564.6499464998982,-8.49205534768267,705.9394667191092,0.8850827217102051,491.1655196427079,194.42821621276886,556.4878579747538,0.9355209469795228,462.56359462361877,-71.7208505273472,553.9183199807833,0.9498332738876344,597.1804886006936,251.9076630407541,385.9302317495825,0.9738534688949584,547.6326870790145,-147.861667139731,374.7202686805946,0.9586015939712524,788.9462280385561,301.4415350233021,238.0999610932508,0.92292320728302,719.1126056846435,-179.63787047597938,198.79119493584915,0.8905551433563232,463.4406181907885,162.7474094349341,173.50785214169412,0.835915744304657,487.0025429605439,-40.1585613309514,144.10933295494084,0.45148488879203796,566.934678923498,172.73572085358762,-191.89170768853938,0.5713899731636047,851.7442909038333,-59.69076761699858,86.46892761314058,0.6808523535728455,256.17104846580247,221.38839596493125,-798.3100444637178,0.015649020671844482,604.2917455209761,-71.8568008878946,-423.8014048063506,0.14554163813591006,1763.96,1389.1616971946207,4.173373239155594,0.5198802825332179,,,,,,,,,,,,,,,,,,,,,1761.25,928.792753501736,6.940119717466782,179.85,2741.8980845205315,622.4987816752465,7.22,138.41,2731.738084520532,633.9421549144022,7.273133804222031,138.41,2722.371457759687,644.5021549144021,7.1966267608444054,138.41,1628.7994999800474,870.8867464783111,7.099880282533218,268.68,1752.4297394149808,873.7133732391558,7.7,269.13,1856.599499980047,874.7,7.083253521688813,269.55,1760.58,1184.71335208907,8.330119717466783,179.85,2612.19664791093,874.68,8.393373239155595,89.83,1871.839499980047,874.82,7.049640847599653,269.55,2497.3168873458635,874.35,7.823373239155594,89.83,2450.7736338241752,874.2166267608444,7.613133804222031,89.83,1975.402633784269,875.63,6.590119717466783,269.55,1759.85,1464.7361267408915,6.996746478311187,179.85,1988.8992605451133,875.7333732391555,6.583612674089157,269.55,2002.4526337842688,875.84,6.566746478311187,269.55,2016.152633784269,875.9433732391557,6.606626760844407,269.55,2a,14,1568707580
34344,34344,1057.2,1568708710.411067,1057.2,-84.63101675148626,610.7988845963238,75.74432586471626,687.1896145048457,0.99775230884552,597.7332669177288,99.74636504893896,723.9848109845766,0.998992383480072,599.457305152685,44.56112787991118,720.1958989778102,0.9971234202384948,567.7144296239708,136.80753068102123,727.1021371078798,0.836492657661438,559.7000333123947,-6.872508782487254,703.9504526809958,0.9275912046432496,485.5463737599904,198.72724257538727,557.274598320692,0.9847952127456664,469.7015177299253,-71.20765364847006,559.5794836416018,0.9559285640716552,590.7984130378387,250.57485098289047,386.98057283916137,0.969291925430298,552.2093019225778,-148.42157585540554,375.9544882921977,0.9688277244567872,785.1005912412857,299.5158589933438,236.52651812924358,0.9401140213012696,715.0639120807141,-183.2079851148236,220.8402215866629,0.6715831160545349,466.16873390740363,159.73738678102458,169.68327337731716,0.22080108523368835,484.1109929767732,-39.01934389150568,146.67051021947327,0.405925989151001,688.8902843916403,158.72696006101117,-65.5947153544621,0.6878979802131653,868.8077996602689,-48.77278576060015,111.7099747922954,0.652302622795105,257.2943108497419,225.7078570156807,-797.4371425326093,0.01657724380493164,588.9920986424156,-71.72305736783319,-439.2993082565212,0.1752292513847351,1763.96,1389.3,4.17,0.53,,,,,,,,,,,,,,,,,,,,,1761.25,928.56,6.93,179.85,2742.06,622.32,7.22,138.41,2731.9,633.76,7.29,138.41,2722.53,644.32,7.2,138.41,1628.56,870.88,7.11,268.68,1752.17,873.71,7.7,269.13,1856.36,874.7,7.09,269.55,1760.58,1184.43,8.32,179.85,2612.48,874.68,8.39,89.83,1871.6,874.82,7.08,269.55,2497.58,874.35,7.82,89.83,2451.03,874.22,7.63,89.83,1975.18,875.63,6.58,269.55,1759.85,1464.5,6.99,179.85,1988.68,875.73,6.56,269.55,2002.23,875.84,6.56,269.55,2015.93,875.94,6.61,269.55,2a,14,1568707580
34345,34345,1057.2321507175354,1568708710.4427257,1057.2321507175354,-83.81490929883834,610.8402821791498,75.44483210585538,687.1323373767208,0.9977002739906312,597.5850549700115,99.41999759258779,724.2929158496989,0.998993456363678,603.8275308025395,44.18074979889343,721.5787422141012,0.9967333078384399,574.9118064218253,132.5643188367346,726.8458882244344,0.9719050526618958,554.7615974329611,-7.313805445266706,702.6736208225448,0.9157191514968872,486.2433563814942,197.4372014188152,555.084035101748,0.9768752455711364,466.8820824297836,-65.67201322919499,556.7424260899269,0.8800898790359497,597.7842285257716,251.7670773639764,393.0034076880851,0.9700636863708496,561.2262517107656,-148.08570637250372,381.45232308815315,0.9611434936523438,791.4941432458768,296.81193002732107,241.48155123614572,0.9465721845626832,725.0908642849361,-180.9629984837296,213.41708465438683,0.9265682697296144,465.52451137951056,162.66447246795622,183.9617001686329,0.799952507019043,475.49640247211175,-39.67038777174685,143.9105983136899,0.2921704351902008,777.597764938566,150.8630928736397,51.60283907433541,0.753311038017273,872.881198570804,-44.39134480815811,125.9438418542141,0.7771632671356201,349.39271134691063,195.5924675481228,-700.5836198294433,0.014323621988296509,554.0888362018168,-70.46752059399259,-471.4794550673082,0.3411169648170471,1763.96,1389.4350330136488,4.166784928246458,0.5171397129858334,,,,,,,,,,,,,,,,,,,,,1761.25,928.334944977252,6.939645215260625,179.85,2742.211108372417,622.1463861253087,7.207139712985832,138.41,2732.0543234441698,633.5863861253088,7.273924641232292,138.41,2722.6843234441703,644.1463861253087,7.21929043052125,138.41,1628.3285148337452,870.8735698564931,7.113215071753542,268.68,1751.9224394749774,873.7035698564931,7.6967849282464575,269.13,1856.134944977252,874.6967849282464,7.064279425971668,269.55,1760.5832150717536,1184.163149044456,8.31678492824646,179.85,2612.750066027297,874.6832150717537,8.39,89.83,1871.3717299054983,874.8167849282463,7.086430143507084,269.55,2497.830775596776,874.35,7.813569856492918,89.83,2451.2743454532692,874.22,7.607494497725209,89.83,1974.9678052642664,875.6267849282465,6.596075358767707,269.55,1759.8532150717535,1464.2717299054984,7.00929043052125,179.85,1988.4678052642664,875.73,6.569645215260625,269.55,2002.0178052642661,875.8367849282465,6.556784928246458,269.55,2015.7178052642664,875.94,6.619645215260625,269.55,2a,14,1568707580
34346,34346,1057.269942931302,1568708710.4799395,1057.269942931302,-83.81490929883834,609.8366613095537,77.59849595247702,697.9449317749617,0.9986315369606018,597.758017128859,99.44698675999287,723.9323301320653,0.9989054203033448,608.0331619030469,44.9162326837951,722.1430521873558,0.9967374205589294,577.2117252083547,133.279797556985,727.4071449665573,0.9717988967895508,550.9072866642525,-7.857567851352098,701.1904915961725,0.9269104599952698,493.9932092018695,194.16009226222087,560.3428725333747,0.9744454622268676,468.28581357789113,-54.158903534487294,540.5240017859123,0.035282641649246216,603.5879849145807,259.3373215454041,382.36000337988526,0.8219388723373413,568.7087336913509,-145.76245316849182,367.68675118489205,0.9425827860832214,791.6145726349445,294.2210465792187,242.69609452985898,0.9496334791183472,724.0761130827008,-185.90808827784454,198.48205569445298,0.8295371532440186,476.0086635405594,161.5811188348309,180.98726884873005,0.11918580532073975,466.1852866535513,-30.191561523596157,168.07797106904397,0.8120485544204712,805.5875606642468,155.67773977154562,63.22311983552419,0.5568894743919373,875.4693782846869,-45.91052586455068,123.87017633367421,0.7512350082397461,345.24313734153696,210.29025816729825,-704.2199161878829,0.007047683000564575,527.8395340834016,-72.08967420795403,-490.3430533959923,0.3901200890541077,1763.96,1389.5937603114685,4.163005706869797,0.502022827479188,,,,,,,,,,,,,,,,,,,,,1761.25,928.0703994808857,6.950982879390608,179.85,2742.38873177712,621.942308170969,7.192022827479187,138.41,2732.2357260702497,633.382308170969,7.255028534348985,138.41,2722.86572607025,643.942308170969,7.241965758781217,138.41,1628.0564108946253,870.8660114137397,7.116994293130202,268.68,1751.6314394289745,873.6960114137396,7.693005706869798,269.13,1855.870399480886,874.6930057068698,7.0340456549583745,269.55,1760.58699429313,1183.8494736701932,8.313005706869797,179.85,2613.067520622937,874.6869942931302,8.39,89.83,1871.1034051877562,874.8130057068698,7.093988586260406,269.55,2498.1255548641557,874.35,7.806011413739594,89.83,2451.5615662778955,874.22,7.581039948088579,89.83,1974.7183766534067,875.6230057068698,6.614971465651015,269.55,1759.85699429313,1464.0034051877553,7.031965758781217,179.85,1988.2183766534067,875.73,6.580982879390608,269.55,2001.7683766534067,875.8330057068698,6.553005706869798,269.55,2015.4683766534067,875.94,6.630982879390608,269.55,2a,14,1568707580
34347,34347,1057.3,1568708710.5095365,1057.3,-83.81490929883834,610.9144720265406,76.33927383845659,687.5189168676086,0.9975571632385254,597.3056488395598,99.81410422964592,724.8799474877252,0.9989614486694336,607.869593380298,44.827781822848756,723.0556081990686,0.9966959953308104,577.4482882936513,133.3425124460387,727.2941036042388,0.9634632468223572,558.5712238918434,-7.853533132588852,703.2366862621175,0.9169023036956788,492.99631215139436,196.82839775088559,553.2180313452259,0.9702414274215698,467.74720745636847,-63.48848902519454,552.5455620954865,0.8761718273162842,608.5116382705705,254.94169477283225,383.0001667541325,0.9760444164276124,559.8842719883413,-150.77030266293252,373.3609540756751,0.9618715047836304,785.2506576171116,300.19910176752256,245.54440600515147,0.9430323839187622,711.401837629608,-185.80794717525157,201.5166057613626,0.932852029800415,462.7139136526204,165.67551494265058,195.37643685871853,0.6415988802909851,472.57215047098975,-31.431561297923487,155.2200932120893,0.3047724366188049,707.3403769666412,149.71648425981252,13.163651213575404,0.696990430355072,878.5578347351128,-44.583920517209044,125.69992108078327,0.7380955815315247,349.48662421143985,192.0542169705313,-657.2658754407372,0.010616987943649292,485.6159630242418,-74.4687278732515,-528.0985574187166,0.37331277132034296,1763.96,1389.72,4.16,0.49,,,,,,,,,,,,,,,,,,,,,1761.25,927.86,6.96,179.85,2742.53,621.78,7.18,138.41,2732.38,633.22,7.24,138.41,2723.01,643.78,7.26,138.41,1627.84,870.86,7.12,268.68,1751.4,873.69,7.69,269.13,1855.66,874.69,7.01,269.55,1760.59,1183.6,8.31,179.85,2613.32,874.69,8.39,89.83,1870.89,874.81,7.1,269.55,2498.36,874.35,7.8,89.83,2451.79,874.22,7.56,89.83,1974.52,875.62,6.63,269.55,1759.86,1463.79,7.05,179.85,1988.02,875.73,6.59,269.55,2001.57,875.83,6.55,269.55,2015.27,875.94,6.64,269.55,2a,14,1568707580
