,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,H_in-K_out.11_x,H_in-K_out.11_y,H_in-K_out.11_speed,H_in-K_out.11_angle,H_in-K_out.12_x,H_in-K_out.12_y,H_in-K_out.12_speed,H_in-K_out.12_angle,H_in-K_out.13_x,H_in-K_out.13_y,H_in-K_out.13_speed,H_in-K_out.13_angle,K_in-H_out.18_x,K_in-H_out.18_y,K_in-H_out.18_speed,K_in-H_out.18_angle,Q_in-J_out.12_x,Q_in-J_out.12_y,Q_in-J_out.12_speed,Q_in-J_out.12_angle,K_in-H_out.19_x,K_in-H_out.19_y,K_in-H_out.19_speed,K_in-H_out.19_angle,K_in-H_out.20_x,K_in-H_out.20_y,K_in-H_out.20_speed,K_in-H_out.20_angle,Q_in-J_out.13_x,Q_in-J_out.13_y,Q_in-J_out.13_speed,Q_in-J_out.13_angle,H_in-K_out.14_x,H_in-K_out.14_y,H_in-K_out.14_speed,H_in-K_out.14_angle,Q_in-J_out.14_x,Q_in-J_out.14_y,Q_in-J_out.14_speed,Q_in-J_out.14_angle,K_in-H_out.21_x,K_in-H_out.21_y,K_in-H_out.21_speed,K_in-H_out.21_angle,K_in-H_out.22_x,K_in-H_out.22_y,K_in-H_out.22_speed,K_in-H_out.22_angle,H_in-K_out.15_x,H_in-K_out.15_y,H_in-K_out.15_speed,H_in-K_out.15_angle,K_in-H_out.23_x,K_in-H_out.23_y,K_in-H_out.23_speed,K_in-H_out.23_angle,H_in-K_out.16_x,H_in-K_out.16_y,H_in-K_out.16_speed,H_in-K_out.16_angle,Q_in-J_out.15_x,Q_in-J_out.15_y,Q_in-J_out.15_speed,Q_in-J_out.15_angle,K_in-H_out.24_x,K_in-H_out.24_y,K_in-H_out.24_speed,K_in-H_out.24_angle,K_in-H_out.25_x,K_in-H_out.25_y,K_in-H_out.25_speed,K_in-H_out.25_angle,H_in-K_out.17_x,H_in-K_out.17_y,H_in-K_out.17_speed,H_in-K_out.17_angle,K_in-H_out.26_x,K_in-H_out.26_y,K_in-H_out.26_speed,K_in-H_out.26_angle,scenario,participant_id,source_file
28684,28684,902.43309425371,1569227098.5482988,902.43309425371,-81.10745026939414,612.6880680112679,108.93427871075771,573.4694704373235,0.9967813491821288,625.869804421317,127.82738218027279,619.8626180750625,0.9941893219947816,617.5978308582828,81.41259526406282,612.5384567609326,0.9854011535644532,593.260955319616,183.97811082436658,632.2951622879408,0.5804361701011658,596.2934686462969,32.892357170744056,638.0158480350149,0.7765256762504578,500.6029028235418,202.07142255264702,510.4243249965712,0.7956641912460327,489.13832640488516,-22.170158685774325,500.8720335135694,0.17806491255760193,561.4226694266899,270.9100621718444,318.79571212499013,0.957950472831726,531.8547350814339,-122.20685603583321,288.43534689098567,0.18858718872070312,703.6986426911851,299.1331426455366,154.60458446760418,0.7546666860580444,734.6763848635554,-162.10797538220595,140.88907684709204,0.9464826583862304,363.5912353899537,151.63003414884759,154.3013408919125,0.6997535228729248,322.2282640402368,-31.123719123048424,81.98011529620103,0.4205187261104584,565.7339885319284,171.65652226265127,-52.58308936343458,0.7866645455360413,560.6589494447928,-2.0121340203863625,-101.75836078689017,0.3850548565387726,464.5439235804946,201.06774773964474,-514.3855082717351,0.037197619676589966,527.454065676256,-40.03052221842322,-461.3371497177501,0.015073180198669434,1761.946762298516,1355.8554712685507,4.9999282761130415,356.096762298516,,,,,,,,,,,,,2733.855542992437,631.5646004553362,7.05,138.41,,,,,2723.8155429924373,642.8746004553362,7.016403679081153,138.41,2714.9823052909533,653.4579816045942,7.05,142.36,,,,,1398.670071723887,808.4319365449478,8.116618850742027,181.84,1761.31,906.0120082688347,8.403381149257973,179.85,2650.296260231307,784.6884836718028,7.7899282761130415,166.91,2647.189784828339,798.991864821061,7.8,173.91,1443.9121517166088,866.373381149258,9.016547126855071,268.61,2438.5783503506,874.18,6.876762298515943,89.83,1635.478627119577,871.0433811492578,8.240143447773915,268.68,1760.6733094253714,1149.708627119577,8.229856552226082,179.85,2412.0579917311647,874.103309425371,8.409784828339125,89.83,2276.501516328197,873.71,7.5967622985159435,89.83,2070.745245970319,876.376690574629,8.033381149257972,269.563381149258,2040.5083503506,872.8333094253709,7.016834022402903,89.55,2a,27,1569226154
28685,28685,902.4664788981908,1569227098.5815468,902.4664788981908,-91.25650730468188,612.0087522184913,106.70008218302344,574.8110659388452,0.9964090585708618,618.8562113833316,127.30891836303712,617.4496686014012,0.9934791326522828,625.9906541468057,79.79404908808203,616.4039377229693,0.9867298007011414,583.3019933545279,185.0739171810432,631.1667502947403,0.6026629209518433,588.1460763939217,30.77632975029212,635.658686016749,0.7443100214004517,499.76273267366656,201.31256117581017,499.8827553537018,0.5641217827796936,492.5713336964304,-24.180595699147247,493.0478669338072,0.6849297881126404,560.9217797486805,267.97916512232763,319.6447498602604,0.961877942085266,525.7712382261446,-124.4928191343208,285.3690715951546,0.12786346673965454,713.6609695488994,297.41719902932516,161.97293861722798,0.7527310252189636,734.0539869275914,-163.58285001299302,142.31830837776224,0.9423269629478456,356.7049164265426,154.5310578769523,134.27474182106718,0.5915342569351196,332.9726961085456,-31.12025059816376,94.7365828598679,0.2394309341907501,584.4970617679063,174.16623410247502,-45.5082852885385,0.1642351746559143,580.5754629096738,0.7758271197841182,-84.9885274646107,0.40796250104904175,477.72614111535995,195.65980041426621,-493.34772104327345,0.04588258266448975,487.0946243904327,-21.23149764527802,-491.99652704877485,0.006548494100570679,1761.9334084407235,1356.0223944909544,5.009943669457264,356.08340844072364,,,,,,,,,,,,,2734.0124508214967,631.3876618395884,7.05,138.41,,,,,2723.9724508214967,642.6976618395884,7.053126788009968,138.41,2715.125859262221,653.2743660599501,7.05,142.36,,,,,1398.6600563305426,808.1615209246539,8.123295779638177,181.84,1761.31,905.7315772551967,8.396704220361825,179.85,2650.3530141269243,784.4347603737492,7.799943669457264,166.91,2647.219831008372,798.7314645941112,7.8,173.91,1443.611689916282,866.3667042203618,9.03323944909544,268.61,2438.808704397517,874.18,6.863408440723647,89.83,1635.204873034835,871.0367042203618,8.220112661085473,268.68,1760.6766478898194,1149.4348730348352,8.249887338914528,179.85,2412.3384227448028,874.1066478898192,8.439831008371794,89.83,2276.755239626251,873.71,7.583408440723648,89.83,2070.478168814473,876.3733521101808,8.026704220361824,269.55670422036184,2040.738704397517,872.8366478898192,6.993464771266384,89.55,2a,27,1569226154
28686,28686,902.5,1569227098.6149304,902.5,,619.1893811917628,105.84108951199457,579.4602919314125,0.9970457553863524,616.3165777046676,128.63948471187456,617.6566758685992,0.994848132133484,627.5052764842121,77.74845919933749,618.9226599921568,0.986538290977478,592.2101692616532,180.9544963256899,635.9697765348393,0.585186243057251,576.5400801175108,28.011661005230568,627.6925516523495,0.8280496001243591,495.1252363267688,201.7807175712453,487.9085018393333,0.5895465612411499,493.21758136694467,-23.621392769077946,491.7108596096968,0.6753360629081726,540.3313476929766,256.80164686351367,301.3004110457439,0.5443693399429321,544.6803111311093,-139.77957382073376,304.4117896400038,0.9031928181648254,706.1857337625398,300.3855756154105,158.32185392593422,0.4553506076335907,737.7249748034358,-162.30167073068174,143.29386159985316,0.9507540464401244,371.4179637984222,159.07173769008924,160.9699939197168,0.7578780651092529,334.3204884020068,-30.041549703438506,95.75853447646573,0.2388836145401001,650.2015495950209,166.28403971452408,-15.565393939019742,0.124262273311615,537.8452597585825,3.117785294337331,-109.97718324639601,0.5070672631263733,471.1347076854041,191.40529304244168,-498.94877182196365,0.09962359070777893,485.3596517227394,-10.423346941490957,-493.5502649884255,0.008382648229598999,1761.92,1356.19,5.02,356.07,,,,,,,,,,,,,2734.17,631.21,7.05,138.41,,,,,2724.13,642.52,7.09,138.41,2715.27,653.09,7.05,142.36,,,,,1398.65,807.89,8.13,181.84,1761.31,905.45,8.39,179.85,2650.41,784.18,7.81,166.91,2647.25,798.47,7.8,173.91,1443.31,866.36,9.05,268.61,2439.04,874.18,6.85,89.83,1634.93,871.03,8.2,268.68,1760.68,1149.16,8.27,179.85,2412.62,874.11,8.47,89.83,2277.01,873.71,7.57,89.83,2070.21,876.37,8.02,269.55,2040.97,872.84,6.97,89.55,2a,27,1569226154
28687,28687,902.5333299256083,1569227098.6483545,902.5333299256083,,612.8501258285403,98.0033450004957,582.6502369857094,0.9981982111930848,624.0975615383815,125.33673056729911,622.544845054316,0.9945836067199708,625.7409168630304,70.98758191451735,622.592933551512,0.9824583530426024,602.4926634031806,167.34141783005418,633.6197579079576,0.5969465374946594,590.2807579164811,28.74999760743453,630.2453779573398,0.6518125534057617,499.06426859950966,201.7235708804528,483.2714797645784,0.560279130935669,493.7835843206049,-26.211950270440077,489.99165309111527,0.5166885256767273,562.413051906383,264.4246742137164,309.67358977183204,0.9285371899604796,538.6948510099182,-145.33608263955915,301.4893611119275,0.8470890522003174,697.0786219060623,301.18378913514783,150.40697879856575,0.3125462532043457,733.645341012295,-170.9495867188009,143.0662970021504,0.9322414398193359,353.2048187687892,157.43006592704432,136.45718669718295,0.5342371463775635,350.7577164392498,-24.286910641032573,100.64519068351149,0.20208480954170227,642.5988022334536,159.29708356768072,-24.286116670243157,0.15314584970474246,508.750841438507,4.267600732695847,-119.46339453246841,0.4668579995632172,454.2795080508371,188.1193593708151,-503.109017177149,0.12197187542915346,350.12773771860765,-23.345597964598642,-535.6877607006262,0.01618093252182007,1761.9100010223176,1356.3566496280428,5.016667007439147,356.07999897768264,,,,,,,,,,,,,2734.323317657799,631.0333513942747,7.0633319702434125,138.41,,,,,2724.283317657799,642.3466843868356,7.06000306695232,138.41,2715.409985687556,652.9033524165923,7.046667007439146,142.36,,,,,1398.6400010223174,807.6200276025708,8.126667007439147,181.84,1761.31,905.1700286248883,8.39,179.85,2650.469993866095,783.9266925653751,7.8166659851217055,166.91,2647.276663940487,798.2133595728142,7.8,173.91,1443.0066976769626,866.3500010223173,9.046667007439149,268.61,2439.266643494138,874.18,6.833335037195733,89.83,1634.6566946100102,871.0233340148783,8.216664962804266,268.68,1760.68,1148.88669461001,8.243336059513172,179.85,2412.899971375112,874.11,8.433337081830613,89.83,2277.263307434625,873.7133329925609,7.566667007439147,89.83,2069.943360595132,876.3666670074391,8.013334014878293,269.55,2041.20330947926,872.8433329925609,6.97,89.55,2a,27,1569226154
28688,28688,902.5681919008687,1569227098.6833148,902.5681919008687,,607.6217845937617,93.86864305735779,584.1506489972613,0.9986299872398376,620.5931260368149,120.34481401065548,621.9650747725449,0.9901062250137328,625.4357683952543,66.49907343952977,622.6943886173367,0.9792134761810304,592.1714854356336,164.21887287386113,628.3381918508687,0.6303858160972595,585.7618000740509,25.96637958198793,628.9174260216134,0.6618186235427856,496.0156881133509,200.06734932511608,491.7423724394974,0.9601339101791382,492.27485565867926,-47.34747803460174,490.5160395578936,0.938636302947998,571.6630162083768,270.0019188613029,305.7933951037071,0.9695448875427246,534.3937501771602,-133.8108518618545,292.95087642693545,0.12477970123291016,704.7313707733722,311.72246206510437,141.11235598995268,0.8998266458511353,727.3409383210568,-161.92204214750694,137.19626723238798,0.9490649700164796,331.73765543422434,159.29322841890706,94.89275999966787,0.2630375027656555,348.421464178071,-17.006164990750566,92.60284844443387,0.09068736433982848,552.280046333716,163.46142199963992,-82.20626586175287,0.163432776927948,513.2485068671026,1.9971159580361688,-88.64092811622551,0.7101839780807495,438.22872657264725,178.4741413734512,-496.57438770671035,0.20924073457717896,315.6693924694086,-35.30551688509045,-519.7299663891538,0.029422879219055176,1761.8995424297393,1356.5309595043427,5.0131808099131465,356.09045757026064,,,,,,,,,,,,,2734.4836827439954,630.8485829253967,7.0772767603474165,138.41,,,,,2724.4436827439954,642.1654021154836,7.0286272892183135,138.41,2715.556405983648,652.7081253551363,7.043180809913147,142.36,,,,,1398.6295424297393,807.3376456029648,8.123180809913146,181.84,1761.31,904.8771880327043,8.39,179.85,2650.5327454215635,783.661741553399,7.8236383801737075,166.91,2647.3045535206948,797.9449223633122,7.8,173.91,1442.6894537020967,866.3395424297395,9.043180809913146,268.61,2439.5037049259063,874.18,6.81590404956573,89.83,1634.3708264128782,871.0163616198262,8.23409595043427,268.68,1760.68,1148.600826412878,8.215446479305168,179.85,2413.192811967296,874.11,8.394988909044606,89.83,2277.528258446601,873.7168191900868,7.5631808099131455,89.83,2069.664464793052,876.3631808099132,8.006361619826293,269.55,2041.44734330608,872.8468191900869,6.97,89.55,2a,27,1569226154
28689,28689,902.6,1569227098.7152126,902.6,-90.19012733634185,615.6772549856443,90.41765254950329,585.6936630905586,0.9987201690673828,620.3980506369852,118.9764253515392,621.7034952062312,0.9914776086807252,624.9537692901544,62.929792027840605,623.3301137667856,0.9757291078567504,593.1209030794064,161.87303898675654,627.8016596057282,0.6187097430229187,586.3100007723777,19.0299504737888,632.9373499796892,0.7487229704856873,501.0401246299156,195.04080397256462,491.08045018998223,0.9608664512634276,490.4110986254309,-47.66294689290754,494.95299360494437,0.9174691438674928,542.3251688752622,253.16805212719967,288.2600841985439,0.67690110206604,536.7713189996682,-130.39647490076842,290.7688128136155,0.09170767664909364,701.1869202521362,306.5710161694873,141.94614303032597,0.456404834985733,735.1659040460518,-160.2395391913002,138.33098426146634,0.9387878179550172,325.08635042592533,161.37084444533804,76.71190032632056,0.32732611894607544,358.29592933499686,-11.526952294792796,93.86142262005998,0.11337748169898987,495.7988865103608,167.29630762822387,-122.52479699472995,0.12385457754135132,521.765659025658,2.4281525093482834,-76.76774032076351,0.6549805402755737,415.0099258875809,179.6889642458279,-507.10423187520325,0.281558096408844,335.3019088510028,-42.171293698496505,-477.82540071968657,0.02729097008705139,1761.89,1356.69,5.01,356.1,,,,,,,,,,,,,2734.63,630.68,7.09,138.41,,,,,2724.59,642.0,7.0,138.41,2715.69,652.53,7.04,142.36,,,,,1398.62,807.08,8.12,181.84,1761.31,904.61,8.39,179.85,2650.59,783.42,7.83,166.91,2647.33,797.7,7.8,173.91,1442.4,866.33,9.04,268.61,2439.72,874.18,6.8,89.83,1634.11,871.01,8.25,268.68,1760.68,1148.34,8.19,179.85,2413.46,874.11,8.36,89.83,2277.77,873.72,7.56,89.83,2069.41,876.36,8.0,269.55,2041.67,872.85,6.97,89.55,2a,27,1569226154
28690,28690,902.6325974359572,1569227098.748494,902.6325974359572,-78.58387201713056,616.3878986519214,89.23081274354679,585.106194683814,0.9986653327941896,618.6797323857513,117.30222038885952,620.6653009788314,0.9932683706283568,625.0798147295122,61.34124449402499,622.7930641834073,0.9784091114997864,592.0016294255878,159.2572473020101,626.5435858629153,0.5653238296508789,580.5829862465897,14.586116193559356,629.5147614062987,0.7540824413299559,512.030801208369,188.34643508083008,498.3737074335845,0.9629522562026978,491.3539390263008,-51.1608599977517,492.170249340994,0.9356433153152466,553.7046871566727,259.1136676973761,314.8693598401124,0.4455423951148987,524.6108809593245,-127.89722685332843,283.14399925508087,0.06911316514015198,712.0768296674962,314.41433950684336,144.56527558358934,0.8622364997863771,735.4016373479436,-161.17333186807915,139.28610718371118,0.9313985109329224,347.4667634626666,156.81244482785334,111.11115705465916,0.7524745464324951,376.9337882095079,-9.222157853246184,128.20634128342525,0.6084797382354736,418.39145379407006,161.28872790448904,-171.10825460414503,0.8653539419174194,526.3157340961654,11.033414959925327,-52.21647953439356,0.8284065723419191,397.47149304222205,195.41871304926445,-547.1518277308978,0.05704829096794128,366.13881589294573,-27.747180840303567,-451.5989435014676,0.03151518106460571,1761.8802207692127,1356.8529871797866,5.01,356.148896153936,,,,,,,,,,,,,2734.7832079489995,630.5104933330218,7.070441538425616,138.41,,,,,2724.7432079489995,641.8272335894262,7.0423766667445,138.41,2715.8301689746163,652.3507141022347,7.020441538425616,142.36,,,,,1398.6134805128086,806.8192205123414,8.093922051234154,181.84,1761.31,904.3394412815544,8.38674025640427,179.85,2650.6486753847234,783.1755192303201,7.813701282021348,166.91,2647.3691169231492,797.4522594867245,7.8,173.74375307661774,1442.1033633327884,866.3234805128087,9.059558461574383,268.61,2439.941662564509,874.1832597435957,6.809779230787193,89.83,1633.8394412815542,871.0034805128087,8.259779230787192,268.68,1760.68,1148.07270102515,8.19651948719146,179.85,2413.737078205637,874.11,8.399116923148767,89.83,2278.0177405132754,873.72,7.5893376923615765,89.83,2069.1492205123413,876.36,7.993480512808539,269.55,2041.901441795297,872.85,6.992818205170113,89.55,2a,27,1569226154
28691,28691,902.6654438035637,1569227098.7820294,902.6654438035637,-83.06083937319336,624.6581612164191,86.4289120971685,584.4882950859453,0.9986450672149658,618.8709409456483,114.49696334164072,619.4834580684393,0.9964486360549928,635.6540484464057,58.64691280155038,626.2726045947873,0.99043607711792,595.2063137378777,156.28906834492383,630.1160849491961,0.6611661911010742,582.4205500764757,13.074282527407668,630.7388075754715,0.6526827812194824,511.1810699233944,185.91274122508338,502.6538482042074,0.9605015516281128,491.2919057830571,-50.703722514813954,492.3867577423913,0.9337705373764038,560.0152030578495,259.5164320444383,324.1058348291923,0.4471753537654877,527.9214212673792,-128.61784574446528,278.9843130580976,0.07538449764251709,727.5475312283473,314.6453663192035,154.17909944660127,0.8501148223876953,736.4250222998012,-162.8760377117506,136.7172584623093,0.9069597125053406,341.63005472297783,157.1495106449621,110.80699201700712,0.7531565427780151,399.4031771716096,-2.7998072518351584,117.91376285320892,0.1494639217853546,404.75443130468506,161.9064138026774,-180.49978037172718,0.8378927111625671,509.7251752172617,0.2024150336453019,-98.20732055993956,0.279811292886734,373.0844834838916,193.26505332846432,-578.7423000211741,0.014099061489105225,344.1132452409323,-41.80607747782014,-507.27022982404185,0.020733773708343502,1761.870366858931,1357.0172190178178,5.01,356.19816570534533,,,,,,,,,,,,,2734.9375858767485,630.3396922214697,7.050733717861887,138.41,,,,,2724.8975858767485,641.6531478411133,7.085076944632582,138.41,2715.971408355323,652.1700590804006,7.000733717861888,142.36,,,,,1398.606911239287,806.5564495714917,8.067644957149179,181.84,1761.31,904.0668164304228,8.383455619643648,179.85,2650.7077988464143,782.9291714732734,7.7972780982182375,166.91,2647.408532564276,797.2026270929172,7.8,173.57623660182603,1441.804461387572,866.3169112392873,9.079266282138112,268.61,2440.1650178642317,874.1865443803564,6.819633141069058,89.83,1633.5668164304227,870.9969112392872,8.269633141069058,268.68,1760.68,1147.8033608107792,8.203088760712705,179.85,2414.01627233029,874.11,8.43853256427623,89.83,2278.267372907083,873.72,7.618899423207173,89.83,2068.886449571492,876.36,7.986911239287295,269.55,2042.1346510053008,872.85,7.015810662494467,89.55,2a,27,1569226154
28692,28692,902.7,1569227098.8173106,902.7,-83.33398871813772,618.3043771062555,86.38126228595215,581.3490935064192,0.9984409809112548,621.4026357194116,112.71006648158186,618.009857015733,0.996668815612793,636.6023922353885,58.02587831209417,625.7709350463149,0.9907344579696656,603.2392578841337,156.61310869701947,632.4566610109342,0.7022921442985535,590.2867280428802,7.534693461242463,634.0414353550656,0.9595719575881958,505.17335627000574,185.04691939949447,495.42478363283067,0.9655640125274658,491.1742378302646,-59.224494584470605,491.41526550338216,0.9015572667121888,550.8694997588027,254.57925475151958,303.400192113512,0.5340270400047302,539.2357748764089,-148.48624170052568,288.8863359557172,0.7095465064048767,711.3641499103459,303.46421823611695,140.84199148281314,0.5478852391242981,731.3550229805585,-163.09601238034344,139.93934057175915,0.7948715686798096,335.87816606632254,163.92453685667834,108.34309487544384,0.7111324071884155,385.7199513820762,1.1723835807867289,124.17859924549158,0.5069173574447632,367.87094350702347,184.10012155207147,-199.89575746157857,0.21231377124786371,547.0340072408056,10.265856640822086,-19.689464376308447,0.7737144231796265,346.7940658754257,192.1526738664797,-571.1596646925137,0.06023988127708435,285.13064845483865,-53.26219623795783,-583.715649089661,0.03703975677490234,1761.86,1357.19,5.01,356.25,,,,,,,,,,,,,2735.1,630.16,7.03,138.41,,,,,2725.06,641.47,7.13,138.41,2716.12,651.98,6.98,142.36,,,,,1398.6,806.28,8.04,181.84,1761.31,903.78,8.38,179.85,2650.77,782.67,7.78,166.91,2647.45,796.94,7.8,173.4,1441.49,866.31,9.1,268.61,2440.4,874.19,6.83,89.83,1633.28,870.99,8.28,268.68,1760.68,1147.52,8.21,179.85,2414.31,874.11,8.48,89.83,2278.53,873.72,7.65,89.83,2068.61,876.36,7.98,269.55,2042.38,872.85,7.04,89.55,2a,27,1569226154
28693,28693,902.7320093021224,1569227098.848749,902.7320093021224,,622.9067336833101,82.25402549257237,578.3544293310499,0.9973253011703492,630.3219726354944,106.88173143663256,615.5864827601586,0.9962851405143738,638.5183014393406,54.96610741460593,620.8316743781029,0.9918379187583924,608.0853366078766,153.8171389522694,633.0425958740816,0.7379138469696045,591.9329473252228,4.99683235346167,631.4280418856276,0.913748860359192,507.79689665275015,188.60909592551238,497.51693843942496,0.9087345004081726,491.5837294563725,-59.851345784753256,490.3380530367564,0.9135284423828124,543.3947747385898,250.20348127019656,292.57376709655665,0.6849607229232788,548.6772081518468,-168.6966442126405,289.8201638715125,0.5703370571136475,712.6603758316104,301.2710712268289,142.53112651529204,0.3776694536209105,729.0940910426575,-174.26718534031605,142.41798832954387,0.8705229759216309,327.83824967422487,169.49964483204104,110.84301767463268,0.6616687774658203,394.9273843330049,-0.09931915119726398,140.8161436847677,0.3961978852748871,392.8349742376909,174.73860914111717,-192.8814487959526,0.6147185564041138,555.4335911679831,11.124550590355724,-3.863751705080632,0.7572328448295593,300.5008033902304,214.12621468038472,-602.4454647381546,0.03479382395744324,372.0368771807196,-66.49886526236703,-471.1784233355384,0.050336509943008416,1761.850397209363,1357.353247440824,5.0228037208489456,356.31081767403253,,,,,,,,,,,,,2735.247242789763,629.9935516289638,7.020397209363291,138.41,,,,,2725.207242789763,641.3035516289638,7.097990697877637,138.41,2716.2576399991267,651.8007479081148,7.024813022971308,142.36,,,,,1398.5903972093631,806.0175237225966,8.068808371910125,181.84,1761.3132009302121,903.511121862172,8.383200930212238,179.85,2650.824415813608,782.4235283736576,7.80560744169789,166.91,2647.504415813608,796.6967293038701,7.806401860424472,172.98067814219706,1441.2019162808988,866.3035981395755,9.08079441872658,268.61,2440.617663254432,874.19,6.83,89.83,1633.0175237225967,870.9835981395755,8.27039720936329,268.68,1760.68,1147.2575237225967,8.200397209363292,179.85,2414.575677207616,874.11,8.44799069787764,89.83,2278.7764716263423,873.72,7.646799069787764,89.83,2068.353925583021,876.3567990697877,8.002406511485653,269.55,2042.6008641846445,872.8532009302122,7.017593488514347,89.55,2a,27,1569226154
28694,28694,902.7659188394679,1569227098.8820536,902.7659188394679,,625.6678261803429,84.71844740368529,572.6064728560182,0.9971076250076294,621.1592802352128,111.58232565842756,605.2628772501369,0.9960535764694214,640.2439342582043,55.3213095983379,616.7407526891639,0.9912173748016356,617.1698837227277,150.8164658138882,629.3763524598069,0.6425551176071167,600.284852341108,5.6091875425208295,630.5180299713372,0.91683030128479,506.8351059903712,186.3331782376563,504.85073745480736,0.4682403206825256,507.2015876132109,-46.72048864108177,505.2823006438306,0.6692850589752197,537.4391389023325,249.75012239134227,290.2446315333048,0.645128607749939,543.472013359446,-173.2006207816842,285.41770820839326,0.901349663734436,710.7588853025106,298.61327211203024,140.94535519032166,0.4209042489528656,732.8794390598619,-165.09604180550014,143.65175577668916,0.8378711938858032,329.00413035204207,163.99288804342538,104.62925468105075,0.16560283303260806,394.42155293530953,-1.1146563011089476,153.08868573674067,0.3151848316192627,397.9387537068021,184.18690273228316,-180.54451285576167,0.2228943109512329,554.4649947786247,23.618989196607977,6.276991410902243,0.8808695077896118,305.33562913411475,204.90662688045063,-633.7570485721152,0.05190587043762207,421.76542056695496,-66.52830186597805,-427.8016968710483,0.03980982303619385,1761.8402243481594,1357.5261860812868,5.036367535787201,356.37524579498916,,,,,,,,,,,,,2735.403226661553,629.8172220347664,7.010224348159599,138.41,,,,,2725.363226661553,641.1272220347664,7.064081160532,138.41,2716.403451009713,651.6108544989793,7.072286375255199,142.36,,,,,1398.5802243481594,805.7394655163623,8.099326955521201,181.84,1761.3165918839468,903.2262817484688,8.3865918839468,179.85,2650.882062027096,782.1624249360964,7.832735071574401,166.91,2647.562062027096,796.4390168200432,7.813183767893599,172.53646320296917,1440.8967304447879,866.2968162321064,9.0604486963192,268.61,2440.8482481083824,874.19,6.83,89.83,1632.7394655163625,870.9768162321063,8.2602243481596,268.68,1760.68,1146.9794655163626,8.1902243481596,179.85,2414.8571263675844,874.11,8.414081160532,89.83,2279.037575063904,873.72,7.6434081160532,89.83,2068.082649284256,876.3534081160533,8.026143187627603,269.55,2042.834839992329,872.8565918839469,6.9938568123724005,89.55,2a,27,1569226154
28695,28695,902.8,1569227098.9155269,902.8,-85.38804411740445,626.8597454839172,85.57623134119461,569.8980910537026,0.9967607259750366,633.5888867048931,110.78680071745804,607.4820691108363,0.9954116344451904,644.2908193983012,56.696785632409636,614.5390673766291,0.9908716678619384,622.3688363075825,149.57900815337285,628.4324705302188,0.5840370655059814,595.6370307667218,3.896861516220781,624.5623944163202,0.88216233253479,508.5877989884266,185.51479456409686,506.7482209627997,0.4767749309539795,507.8430708109442,-42.23352520302922,503.5872404125612,0.672438383102417,542.3710770292287,248.40910983738172,292.4879924919788,0.6389260292053223,539.8837264161982,-177.6748396565117,280.201380355143,0.8716105222702026,714.1161931057202,299.9512678048318,148.44345114191748,0.471310019493103,724.6787701190967,-164.32317726906263,143.75990065014156,0.8719907999038696,322.58824649899736,161.31004476937073,96.90801257310551,0.24795430898666385,396.92183739600785,-0.7411600288811435,161.73507727677128,0.3665294051170349,417.2169303247519,179.03831806751873,-170.85993424501675,0.7241406440734863,555.7759971769592,30.26287416363368,4.744280397581406,0.8788378238677979,284.69475169160893,240.69311074319768,-667.7769821771658,0.035654962062835686,450.2475974421025,-76.78464864321894,-405.93206123575953,0.027821242809295654,1761.83,1357.7,5.05,356.44,,,,,,,,,,,,,2735.56,629.64,7.0,138.41,,,,,2725.52,640.95,7.03,138.41,2716.55,651.42,7.12,142.36,,,,,1398.57,805.46,8.13,181.84,1761.32,902.94,8.39,179.85,2650.94,781.9,7.86,166.91,2647.62,796.18,7.82,172.09,1440.59,866.29,9.04,268.61,2441.08,874.19,6.83,89.83,1632.46,870.97,8.25,268.68,1760.68,1146.7,8.18,179.85,2415.14,874.11,8.38,89.83,2279.3,873.72,7.64,89.83,2067.81,876.35,8.05,269.55,2043.07,872.86,6.97,89.55,2a,27,1569226154
