,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,dlib_head_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,H_in-K_out.13_x,H_in-K_out.13_y,H_in-K_out.13_speed,H_in-K_out.13_angle,H_in-K_out.14_x,H_in-K_out.14_y,H_in-K_out.14_speed,H_in-K_out.14_angle,Q_in-J_out.3_x,Q_in-J_out.3_y,Q_in-J_out.3_speed,Q_in-J_out.3_angle,Q_in-J_out.4_x,Q_in-J_out.4_y,Q_in-J_out.4_speed,Q_in-J_out.4_angle,Q_in-J_out.5_x,Q_in-J_out.5_y,Q_in-J_out.5_speed,Q_in-J_out.5_angle,H_in-K_out.15_x,H_in-K_out.15_y,H_in-K_out.15_speed,H_in-K_out.15_angle,H_in-K_out.16_x,H_in-K_out.16_y,H_in-K_out.16_speed,H_in-K_out.16_angle,K_in-H_out.6_x,K_in-H_out.6_y,K_in-H_out.6_speed,K_in-H_out.6_angle,K_in-H_out.7_x,K_in-H_out.7_y,K_in-H_out.7_speed,K_in-H_out.7_angle,H_in-K_out.17_x,H_in-K_out.17_y,H_in-K_out.17_speed,H_in-K_out.17_angle,K_in-H_out.8_x,K_in-H_out.8_y,K_in-H_out.8_speed,K_in-H_out.8_angle,K_in-H_out.9_x,K_in-H_out.9_y,K_in-H_out.9_speed,K_in-H_out.9_angle,H_in-K_out.18_x,H_in-K_out.18_y,H_in-K_out.18_speed,H_in-K_out.18_angle,Q_in-J_out.6_x,Q_in-J_out.6_y,Q_in-J_out.6_speed,Q_in-J_out.6_angle,Q_in-J_out.7_x,Q_in-J_out.7_y,Q_in-J_out.7_speed,Q_in-J_out.7_angle,K_in-H_out.10_x,K_in-H_out.10_y,K_in-H_out.10_speed,K_in-H_out.10_angle,H_in-K_out.19_x,H_in-K_out.19_y,H_in-K_out.19_speed,H_in-K_out.19_angle,H_in-K_out.20_x,H_in-K_out.20_y,H_in-K_out.20_speed,H_in-K_out.20_angle,H_in-K_out.21_x,H_in-K_out.21_y,H_in-K_out.21_speed,H_in-K_out.21_angle,Q_in-J_out.8_x,Q_in-J_out.8_y,Q_in-J_out.8_speed,Q_in-J_out.8_angle,H_in-K_out.22_x,H_in-K_out.22_y,H_in-K_out.22_speed,H_in-K_out.22_angle,H_in-K_out.23_x,H_in-K_out.23_y,H_in-K_out.23_speed,H_in-K_out.23_angle,scenario,participant_id,source_file
26231,26231,816.8332863614688,1568811113.084532,816.8332863614688,-87.46961406652511,,546.2000613526792,163.81099776658934,726.3472078002762,0.9970355033874512,528.8041155484207,192.5404904721796,760.2479100003618,0.9982491731643676,541.1385324049927,135.89263946779863,774.703253267626,0.9925704002380372,506.3705494525918,225.21739028215262,771.1790297092073,0.5562456846237183,481.2085615968269,90.36648980753843,772.6816284763522,0.9779897928237916,450.52616037878937,271.08258334442655,599.2909471895033,0.9594494104385376,468.9795410272658,15.529246516910801,629.1210323560001,0.8774712085723877,511.0508855164849,306.45720970314164,353.27967999522315,0.2930538654327393,601.8039423917891,-105.70311871403335,425.5734187408191,0.7830542325973511,777.8212953330886,331.3009921074531,250.69821102386555,0.8933326005935669,806.3094154815042,-116.703799010371,266.5718376584169,0.8439290523529053,438.467779341893,196.80744903218232,195.82229485339386,0.024078369140625,426.8938433413732,-2.959243808269839,226.55597259544223,0.6009570360183716,764.4582922321365,221.71511647585478,91.64680734776569,0.899196982383728,854.7340249532797,-26.36994931022394,191.43390034813285,0.4915520250797272,659.2049759249537,197.59775000789338,-319.6619610628627,0.03187641501426697,438.45290881324456,-91.48600222782277,-588.8594180511118,0.009748160839080807,1762.8166713638532,1275.5697322603721,5.76,359.51,1399.3600140915594,829.9703381974249,7.21,181.84,1399.853342727706,845.380338197425,7.2366572722937486,181.84,1760.46,728.5470659275155,8.553370910825004,180.37,1761.05,1004.837009561278,7.209957725321871,179.85,1761.01,1020.260338197425,7.203370910825004,179.85,1400.7467277300907,859.6803381974249,7.276671363853126,213.96332560801272,1413.1369672866,865.6233427277062,6.196544539818741,268.61,2719.449732260372,647.7902959227469,8.633370910825004,141.32369501669066,2709.833089079637,660.1336527420125,8.609971816881249,142.36,1522.8870659275158,868.2933427277063,8.560028183118751,268.61,2675.506502265141,706.3237231998094,9.083356819265626,157.26,2658.9699013590844,747.3704086552218,9.006657272293747,166.91,1621.7571082021939,870.7233427277063,9.359985908440624,268.68,1759.98,1415.9403522889843,7.463300453028122,179.85,1759.94,1431.1303522889843,7.476685455412501,179.85,2282.0396054363378,873.73,8.446699546971878,89.83,1895.6804509299,875.0066713638531,9.623300453028124,269.55,2294.5269531950407,877.06,6.16,269.83,2308.356953195041,877.1,6.1567136385312535,269.83,1759.86,1461.1704650214594,9.796629089174997,179.85,2321.4869531950408,877.14,6.213356819265628,269.83,2335.333624558894,877.18,6.176657272293749,269.83,2a,19,1568810250
26232,26232,816.8668824511208,1568811113.1181257,816.8668824511208,-86.96107838408335,,549.5401645874341,156.3425982131579,727.9679140158127,0.9977115988731384,524.3059453626535,184.92319066118785,760.1405284815808,0.9984164237976074,544.7612620714272,129.47423057511014,775.5353847114502,0.9902385473251344,513.7565704214766,220.7852454536698,775.5941125445429,0.6705482006072998,488.27167020720964,90.01415363457428,775.2375669155887,0.7939831614494324,449.7470466185611,268.06017893387366,601.1456376559793,0.9562913775444032,468.10845332473036,14.496997773689115,630.6705920575063,0.8591635227203369,571.3145446318149,311.51446292660887,391.7321278703766,0.9577457904815674,602.8720346933923,-109.10929016566428,426.244564619602,0.7740973234176636,788.2884102028141,332.17039665999044,255.0273977630099,0.859191358089447,814.9090375385288,-112.96204185316331,272.32206876935606,0.7336176633834839,434.6905317651984,193.7626297443108,186.03056995657948,0.31527262926101685,439.767387589387,1.0872674637323607,228.8663504451285,0.6847320199012756,758.9285986915567,219.75427265980758,81.45238098428337,0.856721043586731,865.6036680338997,-29.548323193793625,191.61954029661686,0.4167223870754242,656.0875715349879,206.378765020573,-326.63680934372945,0.011938780546188354,391.83561861706977,-119.22635242139738,-645.1817354598004,0.005929261445999146,1762.8133117548878,1275.761229971388,5.76,359.51,1399.3499352646634,829.7284463519311,7.21,181.84,1399.8466235097758,845.1384463519312,7.243376490224137,181.84,1760.46,728.2614991654742,8.526494039103449,180.37,1761.05,1004.591758106819,7.2401942060086215,179.85,1761.01,1020.0184463519313,7.1764940391034475,179.85,1400.703052813543,859.438446351931,7.27331175488793,211.58472246065517,1412.9219523128274,865.6166235097759,6.283894372913793,268.61,2719.641229971388,647.5786405579397,8.606494039103449,141.0650051263707,2710.007788745828,659.9051993323792,8.630129470672411,142.36,1522.601499165474,868.2866235097757,8.539870529327588,268.61,2675.624088578922,706.0448756556982,9.066558774439656,157.26,2659.0404531473537,747.0781226752499,9.013376490224138,166.91,1621.4413049594657,870.7166235097759,9.370064735336207,268.68,1759.98,1415.6883816165948,7.486817715784483,179.85,1759.94,1430.8783816165949,7.463247019551724,179.85,2282.3218125894136,873.73,8.423182284215518,89.83,1895.3579284692414,875.0033117548878,9.646817715784485,269.55,2294.322017048164,877.06,6.16,269.83,2308.1520170481635,877.1,6.1231175488793115,269.83,1759.86,1460.8378637339054,9.82350596089655,179.85,2321.282017048164,877.14,6.196558774439656,269.83,2335.125328803052,877.18,6.183376490224139,269.83,2a,19,1568810250
26233,26233,816.9,1568811113.1512408,816.9,,,552.8211325761683,151.6332566418969,732.2730070380161,0.998842179775238,521.658177174427,181.393746415625,764.6321362799257,0.9852380752563475,549.7126823999745,123.17506801802055,778.6216139473181,0.9887704849243164,518.4228695442013,217.48870580929216,777.6271587580403,0.7556957602500916,479.0364951972572,77.83902991023372,767.4590485127261,0.6384367346763611,450.02630017169884,266.73871946483104,600.6329787238426,0.9560971856117249,466.7250153164579,16.94561096428771,619.7412213901288,0.22812822461128235,579.3679221543268,316.24540919049235,388.3341583803704,0.980660617351532,596.1410620299838,-115.4328215096294,421.79704006599883,0.6963363289833069,789.8006643518958,331.9742119603472,254.99894427527232,0.8839225769042969,809.8118807034558,-117.11164342048842,271.2176743969301,0.7556489706039429,424.26180376020636,195.29749507448426,167.10386216455268,0.15566673874855042,445.4943937006876,1.6352807355593528,233.29488401038972,0.6637424826622009,737.3797847145872,218.01427290401986,60.9217360257488,0.8662941455841064,871.0309235407884,-35.443012200964986,198.53409533833118,0.3209149241447449,625.8956391661679,207.45654886664158,-361.30907081070313,0.014004826545715332,325.96057701697106,-115.97040156876801,-720.1425757440221,0.005862027406692505,1762.81,1275.95,5.76,359.51,1399.34,829.49,7.21,181.84,1399.84,844.9,7.25,181.84,1760.46,727.98,8.5,180.37,1761.05,1004.35,7.27,179.85,1761.01,1019.78,7.15,179.85,1400.66,859.2,7.27,209.24,1412.71,865.61,6.37,268.61,2719.83,647.37,8.58,140.81,2710.18,659.68,8.65,142.36,1522.32,868.28,8.52,268.61,2675.74,705.77,9.05,157.26,2659.11,746.79,9.02,166.91,1621.13,870.71,9.38,268.68,1759.98,1415.44,7.51,179.85,1759.94,1430.63,7.45,179.85,2282.6,873.73,8.4,89.83,1895.04,875.0,9.67,269.55,2294.12,877.06,6.16,269.83,2307.95,877.1,6.09,269.83,1759.86,1460.51,9.85,179.85,2321.08,877.14,6.18,269.83,2334.92,877.18,6.19,269.83,2a,19,1568810250
26234,26234,816.9338200145979,1568811113.185045,816.9338200145979,,,553.332666163441,143.32889573162217,731.8664565029457,0.9992107152938844,532.5252547781878,174.8953309972443,770.0677207427592,0.994373083114624,540.6932832817927,112.4295004663872,774.5190109097992,0.9734154343605042,516.4998185973884,210.9931937604062,775.5428761987877,0.8202790021896362,485.5589311891688,66.5986480989153,770.6461739250633,0.938024401664734,458.1849132791933,262.70712019636557,604.8766508621652,0.95289146900177,471.0267494671266,11.161211204596574,623.3363150921238,0.8304442167282104,575.1748067977103,315.5710107040855,385.14748114144754,0.9682555198669434,605.9954914792072,-118.13701662031336,424.37417799040804,0.527651846408844,772.5030001008313,329.4531132381055,249.6513229452797,0.2474131286144257,805.0288237715017,-115.51389514222015,270.68975990043134,0.5389034152030945,425.22089236137253,194.82951110234882,162.0953696147082,0.1809375286102295,449.33782304239327,3.0592193798428213,240.67660143201888,0.6076459884643555,737.2094411728244,217.38777923376045,63.689086685559005,0.7790654897689819,840.2262864708703,-35.296235895207616,202.89658040944767,0.3786654472351074,611.5192389513414,209.31724573189808,-375.6654041601515,0.009609043598175049,311.62247207444307,-134.46025771246946,-734.7368585191548,0.011268556118011476,1762.81,1276.1461560846687,5.753235997080389,359.53029200875886,1399.3332359970805,829.246495894894,7.21,181.84,1399.8298539956204,844.6531138934341,7.263528005839222,181.84,1760.4566179985404,727.6891478744568,8.52367401021864,180.37,1761.05,1004.1031138934343,7.266617998540193,179.85,1761.01,1019.533113893434,7.207494024816696,179.85,1400.6160339810226,858.9564958948939,7.297056011678443,207.30211316353143,1412.4867879036526,865.6066179985402,6.457932037954945,268.61,2720.022774083209,647.1535519065725,8.586764002919612,140.54958588759496,2710.3558640759093,659.4500239007333,8.633089992700972,142.36,1522.0291478744564,868.2732359970804,8.55043801313825,268.61,2675.858370051093,705.4892938788362,9.056764002919612,157.26,2659.177640029196,746.4923838715372,9.023382001459805,166.91,1620.815473864238,870.7032359970806,9.373235997080391,268.68,1759.98,1415.1897318919746,7.499853995620582,179.85,1759.94,1430.3763498905148,7.483820014598056,179.85,2282.8874701240834,873.73,8.413528005839222,89.83,1894.7153278598587,874.9966179985402,9.636179985401943,269.55,2293.910315909492,877.06,6.163382001459807,269.83,2307.743697910952,877.1,6.0933820014598075,269.83,1759.8633820014593,1460.178563856939,9.846617998540195,179.85,2320.873697910952,877.14,6.142797983942138,269.83,2334.7136979109523,877.18,6.18323599708039,269.83,2a,19,1568810250
26235,26235,816.9666315232066,1568811113.2178411,816.9666315232066,,,554.4576534621158,133.34703101931655,733.7171734381592,0.9991694688796996,532.8504564430301,165.8403035105261,771.001263901242,0.9976698160171508,538.7815017655485,106.15663071662227,776.5941822276068,0.9945801496505736,503.8358092127065,205.78454043734848,773.1186438976255,0.7882000207901001,497.52258802916987,61.81948423541172,776.264123051216,0.9024784564971924,466.52663196271567,250.22418781857164,600.584292348692,0.6535815000534058,467.1310497133706,0.6740803060406542,627.7749933442708,0.6317234635353088,574.0353757612377,314.9145370887339,386.50007698654997,0.9673831462860109,601.3561318587774,-121.71834667411049,422.6577442413005,0.4728658497333527,756.8350897126031,334.2450253048881,243.35283946867162,0.4740782976150513,806.2546606949811,-113.83457331283192,273.8864741706193,0.4568899869918823,431.89723253230017,193.91674891324985,172.22742340858193,0.3566378355026245,452.56099590646124,2.3490894042791632,247.139905684436,0.5067947506904602,721.28282813913,216.0357612239494,46.56875286894865,0.7869623899459839,821.95047941765,-37.82072407639837,206.46765644284767,0.31666216254234314,568.0018157301678,212.68596992929577,-428.2607999079668,0.004377901554107666,336.18486993010987,-127.895906736548,-659.14170111933,0.006964445114135742,1762.81,1276.3364628345985,5.746673695358676,359.54997891392395,1399.3266736953585,829.0102530329123,7.21,181.84,1399.820010543038,844.4135898805915,7.276652609282651,181.84,1760.453336847679,727.4069689004232,8.546642066244639,180.37,1761.05,1003.8635898805916,7.263336847679338,179.85,1761.01,1019.2935898805916,7.263273589451259,179.85,1400.5733790198315,858.7202530329123,7.323305218565299,205.4220137202605,1412.2702319468362,865.6033368476793,6.54324196033722,268.61,2720.2097996822777,646.9435582514776,8.593326304641325,140.296937271309,2710.5264839206743,659.226905642195,8.616684238396687,142.36,1521.7469689004229,868.2666736953587,8.57996837088596,268.61,2675.973210331223,705.2169583573849,9.063326304641324,157.26,2659.243263046413,746.2036425957817,9.026663152320662,166.91,1620.5103268341784,870.6966736953588,9.366673695358676,268.68,1759.98,1414.9469267282711,7.490010543038013,179.85,1759.94,1430.1302635759507,7.516631523206622,179.85,2283.1663679472563,873.73,8.426652609282648,89.83,1894.4003373772166,874.9933368476793,9.603368476793378,269.55,2293.706884556119,877.06,6.166663152320663,269.83,2307.5435477084397,877.1,6.096663152320661,269.83,1759.8666631523206,1459.857011072575,9.843336847679335,179.85,2320.67354770844,877.14,6.106705324472714,269.83,2334.5135477084395,877.18,6.176673695358676,269.83,2a,19,1568810250
26236,26236,817.0,1568811113.251194,817.0,,,555.6014443938024,122.66470790883257,735.7322787484616,0.9985898733139038,545.2430091240226,151.65391644792982,773.6484628279843,0.9988839626312256,550.0360835941599,95.3733715157716,781.1722544538245,0.9923568367958068,506.75915107836965,196.7440207286694,776.9770018084816,0.8973634839057922,504.20681856666033,56.58991284343608,775.1786130518294,0.7553722858428955,463.9244601213578,255.14760227275852,608.2629049915449,0.961118459701538,466.6700786746698,4.089593441507974,632.2371813724967,0.5725894570350647,573.9002698864314,315.7747466496724,381.7266470705722,0.9649866819381714,603.7325611455411,-123.62578856830466,422.9955627175429,0.431850790977478,770.3201442397058,338.28033240636347,240.41165190035724,0.8923550844192505,810.9418523854432,-109.61026405540743,279.54574094339984,0.5321962237358093,427.5150812501993,195.0402205855384,161.53147286449197,0.12027421593666075,455.1490468693795,8.452694031841245,254.34380923814453,0.3982760906219481,725.2380959688866,214.3339877864053,48.01325520613312,0.3212820887565613,786.7164849598931,-32.696750233929556,184.97754798292274,0.3047485947608948,543.9211165960608,194.26571451756192,-449.32853189125,0.0045791566371917725,433.9813889508312,-99.2933012709878,-478.96840824664736,0.010140508413314821,1762.81,1276.53,5.74,359.57,1399.32,828.77,7.21,181.84,1399.81,844.17,7.29,181.84,1760.45,727.12,8.57,180.37,1761.05,1003.62,7.26,179.85,1761.01,1019.05,7.32,179.85,1400.53,858.48,7.35,203.51,1412.05,865.6,6.63,268.61,2720.4,646.73,8.6,140.04,2710.7,659.0,8.6,142.36,1521.46,868.26,8.61,268.61,2676.09,704.94,9.07,157.26,2659.31,745.91,9.03,166.91,1620.2,870.69,9.36,268.68,1759.98,1414.7,7.48,179.85,1759.94,1429.88,7.55,179.85,2283.45,873.73,8.44,89.83,1894.08,874.99,9.57,269.55,2293.5,877.06,6.17,269.83,2307.34,877.1,6.1,269.83,1759.87,1459.53,9.84,179.85,2320.47,877.14,6.07,269.83,2334.31,877.18,6.17,269.83,2a,19,1568810250
26237,26237,817.0525254329314,1568811113.2862525,817.0525254329314,,,556.4609424619681,114.82380379468012,734.2862786442012,0.9987158179283142,539.263530840085,144.00323970553146,768.3750165478633,0.9987254738807678,540.0786991115586,85.79666763008838,775.5027872617792,0.9918109774589542,498.5126722102036,189.02179111605733,771.8362147748961,0.9491375684738159,494.25458391057816,48.17302500270071,763.2693489908504,0.6400855779647827,453.9528031859886,254.760576323546,605.5433418576454,0.9648492336273192,474.42709765722543,-9.73990997496653,628.3353438975033,0.974270224571228,573.3792105288201,314.20876747792414,387.30720801302834,0.9630224704742432,600.7435666422763,-124.93498943203993,422.37519441175004,0.4424555599689484,761.6252784813199,335.5644902673338,245.3833391213224,0.3756251335144043,815.1981496174756,-108.15506556397249,283.44915816663587,0.5811009407043457,436.1096241434626,193.97226474287763,162.9122787269126,0.1458989977836609,443.50409928079284,3.419736276140543,245.59274072184863,0.2392759621143341,675.3963719292899,218.60048285100171,14.551410715102007,0.8153938055038452,761.9233921735008,-28.48712201502368,177.8811571899794,0.4022820293903351,497.979637344306,209.56831289751682,-504.1064730239612,0.003921926021575928,548.5381744248539,-73.8896269288909,-257.69426296492804,0.016176700592041016,1762.81,1276.8293949677084,5.74,359.6330305195176,1399.3094949134133,828.3918168828943,7.2152525432931345,181.84,1399.7994949134134,843.7918168828943,7.263737283534327,181.84,1760.45,726.6735338200834,8.53848474024119,180.37,1761.0552525432931,1003.2418168828943,7.249494913413731,179.85,1761.0152525432932,1018.6665643396013,7.32,179.85,1400.4617169371893,858.1018168828942,7.323737283534325,201.77140816997232,1411.6875745127734,865.5894949134137,6.766566125621508,268.61,2720.6993949677085,646.3938372292394,8.6,139.63555416642862,2710.978384794536,658.6428270560667,8.63151525975881,142.36,1521.0082812767905,868.2494949134137,8.61,268.61,2676.27383901526,704.5040389066697,9.085757629879405,157.26,2659.415050865863,745.4530287334973,9.014242370120595,166.91,1619.7062609304453,870.6794949134137,9.354747456706864,268.68,1759.9852525432932,1414.3060592530148,7.4905050865862695,179.85,1759.9452525432932,1429.4860592530151,7.481716937189247,179.85,2283.8912136366234,873.73,8.44,89.83,1893.5705033005654,874.9847474567067,9.622525432931347,269.55,2293.179594859119,877.06,6.12797965365492,269.83,2307.019594859119,877.1,6.12101017317254,269.83,1759.87,1459.0099982139795,9.84,179.85,2320.149594859119,877.14,6.075252543293135,269.83,2333.984342315825,877.18,6.1647474567068645,269.83,2a,19,1568810250
26238,26238,817.1,1568811113.3179398,817.1,,,560.4150856150584,109.9415024042797,734.8114691953766,0.9985013008117676,537.2336898806152,139.52641443021088,771.204609908142,0.9803934693336488,552.3526766073463,81.19519894390666,776.7008519194412,0.9891770482063292,496.684235009588,186.21380607837432,773.8585488072083,0.6261404752731323,507.66232493257104,40.98323553122221,764.1548355803886,0.657410740852356,468.8607123704858,249.8925768090691,607.6968581761129,0.989842414855957,466.8458376414556,-14.331752883468544,623.4937076204253,0.9759235382080078,567.4143603622034,316.30788148749133,389.1224959017824,0.9523416757583618,603.2440260627493,-126.1822415004775,423.2500780872258,0.3577378988265991,773.7995951614906,331.461583799067,256.2878837338257,0.2631058692932129,812.7844257065179,-108.76664569811493,281.9490448486812,0.758897066116333,412.4264150318795,192.35714642472053,184.4736413544352,0.5408866405487059,452.9038169545367,5.083384641135979,250.71378302794872,0.24428531527519226,674.968664210765,223.40889336071896,18.29014484486453,0.5377121567726135,716.2043185918999,-31.341846396027325,181.37670630133078,0.8182723522186279,479.6153885801947,217.82411286837112,-523.7980599612198,0.0024112462997436523,549.9483902106408,-60.88066470031908,-279.63984383852346,0.012281417846679688,1762.81,1277.1,5.74,359.69,1399.3,828.05,7.22,181.84,1399.79,843.45,7.24,181.84,1760.45,726.27,8.51,180.37,1761.06,1002.9,7.24,179.85,1761.02,1018.32,7.32,179.85,1400.4,857.76,7.3,200.2,1411.36,865.58,6.89,268.61,2720.97,646.09,8.6,139.27,2711.23,658.32,8.66,142.36,1520.6,868.24,8.61,268.61,2676.44,704.11,9.1,157.26,2659.51,745.04,9.0,166.91,1619.26,870.67,9.35,268.68,1759.99,1413.95,7.5,179.85,1759.95,1429.13,7.42,179.85,2284.29,873.73,8.44,89.83,1893.11,874.98,9.67,269.55,2292.89,877.06,6.09,269.83,2306.73,877.1,6.14,269.83,1759.87,1458.54,9.84,179.85,2319.86,877.14,6.08,269.83,2333.69,877.18,6.16,269.83,2a,19,1568810250
26239,26239,817.132341509119,1568811113.3511882,817.132341509119,-82.84622855655151,,557.6504880383832,105.86293257020228,732.4490130238112,0.998399257659912,537.7157746094786,136.23418355887495,770.1899208586806,0.9867546558380128,554.4567778678038,77.26317686624297,774.2412862047423,0.9866958856582642,500.7761641024037,181.88096258159084,773.0206299393291,0.7757529616355896,505.10694348442115,37.189453502513366,758.5271385578552,0.6835108995437622,465.99038942780805,249.51248156235118,605.0610477775192,0.9876041412353516,466.5420215122577,-15.984056504179714,622.720519191331,0.9717104434967041,579.0155680767889,316.1400954569122,398.0155473254352,0.9559913873672484,604.3324378813909,-126.47361505165873,422.9020456768975,0.29788947105407715,773.9910478823011,331.0262039432165,255.54589185725533,0.21657437086105347,806.2589844107182,-109.16732694803669,279.02770737833373,0.7419828176498413,397.35445815988265,195.79105465047954,186.02929578057118,0.5616563558578491,438.80425447863206,6.880935978381476,267.2901704111796,0.668630838394165,685.8213780439846,227.58400790176415,29.62493108185077,0.78098464012146,717.6912730324573,-31.585481245074746,176.92825630250763,0.6423963904380798,457.1406523771548,197.827334457996,-547.024529308052,0.002394735813140869,558.0853261464065,-57.67116579991677,-278.0531187362004,0.01920914649963379,1762.81,1277.28758075289,5.749702452735687,359.7546830182378,1399.2902975472643,827.8171411343436,7.207063396352416,181.84,1399.783531698176,843.2139069834317,7.249702452735687,181.84,1760.4467658490885,725.9950971724887,8.513234150911895,180.37,1761.06,1002.6671411343435,7.227063396352418,179.85,1761.02,1018.0839069834316,7.307063396352418,179.85,1400.3579560381454,857.5303752852553,7.287063396352416,199.13919850089817,1411.1271411343437,865.5735316981762,6.9740879237092885,268.61,2721.154346601978,645.8797801907268,8.612936603647583,139.02097037978405,2711.398175847419,658.1000777379911,8.634126792704834,142.36,1520.3218630215772,868.2335316981763,8.600297547264313,268.61,2676.5531952819165,703.8383313234008,9.093531698176207,157.26,2659.574683018238,744.758628870665,8.980595094528628,166.91,1618.9559898142816,870.6635316981761,9.362936603647583,268.68,1759.99,1413.7074386816078,7.480595094528626,179.85,1759.95,1428.8874386816076,7.452341509118957,179.85,2284.564902827511,873.7332341509118,8.446468301823792,89.83,1892.7995215124577,874.98,9.67,269.55,2292.6927167943745,877.06,6.102936603647582,269.83,2306.5294826434624,877.1,6.149702452735688,269.83,1759.87,1458.223053210634,9.846468301823789,179.85,2319.6627167943743,877.14,6.083234150911896,269.83,2333.4927167943742,877.18,6.147063396352418,269.83,2a,19,1568810250
26240,26240,817.1648894228093,1568811113.3846488,817.1648894228093,,,548.6487744057248,99.07116021851152,726.843947787022,0.9985795021057128,541.8417338838661,131.442918929212,770.3501554306212,0.9931361675262452,543.7090051167942,69.49659384224728,768.6639973529608,0.981647491455078,506.12018940429857,178.16240588371122,773.3283676517972,0.8436985611915588,501.5404970551528,33.312262745556716,754.9538848749214,0.613395631313324,470.40157710703386,242.36283899583046,605.0312635253592,0.7186146974563599,464.3780308501323,-5.808369341430397,617.8205852884338,0.7478149533271791,578.3055239894105,311.95260836646605,391.7551858465243,0.974579393863678,601.4906653115976,-126.5567927399764,421.6427385253848,0.3409613370895386,777.7757591314165,332.50761259414816,261.90966080131807,0.4213413596153259,809.2786663253876,-104.29695218096887,285.6711225747053,0.8222721219062805,403.66310922689865,198.7706914110064,178.22949509074815,0.21397849917411804,431.26421425991686,3.1326061345374985,244.20006959114681,0.2523678541183472,667.7711279819291,232.69163087438926,17.583448150171648,0.7737672924995422,730.9209768993762,-30.975724145938567,177.72837258062066,0.6896947622299194,444.9453555217679,189.41069744365842,-564.6436349029983,0.0046969950199127215,570.5926960523325,-59.72445505795002,-269.18167103835447,0.029977440834045414,1762.81,1277.4763586522938,5.759466826842786,359.8197788456185,1399.2805331731574,827.5827961557733,7.194044230876285,181.84,1399.7770221154378,842.9763072134923,7.259466826842786,181.84,1760.4435110577192,725.718439906121,8.516488942280928,180.37,1761.06,1002.4327961557733,7.214044230876285,179.85,1761.02,1017.8463072134923,7.294044230876286,179.85,1400.3156437503478,857.299285098054,7.274044230876285,198.0716269318554,1410.892796155773,865.5670221154381,7.0587124993041455,268.61,2721.3398697100133,645.6682187517397,8.625955769123715,138.7703514443685,2711.567424998608,657.8787519248967,8.60808846175257,142.36,1520.04195096384,868.2270221154382,8.590533173157214,268.61,2676.6671129798324,703.5649288484019,9.087022115438144,157.26,2659.639778845619,744.4754620215593,8.961066346314428,166.91,1618.6500394255927,870.6570221154383,9.375955769123717,268.68,1759.99,1413.4633293289303,7.4610663463144276,179.85,1759.95,1428.6433293289303,7.484889422809286,179.85,2284.8415600938793,873.7364889422811,8.452977884561857,89.83,1892.487061541031,874.98,9.67,269.55,2292.4941745208635,877.06,6.1159557691237145,269.83,2306.3276855785825,877.1,6.1594668268427855,269.83,1759.87,1457.9040836564689,9.852977884561858,179.85,2319.4641745208637,877.14,6.086488942280929,269.83,2333.294174520863,877.18,6.1340442308762855,269.83,2a,19,1568810250
