,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,Q_in-J_out.12_x,Q_in-J_out.12_y,Q_in-J_out.12_speed,Q_in-J_out.12_angle,H_in-K_out.12_x,H_in-K_out.12_y,H_in-K_out.12_speed,H_in-K_out.12_angle,Q_in-J_out.13_x,Q_in-J_out.13_y,Q_in-J_out.13_speed,Q_in-J_out.13_angle,H_in-K_out.13_x,H_in-K_out.13_y,H_in-K_out.13_speed,H_in-K_out.13_angle,Q_in-J_out.14_x,Q_in-J_out.14_y,Q_in-J_out.14_speed,Q_in-J_out.14_angle,H_in-K_out.14_x,H_in-K_out.14_y,H_in-K_out.14_speed,H_in-K_out.14_angle,K_in-H_out.7_x,K_in-H_out.7_y,K_in-H_out.7_speed,K_in-H_out.7_angle,H_in-K_out.15_x,H_in-K_out.15_y,H_in-K_out.15_speed,H_in-K_out.15_angle,H_in-K_out.16_x,H_in-K_out.16_y,H_in-K_out.16_speed,H_in-K_out.16_angle,H_in-K_out.17_x,H_in-K_out.17_y,H_in-K_out.17_speed,H_in-K_out.17_angle,H_in-K_out.18_x,H_in-K_out.18_y,H_in-K_out.18_speed,H_in-K_out.18_angle,H_in-K_out.19_x,H_in-K_out.19_y,H_in-K_out.19_speed,H_in-K_out.19_angle,H_in-K_out.20_x,H_in-K_out.20_y,H_in-K_out.20_speed,H_in-K_out.20_angle,Q_in-J_out.15_x,Q_in-J_out.15_y,Q_in-J_out.15_speed,Q_in-J_out.15_angle,H_in-K_out.21_x,H_in-K_out.21_y,H_in-K_out.21_speed,H_in-K_out.21_angle,H_in-K_out.22_x,H_in-K_out.22_y,H_in-K_out.22_speed,H_in-K_out.22_angle,K_in-H_out.8_x,K_in-H_out.8_y,K_in-H_out.8_speed,K_in-H_out.8_angle,Q_in-J_out.16_x,Q_in-J_out.16_y,Q_in-J_out.16_speed,Q_in-J_out.16_angle,Q_in-J_out.17_x,Q_in-J_out.17_y,Q_in-J_out.17_speed,Q_in-J_out.17_angle,H_in-K_out.23_x,H_in-K_out.23_y,H_in-K_out.23_speed,H_in-K_out.23_angle,K_in-H_out.9_x,K_in-H_out.9_y,K_in-H_out.9_speed,K_in-H_out.9_angle,H_in-K_out.24_x,H_in-K_out.24_y,H_in-K_out.24_speed,H_in-K_out.24_angle,scenario,participant_id,source_file
31039,31039,973.5,1568968440.2408414,973.5,-105.53258997051088,680.9471437648828,10.706568802666157,564.8849441669976,0.9945213794708252,710.9713711696616,36.615913305734594,612.8386059908668,0.9902771711349488,698.5412969813983,-22.60868937535411,605.5783207474512,0.9766535758972168,637.1187148196187,90.68114973542377,616.8625418811247,0.5475839376449585,694.6113485591711,-59.6469753282565,633.2014494060753,0.3714834451675415,551.4251117897163,124.10301108272171,513.3795806114031,0.7523860931396484,556.7920680047297,-93.4864582015373,517.801759553825,0.9607045650482178,659.2997520950328,236.75272981762245,331.21976696945717,0.6367089748382568,612.0413194327173,-233.952540596492,314.5471286751333,0.1801270842552185,829.9866217651587,263.30601218832163,214.81301788732867,0.9501104354858398,756.0478395867913,-231.76217259454697,187.1358987340112,0.8626024723052979,371.80719779615714,127.61475582074223,152.58561573596987,0.17878273129463196,461.52276336742415,-85.50030124690343,175.9201752465897,0.12063136696815492,494.3569311202957,165.48037751871783,-94.87027603323858,0.4685615599155426,623.8286529375309,-115.5353819220765,-0.829378095049691,0.34927546977996826,383.5775712450419,195.12974334271567,-584.1357040484147,0.0113239586353302,597.2919498166661,-114.89963263660015,-240.29802386433602,0.00896763801574707,1763.1,1394.43,6.97,357.06,,,,,,,,,,,,,1398.43,800.91,7.68,181.84,,,,,1398.88,815.04,7.3,181.84,2734.36,630.99,7.75,138.41,1436.39,866.19,7.76,268.61,1450.94,866.54,7.64,268.61,1466.18,866.91,8.09,268.61,1489.83,867.49,9.7,268.61,1612.57,870.51,7.03,268.68,1626.67,870.84,7.11,268.68,1760.69,1141.71,8.08,179.85,1705.01,872.64,7.78,268.68,1791.49,874.19,7.35,269.55,2649.65,787.45,9.03,166.91,1760.15,1350.82,7.66,179.85,1760.01,1405.05,8.49,179.85,2167.38,876.7,6.38,269.83,2393.24,874.05,8.71,89.83,2253.01,876.94,7.46,269.83,2a,23,1568967420
31040,31040,973.533093450759,1568968440.2744017,973.533093450759,-86.58764674207998,677.2033946960495,9.406763099700123,563.8839981833218,0.9945874214172364,707.4203505670357,36.889077138220436,612.1568780467268,0.9888770580291748,690.7748738779077,-22.75447756093879,602.3432544403357,0.9778238534927368,646.1479684266068,90.69373880891662,622.3174175080404,0.4729119837284088,687.918131459668,-60.02766798308009,632.5946962113113,0.368644654750824,547.249139682097,125.34160351778937,509.35031927684753,0.7629494071006775,557.2190097516252,-93.15948849038642,516.8098255452517,0.9594559669494628,654.1590299716615,243.98570353308412,323.34899331502345,0.985689640045166,603.0399453776786,-235.31063692909825,312.1359524876438,0.9258345365524292,839.796892561111,261.9572675503631,212.13956386674903,0.9161608219146729,755.6324812487401,-230.32110871120446,186.62244368962246,0.8516258001327515,386.6567086844438,126.17160881628159,142.88362624318415,0.033400416374206536,448.9408722657538,-86.26918961433356,171.45319732127362,0.09122419357299803,512.1011824158047,192.1186302265036,-84.22578316533729,0.049295246601104736,649.38553167356,-109.51299723518237,9.072788117231568,0.3342493176460266,322.59285223437234,181.14718013093292,-628.3592768720467,0.0074106454849243155,581.8403573264393,-115.36891645672787,-310.504370421264,0.016390234231948853,1763.0900719647727,1394.661654155313,6.973309345075898,357.1030214859867,,,,,,,,,,,,,1398.4200719647727,800.6518710840799,7.729640176138483,181.84,,,,,1398.8700719647727,814.7917991193076,7.359568211366183,181.84,2734.532085943947,630.7980579855979,7.763237380303596,138.41,1436.1384897742319,866.1833813098482,7.723597204165112,268.61,1450.685180429156,866.5333813098482,7.67309345075899,268.61,1465.9152523939279,866.9033813098482,8.040359823861515,268.61,1489.5089935276376,867.4800719647722,9.690071964772304,268.61,1612.3350364996109,870.5066906549241,7.043237380303596,268.68,1626.4350364996112,870.8333813098482,7.093453274620504,268.68,1760.693309345076,1141.4419430488522,8.08,179.85,1704.7551804291559,872.6333813098481,7.753525239392808,268.68,1791.2451084643835,874.1866906549243,7.373165415531293,269.55,2649.7194962465937,787.1620869783968,9.0266906549241,166.91,1760.15,1350.5684897742315,7.653381309848203,179.85,1760.01,1404.7720150136245,8.463525239392807,179.85,2167.1682019151426,876.6966906549243,6.370071964772303,269.83,2393.527913021603,874.05,8.726546725379496,89.83,2252.7651084643835,876.94,7.443453274620504,269.83,2a,23,1568967420
31041,31041,973.5661883121312,1568968440.3079634,973.5661883121312,-98.78312862435615,684.0070643558684,13.300090318114407,569.2115115290998,0.9945675730705258,703.4491975015901,39.611149116239204,611.5859631610787,0.9914134740829468,694.2550398213702,-18.724905174809425,604.9865587634007,0.977672278881073,679.3981079661718,82.64770824309272,639.8274542934943,0.4716699719429016,696.4427177407238,-57.30246699240769,636.4550930234523,0.4095683097839356,550.0685347976893,125.90271620782221,506.21323124812113,0.7898094058036804,553.5381189841072,-93.36239099927872,513.6664148399962,0.9625765085220336,663.4883002573398,245.9099567549261,324.21209235364836,0.9807595014572144,614.9033997396317,-232.7597498154237,319.48269675911604,0.9186473488807678,837.1879559110486,261.1389590550133,208.5340545221309,0.9275909066200256,751.0976164583587,-228.8954610130999,185.9317657526292,0.8521077632904053,387.67296124326765,121.21968404592421,121.00879158769246,0.1165587306022644,426.7522889089023,-83.48907804080785,158.51518934480112,0.1487501859664917,557.7383316639547,200.74040355816848,-55.715906674703646,0.082731693983078,633.4238810768381,-97.29471129898,-5.0900970999082915,0.10231348872184752,261.43027360649336,206.9245488297126,-682.3696926080672,0.0052697062492370605,569.3614047234363,-113.22948207362104,-349.67600952954695,0.010212481021881105,1763.0801435063604,1394.8933181849177,6.976618831213107,357.1460448057703,,,,,,,,,,,,,1398.4101435063608,800.3937311653776,7.7792824681966115,181.84,,,,,1398.8601435063604,814.5435876590169,7.419138961835934,181.84,2734.704179223081,630.6061077896397,7.77647532485243,138.41,1435.886968827804,866.1767623375737,7.687192856655818,268.61,1450.4303499965908,866.5267623375737,7.706188312131075,268.61,1465.6504935029513,866.8967623375737,7.990717531803389,268.61,1489.1879733723285,867.4701435063607,9.680143506360677,268.61,1612.1000629838693,870.503381168787,7.056475324852429,268.68,1626.2000629838697,870.8267623375739,7.076905843934464,268.68,1760.696618831213,1141.1738746717385,8.08,179.85,1704.5003499965908,872.6267623375737,7.72704935029514,268.68,1791.00020649023,874.1833811687869,7.3963318184917535,269.55,2649.7889954554753,786.8741616844596,9.023381168786893,166.91,1760.15,1350.3169688278035,7.646762337573785,179.85,1760.01,1404.4940181780992,8.437049350295139,179.85,2166.956394802361,876.6933811687869,6.360143506360678,269.83,2393.8158383155405,874.05,8.743094156065537,89.83,2252.52020649023,876.94,7.426905843934463,269.83,2a,23,1568967420
31042,31042,973.6,1568968440.342252,973.6,-78.82157496205659,681.205376333924,15.707866981974465,565.4770586720788,0.993027925491333,707.1890020755214,40.51252697489736,611.8742348862257,0.9905300736427308,701.3658115516357,-16.158086838527066,608.3224335025112,0.979434370994568,695.3684157166771,81.63185149458772,646.9532530940971,0.4686244428157806,696.2697291358116,-53.75255270536621,637.0209178166665,0.40274637937545776,546.9312977868801,126.65823734221416,503.1650097430658,0.8095186948776245,548.4276863615183,-92.27525942499494,513.0220879416628,0.9634475111961364,668.6617089546199,247.1530524820468,325.6544973508885,0.980327844619751,617.4583584679973,-226.9003313542709,316.60116988720563,0.2826705873012543,840.7031751879417,262.79912403136,211.21220954510903,0.9321786761283876,758.3522667811429,-233.66876841243416,178.78258971094414,0.8850321769714355,397.2096631892984,124.97947172595705,122.48847525240929,0.12045201659202576,413.56469574671775,-78.91377128465314,150.57899173536768,0.25200337171554565,549.5872706951725,185.09075834006939,-64.80312358376035,0.1336754858493805,625.3025709829034,-92.3803055400218,-19.36034498449743,0.24427467584609985,267.1752205158312,191.83513901785446,-673.6334994814583,0.006326109170913696,569.5008182989899,-94.28815964005274,-363.37628187641263,0.014174938201904297,1763.07,1395.13,6.98,357.19,,,,,,,,,,,,,1398.4,800.13,7.83,181.84,,,,,1398.85,814.29,7.48,181.84,2734.88,630.41,7.79,138.41,1435.63,866.17,7.65,268.61,1450.17,866.52,7.74,268.61,1465.38,866.89,7.94,268.61,1488.86,867.46,9.67,268.61,1611.86,870.5,7.07,268.68,1625.96,870.82,7.06,268.68,1760.7,1140.9,8.08,179.85,1704.24,872.62,7.7,268.68,1790.75,874.18,7.42,269.55,2649.86,786.58,9.02,166.91,1760.15,1350.06,7.64,179.85,1760.01,1404.21,8.41,179.85,2166.74,876.69,6.35,269.83,2394.11,874.05,8.76,89.83,2252.27,876.94,7.41,269.83,2a,23,1568967420
31043,31043,973.6321321964101,1568968440.3751798,973.6321321964101,-80.07159488549848,675.315543474093,19.43255412551732,560.0018191760901,0.9925602674484252,704.4062567363612,43.02062193706151,609.7242332092493,0.9894485473632812,705.6985623423775,-13.580864994996734,609.3201222242608,0.9768368005752563,692.109121544958,84.25794441352792,644.7580355428629,0.4793359637260437,682.6473268664255,-52.77256882311486,630.8566648307576,0.4304274916648865,547.5270550776227,140.0736267991105,501.8927139635362,0.7489982843399048,555.2625733707678,-92.22567781883171,519.5285042874268,0.9621703624725342,658.1340109905434,251.79252219064853,316.2556097971568,0.9800517559051514,618.3084963730238,-224.2960388846281,315.74928312406917,0.2952454090118408,828.1088194700412,263.00466450055626,200.5791190265768,0.8977364301681519,768.9382947497577,-231.40627113066657,195.9158399656423,0.8864015340805054,419.2953795654257,126.29330042090342,129.98813589682968,0.1188075840473175,403.6398960890421,-77.66751583728012,136.51154998426597,0.2849463224411011,565.3990946726102,186.3072591136748,-46.15724443940604,0.13957777619361875,664.1978606719988,-77.64448534272118,-10.111662626652047,0.1049841046333313,298.90168834206895,174.32114109899285,-543.3196731067388,0.008641332387924194,540.3367971201768,-103.12132151815432,-395.925688523472,0.01614391803741455,1763.0603603410766,1395.3549253748706,6.976786780358991,357.2574776124612,,,,,,,,,,,,,1398.390360341077,799.8729424287193,7.884624733897139,181.84,,,,,1398.8435735607181,814.0490085269245,7.512132196410082,181.84,2735.043874201692,630.2236332608215,7.773933901794959,138.41,1435.3825820876425,866.163573560718,7.656426439282018,268.61,1449.9193688680014,866.5135735607179,7.736786780358992,268.61,1465.1229424287194,866.8835735607179,7.9592793178460495,268.61,1488.5483176948221,867.4535735607179,9.689279317846047,268.61,1611.6350746251294,870.4935735607179,7.047507462512942,268.68,1625.7318614054886,870.816786780359,7.069639658923024,268.68,1760.7,1140.6397292090785,8.076786780358992,179.85,1703.9925820876424,872.6135735607179,7.722492537487057,268.68,1790.5122217465655,874.18,7.407147121435968,269.55,2649.9242643928196,786.2972366715912,9.032852878564034,166.91,1760.15,1349.8125820876426,7.652852878564032,179.85,1760.01,1403.9400895501553,8.422852878564033,179.85,2166.537567162617,876.69,6.330720682153951,269.83,2394.389550108768,874.05,8.740720682153949,89.83,2252.032221746565,876.94,7.406786780358992,269.83,2a,23,1568967420
31044,31044,973.6649211870224,1568968440.4087806,973.6649211870224,-86.66535072717224,685.0195642374131,18.99543185641532,566.8978180313338,0.989246904850006,716.5253604358305,49.574744252544406,614.848645386836,0.9872653484344482,709.631273866383,-9.529324374625297,610.8079180199602,0.9787068963050842,685.7933961193734,89.5563132882806,642.6376361309293,0.4614465236663818,699.9006038035741,-48.64285417634221,638.4226915266983,0.37984949350357056,550.2873804333519,131.0426342122785,505.23949454686766,0.8280478715896606,556.4894917118085,-88.02852739904452,518.8557276068177,0.9634926319122314,665.2964855217483,250.19155524043484,320.63888912207767,0.9778721332550048,603.8758879237231,-231.01375868721183,311.9052971448918,0.9312242269515992,832.2674349094945,259.3137282440303,206.9066316651471,0.906944751739502,746.5812492468046,-232.7311163598724,184.26047670787412,0.7366315126419067,421.90494948254485,130.13604754675944,139.2117032278057,0.103121817111969,389.7074099271828,-77.1366721312466,130.47714829108742,0.21018818020820612,596.1730532113278,200.49669871292485,-8.387829774412353,0.11837249994277955,571.3346061208719,-77.96672123415912,-84.88527760152087,0.2553430795669556,484.44836654328634,185.27218302225327,-236.31084671014386,0.11924761533737185,516.8941610662752,-101.48983650435814,-422.07474269584054,0.08876216411590576,1763.050523643893,1395.5844483091564,6.9735078812977624,357.32633449274687,,,,,,,,,,,,,1398.3805236438932,799.6106305038211,7.940366017938018,181.84,,,,,1398.8370157625955,813.8030910973323,7.544921187022362,181.84,2735.211098053814,630.0334571152703,7.757539406488818,138.41,1435.1301068599278,866.1570157625955,7.662984237404473,268.61,1449.6636147412255,866.5070157625955,7.733507881297764,268.61,1464.860630503821,866.8770157625955,7.978952712213418,268.61,1488.2302644858828,867.4470157625957,9.708952712213419,268.61,1611.4055516908436,870.4870157625955,7.024555169084346,268.68,1625.499059572141,870.8135078812977,7.079476356106709,268.68,1760.7,1140.3741383851186,8.073507881297765,179.85,1703.740106859928,872.6070157625957,7.7454448309156545,268.68,1790.2695832160346,874.18,7.394031525191053,269.55,2649.989842374045,786.0086935542032,9.045968474808946,166.91,1760.15,1349.5601068599278,7.665968474808945,179.85,1760.01,1403.664662029012,8.435968474808945,179.85,2166.330996521759,876.69,6.3110472877865815,269.83,2394.674814327095,874.05,8.72104728778658,89.83,2251.7895832160348,876.94,7.403507881297764,269.83,2a,23,1568967420
31045,31045,973.7,1568968440.444728,973.7,-86.6058674436006,685.6478492256671,23.237512536259533,567.7832086568308,0.9898364543914796,704.8294258733632,53.39501389954851,611.440274790023,0.9822432994842528,705.6974374410619,-5.796293320699164,611.5453220196389,0.9801126718521118,684.1189785039861,93.70624554722514,642.1994737946106,0.4584368169307709,702.2540774134503,-45.629828607114895,640.7449357206307,0.3715155720710753,552.8906144233506,152.93729073616115,503.1197530916886,0.9430661201477052,556.1101636725672,-90.57503224694952,519.527945818603,0.30145302414894104,665.3989963905208,250.78786364542444,321.8905720152462,0.9712663292884828,616.805127269622,-227.19118568416263,315.64176567189537,0.3268997669219971,835.8158740975618,256.28436509981805,209.1050874230294,0.9156101942062378,767.6172281709178,-237.33898061602662,184.47062524082057,0.8615483641624451,453.52579452653197,128.5704956704348,165.5379985256654,0.1002541482448578,390.67848659518216,-79.73197919387644,138.84109866031406,0.143696129322052,596.7320929769282,195.31638824869927,3.8813444042976935,0.2224968671798706,547.9301546898301,-82.94251996441717,-103.64481734130287,0.4191789329051971,653.7433617044985,159.6931956993849,-74.78480718029512,0.02252092957496643,489.5061620911769,-100.07614967006785,-481.0787198692311,0.18779879808425906,1763.04,1395.83,6.97,357.4,,,,,,,,,,,,,1398.37,799.33,8.0,181.84,,,,,1398.83,813.54,7.58,181.84,2735.39,629.83,7.74,138.41,1434.86,866.15,7.67,268.61,1449.39,866.5,7.73,268.61,1464.58,866.87,8.0,268.61,1487.89,867.44,9.73,268.61,1611.16,870.48,7.0,268.68,1625.25,870.81,7.09,268.68,1760.7,1140.09,8.07,179.85,1703.47,872.6,7.77,268.68,1790.01,874.18,7.38,269.55,2650.06,785.7,9.06,166.91,1760.15,1349.29,7.68,179.85,1760.01,1403.37,8.45,179.85,2166.11,876.69,6.29,269.83,2394.98,874.05,8.7,89.83,2251.53,876.94,7.4,269.83,2a,23,1568967420
31046,31046,973.7314108035899,1568968440.4757855,973.7314108035899,-80.05936578203867,686.2350220207944,28.63966953043695,567.1510688397813,0.9918593168258668,710.9890319902742,58.34358151486652,614.4272423621718,0.9754490852355956,715.853772000549,-1.6455154203828428,616.155006082008,0.9833081960678101,681.3534517815364,96.79340181045141,638.1304386073916,0.5326064825057983,700.718321100445,-41.79741856549614,640.0032763595743,0.4044325351715088,558.1869118677878,156.75912360560795,502.9809929700637,0.9339299201965332,556.2986844577874,-90.63296844829344,519.1276261238659,0.3187932372093201,661.2398780730279,253.59747038721505,320.17758808984064,0.9769534468650818,618.0141462883217,-227.21925530205726,315.30336356823415,0.3094951808452606,833.0237599414568,256.4970896129378,207.42843601105065,0.9247928857803344,763.0795386465236,-239.26116444290167,180.2775315807773,0.88037109375,459.656280507955,130.71696850955422,175.87222384842082,0.10377758741378784,383.84213490412145,-79.07226253958957,139.6588180141132,0.1283714771270752,591.8046206541621,190.845847884631,0.7876231233974806,0.2608909010887146,510.2139416578444,-79.33804185182828,-132.2111767588864,0.3139050602912903,775.3063074430185,160.26568386227981,30.42946457477666,0.008734583854675293,442.9612906382264,-98.25804450798492,-545.9720890603734,0.04291185736656189,1763.030576758923,1396.0467345447705,6.9731410803589915,357.4753859286157,,,,,,,,,,,,,1398.363717839282,799.0724314105628,8.072244848256817,181.84,,,,,1398.823717839282,813.2981368123576,7.608269723230928,181.84,2735.5501950983084,629.6509584195375,7.727435678564031,138.41,1434.6181368123575,866.1437178392821,7.679423241076976,268.61,1449.1512778927167,866.496858919641,7.704871357128064,268.61,1464.3318546516393,866.8637178392821,7.990576758923024,268.61,1487.582174124819,867.433717839282,9.736282160717984,268.61,1610.9369832945115,870.4737178392821,7.034551883948914,268.68,1625.0301243748706,870.8037178392821,7.068012437487055,268.68,1760.7,1139.8387135712806,8.057435678564032,179.85,1703.224995731999,872.5968589196409,7.757435678564033,268.68,1789.7775600534344,874.176858919641,7.38,269.55,2650.12282160718,785.4267260087677,9.056858919641009,166.91,1760.1531410803589,1349.0481368123574,7.6737178392820145,179.85,1760.013141080359,1403.1030081694855,8.462564321435968,179.85,2165.9121119373835,876.69,6.302564321435969,269.83,2395.2564150715907,874.0531410803591,8.706282160717986,89.83,2251.294418973076,876.94,7.42826972323093,269.83,2a,23,1568967420
31047,31047,973.7656124461676,1568968440.5096025,973.7656124461676,-79.81501201598765,690.3822936934181,29.459601023763188,567.1428816259454,0.9905613660812378,706.9703491646173,60.69958562565502,611.1397048740845,0.968721866607666,720.9345537325719,-0.19858379015855832,615.8871547593944,0.9852611422538756,681.6978497957897,99.52785964847116,635.926970145664,0.5582354664802551,708.2149668661034,-38.35594088593687,643.3719573141998,0.44886356592178345,559.1913823235424,159.06823621580932,501.9476681111213,0.9339791536331176,554.7455769617477,-83.58849179139402,523.3806605378769,0.8386110663414001,658.4053453940488,255.90636935122143,314.5537078912589,0.9747160077095032,615.4858015705903,-228.71068569544758,313.55923548916024,0.2864024043083191,829.8468163027776,255.6904446697233,204.8148586145298,0.9218726158142092,758.5830085926233,-242.40181620706025,179.78841732891868,0.8693063259124756,484.8818310475655,127.31075537327492,190.432566170346,0.10481083393096924,383.6186035253318,-79.31029064322307,139.25448616940614,0.13255155086517334,612.7347031324708,181.36047876565,33.33688245764043,0.25614821910858154,479.4204071021005,-79.99287958050779,-147.51440667953668,0.2923501133918762,642.1733065018728,157.11614178171038,-108.92078517875088,0.021168887615203857,416.12332448366953,-111.46629683955014,-584.369302861769,0.007649540901184081,1763.0203162661496,1396.2827258785571,6.976561244616767,357.55746987080244,,,,,,,,,,,,,1398.3568775107667,798.791977941425,8.150908626185661,181.84,,,,,1398.8168775107665,813.0347841645088,7.639051201550911,181.84,2735.724623475455,629.4560090568442,7.713755021532927,138.41,1434.3547841645086,866.1368775107665,7.689683733850304,268.61,1448.8913454091253,866.4934387553833,7.677510043065856,268.61,1464.0616616752752,866.8568775107665,7.980316266149696,268.61,1487.2469980275569,867.4268775107664,9.743122489233537,268.61,1610.6941516322095,870.4668775107665,7.072173690784447,268.68,1624.7907128768265,870.7968775107664,7.044071287682624,268.68,1760.7,1139.5651004306585,8.043755021532927,179.85,1702.9582229198925,872.5934387553833,7.743755021532928,268.68,1789.5244678983593,874.1734387553831,7.38,269.55,2650.1912248923354,785.1291717183412,9.053438755383233,166.91,1760.1565612446168,1348.784784164509,7.666877510766463,179.85,1760.0165612446167,1402.8122942075747,8.476244978467072,179.85,2165.696641589144,876.69,6.316244978467072,269.83,2395.5573895262755,874.0565612446167,8.713122489233537,89.83,2251.0379066537425,876.94,7.459051201550912,269.83,2a,23,1568967420
31048,31048,973.8,1568968440.5436034,973.8,-79.82174186036723,682.405405347635,32.70683677341537,560.673220925374,0.9876068234443665,709.4281636275317,62.44447328570895,609.4479088472348,0.965654730796814,716.5944630062645,3.0409155387981954,608.2987747639072,0.9857064485549928,691.292621303861,98.83037232893179,637.7438308152484,0.5889344215393066,705.4329679679097,-37.66064919388224,640.6938183570347,0.5319318175315857,555.1722954096277,157.7668017272764,499.6933725693033,0.9313342571258544,555.6925048548711,-85.4861168252884,521.0507818572098,0.964583158493042,657.5539072181898,253.35077608177704,315.3408467323775,0.9753565788269044,615.7489131545865,-228.9663816245353,314.48341659896215,0.3113848567008972,836.9128469427278,255.55882612188745,211.4887477317482,0.9171364307403564,757.8375200113353,-237.46872829131001,189.12202916207488,0.7336065769195557,478.76978613645724,123.00994550281729,179.86260516118858,0.15323764085769653,380.6712044677729,-80.89781271339521,140.40496441987239,0.08917665481567383,610.0620790099936,171.8714728057222,20.3745054254668,0.1961422562599182,478.6514903077894,-77.89042484603875,-139.89800277670892,0.05410650372505188,574.3204603593903,151.6389811917301,-235.39393226464992,0.008456617593765259,441.0882429892157,-112.22231393244743,-525.7967885161374,0.008182764053344727,1763.01,1396.52,6.98,357.64,,,,,,,,,,,,,1398.35,798.51,8.23,181.84,,,,,1398.81,812.77,7.67,181.84,2735.9,629.26,7.7,138.41,1434.09,866.13,7.7,268.61,1448.63,866.49,7.65,268.61,1463.79,866.85,7.97,268.61,1486.91,867.42,9.75,268.61,1610.45,870.46,7.11,268.68,1624.55,870.79,7.02,268.68,1760.7,1139.29,8.03,179.85,1702.69,872.59,7.73,268.68,1789.27,874.17,7.38,269.55,2650.26,784.83,9.05,166.91,1760.16,1348.52,7.66,179.85,1760.02,1402.52,8.49,179.85,2165.48,876.69,6.33,269.83,2395.86,874.06,8.72,89.83,2250.78,876.94,7.49,269.83,2a,23,1568967420
31049,31049,973.833091902161,1568968440.576827,973.833091902161,-79.89564468483981,680.4517530232182,29.972051894325922,558.566812114677,0.9859928488731384,708.1750423457606,59.601198069215144,607.6527451978986,0.9754024744033812,732.0469696829077,5.3864009739134255,620.1925275944118,0.9472365975379944,690.6509731609963,98.52117928937635,636.820814375801,0.5544446706771851,710.2126361167816,-39.25871130900265,642.6225793744725,0.5674349069595337,557.6466686158525,156.0881357514883,504.22076413521256,0.931968092918396,556.6678278319137,-89.88381941642429,518.3910265753424,0.4004379212856293,666.2098839997067,250.1623817298864,318.4209113986045,0.9783827662467957,611.7914497178108,-228.91661362258262,312.0559659269124,0.2508177757263184,828.6958323724953,254.9637003771201,208.6151857452197,0.9103738069534302,763.5585605384132,-234.40231289049407,195.9950288518652,0.7067445516586304,485.4745726116328,118.03916978058999,173.96711132111287,0.14836853742599487,391.2596586947043,-74.39675319656473,133.8191089543306,0.12163758277893065,676.0004467905136,188.72142389154646,48.33349302973204,0.027853637933731086,496.9791398022625,-85.82932390237839,-125.379015774015,0.2539125978946686,564.5448943036238,168.22459288023074,-279.9079215128213,0.008222043514251709,1383.5069798401962,-33.19058665960263,398.8223596975913,0.005694389343261719,1763.0033816195678,1396.751643315127,6.983309190216099,357.7094929945381,,,,,,,,,,,,,1398.3400724293515,798.2287188316315,8.309420565186391,181.84,,,,,1398.8000724293518,812.5118831631443,7.7229470434575935,181.84,2736.0687687010213,629.0680669674663,7.723164331512697,138.41,1433.8351923533605,866.1233816195677,7.703309190216099,268.61,1448.3751923533605,866.4833816195677,7.666545951080499,268.61,1463.528573972928,866.8466908097839,7.940217288055103,268.61,1486.5890085490385,867.4100724293518,9.753309190216099,268.61,1610.218356684873,870.4566908097839,7.093454048919503,268.68,1624.315047494657,870.7833816195678,7.059710282593197,268.68,1760.7,1139.021955592496,8.03,179.85,1702.4351923533607,872.5833816195677,7.736618380432199,268.68,1789.0251199240085,874.17,7.396545951080498,269.55,2650.3294929945378,784.5387912609833,9.0400724293517,166.91,1760.16,1348.2685015435766,7.66,179.85,1760.02,1402.2387188316316,8.486690809783902,179.85,2165.2682118261696,876.69,6.346545951080499,269.83,2396.147899548801,874.06,8.7266183804322,89.83,2250.5318107337926,876.94,7.49,269.83,2a,23,1568967420
