,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,Q_in-J_out.13_x,Q_in-J_out.13_y,Q_in-J_out.13_speed,Q_in-J_out.13_angle,H_in-K_out.19_x,H_in-K_out.19_y,H_in-K_out.19_speed,H_in-K_out.19_angle,H_in-K_out.20_x,H_in-K_out.20_y,H_in-K_out.20_speed,H_in-K_out.20_angle,Q_in-J_out.14_x,Q_in-J_out.14_y,Q_in-J_out.14_speed,Q_in-J_out.14_angle,H_in-K_out.21_x,H_in-K_out.21_y,H_in-K_out.21_speed,H_in-K_out.21_angle,Q_in-J_out.15_x,Q_in-J_out.15_y,Q_in-J_out.15_speed,Q_in-J_out.15_angle,K_in-H_out.18_x,K_in-H_out.18_y,K_in-H_out.18_speed,K_in-H_out.18_angle,K_in-H_out.19_x,K_in-H_out.19_y,K_in-H_out.19_speed,K_in-H_out.19_angle,K_in-H_out.20_x,K_in-H_out.20_y,K_in-H_out.20_speed,K_in-H_out.20_angle,H_in-K_out.22_x,H_in-K_out.22_y,H_in-K_out.22_speed,H_in-K_out.22_angle,Q_in-J_out.16_x,Q_in-J_out.16_y,Q_in-J_out.16_speed,Q_in-J_out.16_angle,H_in-K_out.23_x,H_in-K_out.23_y,H_in-K_out.23_speed,H_in-K_out.23_angle,H_in-K_out.24_x,H_in-K_out.24_y,H_in-K_out.24_speed,H_in-K_out.24_angle,Q_in-J_out.17_x,Q_in-J_out.17_y,Q_in-J_out.17_speed,Q_in-J_out.17_angle,Q_in-J_out.18_x,Q_in-J_out.18_y,Q_in-J_out.18_speed,Q_in-J_out.18_angle,H_in-K_out.25_x,H_in-K_out.25_y,H_in-K_out.25_speed,H_in-K_out.25_angle,K_in-H_out.21_x,K_in-H_out.21_y,K_in-H_out.21_speed,K_in-H_out.21_angle,K_in-H_out.22_x,K_in-H_out.22_y,K_in-H_out.22_speed,K_in-H_out.22_angle,Q_in-J_out.19_x,Q_in-J_out.19_y,Q_in-J_out.19_speed,Q_in-J_out.19_angle,Q_in-J_out.20_x,Q_in-J_out.20_y,Q_in-J_out.20_speed,Q_in-J_out.20_angle,K_in-H_out.23_x,K_in-H_out.23_y,K_in-H_out.23_speed,K_in-H_out.23_angle,Q_in-J_out.21_x,Q_in-J_out.21_y,Q_in-J_out.21_speed,Q_in-J_out.21_angle,K_in-H_out.24_x,K_in-H_out.24_y,K_in-H_out.24_speed,K_in-H_out.24_angle,scenario,participant_id,source_file
34766,34766,1092.3337190465718,1568815807.2521675,1092.3337190465718,-98.66580271862942,539.6474809139547,25.63041273750298,641.2833774787541,0.9965090751647948,535.4028993217324,48.810376307370824,687.0133998302404,0.9589955806732178,547.9008891359584,-2.4120568537943288,681.4208639917632,0.9888927936553956,238.0447937176984,91.8874516167157,598.3617669744682,0.7680404782295227,533.5419820305133,-38.78385694760983,676.4100772491897,0.3019392192363739,438.9363100609039,145.39545300011252,563.3927245546294,0.985299587249756,493.12606542615805,-52.8564828182086,560.6630630402858,0.896074116230011,368.10416676757757,189.5822158619788,239.5981746092749,0.8858282566070557,592.0648680782152,-119.31176532506028,383.7246419066724,0.07341185212135315,536.5470957844008,65.81915213328023,516.8478711124801,0.3727627992630005,784.104698580493,-178.83469823203706,282.6392378779338,0.08876240253448486,395.2243183109547,147.57892674993138,150.44690226412962,0.21962660551071167,473.5982348825918,-0.6352537715832747,188.55894902668044,0.06067472696304321,596.2221650084477,171.09268468817288,-14.422566214740698,0.8501540422439575,647.6837198239398,-36.165224049510385,86.96464363468473,0.33666616678237915,451.08438399394805,176.3867295208235,-544.1300491495682,0.07675871253013611,693.404506580821,-49.224173684032536,-96.75413051999216,0.07588565349578857,1762.5966280953428,1345.9283638049158,4.492330478913357,0.9038509600259604,,,,,,,,,,,,,,,,,1398.7732561906855,811.6639666739975,6.953603332600251,181.84,1760.9033719046572,1061.234082387969,6.75,179.85,2730.8887109468305,634.9010576252265,7.943371904657179,138.41,2720.575339042173,646.5210576252265,7.940231427943072,139.6337352460544,2711.461851423545,658.0175700065978,7.856743809314357,142.36,1399.2432561906853,826.3339666739977,6.9963966673997495,181.84,1760.87,1074.8107104833118,6.813140476714108,179.85,1399.6932561906854,840.4439666739975,6.996628095342821,181.84,1530.7301319134542,868.4832561906858,8.353256190685643,268.61,1760.62,1171.7204790553687,7.416628095342821,179.85,1760.54,1200.083850960026,7.336628095342821,179.85,1553.7901319134544,869.0432561906856,8.280347141914607,268.61,2700.9253390421727,671.6840823879689,8.529884286028464,142.36,2662.6012728536866,737.1368757227685,8.789768572056929,157.26,1760.51,1214.2138509600259,7.310115713971536,179.85,1760.0,1409.6539666739975,7.066628095342821,179.85,2511.233124277232,874.39,8.156628095342821,89.83,1759.96,1423.6705947693406,7.073256190685643,179.85,2495.9931242772313,874.35,8.183371904657179,89.83,2a,20,1568814665
34767,34767,1092.3668955878284,1568815807.2856147,1092.3668955878284,-106.26049219649128,543.8871532571779,27.40302650091537,640.8375079232932,0.9970656633377076,541.2619735786511,51.70980673757369,686.5803682904623,0.9698456525802612,549.4808210700187,-1.2292356087014389,679.8049002691039,0.992199182510376,-1281.704503147546,81.45737662607709,-5.474485422989005,0.7532069683074951,537.6411465093094,-38.15966382312587,678.2973347488677,0.3614879846572876,443.5393050111885,145.26487923039815,565.9619719076592,0.987151265144348,482.58919207967455,-54.44216772608893,559.796577020755,0.8844237327575684,389.3148605721914,190.99742884193927,251.530255432696,0.8956027626991272,566.2885859753013,-107.48378260526144,366.53917296397276,0.12006792426109315,542.398710280117,67.48767943636429,523.8149260476803,0.3279223144054413,783.4981109181116,-177.13666864432997,281.660805751426,0.08358386158943176,392.3079459777287,149.8050858548479,148.68678778287025,0.1569887399673462,475.6249536536485,3.9412910807649486,190.21574655050748,0.024599462747573853,531.3893151528043,175.65962173582082,-64.38442666286119,0.7982128858566284,657.0638048166978,-34.808824920750254,92.03241076935413,0.4747601747512818,444.7316904343618,174.5686808321995,-557.8867870918208,0.011953651905059814,673.5072304856908,-42.32323784578894,-93.48471404625386,0.11506596207618712,1762.593310441217,1346.0743405864446,4.406071471646365,0.6616622088532562,,,,,,,,,,,,,,,,,1398.7666208824344,811.4317308852018,6.976826911479825,181.84,1760.906689558783,1061.0117995615503,6.75,179.85,2731.0645466154897,634.7053160318129,7.946689558782833,138.41,2720.7478570567073,646.3253160318129,7.960137352696992,139.38159353250478,2711.6210988215757,657.8085577966816,7.863379117565664,142.36,1399.2366208824344,826.1017308852017,6.973173088520175,181.84,1760.87,1074.5851100027674,6.796552206085839,179.85,1399.6866208824345,840.2117308852017,6.993310441217167,181.84,1530.4547666210249,868.4766208824342,8.346620882434335,268.61,1760.62,1171.4749726500704,7.413310441217168,179.85,1760.54,1199.8416622088532,7.333310441217168,179.85,1553.5147666210248,869.0366208824342,8.310206029045489,268.61,2701.0978570567067,671.4617995615503,8.519931323651504,142.36,2662.710755439833,736.8681457385907,8.769862647303007,157.26,1760.51,1213.9716622088533,7.320068676348496,179.85,1760.0,1409.4217308852021,7.063310441217167,179.85,2511.501854261409,874.39,8.153310441217169,89.83,1759.96,1423.435041326419,7.066620882434336,179.85,2496.2618542614096,874.35,8.186689558782831,89.83,2a,20,1568814665
34768,34768,1092.4,1568815807.3189893,1092.4,-100.73803240029316,541.9247969511987,27.691702398011678,636.9664952062501,0.9967232346534728,537.7180752573515,51.05569372759829,684.1370021164055,0.9641709327697754,550.0946182676097,-0.7847757826068835,678.7272189143513,0.9901877641677856,234.4924945124886,93.72018000483244,595.246108298626,0.7568295001983643,531.7402853290439,-39.40509101466081,673.0077831866436,0.25974270701408386,444.7632777703077,148.9094729431165,557.4542172600777,0.207864910364151,479.41977758085676,-54.23770611162074,554.0629289787552,0.8725107908248901,425.3727021998553,180.5080244207053,278.07359405375973,0.7106035947799683,555.3248752310639,-98.43324040758615,359.35383269231704,0.16299468278884888,542.1940590438867,71.70780910006606,532.0604082486982,0.8548710942268372,786.6261970922118,-169.9396391276843,285.660069255159,0.042566537857055664,402.5590647570883,149.7350155138577,126.519005159764,0.019746959209442142,486.28388709349053,6.843218552792622,194.459602117408,0.06874710321426393,674.5649805064403,173.83237971842422,46.77221587542388,0.7663735151290894,647.8872758248202,-37.06476630796094,68.88084163234183,0.6119210124015808,429.93838646449797,183.93575018165924,-573.8957424363348,0.0025111138820648193,618.3844250206714,-52.84472642261347,-192.0075022044357,0.005677014589309692,1762.59,1346.22,4.32,0.42,,,,,,,,,,,,,,,,,1398.76,811.2,7.0,181.84,1760.91,1060.79,6.75,179.85,2731.24,634.51,7.95,138.41,2720.92,646.13,7.98,139.13,2711.78,657.6,7.87,142.36,1399.23,825.87,6.95,181.84,1760.87,1074.36,6.78,179.85,1399.68,839.98,6.99,181.84,1530.18,868.47,8.34,268.61,1760.62,1171.23,7.41,179.85,1760.54,1199.6,7.33,179.85,1553.24,869.03,8.34,268.61,2701.27,671.24,8.51,142.36,2662.82,736.6,8.75,157.26,1760.51,1213.73,7.33,179.85,1760.0,1409.19,7.06,179.85,2511.77,874.39,8.15,89.83,1759.96,1423.2,7.06,179.85,2496.53,874.35,8.19,89.83,2a,20,1568814665
34769,34769,1092.4332058105228,1568815807.3526378,1092.4332058105228,-106.08372763276836,546.5738990365663,27.01944238448463,635.7168557994727,0.9966166019439696,542.870773037809,50.11337551115811,683.6029480693195,0.9676077365875244,555.3403554769003,-2.2447450082900686,678.7917336588263,0.988777220249176,-1324.0569339184885,87.88281999978895,-24.39691062885095,0.7710636854171753,528.7953455206168,-41.8236884312391,667.3534221954474,0.2344046831130981,451.3676283928022,150.28799907653465,556.2510808540413,0.2498098015785217,490.39953477684753,-47.32370449921094,540.9051416657833,0.7202308773994446,428.0864063330172,179.9359252836671,271.900434810206,0.7572017908096313,585.0460664799307,-120.60241306643628,392.0406344752912,0.5952898859977722,538.6686333256157,68.60380855591754,530.1956562085609,0.8520281910896301,774.1823355268538,-163.95291134421993,298.5419946121192,0.001890718936920166,403.6262931681583,150.5823735040366,114.83312166172483,0.05103722214698792,483.50071177655485,4.261314352460966,194.52253342982345,0.4790601432323456,712.1463007642517,168.831835858402,68.08954070494588,0.501173198223114,647.8744104832485,-34.05481397879741,68.65249537145057,0.4754306972026825,426.09368824711197,181.51211668161255,-586.9125805339254,0.0026012957096099854,604.3143997352753,-61.58464502972273,-242.72824514148147,0.017420828342437744,1762.5866794189474,1346.362784985248,4.326641162104559,119.75836243785153,,,,,,,,,,,,,,,,,1398.7500382568433,810.9675593263405,6.980076513686327,181.84,1760.91,1060.564200488445,6.746679418947722,179.85,2731.412670214718,634.3140857179155,7.9367176757908835,138.41,2721.095990795771,645.9340857179155,7.966717675790885,138.89091816423593,2711.9427084715617,657.3941239747587,7.896564648418233,142.36,1399.2200382568433,825.6408799073928,6.963282324209117,181.84,1760.87,1074.134200488445,6.786641162104558,179.85,1399.6733588378954,839.7475593263405,6.9866794189477215,181.84,1529.9010711916085,868.4633588378955,8.343320581052279,268.61,1760.62,1170.9809564210789,7.426602905261395,179.85,1760.5433205810525,1199.354277002131,7.343282324209117,179.85,1552.9643917726612,869.0233588378953,8.313435351581768,268.61,2701.4426702147184,671.0175210694972,8.513320581052279,142.36,2662.9328997557777,736.3343535158177,8.766602905261395,157.26,1760.51,1213.4875975831835,7.310076513686327,179.85,1760.0,1408.9542387452884,7.076602905261394,179.85,2512.0389670652344,874.39,8.133397094738605,89.83,1759.96,1422.9675593263407,7.050038256843162,179.85,2496.805608227339,874.35,8.213244067365952,89.83,2a,20,1568814665
34770,34770,1092.4681529426712,1568815807.3880508,1092.4681529426712,-99.0033326911063,547.6426001607322,26.982586851379512,634.1478486700302,0.9948614239692688,539.4418994904853,48.730206359015426,680.8225553882357,0.9689620733261108,556.3049208529749,-1.9108340908632968,677.6070137087672,0.9882744550704956,271.3800058782855,91.12927897337059,609.4525589882419,0.8137018084526062,530.6836902522404,-40.36873928714408,665.1024448537514,0.2300702929496765,442.8696106054426,151.43840076707104,559.1289638792557,0.8520230054855347,505.35832945034724,-44.69238789218649,542.7838978392006,0.7563967704772949,430.7836975674992,178.12164884148947,279.69930824430486,0.8275338411331177,595.8559161036253,-124.68712640945122,396.3900668190861,0.6707025766372681,535.8667476163615,67.06626442006069,524.9109698423058,0.8761857151985168,781.8662414147614,-164.94366140351738,289.7331329925507,0.0892004668712616,418.2597265809514,152.02549499547774,116.60209837197723,0.11658802628517152,480.680397132652,5.007315850891551,187.71829374892846,0.7052145004272461,730.9294094210486,166.36942539453634,75.26382774661536,0.636160135269165,644.1946144175397,-31.95123409204132,57.24555921133178,0.5892938375473022,438.35614904310006,179.05462075237392,-576.5276381753591,0.003631174564361572,594.0130178415895,-59.25186653386621,-274.7247333363209,0.01960444450378418,1762.5831847057327,1346.513057653486,4.333630588534228,245.35486066580543,,,,,,,,,,,,,,,,,1398.7395541171984,810.722929401302,6.959108234397317,181.84,1760.91,1060.326559989836,6.743184705732888,179.85,2731.59439530189,634.1078976382403,7.922738822931545,138.41,2721.281210596157,645.7278976382403,7.952738822931545,138.6392988127678,2712.113949419089,657.1774517554388,7.924522354136911,142.36,1399.2095541171984,825.3997446955691,6.977261177068455,181.84,1760.87,1073.8965599898365,6.793630588534228,179.85,1399.6663694114661,839.502929401302,6.983184705732888,181.84,1529.6075152815624,868.4563694114659,8.346815294267111,268.61,1760.62,1170.7188529299665,7.4440764713355705,179.85,1760.5468152942672,1199.0956682242336,7.357261177068455,179.85,1552.6743305758296,869.0163694114658,8.28547764586309,268.61,2701.6243953018898,670.7833752841034,8.516815294267111,142.36,2663.0517200050813,736.0547764586307,8.78407647133557,157.26,1760.51,1213.2324835185009,7.289108234397316,179.85,1760.0,1408.7061141070346,7.094076471335568,179.85,2512.322038835636,874.39,8.11592352866443,89.83,1759.96,1422.7229294013018,7.0395541171986595,179.85,2497.0956694241704,874.35,8.237707059869798,89.83,2a,20,1568814665
34771,34771,1092.4681529426712,1568815807.3880508,1092.4681529426712,,543.9569915795745,19.81897921931095,633.0821783344775,0.9891481399536132,544.1263699535168,44.14167541988738,681.055550521929,0.9419505596160888,551.7731242728638,-6.324630787356608,676.2555104202618,0.970904529094696,434.9660448767432,92.64655485924929,664.1579394737893,0.3884280323982239,525.283529235994,-43.213610132092064,663.9794973379662,0.1811940371990204,448.29492538612226,155.28887203535697,565.3619313363974,0.7470033168792725,502.051935127813,-45.02755763244486,536.0524057782453,0.7057762742042542,412.49039385775706,181.2052169651096,258.4103840458762,0.7480342388153076,611.5954481711275,-128.89619073767435,393.4815986645183,0.205230176448822,546.8642695542852,65.20540904436146,531.7709961409722,0.8964415192604065,785.8709943224022,-170.02096471677459,284.494222811854,0.06422457098960876,424.8850116591596,152.30405518465525,107.68857029878721,0.24016377329826355,512.8765883581113,0.616628210982646,167.29091958508943,0.3029138445854187,712.9010944996737,167.2070245725205,63.69012202654878,0.11877259612083435,779.9334237820938,-21.53721084406722,119.1700739480896,0.0469052791595459,396.2334286402038,201.35385891459026,-622.7631865020201,0.0041045844554901114,612.488895099188,-56.0108462898115,-316.676950479128,0.00956633687019348,1762.5831847057327,1346.513057653486,4.333630588534228,245.35486066580543,,,,,,,,,,,,,,,,,1398.7395541171984,810.722929401302,6.959108234397317,181.84,1760.91,1060.326559989836,6.743184705732888,179.85,2731.59439530189,634.1078976382403,7.922738822931545,138.41,2721.281210596157,645.7278976382403,7.952738822931545,138.6392988127678,2712.113949419089,657.1774517554388,7.924522354136911,142.36,1399.2095541171984,825.3997446955691,6.977261177068455,181.84,1760.87,1073.8965599898365,6.793630588534228,179.85,1399.6663694114661,839.502929401302,6.983184705732888,181.84,1529.6075152815624,868.4563694114659,8.346815294267111,268.61,1760.62,1170.7188529299665,7.4440764713355705,179.85,1760.5468152942672,1199.0956682242336,7.357261177068455,179.85,1552.6743305758296,869.0163694114658,8.28547764586309,268.61,2701.6243953018898,670.7833752841034,8.516815294267111,142.36,2663.0517200050813,736.0547764586307,8.78407647133557,157.26,1760.51,1213.2324835185009,7.289108234397316,179.85,1760.0,1408.7061141070346,7.094076471335568,179.85,2512.322038835636,874.39,8.11592352866443,89.83,1759.96,1422.7229294013018,7.0395541171986595,179.85,2497.0956694241704,874.35,8.237707059869798,89.83,2a,20,1568814665
34772,34772,1092.5,1568815807.4203224,1092.5,-107.03883742623293,544.4742164352225,30.660261048795856,631.6750324385177,0.9965120553970336,538.7748215474895,52.89357666052961,682.1228695034761,0.9687210321426392,548.5694555829214,-1.1567718775853804,673.6269752917527,0.990991473197937,506.439221515616,86.54404976730748,702.3264158084927,0.8745077848434448,520.7878329359811,-43.00070908450161,658.6948804999248,0.20539447665214536,452.46307667794406,153.2423441899255,559.4423928729416,0.2517732381820679,502.538546612372,-44.20639583804464,541.8450568233693,0.7634048461914062,417.3894666231556,179.62059798865562,264.0960295562134,0.8340462446212769,611.1593902942083,-123.34689770335548,399.0708679246621,0.7127726078033447,551.8275933976341,68.68264853277186,525.1342311936313,0.8663125038146973,787.67140709774,-167.8357516021623,282.20707446979617,0.1524910032749176,425.2440973426397,151.7046459651369,108.30597078807524,0.19280767440795896,473.41241173494325,3.1413879527025723,171.6219129777541,0.7477875351905823,710.585660011517,164.50901605013152,60.47956171436164,0.6178070306777954,685.4720580889226,-20.756353979778574,63.38498202278964,0.4592695832252502,373.8568436173372,218.39010280151544,-649.549191727509,0.0011633038520812988,597.535848614315,-38.99459268929246,-333.1634489235946,0.006548434495925903,1762.58,1346.65,4.34,359.81,,,,,,,,,,,,,,,,,1398.73,810.5,6.94,181.84,1760.91,1060.11,6.74,179.85,2731.76,633.92,7.91,138.41,2721.45,645.54,7.94,138.41,2712.27,656.98,7.95,142.36,1399.2,825.18,6.99,181.84,1760.87,1073.68,6.8,179.85,1399.66,839.28,6.98,181.84,1529.34,868.45,8.35,268.61,1760.62,1170.48,7.46,179.85,1760.55,1198.86,7.37,179.85,1552.41,869.01,8.26,268.61,2701.79,670.57,8.52,142.36,2663.16,735.8,8.8,157.26,1760.51,1213.0,7.27,179.85,1760.0,1408.48,7.11,179.85,2512.58,874.39,8.1,89.83,1759.96,1422.5,7.03,179.85,2497.36,874.35,8.26,89.83,2a,20,1568814665
34773,34773,1092.5330811155288,1568815807.4534907,1092.5330811155288,-100.92007676968956,548.8927869324766,33.50040910415137,631.3261283075362,0.9954976439476012,543.7249734730743,55.17557368071982,682.1197192456722,0.9925432205200196,552.6752353307993,0.6234113347810051,673.3245414637282,0.9915891885757446,516.6640344189834,88.51248276068097,697.8002216157173,0.3785051107406616,520.4876845306816,-41.54910549491433,656.6209074336697,0.2678017020225525,450.8755559589251,152.65878789799982,556.1855306745881,0.2818930745124817,490.1838102148397,-43.54736585055485,556.7682584669608,0.9089986085891724,431.35115588456597,179.11616775755348,275.3121047194436,0.8460046052932739,606.6768663794229,-120.55070946583643,399.4714612470388,0.7409213185310364,550.2164916951069,71.14370516466488,519.0726225739926,0.850271463394165,790.4669152121995,-167.2255961726837,282.4131012755158,0.1272185742855072,421.2596146812048,153.13156060603774,106.92649199625868,0.2258284389972687,460.40812370217805,0.6386895393184711,172.5710532684875,0.7269279360771179,713.0248388454953,163.98912762242207,58.46980565458674,0.6358453631401062,729.4266315787315,-11.055677249114103,85.98467496585577,0.5157526731491089,320.6159784195225,231.7694074089878,-712.4867836179436,0.0008302927017211914,615.4440953777591,-48.57270349121197,-336.5977796076062,0.06157183647155761,1762.576691888447,1346.7922487967744,4.34,359.6842917609904,,,,,,,,,,,,,,,,,1398.7233837768945,810.2684321912981,6.953232446211546,181.84,1760.91,1059.8883565259566,6.74,179.85,2731.93202180075,633.7281295299326,7.89345944223557,138.41,2721.6220218007497,645.3481295299326,7.910226996024027,138.41,2712.4287893545384,656.7715889721683,7.946691888447114,142.36,1399.1933837768945,824.9484321912979,6.966843219129799,181.84,1760.87,1073.4550484144038,6.793383776894228,179.85,1399.6533837768945,839.0484321912979,6.993232446211544,181.84,1529.0654267411105,868.4433837768943,8.353308111552886,268.61,1760.62,1170.2318916335335,7.456691888447113,179.85,1760.55,1198.6151997450866,7.37,179.85,1552.1354267411105,869.0033837768942,8.26,268.61,2701.958713689197,670.3483565259568,8.52,142.36,2663.2724757927976,735.5320429642163,8.809924334658659,157.26,1760.51,1212.7551997450864,7.306389227081746,179.85,1760.0,1408.2418159681922,7.119924334658657,179.85,2512.847957035784,874.3933081115529,8.086767553788455,89.83,1759.963308111553,1422.2651240797452,7.0465405577644304,179.85,2497.627957035784,874.35,8.213686438259595,89.83,2a,20,1568814665
34774,34774,1092.5670354024387,1568815807.4875345,1092.5670354024387,-100.92007676968956,545.4405233241473,32.818649339634426,630.3184925878624,0.9956856966018676,544.512367765768,53.67557281204776,681.1992372388753,0.9921766519546508,556.6637061011181,1.3849882019780524,676.279949961991,0.9906696677207948,519.7011625277798,89.58915467828373,696.6190240618944,0.3733580410480499,527.6003858258108,-38.45847055384081,661.6596960593176,0.2684730291366577,452.12454680210806,152.48098202570657,551.5577787621404,0.3335390090942383,502.96736466057365,-40.170733930660376,549.9055763375525,0.7687374353408813,465.0681958366593,172.4115247770659,311.21729170740923,0.9586015343666076,602.5835983398275,-117.74137615182181,396.5191573853914,0.8303914666175842,551.0509183227061,73.68607368874135,516.4031812417983,0.8617368936538696,784.9906818828567,-168.14579335212431,278.6096274464403,0.12321668863296507,423.93939016622846,152.456376793579,108.10348196823436,0.2551742196083069,465.3672117213848,1.5534127256522658,171.9549438263156,0.8095141649246216,692.9900862453434,164.08037179339908,52.68521877501587,0.5639343857765198,789.5524766144925,-6.257572656958303,131.89181973112179,0.3099398910999298,357.13115920183463,231.62767942853995,-668.1466901910909,0.001167505979537964,617.3499163941037,-43.64027367316704,-339.5012141501268,0.1626562774181366,1762.573296459756,1346.9382522304863,4.34,359.55526547073265,,,,,,,,,,,,,,,,,1398.7165929195125,810.0307521829286,6.966814160975508,181.84,1760.91,1059.6608628036602,6.74,179.85,2732.1085840926817,633.5311946658553,7.876482298780617,138.41,2721.798584092681,645.1511946658552,7.87966813780511,138.41,2712.591769931706,656.5576769646358,7.943296459756124,142.36,1399.1865929195126,824.7107521829288,6.943075218292863,181.84,1760.87,1073.2241592634164,6.786592919512247,179.85,1399.6465929195126,838.8107521829288,7.006814160975506,181.84,1528.7836061597584,868.4365929195121,8.356703540243876,268.61,1760.62,1169.9772344817093,7.453296459756124,179.85,1760.55,1198.3639380219533,7.37,179.85,1551.8536061597586,868.9965929195122,8.26,268.61,2702.131880552438,670.1208628036603,8.52,142.36,2663.387920368292,735.257013240246,8.820110620731631,157.26,1760.51,1212.5039380219532,7.343738942682643,179.85,1760.0,1407.9973451024412,7.130110620731631,179.85,2513.122986759754,874.3967035402437,8.073185839024493,89.83,1759.9667035402442,1422.0240486426846,7.063517701219382,179.85,2497.902986759754,874.35,8.166150436585728,89.83,2a,20,1568814665
34775,34775,1092.6,1568815807.520586,1092.6,-96.72938228752888,553.1988287891841,37.49097973015755,633.2728549838085,0.9945773482322692,547.8026714344546,56.96640587568387,683.0633370760123,0.9930253028869628,560.5445755796788,5.409336007385361,677.6524202854282,0.9906250238418579,507.6539283673903,93.53286670421718,692.2445296955307,0.4123885929584503,524.7223654915823,-34.99972344270063,661.1367502868599,0.2805318236351013,462.9302505363687,153.7544703599252,555.3513442382579,0.4774508774280548,490.84144191228205,-40.16450211763542,556.1992980441029,0.9360511302947998,431.9864296779591,180.9278102604736,276.1250453104518,0.7575023174285889,610.2421525499792,-114.14767965364344,399.74322827177184,0.8798648118972778,554.387206400223,75.61872430529534,519.5117351103763,0.8752593994140625,784.5149933665832,-168.1575897150854,278.7481441483799,0.11433660984039308,427.6245870873937,154.16119081753962,103.44639924766972,0.3232591152191162,450.7143869669136,-2.3248754577056494,151.28576244431534,0.8752075433731079,711.7229881137929,167.20418332663695,65.93732409798653,0.4689764380455017,848.7738804869142,-4.928869729566873,167.05377708838526,0.14207351207733154,343.38541409559275,231.0040964244537,-681.5019922838349,0.0018538236618041992,634.0244657318865,-38.63544170571705,-312.4679071592507,0.4607368111610413,1762.57,1347.08,4.34,359.43,,,,,,,,,,,,,,,,,1398.71,809.8,6.98,181.84,1760.91,1059.44,6.74,179.85,2732.28,633.34,7.86,138.41,2721.97,644.96,7.85,138.41,2712.75,656.35,7.94,142.36,1399.18,824.48,6.92,181.84,1760.87,1073.0,6.78,179.85,1399.64,838.58,7.02,181.84,1528.51,868.43,8.36,268.61,1760.62,1169.73,7.45,179.85,1760.55,1198.12,7.37,179.85,1551.58,868.99,8.26,268.61,2702.3,669.9,8.52,142.36,2663.5,734.99,8.83,157.26,1760.51,1212.26,7.38,179.85,1760.0,1407.76,7.14,179.85,2513.39,874.4,8.06,89.83,1759.97,1421.79,7.08,179.85,2498.17,874.35,8.12,89.83,2a,20,1568814665
34776,34776,1092.6349321444434,1568815807.5558364,1092.6349321444434,-92.03949710105186,561.4851156472506,35.71743678538355,636.7430044896519,0.9959090948104858,551.8327118711304,54.97004533534672,685.9646631016726,0.9942485094070436,557.182510153169,1.525700716850904,676.5293781076382,0.988251566886902,528.171138607165,96.3258277718153,714.9063010826172,0.9141461849212646,523.7758926531569,-34.718466269030024,660.8875504512962,0.2460751235485077,454.0854696855717,156.8564756428083,553.4050402807061,0.4984095990657806,497.24303222519086,-38.2352409464414,562.1240391263614,0.919444501399994,436.7129154599485,181.1947482076524,282.1385612761858,0.9763965010643004,604.9827912048662,-113.29927533504039,402.2071142088731,0.8470518589019775,551.760468708213,77.16711300708226,516.0465544004577,0.8612459897994995,784.4710020361281,-167.71979621395818,278.5238601725344,0.08728739619255066,417.5239323114309,151.79263950042397,93.01456273276092,0.42056843638420105,445.4577643843776,-6.1074796872258625,117.63055717673876,0.411766529083252,716.5569594065045,167.27192899203868,74.5972474559558,0.4537973999977112,796.9770845378232,-5.6065107835738415,130.33833900164424,0.4469943046569824,321.2365515236632,231.6511552976149,-705.1362030333947,0.0014291703701019287,621.69202052924,-41.67440326331018,-342.4111914802749,0.3006134331226349,1762.5630135711112,1347.233701435551,4.336506785555657,359.3915746411122,,,,,,,,,,,,,,,,,1398.7030135711111,809.5589682033403,6.9765067855556575,181.84,1760.91,1059.2024614177847,6.74,179.85,2732.461647151106,633.1339003477838,7.880959286666057,138.41,2722.151647151105,644.7539003477838,7.881438929999082,138.41,2712.9141810788838,656.1369139188953,7.905067855556574,142.36,1399.1730135711114,824.235474988896,6.9584253588877685,181.84,1760.8734932144446,1072.765954632229,6.7555474988896025,179.85,1399.629520356667,838.3354749888962,7.0165067855556575,181.84,1528.216569986675,868.4230135711113,8.366986428888685,268.61,1760.62,1169.4715021311188,7.443013571111315,179.85,1760.55,1197.8649953455626,7.366506785555657,179.85,1551.293556415564,868.9830135711113,8.270479643333028,268.61,2702.481647151106,669.6624614177847,8.526986428888684,142.36,2663.618769291108,734.7070496300082,8.798561070000915,157.26,1760.51,1212.004995345563,7.355547498889601,179.85,1760.0,1407.5119817744517,7.143493214444343,179.85,2513.672950369992,874.4,8.077466072221712,89.83,1759.97,1421.5419817744516,7.073013571111315,179.85,2498.452950369992,874.35,8.116506785555657,89.83,2a,20,1568814665
