,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,dlib_head_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,Q_in-J_out.8_x,Q_in-J_out.8_y,Q_in-J_out.8_speed,Q_in-J_out.8_angle,Q_in-J_out.9_x,Q_in-J_out.9_y,Q_in-J_out.9_speed,Q_in-J_out.9_angle,Q_in-J_out.10_x,Q_in-J_out.10_y,Q_in-J_out.10_speed,Q_in-J_out.10_angle,Q_in-J_out.11_x,Q_in-J_out.11_y,Q_in-J_out.11_speed,Q_in-J_out.11_angle,H_in-K_out.11_x,H_in-K_out.11_y,H_in-K_out.11_speed,H_in-K_out.11_angle,K_in-H_out.9_x,K_in-H_out.9_y,K_in-H_out.9_speed,K_in-H_out.9_angle,H_in-K_out.12_x,H_in-K_out.12_y,H_in-K_out.12_speed,H_in-K_out.12_angle,H_in-K_out.13_x,H_in-K_out.13_y,H_in-K_out.13_speed,H_in-K_out.13_angle,K_in-H_out.10_x,K_in-H_out.10_y,K_in-H_out.10_speed,K_in-H_out.10_angle,K_in-H_out.11_x,K_in-H_out.11_y,K_in-H_out.11_speed,K_in-H_out.11_angle,K_in-H_out.12_x,K_in-H_out.12_y,K_in-H_out.12_speed,K_in-H_out.12_angle,K_in-H_out.13_x,K_in-H_out.13_y,K_in-H_out.13_speed,K_in-H_out.13_angle,H_in-K_out.14_x,H_in-K_out.14_y,H_in-K_out.14_speed,H_in-K_out.14_angle,K_in-H_out.14_x,K_in-H_out.14_y,K_in-H_out.14_speed,K_in-H_out.14_angle,K_in-H_out.15_x,K_in-H_out.15_y,K_in-H_out.15_speed,K_in-H_out.15_angle,H_in-K_out.15_x,H_in-K_out.15_y,H_in-K_out.15_speed,H_in-K_out.15_angle,H_in-K_out.16_x,H_in-K_out.16_y,H_in-K_out.16_speed,H_in-K_out.16_angle,K_in-H_out.16_x,K_in-H_out.16_y,K_in-H_out.16_speed,K_in-H_out.16_angle,K_in-H_out.17_x,K_in-H_out.17_y,K_in-H_out.17_speed,K_in-H_out.17_angle,H_in-K_out.17_x,H_in-K_out.17_y,H_in-K_out.17_speed,H_in-K_out.17_angle,H_in-K_out.18_x,H_in-K_out.18_y,H_in-K_out.18_speed,H_in-K_out.18_angle,H_in-K_out.19_x,H_in-K_out.19_y,H_in-K_out.19_speed,H_in-K_out.19_angle,scenario,participant_id,source_file
32163,32163,1006.0694636213775,1568649390.0156054,1006.0694636213775,-98.81977276903416,,654.114285339353,65.46804779185847,637.1302173126187,0.9953533411026,651.298966852734,101.72113331492515,675.8186562645035,0.9959384202957152,647.7572912593846,37.07928751021535,680.153498575841,0.994932234287262,621.0390130496213,137.85417409746069,687.3863982489734,0.6435755491256714,599.7474813650517,-11.276822616115425,690.3214828934879,0.72052001953125,523.6808755714337,179.5410754157535,553.4792756459012,0.9767770171165466,517.0646439132643,-58.58666552190411,574.3490595734902,0.962119460105896,637.4753587646477,238.1451213174071,370.45234949060944,0.9691962003707886,577.1405321246051,-125.8186521178467,352.65654360277085,0.4663505256175995,827.1573283664453,279.9757351611883,239.8450834081493,0.3707141280174256,794.1823372128317,-174.3354287456941,226.44972487493644,0.6966707110404968,389.3316425733983,154.78563180344426,147.6564017419156,0.06257376074790955,378.23721060318917,-34.243411194170186,186.81542779176232,0.3937006294727325,637.9337606705199,163.0351458307553,-7.7729770254934465,0.4808156192302704,640.8448390267221,-85.25068812271442,30.498217286796255,0.8518449068069458,347.23761709024575,168.5619622398044,-707.6813334870022,0.014821201562881468,725.7268739311957,-60.54562984474328,-93.17558440130829,0.23927733302116394,1763.1461072757245,1267.8842644690258,5.08,358.2664099835154,1760.41,721.0529155639433,7.234731810688803,180.37,1760.51,736.0098619260813,7.217482740760155,180.37,1760.6030536378619,750.2198619260812,7.253053637862238,180.37,1760.7,765.1729155639433,7.305268189311197,180.37,,,,,2741.0051035554393,623.5032182717342,8.05389272427552,138.41,1401.5013064280765,861.46459373677,7.9316781728265635,229.9726500590066,1664.749022839668,871.7161072757245,7.502214551448957,268.68,2730.968157193301,634.8132182717344,8.089160913586719,138.41,2644.815570897102,821.2451301153923,7.752517259239847,173.91,2564.777084436057,874.5469463621378,7.273892724275521,89.83,2550.567084436057,874.5,7.260839086413283,89.83,1679.309022839668,872.0461072757245,7.496946362137762,268.68,2536.387084436057,874.46,7.267785448551042,89.83,2522.1270844360565,874.42,7.243053637862237,89.83,1715.851237391117,872.8861072757245,7.864731810688803,268.68,1730.861237391117,873.2361072757245,7.898624534964324,268.68,2489.2126553331586,874.3269463621377,8.113053637862238,89.83,2474.0257089710212,874.28,8.080536378622394,89.83,1976.6717737697393,875.64,8.827785448551044,269.55,1992.7448274076016,875.7630536378623,8.915570897102084,269.55,2143.4787201318773,876.63,8.78083908641328,269.83,2a,13,1568648330
32164,32164,1006.1,1568649390.0463884,1006.1,-88.65712383886566,,649.143495687949,68.76842248724948,639.1256556572894,0.9962698817253112,649.0120095780242,103.74111731535959,676.4427361401567,0.995627224445343,652.1843714047229,39.90037875593215,683.3204430987159,0.995604395866394,631.4849369462463,137.73201272157567,693.6558719822227,0.5803378224372864,590.4232812808533,-15.872160488198025,691.5338567721138,0.9093354940414428,535.7062698561522,186.51148157743043,559.7939464328766,0.9740289449691772,515.5131515848667,-61.924343845249176,572.63636099555,0.9741485118865968,637.0654358623044,237.10380048641758,371.2386657300312,0.9658747911453248,589.6462435499967,-127.81218824387683,348.5511201987127,0.8388383388519287,824.0939243162112,278.9368348344249,236.69956462222825,0.3981204032897949,779.6082854455917,-182.98466885724847,216.8675381211921,0.6574752330780029,395.9185606467264,155.6843027065329,148.38333583965775,0.0216442346572876,395.2199778094648,-37.184113659990494,191.79714978413483,0.4030348062515259,616.3975701954554,159.95239314781642,-10.445133687887648,0.6285821199417114,641.8226440704382,-81.31287716375866,24.700600159074753,0.6708588600158691,290.0145966148134,166.5605791855981,-723.4387922625203,0.01696893572807312,661.508023339028,-62.45278473639379,-226.7970257490797,0.12235817313194275,1763.14,1268.04,5.08,358.3,1760.41,720.83,7.25,180.37,1760.51,735.79,7.19,180.37,1760.6,750.0,7.25,180.37,1760.7,764.95,7.29,180.37,,,,,2741.17,623.32,8.06,138.41,1401.37,861.26,7.95,228.0,1664.52,871.71,7.49,268.68,2731.13,634.63,8.08,138.41,2644.84,821.01,7.78,173.91,2565.0,874.55,7.28,89.83,2550.79,874.5,7.27,89.83,1679.08,872.04,7.5,268.68,2536.61,874.46,7.28,89.83,2522.35,874.42,7.24,89.83,1715.61,872.88,7.88,268.68,1730.62,873.23,7.92,268.68,2489.46,874.33,8.11,89.83,2474.27,874.28,8.05,89.83,1976.4,875.64,8.84,269.55,1992.47,875.76,8.94,269.55,2143.21,876.63,8.79,269.83,2a,13,1568648330
32165,32165,1006.1336436135628,1568649390.0803144,1006.1336436135628,-96.08889737852958,,650.7823946496189,70.03396707808436,635.3725962361748,0.9957333207130432,648.3860641136263,105.62280721074863,677.4197361099123,0.993956446647644,653.9299961900723,40.07364649432239,684.7638752424957,0.9951529502868652,616.372220355596,139.20167110495993,687.0182795374027,0.5731793045997621,593.9988006829772,-13.965856758332567,692.6660959664334,0.8779807090759277,523.962094082317,181.2318056898793,554.3701108584802,0.9697315096855164,511.0319959366014,-59.84465084126754,570.8334701919962,0.9735741615295408,635.4112635424832,236.08293385166718,374.53448774205583,0.9488926529884338,584.9227746976487,-120.08414578736313,360.0040985254164,0.5024759173393251,825.1031174898628,278.42681073147315,238.0354861666385,0.3443281054496765,759.2277900196527,-175.66129809973066,220.285989933903,0.516133725643158,389.0103595183255,151.79209471225838,179.83095742657474,0.2908892035484314,390.50604384705366,-46.18653742025061,192.57740127407533,0.4009160399436951,609.6776467837449,160.40953539362732,4.06584481404991,0.8154256343841553,653.6753750979717,-76.21065004169839,20.2379990549064,0.6818177700042725,337.9887737709637,163.60116798750997,-536.7537684141148,0.12604022026062012,739.5129898727985,-46.2756803217593,-178.7299216356767,0.16290909051895142,1763.1366356386438,1268.2082180678142,5.076635638643716,358.3639228657693,1760.41,720.5877659823476,7.243271277287433,180.37,1760.5066356386435,735.5477659823475,7.206821806781419,180.37,1760.6,749.7577659823476,7.23317819321858,180.37,1760.6966356386438,764.7077659823476,7.26308510914973,180.37,,,,,2741.348311151883,623.118138318623,8.063364361356285,138.41,1401.2253324616793,861.034587789129,7.953364361356285,226.6845347096931,1664.2676728982788,871.7032712772874,7.50682180678142,268.68,2731.31167551324,634.4281383186229,8.096821806781419,138.41,2644.8669148908507,820.7543085369223,7.7598138318622984,173.91,2565.2422340176518,874.55,7.2598138318622984,89.83,2551.035598379009,874.5033643613561,7.27,89.83,1678.8276728982787,872.0366356386438,7.503364361356285,268.68,2536.852234017653,874.4633643613562,7.2598138318622984,89.83,2522.592234017653,874.42,7.253457445425135,89.83,1715.34757981421,872.8766356386438,7.869906915931148,268.68,1730.3542154528534,873.2232712772875,7.923364361356285,268.68,2489.7358776312153,874.33,8.126821806781418,89.83,2474.5425132698592,874.2833643613562,8.05,89.83,1976.1073005620035,875.6366356386438,8.823178193218581,269.55,1992.1705718392907,875.7566356386438,8.919813831862298,269.55,2142.913936200647,876.6266356386438,8.800093084068848,269.83,2a,13,1568648330
32166,32166,1006.1667360994536,1568649390.1136847,1006.1667360994536,-98.74735452046156,,653.5873676547311,70.5976901437462,638.1118267478432,0.9963359832763672,650.9914315485654,106.57048791350165,680.5589703528598,0.9946610927581788,659.545394371284,41.70516892392512,690.5844193166023,0.995771050453186,626.3274874878575,139.7581886339912,692.0399201757527,0.5016134381294249,601.1566191060173,-12.906137254706087,695.4939136414853,0.9186711311340332,522.4260735771808,181.43576127030326,555.3422227022853,0.9666730165481568,517.9414931792062,-58.519043309010975,577.0631241429215,0.980250358581543,635.2747023298183,236.86095194069802,374.79462744375337,0.9517074823379515,574.8957056245607,-115.18440223065355,362.5419257662336,0.6649209260940552,823.9205884455446,278.7045431605543,235.54557060184712,0.303699791431427,762.8497145122511,-170.57466956228038,227.4508146739744,0.5916500687599182,395.703200967955,149.71325379792762,200.2863447612781,0.219043493270874,383.8621877438151,-54.54027497392194,191.87663706449382,0.4658359289169312,628.3470442592977,158.70589119666215,23.55046669686277,0.763187050819397,627.0927889310951,-78.3261109920533,-2.7062081521840184,0.6774715185165405,409.2530898969172,150.51022691956868,-374.3697687248277,0.13184702396392822,642.3636422039823,-53.513043684686956,-317.94890136590664,0.13022527098655698,1763.1333263900547,1268.3736804972675,5.073326390054644,358.4267985889618,1760.41,720.3495000839343,7.236652780109288,180.37,1760.5033263900546,735.3095000839344,7.223368049726782,180.37,1760.6,749.5195000839343,7.216631950273218,180.37,1760.6933263900546,764.4695000839343,7.236611120437149,180.37,,,,,2741.523701327104,622.9195834032787,8.066673609945356,138.41,1401.0830347723495,860.8128681336611,7.956673609945357,225.3906185113657,1664.0194792540985,871.6966527801094,7.523368049726781,268.68,2731.4903749370487,634.2295834032786,8.113368049726782,138.41,2644.893388879563,820.5028056441529,7.7399583403278625,173.91,2565.4804999160656,874.55,7.2399583403278625,89.83,2551.277173526011,874.5066736099452,7.27,89.83,1678.5794792540985,872.0333263900546,7.506673609945357,268.68,2537.0904999160653,874.4666736099454,7.2399583403278625,89.83,2522.830499916066,874.42,7.266694439781427,89.83,1715.0894584242621,872.8733263900548,7.859979170163932,268.68,1730.0927848143167,873.2166527801094,7.9266736099453565,268.68,2490.0072360155195,874.33,8.143368049726782,89.83,2474.810562405574,874.2866736099452,8.05,89.83,1975.819395934754,875.6333263900548,8.806631950273218,269.55,1991.8760487148634,875.7533263900548,8.899958340327863,269.55,2142.622722324809,876.6233263900548,8.810020829836068,269.83,2a,13,1568648330
32167,32167,1006.2,1568649390.1472278,1006.2,-96.0179184921408,,652.8382575285857,69.50577186695311,640.1257568288305,0.9966489672660828,648.9971792239609,105.12858752416581,680.885274840526,0.9949498176574708,648.9624878903696,40.82314475882168,687.6277914442719,0.9955443143844604,628.8311168731908,141.814542178105,693.692647641187,0.5652745962142944,602.1801490798557,-11.370508454054205,695.0124901718108,0.9100971221923828,527.0470291196182,184.18176093601085,556.2777894909982,0.96667742729187,514.2036013078086,-56.391058489365705,575.4476358049694,0.9809020161628724,635.3283817074653,237.72725504268985,374.67605690139135,0.9656234383583068,573.856031652614,-114.34655309324327,355.9994999005732,0.6330740451812744,811.6587299707643,272.656710933858,241.19217510753685,0.14672216773033142,751.2207845191356,-175.57620359542804,220.58926166856068,0.6202500462532043,396.8895694852378,144.73187191094192,209.73517637164738,0.11661866307258605,375.47050971030365,-59.15366480896822,184.08093536675148,0.4435648620128632,636.3193027294451,159.53637241368338,39.031041968233865,0.8998658061027527,590.3382408199268,-78.16444501815032,-35.163753669131324,0.8479264974594116,555.1955898198379,150.0869888522786,-142.04659734063847,0.13120600581169128,609.6252033565036,-60.77835632393953,-349.3097643993235,0.27032968401908875,1763.13,1268.54,5.07,358.49,1760.41,720.11,7.23,180.37,1760.5,735.07,7.24,180.37,1760.6,749.28,7.2,180.37,1760.69,764.23,7.21,180.37,,,,,2741.7,622.72,8.07,138.41,1400.94,860.59,7.96,224.09,1663.77,871.69,7.54,268.68,2731.67,634.03,8.13,138.41,2644.92,820.25,7.72,173.91,2565.72,874.55,7.22,89.83,2551.52,874.51,7.27,89.83,1678.33,872.03,7.51,268.68,2537.33,874.47,7.22,89.83,2523.07,874.42,7.28,89.83,1714.83,872.87,7.85,268.68,1729.83,873.21,7.93,268.68,2490.28,874.33,8.16,89.83,2475.08,874.29,8.05,89.83,1975.53,875.63,8.79,269.55,1991.58,875.75,8.88,269.55,2142.33,876.62,8.82,269.83,2a,13,1568648330
32168,32168,1006.233309623678,1568649390.1808348,1006.233309623678,-86.85031368825408,,653.3826029178638,71.19651791746887,639.0526813349967,0.996294379234314,651.2866945107689,106.49001689151358,680.2625517092803,0.993822693824768,655.8975435914548,42.176857483413826,689.0431892942545,0.9953797459602356,630.3211858390566,142.09392221438713,692.3168448310623,0.6035105586051941,602.4097927925764,-9.902039886705408,694.688165796724,0.9265811443328856,528.4375911036401,181.0827865712349,554.3038604256581,0.9676202535629272,513.9065552850507,-58.11887569892932,575.4515310692037,0.9826138019561768,638.8448061178456,238.29311625833748,375.94010586160056,0.9704323410987854,565.7065845912061,-113.345138465158,352.3626780128797,0.5852055549621582,823.9911709311041,279.6754209700054,240.6498724695442,0.4128126502037048,736.393483014069,-180.19816822410638,208.27722413478,0.5211096405982971,405.79787264751053,141.81565102395268,221.9755800167174,0.06693711876869203,363.75999627880805,-63.94740085505478,177.2973597846558,0.4952273070812225,660.4228282610571,186.4925326431939,67.19520145213164,0.28424936532974243,563.1148556767538,-77.09094714873527,-50.30055252803064,0.7233713865280151,600.1316658558668,150.02341602485726,-6.141402083455403,0.21727055311203008,674.2143930685428,-49.81641380954216,-262.82794894883784,0.21450799703598025,1763.1266690376322,1268.7098790807586,5.066669037632191,358.5566192473562,1760.4066690376324,719.8668397471498,7.2433238494712375,180.37,1760.5,734.8301707095178,7.230007112896573,180.37,1760.5966690376322,749.0401707095178,7.20333096236781,180.37,1760.69,763.9901707095178,7.200007112896572,180.37,,,,,2741.8798719678616,622.5168112955637,8.096647698942476,138.41,1400.8833736397473,860.3301849353109,7.973323849471238,221.81495270278612,1663.5201778224146,871.6833380752645,7.5366690376321905,268.68,2731.8465410054937,633.8268112955636,8.12666903763219,138.41,2644.9499786613105,819.9935158976787,7.746647698942477,173.91,2565.9631602528502,874.55,7.239985774206858,89.83,2551.7598292904827,874.51,7.253345188160952,89.83,1678.0801778224145,872.0233380752644,7.519992887103427,268.68,2537.57316025285,874.47,7.233323849471238,89.83,2523.31316025285,874.4233309623677,7.273338075264381,89.83,1714.5668539729431,872.8633380752644,7.8433380752643815,268.68,1729.5668539729431,873.2033380752645,7.900021338689713,268.68,2490.549807951793,874.33,8.146676150528762,89.83,2475.349807951793,874.29,8.079978661310287,89.83,1975.2335443492652,875.6266690376323,8.809985774206856,269.55,1991.2835443492652,875.75,8.889992887103428,269.55,2142.0368753116327,876.62,8.80667615052876,269.83,2a,13,1568648330
32169,32169,1006.2710412949724,1568649390.2189033,1006.2710412949724,-88.41584657089447,,656.1930641164845,72.23305000411835,641.8078583821982,0.9967835545539856,652.0348645691679,107.77591551789007,679.0052906478642,0.9923016428947448,648.1862269906048,39.88801645237779,680.4256099779831,0.9829329252243042,622.3594327122737,142.79139715091333,687.7926001247052,0.5866801142692566,602.682029291915,-9.727553546516576,694.1587429612701,0.9305883646011353,528.3289279400633,172.2104371298457,554.6947018894779,0.8818650245666504,518.8239052779212,-56.21509188763586,575.9396526076703,0.9706796407699584,636.3250026419996,247.6240829089749,373.61786735713423,0.8296737670898438,582.5209850469444,-112.64720497994354,360.1885512331878,0.6309170126914978,833.3512773975708,279.43071680804985,243.94736795566865,0.4694529175758362,743.0171775653375,-182.21541036234862,213.42761252401402,0.4883416295051575,419.70506272416725,136.44407699501275,218.75039179673,0.06846174597740172,366.0115415619704,-62.98724393532546,176.50697776480771,0.541804313659668,651.8335982447687,161.42093989847686,78.38648441723784,0.4897330105304718,511.65313037447527,-78.36110839832456,-82.727130240361,0.7124009132385254,588.601925762908,137.54656722197586,-4.62552803732072,0.09785884618759157,735.2711270238063,-44.81335812841342,-178.8586152764958,0.2496938407421112,1763.1228958705026,1268.90231060436,5.0628958705027465,358.63208258994507,1760.4028958705026,719.5913985467005,7.2584165179890165,180.37,1760.5,734.5585026761978,7.218687611508238,180.37,1760.5928958705026,748.7685026761978,7.207104129497254,180.37,1760.69,763.7185026761978,7.188687611508239,180.37,,,,,2742.0836229928514,622.2866481006675,8.12683303597803,138.41,1400.8192297985468,860.0358778992141,7.988416517989014,219.2378795533756,1663.237190287706,871.6757917410056,7.532895870502746,268.68,2732.0465188633543,633.5966481006675,8.122895870502745,138.41,2644.9839371654753,819.7029820287115,7.776833035978031,173.91,2566.2386014532995,874.55,7.2626247769835235,89.83,2552.0314973238023,874.51,7.23447935251373,89.83,1677.797190287706,872.0157917410055,7.531312388491762,268.68,2537.8486014533,874.47,7.248416517989014,89.83,2523.5886014533,874.4271041294973,7.265791741005493,89.83,1714.2687737697172,872.8557917410055,7.835791741005492,268.68,1729.2687737697172,873.1957917410056,7.866062834524714,268.68,2490.8554344892777,874.33,8.131583482010981,89.83,2475.655434489277,874.29,8.113937165475285,89.83,1974.8977324747445,875.6228958705028,8.832624776983524,269.55,1990.9477324747445,875.75,8.901312388491762,269.55,2141.7048366042413,876.62,8.791583482010981,269.83,2a,13,1568648330
32170,32170,1006.3,1568649390.2481205,1006.3,-94.29381514879756,,656.727249624228,73.2022288691142,641.2455893594488,0.9966557025909424,652.2547391655735,108.6724739712982,678.5717577570144,0.9912509918212892,651.6277956539701,40.63795491836125,680.2846885953612,0.9849469661712646,620.2378893871427,143.07462276288211,687.5965686352902,0.5127817392349243,606.8048530457069,-9.24050640845982,696.1385708579483,0.93757164478302,529.2709784379049,170.34577341018698,552.8552847038035,0.8617042899131775,518.4023829283171,-55.07453336027254,577.4977560238402,0.9694839715957642,646.5402665054796,242.08815328404603,370.7691480389726,0.09327450394630432,565.1574131474024,-113.29655076994015,352.1885741119052,0.6708275079727173,831.7812276336235,277.8176442705156,238.93981560570754,0.3724044561386109,741.7603916789384,-183.67160558336656,212.65449236222054,0.4614408016204834,438.7151740323629,130.78045716945869,203.2286762613428,0.008000582456588745,372.924797034352,-63.65064105958085,184.87198530640012,0.4847385883331299,662.0187572724964,155.99511709512942,94.23676799357253,0.3727441728115082,508.2973393197016,-74.93745384982206,-85.98070499496765,0.5475791096687317,538.5868010625046,129.71119232168843,-43.198143307755366,0.08615675568580627,793.6593133662958,-35.20945277462889,-99.59381629523756,0.2595728635787964,1763.12,1269.05,5.06,358.69,1760.4,719.38,7.27,180.37,1760.5,734.35,7.21,180.37,1760.59,748.56,7.21,180.37,1760.69,763.51,7.18,180.37,,,,,2742.24,622.11,8.15,138.41,1400.77,859.81,8.0,217.26,1663.02,871.67,7.53,268.68,2732.2,633.42,8.12,138.41,2645.01,819.48,7.8,173.91,2566.45,874.55,7.28,89.83,2552.24,874.51,7.22,89.83,1677.58,872.01,7.54,268.68,2538.06,874.47,7.26,89.83,2523.8,874.43,7.26,89.83,1714.04,872.85,7.83,268.68,1729.04,873.19,7.84,268.68,2491.09,874.33,8.12,89.83,2475.89,874.29,8.14,89.83,1974.64,875.62,8.85,269.55,1990.69,875.75,8.91,269.55,2141.45,876.62,8.78,269.83,2a,13,1568648330
32171,32171,1006.3333533703427,1568649390.2818544,1006.3333533703427,-100.41970156118626,,657.3640366590678,72.04668760552913,640.0283113628507,0.996129035949707,647.824713494493,107.84387059726394,674.886985732766,0.9914684295654296,654.8023311393138,42.820282832311506,682.7374943329697,0.9950337409973145,627.1857795406877,143.62127454626233,689.9361515413177,0.5972117781639099,602.3713660414961,-9.345298524011252,695.6095181437031,0.9441064596176147,522.2216043562447,169.2546491598473,547.1970562525055,0.8619966506958008,510.22137351190435,-60.775125397579444,573.2102181495372,0.9735996723175048,639.5781140832257,237.60928342788966,373.6917087027183,0.13833150267601013,605.1050728449874,-120.1597205402113,360.64469483936006,0.8425674438476562,834.9559468784813,273.6961498053103,238.20196865125942,0.5016558170318604,756.0998028262094,-196.9367633781377,214.62174249977096,0.495282381772995,446.99278771041395,131.8144297015495,221.02852793673927,0.05675971508026121,365.44326275411277,-61.98001871223882,183.9332205590181,0.5369827151298523,681.3757600650417,183.58166061469132,108.14673174104479,0.06823867559432982,500.32913902577127,-77.00336324311905,-83.73617734065738,0.469379723072052,688.7145194064815,135.9356104251306,20.681272174170765,0.03468784689903258,788.4245981355656,-32.27540832513992,-60.885566173245316,0.23586741089820865,1763.12,1269.2167668517145,5.056664662965714,358.76337741475436,1760.4,719.1398557335314,7.246652640759999,180.37,1760.4966646629655,734.1098557335314,7.2133353370342865,180.37,1760.59,748.3165203964971,7.220006011102858,180.37,1760.6866646629658,763.2731910705656,7.18,180.37,,,,,2742.416772862817,621.9098797779427,8.123317303725713,138.41,1400.7233052815197,859.55317904836,7.966646629657142,214.8952460426913,1662.7665143853942,871.6666646629657,7.5366706740685725,268.68,2732.3801081998513,633.2165444409085,8.130006011102857,138.41,2645.0366826962745,819.2231790483602,7.8,173.91,2566.6934796035025,874.55,7.283335337034286,89.83,2552.4834796035025,874.51,7.226670674068571,89.83,1677.3298497224287,872.0033293259314,7.513317303725714,268.68,2538.3034796035026,874.47,7.2733413481371425,89.83,2524.0401442664693,874.43,7.24332331482857,89.83,1713.7765083742913,872.8433293259314,7.850012022205715,268.68,1728.7798437113254,873.1866646629657,7.84,268.68,2491.360162299777,874.33,8.10332331482857,89.83,2476.1634976368114,874.29,8.14,89.83,1974.3464903409827,875.6166646629657,8.826652640759999,269.55,1990.3931550039488,875.7466646629657,8.92667668517143,269.55,2141.156490340982,876.62,8.790006011102857,269.83,2a,13,1568648330
32172,32172,1006.3669742936954,1568649390.3158588,1006.3669742936954,-92.19166261887928,,658.7527324603215,71.55030588173128,637.2798127400771,0.9944518804550172,649.4011295117019,106.92993629234587,675.1412399288729,0.9912391304969788,655.7466846208764,41.06427697060901,681.4310071804458,0.9948496222496032,633.231466053396,142.62691050944898,693.1497683741197,0.5367980599403381,603.2121043581859,-8.726374602280913,693.1981752194058,0.8380165100097656,525.1940989329654,166.68120357596712,548.8805793669824,0.8563264012336731,519.3174154953375,-58.643608322805605,574.2908810698538,0.9689955711364746,631.0392574787284,236.51840574670976,378.8392925893173,0.2417641878128052,597.009381492467,-124.17342229515154,357.9749411494111,0.8823355436325073,826.8286965313551,274.93048086224405,248.9798100452391,0.10400134325027466,762.419959512948,-199.87411803656352,216.82217338409592,0.523465633392334,450.1600131482325,137.72653706658141,229.93785238622945,0.08517459034919739,360.4218798328608,-63.01187913520976,177.82536178846092,0.5947558879852295,669.6412913607937,156.45316360600228,106.01451928636412,0.7361878156661987,516.0961061764854,-74.19940199829104,-75.72380242428508,0.44102585315704346,538.0657966367517,133.60571762171395,-165.77809618293054,0.15088942646980286,826.6199081384033,-22.217513065348072,1.7774792816184686,0.22711718082427976,1763.12,1269.3848714684773,5.0533025706304535,358.8373434461301,1760.4,718.8977850853928,7.223117994413184,180.37,1760.4933025706305,733.8677850853927,7.216697429369545,180.37,1760.59,748.0710876560232,7.2300922881086365,180.37,1760.6833025706305,763.0344825147623,7.18,180.37,,,,,2742.594963756586,621.7081542378272,8.096420565043639,138.41,1400.6762359888266,859.2942979385451,7.933025706304549,212.51152257699246,1662.5109953679143,871.6633025706303,7.54339485873909,268.68,2732.561661185955,633.0114568084578,8.140092288108635,138.41,2645.0635794349564,818.9642979385451,7.8,173.91,2566.9389123439764,874.55,7.2866974293695455,89.83,2552.7289123439764,874.51,7.23339485873909,89.83,1677.077692797284,871.9966051412608,7.486420565043639,268.68,2538.548912343977,874.47,7.2867897174781815,89.83,2524.2822149146077,874.43,7.226512853152275,89.83,1713.510903079806,872.836605141261,7.8701845762172695,268.68,1728.5176005091755,873.1833025706303,7.84,268.68,2491.632491778933,874.33,8.086512853152275,89.83,2476.439189208303,874.29,8.14,89.83,1974.05062621548,875.6133025706305,8.803117994413181,269.55,1990.0939287861106,875.7433025706305,8.943487146847726,269.55,2140.86062621548,876.62,8.800092288108635,269.83,2a,13,1568648330
