,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,Q_in-J_out.7_x,Q_in-J_out.7_y,Q_in-J_out.7_speed,Q_in-J_out.7_angle,K_in-H_out.16_x,K_in-H_out.16_y,K_in-H_out.16_speed,K_in-H_out.16_angle,K_in-H_out.17_x,K_in-H_out.17_y,K_in-H_out.17_speed,K_in-H_out.17_angle,K_in-H_out.18_x,K_in-H_out.18_y,K_in-H_out.18_speed,K_in-H_out.18_angle,Q_in-J_out.8_x,Q_in-J_out.8_y,Q_in-J_out.8_speed,Q_in-J_out.8_angle,H_in-K_out.16_x,H_in-K_out.16_y,H_in-K_out.16_speed,H_in-K_out.16_angle,K_in-H_out.19_x,K_in-H_out.19_y,K_in-H_out.19_speed,K_in-H_out.19_angle,Q_in-J_out.9_x,Q_in-J_out.9_y,Q_in-J_out.9_speed,Q_in-J_out.9_angle,Q_in-J_out.10_x,Q_in-J_out.10_y,Q_in-J_out.10_speed,Q_in-J_out.10_angle,H_in-K_out.17_x,H_in-K_out.17_y,H_in-K_out.17_speed,H_in-K_out.17_angle,H_in-K_out.18_x,H_in-K_out.18_y,H_in-K_out.18_speed,H_in-K_out.18_angle,H_in-K_out.19_x,H_in-K_out.19_y,H_in-K_out.19_speed,H_in-K_out.19_angle,Q_in-J_out.11_x,Q_in-J_out.11_y,Q_in-J_out.11_speed,Q_in-J_out.11_angle,K_in-H_out.20_x,K_in-H_out.20_y,K_in-H_out.20_speed,K_in-H_out.20_angle,Q_in-J_out.12_x,Q_in-J_out.12_y,Q_in-J_out.12_speed,Q_in-J_out.12_angle,H_in-K_out.20_x,H_in-K_out.20_y,H_in-K_out.20_speed,H_in-K_out.20_angle,K_in-H_out.21_x,K_in-H_out.21_y,K_in-H_out.21_speed,K_in-H_out.21_angle,H_in-K_out.21_x,H_in-K_out.21_y,H_in-K_out.21_speed,H_in-K_out.21_angle,K_in-H_out.22_x,K_in-H_out.22_y,K_in-H_out.22_speed,K_in-H_out.22_angle,scenario,participant_id,source_file
36824,36824,976.6328484431926,1568109587.3761895,976.6328484431926,-76.82180851915687,593.2874983639207,40.690320977077796,709.23654352398,0.9973257780075072,587.0285894497141,71.41863241690325,747.5428048254466,0.9988778829574584,604.9257236576067,10.024543597599274,747.8112032400256,0.9957187175750732,580.3811106171163,103.46291711547165,763.9389303109862,0.7292834520339966,583.3405839657707,-34.540163460965296,748.0667767278018,0.8444526195526123,475.3519054912813,168.67661671191894,611.6557729910269,0.9266026020050048,498.148336373201,-95.70352305414568,590.5183979839828,0.8627370595932007,574.1456473550784,231.33995864279282,409.95822191566367,0.9650404453277588,616.5147188605723,-158.01421839255826,381.4714772132757,0.9396218061447144,731.2170535250267,282.8412827413881,204.74744162468082,0.8157440423965454,796.4931851426242,-196.88296461746617,207.30738935532608,0.8602319955825806,476.62683634627,138.33628987590558,165.67704742206874,0.4351644515991211,413.8268185083152,-42.316464978356436,116.34363612961822,0.4162899851799011,482.9329613369432,179.98975201266654,-254.44267395560863,0.035844773054122925,830.1005348457901,-32.70566392220747,36.091448377447186,0.04292106628417969,295.8685843183626,264.48213045821825,-743.5152480695117,0.006704211235046387,525.3452207699115,-45.294622947433396,-527.3547582082138,0.06612223386764526,1763.6734303113615,1280.5676725273247,4.615405952300793,358.4238667124881,1760.8467151556806,787.8736366760554,7.406278754554089,180.37,2716.300957371644,651.7430548078867,8.120290934084434,142.36,2646.1129939102348,809.1169215203747,7.422993910234829,173.91,2644.406278754554,825.1503518317361,7.6,173.91,1760.96,1040.4073579215012,8.263139377277044,179.85,1412.8133457419708,865.6134303113615,6.735405952300793,268.61,2563.262787545541,874.54,7.896424221596306,89.83,1760.34,1277.1936366760553,7.576860622722955,179.85,1760.3,1292.5203518317362,7.6129939102348265,179.85,1813.4637821430974,874.36,7.840145467042216,269.55,1882.6903518317365,874.9067151556807,7.646569688638523,269.55,1897.487066987417,875.0167151556807,7.669709065915568,269.55,1760.26,1308.4439276101398,8.166860622722956,179.85,2406.652496611457,874.09,8.529709065915569,89.83,1760.02,1401.234073077182,8.402848443192612,179.85,1974.4204972987784,875.62,7.919563598873352,269.55,2317.192642078499,873.83,8.353139377277046,89.83,2049.96392761014,876.21,7.989854532957784,269.55,2278.862496611457,873.72,8.657151556807388,89.83,2a,4,1568108368
36825,36825,976.6668643717496,1568109587.409936,976.6668643717496,-81.19017461057426,593.4629842550347,43.996864119024885,708.8810291976126,0.9973437190055848,590.1160302155945,72.71045578631293,748.8584655210574,0.9988026022911072,602.1765812058122,12.826970755612203,745.6258426623531,0.9965122938156128,580.9514780900478,103.7388911933348,761.4922223350521,0.7216125726699829,580.1008276800094,-33.30739203880369,744.3605599533191,0.8969042301177979,475.2508172506682,168.75128041816632,612.4355864645162,0.9164299964904784,497.38274321998466,-95.87072094348822,592.1745722842303,0.8737058639526367,572.7855219338097,233.0540866830491,401.86982976333854,0.9590914845466614,595.2888194013402,-154.90913520970904,396.88991002835473,0.6786614656448364,747.4825586966434,283.10376320857034,215.6634629849321,0.8369357585906982,784.2703463696402,-204.97525001990803,192.0043634160501,0.9361947178840636,488.98518686302015,139.25811481077665,176.74920775877976,0.16153636574745178,400.0070259716716,-43.25700729613713,154.30577978879992,0.472065806388855,651.276712917018,169.90605674386748,-67.64474154642551,0.05338957905769348,786.5877199213063,-27.33040261947938,38.47343444375589,0.10708156228065492,366.7315649169285,227.1299491577843,-664.854425939028,0.00959298014640808,479.31279282698785,-48.00080479565725,-557.1996563241489,0.0890619158744812,1763.6666271256504,1280.730948984398,4.703847366548927,358.38644919107554,1760.843313562825,787.6185172118782,7.43349149739967,180.37,2716.467635421573,651.5287544579777,8.099881376950249,142.36,2646.136805060225,808.8652036490532,7.446805060224711,173.91,2644.4334914973997,824.8918307747031,7.6,173.91,1760.96,1040.1250257144784,8.276745748699836,179.85,1412.5786358349276,865.6066271256502,6.823847366548928,268.61,2563.534914973997,874.54,7.913432185874793,89.83,1760.34,1276.9385172118782,7.563254251300164,179.85,1760.3,1292.2618307747032,7.63680506022471,179.85,1813.1984579003533,874.36,7.829940688475124,269.55,1882.4318307747033,874.903313562825,7.653372874349919,269.55,1897.2251443375285,875.013313562825,7.690118623049753,269.55,1760.26,1308.1683985888285,8.153254251300165,179.85,2406.9450335970464,874.09,8.550118623049753,89.83,1760.02,1400.9483392773034,8.436864371749587,179.85,1974.1517714631784,875.62,7.9501779345746275,269.55,2317.474974285521,873.83,8.366745748699836,89.83,2049.6883985888285,876.21,8.000059311524875,269.55,2279.1550335970464,873.72,8.623135628250411,89.83,2a,4,1568108368
36826,36826,976.7,1568109587.4428089,976.7,-104.4762368543725,592.6129456034779,44.723491712404936,706.4091043396036,0.9976081848144532,587.857289195959,74.8609335384062,745.5709238377257,0.9988426566123962,606.4836924537302,16.07709495035701,745.1686133777623,0.9969311952590942,592.0438783897413,102.55648409948809,761.6100511112427,0.7591578960418701,586.4004466619474,-32.074462804727425,746.9443633005733,0.9032286405563354,479.5543955214225,168.6763430678064,614.0466748929932,0.9235053062438964,498.14797988649866,-94.30565843601431,590.7708517588297,0.8664040565490723,571.3700708931757,232.69829882677502,414.267426398742,0.9656416177749634,608.2540441601736,-156.808570497358,383.382237164583,0.9511315822601318,732.0384455130946,283.01695274356814,219.66003929344186,0.13880571722984314,784.2662152092598,-198.9588014984925,197.22666735151765,0.8772594928741455,487.66962256452604,139.818901388018,177.36138364338538,0.1241811215877533,399.4338404446424,-41.11027999094465,143.928200761406,0.315330445766449,727.4269506307503,162.68100077208888,11.631270377773149,0.01455014944076538,827.9193248368167,-22.281101068531793,76.37468734113979,0.05131804943084717,468.2924347879162,201.9951289266216,-557.3544440781511,0.009697943925857544,442.7067391957998,-46.59171488026014,-590.2880089089158,0.07996237277984619,1763.66,1280.89,4.79,358.35,1760.84,787.37,7.46,180.37,2716.63,651.32,8.08,142.36,2646.16,808.62,7.47,173.91,2644.46,824.64,7.6,173.91,1760.96,1039.85,8.29,179.85,1412.35,865.6,6.91,268.61,2563.8,874.54,7.93,89.83,1760.34,1276.69,7.55,179.85,1760.3,1292.01,7.66,179.85,1812.94,874.36,7.82,269.55,1882.18,874.9,7.66,269.55,1896.97,875.01,7.71,269.55,1760.26,1307.9,8.14,179.85,2407.23,874.09,8.57,89.83,1760.02,1400.67,8.47,179.85,1973.89,875.62,7.98,269.55,2317.75,873.83,8.38,89.83,2049.42,876.21,8.01,269.55,2279.44,873.72,8.59,89.83,2a,4,1568108368
36827,36827,976.7332447993216,1568109587.4760833,976.7332447993216,-81.122893649567,595.968312096953,45.48292451417422,707.9052989996077,0.998029351234436,587.8154314305381,76.09524040187542,745.2681624219446,0.998726487159729,610.1383927051363,17.562502688500118,746.8617749468955,0.9971880912780762,590.6631837757311,101.38898827454412,760.4252028013216,0.658771276473999,593.9311133022911,-31.77296162743681,749.5317435251492,0.9044018387794496,479.89493551750616,167.9293007089555,614.2344356631605,0.9250842332839966,493.2945765180529,-93.80854757181095,590.6567575554983,0.8563440442085266,569.0153256399988,232.98580230909604,419.73428986058406,0.9598531126976012,599.6997068735951,-153.88174020794278,401.73056756254107,0.693707287311554,727.5786287386513,284.3119095735846,223.23401109673213,0.11404213309288025,791.16246892883,-196.94515218205564,201.99638071957094,0.8704833984375,485.9001674450554,140.03249011273556,180.09155572346333,0.11563032865524292,390.3315760097052,-40.65587541488361,163.75045114880726,0.4740496873855591,736.4245770357143,150.86249222299472,33.649917146726686,0.06495243310928345,763.8809227296263,-22.305743495720442,39.882086625917225,0.0872475802898407,534.3823788984107,203.76607797657215,-489.1275136575508,0.00863713026046753,433.20387417013984,-60.35234175609392,-600.142032821753,0.024732768535614014,1763.6566755200681,1281.0329526370829,4.620451523459937,358.32340416054274,1760.84,787.1239884850203,7.450026560203526,180.37,2716.7928995166762,651.1072332843419,8.076675520067843,142.36,2646.186595839457,808.3773129649526,7.456702080271367,173.91,2644.486595839457,824.387339525156,7.629920319389423,173.91,1760.96,1039.5740681656307,8.293324479932156,179.85,1412.1106374448846,865.5966755200677,6.996436478236111,268.61,2564.062633914641,874.54,7.933324479932157,89.83,1760.3433244799319,1276.434015045224,7.586569279253738,179.85,1760.303324479932,1291.7573395251559,7.626755200678419,179.85,1812.67736608536,874.3566755200677,7.843271359525107,269.55,1881.924015045224,874.8966755200678,7.669973439796474,269.55,1896.714015045224,875.01,7.696702080271367,269.55,1760.26,1307.627392645563,8.146648959864317,179.85,2407.5125807942336,874.09,8.556702080271366,89.83,1760.02,1400.390743685699,8.43675520067842,179.85,1973.62736608536,875.6166755200677,7.953404160542735,269.55,2318.029256314301,873.83,8.38,89.83,2049.1540416054268,876.2066755200677,8.023297919728634,269.55,2279.7259052741656,873.72,8.609946879592949,89.83,2a,4,1568108368
36828,36828,976.766528188356,1568109587.509396,976.766528188356,,592.3816921033155,45.92854394944701,707.2081352627612,0.9981236457824708,585.961689249586,76.8755627125926,744.8054320383533,0.9988126754760742,606.691612121952,17.333653802317713,745.8802459071946,0.9976113438606262,590.4121591577782,103.22462563906514,760.3127623198628,0.6605745553970337,580.7644285463123,-33.09997092771992,744.9704723439007,0.9229737520217896,479.695139499822,168.5292664787575,614.7670741148097,0.9126266241073608,497.35258942244604,-93.68331702987676,591.2267114470262,0.8487303256988525,568.1900269744443,232.09279270535814,421.3793771626366,0.9756143093109132,618.7221483850403,-155.11751650761204,392.5644967192714,0.9554789066314696,723.4562002021503,281.824940040284,223.39713187301786,0.1898472011089325,788.2450984931836,-197.90365445403427,199.8305321187181,0.8825759291648865,485.71399996005823,136.93493353096673,179.87438175527768,0.108102947473526,393.1172542162857,-38.87897829406869,168.56751852049092,0.481825053691864,730.5186823561041,146.523371187102,37.49890695548692,0.07614922523498535,715.6195824693809,-25.3944457246563,8.567437862147074,0.05589556694030762,565.6899161391627,185.8341386625703,-457.2917423289174,0.01091313362121582,483.76087631963,-45.73880421648655,-548.7786224974367,0.014199674129486084,1763.6533471811645,1281.1760712099306,4.450706239384875,358.29677744931524,1760.84,786.8776914061663,7.440041543493228,180.37,2716.955988122944,650.8942195945223,8.07334718116441,142.36,2646.2132225506843,808.1343442250019,7.4433887246576385,173.91,2644.5132225506845,824.1343857684951,7.659875369520316,173.91,1760.96,1039.2978160366458,8.296652818835591,179.85,1411.8709970438376,865.5933471811644,7.0829732897253574,268.61,2564.325572688012,874.54,7.936652818835591,89.83,1760.3466528188355,1276.1777329496595,7.623181007191497,179.85,1760.3066528188353,1291.504385768495,7.5934718116440925,179.85,1812.4144273119884,874.3533471811644,7.866569731849134,269.55,1881.66773294966,874.8933471811644,7.679958456506772,269.55,1896.45773294966,875.01,7.683388724657638,269.55,1760.26,1307.3544688554816,8.153305637671183,179.85,2407.795489601025,874.09,8.543388724657637,89.83,1760.02,1400.1111632178104,8.403471811644092,179.85,1973.3644273119885,875.6133471811644,7.926777449315275,269.55,2318.3088367821897,873.83,8.38,89.83,2048.8877744931533,876.2033471811644,8.036611275342361,269.55,2280.012142419861,873.72,8.629916913013544,89.83,2a,4,1568108368
36829,36829,976.8,1568109587.5428975,976.8,-80.25579486672152,595.9808384465457,46.36189050856054,707.9640539993553,0.9982279539108276,587.8024726107633,76.68367585025919,745.0534649559929,0.9987386465072632,601.8148599645895,18.182819189941238,743.6661495761485,0.9976310729980468,587.4653663304167,102.8479069531941,758.7911827527312,0.6714529991149902,580.476360767083,-32.07434959750707,742.7988660418033,0.93938410282135,475.3062708172778,168.3257764364736,613.3777795343585,0.9211990833282472,493.63763382108993,-93.29772695389231,589.8346559628178,0.8641388416290283,570.9971515607857,231.71873684588112,415.7034331285301,0.9670428037643432,598.1505517453002,-153.3375266845168,401.6031416298816,0.668474555015564,717.6837273060135,281.84131769933975,219.1722952282481,0.2224891483783722,791.1120237738843,-198.19003539874316,203.1767604696696,0.8702247738838196,483.2334544072031,133.73931001617797,176.5581470310266,0.11598405241966248,385.52585707694544,-45.087411270225154,162.34541847494748,0.7116109132766724,728.3069879756036,141.80316398363982,38.22344254480754,0.09801915287971497,712.9615090890338,-27.89388735386541,10.030938041766547,0.08080050349235535,588.8549210098788,174.71406755268313,-430.9560394531775,0.010588556528091429,461.8437880301848,-67.7132276378664,-575.3798415887028,0.02610567212104797,1763.65,1281.32,4.28,358.27,1760.84,786.63,7.43,180.37,2717.12,650.68,8.07,142.36,2646.24,807.89,7.43,173.91,2644.54,823.88,7.69,173.91,1760.96,1039.02,8.3,179.85,1411.63,865.59,7.17,268.61,2564.59,874.54,7.94,89.83,1760.35,1275.92,7.66,179.85,1760.31,1291.25,7.56,179.85,1812.15,874.35,7.89,269.55,1881.41,874.89,7.69,269.55,1896.2,875.01,7.67,269.55,1760.26,1307.08,8.16,179.85,2408.08,874.09,8.53,89.83,1760.02,1399.83,8.37,179.85,1973.1,875.61,7.9,269.55,2318.59,873.83,8.38,89.83,2048.62,876.2,8.05,269.55,2280.3,873.72,8.65,89.83,2a,4,1568108368
36830,36830,976.833331107332,1568109587.5762172,976.833331107332,-76.33038703455482,600.0793918826872,44.520132192277366,708.5011641108995,0.9976809024810792,584.2710788182526,75.60061692265066,743.8656494879283,0.9986528158187866,602.8948807982038,16.550575604985212,743.7941794771007,0.99711936712265,580.6747760923148,102.01971138688108,756.1731593510498,0.7034515142440796,592.214209407815,-31.759618070616845,747.2603243402575,0.8969076871871948,478.7929156502325,165.22696887265948,615.4343799501958,0.9300811886787416,493.6140594698848,-94.66782818190796,588.753489439064,0.8719841241836548,565.7956587912445,232.01484863364442,415.75484254934037,0.9715192914009094,608.6954974487063,-156.6956161026747,383.30659418388086,0.9374362230300904,722.1439843281488,280.7564936343705,222.5928368203728,0.2190265655517578,794.5160911140127,-197.31021873451542,205.50267440956355,0.8941513299942017,464.2359488283077,132.37977932422348,164.983829778174,0.08418998122215271,389.82380435775286,-48.594552432759286,149.864312644415,0.6387355923652649,729.7966573161252,140.88895202220232,40.252170481036465,0.09766104817390442,801.9773856020877,-25.625393878051682,61.63215320100966,0.056361883878707886,594.7632030908939,166.71240395310036,-418.4454308028203,0.007668375968933106,469.8155266080848,-77.22493574331727,-567.8334701620213,0.006521940231323242,1763.6433337785336,1281.4733230937281,4.373327100530067,358.25333444633384,1760.8366668892666,786.383349805742,7.42000066780035,180.37,2717.2833224259275,650.4666809130741,8.07999933219965,142.36,2646.2666648858662,807.643349805742,7.423333778533567,173.91,2644.566664885865,823.6266835842755,7.693333110733218,173.91,1760.96,1038.7466849198763,8.280001335600701,179.85,1411.3833498057418,865.5833337785336,7.256660879063633,268.61,2564.8533157479237,874.5433331107332,7.936666889266783,89.83,1760.35,1275.6666835842755,7.6266688926678325,179.85,1760.31,1290.9966835842756,7.589997996598949,179.85,1811.886684252076,874.35,7.873334446333916,269.55,1881.1533504735426,874.89,7.680000667800352,269.55,1895.9433504735425,875.0066668892669,7.67999933219965,269.55,1760.2633331107334,1306.8100180306094,8.153333778533566,179.85,2408.363314412323,874.09,8.523333778533566,89.83,1760.02,1399.5500186984098,8.376666221466433,179.85,1972.836684252076,875.6066668892668,7.9,269.55,2318.86998130159,873.8333331107332,8.386666221466434,89.83,2048.3533511413425,876.1966668892668,8.033334446333917,269.55,2280.5899806337898,873.7233331107332,8.643333778533567,89.83,2a,4,1568108368
36831,36831,976.8667144461908,1568109587.609589,976.8667144461908,-81.13035894762716,593.1180496680264,43.18008506150838,706.057712040063,0.9976027607917786,584.0745399656914,74.13038963464982,743.6491594934697,0.9986798763275146,602.8013023750786,15.491110211181256,744.048328910683,0.9969948530197144,578.6614233880125,102.68319767343056,757.3960503156472,0.6924341917037964,588.3317672929136,-32.700275008913536,745.5628513644356,0.9336940050125122,478.69404104779676,163.8832534317049,607.4266151096019,0.6076403260231018,493.00188020663524,-96.29789108278156,589.7460180156332,0.845015823841095,570.2763937117247,231.07539678428242,416.36369898939904,0.9727230072021484,613.0719996547417,-156.75241465750392,385.07869500859056,0.9429689645767212,719.0377457759262,280.017975071002,220.32666794885967,0.2981324791908264,782.4816588766864,-199.10093502300643,196.1430642161365,0.8979023694992065,447.31400151318354,128.04219365519504,159.37291629153984,0.5997559428215027,394.3952941000811,-50.500846417326066,139.79670734764352,0.6091135144233704,740.1336909716548,137.53096668908725,47.74741687940534,0.11684006452560425,845.7608298548462,-37.663657164754966,87.47285585005261,0.027474433183670044,585.6529864951548,162.37340451009217,-423.2200085359197,0.008373916149139404,483.8285056910042,-77.37533003340644,-550.7835687704237,0.005563855171203613,1763.636657110762,1281.6268864524773,4.46680044933408,358.2366427769046,1760.8333285553808,786.1363130981885,7.409985666142777,180.37,2717.4469007863345,650.2530275443793,8.090014333857223,142.36,2646.2933715569525,807.3963130981883,7.416657110761851,173.91,2644.593371556953,823.3729702089504,7.696671444619074,173.91,1760.96,1038.472941541236,8.259971332285554,179.85,1411.1363130981886,865.5766571107619,7.343457560095932,268.61,2565.117044124907,874.5466714446189,7.9333285553809265,89.83,1760.35,1275.4129702089506,7.593285553809258,179.85,1760.31,1290.7429702089505,7.620043001571668,179.85,1811.622955875093,874.35,7.856642776904627,269.55,1880.8962987643313,874.89,7.669985666142777,269.55,1895.6862987643315,875.0033285553809,7.690014333857222,269.55,1760.266671444619,1306.539612985855,8.146657110761852,179.85,2408.6470727926207,874.09,8.516657110761852,89.83,1760.02,1399.2695986519973,8.383342889238149,179.85,1972.5729558750927,875.6033285553808,7.9,269.55,2319.150401348002,873.8366714446191,8.393342889238149,89.83,2048.086284430474,876.193328555381,8.016642776904629,269.55,2280.88041568186,873.7266714446191,8.636657110761853,89.83,2a,4,1568108368
36832,36832,976.9,1568109587.6428633,976.9,-76.75637147480414,592.5614883626705,42.85860441649521,706.1562694343683,0.9975284337997437,590.9762873524793,72.57641282504503,746.5074287795088,0.9986699223518372,610.114989555763,14.679963268870695,746.1594896958662,0.9965509176254272,579.7914639703696,101.0883453154172,758.1634493144481,0.7052576541900635,593.6603165148965,-34.509760014925675,750.1149661119182,0.9045994877815248,478.65999391241087,163.17000048163877,605.6391419808924,0.654820442199707,496.96260545101126,-96.61562177734872,591.7045379269161,0.8665231466293335,576.2700932925993,230.4850416503836,413.2755289672171,0.9668084383010864,620.3420480592981,-155.049732103105,390.0978383620048,0.9522305130958556,724.8535840728791,287.28492607762297,205.4496149696087,0.7880047559738159,784.8048534233441,-199.4701277239766,196.1427314381416,0.892551600933075,438.1245371667093,128.77755906066872,145.8657609997305,0.637140691280365,422.648630788878,-55.25521154827162,128.26089470090534,0.6108492612838745,724.9622312619499,137.97646494427664,9.8884497614157,0.031755656003952026,865.6549705708189,-44.797702837998074,103.14835596867987,0.020763248205184937,582.5509529319272,171.6661272598862,-426.64714594492096,0.008425146341323853,677.6021442744948,-62.40367048889346,-333.5823376508715,0.005594819784164429,1763.63,1281.78,4.56,358.22,1760.83,785.89,7.4,180.37,2717.61,650.04,8.1,142.36,2646.32,807.15,7.41,173.91,2644.62,823.12,7.7,173.91,1760.96,1038.2,8.24,179.85,1410.89,865.57,7.43,268.61,2565.38,874.55,7.93,89.83,1760.35,1275.16,7.56,179.85,1760.31,1290.49,7.65,179.85,1811.36,874.35,7.84,269.55,1880.64,874.89,7.66,269.55,1895.43,875.0,7.7,269.55,1760.27,1306.27,8.14,179.85,2408.93,874.09,8.51,89.83,1760.02,1398.99,8.39,179.85,1972.31,875.6,7.9,269.55,2319.43,873.84,8.4,89.83,2047.82,876.19,8.0,269.55,2281.17,873.73,8.63,89.83,2a,4,1568108368
36833,36833,976.9333390461501,1568109587.6762562,976.9333390461501,-80.61188922854754,596.6982651691374,38.91806878322179,705.8977084813147,0.9949525594711304,588.668300513825,70.02178688207142,743.5241299518875,0.998314380645752,600.8099035505974,8.916841783637178,742.270379950137,0.9949156045913696,583.7305293329838,100.38506474823566,762.4376035407288,0.8113313913345337,588.0998671242137,-35.43150613977304,747.0474785527115,0.8242260813713074,475.3341080705048,167.06232523428503,612.2308578219026,0.9445326328277588,492.1726191193486,-98.66946537797855,592.4458832248994,0.8410887718200684,574.4678917756563,230.92980388191472,409.2664556739578,0.9656586647033693,608.0509019584536,-157.67697521374734,386.83522108500426,0.9813224673271179,734.7604042098102,286.5770984440128,212.3377911734136,0.8285208940505981,777.0635322681514,-196.62797696756263,206.0512573390162,0.3934257626533508,439.7057800574044,125.94465238610492,146.79579488059457,0.7265633344650269,446.5355182133812,-60.284367833814315,118.64509718032205,0.4068400263786316,702.5780129058625,137.67539797259892,-26.31468249186161,0.047343283891677856,600.6815259247077,-71.94944622440131,-180.7698434672281,0.02526253461837769,580.830622779846,166.17573708228025,-428.3606211988606,0.007621586322784424,754.5412313813807,-55.42651175129468,-247.2177208158757,0.004666328430175781,1763.6266660953852,1281.930025707675,4.556666095385001,358.18999485846496,1760.83,785.6399571538751,7.420003427689989,180.37,2717.77669523075,649.8266301046401,8.106667809229997,142.36,2646.34667123692,806.9032910584901,7.433337332304987,173.91,2644.6466712369197,822.8666232492601,7.686664381540008,173.91,1760.963333904615,1037.9199520123402,8.270005141534982,179.85,1410.6332893446454,865.56333219077,7.516681519989955,268.61,2565.643378464585,874.55,7.90999657231001,89.83,1760.35,1274.9099571538752,7.5666678092299975,179.85,1760.31,1290.2366232492602,7.61332704923502,179.85,1811.0999554400303,874.346666095385,7.833332190770004,269.55,1880.3832893446447,874.886666095385,7.676669523074992,269.55,1895.1732893446447,875.0,7.706667809229996,269.55,1760.27,1305.9999537261854,8.119996572310011,179.85,2409.2167157968897,874.0933339046152,8.526669523074991,89.83,1760.023333904615,1398.7132859169549,8.376664381540008,179.85,1972.0432876307998,875.6,7.910001713844996,269.55,2319.7100479876603,873.84,8.403333904614996,89.83,2047.549953726185,876.19,8.016669523074992,269.55,2281.45671579689,873.73,8.623332190770004,89.83,2a,4,1568108368
36834,36834,976.9666795205043,1568109587.7096505,976.9666795205043,-81.30440125027553,593.3199329835887,38.49950408795314,708.9603392949488,0.9984838962554932,596.633788311352,63.10909828306834,751.3537120172531,0.9516702890396118,602.347230804158,5.320873617281794,743.8456273311406,0.9939757585525512,566.9258820027562,105.65498551448448,755.0600557978537,0.6486937999725342,583.9557163184032,-36.79242328390641,745.6308332750373,0.8195737600326538,478.36519178465693,163.30749043047456,605.8048926846564,0.7449221611022949,495.43144934609876,-100.07214375022676,594.5138597709722,0.8316227197647095,575.8133205995663,230.72209739009327,405.97751651131836,0.9599790573120116,611.9901855260812,-159.29652732383408,387.3976426428835,0.9835001230239868,732.4306957035849,288.17228140019637,210.8253481637399,0.8234162330627441,789.7869523799397,-198.8355339077964,204.33372954558743,0.9052844047546388,441.71141592187536,117.38729226269777,142.80110472917454,0.6666722297668457,453.1273672823917,-66.50473742286339,116.06934200113102,0.3503796458244324,721.7683607901663,135.36055992423277,1.1371530861636645,0.1086699366569519,738.7081432275618,-64.31781175804481,-40.78861316058755,0.061520636081695564,577.5275279705841,164.20550272620042,-442.3629016747754,0.008194267749786377,448.56765625545904,-101.79248799955195,-584.303510818501,0.0029313266277313232,1763.6233320479496,1282.0800578422693,4.5533320479495725,358.1599884315461,1760.83,785.3899035962178,7.440007712302568,180.37,2717.943397602521,649.6132510687727,8.113335904100857,142.36,2646.3733436164034,806.6565715482683,7.4566756643529954,173.91,2644.6733436164027,822.6132356441675,7.673328191798288,173.91,1760.9666679520506,1037.639892027764,8.300011568453849,179.85,1410.376567692117,865.5566640958992,7.6033667533111275,268.61,2565.906768211984,874.55,7.889992287697432,89.83,1760.35,1274.6599035962179,7.5733359041008566,179.85,1760.31,1289.9832356441675,7.576652527445292,179.85,1810.8398997400666,874.3433320479497,7.826664095899145,269.55,1880.126567692117,874.8833320479497,7.6933397602521385,269.55,1894.916567692117,875.0,7.713335904100855,269.55,1760.27,1305.7298958839153,8.099992287697432,179.85,2409.503443876337,874.0966679520503,8.54333976025214,89.83,1760.0266679520505,1398.4365599798145,8.363328191798288,179.85,1971.7765638359656,875.6,7.9200038561512835,269.55,2319.990107972236,873.84,8.406667952050427,89.83,2047.2798958839155,876.19,8.03333976025214,269.55,2281.743443876337,873.73,8.616664095899145,89.83,2a,4,1568108368
