,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,H_in-C_out.14_x,H_in-C_out.14_y,H_in-C_out.14_speed,H_in-C_out.14_angle,H_in-C_out.15_x,H_in-C_out.15_y,H_in-C_out.15_speed,H_in-C_out.15_angle,E_in-C_out.9_x,E_in-C_out.9_y,E_in-C_out.9_speed,E_in-C_out.9_angle,H_in-C_out.16_x,H_in-C_out.16_y,H_in-C_out.16_speed,H_in-C_out.16_angle,H_in-C_out.17_x,H_in-C_out.17_y,H_in-C_out.17_speed,H_in-C_out.17_angle,H_in-C_out.18_x,H_in-C_out.18_y,H_in-C_out.18_speed,H_in-C_out.18_angle,H_in-C_out.19_x,H_in-C_out.19_y,H_in-C_out.19_speed,H_in-C_out.19_angle,H_in-C_out.20_x,H_in-C_out.20_y,H_in-C_out.20_speed,H_in-C_out.20_angle,H_in-C_out.21_x,H_in-C_out.21_y,H_in-C_out.21_speed,H_in-C_out.21_angle,H_in-C_out.22_x,H_in-C_out.22_y,H_in-C_out.22_speed,H_in-C_out.22_angle,H_in-C_out.23_x,H_in-C_out.23_y,H_in-C_out.23_speed,H_in-C_out.23_angle,H_in-K_out.0_x,H_in-K_out.0_y,H_in-K_out.0_speed,H_in-K_out.0_angle,Q_in-J_out.0_x,Q_in-J_out.0_y,Q_in-J_out.0_speed,Q_in-J_out.0_angle,Q_in-J_out.1_x,Q_in-J_out.1_y,Q_in-J_out.1_speed,Q_in-J_out.1_angle,H_in-C_out.24_x,H_in-C_out.24_y,H_in-C_out.24_speed,H_in-C_out.24_angle,H_in-K_out.1_x,H_in-K_out.1_y,H_in-K_out.1_speed,H_in-K_out.1_angle,H_in-C_out.25_x,H_in-C_out.25_y,H_in-C_out.25_speed,H_in-C_out.25_angle,Q_in-J_out.2_x,Q_in-J_out.2_y,Q_in-J_out.2_speed,Q_in-J_out.2_angle,H_in-C_out.26_x,H_in-C_out.26_y,H_in-C_out.26_speed,H_in-C_out.26_angle,Q_in-J_out.3_x,Q_in-J_out.3_y,Q_in-J_out.3_speed,Q_in-J_out.3_angle,H_in-C_out.27_x,H_in-C_out.27_y,H_in-C_out.27_speed,H_in-C_out.27_angle,K_in-H_out.0_x,K_in-H_out.0_y,K_in-H_out.0_speed,K_in-H_out.0_angle,conflict_3b_x,conflict_3b_y,conflict_3b_speed,conflict_3b_angle,H_in-K_out.2_x,H_in-K_out.2_y,H_in-K_out.2_speed,H_in-K_out.2_angle,Q_in-J_out.4_x,Q_in-J_out.4_y,Q_in-J_out.4_speed,Q_in-J_out.4_angle,Q_in-J_out.5_x,Q_in-J_out.5_y,Q_in-J_out.5_speed,Q_in-J_out.5_angle,Q_in-J_out.6_x,Q_in-J_out.6_y,Q_in-J_out.6_speed,Q_in-J_out.6_angle,H_in-K_out.3_x,H_in-K_out.3_y,H_in-K_out.3_speed,H_in-K_out.3_angle,Q_in-J_out.7_x,Q_in-J_out.7_y,Q_in-J_out.7_speed,Q_in-J_out.7_angle,scenario,participant_id,source_file
20356,20356,599.3,1568708252.5883474,599.3,-87.02996972120718,613.7275068869608,68.03325943477992,689.863597699544,0.99863600730896,594.2902344048125,95.70098415405116,721.875909378487,0.9987648725509644,605.4264696059078,35.92494381455069,719.4479152154428,0.9944093227386476,574.1512557428489,132.75349415699344,732.9380156786798,0.7682866454124451,557.9680515260231,-12.173661869279654,707.0772674619693,0.9414528608322144,495.3656045560247,192.4732278550058,559.0278512913212,0.9727529287338256,459.18857211288145,-76.02807076956233,551.0287752078801,0.8875884413719177,608.9579440767865,251.15934512826956,380.7252624278967,0.18337705731391907,551.3592988239209,-142.27898089667843,389.0874044486662,0.9118656516075134,774.1670018600728,288.7587862788332,226.4895437446821,0.9645545482635498,751.9452184582359,-178.554737669584,219.38350921279843,0.8549629449844359,418.0398279160588,157.36933899684954,115.9191207150718,0.5171326994895935,489.7308131123578,-49.656478414374284,180.39165174827218,0.12042826414108275,810.7290124728054,170.40801344499687,71.47387839705495,0.7383601069450378,801.985028501781,-52.97904733509887,95.95834493192983,0.4956575930118561,520.389185550588,185.68326245792224,-521.9302119069222,0.015948832035064697,866.032179213367,-32.42075675283565,-148.7233202665251,0.007966339588165283,2945.95,883.42,3.21,270.07,3204.19,213.32,7.69,179.51,3201.69,639.29,7.29,179.46,3206.73,132.68,8.15,179.26,3200.56,695.51,7.97,178.99,3197.4,713.93,7.99,179.63,3183.62,882.0,7.07,89.71,3129.89,881.73,7.96,89.71,3044.81,881.31,7.99,89.71,3084.69,881.51,9.96,89.71,2847.22,880.61,6.96,89.69,2766.58,879.88,7.99,89.69,2565.96,877.85,7.75,269.83,1752.15,2038.49,8.26,179.33,1750.8,2128.29,6.95,178.81,2646.36,862.97,5.52,349.47,2646.1,840.24,8.09,353.93,2658.84,777.03,6.99,346.68,1747.8,2280.56,7.18,179.24,2672.6,731.28,7.97,337.35,1747.34,2315.01,8.44,179.24,2741.13,633.71,7.96,318.43,1402.21,819.13,8.0,1.84,2935.36,746.16,7.17,283.35,,,,,,,,,,,,,,,,,,,,,,,,,3b,14,1568707580
20357,20357,599.3331910372392,1568708252.6217887,599.3331910372392,-79.70971661177536,610.3722936484994,67.8500399044213,688.5663877651709,0.9987230896949768,598.5785263194617,94.71756520309805,721.6119352440352,0.9988143444061279,589.3923587113553,35.66246163459047,713.2798798677633,0.994247317314148,575.4492316794731,131.85856571864952,731.3088758208986,0.8096505999565125,563.4570747777988,-11.735212330098696,708.6807546873015,0.9370269179344176,494.8718400660128,192.6331499297048,560.1110927212478,0.9790503978729248,466.0329744051608,-75.8090631252873,555.1957392980019,0.8888879418373108,599.1770099480514,249.64071663255558,384.01113546191414,0.6851047277450562,558.564052463413,-140.82327825551303,387.7340713967189,0.9275931715965272,766.1610979478688,288.35449574091376,223.39256366854164,0.9674742221832277,733.199579239914,-183.7497667034246,204.34027194545692,0.8800992965698242,414.13235030196296,157.61790032868075,114.17243279885624,0.4674529433250427,483.4030628254417,-49.52038994727077,174.28534563893254,0.1062169075012207,801.2408600102423,170.23882056133866,63.94310140940286,0.8003602027893066,786.8237721046257,-55.77168663555826,89.29131251370274,0.4937483072280884,507.21468910549567,182.43764870584837,-535.2830310441349,0.012210607528686523,874.6425629226135,-31.33780564087629,-139.49321181999062,0.005883067846298218,2945.843788680835,883.42,3.206680896276087,270.06004268882833,3204.1933191037238,213.0611099095348,7.719871933515215,179.51,3201.6933191037238,639.0477054281544,7.280042688828264,179.46,3206.7333191037237,132.4111525983631,8.120128066484785,179.26,3200.573276414896,695.2444717020869,7.973319103723912,178.9103415106261,3197.403319103724,713.6711099095347,7.9833617925521745,179.63,3183.842379949502,882.0,6.970426888282617,89.71,3130.152209194189,881.7333191037239,7.966638207447826,89.71,3045.075528297913,881.31,7.99,89.71,3085.0185912686675,881.51,9.953361792552174,89.71,2847.452337260673,880.61,6.96,89.69,2766.842209194189,879.88,7.980042688828263,89.69,2565.701109909535,877.85,7.7632764148956515,269.83,1752.153319103724,2038.217833494639,8.253361792552175,179.33,1750.803319103724,2128.06098184305,6.9433617925521744,178.81,2646.36,863.0728922154415,5.559829244686951,350.2068410267086,2646.0734471702085,840.5088474016368,8.099957311171737,353.93,2658.786894340417,777.2556990532262,6.993319103723913,346.68,1747.803319103724,2280.3210245318783,7.196595518619564,179.24,2672.5004268882826,731.5222945718456,7.963361792552174,337.35,1747.3433191037238,2314.734514390915,8.406808962760872,179.24,2740.9540875026332,633.9091462234347,7.966638207447826,318.43,1402.2199573111718,819.3955282979131,8.0,1.84,2935.1243436356017,746.2164247633065,7.17,283.46616863033694,,,,,,,,,,,,,,,,,,,,,,,,,3b,14,1568707580
20358,20358,599.3671310220471,1568708252.6559846,599.3671310220471,-79.74334577394336,618.5413197404669,66.35553468961301,690.5704496758667,0.9989854097366332,595.8360964225566,94.10816648614143,723.514558432778,0.99318528175354,600.1045073484405,35.04585631330353,716.6555950135413,0.993899941444397,575.022372739532,132.8567886977265,732.3575213928275,0.8056377172470093,561.9771646260976,-12.966844295101076,707.6445833490541,0.8994280695915222,491.7670659468876,195.8456298727529,556.205494733003,0.9017829895019532,470.49268569639486,-69.29657055817123,557.8152973060156,0.810583233833313,593.2706314550527,248.92242266700646,392.72566326884726,0.953905701637268,550.3086303633512,-143.6987029292026,382.7799903987941,0.9459940195083618,768.1304313451196,289.49642711001394,226.44818388648412,0.9735283851623536,722.0992557704434,-183.8193081525509,197.8180921032641,0.888053297996521,397.25806024077116,155.08972557356017,134.47145152789494,0.7637151479721069,489.838607455146,-47.12075910095356,178.31768029962916,0.09712022542953493,805.4620602659178,170.9847049790711,71.157925510356,0.7916381359100342,735.8851102028775,-68.41773755004567,63.555994270522916,0.6602639555931091,495.0636707931601,181.98279231247008,-550.0339649078894,0.015418857336044313,874.7555039080365,-29.24382785316956,-139.81504293046515,0.005016803741455078,2945.735180729449,883.42,3.2032868977952824,270.04986069338594,3204.196713102205,212.796378028032,7.7504179198424605,179.51,3201.696713102205,638.7999435390557,7.269860693385848,179.46,3206.736713102205,132.13623872141787,8.089582080157541,179.26,3200.586852408819,694.9729518236226,7.976713102204718,178.82888554708674,3197.4067131022052,713.4063780280321,7.976573795590564,179.63,3184.069777847716,882.0,6.8686069338584685,89.71,3130.420335074173,881.7367131022047,7.973426204409436,89.71,3045.347048176377,881.31,7.99,89.71,3085.354597118267,881.51,9.946573795590565,89.71,2847.68991715433,880.61,6.96,89.69,2767.110335074173,879.88,7.969860693385848,89.69,2565.436378028032,877.85,7.776852408818871,269.83,1752.156713102205,2037.9395256192129,8.246573795590564,179.33,1750.8067131022046,2127.8267959478744,6.936573795590564,178.81,2646.36,863.1781061683463,5.600557226456612,350.96030868944734,2646.0462951823624,840.7837612785821,8.110139306614153,353.93,2658.7325903647243,777.4864909499208,6.996713102204717,346.68,1747.8067131022046,2280.0766566412603,7.21356551102359,179.24,2672.3986069338584,731.7700564609444,7.9565737955905655,337.35,1747.3467131022046,2314.452812517008,8.372868977952823,179.24,2740.77420558315,634.1127861322831,7.973426204409436,318.43,1402.230139306614,819.6670481763774,8.0,1.84,2934.8833697434648,746.2741227374803,7.17,283.5849585771652,,,,,,,,,,,,,,,,,,,,,,,,,3b,14,1568707580
20359,20359,599.4,1568708252.6891015,599.4,-84.03493502817834,614.0917841060136,67.43680132163595,690.1469106025818,0.9990134239196776,597.2362022866577,95.0546608225822,724.7007210703133,0.9929237365722656,604.9939574735849,35.79966527995307,718.9196184288385,0.9947960376739502,571.3359326425134,132.5511488721641,732.1839237168588,0.7791839241981506,580.3262924036063,-12.06970141949203,715.0515699679605,0.9139819741249084,491.5055816630635,196.4316101631256,555.7141037286431,0.9214694499969482,476.8505151985178,-73.4955120833597,558.5245533502035,0.8757787346839905,592.5423856819835,249.6496112737117,393.96903647723,0.9627750515937804,540.5413484039914,-145.81854679486753,380.31869493472726,0.9222437143325806,761.2461193934457,281.98013068067456,232.91535690873346,0.8935979604721069,753.1861845455737,-183.9088810703461,213.3251565234663,0.8767294883728027,404.2774542196887,152.48749216553708,142.7259872491833,0.7450631260871887,497.16786570477205,-45.05059042827391,186.3147435888448,0.0880538821220398,807.2602601627968,167.96925588306988,69.74426431669127,0.8605481386184692,709.5749789767192,-77.11499653475424,59.0090666034445,0.6301286220550537,472.07976807176436,182.41823724263475,-574.5723856079866,0.014697104692459106,562.230193092325,-86.43708112421507,-430.6884302603419,0.013000398874282835,2945.63,883.42,3.2,270.04,3204.2,212.54,7.78,179.51,3201.7,638.56,7.26,179.46,3206.74,131.87,8.06,179.26,3200.6,694.71,7.98,178.75,3197.41,713.15,7.97,179.63,3184.29,882.0,6.77,89.71,3130.68,881.74,7.98,89.71,3045.61,881.31,7.99,89.71,3085.68,881.51,9.94,89.71,2847.92,880.61,6.96,89.69,2767.37,879.88,7.96,89.69,2565.18,877.85,7.79,269.83,1752.16,2037.67,8.24,179.33,1750.81,2127.6,6.93,178.81,2646.36,863.28,5.64,351.69,2646.02,841.05,8.12,353.93,2658.68,777.71,7.0,346.68,1747.81,2279.84,7.23,179.24,2672.3,732.01,7.95,337.35,1747.35,2314.18,8.34,179.24,2740.6,634.31,7.98,318.43,1402.24,819.93,8.0,1.84,2934.65,746.33,7.17,283.7,,,,,,,,,,,,,,,,,,,,,,,,,3b,14,1568707580
20360,20360,599.4331047074851,1568708252.7224734,599.4331047074851,-79.77729196148137,622.4298024121299,67.10260117268842,691.7245528593277,0.998875617980957,597.472476971909,94.72136280343383,724.4618855514165,0.9929943084716796,605.6338457119132,34.6555501318065,718.34629141857,0.9948949813842772,570.8832996089012,131.70727900431172,731.9610130968573,0.7650806903839111,567.5177219189909,-13.480060322458474,710.6247521616606,0.9016162157058716,491.77915995594634,188.62187518813354,565.7659790836958,0.9842864274978638,469.0097815364009,-75.63902612963808,553.8629169860664,0.862812876701355,595.8312915715095,243.2133457107137,387.02066153341684,0.8198582530021667,555.9394954998024,-143.91116803297263,389.8155646079582,0.8963998556137085,750.1279329786154,283.9051220526045,226.5143761050944,0.8745765686035156,740.7865772348881,-186.58133837873024,199.56782428252896,0.8179428577423096,395.39164350751196,152.69953379528866,140.0342053629268,0.7197840809822083,499.94279441030767,-44.64364072176678,190.36478302940398,0.08109691739082336,798.2905321535934,165.2806813234628,64.9115136172149,0.7051182985305786,707.7103153075743,-81.09137403868336,64.24642006567706,0.6101318001747131,454.93814545280685,183.123711253543,-593.1306974506485,0.013110786676406859,486.9266593676258,-109.23015845809256,-489.1483538468762,0.012648344039916992,2945.524064936048,883.42,3.1966895292514903,270.033379058503,3204.2033104707484,212.2784728108677,7.816415178233612,179.51,3201.7,638.3183356353587,7.26993141224553,179.46,3206.7433104707484,131.60185186937068,8.066620941497021,179.26,3200.6165523537425,694.4451623401193,7.98,178.67054870203575,3197.4133104707485,712.8752309278736,7.97993141224553,179.4942706993111,3184.505180598653,882.0033104707485,6.670685877544696,89.71,3130.944837659881,881.74,7.97006858775447,89.71,3045.874837659881,881.31,7.9734476462574495,89.71,3086.007736604103,881.5133104707485,9.93337905850298,89.71,2848.148422481647,880.61,6.96,89.69,2767.6348376598808,879.8833104707485,7.96993141224553,89.69,2564.9250937523652,877.8466895292515,7.78668952925149,269.83,1752.163310470749,2037.3985413986225,8.23006858775447,179.33,1750.816620941497,2127.368267047604,6.95317329523957,178.81,2646.376552353743,863.4686968326649,5.679725648982121,353.94443057973535,2645.9902057632635,841.3148376598807,8.083584821766387,353.93,2658.627032468024,777.9351120108987,6.99668952925149,346.68,1747.8133104707485,2279.6016461061067,7.213447646257451,179.24,2672.1973754067967,732.2549748353897,7.9632418829940415,337.35,1747.3566209414969,2313.901920457125,8.356552353742549,179.24,2740.424545050329,634.5053177741621,7.98,318.43,1402.246620941497,820.1915271891322,7.960274351017879,1.84,2934.4182670476043,746.3862780027248,7.17,283.7,,,,,,,,,,,,,,,,,,,,,,,,,3b,14,1568707580
20361,20361,599.4667242961477,1568708252.7563643,599.4667242961477,-79.81186370809316,610.8862406473799,66.57901797687127,688.6914287922928,0.998843550682068,594.9154218041913,93.50306989989649,721.1051458012275,0.9988502860069276,601.0445442264601,35.92398641149405,717.1362794369531,0.9938902854919434,566.8067445864948,131.60117326654708,730.2109364582486,0.826370120048523,569.8796786021637,-12.995318098723251,710.9324555062419,0.8968440890312195,487.7416666150284,189.46862877204208,564.1061105784743,0.9843474626541138,467.65858583121627,-76.42859758905291,554.254259292556,0.8695842027664185,601.8624872350384,243.3655261109237,384.4818274103805,0.8209301233291626,544.1642589208701,-144.1842335944865,385.29166190868455,0.8999063968658447,770.5872837020706,288.43326441895215,229.77033281656537,0.9657081365585328,731.0013044660801,-186.52967729616023,190.2365466616663,0.8483451008796692,407.07854860051214,152.76507067431592,149.91467515109375,0.6962777376174927,503.19016126346963,-44.58078815809171,195.61469527176445,0.06607720255851746,798.572636442939,165.66189901982443,64.89118351906012,0.6864545345306396,706.0800603090115,-83.07479625492417,67.93138497507853,0.6391984224319458,443.61090010471884,180.1877079458152,-605.6957306909459,0.017150551080703742,474.9108243246878,-116.1831355325819,-486.4780814202342,0.014353513717651369,2945.416482252327,883.42,3.193327570385226,270.02665514077046,3204.206672429614,212.01287806043285,7.853396725762512,179.51,3201.7,638.0729126381215,7.280017288844322,179.46,3206.746672429614,131.32953320120328,8.073344859229548,179.26,3200.633362148074,694.1762056308182,7.98,178.58986168924542,3197.4166724296147,712.5961883419737,7.990017288844322,179.35643038579425,3184.7237079249603,882.0066724296147,6.569827111556783,89.71,3131.2137943691823,881.74,7.9599827111556785,89.71,3046.1437943691817,881.31,7.956637851926131,89.71,3086.340570531863,881.5166724296147,9.926655140770453,89.71,2848.3803976434197,880.61,6.96,89.69,2767.903794369182,879.8866724296147,7.980017288844322,89.69,2564.6662229196627,877.8433275703853,7.783327570385226,269.83,1752.166672429615,2037.1228607715884,8.219982711155678,179.33,1750.8233448592293,2127.132929926966,6.976707007303418,178.81,2646.3933621480733,863.6603284880422,5.720069155377287,356.233924567661,2645.959948133467,841.5837943691819,8.046603274237487,353.93,2658.573241126164,778.1637252138046,6.993327570385226,346.68,1747.8166724296148,2279.3595850677357,7.1966378519261305,179.24,2672.093154681942,732.5037597914933,7.976689718459097,337.35,1747.3633448592295,2313.619515912359,8.37336214807387,179.24,2740.246361230417,634.7036733472718,7.98,318.43,1402.2533448592294,820.4571219395673,7.919930844622713,1.84,2934.1829299269652,746.4434313034511,7.17,283.7,,,,,,,,,,,,,,,,,,,,,,,,,3b,14,1568707580
20362,20362,599.5,1568708252.7899086,599.5,-84.14550958554813,606.5098065916718,65.83290656706414,687.4801731221534,0.9988280534744264,591.4169983134623,92.89173764001673,719.1778939717121,0.9988901019096376,605.2903932934007,36.35241386044676,718.4537310357578,0.9937837719917296,563.0642604254797,130.7746115887062,728.5949338266684,0.8336866497993469,570.3966224601998,-13.239598649491661,710.3806577542348,0.8942220211029053,493.4443325637385,195.4405270029773,562.1794237964364,0.9328209161758424,465.35025359556647,-76.43732133695927,553.6351265881368,0.8811908960342407,596.2664836096435,247.0471536876844,386.85170637977416,0.9752233624458312,552.4779646505649,-144.20253425145088,386.02178184052843,0.9204727411270142,776.7659743851758,288.7229969231068,230.97158607100857,0.9641470909118652,741.2272293464737,-182.58180865534004,200.0732430011469,0.8578388690948486,404.2584388350589,153.9029011265268,148.70460485911457,0.7159553766250609,501.5489757456787,-43.87689104204609,196.4440907651576,0.040495872497558594,807.5356537112174,163.04508808800708,75.65356380109806,0.7664668560028076,701.5136222353424,-86.00452745963197,68.64814537287333,0.5603946447372437,434.7579051568254,180.8746746426999,-615.0000752534528,0.017449408769607544,510.6336677393657,-110.05591179539309,-441.1997844473082,0.012458652257919313,2945.31,883.42,3.19,270.02,3204.21,211.75,7.89,179.51,3201.7,637.83,7.29,179.46,3206.75,131.06,8.08,179.26,3200.65,693.91,7.98,178.51,3197.42,712.32,8.0,179.22,3184.94,882.01,6.47,89.71,3131.48,881.74,7.95,89.71,3046.41,881.31,7.94,89.71,3086.67,881.52,9.92,89.71,2848.61,880.61,6.96,89.69,2768.17,879.89,7.99,89.69,2564.41,877.84,7.78,269.83,1752.17,2036.85,8.21,179.33,1750.83,2126.9,7.0,178.81,2646.41,863.85,5.76,358.5,2645.93,841.85,8.01,353.93,2658.52,778.39,6.99,346.68,1747.82,2279.12,7.18,179.24,2671.99,732.75,7.99,337.35,1747.37,2313.34,8.39,179.24,2740.07,634.9,7.98,318.43,1402.26,820.72,7.88,1.84,2933.95,746.5,7.17,283.7,,,,,,,,,,,,,,,,,,,,,,,,,3b,14,1568707580
20363,20363,599.5461566327352,1568708252.8233244,599.5461566327352,-79.84464512374494,617.5349999302036,64.6687618053321,692.0981290777762,0.9987147450447084,593.2482177088925,92.54612304219653,723.47471732903,0.9940089583396912,609.2224996026904,34.86196059101201,719.5413664046147,0.9925734400749208,559.1834841780292,130.81677157577707,727.378702501102,0.8427520990371704,567.2328246033356,-14.648284245891455,708.6996279731039,0.8978816866874695,495.02884008025006,196.2367845420989,559.7321845650847,0.9052482843399048,467.44670583899733,-76.44547641575336,553.8262588554169,0.8749533891677856,601.2296469120984,245.56681807812862,386.59291331359816,0.9764156937599182,551.0147423825965,-142.91531582937515,390.7223912168608,0.8859026432037354,751.2708342034992,284.27906248839804,227.0469994629506,0.8915417194366455,731.8932190351019,-179.5041254430497,202.790042526411,0.857113242149353,385.2734301300678,154.2330320086236,135.7298853857055,0.7054436206817627,498.2469523397628,-43.52175423477517,194.42493685410253,0.046166032552719116,806.6383277143295,163.412684608648,72.48531529631583,0.6759326457977295,709.9671575046189,-93.8264001481908,68.67212263664743,0.6005167961120605,426.5165400633371,180.8937390576204,-621.6763255491783,0.01149606704711914,552.7255645447557,-103.87292388354021,-390.50038149369834,0.019863545894622803,2945.162298775247,883.42,3.1946156632735336,270.02,3204.21,211.38536260139085,7.908462653094134,179.51,3201.704615663273,637.4930565810321,7.280768673452933,179.46,3206.754615663274,130.69074693811731,8.08,179.26,3200.677693979641,693.5407469381172,7.984615663273535,178.3992240814352,3197.447693979641,712.0061348973998,7.9861530101793985,178.28763601874618,3185.226171122959,882.01,6.336145765067525,89.71,3131.844637398609,881.74,7.945384336726468,89.71,3046.7746373986092,881.3146156632736,7.953846989820602,89.71,3087.131566327353,881.52,9.924615663273533,89.71,2848.933096429148,880.6146156632734,6.973846989820602,89.69,2768.539253061883,879.89,7.985384336726468,89.69,2564.049978264665,877.84,7.793846989820602,269.83,1752.1746156632737,2036.4668999482967,8.246925306188269,179.33,1750.8346156632736,2126.5769035708527,6.967690357085265,178.81,2646.428462653094,863.9884698982062,5.815387959282401,195.93172384287254,2645.888459030539,842.2192530618828,8.028462653094135,353.93,2658.446149387624,778.7038651026003,6.9761530101794005,346.68,1747.8246156632736,2278.792287907579,7.156921683632332,179.24,2671.8469144385203,733.0869434189681,7.9715373469058655,337.35,1747.3746156632735,2312.9522842850233,8.399231326547067,179.24,2739.825369846503,635.1769397964122,7.975384336726465,318.43,1402.2738469898206,821.0846373986093,7.8753843367264675,1.84,2933.6222879075785,746.57846627565,7.17,283.7,,,,,,,,,,,,,,,,,,,,,,,,,3b,14,1568707580
20364,20364,599.6,1568708252.8623052,599.6,-112.22391983138635,618.0421309570468,63.2637687799236,692.6977779388594,0.9987967014312744,593.2504385419597,91.56986126806991,723.9669329083397,0.9943342804908752,606.8728727295334,33.429232817093514,716.3215533551441,0.9988111257553101,570.224108255361,130.70622964718768,729.5749967878222,0.8424011468887329,567.1855075266886,-14.763885560818258,707.968215892354,0.8851975202560425,486.1006400278993,196.03429610108697,557.3784538624764,0.925950527191162,463.2526787656568,-76.82771933603189,552.7601354279559,0.8792911767959595,592.8531849744629,245.96107267087743,383.23600884749436,0.9774361848831176,538.7599995325627,-144.83139807828164,385.3924142225438,0.8867478966712952,753.6914279108419,281.8401718767211,230.6028269295808,0.8941264152526855,738.5172221939455,-180.488421412521,207.3831938308461,0.8528169393539429,398.55662157958227,154.27914463102223,111.67458507522561,0.546769917011261,506.6889235754842,-42.435302176257174,196.3178270757237,0.05859047174453736,796.3735053574602,164.91222911673182,65.2267039010128,0.6487654447555542,732.5002527147301,-92.18114274709036,79.43934731718909,0.5322064757347107,415.7532281797599,179.23062267045043,-634.0151896454347,0.01017826795578003,582.1100272717263,-101.26576329838205,-398.44290273380204,0.010251551866531372,2944.99,883.42,3.2,270.02,3204.21,210.96,7.93,179.51,3201.71,637.1,7.27,179.46,3206.76,130.26,8.08,179.26,3200.71,693.11,7.99,178.27,3197.48,711.64,7.97,177.2,3185.56,882.01,6.18,89.71,3132.27,881.74,7.94,89.71,3047.2,881.32,7.97,89.71,3087.67,881.52,9.93,89.71,2849.31,880.62,6.99,89.69,2768.97,879.89,7.98,89.69,2563.63,877.84,7.81,269.83,1752.18,2036.02,8.29,179.33,1750.84,2126.2,6.93,178.81,2646.45,864.15,5.88,6.29,2645.84,842.65,8.05,353.93,2658.36,779.07,6.96,346.68,1747.83,2278.41,7.13,179.24,2671.68,733.48,7.95,337.35,1747.38,2312.5,8.41,179.24,2739.54,635.5,7.97,318.43,1402.29,821.51,7.87,1.84,2933.24,746.67,7.17,283.7,,,,,,,,,,,,,,,,,,,,,,,,,3b,14,1568707580
20365,20365,599.6,1568708252.8623052,599.6,,607.1069669187336,65.2607194383755,687.3882847195891,0.9977637529373168,592.2770323576283,89.68943105698358,726.0099803381613,0.9946669936180116,597.8587180314438,34.135059580702425,715.0801184692991,0.9989783763885498,571.2214457855388,128.78872327105083,730.5920602493143,0.8516304492950441,559.9726031947324,-16.85216440105218,704.1505154976701,0.9018715023994446,491.536008000057,195.00191305017682,554.4617426073767,0.868740439414978,468.51265400383767,-75.58432478328079,551.407007050339,0.9648644924163818,599.3730844636427,247.85668193526988,389.7580776111661,0.977898895740509,543.5510111810295,-144.05845986777837,382.7135759359199,0.9529301524162292,772.0727846853905,291.5595428882318,227.30243678450645,0.9491327404975892,734.7488334631752,-187.97062063019055,197.0350363113868,0.8451108336448669,398.68331490188723,153.0543363087334,137.1434369999098,0.7102247476577759,508.208011759795,-40.342572767912,193.87308132593003,0.08657097816467285,784.9375375270508,162.7657307420017,57.68926438223485,0.6314196586608887,744.1563763461273,-91.08583946239851,84.73515680430239,0.4080891609191895,405.16360773610086,180.476461951717,-645.0481992099656,0.022190362215042114,605.6613458994835,-98.34907077620359,-387.4568506563057,0.02229693531990052,2944.99,883.42,3.2,270.02,3204.21,210.96,7.93,179.51,3201.71,637.1,7.27,179.46,3206.76,130.26,8.08,179.26,3200.71,693.11,7.99,178.27,3197.48,711.64,7.97,177.2,3185.56,882.01,6.18,89.71,3132.27,881.74,7.94,89.71,3047.2,881.32,7.97,89.71,3087.67,881.52,9.93,89.71,2849.31,880.62,6.99,89.69,2768.97,879.89,7.98,89.69,2563.63,877.84,7.81,269.83,1752.18,2036.02,8.29,179.33,1750.84,2126.2,6.93,178.81,2646.45,864.15,5.88,6.29,2645.84,842.65,8.05,353.93,2658.36,779.07,6.96,346.68,1747.83,2278.41,7.13,179.24,2671.68,733.48,7.95,337.35,1747.38,2312.5,8.41,179.24,2739.54,635.5,7.97,318.43,1402.29,821.51,7.87,1.84,2933.24,746.67,7.17,283.7,,,,,,,,,,,,,,,,,,,,,,,,,3b,14,1568707580
