,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,H_in-C_out.13_x,H_in-C_out.13_y,H_in-C_out.13_speed,H_in-C_out.13_angle,H_in-C_out.15_x,H_in-C_out.15_y,H_in-C_out.15_speed,H_in-C_out.15_angle,H_in-C_out.16_x,H_in-C_out.16_y,H_in-C_out.16_speed,H_in-C_out.16_angle,H_in-C_out.17_x,H_in-C_out.17_y,H_in-C_out.17_speed,H_in-C_out.17_angle,H_in-C_out.18_x,H_in-C_out.18_y,H_in-C_out.18_speed,H_in-C_out.18_angle,H_in-C_out.19_x,H_in-C_out.19_y,H_in-C_out.19_speed,H_in-C_out.19_angle,E_in-C_out.8_x,E_in-C_out.8_y,E_in-C_out.8_speed,E_in-C_out.8_angle,E_in-C_out.9_x,E_in-C_out.9_y,E_in-C_out.9_speed,E_in-C_out.9_angle,H_in-C_out.20_x,H_in-C_out.20_y,H_in-C_out.20_speed,H_in-C_out.20_angle,E_in-C_out.10_x,E_in-C_out.10_y,E_in-C_out.10_speed,E_in-C_out.10_angle,H_in-C_out.21_x,H_in-C_out.21_y,H_in-C_out.21_speed,H_in-C_out.21_angle,H_in-C_out.22_x,H_in-C_out.22_y,H_in-C_out.22_speed,H_in-C_out.22_angle,conflict_3a_x,conflict_3a_y,conflict_3a_speed,conflict_3a_angle,E_in-C_out.11_x,E_in-C_out.11_y,E_in-C_out.11_speed,E_in-C_out.11_angle,Q_in-J_out.0_x,Q_in-J_out.0_y,Q_in-J_out.0_speed,Q_in-J_out.0_angle,K_in-H_out.0_x,K_in-H_out.0_y,K_in-H_out.0_speed,K_in-H_out.0_angle,K_in-H_out.1_x,K_in-H_out.1_y,K_in-H_out.1_speed,K_in-H_out.1_angle,Q_in-J_out.1_x,Q_in-J_out.1_y,Q_in-J_out.1_speed,Q_in-J_out.1_angle,H_in-C_out.23_x,H_in-C_out.23_y,H_in-C_out.23_speed,H_in-C_out.23_angle,H_in-K_out.0_x,H_in-K_out.0_y,H_in-K_out.0_speed,H_in-K_out.0_angle,H_in-K_out.1_x,H_in-K_out.1_y,H_in-K_out.1_speed,H_in-K_out.1_angle,conflict_3b_x,conflict_3b_y,conflict_3b_speed,conflict_3b_angle,H_in-C_out.24_x,H_in-C_out.24_y,H_in-C_out.24_speed,H_in-C_out.24_angle,Q_in-J_out.2_x,Q_in-J_out.2_y,Q_in-J_out.2_speed,Q_in-J_out.2_angle,H_in-K_out.2_x,H_in-K_out.2_y,H_in-K_out.2_speed,H_in-K_out.2_angle,Q_in-J_out.3_x,Q_in-J_out.3_y,Q_in-J_out.3_speed,Q_in-J_out.3_angle,H_in-C_out.25_x,H_in-C_out.25_y,H_in-C_out.25_speed,H_in-C_out.25_angle,H_in-K_out.3_x,H_in-K_out.3_y,H_in-K_out.3_speed,H_in-K_out.3_angle,H_in-K_out.4_x,H_in-K_out.4_y,H_in-K_out.4_speed,H_in-K_out.4_angle,scenario,participant_id,source_file
16067,16067,485.5,1568805629.3398714,485.5,-82.29898397656818,617.7184929413105,71.54177955563381,690.4032005784137,0.997499704360962,615.2298846800376,94.16746356648399,732.5316140865091,0.9789211750030518,644.7128388084069,43.736355687231104,748.3742006029945,0.8215898871421814,583.8217879577758,130.72668040770955,739.9233497171075,0.5263938307762146,618.1488439008087,-5.1754729606372925,740.4568100243034,0.4663671851158142,499.7934386838451,174.6602414272571,611.0478809659414,0.852554202079773,524.0017355884024,-58.24072234002942,618.3007021288324,0.8248637914657593,604.2856629163017,265.7642865967461,419.7672918792201,0.2552957534790039,607.3874506420882,-115.09603971612684,432.89450752115374,0.5590999126434326,724.3061215683732,324.3809584041267,234.15719858864037,0.7572293281555176,756.2146421398069,-179.45009572549915,248.15327753011985,0.7831397056579591,416.0244051627883,161.94115342715912,126.30568438453402,0.022053420543670654,446.0059432402669,-31.917783377235953,221.14358655100918,0.6976015567779541,659.1025519730831,180.96548076333198,-6.1171724551824695,0.16477996110916138,651.129465610111,-30.4315924221648,62.88720327371206,0.3449711799621582,405.0039828439209,205.5106194549221,-607.1232990840641,0.0023801326751708984,618.0850680965027,-60.88422072419464,-327.50970563826195,0.008946269750595095,2976.68,884.4,5.45,269.81,3205.82,106.57,7.0,179.26,3203.34,481.12,6.98,179.77,3204.54,182.25,8.05,179.26,3203.2,442.2,7.96,179.77,3201.28,683.14,7.99,179.46,3195.62,881.76,5.85,105.52,3205.49,257.95,8.75,179.75,3204.92,398.3,8.53,179.77,3011.12,881.44,7.0,89.71,3203.1,654.35,6.33,179.46,2962.68,880.9,7.97,89.71,2965.64,882.01,7.97,89.71,,,,,3202.7,728.97,6.9,179.99,1749.63,2184.53,7.89,178.81,1548.06,865.7,8.45,88.61,1490.6,864.3,8.18,88.61,1747.85,2276.76,9.2,179.24,2704.58,678.24,7.51,322.4,2707.7,668.37,7.51,322.41,2716.59,656.82,7.5,322.41,2931.56,747.08,7.23,283.7,2764.3,607.13,6.98,318.43,,,,,,,,,,,,,,,,,,,,,,,,,3b,18,1568805099
16068,16068,485.5333265913628,1568805629.3732634,485.5333265913628,-77.42592998235891,608.171558392706,74.84640576531417,684.3775142199107,0.9975403547286988,614.9294726662142,96.06397152439665,732.5382781795337,0.9765601158142092,640.2707725521528,45.238093063558,745.4428586899141,0.8718776702880859,588.555580565873,133.3431163369111,742.3262770148959,0.4821123778820038,618.7912536573898,-4.203566705329282,740.8890793182518,0.5022878646850586,501.1331755561977,173.5164699619402,611.7533546642475,0.8556063175201416,526.4800331484342,-57.02027922055297,618.1615000507229,0.8058505058288574,611.7648106125013,267.95281011241383,416.68395602403086,0.16962817311286926,598.0479597302069,-120.31964885042014,434.6991243275368,0.2077714502811432,743.7510250492551,320.89264987511865,238.74273779826612,0.8702123165130615,749.2690399707122,-180.8842868222855,238.72252067000062,0.7525217533111572,425.9841951520297,164.47219049248778,124.1699701482992,0.02456951141357422,426.71512595539116,-32.39674627497632,199.64202347654495,0.8180215358734131,703.3256750801895,179.8548032685758,24.386925925588002,0.20679408311843872,635.6564633234052,-28.37149895214132,32.96315648594776,0.5044859051704407,416.0878901892615,187.4840631310116,-593.260300178214,0.004102826118469238,618.9631542545787,-62.32614725195618,-348.76672248853134,0.021341800689697262,2976.5000364066404,884.3966673408638,5.453332659136281,269.79333670431856,3205.8233326591358,106.33671386046028,6.993334681727438,179.26,3203.34,480.8867138604603,6.976667340863719,179.77,3204.5433326591365,181.9800546099612,8.059997977408845,179.26,3203.2,441.93671992823374,7.956667340863719,179.77,3201.283332659136,682.8767199282337,7.983334681727438,179.46,3195.776634979405,881.6433569302301,5.85,108.5793810871064,3205.4933326591363,257.66005865514353,8.733336704318592,179.75,3204.9233326591357,398.01672397341616,8.496673408637184,179.77,3011.3532861395397,881.44,6.990002022591156,89.71,3203.1,654.1433751335505,6.2966734086371865,179.46,2962.943280071766,880.9,7.966667340863719,89.71,2965.906612730903,882.0133326591362,7.966667340863719,89.71,,,,,3202.7,728.7400465195966,6.913330636545126,179.99,1749.6366653182727,2184.2667199282337,7.880002022591156,178.81,1548.3399433674474,865.7066653182726,8.426671386046031,88.61,1490.8699453900388,864.3066653182725,8.163336704318592,88.61,1747.8533326591364,2276.453395359463,9.196667340863717,179.24,2704.426697679731,678.4399595481771,7.513332659136281,322.4,2707.5466976797306,668.5699595481768,7.490004045182311,322.41,2716.436697679731,657.0199595481769,7.513330636545127,322.41,2931.3233812013236,747.1399878644531,7.23,283.7,2764.146697679731,607.3032982750866,6.970002022591156,318.43,,,,,,,,,,,,,,,,,,,,,,,,,3b,18,1568805099
16069,16069,485.56660154716326,1568805629.4066036,485.56660154716326,-77.35871191621008,612.5593569171033,74.98230302953156,686.6636509404187,0.9975657463073728,625.2295802824164,97.39315138991188,743.1424985860074,0.8471310138702393,645.5102096231755,45.407775909752,747.5605791997766,0.8683578372001648,581.6915010774468,135.7339150552565,739.4636555028187,0.4917573034763336,621.713556036614,-2.731055995671151,742.1671710613151,0.5101853609085083,498.32183697450057,174.5149343863379,607.8553382996703,0.8936748504638672,529.694135862556,-53.859148472577935,617.3991654111979,0.8321703672409058,597.3471028944317,273.41311240044035,424.6748736596897,0.011331796646118164,584.0204915245582,-125.55168985212313,428.6994964225276,0.20090925693511968,747.1744387758303,316.4422700637071,236.80357866695263,0.8502840995788574,759.0426523898877,-180.28151016907054,244.41557385620084,0.7406163811683655,413.3926528144162,161.27459655204163,157.32941445807018,0.3235125541687012,430.46667421315817,-31.754718745506874,197.91158096036892,0.8521360158920288,718.2788442149687,175.72154813941256,45.77706122280188,0.16375982761383054,623.6130973259662,-19.140360237645933,6.37258217476645,0.5333902239799501,386.3135477387754,206.4057619797999,-630.8977928342963,0.003093481063842773,614.1676375185616,-62.32160332101964,-357.5688072414313,0.08863419294357301,2976.320351645318,884.3933398452838,5.4566601547163245,269.77669922641843,3205.826660154716,106.1037891698573,6.986679690567351,179.26,3203.34,480.6537891698573,6.973339845283675,179.77,3204.546660154717,181.71052746797773,8.069980464148973,179.26,3203.2,441.67384777741034,7.953339845283675,179.77,3201.286660154716,682.6138477774102,7.976679690567352,179.46,3195.9330272716675,881.5268945849286,5.85,111.6340220295858,3205.496660154716,257.37056653967977,8.716699226418378,179.75,3204.926660154716,397.7338868491124,8.463398452836756,179.77,3011.586210830142,881.44,6.980019535851027,89.71,3203.1,653.937070407588,6.263398452836755,179.46,2963.206152222589,880.9,7.9633398452836754,89.71,2966.172812377306,882.0166601547162,7.9633398452836754,89.71,,,,,3202.7,728.5104493245736,6.9266406188652985,179.99,1749.6433203094327,2184.00384777741,7.870019535851027,178.81,1548.6194529961713,865.7133203094327,8.40337891698573,88.61,1491.1394725320224,864.3133203094327,8.146699226418379,88.61,1747.8566601547166,2276.147265766099,9.193339845283676,179.24,2704.2736328830492,678.6396092829793,7.516660154716325,322.4,2707.393632883049,668.7696092829793,7.470039071702054,322.41,2716.283632883049,657.2196092829795,7.526640618865298,322.41,2931.087129015141,747.1998827848938,7.23,283.7,2763.9936328830486,607.4763280452487,6.960019535851028,318.43,,,,,,,,,,,,,,,,,,,,,,,,,3b,18,1568805099
16070,16070,485.6,1568805629.4400675,485.6,-106.59585912357029,615.5205534656545,80.40111013855699,685.761367180444,0.9978224635124208,623.2836147282935,98.47867257939194,742.8181868330739,0.9246629476547241,644.7193729177784,49.492307023054245,747.580173359599,0.9008142948150636,584.9456883903629,136.54813988118838,741.668769233131,0.4741998314857483,615.5070579322437,-1.6663166518461636,739.2867854834614,0.5692367553710938,489.7454732658776,179.8949788856411,603.77654836025,0.91637122631073,523.210299055414,-44.767024723209495,595.0403728595999,0.06181946396827698,594.5409858203348,268.4197741531744,422.65935762615163,0.32125532627105713,611.0569060829278,-119.81197917106935,398.0986169635009,0.9114964604377748,735.9039425104959,313.2895593932926,231.8555780599388,0.8870400786399841,740.2356713170428,-190.87537847172334,224.70238835823247,0.8130186200141907,406.7856534978752,158.71307257939748,179.01997801627488,0.7252615690231323,413.3677148541946,-41.78064848613771,164.4930576264337,0.4245041012763977,691.0905003840048,178.64716843464825,56.13364659493041,0.5475608110427856,667.0692045802201,-30.340649899023127,33.931554227171695,0.625863790512085,334.71654891884526,194.94032118703808,-695.8532219807463,0.011553406715393066,601.7038892737136,-60.21177096187623,-379.2494960604847,0.1523226499557495,2976.14,884.39,5.46,269.76,3205.83,105.87,6.98,179.26,3203.34,480.42,6.97,179.77,3204.55,181.44,8.08,179.26,3203.2,441.41,7.95,179.77,3201.29,682.35,7.97,179.46,3196.09,881.41,5.85,114.7,3205.5,257.08,8.7,179.75,3204.93,397.45,8.43,179.77,3011.82,881.44,6.97,89.71,3203.1,653.73,6.23,179.46,2963.47,880.9,7.96,89.71,2966.44,882.02,7.96,89.71,,,,,3202.7,728.28,6.94,179.99,1749.65,2183.74,7.86,178.81,1548.9,865.72,8.38,88.61,1491.41,864.32,8.13,88.61,1747.86,2275.84,9.19,179.24,2704.12,678.84,7.52,322.4,2707.24,668.97,7.45,322.41,2716.13,657.42,7.54,322.41,2930.85,747.26,7.23,283.7,2763.84,607.65,6.95,318.43,,,,,,,,,,,,,,,,,,,,,,,,,3b,18,1568805099
16071,16071,485.6333768912523,1568805629.4734392,485.6333768912523,-80.40856198789358,616.043176682344,82.62353699126109,685.0709113918857,0.9975091218948364,626.4086807791011,99.53025367406215,744.3696721819148,0.9335812330245972,634.8070475579772,50.02117003856775,743.9121376832463,0.9135403037071228,588.7733057622179,138.8722903216049,745.4438523427209,0.3738996386528015,612.0087813423512,-1.5713965269007923,739.4988788499936,0.492385596036911,493.67876306246217,181.80673035106548,604.2001646648077,0.9334877729415894,523.3164004705245,-38.378014441257776,585.7233288944988,0.0778760313987732,596.7864557777242,268.96294822007417,423.44717886441873,0.4246373474597931,622.7754944815663,-119.2026923169918,396.8964281224572,0.8759989738464355,741.3023291537489,306.2016977606662,236.23744058707257,0.9143381118774414,740.5500233548987,-193.38937436040771,225.8887845618573,0.7828243970870972,409.5027063803688,164.76651635499138,192.3130471089737,0.6191830635070801,413.2262216504973,-40.317397244024,161.58385229429115,0.4820110201835632,713.6873755583014,183.5718573510356,78.59391193348003,0.10220444202423096,708.3973097958614,-22.75183218095416,62.173351086867676,0.6498119831085205,376.6778169921226,189.56699024270733,-651.7267988802753,0.015820831060409546,591.7950050631599,-57.621321411419245,-389.62948206285756,0.19454190135002136,2975.9564270981127,884.39,5.4533246217495455,269.71994773049727,3205.8333376891246,105.6363617612341,6.98,179.26,3203.343337689125,480.1863617612341,6.976675378250454,179.77,3204.553337689125,181.1696471808566,8.083337689125226,179.26,3203.2,441.1429848699818,7.963350756500909,179.77,3201.29,682.0829848699817,7.973337689125228,179.46,3196.1734422281306,881.3899738652485,5.853337689125228,115.64456602243929,3205.5,256.7896210461052,8.693324621749545,179.75,3204.93,397.1696341134809,8.426662310874772,179.77,3012.053638238766,881.4433376891252,6.976675378250454,89.71,3203.1033376891246,653.5197255851108,6.253363823876589,179.46,2963.737015130018,880.9,7.963337689125228,89.71,2966.703677440893,882.02,7.96,89.71,,,,,3202.7,728.0463617612339,6.9566884456261375,179.99,1749.6566753782504,2183.476322559107,7.873350756500909,178.81,1549.1803658865192,865.7266753782504,8.38,88.61,1491.6836905082687,864.3266753782505,8.133337689125227,88.61,1747.863337689125,2275.5362702896045,9.176649243499089,179.24,2703.9664663002395,679.0402613475137,7.5333507565009095,322.4,2707.089803989365,669.1669236583883,7.43664924349909,322.41,2715.9764663002397,657.6202613475136,7.51663617612341,322.41,2930.6130240721086,747.3167407151287,7.23,283.7,2763.6864663002398,607.8235598345117,6.95,318.43,,,,,,,,,,,,,,,,,,,,,,,,,3b,18,1568805099
16072,16072,485.6666250163938,1568805629.5066822,485.6666250163938,-80.85797539662872,620.8436974612277,82.00434498203101,684.0196517406706,0.9972708225250244,624.8444129996911,99.41515980173227,740.1185644042731,0.93959379196167,643.1323528155277,49.52064882961413,745.3873837897278,0.9124165773391724,583.4692672757018,142.20949775660674,744.1949381821668,0.3701790571212769,610.4769538131096,-0.7887618466500337,740.8239516550763,0.3859476745128632,510.8157077422357,185.48715369299327,590.9887764482897,0.8277109861373901,515.3615094709774,-35.793775066096906,578.4096844323253,0.08581694960594177,600.3813001290927,265.94252331057385,394.1763144251464,0.9064472913742064,627.1387977998087,-116.9919553562735,398.5974133619603,0.8796199560165405,749.0558883811044,300.31783495116827,242.4910562742252,0.9361329078674316,738.3996365230373,-196.69274519321,221.18897380030472,0.7484407424926758,429.83756135526437,165.12641512295627,183.6984324463964,0.2185416519641876,412.7157212969416,-37.27594529791227,161.7078987581029,0.5296398401260376,721.4094943560831,186.65126732056086,90.40974763097022,0.2746231853961945,548.0750630893723,-30.14412023952373,-75.1745852707513,0.6549661755561829,364.90916910284034,185.23789928828998,-669.3420242222511,0.013192325830459595,552.4558778210721,-59.7418625256334,-435.15966863331937,0.14832374453544614,2975.773562409834,884.39,5.446674996721237,269.6800499803274,3205.836662501639,105.40362488524322,6.98,179.26,3203.3466625016395,479.95362488524324,6.983325003278765,179.77,3204.5566625016395,180.90033736721006,8.086662501639383,179.26,3203.2,440.8769998688495,7.976650006557528,179.77,3201.29,681.8169998688494,7.976662501639383,179.46,3196.256562540985,881.3700249901638,5.856662501639383,116.5854879639452,3205.5,256.5003623573737,8.686674996721235,179.75,3204.93,396.8903498622919,8.423337498360617,179.77,3012.286375114757,881.4466625016396,6.983325003278765,89.71,3203.1066625016388,653.3102623967189,6.276637511475676,179.46,2964.003000131151,880.9,7.966662501639383,89.71,2966.966337629511,882.02,7.96,89.71,,,,,3202.7,727.8136248852433,6.973312508196912,179.99,1749.6633250032792,2183.2136623704887,7.886650006557527,178.81,1549.4596501377082,865.7333250032788,8.38,88.61,1491.9563251344293,864.3333250032788,8.136662501639384,88.61,1747.8666625016392,2275.233712350816,9.163349993442472,179.24,2703.813524924589,679.2397500983631,7.5466500065575275,322.4,2706.940187426228,669.3630875967235,7.423349993442472,322.41,2715.823524924589,657.8197500983629,7.4933624885243235,322.41,2930.376962383604,747.3732625278694,7.23,283.7,2763.533524924589,607.9964500852477,6.95,318.43,,,,,,,,,,,,,,,,,,,,,,,,,3b,18,1568805099
16073,16073,485.7,1568805629.540052,485.7,-77.0878205228651,617.6798299291927,80.13049782650069,682.4458060261597,0.9968963861465454,633.9275558938238,99.964315366591,745.8100187131063,0.9349530935287476,643.6188334016325,47.23000364373743,746.0550169476462,0.8670028448104858,605.5508950013982,135.74241545203742,748.0608238508509,0.6586522459983826,610.4202998446467,0.07681099464626273,740.4616168821294,0.3481152057647705,500.7639354407298,186.73306207322273,584.5215767851887,0.8289783000946045,522.7441426276173,-30.60304762581693,579.8439011337123,0.11538755893707275,609.0091315911069,267.80426112168755,405.11245525823267,0.9409459829330444,630.5211233502894,-116.10455754220482,402.95045041542426,0.9035419821739196,727.4200185225801,303.4467050030052,229.4155986393877,0.8974905014038086,751.4905834954986,-194.35349508994892,229.30267833048302,0.7565584182739258,447.70234067792603,163.6036288681479,191.55633885477152,0.11165159940719603,404.6183788083575,-38.871787364784495,153.7271086611264,0.5731404423713684,688.3818687235213,190.06735608804058,79.92263978781541,0.2195512354373932,505.46348921720113,-31.917536087517227,-108.41774640206805,0.5013544559478761,496.2920992479831,137.3363893579764,-473.872056595765,0.021684497594833367,508.8911159630115,-64.91976187681567,-482.3322543047922,0.12614253163337708,2975.59,884.39,5.44,269.64,3205.84,105.17,6.98,179.26,3203.35,479.72,6.99,179.77,3204.56,180.63,8.09,179.26,3203.2,440.61,7.99,179.77,3201.29,681.55,7.98,179.46,3196.34,881.35,5.86,117.53,3205.5,256.21,8.68,179.75,3204.93,396.61,8.42,179.77,3012.52,881.45,6.99,89.71,3203.11,653.1,6.3,179.46,2964.27,880.9,7.97,89.71,2967.23,882.02,7.96,89.71,,,,,3202.7,727.58,6.99,179.99,1749.67,2182.95,7.9,178.81,1549.74,865.74,8.38,88.61,1492.23,864.34,8.14,88.61,1747.87,2274.93,9.15,179.24,2703.66,679.44,7.56,322.4,2706.79,669.56,7.41,322.41,2715.67,658.02,7.47,322.41,2930.14,747.43,7.23,283.7,2763.38,608.17,6.95,318.43,,,,,,,,,,,,,,,,,,,,,,,,,3b,18,1568805099
16074,16074,485.73354438665604,1568805629.573651,485.73354438665604,-80.94757364289691,614.9474263258146,84.05761269358291,679.1431778764329,0.9967681765556335,635.350107887819,102.46487498047293,745.1123411037693,0.9491013288497924,650.0931806927397,50.57684790737122,747.5581786423597,0.9108923077583312,595.1280717648723,137.76300297954148,741.2063871579021,0.6191716194152832,624.1451356337683,3.771714823670975,746.5206640967449,0.3573488593101501,500.52042967177545,189.3996183947876,581.6862041015887,0.8506741523742676,517.1449696447122,-28.57402676268639,577.9154166812335,0.12589675188064575,595.7233979008372,268.59949703425184,397.7653458946794,0.9727987051010132,640.1176731521509,-115.66158868937784,410.2105926403408,0.9241978526115416,735.7185349191099,302.604000772818,237.1577793560316,0.9006048440933228,755.7099943911528,-194.59898083077712,233.8872671157576,0.7862375974655151,453.649626145629,163.8088206345511,197.18888433998453,0.07447284460067749,406.1901458905549,-38.3222267029992,156.62089925029503,0.4786948263645172,669.4323201135309,187.77606867178142,86.08562927395587,0.6667574644088745,506.28048373860656,-30.637496482809553,-106.02553126267368,0.5811544060707092,450.3667026380793,125.97417105130508,-459.8804164528585,0.07348695397377014,477.8691188538662,-67.84419387489582,-505.3254250698165,0.1411503553390503,2975.4088603120576,884.3866455613344,5.436645561334396,269.5662023493568,3205.8433544386658,104.93854373207331,6.976645561334396,179.26,3203.35,479.48518929340776,6.986645561334397,179.77,3204.5633544386656,180.36164490675168,8.07322780667198,179.26,3203.203354438665,440.3416449067517,7.976582245337584,179.77,3201.2933544386656,681.2816449067518,7.966582245337586,179.46,3196.3970254573155,881.1655058733917,5.853291122668793,124.61792890042106,3205.5,255.91816383609245,8.693417754662416,179.75,3204.93,396.3248727134237,8.460253263987246,179.77,3012.7514562679266,881.45,6.99,89.71,3203.1133544386657,652.8853159254014,6.306708877331207,179.46,2964.5383550932484,880.9033544386656,7.9666455613343965,89.71,2967.4983550932484,882.02,7.973417754662416,89.71,,,,,3202.7,727.3451892934078,6.979936684003189,179.99,1749.6733544386655,2182.684999345417,7.903354438665604,178.81,1550.0217728479104,865.7467088773312,8.403481070659227,88.61,1492.501709531914,864.3467088773313,8.156772193328019,88.61,1747.8767088773309,2274.6247460814293,9.143291122668794,179.24,2703.5056958213822,679.6412663199362,7.543227806671981,322.4,2706.6356958213823,669.7579118812706,7.420063315996813,322.41,2715.519050260048,658.2145574426049,7.433101174678358,322.41,2929.901834854742,747.4870254573152,7.23,283.7,2763.2256958213825,608.3444308106114,6.95,318.43,,,,,,,,,,,,,,,,,,,,,,,,,3b,18,1568805099
16075,16075,485.7665867679088,1568805629.6067474,485.7665867679088,,614.5388020513442,85.69388834573303,679.4121503798457,0.99664306640625,635.1158736223765,104.30385071163738,745.7339175355697,0.9412498474121094,644.6452788066453,51.375590639384576,745.7259502186133,0.8957481384277344,593.1001283062792,138.96153193114625,739.515611524807,0.580768883228302,621.9994188549446,3.8492652947873327,746.1230783420665,0.3543972969055176,499.863342182988,189.43054979124162,582.5454238915997,0.8203527927398682,517.0521188478791,-26.683316919121882,579.3021415842525,0.13750815391540527,588.5095970334146,270.33860688239884,394.3567684424357,0.953749656677246,625.0951627083983,-116.49033855286758,399.4145944813434,0.9032954573631288,712.8774691183921,311.69196533993403,227.35882086534252,0.8826490044593811,757.5049989398497,-190.92778020971954,232.3623081799161,0.8142657279968262,472.8379600421251,162.13644043577048,212.69155355194667,0.0586981475353241,401.4952635451557,-40.668314512829625,156.46034621063396,0.4101141095161438,688.4822358669368,188.1267463021395,79.5128011964678,0.10845312476158142,522.4015646006992,-23.507851493706703,-97.01935691035295,0.5667080879211426,501.0202967522793,159.92326943032523,-365.2072833945481,0.08839616179466248,473.3854589403856,-71.52339333006532,-522.562952231702,0.02219289541244507,2975.230431453293,884.3833413232093,5.433341323209121,269.4935091106006,3205.846658676791,104.71055130142936,6.973341323209121,179.26,3203.35,479.2538926246385,6.983341323209123,179.77,3204.5666586767907,180.09730585672975,8.056706616045606,179.26,3203.206658676791,440.07730585672965,7.963365292836485,179.77,3201.2966586767907,681.0173058567296,7.953365292836485,179.46,3196.453197505445,880.9837727765016,5.846682646418243,131.59978405912673,3205.5,255.63069511919358,8.706634707163515,179.75,3204.93,396.04401247277536,8.499904121490545,179.77,3012.9794486985706,881.45,6.99,89.71,3203.116658676791,652.6738446853838,6.313317353581757,179.46,2964.8026941432704,880.9066586767908,7.9633413232091215,89.71,2967.7626941432704,882.02,7.986634707163515,89.71,,,,,3202.7,727.1138926246385,6.970023969627364,179.99,1749.676658676791,2182.423964533521,7.906658676790879,178.81,1550.2993288504338,865.7533173535817,8.426610737536151,88.61,1492.7693528200614,864.3533173535817,8.173293383954393,88.61,1747.8833173535818,2274.32406041203,9.136682646418244,179.24,2703.3537008676194,679.8395206074528,7.526706616045606,322.4,2706.4837008676195,669.9528619306618,7.429976030372638,322.41,2715.3703595444103,658.406203253871,7.396754555300333,322.41,2929.6672339478473,747.5431975054449,7.23,283.7,2763.07370086762,608.5162511931258,6.95,318.43,,,,,,,,,,,,,,,,,,,,,,,,,3b,18,1568805099
16076,16076,485.8,1568805629.6402152,485.8,-81.0193809308738,618.1754941436927,86.26849302736771,680.5331582338172,0.9958870410919192,631.5014341108118,104.7590783357115,744.7565624949739,0.9390053749084472,643.8491504975386,52.51089180347008,746.0205509156714,0.876179575920105,597.9138848053362,140.5652898264272,741.866052326545,0.4973050653934479,618.0322919420273,4.381016134204214,746.5176524751622,0.3244404196739197,496.1322737288058,190.81231067662318,580.3451120350336,0.8040012717247009,519.6731136860546,-24.35992202044235,581.2003172387955,0.13460075855255127,595.8852326070282,266.1026457462733,398.7471460253669,0.9537125825881958,623.0978298650664,-115.24824804453527,415.79396050628617,0.7381095886230469,727.2478723596613,304.95872740579244,239.36485541387864,0.8294693827629089,754.4027916534254,-189.3754986904629,231.10449409659557,0.8084034919738771,472.6572279997629,163.2610584972297,213.94429401871133,0.04391038417816162,395.74928798726717,-42.71081249248215,154.9858414817817,0.29233378171920776,673.1842746534735,186.1289300374612,57.37178381044197,0.13421282172203064,550.2534059881997,-21.424309596820947,-78.05214961358547,0.5909282565116882,492.9573955393772,166.87973461384826,-405.70286072052437,0.017660915851593018,450.94374166294136,-92.02122570341363,-563.5213574825252,0.020324051380157467,2975.05,884.38,5.43,269.42,3205.85,104.48,6.97,179.26,3203.35,479.02,6.98,179.77,3204.57,179.83,8.04,179.26,3203.21,439.81,7.95,179.77,3201.3,680.75,7.94,179.46,3196.51,880.8,5.84,138.66,3205.5,255.34,8.72,179.75,3204.93,395.76,8.54,179.77,3013.21,881.45,6.99,89.71,3203.12,652.46,6.32,179.46,2965.07,880.91,7.96,89.71,2968.03,882.02,8.0,89.71,,,,,3202.7,726.88,6.96,179.99,1749.68,2182.16,7.91,178.81,1550.58,865.76,8.45,88.61,1493.04,864.36,8.19,88.61,1747.89,2274.02,9.13,179.24,2703.2,680.04,7.51,322.4,2706.33,670.15,7.44,322.41,2715.22,658.6,7.36,322.41,2929.43,747.6,7.23,283.7,2762.92,608.69,6.95,318.43,,,,,,,,,,,,,,,,,,,,,,,,,3b,18,1568805099
