,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,W_in-P_out.0_x,W_in-P_out.0_y,W_in-P_out.0_speed,W_in-P_out.0_angle,W_in-P_out.1_x,W_in-P_out.1_y,W_in-P_out.1_speed,W_in-P_out.1_angle,W_in-P_out.2_x,W_in-P_out.2_y,W_in-P_out.2_speed,W_in-P_out.2_angle,conflict_4a_x,conflict_4a_y,conflict_4a_speed,conflict_4a_angle,W_in-P_out.3_x,W_in-P_out.3_y,W_in-P_out.3_speed,W_in-P_out.3_angle,W_in-P_out.4_x,W_in-P_out.4_y,W_in-P_out.4_speed,W_in-P_out.4_angle,W_in-P_out.5_x,W_in-P_out.5_y,W_in-P_out.5_speed,W_in-P_out.5_angle,W_in-P_out.6_x,W_in-P_out.6_y,W_in-P_out.6_speed,W_in-P_out.6_angle,conflict_1a_1_x,conflict_1a_1_y,conflict_1a_1_speed,conflict_1a_1_angle,conflict_1a_2_x,conflict_1a_2_y,conflict_1a_2_speed,conflict_1a_2_angle,W_in-P_out.7_x,W_in-P_out.7_y,W_in-P_out.7_speed,W_in-P_out.7_angle,conflict_1a_3_x,conflict_1a_3_y,conflict_1a_3_speed,conflict_1a_3_angle,W_in-P_out.8_x,W_in-P_out.8_y,W_in-P_out.8_speed,W_in-P_out.8_angle,W_in-P_out.9_x,W_in-P_out.9_y,W_in-P_out.9_speed,W_in-P_out.9_angle,W_in-P_out.10_x,W_in-P_out.10_y,W_in-P_out.10_speed,W_in-P_out.10_angle,W_in-P_out.11_x,W_in-P_out.11_y,W_in-P_out.11_speed,W_in-P_out.11_angle,conflict_1e_x,conflict_1e_y,conflict_1e_speed,conflict_1e_angle,W_in-P_out.12_x,W_in-P_out.12_y,W_in-P_out.12_speed,W_in-P_out.12_angle,W_in-P_out.13_x,W_in-P_out.13_y,W_in-P_out.13_speed,W_in-P_out.13_angle,W_in-P_out.14_x,W_in-P_out.14_y,W_in-P_out.14_speed,W_in-P_out.14_angle,W_in-P_out.15_x,W_in-P_out.15_y,W_in-P_out.15_speed,W_in-P_out.15_angle,scenario,participant_id,source_file
31558,31558,1032.4309984047584,1568027642.7623148,1032.4309984047584,-79.57864814203023,587.6924762850567,59.38454484674757,605.3834267116804,0.002797156572341919,622.9905884048692,81.76171172736565,652.6048915030227,0.9679899215698242,634.7390859663199,32.01283582802673,652.214692937338,0.945008397102356,587.3676379103223,121.75910486030249,680.5894769572071,0.22906824946403506,612.5374511307398,-7.416750242563865,678.5751368043403,0.43713119626045227,436.02841094929147,197.0708786991576,554.5909177175299,0.7029279470443726,447.78227416432657,-72.84456960227438,544.3996350922229,0.7978425621986389,546.1343093456788,269.3906984775461,347.5147565393566,0.12051725387573242,564.1368590288628,-156.8185880801553,332.72636262552015,0.9751878976821899,713.1329737505911,302.6266098762811,190.3031248803973,0.8058321475982666,734.7107069077031,-156.23612557690208,165.0281556737009,0.7857259511947632,402.2733578426041,174.71955428044342,102.4870027648491,0.1915372014045716,420.689968921926,-35.14468576418032,163.10439391700623,0.5098587870597839,715.7685379248634,189.5747259419169,-4.712736508302896,0.43231746554374695,671.5821056713157,-73.0080633479397,45.39079952952747,0.5969842672348022,404.21240059621437,215.4839010088609,-616.857064635431,0.01980060338973999,632.8696683138406,-64.50813201720615,-314.5618366123422,0.016352146863937378,1480.6288082952578,2100.23,5.1661996809516175,269.92239936190333,1398.094186919016,2096.766900159524,8.205499202379048,90.57,1381.7472867594922,2096.93,8.362101435717717,90.23239936190323,1365.7296861213956,2096.99,8.72,90.22,1760.8969001595242,795.1813122833628,7.645499202379048,180.37,1041.0441869190165,2096.193099840476,8.100998404758093,89.59549920237906,1026.154887397589,2096.053099840476,7.962101435717716,89.4,877.4769888333067,2094.49,7.002399361903237,90.06,862.2700886737823,2094.51,7.0361996809516185,90.06,1758.133099840476,1617.7768114857415,7.155499202379048,179.28,1757.8730998404758,1638.6168114857417,7.200700478572572,179.28,814.190386599968,2094.56,8.439299521427428,90.06,1757.653099840476,1656.256811485742,7.220700478572573,179.28,674.4689856428229,2094.71,9.084500797620953,90.06,417.7848873975889,2093.93,7.87309984047581,89.67,384.9775846856777,2093.74,9.530998404758094,89.67,258.6131885142583,2099.1721014357177,7.301400957145144,96.98,,,,,,,,,,,,,,,,,,,,,1e,3,1568026605
31559,31559,1032.4659568496927,1568027642.7961712,1032.4659568496927,-105.80129271966517,563.5789623936229,70.37624094175986,588.980346519581,0.8918783664703369,609.5327245074013,82.72657962688322,647.7095136745878,0.9680618047714232,628.2110589080899,43.769925908499964,645.2442430864443,0.8175275325775146,592.6217424844509,117.30070078545971,682.5036445461508,0.2057916522026062,621.0090831711852,-8.181252039188964,681.1023858571077,0.40003955364227295,430.1528095350498,195.29446772944084,556.9459246478461,0.8498439788818359,451.1490552240671,-74.18089962599063,524.1894381197487,0.13751855492591858,546.8346666168034,265.9259241270164,355.5210644647304,0.06828257441520691,548.0775519483808,-155.86596492563126,339.74604512642037,0.7941944599151611,706.1020028688594,308.80562758385526,187.6568422755824,0.7599516510963441,749.7905098563813,-154.6810446387669,175.8847041198723,0.9021679162979126,381.3704819841428,162.3517916864191,117.49377113339294,0.5756214261054993,393.1126229956425,-33.64998744747899,173.9592422115499,0.7799652218818665,748.3166964963797,188.3698510365828,31.191374556865586,0.6535769701004028,681.4712571381317,-72.61552517296853,50.72672685258195,0.6687630414962769,378.7875015618997,216.26344717527743,-649.521416195057,0.007312148809432982,609.7572404032147,-76.57592861877043,-378.5731733198533,0.15203812718391418,1480.4470243815979,2100.23,5.173191369938534,269.936382739877,1398.3808461674798,2096.763404315031,8.222978424846335,90.57,1382.037441852449,2096.93,8.330638835276599,90.24638273987708,1366.0338245923265,2096.99,8.72,90.22,1760.8934043150311,794.9121322573664,7.662978424846336,180.37,1041.33084616748,2096.196595684969,8.135956849692672,89.61297842484632,1026.4310591125723,2096.0565956849687,7.930638835276596,89.4,877.7216979478488,2094.49,7.016382739877068,90.06,862.518293632818,2094.51,7.043191369938534,90.06,1758.1365956849693,1617.525110682213,7.172978424846336,179.28,1757.8765956849693,1638.3651106822126,7.190212945092197,179.28,814.4840375374183,2094.56,8.449787054907802,90.06,1757.6565956849693,1656.0051106822127,7.210212945092199,179.28,674.7836116472341,2094.71,9.067021575153666,90.06,418.0610591125721,2093.93,7.876595684969268,89.67,385.3131857570496,2093.74,9.565956849692672,89.67,258.86488931778723,2099.1406388352766,7.280425890184397,96.98,,,,,,,,,,,,,,,,,,,,,1e,3,1568026605
31560,31560,1032.5,1568027642.8291411,1032.5,-91.19762637498958,598.0414662621793,56.49899699915552,613.9034135846366,0.00420340895652771,613.1286741902361,80.73581439330951,645.6952766133222,0.7202827930450441,638.7471193241972,33.45005009872509,651.9051014092163,0.9514446854591372,590.8797302072304,117.18740982471571,680.9350308500827,0.21809405088424685,620.9270855246846,-10.275324339487607,680.7958209874763,0.3909396827220917,431.1664699484759,184.60159482618698,553.6612432539711,0.2565182447433472,445.0527090606392,-74.41297453895099,538.8138805562762,0.7124010324478149,550.5660671979401,260.59395358799816,353.3951409850499,0.6203922033309937,552.7336922089095,-159.20057789748202,325.9937431543899,0.9711638689041138,692.8654730998924,309.5386051897688,176.0866249636051,0.8363102674484253,741.0914779654033,-163.2018766123249,171.27146564799108,0.8617326021194458,397.50317326089834,166.75412208445113,114.02287200845959,0.162869393825531,416.35393240647835,-38.30049382420177,145.22783765247505,0.1075768768787384,743.2714245554547,188.5214574495071,26.76450277552516,0.29068851470947266,708.0491450320703,-68.18739327872122,51.21908989970262,0.4109227061271668,364.88632784061315,215.12784225925884,-659.9818049681172,0.013980507850646973,594.0655581801727,-86.89333573113892,-410.21104386587785,0.05968740582466125,1480.27,2100.23,5.18,269.95,1398.66,2096.76,8.24,90.57,1382.32,2096.93,8.3,90.26,1366.33,2096.99,8.72,90.22,1760.89,794.65,7.68,180.37,1041.61,2096.2,8.17,89.63,1026.7,2096.06,7.9,89.4,877.96,2094.49,7.03,90.06,862.76,2094.51,7.05,90.06,1758.14,1617.28,7.19,179.28,1757.88,1638.12,7.18,179.28,814.77,2094.56,8.46,90.06,1757.66,1655.76,7.2,179.28,675.09,2094.71,9.05,90.06,418.33,2093.93,7.88,89.67,385.64,2093.74,9.6,89.67,259.11,2099.11,7.26,96.98,,,,,,,,,,,,,,,,,,,,,1e,3,1568026605
31561,31561,1032.5332187287945,1568027642.8624046,1032.5332187287945,-79.65797032816384,611.6610016211173,48.70301899800763,622.2948695649259,0.003467977046966553,626.6021505576948,77.77385876787513,650.0099859608438,0.7788803577423096,635.593884127378,26.883155992892622,652.1011582025593,0.9293227195739746,580.4577424301257,121.38810253733419,676.8452468217687,0.26785510778427124,618.1600889087929,-11.931636691217218,680.1231438503943,0.34229007363319397,430.6223879082157,195.6522135963813,554.7247101862191,0.8140617609024048,443.61251658397424,-76.06698474809808,542.0996748675393,0.7519103288650513,554.0238040923165,261.2238528036338,358.82139771124406,0.06314805150032042,546.6127005117647,-159.9761550989852,317.01356303533026,0.9714521169662476,707.6854149980679,308.65374517596734,186.81813433643714,0.8412653803825378,742.6425229997618,-163.29004712774,173.57309009507458,0.8455986976623535,394.5025682211322,169.04862588522266,105.8186554051028,0.14413908123970032,418.5007927630151,-41.92420022226222,150.6861883194781,0.4524089395999909,741.4507827800055,198.2056051213785,43.18182581727302,0.6857552528381348,746.4873442522678,-57.09338462985322,63.77580719431479,0.6024661660194397,334.0127404441008,225.995685974238,-683.2080278334336,0.005230635404586792,607.2664286747528,-66.65909516481301,-401.0372578379445,0.017145246267318726,1480.0972626102696,2100.23,5.183321872879432,269.9599656186383,1398.9357154489926,2096.7566781271207,8.249965618638294,90.57,1382.5990373218722,2096.9266781271203,8.333218728794312,90.28325311015602,1366.6190029405107,2096.99,8.700068762723413,90.22,1760.89,794.3975376611631,7.660068762723412,180.37,1041.8790717032339,2096.2,8.163356254241137,89.63332187287943,1026.969071703234,2096.0633218728794,7.946506220312036,89.4,878.1925311015602,2094.49,7.016712508482276,90.06,862.9925311015602,2094.51,7.046678127120567,90.06,1758.1433218728796,1617.0441470255605,7.170068762723412,179.28,1757.8833218728796,1637.880825152681,7.203253110156018,179.28,815.0490373218722,2094.56,8.436746889843983,90.06,1757.6633218728796,1655.520825152681,7.206643745758862,179.28,675.3922904320283,2094.71,9.07657498303545,90.06,418.59242795747514,2093.93332187288,7.886643745758862,89.67,385.9588997964254,2093.7433218728797,9.6,89.67,259.35249672019853,2099.080103144085,7.296540601673742,96.98,,,,,,,,,,,,,,,,,,,,,1e,3,1568026605
31562,31562,1032.5665660305478,1568027642.8957968,1032.5665660305478,-79.65797032816384,615.888322842073,44.319188347369604,625.3123399414519,0.002910524606704712,629.1227550317718,77.47978510906059,649.4274891405385,0.7107609510421753,636.2248050599593,27.066446389775948,650.2725768430028,0.8981002569198608,575.8256898697011,123.58459018954036,671.3479007825206,0.2795087993144989,620.2704481033971,-9.285800751300586,679.9975221272907,0.33482474088668823,433.5000415440512,197.68971527237247,558.5964079556588,0.7863097190856934,439.3129307346303,-76.84870173636756,541.7369289034363,0.6705145835876465,560.1705894452053,261.10756738211825,365.0493745774546,0.1014833152294159,545.9632942650469,-160.06172238878398,316.80933846076834,0.9718421697616576,709.5903752359883,308.0095348032318,187.7646594041865,0.7522290945053101,749.9570735489477,-159.37926857213446,177.41408053769382,0.8472344875335693,379.459828800744,160.2399421978671,118.67762403816559,0.5559118390083313,399.1588228309736,-43.477600119994335,139.92983148332254,0.5325614213943481,754.3325760792038,201.60829933981213,51.79940451954458,0.639520525932312,800.4146150879374,-49.47941293822774,91.62176091008156,0.7472215294837952,298.0468754716172,235.99180967381372,-720.9030279063879,0.007044166326522826,605.3270812296716,-53.77626861066126,-405.0934211847848,0.053473234176635735,1479.9238566411511,2100.23,5.186656603054791,269.9699698091644,1399.2124980535473,2096.7533433969447,8.259969809164371,90.57,1382.8791546566024,2096.9233433969453,8.366566030547908,90.30659622138351,1366.9091244657668,2096.99,8.680060381671256,90.22,1760.89,794.1440981678359,7.640060381671256,180.37,1042.1491848474382,2096.2,8.156686793890419,89.63665660305479,1027.239184847438,2096.066656603055,7.993192442767071,89.4,878.4259622138353,2094.49,7.003373587780838,90.06,863.2259622138355,2094.51,7.043343396945209,90.06,1758.1466566030551,1616.8073811831098,7.1500603816712545,179.28,1757.8866566030551,1637.6407245800553,7.226596221383534,179.28,815.3291546566023,2094.56,8.413403778616466,90.06,1757.6666566030551,1655.280724580055,7.213313206109581,179.28,675.6957508779858,2094.71,9.103252824438327,90.06,418.8558716413285,2093.9366566030553,7.893313206109582,89.67,386.2790338932599,2093.7466566030553,9.6,89.67,259.5959320229997,2099.050090572507,7.3332226336026975,96.98,,,,,,,,,,,,,,,,,,,,,1e,3,1568026605
31563,31563,1032.6,1568027642.9292758,1032.6,-75.71246790339188,586.9989170576267,47.68243970949087,602.4927555785949,0.0008173584938049316,601.4495210227328,82.29410640369147,636.3941138815594,0.8665764331817627,632.400394558151,34.126824262215365,646.6936958788776,0.9567942619323728,580.199886035637,118.91151734418983,674.6315895784976,0.2519830167293549,617.2938942016516,-6.8267351537968874,675.9398617727637,0.4789112508296967,441.8960713884093,193.1005585086513,542.1042028349857,0.1413952112197876,442.8900230196999,-72.53454984689213,542.0641557782062,0.6899760961532593,549.9226624305995,264.40875381391606,346.2307176203746,0.5454010367393494,547.1290115719362,-158.84205285930358,314.3308568247154,0.9750502109527588,710.3845288656818,313.45473187025084,187.11811681686885,0.8631832599639893,749.466210243848,-158.7570050732348,172.65370141686589,0.8496997356414795,388.125627518919,167.44558996914571,105.77568935498238,0.10572266578674316,417.9668092770515,-43.479763229815156,118.81702796126072,0.2919851541519165,749.9150770305133,202.88254745220368,52.435179417249486,0.4809142649173737,781.8976483924887,-56.87557406578378,77.85263102594352,0.7493129968643188,261.9858740013996,267.7531378306263,-753.0267660585457,0.009746670722961426,546.6628071778308,-52.12319064608612,-438.8282852556945,0.5598182082176208,1479.75,2100.23,5.19,269.98,1399.49,2096.75,8.27,90.57,1383.16,2096.92,8.4,90.33,1367.2,2096.99,8.66,90.22,1760.89,793.89,7.62,180.37,1042.42,2096.2,8.15,89.64,1027.51,2096.07,8.04,89.4,878.66,2094.49,6.99,90.06,863.46,2094.51,7.04,90.06,1758.15,1616.57,7.13,179.28,1757.89,1637.4,7.25,179.28,815.61,2094.56,8.39,90.06,1757.67,1655.04,7.22,179.28,676.0,2094.71,9.13,90.06,419.12,2093.94,7.9,89.67,386.6,2093.75,9.6,89.67,259.84,2099.02,7.37,96.98,,,,,,,,,,,,,,,,,,,,,1e,3,1568026605
31564,31564,1032.633293579426,1568027642.9625547,1032.633293579426,-75.65149073641608,580.9879163520667,50.81666546008155,598.1040132927598,0.002172619104385376,615.5679817427279,84.37046933908186,647.9363821197044,0.9700427651405334,629.6628278496953,34.08892574353496,648.2534058633607,0.9636749625205994,579.1577360869416,117.44194764702593,675.2529982663017,0.3430706858634949,617.2911448361724,-6.080297348387897,675.7230028975957,0.5086840391159058,431.1278596761061,193.03963676642155,564.961436508157,0.979619562625885,443.6575721631399,-61.13914153689589,542.2370526852357,0.6935513019561768,550.0136260338392,270.63533973026904,345.2131933326917,0.6045157313346863,538.5048224562066,-157.58435022910743,322.7149750629128,0.7107621431350708,708.9883796133554,317.34373746666853,180.2261596240376,0.8271054625511169,743.9509160472135,-160.58107632714726,173.42293122527215,0.8029979467391968,401.6585102556578,169.62844964704678,105.41690334589613,0.11322012543678285,411.0958992253009,-39.83996253671245,129.9088167146973,0.4317634701728821,745.6931304730651,201.71315949632043,42.085437416532564,0.651836633682251,782.2539097200865,-56.376254289490674,77.4935792182159,0.6797147989273071,241.12975590485547,266.0875759172214,-779.488975690148,0.018300026655197144,544.7984302703562,-49.443169700881604,-434.6538392224487,0.5839569568634033,1479.5802027449274,2100.23,5.183341284114794,269.98332935794264,1399.7630073512937,2096.75,8.246694494401781,90.57,1383.4396660671787,2096.9166706420574,8.38668256822959,90.3533055055982,1367.4896541410064,2096.986670642057,8.67331743177041,90.22,1760.8866706420574,793.6369687963623,7.62,180.37,1042.6896779933506,2096.2033293579425,8.130023852344385,89.64,1027.776348635408,2096.0733293579433,8.049988073827809,89.4,878.8963844139247,2094.49,7.023293579426028,90.06,863.6930550559822,2094.51,7.033341284114795,90.06,1758.1533293579428,1616.3302862281325,7.1632935794260275,179.28,1757.8933293579428,1637.15695687019,7.246670642057397,179.28,815.8929954251213,2094.56,8.409976147655616,90.06,1757.67,1654.7969568701901,7.226658715885205,179.28,676.3029715727769,2094.71,9.110023852344383,90.06,419.38301927746556,2093.94,7.916646789713013,89.67,386.91961836248976,2093.7533293579427,9.593341284114793,89.67,260.07971377186743,2098.993365136459,7.3367064205739725,96.98,,,,,,,,,,,,,,,,,,,,,1e,3,1568026605
31565,31565,1032.6683799010602,1568027642.9976256,1032.6683799010602,-79.48975340307409,581.4919077222928,51.88712530396314,599.2648897335138,0.0014500617980957033,602.8543661736007,85.35248094445181,645.1613487199222,0.9734877347946168,628.5241773110026,36.759571157404544,650.3833956230193,0.9696675539016724,580.8195914747769,122.2569647335742,677.7680690172189,0.359942764043808,612.1131665136987,-6.029507419076682,677.2452438453379,0.4547067284584045,430.30445329968046,195.23993502894126,566.7740052409313,0.9771213531494141,441.31729524490106,-61.84727099415206,547.3290582532171,0.9099687337875366,555.9714439999975,271.90924486283177,348.8997517431936,0.6079105734825134,559.97322320329,-159.1377391640819,330.5056980649018,0.6713444590568542,715.4563991525897,314.6934620385761,183.3196336646301,0.8046990036964417,744.1291913629037,-156.60460056914062,171.7795823236633,0.7083330154418945,406.2279058990698,173.94636768340487,91.75833754460541,0.006190121173858643,416.45950269742036,-35.792785712689955,99.04042228758921,0.25021034479141235,741.4723151842447,201.7839318032547,37.87894027794261,0.6434397697448729,769.9795686016531,-48.75294846891861,67.67489791568286,0.5823324918746948,189.00101568033867,265.0680618044269,-838.7579807734807,0.01663652062416077,546.6165204405909,-52.729802670396005,-438.4634458669542,0.38987255096435547,1479.4012625045914,2100.23,5.176324019787908,269.98683799010604,1400.0507151886954,2096.75,8.222134069257677,90.57,1383.7343911689081,2096.9131620098933,8.372648039575816,90.37786593074232,1367.794905139226,2096.983162009894,8.687351960424182,90.22,1760.883162009894,793.3703127519403,7.62,180.37,1042.9738771985897,2096.2068379901057,8.108972059363724,89.64,1028.0570392084835,2096.076837990106,8.060513970318137,89.4,879.1454972975293,2094.49,7.05837990106046,90.06,863.9386593074232,2094.51,7.026324019787908,90.06,1758.1568379901062,1616.0776647123646,7.198379901060458,179.28,1757.8968379901062,1636.9008267222587,7.243162009893954,179.28,816.1912291590138,2094.56,8.431027940636275,90.06,1757.67,1654.5408267222585,7.233675980212093,179.28,676.6222570996501,2094.71,9.088972059363725,90.06,419.66020121837767,2093.94,7.934189950530231,89.67,387.2564470501805,2093.7568379901063,9.58632401978791,89.67,260.3323352876353,2098.965296079152,7.301620098939542,96.98,,,,,,,,,,,,,,,,,,,,,1e,3,1568026605
31566,31566,1032.7,1568027643.0292318,1032.7,,606.9971802718983,48.631052923393895,626.8131436448316,0.0004031062126159668,612.6667574159673,85.26925139184162,649.4962420912741,0.5592830777168274,631.3331990482909,37.25008674528832,655.1465865334776,0.9532785415649414,579.8528322942087,124.0721710794306,678.5928231697851,0.2569274604320526,612.7411371377199,-4.566618146274983,679.8282597207552,0.3477053046226501,432.5009231784665,197.60382458164418,562.3162891816544,0.9752258062362672,442.7716104542103,-56.09252020912339,544.5323123946923,0.6409741640090942,554.0338490605163,266.7743866319754,355.60096524899393,0.2710027098655701,554.1872908578714,-160.73022288259713,326.6728668858348,0.639143705368042,711.7989680053969,310.60222251164987,184.98399527255697,0.8549121618270874,738.1933406067665,-162.57950416203158,167.74373996264057,0.8078112602233887,420.64583613659966,177.44694948740144,112.52777208158692,0.0809909999370575,415.6807718434216,-33.192868081684644,84.66201403684771,0.25890687108039856,732.3224566147177,203.3667618290328,45.798425915680205,0.5176711678504944,799.8268716947917,-39.3471043186661,84.95693922148143,0.5339183807373047,196.3132313938089,262.7329749435207,-833.0713967001013,0.012129098176956177,500.9412476790486,-66.58469115092176,-495.14581213658244,0.12796875834465027,1479.24,2100.23,5.17,269.99,1400.31,2096.75,8.2,90.57,1384.0,2096.91,8.36,90.4,1368.07,2096.98,8.7,90.22,1760.88,793.13,7.62,180.37,1043.23,2096.21,8.09,89.64,1028.31,2096.08,8.07,89.4,879.37,2094.49,7.09,90.06,864.16,2094.51,7.02,90.06,1758.16,1615.85,7.23,179.28,1757.9,1636.67,7.24,179.28,816.46,2094.56,8.45,90.06,1757.67,1654.31,7.24,179.28,676.91,2094.71,9.07,90.06,419.91,2093.94,7.95,89.67,387.56,2093.76,9.58,89.67,260.56,2098.94,7.27,96.98,,,,,,,,,,,,,,,,,,,,,1e,3,1568026605
31567,31567,1032.7378776105713,1568027643.0672364,1032.7378776105713,-91.1932413920054,574.0669643811473,61.90370108688856,597.3857210010892,0.9574780464172364,608.4411599029731,93.4443362563806,648.4792973017417,0.9769960641860962,628.7175075414086,43.92685812422593,654.1296058467127,0.9745981693267822,570.9868133058412,132.37918242045828,675.4306663294299,0.306152880191803,607.6453333624419,-4.067201324171484,678.875608484176,0.386309951543808,431.2943922861727,205.44485302942616,555.0225171373597,0.8365252017974854,445.55678077766646,-61.7773807677964,548.8075473371954,0.8729230761528015,558.613313189001,262.57243889030514,367.1725615562722,0.8094914555549622,552.6672743993055,-160.5125297585575,326.431567274234,0.7459089756011963,713.9040271662144,302.4978037381213,187.66944734792355,0.8174114227294922,729.8704107204228,-165.55187277160624,164.47586712586613,0.8435350656509399,395.31728794028464,173.01839877705612,144.05949863904758,0.5907318592071533,412.30165317075597,-31.685096756711893,77.05087005558376,0.2643024325370789,729.7950311319963,192.36943861607068,47.73439240401538,0.6153714656829834,809.2551651151018,-32.42652288219824,90.7355287901679,0.4434725940227509,208.23087835818615,255.51490488615872,-822.130534693576,0.013295024633407593,496.0253215514829,-56.88651278250353,-494.49463831942,0.09902319312095642,1479.0430364250292,2100.23,5.173787761057132,269.99,1400.6205964066849,2096.746212238943,8.211363283171396,90.57,1384.314384167742,2096.9062122389428,8.36378776105713,90.42651432739991,1368.3957474509136,2096.98,8.66591015048581,90.22,1760.88,792.8383423986007,7.63893880528566,180.37,1043.540596406685,2096.21,8.10893880528566,89.64,1028.6130208845702,2096.08,8.032122389428679,89.4,879.6351432739991,2094.49,7.067273433657207,90.06,864.4327187961135,2094.51,7.065453132685584,90.06,1758.1637877610572,1615.5734934428292,7.241363283171396,179.28,1757.9,1636.4010689649438,7.2059101504858125,179.28,816.7819596898563,2094.56,8.461363283171396,90.06,1757.6737877610572,1654.0372812038863,7.255151044228527,179.28,677.2546862561991,2094.71,9.06621223894287,90.06,420.2092331235135,2093.943787761057,7.904546867314417,89.67,387.9198373004276,2093.76,9.549697911542944,89.67,260.8327187961135,2098.9059101504863,7.258636716828604,96.98,,,,,,,,,,,,,,,,,,,,,1e,3,1568026605
31568,31568,1032.7667529233408,1568027643.0962086,1032.7667529233408,-91.1920142187874,567.6856780009356,63.90705969040278,590.4562221740279,0.9492594003677368,609.0833238254047,94.04600163532108,646.4816723254522,0.9719082713127136,629.3401328376118,46.48525020758757,652.4615130276827,0.9673209190368652,565.6001499437264,136.4366432951192,673.5909658712402,0.26606982946395874,606.2399023163497,-1.736014875720798,678.4607850820014,0.32735276222229004,431.32297479705846,207.68473605723256,553.7805400979228,0.829021692276001,441.7874339660853,-58.1143499659978,547.461699135086,0.915901780128479,544.555941562552,256.26014623069597,351.74184230024696,0.7888103723526001,542.9045830218521,-163.4916286338994,317.80399543381617,0.6953176856040955,707.7528394445484,302.8474482223527,182.99117724414455,0.8759434223175049,739.4871153639873,-159.01609099491728,171.4813791261083,0.7606350183486938,419.87884600439406,171.50859357861626,144.8411056071129,0.039849936962127686,393.7411683615216,-39.00743935370768,99.4905580455882,0.2743362188339233,709.6495079130938,192.28464130211586,35.29529820161872,0.7268329858779907,826.0497253476385,-26.66582201485468,97.8804503029406,0.4435058832168579,249.00517285762595,246.92759674566486,-776.597247317181,0.011923789978027344,439.6942203225248,-50.5846524477959,-554.3783586397348,0.12731632590293884,1478.8928847986276,2100.23,5.176675292334085,269.99,1400.8573739713952,2096.7433247076656,8.220025877002259,90.57,1384.5540492637292,2096.903324707666,8.366675292334085,90.4467270463386,1368.6440751407315,2096.98,8.639922368993224,90.22,1760.88,792.6160024902754,7.6533764616704305,180.37,1043.777373971395,2096.21,8.12337646167043,89.64,1028.8440233867266,2096.08,8.00324707665914,89.4,879.8372704633861,2094.49,7.049948245995482,90.06,864.6406210480542,2094.51,7.100103508009032,90.06,1758.1666752923345,1615.3627036596115,7.250025877002258,179.28,1757.9,1636.1960542442798,7.1799223689932266,179.28,817.0273998483972,2094.56,8.470025877002259,90.06,1757.676675292334,1653.8293789519455,7.266701169336344,179.28,677.5174516024017,2094.71,9.063324707665915,90.06,420.4373480943928,2093.946675292334,7.869896491990968,89.67,388.19415277173823,2093.76,9.526597661327312,89.67,261.04062104805416,2098.879922368993,7.249974122997742,96.98,,,,,,,,,,,,,,,,,,,,,1e,3,1568026605
31569,31569,1032.8,1568027643.1295671,1032.8,-75.10387376613124,577.5491750276042,68.59131846917397,598.594991121985,0.9849236011505128,617.931095405237,97.92648982269516,653.8687185658181,0.972847819328308,635.4247201899493,50.51608005025983,660.2184883894271,0.9698544144630432,575.3662828157169,138.0188578228746,677.7254630386349,0.21534574031829834,605.6775053356725,-0.8893569951793818,681.5787387836506,0.2988925278186798,433.69088453587716,206.14032267579483,553.6636030995519,0.8211966156959534,446.8427979381321,-56.61975059842803,546.7247926310963,0.9448598623275756,547.907237988642,256.783110277768,358.31635911501564,0.8279227614402771,559.9582496024703,-157.35905398089466,333.20009305682413,0.7449823617935181,696.8258186543837,301.33643722405134,176.3832942110929,0.7748783230781555,742.2745273767555,-159.52038859265076,173.8617548263678,0.7938765287399292,428.96622097804624,170.2098551131027,141.19827290072615,0.03317144513130188,376.2277639048146,-41.84720420868311,100.82569214289144,0.31899893283843994,677.4008501405486,192.46453927303293,24.038639756013346,0.7813565731048584,834.0469386813394,-23.302837451797515,93.39525168973856,0.4669701159000397,336.08407549120284,238.5033552742826,-683.0216498728655,0.009317755699157715,424.2338029897818,-49.43045821845831,-584.0730966382769,0.014828473329544069,1478.72,2100.23,5.18,269.99,1401.13,2096.74,8.23,90.57,1384.83,2096.9,8.37,90.47,1368.93,2096.98,8.61,90.22,1760.88,792.36,7.67,180.37,1044.05,2096.21,8.14,89.64,1029.11,2096.08,7.97,89.4,880.07,2094.49,7.03,90.06,864.88,2094.51,7.14,90.06,1758.17,1615.12,7.26,179.28,1757.9,1635.96,7.15,179.28,817.31,2094.56,8.48,90.06,1757.68,1653.59,7.28,179.28,677.82,2094.71,9.06,90.06,420.7,2093.95,7.83,89.67,388.51,2093.76,9.5,89.67,261.28,2098.85,7.24,96.98,,,,,,,,,,,,,,,,,,,,,1e,3,1568026605
