,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,W_in-P_out.0_x,W_in-P_out.0_y,W_in-P_out.0_speed,W_in-P_out.0_angle,conflict_4a_x,conflict_4a_y,conflict_4a_speed,conflict_4a_angle,W_in-P_out.1_x,W_in-P_out.1_y,W_in-P_out.1_speed,W_in-P_out.1_angle,W_in-P_out.2_x,W_in-P_out.2_y,W_in-P_out.2_speed,W_in-P_out.2_angle,W_in-P_out.3_x,W_in-P_out.3_y,W_in-P_out.3_speed,W_in-P_out.3_angle,W_in-P_out.4_x,W_in-P_out.4_y,W_in-P_out.4_speed,W_in-P_out.4_angle,conflict_1a_1_x,conflict_1a_1_y,conflict_1a_1_speed,conflict_1a_1_angle,conflict_1a_2_x,conflict_1a_2_y,conflict_1a_2_speed,conflict_1a_2_angle,conflict_1a_3_x,conflict_1a_3_y,conflict_1a_3_speed,conflict_1a_3_angle,W_in-P_out.5_x,W_in-P_out.5_y,W_in-P_out.5_speed,W_in-P_out.5_angle,W_in-P_out.6_x,W_in-P_out.6_y,W_in-P_out.6_speed,W_in-P_out.6_angle,W_in-P_out.7_x,W_in-P_out.7_y,W_in-P_out.7_speed,W_in-P_out.7_angle,W_in-P_out.8_x,W_in-P_out.8_y,W_in-P_out.8_speed,W_in-P_out.8_angle,conflict_1e_x,conflict_1e_y,conflict_1e_speed,conflict_1e_angle,scenario,participant_id,source_file
28580,28580,890.2,1568817575.193723,890.2,-88.21729827847513,628.9490540060558,119.42978193904888,654.373184482778,0.9907870292663574,646.0978898238103,154.9514580253816,702.9609176293465,0.996916651725769,648.0797118914164,98.2937202964902,705.4053830766887,0.9453108310699464,624.4506529909968,185.4972623665179,707.636532272252,0.8284341096878052,617.9699076248321,47.94110768433868,707.2993805205177,0.44203847646713257,477.7186667401336,253.57892140523143,521.1247148284118,0.7847527861595154,473.8476372322973,-8.270514633194772,537.3817302959295,0.5572413802146912,554.1840324864473,310.62397381548567,290.99017610237496,0.7693910598754883,577.4202321457071,-113.69985278669859,322.39071593328146,0.9655941128730774,758.9022939047659,344.86898039751503,107.19031766482864,0.4775247573852539,714.1403547313322,-155.0009921661341,102.8173441340617,0.851802408695221,420.11538977901307,193.21108142915867,106.9128742446696,0.1329597234725952,388.710979196829,-28.759321057580905,120.41812725361977,0.4684076309204102,618.367536822772,152.6505717217795,-64.86597688188778,0.15669673681259155,561.8799821433336,-66.40901322164018,-111.18353678129671,0.22056791186332705,356.55707703506204,162.18658485388002,-600.163790621079,0.014916151762008669,455.09706467275976,-126.80277280730049,-615.6695704668957,0.03434517979621887,1499.28,2098.93,6.63,267.21,1438.09,2096.37,8.12,90.57,1761.28,918.78,7.16,179.85,1333.85,2096.98,8.52,89.86,1223.15,2096.71,8.54,89.86,856.06,2094.52,6.24,90.06,843.02,2094.53,6.23,90.06,1758.1,1620.77,8.86,179.28,1757.66,1655.17,8.51,179.28,1746.04,1749.53,7.12,231.95,621.98,2094.77,8.24,90.06,592.07,2094.8,7.91,90.06,576.21,2094.79,8.29,89.87,94.3,2136.65,8.58,106.01,,,,,1e,21,1568816637
28581,28581,890.2337398710397,1568817575.2277436,890.2337398710397,-82.0890193943923,634.7280958825257,120.17968804437058,656.4597234133927,0.9956560730934144,642.3307005216333,151.22493314700162,702.653122937479,0.996105432510376,648.2907506093178,95.52617872381676,704.7943329261893,0.9336563348770142,623.5319750390257,181.2965294638721,706.2138470838754,0.8969944715499878,645.0307861202227,54.24031095673743,721.5023345926578,0.7235126495361328,470.5462247644258,253.71186346274024,511.4655911047114,0.8196862936019897,479.212989692079,-12.28424482316605,541.3294246134518,0.5381048321723938,568.8185710298512,306.5651298289008,280.2998913352528,0.8263154029846191,570.2670468640008,-111.18696696693708,322.2611218589743,0.3406804800033569,752.3546533948108,344.63886151791036,101.61773313477406,0.5120622515678406,717.3885566238513,-155.92489109970478,105.89976623177986,0.8711767196655273,432.16077788708924,186.1450704768898,95.91672224679093,0.06398040056228638,395.4518396989046,-25.19146898485236,128.55641873193227,0.335701584815979,610.0986511090674,152.6836155923234,-77.74955663630158,0.15663886070251465,546.2153246163463,-59.18610038174055,-118.3963070785026,0.1417868435382843,354.28735949867274,177.30709323264216,-592.5149643872345,0.004453092813491821,500.2438552075895,-113.64677108369969,-565.6533210857355,0.02638682723045349,1499.0573168511373,2098.923252025792,6.623252025792043,267.38882131651087,1438.3632929554221,2096.366626012896,8.12,90.57,1761.28,918.5404469156176,7.143130064480107,179.85,1334.1401628909418,2096.98,8.523373987103977,89.86,1223.4401628909422,2096.71,8.556869935519893,89.86,856.2725611875508,2094.52,6.253495948415915,90.06,843.2291872004466,2094.53,6.223252025792044,90.06,1758.1033739871039,1620.47308913485,8.829634116064193,179.28,1757.6633739871038,1654.879837109058,8.543739871039786,179.28,1745.9792682321286,1749.3444307092814,7.126747974207957,230.51268149370503,622.2600409296302,2094.77,8.253495948415916,90.06,592.3399189683182,2094.8,7.936991896831829,90.06,576.4866669425262,2094.79,8.269756077376128,89.87,94.57329295542229,2136.5723982966088,8.546260128960212,106.01,,,,,1e,21,1568816637
28582,28582,890.2670226827232,1568817575.2613034,890.2670226827232,-82.13649317941014,635.1768894018337,119.1850099187526,656.433691739093,0.996712565422058,645.2356368876243,144.2396773854014,704.9955419327948,0.9650369882583618,648.2123750190118,94.96683318677854,704.9676652129087,0.9410298466682434,601.2122247911619,193.9804084113393,694.5172020797933,0.7149940729141235,627.5620661241585,48.828637143397465,711.6847332623994,0.5286240577697754,474.079304633163,251.20330547165702,508.9463960633178,0.8647117614746094,480.87511672776384,-15.299025540973272,541.6224888013203,0.5388036966323853,575.0840388189922,315.3379802907596,283.5931377943473,0.9640117883682252,566.7026496109697,-117.0392880583892,323.3537039838292,0.9739404916763306,753.4172246500232,342.0271807796741,103.48599202991473,0.6032950282096863,702.1610486723131,-157.78917869366063,91.89220908325716,0.8412376046180725,456.3971340787425,192.14748490694612,88.21203333036718,0.012182265520095823,389.7132502588375,-26.148134903437576,127.38495603218635,0.35871732234954834,485.100996829059,155.2322566183086,-252.8335939342976,0.009579777717590332,531.5712554269727,-56.44530800819988,-128.57376895948,0.12921231985092166,283.87401390334236,183.4619557650692,-731.2701711665518,0.006660103797912598,518.491877989749,-108.68834162466896,-547.4471068133066,0.03818979859352112,1498.8376502940264,2098.916595463455,6.6165954634553525,267.5652202184332,1438.6328837300582,2096.363297731728,8.12,90.57,1761.28,918.3041389526652,7.12648865863838,179.85,1334.4263950714196,2096.98,8.526702268272325,89.86,1223.7263950714196,2096.71,8.573511341361616,89.86,856.4822429011563,2094.52,6.266809073089296,90.06,843.4355406328841,2094.53,6.216595463455353,90.06,1758.1067022682723,1620.1802003920354,8.799679585549086,179.28,1757.6667022682725,1654.59360492858,8.577022682723237,179.28,1745.919359171098,1749.1613752450219,7.133404536544648,229.09483371599003,622.5362882666028,2094.77,8.266809073089295,90.06,592.6061814617859,2094.8,7.96361814617859,90.06,576.7595859983305,2094.79,8.249786390366058,89.87,94.84288373005823,2136.4958478297367,8.512977317276762,106.01,,,,,1e,21,1568816637
28583,28583,890.3,1568817575.2945552,890.3,-88.29338465124704,634.1299241884502,117.33600122060528,658.8713704184639,0.9969695210456848,647.0839359320906,142.99122456615916,708.2911702242642,0.9563831686973572,650.8095920214773,93.34405890446692,707.0366064230438,0.9293889999389648,602.7508328101065,194.7607920781984,696.5442746310333,0.6992839574813843,614.2765194658829,43.62366491819849,704.9196719903086,0.2353745698928833,474.45247324239176,256.62072438513,519.6862808129529,0.9690595865249634,470.0674617277572,-22.03719983804953,556.0776302832926,0.8594874143600464,550.3185013440911,310.8471831730832,288.6335262471493,0.8413830995559692,562.0396805467832,-116.06801735666956,324.1020680523992,0.9692034721374512,751.8217754876613,343.83170333691544,98.82011802978799,0.5014176368713379,713.4374173565782,-158.54102043691063,102.0149539263708,0.8752487301826477,433.89286822193435,182.6858973395158,86.37503672205601,0.053088992834091187,385.7737892931085,-26.643344635595113,131.7650148121049,0.3268806934356689,563.5592927025897,156.6591448353787,-142.30945524624138,0.11696460843086245,520.0161740532959,-55.55106456603313,-131.7059189616327,0.1962410807609558,306.1601520636369,184.9696739339777,-665.5871088334375,0.005887210369110107,529.1910928887294,-106.03573096924524,-535.9117165350032,0.0284976065158844,1498.62,2098.91,6.61,267.74,1438.9,2096.36,8.12,90.57,1761.28,918.07,7.11,179.85,1334.71,2096.98,8.53,89.86,1224.01,2096.71,8.59,89.86,856.69,2094.52,6.28,90.06,843.64,2094.53,6.21,90.06,1758.11,1619.89,8.77,179.28,1757.67,1654.31,8.61,179.28,1745.86,1748.98,7.14,227.69,622.81,2094.77,8.28,90.06,592.87,2094.8,7.99,90.06,577.03,2094.79,8.23,89.87,95.11,2136.42,8.48,106.01,,,,,1e,21,1568816637
28584,28584,890.3322454389055,1568817575.3280258,890.3322454389055,-88.33132119699016,630.5898034528471,114.30128763899393,657.7256580107919,0.9961174130439758,647.5625770046427,142.747339149458,707.8159902501748,0.9538378715515136,653.5399526052195,90.81211884176962,706.1949165950548,0.9112200736999512,595.6146424003987,195.25099304014043,697.4142582115708,0.6899852752685547,614.691900420201,41.49327131043478,704.6336781463162,0.20873582363128665,468.5935231647506,255.1522905734509,522.2732264121386,0.9701058864593506,467.2933835278053,-23.790891373755716,561.1329169074774,0.8607896566390991,552.2640798155642,308.4335742226088,288.86872494402206,0.8106216192245483,567.0732583434234,-114.130626109111,321.2646316645712,0.9775331020355223,756.7351259955534,344.04015941535334,101.73666201788043,0.4655789434909821,709.6937954101677,-154.58722325326045,95.74478417031565,0.7046691179275513,442.21009572111166,177.1531319983944,86.5253632853379,0.06917783617973328,395.2972840876815,-30.91864032204567,101.41122371822156,0.10332882404327393,655.737794421445,162.1748388338413,-94.08991462608036,0.08155974745750427,696.9215452068986,-41.876884925202496,-50.19723490971728,0.036020129919052124,240.4489186597291,186.08024148643207,-745.1289368131672,0.006632775068283081,452.23002020774146,-155.74736414416228,-624.3424635229834,0.011025965213775637,1498.4071801032235,2098.906775456109,6.61,267.9205744578709,1439.161188055135,2096.3567754561095,8.113550912218894,90.57,1761.28,917.8378328398802,7.132571807233869,179.85,1334.9840862306971,2096.98,8.533224543890553,89.86,1224.2873107745875,2096.71322454389,8.596449087781105,89.86,856.8931462651049,2094.5167754561094,6.2735509122188935,90.06,843.8399217212143,2094.53,6.232571807233867,90.06,1758.1132245438903,1619.609464681522,8.760326368328341,179.28,1757.676449087781,1654.035913769303,8.59710182443779,179.28,1745.8019582099698,1748.8058746299102,7.1045300172039205,226.2873234076096,623.0776371429157,2094.77,8.28,90.06,593.1279635112443,2094.8,7.967428192766133,90.06,577.2976371429157,2094.79,8.24289817556221,89.87,95.37763714291587,2136.342610946627,8.515469982796079,106.01,,,,,1e,21,1568816637
28585,28585,890.3646560258355,1568817575.3616679,890.3646560258355,-97.68419710102509,632.1688869887996,115.1685222485838,653.6627013401128,0.9968764781951904,644.8110819341988,143.98054337863525,707.1393469082277,0.9661434888839722,650.3369878486999,91.0036622418767,704.8703434304097,0.938458263874054,594.577627904834,197.6171500777031,696.9125547174842,0.6549898386001587,614.9319152706371,40.285624655384815,704.361328814731,0.21213051676750186,471.52991727139323,248.04186816744289,515.4468897356511,0.8324707746505737,473.0141069816439,-20.783203644819,548.3395739300852,0.3680877089500427,582.4407325917845,314.50238976459565,288.22302801574926,0.9806356430053712,558.8356659607003,-117.92647799771885,319.948533153105,0.9688310623168944,763.2787005719566,338.68670972706764,108.60313358492638,0.6020189523696899,725.1780830263037,-155.28587441981526,108.25445133419151,0.8674924373626709,453.8171167285301,187.7997150631612,83.84460506855713,0.01022285223007202,377.42644447445394,-32.26606526894675,114.64236181424805,0.35071712732315063,629.1815083471589,160.55950731983796,-99.643375140863,0.17581471800804138,599.4586292212861,-59.54449925475825,-89.4368222637796,0.2423744201660156,318.49808826040925,178.32590201240046,-588.1745019489211,0.010095536708831787,374.686107519012,-186.61060937402286,-702.703503251458,0.01292899250984192,1498.1932702294846,2098.9035343974165,6.61,268.1020737446798,1439.4237138092692,2096.3535343974163,8.107068794832864,90.57,1761.28,917.6044766139833,7.155259218084972,179.85,1335.2595762196029,2096.98,8.536465602583567,89.86,1224.5660418221867,2096.7164656025834,8.602931205167135,89.86,857.0973329627648,2094.5135343974166,6.267068794832865,90.06,844.0408673601813,2094.53,6.255259218084973,90.06,1758.1164656025837,1619.3274925752296,8.750603192249297,179.28,1757.6829312051673,1653.7604237803966,8.58413758966573,179.28,1745.7436191534955,1748.6308574604873,7.06887837158076,224.87746287614817,623.346645014436,2094.77,8.28,90.06,593.3872482066854,2094.8,7.944740781915027,90.06,577.5666450144361,2094.79,8.25586241033427,89.87,95.64664501443607,2136.2648255379945,8.55112162841924,106.01,,,,,1e,21,1568816637
28586,28586,890.4,1568817575.3983548,890.4,-77.15183281074867,634.7378226885951,110.78181984174198,657.2465003817107,0.9970102906227112,640.002414547948,140.71056307222872,702.2577330639699,0.8869169354438782,650.2585203606567,85.5797017845629,709.0920975329622,0.9970200061798096,608.3724495864064,194.19776346377134,702.6473687589937,0.6344419121742249,615.5011362564337,39.413286988117534,703.2278230686882,0.2502904534339905,472.2426374275087,245.8432481647477,513.8915654969624,0.8428636789321899,478.779490358707,-19.46245567368684,544.0123051743537,0.39499175548553467,583.121792761982,313.199777675172,280.02080378031707,0.9743945002555848,566.0870921016025,-119.31941424799221,322.7546690156787,0.9613867998123168,758.5511259260907,337.032483475786,106.26263252147301,0.6714656949043274,729.7538225294884,-157.06524176912183,111.94167096798569,0.8418961763381958,454.37517920285535,192.01208210530152,77.28735901755078,0.010897308588027954,386.5614573232051,-31.813814917648248,127.4688463966577,0.3610618114471436,555.3633904975842,158.94045372008813,-208.15830372153624,0.015178114175796509,570.3221792963691,-65.18674158267339,-95.18464332865663,0.26088473200798035,287.68235931422504,183.8392708451128,-708.0903177124296,0.006528675556182861,308.1700707382277,-202.79355001666644,-733.9021415048558,0.016421258449554443,1497.96,2098.9,6.61,268.3,1439.71,2096.35,8.1,90.57,1761.28,917.35,7.18,179.85,1335.56,2096.98,8.54,89.86,1224.87,2096.72,8.61,89.86,857.32,2094.51,6.26,90.06,844.26,2094.53,6.28,90.06,1758.12,1619.02,8.74,179.28,1757.69,1653.46,8.57,179.28,1745.68,1748.44,7.03,223.34,623.64,2094.77,8.28,90.06,593.67,2094.8,7.92,90.06,577.86,2094.79,8.27,89.87,95.94,2136.18,8.59,106.01,,,,,1e,21,1568816637
28587,28587,890.4300793235849,1568817575.4286685,890.4300793235849,-77.21195519250617,629.7498409515586,109.49610247296093,659.747806672502,0.9966039657592772,641.7207522936311,140.27220899536246,703.2370008631383,0.838516354560852,651.9370884184784,83.13504328081541,710.2803397282138,0.997191309928894,617.8104328262901,194.09736472801686,705.5109183172974,0.7096291184425354,633.1823103941338,44.774779802489434,711.5065954079532,0.5351218581199646,466.0506237042195,248.13293176398608,518.3958647601854,0.9747411608695984,496.4657634760749,-21.8515349671276,570.9486719445584,0.9557813405990601,581.686662157942,313.0054629935612,282.7037519930256,0.9802674055099488,559.67822284642,-120.0155184804224,318.16363854793946,0.9642906785011292,755.505538277479,337.4937059321155,102.85252275783195,0.6365323066711426,710.4226669614275,-162.3365082409279,99.27329091173954,0.8383365869522095,425.97228176831163,199.1294423058175,88.27833601375461,0.013636976480484007,395.4456424362941,-38.26430316628553,108.6884642360622,0.20939886569976807,582.6590019461094,156.20777277535078,-108.92665133702559,0.379910409450531,661.2890109934133,-56.09396407615394,-57.95605175304527,0.2895171046257019,337.06815161199955,162.95007681228478,-627.4240153815941,0.007999956607818605,483.58142552177003,-127.71928702130808,-577.0590705254971,0.050937145948410034,1497.7614764643397,2098.8969920676413,6.606992067641508,268.47446007679247,1439.9566504533964,2096.3469920676416,8.127071391226416,90.57,1761.28,917.1334288701887,7.176992067641509,179.85,1335.8156742504716,2096.98,8.521952405849055,89.86,1225.1256742504715,2096.72,8.588944473490564,89.86,857.5064918062263,2094.51,6.256992067641509,90.06,844.4494997385849,2094.53,6.28,90.06,1758.1230079323584,1618.7553019524528,8.74,179.28,1757.6930079323583,1653.20131781717,8.554960338207549,179.28,1745.6288651499058,1748.2775716526417,7.0360158647169815,222.0014701004716,623.8896583857547,2094.77,8.28300793235849,90.06,593.9106345886793,2094.8,7.944063458867926,90.06,578.1096583857548,2094.79,8.276015864716983,89.87,96.18364252103777,2136.1108175557547,8.559920676415093,106.01,,,,,1e,21,1568816637
28588,28588,890.4636254166678,1568817575.462476,890.4636254166678,-77.27184861235393,633.0126016872565,108.87899559353625,661.155207983612,0.9981043338775636,647.7233750899477,139.5921851193749,705.9781593380127,0.9116169214248656,648.0775433699031,83.8814185215322,706.9245542284393,0.9252809286117554,570.0092338281893,192.20106454850688,691.1902896251726,0.7140685915946959,610.7567407689899,37.70460559231532,701.8429407460122,0.23943501710891724,477.5111038035083,246.75482528115384,523.9966517773448,0.9685128927230836,468.9196202505197,-27.699700806401964,563.3002718676609,0.9574224352836608,582.22286554707,312.3179379774808,281.5251565689698,0.979767918586731,561.8003406765313,-121.21726084273148,323.21103773082285,0.9343029260635376,757.1774115691337,336.2240713111945,104.89858385665974,0.6577532887458801,707.0185464725746,-164.85533686972897,99.84744324021123,0.8740580081939697,427.63681479741183,178.47281196461492,87.4174244582901,0.0597284734249115,401.92058121577486,-38.06254783684525,112.87098831474836,0.10494813323020936,587.5482924228554,158.10898821466455,-69.42534042174279,0.42699161171913147,634.8039854895194,-61.67831759969774,-81.48235500411243,0.2403686344623565,359.2833950425062,153.7105167998221,-589.5799219589991,0.012013047933578493,542.3797146822748,-102.84507084307022,-522.9954129474495,0.04049840569496155,1497.540072249993,2098.893637458333,6.603637458333229,268.6690274166727,1440.2317284166752,2096.343637458333,8.157262875000932,90.57,1761.28,916.8918969999927,7.1736374583332285,179.85,1336.1008160416757,2096.98,8.501824749999377,89.86,1225.4108160416756,2096.72,8.565462208332606,89.86,857.7144775833397,2094.51,6.2536374583332295,90.06,844.6608401250065,2094.53,6.28,90.06,1758.1263625416668,1618.460096333324,8.74,179.28,1757.6963625416668,1652.9128214166574,8.538187291666148,179.28,1745.571836791665,1748.0964227499944,7.042725083333541,220.50866895828716,624.168090958342,2094.77,8.28636254166677,90.06,594.1790033333416,2094.8,7.970900333334162,90.06,578.388090958342,2094.79,8.28272508333354,89.87,96.45536587500841,2136.033661541664,8.526374583332295,106.01,,,,,1e,21,1568816637
28589,28589,890.5,1568817575.499134,890.5,-83.69307242777941,636.4849593992732,106.61818648675066,663.2174787015925,0.9980721473693848,645.7550424704029,137.22644458491266,705.3509049612662,0.9213280677795408,653.1656636590691,80.78022471326388,711.6875221622956,0.9820742011070251,555.0502349915481,189.03637282856067,687.205785200607,0.7264022231101991,635.4688685960759,42.63539482162372,712.6864945252112,0.8373434543609619,478.96832220674486,244.0348199248379,523.1535658337413,0.9739036560058594,463.60416911545263,-29.08821580715326,550.7132747689832,0.6877800226211548,579.546131077789,312.3578899515828,281.7756044350622,0.9800606966018676,560.6791170730553,-121.9418428772197,326.38028011968123,0.501691460609436,758.0778180674292,335.14688178923075,104.06392938589102,0.6203891038894653,713.8421019607156,-163.13082181727017,103.10994905064724,0.847173810005188,438.30097059213136,169.15978998191716,89.5677012612191,0.05079418420791626,379.1635892373761,-27.224269192357802,148.1666715472869,0.6029443740844727,604.6349869627381,154.030816802313,-48.10815293203723,0.31545114517211914,579.9012682787752,-51.934682728142484,-94.56238863591251,0.3041113018989563,351.2543489760682,149.10572014624182,-588.9943185098763,0.00904226303100586,598.8472871578399,-85.90290785156894,-465.20768634900116,0.0463181734085083,1497.3,2098.89,6.6,268.88,1440.53,2096.34,8.19,90.57,1761.28,916.63,7.17,179.85,1336.41,2096.98,8.48,89.86,1225.72,2096.72,8.54,89.86,857.94,2094.51,6.25,90.06,844.89,2094.53,6.28,90.06,1758.13,1618.14,8.74,179.28,1757.7,1652.6,8.52,179.28,1745.51,1747.9,7.05,218.89,624.47,2094.77,8.29,90.06,594.47,2094.8,8.0,90.06,578.69,2094.79,8.29,89.87,96.75,2135.95,8.49,106.01,,,,,1e,21,1568816637
28590,28590,890.5310083152478,1568817575.5294518,890.5310083152478,-109.97689470662485,626.8030238500485,104.83027828026934,660.2135765795517,0.9974857568740844,646.0165392060312,135.9060565956093,704.3729146508646,0.9251320362091064,651.9142600040475,78.60553108424156,711.1018266329529,0.9752429723739624,575.9590396600897,187.2942826543156,692.5273588026033,0.7804541587829591,648.4044946876405,43.59377856491419,719.8285750214845,0.8355791568756104,478.2977095856558,236.61322664771336,515.085796464705,0.7252875566482544,466.4890113322683,-30.45350349018131,549.7727864307897,0.6855806708335876,577.6242972277928,311.39118364614916,280.0341740078519,0.9799381494522096,560.059060093518,-121.38549849023188,327.88579985566867,0.4415590167045593,752.7093368643584,334.8893383644297,98.8727857253797,0.6326714754104614,709.0424108881607,-162.8578365026581,97.03627783080051,0.8123929500579834,425.1158029001001,165.42262509567712,84.21157212650894,0.060427188873291016,368.8090707468872,-24.00121579931921,156.01241803665732,0.6476516127586365,604.442075084767,151.22064424190947,-45.55242210781965,0.4118542671203613,547.0257233176592,-62.33532874783552,-99.28559351568931,0.2784152626991272,361.59267088841415,145.9584442500239,-574.8333268078677,0.008762866258621216,484.15480179713364,-135.34899905941316,-559.6399792682239,0.013916015625,1497.0953451193645,2098.893100831525,6.596899168475216,269.05984822843743,1440.7811673535075,2096.336899168475,8.158991684752161,90.57,1761.28,916.4067401302156,7.173100831524785,179.85,1336.6735706796069,2096.9831008315246,8.498604989148703,89.86,1225.9835706796064,2096.72,8.530697505425648,89.86,858.1353523860614,2094.51,6.246899168475215,90.06,845.0822515545366,2094.53,6.252092516276946,90.06,1758.1331008315246,1617.867126825819,8.752403326099135,179.28,1757.7031008315246,1652.3364293203933,8.535504157623919,179.28,1745.4541850325538,1747.7325550976618,7.053100831524785,217.49462581384725,624.7211673535077,2094.77,8.255890853227378,90.06,594.7149656904578,2094.8,7.990697505425648,90.06,578.9473690165571,2094.79,8.293100831524784,89.87,97.0011673535075,2135.8786808749296,8.486899168475217,106.01,,,,,1e,21,1568816637
28591,28591,890.5654029603257,1568817575.5630805,890.5654029603257,-83.01875453320528,637.0579774945485,106.14409350092569,661.0814138665189,0.9978072047233582,639.1330960370542,136.14591407434932,699.5043021136051,0.9442087411880492,656.1585773357308,79.66722156089577,710.5034612593404,0.9832883477211,574.8225321026388,178.78890945076995,687.4351008651432,0.5601446032524109,641.4547962275752,41.33932783266712,713.3959002412088,0.7255784869194031,478.3823579197039,233.69247174791786,513.3836883699769,0.6884636878967285,481.81908972181793,-29.970154731021577,554.3281298204306,0.6810321807861328,581.8402695214419,310.5178899985782,281.6395434608936,0.9770788550376892,553.633629412034,-123.25557825427816,324.7716499548921,0.4479606449604033,757.1013417500387,334.78753196969683,102.11161224848736,0.5126053094863892,710.6098942850482,-164.2202853339629,99.76539950813864,0.813430905342102,421.1010741999511,162.69037346612856,83.11369419239092,0.029565632343292236,384.37930163432645,-23.80969339744388,166.39966601816315,0.6185427308082581,596.2289578104004,153.54560433350105,-45.97504914552386,0.434858113527298,540.9692860237639,-67.03520519703973,-98.21098453566343,0.22832122445106506,371.5609877359742,155.48196334230258,-510.82260240012505,0.009739786386489868,422.2485038937983,-165.4794795276261,-643.8334267329689,0.017525166273117062,1496.8683404618505,2098.8965402960325,6.5934597039674285,269.2593371698892,1441.0597639786386,2096.3334597039675,8.124597039674274,90.57,1761.28,916.1590986856547,7.176540296032572,179.85,1336.9659251627686,2096.986540296032,8.519241776195436,89.86,1226.2759251627685,2096.72,8.520379111902281,89.86,858.3520386500522,2094.51,6.243459703967428,90.06,845.2954983540195,2094.53,6.221137335706848,90.06,1758.1365402960328,1617.5644539491336,8.76616118413029,179.28,1757.7065402960327,1652.0440748372314,8.552701480162863,179.28,1745.3922746714136,1747.546824014241,7.056540296032572,215.94686678534234,624.9997639786384,2094.77,8.2180567436417,90.06,594.9866833865733,2094.8,7.980379111902282,90.06,579.2328445707035,2094.79,8.296540296032571,89.87,97.2797639786384,2135.7995731912506,8.483459703967428,106.01,,,,,1e,21,1568816637
28592,28592,890.6,1568817575.5969071,890.6,-110.09332665638132,631.8085006555158,105.44769589913228,660.4661814767787,0.998299777507782,642.2076996997453,135.33932689169905,702.2495134521852,0.9519578218460084,648.886304387238,78.62015768044817,709.0723347206915,0.9850152134895324,589.8881033980476,181.206008584785,695.581650742982,0.7933015823364258,628.621074708714,38.36375752843568,707.6225091308638,0.7461448907852173,474.6720703374064,231.48154786276558,511.3796539007629,0.7101016044616699,488.93974373582796,-30.54534288182714,555.7426558067539,0.686812162399292,587.0155343677553,308.8173597356584,282.33955828123277,0.97843337059021,554.7413595421383,-124.07791458576445,326.0957533899545,0.4019847810268402,763.6378741268387,334.37356465115323,108.32479417533622,0.6162675023078918,704.4439772679941,-168.61717421706103,95.61578525552228,0.8031338453292847,437.71469613786314,161.3839830815056,90.77826001415629,0.05001121759414673,373.9014171748129,-25.349394055604463,162.18407477866262,0.6678159236907959,591.463736506556,153.19845085137533,-50.6937326460289,0.3903591036796569,542.2632247198071,-66.57765167111256,-96.46696222589668,0.2453575134277344,373.7916432959497,150.42227071235882,-533.8093155004134,0.0060304999351501465,382.2180676028738,-181.17983798898547,-691.009148026832,0.01561826467514038,1496.64,2098.9,6.59,269.46,1441.34,2096.33,8.09,90.57,1761.28,915.91,7.18,179.85,1337.26,2096.99,8.54,89.86,1226.57,2096.72,8.51,89.86,858.57,2094.51,6.24,90.06,845.51,2094.53,6.19,90.06,1758.14,1617.26,8.78,179.28,1757.71,1651.75,8.57,179.28,1745.33,1747.36,7.06,214.39,625.28,2094.77,8.18,90.06,595.26,2094.8,7.97,90.06,579.52,2094.79,8.3,89.87,97.56,2135.72,8.48,106.01,,,,,1e,21,1568816637
