,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,dlib_head_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,W_in-P_out.0_x,W_in-P_out.0_y,W_in-P_out.0_speed,W_in-P_out.0_angle,conflict_4a_x,conflict_4a_y,conflict_4a_speed,conflict_4a_angle,W_in-P_out.1_x,W_in-P_out.1_y,W_in-P_out.1_speed,W_in-P_out.1_angle,W_in-P_out.2_x,W_in-P_out.2_y,W_in-P_out.2_speed,W_in-P_out.2_angle,W_in-P_out.3_x,W_in-P_out.3_y,W_in-P_out.3_speed,W_in-P_out.3_angle,W_in-P_out.4_x,W_in-P_out.4_y,W_in-P_out.4_speed,W_in-P_out.4_angle,conflict_1a_1_x,conflict_1a_1_y,conflict_1a_1_speed,conflict_1a_1_angle,conflict_1a_2_x,conflict_1a_2_y,conflict_1a_2_speed,conflict_1a_2_angle,conflict_1a_3_x,conflict_1a_3_y,conflict_1a_3_speed,conflict_1a_3_angle,W_in-P_out.5_x,W_in-P_out.5_y,W_in-P_out.5_speed,W_in-P_out.5_angle,W_in-P_out.6_x,W_in-P_out.6_y,W_in-P_out.6_speed,W_in-P_out.6_angle,W_in-P_out.7_x,W_in-P_out.7_y,W_in-P_out.7_speed,W_in-P_out.7_angle,W_in-P_out.8_x,W_in-P_out.8_y,W_in-P_out.8_speed,W_in-P_out.8_angle,conflict_1e_x,conflict_1e_y,conflict_1e_speed,conflict_1e_angle,W_in-P_out.9_x,W_in-P_out.9_y,W_in-P_out.9_speed,W_in-P_out.9_angle,scenario,participant_id,source_file
36118,36118,1143.1638648419546,1568374212.8977838,1143.1638648419546,-79.79277393871973,,641.9293603291643,44.804790666186584,669.0805441293722,0.9977689981460572,624.1608366643212,77.72935013560344,709.305453268275,0.9987014532089232,620.0527788026792,18.165795681398066,712.329344841465,0.9775149822235109,593.3523204986476,126.46377152596727,713.7299861163394,0.7404685616493225,552.989668818323,-22.926909005581017,699.9330065855822,0.5734788179397583,490.8587154219104,187.9386475765099,576.5697647440302,0.8603444099426271,491.8596534515525,-59.96877213048374,558.7526486148432,0.4476326704025269,585.8808358536545,289.4875655153352,348.82263250628233,0.9535110592842102,544.939246945148,-169.61482056394541,346.81279347420303,0.9597564935684204,786.0888057017032,294.1041719731964,215.2811308603653,0.6535078883171082,735.5984328897473,-194.15537105588,180.4473913589168,0.9334760308265686,382.6353901552304,157.64071384252512,124.73660074385126,0.06831899285316467,457.9009240348972,-31.589578187270327,168.12643233189775,0.02405121922492981,569.9417426324293,180.7304132393711,-81.73388725040732,0.3790388703346253,699.1660032955498,-42.537784002665646,65.34955730508244,0.5012245178222656,402.20569605142686,212.79469302518658,-637.2098861047698,0.012029916048049928,615.8462850854996,-62.600611026287616,-369.64316298967367,0.013602674007415771,1442.0389946954,2100.0263864841954,4.382772968390919,271.04134319971376,1858.078397093396,2092.92,8.908067579022703,90.16,1760.7436135158046,771.9348785272953,6.491932420977298,180.37,1556.992851156614,2095.1736135158044,8.525545936781837,90.57,1541.6092376408096,2095.33,8.51722703160908,90.57,1116.998145767246,2096.46,7.821091873563676,89.86,1022.7098268620732,2096.0163864841957,7.222521642240864,89.4,1759.2963864841956,1524.8565596221224,7.100840547413621,179.28,1759.1063864841956,1540.0865596221224,7.12361351580454,179.28,1758.9163864841955,1555.3665596221224,7.104454063218162,179.28,634.7439430301778,2094.76,9.27,90.06,535.9239430301777,2094.6063864841954,9.28554593678184,89.67,410.6245322514413,2093.886386484196,7.879748673849945,89.67,256.93201060920046,2099.37974867385,8.91,96.98,,,,,,,,,1e,10,1568373023
36119,36119,1143.2,1568374212.9336605,1143.2,-81.92809407721457,,639.9953516308856,45.91139738812284,667.1102548197241,0.9979342818260192,621.7552649930498,78.33368175770376,706.8664747696328,0.998724102973938,619.9642285147734,19.127549994249424,711.7423851434421,0.9810983538627625,590.230527944057,127.1430012181346,712.5525314481006,0.7543662786483765,552.8884500431318,-22.87490311257064,699.4246557821017,0.5722687840461731,490.52164923178117,190.1322916211079,577.3317383624235,0.8825987577438354,492.7543240880903,-58.35918888337696,559.4505545624527,0.4281010031700134,589.6086353389396,291.08108834070725,351.01196384855484,0.9495409727096558,547.3539589791877,-167.0270303700055,341.413896973699,0.9575852155685424,808.0314954066513,292.6752521026252,222.63148690539174,0.889388382434845,747.3572460447392,-191.2169388085392,188.90975684278555,0.9141215085983276,377.54954516482,157.39243587065945,115.3962110956682,0.08848091959953308,449.55377765868576,-32.62144062605333,161.85465193237974,0.07216581702232361,667.0639486140406,168.1119155799244,-26.74644497679833,0.11765602231025694,762.23800485505,-38.04492363489586,84.22893829721463,0.5074466466903687,389.66151298043883,230.09054572140045,-650.6372826971099,0.004597872495651245,627.7643127292718,-66.00919339602925,-381.5598565422617,0.011216670274734495,1441.88,2100.03,4.39,271.11,1858.4,2092.92,8.89,90.16,1760.74,771.7,6.51,180.37,1557.3,2095.17,8.54,90.57,1541.92,2095.33,8.51,90.57,1117.28,2096.46,7.85,89.86,1022.97,2096.02,7.19,89.4,1759.3,1524.6,7.09,179.28,1759.11,1539.83,7.12,179.28,1758.92,1555.11,7.09,179.28,635.08,2094.76,9.27,90.06,536.26,2094.61,9.3,89.67,410.91,2093.89,7.84,89.67,257.25,2099.34,8.91,96.98,,,,,,,,,1e,10,1568373023
36120,36120,1143.232695214228,1568374212.9657922,1143.232695214228,-81.92809407721457,,636.3800164240288,46.49512298251528,665.6259933498877,0.998116374015808,622.0054246810562,79.23608886216513,705.9935691649785,0.9986666440963744,627.1803606777568,19.175052508663683,713.9501386984554,0.9828556776046752,586.7518344089922,127.71106322358095,710.787650150667,0.7669271230697632,543.5559647955456,-22.757415185811553,695.6737619951241,0.5638864040374756,486.03686108966315,191.65468421591908,576.3247503391318,0.9080380201339722,490.1938674804373,-58.843379301848536,558.9586603840281,0.3936811685562134,584.9368422729289,295.1350829146938,351.1922673575037,0.9500857591629028,554.3387755346868,-163.4287985845635,348.56266085171296,0.9778680801391602,802.3791007517267,295.22888171986716,213.2191013947748,0.9086571931838988,738.0259839653128,-193.12997046942482,183.95998364150825,0.92308109998703,374.6782157167929,170.1131273178683,114.42231969671673,0.011159628629684448,446.66519532596413,-34.959305441706306,157.32293935057248,0.1049555242061615,707.1300430686579,162.68252178491426,5.461842701727278,0.111272394657135,804.817323701243,-34.74289890172054,99.9178005471266,0.5755262970924377,356.9834755624138,245.7267288983384,-682.4438145040484,0.005245387554168701,621.5350797993433,-71.88314224574336,-401.4860037488049,0.02022206783294677,1441.736141057397,2100.033269521423,4.39,271.1721209070332,1858.6909874066291,2092.92,8.906347607113986,90.16,1760.74,771.4874811075183,6.506730478577203,180.37,1557.5811788423605,2095.1667304785774,8.553078085691189,90.57,1542.1979093209375,2095.326730478577,8.51,90.57,1117.5382921924008,2096.46,7.853269521422797,89.86,1023.2054055424414,2096.0232695214227,7.193269521422797,89.4,1759.3032695214226,1524.371133500404,7.080191435731607,179.28,1759.1132695214228,1539.5978639789816,7.093843828617621,179.28,1758.9232695214228,1554.8778639789816,7.099808564268392,179.28,635.3840654923201,2094.76,9.273269521422797,90.06,536.5640654923202,2094.61,9.309808564268392,89.67,411.16502267097815,2093.89,7.856347607113986,89.67,257.540987406629,2099.3040352643493,8.916539042845594,96.98,,,,,,,,,1e,10,1568373023
36121,36121,1143.2658511260283,1568374212.9983766,1143.2658511260283,-83.43027131777359,,633.1943131390321,47.088058057751844,663.100390180559,0.9981343746185304,622.2483846015921,80.17052859779417,705.5559480435652,0.9986530542373656,622.302094464423,19.932807011937925,712.3689274930048,0.9816823005676272,579.1752205895857,128.90877231873108,707.6716686788997,0.7646114826202393,550.6700100312473,-22.050420362284573,698.4489270371979,0.5570142865180969,490.09290407436805,190.88899867939617,577.2641391895015,0.907973051071167,489.4082714883218,-57.91261310222775,558.9003821168659,0.4188395738601685,592.0263867440652,294.29632643601053,356.85053725644883,0.9576771259307858,553.0260710773977,-163.6629553778591,342.1343378283862,0.9769925475120544,803.9824810394861,297.66052351040537,226.5883192943821,0.9198925495147704,737.9937140294464,-191.42234891897525,182.0622021669496,0.8845375776290894,383.87398214897485,163.93562245682702,117.55193260479722,0.09300127625465393,444.7024356494225,-33.42046722265333,157.12954957066773,0.11957627534866333,729.0787444215399,166.05919843432147,21.001690870227765,0.17510658502578735,816.1970282285373,-35.67224906223368,103.99398849016251,0.3775965571403504,297.12240037935976,233.4431659202337,-745.4620686955478,0.009002685546875,608.640405798727,-79.5695978024123,-420.50840056667874,0.04822736978530884,1441.5902550454753,2100.036585112603,4.39,271.2351171394539,1858.9860750216526,2092.92,8.922925563014175,90.16,1760.74,771.2719676808157,6.503414887397165,180.37,1557.8663196838436,2095.1634148873973,8.56634045041134,90.57,1542.4797345712411,2095.3234148873967,8.51,90.57,1117.800223895624,2096.46,7.8565851126028345,89.86,1023.444128107404,2096.0265851126032,7.196585112602834,89.4,1759.3065851126028,1524.1390421178014,7.070244662191494,179.28,1759.116585112603,1539.3624570051984,7.067319099177317,179.28,1758.9265851126029,1554.6424570051986,7.109755337808505,179.28,635.6924154720638,2094.76,9.276585112602833,90.06,536.8724154720637,2094.61,9.319755337808504,89.67,411.42363878302115,2093.89,7.872925563014176,89.67,257.8360750216524,2099.267563761369,8.92317022520567,96.98,,,,,,,,,1e,10,1568373023
36122,36122,1143.3,1568374213.031937,1143.3,-81.23564410673265,,646.2173596802902,46.81279593250372,668.001145567443,0.9981665611267092,632.1050062329648,80.29230540437958,708.9632777693319,0.9986559152603148,623.8819343773451,20.44394215472986,712.6546318959226,0.9816596508026124,592.3176819660225,128.41753338550052,711.0824599996907,0.794930100440979,552.5060588073592,-21.318014088817574,698.8496115773364,0.5541943907737732,481.85056842604723,192.52977119081527,574.6089190604328,0.9039292335510254,489.36256387167845,-58.10457753864323,558.4612855933092,0.4534154832363129,581.6182356094927,295.0580350688,348.2689590860792,0.956161618232727,549.6056649885242,-163.3077031626425,337.9434069109303,0.9779918789863586,804.0555560206743,294.9837664747708,214.6279661108399,0.8758098483085632,726.7955356023572,-192.0966456841034,176.04586899404381,0.8946587443351746,398.0126898482709,162.67712063988174,117.22692488955488,0.1305536925792694,451.86822772491377,-27.856496246228552,150.09197188731315,0.30439990758895874,732.6225125302818,170.60811865453996,30.33367450867525,0.15076342225074768,808.8087004121013,-28.607776731310548,94.71789486406635,0.12655895948410034,325.56347504280984,222.9105598242057,-713.911975596087,0.016068756580352783,600.6866733447614,-86.99052506040755,-434.40242742678436,0.09337657690048218,1441.44,2100.04,4.39,271.3,1859.29,2092.92,8.94,90.16,1760.74,771.05,6.5,180.37,1558.16,2095.16,8.58,90.57,1542.77,2095.32,8.51,90.57,1118.07,2096.46,7.86,89.86,1023.69,2096.03,7.2,89.4,1759.31,1523.9,7.06,179.28,1759.12,1539.12,7.04,179.28,1758.93,1554.4,7.12,179.28,636.01,2094.76,9.28,90.06,537.19,2094.61,9.33,89.67,411.69,2093.89,7.89,89.67,258.14,2099.23,8.93,96.98,,,,,,,,,1e,10,1568373023
36123,36123,1143.3341863374562,1568374213.0664663,1143.3341863374562,,,643.2342364146244,48.334269990296896,667.580289241173,0.9984780550003052,625.4396548216953,80.94837596419897,706.9431053166063,0.9986581802368164,623.9945352600588,21.360574646156415,712.7374534967163,0.983980655670166,597.9930415688183,127.88661698037168,711.5616782065648,0.7928611040115356,550.3311447036806,-20.06049662608989,695.6380502548039,0.5756161212921143,485.3421351574475,193.10927541093207,575.8992399562937,0.9147692918777466,489.5655878182303,-57.71192933237218,557.9405970504905,0.459277093410492,578.8297562490673,289.50052499714815,364.69490821472016,0.05318063497543335,553.7356446786437,-161.06946492290854,339.54057139496183,0.9805572032928468,803.8416695815712,295.18230600301183,222.2066280903016,0.6915373802185059,747.3980023632712,-188.5030867992885,194.76711251280804,0.8269909024238586,390.686349083019,164.58515412802862,145.65907763789195,0.3723333477973938,447.51525282883034,-25.373038493309608,143.4597850627936,0.3128860294818878,700.459655494745,180.77618182959407,17.01581452668745,0.2525961995124817,807.2990819017688,-21.646747462785665,90.96850672837178,0.10808411240577698,303.4032584420787,245.12123337892447,-736.5046912639697,0.02283528447151184,602.9848079831497,-87.22664975156725,-433.24421073784026,0.08819019794464111,1441.2895801151926,2100.043418633745,4.386581366254377,271.34786087243873,1859.597677037106,2092.9165813662544,8.943418633745623,90.16,1760.7365813662545,770.8277888065344,6.496581366254377,180.37,1558.450583868378,2095.156581366254,8.552650930035016,90.57,1543.0640025021235,2095.3165813662545,8.547604971201853,90.57,1118.3366534321583,2096.46,7.829232296289392,89.86,1023.9361416296847,2096.03,7.217093168728115,89.4,1759.3134186337454,1523.6538583703152,7.09418633745623,179.28,1759.1234186337454,1538.8806956378064,7.033162732508753,179.28,1758.9334186337458,1554.157277004061,7.092650930035017,179.28,636.327932938343,2094.76,9.310767703710605,90.06,537.5045143045974,2094.613418633746,9.292395028798149,89.67,411.9634906996498,2093.8934186337456,7.896837267491247,89.67,258.44083976961485,2099.1923950287987,8.91974409876313,96.98,,,,,,,,,1e,10,1568373023
36124,36124,1143.3664576055141,1568374213.0990615,1143.3664576055141,-81.16816792132822,1.7033700865422372,637.1139749643755,49.03286990579359,664.7728784274066,0.9983916282653807,623.6842392616759,81.88229321028335,706.4503205392302,0.9986500144004822,631.1317276240543,22.60545581481021,715.2851623866825,0.9834380149841307,595.4884770877284,129.7548352455272,710.8124256874307,0.7747125625610352,559.0250791435415,-19.24221557455323,699.2060278616397,0.5983315706253052,485.86409906841874,193.17842432521888,575.6319168120757,0.9180550575256348,491.0841115259591,-56.637793735451496,558.2783910831604,0.5085254311561584,572.9767854794304,285.0993179944752,368.33200522755027,0.06975015997886658,554.5100953633414,-160.617680481133,338.6756715269888,0.9833765625953674,801.6346179513932,295.04808188479296,214.0790141400216,0.8646675944328308,741.2429076235028,-189.9582551376694,187.15395562552845,0.8462557792663574,395.71496962029846,163.7702331700846,159.30401833060552,0.3356768786907196,438.55860203079214,-25.301574637462217,123.69880675426023,0.5153236389160156,733.0045850706309,183.79501428197293,40.21185947136252,0.1892915964126587,798.8491821640096,-17.790338340488137,81.98018602723134,0.08757925033569336,311.3317229701553,252.57367799451814,-727.4517996985063,0.01790255308151245,598.3891870828254,-87.04578329291695,-440.18389325147774,0.13777610659599304,1441.147586535738,2100.046645760552,4.383354239448591,271.3930406477197,1859.888118449627,2092.9133542394484,8.946645760551409,90.16,1760.7333542394485,770.6180255641583,6.49335423944859,180.37,1558.7248896468698,2095.153354239449,8.526833915588723,90.57,1543.3415354074216,2095.3133542394485,8.583103366065506,90.57,1118.5883693230098,2096.46,7.800188155037312,89.86,1024.1684947597016,2096.03,7.233228802757049,89.4,1759.3166457605514,1523.4215052402985,7.126457605514097,179.28,1759.1266457605514,1538.6547967614013,7.026708478897179,179.28,1758.9366457605515,1553.92815100085,7.066833915588722,179.28,636.6280557312813,2094.76,9.339811844962687,90.06,537.8014099707299,2094.6166457605514,9.256896633934494,89.67,412.22166084411276,2093.896645760552,7.903291521102821,89.67,258.72482692852407,2099.1568966339346,8.91006271834577,96.98,,,,,,,,,1e,10,1568373023
36125,36125,1143.4,1568374213.1329405,1143.4,-82.44122443258269,5.950491224428277,639.8922845120027,49.2088599978271,666.7280972526744,0.9984731674194336,628.3843651529437,82.46879251962051,708.4113916344999,0.9985630512237548,631.7172646947214,23.55491158571668,715.3065787218218,0.9824365973472596,588.5880673413404,131.0472457195339,708.6274427114367,0.7752230167388916,548.4025185922399,-18.072013324055604,695.6979302332861,0.5852808952331543,490.4343282970908,193.11488450489253,576.7112387662937,0.9209699630737304,492.6473014381067,-55.46725847821783,559.5054141092302,0.5437976121902466,570.2635570943587,283.82064611049395,370.3358973979057,0.06702852249145508,555.5279561528353,-152.95087868678223,337.31936577798064,0.7818116545677185,805.5363801191197,292.12170555830414,214.46735210948842,0.8561162948608398,730.7195506981697,-190.92679864571858,178.01773568667542,0.8568404912948608,402.587972675721,162.68916796716317,163.7139073710569,0.4839736819267273,451.8921192248909,-27.474092651012164,129.61522682898115,0.5481995940208435,763.6689006285484,183.7069419520596,62.25698602064026,0.24031662940979004,776.3701954049849,-15.111691520135816,66.22089763399957,0.06335341930389404,307.8999228517787,258.72156015641474,-733.6399871000368,0.02019888162612915,600.8565430018491,-85.1936410981844,-437.256343217832,0.18326669931411746,1441.0,2100.05,4.38,271.44,1860.19,2092.91,8.95,90.16,1760.73,770.4,6.49,180.37,1559.01,2095.15,8.5,90.57,1543.63,2095.31,8.62,90.57,1118.85,2096.46,7.77,89.86,1024.41,2096.03,7.25,89.4,1759.32,1523.18,7.16,179.28,1759.13,1538.42,7.02,179.28,1758.94,1553.69,7.04,179.28,636.94,2094.76,9.37,90.06,538.11,2094.62,9.22,89.67,412.49,2093.9,7.91,89.67,259.02,2099.12,8.9,96.98,,,,,,,,,1e,10,1568373023
36126,36126,1143.4333411381838,1568374213.1665506,1143.4333411381838,-81.1006333653035,0.5822210163977866,636.3471310119687,49.68618077334728,665.913287931533,0.9984809160232544,632.2009472976222,84.78146259464899,710.0536929075432,0.9949551820755004,624.7027500358813,24.107332877278342,712.7578250112607,0.983273148536682,591.278240156714,131.65976445042634,708.5295443044624,0.7948950529098511,542.6156419784724,-16.89030972757061,694.6714882367564,0.6116148829460144,486.373041039418,196.0900707369347,575.8968813237212,0.9150176048278807,492.8135660410624,-55.207457644575186,560.2215888326332,0.5266402363777161,567.0569199347108,280.6726037241848,368.61540114618106,0.08054903149604797,544.5498096550377,-152.47926626887198,335.3893268801475,0.32313472032546997,802.1007440216182,290.47920521879263,212.17358283131875,0.8910406231880188,738.2963775754996,-189.162219414194,187.07654415726108,0.8465690612792969,408.68884338165907,164.04952272756486,166.38865201239736,0.4907901883125305,427.8587601802577,-28.94974305127192,152.91493019198913,0.5911212563514711,785.9645847589778,182.24046602954502,73.87909305950569,0.2514909505844116,756.8759862398849,-14.03899047548452,51.0374281924627,0.07767036557197571,284.80504982556977,260.6148210000427,-762.1848222102295,0.01929551362991333,589.5618970615371,-87.7228131890723,-452.06612843282164,0.2546464204788208,1440.85663310581,2100.0566682276367,4.3766658861816286,271.4666729105469,1860.4867361298352,2092.91,8.939997658544883,90.16,1760.73,770.1832826018057,6.496668227636744,180.37,1559.2933996745614,2095.15,8.513336455273487,90.57,1543.9133996745618,2095.3066658861817,8.57999063417954,90.57,1119.110060877833,2096.4633341138183,7.773334113818373,89.86,1024.6500561949229,2096.0333341138185,7.2199929756346535,89.4,1759.3233341138184,1522.9432779188955,7.149997658544885,179.28,1759.1333341138184,1538.1799438050773,7.076679934912318,179.28,1758.94,1553.456612032714,7.036665886181629,179.28,637.2534066989268,2094.756665886182,9.363331772363257,90.06,538.4200725851085,2094.62,9.243338796728604,89.67,412.75006087783305,2093.9,7.886661203271397,89.67,259.3167361298351,2099.0866588618164,8.91333645527349,96.98,,,,,,,,,1e,10,1568373023
36127,36127,1143.466619601054,1568374213.2000976,1143.466619601054,-82.3717017577604,3.835365304121917,639.5787094154064,49.92073046410719,667.3950189234132,0.9984164237976074,628.5427507797187,84.2901809082829,709.4941236966737,0.9985917806625366,624.1375012167846,24.372145957744237,712.8042042574752,0.9840162992477416,598.1657285147455,132.5092915202968,711.1426861528857,0.8240782022476196,538.8361736780614,-17.00852063420203,694.9976006909282,0.6428292393684387,481.994454918712,198.3977245049866,573.773047366874,0.9308233261108398,489.89006684188314,-55.210554370729284,559.5639203510271,0.540303647518158,565.267217225285,279.5604226711206,368.78094677561927,0.0651407241821289,547.0283110400184,-151.93432768234908,339.11760556335645,0.3363174796104431,801.8492394455968,290.4536781674944,211.7336865470179,0.8995743989944458,727.8446567759984,-191.386624672402,174.59339552162217,0.8911395072937012,409.4722360150157,165.32061799546042,168.70238441353519,0.4258026480674744,438.75840910084435,-27.685504764106692,135.69507073790638,0.5178599357604979,778.9847144283285,179.79961907852498,69.0201520634529,0.14745774865150452,752.2739200976358,-13.194966311916325,49.02237702759618,0.10060328245162964,278.60533450960463,264.24895857783366,-770.9814137997546,0.013354331254959106,563.8535366227808,-91.7981006819939,-482.316771392854,0.3529212772846222,1440.7135357154682,2100.0633239202107,4.37333803989461,271.49329568084306,1860.7829144493799,2092.91,8.930014119683829,90.16,1760.73,769.9669725931495,6.503323920210781,180.37,1559.5762666089581,2095.15,8.526647840421562,90.57,1544.1962666089582,2095.3033380398947,8.540056478735313,90.57,1119.3696328882204,2096.4666619601053,7.7766619601053915,89.86,1024.8896611275882,2096.0366619601054,7.1900423590514855,89.4,1759.3266619601056,1522.7070008325175,7.14001411968383,179.28,1759.1366619601056,1537.9403388724122,7.133253321791639,179.28,1758.94,1553.2236627926227,7.033338039894611,179.28,637.5662242499068,2094.7533380398945,9.35667607978922,90.06,538.7295622898014,2094.62,9.266633720737733,89.67,413.0096328882205,2093.9,7.863366279262268,89.67,259.6129144493798,2099.053380398946,8.926647840421563,96.98,,,,,,,,,1e,10,1568373023
36128,36128,1143.5,1568374213.2337472,1143.5,-81.03304100889825,5.128800552171689,636.2759488752547,50.74281366707481,666.1469029856645,0.9983887672424316,625.489115628591,86.830671024854,706.9449131597635,0.9935912489891052,620.4615384996314,25.610828270712556,711.8488844679068,0.981326937675476,592.7938207601705,132.73234660874041,708.5213119136188,0.8151615858078003,545.7045880985162,-15.904300730272178,698.8320359362563,0.6674193739891052,477.30183935973287,198.0845005029224,571.9305603605868,0.936238169670105,491.9970306206336,-54.319281006402356,560.5999286058675,0.5381207466125488,559.4901562396203,280.9736283622839,366.39629177933074,0.060436934232711785,550.9834017878102,-150.68268341490284,341.6034810367012,0.32542192935943604,805.0382232390666,288.5200635242532,215.25845925772904,0.9170429706573486,740.8690296587743,-189.23448602261536,181.2122446828576,0.8777946233749391,408.6095743724837,167.37383602696897,171.69322160919026,0.3811649680137634,429.80321978875,-28.38829944445873,121.17481437355164,0.6215506196022034,753.4565434191252,182.56076126059293,59.0305828165739,0.2221879661083221,767.1071105177217,-13.5851058221635,59.56121902658316,0.15508002042770386,283.88465958038483,267.1071740852439,-765.3674782624119,0.01613008975982666,559.4501146507835,-89.05704822899773,-488.1580018505889,0.3127378821372986,1440.57,2100.07,4.37,271.52,1861.08,2092.91,8.92,90.16,1760.73,769.75,6.51,180.37,1559.86,2095.15,8.54,90.57,1544.48,2095.3,8.5,90.57,1119.63,2096.47,7.78,89.86,1025.13,2096.04,7.16,89.4,1759.33,1522.47,7.13,179.28,1759.14,1537.7,7.19,179.28,1758.94,1552.99,7.03,179.28,637.88,2094.75,9.35,90.06,539.04,2094.62,9.29,89.67,413.27,2093.9,7.84,89.67,259.91,2099.02,8.94,96.98,,,,,,,,,1e,10,1568373023
36129,36129,1143.5372293973155,1568374213.2712927,1143.5372293973155,-79.51955571661179,3.549647036223872,636.3488965461446,52.21000352023066,665.6409915985203,0.9984936714172364,628.8525872978241,87.82172660558487,708.1304409617833,0.9923096299171448,627.3676643846287,26.89511150981169,714.2637262713118,0.9813764095306396,591.1884911380273,133.776270507871,710.0762590051631,0.78170245885849,555.8983313262863,-14.452149057233939,705.4918124295268,0.6720768809318542,489.3722997360656,196.83588312425945,577.2479034501503,0.9234393835067748,495.7705623776762,-53.02344066948035,562.9813825040665,0.5570098757743835,556.5309619694128,280.28677485883185,366.13454200692183,0.06100690364837647,555.1345950955869,-150.15878259685894,344.6526379488624,0.3881739675998688,803.8283223337816,287.39155512754104,218.55852470688046,0.9331860542297364,744.9490898257968,-189.33395537640823,186.6170901737696,0.8839445114135742,412.39186478205596,166.86481850159745,175.6368949093536,0.4371438324451447,424.26157554848396,-30.424437724507627,114.55631365511152,0.6308753490447998,712.4284451199263,186.65014598035032,42.09764672216639,0.24350884556770325,800.2527946694522,-19.981099594037822,83.65195553258451,0.4347435235977173,248.8780196233503,276.0853848384085,-804.7247638963138,0.013323873281478882,524.4255115502322,-96.71069880516752,-524.2740512249679,0.1917433738708496,1440.4061906518107,2100.073722939732,4.37,271.52744587946313,1861.4113416361106,2092.91,8.916277060268422,90.16,1760.73,769.5080089174475,6.5137229397315775,180.37,1560.176449877184,2095.1462770602684,8.513939421878957,90.57,1544.7964498771842,2095.2962770602685,8.5,90.57,1119.9203892990633,2096.47,7.809783517852621,89.86,1025.3980516606737,2096.043722939732,7.16,89.4,1759.3337229397314,1522.2019483393265,7.126277060268422,179.28,1759.1437229397313,1537.435671279058,7.178831180805267,179.28,1758.9437229397315,1552.725671279058,7.059783517852621,179.28,638.2262333950367,2094.75,9.35,90.06,539.3862333950367,2094.623722939732,9.293722939731577,89.67,413.5641122387946,2093.9037229397322,7.877229397315775,89.67,260.2376186963789,2098.979047662953,8.951168819194733,96.98,,,,,,,,,1e,10,1568373023
36130,36130,1143.567267152256,1568374213.3015854,1143.567267152256,-82.2325196780498,,639.6790583925225,53.273704987482674,667.4519938513575,0.9984613060951232,629.1503805467933,88.51892758799936,708.0863862007211,0.9909871816635132,627.8607222006813,27.48651438859973,714.4156112078874,0.9826534390449524,593.400960176839,135.10846648257652,712.9507799765671,0.7233631610870361,566.2157303334917,-13.050113391633527,711.1475854538013,0.6195924878120422,495.20103214359847,206.8311974213329,576.1977309017342,0.7064708471298218,498.0811960455321,-53.492466906957844,570.7018363398313,0.8138233423233032,557.7911482824452,280.84962890897884,367.3089774620256,0.060333460569381714,547.4192619206485,-150.38129062801158,340.5782457702207,0.3523405194282532,785.6985421684454,294.0487919710409,215.4010398210296,0.6868546009063721,742.2655962275114,-189.82400910965302,183.3900668814921,0.8785732984542847,416.8140882546744,164.51323717496416,179.00638574712943,0.3703255653381348,419.25368210975034,-29.658382056304802,144.61383991229073,0.6594431400299072,717.2594818901636,193.2226966047989,50.6595205941635,0.13605594635009766,800.3430079956952,-18.514359317515307,81.85196231478503,0.22462797164916992,266.5835416951936,274.5382431338641,-785.3630136174032,0.009871035814285278,490.3164290983126,-99.05108798281479,-561.4186643354983,0.25105518102645874,1440.274024530073,2100.076726715225,4.37,271.53345343045123,1861.67867765508,2092.91,8.91327328477438,90.16,1760.73,769.3127635103348,6.516726715225619,180.37,1560.4317707941775,2095.1432732847743,8.492912993420662,90.57,1545.0517707941776,2095.2932732847744,8.5,90.57,1120.1546837875985,2096.47,7.833813721804957,89.86,1025.6143234962449,2096.0467267152253,7.16,89.4,1759.3367267152255,1521.9856765037555,7.123273284774379,179.28,1759.1467267152254,1537.222403218981,7.1698198543231415,179.28,1758.9467267152256,1552.512403218981,7.083813721804957,179.28,638.5055845159826,2094.75,9.35,90.06,539.6655845159827,2094.6267267152257,9.296726715225619,89.67,413.801410502824,2093.9067267152254,7.907267152256197,89.67,260.50195093985457,2098.946006132518,8.96018014567686,96.98,,,,,,,,,1e,10,1568373023
