,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,H_in-C_out.4_x,H_in-C_out.4_y,H_in-C_out.4_speed,H_in-C_out.4_angle,H_in-C_out.5_x,H_in-C_out.5_y,H_in-C_out.5_speed,H_in-C_out.5_angle,C_in-E_out.17_x,C_in-E_out.17_y,C_in-E_out.17_speed,C_in-E_out.17_angle,C_in-E_out.18_x,C_in-E_out.18_y,C_in-E_out.18_speed,C_in-E_out.18_angle,D_in-A_out.11_x,D_in-A_out.11_y,D_in-A_out.11_speed,D_in-A_out.11_angle,D_in-A_out.12_x,D_in-A_out.12_y,D_in-A_out.12_speed,D_in-A_out.12_angle,A_in-D_out.16_x,A_in-D_out.16_y,A_in-D_out.16_speed,A_in-D_out.16_angle,D_in-A_out.13_x,D_in-A_out.13_y,D_in-A_out.13_speed,D_in-A_out.13_angle,D_in-A_out.14_x,D_in-A_out.14_y,D_in-A_out.14_speed,D_in-A_out.14_angle,H_in-C_out.6_x,H_in-C_out.6_y,H_in-C_out.6_speed,H_in-C_out.6_angle,C_in-E_out.19_x,C_in-E_out.19_y,C_in-E_out.19_speed,C_in-E_out.19_angle,A_in-D_out.17_x,A_in-D_out.17_y,A_in-D_out.17_speed,A_in-D_out.17_angle,H_in-C_out.7_x,H_in-C_out.7_y,H_in-C_out.7_speed,H_in-C_out.7_angle,A_in-B_out.21_x,A_in-B_out.21_y,A_in-B_out.21_speed,A_in-B_out.21_angle,A_in-B_out.22_x,A_in-B_out.22_y,A_in-B_out.22_speed,A_in-B_out.22_angle,H_in-C_out.8_x,H_in-C_out.8_y,H_in-C_out.8_speed,H_in-C_out.8_angle,C_in-E_out.20_x,C_in-E_out.20_y,C_in-E_out.20_speed,C_in-E_out.20_angle,B_in-A_out.23_x,B_in-A_out.23_y,B_in-A_out.23_speed,B_in-A_out.23_angle,H_in-C_out.9_x,H_in-C_out.9_y,H_in-C_out.9_speed,H_in-C_out.9_angle,D_in-A_out.15_x,D_in-A_out.15_y,D_in-A_out.15_speed,D_in-A_out.15_angle,A_in-B_out.23_x,A_in-B_out.23_y,A_in-B_out.23_speed,A_in-B_out.23_angle,H_in-C_out.10_x,H_in-C_out.10_y,H_in-C_out.10_speed,H_in-C_out.10_angle,E_in-C_out.0_x,E_in-C_out.0_y,E_in-C_out.0_speed,E_in-C_out.0_angle,scenario,participant_id,source_file
11720,11720,341.33345388098223,1568022614.6537633,341.33345388098223,-75.99659529862323,564.2929394187543,101.56641390092487,685.8130631417904,0.9948745369911194,569.4320966928005,138.12170885278348,722.3488965037668,0.9960693120956421,569.3842733280143,77.78924790573916,721.5007046573526,0.9910633563995358,560.4574635263748,166.96473720671688,743.5667393849337,0.5485032796859741,600.395684889748,27.94163421265482,754.5141315303331,0.8735259175300598,434.1280719087178,218.1276359483287,592.5421354400518,0.9827724099159241,437.2212009753212,-33.371154871223766,597.6696281349589,0.7948623895645142,514.4248689830788,277.1273819375508,367.54177671715047,0.3585807979106903,498.0197935138072,-106.82101760940428,405.12201638158416,0.18793541193008426,686.9305061981958,314.2894745999108,181.8809972188023,0.5826700329780579,751.9347979740048,-147.75016056308854,177.53734674675547,0.39779937267303467,315.9267790777094,179.93315201320544,177.8025881055041,0.2953145503997803,352.3954070679181,-25.47328926857433,222.8047919174329,0.775776743888855,633.1672178199542,211.4583279575819,76.23661413956017,0.5552106499671936,488.98871427810883,-46.79700644791074,-112.82965461353909,0.4682595133781433,317.0593851732011,236.17069631068446,-638.2704766389506,0.02354162931442261,394.06958179762563,-66.61604716776239,-629.9275549148024,0.013568252325057985,3131.570433971536,211.08334538809825,3.626690776196447,88.70021698576801,3206.083345388098,63.30236895214213,7.973381552392893,179.26,3203.2733453880987,497.6191682212226,6.973309223803554,179.77,,,,,3204.7466546119012,1012.9042494954648,7.55003616429467,359.45,2640.775352697294,216.67330922380359,10.846618447607105,268.98,2626.305027218642,212.71320073091957,13.606726940491116,265.33,3120.297088583438,212.2,3.5966184476071064,89.95,2718.3752803687044,217.78665461190175,11.506690776196447,269.69,2736.568517263919,214.58,12.37996383570533,269.69,3006.6776310478576,881.12,7.98,89.71,3205.99,796.5111934217241,9.896690776196447,359.99,3108.5837793596343,212.19,3.656654611901777,89.95,2926.8576310478584,880.72,7.983345388098223,89.71,,,,,,,,,2779.6342856597594,879.95,7.986654611901777,89.69,3208.02,448.2208679430721,7.0834538809822325,359.77,2449.921971144901,125.72945753557995,12.183273059508885,239.90527998702183,2705.297631047858,879.55,7.973345388098223,89.69,3082.759023564044,215.47,8.103309223803553,269.95,2839.934683467001,208.53334538809818,11.160072328589338,89.69,,,,,,,,,1b,2,1568022227
11721,11721,341.3671503680838,1568022614.687441,341.3671503680838,-76.06380334720134,560.9071140455296,105.38946485440285,684.8474995216864,0.9954068660736084,568.9365444263718,140.3537204853217,723.8826585732105,0.9953305721282959,581.6162273094467,77.30414641392656,727.9937073054234,0.9911929368972778,559.1520369445205,168.96297195873143,745.325999908496,0.567751407623291,595.5440372223712,27.24489088654489,753.754363411056,0.9031078815460204,434.76421926055326,216.45865777515,592.5579024025012,0.980487823486328,434.6101118393488,-34.76010328475888,595.7113001033623,0.7192156314849854,513.1620316059557,278.54403144884736,364.98152841082117,0.7234016656875609,492.56008060339593,-108.8111546389762,409.4143564961782,0.2678453326225281,691.0311424042534,312.0190613335363,181.3461171475885,0.6110469698905945,746.8234642390281,-148.39261024299694,172.46322485212139,0.4321201741695404,317.6432203299744,179.28106349584502,179.1134854903408,0.2875481843948364,342.11652326131224,-27.192425403847803,218.57131100132884,0.7749007940292358,632.5847977191751,213.24970563625823,69.12299497447918,0.6558054685592651,492.54245734621213,-44.835643152555974,-97.11399404705344,0.21243402361869806,322.00573775003016,242.05608293601932,-658.7651073270985,0.01847764849662781,394.4659355177073,-68.56078646968922,-626.3631487350892,0.01678091287612915,3131.6917413251012,211.08671503680839,3.6334300736167617,88.76087066255084,3206.0867150368085,63.032797055329524,7.986860147233523,179.26,3203.276715036809,497.3866624602217,6.9665699263832375,179.77,,,,,3204.7432849631914,1013.1603427974367,7.560145110425142,359.45,2640.4080609878865,216.66656992638326,10.833139852766475,268.98,2625.84675499406,212.6761345951078,13.623575184041906,265.33,3120.4150262882936,212.2,3.583139852766476,89.95,2717.987770767036,217.7832849631916,11.513430073616762,269.69,2736.154050472569,214.58,12.369854889574855,269.69,3006.9472029446706,881.12,7.98,89.71,3205.99,796.8447886440297,9.903430073616763,359.99,3108.7084563619105,212.19,3.653284963191619,89.95,2927.1272029446704,880.72,7.986715036808381,89.71,,,,,,,,,2779.900487907862,879.95,7.983284963191619,89.69,3208.02,448.4634826502034,7.117150368083809,359.77,2449.541200840653,125.57782334362284,12.166424815958095,241.38118612207091,2705.5672029446705,879.55,7.976715036808381,89.69,3082.4860820185213,215.47,8.096569926383237,269.95,2840.3120841225386,208.5367150368084,11.180290220850283,89.69,,,,,,,,,1b,2,1568022227
11722,11722,341.4,1568022614.7202725,341.4,-71.73777873731477,557.6812306125042,101.43157111688566,686.5801024051345,0.9945354461669922,578.4744012968767,137.23634615487921,727.8174406729279,0.9975829720497132,574.8193398445196,74.04533415312267,726.7436937133243,0.992636263370514,563.7035467696942,168.1417041114998,748.3337381635757,0.622340977191925,588.4276559527316,25.34519601882289,750.9605452936278,0.8803918361663818,425.9216573917338,219.9669542065025,589.6536866062036,0.9781646728515624,434.35191880990163,-35.45573943510797,594.9619760015917,0.7218552827835083,516.0621778961689,277.18986153327285,366.2450990542652,0.4035868644714356,508.17670947287405,-112.91372218322284,374.2861325735301,0.4734987020492554,695.5316970761003,313.5020154756428,183.30504296873798,0.6988364458084106,740.4108334718112,-155.7552490809629,166.16616318531916,0.6084284782409668,322.1759809503829,177.24023409141842,182.5352499785705,0.3738611936569214,342.83482522575537,-28.64019979044672,213.16462142588702,0.8117798566818237,632.291172070309,202.75003811207455,61.39255035365048,0.12831464409828186,499.1651024597386,-47.67547897264184,-89.94446322325035,0.5487534999847412,418.5627331270583,234.30277771661255,-572.2602383190547,0.01002359390258789,413.5535476916815,-65.64193364264342,-601.3922490069579,0.007398068904876709,3131.81,211.09,3.64,88.82,3206.09,62.77,8.0,179.26,3203.28,497.16,6.96,179.77,,,,,3204.74,1013.41,7.57,359.45,2640.05,216.66,10.82,268.98,2625.4,212.64,13.64,265.33,3120.53,212.2,3.57,89.95,2717.61,217.78,11.52,269.69,2735.75,214.58,12.36,269.69,3007.21,881.12,7.98,89.71,3205.99,797.17,9.91,359.99,3108.83,212.19,3.65,89.95,2927.39,880.72,7.99,89.71,,,,,,,,,2780.16,879.95,7.98,89.69,3208.02,448.7,7.15,359.77,2449.17,125.43,12.15,242.82,2705.83,879.55,7.98,89.69,3082.22,215.47,8.09,269.95,2840.68,208.54,11.2,89.69,,,,,,,,,1b,2,1568022227
11723,11723,341.43299365338976,1568022614.753651,341.43299365338976,-76.17481878795867,558.0571717432351,98.64362093146731,681.1171874239417,0.9925320744514464,569.2093585113199,137.7847318813763,724.7248884429558,0.996222734451294,571.8872266202347,72.4379269869975,723.2162747706755,0.986514687538147,558.1955019289792,163.87614917314457,743.5415401025089,0.4788513779640198,582.7404634538698,25.169090546962085,747.0516374632755,0.8030576109886169,426.56207975980806,210.93638779313642,586.5857212309957,0.9731903076171876,444.32443389745424,-32.560898565174064,598.6144595440171,0.7745769023895264,518.6051467030985,274.87170098710664,368.5262601852986,0.800579309463501,511.8641513472106,-116.09916588232751,365.8310006725108,0.4628701508045197,703.3117372929618,312.3172923482789,186.98402224094826,0.7891911268234253,743.4874922395952,-157.05018767851988,169.85487959579274,0.5863879919052124,339.94257190724477,176.27468536147492,190.602141211926,0.4230110943317413,335.46336475427034,-32.982620880551316,201.996084098414,0.8063832521438599,628.0692351005023,197.65561121481545,53.95510156975752,0.05412191152572632,490.55927973140365,-54.08732623870832,-88.73305383888443,0.6059063673019409,491.4162730976088,226.35204554976062,-501.2516522957968,0.010642707347869871,379.9981390071042,-77.98343382170073,-598.4815210676261,0.0216917097568512,3131.932076517542,211.09,3.6432993653389776,88.86949048008465,3206.0932993653387,62.506050772881814,7.986802538644091,179.26,3203.28,496.9290444262716,6.963299365338978,179.77,,,,,3204.7367006346612,1013.6574524004233,7.566700634661022,359.45,2639.6969679087297,216.65340126932202,10.800203807966136,268.98,2624.9512863138993,212.60370698127124,13.65319746135591,265.33,3120.652076517543,212.2,3.609592384067728,89.95,2717.227273620679,217.77670063466104,11.526598730677955,269.69,2735.340878697967,214.57670063466102,12.379796192033865,269.69,3007.4739492271187,881.12,7.983299365338977,89.71,3205.99,797.4999365338977,9.929796192033862,359.99,3108.9487771522026,212.19,3.6467006346610233,89.95,2927.653949227118,880.72,7.993299365338977,89.71,,,,,,,,,2780.423949227118,879.95,7.98,89.69,3208.02,448.9342549390674,7.146700634661023,359.77,2448.797171716696,125.27822919440705,12.169796192033866,244.2651220184721,2706.0906498617787,879.5532993653391,7.983299365338977,89.69,3081.9527514075426,215.47,8.086700634661023,269.95,2841.0495289179653,208.54,11.193401269322042,89.69,,,,,,,,,1b,2,1568022227
11724,11724,341.4665008330957,1568022614.7875488,341.4665008330957,-75.74669600182875,553.4961670319127,96.47869263626984,681.5755757272958,0.99287211894989,574.9662723370816,134.84655356501588,726.4584707621711,0.99770849943161,575.3326190007948,69.36262680359005,723.9696683062718,0.9896843433380128,563.1692851543012,164.86888795844837,748.5211864775273,0.6155461668968201,578.1533014452298,21.316827173644285,746.5229437225229,0.7609223127365112,425.6130242105168,215.10664650641067,588.574546616162,0.9749253988265992,439.16040707385775,-37.056941908892405,598.2526697490841,0.7523553967475891,525.4427770613449,274.20914198912584,371.5209014764498,0.4215049743652344,505.51836800087403,-116.11709739924513,392.7985330310032,0.17937317490577698,711.2440635342291,309.2748035193657,190.6862612429372,0.7530120611190796,746.1557453276915,-156.73156366184514,166.6053154130779,0.5667115449905396,317.3663545425373,177.3317601965166,176.4748803714836,0.43990978598594666,330.7992780584661,-35.349199786979725,196.01157102123256,0.8143452405929565,625.8237497233451,194.39708205714214,43.657647583809855,0.06246569752693176,532.155368257097,-55.39623433370775,-75.04292509429362,0.4892106354236603,514.0942760741747,223.8665614816819,-447.34924159855524,0.007587909698486328,433.6003783567368,-83.31357936917993,-564.8082476000975,0.0034689605236053467,3132.0560530824537,211.09,3.646650083309568,88.91975124964351,3206.096650083309,62.23799333523461,7.973399666761731,179.26,3203.28,496.6944941683303,6.966650083309567,179.77,,,,,3204.7333499166907,1013.9087562482176,7.563349916690432,359.45,2639.3384410858757,216.6466998333809,10.780099500142596,268.98,2624.495588669899,212.56684908359475,13.66660033323827,265.33,3120.7760530824544,212.2,3.6498009997148073,89.95,2716.83859033609,217.77334991669045,11.533300166619133,269.69,2734.9253896696137,214.57334991669043,12.399900499857404,269.69,3007.742006664765,881.12,7.986650083309567,89.71,3205.99,797.8350083309567,9.949900499857405,359.99,3109.069402999145,212.19,3.6433499166904326,89.95,2927.922006664765,880.72,7.996650083309567,89.71,,,,,,,,,2780.692006664765,879.95,7.98,89.69,3208.02,449.17215591497927,7.143349916690433,359.77,2448.418540586019,125.12409616775992,12.189900499857405,245.73273648959045,2706.355356581456,879.5566500833095,7.986650083309567,89.69,3081.6813432519252,215.47,8.083349916690434,269.95,2841.4248093306715,208.54,11.186699833380866,89.69,,,,,,,,,1b,2,1568022227
11725,11725,341.5,1568022614.8214386,341.5,-75.81100882224514,563.5570947693695,103.48050069208529,686.3176299197635,0.9975284337997437,571.7429595360225,131.39651008515608,725.2256184900607,0.9964183568954468,578.3709513889169,67.45321673532715,726.7284823535449,0.9878221750259399,559.5327084246608,162.72570998189704,747.0095264404894,0.5271697044372559,567.7148719755196,18.824348042485173,744.2320815666393,0.6740180253982544,430.63229384696837,211.6370568782666,588.7617203570143,0.9748056530952454,434.16726419024087,-38.400711661768796,597.1760893581181,0.745972216129303,526.1863748784233,275.68400737357797,370.957635077958,0.4162780046463013,499.808965160258,-117.98328837575892,402.8811365957437,0.19083842635154724,713.262542175892,307.3510433267752,189.76774201109745,0.8227198123931885,741.282822661645,-156.8644823924471,163.30418641200487,0.5399515032768251,289.3151454227882,174.03918253980743,159.88572491288082,0.4714768826961517,327.71813931835413,-35.18333035020706,186.43064450697915,0.8085165023803711,619.5371231384349,193.4467659852401,36.741266207747174,0.09536060690879823,529.92387681001,-60.210048914536074,-63.99133777459505,0.6469054222106934,519.6531159321702,217.3547269547773,-430.23116964182714,0.016168862581253052,306.16036441961506,-91.81650967411801,-671.1391906896135,0.006095677614212036,3132.18,211.09,3.65,88.97,3206.1,61.97,7.96,179.26,3203.28,496.46,6.97,179.77,,,,,3204.73,1014.16,7.56,359.45,2638.98,216.64,10.76,268.98,2624.04,212.53,13.68,265.33,3120.9,212.2,3.69,89.95,2716.45,217.77,11.54,269.69,2734.51,214.57,12.42,269.69,3008.01,881.12,7.99,89.71,3205.99,798.17,9.97,359.99,3109.19,212.19,3.64,89.95,2928.19,880.72,8.0,89.71,,,,,,,,,2780.96,879.95,7.98,89.69,3208.02,449.41,7.14,359.77,2448.04,124.97,12.21,247.2,2706.62,879.56,7.99,89.69,3081.41,215.47,8.08,269.95,2841.8,208.54,11.18,89.69,,,,,,,,,1b,2,1568022227
11726,11726,341.5324609866977,1568022614.8536994,341.5324609866977,-108.29150819301064,584.0722532370921,102.2517055862648,695.0265547400132,0.9980554580688475,571.1880195418655,130.72444900938828,725.8723645619258,0.9966123104095459,578.1062844543944,67.58351704083047,727.8695519651812,0.9899568557739258,557.9845095575682,159.34474002312388,747.7111379246193,0.6595860719680786,572.9915236757382,20.110450333997022,744.1049402042457,0.7506787776947021,422.36032991691536,211.09152771422526,585.2283086686941,0.9755505323410034,433.31250162646484,-41.24873590326562,597.092934977037,0.6595967411994934,526.1231251912925,276.35226861451997,371.44077172885284,0.8043755292892456,492.24558827451324,-120.73546346284569,404.28864155208214,0.1229395866394043,714.7197943537982,306.91651652450236,187.1552411176577,0.7071380615234375,742.7357356035945,-156.34012776014384,164.20081222860114,0.6435697674751282,299.43767538140486,171.34418040340896,164.40855355381703,0.5129289031028748,328.58681290451995,-36.38377650101242,182.40772380518916,0.8209928274154663,604.3108531163091,191.67492530874654,23.504293941570097,0.10919713973999023,529.1463671375276,-65.97252802686138,-61.30310373580633,0.5536329746246338,516.4982187230021,213.80728365858948,-429.5861228682164,0.018967777490615845,231.3623903560669,-104.12784563043041,-738.6882751945975,0.008530944585800171,3132.296859552111,211.09,3.646753901330232,88.9992148880279,3206.10324609867,61.71031210641857,7.966492197339535,179.26,3203.28,496.23601919178594,6.966753901330232,179.77,,,,,3204.73,1014.4034574002327,7.540523407981392,359.45,2638.6261752449955,216.6335078026605,10.795707085367448,268.98,2623.5985305809118,212.49429291463252,13.660523407981394,265.33,3121.016859552112,212.2,3.664031210641857,89.95,2716.0799447516465,217.77,11.507539013302322,269.69,2734.107483764949,214.56675390133026,12.394031210641858,269.69,3008.266441794912,881.1232460986697,7.977015605320929,89.71,3205.99,798.491363768307,9.966753901330232,359.99,3109.310105650781,212.19,3.65623049334884,89.95,2928.449687893581,880.7232460986697,7.990261703990696,89.71,,,,,,,,,2781.219687893581,879.9532460986699,7.98,89.69,3208.02,449.64371910422335,7.146492197339534,359.77,2447.6731908503157,124.82392555986044,12.184031210641859,247.47591838693023,2706.879687893581,879.56,7.986753901330233,89.69,3081.147066007749,215.47,8.076753901330232,269.95,2842.1603169523437,208.5432460986697,11.157277309311624,89.69,,,,,,,,,1b,2,1568022227
11727,11727,341.56592258513365,1568022614.8869548,341.56592258513365,-108.40348497547238,568.2013750895289,91.62450805455488,689.6200500684074,0.9981517791748048,578.416679490354,123.75908791532407,727.920259084498,0.9958738684654236,570.6490583666888,58.18453986694196,725.8700592951204,0.9840399026870728,568.7613782264223,151.2685764405014,746.0165093106657,0.7604088187217712,588.9054082654703,19.730941878643264,747.8768714174321,0.6574746370315552,435.06987701025525,207.70578173826772,589.4765992282196,0.9771182537078856,433.2952853899086,-39.04176890823133,596.8021223033844,0.9606536626815796,526.6213105702382,276.1214402805919,370.4425704874423,0.4268159866333008,492.4768063984445,-121.39234240750307,404.7376457345646,0.10752195119857788,719.5873215453547,313.2351276912541,187.1437096953956,0.7776960134506226,746.6649872928743,-154.60172599277158,163.8262071349535,0.5400282740592957,280.05246668391607,171.58941062527353,150.41724215644166,0.5993247032165527,316.29326818438363,-41.65735856512384,167.11293122869517,0.8411889672279358,598.3302408181153,193.47495943488056,12.190849390673435,0.5131798982620239,536.5232190346056,-69.58625481277238,-54.89899242766489,0.5968990325927734,510.4659171357951,211.1866454307626,-437.41615879326486,0.01954787969589233,525.5645781015172,-33.05843584956205,-426.5496241528945,0.007424920797348022,3132.4173213064805,211.09,3.643407741486642,89.02933032662024,3206.106592258513,61.44261931893138,7.9731845170267155,179.26,3203.28,496.00513416257826,6.963407741486642,179.77,,,,,3204.73,1014.6544193885018,7.520446448919853,359.45,2638.261443822044,216.62681548297329,10.832514843646932,268.98,2623.1434528421837,212.45748515635304,13.640446448919851,265.33,3121.1373213064808,212.2,3.6372619318931374,89.95,2715.698482529477,217.77,11.474077414866427,269.69,2733.692559944344,214.56340774148663,12.367261931893136,269.69,3008.5307884225554,881.1265922585134,7.963630965946568,89.71,3205.99,798.8226335928224,9.963407741486645,359.99,3109.4339135649943,212.19,3.672961292566789,89.95,2928.717380681069,880.7265922585134,7.9802232244599285,89.71,,,,,,,,,2781.4873806810688,879.9565922585133,7.98,89.69,3208.02,449.8846426129618,7.153184517026715,359.77,2447.2950747879904,124.67334836689889,12.15726193189314,247.7603419736354,2707.147380681069,879.56,7.983407741486642,89.69,3080.876027060418,215.47,8.073407741486642,269.95,2842.531740694982,208.54659225851339,11.133854190406497,89.69,,,,,,,,,1b,2,1568022227
11728,11728,341.6,1568022614.9208221,341.6,-108.51569008845956,563.485720060989,83.61043349776975,688.1858818464807,0.9977846145629884,581.8249954188833,115.54337200654192,730.1781637721733,0.9677479863166808,571.5787327676654,53.01910313416071,726.9300921454608,0.9797181487083436,545.9884716686806,161.2395267395768,743.9146664317192,0.7770944237709045,584.4828022406767,15.960838420426743,756.7253902551881,0.8389551639556885,436.82645135095856,205.33349142031963,587.8841926265147,0.9705479145050048,430.2834065671276,-45.03307111273948,594.3560924173124,0.9504197835922241,527.1492368023684,275.2079768214041,369.3372286628109,0.8623817563056946,505.6737911514194,-124.48412294616112,377.8274306154132,0.2666128873825073,714.1545279225148,309.36632906613085,186.09188671846414,0.7677515745162964,747.2044994577627,-153.68053465206768,171.70401335367913,0.2559228539466858,294.6159711131725,171.21213139561402,157.08938052590224,0.6181102395057678,320.7838605287693,-39.982035364233276,166.9026130505516,0.8257352113723755,575.1101385700614,195.87133072083947,-9.960897652240051,0.4063432216644287,550.8185367281693,-71.7700599151752,-38.00446989804875,0.5472988486289978,514.1809519939994,210.05023900353558,-463.2810479252034,0.0366150438785553,682.1316909114038,-25.60065388777493,-260.14613313629667,0.010330915451049805,3132.54,211.09,3.64,89.06,3206.11,61.17,7.98,179.26,3203.28,495.77,6.96,179.77,,,,,3204.73,1014.91,7.5,359.45,2637.89,216.62,10.87,268.98,2622.68,212.42,13.62,265.33,3121.26,212.2,3.61,89.95,2715.31,217.77,11.44,269.69,2733.27,214.56,12.34,269.69,3008.8,881.13,7.95,89.71,3205.99,799.16,9.96,359.99,3109.56,212.19,3.69,89.95,2928.99,880.73,7.97,89.71,,,,,,,,,2781.76,879.96,7.98,89.69,3208.02,450.13,7.16,359.77,2446.91,124.52,12.13,248.05,2707.42,879.56,7.98,89.69,3080.6,215.47,8.07,269.95,2842.91,208.55,11.11,89.69,,,,,,,,,1b,2,1568022227
11729,11729,341.63373658448114,1568022614.954525,341.63373658448114,-71.85009938383101,560.014021435255,84.94494459709344,686.1098705997731,0.9985300302505492,578.221362674253,114.61074055132521,729.7743053138362,0.9686526656150818,580.6517165754576,52.91520595389642,729.7798632092007,0.9788084030151368,551.344694311512,158.38146149860398,748.1774821509305,0.6924557089805603,585.3094784916809,12.890040700209775,754.9003196162918,0.8881022930145264,431.66662675191697,201.61996849144626,587.9625914629885,0.9618726968765259,432.26586179697904,-44.85063304636295,598.146173743178,0.982714295387268,540.329400452075,274.7213488580195,363.41447997809996,0.9714968204498292,500.88105570632683,-124.4573803201943,394.4987289847566,0.0959220826625824,708.0350317503212,312.257064027129,183.65377948555908,0.72702956199646,748.1454624507637,-153.12774074172268,165.00104501963187,0.4923979640007019,299.03369840582064,171.19028861102947,136.69768550102017,0.06604215502738953,324.0384414360693,-44.611258843470715,175.1041355629377,0.8145112395286559,564.0026157538256,199.21435571166882,-28.30904584382165,0.3233713507652283,561.5649310733658,-74.27972457341303,-20.245455542857822,0.5110360980033875,510.86677264154923,212.33079051976767,-483.2176751225687,0.02008792757987976,1084.9899097156704,2.608869832055269,164.56376868949368,0.0076535046100616455,3132.661451704132,211.09337365844812,3.6366263415518927,89.09373658448109,3206.1133736584484,60.903480982599525,7.976626341551893,179.26,3203.2833736584485,495.5338439086325,6.970120975344321,179.77,,,,,3204.726626341552,1015.163024383608,7.493252683103785,359.45,2637.522271229156,216.61325268310375,10.873373658448108,268.98,2622.2245561095056,212.3828897570708,13.603131707759465,265.33,3121.381451704132,212.2,3.6133736584481073,89.95,2714.922029278468,217.7666263415519,11.450120975344324,269.69,2732.855040010883,214.56,12.346747316896215,269.69,3009.069892675849,881.13,7.96349463379243,89.71,3205.99,799.4939921863626,9.93638439086325,359.99,3109.681451704132,212.19,3.67650536620757,89.95,2929.2565190174005,880.73,7.97,89.71,,,,,,,,,2782.029892675849,879.96,7.976626341551893,89.69,3208.016626341552,450.36952974981557,7.143131707759464,359.77,2446.528776595364,124.36481171138706,12.146868292240535,248.05,2707.689892675849,879.5633736584482,7.976626341551893,89.69,3080.326733665703,215.4666263415519,8.080120975344322,269.95,2843.2844760877397,208.5533736584481,11.103252683103783,89.69,,,,,,,,,1b,2,1568022227
11730,11730,341.66638083487067,1568022614.9871366,341.66638083487067,-108.8536555220605,580.8132515640633,82.08939854721709,694.2296637247498,0.9980370998382568,585.7990531863122,110.57434263396013,730.5428557479689,0.9807441234588624,575.5809844609308,49.638573236521005,724.4115119552897,0.9958436489105223,555.5541415453546,156.10287209994618,750.1519091988797,0.77547287940979,594.7343312554067,10.474026054172556,757.7748095071197,0.8701848983764648,425.43071725593904,214.7753388169621,590.0165959869526,0.930099606513977,428.80013679630713,-47.432933797065324,597.2019067281335,0.9774563908576964,525.7992105608665,274.16663272989246,367.38801598879036,0.63390052318573,495.7001713518372,-124.33827902794313,401.4150065837882,0.09824702143669127,711.3803328925868,313.6642671849657,190.97089675448882,0.6685631275177002,751.5331159770634,-152.69749921024828,164.81121602286962,0.388344407081604,304.40614868292886,168.01968379601905,155.07624635861652,0.6339936256408691,338.87527452836366,-42.290609152092784,184.1324943205981,0.8049051761627197,549.1636822379245,199.6169760448988,-35.39561114012633,0.3697143197059631,571.5480321395305,-73.4668581120456,-1.6262221460026467,0.5081729888916016,496.8321004227552,210.87816100870074,-505.5207904590098,0.02327901124954224,1616.0283587606846,40.83767051157106,720.3464860552734,0.005197525024414063,3132.7789710055345,211.09663808348702,3.633361916512933,89.12638083487066,3206.116638083487,60.64559140452175,7.973361916512934,179.26,3203.286638083487,495.3053341559053,6.979914250461199,179.77,,,,,3204.723361916513,1015.40785626153,7.4867238330258665,359.45,2637.1664488999104,216.60672383302585,10.876638083487068,268.98,2621.783858729246,212.34698108164227,13.586809582564669,265.33,3121.4989710055347,212.2,3.6166380834870666,89.95,2714.546620398987,217.7633619165129,11.4599142504612,269.69,2732.45351573109,214.56,12.353276166974132,269.69,3009.331046678965,881.13,7.976552333948266,89.71,3205.99,799.8171702652196,9.913533415590537,359.99,3109.798971005535,212.19,3.663447666051734,89.95,2929.5144085954785,880.73,7.97,89.71,,,,,,,,,2782.291046678965,879.96,7.973361916512934,89.69,3208.013361916513,450.60130392758174,7.126809582564667,359.77,2446.159896565961,124.21464815959493,12.163190417435331,248.05,2707.951046678965,879.5666380834871,7.973361916512934,89.69,3080.0623152375474,215.4633619165129,8.089914250461199,269.95,2843.646827267064,208.556638083487,11.096723833025868,89.69,,,,,,,,,1b,2,1568022227
