,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,H_in-C_out.10_x,H_in-C_out.10_y,H_in-C_out.10_speed,H_in-C_out.10_angle,H_in-C_out.11_x,H_in-C_out.11_y,H_in-C_out.11_speed,H_in-C_out.11_angle,H_in-C_out.13_x,H_in-C_out.13_y,H_in-C_out.13_speed,H_in-C_out.13_angle,C_in-E_out.9_x,C_in-E_out.9_y,C_in-E_out.9_speed,C_in-E_out.9_angle,C_in-E_out.10_x,C_in-E_out.10_y,C_in-E_out.10_speed,C_in-E_out.10_angle,A_in-D_out.21_x,A_in-D_out.21_y,A_in-D_out.21_speed,A_in-D_out.21_angle,A_in-D_out.23_x,A_in-D_out.23_y,A_in-D_out.23_speed,A_in-D_out.23_angle,A_in-D_out.24_x,A_in-D_out.24_y,A_in-D_out.24_speed,A_in-D_out.24_angle,D_in-A_out.22_x,D_in-A_out.22_y,D_in-A_out.22_speed,D_in-A_out.22_angle,H_in-C_out.14_x,H_in-C_out.14_y,H_in-C_out.14_speed,H_in-C_out.14_angle,H_in-C_out.15_x,H_in-C_out.15_y,H_in-C_out.15_speed,H_in-C_out.15_angle,H_in-C_out.16_x,H_in-C_out.16_y,H_in-C_out.16_speed,H_in-C_out.16_angle,C_in-E_out.11_x,C_in-E_out.11_y,C_in-E_out.11_speed,C_in-E_out.11_angle,A_in-D_out.25_x,A_in-D_out.25_y,A_in-D_out.25_speed,A_in-D_out.25_angle,C_in-E_out.12_x,C_in-E_out.12_y,C_in-E_out.12_speed,C_in-E_out.12_angle,H_in-C_out.17_x,H_in-C_out.17_y,H_in-C_out.17_speed,H_in-C_out.17_angle,H_in-C_out.18_x,H_in-C_out.18_y,H_in-C_out.18_speed,H_in-C_out.18_angle,H_in-C_out.19_x,H_in-C_out.19_y,H_in-C_out.19_speed,H_in-C_out.19_angle,D_in-A_out.23_x,D_in-A_out.23_y,D_in-A_out.23_speed,D_in-A_out.23_angle,B_in-A_out.39_x,B_in-A_out.39_y,B_in-A_out.39_speed,B_in-A_out.39_angle,A_in-B_out.31_x,A_in-B_out.31_y,A_in-B_out.31_speed,A_in-B_out.31_angle,H_in-C_out.20_x,H_in-C_out.20_y,H_in-C_out.20_speed,H_in-C_out.20_angle,E_in-C_out.0_x,E_in-C_out.0_y,E_in-C_out.0_speed,E_in-C_out.0_angle,H_in-C_out.21_x,H_in-C_out.21_y,H_in-C_out.21_speed,H_in-C_out.21_angle,H_in-C_out.22_x,H_in-C_out.22_y,H_in-C_out.22_speed,H_in-C_out.22_angle,scenario,participant_id,source_file
11071,11071,390.3667948959857,1569576265.5736473,390.3667948959857,-89.62234092367126,535.1010959769543,-46.62185825877568,665.0614218657859,0.9970694780349731,519.1739001350817,-23.672194304081426,712.8248112384131,0.9460110068321228,534.1600019843917,-89.45627820406277,699.8650298306892,0.9021870493888856,490.99430775262186,4.48214256198365,726.975183530341,0.9032023549079896,494.6938510401328,-140.85926937066415,687.4765274301114,0.6539990305900574,369.3042557608706,110.20005975181296,632.3451975955778,0.5443267226219177,420.2210556425272,-137.54503532406747,533.0687480487175,0.9828694462776184,236.22181348498054,355.6415118524884,614.6973377645734,0.6100672483444214,529.6165242062547,-217.6566834009953,293.59409670225136,0.5329773426055908,323.95885470144907,568.3668666973457,641.9336992090326,0.4305391311645508,674.0385293109844,-218.36452280830414,118.95054213465627,0.6135455965995789,313.45909212893366,134.40560818164812,155.83432744194755,0.7149125337600708,382.21206383639833,-61.20309147375082,198.46011430946857,0.7618245482444763,698.7462971284323,158.58830980880282,-19.64938711103622,0.22925761342048645,613.2844801448364,-93.70560243531662,28.21395396975041,0.7006866931915283,327.9168296293875,188.3655755750425,-636.2134842560548,0.007140606641769409,736.5102060567444,-108.19013597191831,15.85465494044442,0.09039852023124696,3166.2871411151473,212.70332051040143,3.6666794895985673,91.34355132317565,3204.7466794895986,189.86911521769886,6.9732820416057315,179.26,3205.856679489599,80.51235879050887,7.676641020802865,179.26,3206.006717958395,189.61884593612893,8.99328204160573,178.49362826076703,3203.46,1147.5442822302941,7.406602552007163,359.45,3203.5933205104016,1133.154282230294,7.369961531204297,359.45,3315.776679489599,55.38583317609312,6.423282041605732,178.76,3315.463358979197,69.80915368649455,6.493320510401433,178.76,3154.6538206047453,212.23,3.8632820416057294,89.95,2466.998768998537,138.03907674890314,12.006679489598568,232.79,3139.4176796782867,881.78,7.956679489598567,89.71,3111.2243591678853,881.64,7.953282041605731,89.71,3086.6443591678853,881.5166794895987,7.990038468795703,89.71,3205.99,805.6210771262796,8.46671795839427,359.99,3143.577179583943,212.22,4.043320510401433,89.95,3206.0,735.0244361054766,8.630038468795702,359.99,2953.7443591678857,880.85,7.996679489598567,89.71,2746.5675642719,880.07,6.979961531204298,89.69,2750.5776796782866,881.39,7.953320510401433,89.69,3048.6689998113125,215.44,7.866602552007163,269.95,2368.428268904193,113.4199615312043,13.446756427189973,268.77,2869.430038468796,50.89475604981345,14.870038468795702,179.08,2673.924359167885,879.38,7.973320510401432,89.69,3202.1566794895984,938.6522049153259,8.833397447992837,179.45,2734.432666540875,641.257410396717,7.846602552007162,318.43,2751.3559870512763,622.180769375914,7.966641020802865,318.43,1b,30,1569575905
11072,11072,390.4,1569576265.6072125,390.4,-93.92041385550225,529.0070763352678,-47.086784492188364,664.1147294988666,0.9973119497299194,519.0674099275243,-25.451786041070815,713.6237340444002,0.9928961992263794,535.3959472022707,-85.78267661933256,699.3147390993242,0.996147871017456,481.564997289835,9.518317135434494,721.1101961975621,0.8901892900466919,494.682875891678,-141.04985349098018,687.4748655394293,0.6422233581542969,371.72042332986814,101.78906067434255,629.6824688052699,0.8671286702156067,421.1702334358217,-150.6719010297394,528.9126488454276,0.7832081317901611,217.93231161883392,355.925231818757,613.4127671733407,0.6419118642807007,507.7600308226747,-210.09696449391282,296.9014712789931,0.2831215262413025,315.27759713526365,573.0239444518847,643.2712208633262,0.3931379616260529,681.1775738358588,-209.79938504458264,115.13735782685013,0.8796638250350952,308.07124453122424,136.97890360082872,152.71540241567737,0.721642792224884,398.35638987956423,-62.60448958757139,194.23376192083248,0.6560828685760498,704.9257952038789,159.27461931591532,-15.340889790449125,0.1964363753795624,608.8994411429387,-95.56195033157505,19.507872991911086,0.6755472421646118,324.44652204551954,189.57815756865887,-639.4597159552624,0.007226794958114623,766.0514908040486,-106.402119532293,44.095591157548796,0.08044701814651489,3166.41,212.7,3.67,91.4,3204.75,189.64,6.96,179.26,3205.86,80.26,7.67,179.26,3206.02,189.32,8.98,178.57,3203.46,1147.79,7.39,359.45,3203.59,1133.4,7.36,359.45,3315.78,55.17,6.41,178.76,3315.47,69.59,6.49,178.76,3154.78,212.23,3.85,89.95,2466.68,137.8,12.01,232.79,3139.68,881.78,7.96,89.71,3111.49,881.64,7.94,89.71,3086.91,881.52,8.0,89.71,3205.99,805.9,8.48,359.99,3143.71,212.22,4.04,89.95,3206.0,735.31,8.64,359.99,2954.01,880.85,8.0,89.71,2746.8,880.07,6.97,89.69,2750.84,881.39,7.95,89.69,3048.41,215.44,7.85,269.95,2367.98,113.41,13.47,268.77,2869.44,50.4,14.88,179.08,2674.19,879.38,7.97,89.69,3202.16,938.36,8.85,179.45,2734.26,641.45,7.83,318.43,2751.18,622.38,7.96,318.43,1b,30,1569575905
11073,11073,390.433166392514,1569576265.6405747,390.433166392514,-84.87820486825973,533.1375914673629,-46.28441481316729,665.5960919307901,0.9970657825469972,515.5500487402268,-22.98585704129125,712.9249474495044,0.9428279399871826,549.4434610477056,-81.39216811061384,704.7829491893515,0.9554712772369384,484.8393958463642,10.297908184256565,721.9835977366529,0.887211799621582,497.66345145674586,-141.3846814820281,688.6122335177482,0.6516214609146118,374.8360374077124,107.08344957786119,633.263048848911,0.5418279767036438,420.4966382489183,-139.18258575530956,532.2339226637108,0.9844973087310792,242.63002230799952,351.8930901102117,621.3888903535442,0.6498509049415588,525.2984795422102,-216.0244637608017,295.7930055576219,0.5870670080184937,324.74311214288036,565.777162416372,645.7716726990329,0.5008987188339233,681.7350031771239,-208.70876206916137,131.065594556143,0.8178635835647583,297.8980798389322,138.88026686857066,145.78973878362294,0.7718327045440674,375.45177293286,-62.196519688127744,189.77006878575767,0.7882976531982422,719.4038197862159,158.86919069716845,-2.1598732966066905,0.2655852138996124,611.8101052682301,-96.43022852315252,21.489014212249856,0.681955099105835,326.64625510439674,190.79099966026038,-638.6259968116102,0.00627511739730835,780.7760448223198,-106.80539167155092,57.89800982386475,0.06454381346702576,3166.5293990130504,212.6966833607486,3.660050082245809,91.45638286727377,3204.75,189.40783525240218,6.9633166392513965,179.26,3205.863316639252,80.00461877764243,7.676633278502795,179.26,3206.029949917754,189.02150246737426,8.999899835508382,178.64628270278214,3203.4566833607487,1148.032114665352,7.373416803743014,359.45,3203.59,1133.6454313046033,7.3732665570055875,359.45,3315.7833166392516,54.951101809407795,6.439849753262572,178.76,3315.473316639251,69.3744184486592,6.453516968234633,178.76,3154.909348930805,212.23,3.8400500822458095,89.95,2466.364919271117,137.55788533464806,11.99010016449162,232.79,3139.945331140112,881.78,7.96,89.71,3111.75201450086,881.64,7.956583196256986,89.71,3087.175331140112,881.52,7.9900500822458085,89.71,3205.99,806.1852309756201,8.48994991775419,359.99,3143.8459822093073,212.22,4.046633278502794,89.95,3206.0,735.5985476148713,8.663216474759778,359.99,2954.2753311401125,880.8533166392514,7.9900500822458085,89.71,2747.032164747598,880.0733166392514,6.97994991775419,89.69,2751.1053311401124,881.3933166392512,7.963266557005587,89.69,3048.1479854991394,215.44,7.85994991775419,269.95,2367.535570340313,113.40005008224578,13.45010016449162,268.77,2869.4466332785028,49.909137390793255,14.876683360748606,179.08,2674.4520145008605,879.3833166392512,7.97,89.69,3202.163316639251,938.0648191066257,8.846683360748601,179.45,2734.087534758928,641.6456817158323,7.8333166392513975,318.43,2751.004218119676,622.5756817158324,7.9699499177541915,318.43,1b,30,1569575905
11074,11074,390.4667869146208,1569576265.6743937,390.4667869146208,-84.87820486825973,528.5883961792754,-46.17145788294756,664.9998200100249,0.9968903064727784,515.6007102644527,-22.729590487420264,712.0529061626538,0.9402135610580444,536.2369869943852,-81.36372171437094,701.0345659855395,0.9571406841278076,490.48887819955024,5.357946892742376,727.3579933799437,0.8991749286651611,495.15185154755096,-141.29343982153503,687.9585037039258,0.6570546627044678,379.18003419310287,107.52945155795956,635.3138510688043,0.5506133437156677,420.17687914241293,-137.9693748129343,533.1822743489938,0.9832484126091005,251.86886604600963,350.15465723514365,625.0824695925378,0.6536694169044495,526.059018770602,-217.8468680261965,293.03808004634163,0.5735418796539307,329.394871938604,568.0792461654096,641.5617221722113,0.4473830759525299,675.2219588200486,-208.50154594763544,129.1406256338094,0.7618215084075928,299.45015647224767,135.60462862642066,149.9749056287674,0.7483494877815247,380.2410091967792,-62.648666223265636,196.10991588254325,0.7614908814430237,704.9453326183177,158.82359736168223,-9.105393075837329,0.3214108943939209,607.5139481718403,-95.41317647754994,20.68444146149088,0.7317434549331665,327.73532841999247,190.56868242437287,-638.5596572353872,0.005293935537338257,783.9720836108593,-107.21794462817651,64.13450580903228,0.06150472164154053,3166.650432892635,212.6933213085379,3.649963925613759,91.51353775485536,3204.75,189.1724915976544,6.96667869146208,179.26,3205.866678691462,79.7457407574198,7.683357382924163,179.26,3206.0400360743865,188.71891776841275,9.020072148772485,178.72360990362785,3203.4533213085383,1148.277544476732,7.356606542689597,359.45,3203.59,1133.894223168194,7.386714765848322,359.45,3315.786678691462,54.72920636350268,6.470108223158724,178.76,3315.476678691462,69.15588505496477,6.4165343939171136,178.76,3155.040468967021,212.23,3.8299639256137583,89.95,2466.045524311103,137.31245552326808,11.969927851227515,232.79,3140.2142953169664,881.78,7.96,89.71,3112.0176166255046,881.64,7.973393457310403,89.71,3087.4442953169664,881.52,7.979963925613759,89.71,3205.99,806.474367465739,8.50003607438624,359.99,3143.983826349945,212.22,4.053357382924161,89.95,3206.0,735.8910461572009,8.686750840234566,359.99,2954.5442953169663,880.8566786914621,7.979963925613759,89.71,2747.267508402346,880.0766786914621,6.990036074386241,89.69,2751.3742953169667,881.3966786914621,7.976714765848322,89.69,3047.882383374495,215.44,7.870036074386242,269.95,2367.085055344081,113.38996392561377,13.429927851227518,268.77,2869.453357382925,49.41155366361208,14.87332130853792,179.08,2674.7176166255044,879.3866786914621,7.97,89.69,3202.1666786914616,937.7655964598747,8.84332130853792,179.45,2733.912708043972,641.8440427962628,7.83667869146208,318.43,2750.826029352509,622.7740427962627,7.980036074386241,318.43,1b,30,1569575905
11075,11075,390.5,1569576265.7078028,390.5,-84.87820486825973,527.7204420328308,-45.13715101067979,656.7343587827463,0.9971051812171936,519.1020978570185,-23.44084381508614,713.0325292996811,0.9431335926055908,535.1457844970961,-81.7218244936302,700.8691022167122,0.9551020860671996,490.94860150682166,4.356099524335242,728.0901539701051,0.910168707370758,494.9124184224687,-140.57821461968894,687.3211918248363,0.6510142087936401,380.1987619904062,108.17956588651128,635.8937648228987,0.5209966897964478,420.229227747622,-136.92442039710176,533.2102122575482,0.9822990894317628,254.3356245992909,350.5310189889512,624.4176361507664,0.6603531837463379,526.288593167917,-219.13483023813183,292.1427674325668,0.597308874130249,330.3834000147018,565.0228701966778,640.4921037973187,0.3431108593940735,690.1640371236031,-206.45753667271043,120.53085173785645,0.8526027202606201,295.91247066919016,136.2379674129503,146.7357051610006,0.7575682401657104,380.09680391130087,-63.33738281359129,199.0891927710173,0.7221390604972839,690.6728178358333,158.98405032013966,-27.50638885362389,0.18523433804512024,605.3786849016006,-94.68195537808121,24.08899551718995,0.6770493984222412,327.79842085221765,190.284866089448,-637.506665725399,0.007323026657104492,789.5179203089165,-106.6618291813778,67.5456435025732,0.08459192514419556,3166.77,212.69,3.64,91.57,3204.75,188.94,6.97,179.26,3205.87,79.49,7.69,179.26,3206.05,188.42,9.04,178.8,3203.45,1148.52,7.34,359.45,3203.59,1134.14,7.4,359.45,3315.79,54.51,6.5,178.76,3315.48,68.94,6.38,178.76,3155.17,212.23,3.82,89.95,2465.73,137.07,11.95,232.79,3140.48,881.78,7.96,89.71,3112.28,881.64,7.99,89.71,3087.71,881.52,7.97,89.71,3205.99,806.76,8.51,359.99,3144.12,212.22,4.06,89.95,3206.0,736.18,8.71,359.99,2954.81,880.86,7.97,89.71,2747.5,880.08,7.0,89.69,2751.64,881.4,7.99,89.69,3047.62,215.44,7.88,269.95,2366.64,113.38,13.41,268.77,2869.46,48.92,14.87,179.08,2674.98,879.39,7.97,89.69,3202.17,937.47,8.84,179.45,2733.74,642.04,7.84,318.43,2750.65,622.97,7.99,318.43,1b,30,1569575905
11076,11076,390.5,1569576265.7078028,390.5,,531.1006654105745,-46.809645497070726,669.7555993563594,0.9965959787368774,509.9253012586422,-24.804102415198198,714.2386096588632,0.93366277217865,533.584320784118,-88.19493335446525,703.4717417781253,0.8109785318374634,485.6517166968403,8.022587554890436,723.4582592973584,0.8173366785049438,494.4802724343747,-142.603648143366,687.7913719492302,0.708817183971405,385.0992012898921,107.3867779382392,634.8148490421223,0.578565776348114,420.4599544019292,-139.41303019853206,532.2888644303506,0.9836081266403198,245.36471324640686,351.5373233555458,622.1597823981,0.6460627317428589,513.0561704995157,-211.1592040710239,299.0535376344452,0.2109095752239228,317.3208894114559,564.1203106496548,642.0981163420104,0.3551250696182251,700.8913397516278,-206.7617937560128,120.15675452313029,0.7913020849227905,289.3656059559844,159.70022820989269,143.02214578661878,0.12913036346435547,388.42372978930274,-49.420800342690924,190.7468356348165,0.13551273941993713,712.1291959523465,157.26706668927994,-11.412365583933306,0.2268958389759064,604.9584156338938,-101.82117104746824,23.72356726974709,0.544184148311615,327.63923828900965,189.15772506871247,-636.7183911975321,0.01146000623703003,785.7602055215822,-105.78548070456164,67.23742706446271,0.1014576256275177,3166.77,212.69,3.64,91.57,3204.75,188.94,6.97,179.26,3205.87,79.49,7.69,179.26,3206.05,188.42,9.04,178.8,3203.45,1148.52,7.34,359.45,3203.59,1134.14,7.4,359.45,3315.79,54.51,6.5,178.76,3315.48,68.94,6.38,178.76,3155.17,212.23,3.82,89.95,2465.73,137.07,11.95,232.79,3140.48,881.78,7.96,89.71,3112.28,881.64,7.99,89.71,3087.71,881.52,7.97,89.71,3205.99,806.76,8.51,359.99,3144.12,212.22,4.06,89.95,3206.0,736.18,8.71,359.99,2954.81,880.86,7.97,89.71,2747.5,880.08,7.0,89.69,2751.64,881.4,7.99,89.69,3047.62,215.44,7.88,269.95,2366.64,113.38,13.41,268.77,2869.46,48.92,14.87,179.08,2674.98,879.39,7.97,89.69,3202.17,937.47,8.84,179.45,2733.74,642.04,7.84,318.43,2750.65,622.97,7.99,318.43,1b,30,1569575905
11077,11077,390.5248851366568,1569576265.7412612,390.5248851366568,-84.87820486825973,536.5913172276878,-46.84286397778689,667.6555498904278,0.9971375465393066,510.1172312855198,-24.37112607862033,712.0425845653442,0.9461739659309388,538.0278069641483,-89.90201534408155,701.8613928285565,0.8914924860000609,480.77746465809685,9.380876685459725,721.2350672055012,0.8892211318016052,491.375148147349,-141.13845532356987,687.1082117570403,0.6434240937232971,378.03896038946334,108.45992319635769,634.7258708638761,0.5322449207305908,420.05397349680015,-138.99777515493426,533.3264795695109,0.9834229350090028,248.29202251186646,350.4126674727597,622.4860304297904,0.6118358373641968,507.3616345167396,-207.31490061243642,302.9968206932251,0.29353976249694824,312.8036745953461,564.4219110713105,642.946049208614,0.4680010080337525,696.4117323560675,-204.78251653201454,123.52945168740987,0.8410966396331787,299.43574282181544,142.2701259996861,146.9491072404013,0.7615692019462585,388.39022981537084,-43.29586721051964,186.5465628980328,0.07813853025436401,714.5083550350099,159.18041291336962,-8.237893969158222,0.22326213121414185,603.3449907138961,-105.43745119589417,26.99186232283997,0.5747011303901672,324.8748038740337,191.30030677717795,-640.8133657453744,0.005722343921661377,786.2787771953043,-108.23946992608921,67.66488369259173,0.06744447350502014,3166.859586491965,212.6850229726686,3.632534459002964,91.60981621865083,3204.752488513666,188.76580404340248,6.97,179.26,3205.8724885136658,79.29838444774275,7.69,179.26,3206.0549770273315,188.1960337700889,9.032534459002964,178.8572358143106,3203.4475114863344,1148.706638524926,7.362396622991108,359.45,3203.5875114863343,1134.3241500112606,7.395022972668643,359.45,3315.794977027331,54.34575809806521,6.492534459002964,178.76,3315.4849770273318,68.77326958439953,6.41732770498518,178.76,3155.264563519296,212.23,3.8224885136656783,89.95,2465.491102688095,136.89082701607114,11.962442568328392,232.79,3140.6765925795885,881.7824885136656,7.9575114863343215,89.71,3112.4790810932545,881.6424885136656,7.982534459002963,89.71,3087.9065925795885,881.5224885136656,7.962534459002963,89.71,3205.99,806.969035147917,8.482626349677535,359.99,3144.2195405466273,212.22,4.035114863343213,89.95,3206.0,736.396500688914,8.71,359.99,2955.0090810932543,880.86,7.977465540997037,89.71,2747.671707442932,880.08,6.987557431671608,89.69,2751.8390810932538,881.4,7.987511486334323,89.69,3047.4234074204114,215.44,7.887465540997037,269.95,2366.306539168799,113.37253445900295,13.417465540997036,268.77,2869.4649770273318,48.54921146381389,14.862534459002964,179.08,2675.1790810932544,879.39,7.967511486334321,89.69,3202.172488513665,937.2510107974203,8.83751148633432,179.45,2733.610597289385,642.1868223062751,7.84,318.43,2750.518108775719,623.1193108199407,7.982534459002963,318.43,1b,30,1569575905
11078,11078,390.5506507001744,1569576265.7759035,390.5506507001744,-106.67883072220656,537.2224354230982,-46.704827478280286,666.8372060019548,0.997225284576416,510.34283320855,-23.992998569326,711.4088126193219,0.948644757270813,546.1930099258238,-82.01865301386215,703.6432740934165,0.9578012228012084,487.0120425001015,4.630182445653006,725.2179373977672,0.9031831622123718,486.74312764873054,-141.09364264873594,686.1835911344089,0.6392924785614014,368.30705001011705,108.78450693192062,632.4460681856026,0.5228366851806641,419.8621110546977,-136.71474897688515,534.1240820312539,0.9827039241790771,239.96170422458573,351.9530210526006,619.53579661246,0.6346125602722168,521.406213826647,-215.71997036396687,295.54045815974416,0.5447285771369934,321.02028964117835,563.0148784335506,639.7739394628986,0.3348602652549744,685.8132008867925,-206.76309211491298,115.88239544160317,0.8333830833435059,310.5797124497417,136.69964680581649,154.87577558140688,0.7573025226593018,368.11862953444887,-58.42209448384095,187.80072056956547,0.7672897577285767,715.5315859053649,159.26538985524718,-7.445320208645454,0.2466726601123809,601.221357930525,-97.75248921307276,22.609525285973806,0.6818403601646423,326.7908335675641,190.29324440857482,-639.2979875472589,0.00914272665977478,786.7275938160217,-107.56448984271444,67.58414043877565,0.0958036482334137,3166.952342520628,212.67986985996512,3.6248047899477,91.65104112027893,3204.7550650700177,188.58544509877967,6.97,179.26,3205.8750650700176,79.09998960865764,7.69,179.26,3206.0601301400347,187.964143698431,9.0248047899477,178.91649661040097,3203.444934929982,1148.8998802513074,7.385585630156898,359.45,3203.5849349299824,1134.5148151812905,7.389869859965134,359.45,3315.800130140035,54.1757053788494,6.484804789947701,178.76,3315.4901301400346,68.60064030883197,6.4559760502615,178.76,3155.3624726606627,212.23,3.825065070017433,89.95,2465.2437532783265,136.7053149587448,11.975325350087163,232.79,3140.880140531377,881.7850650700174,7.954934929982567,89.71,3112.6852056013945,881.6450650700174,7.974804789947701,89.71,3088.110140531377,881.5250650700174,7.9548047899477,89.71,3205.99,807.1854658814644,8.454284229808234,359.99,3144.322602800697,212.22,4.009349299825667,89.95,3206.0,736.6206610915167,8.71,359.99,2955.215205601395,880.86,7.985195210052299,89.71,2747.849489831203,880.08,6.974674649912834,89.69,2752.0452056013946,881.4,7.9849349299825665,89.69,3047.219859468623,215.44,7.895195210052299,269.95,2365.9612806176638,113.3648047899477,13.425195210052301,268.77,2869.4701301400346,48.16530456740245,14.854804789947698,179.08,2675.385205601395,879.39,7.964934929982567,89.69,3202.175065070017,937.024273838466,8.834934929982566,179.45,2733.476616359093,642.3388391310285,7.84,318.43,2750.381551289076,623.273904201046,7.974804789947701,318.43,1b,30,1569575905
11079,11079,390.5756470206462,1569576265.8095114,390.5756470206462,-84.87820486825973,531.1680570969562,-47.29819454336851,665.4307064099572,0.9973383545875548,514.9078722546808,-25.68599087114506,712.3920090870081,0.9927598237991332,545.3408720638763,-84.71232723508804,701.9834467406613,0.9957345724105836,487.4491989391755,4.585780337567833,726.1013906633908,0.9016834497451782,496.14906786761856,-139.79203530874895,688.287774476926,0.640402615070343,372.13512677495834,100.5457377242302,628.2134151758803,0.848612904548645,420.7490825708953,-150.88019600607794,529.9051374905105,0.8063967227935791,229.2476139412397,354.4972608946493,616.4947524455273,0.6042405366897583,514.1126434966217,-208.6157681688736,303.0355156508441,0.2545052766799927,323.6323581011651,563.4687303577099,638.9439456638013,0.3068987727165222,673.4272252971546,-208.61210805167642,109.02612261899985,0.8524785041809082,297.6810073737228,137.60821807506505,148.47239676545192,0.7113330364227295,399.3407610214943,-61.11203555276439,195.40123043793758,0.6473830342292786,713.4372838713222,159.55881506552063,-7.735365102390205,0.21082088351249686,587.558766447774,-97.18922753479612,9.428391605206997,0.664726197719574,331.32314248055707,190.57211458537586,-634.5622227191081,0.00638166069984436,785.4611083527902,-106.34441492735328,65.23624699041275,0.07470995187759401,3167.042329274326,212.67487059587083,3.6173058938061575,91.69103523303384,3204.757564702065,188.41047085547703,6.97,179.26,3205.877564702065,78.90751794102471,7.69,179.26,3206.065129404129,187.73917681418476,9.017305893806157,178.97398814748612,3203.442435297936,1149.087352654846,7.408082318581528,359.45,3203.5824352979357,1134.6997879527814,7.3848705958707725,359.45,3315.805129404129,54.01072966373547,6.477305893806157,178.76,3315.495129404129,68.43316496167084,6.493470530969213,178.76,3155.4574586784556,212.23,3.8275647020646137,89.95,2465.0037886017967,136.52534145134777,11.987823510323071,232.79,3141.0776114631044,881.7875647020646,7.952435297935387,89.71,3112.885176165169,881.6475647020646,7.967305893806157,89.71,3088.3076114631044,881.5275647020646,7.947305893806157,89.71,3205.99,807.3954349734278,8.426788277289244,359.99,3144.4225880825843,212.22,3.9843529793538575,89.95,3206.0,736.8381290796215,8.71,359.99,2955.415176165169,880.86,7.992694106193843,89.71,2748.0219644424583,880.08,6.96217648967693,89.69,2752.245176165169,881.4,7.982435297935387,89.69,3047.022388536896,215.44,7.902694106193842,269.95,2365.626329923342,113.35730589380616,13.432694106193845,268.77,2869.475129404129,47.79285939237249,14.847305893806155,179.08,2675.5851761651693,879.39,7.962435297935387,89.69,3202.177564702064,936.8043062183141,8.832435297935385,179.45,2733.34663549264,642.4863174218123,7.84,318.43,2750.2490707905754,623.4238821238769,7.967305893806157,318.43,1b,30,1569575905
11080,11080,390.6,1569576265.8422544,390.6,,536.4636739867353,-47.27013113159746,667.6493297394627,0.9971107244491576,510.1308805809565,-25.691410990782718,712.426532245627,0.9923804402351379,543.0867790182302,-84.81936198208119,702.2891655627136,0.9955819845199584,477.9630695566016,9.238558962247405,719.5251965908194,0.8810960054397583,494.6174442692434,-139.68478721725722,688.7093595134172,0.6227124929428101,373.14750355267853,99.84136284314093,626.4145400520838,0.8309305310249329,415.6775864340476,-153.6634504344289,528.1185940469492,0.8179845809936523,258.2914777278599,345.73905845025877,623.5578188610148,0.5777367353439331,511.29463178428637,-206.1017178367529,306.2163221024194,0.25191545486450195,328.7586235269203,563.1297148743404,638.7492202061347,0.3060259521007538,685.8986191920103,-206.0422110337743,119.05641410739427,0.869624137878418,315.7924053712384,135.9449838965921,156.6680865974233,0.7317879796028137,397.150844738959,-62.19682386285157,192.37511606185203,0.6054810285568237,717.2546313451843,155.7895742085003,-4.56360611024806,0.24368566274642944,607.2218403951364,-93.90797667423632,31.066847486452023,0.6532689332962036,332.8825347330616,191.5384581907071,-631.0296930740193,0.007515609264373779,784.0259960196063,-106.30915056659256,66.23455036580954,0.11123630404472352,3167.13,212.67,3.61,91.73,3204.76,188.24,6.97,179.26,3205.88,78.72,7.69,179.26,3206.07,187.52,9.01,179.03,3203.44,1149.27,7.43,359.45,3203.58,1134.88,7.38,359.45,3315.81,53.85,6.47,178.76,3315.5,68.27,6.53,178.76,3155.55,212.23,3.83,89.95,2464.77,136.35,12.0,232.79,3141.27,881.79,7.95,89.71,3113.08,881.65,7.96,89.71,3088.5,881.53,7.94,89.71,3205.99,807.6,8.4,359.99,3144.52,212.22,3.96,89.95,3206.0,737.05,8.71,359.99,2955.61,880.86,8.0,89.71,2748.19,880.08,6.95,89.69,2752.44,881.4,7.98,89.69,3046.83,215.44,7.91,269.95,2365.3,113.35,13.44,268.77,2869.48,47.43,14.84,179.08,2675.78,879.39,7.96,89.69,3202.18,936.59,8.83,179.45,2733.22,642.63,7.84,318.43,2750.12,623.57,7.96,318.43,1b,30,1569575905
