,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,W_in-P_out.0_x,W_in-P_out.0_y,W_in-P_out.0_speed,W_in-P_out.0_angle,W_in-P_out.1_x,W_in-P_out.1_y,W_in-P_out.1_speed,W_in-P_out.1_angle,W_in-P_out.2_x,W_in-P_out.2_y,W_in-P_out.2_speed,W_in-P_out.2_angle,conflict_1a_1_x,conflict_1a_1_y,conflict_1a_1_speed,conflict_1a_1_angle,conflict_1a_2_x,conflict_1a_2_y,conflict_1a_2_speed,conflict_1a_2_angle,conflict_1a_3_x,conflict_1a_3_y,conflict_1a_3_speed,conflict_1a_3_angle,W_in-P_out.3_x,W_in-P_out.3_y,W_in-P_out.3_speed,W_in-P_out.3_angle,conflict_1g_x,conflict_1g_y,conflict_1g_speed,conflict_1g_angle,scenario,participant_id,source_file
30561,30561,933.0333989975577,1568972734.4230788,933.0333989975577,-92.54185738832408,665.9884128007644,181.81378126180115,609.6706787535103,0.00015896558761596682,675.9434304279848,209.38095879368717,648.8049565319685,0.9134529829025269,725.7915050525658,149.10404935875715,668.2028231931388,0.971000909805298,686.6733232380741,215.28969537450226,681.3469631967696,0.08917021751403809,696.4715376748128,82.75090291852317,690.3775326852609,0.8338127732276917,601.3213073792746,246.94999457982254,606.2022948892981,0.9032626152038574,551.8816839783642,7.528220530341703,564.0338904753835,0.6775923371315002,599.9450216330204,308.7423295394069,362.64936298026186,0.9900568723678588,659.4491621906462,-111.64265050843528,387.90426902980806,0.2398310005664825,740.3675843899643,300.18221506383,204.45659755285442,0.9617703557014464,831.2970267283446,-167.79647952652516,219.721677987168,0.8998987674713135,392.9121942726313,156.7908445087323,167.63294366584185,0.010559111833572388,455.35756102015574,-29.56451029740825,201.9300355205646,0.3624116778373718,790.4881043474803,241.3646682628962,110.04842206108722,0.06992566585540771,696.1449519876944,-32.92223672401815,4.811249103793244,0.6325927972793579,136.66616007735098,307.4394058738505,-700.3440520655954,0.014492064714431763,593.7286777797888,-73.60451532532872,-419.5659607076997,0.0450812578201294,584.572906515875,2098.0431823056174,6.836660100244231,256.6345719779097,,,,,1909.1272116797286,2092.78,8.20005909780192,90.16,1892.697211679729,2092.826660100244,8.22333989975577,90.16,1760.92,798.7695075183174,7.4066994987788455,180.37,1761.02,814.2928474180729,7.396660100244231,180.37,1760.99,1029.166246415631,6.340039398534614,179.85,1573.6738914792404,2095.0066601002445,8.440019699267307,90.57,616.3861676185617,2099.43,7.583359599023076,270.06,1g,24,1568971732
30562,30562,933.0665743115886,1568972734.4565654,933.0665743115886,-85.7669762444172,671.835231982113,188.09400493044785,618.2846670449293,0.004516959190368652,677.7941811874548,216.01084326739,654.3493683958993,0.9215483665466307,717.3908129977826,157.6488105827496,666.440584258479,0.9669532179832458,692.5448775239221,219.27741860011912,682.9046305694237,0.0661073625087738,665.8261991505144,82.78041729987173,670.8810997588757,0.643319845199585,583.4916226665086,255.4037120388208,596.531946385812,0.8897493481636047,558.9891265039862,10.593217175230404,565.696960829152,0.5971111059188843,577.3176104511277,315.1107871425345,353.7267466857954,0.9886370301246644,655.2821541006421,-107.1358126879449,385.0923599256588,0.2887958288192749,746.6006278277713,296.707873917328,202.2462846981414,0.9582118988037108,839.5334000285451,-169.4088496245258,227.95956551985424,0.9118220806121826,396.5222683392976,150.94254686059617,167.8734300436733,0.07865065336227417,446.08740008233735,-30.46349828627198,199.49947449682304,0.3879858553409576,787.1886832748773,248.48328874085098,118.75263166881695,0.0898979902267456,652.5811478388855,-27.163315731582863,-30.83760365088659,0.6661501526832581,103.36325525344702,315.789668673791,-680.9233603566206,0.009130120277404785,590.0612917026926,-72.3502779764972,-427.0260160749961,0.031080842018127438,584.357266974674,2097.966879083346,6.833342568841139,255.5762794603233,,,,,1909.4025667861854,2092.78,8.229916880429746,90.16,1892.9725667861856,2092.8233425688413,8.226657431158861,90.16,1760.92,798.5206926630854,7.423287155794305,180.37,1761.02,814.0473500942443,7.393342568841139,180.37,1760.99,1028.953924405833,6.359944586953166,179.85,1573.955881648503,2095.003342568841,8.449972293476582,90.57,616.1340352319265,2099.43,7.596629724635443,270.06,1g,24,1568971732
30563,30563,933.1,1568972734.4903047,933.1,-91.51466319419212,660.130574007879,204.59687300199693,603.1073377740188,0.9891139268875122,663.707690516325,223.2416338110389,642.6983495344591,0.9290865659713744,717.4954231164626,159.1043178524152,661.3394730938107,0.9730460643768308,690.9681612905493,223.6965042140239,681.9753132935452,0.06503826379776001,671.1167883042981,86.63963083462922,673.1248845287494,0.41941037774086,593.6152730647316,244.65472949507443,584.8725219707139,0.5310640931129456,560.1213302663522,15.798472240958073,567.2814239103992,0.4695699214935303,584.9827304430079,316.70281484304206,355.7833099422409,0.9870091080665588,654.5288733503512,-105.78575079590799,382.358346685735,0.3671857714653015,730.8468744696021,304.5293160001077,196.1345632710152,0.9629031419754028,837.5589366971393,-160.65106081986235,227.0697944493744,0.8780540227890015,385.8493691038303,172.11869636243648,176.9418743658121,0.3480033278465271,451.633205655711,-28.12672172301989,203.1173724818232,0.4618110060691834,687.1322579367877,251.42965913076085,56.85774493775722,0.08692756295204163,804.1342466031549,-19.642804265217407,67.45192718866215,0.5887710452079773,136.8030768497569,314.6869430440172,-691.0763877607461,0.00578540563583374,579.5716731471182,-68.09281988488715,-438.6263408805087,0.02986666560173035,584.14,2097.89,6.83,254.51,,,,,1909.68,2092.78,8.26,90.16,1893.25,2092.82,8.23,90.16,1760.92,798.27,7.44,180.37,1761.02,813.8,7.39,180.37,1760.99,1028.74,6.38,179.85,1574.24,2095.0,8.46,90.57,615.88,2099.43,7.61,270.06,1g,24,1568971732
30564,30564,933.13330099775,1568972734.5238614,933.13330099775,-102.9918247854873,668.6499419135728,202.65106392662184,601.7111015271532,0.9903663992881776,677.0301212011116,222.90882363351966,644.8815320329088,0.9394084811210632,722.0032014861957,158.74104866614326,657.6843119011334,0.9773521423339844,695.1901640717339,226.58191554618588,681.7878857085433,0.06404885649681091,658.2654068922974,88.33424235507965,668.1375356432889,0.4990340769290924,604.4901564882438,243.87685538339642,587.9018353199624,0.4392668902873993,563.9403691848572,18.278354716606593,568.6998073556272,0.4340446293354033,607.5231388217121,313.7756711543173,367.4926843361644,0.6056090593338013,668.9266454841876,-100.24637619386593,391.5924542711785,0.5292890071868896,721.1619965797545,305.01487758071664,192.19494650041855,0.9459275007247924,837.5121238032358,-166.81268387754704,225.8302032080065,0.9204502701759338,386.5869248399498,162.23744760776694,178.72018079805335,0.3297286629676819,443.68538278504576,-24.319798350327936,206.37674903907882,0.09389391541481018,674.012668280172,256.57783406179635,55.759868975079,0.07042428851127625,670.903588170582,-22.168394718802155,-25.01079987660296,0.425060510635376,92.87446365764968,325.27885304683997,-700.4716276250592,0.008301824331283571,558.9985709370718,-68.6052384996688,-460.6202076233205,0.04135480523109436,583.9302037141753,2097.8034174058507,6.833330099774996,253.3644456774016,,,,,1909.9530681815493,2092.78,8.246679600900016,90.16,1893.5230681815494,2092.82,8.23,90.16,1760.9166699002249,798.0269027164253,7.400038802700057,180.37,1761.016669900225,813.5535726166503,7.406650498874978,180.37,1760.99,1028.5268736144003,6.3999805986499725,179.85,1574.5197283810996,2094.996669900225,8.436689301575033,90.57,615.6269124171004,2099.43,7.623320399099983,270.06,1g,24,1568971732
30565,30565,933.1665492332918,1568972734.557365,933.1665492332918,-92.11453730006224,669.941775958333,209.44085681956912,600.6693683236628,0.9903006553649902,670.3641373613955,229.369417955278,642.6178496684183,0.7189688086509705,720.5202703358967,163.36665927635585,655.2694251243282,0.9076452255249025,688.5004498780203,234.6331806277571,679.2064564648856,0.07121068239212036,661.6271669541637,95.49077881839196,667.4767431943424,0.6415988802909851,584.2266395340897,258.0803070677852,579.3017011089669,0.818388819694519,565.7312359626084,18.526664583520642,567.4334538027356,0.3990854620933533,594.0838436485593,323.30920586800164,358.75114384844846,0.7946113348007202,661.3786916403969,-99.61342955771113,385.1155213747048,0.5592980980873108,735.6055900403467,309.1920365705109,190.7323194459404,0.855862021446228,836.5790524059439,-159.6340018832534,228.62491879695492,0.9280166625976562,393.833145265853,158.47997942076162,185.57223559700032,0.25476658344268804,443.97951051370455,-28.65458685523699,216.12980628891827,0.6404356956481934,681.748550151448,258.8977762713444,63.227786181519186,0.04647311568260193,628.5815915834553,-23.871260012902106,-53.22332773472647,0.34067460894584656,86.53272704925823,324.7073138583918,-687.9942116885837,0.006824195384979248,530.9239871087836,-69.53699504475239,-491.3352144834777,0.027543693780899048,583.720739830262,2097.7169719934413,6.836654923329174,252.22070637476372,,,,,1910.2257037129925,2092.78,8.2333803066833,90.16,1893.795703712992,2092.82,8.23,90.16,1760.9133450766708,797.7841905969702,7.360140920049899,180.37,1761.013345076671,813.307535673641,7.423274616645876,180.37,1760.99,1028.3140849069327,6.419929539975051,179.85,1574.7990135596506,2094.9933450766707,8.413415536695776,90.57,615.3742258269826,2099.43,7.6366196933167005,270.06,1g,24,1568971732
30566,30566,933.2,1568972734.5910726,933.2,-91.18573078589432,669.9455265759602,208.1218504843164,595.2375923776707,0.0004463493824005127,681.4660279740035,228.96688677794083,642.8935193436682,0.7058521509170532,729.8668897183278,164.1727865941839,658.8348737973122,0.9675639867782592,693.071658478903,240.2475168556057,678.5716957520542,0.1068878173828125,662.6371956561115,100.64238186064756,667.0457036947269,0.7166701555252075,594.453518697522,274.83877671764554,602.1114216865177,0.8791220188140869,563.5835689324747,21.1868585698278,565.0437482136738,0.3326060771942139,585.5145748289826,322.3589800221925,357.93909879562256,0.9842171669006348,619.82597197106,-85.54440548533412,361.8774663595768,0.013458013534545898,731.5731253254683,315.36717804924547,193.14615288700543,0.8678836822509766,832.736748280105,-152.1151480240329,226.5884706982481,0.10466542840003967,397.01421816484367,168.089367590132,201.93409718462013,0.5009716749191284,423.98857918954025,-26.78635599809473,205.5932550690208,0.6778005957603455,648.9730055530592,277.03274084572047,79.97113906121821,0.28301554918289185,626.7626682173851,-23.82329169189689,-53.91773359668176,0.3029899895191193,222.66908489309844,304.02928967997644,-503.6475789679892,0.010650306940078735,514.8370973976694,-71.16346141626356,-507.89568144848465,0.01747843623161316,583.51,2097.63,6.84,251.07,,,,,1910.5,2092.78,8.22,90.16,1894.07,2092.82,8.23,90.16,1760.91,797.54,7.32,180.37,1761.01,813.06,7.44,180.37,1760.99,1028.1,6.44,179.85,1575.08,2094.99,8.39,90.57,615.12,2099.43,7.65,270.06,1g,24,1568971732
30567,30567,933.2333396385236,1568972734.6246905,933.2333396385236,-85.06300449715235,657.2597810011364,214.1959557091109,580.7252574284549,0.0003459751605987549,665.0712431230006,241.0988006771096,635.7178226388927,0.6690824031829834,721.8369905725447,174.80799652302795,656.8261117120983,0.7548454999923706,688.0059708542392,245.4557978011108,674.1850974909747,0.10749697685241699,673.8602983826268,108.52878235899547,670.9984885694747,0.8452760577201843,575.5721878938626,289.1550003937441,593.8855191585998,0.8731504678726196,562.4972719161076,23.62650189711468,565.336388920027,0.3026326298713684,584.1224510224749,326.9207829618143,360.22784657729323,0.985011637210846,665.6509423290757,-99.9950795826672,381.46281333739034,0.9828498363494872,726.8489658691568,320.11125297970335,192.5957161492237,0.8536059856414795,833.3951576009523,-155.52557872468387,226.2035889024174,0.9102193117141724,392.91215951021286,157.15622657289373,195.39619708308123,0.022579312324523933,420.522840976256,-26.304755292206696,197.83424254938342,0.5656381249427795,658.5002247975985,285.80098201358686,103.1739421955892,0.3354701995849609,598.6171457157637,-25.682791558492326,-74.776518348993,0.3540882468223572,140.0930440450782,320.62048514813745,-600.1180027040357,0.005390554666519165,491.0828900227515,-74.07692766689095,-532.8957337377992,0.024400204420089718,583.3066282050067,2097.5266471205773,6.836666036147653,249.8697730131549,,,,,1910.7733850358927,2092.776666036148,8.206664144590611,90.16,1894.3433850358927,2092.82,8.226666036147654,90.16,1760.91,797.2966206387787,7.326667927704696,180.37,1761.01,812.8166206387787,7.396658469919483,180.37,1760.99,1027.889960277302,6.413328289181222,179.85,1575.3633869274497,2094.99,8.416671710818779,90.57,614.8632847833692,2099.43,7.643332072295307,270.06,1g,24,1568971732
30568,30568,933.2665558529504,1568972734.658184,933.2665558529504,-92.53293500970005,659.5260378736548,215.5082177215636,579.6316154874281,0.00034159421920776367,669.3504059013078,240.46789909669067,633.99056575295,0.40057528018951416,723.8090247836833,178.08437597626957,655.465954204195,0.6505786776542664,683.2491504717507,252.1923347561537,670.3893330024898,0.0865163803100586,683.2816060999234,110.96144059806777,679.4117414114994,0.8397526741027832,583.2614742493163,289.6496673294428,592.6862204393826,0.8617825508117676,571.2932744291322,30.189373333317047,562.4364230423625,0.3799880743026733,614.6032958250565,328.6384441297387,376.9736163070066,0.986802339553833,670.4022285572865,-102.05725095226116,399.46021787950036,0.9747437834739684,726.4904089583342,328.43721276756,192.8624437325205,0.9088886976242064,839.470845504326,-153.37768711191674,221.95917236220043,0.9472793936729432,388.2195198818863,166.5964453661629,200.2929009261736,0.03744578361511231,423.6818757075112,-17.744468324786826,193.49218251826525,0.4190426468849182,722.0760535447563,295.6863333261431,149.2154064928103,0.11088329553604126,615.7556118227196,-27.717144269417282,-61.874397155975636,0.23457595705986026,137.38122332287915,377.8736389338124,-625.7738430989897,0.004056394100189209,458.8873385972165,-74.71755216659065,-564.9941365154897,0.026886314153671258,583.1040092970029,2097.423676855854,6.833344414704968,248.673989293788,,,,,1911.0457579941929,2092.7733444147048,8.193377658819866,90.16,1894.6157579941928,2092.82,8.223344414704965,90.16,1760.91,797.0541422734625,7.333311170590067,180.37,1761.01,812.5741422734627,7.353477391164566,180.37,1760.99,1027.6806981264128,6.386755317639732,179.85,1575.6457247500778,2094.99,8.443244682360268,90.57,614.6075199322825,2099.43,7.636688829409933,270.06,1g,24,1568971732
30569,30569,933.3,1568972734.6919074,933.3,-88.9675505165518,663.6506517547065,222.36660790169663,590.20755870039,0.0036416649818420406,680.5066025739184,244.2945215587051,646.2568240899103,0.8068245649337769,720.8682632448617,185.35973147075498,656.7011397011956,0.941071391105652,684.2381926144474,254.2465608599653,673.2696006031401,0.09520357847213744,697.0547206953923,116.71884505729807,687.906402718056,0.8795894384384155,580.3285939597728,283.3946403625969,578.8247732709826,0.8444344997406006,560.5294738354912,42.3928168663392,572.247563380044,0.9012803435325624,562.8932809997617,340.9809456812024,355.07649107625224,0.9864686727523804,675.8624871476447,-94.83473431459512,389.747369981799,0.7297907471656799,722.2589217195183,330.1383334380931,191.29240305835725,0.9088512659072876,841.7384702686761,-147.80135851344346,227.1503410826069,0.9235512018203736,388.80766715786723,173.62580579969898,208.5637894398701,0.5075927376747131,435.4484864359465,-16.121838029878568,218.99770654558213,0.6471982002258301,727.3364006900918,303.519163882782,152.85225187478864,0.09633177518844603,585.9928871820805,-29.13166003437399,-82.05133295353548,0.22903284430503845,137.6773727899578,407.3460575220524,-640.6983212889178,0.007324695587158203,436.4193750515997,-91.69873560728668,-587.0946691370358,0.01711687445640564,582.9,2097.32,6.83,247.47,,,,,1911.32,2092.77,8.18,90.16,1894.89,2092.82,8.22,90.16,1760.91,796.81,7.34,180.37,1761.01,812.33,7.31,180.37,1760.99,1027.47,6.36,179.85,1575.93,2094.99,8.47,90.57,614.35,2099.43,7.63,270.06,1g,24,1568971732
30570,30570,933.3352053998648,1568972734.7274475,933.3352053998648,-84.75385531280075,646.2470276058148,232.48715190041267,580.5398032360473,0.002357959747314453,675.3976693207626,245.27983270401063,639.3851913751104,0.5988921523094177,720.7924650207968,189.19131271249282,656.7632363849808,0.9379639625549316,696.0792003923877,251.72326190837086,677.030444962063,0.10060372948646544,693.0324817511568,119.99987298326107,683.8956042944185,0.8843729496002197,565.1218603967359,285.673536328055,570.0122066512629,0.8316481113433838,567.5739193070996,28.59378454971648,560.835369449701,0.042885780334472656,594.2297067873086,337.33059706038387,371.75871408276964,0.9855332970619202,650.7420550041384,-81.98567589404831,372.9701028885997,0.04334211349487305,730.7031033423299,330.3269875991984,193.4591882245187,0.9052590131759644,836.8410817663413,-145.1177528727631,221.6057532534436,0.8962653279304504,377.08094096661006,180.68397906013269,201.5352631238281,0.4972532093524933,439.28962059701416,-9.263721707654533,218.69884123258254,0.1105763614177704,695.3497603883528,298.1959906412643,128.6362308517877,0.3319442868232727,612.379510136912,-29.563015779532986,-60.87475792280509,0.2716515064239502,328.8534906231588,332.0512135515508,-415.945909890645,0.0013234317302703855,442.1455859482544,-80.63254691209812,-583.6723744452352,0.02408561110496521,582.6922881407969,2097.196781100473,6.826479460013507,246.1744412849707,,,,,1911.6086842788925,2092.77,8.183520539986493,90.16,1895.1786842788924,2092.82,8.195356220094551,90.16,1760.9064794600133,796.545959501013,7.371684859878434,180.37,1761.0064794600135,812.0694800409996,7.317041079972984,180.37,1760.99,1027.241164900878,6.374082159945973,179.85,1576.2222048188792,2094.986479460013,8.434794600135072,90.57,614.0824389610266,2099.43,7.615917840054028,270.06,1g,24,1568971732
30571,30571,933.3670597376587,1568972734.7596047,933.3670597376587,-74.45354052789172,654.9553076888602,233.4090643066469,590.1809256995427,0.004587829113006592,672.6406155820691,247.6464691950364,641.6375420566021,0.6612809300422668,716.1459630338353,192.74638746103642,658.4358136556605,0.9614801406860352,692.2893505443892,253.86667317767674,675.9614551184504,0.07402917742729187,696.6254176713768,121.9646471033123,683.3491225531902,0.8676310777664185,606.4300681048647,268.6638918434835,589.3995936441428,0.8164767026901245,557.1996805113884,42.32989307332101,569.9199634704482,0.8956341743469238,577.8178341286574,340.9710363633866,356.4085408125534,0.9233579635620116,679.2694274350474,-96.14139819980934,393.60872314596236,0.9887115955352784,731.9940295875298,333.6234204297741,192.97477380809954,0.9075305461883544,835.4734655361307,-144.22567204978068,223.06432146313855,0.9010477662086488,367.05765376268266,185.5702394328161,189.30751846621519,0.544572651386261,431.98735909688753,-9.9981014853398,213.6398642009929,0.6611049771308899,676.0196076784796,297.8611111857047,113.29601360171092,0.3603968024253845,602.0354278628613,-26.40883547982449,-66.80172136916875,0.28820115327835083,447.919727488764,296.3405106157693,-292.2590465645801,0.004328280687332153,444.35491385604826,-78.9906804333772,-581.6791295109879,0.018792480230331414,582.5043475478129,2097.085290918194,6.823294026234118,245.0022016541553,,,,,1911.8698898488026,2092.77,8.186705973765882,90.16,1895.4398898488025,2092.82,8.173058183638824,90.16,1760.903294026234,796.3070519675588,7.40035376389294,180.37,1761.0032940262342,811.8337579413247,7.323411947531763,180.37,1760.99,1027.0341117052176,6.3868238950635305,179.85,1576.4865958225685,2094.983294026234,8.402940262341177,90.57,613.840345993793,2099.43,7.603176104936472,270.06,1g,24,1568971732
30572,30572,933.4,1568972734.7928581,933.4,-92.83492053505344,661.9530516023675,234.24780495740987,599.9115947281716,0.005555868148803711,683.9590305729298,245.3525223684302,650.5130054707465,0.7651835680007935,721.1276265348511,192.3262305864052,662.3730861924322,0.9509287476539612,692.5424077916141,252.96272985340082,676.6848010375503,0.07444915175437927,695.8370745692915,121.81605687776756,685.9288651848967,0.8485854864120483,610.4424467413824,266.34415095467165,584.4773914987987,0.06094411015510559,555.0411172740835,46.35582736430418,573.6306104248453,0.8587018251419067,578.0720147242636,339.99329313169204,362.33992757026084,0.9848686456680298,671.3054940291078,-95.93734278659107,391.767800666137,0.98755943775177,736.4559882245192,333.74280682314065,194.35688823999183,0.9236421585083008,837.9679070456291,-143.4217493317883,226.2438348854916,0.9013333320617676,374.74303691923484,191.1988028541888,190.05568352929882,0.5280315876007079,440.9094733905749,-8.352446209205105,215.5662126647283,0.683629035949707,721.77421504927,286.1270625708299,110.19738266404434,0.07459470629692078,610.3568773141659,-23.539343783786894,-62.8134353324634,0.19680169224739075,302.86729129791456,344.5003454129452,-498.672842299549,0.006178319454193115,,,,0.018547922372818,582.31,2096.97,6.82,243.79,,,,,1912.14,2092.77,8.19,90.16,1895.71,2092.82,8.15,90.16,1760.9,796.06,7.43,180.37,1761.0,811.59,7.33,180.37,1760.99,1026.82,6.4,179.85,1576.76,2094.98,8.37,90.57,613.59,2099.43,7.59,270.06,1g,24,1568971732
30573,30573,933.4335460234503,1568972734.8267393,933.4335460234503,-88.83430305134362,656.5357339562022,236.5853046878452,594.6041917190671,0.0028842389583587646,674.540863372455,246.8017184788821,642.7772802991537,0.6918102502822876,722.502942491274,189.40767576889962,660.1844599041207,0.9607874155044556,691.7482311826228,255.42830858066367,676.5270470164644,0.07062453031539917,686.1531154024199,119.8265316943005,681.4713884917293,0.8593521714210509,568.4312645133482,284.2811091975508,569.7966608907527,0.8757097721099854,567.2027677547658,28.446814763716702,563.5650324483374,0.049141347408294685,551.1403743582853,346.970975156032,350.28755400234144,0.990223467350006,654.5152041614034,-82.95645821408485,377.6378681608865,0.051685899496078484,733.6275062015364,333.7404106831292,190.5258690239748,0.9282690286636353,838.119251964377,-141.22564454383468,227.00518921881348,0.910705029964447,363.46294261952886,197.28430383866345,181.76481645339905,0.5157994031906128,428.6092984748705,-3.5004743199075,193.91270589740532,0.3369463086128235,738.6047415832111,282.6206030991521,101.7600127874062,0.09211668372154236,647.872613148628,-21.932249086583123,-34.855976404559414,0.21759778261184687,272.56474315998435,359.0180573588957,-561.4988185636506,0.007105112075805664,,,,0.020164698362350464,582.122142268679,2096.8425251108893,6.816645397654983,242.5454425299984,,,,,1912.4150773922918,2092.77,8.216836818760141,90.16,1895.9850773922915,2092.816645397655,8.186900625795195,90.16,1760.9,795.8151140288138,7.399808578894839,180.37,1761.0,811.3417594264688,7.3669006257951954,180.37,1760.9933546023449,1026.605305449919,6.410063807035053,179.85,1577.0451411993265,2094.976645397655,8.390127614070106,90.57,613.3384048241238,2099.43,7.573226988274912,270.06,1g,24,1568971732
30574,30574,933.4668732192218,1568972734.8603995,933.4668732192218,-92.53308370385668,641.6794677608027,238.7820535856453,578.8249358926819,0.001547694206237793,679.4351992706609,244.72693380881768,642.5054789911649,0.7273163795471191,723.0115477147154,187.77711614333717,658.9502430125438,0.7267789840698242,698.6502388156892,253.9061550807447,679.7171649395563,0.08787116408348082,693.1967082648172,118.99018504244007,684.6467149138592,0.9016439914703368,570.0109209057241,285.62100588632615,569.5585237522264,0.8797389268875122,569.6885171441228,22.70785174472569,558.9042112391732,0.034798979759216316,591.6595234157521,339.57705448506783,364.4433928854277,0.9915802478790284,651.5036473751886,-76.51905947477445,374.15246948304696,0.047893792390823364,737.9146263292523,332.4286658365586,190.99597418188839,0.9127328395843506,835.0050693634793,-140.63368395665148,225.22624276168892,0.9151039123535156,370.97997415284624,201.3864207870696,182.7937799995998,0.5665531754493713,435.039862314235,-4.8926425417559765,194.1327787535404,0.2764394283294678,794.2648875215514,272.01314334199526,95.93516433067805,0.08227047324180603,670.2877057337481,-24.551314025848214,-17.991285271547753,0.29864946007728577,304.6392597244515,359.04775235609566,-627.3750163959901,0.00765538215637207,,,,0.016265422105789185,581.9355099723576,2096.715881766957,6.813312678077816,241.3090035668695,,,,,1912.6883603976194,2092.77,8.243498575377476,90.16,1896.258360397619,2092.813312678077,8.22356054114403,90.16,1760.9,795.5718254996806,7.369814102700339,180.37,1761.0,811.0951381777584,7.4035605411440315,180.37,1760.996687321922,1026.3920113969805,6.4200619657665525,179.85,1577.3284223633857,2094.9733126780775,8.410123931533107,90.57,613.0884508558363,2099.43,7.556563390389078,270.06,1g,24,1568971732
30575,30575,933.5,1568972734.8938572,933.5,-74.67936623901281,654.847584636633,231.51268284085086,584.3697076974017,0.0025894641876220703,680.1993114902514,243.5723164662827,642.4890668900534,0.6957576274871826,720.8529216509978,185.16989174014225,656.7195206916374,0.958674967288971,692.5613834284633,255.40549038793083,678.7962310877315,0.09982815384864807,690.6576783862413,114.35717447769905,687.364098190556,0.8717514276504517,580.9984773982558,282.92205706781664,580.1231138745281,0.7532112598419191,555.0452528130321,43.82062837941971,575.4336124561555,0.8769509792327881,583.4178549235902,337.0799684134662,352.6420163182396,0.9815217852592468,671.8262334772543,-90.39985814021816,385.78772282533913,0.9901820421218872,735.5031288553794,326.7610041164911,185.54993872494725,0.9332453012466432,837.5993529989273,-139.00322044957394,227.6262435717873,0.9050840139389038,392.7927105508416,197.382053665463,193.4988074927265,0.7442490458488464,444.257085908738,-2.9371674385173923,217.2312623366467,0.6404755115509033,780.740784099824,256.3025879111703,76.21645599770018,0.614339292049408,687.3932400197566,-30.36991697163588,-0.4044618161604774,0.3841746151447296,414.55874439672516,306.59809174194874,-560.3973552393576,0.04154270887374878,287.0570311144488,-114.12830362803379,-755.7454234407678,0.016103804111480713,581.75,2096.59,6.81,240.08,,,,,1912.96,2092.77,8.27,90.16,1896.53,2092.81,8.26,90.16,1760.9,795.33,7.34,180.37,1761.0,810.85,7.44,180.37,1761.0,1026.18,6.43,179.85,1577.61,2094.97,8.43,90.57,612.84,2099.43,7.54,270.06,1g,24,1568971732
30576,30576,933.5335181852624,1568972734.9276063,933.5335181852624,-77.29685972489145,646.8757688800569,230.92752290258213,575.4290819675261,0.0013340115547180176,673.9233331926025,247.43923963906002,640.7360989887592,0.7579890489578247,719.0245139711957,183.8401216194641,651.8340975434946,0.7747189998626709,688.7239582124225,258.2437753549569,675.9006732988305,0.08817660808563232,681.883429717982,111.00534081568141,679.9864605109955,0.8887744545936584,589.8423022600404,280.18061705903955,584.0721903112862,0.7386655211448669,552.5248258067791,45.55035557660382,579.2625845575787,0.8646128177642822,584.5035546518408,346.5194932488178,349.32065544061965,0.8062574863433838,669.3056716228223,-89.95469754268277,383.7326989135704,0.9898973107337952,725.8512075395925,323.70296137233623,183.22686261054488,0.9643609523773192,840.6335310365939,-137.57733239581273,230.66357492719882,0.9123346209526062,399.07277711098806,199.2186662471888,189.42923889036098,0.7649765014648438,452.8892999249183,-1.3254556796058417,185.84105570648398,0.10297289490699768,768.3897659155789,252.63540882346524,73.85147604842433,0.6153397560119629,783.1025516501378,-36.833114639306466,68.20608827386371,0.5049418210983276,481.98619382993263,265.27873521047604,-499.7311245064293,0.10240623354911804,,,,0.012975841760635376,581.5723536181098,2096.4492236218985,6.81,238.82641987118942,,,,,1913.234849119151,2092.77,8.249889088842611,90.16,1896.8082009376767,2092.81,8.276759092631158,90.16,1760.896648181474,795.0853172475853,7.333296362947537,180.37,1760.9966481814738,810.6019654290589,7.419889088842611,180.37,1761.0,1025.9654836143209,6.423296362947537,179.85,1577.8915527562035,2094.966648181474,8.423296362947537,90.57,612.5852617920066,2099.43,7.5601109111573885,270.06,1g,24,1568971732
