,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,dlib_head_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,W_in-P_out.7_x,W_in-P_out.7_y,W_in-P_out.7_speed,W_in-P_out.7_angle,W_in-P_out.8_x,W_in-P_out.8_y,W_in-P_out.8_speed,W_in-P_out.8_angle,W_in-P_out.9_x,W_in-P_out.9_y,W_in-P_out.9_speed,W_in-P_out.9_angle,W_in-P_out.10_x,W_in-P_out.10_y,W_in-P_out.10_speed,W_in-P_out.10_angle,W_in-P_out.11_x,W_in-P_out.11_y,W_in-P_out.11_speed,W_in-P_out.11_angle,W_in-P_out.12_x,W_in-P_out.12_y,W_in-P_out.12_speed,W_in-P_out.12_angle,W_in-P_out.13_x,W_in-P_out.13_y,W_in-P_out.13_speed,W_in-P_out.13_angle,W_in-P_out.14_x,W_in-P_out.14_y,W_in-P_out.14_speed,W_in-P_out.14_angle,W_in-P_out.15_x,W_in-P_out.15_y,W_in-P_out.15_speed,W_in-P_out.15_angle,conflict_1g_x,conflict_1g_y,conflict_1g_speed,conflict_1g_angle,scenario,participant_id,source_file
42150,42150,1342.3662172367995,1569227538.4428425,1342.3662172367995,,,658.469684954116,90.81202899153944,598.3039775673518,0.016482383012771606,656.5701182020625,131.0538538865278,606.5476042779527,0.020542353391647342,659.894337166902,76.94473778685133,601.9556691619257,0.03894448280334474,644.5327174649043,150.95901116695126,595.5530710227916,0.09001722931861877,653.558031129264,57.336574743640575,605.7670921368413,0.2938525974750519,586.13997503365,182.3822138098837,536.5781518328901,0.08971607685089111,533.391648648864,-51.1227617146404,477.08719876571604,0.2355345189571381,535.2924564341561,270.5873752990611,343.8199400201844,0.9076547622680664,572.0888570652719,-202.75273764770992,287.93229562575306,0.968414306640625,704.1441744109748,299.7715821350008,156.57673450132714,0.5094379782676697,719.6305426340127,-195.2704961958271,147.89304393037384,0.8229984641075134,363.84177009815386,153.77619171830662,131.27877935587648,0.17227482795715332,369.173091383112,-24.848681090819213,143.7416337497063,0.1105618178844452,352.914915317341,150.7777891895659,-217.48898749795688,0.4118418693542481,551.4408450001101,10.694450092968127,-60.68139429602269,0.12105870246887207,351.3806264915986,146.33077288339047,-600.9845528267534,0.04506823420524597,349.58043718769613,-68.14278376577414,-438.2788117524125,0.033932894468307495,692.5651310528025,2100.66675655264,4.086756552640117,266.75702621056047,,,,,,,,,1850.8059551311947,2092.94,8.957026210560471,90.16,1824.4659551311947,2093.01,9.00026965792035,90.16,1656.422846512795,2094.18,8.449865171039825,90.57,1318.666898933916,2096.94,6.97,89.86,1304.5835206575955,2096.91,7.0029737894395305,89.86,1290.5535206575958,2096.87,6.992973789439531,89.86,980.2091985785547,2095.57662172368,9.213243447359883,89.4,796.5332358950443,2099.23,7.267430697440998,270.06,1g,27,1569226154
42151,42151,1342.4,1569227538.4768634,1342.4,,,665.722413952524,105.23953204376356,606.8699512124588,0.015062183141708376,667.0284991525008,143.9924958391139,614.7488925278294,0.07629537582397461,667.9910259822813,91.88134931304887,612.3393919500376,0.06189313530921936,654.6957069955937,149.68967766244273,600.0366405810886,0.1527891755104065,662.0937302513703,71.50863242334628,606.7703306783226,0.33703142404556274,587.510847864115,187.13033113707127,520.781835277018,0.6815075874328613,517.8994261914299,-24.163398026143646,506.29456827898804,0.9676951169967652,545.2949761550958,259.5318252154834,347.5856061266857,0.5948253870010376,577.3250720434247,-190.34336964965226,310.6222704225408,0.8922203779220581,698.6214274596007,298.0823653438836,151.3084782820713,0.4510142207145691,731.9002114828681,-197.90817549035359,147.54888091092903,0.7671126127243042,373.61388339400565,151.37969780666623,135.86614476204764,0.4147128462791443,397.88377488534286,-15.263462777884953,161.76015152579131,0.4472199082374573,352.2884060583471,150.70895618142262,-213.9705141483084,0.5332654118537903,553.7118162472478,17.77085269515546,-54.0919021403802,0.40854352712631226,349.50278575360795,148.42770962161234,-613.4016735617346,0.04811489582061768,290.34113045442456,-84.8982228688153,-499.1426403176091,0.013971269130706787,692.43,2100.66,4.08,266.73,,,,,,,,,1851.11,2092.94,8.93,90.16,1824.77,2093.01,8.98,90.16,1656.71,2094.18,8.46,90.57,1318.9,2096.94,6.97,89.86,1304.82,2096.91,7.03,89.86,1290.79,2096.87,7.02,89.86,980.52,2095.58,9.22,89.4,796.29,2099.23,7.21,270.06,1g,27,1569226154
42152,42152,1342.4333472926505,1569227538.5100875,1342.4333472926505,,,668.1847360660812,86.04940141523882,611.1900026490453,0.024250775575637814,673.4328810855678,133.05892321232312,619.6777506385079,0.044784992933273315,666.9006754180604,75.24853780892192,614.2389329763511,0.06319192051887512,661.3280249664327,151.31937021442,605.538901345682,0.16647475957870486,657.8371289785988,62.125509023924025,608.3286789560839,0.23652198910713199,580.4241060877159,190.1688034754216,516.7139916301744,0.7872134447097778,532.259366178233,-40.86960121112124,491.1752030575726,0.1873406171798706,544.02674216459,260.5956160935708,336.9142323897084,0.6121854186058044,574.3527562561459,-202.96480435374028,295.18964911599136,0.9791806936264038,702.3667473094373,296.66630945139644,154.17635048485403,0.4947642982006073,728.2511546862881,-199.43890215432128,142.70730552819043,0.8064761161804199,372.2462969561745,151.54096185493938,136.53905033479612,0.38595879077911377,376.4257625327766,-18.921118192928933,154.30001852013672,0.5096328854560852,359.31668516512457,150.39274605339858,-209.05233123220302,0.5120609998703003,553.1687485177727,10.297154472199683,-50.95444441325589,0.2287112474441529,348.32232279353326,145.4833359061062,-618.554685250543,0.040699303150177,455.9532291635143,-64.3724801084456,-309.7276900940205,0.15065711736679074,692.293276100134,2100.649995812205,4.076665270734977,266.69665270734976,,,,,,,,,1851.410125633852,2092.94,8.956677834120189,90.16,1825.0701256338518,2093.01,9.000008375590141,90.16,1656.990117258262,2094.1766652707347,8.436656895144836,90.57,1319.1367657778167,2096.94,7.00668202191526,89.86,1305.0534310485514,2096.91,7.013326353674882,89.86,1291.0234310485514,2096.873334729265,7.013330541469952,89.86,980.8267950923822,2095.583334729265,9.226669458530047,89.4,796.0432300343883,2099.23,7.2633556682403775,270.06,1g,27,1569226154
42153,42153,1342.4663109832707,1569227538.5429294,1342.4663109832707,,,669.1918774152334,98.24230769683277,616.4361567382721,0.02166140079498291,669.0776170807534,141.92401729669615,624.8534152051902,0.10983726382255554,673.5959829302799,89.92018600721693,623.8150085450674,0.10318204760551453,662.2459510350693,151.32542865608815,611.5484278068308,0.14294704794883728,676.8781856204686,74.99158853990902,629.2080625113626,0.1869659423828125,592.8912700598469,188.186204863969,516.7097450032661,0.7834577560424805,537.7998058032633,-44.97060232056585,485.41629964347885,0.14098799228668213,546.4092811174197,257.7691561830642,338.2037226371117,0.6617411375045776,574.8170972825644,-205.81489597650693,292.23403876857725,0.9845191240310668,705.6688116468283,297.09400982766886,157.77351341647517,0.5980165600776672,727.4032746237241,-197.59039956151463,143.19933173812473,0.7822035551071167,394.3301385130472,141.78959497509675,150.12187666606482,0.259905219078064,385.894617165411,-19.50904489121402,163.89782032077838,0.4505404233932495,363.6822482894794,148.98047907144252,-206.58047700088107,0.4879257678985596,555.8707810795792,6.773510342081868,-48.38568102398833,0.274244487285614,351.3264511022008,144.91868359179978,-616.1975785708806,0.034738123416900635,459.51544412961533,-56.54238001362741,-292.7663764736951,0.18163010478019714,692.1581249685913,2100.6401067050188,4.07336890167296,266.66368901672956,,,,,,,,,1851.7067988494337,2092.94,8.98304878661632,90.16,1825.3667988494335,2093.01,9.01978658996224,90.16,1657.2670122594714,2094.173368901673,8.41358231171072,90.57,1319.3708079812195,2096.94,7.042942081597443,89.86,1305.2841768828928,2096.91,6.996844508364799,89.86,1291.2541768828928,2096.876631098327,7.00673780334592,89.86,981.1300610460877,2095.586631098327,9.23326219665408,89.4,795.799298723799,2099.23,7.316097573232643,270.06,1g,27,1569226154
42154,42154,1342.5,1569227538.576494,1342.5,,,674.5909473943677,85.31797125812241,621.5051559157063,0.0306108295917511,675.0951545030946,131.08787373130517,630.4605001156982,0.0633467435836792,675.0800138862741,75.90350865119936,628.0060451368129,0.09965118765830994,662.0944703430016,148.16490013906218,611.6468182741278,0.1864844560623169,680.1047311376519,68.03826093715527,638.9328274282434,0.1844435036182404,600.8196931657274,179.13530980101285,528.9083614226361,0.6662659645080566,540.5280482102413,-49.79945896242332,481.6777868585031,0.2478770017623901,550.4657395668469,254.1138126184483,329.02956383715264,0.20251837372779846,574.6021887329291,-205.68783148318772,292.6756993203033,0.9845882058143616,703.6816667751257,296.7650225199468,144.54745774329825,0.8692644238471985,730.6396776522557,-199.4159854139277,143.93375057047373,0.8204444646835327,362.5093961727491,141.07262519795503,115.6661612931802,0.11434203386306765,388.61769537812205,-20.98902976116769,160.83102837394037,0.5844268798828125,349.0078398368837,152.12167883443934,-214.18305047980218,0.611686110496521,542.4009115085248,3.917159082885444,-53.76830736033067,0.3532117009162903,361.9794354962172,141.9613669663619,-607.6562232502961,0.03236311674118042,605.4629531368619,-50.91866559207786,-159.7935687091878,0.15613898634910586,692.02,2100.63,4.07,266.63,,,,,,,,,1852.01,2092.94,9.01,90.16,1825.67,2093.01,9.04,90.16,1657.55,2094.17,8.39,90.57,1319.61,2096.94,7.08,89.86,1305.52,2096.91,6.98,89.86,1291.49,2096.88,7.0,89.86,981.44,2095.59,9.24,89.4,795.55,2099.23,7.37,270.06,1g,27,1569226154
42155,42155,1342.533371188313,1569227538.6099124,1342.533371188313,,,674.4930114905056,82.7040232848986,621.644406075183,0.017522305250167847,677.4948862409847,129.10511607005122,631.5229750608361,0.04709404706954956,676.2669779834415,70.76828814577341,628.3989936681269,0.05617472529411316,664.4465511769922,145.60840661564885,612.0922829063716,0.1837245523929596,665.8277500975585,63.53706910377221,620.4989334860506,0.34060966968536377,594.1355785308285,183.5051905086248,517.5208245808159,0.8043239116668701,541.2542273907085,-51.38817156051599,480.9740386249785,0.24969422817230225,551.7665090463998,255.38208676124802,337.7564194276383,0.774860143661499,576.5718064081159,-203.6844940259008,288.226897875255,0.9863810539245604,700.50884696556,296.98251725620173,150.5193937546156,0.5113039612770081,731.0882325005397,-198.88677574016288,144.07039801029688,0.7809517383575441,382.1348352415332,145.36585458808045,142.02354774578632,0.3569237589836121,391.64481752097487,-20.394853539355093,160.6829927344541,0.6270944476127625,356.96631491882187,152.07832991575108,-212.1015363343523,0.5986796617507935,548.3831484550087,1.9688256639542636,-47.87607642460992,0.3939607739448547,356.7847420473912,139.83382657070817,-610.3397510239305,0.035867124795913696,461.1492556032843,-51.188823954376275,-320.60978693670415,0.035366296768188484,691.8831781279171,2100.6233257623376,4.066662881168706,266.5832803363619,,,,,,,,,1852.3103406948167,2092.936662881169,8.996651524674823,90.16,1825.9703406948165,2093.01,9.023314405843527,90.16,1657.8269808629975,2094.166662881169,8.386662881168707,90.57,1319.8435983181905,2096.94,7.043291692855762,89.86,1305.7535983181904,2096.91,7.0033598318190595,89.86,1291.726935437022,2096.88,7.020022712987767,89.86,981.7503520513104,2095.5933371188307,9.260022712987766,89.4,795.3130645629781,2099.23,7.29992050454282,270.06,1g,27,1569226154
42156,42156,1342.567200921852,1569227538.64379,1342.567200921852,,,678.0232571508237,82.59716842025044,621.8085506045555,0.01392894983291626,678.1371180369152,128.01838654732114,632.9492350933829,0.041255563497543335,677.4338007606916,68.40856306751968,626.9862238862404,0.047688066959381104,668.9469653260848,143.988218428839,613.1897238245555,0.19038668274879456,666.9405931733232,62.874989549507504,615.0476724500359,0.29191747307777405,594.8676049936864,182.4315371051557,521.915600505856,0.8329788446426392,540.4966290440548,-51.615892892853076,483.22514170691596,0.258797824382782,545.0397838548224,257.1417626112805,344.2569740364505,0.9117485284805298,572.1483327008482,-204.94271651459428,286.53748943033884,0.977222204208374,699.5674159459102,297.18713015548724,152.4017638362094,0.4251916408538817,728.1470267417917,-198.6959991711563,142.30915286746983,0.8141365051269531,385.7598518052323,141.1020232400625,144.61213288180232,0.2867178320884705,402.55687375113615,-18.3377555842544,172.44657935194024,0.5806958675384521,358.16966470973955,151.96633704446575,-210.32943219716552,0.5990197658538818,543.4657709981885,2.1938914041349697,-51.89841888031342,0.42334461212158203,359.22549279054635,144.01603681465647,-609.1485424617397,0.04761207103729248,432.5085909355025,-50.059063392978324,-325.49496039082237,0.2200967371463776,691.7444762204068,2100.6165598156304,4.063279907814797,266.5359187094072,,,,,,,,,1852.6148082966683,2092.9332799078147,8.983119631259191,90.16,1826.2748082966682,2093.01,9.006399539073989,90.16,1658.1077676513721,2094.1632799078147,8.383279907814797,90.57,1320.080406452964,2096.94,7.006078985962772,89.86,1305.9904064529644,2096.91,7.027040645296418,89.86,1291.9671265451493,2096.88,7.040320553111213,89.86,982.0649685732237,2095.596720092185,9.280320553111217,89.4,795.0728734548508,2099.23,7.228878064110749,270.06,1g,27,1569226154
42157,42157,1342.6,1569227538.6766355,1342.6,,,677.6086356923396,83.43763551531218,621.175684477387,0.014292955398559569,678.326915155172,128.2542898257878,633.901064303993,0.0262773334980011,679.7417332139197,69.18332038440602,626.646451203968,0.03505682945251465,670.8208091293058,142.37448107687337,612.9952285464848,0.15169116854667666,667.6429279046321,62.33020962310975,612.3530049420799,0.3030191659927368,586.9616292560113,181.52787131808327,522.7977686986944,0.6443657875061035,543.1872672938626,-50.15098543564658,485.3824948050125,0.2313297390937805,546.6554548808384,260.09995230048617,328.84084750680336,0.7728035449981691,572.6600562175047,-205.9370304059289,284.3198164938593,0.9807313680648804,693.8435571555137,298.51309308053766,149.0573561960566,0.4795523583889008,711.3444352637387,-196.65157717664,141.31040977872797,0.8074371814727783,372.78190690360566,139.80018298621704,121.5772951347039,0.10558715462684633,416.3644199261357,-11.794894911261313,194.9943129587167,0.7284892797470093,358.3230172892192,156.62165771125646,-208.9797308126107,0.6009660363197327,535.5627713294152,13.597236028816711,-43.55748158940898,0.8031642436981201,367.1709925881903,141.81069266620716,-602.7164285157256,0.030969619750976562,371.5816582884431,-70.7345332184163,-397.90522552554114,0.008575439453125,691.61,2100.61,4.06,266.49,,,,,,,,,1852.91,2092.93,8.97,90.16,1826.57,2093.01,8.99,90.16,1658.38,2094.16,8.38,90.57,1320.31,2096.94,6.97,89.86,1306.22,2096.91,7.05,89.86,1292.2,2096.88,7.06,89.86,982.37,2095.6,9.3,89.4,794.84,2099.23,7.16,270.06,1g,27,1569226154
42158,42158,1342.6337005176629,1569227538.7103634,1342.6337005176629,,,670.3612628179321,81.64050410164998,618.9243453821873,0.02225211262702942,680.3158465419764,128.87149777408078,634.1690571595523,0.03597968816757202,676.8798499838007,67.23934424195222,625.0737669333278,0.09243026375770567,669.1445457511568,145.23488990308124,612.8181062101263,0.21194934844970706,659.4546083710262,56.68987585244916,609.1021390689516,0.389614999294281,584.7315627087983,179.73675456556384,528.4472625157282,0.7485682368278503,540.331087820359,-51.98605504932563,486.5026423381816,0.3292878270149231,546.9476640114699,260.3393033541443,326.37289140151813,0.7668418884277344,568.8352859454658,-207.63353216260208,283.48356624045806,0.9806464910507202,697.3945795301069,299.7738906952345,153.50293156177725,0.5172674655914307,715.8947691175673,-196.88842028004643,144.93928667674905,0.8164420127868652,351.0475206687787,141.43051654282982,99.25716024220915,0.1174524426460266,420.2884852523352,-13.06981514130146,201.3260720625413,0.7564181089401245,478.657651347292,150.83780890550128,-145.89870817774528,0.2848877012729645,541.0966215216093,13.791952193461805,-38.175128602451046,0.8210316896438599,366.06458427427697,145.61761390921092,-561.3517328358835,0.10999873280525208,376.9638512150137,-46.36469242002093,-377.9816485369903,0.25592952966690063,691.4751979293476,2100.599889844701,4.0566299482336845,266.4664096376358,,,,,,,,,1853.209934607202,2092.93,8.956519792934742,90.16,1826.873304658968,2093.0066299482337,8.996740103532629,90.16,1658.6630843483704,2094.156629948234,8.390110155298945,90.57,1320.545903623642,2096.943370051766,6.973370051766316,89.86,1306.455903623642,2096.91,7.016299482336854,89.86,1292.4392736754085,2096.88,7.070110155298942,89.86,982.6834148142673,2095.6033700517664,9.293259896467369,89.4,794.5906161692927,2099.23,7.227401035326292,270.06,1g,27,1569226154
42159,42159,1342.6667597332832,1569227538.7434494,1342.6667597332832,,,669.5675227195937,96.21294111140386,614.3255564722923,0.005626708269119264,668.5051472795467,135.89880290616526,612.6343142027313,0.0670250654220581,657.9545166925361,102.68400673860684,599.4813815876361,0.301214337348938,671.3311016881928,148.6070500118957,616.8371781987597,0.06804114580154419,657.711038833115,76.38292975531314,603.1987073952317,0.2662708759307861,589.8681008329665,176.3290444012025,535.2650756532254,0.7353630065917969,540.0780564830167,-53.13200896263713,485.0876966587092,0.3818073272705078,547.1376496694892,258.32045609763804,337.2887490889122,0.943783164024353,568.3464803229904,-206.05542106608056,284.23139239320324,0.9707459211349488,696.2908876133454,300.26660419690523,151.7710719622059,0.4780552685260773,716.8836677462616,-194.09102421819577,144.90706385491262,0.8001548051834106,367.26061495211013,148.9032411532842,127.87213268805338,0.2918710708618164,393.3264984736288,-18.35138218945406,175.79238404363102,0.4824334681034088,375.1959014709008,155.42433423060777,-204.58575916498643,0.6145870089530945,537.2625397371999,6.8660439544273535,-49.143865789798525,0.33284106850624084,366.47318076624566,142.33245691427152,-583.8117176787845,0.029211521148681637,373.02026392645826,-51.304267696471726,-404.74498116474297,0.025148242712020874,691.342961066867,2100.589972080015,4.053324026671676,266.44326818670174,,,,,,,,,1853.5041616262206,2092.93,8.943296106686702,90.16,1827.1708375995493,2093.003324026672,9.003351946656649,90.16,1658.940781759579,2094.153324026672,8.400027919984973,90.57,1320.7773181329824,2096.9466759733277,6.976675973328326,89.86,1306.6873181329827,2096.91,6.9832402667167575,89.86,1292.673994106311,2096.88,7.080027919984972,89.86,982.9908655195343,2095.6066759733285,9.286648053343349,89.4,794.3459779737041,2099.23,7.293519466566487,270.06,1g,27,1569226154
42160,42160,1342.7,1569227538.7767167,1342.7,,,672.0987174017499,99.35736022337277,617.5423555933412,0.01651597023010254,676.5077794631948,130.39115462758315,628.5676020580604,0.025853604078292847,657.6494742480528,115.5539620949228,602.0471777929973,0.1925410032272339,668.3189418331293,153.72749213773585,617.9300817210749,0.1432049572467804,669.4146583961649,84.34078478848514,615.5635177857603,0.509292483329773,587.9831695769619,172.46674806190936,542.5477261488821,0.7702418565750122,534.9517391842896,-53.473952323780615,480.04075349686536,0.43228480219841,548.8326440841844,243.9536659894217,355.3106907182846,0.8805488348007202,576.8383269300672,-201.9635317448557,286.22167327863525,0.9774216413497924,698.3723342183138,298.8944727908215,152.53259829503978,0.3466002345085144,713.6282594303407,-194.47016421046874,144.0246511372534,0.7882304787635803,378.5100065080099,150.60477994210615,144.15462669129553,0.21850767731666565,398.4962097134957,-19.528454326683395,174.18407474022487,0.5705695748329163,363.61255173314316,153.9869555682653,-211.82749235719382,0.5943078398704529,546.5109533809645,3.2757980232616966,-45.69498949321454,0.3910280168056488,367.74654258604346,143.4499888859972,-596.2114341514748,0.042332500219345086,453.0960584935141,-52.41161591184313,-306.4895902590888,0.1833604872226715,691.21,2100.58,4.05,266.42,,,,,,,,,1853.8,2092.93,8.93,90.16,1827.47,2093.0,9.01,90.16,1659.22,2094.15,8.41,90.57,1321.01,2096.95,6.98,89.86,1306.92,2096.91,6.95,89.86,1292.91,2096.88,7.09,89.86,983.3,2095.61,9.28,89.4,794.1,2099.23,7.36,270.06,1g,27,1569226154
42161,42161,1342.737382743347,1569227538.8141234,1342.737382743347,,,640.5117314162214,134.7874818214863,594.0859817516738,0.0016182959079742432,605.4834154291248,177.98242812818341,584.0934273330927,0.3443238139152527,623.4926342290627,150.8759457356678,572.0604160134627,0.6573283672332764,653.9903586029825,161.66802726162726,606.4474484065038,0.027070671319961548,654.2269831531235,82.462573538268,593.6755017729272,0.3483805656433105,584.3389728005209,174.15406106930837,533.425134364448,0.2632670104503632,533.0705232820533,-51.67490077376024,480.07548168117887,0.3537410199642181,549.335805369526,256.80329102101473,328.67153899405497,0.9507032632827759,577.0807185545865,-200.58257320944827,287.34807431430517,0.9781781435012816,710.1331093344555,297.601516165829,147.33159764770951,0.8619703054428101,719.3534431102412,-193.8409734551394,147.08715343622347,0.8064624071121216,361.03115875656266,153.09941281878787,130.5356056086009,0.1755407452583313,417.52879870522486,-13.924698552692929,186.6911548868713,0.4106678366661072,377.51236290525736,185.9008997905625,-207.104120714342,0.09557047486305237,545.0155321931858,18.649169512580237,-36.752495094405326,0.7881729602813721,338.7312756576025,167.75780440713905,-580.0043215289288,0.13445675373077393,348.62655715447136,-74.13287507371057,-421.0379903287138,0.009015262126922607,691.0567307522771,2100.568785176996,4.046261725665291,266.42373827433465,,,,,,,,,1854.1327064157888,2092.93,8.926261725665293,90.16,1827.8101829644586,2093.0,9.032429646008252,90.16,1659.5340150441157,2094.1462617256648,8.406261725665292,90.57,1321.267940929095,2096.95,6.972523451330582,89.86,1307.1816792034297,2096.91,6.957476548669418,89.86,1293.1716792034297,2096.88,7.071308628326457,89.86,983.647659513128,2095.6137382743345,9.27252345133058,89.4,793.8345825222357,2099.23,7.270281415966992,270.06,1g,27,1569226154
42162,42162,1342.7667137639114,1569227538.8434732,1342.7667137639114,,,614.9139175700883,156.7559439413126,575.6056168793306,0.0008093416690826416,615.7579665612209,186.25635157555595,590.1280585139514,0.477717936038971,624.8196658658513,158.26687252553245,574.3603828133795,0.8016205430030823,650.8496428606908,162.59050068105302,604.1801388381242,0.06859546899795532,636.718585982324,79.72875930521158,581.0215090226362,0.35690635442733765,582.0664160809155,174.1422873872562,516.617818681577,0.08995607495307922,531.3766087634103,-51.088334088327294,482.7510241860698,0.3205142021179199,550.4533699256588,264.39080374424486,319.26604666381326,0.8534359931945801,576.3305164197625,-199.86212021384117,289.3620606222311,0.9767534136772156,714.2086075486116,298.20908298914554,151.89566659739066,0.8702831268310547,724.6728740418982,-195.03928121989486,147.83096518049368,0.8322099447250366,348.1671509475235,145.04981300649612,106.95301650386585,0.023294687271118164,440.35172290999634,-8.789318412154934,217.6566866054397,0.7820935249328613,361.56033308516123,164.77644736957242,-206.71758861063645,0.65738445520401,537.3311552958562,23.421651187313234,-37.15779458100752,0.7831957340240479,332.6755052293238,182.7241424824564,-610.7575787817168,0.030407398939132687,324.40327141392936,-84.49329404092695,-456.1573367344194,0.01060536503791809,690.9364735679621,2100.5599858708265,4.043328623608835,266.4266713763912,,,,,,,,,1854.3937524988135,2092.93,8.923328623608834,90.16,1828.0770952515961,2093.0,9.050028258346993,90.16,1659.780395616858,2094.143328623609,8.403328623608834,90.57,1321.4703249709905,2096.95,6.966657247217669,89.86,1307.3869963473815,2096.91,6.963342752782331,89.86,1293.3769963473815,2096.88,7.056643118044173,89.86,983.9204380043784,2095.616671376391,9.266657247217669,89.4,793.6263322762272,2099.23,7.199886966612031,270.06,1g,27,1569226154
42163,42163,1342.8,1569227538.8767807,1342.8,,,633.7768899035943,157.86183162889972,588.3352083625783,0.009265124797821043,649.4800436459514,186.6503014643989,618.6776852689078,0.5538488626480103,656.1099684921269,156.5915067266399,607.3090676674984,0.9455078840255736,659.7540608075802,164.9878186900404,623.4150714847099,0.07542574405670166,646.2942325404067,77.76404300466422,596.8780763555924,0.6993502378463745,570.2735242734652,172.06970547215198,504.89471353362165,0.21977421641349792,522.7508474266996,-45.06403944057769,491.7384054396745,0.943987250328064,548.4137946492564,259.49337795745066,322.6468041383458,0.5556380748748779,577.0170775735303,-193.97964854261463,288.58380451867214,0.9605922698974608,711.8077726656102,302.5115786659661,148.19704640516295,0.8967001438140869,714.8340352824426,-194.99501537434242,143.24185326666168,0.8634028434753418,329.93832004332063,148.80140798744634,23.66723960034349,0.005319029092788696,417.93253207260216,-5.003762978901847,167.3654787096811,0.05665948987007141,295.20030046708143,192.3559807359948,-398.48711409920617,0.1163044273853302,550.0079082190152,18.29639233765182,-43.44554350237112,0.460509330034256,334.0792950739082,212.80984590539467,-618.1493139458502,0.051539868116378784,309.83738436704465,-90.50446587220205,-475.28333951507966,0.011922359466552734,690.8,2100.55,4.04,266.43,,,,,,,,,1854.69,2092.93,8.92,90.16,1828.38,2093.0,9.07,90.16,1660.06,2094.14,8.4,90.57,1321.7,2096.95,6.96,89.86,1307.62,2096.91,6.97,89.86,1293.61,2096.88,7.04,89.86,984.23,2095.62,9.26,89.4,793.39,2099.23,7.12,270.06,1g,27,1569226154
42164,42164,1342.8329507356502,1569227538.9101956,1342.8329507356502,,,597.7776999818923,179.90273243110386,569.071064157532,0.0012603998184204102,651.7761065989912,187.87673824073696,615.8262058725634,0.7178034782409668,649.8972761302996,154.58707249508018,599.9662028985865,0.9166077375411988,664.1346818003362,169.92216944943806,626.3685472549457,0.06484606862068176,642.062960489415,78.83629225423974,596.7287726081797,0.7884949445724487,530.6668059550043,191.75261880473758,494.9266047799949,0.4990298748016357,518.8462884913963,-46.15588279021971,490.35281237221426,0.9435666799545288,562.4572068488736,262.8064197354086,311.68142283415045,0.8099511861801147,578.328408946784,-191.7048846766396,285.76530131322085,0.9854362010955808,715.7733442076053,299.9730481265625,148.97910035039845,0.8956071138381958,714.0850302352112,-196.15585988377688,141.58448728810268,0.8962133526802063,356.4226602855283,148.40301944630912,99.74509028941387,0.4208744764328003,404.9452077694609,-10.007390821976985,174.63956879189774,0.33441489934921265,352.09775214125665,157.36236283430975,-236.5992414617833,0.7158505916595459,555.2375601887088,30.101831721430145,-28.373483109821702,0.6948074698448181,341.0901242891088,173.04013993376975,-619.9233881664506,0.03758323192596436,313.42762512638785,-94.78616090703615,-473.2532478583228,0.013847947120666504,690.6681970573991,2100.5434098528704,4.036704926434977,266.4827211770404,,,,,,,,,1854.986556620852,2092.93,8.936475367825114,90.16,1828.6765566208521,2093.0,9.06011477930493,90.16,1660.336786179462,2094.136704926435,8.4,90.57,1321.9339502231167,2096.95,6.983065514955161,89.86,1307.8506551495516,2096.9132950735648,6.983180294260093,89.86,1293.8439502231165,2096.88,7.046590147130046,89.86,984.5364418415472,2095.6232950735653,9.26988522069507,89.4,793.1494596297532,2099.233295073565,7.166131029910321,270.06,1g,27,1569226154
