,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,W_in-P_out.5_x,W_in-P_out.5_y,W_in-P_out.5_speed,W_in-P_out.5_angle,W_in-P_out.6_x,W_in-P_out.6_y,W_in-P_out.6_speed,W_in-P_out.6_angle,W_in-P_out.7_x,W_in-P_out.7_y,W_in-P_out.7_speed,W_in-P_out.7_angle,W_in-P_out.8_x,W_in-P_out.8_y,W_in-P_out.8_speed,W_in-P_out.8_angle,W_in-P_out.9_x,W_in-P_out.9_y,W_in-P_out.9_speed,W_in-P_out.9_angle,W_in-P_out.10_x,W_in-P_out.10_y,W_in-P_out.10_speed,W_in-P_out.10_angle,conflict_1g_x,conflict_1g_y,conflict_1g_speed,conflict_1g_angle,scenario,participant_id,source_file
51802,51802,1654.233387015817,1568622506.0824409,1654.233387015817,-81.24236150495206,638.0709286875544,96.74679339116814,652.4342175497572,0.9935709238052368,671.1346992384491,116.50560003100851,711.3587792367128,0.9733351469039916,695.1237698648995,66.23174095541657,717.5798542117685,0.9226387143135072,592.7989405239873,165.97537888204604,712.8564335850349,0.6533176302909851,639.2070467788203,7.147197630387312,721.851090486339,0.4894216954708099,511.90931711979437,210.75942744029769,597.8192122169718,0.6520986557006836,505.41734193886185,-47.16936238128209,590.7624162123342,0.8730836510658264,620.7312869630246,283.7896316228912,381.8524381975977,0.9221121072769164,593.1551831764888,-144.43737696724457,387.90724863663,0.9834346175193788,819.6838267720648,318.1027940597741,241.3589156481381,0.8653814196586609,784.7892860261819,-168.26545631046795,236.4352806654904,0.6248414516448975,437.3292320932232,170.1029745755858,150.0225392158104,0.29536694288253784,480.4417323315699,-43.71965850877925,190.2442672608482,0.3851849436759949,811.9215489323178,192.55702422308684,80.71078380155433,0.0719703733921051,871.4756510397036,-41.9314981383203,162.55698405545638,0.6862673759460449,294.76311526301623,215.050787312133,-763.1354569850263,0.015848875045776367,644.9136965860562,-81.90093646827194,-361.8550418488488,0.3643772602081299,622.6165002509673,2098.373338701582,3.0633387015817006,270.4967257173987,1762.8203865138823,2093.19,7.2332903873464,90.37,1747.4103865138825,2093.29,7.2067096126536,90.37,1470.7604670376081,2096.0366612984185,8.6600161047451,90.57,1392.5637735296993,2096.8266612984185,8.2999677905098,90.57,1241.4404187233729,2096.76,7.746645193673199,89.86,1226.8204187233725,2096.72,7.776661298418301,89.86,668.7797262193334,2099.37,5.016741822143801,270.06,1g,12,1568620805
51803,51803,1654.2666389135363,1568622506.1157675,1654.2666389135363,-81.53919350846492,649.4390608953246,90.50875674434064,653.8958829429928,0.9919781684875488,669.6677258338591,114.23724639693847,706.7383108735982,0.9759172201156616,685.847656225078,62.016113965488394,710.8837814849553,0.9023339748382568,579.2676977720573,169.12242708313929,708.5940973079119,0.6277093887329102,645.5188892519623,7.482381540363329,723.3825389376518,0.4438691139221192,513.2134683665338,208.47852675522802,595.3259643735328,0.9716516733169556,506.05742379912283,-48.76798026060503,590.713653706257,0.8708218336105347,621.2791738158966,284.618592680664,379.79254213770827,0.9129997491836548,581.1464937058881,-145.383391660168,389.3090519178724,0.96486634016037,821.3005015285071,317.0820214486428,237.7844639944009,0.9062694907188416,787.8550361425058,-168.2250452860538,240.3520466987463,0.8068213462829591,445.7283547696341,169.85653890851646,155.04210239945834,0.35571733117103577,488.58750310749116,-45.723312084123876,170.2535808072684,0.10796448588371277,818.8153608128622,193.43642206477313,88.6457949564025,0.0998162031173706,873.6486880741728,-36.957285798945854,150.5834248947326,0.4419619143009186,300.1723741671889,221.11471153677516,-757.9466374785817,0.028055578470230103,642.9969366203043,-76.97731103451035,-366.4637316193372,0.13992035388946533,622.5134193680374,2098.376663891353,3.066663891353634,270.53330280488996,1763.0598001774615,2093.19,7.206688869170928,90.37,1747.6498001774617,2093.29,7.233311130829072,90.37,1471.049758547766,2096.0333361086464,8.669991674060903,90.57,1392.8364390909976,2096.8233361086463,8.280016651878196,90.57,1241.6997835255836,2096.76,7.7333444345854625,89.86,1227.0797835255835,2096.72,7.773336108646365,89.86,668.6101415409647,2099.37,5.063294478950878,270.06,1g,12,1568620805
51804,51804,1654.3,1568622506.1492035,1654.3,-78.54962649406943,643.1938432169018,87.27254249400744,651.203198588938,0.9904263019561768,672.691535007842,112.72315795261656,706.4402107911612,0.9786258935928344,681.8118758623067,60.627995572934246,708.5066371549597,0.8817878961563109,590.1623176197071,169.01775114743782,711.2501851958627,0.7022788524627686,649.8880011254463,8.257800439600423,724.980328423743,0.4315406084060669,513.1709772709241,208.28369164142762,595.4176470171932,0.9748717546463012,502.0790059088784,-49.23208058286925,588.899732683899,0.8660388588905334,632.3861696937164,284.4342005183568,385.4745590699298,0.8847858905792236,583.0221864018914,-143.39091701547568,394.12755921219855,0.9488742351531982,827.0951936752724,316.9554345741645,242.09405098256562,0.877934992313385,759.0087400685508,-171.83048160320428,230.88059364154805,0.7788403630256653,461.2877376360586,170.55275568424003,166.38789009069097,0.2581124901771545,476.74108553621284,-48.96535930263586,151.27406011570963,0.0894927978515625,823.1815952888237,192.12524827955025,95.30398558189259,0.07877111434936522,869.1360338500083,-37.44959887931485,142.0903245583111,0.5471779108047485,279.2501781892104,225.19599026603368,-781.4783288477768,0.02593293786048889,646.4261317793996,-77.91166279860401,-367.02441901236466,0.22388294339179995,622.41,2098.38,3.07,270.57,1763.3,2093.19,7.18,90.37,1747.89,2093.29,7.26,90.37,1471.34,2096.03,8.68,90.57,1393.11,2096.82,8.26,90.57,1241.96,2096.76,7.72,89.86,1227.34,2096.72,7.77,89.86,668.44,2099.37,5.11,270.06,1g,12,1568620805
51805,51805,1654.3332771695352,1568622506.1824946,1654.3332771695352,-91.38808312173555,639.3100825227954,85.78233165406543,649.6464933124422,0.9897772073745728,666.7720388749863,113.32860605403671,704.0775908448695,0.978933572769165,678.2104997335244,59.167018584622795,706.6922245985593,0.8644602298736572,582.1491114225258,169.13870484648612,707.9979577272195,0.6795125007629395,650.8303731140936,8.368144486256458,726.0853636465787,0.4451321363449097,512.8219474589891,207.2880984883757,596.1247542984588,0.9699705243110656,501.6542395523581,-49.57130290493578,588.6438163871862,0.8663154840469359,630.6888284981848,285.45819416281887,383.75883811390366,0.9133979082107544,578.9988108303156,-144.18841263251733,392.577961768204,0.9530026912689208,822.7131308702612,318.1900843788061,236.5425604408025,0.894665002822876,762.3809103040043,-168.95597966086953,238.93996711952903,0.793415904045105,465.8101220735846,172.10493908064186,171.75519441290606,0.1829269826412201,460.4442284022924,-51.2319074048505,132.13622017405936,0.09499266743659973,822.1750510521698,193.8148596688572,97.48639691884978,0.07871147990226746,865.7547815675607,-36.30388757634662,144.5419988619898,0.5636416673660278,311.4864312004438,224.18488105768444,-746.2239506119148,0.0259665846824646,670.3276923943873,-72.04057015308355,-345.84807281975,0.25476786494255066,622.3101684913943,2098.38,3.066672283046478,270.61658803734935,1763.5395956206535,2093.1866722830464,7.176672283046478,90.37,1748.1295956206534,2093.2866722830468,7.223395113511255,90.37,1471.626183658003,2096.0266722830465,8.660033698278866,90.57,1393.3862005071426,2096.8166722830465,8.256672283046479,90.57,1242.2162342054212,2096.76,7.723327716953522,89.86,1227.596234205421,2096.72,7.746705981325344,89.86,668.273614152324,2099.37,5.0800505474183,270.06,1g,12,1568620805
51806,51806,1654.366667778821,1568622506.2158992,1654.366667778821,-100.35205473919152,648.1300662106926,87.06831044974933,662.1572353692115,0.01687520742416382,654.0034605019948,120.63967286593927,695.2013702600557,0.9806519746780396,673.1363288568002,55.554192479726964,701.5911940699931,0.9264482259750366,588.8908594788978,161.55139191036605,707.3555470030983,0.6798185706138611,651.0921713511623,8.178913016323007,726.4002479290127,0.4287714660167694,513.3269066916739,208.1652490423286,595.1099271406817,0.9741520881652832,491.2479752631427,-59.07666254660789,593.9869449111877,0.9471624493598938,628.6026699213845,287.51271542926844,387.38113235770464,0.9692730903625488,581.1325732881293,-148.47095478987708,387.635898570136,0.9887831211090088,821.9052923663623,316.68474929966095,236.70274179157025,0.9113003015518188,742.2349551772809,-172.94618045150108,228.6396772803976,0.8369301557540894,471.1884537014097,175.85012523048619,174.77534925241878,0.18446311354637146,457.6324807000464,-49.87041863659006,152.87371697443277,0.5293516516685486,827.3811967564917,195.8031819885529,105.27300632864834,0.1006714403629303,872.6483764437379,-39.985725707365006,155.19836029818413,0.8504059314727783,332.33158213646686,223.14100763577042,-724.4012985756726,0.030773490667343136,650.9513318840427,-76.53967109196766,-365.2858816687537,0.4479600787162781,622.2099966635366,2098.38,3.0633332221178806,270.66333489034963,1763.7800080075126,2093.1833332221177,7.173333222117881,90.37,1748.3700080075125,2093.283333222118,7.186665443296688,90.37,1471.9133428978625,2096.023333222118,8.639999332707282,90.57,1393.663342564216,2096.8133332221178,8.253333222117881,90.57,1242.473341896923,2096.76,7.726666777882119,89.86,1227.853341896923,2096.72,7.723332554825165,89.86,668.1066611058941,2099.37,5.049998999060926,270.06,1g,12,1568620805
51807,51807,1654.4,1568622506.2492454,1654.4,-84.51701198795473,646.0458307744212,85.68341574759513,654.2528350461482,0.9891321659088136,677.2361866685186,113.1044458074699,710.869477417187,0.9714182019233704,692.5087284655873,58.720123520962254,712.2884558750823,0.8346686363220215,573.2981951813307,166.6419441870259,705.398298333625,0.6813809275627136,653.7455313753885,8.599833352997159,727.4941116823453,0.3747811913490296,513.2302843644223,207.08020328255463,595.3167943261499,0.975862979888916,497.995497694072,-51.77844323621442,593.944964593258,0.8474286794662476,640.7382668738103,288.46754744499907,381.8692186333062,0.978153109550476,577.3947563562426,-149.31936333231732,382.55082655232667,0.9868952035903932,825.2522279246399,316.06762103619917,237.88573061795572,0.8873305320739746,746.1700428311882,-172.1407383673339,232.0607445851373,0.8463718891143799,466.96030481938993,175.97333587217636,172.28108086037233,0.1600460708141327,435.4190147021524,-50.49835573996536,143.9650455330711,0.5892732739448547,817.2269562166707,199.5538805869879,104.18380535357001,0.044523149728775024,875.5222527282518,-35.68262206399022,156.69059055935347,0.6966441869735718,267.884778075758,223.53692845189087,-796.1626285668526,0.01974788308143616,630.2593517362343,-77.35423203515077,-392.2016687957106,0.3427018225193024,622.11,2098.38,3.06,270.71,1764.02,2093.18,7.17,90.37,1748.61,2093.28,7.15,90.37,1472.2,2096.02,8.62,90.57,1393.94,2096.81,8.25,90.57,1242.73,2096.76,7.73,89.86,1228.11,2096.72,7.7,89.86,667.94,2099.37,5.02,270.06,1g,12,1568620805
51808,51808,1654.4264154958805,1568622506.2847574,1654.4264154958805,-78.98805238739217,647.7911315364701,84.30981329672548,658.3525348195873,0.9895869493484496,681.1078695674972,112.1651391559474,715.8407403634468,0.9679300785064696,698.820136746869,58.57153401536677,717.3415773463104,0.8003612160682678,578.6168092283555,166.28253353890213,707.6311283202672,0.677804708480835,652.2222279835478,7.2731038932072,726.2599768310083,0.4230188727378845,513.0362052014357,207.14429751930317,595.7012911037684,0.9746382236480712,498.80785569994254,-50.68261296840858,593.9453987468924,0.8470004796981812,653.1327691252214,287.498664536008,389.0165409819672,0.9356526136398317,579.676725640548,-146.54039841464788,389.62182098535857,0.9844511151313782,835.0937786076477,312.4880455640025,244.96588856861487,0.8776710033416748,742.813973504049,-172.70447557380695,230.3797299396888,0.8338676691055298,466.1944123430626,177.17645088463868,177.30238361325829,0.06781682372093199,448.964517852705,-47.524066997267475,155.72373341739916,0.5333409905433655,801.5487702424573,203.3389831897292,102.49774968800408,0.03722599148750305,873.4104737624896,-39.2877040625869,157.4720622265029,0.8407579660415649,225.11721223185697,219.9916106670573,-843.3859029434482,0.012156188488006592,595.3880640185239,-77.06832368176535,-428.3391863905559,0.4294014573097229,622.0281119627713,2098.382641549588,3.06,270.76811409093654,1764.2101915703374,2093.18,7.185849297528135,90.37,1748.8001915703376,2093.28,7.1737739462922026,90.37,1472.429814814158,2096.02,8.635849297528134,90.57,1394.156607066218,2096.807358450412,8.242075351235933,90.57,1242.9333993182775,2096.76,7.7405661983520915,89.86,1228.3160408678655,2096.722641549588,7.729057045468247,89.86,667.8026394214229,2099.37,5.062264793408358,270.06,1g,12,1568620805
51809,51809,1654.4495635487867,1568622506.3158767,1654.4495635487867,-78.98805238739217,644.6970473910867,82.57457919491749,656.687503148249,0.9879137873649596,677.4541570200495,111.39709114677868,715.8106944519341,0.9587762355804444,694.9409972249049,57.51260655596482,716.2237885372708,0.7574409246444702,579.9424636475554,166.40206098698317,707.426990561724,0.6897618770599365,655.2709508893719,7.51233602115475,728.1093194011353,0.3560410439968109,512.8778924776307,207.01208976681644,596.0174809419352,0.9719438552856444,498.7088267573182,-48.865280161211366,594.3161197200961,0.8681998252868652,646.2088171736605,289.4739749543336,385.3116296875368,0.9124468564987184,575.2151627759886,-158.19035307746447,387.0161717277826,0.9725411534309388,840.3064351371048,313.31002865422795,245.27692710465004,0.8476396203041077,734.0676954385613,-173.6022307607145,220.29640129301967,0.7732932567596436,464.31982605679065,176.94807527099871,182.5203514941536,0.03997147083282472,440.70077523879235,-48.26725088938469,155.29383880309672,0.4892180860042572,748.5425679984816,209.12401791522808,72.54082794424323,0.05924320220947265,873.4387701176886,-37.52652599660707,156.96378975745492,0.8373764157295227,266.16084503499525,217.24955338832905,-796.0678017059238,0.011816412210464478,603.7450318238929,-69.16894011896363,-419.7806990803805,0.24528321623802185,621.956352998762,2098.3849563548793,3.06,270.81903980733017,1764.3768575512624,2093.18,7.199738129271872,90.37,1748.9668575512626,2093.28,7.1946071939078085,90.37,1472.6312028744421,2096.02,8.649738129271872,90.57,1394.3464211000492,2096.8050436451213,8.235130935364063,90.57,1243.1116393256555,2096.76,7.749825419514583,89.86,1228.4965956805345,2096.7249563548785,7.754519903665099,89.86,667.6822695463103,2099.37,5.099301678058327,270.06,1g,12,1568620805
51810,51810,1654.474330248676,1568622506.349172,1654.474330248676,-78.98805238739217,644.3514664648927,82.86557533613805,656.8613622999013,0.990381360054016,680.407790405553,111.40915337743586,717.5922653585652,0.9562509655952454,695.662384898368,57.87229526332786,717.1573281756872,0.7663140296936035,583.6009979848768,166.16297825144494,709.5528172122487,0.6618790626525879,654.9146914332335,8.474406697059727,728.2682343292589,0.3945060074329376,513.5178804685099,205.70848548377444,594.7646829430005,0.9716507196426392,503.3566003067245,-48.879805497662446,594.9652043384145,0.8663814067840576,648.7717018181693,288.45509434243195,388.65604985520406,0.9165152311325072,586.2605126403149,-143.72740206057418,396.8245226157089,0.9522202014923096,836.7754448889557,313.11206603618336,245.75387856370102,0.8511834740638733,752.0117239555278,-170.89521913728882,234.3848309401281,0.8178596496582031,479.0116385485466,176.66632631078446,192.3116407514492,0.03917303681373596,438.3708285436474,-48.9243667654279,155.46954244101047,0.4919949769973755,703.7046752078019,216.4665396474986,66.53972412758955,0.09170085191726683,875.8461281182061,-37.01407071342568,161.86901339582084,0.8417794704437256,248.8281371277472,251.6947726930241,-755.5363511889066,0.0196126401424408,589.1236861657768,-67.96672486961495,-436.52599242223573,0.3340223431587219,621.8795762291041,2098.3874330248677,3.06,270.87352654708735,1764.5551777904675,2093.18,7.214598149205644,90.37,1749.1451777904676,2093.28,7.216897223808466,90.37,1472.8466731634821,2096.02,8.664598149205643,90.57,1394.5495080391436,2096.8025669751323,8.227700925397178,90.57,1243.302342914806,2096.76,7.759732099470428,89.86,1228.6897759396734,2096.7274330248674,7.781763273543682,89.86,667.5534827068844,2099.37,5.138928397881717,270.06,1g,12,1568620805
51811,51811,1654.5,1568622506.3836815,1654.5,-91.40825967447952,650.5600197239955,82.62150497394286,665.1578529077938,0.015230387449264525,655.9707659192347,114.81061458655687,694.4181909335641,0.9711067676544192,681.3102999225416,53.39590690520436,704.2880170619479,0.8889794349670409,607.8073316493769,157.14349584092042,714.1819714684923,0.7593315243721008,654.8725761062124,8.55410770246608,728.1938899197336,0.3427729606628418,513.9061284279303,206.091519737132,593.9884421331335,0.9698252081871032,493.2086117797976,-58.197412336421095,596.0078973214223,0.9434800148010254,645.7966896973356,284.7418641298817,388.178566748528,0.2199205756187439,577.6533771106127,-148.20291887613809,383.3066648419337,0.985626220703125,834.5289031035388,316.29279712094575,241.4998115917548,0.8663262724876404,740.6382254411927,-172.96057925828788,228.85112916896458,0.8220323324203491,484.6576612199829,176.85940616169034,198.29373113078486,0.029911845922470093,432.2114997488335,-49.0740657662864,155.85981250944812,0.3756119906902313,673.4201785047069,216.28508423026054,59.369236461912095,0.12407931685447693,876.0528767824256,-37.962159256344925,162.64757035902554,0.8072353005409241,244.9311130343126,235.11494703194947,-791.3655440925148,0.01593160629272461,553.9356159964822,-69.4721557789964,-474.83554813216483,0.34046196937561035,621.8,2098.39,3.06,270.93,1764.74,2093.18,7.23,90.37,1749.33,2093.28,7.24,90.37,1473.07,2096.02,8.68,90.57,1394.76,2096.8,8.22,90.57,1243.5,2096.76,7.77,89.86,1228.89,2096.73,7.81,89.86,667.42,2099.37,5.18,270.06,1g,12,1568620805
51812,51812,1654.5490693622485,1568622506.4158444,1654.5490693622485,-91.40825967447952,640.3111106324245,82.63629971726866,649.5879605850291,0.9860012531280518,666.1516873520973,111.9580301726956,702.1355952458424,0.9705992937088012,684.8825048543713,55.71693190429831,708.3253824269858,0.803841233253479,574.4946016421053,165.92346330326868,704.2125873443001,0.6549891233444214,652.0034577706497,8.0736451630952,727.8470933735533,0.3366897404193878,513.4749125861745,206.29552941428125,594.8418865495017,0.9684267044067384,495.9970033115402,-60.07978477172473,599.1162211921777,0.9462080597877502,641.6419897899951,284.990499965735,387.44277690809196,0.15411970019340515,580.7527667634804,-150.07772169915464,387.6249601833082,0.9857579469680786,830.0945560310463,315.0317260019847,239.4088926663652,0.8815619945526123,738.9181276368644,-174.61640679417803,228.5665240474896,0.8401809930801392,487.49381958317235,175.17751797530292,200.39360485499213,0.030628174543380737,441.8575141535805,-48.29281574463689,163.63678090986818,0.3703185319900513,663.9446536677782,216.0224315077502,62.77383916412944,0.08604049682617188,870.1118658313162,-38.195972091315454,157.79976349783698,0.7495893239974976,313.8350719244694,224.46545720392362,-667.5388969800421,0.024269193410873413,534.3584087123671,-70.40210666171645,-494.0951452814113,0.3134200572967529,621.6478849770295,2098.3949069362247,3.06,271.0526734056213,1765.0883924719644,2093.175093063775,7.185837573976332,90.37,1749.688206344414,2093.275093063776,7.254720808674557,90.37,1473.4919965153372,2096.015093063775,8.650558382650889,90.57,1395.1672757066626,2096.7950930637758,8.259255489798816,90.57,1243.8876479617634,2096.76,7.799441617349111,89.86,1229.2678340893135,2096.73,7.765837573976332,89.86,667.1746531887574,2099.37,5.0916751479526665,270.06,1g,12,1568620805
51813,51813,1654.6,1568622506.4492273,1654.6,-91.40825967447952,647.933792424973,82.38300039065311,661.0351876998906,0.016872912645339966,658.7454093775502,113.25518581543312,694.094609356127,0.9671313166618348,674.993594775717,53.180278183949824,702.5569481899788,0.9036312103271484,569.5424233610587,165.37235814166573,698.2716883322178,0.7528369426727295,651.9058914896206,8.386770889149053,726.0188937384897,0.3788846433162689,514.5725276161982,204.31315355137264,592.6897644907908,0.9693307876586914,491.85650124984977,-60.01512656984374,597.8535021124742,0.9404118061065674,637.4354472512765,280.68962222777094,388.49637288879995,0.24895477294921875,572.6738402461268,-151.93206613817296,381.51092275070977,0.987704873085022,834.736872622906,305.97730959454486,239.1806722364931,0.9105135202407836,737.8974743938735,-173.3665741562952,230.12569582520987,0.7869799137115479,488.78331677643683,172.50875979200038,201.3145957787233,0.027874678373336792,437.8128398822705,-49.44229198689838,160.47227389117282,0.32914358377456665,669.140387250585,211.2796571913124,74.39974639834892,0.10879039764404297,859.6866145858936,-36.238257444218256,144.35446606619473,0.7319216132164001,401.8907777700678,217.1655688799682,-554.9415968471507,0.019223302602767944,484.9228496094346,-75.28245560102708,-537.7169122608378,0.23470962047576904,621.49,2098.4,3.06,271.18,1765.45,2093.17,7.14,90.37,1750.06,2093.27,7.27,90.37,1473.93,2096.01,8.62,90.57,1395.59,2096.79,8.3,90.57,1244.29,2096.76,7.83,89.86,1229.66,2096.73,7.72,89.86,666.92,2099.37,5.0,270.06,1g,12,1568620805
51814,51814,1654.6333736336062,1568622506.4825947,1654.6333736336062,-81.66999948087687,641.1926092945473,82.43182765025401,651.3599449611268,0.9882811307907104,668.9266804978216,111.15972105863472,705.2026101859656,0.9661943912506104,682.0950611708249,55.90003843035113,708.2121612598427,0.8216450214385986,568.8571791352725,165.92986818408042,700.8435379429473,0.7289233207702637,657.3672660218814,8.54195036701741,729.0627515722117,0.3672937452793121,513.8900631386159,204.30398986289347,594.0450612338702,0.9714046120643616,498.8476817822658,-58.98361931144142,603.4810096933808,0.9345606565475464,635.1090212365491,280.8863695885873,387.08945624523835,0.2017393708229065,579.1390643464304,-148.89642798288662,390.026158493882,0.9840152263641356,839.4677177136771,301.96537459120583,246.82322789739467,0.917102575302124,723.5287048603273,-174.4588623658379,220.88060011300428,0.7710989713668823,485.70544702338,172.48551615506068,201.66639532752976,0.016937047243118286,432.71827519291816,-50.840534207624366,156.46265519476498,0.33041912317276,666.6574920193486,209.90556806080718,74.05369716476594,0.1473042368888855,850.8184807089966,-33.87723596393536,139.460223504351,0.7413631677627563,455.24705869746805,212.0008092924611,-492.7900635475568,0.011871576309204102,456.8850620297837,-74.12719747985929,-562.6659040267775,0.2033388316631317,621.3865417358206,2098.403337363361,3.073349453442497,271.26343408401556,1765.6936275253256,2093.17,7.176710996966867,90.37,1750.2969527986045,2093.27,7.22327691295126,90.37,1474.2170132490135,2096.00666263664,8.616662636639376,90.57,1395.8636637955713,2096.7866626366394,8.28331318319688,90.57,1244.5503143421286,2096.76,7.819987909918129,89.86,1229.9236517054894,2096.73,7.770060450409363,89.86,666.7464571052475,2099.37,5.073421993933733,270.06,1g,12,1568620805
51815,51815,1654.666792098285,1568622506.516007,1654.666792098285,-78.71269159692999,647.0867381849922,85.52416311283477,654.7601895426085,0.988653838634491,670.2542488098712,111.03124897794001,711.0251394121042,0.9597374200820924,683.139289098833,57.36898885289778,708.6955638013965,0.8027204871177673,572.8563115775631,164.44801668971482,702.3829598876413,0.7312034964561462,658.6207435843088,8.465624531424192,728.6982301615518,0.4219838678836823,512.3223334545987,201.6466953952604,597.1948482784103,0.96161150932312,499.8547248764407,-59.31553182395136,603.1759376254632,0.944614589214325,642.0614194473895,281.24942293354957,390.27293074288764,0.9400500059127808,571.8498671860898,-151.9873992210081,383.10795540319685,0.9865026473999025,840.5521418177059,299.1512011274102,246.3016632846492,0.9326841831207277,728.3915421874639,-173.30450572401142,224.48714385567772,0.794150710105896,491.4340617776403,169.58030380210693,209.55117560102403,0.013288408517837523,436.083801868662,-41.67046758199388,145.54850033477237,0.13734284043312073,684.1649170609835,214.09329819642727,94.15340681679145,0.1415206491947174,819.3698167673656,-38.253031102159284,120.88465458301279,0.7715578675270081,418.2282787216948,215.052936515293,-573.5241741583153,0.006288766860961914,445.5222452241713,-82.21521259342043,-571.4600451352925,0.2514499425888061,621.2829444953164,2098.4066792098283,3.0867168393139948,271.34698024571253,1765.9375823174805,2093.17,7.213471308113485,90.37,1750.5342238978233,2093.27,7.176491062401018,90.37,1474.5044120452508,2096.0033207901715,8.6133207901715,90.57,1396.1376952059368,2096.783320790172,8.266603950857506,90.57,1244.8109783666227,2096.76,7.809962370514504,89.86,1230.1876575764516,2096.73,7.820188147427479,89.86,666.572681088918,2099.37,5.14694261622697,270.06,1g,12,1568620805
51816,51816,1654.7,1568622506.5492086,1654.7,-91.42834530102579,641.1722135622701,83.82925498538516,655.0252439327082,0.9889391660690308,676.629484209884,110.38979432713244,715.5059065914983,0.9671275615692142,684.1890989519036,56.192444448901824,710.7042355253232,0.7462028264999391,575.6055654160708,162.88405185727584,705.8528260871602,0.7124600410461426,656.0177793975305,7.671472884243648,728.3353346513902,0.37756863236427307,512.2552835636357,198.88794523359672,597.3661377151573,0.96051687002182,500.49189419713827,-59.71123026459614,602.0551401367537,0.9499106407165528,636.0348216368758,278.24930267700597,388.3310687503097,0.9570707082748412,582.6114055144527,-149.8927530402122,393.51845740190004,0.9838453531265259,837.3761169927533,299.55095211666463,244.6232609278957,0.9320182800292968,732.1039863969638,-173.49320875870723,228.6620616263451,0.8166061043739319,486.72390435337104,170.2578489587269,205.71925647111598,0.022771120071411133,441.2476126535568,-38.757998627982026,143.00407527244656,0.16731005907058716,686.0395692671955,215.68601383135243,97.85508708084141,0.1183086633682251,830.6477272742283,-35.63536108424138,129.34685120651443,0.7559787034988403,400.22279876316315,212.61896814456628,-614.102668390869,0.013315677642822266,435.1806629805782,-86.88772449208716,-574.9905554081315,0.2515920102596283,621.18,2098.41,3.1,271.43,1766.18,2093.17,7.25,90.37,1750.77,2093.27,7.13,90.37,1474.79,2096.0,8.61,90.57,1396.41,2096.78,8.25,90.57,1245.07,2096.76,7.8,89.86,1230.45,2096.73,7.87,89.86,666.4,2099.37,5.22,270.06,1g,12,1568620805
51817,51817,1654.737999211053,1568622506.5873332,1654.737999211053,-83.12702874911062,642.5245018569044,84.35655360586388,651.5909695106036,0.9908555746078492,656.817890667828,112.32350891933324,704.475227902471,0.9708008766174316,678.8098707390956,54.78032052154824,706.6675933527454,0.8171417713165283,608.0645712053491,154.5278145682514,716.7983452836314,0.4191213548183441,654.5424788223785,6.805052593347459,729.6646891037883,0.2763534784317017,511.106494397893,198.68878694242744,599.6500428810739,0.9542388916015624,495.95327213362646,-59.524551318510284,600.8550073886076,0.948608934879303,628.7217262313702,274.8619125726092,388.4527654558554,0.9625037908554076,576.0083023607513,-154.17259969328703,385.9412371226856,0.9873312711715698,840.5876206790183,298.6972382560617,245.6425758172005,0.9204015731811525,727.725425508793,-176.4855504118856,219.82300238139285,0.7978029251098633,481.4516077341893,163.50594924317772,210.41301433573202,0.006142377853393555,440.7920407560073,-37.99894480180911,137.1486964757554,0.2503041625022888,685.2001316442937,211.9554882409563,111.47346441864723,0.469683587551117,840.0053775363934,-35.414486383623384,137.07859033289924,0.7486920952796936,488.4700938810289,181.64848343402664,-469.99598986285673,0.029947370290756226,435.1899838425058,-89.71148663188197,-570.9196036845117,0.2141555547714233,621.0622024457358,2098.41759984221,3.1113997633158865,271.5363977909483,1766.4535943195813,2093.17,7.223400552262932,90.35860023668413,1751.0473942406866,2093.27,7.1755990532635465,90.37,1475.1205931361608,2095.996200078894,8.632799526631773,90.57,1396.7253934517396,2096.78,8.268999605526478,90.57,1245.3625939251076,2096.7637999211056,7.765800710052341,89.86,1230.7425939251075,2096.73,7.835800710052341,89.86,666.2062040236299,2099.37,5.155401341209977,270.06,1g,12,1568620805
