,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,dlib_head_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,W_in-P_out.0_x,W_in-P_out.0_y,W_in-P_out.0_speed,W_in-P_out.0_angle,W_in-P_out.1_x,W_in-P_out.1_y,W_in-P_out.1_speed,W_in-P_out.1_angle,conflict_4a_x,conflict_4a_y,conflict_4a_speed,conflict_4a_angle,W_in-P_out.2_x,W_in-P_out.2_y,W_in-P_out.2_speed,W_in-P_out.2_angle,W_in-P_out.3_x,W_in-P_out.3_y,W_in-P_out.3_speed,W_in-P_out.3_angle,W_in-P_out.4_x,W_in-P_out.4_y,W_in-P_out.4_speed,W_in-P_out.4_angle,conflict_1a_1_x,conflict_1a_1_y,conflict_1a_1_speed,conflict_1a_1_angle,conflict_1a_2_x,conflict_1a_2_y,conflict_1a_2_speed,conflict_1a_2_angle,conflict_1a_3_x,conflict_1a_3_y,conflict_1a_3_speed,conflict_1a_3_angle,scenario,participant_id,source_file
32191,32191,1011.6669956959076,1568811307.8630474,1011.6669956959076,,,573.6390575280909,195.27615059129903,731.4240503465999,0.16798672080039978,576.057420027748,213.4267016701774,755.696033007516,0.32952195405960083,579.1805159788679,202.3741063084784,756.9307049186255,0.8668121099472046,586.7323225814139,192.0092870969013,753.4099626005643,0.13223865628242493,588.373719395783,151.95732928617832,738.0515752710463,0.6581841111183167,531.5257369362398,220.8535122699291,676.5509277301369,0.20075422525405884,555.6801085119,14.762365872493927,624.3289217689962,0.2522516250610352,331.5025233528432,388.375415032936,474.1246879812455,0.9883028268814088,622.0207887601517,-145.22370600549445,409.89295677627473,0.9723333120346068,382.925438283815,577.2268537416493,363.93412153068084,0.7388280034065247,839.4178578778569,-106.32854643339701,265.10085734033703,0.3409472703933716,401.7250906748152,189.9775455300635,222.89961416160583,0.8694722056388855,479.8317232260186,-14.891788151128313,240.58640023941268,0.016052067279815674,628.5629393640786,207.5370447719711,-2.59268652727269,0.714141845703125,723.2001799811522,-64.2523105867635,169.3184410072423,0.2959833741188049,469.1037296550917,187.08029311658606,-528.1159439313897,0.003047853708267212,659.3272469400773,-45.99715945379169,-130.71098863200524,0.0077984631061553955,1758.183201721637,2082.8573905309963,2.2165021520462536,352.0630043040925,1080.7222703017617,2096.37,6.943004304092508,89.86,1065.5989698713524,2096.336699569591,6.983004304092507,89.77009870877225,1761.29,913.1840344327401,8.026502152046254,179.85,1051.6689698713526,2096.26,6.97,89.64,779.8225664280783,2094.6,7.81,90.06,610.1697595415304,2094.7833004304093,9.436502152046254,90.06,1752.4766995695907,2010.6170387368327,8.946699569590749,179.33,1752.0166995695904,2049.8274335719216,7.763399139181497,179.33,1751.7066995695907,2075.950832711103,7.6199012912277535,179.33,1a,19,1568810250
32192,32192,1011.7,1568811307.8961382,1011.7,,,579.1958150865397,197.06434665609288,745.0231593129707,0.022836685180664062,576.8170092930228,220.1015546148728,764.0129461092656,0.2370075583457947,579.8756899105429,211.46092402929162,762.9369672975713,0.9132267236709596,592.6434892925076,194.57711412919383,766.3854598802011,0.0833263099193573,583.6789144011707,150.80357774977662,739.689841126135,0.8546900749206543,535.8888162528783,211.92936212711774,684.138507019377,0.21535325050354004,551.550791364,13.345532792269433,623.685110521222,0.14910492300987244,324.16389187398016,389.0609421327178,472.5216451961859,0.9876103401184082,614.2847346228019,-147.50208560029552,406.07610685476317,0.972382128238678,395.14412695295687,573.8112977323539,371.9977143040905,0.7057778239250183,838.8512626265497,-118.11093386955686,267.26374295239845,0.5181206464767456,397.1455727235825,188.24151294643852,222.24882606715698,0.8582706451416016,472.1989182298567,-13.589607800811192,232.58515539695702,0.0194857120513916,684.5423509294964,201.7867602568941,34.378080094307016,0.7587118148803711,742.1486955461028,-55.341827460183296,168.02765871985892,0.1259879171848297,457.91648054144895,182.57966066024602,-539.8885691850676,0.0017982125282287598,734.7752621390139,-15.481704168440693,-24.160390495312534,0.03705936670303345,1758.17,2082.93,2.2,352.03,1080.95,2096.37,6.91,89.86,1065.83,2096.34,6.95,89.78,1761.29,912.92,8.01,179.85,1051.9,2096.26,6.97,89.64,780.08,2094.6,7.81,90.06,610.48,2094.78,9.42,90.06,1752.48,2010.32,8.95,179.33,1752.02,2049.57,7.77,179.33,1751.71,2075.7,7.61,179.33,1a,19,1568810250
32193,32193,1011.7330866267349,1568811307.9291685,1011.7330866267349,,,567.0996972865968,201.73041244584832,736.9298945610402,0.11225131154060364,570.0258669443699,223.0117939794249,766.4420633073805,0.30269503593444824,575.1085073840621,208.95182269544048,764.8620564447847,0.9223366379737854,586.0394438596343,200.28454217868457,773.2389779844792,0.101063072681427,579.5544867158014,148.26378644800238,746.6868862633528,0.7853808403015137,533.6167487795291,215.04639716572896,684.4262513594042,0.19181367754936213,541.3714332098756,13.308829126967472,621.3680643799978,0.16609925031661987,339.90522718293397,388.15887994091565,479.731675768552,0.9872112274169922,622.3385970536517,-144.85862687485545,417.52158651603935,0.9813133478164672,387.9865962436676,576.0208641997542,369.9506171226872,0.7116148471832275,829.8540034816098,-122.2919716927176,265.37430325294014,0.5180066227912903,395.5419004431079,188.55542975356465,224.2206403405059,0.8440389633178711,465.94187189661056,-9.33254291100618,244.9898779036201,0.17036199569702148,701.8155153133931,202.38560256118217,44.74827136460641,0.7995620965957642,721.7947114323607,-53.6787349690905,164.37468225842957,0.4236539006233215,448.8628446492391,179.80964934257102,-547.1402037247801,0.0012916922569274902,607.4978920977089,-15.873716839713357,-193.56759232956443,0.018432080745697015,1758.1600740119793,2082.9994819161434,2.166913373264985,352.036617325347,1081.1782977244716,2096.37,6.913308662673503,89.86,1066.0582977244717,2096.34,6.943382674652997,89.793234650694,1761.29,912.65530698612,8.006691337326501,179.85,1052.1282977244716,2096.26,6.953456686632492,89.64,780.3380756885333,2094.6,7.816617325347003,90.06,610.7910142913091,2094.78,9.413382674652997,90.06,1752.4833086626736,2010.0222203593848,8.966543313367508,179.33,1752.0233086626736,2049.3152329741406,7.753456686632492,179.33,1751.7133086626736,2075.4452329741407,7.629851976041008,179.33,1a,19,1568810250
32194,32194,1011.7664949512317,1568811307.96252,1011.7664949512317,30.93706646711148,,564.1448606231686,201.9448265702981,745.7888631057674,0.03278711438179016,553.0781642142548,225.07894365576243,762.3535511511632,0.2450677752494812,555.347499072752,211.5003893943652,760.3967809768396,0.9448354840278624,575.5031377467708,204.45906643023244,776.0794084399962,0.08911746740341188,579.0399212624029,141.10519822249182,755.0885934032394,0.8616863489151001,481.01101062125366,233.99015141966697,657.6524135482425,0.5644621849060059,538.181452881935,14.246870511903934,624.236425650955,0.11642727255821228,336.6762169762926,390.4344606773479,476.24140620954836,0.991146206855774,615.3983757587821,-147.28672622862638,414.5076326073397,0.9759119749069214,405.32643055528087,573.0784166139309,376.4610318757315,0.6980944871902466,820.4758315924713,-124.20285663609829,261.0326154669475,0.4935117661952973,395.1303782700662,187.79346204499683,224.86336832419826,0.8691593408584595,513.1968284013417,-8.392658385640981,221.70347438612785,0.006653010845184326,711.1741795950163,206.677617900804,52.20988954598039,0.7050151824951172,620.5439991671387,-75.17638891157756,-41.45012563757771,0.0239393413066864,448.5330366171528,176.1600163540358,-548.4866577993456,0.0015272796154022215,648.5042248215454,-34.663030116148065,-249.42075160972,0.006354391574859619,1758.1500515146304,2083.069639397587,2.133505048768151,352.04329899024634,1081.4088151635,2096.37,6.916649495123185,89.86,1066.2888151634995,2096.34,6.93670100975363,89.80659798049273,1761.29,912.3880403901453,8.003350504876815,179.85,1052.3588151634997,2096.26,6.936752524384075,89.64,780.5986606196085,2094.6,7.82329899024637,90.06,611.1050525415793,2094.78,9.40670100975363,90.06,1752.4866494951234,2009.7215454389134,8.983247475615924,179.33,1752.0266494951234,2049.057988875515,7.736752524384076,179.33,1751.7166494951232,2075.1879888755147,7.6498969707391105,179.33,1a,19,1568810250
32195,32195,1011.8,1568811307.9959679,1011.8,,,553.7713405014293,206.63033808785332,746.8215338762527,0.03140699863433838,549.3690492922735,230.97441163599632,768.5726243924835,0.3973340094089508,546.5901994429004,211.94226325429256,763.6405766896409,0.9633961915969848,558.1955612140549,213.1237016214333,772.2829293884888,0.10532212257385254,574.9913261488073,131.57795922921687,755.8826244396864,0.8889724612236023,435.57879258295,240.94301992565914,639.0033509221794,0.529421865940094,532.2739044347836,3.8359692439199633,628.5308918128503,0.2285802960395813,333.24699319695753,392.2245259465116,470.11695215701315,0.9858946204185486,614.2602589706023,-148.88969034891795,415.537223392192,0.964936375617981,393.8212475495603,578.1909708591211,368.76005193162126,0.6844557523727417,806.4376695629124,-129.2077754848414,273.27843723721026,0.22274881601333613,402.1140837328296,178.97483354830726,233.069809170904,0.580897331237793,519.1916468826391,-3.189070155917774,212.8161273644854,0.004120528697967529,671.9903811803497,208.31472023742768,26.541209635403558,0.3910704255104065,729.8352934680188,-51.319178567555895,85.44059082208113,0.05398932099342346,439.82175898968313,199.78461229378053,-562.8154151461587,0.0015780329704284668,609.6977077626931,-58.185179467919816,-260.9085454638489,0.011422783136367798,1758.14,2083.14,2.1,352.05,1081.64,2096.37,6.92,89.86,1066.52,2096.34,6.93,89.82,1761.29,912.12,8.0,179.85,1052.59,2096.26,6.92,89.64,780.86,2094.6,7.83,90.06,611.42,2094.78,9.4,90.06,1752.49,2009.42,9.0,179.33,1752.03,2048.8,7.72,179.33,1751.72,2074.93,7.67,179.33,1a,19,1568810250
32196,32196,1011.8332944181303,1568811308.029285,1011.8332944181303,,,509.95612326903887,230.80993763972856,725.8127865492737,0.9864727258682252,536.3877164263406,234.2713685110292,768.3844238901746,0.8492264747619629,554.7752438366851,202.19321280835945,769.1170452982353,0.9919853806495668,543.8487471113989,219.353631198554,764.5075778306442,0.12005633115768433,565.9384939472492,120.8022138435875,754.9687702147729,0.8899251222610474,429.59165050243683,240.01538488102872,629.9547697275124,0.12084177136421205,520.7495787227548,-11.943911472061483,628.4700365289287,0.7925862073898315,324.0839258714356,397.0538230573599,466.77661668589485,0.9750783443450928,613.629919294208,-147.20880618894242,416.6682704215162,0.9872448444366456,385.48267710297057,578.2701705434619,362.3788826492507,0.6168721914291382,813.3490387307288,-122.73853827070948,268.347681837649,0.5342510342597961,389.45368113712715,187.6324963533912,212.34817030215697,0.9152236580848694,492.7342295132127,-5.460583246921357,222.09431816237282,0.013392150402069092,662.807092112209,214.81721012343036,23.554466644838985,0.6677935123443604,711.7489807660811,-44.73079522094066,149.38851018474608,0.7230215668678284,435.6207311512619,210.488024647408,-569.0179618337754,0.0014423727989196775,588.1801438645591,-56.073388197242345,-267.0719795498635,0.016209542751312256,1758.1300116745608,2083.209918278073,2.1199766508782156,352.0566588836261,1081.8697314850997,2096.373329441813,6.913341116373927,89.86,1066.7530609269124,2096.34,6.94664720906518,89.83331776725214,1761.29,911.8503152131441,8.01664720906518,179.85,1052.8197314850997,2096.2633294418133,6.9266588836260725,89.64,781.1196964614168,2094.6,7.81335279093482,90.06,611.7329675304253,2094.78,9.41664720906518,90.06,1752.493329441813,2009.1203502368269,8.993341116373928,179.33,1752.033329441813,2048.5403035385834,7.729988325439107,179.33,1751.7233294418133,2074.6769624222093,7.663341116373927,179.33,1a,19,1568810250
32197,32197,1011.8665940779002,1568811308.0626073,1011.8665940779002,,,511.1951726053832,227.29192600703703,724.6078708830893,0.9675580263137816,548.7645592413023,224.68833857923667,774.3009399403751,0.8796725869178772,551.7031429038317,188.8656808415924,772.1591042298538,0.9896251559257508,543.970986544374,219.72799539200264,766.3884609331883,0.2320768237113953,574.0917387914362,108.9114187930276,770.001088156066,0.8740177154541016,429.4719759767144,241.1661773759684,629.3938527504662,0.07886689901351929,521.9020964740541,-12.625794264728306,632.0848715339342,0.695849597454071,329.77409807760733,392.65397824818666,474.30429777761566,0.9570047855377196,593.2402638651514,-140.82935721563445,404.0109745297162,0.6467076539993286,394.7108360381786,580.9305250912394,362.0404497878993,0.6122245788574219,809.5273540062227,-123.11999051476064,263.3622943119312,0.4866976141929626,388.0309635249881,192.06460477609767,222.36565063063182,0.8527127504348755,467.268198374464,-4.626771151178334,240.15600428187668,0.2637569308280945,733.4286470467077,216.31931942514493,64.09703179730133,0.7751645445823669,714.6752302116968,-39.4049221066587,162.5422655413417,0.7537881731987,433.6870451002549,216.0013949099798,-571.858924492144,0.0021263957023620605,594.7122517155019,-53.21505750137376,-252.56287028051548,0.02221781015396118,1758.12002177663,2083.2798475635905,2.139956446740157,352.0633188155801,1082.099499137512,2096.3766594077897,6.906681184419947,89.86,1066.9861585453018,2096.34,6.963297038950131,89.84663763116009,1761.29,911.580587969008,8.033297038950131,179.85,1053.0494991375117,2096.26665940779,6.933318815580053,89.64,781.379433807622,2094.6,7.796702961049871,90.06,612.0459843322625,2094.78,9.433297038950132,90.06,1752.4966594077898,2008.8206532988975,8.986681184419949,179.33,1752.03665940779,2048.280566192378,7.739978223370079,179.33,1751.7266594077898,2074.4238850079582,7.656681184419947,179.33,1a,19,1568810250
32198,32198,1011.9,1568811308.096036,1011.9,,,522.3572618149472,220.3500084057472,727.5509756646021,0.9913288950920104,564.7005398038689,220.19815361035,780.4345208188327,0.9239288568496704,566.8233702212602,179.6751906767582,777.3781547387114,0.9927691221237184,558.6656498913601,213.14139690075703,771.2265007371358,0.08832690119743347,568.9842370171054,97.80154545793677,775.1874578809418,0.963896870613098,438.1550907833928,236.8024423580849,630.7975209590478,0.06932136416435243,517.9640361624861,-15.992528055514894,640.6962132793078,0.8619900345802307,332.6498943490855,401.7521901178524,470.34092848292295,0.9766579270362854,598.8606745115329,-144.62256073889574,407.7349615397584,0.525804340839386,376.8161323292979,610.8530694765043,347.2312529055686,0.8215417861938477,805.5365748062527,-123.0860631656277,261.3687047925946,0.4904807806015015,383.276499782262,193.38369615674785,220.9081321945509,0.856226921081543,465.0747983024035,-2.2014487883937863,250.0719192789637,0.2218671441078186,702.6214365801175,215.44115930585977,51.75454874401083,0.6314376592636108,698.7859192241823,-41.403366222972096,154.32403695019525,0.6944377422332764,429.10007078571175,217.47672483817027,-576.5923652212471,0.0015670061111450195,604.2609990780253,-54.50295995031866,-233.59377624837487,0.0306226909160614,1758.11,2083.35,2.16,352.07,1082.33,2096.38,6.9,89.86,1067.22,2096.34,6.98,89.86,1761.29,911.31,8.05,179.85,1053.28,2096.27,6.94,89.64,781.64,2094.6,7.78,90.06,612.36,2094.78,9.45,90.06,1752.5,2008.52,8.98,179.33,1752.04,2048.02,7.75,179.33,1751.73,2074.17,7.65,179.33,1a,19,1568810250
32199,32199,1011.9333777906917,1568811308.1294494,1011.9333777906917,,,557.6522433439301,194.6433583759642,736.3811795624865,0.9973499774932858,593.9000273769659,202.77561853819333,786.4959405698401,0.9913660883903505,588.3962426879839,159.70986733818657,780.516015924852,0.9886550903320312,564.5467879734466,211.68503716257808,770.5487452178943,0.3311022520065308,563.2911705278536,85.38009911606449,769.5965274977417,0.9733036756515504,439.1404939635412,235.0602263556747,614.2641347243094,0.6206416487693787,519.6115083514323,-6.097360223615781,631.6510709963584,0.06325271725654602,324.76810964803326,403.36988338262796,471.79459488420883,0.9192180633544922,598.6558297285218,-148.79676247004798,412.58751690722534,0.987740993499756,396.1845551272805,610.2329059417518,345.9026403248198,0.8203022480010986,805.0053951306613,-124.29741041006672,259.8563876854621,0.4776345789432526,388.24057400776604,192.67164463897097,221.65392309023827,0.8676930665969849,461.2683174715788,-4.956574691167318,238.0920623817537,0.008563101291656494,741.9330986084456,222.59700649399412,81.37286642458795,0.7657794356346129,700.7058557099726,-38.277600207906055,154.2513859434064,0.7004322409629822,428.58958881983716,196.18284413173947,-582.0007918551989,0.0015316605567932127,623.3454701478986,-53.539014076272046,-213.6659649334998,0.04108414053916931,1758.0999866627924,2083.4234311395217,2.183364453484107,352.06666222093077,1082.563644534841,2096.38,6.910013337207475,89.86,1067.4503067557719,2096.34,6.973324441861683,89.86,1761.2933377790691,911.0396398953983,8.063351116276634,179.85,1053.513644534841,2096.27,6.94,89.64,781.9036845464633,2094.6,7.810040011622423,90.06,612.6737512325009,2094.78,9.423297767446735,90.06,1752.5033377790692,2008.2229376628447,8.969986662792525,179.33,1752.0433377790691,2047.7596532326056,7.773364453484107,179.33,1751.7333377790692,2073.9129910116753,7.653337779069156,179.33,1a,19,1568810250
32200,32200,1011.9665964875512,1568811308.1627035,1011.9665964875512,,,562.1346118901764,180.65589068716687,728.3396344687991,0.9936752319335938,559.3304354102619,192.2353748483223,767.3327697832898,0.9965887069702148,590.5507220744964,145.5468746049793,775.1260307138377,0.9965918660163879,560.7019584380969,200.98266609801067,768.7190844544208,0.2415183186531067,555.0068736593294,72.54645564876354,766.1969062136383,0.9634272456169128,441.2397554011754,236.1448511678415,625.2690969202603,0.7827414274215698,519.8644181155073,-17.996296010986804,626.8689563689386,0.9253308773040771,336.3873572815125,410.7698069195795,474.14682383006,0.9460443258285522,596.0886185019227,-148.0903438671658,407.72979956938883,0.9849034547805786,415.9707246347329,609.7217261530009,346.0353350585747,0.7928320169448853,803.2964274025142,-125.09782356978913,262.4208459028677,0.4961998164653778,387.6366325408277,196.9352793289353,224.0048059519061,0.8889961242675781,458.44041814697135,-6.245577973572731,234.64310161388275,0.01703730225563049,767.5950508701152,228.7781812318274,105.00995003995372,0.8194811344146729,695.6897354919838,-36.00132263528398,144.8775137184164,0.7201740145683289,425.6880754946065,191.3219775305583,-591.0270031311068,0.0049149692058563215,637.2901812884201,-53.47403805076864,-214.4657920021817,0.08556005358695984,1758.0900210537345,2083.4965122726126,2.206617541285776,352.0633403512449,1082.7961754128578,2096.38,6.919978946265331,89.86,1067.6795157641027,2096.34,6.9666807024897786,89.86,1761.2966596487552,910.770568450836,8.076638595020443,179.85,1053.7461754128578,2096.27,6.94,89.64,782.1661122516538,2094.6,7.839936838795997,90.06,612.9860069829804,2094.78,9.396722809959114,90.06,1752.5066596487552,2007.9272912607955,8.960021053734668,179.33,1752.0466596487552,2047.5005473971012,7.796617541285776,179.33,1751.7366596487552,2073.6572070458565,7.656659648755111,179.33,1a,19,1568810250
32201,32201,1012.0,1568811308.1961427,1012.0,,,565.2828357224678,168.46475965783637,726.3152042785249,0.9974181056022644,549.5125460876188,184.31927654366626,758.5282336381807,0.9977136850357056,596.3520368712583,133.11843618544606,776.0114546645949,0.9966033101081848,541.8917976526868,195.04536286424667,760.5855749915293,0.4464771449565888,539.3323693868164,59.81068514025762,768.3143313665307,0.9906435608863832,442.5000444655328,233.52794043917214,635.1182219950342,0.9505865573883056,522.778749119868,-19.382781114938666,630.974652562323,0.9874234199523926,340.0373442808795,412.7548258930339,477.2484515745632,0.31428736448287964,598.8378747354942,-149.2434806834906,411.8874931383378,0.9856759309768676,440.228672806019,599.5684677643895,349.40247482842386,0.7928748130798341,806.3868312276401,-124.52967584656963,262.7859302869241,0.5171683430671692,391.0485466754315,191.4077521566544,208.27861661619983,0.4474820494651793,459.60337099372526,-4.689666832677464,228.3975779493095,0.032959550619125366,736.1030776001236,226.38044284534402,83.93605193648281,0.5013097524642944,704.7982678572023,-33.98589452020817,138.9670505703503,0.0968545377254486,428.80111516793437,187.48251062178622,-591.9854164213501,0.0027678310871124268,653.0762764736253,-50.40897890946233,-197.17727661482144,0.029296964406967163,1758.08,2083.57,2.23,352.06,1083.03,2096.38,6.93,89.86,1067.91,2096.34,6.96,89.86,1761.3,910.5,8.09,179.85,1053.98,2096.27,6.94,89.64,782.43,2094.6,7.87,90.06,613.3,2094.78,9.37,90.06,1752.51,2007.63,8.95,179.33,1752.05,2047.24,7.82,179.33,1751.74,2073.4,7.66,179.33,1a,19,1568810250
32202,32202,1012.033180869615,1568811308.2293506,1012.033180869615,,,573.2932267281283,164.53334285726464,729.4528621374952,0.997484803199768,551.8049097359675,183.4343629870707,762.5839703747548,0.9979078769683838,599.0439144983295,128.61674309020148,779.6592388465275,0.9963958263397216,545.3611734934011,190.47331325141545,761.5991639230147,0.4282639920711517,539.3664477980957,58.86777478085807,770.5077013160361,0.9902229309082032,442.6807634554563,233.2205268755426,635.7504349471737,0.9504058361053468,512.8999719270902,-17.398472299244045,630.3039797830941,0.9896143078804016,352.67680231055624,413.3562826369964,481.8684997421344,0.2888683974742889,591.7115626911278,-149.36612258358107,402.4826257811377,0.4675164222717285,437.13482386727003,606.1594665454054,340.5309139213158,0.7629876136779785,789.2721052907712,-134.71566023086953,266.998448030385,0.2926796972751617,387.51366127569395,189.74146798178867,201.65726565524932,0.43847402930259705,458.19948603260383,-7.838672679574608,229.24067107573967,0.0290910005569458,707.9948727428,231.13819261989127,64.33972221234521,0.5314415097236633,685.0046642662335,-31.598528483717445,117.77283844480385,0.4453748464584351,415.6241525274275,185.492010135038,-607.7270050532219,0.004439264535903932,634.0222731038077,-41.25084061017167,-255.60003487323425,0.02506685256958008,1758.0700457391156,2083.6463160001144,2.2731351304994467,352.0301372173465,1083.2622660873046,2096.38,6.9499085217689744,89.86,1068.1422660873047,2096.34,6.956681913038504,89.86,1761.3,910.2345530430805,8.063455304308032,179.85,1054.2089480003433,2096.2733180869614,6.946636173922991,89.64,782.6921288699582,2094.6,7.876636173922992,90.06,613.6152182613422,2094.78,9.396544695691967,90.06,1752.5133180869614,2007.3313721734653,8.95,179.33,1752.0533180869613,2046.9811892170032,7.8034095651925215,179.33,1751.7433180869614,2073.144507303965,7.66,179.33,1a,19,1568810250
32203,32203,1012.0665604185131,1568811308.2627573,1012.0665604185131,-112.09239881834559,,583.2070412407452,156.30328177780441,729.7996577784056,0.9970648884773254,557.300791866651,181.39543364640232,760.6540186169409,0.9870774745941162,599.2158861020733,125.23406939535192,779.8438875102777,0.9975439310073853,550.348839760464,188.4390988047629,761.9733333591913,0.43347030878067017,532.2882981366304,51.880746305139176,764.5249852946533,0.7133742570877075,439.9104101629517,233.52092558084962,631.2728041930586,0.9359169006347656,511.97833509553845,-13.657931362062499,630.8429184211458,0.9860223531723022,365.5315716547937,425.95714054417465,471.60187479199027,0.98895925283432,599.815552386508,-148.57406981611237,404.7330324604901,0.5195418000221252,456.8758393733253,610.6954846360751,335.4123569352338,0.9022040367126464,786.3768116721455,-137.40483673366248,271.26305540318293,0.2976851761341095,378.90503350459176,199.17403711417515,213.4696050127607,0.8469772338867188,453.80599467147584,-6.7592163534306575,228.4657653637632,0.034719645977020264,763.1910273218386,231.72971019575647,100.46544866880743,0.7869369387626648,693.2256633231686,-26.748782712708525,107.49412766595444,0.1080215871334076,404.6040936086489,207.89612449978424,-616.8868101083876,0.0038281679153442383,645.3181466149163,-36.39205213638811,-296.19539791938024,0.035074561834335334,1758.0600318744462,2083.72308896258,2.316528544066814,352.0000956233384,1083.4959229295903,2096.38,6.969936251107762,89.86,1068.3759229295906,2096.34,6.9533439581487055,89.86,1761.3,909.9675166518964,8.036751665189652,179.85,1054.4392668877392,2096.2766560418513,6.953312083702588,89.64,782.9558273062523,2094.6,7.883312083702585,90.06,613.9323239758729,2094.78,9.423248334810348,90.06,1752.516656041851,2007.0309562333841,8.95,179.33,1752.0566560418513,2046.720828735599,7.786719790743533,179.33,1751.746656041851,2072.8874847774505,7.66,179.33,1a,19,1568810250
32204,32204,1012.1,1568811308.296224,1012.1,-108.8452557563034,,585.2920423323534,153.14241055965545,726.9820813840181,0.996790051460266,555.4728201055677,179.73472841497681,756.6252094749991,0.9901123642921448,607.3318965301488,124.58199019194667,780.577400793863,0.9980239868164062,549.0862904546639,186.54698257592636,759.4878898480351,0.4466698467731476,528.1567642744355,49.61325672747607,761.9185199072892,0.7064655423164368,444.097911529257,234.55227431626133,632.3558774326135,0.9486348628997804,515.6479573939444,-11.825660143796974,633.8425388571104,0.9870299100875854,379.15925401382,425.76428411945466,470.7050733884738,0.9888581633567808,604.5547569311058,-147.92381371985599,408.25855646795,0.5262362957000732,511.2940382157566,597.0103966630608,355.0061537362377,0.8671719431877136,804.9760471138858,-128.01143885748854,267.9494553393858,0.5387309789657593,368.5616662199547,200.52546614507682,206.1983213708821,0.8430758118629456,459.38079432020766,-6.709555291897267,229.4660144351754,0.06025111675262451,776.9547393724084,234.85131583333785,111.27995171578523,0.7834909558296204,694.0628804918774,-25.332642668151326,100.97365142463636,0.4283383786678314,398.5093818976928,218.8752742804733,-619.1738949763528,0.011463761329650879,659.278657908495,-41.27131800240663,-306.8880873164642,0.0923071801662445,1758.05,2083.8,2.36,351.97,1083.73,2096.38,6.99,89.86,1068.61,2096.34,6.95,89.86,1761.3,909.7,8.01,179.85,1054.67,2096.28,6.96,89.64,783.22,2094.6,7.89,90.06,614.25,2094.78,9.45,90.06,1752.52,2006.73,8.95,179.33,1752.06,2046.46,7.77,179.33,1751.75,2072.63,7.66,179.33,1a,19,1568810250
32205,32205,1012.1339249957739,1568811308.3301954,1012.1339249957739,-106.11373223320707,,586.2444108712413,152.48603526439243,725.235050986257,0.9971362948417664,562.9166777620559,179.3908942677449,758.0773657191584,0.9905434846878052,601.6382381634727,123.42627838251032,776.2312435508228,0.998279631137848,552.0040609537576,187.52230221394424,760.1057276125782,0.39227837324142456,534.8800601699373,51.04652209926599,763.2983606742189,0.7212274074554443,451.2536127277172,234.02821756248886,631.4135686721293,0.9657689332962036,519.2881236680284,-18.83852847848747,627.4802673830678,0.9186047911643982,386.8884128861641,426.4484691680792,469.6707311888443,0.9869999885559082,599.6361819471251,-147.70336025445852,411.476304199454,0.9853444695472716,532.5044736044273,596.9403386020921,360.3719626656128,0.8372728228569031,809.8960507831258,-119.10582279425778,266.5471463893877,0.5529038310050964,367.1831134616031,202.5307830995716,205.52840000733624,0.8433644771575928,454.94285548254607,-7.022715433912599,219.67149611281928,0.0800999104976654,760.4819837526634,237.8316167243384,94.04626880189535,0.8201578855514526,724.3498703579903,-12.354831090627705,107.1696043326228,0.2585764527320862,400.40045357587326,224.76145387523425,-617.3433646678957,0.021066933870315552,656.9889873537858,-47.6571338102067,-320.4612375174308,0.0764264464378357,1758.0364300016904,2083.891597488589,2.468559986476369,351.86822501267835,1083.9640824708397,2096.38,6.976430001690455,89.86,1068.8474749704171,2096.34,6.966962497886933,89.86,1761.3,909.4286000338092,8.016784999154773,179.85,1054.907474970417,2096.28,6.9735699983095465,89.64,783.4846149670361,2094.5966075004226,7.873037502113067,90.06,614.5655024606971,2094.78,9.422860003380906,90.06,1752.5233924995773,2006.4280675376126,8.956784999154774,179.33,1752.06,2046.1987775325413,7.7598225012678395,179.33,1751.7533924995773,2072.3721700321184,7.6464300016904545,179.33,1a,19,1568810250
