,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,H_in-K_out.7_x,H_in-K_out.7_y,H_in-K_out.7_speed,H_in-K_out.7_angle,Q_in-J_out.11_x,Q_in-J_out.11_y,Q_in-J_out.11_speed,Q_in-J_out.11_angle,Q_in-J_out.12_x,Q_in-J_out.12_y,Q_in-J_out.12_speed,Q_in-J_out.12_angle,Q_in-J_out.13_x,Q_in-J_out.13_y,Q_in-J_out.13_speed,Q_in-J_out.13_angle,Q_in-J_out.14_x,Q_in-J_out.14_y,Q_in-J_out.14_speed,Q_in-J_out.14_angle,Q_in-J_out.15_x,Q_in-J_out.15_y,Q_in-J_out.15_speed,Q_in-J_out.15_angle,H_in-K_out.8_x,H_in-K_out.8_y,H_in-K_out.8_speed,H_in-K_out.8_angle,Q_in-J_out.16_x,Q_in-J_out.16_y,Q_in-J_out.16_speed,Q_in-J_out.16_angle,H_in-K_out.9_x,H_in-K_out.9_y,H_in-K_out.9_speed,H_in-K_out.9_angle,H_in-K_out.10_x,H_in-K_out.10_y,H_in-K_out.10_speed,H_in-K_out.10_angle,K_in-H_out.15_x,K_in-H_out.15_y,K_in-H_out.15_speed,K_in-H_out.15_angle,Q_in-J_out.17_x,Q_in-J_out.17_y,Q_in-J_out.17_speed,Q_in-J_out.17_angle,conflict_4a_x,conflict_4a_y,conflict_4a_speed,conflict_4a_angle,W_in-P_out.0_x,W_in-P_out.0_y,W_in-P_out.0_speed,W_in-P_out.0_angle,W_in-P_out.1_x,W_in-P_out.1_y,W_in-P_out.1_speed,W_in-P_out.1_angle,W_in-P_out.2_x,W_in-P_out.2_y,W_in-P_out.2_speed,W_in-P_out.2_angle,conflict_1a_1_x,conflict_1a_1_y,conflict_1a_1_speed,conflict_1a_1_angle,conflict_1a_2_x,conflict_1a_2_y,conflict_1a_2_speed,conflict_1a_2_angle,conflict_1a_3_x,conflict_1a_3_y,conflict_1a_3_speed,conflict_1a_3_angle,W_in-P_out.3_x,W_in-P_out.3_y,W_in-P_out.3_speed,W_in-P_out.3_angle,W_in-P_out.4_x,W_in-P_out.4_y,W_in-P_out.4_speed,W_in-P_out.4_angle,W_in-P_out.5_x,W_in-P_out.5_y,W_in-P_out.5_speed,W_in-P_out.5_angle,W_in-P_out.6_x,W_in-P_out.6_y,W_in-P_out.6_speed,W_in-P_out.6_angle,scenario,participant_id,source_file
27713,27713,862.1331577852086,1568281956.896507,862.1331577852086,-89.99982818122969,600.9164986394326,52.42142587355996,621.4793783501436,0.996354341506958,623.7517461711229,82.84074250175846,674.7609042050358,0.988886833190918,635.1947524241502,20.418808630113627,676.3048341614026,0.9700316190719604,595.2578124804703,127.41833407916114,706.5680118300577,0.6370800137519836,607.2372496594841,-24.283734606613468,705.6359355860069,0.6055023670196533,480.98173351408684,182.03906064543582,576.4669976896245,0.9052838087081908,453.1837509138961,-77.9027592355839,566.1040231922539,0.9063820838928224,594.326342433346,264.9358201249636,375.2080401785963,0.918832540512085,609.9856999809425,-169.32363968443727,335.9896447497461,0.8420704007148743,764.1142893294203,304.86453450037016,207.7582139625637,0.9521769881248474,760.4329248371129,-179.60071722260068,216.29342225254487,0.7470681667327881,433.0566223741336,143.21391687773712,118.94299958529608,0.00156518816947937,437.25380754998014,-52.05759778633653,177.93102654828542,0.03156211972236633,714.7697892261003,156.73748003625715,6.437510231729617,0.6056099534034729,667.6605954314509,-80.22184563757597,24.920133280298128,0.5441680550575256,461.74163945133176,170.28664233579946,-556.7689455037871,0.008078962564468384,668.8877532644799,-76.31702681555045,-272.2603343317591,0.002332240343093872,1755.7400526644376,1962.8022098253348,6.386684221479143,357.40331577852083,,,,,1760.51,735.89789550354,7.02005266443743,180.37,1760.6,749.89789550354,7.040105328874859,180.37,1760.69,763.8445797250192,7.0031577852085665,180.37,1761.21,843.1312112820608,6.990157993312291,180.37,1760.94,1046.724421731707,6.183368442958287,179.85,,,,,1760.91,1059.9144217317066,6.223368442958287,179.85,,,,,1409.5477901746651,865.5267368859164,6.369894671125139,268.53705287254115,2671.1994733556257,716.6212639464983,7.76,157.26,1760.87,1073.124421731707,6.186684221479144,179.85,1759.83,1474.5116325975605,9.336684221479144,179.85,491.82510428835616,2094.353315778521,8.86989467112514,89.67,331.41194650314765,2093.633421107396,7.973315778520856,93.56,298.57852539575197,2095.4167368859166,8.473368442958288,92.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a,8,1568281044
27714,27714,862.1663103678234,1568281956.9299312,862.1663103678234,-80.27972588422054,600.517840056594,51.68770675899511,618.281052238432,0.9957969188690186,616.7654666732018,82.60431984005173,671.1827787607517,0.988311767578125,623.2980595680506,18.940194739499105,669.840649974893,0.9734259843826294,586.4202114161167,123.17202261968409,701.5067737110356,0.5738583207130432,610.880942772505,-26.815425435425574,706.5530686510158,0.6468019485473633,480.82751553700876,178.77081629030772,576.7380386423449,0.9090646505355836,465.76207106713065,-79.48699460035273,555.1729148286001,0.33906519412994385,595.3049001831306,262.75044484116404,371.77483218668647,0.9439911842346193,596.9943392883039,-168.26839702784486,353.8328980951095,0.30716753005981445,771.6256971467592,298.2959932012994,211.585256626132,0.965538501739502,765.9537826390628,-180.4824715370996,224.18468267102108,0.679662823677063,423.19652835574163,144.10043433189813,127.9969307897792,0.0184345543384552,421.0459416059055,-49.36098216406926,224.75596976785457,0.7188900113105774,721.6730594209746,165.27225046348386,17.39159307169507,0.7602858543395996,639.6861095838914,-81.57729318207058,19.265992202572363,0.7589818835258484,429.1471001780618,149.44040690123592,-594.8949434431609,0.005189776420593262,744.8250982274071,-59.38527572722979,-189.3800933324053,0.002472519874572754,1755.730106889653,1963.0143863540693,6.383368963217666,357.40663103678236,,,,,1760.51,735.6658274252368,7.0101068896530006,180.37,1760.6,749.6658274252368,7.020213779306,180.37,1760.69,763.6091963884544,7.036310367823333,180.37,1761.21,842.902458462019,6.9603206689590005,180.37,1760.94,1046.5188757194953,6.176737926435332,179.85,,,,,1760.91,1059.7088757194954,6.216737926435332,179.85,,,,,1409.3356136459304,865.5134758528708,6.389786220694,268.46411719078867,2671.29893110347,716.382565351672,7.76,157.26,1760.87,1072.9188757194954,6.183368963217666,179.85,1759.83,1474.2033135792428,9.33336896321767,179.85,492.1201622736277,2094.3566310367823,8.889786220693999,89.67,331.6738519058043,2093.6168448160884,7.976631036782334,93.56,298.857007089716,2095.4034758528705,8.466737926435334,92.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a,8,1568281044
27715,27715,862.2,1568281956.9638968,862.2,-79.29815511966073,596.7639674078158,47.9161163835176,614.8862401157758,0.9940484166145324,617.5775214509778,77.75619174929199,668.1870310318811,0.9909456968307496,636.7662227688078,18.360929325218827,673.8921464765929,0.9667216539382936,592.0494734659038,116.19423669274107,700.5118063594485,0.6301808953285217,616.616360281338,-30.179888649164692,707.1829427949338,0.6259825229644775,487.2009630875077,177.85695384643742,573.9348652404236,0.8905596733093262,473.108500988523,-81.21282942875449,552.3897692672513,0.31137192249298096,595.8713268484721,261.3437623257121,370.45654615840033,0.9562807083129884,585.1147837866415,-171.8974718545831,351.67344411023987,0.3554198741912842,770.8918055395212,296.1411659485978,214.39553038892052,0.9619740843772888,772.0313291001801,-180.69745547082007,211.82071457466992,0.820898175239563,436.8532269506072,145.00879772544727,142.3616768929196,0.016948342323303226,421.4865578189344,-45.712103829410495,237.58111554912568,0.7118785381317139,681.3201057195578,172.64117980863827,4.287409252892189,0.7147051095962524,639.6562589614969,-81.93050745023349,20.94615013953921,0.6819460391998291,409.6235400132009,135.98724068190688,-614.1756587132253,0.003826737403869629,777.2963764100467,-55.40871495389723,-152.411994732037,0.007381170988082886,1755.72,1963.23,6.38,357.41,,,,,1760.51,735.43,7.0,180.37,1760.6,749.43,7.0,180.37,1760.69,763.37,7.07,180.37,1761.21,842.67,6.93,180.37,1760.94,1046.31,6.17,179.85,,,,,1760.91,1059.5,6.21,179.85,,,,,1409.12,865.5,6.41,268.39,2671.4,716.14,7.76,157.26,1760.87,1072.71,6.18,179.85,1759.83,1473.89,9.33,179.85,492.42,2094.36,8.91,89.67,331.94,2093.6,7.98,93.56,299.14,2095.39,8.46,92.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a,8,1568281044
27716,27716,862.2329242971788,1568281956.9966748,862.2329242971788,-105.49454783450642,600.3998704207893,47.75506196121167,617.4289014146848,0.9939838647842408,621.2302070401437,75.29529813058963,669.0750310844783,0.9916434288024902,629.367427407617,18.934315152054054,670.209642358044,0.973603129386902,598.9302375121106,111.8303560867582,703.0575879285948,0.6456266045570374,622.5121440280136,-30.00159245618391,707.8531088616313,0.654815137386322,492.8770397108929,179.22161028890892,573.6702795184488,0.8886982202529907,472.31351082021536,-81.59246438577102,550.485633297521,0.34646689891815186,611.8763358202722,260.1329130468509,377.53084932185936,0.9534343481063844,586.6117097798557,-171.15621220551898,356.2370262987098,0.4607401490211487,779.3933322980282,296.86200173546064,216.06644848387108,0.9549558162689208,756.1365508297087,-181.9110257017113,200.26436229469502,0.8477491140365601,413.1117371201448,149.79222402271807,132.61461562610788,0.15790140628814694,421.9947089810586,-44.462829389379976,239.03542362463287,0.7562301158905029,735.3406955362268,176.55155219062982,46.16709079917154,0.6383323669433594,644.9160258589461,-82.77984579897675,19.667835342584425,0.6639141440391539,382.91006330313706,152.17936871256003,-642.2474457087287,0.0025713741779327393,754.6281000065518,-57.38589235325709,-172.966154151317,0.00387999415397644,1755.7101227108465,1963.4407155019433,6.389877289153596,357.40670757028215,,,,,1760.506707570282,735.1995299197495,7.0098772891535965,180.37,1760.596707570282,749.1962374900314,7.0098772891535965,180.37,1760.686707570282,763.1395299197494,7.0634151405642704,180.37,1761.2067075702819,842.4395299197495,6.9596318674607875,180.37,1760.94,1046.1058693574923,6.189754578307192,179.85,,,,,1760.91,1059.2958693574924,6.213292429717865,179.85,,,,,1408.9092844980566,865.4637832731033,6.426462148589327,268.1759920683388,2671.4954804618187,715.9062374900316,7.753415140564269,157.26,1760.8732924297178,1072.5058693574924,6.1832924297178655,179.85,1759.83,1473.5838040362387,9.320122710846404,179.85,492.71302624489005,2094.36,8.906707570282135,89.67,332.20668680714715,2093.5835378514107,8.006339437742922,93.56,299.41985652601863,2095.376830281129,8.48963186746079,92.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a,8,1568281044
27717,27717,862.2664889706323,1568281957.0300903,862.2664889706323,-73.89013245251941,597.7793309350243,44.67038493720611,617.9204259353294,0.9948382377624512,617.2099393344208,75.09989521769455,669.2660789944264,0.9933829307556152,638.6356669615617,17.07650379262094,675.2434894559577,0.97444885969162,593.2340522656477,114.95134681308784,703.9290225769673,0.5968860387802124,630.071884744578,-30.2134607099439,710.9057557858048,0.5189856886863708,491.5953133505064,186.02239434797139,567.6535696064948,0.8814132213592529,471.96516388025583,-82.94936540722732,550.0507937496312,0.2812812924385071,599.0846820279592,263.7849708909884,367.2996273599436,0.9448680877685548,583.5835619239938,-170.88498400150846,356.7861219593988,0.311459481716156,772.5622231348317,298.7738714985736,204.34703307616402,0.959215760231018,760.8483697590701,-183.09184019971408,208.4120408015472,0.18010327219963074,433.3641488768346,152.86310167747794,126.43627207699787,0.015565752983093262,414.4978556561882,-44.099669635997714,231.47420090859063,0.785439133644104,771.8027428879825,173.7271887726841,61.559823083898536,0.44082361459732056,675.8627139532023,-81.70610464061986,37.15161692588171,0.664771318435669,317.86147901265906,192.4438696088162,-716.5391155912395,0.002059400081634521,734.1748251478782,-68.52491633471892,-229.346878782438,0.007977813482284546,1755.7000533088103,1963.655529412047,6.3999466911896885,357.40335110293677,,,,,1760.5033511029367,734.9645772055741,7.019946691189689,180.37,1760.5933511029364,748.9579283085106,7.019946691189689,180.37,1760.6833511029367,762.9045772055739,7.056702205873541,180.37,1761.2033511029367,842.2045772055741,6.989840073569066,180.37,1760.94,1045.8977683820797,6.209893382379378,179.85,,,,,1760.91,1059.0877683820797,6.216648897063229,179.85,,,,,1408.6944705879532,865.4268621323043,6.443244485316148,267.95782169089006,2671.592818014834,715.6679283085108,7.74670220587354,157.26,1760.8766488970632,1072.2977683820798,6.18664889706323,179.85,1759.83,1473.2716525731198,9.310053308810312,179.85,493.01175183862745,2094.36,8.903351102936771,89.67,332.4785606621216,2093.5667555146842,8.033191176505838,93.56,299.7051562503745,2095.363404411747,8.519840073569068,92.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a,8,1568281044
27718,27718,862.3,1568281957.0634525,862.3,-90.00261766570625,596.8245173109717,47.58813681027278,614.4003994996614,0.9943044185638428,607.418170641891,76.95789587786481,663.290929792337,0.991634964942932,632.5263899405444,15.834197519731667,672.4147588932702,0.9776598215103148,585.862385086874,120.48656007970743,700.2644543331419,0.6623882651329039,629.547210545614,-28.6880159607312,709.9382740907062,0.5003684163093567,495.00174181887917,183.35510447065502,578.0999918817532,0.91893470287323,465.99975006139283,-82.12370359636337,547.0899528580168,0.2771098017692566,608.0181247845771,266.12141330341854,375.1796526447774,0.9293614029884338,584.7479701279541,-167.81878732130673,356.5447523873788,0.4036073684692383,789.9157338630807,302.2815438327099,211.92920426554576,0.8868821859359741,765.6300656935271,-175.77837862888882,203.92675456908242,0.8209598660469055,442.36701049047133,154.1629449923976,123.95174045101193,0.010779291391372679,391.78728534694915,-43.32600578643389,211.91011107341146,0.8031236529350281,752.7372699280188,181.5109618623636,55.45841478162484,0.4735361337661743,715.941399278483,-77.51351120985828,60.726077444561575,0.6787118315696716,317.88952005322807,209.81907769323143,-718.4311949533462,0.0038885176181793213,686.1777815289983,-72.98243030341688,-292.9463383924245,0.03641766309738159,1755.69,1963.87,6.41,357.4,,,,,1760.5,734.73,7.03,180.37,1760.59,748.72,7.03,180.37,1760.68,762.67,7.05,180.37,1761.2,841.97,7.02,180.37,1760.94,1045.69,6.23,179.85,,,,,1760.91,1058.88,6.22,179.85,,,,,1408.48,865.39,6.46,267.74,2671.69,715.43,7.74,157.26,1760.88,1072.09,6.19,179.85,1759.83,1472.96,9.3,179.85,493.31,2094.36,8.9,89.67,332.75,2093.55,8.06,93.56,299.99,2095.35,8.55,92.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a,8,1568281044
27719,27719,862.3332791596566,1568281957.096748,862.3332791596566,-79.20727980708395,600.782471689228,50.48778006408828,616.7582484291195,0.9952514171600342,621.5364471600153,77.29286237603424,666.5544148875273,0.9639332890510559,642.381287007685,20.253726063658327,674.7318433142664,0.9761718511581421,585.023554206947,122.28666893868409,698.2137501502409,0.7486495971679688,619.1657423611814,-25.858907073627826,706.7842427365313,0.6678222417831421,496.32489014990165,185.66371559911303,577.1598860921167,0.9476380944252014,466.7984796903329,-83.86735797193336,547.5553718352581,0.33329111337661743,615.4622871663654,267.8221556813302,377.78915803831705,0.9137017726898192,580.4177224758201,-166.61475087707728,353.6374874620053,0.4716041088104248,771.2716276184183,308.1964760749524,201.65365002010842,0.8971033096313477,762.1548598389684,-174.0109394694019,200.1809453202975,0.7692151665687561,441.5360668805432,157.12873373059756,116.92942106127191,0.0116938054561615,425.26244154305886,-38.78066355798271,212.13221046968616,0.9013218879699708,770.0135693089438,184.42483141013005,68.14047220667203,0.5224971175193787,807.0744068748297,-68.28756447409117,118.27078333592958,0.7037903070449829,284.0244085096819,224.5394862892477,-757.2942026974962,0.010216891765594479,634.8471576074387,-69.64608703088125,-349.48184691308734,0.1682426631450653,1755.6800162521029,1964.0829866218023,6.41,357.4266233277253,,,,,1760.5,734.4970458824033,7.013360420171669,180.37,1760.59,748.4870458824032,7.026672084034335,180.37,1760.68,762.4337179664377,7.059983747896999,180.37,1761.2,841.7370458824032,7.026655831931333,180.37,1760.9433279159655,1045.4836692101287,6.239983747897,179.85,,,,,1760.91,1058.670341294163,6.236639579828331,179.85,,,,,1408.2670133781976,865.3567208403433,6.486623327725332,267.52035754626604,2671.78983747897,715.1937179664377,7.756639579828332,157.26,1760.88,1071.8803412941631,6.209967495793999,179.85,1759.83,1472.6471758992277,9.316639579828331,179.85,493.6061845209443,2094.363327915966,8.886688336137334,89.67,333.0162332772533,2093.533360420172,8.063327915965669,93.56,300.27287285708167,2095.3366883361373,8.533360420171668,92.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a,8,1568281044
27720,27720,862.3671607433072,1568281957.1306465,862.3671607433072,-87.61519743114042,600.5448043422143,53.36350008904907,617.9962601449392,0.9954105615615844,625.178974457255,80.44538179364496,669.9554830601239,0.94470477104187,640.8483664687226,24.42819034284275,676.3969169279815,0.9738107919692992,583.5616764310741,127.6888468861384,692.9905172644295,0.8066413402557373,624.7282733523679,-20.244819411046386,708.0963365886696,0.7722563147544861,497.1736038174743,188.84682240891453,575.7156811096418,0.955560564994812,462.89320837537997,-75.99888700452371,566.9675809172195,0.9189428091049194,613.3425594799849,269.0845032439256,368.5015924811489,0.9094271659851074,592.7219719621402,-166.22587940332528,329.9511019014353,0.9139087200164796,779.2678651757375,305.7905743563493,207.21478464761196,0.9337752461433412,754.7246389224819,-174.99254049981758,209.91853108615712,0.6753086447715759,437.8886106417497,162.27618729311658,129.58582719401338,0.15672028064727786,416.5976634613328,-43.600438755440095,177.08512299141282,0.7463284134864807,766.4223066817191,184.82810917412903,55.141190765731494,0.2059763073921204,837.8026930077575,-64.02002314975165,135.22603922849254,0.7194536328315735,393.5605938779581,196.05344223896736,-641.7270517921232,0.013758480548858644,604.8780107670559,-73.25372973164552,-391.1264299704076,0.17891183495521545,1755.6698517770078,1964.2998287571668,6.41,357.45372859464584,,,,,1760.5,734.2598747968487,6.996419628346338,180.37,1760.59,748.2498747968488,7.023283925669267,180.37,1760.68,762.193158722518,7.070148222992198,180.37,1761.2,841.4998747968488,7.033432148661465,180.37,1760.9467160743307,1045.2736033914946,6.250148222992197,179.85,,,,,1760.91,1058.4568873171636,6.253580371653662,179.85,,,,,1408.0501712428334,865.3228392566926,6.51372859464586,267.29673909417164,2671.8914822299216,714.953158722518,7.7735803716536624,157.26,1760.88,1071.666887317164,6.230296445984394,179.85,1759.83,1472.3286890129114,9.333580371653662,179.85,493.9077306154352,2094.3667160743307,8.87313570267707,89.67,333.2872859464586,2093.5164196283467,8.066716074330733,93.56,300.56086631811223,2095.323135702677,8.516419628346338,92.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a,8,1568281044
27721,27721,862.4,1568281957.163502,862.4,,600.139934875009,56.37063213126847,618.984102493012,0.9946549534797668,624.6477079340187,84.60857714235064,672.0949373867254,0.978895366191864,635.4087021544856,27.18680068036688,675.8758960694447,0.9718519449234008,576.5616281210442,133.67455443441386,691.6250334038623,0.684371292591095,621.9571796030058,-16.49641695575239,710.0973862582367,0.7053897380828857,494.9888972944426,194.14848663941558,572.0536147785227,0.9552596211433412,454.06102955664846,-76.80544095741611,565.4974885631843,0.901352882385254,621.1527649347702,278.925103487078,372.81354373176055,0.9803014993667604,604.6239896949635,-165.53489497821286,331.5966587894132,0.9165957570075988,766.1773487065236,307.09236887982195,198.35100622048958,0.9454841613769532,737.5508356708003,-174.53040157782945,197.42938582649452,0.8731646537780762,457.78522605364327,165.08692176511678,122.1308633479395,0.015932738780975342,425.8124915499208,-47.01674019697466,151.66559959249696,0.3003559112548828,706.8671257684633,185.86274097459327,-12.478398408211715,0.20024237036705012,812.9328958941991,-62.34287178659931,118.10696170985709,0.8672286868095398,355.6815216004696,213.69607273607346,-684.8778579845397,0.011872172355651855,573.4857309965572,-74.51400679736042,-430.9394128535467,0.4170774817466736,1755.66,1964.51,6.41,357.48,,,,,1760.5,734.03,6.98,180.37,1760.59,748.02,7.02,180.37,1760.68,761.96,7.08,180.37,1761.2,841.27,7.04,180.37,1760.95,1045.07,6.26,179.85,,,,,1760.91,1058.25,6.27,179.85,,,,,1407.84,865.29,6.54,267.08,2671.99,714.72,7.79,157.26,1760.88,1071.46,6.25,179.85,1759.83,1472.02,9.35,179.85,494.2,2094.37,8.86,89.67,333.55,2093.5,8.07,93.56,300.84,2095.31,8.5,92.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a,8,1568281044
27722,27722,862.4336971080742,1568281957.1972113,862.4336971080742,,603.3498263529615,59.70291351896483,621.1048072503633,0.9948104619979858,624.5534900452277,87.834287251093,672.4830716556704,0.8709127902984619,635.5201022425458,28.678753732089557,674.9479358633922,0.8004624843597412,587.5635940759644,138.17921738069242,696.9973230956938,0.6231940388679504,630.6908552432474,-11.902535300161569,711.8810248400554,0.6540131568908691,481.7122056902778,196.67152798310505,567.138692091989,0.9563435316085817,459.5869585062902,-72.31067922116344,561.2471219577046,0.4869503378868103,613.1218061648858,281.07463807455184,369.4692829582671,0.9780664443969728,597.8930780042708,-166.90679633240003,326.990097818884,0.9291000962257384,766.7724584664662,305.30889169074993,199.3323274916299,0.924172043800354,758.289617188448,-175.6226344970903,217.20203999479432,0.6993588805198669,473.31143255281313,168.34894606468316,127.58041613791477,0.0049913227558136,423.9629639015831,-47.628607866748325,142.46118002418126,0.33083903789520264,723.2108475085288,186.26602189970203,27.543877041105706,0.3051234483718872,785.8268346618107,-64.17043401087349,97.72959234447303,0.8509560823440552,288.8273710587836,224.4387107978651,-756.3810316848421,0.01122865080833435,562.4310912429313,-75.77361780825694,-446.1912147762452,0.2517403066158295,1755.6532605783852,1964.7256614916748,6.403260578385162,357.5473942161484,,,,,1760.4966302891926,733.7907505326732,7.000218264844513,180.37,1760.5866302891925,747.7841202434806,7.009890867577745,180.37,1760.6766302891924,761.7207505326732,7.08,180.37,1761.1966302891924,841.0341202434806,7.016412024348071,180.37,1760.95,1044.86107792994,6.239781735155487,179.85,,,,,1760.91,1058.04107792994,6.2531514459629065,179.85,,,,,1407.6209687975174,865.2529331811184,6.560218264844512,266.8542293759029,2672.0910913242224,714.4807505326731,7.766412024348071,157.26,1760.88,1071.25107792994,6.2365211567703245,179.85,1759.8333697108071,1471.70661689491,9.339890867577745,179.85,494.4965345510528,2094.37,8.849890867577741,89.67,333.82294657540086,2093.4831514459634,8.07,93.55663028919258,301.12642541863056,2095.2931514459633,8.520218264844512,92.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a,8,1568281044
27723,27723,862.4665784042212,1568281957.2301044,862.4665784042212,-90.71897926303407,606.0567682746756,69.02512580621757,625.0322470768859,0.9968000650405884,624.2373216897771,100.14471432795564,673.6626651869548,0.9943161010742188,635.728278181093,35.90273456374373,674.7246748122186,0.9798886179924012,600.83163130372,136.67620055042792,702.4413450318725,0.5118415355682373,613.9361474029229,-9.206190783997748,704.6601318573115,0.4848968088626862,480.70136864764015,197.87570374441768,566.9636266684021,0.7718560695648193,463.338779448872,-71.82006972812776,563.8640539256651,0.5070372223854065,601.4864512270415,284.16128782642073,362.3465739446078,0.9793453216552734,606.7931932646612,-166.33112386260274,336.48191285939674,0.9521538615226746,757.4842788727304,305.873884454208,195.0147925800483,0.8973962068557739,740.2909498039605,-180.3729160432861,207.3095071630649,0.6939719915390015,498.52613716373236,172.45216957253018,144.75937102958503,0.0014064311981201172,407.22862483058236,-47.83251794629103,136.09357776796128,0.2525738477706909,687.903436229547,190.89330499067242,29.530526332594746,0.4447060227394104,783.9646729542453,-59.648873018233395,94.22643425464425,0.706335723400116,278.614704100594,229.07202589803398,-764.7952692373111,0.011578470468521118,525.2580676877632,-79.14216197478142,-483.4028397818904,0.2376753985881805,1755.6466843191558,1964.9361017870167,6.396684319155736,357.6131568084426,,,,,1760.4933421595779,733.5572933300286,7.01994704253279,180.37,1760.5833421595776,747.5539511704508,7.000026478733605,180.37,1760.673342159578,761.4872933300287,7.08,180.37,1761.193342159578,840.8039511704508,6.993395117045077,180.37,1760.95,1044.657213893828,6.22005295746721,179.85,,,,,1760.91,1057.837213893828,6.236710797889343,179.85,,,,,1407.4072403725615,865.2167637553564,6.5799470425327895,266.6339246917172,2672.189735212664,714.2472933300287,7.743395117045077,157.26,1760.88,1071.0472138938278,6.223368638311473,179.85,1759.836657840422,1471.4008208407415,9.330026478733606,179.85,494.7858899571476,2094.37,8.840026478733606,89.67,334.0892850741927,2093.466710797889,8.07,93.55334215957787,301.4059164358812,2095.276710797889,8.53994704253279,92.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a,8,1568281044
27724,27724,862.5,1568281957.2635381,862.5,-78.43257790034968,606.0827068236165,77.28615109355368,625.8893485830255,0.9964615106582642,626.8768578818629,98.97916555684816,672.4906054731275,0.9843980073928832,644.3147548307091,41.97311499253324,680.8026280978049,0.985542893409729,612.9217353162668,139.24042800187578,706.3927417570058,0.5031422376632689,609.1720033575676,-4.424305988025955,703.3666105698975,0.5130847692489624,485.52414575970886,196.6166469096634,566.3580275210487,0.7644712328910828,472.185508664532,-64.8867889615394,567.3582733649687,0.6702015995979309,627.7241850666103,282.586540634298,376.48395367782837,0.978962779045105,608.2404595545805,-166.27933034348362,335.7177071563072,0.9366182088851928,761.2521967291323,303.0333247712837,194.9076151624822,0.8480731248855591,743.5870197557894,-180.35688841258235,208.70098840852435,0.6588418483734131,502.65053682600785,175.5206551015202,145.8326454563761,0.0007698237895965576,403.5531141050643,-47.346888839904366,138.01026399876994,0.19212955236434934,683.9959024886623,202.9653622564914,58.212226731857754,0.6245906949043274,799.775774170049,-61.950539690164526,109.3842496508712,0.8050169944763184,200.62143513220002,235.6508791134763,-808.7377988020132,0.0073639750480651855,480.93742013146164,-84.53881432382923,-533.433943447924,0.059833645820617676,1755.64,1965.15,6.39,357.68,,,,,1760.49,733.32,7.04,180.37,1760.58,747.32,6.99,180.37,1760.67,761.25,7.08,180.37,1761.19,840.57,6.97,180.37,1760.95,1044.45,6.2,179.85,,,,,1760.91,1057.63,6.22,179.85,,,,,1407.19,865.18,6.6,266.41,2672.29,714.01,7.72,157.26,1760.88,1070.84,6.21,179.85,1759.84,1471.09,9.32,179.85,495.08,2094.37,8.83,89.67,334.36,2093.45,8.07,93.55,301.69,2095.26,8.56,92.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a,8,1568281044
