,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,dlib_head_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,K_in-H_out.16_x,K_in-H_out.16_y,K_in-H_out.16_speed,K_in-H_out.16_angle,Q_in-J_out.8_x,Q_in-J_out.8_y,Q_in-J_out.8_speed,Q_in-J_out.8_angle,Q_in-J_out.9_x,Q_in-J_out.9_y,Q_in-J_out.9_speed,Q_in-J_out.9_angle,H_in-K_out.21_x,H_in-K_out.21_y,H_in-K_out.21_speed,H_in-K_out.21_angle,Q_in-J_out.10_x,Q_in-J_out.10_y,Q_in-J_out.10_speed,Q_in-J_out.10_angle,Q_in-J_out.11_x,Q_in-J_out.11_y,Q_in-J_out.11_speed,Q_in-J_out.11_angle,W_in-P_out.0_x,W_in-P_out.0_y,W_in-P_out.0_speed,W_in-P_out.0_angle,conflict_4a_x,conflict_4a_y,conflict_4a_speed,conflict_4a_angle,W_in-P_out.1_x,W_in-P_out.1_y,W_in-P_out.1_speed,W_in-P_out.1_angle,W_in-P_out.2_x,W_in-P_out.2_y,W_in-P_out.2_speed,W_in-P_out.2_angle,W_in-P_out.3_x,W_in-P_out.3_y,W_in-P_out.3_speed,W_in-P_out.3_angle,W_in-P_out.4_x,W_in-P_out.4_y,W_in-P_out.4_speed,W_in-P_out.4_angle,conflict_1a_1_x,conflict_1a_1_y,conflict_1a_1_speed,conflict_1a_1_angle,conflict_1a_2_x,conflict_1a_2_y,conflict_1a_2_speed,conflict_1a_2_angle,conflict_1a_3_x,conflict_1a_3_y,conflict_1a_3_speed,conflict_1a_3_angle,W_in-P_out.5_x,W_in-P_out.5_y,W_in-P_out.5_speed,W_in-P_out.5_angle,W_in-P_out.6_x,W_in-P_out.6_y,W_in-P_out.6_speed,W_in-P_out.6_angle,W_in-P_out.7_x,W_in-P_out.7_y,W_in-P_out.7_speed,W_in-P_out.7_angle,scenario,participant_id,source_file
26469,26469,821.5331271489086,1568817506.5524414,821.5331271489086,-84.8711496482377,,604.1047460396321,77.33525754305231,654.7005802039904,0.9870469570159912,625.3720434996796,103.66696495439122,701.6547929174072,0.7873104810714722,655.4030036724882,47.844398302567186,708.5016913140805,0.9887747168540956,602.5257932228044,138.88819161028923,713.8620230146329,0.5272403955459595,637.4387761038929,5.552226319830314,708.0086764794444,0.3486324548721313,421.7523543941948,206.0636375808545,554.9599797848477,0.8065980672836304,472.58782251380296,-61.81972928874095,551.0552177961987,0.8748730421066284,307.09020324614886,339.11185553812624,346.47063115285835,0.8532522320747375,537.636753604068,-155.9798795039937,286.81244899105184,0.4923071563243866,325.75375802682174,520.9037841044563,251.85340275071133,0.2194250524044037,701.0732399928679,-175.40740728046418,92.57381244689377,0.3259362280368805,358.7628597765692,171.95796691836063,118.04815285874598,0.13453263044357305,404.82155651960676,-41.479471851936715,192.5203205589841,0.2441065311431885,468.1229167218354,151.8321222772152,-150.14820120668602,0.10041269659996033,653.392051039059,-102.97320727920406,32.738442196548554,0.5815504789352417,356.7942129239425,131.5896704108766,-709.7472565235512,0.0020390450954437256,513.801240266911,-126.15858506719348,-422.11550598088263,0.003460556268692017,1754.6,2053.4696288680357,1.81,358.34325085956345,,,,,1760.846687285109,787.9749828087309,7.996687285109138,180.37,1761.36,887.3682336682944,7.4561305871624635,179.85,,,,,1761.32,902.724859098076,7.396563574454321,179.85,1761.28,918.1982336682944,7.446316153144687,179.85,882.5216426210509,2094.49,8.10312714890864,90.06,1760.0,1408.3247972427487,7.160061855327407,179.85,749.1848934806143,2094.63,8.516501719126913,90.06,637.4748934806144,2094.75,8.563250859563457,90.06,427.57538832323365,2093.983312714891,6.210061855327407,89.67,371.85814434017783,2093.6633127148907,9.150247421309633,89.67,1750.58,2138.7203711319644,1.970494842619264,178.81,1750.1933127148911,2157.4336838468553,1.8938075575101283,178.81,1749.7,2181.197058417074,2.120494842619264,178.81,,,,,,,,,,,,,1a,21,1568816637
26470,26470,821.5673610451532,1568817506.586815,821.5673610451532,-84.09827642373996,,606.2592370015352,76.55786443824934,656.3094669264989,0.9875454902648926,626.6141576241192,103.15389317414235,701.987301151926,0.7586267590522766,657.0090284034887,46.72957037464389,710.3752214871022,0.9891892075538636,606.2935187669316,140.50383008069667,715.6085615519282,0.5292711853981018,635.3135737446844,5.377968328817184,708.9429225862465,0.33929675817489624,426.3371866546916,207.6209496260297,556.3361517732411,0.7597245573997498,467.6674278863794,-63.70631591200394,551.2792826897493,0.8630155324935913,312.02424760280337,337.4072101551489,348.1707125811228,0.8311944603919983,545.7590232738495,-153.98528772924863,292.0269098488924,0.4802733957767487,340.48253559887206,516.2325262283762,257.4782498071299,0.2293514013290405,708.0858442002432,-175.32737086443802,97.45905621091141,0.3642643094062805,352.0647482703039,173.45492942829418,114.8844455842828,0.14833220839500427,411.43026455209775,-39.451692625794976,196.51650874945489,0.27037230134010315,470.1360786226962,150.80620686966205,-146.65076478274068,0.07528647780418396,662.2631048006763,-98.66485801225126,44.27820824474583,0.5415943861007689,336.740428384872,136.20377798919432,-694.4517446301007,0.01392209529876709,539.2855427326276,-126.85814488386856,-422.89082852284486,0.008293867111206055,1754.6,2053.531249881276,1.81,358.3569444180613,,,,,1760.8432638954846,787.7011116387743,7.993263895484677,180.37,1761.36,887.1080560568355,7.54513871739837,179.85,,,,,1761.32,902.4715282658664,7.413680522576609,179.85,1761.28,917.9380560568356,7.504513776760472,179.85,882.8023605702564,2094.49,8.137361045153217,90.06,1760.0,1408.0817365794119,7.1497916864540345,179.85,749.4793049883177,2094.63,8.543888836122575,90.06,637.7693049883177,2094.75,8.576944418061288,90.06,427.78763847995003,2093.9867361045153,6.1997916864540334,89.67,372.1662494063789,2093.666736104515,9.109166745816136,89.67,1750.58,2138.658750118724,1.8883334916322752,178.81,1750.1967361045154,2157.3754862232395,1.8150695961475969,178.81,1749.7,2181.1320140142093,2.038333491632275,178.81,,,,,,,,,,,,,1a,21,1568816637
26471,26471,821.6,1568817506.6195874,821.6,-85.5923311011843,,606.2205555133619,76.88277052358863,656.789161931529,0.9870104789733888,636.1553622232749,104.10190459267548,705.5552378294341,0.7298817038536072,652.8197819273247,47.55951902655406,710.8495649587295,0.9888769388198853,604.3457688677119,141.50852648063585,715.0783009066374,0.5338458418846129,633.3288952398996,5.236797572980699,708.9375188554726,0.2998385429382324,427.3994700872629,206.61285629036357,555.8858088287772,0.8059744834899902,467.56319218701714,-63.873143794146436,550.2839266086551,0.8768867254257202,309.07030626752555,337.13241129417196,356.31667035369287,0.9147533178329468,554.6373136312778,-153.71505552438828,296.43026177442965,0.4836744070053101,335.842744614741,516.1986778417404,254.1167890097894,0.23098355531692505,701.707631374341,-177.4101987200446,93.9315544767846,0.4496342241764069,362.39937065311113,172.97966876199908,120.76325866778757,0.1238822340965271,410.11176821099195,-40.85741030477297,196.67498911620945,0.2469676434993744,479.94344372196366,153.26024906816912,-138.14748608199008,0.10546335577964784,665.5860674259117,-99.76014482811055,44.83864466781382,0.5942055583000183,327.27943577327284,137.91916214526185,-686.7273392744414,0.014727175235748291,522.2249120000869,-129.66040193863716,-422.9197940461483,0.003452301025390625,1754.6,2053.59,1.81,358.37,,,,,1760.84,787.44,7.99,180.37,1761.36,886.86,7.63,179.85,,,,,1761.32,902.23,7.43,179.85,1761.28,917.69,7.56,179.85,883.07,2094.49,8.17,90.06,1760.0,1407.85,7.14,179.85,749.76,2094.63,8.57,90.06,638.05,2094.75,8.59,90.06,427.99,2093.99,6.19,89.67,372.46,2093.67,9.07,89.67,1750.58,2138.6,1.81,178.81,1750.2,2157.32,1.74,178.81,1749.7,2181.07,1.96,178.81,,,,,,,,,,,,,1a,21,1568816637
26472,26472,821.6334781416632,1568817506.6533575,821.6334781416632,-106.79892733657248,,608.0612658729781,78.68024796361664,657.1952204489552,0.9818545579910278,639.7386570257232,105.23366777286572,708.7488948283992,0.9271302223205566,655.6259711205108,47.444826295309156,713.1480222430931,0.9845561981201172,598.8664286401046,141.55828543206718,713.3278412660055,0.5171746611595154,634.1410298984259,5.4507922224249805,708.8017389313086,0.2586325407028198,423.5736209657328,208.31836478174446,554.090822211974,0.7988183498382568,463.8346895083948,-64.75671912949154,547.6882774562342,0.8646084666252136,307.7928164884215,336.7192688596071,346.8007910228547,0.806411623954773,554.1002965883456,-153.20100451181315,295.1436027432518,0.4582914710044861,330.35458077564516,517.7951281826669,251.01383655931306,0.17224383354187012,700.1100621576115,-178.15571261549155,92.75892507601652,0.3681344985961914,356.9549240710085,171.7447040869043,117.34727969758724,0.13483288884162906,412.420625978967,-39.728626133200024,182.6831207711797,0.03125423192977905,469.0878742193152,153.80552566479102,-147.65792049211362,0.1487543284893036,671.4877255163033,-103.90420733880173,43.066044817085285,0.5731933116912842,322.9173301273264,139.48435134961744,-683.0933309774182,0.010669171810150143,517.6445306216139,-130.61469209422683,-420.92997201386834,0.00422215461730957,1754.5966521858334,2053.650260654994,1.8066521858336824,358.38339125666533,,,,,1760.84,787.1721748666946,7.986652185833683,180.37,1761.36,886.5955226808611,7.717043168324253,179.85334781416628,,,,,1761.32,901.97556612336,7.480217212494759,179.85,1761.28,917.4389139375264,7.539913115002094,179.85,883.3378251333054,2094.49,8.136521858336826,90.06,1760.0,1407.6089573800252,7.150043442498952,179.85,750.0445642041368,2094.63,8.563304371667366,90.06,638.3345642041369,2094.75,8.559869672503144,90.06,428.20091229247805,2093.99,6.223478141663174,89.67,372.7679989033012,2093.67,9.090086884997907,89.67,1750.5833478141662,2138.533043716673,1.8769562833263476,178.81,1750.2,2157.2563915308397,1.793565026661078,178.81,1749.7033478141666,2180.996348088341,2.033651911658982,178.81,,,,,,,,,,,,,1a,21,1568816637
26473,26473,821.6667655428657,1568817506.6869352,821.6667655428657,-94.84149896217224,,609.9620823617015,84.37491509047912,657.5710512808132,0.9814615249633788,630.167454784794,107.2847721783085,706.5696095094321,0.9187748432159424,651.9991596204821,50.12155098623356,712.5335397578813,0.9854111671447754,602.3427400736018,141.65795552799125,714.3856207399353,0.42861947417259216,627.4632030031693,4.8882819510105975,706.6538350313945,0.29239365458488464,418.5318273188482,208.57676008954815,553.4957115082174,0.7735608816146851,463.0482363960424,-55.21517860327003,542.3716730291984,0.14711254835128784,312.43174618067746,337.1056764033038,347.58039591994736,0.8443173170089722,561.4846171047207,-154.21550184374925,288.9456442557656,0.8888549208641052,320.7947252191625,519.1832964546691,247.5945046431341,0.22507494688034052,701.8652701737311,-176.80371980321442,95.58040824856484,0.34769150614738464,358.20097365759705,172.87350326131676,118.27417081118288,0.11325374245643614,411.2920762928035,-45.59398328302231,201.9468885366369,0.5477741360664368,469.337815684669,153.62369734918326,-143.030520566956,0.06852111220359802,671.4665465858351,-100.46568938904808,45.35039225503104,0.4632190465927124,328.36988641434726,140.50929416494014,-674.1375841338975,0.011326372623443605,524.025634545989,-128.01197892781272,-411.3444888281594,0.0031651556491851807,1754.5933234457134,2053.7101779771583,1.8033234457134195,358.3967062171464,,,,,1760.84,786.9058756570737,7.9833234457134195,180.37,1761.36,886.3325522113603,7.803590411451101,179.85667655428657,,,,,1761.32,901.7225818742198,7.530148314298713,179.85,1761.28,917.1892584285063,7.519940674280515,179.85,883.6041243429265,2094.49,8.103234457134192,90.06,1760.0,1407.369288091366,7.160029662859743,179.85,750.3275071143595,2094.63,8.556646891426839,90.06,638.6175071143592,2094.75,8.529911011420772,90.06,428.4106229200546,2093.99,6.256765542865808,89.67,373.07424299436536,2093.67,9.110059325719485,89.67,1750.5866765542864,2138.4664689142687,1.9435310857316168,178.81,1750.2,2157.193145468555,1.8468248685852933,178.81,1749.7066765542866,2180.923115805695,2.1068841943047785,178.81,,,,,,,,,,,,,1a,21,1568816637
26474,26474,821.7,1568817506.7204595,821.7,-94.84149896217224,,610.5228184005489,85.40482109280956,656.6180863622035,0.9847701787948608,633.0121207908402,108.40833543598593,706.947890017681,0.9364326000213624,652.1428763757258,50.45134877287869,711.6465880008412,0.9859800338745116,608.6934492623919,144.01641885964096,716.4010506551888,0.4091523587703705,626.1634797590025,4.476812668585257,706.1102936133984,0.30143558979034424,421.8152751925308,208.43115963225014,554.7431493646617,0.7625991106033325,462.92959547236205,-51.5038605014139,539.8129125203167,0.14663133025169373,303.05673943146115,336.9745313214473,344.31834070116423,0.8241525888442993,562.9453121080569,-154.7672665813941,286.8052829261535,0.8894386291503906,328.35045284548437,517.1636530440754,251.03929209204586,0.2302694320678711,699.6827824372882,-177.18167409772926,94.22538394831136,0.3850517272949219,352.4152951328936,172.61093657893875,114.00292871793778,0.1276777982711792,403.24512313922827,-48.3150571586849,201.57238030506656,0.5650616884231567,462.6139915837557,152.10289534557202,-153.66465234330624,0.08650535345077515,662.6870334982569,-101.9740429015387,37.75141761163468,0.5587573051452637,341.7377360164666,135.70413184704594,-693.7767037698419,0.002613574266433716,543.6858560932943,-99.3353273008,-418.64676082678636,0.008642464876174927,1754.59,2053.77,1.8,358.41,,,,,1760.84,786.64,7.98,180.37,1761.36,886.07,7.89,179.86,,,,,1761.32,901.47,7.58,179.85,1761.28,916.94,7.5,179.85,883.87,2094.49,8.07,90.06,1760.0,1407.13,7.17,179.85,750.61,2094.63,8.55,90.06,638.9,2094.75,8.5,90.06,428.62,2093.99,6.29,89.67,373.38,2093.67,9.13,89.67,1750.59,2138.4,2.01,178.81,1750.2,2157.13,1.9,178.81,1749.71,2180.85,2.18,178.81,,,,,,,,,,,,,1a,21,1568816637
26475,26475,821.7334561694998,1568817506.7541616,821.7334561694998,-94.84149896217224,,610.0531710158191,82.8921673874823,657.7834844300897,0.9882937669754028,633.2401133758165,106.29536692819971,707.1151802045447,0.9480389952659608,652.248771806105,48.75300842123394,711.4539202672888,0.9884529113769532,610.5872225989959,143.94651788255098,717.1753767013847,0.4713082313537598,624.7023736661145,4.635674263727783,705.7784732438249,0.2931354343891144,422.93403457841004,207.3327255770876,553.6527688839124,0.7739887237548828,462.8158840831922,-50.782883380029,538.9763516042422,0.13146156072616574,307.4160977837914,339.4504719290864,344.20614844560686,0.8442955017089844,571.6905435601792,-152.75143330549548,288.90150802850985,0.8547985553741455,323.3899037005127,519.1260947385333,250.02756544611785,0.1446360945701599,721.4433866007226,-170.32126373411256,98.42114123544542,0.6655516028404236,352.728598477824,173.01991062462892,114.90042684411672,0.12054029107093812,404.7265569065944,-50.960009276290606,205.2675408619674,0.5618349313735962,498.8556253418968,152.29593505266763,-127.16984692120843,0.11169865727424624,674.1346207091941,-100.45807220445471,42.741823947493174,0.5410838723182678,357.16234319238436,132.684401395398,-695.0870114078343,0.002345055341720581,527.7777525675248,-118.71216357484836,-419.54974804115903,0.004765182733535768,1754.59,2053.8302211051,1.7966543830500283,358.4267280847499,,,,,1760.83665438305,786.3723506440023,7.98,180.37,1761.36,885.8056962609523,7.893345616949972,179.8733824677999,,,,,1761.32,901.2090418779022,7.6636404237492926,179.85,1761.28,916.6857331118022,7.5401474033996605,179.85,884.1443405898978,2094.48665438305,8.096764935599772,90.06,1760.0033456169501,1406.8924611965522,7.139889447450255,179.85,750.8977230576976,2094.63,8.560036850849915,90.06,639.1843774407475,2094.75,8.516728084749861,90.06,428.8307738678482,2093.99,6.276617532200112,89.67,373.68445114244736,2093.67334561695,9.13,89.67,1750.59,2138.3397788949005,1.9397420440505944,178.81,1750.2,2157.0731245118504,1.8397788949005096,178.81,1749.71,2180.7864332779504,2.09970519320068,178.81,,,,,,,,,,,,,1a,21,1568816637
26476,26476,821.7671459407263,1568817506.788099,821.7671459407263,-84.74724550934906,,612.830385669119,81.59993698564081,660.7692387394247,0.987367868423462,636.3814255481273,104.48101192018049,709.1363305927819,0.9269140362739564,655.3939001518319,48.370070407525255,713.5967518187305,0.9898515939712524,600.5920721024858,143.66473785714032,713.8657044642543,0.4885131120681762,624.2187228615733,4.929141748282177,705.6056472347535,0.30782008171081543,430.9338182638368,205.47512369552325,557.1197731747103,0.7995365858078003,463.6588106998279,-62.45915116251465,545.571688288667,0.8684587478637695,302.90729412197203,344.3001862638012,342.33923267892067,0.8463636636734009,550.5996638034993,-155.71290475052788,286.8714054750968,0.3928225636482239,332.84680158930826,519.8382242997435,252.7809779007726,0.20334357023239136,711.5931622658142,-173.86745312494534,98.56612148862223,0.4026884436607361,356.86552156708177,173.6198086160352,116.47116967748094,0.13230717182159424,414.4952334934996,-43.54758307892369,203.2974103674544,0.2446630895137787,492.5194798910952,153.88176754639682,-132.49488457513084,0.2045169174671173,677.0419802244128,-101.00543204448373,43.928159039277105,0.5902601480484009,359.2569351603738,130.5611083926392,-701.0240269494471,0.002879023551940918,516.4940474352442,-126.64038625392836,-420.40133640177453,0.005591869354248047,1754.59,2053.890862693307,1.7932854059273775,358.44357297036316,,,,,1760.8332854059272,786.1028324741902,7.98,180.37,1761.36,885.5395470682628,7.896714594072622,179.88685837629052,,,,,1761.32,900.9462616623357,7.747864851815562,179.85,1761.28,916.4296908504808,7.58057512887147,179.85,884.4205967139551,2094.4832854059273,8.12371675258098,90.06,1760.006714594073,1406.6532638208441,7.109568653346398,179.85,751.1874550902455,2094.63,8.570143782217867,90.06,639.4707404961729,2094.75,8.533572970363112,90.06,429.04301942657514,2093.99,6.263141623709509,89.67,373.9910280606086,2093.676714594073,9.13,89.67,1750.59,2138.2791373066925,1.868993524474928,178.81,1750.2,2157.0158519007655,1.7791373066927956,178.81,1749.71,2180.72242271262,2.0188497422570606,178.81,,,,,,,,,,,,,1a,21,1568816637
26477,26477,821.8,1568817506.8211946,821.8,,,612.5685901608313,84.13998895876364,661.8147130322212,0.9793824553489684,636.8440998490943,104.96936054874078,708.8880145066939,0.9294198751449584,657.8220844123994,49.88540783041069,715.5446774305029,0.987761616706848,606.1748104967089,141.96873289283673,714.5324804033787,0.4904613494873047,635.0323801541351,4.670152773985329,713.5800864942751,0.5013660192489624,420.0051971527826,206.1745648660744,553.1942803889534,0.7769780158996582,462.50266077376494,-64.05237824113038,549.0669223946004,0.8529040813446045,311.84733933344125,340.7949313831982,346.86061431690155,0.8423407077789307,552.8755391182124,-154.2127584139951,292.702133610208,0.44944289326667786,321.7927527601237,521.7017274931552,248.77369311983972,0.1831317245960236,702.0408701978047,-175.91311358902797,95.73009741614071,0.44126296043396,344.48429422937517,173.7881328994154,109.68657278610264,0.118445485830307,414.8447370858391,-41.93141378482643,200.41093485122417,0.23365551233291626,487.1796225326036,150.75562127560082,-144.24367146422952,0.10363546013832092,674.6765574427909,-102.22400071135412,41.56700007826427,0.5738609433174133,360.69817662892234,130.48416287230162,-704.8423897616246,0.002653241157531739,540.9255347601843,-124.89629352252054,-423.0249145756891,0.010470300912857056,1754.59,2053.95,1.79,358.46,,,,,1760.83,785.84,7.98,180.37,1761.36,885.28,7.9,179.9,,,,,1761.32,900.69,7.83,179.85,1761.28,916.18,7.62,179.85,884.69,2094.48,8.15,90.06,1760.01,1406.42,7.08,179.85,751.47,2094.63,8.58,90.06,639.75,2094.75,8.55,90.06,429.25,2093.99,6.25,89.67,374.29,2093.68,9.13,89.67,1750.59,2138.22,1.8,178.81,1750.2,2156.96,1.72,178.81,1749.71,2180.66,1.94,178.81,,,,,,,,,,,,,1a,21,1568816637
26478,26478,821.8334869703953,1568817506.8549724,821.8334869703953,,,612.7263074513677,81.34756920275623,661.6340232501983,0.9828835725784302,639.1947103687787,103.83392200355864,710.4164452937282,0.9186583161354064,658.3489378464791,48.159486534386815,714.9427860574658,0.9897462725639344,603.0153038007179,140.32125206169258,712.6738493677693,0.45469969511032104,630.1824867600261,5.148829111770394,707.9116154157152,0.2739238739013672,418.68856118427254,206.398899753294,551.9265342077185,0.7704106569290161,466.85525967683924,-63.7078384864061,550.1397494345856,0.8340210914611816,308.35819852899044,338.0833819666313,326.84827711553766,0.3844194412231445,552.5662722071579,-154.99587128497836,296.4639122965961,0.4464626014232636,305.1946311890676,525.464342101972,269.651381929258,0.8141857385635376,702.5594394289642,-176.2430818696164,96.4296100025841,0.3975258767604828,349.9559028947384,174.6124402699451,112.19902905826315,0.1419004499912262,415.6725422113229,-39.81798186655819,197.7265085894364,0.2799726128578186,470.59875050726197,150.90350848996505,-156.36292587396954,0.12651407718658447,667.1848514032857,-101.2682977682042,38.517202271478,0.4917699694633484,353.88096758167603,129.01540266087872,-713.607474338828,0.002509891986846924,548.4354904429758,-125.4950726251518,-429.3226766434334,0.011127948760986328,1754.59,2054.0102765467113,1.7866513029604707,358.4767434851976,,,,,1760.83,785.5687555397981,8.013486970395295,180.37,1761.36,885.0121042368378,7.933486970395294,179.91339478815812,,,,,1761.32,900.4288016309167,7.806559120723294,179.85,1761.28,915.9154529338773,7.700368728948707,179.85,884.9612444602019,2094.48,8.139953908881411,90.06,1760.01,1406.178893813154,7.1067895763162365,179.85,751.7579879453996,2094.63,8.573302605920942,90.06,640.0379879453994,2094.75,8.556697394079059,90.06,429.4576192164509,2093.9933486970394,6.233256514802352,89.67,374.5980801276367,2093.68,9.140046091118588,89.67,1750.5933486970391,2138.1530260592094,1.8770200319091763,178.81,1750.2033486970395,2156.8930260592097,1.807066123027765,178.81,1749.7133486970395,2180.58632866513,2.027066123027765,178.81,,,,,,,,,,,,,1a,21,1568816637
26479,26479,821.8667902854103,1568817506.8885653,821.8667902854103,,,612.9318422190927,84.21563375044664,661.0565944729199,0.9794329404830932,634.0935626489811,105.5171420332617,706.7571702937128,0.9294737577438354,657.8927845094414,50.26445309539128,715.880190120831,0.9857286214828492,599.5230264546802,141.07948287778024,710.9233950061247,0.4450807273387909,634.691896222148,4.902726520022366,712.7428788663487,0.475123941898346,422.7559283407314,207.00756541574503,552.5142073632991,0.7575750946998596,464.43558888403663,-54.593566320233506,542.9613885774282,0.1470000445842743,309.4042109549,341.822732963679,325.99560022509013,0.4745550155639648,557.9859616485271,-154.73178315773154,285.6251143139412,0.8924121856689453,291.8046769390665,533.4980644354537,263.05781561356395,0.822830319404602,703.3835198745917,-177.6038521369038,95.25395543672742,0.4723312854766846,356.05059811828414,172.94087628910046,114.79823288794806,0.13752654194831848,410.3748758222016,-47.912507726034285,203.77827678343968,0.5916970372200012,485.9545704489891,148.61128829149138,-145.05203682949528,0.10164129734039308,671.5359334423728,-100.80435962726568,42.67513302533104,0.6486780047416687,361.9942730060503,129.51900580481922,-708.4424018482007,0.0015600621700286865,529.509474689816,-131.23606332821896,-423.46236154208015,0.005568802356719971,1754.59,2054.070222513739,1.7833209714589582,358.49339514270514,,,,,1760.83,785.2989986881756,8.046790285410419,180.37,1761.36,884.7456777167166,7.9667902854104184,179.9267161141642,,,,,1761.32,900.1690357737987,7.783246800212708,179.85,1761.28,915.6523567452575,7.780296684985005,179.85,885.2310013118245,2094.48,8.129962914376874,90.06,1760.01,1405.939109945045,7.133432228328335,179.85,752.0443964545295,2094.63,8.566641942917919,90.06,640.3243964545296,2094.75,8.563358057082084,90.06,429.6640997695446,2093.996679028541,6.216604857294791,89.67,374.90447062577584,2093.68,9.150037085623127,89.67,1750.5966790285406,2138.086419429179,1.9536176564439636,178.81,1750.206679028541,2156.826419429179,1.893654742067089,178.81,1749.716679028541,2180.5130613720967,2.113654742067089,178.81,,,,,,,,,,,,,1a,21,1568816637
26480,26480,821.9,1568817506.9220636,821.9,-106.8923534584955,,613.5342103231943,82.47916040873838,659.8125797774352,0.986469268798828,645.8994245649054,105.52149652292195,710.3516142208173,0.9307985305786132,655.7278910239833,48.69508141817461,713.9333734559833,0.98888498544693,602.093645488996,143.4345539149383,712.1707254129559,0.47477126121521,632.5873305737292,5.072058707438925,708.3895690537329,0.2673248052597046,419.3614633167157,206.8972534519469,551.1423445028274,0.79571533203125,463.5582697755104,-62.21627249393686,546.6132045125158,0.8716093897819519,313.77065282356006,341.59796270804696,342.3399835070528,0.8429619669914246,549.3728468226533,-156.07224565462047,287.77059893244564,0.40207499265670776,305.6774220977465,529.8071896904249,253.19306601511718,0.1861010193824768,706.3864240341196,-177.03550453980014,97.63002928375424,0.4815758168697357,354.99370218101717,173.15736319331566,113.49019200839045,0.1416630744934082,403.60602151875435,-45.4672342199881,194.6872744180895,0.22261980175971985,491.6871376593866,150.257145992976,-138.4532725112769,0.13409391045570376,673.2886146695154,-101.23575593327257,41.447562754726526,0.5376785397529602,357.8881509539757,127.26715035253723,-710.9466283862666,0.0026881098747253427,517.333845446261,-134.62310424145485,-422.193650815064,0.005551755428314209,1754.59,2054.13,1.78,358.51,,,,,1760.83,785.03,8.08,180.37,1761.36,884.48,8.0,179.94,,,,,1761.32,899.91,7.76,179.85,1761.28,915.39,7.86,179.85,885.5,2094.48,8.12,90.06,1760.01,1405.7,7.16,179.85,752.33,2094.63,8.56,90.06,640.61,2094.75,8.57,90.06,429.87,2094.0,6.2,89.67,375.21,2093.68,9.16,89.67,1750.6,2138.02,2.03,178.81,1750.21,2156.76,1.98,178.81,1749.72,2180.44,2.2,178.81,,,,,,,,,,,,,1a,21,1568816637
26481,26481,821.9,1568817506.9220636,821.9,,,616.9745593876024,83.4146454543088,670.2464989736446,0.985105276107788,639.6252904920516,105.901849172455,710.9710477244623,0.9870745539665222,656.2914297467121,50.89047464215851,718.9382993548895,0.9908300042152404,596.4147197371748,145.33373111739382,710.0336995739146,0.4351856708526611,634.881794588,4.300550316543745,710.4048292676805,0.4807393252849579,404.76635352540603,216.50678738636663,559.1343130710567,0.9576064348220824,468.08911496661835,-60.797524689726714,547.5910533399447,0.8947890996932983,308.9127295059707,327.16666874632864,345.01838646604585,0.6400438547134399,551.5864119456978,-153.88767452100686,295.263001667101,0.4867378175258637,311.9582408951498,523.8486288403734,248.07347886819213,0.2887424826622009,712.4192177803036,-176.21855610468174,102.26426548277107,0.4416648149490357,364.7937551014943,162.86772479420154,154.29972679561797,0.7186309099197388,402.043789641998,-42.53366889803997,188.8572123229569,0.27319473028182983,465.4131266528341,163.64643934753474,-138.58917518423522,0.4176976978778839,673.3764118199432,-100.06189358959202,41.77138105272417,0.3375532031059265,361.738457518125,121.76459827683456,-712.7388591288019,0.00179937481880188,541.4874500239841,-131.81806280408605,-423.951532458933,0.014094501733779909,1754.59,2054.13,1.78,358.51,,,,,1760.83,785.03,8.08,180.37,1761.36,884.48,8.0,179.94,,,,,1761.32,899.91,7.76,179.85,1761.28,915.39,7.86,179.85,885.5,2094.48,8.12,90.06,1760.01,1405.7,7.16,179.85,752.33,2094.63,8.56,90.06,640.61,2094.75,8.57,90.06,429.87,2094.0,6.2,89.67,375.21,2093.68,9.16,89.67,1750.6,2138.02,2.03,178.81,1750.21,2156.76,1.98,178.81,1749.72,2180.44,2.2,178.81,,,,,,,,,,,,,1a,21,1568816637
