,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,K_in-H_out.9_x,K_in-H_out.9_y,K_in-H_out.9_speed,K_in-H_out.9_angle,K_in-H_out.10_x,K_in-H_out.10_y,K_in-H_out.10_speed,K_in-H_out.10_angle,Q_in-J_out.7_x,Q_in-J_out.7_y,Q_in-J_out.7_speed,Q_in-J_out.7_angle,Q_in-J_out.8_x,Q_in-J_out.8_y,Q_in-J_out.8_speed,Q_in-J_out.8_angle,Q_in-J_out.9_x,Q_in-J_out.9_y,Q_in-J_out.9_speed,Q_in-J_out.9_angle,K_in-H_out.11_x,K_in-H_out.11_y,K_in-H_out.11_speed,K_in-H_out.11_angle,Q_in-J_out.10_x,Q_in-J_out.10_y,Q_in-J_out.10_speed,Q_in-J_out.10_angle,Q_in-J_out.11_x,Q_in-J_out.11_y,Q_in-J_out.11_speed,Q_in-J_out.11_angle,K_in-H_out.12_x,K_in-H_out.12_y,K_in-H_out.12_speed,K_in-H_out.12_angle,W_in-P_out.0_x,W_in-P_out.0_y,W_in-P_out.0_speed,W_in-P_out.0_angle,W_in-P_out.1_x,W_in-P_out.1_y,W_in-P_out.1_speed,W_in-P_out.1_angle,conflict_4a_x,conflict_4a_y,conflict_4a_speed,conflict_4a_angle,W_in-P_out.2_x,W_in-P_out.2_y,W_in-P_out.2_speed,W_in-P_out.2_angle,W_in-P_out.3_x,W_in-P_out.3_y,W_in-P_out.3_speed,W_in-P_out.3_angle,conflict_1a_1_x,conflict_1a_1_y,conflict_1a_1_speed,conflict_1a_1_angle,conflict_1a_2_x,conflict_1a_2_y,conflict_1a_2_speed,conflict_1a_2_angle,conflict_1a_3_x,conflict_1a_3_y,conflict_1a_3_speed,conflict_1a_3_angle,scenario,participant_id,source_file
31430,31430,983.9636929620337,1568978734.6852098,983.9636929620337,-94.64181303173409,557.5645485947243,-13.631711415492926,571.1869129328618,0.9974052906036376,552.3662266562939,14.88874656091069,610.5834919180505,0.99823260307312,548.8078938571434,-47.525714355629006,599.6778595005602,0.9972532987594604,525.3811186705893,49.78583407734395,617.2352255180077,0.8763891458511353,560.9853322796937,-86.5433611146649,616.6344488755701,0.8489570617675781,409.1751759007842,117.34342562281971,485.2912811166822,0.9680625796318054,473.54503988907027,-125.79678851655683,469.9050258302033,0.9818017482757568,294.32146186965423,254.1852570164341,249.89112078981253,0.36147016286849976,555.0649759012622,-243.21341793602176,302.61193251054885,0.9135805368423462,253.00998324061604,332.04859480923403,86.93812750142138,0.956014096736908,750.2789772565156,-233.4626563124958,173.48531634448204,0.9205478429794312,482.6007960937201,93.93765444710208,93.79889638892729,0.11473214626312254,432.80065124655226,-95.69364193587069,124.16197979303269,0.345894455909729,684.640876866598,122.72965171275669,1.398911036747478,0.053007930517196655,840.0582697227327,-107.37856563267981,113.69408038215582,0.3632186949253082,292.4216620462824,154.31230798000314,-721.2699131722381,0.0014067590236663818,480.56098709665633,-171.33564228449958,-511.45363064345565,0.003399193286895752,1754.6082157772205,2056.305726217761,4.787261407593294,6.218340293693878,,,,,,,,,,,,,1761.2436307037967,848.4895641923417,7.674522815186589,180.37,1761.1,984.4641492657652,7.051784222779883,179.85,2664.284709589897,733.1205185619687,7.565477184813411,157.26,1761.07,998.3641492657653,7.044522815186589,179.85,1761.03,1012.3841492657654,7.047261407593294,179.85,2658.9782780354567,747.3286720809517,7.588215777220117,166.91,889.1804980658949,2094.48,8.837261407593294,90.06,719.8959752507085,2094.6636307037966,9.167323665830176,90.06,1759.93,1434.6159334885451,7.62,179.85,512.0158507342347,2094.47,7.043630703796648,89.67,251.28228228867488,2100.076307037966,8.293568445559766,96.98,1750.5363692962032,2141.066950116409,5.851659706306123,178.81,1750.1663692962036,2158.913319412612,5.533755220270408,178.81,1749.7663692962033,2178.2296887088155,5.381908739253645,178.81,1a,25,1568977693
31431,31431,983.9636929620337,1568978734.6852098,983.9636929620337,,556.8440806694264,-8.722832466347345,573.4011218179422,0.9981760978698728,551.3898070333024,17.66289035008424,613.1171959900672,0.9975742697715759,556.7782802022921,-42.83267551789756,605.4219720112044,0.9977502822875975,533.028599958907,48.42384933696889,620.6102651644896,0.8739228248596191,569.404237608278,-82.09056483576235,619.1753787605729,0.9306098222732544,396.6215141978857,120.41564616078216,486.56433967478137,0.9525206089019777,476.88762288796136,-126.72535219922516,473.83381934029615,0.9823215007781982,279.5365664844753,247.88198567634478,252.56465539304142,0.4568032920360565,546.1989650360604,-244.5572668467899,296.4555103594637,0.925596296787262,231.42098255476185,339.41778531733013,75.80705133889374,0.952957272529602,742.9797507523587,-234.46144274725103,169.68156844923035,0.9165412187576294,470.5016544757224,90.03530082876591,118.8481065551275,0.08355420827865599,449.52975848661316,-91.71869542547381,137.52415856273294,0.3735111355781555,615.7335719668448,117.0796182500308,-10.508777876523737,0.2884136438369751,835.6461084392455,-101.582016705222,108.07332692515327,0.23919883370399475,251.00775780935916,162.96961549669138,-721.0221724608638,0.002788305282592773,482.1699783005492,-167.39037321639375,-510.9303307179367,0.012930542230606079,1754.6082157772205,2056.305726217761,4.787261407593294,6.218340293693878,,,,,,,,,,,,,1761.2436307037967,848.4895641923417,7.674522815186589,180.37,1761.1,984.4641492657652,7.051784222779883,179.85,2664.284709589897,733.1205185619687,7.565477184813411,157.26,1761.07,998.3641492657653,7.044522815186589,179.85,1761.03,1012.3841492657654,7.047261407593294,179.85,2658.9782780354567,747.3286720809517,7.588215777220117,166.91,889.1804980658949,2094.48,8.837261407593294,90.06,719.8959752507085,2094.6636307037966,9.167323665830176,90.06,1759.93,1434.6159334885451,7.62,179.85,512.0158507342347,2094.47,7.043630703796648,89.67,251.28228228867488,2100.076307037966,8.293568445559766,96.98,1750.5363692962032,2141.066950116409,5.851659706306123,178.81,1750.1663692962036,2158.913319412612,5.533755220270408,178.81,1749.7663692962033,2178.2296887088155,5.381908739253645,178.81,1a,25,1568977693
31432,31432,984.0,1568978734.7234313,984.0,-90.45765474919531,557.6321464795511,-10.918570377507102,571.3999903682327,0.9974818229675292,542.7533905512751,17.2569293378605,609.3650696822451,0.9977260828018188,549.339212171316,-44.852269760583,600.223353753692,0.9967291355133056,522.2169137523074,52.05926272802412,614.787831919718,0.8692888021469116,561.513992741519,-84.14579780299815,616.7084199548374,0.860444188117981,423.6116294975972,115.97114746321121,491.78311253234597,0.9692739844322203,464.0134139180451,-122.20860078407473,467.29489695045874,0.9804028272628784,275.0509372483005,248.26074373980885,254.73145254083263,0.3846249878406525,566.4329141130469,-241.04645699066967,308.8282669966556,0.8978358507156372,275.35600316737344,326.782454090698,98.65610319268083,0.9655797481536864,754.0677620040053,-233.10486982882682,174.93984537477004,0.9675048589706421,484.82996436385423,93.54034971497386,108.89509982017307,0.1356791853904724,460.17053272318026,-95.20057363465708,139.11377244947386,0.3732116222381592,692.5357733170763,112.58658416268494,17.4425444041712,0.4173327684402466,861.7301009344977,-103.63097251847748,124.21824449963228,0.4738476872444153,371.1647502134552,129.2739824805574,-622.0256960067911,0.002403169870376587,452.46106841321273,-177.17786188386953,-543.4844506106339,0.003142833709716797,1754.63,2056.48,4.78,6.32,,,,,,,,,,,,,1761.24,848.21,7.66,180.37,1761.1,984.21,7.03,179.85,2664.39,732.87,7.58,157.26,1761.07,998.11,7.03,179.85,1761.03,1012.13,7.04,179.85,2659.04,747.06,7.61,166.91,889.5,2094.48,8.83,90.06,720.23,2094.66,9.2,90.06,1759.93,1434.34,7.62,179.85,512.27,2094.47,7.04,89.67,251.58,2100.04,8.25,96.98,1750.54,2140.86,5.75,178.81,1750.17,2158.71,5.61,178.81,1749.77,2178.03,5.44,178.81,1a,25,1568977693
31433,31433,984.0300932057582,1568978734.7524135,984.0300932057582,-88.71710314768093,554.3566578862481,-9.316565043596613,569.6827736952754,0.997515082359314,546.568286448653,18.2393824379626,611.045296326296,0.9971421957015992,548.8136341816219,-43.67526690101775,600.1984710494178,0.996873378753662,524.709508006074,50.92881385141477,616.5047981874786,0.8498334288597107,564.2612267280443,-84.07612834663654,619.1406055582922,0.8675301671028137,423.8268097922589,117.52391046621618,496.27442978367174,0.9736688137054444,462.73728541125337,-121.7484201307472,467.7737250446738,0.9806710481643676,277.5855408742295,247.17655441619442,258.1792600400664,0.3362523913383484,547.2871744258941,-219.8887045176185,299.75981423651456,0.4657426178455353,248.83906538069942,331.72597517465925,85.9904729909543,0.957668662071228,754.8153134540847,-233.5305859220819,175.34916385778087,0.9058616161346436,444.6307610711349,92.29096876358429,111.46829161331536,0.13532498478889465,462.2625827942755,-95.34720225801813,142.44129336179364,0.3736185431480408,626.2406546819842,117.3344591359572,-6.325910453831511,0.3231818675994873,860.3867863163797,-103.40824713135893,124.41154921525923,0.34201139211654663,415.7031811214019,116.61331861299982,-585.7320356747692,0.002336800098419189,447.44890092451317,-178.40959793403752,-548.1402645161066,0.005416005849838257,1754.6450466028793,2056.6244473876395,4.776990679424175,6.338055923454945,,,,,,,,,,,,,1761.24,847.9782823156614,7.684074564606592,180.37,1761.1030093205757,983.9963382391163,7.048055923454945,179.85,2664.477270296699,732.6593475596923,7.5860186411516475,157.26,1761.07,997.8993475596924,7.017962717696704,179.85,1761.03,1011.9163382391164,7.058055923454945,179.85,2659.091158449789,746.8403195979648,7.59495339712088,166.91,889.7678295312484,2094.48,8.854074564606591,90.06,720.5038481724,2094.66,9.172916114817582,90.06,1759.93,1434.1112916362372,7.613981358848353,179.85,512.4836617608835,2094.47,7.046018641151647,89.67,251.82977360779338,2100.006897473666,8.271065244030769,96.98,1750.5430093205755,2140.6794407654506,5.807177090940661,178.81,1750.1730093205758,2158.5474966889055,5.5317576650285725,178.81,1749.7730093205755,2177.8614780477537,5.494167770364835,178.81,1a,25,1568977693
31434,31434,984.0300932057582,1568978734.7524135,984.0300932057582,,553.8991000748192,-7.543007389134985,570.3351552190647,0.9976311922073364,546.7291437093186,18.960261174161047,611.3805139478345,0.9961779117584229,557.1211829116726,-41.25052055883635,604.8195086987799,0.9971709847450256,529.3355245257264,48.76470080981574,617.5917528802307,0.8474949598312378,548.0654030618551,-81.90730922458106,614.2065031083247,0.924517035484314,402.1970795699578,117.67052561329874,490.47981732493287,0.966924786567688,471.7902836329084,-122.63471839423799,472.4172788891293,0.9805562496185304,281.3221194446286,242.58564819737012,263.7673079750082,0.3164280354976654,546.8034022088976,-210.38298851716647,297.5903211210686,0.51711505651474,320.7659338982148,306.7224301484957,118.33158991332607,0.9571757316589355,744.0639152777812,-236.0317813531563,168.13058609676207,0.9218692779541016,444.7358915096417,89.35926311068779,119.52520560207569,0.06249439716339111,457.6724802156694,-89.85004628589121,134.44689753717827,0.4710895419120789,573.1568417200423,112.98952707424984,-21.633577685543656,0.2568815350532532,839.3046505195108,-97.05797673371414,108.87430945102659,0.18518003821372986,313.5898365285612,147.8335475152709,-617.0880303852156,0.007853865623474121,512.4854334114348,-140.38711269989585,-484.96051789685083,0.02060896158218384,1754.6450466028793,2056.6244473876395,4.776990679424175,6.338055923454945,,,,,,,,,,,,,1761.24,847.9782823156614,7.684074564606592,180.37,1761.1030093205757,983.9963382391163,7.048055923454945,179.85,2664.477270296699,732.6593475596923,7.5860186411516475,157.26,1761.07,997.8993475596924,7.017962717696704,179.85,1761.03,1011.9163382391164,7.058055923454945,179.85,2659.091158449789,746.8403195979648,7.59495339712088,166.91,889.7678295312484,2094.48,8.854074564606591,90.06,720.5038481724,2094.66,9.172916114817582,90.06,1759.93,1434.1112916362372,7.613981358848353,179.85,512.4836617608835,2094.47,7.046018641151647,89.67,251.82977360779338,2100.006897473666,8.271065244030769,96.98,1750.5430093205755,2140.6794407654506,5.807177090940661,178.81,1750.1730093205758,2158.5474966889055,5.5317576650285725,178.81,1749.7730093205755,2177.8614780477537,5.494167770364835,178.81,1a,25,1568977693
31435,31435,984.0654883709416,1568978734.786502,984.0654883709416,-90.39030501428421,557.3595299186965,-9.07603546962482,571.6109292646662,0.9979350566864014,551.2232018973925,18.42210068267692,612.8204091475302,0.9974100589752196,553.6225185022381,-43.00003287738839,602.349223432243,0.9965745806694032,525.6052768578625,51.28411491181453,616.6883360367302,0.8825341463088989,558.3302040583874,-82.1469902785347,617.6345321610336,0.8349071145057678,412.7271792510064,121.97772738501322,490.73275380033135,0.9741637706756592,472.3836099130578,-121.27762534066595,472.9290676977514,0.9825845956802368,281.8104835938587,247.1915482287619,256.21227971925344,0.3837453424930573,547.1457677289566,-212.59757230334395,303.0857265144316,0.1435268521308899,237.03522883235325,331.1897570352672,76.25707775079918,0.9603848457336426,760.2336783164308,-232.9540774720489,180.16741036622108,0.8949685096740723,476.2692960662666,91.87170715083613,109.18179612458984,0.11848455667495728,454.29041764118483,-96.40809910438887,136.55295822009458,0.35707926750183105,657.1230497712138,121.4632117965224,7.251672013522862,0.0861768126487732,862.4556644890033,-103.02089185300659,124.75730614520515,0.3568724989891052,230.944297966793,165.64659610224942,-738.6341642636877,0.0012422502040863035,479.9328437021754,-161.40617528360076,-516.3557978984526,0.002838045358657837,1754.662744185471,2056.79434418052,4.773451162905842,6.3592930225649384,,,,,,,,,,,,,1761.24,847.70573954375,7.712390696753252,180.37,1761.1065488370941,983.7450325663146,7.069293022564938,179.85,2664.5799162757307,732.4115814034092,7.593097674188312,157.26,1761.07,997.6515814034093,7.003804651623375,179.85,1761.03,1011.6650325663147,7.079293022564938,179.85,2659.1513302306007,746.5819348921266,7.5772558145292175,166.91,890.0828465013799,2094.48,8.882390696753252,90.06,720.8259441755682,2094.66,9.141060466152592,90.06,1759.93,1433.8422883808441,7.606902325811688,179.85,512.7349674336851,2094.47,7.0530976741883125,89.67,252.12355347881496,2099.967962791964,8.295841859659095,96.98,1750.5465488370942,2140.467069774351,5.8744279047889725,178.81,1750.1765488370945,2158.356362796916,5.439730235551932,178.81,1749.7765488370942,2177.6632651227274,5.5578790676948175,178.81,1a,25,1568977693
31436,31436,984.1,1568978734.8197393,984.1,-88.65478169556165,553.9201757816297,-10.084317575157325,570.5466942638259,0.9977469444274902,549.1941113846246,17.036111302865535,612.1628342733412,0.9974215030670166,553.1588149438189,-43.990188040310585,602.6647384828718,0.9966174364089966,520.8582229697388,52.041682080313976,615.476018626108,0.8725774884223938,567.8473286777199,-81.14218010012654,621.062010580426,0.821742057800293,407.83768961755777,121.25250009103632,489.57359491967077,0.9721719026565552,466.6625239364215,-119.178027791045,472.345477852004,0.9818459749221802,279.16075050505543,244.88981494923053,259.92796194703567,0.2835201621055603,558.0840682639987,-211.9277074751881,309.8072084302619,0.14043977856636047,228.35302011285003,331.1691715756093,78.15777742000027,0.9548126459121704,756.4868152453741,-235.5036432373633,173.34731562588868,0.8902446627616882,475.528913112961,94.17747777535558,98.56219424436466,0.09404659271240234,446.40867246774025,-96.249335962284,129.83230500231676,0.4349645674228668,700.4075850674013,114.27061479960665,19.709556026702327,0.4396172761917114,862.0334408474536,-104.63047739385216,125.42194970519371,0.4397698640823364,225.61386015282918,172.81076717781292,-764.192740241685,0.003034442663192749,447.5589960688884,-174.38885594751181,-547.8958015190519,0.002832293510437012,1754.68,2056.96,4.77,6.38,,,,,,,,,,,,,1761.24,847.44,7.74,180.37,1761.11,983.5,7.09,179.85,2664.68,732.17,7.6,157.26,1761.07,997.41,6.99,179.85,1761.03,1011.42,7.1,179.85,2659.21,746.33,7.56,166.91,890.39,2094.48,8.91,90.06,721.14,2094.66,9.11,90.06,1759.93,1433.58,7.6,179.85,512.98,2094.47,7.06,89.67,252.41,2099.93,8.32,96.98,1750.55,2140.26,5.94,178.81,1750.18,2158.17,5.35,178.81,1749.78,2177.47,5.62,178.81,1a,25,1568977693
31437,31437,984.1339956148148,1568978734.853933,984.1339956148148,-94.40558359610328,553.7023763715802,-7.8749054729893055,570.740429338283,0.9976345300674438,546.3373334519688,19.01820799819877,612.7068780041142,0.9968783855438232,553.3202760865152,-41.80593869818032,602.4939284510458,0.9971947073936462,520.5955044506642,52.275154238939244,614.797456545597,0.8149431347846985,565.27121091344,-79.81331600886973,619.294906373269,0.89363694190979,406.9149637077357,121.29171506307726,490.7965531478545,0.9674720764160156,462.87025078264054,-121.24711951405577,468.25232923395913,0.980510950088501,276.0877933914548,247.12880335013423,254.81855342112755,0.3234042823314667,562.8961475763141,-211.4405168660185,312.24324467646807,0.2097967565059662,242.13833875048303,331.35456020139253,82.10423844329371,0.9527270793914796,760.6662366943309,-236.51288155236247,173.2988776696544,0.8847481012344359,453.7585360946168,92.13021063218945,112.47429985226549,0.14104893803596494,446.7293413355523,-94.10990424696905,132.73572863720872,0.3545402884483337,618.2709129641634,119.48883947924057,-17.804566252305648,0.28610873222351074,848.5067236375355,-106.66106063205112,117.33584673750605,0.41479650139808655,310.13305643525007,138.4021045934665,-688.2028414223697,0.002641230821609497,438.9796885045282,-178.5080912644596,-553.6637291951245,0.005108684301376343,1754.7003973688888,2057.123178951111,4.766600438518521,6.322207454814879,,,,,,,,,,,,,1761.2366004385183,847.1782337659262,7.719602631111134,180.37,1761.11,983.2586311348152,7.086600438518523,179.85,2664.778587282963,731.9320306962967,7.589801315555568,157.26,1761.07,997.1686311348152,7.010397368888865,179.85,1761.0333995614817,1011.1820306962967,7.0626048237037455,179.85,2659.267792545185,746.0784324503708,7.563399561481477,166.91,890.6925609718515,2094.48,8.913399561481476,90.06,721.4527596562959,2094.66,9.13719649185182,90.06,1759.9333995614816,1433.3216333274074,7.593200877037043,179.85,513.2213688651849,2094.4733995614815,7.0769978074073885,89.67,252.68876404148116,2099.8960043851853,8.326799122962955,96.98,1750.5533995614817,2140.0526267496302,5.9977925451851215,178.81,1750.1833995614816,2157.983024118518,5.4009934222221645,178.81,1749.7833995614817,2177.293222802963,5.484017540740892,178.81,1a,25,1568977693
31438,31438,984.1339956148148,1568978734.853933,984.1339956148148,,558.2095622482491,-6.105160107741457,575.7988238151686,0.9978432655334472,554.1272378505355,19.75250162803976,618.0019758331346,0.9950782060623168,551.8268923706356,-37.77098786195575,606.2792067138738,0.9978430271148682,531.9083144402947,49.1097894429674,620.4104411743407,0.7851487398147583,538.9841534618961,-84.07369516208655,602.3620033108419,0.7895310521125793,411.2914004056868,121.7279703899532,494.61841508898704,0.9636812210083008,463.38280744961946,-121.5867099942285,466.2230386875793,0.9765963554382324,281.3657203382488,242.00390233230098,261.4568113174952,0.324476957321167,557.9484413507408,-206.37288651318784,304.13204700027666,0.6037470102310181,286.6605639264397,308.5937273565822,99.01230416000641,0.9493556022644044,769.1654465548391,-235.66405951590062,179.67003680196885,0.8995562791824341,452.0495889131085,89.01311411355543,122.18294085324915,0.06807565689086914,459.40373742049485,-90.11464578344449,139.69183911052684,0.4600784480571747,587.5181693370505,115.7819476967136,-21.09845170275338,0.18165841698646545,862.5367424527243,-95.99927078005848,111.68466423203465,0.2699940800666809,275.92522789003084,160.45555098917143,-728.4271374988423,0.002438962459564209,501.07722314980947,-139.8077261294223,-494.9211930862208,0.023476481437683102,1754.7003973688888,2057.123178951111,4.766600438518521,6.322207454814879,,,,,,,,,,,,,1761.2366004385183,847.1782337659262,7.719602631111134,180.37,1761.11,983.2586311348152,7.086600438518523,179.85,2664.778587282963,731.9320306962967,7.589801315555568,157.26,1761.07,997.1686311348152,7.010397368888865,179.85,1761.0333995614817,1011.1820306962967,7.0626048237037455,179.85,2659.267792545185,746.0784324503708,7.563399561481477,166.91,890.6925609718515,2094.48,8.913399561481476,90.06,721.4527596562959,2094.66,9.13719649185182,90.06,1759.9333995614816,1433.3216333274074,7.593200877037043,179.85,513.2213688651849,2094.4733995614815,7.0769978074073885,89.67,252.68876404148116,2099.8960043851853,8.326799122962955,96.98,1750.5533995614817,2140.0526267496302,5.9977925451851215,178.81,1750.1833995614816,2157.983024118518,5.4009934222221645,178.81,1749.7833995614817,2177.293222802963,5.484017540740892,178.81,1a,25,1568977693
31439,31439,984.1666522074074,1568978734.88678,984.1666522074074,-94.40558359610328,554.0204306744295,-7.17103247268286,570.9818500374466,0.9976534247398376,551.2646596080084,20.68246252437639,614.3841240756487,0.9967398643493652,561.7475460948948,-40.2054504522547,606.8375647259079,0.9971764087677002,530.1774561619159,53.50986807795293,618.7487761123576,0.8136347532272339,553.9367388759092,-79.93585881973165,616.404394267047,0.8969841599464417,412.7696765509377,123.17987337990864,492.46426712481554,0.9731836915016174,476.3445798323185,-119.12892018404587,474.02672697510735,0.9809814691543579,269.0876277189674,248.6994328193176,257.63463857410284,0.44339850544929504,555.3098808201989,-208.91813800272098,306.2956173877631,0.2347095608711243,284.71269758123856,320.6286118802994,106.33308190080984,0.9615030288696288,774.2226826999323,-233.1524837529713,186.4037253878565,0.8719363212585449,425.4632542738578,94.43338231750715,149.684007969871,0.4955512881278992,442.4277937206745,-92.28482398791394,129.97665666180757,0.4698046445846558,582.2487971022973,120.66633480779512,-28.3621310421228,0.3826553821563721,835.8806684907007,-103.17088407264824,102.34934491000513,0.4546480774879456,309.1404007904981,133.33773551098147,-698.2266831914142,0.00247994065284729,485.1094900559072,-154.70601321518947,-510.35130823849954,0.0034035444259643555,1754.7199913244447,2057.2799305955555,4.763334779259261,6.266691247407444,,,,,,,,,,,,,1761.2333347792594,846.9267780029631,7.7000086755555675,180.37,1761.11,983.0267693274077,7.083334779259262,179.85,2664.873291401481,731.7034345481482,7.580004337777784,157.26,1761.07,996.9367693274077,7.029991324444431,179.85,1761.0366652207406,1010.9534345481484,7.026682571851874,179.85,2659.323308752593,745.8367736651854,7.566665220740738,166.91,890.9832046459258,2094.48,8.916665220740738,90.06,721.7532003081479,2094.66,9.163321765925907,90.06,1759.936665220741,1433.0734432237039,7.586669558518523,179.85,513.4532306725924,2094.476665220741,7.093326103703692,89.67,252.95654810074055,2099.8633477925923,8.333330441481477,96.98,1750.5566652207406,2139.853421534815,6.0533087525925575,178.81,1750.186665220741,2157.8034128592594,5.44997831111108,178.81,1749.7866652207406,2177.1234085214815,5.3533911703704575,178.81,1a,25,1568977693
31440,31440,984.2,1568978734.9203222,984.2,-95.07702864684441,557.3921087779222,-5.6039509909839005,571.9574358871382,0.9977445602416992,555.7993129582705,22.649427001747483,615.3287326225644,0.9958075881004332,553.5669811137128,-36.52097748166757,603.9032598672104,0.9978398680686952,529.6745171638706,54.64887673233777,619.2072535616539,0.7696591019630432,561.8887537309931,-82.78710503196626,611.1774409200913,0.786057710647583,418.2149502619272,123.56562906980177,494.05579112744863,0.9714252352714542,477.88646474449297,-118.76147388166888,473.0760482657756,0.9796022176742554,269.70712188054716,250.80569898292384,261.7240412222849,0.5162876844406128,559.0364902401133,-208.03388187630813,305.74124703336213,0.5284276604652405,199.45579584383282,340.80321011265994,61.10554559449996,0.961997389793396,785.8189614484488,-232.1785700034987,193.4452181412968,0.8977690935134888,427.06202354939023,92.3633634593974,138.8904807752413,0.14464035630226135,447.00554152138085,-88.91662007612074,130.50622612418584,0.4918975234031677,573.6795237292092,120.88735622013293,-35.32346250299608,0.2619633078575134,817.0194414942673,-104.46210182415449,93.03871631256479,0.4117369055747986,350.51712835207604,119.65388631490616,-656.6116328382274,0.0025950968265533447,453.0191059026932,-168.51188685197374,-541.2176356605532,0.0041914284229278564,1754.74,2057.44,4.76,6.21,,,,,,,,,,,,,1761.23,846.67,7.68,180.37,1761.11,982.79,7.08,179.85,2664.97,731.47,7.57,157.26,1761.07,996.7,7.05,179.85,1761.04,1010.72,6.99,179.85,2659.38,745.59,7.57,166.91,891.28,2094.48,8.92,90.06,722.06,2094.66,9.19,90.06,1759.94,1432.82,7.58,179.85,513.69,2094.48,7.11,89.67,253.23,2099.83,8.34,96.98,1750.56,2139.65,6.11,178.81,1750.19,2157.62,5.5,178.81,1749.79,2176.95,5.22,178.81,1a,25,1568977693
31441,31441,984.2333148552304,1568978734.954424,984.2333148552304,-93.92009805103821,557.8994956849368,-4.9821215605753935,571.3924487964719,0.9972895979881288,560.6140831571994,23.0485784281559,616.7726590671064,0.9954164028167723,557.1452123378991,-35.85476864612061,606.171181228833,0.9974850416183472,530.1744784858745,56.49898802361279,618.1562509498833,0.7808866500854492,555.8383766532506,-81.94105712922499,607.9006310422362,0.7755351066589355,422.996044455205,120.63664816251766,497.7286185700057,0.9750152230262756,468.03795744140365,-118.64393351703829,470.1428589556816,0.9807745218276978,276.85205542309603,246.28993148620012,258.3305276272528,0.37826722860336304,586.4830223365369,-209.90403865596141,314.3766148104578,0.8173189163208008,186.08542530433303,342.63650467451663,52.96660258995424,0.956995964050293,774.7446392360437,-233.0681304829644,185.308023623234,0.8795605897903442,432.8408609760268,92.9398665791694,131.98256083296863,0.14469116926193235,467.51616132162536,-83.78987793436198,137.59053200228263,0.5923922061920166,586.769957124621,122.16988666716811,-22.951369097023196,0.3328971266746521,847.8523425219263,-90.69486494209578,107.05583230977092,0.12833410501480105,350.50120844939323,114.25179683570856,-655.9923140884501,0.0026933252811431885,509.9387046823098,-136.53739508126117,-487.3034506635744,0.011022031307220459,1754.753325942092,2057.5965798195825,4.76,6.120049890878142,,,,,,,,,,,,,1761.23,846.4101441292033,7.706651884184255,180.37,1761.11,982.5534645278647,7.0733370289539375,179.85,2665.0666130801683,731.2401274989109,7.57,157.26,1761.07,996.4634645278646,7.0799833697072865,179.85,1761.04,1010.4834645278647,7.00665742761516,179.85,2659.436635253892,745.3501330423418,7.5533425723848415,166.91,891.5798336970728,2094.48,8.916668514476969,90.06,722.3631651825958,2094.66,9.166679601338775,90.06,1759.94,1432.5668071002497,7.58,179.85,513.9265354721351,2094.48,7.103337028953938,89.67,253.5065132984116,2099.796685144769,8.336668514476969,96.98,1750.5633314855231,2139.460105325187,5.966746122509633,178.81,1750.193331485523,2157.430105325187,5.566629710460634,178.81,1749.7933314855231,2176.770099781756,5.283298224937603,178.81,1a,25,1568977693
