,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,W_in-P_out.0_x,W_in-P_out.0_y,W_in-P_out.0_speed,W_in-P_out.0_angle,W_in-P_out.1_x,W_in-P_out.1_y,W_in-P_out.1_speed,W_in-P_out.1_angle,W_in-P_out.2_x,W_in-P_out.2_y,W_in-P_out.2_speed,W_in-P_out.2_angle,W_in-P_out.3_x,W_in-P_out.3_y,W_in-P_out.3_speed,W_in-P_out.3_angle,conflict_4a_x,conflict_4a_y,conflict_4a_speed,conflict_4a_angle,W_in-P_out.4_x,W_in-P_out.4_y,W_in-P_out.4_speed,W_in-P_out.4_angle,conflict_1a_1_x,conflict_1a_1_y,conflict_1a_1_speed,conflict_1a_1_angle,conflict_1a_2_x,conflict_1a_2_y,conflict_1a_2_speed,conflict_1a_2_angle,conflict_1a_3_x,conflict_1a_3_y,conflict_1a_3_speed,conflict_1a_3_angle,scenario,participant_id,source_file
43119,43119,1371.2667144387574,1568622223.1812007,1371.2667144387574,,625.1172851899996,23.985111387858762,669.2236695190846,0.9940081238746644,665.5744503458944,59.82877022320055,731.5036230388547,0.9472832083702089,672.612886986644,-6.028380706821765,728.9397324201813,0.9590572118759156,624.54311373475,109.71493563459242,749.2890424769208,0.5843631029129028,658.2285741858564,-30.63504225295889,733.8189164993379,0.1692865490913391,503.6462761273944,180.37785373231117,603.600356834123,0.8951883316040039,501.06290828464125,-80.81576853700146,590.1029763927354,0.9431055784225464,616.5228388987488,282.6801588598404,405.5164067462329,0.98637855052948,600.1100060088465,-179.504362867481,391.755509334992,0.9433141946792604,791.1611066527463,301.41964573541384,244.29297666455903,0.9647822380065918,755.5147770146516,-211.71756225363396,217.7874905539591,0.8189801573753357,461.2764889014264,130.07181053870613,184.28929059491642,0.7319182753562927,499.34757620036993,-76.2235979791288,166.13710972390066,0.020514965057373047,822.4827185241443,144.90330502147668,92.11263831582029,0.697426438331604,667.6952461159389,-142.22059324212768,87.45350105312254,0.6510947942733765,498.7655417143665,156.97043712801042,-542.9177060569662,0.025078415870666504,573.3908714316624,-122.99260419924768,-234.99766579747487,0.045780718326568604,1753.8799713367457,2048.540171979526,3.606657112248565,351.2198423521013,1229.8937155100575,2096.73,7.96,89.86,1089.6403439590517,2096.39,7.179985668372848,89.86,1075.5903439590518,2096.36,7.203371551005742,89.86,901.9404156171877,2094.47,8.676685775502872,90.06,1760.59,1180.902927270564,8.499985668372847,179.85,502.79032962742446,2094.416671443876,6.903371551005742,89.67,1749.843342887751,2174.439670372576,6.916528127604185,178.81,1749.436671443876,2193.866341816451,6.833228234734208,178.81,1748.8933428877515,2220.369684704203,6.57,178.81,1a,12,1568620805
43120,43120,1371.3,1568622223.2145355,1371.3,-72.93313455220843,633.1050909539621,25.162538854894038,674.1278398627887,0.9941298961639404,664.6679439386071,59.96803070329629,732.4859112298442,0.9471967220306396,676.7808021823678,-4.6020266042549824,730.6889312957657,0.9658806324005128,600.2083377903688,120.68127237159888,740.8929681073874,0.916499674320221,659.2865830896923,-30.31733060528003,734.0878645031632,0.23648938536643985,504.0154276177878,180.9964278047816,602.8587788093513,0.9093689918518066,499.9372865608937,-81.48724966019343,592.3525659637743,0.9445563554763794,614.7791102009332,281.68805678599546,404.10224472219335,0.9848137497901917,595.7312343711952,-181.9570150631224,382.8803655828824,0.9429869055747986,795.1913315320007,300.92261841199036,248.7644524908781,0.9596288204193116,770.3999743551473,-209.03370786117824,220.99998354199528,0.817534863948822,453.62801379810656,130.9162549858514,180.75822548001187,0.7022110819816589,503.2845329149679,-74.82306286636117,169.5744624652803,0.028654515743255605,830.5300756143731,144.36333568599645,101.21779529823431,0.6618028283119202,666.2863678752767,-147.35945539918185,87.94088562284281,0.6207829713821411,488.0251925313562,158.00110441303153,-554.4814700020479,0.02839785814285278,639.4189750136536,-110.15343075734327,-139.082267138237,0.047754943370819085,1753.86,2048.66,3.6,351.11,1230.16,2096.73,7.96,89.86,1089.88,2096.39,7.17,89.86,1075.83,2096.36,7.23,89.86,902.23,2094.47,8.69,90.06,1760.59,1180.62,8.49,179.85,503.02,2094.42,6.93,89.67,1749.85,2174.21,6.82,178.81,1749.44,2193.64,6.76,178.81,1748.9,2220.15,6.57,178.81,1a,12,1568620805
43121,43121,1371.3331805958658,1568622223.2479253,1371.3331805958658,-72.93313455220843,628.4632529835571,23.07162095987532,672.1591540518417,0.9946417808532716,664.6212372911754,59.5601396060197,732.5180747845056,0.9521641731262208,678.0849470811435,-5.192518413860429,732.9522637914673,0.9590697288513184,622.7059299301694,111.86050239404278,748.9235508731671,0.596264660358429,657.8556455531466,-31.870375281543183,733.7074922431468,0.1789257824420929,503.58120364092315,181.3020232659589,603.7167917365509,0.9018953442573548,499.7379485102233,-82.72690126820923,592.7660765279311,0.9450857639312744,609.4335025945983,281.0720627592906,404.0197904362129,0.9849051833152772,595.2097795051394,-181.65282972309743,382.44766668336547,0.9526040554046632,781.2649086932664,301.76260679827266,242.43643203961742,0.9596911668777466,762.7855663208372,-211.63453710038533,215.3135173974456,0.8327951431274414,452.7282592701985,128.84269941681058,179.21656288522823,0.7060059905052185,503.0263118185498,-76.59271571248898,167.81778829616675,0.025379419326782227,802.4250740257851,144.77481267929707,77.14561402667863,0.6791025996208191,655.9107002964263,-140.62509197966588,62.456398702254354,0.4782897233963013,497.6636583146404,159.1814025181621,-546.717556818732,0.027900367975234985,612.5162890611409,-115.43752772000349,-158.28344285320227,0.04934513568878174,1753.8400916424805,2048.77613208553,3.593363880826846,351.01045821240274,1230.425444766926,2096.73,7.966636119173153,89.86,1090.115582230647,2096.3933180595864,7.166681940413422,89.86,1076.0689002902334,2096.36,7.23,89.86,902.5186711840323,2094.4666819404133,8.693318059586577,90.06,1760.5933180595864,1180.337964935141,8.48004582124027,179.85,503.24894611147386,2094.42,6.920045821240269,89.67,1749.8533180595864,2173.9810538885267,6.873088953385233,178.81,1749.4466361191733,2193.40773582894,6.842951489664425,178.81,1748.9033180595866,2219.9343261268727,6.57,178.81,1a,12,1568620805
43122,43122,1371.3664467215542,1568622223.2814012,1371.3664467215542,-70.55433256560579,628.6740306440038,21.78473441018405,671.0619888995003,0.9932069778442384,665.1372804945647,58.990692382817365,731.4960853161282,0.9481973648071288,668.1522641058584,-6.935424789204737,728.3928792970331,0.96233868598938,627.856054499905,109.96629464197687,750.5967328676115,0.6341851949691772,654.8481839145894,-33.399474326149715,733.0674747434259,0.1640058159828186,503.3877184606762,182.02374669200765,604.0910152409882,0.9792827367782592,500.8898026309736,-83.74795054157606,590.4929585043883,0.9450644254684448,606.1284081336297,278.28726375552543,399.53008711982596,0.9852639436721802,593.9586046167732,-177.2508962163028,384.75590847964514,0.950104594230652,790.5482127401265,301.82369125467164,248.10363609238132,0.9582171440124512,789.2312719391729,-209.75012987807827,220.59898096750743,0.7722346782684326,452.27928779911707,130.20269473589516,179.49653618262096,0.693996250629425,503.8245732238494,-69.87569421642421,142.27210683325382,0.002458095550537109,802.0913174216663,144.0488724363491,76.2599992308742,0.7427998781204224,698.5021059014928,-142.7125046000185,90.42497529481865,0.3736444115638733,491.55112850673515,160.69573291571126,-553.2011512705757,0.03147202730178833,1441.3315194942734,44.117734618283606,630.2374650298069,0.02584844827651977,1753.8201319670675,2048.8925635254395,3.5867106556891666,350.9106598353375,1230.6915737724335,2096.73,7.9732893443108335,89.86,1090.3517717230343,2096.396644672156,7.163355327844584,89.86,1076.30841639519,2096.36,7.23,89.86,902.8080864775212,2094.4633553278445,8.696644672155418,90.06,1760.5966446721554,1180.0552028667896,8.47006598353375,179.85,503.47848237872375,2094.42,6.91006598353375,89.67,1749.8566446721554,2173.7515176212764,6.926314754486668,178.81,1749.4532893443106,2193.174872949121,6.9261168038854155,178.81,1748.9066446721554,2219.718096309898,6.57,178.81,1a,12,1568620805
43123,43123,1371.4,1568622223.315166,1371.4,-84.27447115341423,621.410563409905,20.132028538725933,668.7919541098266,0.9933518171310424,655.572747621928,58.46776292410701,727.9084019711612,0.9588634371757508,665.8385384515786,-7.849299300858282,727.0474802879767,0.9681900143623352,619.550402290682,108.57038563074131,748.4756975142552,0.6243958473205566,646.8328224802369,-36.07421196698621,730.009900261908,0.1831176578998565,498.9422384973481,180.8243952978096,602.573110962246,0.980266809463501,492.3933048714288,-87.54523906117943,586.9705795870813,0.9490623474121094,618.3675607018591,276.45342616450245,405.6701465104589,0.9849963188171388,599.5717540790474,-178.42995689025062,383.8610435333885,0.953760266304016,784.5475974601787,302.67083758564377,243.37307943216328,0.9593464136123656,796.0208758701932,-209.05038821926559,223.58675239293493,0.7973039746284485,451.5052713945468,132.6929950732214,180.89050359288657,0.7012028098106384,500.45605495541747,-66.37977120676004,160.8280222337199,0.004512429237365723,807.97775383869,144.42593532992444,82.57582083905106,0.703080952167511,695.6001550865872,-145.9156818664203,99.14816698075396,0.4782821238040924,508.3796870579654,160.1777647692553,-535.0455954038265,0.02311950922012329,1811.9293979526115,96.76103335040706,986.0329717347197,0.021853715181350708,1753.8,2049.01,3.58,350.81,1230.96,2096.73,7.98,89.86,1090.59,2096.4,7.16,89.86,1076.55,2096.36,7.23,89.86,903.1,2094.46,8.7,90.06,1760.6,1179.77,8.46,179.85,503.71,2094.42,6.9,89.67,1749.86,2173.52,6.98,178.81,1749.46,2192.94,7.01,178.81,1748.91,2219.5,6.57,178.81,1a,12,1568620805
43124,43124,1371.4327538866482,1568622223.3481574,1371.4327538866482,-76.8349075424733,627.2914032262181,19.683415807832557,672.7384351577083,0.992318034172058,661.1693176352043,58.20537619410997,729.4327107061632,0.9565731883049012,674.1701723196396,-6.124600579921286,730.6363030151047,0.9651182889938354,618.1393229055982,107.97362884227108,747.3666052809807,0.6253442764282227,654.1085919047255,-34.60093093266552,734.4596057709819,0.2132243812084198,503.54563423777046,179.91431659802345,603.102321542029,0.9800969362258912,492.0259125952706,-88.87426981958653,586.0691749142162,0.9574888944625854,614.3919614194126,274.38258795696913,405.22280344675795,0.9836246967315674,587.248363233824,-178.01656220349582,378.3220586402775,0.9595370292663574,788.5048983758694,303.0449361996307,244.46617861778856,0.9480546712875366,806.271170539449,-207.901920376633,229.9597851264608,0.7650599479675293,448.05764262880166,132.32707294504507,176.75541491008858,0.705211877822876,502.0203368875788,-64.8469342411841,170.3992878475911,0.005740493535995482,818.8411457577258,144.70361541580326,89.52739690861898,0.684902548789978,694.1512755578,-131.67432653424163,80.87192253774978,0.2730916738510132,502.39469043680236,160.25957570627511,-540.292706854902,0.029157221317291263,1252.1926558773641,23.29002060018479,422.48702420346353,0.04605621099472047,1753.7770722793464,2049.1279139919334,3.573449222670364,350.7117383400555,1231.2220310931855,2096.73,8.016029275312999,89.86,1090.8291033725316,2096.4,7.192753886648181,89.86,1076.782552595202,2096.36,7.193970724687,89.86,903.3816834251744,2094.46,8.677072279346273,90.06,1760.6,1179.4915919634905,8.489478497983365,179.85,503.9360018178724,2094.423275388665,6.88034766801109,89.67,1749.8632753886648,2173.2972735707917,6.904666060709182,178.81,1749.463275388665,2192.720548959457,6.905187562725819,178.81,1748.913275388665,2219.283824348122,6.57,178.81,1a,12,1568620805
43125,43125,1371.469444838948,1568622223.3851144,1371.469444838948,,621.2314996130049,18.38700210738164,669.1179139582953,0.9911096096038818,660.8698857695715,57.7541915905881,731.0111239960263,0.9566910266876221,674.4266312325018,-7.371929675621837,731.6353867049795,0.9657915830612184,596.3169705409673,116.69415929382308,739.7867564064734,0.8924961090087891,658.5087556087548,-35.60267943203182,738.3429742159317,0.2079656720161438,498.1918796514472,180.9768091009641,604.7131717648267,0.8121987581253052,500.5915345962885,-75.2997871595045,583.841645476498,0.34364330768585205,610.5501839710647,274.42519869233996,401.9127649902202,0.9844932556152344,591.7311835435469,-179.80985074745305,385.7104773086474,0.7079541087150574,774.8235000469757,300.33704810290766,236.68019962867,0.8796775937080383,773.5113142598932,-210.0221421258844,221.3358268911523,0.84185791015625,451.51778958843033,132.5276681371362,178.94775882654847,0.7174770832061768,462.5613233344546,-74.07636084158895,213.40701543972168,0.6266708970069885,820.2621147701877,145.3784219634659,92.11011485617605,0.7256984710693359,660.2790967441049,-132.46426336477782,60.5169821864271,0.43845075368881226,479.576797302114,161.7000435953592,-564.7633693464911,0.019868075847625732,1008.2844814706873,-10.961664050040323,166.7628393291979,0.03524559736251831,1753.7513886127365,2049.2600014202126,3.5661110322104066,350.6016654831561,1231.5155587115835,2096.73,8.056389322842762,89.86,1091.0969473243201,2096.4,7.229444838947965,89.86,1077.0430583565303,2096.36,7.153610677157237,89.86,903.6972256149527,2094.46,8.651388612736424,90.06,1760.6,1179.1797188689422,8.52250035505317,179.85,504.18916938874094,2094.4269444838947,6.858333096631222,89.67,1749.8669444838947,2173.047775095154,6.82027687041968,178.81,1749.4669444838946,2192.4747195790487,6.787776515366511,178.81,1748.916944483895,2219.041664062944,6.57,178.81,1a,12,1568620805
43126,43126,1371.5,1568622223.4158912,1371.5,-73.06587887876441,627.1519284733157,18.041893634031307,673.0177342724608,0.9897854328155518,671.7900195139905,58.25954266520147,738.0873422491848,0.9544444680213928,681.613082561159,-6.531034716683347,737.03682272999,0.966746985912323,597.2744401449885,116.7173456543766,740.623097600131,0.8861535787582397,658.221084129684,-35.5913444763449,738.13946377925,0.17443841695785522,501.46766958895836,180.2771539573161,606.6237197307801,0.8142638802528381,503.6585063317955,-71.80890959869774,582.3686969539057,0.2866276502609253,616.5912749240379,273.0848552157448,404.76657007658685,0.9819772243499756,586.7159560674257,-183.1385999098912,378.3120969557983,0.9717134237289428,798.8389897089068,296.11647979374237,254.41777217511085,0.8711166381835938,766.406384606686,-209.9435835091596,216.52732550189097,0.8517383337020874,450.1663862492224,133.91219946519726,183.1571906635721,0.6866148114204407,461.5987339202538,-74.14504479306069,230.64657112532555,0.6138516664505005,808.5532272287073,145.45798276655825,81.87777358161333,0.6847702264785767,651.4745646551298,-130.89422030010712,60.97370350949333,0.4402768909931183,502.8769004996943,161.3127923449533,-539.7894509928143,0.02831220626831055,759.8451777571254,-48.94492384387552,-47.98474614269941,0.09204214811325072,1753.73,2049.37,3.56,350.51,1231.76,2096.73,8.09,89.86,1091.32,2096.4,7.26,89.86,1077.26,2096.36,7.12,89.86,903.96,2094.46,8.63,90.06,1760.6,1178.92,8.55,179.85,504.4,2094.43,6.84,89.67,1749.87,2172.84,6.75,178.81,1749.47,2192.27,6.69,178.81,1748.92,2218.84,6.57,178.81,1a,12,1568620805
43127,43127,1371.532369895344,1568622223.4482641,1371.532369895344,-70.87532134108962,626.60615347865,17.47271060801956,675.1121833714836,0.9894989728927612,667.6606994026322,56.30828444455007,736.2728345941197,0.9532533884048462,682.580282364116,-6.083262589947085,736.5525667088804,0.9659124612808228,594.2942891822644,116.73618932140914,738.7520831184079,0.9219088554382324,660.4284984804111,-35.01325999345016,738.9357959619948,0.19440427422523496,498.0202318368742,180.63641201776662,604.9463592886527,0.8202074766159058,504.4787092634373,-70.45805122471283,582.3532836969484,0.3073934316635132,610.3760916649825,272.06932286418817,402.5618974058835,0.982406735420227,578.8528714147433,-188.7912960629844,382.84039009293747,0.551639199256897,799.5760079046277,296.0131784902485,256.29042728859747,0.8667167425155641,762.6493161967372,-210.27587964179318,214.03864185075093,0.8221792578697205,450.347720119607,133.0633406797265,183.0951838348931,0.6869344115257263,452.72830906085113,-75.8786529313447,228.76771650020044,0.6238937973976135,811.8538604510809,144.49200487538678,81.615962033318,0.6349359750747681,669.0981815970832,-140.6414176564333,81.78771332106405,0.6715342998504639,494.0959379364055,160.1003380878292,-550.4080395857264,0.02685615420341492,718.4429427721698,-75.8900490170975,-63.57336388194784,0.0416569709777832,1753.7073410732594,2049.4832946337037,3.5535260209311708,350.4031793453643,1232.0221961522875,2096.733236989535,8.070578062793512,89.86,1091.553063246478,2096.4,7.240578062793511,89.86,1077.4963002360125,2096.3632369895345,7.1782658116194655,89.86,904.2416180894941,2094.46,8.646184947672074,90.06,1760.6,1178.6416189000404,8.559710968603245,179.85,504.62335227787463,2094.43,6.872369895344148,89.67,1749.8764739790686,2172.6166477221254,6.814739790688296,178.81,1749.476473979069,2192.04988471166,6.735317853481806,178.81,1748.926473979069,2218.6263586907285,6.57,178.81,1a,12,1568620805
43128,43128,1371.565659522731,1568622223.4815571,1371.565659522731,-76.89807511449152,623.7639325866387,16.85433973262324,672.5041234299123,0.9902559518814088,665.9600764745115,56.64826523310333,734.7440724667604,0.959914207458496,672.896577998021,-7.322001067594478,732.2085878863942,0.9669476747512816,591.6387047256762,117.38308703441757,735.2342869460742,0.9192156791687012,659.1415741682506,-35.8610738124516,738.0043146641748,0.18891498446464536,501.58416414778367,180.1204654265591,606.3427252451112,0.8049141168594359,504.99041340671477,-69.76183463979315,581.8839405259002,0.3271638751029968,614.6176662735538,272.44987377064155,403.5281973950467,0.982129454612732,587.4553279685027,-188.13114348997127,390.1508978101108,0.5527704954147339,801.6386549759579,294.6380446602392,256.566398873882,0.8832226991653442,768.1532698569908,-209.3067952595437,219.13566144413863,0.8165910243988037,446.7565539882621,133.88272730872552,179.16847534406466,0.7303276658058167,454.53425766525885,-75.65547530308363,233.36297485967614,0.6247314810752869,813.0275745487747,145.25946952715833,84.04352025773528,0.6122031211853027,663.4448455242045,-132.8028838359243,75.55085500210076,0.4122735857963562,505.86692279432816,160.44647349901243,-536.2677775746624,0.02414804697036743,694.8968190869763,-91.93682006377917,-74.73605904601227,0.03603920340538025,1753.6840383340882,2049.5998083295585,3.5468680954537803,350.2933235749874,1232.291842134122,2096.736565952273,8.05060428636134,89.86,1091.792748563664,2096.4,7.220604286361341,89.86,1077.739314515937,2096.366565952273,7.2381871409159775,89.86,904.5312378477606,2094.46,8.662829761365549,90.06,1760.6,1178.3553281045124,8.56969785681933,179.85,504.85305070684456,2094.43,6.905659522731099,89.67,1749.8831319045462,2172.3869492931553,6.881319045462197,178.81,1749.4831319045466,2191.8235152454286,6.7819233318235375,178.81,1748.9331319045466,2218.4066471499746,6.57,178.81,1a,12,1568620805
43129,43129,1371.6,1568622223.5159006,1371.6,-76.89807511449152,623.8148207627607,16.835918308220716,671.8757227925838,0.9893515110015868,674.7200166208532,56.43695426510872,737.4988653719897,0.9571965932846068,677.5462276247799,-6.3474149045677954,733.6088818107318,0.96925151348114,597.8450056725925,115.84210988833286,737.9842734056067,0.8775527477264404,658.7450728730412,-35.969174727644756,737.4396574289868,0.19871291518211365,497.88926946113486,180.81225248604926,605.2066938143822,0.8177032470703125,503.1164875063329,-70.39189022601923,582.1750373348813,0.2765692174434662,614.4041138853746,272.5252459229946,404.5822173080657,0.9824436902999878,582.6960614079396,-191.4605177516377,388.37063577898004,0.58433598279953,798.8417483759353,295.64729949593686,254.63888971516002,0.8795152902603149,766.5987204860196,-209.96260437542182,219.62532009761628,0.7584133148193359,455.7352458789592,132.7390542536391,183.47026887890584,0.7226588726043701,460.6598961418604,-68.36320735975852,233.39190624600099,0.6306439638137817,813.258220289863,143.42216541858386,84.62299381554112,0.585555374622345,661.6904390123984,-133.13967113819263,73.91787048967987,0.4123626351356505,498.6609333193322,158.8901551261705,-545.3506813403934,0.02303197979927063,695.7770620152784,-94.98910530602613,-66.53745446236184,0.04501122236251831,1753.66,2049.72,3.54,350.18,1232.57,2096.74,8.03,89.86,1092.04,2096.4,7.2,89.86,1077.99,2096.37,7.3,89.86,904.83,2094.46,8.68,90.06,1760.6,1178.06,8.58,179.85,505.09,2094.43,6.94,89.67,1749.89,2172.15,6.95,178.81,1749.49,2191.59,6.83,178.81,1748.94,2218.18,6.57,178.81,1a,12,1568620805
43130,43130,1371.6333569897454,1568622223.5488467,1371.6333569897454,-76.89807511449152,627.2490416874167,17.680414790415607,673.3325327616623,0.9893378615379332,665.5126829899458,55.810159748372186,732.7856389563249,0.9508183598518372,670.7880847753064,-6.8767771922119865,731.3395500350446,0.9641345739364624,615.4502857671963,108.93424599616928,746.9630918381633,0.558700680732727,660.6979037340416,-34.72605744624225,738.4959283006558,0.1853673756122589,497.0823756473283,182.2741834670604,605.6618637292888,0.8217929601669312,500.83121830328565,-69.93163567555679,581.7751473253466,0.31484454870224,605.5840843753217,274.65476232353217,401.3592294095041,0.9831761121749878,585.3451494251385,-192.7937233052475,389.18051193157237,0.5848923921585083,794.4088318471989,295.46457299300806,252.6298233991847,0.8987098932266235,763.6362457672681,-212.11950363667918,212.66212166484044,0.8051912784576416,457.3812490536658,132.8984838771915,184.00791659283908,0.7379848957061768,459.0338029081325,-67.11467496807923,228.60235472326264,0.6272709369659424,819.3452589622659,143.37254441189518,90.21065464293129,0.61131751537323,657.9308306317357,-132.20119499726826,71.91033938706488,0.4335117936134337,508.005381279942,158.85373978384746,-534.2102059067666,0.02090996503829956,794.240010615096,-63.780025499237524,50.98010212623501,0.07975167036056519,1753.636650107178,2049.8367494641093,3.5266572041017388,350.0599148369156,1232.8335202189905,2096.74,8.009985806152606,89.86,1092.280170326169,2096.4,7.193328602050871,89.86,1078.2335060251432,2096.37,7.266643010254347,89.86,905.1168701118128,2094.46,8.656650107178043,90.06,1760.6,1177.7731298881877,8.573328602050871,179.85,505.320163229245,2094.43,6.933328602050871,89.67,1749.8933356989746,2171.926508168704,6.863271826661303,178.81,1749.4933356989745,2191.366508168704,6.763286020508693,178.81,1748.9433356989746,2217.9631795666533,6.57,178.81,1a,12,1568620805
43131,43131,1371.6668759534982,1568622223.5819528,1371.6668759534982,-76.89807511449152,621.178790879864,16.713224295891518,669.2799197109313,0.9905768036842346,665.4990848942216,55.26634586271943,730.9830362984958,0.9560832977294922,679.8168467181381,-6.574619274702793,732.8513244630292,0.9678196310997008,616.6626941557564,107.48495590864542,748.1687522715079,0.5658268928527832,664.0077940168202,-34.173983570136464,739.3102079173548,0.18994399905204773,497.0766382749514,182.7246912448493,605.5196551150842,0.8099656105041504,499.3969493247618,-69.41193679671875,582.9769889808363,0.3065042495727539,610.5147684648139,276.9587319208809,400.523191710198,0.9815022349357604,601.8646799526442,-181.95669512823662,388.4172530047883,0.9415689706802368,798.3047647606389,296.8877047317405,254.0395262790772,0.9626228809356692,756.1338467140811,-213.03953982815463,211.470315155487,0.7986518740653992,449.1129040087537,130.75755913309868,176.8930739550252,0.7424944639205933,476.8618641386745,-65.71366536512299,169.19685666519248,0.0017634034156799316,823.9585455580051,142.8373690005444,96.12979443469368,0.6017877459526062,681.9430046364103,-142.91691524070112,80.69004896246258,0.3947972357273102,502.20770873551805,158.69019607368134,-539.8492346852045,0.02777552604675293,793.2534998780612,-29.766991348827553,22.556582112350725,0.0250055193901062,1753.6131868325513,2049.954065837244,3.5132496186007116,349.93924656740637,1233.098320032636,2096.74,7.989874427901068,89.86,1092.5215068651871,2096.4,7.186624809300356,89.86,1078.478194460537,2096.37,7.23312404650178,89.86,905.4051332000847,2094.46,8.633186832551246,90.06,1760.6,1177.4848667999154,8.566624809300356,179.85,505.55144407913764,2094.43,6.926624809300356,89.67,1749.89668759535,2171.701931111562,6.77612252090463,178.81,1749.4966875953498,2191.141931111562,6.696248093003559,178.81,1748.94668759535,2217.7453063022613,6.57,178.81,1a,12,1568620805
43132,43132,1371.7,1568622223.6146688,1371.7,-76.89807511449152,627.0447359967113,17.618672687842334,673.244309465239,0.9906366467475892,668.7540013284937,55.536236941763256,732.5777586275008,0.9562495350837708,674.958509965889,-6.2388635785432935,731.5544576140594,0.9653611779212952,620.1808488456438,106.38006393554569,748.9403321090301,0.5877043604850769,663.0043243464877,-33.90874309557691,738.6252716829399,0.21053531765937805,497.2512375588644,182.08203436158954,605.162027607485,0.8095985651016235,499.6074584771984,-69.52638549735573,582.005273710696,0.3132009506225586,618.9383289297457,276.38521697792424,405.1649264454062,0.9836980104446412,592.694090017496,-189.4430814009155,391.98741595714233,0.5592265725135803,791.1695264618636,299.4523005920275,250.4043217470467,0.9554860591888428,760.7555941151347,-211.53450321658482,214.39999489932072,0.8091787695884705,447.5161431683142,130.92650984016694,176.18905380095654,0.75968998670578,474.483976009412,-63.31259712051152,222.89721314830726,0.6298027038574219,815.6172676513906,142.72887922505097,87.40229227167202,0.5984724760055542,665.2528622362528,-135.45855578822818,79.67375020244805,0.387626975774765,499.7610876364202,157.49172231394118,-542.6740977447943,0.027634859085083008,833.8740102304257,-32.23662541898723,84.22289021635027,0.0660175085067749,1753.59,2050.07,3.5,349.82,1233.36,2096.74,7.97,89.86,1092.76,2096.4,7.18,89.86,1078.72,2096.37,7.2,89.86,905.69,2094.46,8.61,90.06,1760.6,1177.2,8.56,179.85,505.78,2094.43,6.92,89.67,1749.9,2171.48,6.69,178.81,1749.5,2190.92,6.63,178.81,1748.95,2217.53,6.57,178.81,1a,12,1568620805
43133,43133,1371.7334867453012,1568622223.6482012,1371.7334867453012,-76.89807511449152,626.8199300605388,18.567809577027038,674.6733581193358,0.9902176856994628,665.548943628022,56.2673366329589,731.3459587240695,0.9582808017730712,667.3488489101343,-6.4183591628536325,729.3535882917143,0.9697697162628174,624.2528779847446,106.2288954129887,749.546090109233,0.6000467538833618,660.6421664546525,-33.90142713069808,736.5998506457547,0.2485845983028412,501.4640777794352,180.09162122676082,606.3669001900554,0.796714186668396,499.6863786138841,-69.62447934020348,581.6642790229878,0.3110858201980591,610.4984890114569,275.85692754298447,402.6084446405341,0.9824142456054688,594.5075395684805,-190.94807261449856,393.4784176017791,0.5841785669326782,783.9902554058618,298.80781678243864,244.81655661051883,0.9574577808380128,768.1533545819309,-211.44562407427816,218.77234967802258,0.8237793445587158,451.01514298283394,130.57832213756137,179.7429422686044,0.7288908958435059,465.3175016016529,-64.43453640288456,230.1863019640171,0.6294659376144409,818.9614023473538,141.86791918316788,92.41719184910069,0.580994188785553,648.4280628011243,-134.33814223660264,68.40905306917497,0.3984362781047821,491.7489571639041,157.57213553442492,-549.6876412019928,0.019425123929977417,708.4769363990307,-50.58429854102282,-50.33344250538687,0.07429680228233337,1753.5665592782889,2050.1872036085542,3.4966513254698808,349.6257768772531,1233.6312426369395,2096.74,7.9967893962409535,89.86,1093.0011045661686,2096.4,7.203440721710835,89.86,1078.9611045661686,2096.37,7.206697349060239,89.86,905.9813346841204,2094.46,8.613348674530119,90.06,1760.6,1176.9187113394698,8.52651325469881,179.85,506.0077098680481,2094.43334867453,6.889861929228928,89.67,1749.9066973490603,2171.252290131952,6.733532768891551,178.81,1749.5033486745301,2190.6922901319517,6.693624816072264,178.81,1748.9533486745304,2217.308987481012,6.57,178.81,1a,12,1568620805
