,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,W_in-P_out.0_x,W_in-P_out.0_y,W_in-P_out.0_speed,W_in-P_out.0_angle,W_in-P_out.1_x,W_in-P_out.1_y,W_in-P_out.1_speed,W_in-P_out.1_angle,W_in-P_out.2_x,W_in-P_out.2_y,W_in-P_out.2_speed,W_in-P_out.2_angle,conflict_4a_x,conflict_4a_y,conflict_4a_speed,conflict_4a_angle,W_in-P_out.3_x,W_in-P_out.3_y,W_in-P_out.3_speed,W_in-P_out.3_angle,W_in-P_out.4_x,W_in-P_out.4_y,W_in-P_out.4_speed,W_in-P_out.4_angle,W_in-P_out.5_x,W_in-P_out.5_y,W_in-P_out.5_speed,W_in-P_out.5_angle,W_in-P_out.6_x,W_in-P_out.6_y,W_in-P_out.6_speed,W_in-P_out.6_angle,W_in-P_out.7_x,W_in-P_out.7_y,W_in-P_out.7_speed,W_in-P_out.7_angle,conflict_1a_1_x,conflict_1a_1_y,conflict_1a_1_speed,conflict_1a_1_angle,conflict_1a_2_x,conflict_1a_2_y,conflict_1a_2_speed,conflict_1a_2_angle,W_in-P_out.8_x,W_in-P_out.8_y,W_in-P_out.8_speed,W_in-P_out.8_angle,conflict_1a_3_x,conflict_1a_3_y,conflict_1a_3_speed,conflict_1a_3_angle,W_in-P_out.9_x,W_in-P_out.9_y,W_in-P_out.9_speed,W_in-P_out.9_angle,W_in-P_out.10_x,W_in-P_out.10_y,W_in-P_out.10_speed,W_in-P_out.10_angle,W_in-P_out.11_x,W_in-P_out.11_y,W_in-P_out.11_speed,W_in-P_out.11_angle,scenario,participant_id,source_file
29970,29970,939.8664163769504,1568806083.6015716,939.8664163769504,-74.47707689448903,598.5046999963951,72.74961669867011,677.5512170693428,0.9984000921249392,613.7110683031931,97.91402941983047,739.289573220664,0.9419100284576416,615.795258361413,43.617549140970965,739.4505221770927,0.8615298271179199,570.0209265216668,146.55758420810596,733.992502585834,0.5657972097396851,602.8493571210317,0.29730299292605844,741.2950750650348,0.4431774020195007,492.53773132851194,187.6617004725789,586.8145594336709,0.8393522500991821,508.5403866642917,-45.72365808658431,612.4776894783735,0.9269336462020874,569.186544954422,265.5229607813187,369.963868116787,0.7441843748092651,606.7624684829269,-121.62785964438237,425.5129277543684,0.6502244472503662,735.488426416382,301.79300488154263,216.3128211510217,0.9371646642684937,733.3273191772194,-198.7879681008784,230.3729228885944,0.6782696843147278,392.7017060832009,163.28383440636136,195.46844372201653,0.4897036552429199,389.189962540574,-37.72218778722277,168.01197223944246,0.8756345510482788,654.8472926698737,192.11986772914554,53.54306459656014,0.7853556871414185,564.2586153585099,-48.926159277681464,-39.703249793432605,0.6686420440673828,320.9632408974008,183.76139331997888,-710.0941413899907,0.00659787654876709,552.5099080197779,-67.11594916830703,-436.0830950723309,0.19225287437438965,1756.71,1945.8520067978366,5.3500750869148765,359.3426074931562,633.3614061025182,2094.76,7.646416376950412,90.06,615.7380477402132,2094.78,7.786716724609917,90.06,596.7978975663835,2094.8,8.426641637695043,90.06,1759.9766416376954,1417.5190444189714,9.496641637695044,179.85,410.0149146386529,2093.886641637695,7.036941985354545,89.67,394.80155627634787,2093.7966416376958,7.08298292773058,89.67,326.00453920407847,2093.9667918115247,8.499924913085124,93.56,233.26864843553219,2102.28015017383,5.460150173829752,96.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a,18,1568805099
29971,29971,939.9,1568806083.6355884,939.9,-74.34378871659446,601.2936692933679,75.70386964874552,676.290408978215,0.9981948137283324,602.9716809393208,100.29866260188595,729.7031116085521,0.9678905010223388,612.9310946645878,45.64973711216866,736.8218633226137,0.8837317228317261,568.7151920640382,151.07004198322315,732.1235232553743,0.5208004713058472,604.8277791867381,4.9962873710481315,743.7201843524838,0.3477869033813477,485.8449585517012,192.81473745140846,580.1175063013975,0.8001548051834106,505.23532900600753,-35.793127445237495,607.3568214673488,0.4115495383739472,569.2612098903663,263.43407103488573,363.6452731145971,0.8519011735916138,598.9708779086727,-121.39735508114114,426.977970164647,0.6101548671722412,735.4689831898248,299.70555174517176,218.4804045572123,0.90937602519989,723.3978876340086,-204.85602739586628,222.6781593866569,0.6322222948074341,401.3457764457245,161.4885720538036,210.20798139210652,0.2477460503578186,392.4152360555995,-38.135065383717865,182.11609640918925,0.8372882604598999,640.9533982869236,187.3524657399543,62.64611312893518,0.8205868005752563,507.6440756939408,-46.738447452883314,-83.02899349631787,0.6306750178337097,344.9949878380658,145.40102564542397,-537.5017738793882,0.10385936498641968,522.9723941007799,-68.70135857802772,-470.2779340783341,0.1715472936630249,1756.71,1946.03,5.34,359.44,633.62,2094.76,7.68,90.06,616.0,2094.78,7.78,90.06,597.08,2094.8,8.43,90.06,1759.98,1417.2,9.5,179.85,410.25,2093.89,7.0,89.67,395.04,2093.8,7.13,89.67,326.29,2093.95,8.51,93.56,233.45,2102.26,5.44,96.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a,18,1568805099
29972,29972,939.9329189919913,1568806083.6686234,939.9329189919913,,601.2060752252038,79.76955288066169,676.7374342236913,0.9986032247543336,610.5931633088878,104.31606550633406,734.9742780016318,0.9681878089904784,615.5139431323039,48.17488997084386,738.8493242024318,0.9162306785583496,585.3580347566267,145.04287184760332,739.316964936634,0.8781174421310425,605.3043716989838,9.769185057844123,744.8290611978186,0.348198801279068,485.09431610477526,195.1513432840184,578.8143546175914,0.8209439516067505,509.6527744555983,-29.068675778235125,596.2139609046835,0.09692049026489258,568.922379154857,264.6399246415699,363.56594564906464,0.8551410436630249,597.3414945868807,-119.76981918763771,427.10947345492485,0.6764916181564331,745.5348674467308,296.9390266674347,226.72888972750468,0.9110381603240968,726.306076850791,-204.57296791816464,224.491442164572,0.6476486325263977,429.0407692678047,160.58814029500076,206.12767330402957,0.05722096562385559,393.54755862706253,-37.20239390952813,182.512537493761,0.8471195101737976,648.3662877501579,187.1352202763675,70.35523615383883,0.6353697776794434,500.5988713679309,-46.989151935145465,-96.09442486827538,0.712013840675354,357.62226720123965,132.80143249766982,-464.76258932229433,0.10017505288124083,479.52090793124876,-68.78709255535738,-512.3489138466718,0.17650708556175232,1756.71,1946.207762556752,5.34,359.51571368157954,633.8734762383314,2094.76,7.6865837983982175,90.06,616.2567681375306,2094.78,7.783291899199108,90.06,597.3565195327252,2094.8,8.416832403203564,90.06,1759.98,1416.887269576085,9.493416201601782,179.85,410.48372484313666,2093.89,7.006583798398218,89.67,395.27043294393764,2093.8,7.090497209610692,89.67,326.56981143192434,2093.9335405040038,8.506708100800893,93.56,233.63105445595102,2102.236956705606,5.453167596796436,96.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a,18,1568805099
29973,29973,939.9668676602306,1568806083.7026918,939.9668676602306,,601.7504199847915,85.81924972879142,675.7688975109318,0.9978578090667723,606.049982906631,108.758058906296,731.1379280060271,0.9685216546058656,605.7800204683995,56.17527036286157,725.2934514599835,0.8928178548812866,585.1922373173422,150.05968525865416,736.2361745639495,0.8832288384437561,611.4091639638525,14.816976960567036,748.1265417354617,0.3074779510498047,483.2734592679509,202.03109500498687,573.6069354510721,0.6048077940940857,513.2105122998107,-25.92672747674464,588.2384521708112,0.16230851411819458,571.0457178759808,264.3089044259111,364.17246530650056,0.8535091876983643,619.5558275057382,-118.86894080716095,411.71722666677283,0.936311423778534,714.0175600408096,302.17863229566365,205.96004459813244,0.9056813716888428,746.754215820484,-199.9747161334317,237.21176017817348,0.8429365158081055,446.0714104859703,159.57667815823152,209.21454125757128,0.04644772410392761,388.0738820693354,-39.37168543471801,167.126186419324,0.1611926555633545,656.5775070287483,194.59968870309518,72.05668525980927,0.3760860562324524,492.21024402819427,-51.1660158733799,-103.04996920342859,0.6788773536682129,382.4035340214498,125.06590841834353,-413.40335802725167,0.08079135417938232,452.03487076391696,-69.29906509245296,-525.4083861066632,0.30214768648147583,1756.71,1946.3910853652453,5.34,359.59379561853035,634.1348809837758,2094.76,7.693373532046123,90.06,616.5215677497987,2094.78,7.786686766023061,90.06,597.6416883459373,2094.8,8.403252935907755,90.06,1759.98,1416.5647572278092,9.486626467953878,179.85,410.7247603876373,2093.89,7.013373532046122,89.67,395.5080736216143,2093.8,7.049758807723265,89.67,326.8583751119602,2093.916566169885,8.50331323397694,93.56,233.8177721312684,2102.2131926378393,5.466747064092245,96.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a,18,1568805099
29974,29974,940.0,1568806083.735941,940.0,-73.25688403478655,598.7749801719635,90.39176738904031,673.3986492775716,0.9971693754196168,615.5896281532689,113.1983359973452,734.0594321318042,0.9702138900756836,616.992231985938,58.54665954229274,733.8103801200142,0.9196281433105468,585.4659496976302,154.61722649759312,735.3899172970752,0.8698008060455322,607.8566243732425,19.7640813736482,748.4009359239833,0.3437706232070923,488.7621796544045,197.3768516084573,568.247397554276,0.19273895025253296,498.3607516543278,-31.711018194747282,581.3874507960018,0.6512526869773865,555.5239931951778,264.10838733299386,359.4346424423945,0.8390103578567505,615.9202706487015,-118.865138741141,403.300884205987,0.9267666339874268,718.9995027016392,300.10901216589025,208.09861117571185,0.932471752166748,729.6315345431723,-203.21097007132263,223.07012671315783,0.7679156661033629,450.4557212085121,155.79500969379342,209.20599505886642,0.029967397451400764,395.7733024408877,-39.858167263885754,188.14953166472546,0.8157661557197571,610.1266859468765,186.05848023069,36.06061409204472,0.7330631613731384,496.0212281560376,-55.147284933092706,-102.95312362154851,0.5464912056922913,408.5463936317757,125.44188189566036,-372.98208531472807,0.11096155643463136,466.4695846712074,-70.61202994444378,-519.1375792382485,0.032217621803283684,1756.71,1946.57,5.34,359.67,634.39,2094.76,7.7,90.06,616.78,2094.78,7.79,90.06,597.92,2094.8,8.39,90.06,1759.98,1416.25,9.48,179.85,410.96,2093.89,7.02,89.67,395.74,2093.8,7.01,89.67,327.14,2093.9,8.5,93.56,234.0,2102.19,5.48,96.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a,18,1568805099
29975,29975,940.0333342021953,1568806083.76948,940.0333342021953,-78.21902177238749,599.5223253133457,88.95460211759867,679.5423915106011,0.9959533214569092,610.6282751363551,116.67695305118296,733.1661050418634,0.9498634338378906,614.9389141609275,64.26324837933251,732.7396262141185,0.906549334526062,591.1943659518762,158.6519042243127,739.0829842295842,0.7719508409500122,601.4912536844324,23.42143159597019,744.9537649409822,0.3858629465103149,480.4583656541992,201.4794192214359,578.854000522263,0.3811815083026886,498.5787215105169,-31.79115810393581,602.2983469002372,0.9168609380722046,571.8796371224246,265.1475946626405,385.7485426496125,0.2310636341571808,572.9219478304508,-120.63409047035825,410.509854661976,0.7820221185684204,706.2684750261873,310.7222951550089,219.8100736946653,0.7510184049606323,732.2083730725211,-205.4915033933995,228.43072025878482,0.6162582635879517,452.82899621457983,159.74854863660346,226.45035043704314,0.212925523519516,390.75713937422836,-41.654231093492854,189.2535528303791,0.8577677607536316,620.8452240201983,186.88514360683675,43.542745149018,0.7511526346206665,504.07565053994034,-45.98899262845927,-105.38336826244051,0.4920691549777985,448.1734780820083,115.62807008416318,-365.6405225794173,0.0297406017780304,449.0373215211357,-74.09250418383513,-553.2285200006023,0.01421910524368286,1756.71,1946.7466712716346,5.343333420219518,359.71333446285377,634.6466733569029,2094.76,7.6799994786828885,90.06,617.043340197342,2094.78,7.823334202195183,90.06,598.2000072984397,2094.8,8.39333342021952,90.06,1759.98,1415.9399919195846,9.443332377585296,179.85,411.1966728355858,2093.89,7.053334202195185,89.67,395.97667283558576,2093.80333342022,7.0300005213171115,89.67,327.42334071865906,2093.8833328989026,8.516667101097593,93.56,234.18333811207356,2102.1666660584633,5.500000521317111,96.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a,18,1568805099
29976,29976,940.0666423385339,1568806083.8029928,940.0666423385339,,598.3877113266277,88.30286511848041,678.1283312560604,0.995532751083374,608.0361748305618,116.91091857056057,732.3462641084723,0.9422045946121216,621.1740429148218,64.32975379405146,735.8618947296416,0.8995534181594849,589.4728184996625,161.52148091496247,737.3583076467737,0.7421757578849792,597.6147970260323,22.98444972323144,741.4166826931308,0.4138172864913941,481.12125655900076,202.4890466211409,583.4633113070643,0.3894283175468445,493.341087750888,-31.936524793865114,604.4863191942261,0.923180103302002,573.3538064894287,267.63698395601085,393.9160781361372,0.2365228533744812,581.401537193498,-118.16606907199345,420.4379425607202,0.811618983745575,713.9766943917003,309.3095359573212,232.5514214871656,0.7224473357200623,733.4419373091258,-204.96141084881933,228.36146445461708,0.6866388916969299,444.7989088652301,161.91670060647414,224.6271862187743,0.18865737318992606,380.60242682707405,-44.363901569733066,181.2286421293456,0.8385814428329468,626.7479403840149,181.39324127031082,47.750229865655356,0.7787524461746216,576.8842322540646,-40.532582774356435,-49.218509113467256,0.488524854183197,513.6702579349283,159.34588995581748,-311.1155313964694,0.015139549970626831,459.60973585020287,-78.65777054236409,-552.3124317418551,0.014334380626678469,1756.71,1946.9232043942295,5.346664233853391,359.7566350400941,634.9031460067113,2094.76,7.6600145968796465,90.06,617.306474474418,2094.78,7.8566423385339235,90.06,598.479795643685,2094.8,8.396664233853393,90.06,1759.98,1415.6302262516344,9.406693427612684,179.85,411.43316060359086,2093.89,7.086642338533922,89.67,396.21316060359084,2093.8066642338536,7.0499854031203535,89.67,327.70645987753835,2093.866678830733,8.533321169266962,93.56,234.36653286193658,2102.143350363026,5.519985403120353,96.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a,18,1568805099
29977,29977,940.1,1568806083.8365555,940.1,-77.1620813806929,597.3860222241757,92.83691670439829,679.8550833935665,0.9962319135665894,605.3871635613664,120.68619793573023,732.0345901232622,0.9339425563812256,620.3907692714705,67.60065734801569,730.882304619266,0.9935573935508728,592.2318962184006,163.55684865924943,738.5210585372314,0.7484119534492493,602.920259311949,25.681045453439665,742.3303386841112,0.5066450834274292,476.97539881898217,209.3523318606863,593.7943840499559,0.9673668742179872,502.5544467221064,-33.090564696036076,605.9004891523747,0.9373797178268432,570.2823529179278,268.7678150808487,395.6360185566114,0.21791070699691767,575.2889224510534,-118.34754196402969,417.05485964151137,0.8045219182968141,698.6964949255887,309.35882106405046,222.8592654688821,0.7599160671234131,741.826982615363,-202.99430475134773,237.22489770408868,0.6752939224243164,436.66138873834547,160.38949831698238,216.57332815957903,0.17176365852355954,388.8983580002237,-44.453810743376074,188.12174732573,0.8133832216262817,631.9682388671982,177.84254383259892,50.90133859516718,0.7520145177841187,620.8701796963591,-37.350511179433546,-14.442484398576966,0.4969686269760132,539.8030183244223,174.4966886914726,-296.36794038524977,0.03233841061592102,589.0060502709073,-68.71764365052978,-410.14301589667417,0.02181074023246765,1756.71,1947.1,5.35,359.8,635.16,2094.76,7.64,90.06,617.57,2094.78,7.89,90.06,598.76,2094.8,8.4,90.06,1759.98,1415.32,9.37,179.85,411.67,2093.89,7.12,89.67,396.45,2093.81,7.07,89.67,327.99,2093.85,8.55,93.56,234.55,2102.12,5.54,96.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a,18,1568805099
29978,29978,940.1362452426683,1568806083.8730438,940.1362452426683,-77.1620813806929,600.2395530612367,89.65840399872542,678.4168103191473,0.9960726499557496,602.2468758500858,118.30277970229626,729.6066527655098,0.9506911635398864,614.6719886346098,66.32745616280435,733.5939898640236,0.9091529250144958,584.1547231247605,162.45546502583323,733.0967630192813,0.7645913362503052,595.2680608067902,24.80531360177379,739.354129269406,0.4655945897102356,480.2305160656369,200.95673847952025,572.657897291954,0.23322516679763794,503.3099954995977,-30.792067653581533,588.9461290213272,0.6171198487281799,571.8213447377766,264.32194126755985,371.4140519747922,0.8667432069778442,589.7864258766398,-119.11367735113552,397.0082598865832,0.916389226913452,710.9979687172241,301.1451192959248,207.56164730619145,0.9376144409179688,735.9232863564799,-201.77042579014903,227.65226409340914,0.7929190397262573,437.5166065013325,155.9860733028026,206.4085117841579,0.05418422818183899,385.4686197703959,-44.62395336637452,184.86797210071563,0.7721273899078369,674.299914896622,174.61065949898602,70.8835694565118,0.6962472200393677,562.2459486501498,-41.35296451009373,-56.488079908728324,0.3919782340526581,556.13121575124,172.00038285656933,-323.74099018772887,0.008567988872528076,642.7730777238762,-80.92763954488704,-345.5768042252948,0.012245208024978638,1756.71,1947.2957243104086,5.353624524266832,359.7891264271995,635.4390883685459,2094.76,7.658122621334154,90.06,617.8527128928129,2094.78,7.846505708798031,90.06,599.0644600384138,2094.8,8.385501902932678,90.06,1759.98,1414.9756701946508,9.409869766935136,179.85,411.9237166986782,2093.8936245242667,7.0873792815985235,89.67,396.70734122294505,2093.81,7.073624524266831,89.67,328.29808456268063,2093.828252854399,8.55,93.56,234.74209978614203,2102.098252854399,5.503754757331693,96.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a,18,1568805099
29979,29979,940.1673515013865,1568806083.9043586,940.1673515013865,,592.9663547265343,89.56286402282673,674.3553458185929,0.9950732588768004,601.9016736838845,117.33096825843992,729.5898557288368,0.940264105796814,617.642626473823,65.65822923429765,734.8641017975475,0.8913177251815796,588.3660658227523,162.15608916220842,736.0587380396948,0.6967246532440186,595.4936342877825,23.090219113330434,740.3280393564314,0.43090102076530457,486.72316075724433,195.6940517964305,569.7779839670726,0.2328062653541565,495.30337086789086,-30.947916845275287,584.078445960441,0.605185329914093,563.5963488232676,265.3912833575173,364.0896840037759,0.8297407627105713,597.4453146205443,-124.50120758880823,402.5766964795307,0.915774703025818,721.2511626000462,299.9983151818405,213.52829982574107,0.9559815526008606,732.8324228149742,-202.83625589373668,221.33804542540867,0.7925395965576172,431.4949472813752,158.50270054169968,190.25486230683623,0.10494893789291382,399.3229024944537,-43.51731790396217,193.67151166833008,0.780564546585083,705.9096333724518,177.84625160733825,82.4887668203647,0.6186440587043762,571.2224088609282,-37.870714230682715,-41.981862910463796,0.4044068157672882,572.7305813919795,145.07887971594602,-363.20480779912634,0.004330515861511231,599.1707752432707,-97.91336260890459,-398.28801103931715,0.012997657060623169,1756.71,1947.4636981074882,5.356735150138659,359.77979454958404,635.6786065606767,2094.76,7.673675750693297,90.06,618.0953417108153,2094.78,7.8091781983360855,90.06,599.3257526116473,2094.8,8.373059399445362,90.06,1759.98,1414.6801607368275,9.444086651525256,179.85,412.1414605097062,2093.8967351501387,7.059383648752063,89.67,396.9281956598449,2093.81,7.076735150138661,89.67,328.5624877617861,2093.809589099168,8.55,93.56,234.90696295734898,2102.079589099168,5.472648498613405,96.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a,18,1568805099
29980,29980,940.2,1568806083.937226,940.2,-73.33175504740278,595.7511936964534,83.92794920639098,677.9833807842679,0.9958491325378418,599.7806304773028,119.84520091904601,725.5207626324225,0.9959241151809692,612.6565274529098,64.51214131574001,728.9900996415345,0.9903053045272828,591.6072296883988,157.94788430358705,739.244724800576,0.778240442276001,604.7687896331229,22.76275241050385,747.1463444578488,0.298147976398468,477.47217071746877,199.1082143838517,571.6321839095775,0.8267300128936768,496.3633883839534,-29.597900675493086,601.1506299133813,0.4392496943473816,579.5547354688755,261.9805439901046,370.1893183483323,0.8346618413925171,609.4235114874938,-130.53719738577735,401.3309964854576,0.9401986598968506,722.1293789319824,301.4580075272235,213.84193665152515,0.949092984199524,729.1409449202589,-199.743163967644,235.58135008930145,0.7104419469833374,407.0212931258896,158.559409308694,171.66863597423827,0.15847432613372806,421.20630221140084,-41.717417567905116,163.5659735898761,0.014683902263641356,785.7046262728633,173.6608906752501,119.86786713934654,0.3300961852073669,604.1433641747738,-27.99615025537867,-19.270220002784953,0.35272136330604553,580.9902694553521,177.4018895342083,-372.82613442550735,0.002420395612716675,735.738962990863,-62.007498574655045,-235.5966291229893,0.0067083537578582755,1756.71,1947.64,5.36,359.77,635.93,2094.76,7.69,90.06,618.35,2094.78,7.77,90.06,599.6,2094.8,8.36,90.06,1759.98,1414.37,9.48,179.85,412.37,2093.9,7.03,89.67,397.16,2093.81,7.08,89.67,328.84,2093.79,8.55,93.56,235.08,2102.06,5.44,96.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a,18,1568805099
29981,29981,940.2337336897307,1568806083.9712567,940.2337336897307,-73.39894190941138,593.5712365075368,87.89879545141167,672.6246952659029,0.9977180361747742,595.5027404769128,110.17960565470644,725.0919432777948,0.9727855920791626,606.4700173233504,56.84945760733697,729.9865565996097,0.9199977517127992,585.3548163292812,156.0648970831068,737.1761687410565,0.8917617797851562,598.7550368385696,21.011102285766366,745.3942861326246,0.3314003944396973,479.93206419903015,195.12741616731498,565.3599029399016,0.3055158853530884,497.7684743761311,-33.6931965717063,587.6318752671136,0.5896544456481934,581.0291765645511,262.99226634872963,372.0248810540162,0.8480476140975952,603.3975709282348,-125.3039803761442,390.2106690682097,0.9227455854415894,734.2510985218573,300.56978915040315,218.59325594318142,0.9483475685119628,726.8408688519144,-202.45118766054256,224.2710413468256,0.6107712984085083,409.33298164571625,160.78962709319768,168.78273051481466,0.26385653018951416,418.2642226093168,-32.14676727514281,190.70534123723,0.8246650695800781,752.2195760652937,174.56548509086034,99.20532142812752,0.5920165777206421,633.2612434683045,-24.13576560485745,6.046808038728642,0.27986282110214233,561.9871186873072,186.6661528458424,-405.08279205439766,0.0068080127239227295,800.3042620851213,-46.14298721026957,-159.04492249861968,0.009010165929794313,1756.71,1947.8187885555735,5.35662663102691,359.7463864171883,636.1830026729817,2094.76,7.652892941296013,90.06,618.613122779901,2094.776626631027,7.8003603207578065,90.06,599.8799896247665,2094.8,8.34987989308073,90.06,1759.9833733689734,1414.0495299475565,9.466506524107642,179.85,412.6095091970894,2093.9,7.0502402138385385,89.67,397.3961358281163,2093.81,7.056386417188373,89.67,329.13010973168565,2093.7731331551345,8.56012010691927,93.56,235.2621619245469,2102.036386417188,5.433253262053821,96.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a,18,1568805099
29982,29982,940.2688473564424,1568806084.0066795,940.2688473564424,,597.731325539045,85.47285396748275,674.1994788903618,0.9977084398269652,604.3283653374845,107.89082012249428,731.4677228517434,0.9552217721939088,605.0755520689405,53.96180141065774,731.6331596017415,0.9138120412826538,581.2332468154624,152.02468066977238,736.0463365234916,0.8393956422805786,600.9759460599855,19.477569414241604,747.1890977993892,0.3978660702705383,481.02353222205846,194.26101383324158,573.8608800857968,0.8351105451583862,502.02544293986966,-31.08528561015709,583.8862099179562,0.0707697868347168,597.9324960531409,263.39500870640813,379.22029880486366,0.7993230819702148,627.6809963904685,-123.71276306128843,402.3944185693363,0.8798364400863647,728.4898685483442,303.9358637460873,212.08049572599128,0.9464157223701476,744.2613619821823,-196.2367461190157,238.5615324499968,0.6911377906799316,417.87695639198546,162.7797620266706,161.41557294891646,0.26807954907417303,424.7442994686684,-33.14551261195792,180.51696562691453,0.332112193107605,713.8012237943979,176.40350595728145,67.69636225189157,0.651940107345581,634.0558063710164,-38.742298329334375,26.811982295244487,0.5052513480186462,548.8239873824142,192.88247582747746,-429.97440046105737,0.006818622350692749,607.3329097781906,-89.87131451075443,-387.9576142237148,0.005179166793823242,1756.71,1948.004890989145,5.353115264355759,359.72180685049034,636.446355173318,2094.76,7.614267907913349,90.06,618.8870093802508,2094.773115264356,7.831962620798169,90.06,600.171433058472,2094.8,8.339345793067277,90.06,1759.9868847356445,1413.7159501137974,9.452461057423037,179.85,412.8588162307411,2093.9,7.071308413865446,89.67,397.6419314950969,2093.81,7.031806850490312,89.67,329.43208726540473,2093.755576321779,8.570654206932723,93.56,235.45177572478906,2102.0118068504903,5.426230528711519,96.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a,18,1568805099
29983,29983,940.3,1568806084.0381064,940.3,-73.32860200760182,597.0161857450934,82.71440567367232,676.1166225515401,0.9982864260673524,611.7354723688998,104.21440662023079,736.9559429924545,0.9514907598495485,615.3127580480083,51.39817164478279,737.3804368854721,0.9171661138534546,583.4467077749073,148.33333380762022,738.2700558091974,0.8557019233703613,604.5463975690294,16.947472842226787,748.313855694543,0.423414558172226,491.6003726489842,192.55557202843065,583.5822041198768,0.8606122732162476,501.2028297375946,-30.451457751657237,581.243772953404,0.06248307228088379,592.1666305556175,264.7284147399388,377.353151752975,0.7812068462371826,596.20908053451,-121.55436327253479,411.92512709617483,0.5582382082939148,721.0757020953113,308.4512638627673,207.0765003849873,0.9409860372543336,730.9508495113167,-195.96576632916103,229.46405919666057,0.7522805333137512,391.7258737762288,162.9784284647603,137.97105615070996,0.2951447069644928,421.0088399969242,-29.737540805820323,199.7060003762685,0.8080884218215942,629.5961687027735,176.3318467282994,-1.0705101150013547,0.564365029335022,624.7956846382652,-35.79905689779171,24.864885929051013,0.2348315119743347,525.4058781060372,201.82329040127456,-464.1804290303869,0.00643610954284668,1408.2270435768037,21.94170651243309,542.9283300621985,0.0030767619609832764,1756.71,1948.17,5.35,359.7,636.68,2094.76,7.58,90.06,619.13,2094.77,7.86,90.06,600.43,2094.8,8.33,90.06,1759.99,1413.42,9.44,179.85,413.08,2093.9,7.09,89.67,397.86,2093.81,7.01,89.67,329.7,2093.74,8.58,93.56,235.62,2101.99,5.42,96.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a,18,1568805099
29984,29984,940.3339800756436,1568806084.0724,940.3339800756436,,600.4741662421783,80.41734869712741,677.6290368809373,0.9985381364822388,608.1047348190588,103.17408616789066,737.5276229603594,0.940947651863098,622.5960422882332,49.43980414101082,741.4484548683963,0.9167917966842652,580.2115001419586,145.86339213193182,737.6953066712407,0.8185148239135742,605.8545360483367,13.470114734617916,748.0969776164274,0.419877290725708,484.6787904893906,190.24153880211844,581.486806644102,0.8172880411148071,500.6380218529152,-31.887828785400693,580.5089464665989,0.03496444225311278,576.2339034578113,265.239697257996,391.17807644759597,0.2453875541687012,604.3127309350509,-122.31104408791857,423.9975319557229,0.4534333348274231,703.7239792959233,320.7393925566708,210.3967921274028,0.8426193594932556,733.5668598383028,-192.41545388765545,232.66822033845,0.7703170776367188,371.91133279172374,164.4417286903485,151.02809212001938,0.2715762257575989,430.5565494232872,-31.325579171244,216.47586376567884,0.6935756802558899,545.64279662003,180.8507783004512,-69.67260510586897,0.6996147036552429,642.8749900727653,-32.523017064505,47.51074284177187,0.3840888142585753,514.2872494152416,200.01364731204828,-479.3796582566706,0.01677033305168152,832.1163592004776,-55.786550656177,-93.30573083654464,0.002952098846435547,1756.7066019924357,1948.3534924084759,5.343203984871277,359.6762139470494,636.9382485748915,2094.756601992436,7.58,90.06,619.3984425975846,2094.77,7.853203984871278,90.06,600.7120346278421,2094.796601992436,8.336796015128723,90.06,1759.99,1413.1005872889498,9.433203984871275,179.85,413.3178605295053,2093.903398007564,7.059417931920742,89.67,398.0978605295052,2093.8133980075645,7.033786052950532,89.67,329.98883064297075,2093.723009962178,8.58,93.56,235.80689041603992,2101.9662139470493,5.443786052950534,96.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a,18,1568805099
