,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,Q_in-J_out.9_x,Q_in-J_out.9_y,Q_in-J_out.9_speed,Q_in-J_out.9_angle,Q_in-J_out.10_x,Q_in-J_out.10_y,Q_in-J_out.10_speed,Q_in-J_out.10_angle,Q_in-J_out.11_x,Q_in-J_out.11_y,Q_in-J_out.11_speed,Q_in-J_out.11_angle,H_in-K_out.11_x,H_in-K_out.11_y,H_in-K_out.11_speed,H_in-K_out.11_angle,K_in-H_out.14_x,K_in-H_out.14_y,K_in-H_out.14_speed,K_in-H_out.14_angle,K_in-H_out.15_x,K_in-H_out.15_y,K_in-H_out.15_speed,K_in-H_out.15_angle,Q_in-J_out.12_x,Q_in-J_out.12_y,Q_in-J_out.12_speed,Q_in-J_out.12_angle,Q_in-J_out.13_x,Q_in-J_out.13_y,Q_in-J_out.13_speed,Q_in-J_out.13_angle,Q_in-J_out.14_x,Q_in-J_out.14_y,Q_in-J_out.14_speed,Q_in-J_out.14_angle,W_in-P_out.0_x,W_in-P_out.0_y,W_in-P_out.0_speed,W_in-P_out.0_angle,W_in-P_out.1_x,W_in-P_out.1_y,W_in-P_out.1_speed,W_in-P_out.1_angle,W_in-P_out.2_x,W_in-P_out.2_y,W_in-P_out.2_speed,W_in-P_out.2_angle,conflict_4a_x,conflict_4a_y,conflict_4a_speed,conflict_4a_angle,W_in-P_out.3_x,W_in-P_out.3_y,W_in-P_out.3_speed,W_in-P_out.3_angle,W_in-P_out.4_x,W_in-P_out.4_y,W_in-P_out.4_speed,W_in-P_out.4_angle,W_in-P_out.5_x,W_in-P_out.5_y,W_in-P_out.5_speed,W_in-P_out.5_angle,scenario,participant_id,source_file
27468,27468,899.4,1568027509.75616,899.4,,641.0800077434052,103.97682576611614,640.9516351352675,0.0047820210456848145,619.9355588484518,146.06521715999713,638.4411292117715,0.8830737471580505,656.7144223119237,89.62771189995415,659.55078232864,0.3097992241382599,594.7672098156497,179.7219423146413,652.9863794684261,0.07922369241714478,634.0502288718758,51.512207272364854,674.8837086149556,0.28306788206100464,436.8971206833085,248.5285981829353,557.5621333232747,0.8238767981529236,475.95184582233696,-28.2303195418442,543.4437412923036,0.12140709161758426,528.059207108033,287.61423335889384,347.56848294956274,0.8652221560478209,580.8352383100643,-130.5988212668144,335.7897303972973,0.954353094100952,642.9117102243154,317.2921838119657,173.22365174953651,0.5707588791847229,797.7496160385506,-130.79918061623582,179.47555226416924,0.8814547061920166,378.8449013141534,175.19401864869843,139.7306571725179,0.6104857325553894,434.45945458652034,-22.15971582602644,136.22165223453885,0.13304403424263,706.113247182843,203.8064487560358,19.628998946352453,0.5948346853256226,728.7514283628757,-41.84919300517593,38.70011116675494,0.5872130393981934,277.29181528896714,230.97695393513192,-733.8828077918608,0.02033042907714844,475.4559365562392,-119.44893924600436,-547.153361339397,0.0954151451587677,1773.58,1742.02,5.64,344.74,,,,,,,,,,,,,,,,,2711.84,657.53,8.23,142.36,2702.71,669.37,8.18,142.36,1761.25,930.15,8.77,179.85,1761.2,947.13,8.84,179.85,1761.16,964.15,8.76,179.85,309.2,2094.89,8.23,92.82,289.14,2095.88,9.71,92.82,214.04,2105.44,9.0,102.2,1755.53,1798.2,7.74,179.0,,,,,,,,,,,,,4a,3,1568026605
27469,27469,899.4333531265378,1568027509.7897735,899.4333531265378,-77.05428819422448,644.6056753937994,110.13455555636213,644.6981519311212,0.0018770396709442137,624.5596639145708,149.30365060590825,642.1561864433952,0.8787596225738525,652.7487869482253,99.62239471040043,654.3488470941671,0.8977429866790771,582.5807378532047,185.40407996215825,647.0588619468894,0.08214274048805237,629.5863261630581,55.53499376487947,670.2728729621317,0.4479267001152039,437.2163257919241,241.38876290031536,546.5768577017263,0.43050557374954224,476.18370314201684,-32.25063353340175,542.8406091392815,0.13965067267417908,526.2293562740614,287.8990412330625,349.9073134167092,0.011277139186859127,581.818180826511,-133.18756062789836,333.0413501707096,0.9716746807098388,638.2173351824288,315.51600475898795,168.8757433194286,0.525505006313324,801.2797534009247,-133.40576950893526,179.39911884629225,0.847701370716095,391.5887588374485,177.90648047863968,139.43147191826682,0.646620512008667,422.4583864495143,-21.584554578000628,117.7323672068313,0.2171263098716736,706.3241108283117,210.9724901783914,20.048455792569253,0.4934550225734711,690.3524105262123,-39.0162493700624,6.4553736066134215,0.6209284663200378,241.41248469462002,264.25620555253886,-768.406787148331,0.008619844913482666,499.6148782017825,-74.82323701797925,-493.4199588690656,0.4907325506210327,1773.5132937469245,1742.1967715706494,5.633329374692464,344.13297309701414,,,,,,,,,,,,,,,,,2712.0034303200346,657.3165399901587,8.21332343673116,142.36,2702.876765632689,669.1532046775051,8.190005937961304,142.36,1761.25,929.8531571738147,8.81002375184522,179.85,1761.2,946.8364924864684,8.833329374692463,179.85,1761.16,963.8564924864684,8.77667656326884,179.85,309.473495637609,2094.8766587493847,8.219994062038696,92.82,289.4635253274156,2095.8633234367308,9.703329374692462,92.82,214.3335075135316,2105.3766290595786,9.013341250615072,102.2,1755.5366706253076,1797.9431809256598,7.729994062038695,179.0,,,,,,,,,,,,,4a,3,1568026605
27470,27470,899.4665605246223,1568027509.82324,899.4665605246223,-89.0037897243667,639.6852891666365,116.4910288942443,641.4229099983019,0.0018356740474700926,621.4539191250426,151.7862441843319,641.9125489529257,0.8724265098571777,651.6219965940281,101.56741710121472,655.360554800619,0.8875099420547485,588.4010451760294,186.2466047184246,648.3895547085724,0.12544098496437073,627.0438929322772,55.474393726734505,671.6661720978274,0.41822218894958496,432.1735746052698,253.0429886406174,574.0230454787941,0.8584874868392944,476.2983848803374,-34.32297264726484,542.5395064327878,0.14475888013839722,519.8496524557671,291.1592475867912,352.50863769651755,0.7540767192840576,590.8891674260369,-129.10570583007092,333.47491471133856,0.9598490595817566,633.3378753916272,315.00467905662566,166.27130218089198,0.6128256320953369,804.3332086822599,-135.58321730051682,187.561777495396,0.5272090435028076,381.1607957174642,177.501703697685,144.5798667644561,0.5992659330368042,414.46658535187964,-20.48500965060636,107.8752804133334,0.2274461388587952,704.7265305683078,215.39162284766218,23.674194493664885,0.7383888363838196,794.4433460322833,-25.21736938740325,72.57879036780038,0.5037191510200499,227.54665863616688,258.9627902451034,-790.0605093813926,0.009951800107955931,496.24398081177367,-57.90045323202778,-496.97533818786485,0.3589435815811157,1773.4468789507553,1742.3727707804987,5.626687895075513,343.5285984518718,,,,,,,,,,,,,,,,,2712.1661465706493,657.1040126424165,8.196719737688785,142.36,2703.042802623112,668.9373565899542,8.199968157386731,142.36,1761.25,929.5576113308605,8.849872629546917,179.85,1761.2,946.5442673833226,8.826687895075514,179.85,1761.16,963.5642673833224,8.793280262311216,179.85,309.74579630190385,2094.8633757901507,8.210031842613269,92.82,289.78563708883763,2095.846719737689,9.696687895075511,92.82,214.62573261667737,2105.3135350032176,9.026624209848972,102.2,1755.5433121049246,1797.687483960407,7.720031842613271,179.0,,,,,,,,,,,,,4a,3,1568026605
27471,27471,899.5,1568027509.8569405,899.5,-90.63092423382321,643.0685641286511,115.83065421303421,646.9502532233498,0.022237211465835568,620.2932004928052,149.35446794013643,643.5434623604157,0.6969448328018188,650.9228252127423,104.63815424865491,656.7643692461572,0.7749645709991455,610.290557426801,183.63134712539508,667.6408449265475,0.17748773097991946,629.9751396449144,64.53383938819258,674.5905158760528,0.4348250329494476,436.784566119941,245.16977583846224,558.5210529272856,0.19516277313232425,478.4436636571448,-36.410281731659175,541.6550723951726,0.22378316521644592,506.71168043506,292.3376128755539,346.1839161930427,0.007742464542388916,582.6928628143049,-133.37961413848836,332.51168040206886,0.975571870803833,629.8182539591884,313.6599624031893,162.08369675314322,0.5599772334098816,798.8872467647802,-138.49718365411428,178.51928059186784,0.8730846047401428,388.40555790982523,180.7440511510371,147.3517037448793,0.5738022327423096,411.129098488167,-20.708310277401786,104.94561928332436,0.23948994278907776,709.1823814587098,213.99939153643646,38.0551943976089,0.4866077303886414,742.6649900935361,-25.079911633099552,31.39046027056611,0.6963134407997131,233.00897268626056,282.0664774889568,-784.8234250301538,0.005242139101028442,487.21544220578346,-55.145622692527,-505.7382812722505,0.3885981440544128,1773.38,1742.55,5.62,342.92,,,,,,,,,,,,,,,,,2712.33,656.89,8.18,142.36,2703.21,668.72,8.21,142.36,1761.25,929.26,8.89,179.85,1761.2,946.25,8.82,179.85,1761.16,963.27,8.81,179.85,310.02,2094.85,8.2,92.82,290.11,2095.83,9.69,92.82,214.92,2105.25,9.04,102.2,1755.55,1797.43,7.71,179.0,,,,,,,,,,,,,4a,3,1568026605
27472,27472,899.5319221168472,1568027509.8908145,899.5319221168472,-85.48356694252531,640.2431695427508,130.65815393394624,653.8636371948289,0.0060326755046844465,623.096585381864,158.38314181285259,648.9488914473112,0.6529709100723267,642.0571220339558,112.66688517490196,646.8977222375493,0.4708435237407684,623.8392533574636,182.50938075599205,667.948776271198,0.05853977799415589,636.952560673754,75.88576880641881,677.0281449014827,0.35778239369392395,437.3828299689431,248.3890055210246,562.7436652612581,0.33830326795578003,472.6374340598583,-22.876436931395393,551.1110858934163,0.7010456323623657,515.7749584989672,289.72630125668843,334.69799725758065,0.7912417650222778,593.9931778978411,-133.39782632919196,337.8140351645107,0.9750553369522096,650.4873310282206,303.54605368722383,155.2936739254497,0.9091536998748779,801.4535777104206,-140.30173176235922,179.14171574026105,0.8935766220092773,367.35383272490037,185.82213600073902,171.75440150215655,0.8100119829177856,402.83273144448606,-11.239207339312172,131.18348299256604,0.7589555978775024,678.0234024184218,211.1507952162687,32.55857766299641,0.5365652441978455,741.7736540195046,-19.551987241715068,31.919773493509354,0.6461359858512878,247.97714232113842,282.1548994502883,-733.7897859353778,0.006569653749465942,475.3483679104378,-52.69145274950471,-512.1926569212399,0.320112407207489,1773.3129635546206,1742.7159950076057,5.62,342.3422096850653,,,,,,,,,,,,,,,,,2712.4896105842363,656.682506240493,8.192768846738888,142.36,2703.369610584236,668.512506240493,8.200423364945834,142.36,1761.25,928.9790853717444,8.851693459783338,179.85,1761.2031922116848,945.9658931600596,8.823192211684724,179.85,1761.16,962.9890853717444,8.800423364945834,179.85,310.2817613581472,2094.837231153261,8.21915327010833,92.82,290.41645232173335,2095.817231153261,9.670846729891668,92.82,215.20410683994027,2105.1893479779897,9.049576635054166,102.2,1755.553192211685,1797.1841997002764,7.7068077883152775,179.0,,,,,,,,,,,,,4a,3,1568026605
27473,27473,899.5632207460733,1568027509.924027,899.5632207460733,-105.48324423128096,636.4029923428742,134.49932675599442,642.6200270939254,0.07277035713195801,609.5067384783855,167.30211779492288,638.7254271188193,0.7701378464698792,636.8751836204729,113.92703058613851,638.2165488474612,0.8493870496749878,623.6486370427406,188.349122798802,670.7872864830854,0.22418266534805292,613.6276721079397,66.56889111543326,665.4788853379889,0.5174343585968018,429.0655138027658,258.90777339061776,572.4086126176135,0.8535969257354736,477.14772988383567,-27.80635948840951,541.2410207772583,0.19456905126571647,508.21426811623115,286.2924374602321,351.3024113396764,0.8972430229187012,593.5943079000539,-132.04025746623017,330.07769848846885,0.9581843614578248,650.3385466637475,300.63008152555363,150.67128063830384,0.9239782691001892,794.6164722776095,-140.14699477058048,179.73662343374988,0.5636721253395081,379.2544581594085,183.4793714720041,164.12531404922012,0.3860494792461395,396.13767419060616,-15.374912412767866,114.07808636684628,0.190142959356308,657.2873510126061,216.8217844705773,36.4762300713976,0.5106977224349976,745.1284744445408,-16.828677383097276,33.89129406651455,0.63524329662323,372.2410281969629,229.47583978056758,-533.9515620576474,0.06756949424743652,464.25055335184487,-44.48304190200261,-538.9614264762052,0.05538257956504822,1773.2472364332464,1742.8787478795805,5.62,341.77570449607583,,,,,,,,,,,,,,,,,2712.6461037303657,656.4790651505243,8.205288298429263,142.36,2703.526103730366,668.3090651505245,8.191033776178053,142.36,1761.25,928.7036574345562,8.814135104712213,179.85,1761.2063220746074,945.6873353599491,8.826322074607313,179.85,1761.16,962.7136574345562,8.791033776178052,179.85,310.5384101177998,2094.8247117015712,8.237932447643894,92.82,290.7169191623023,2095.8047117015713,9.652067552356106,92.82,215.48266464005107,2105.129880582461,9.058966223821947,102.2,1755.5563220746076,1796.943200255237,7.703677925392684,179.0,,,,,,,,,,,,,4a,3,1568026605
27474,27474,899.6,1568027509.9630554,899.6,-105.43643491964724,636.6519770317058,136.80652727338986,639.0529505402976,0.0890771746635437,616.6624000531731,165.3851230901181,639.1688387672625,0.7340529561042786,635.8408288625501,114.37475129618083,638.0362093512291,0.8448224067687988,627.8664972079878,185.5028851211572,668.137054373045,0.11315765976905826,599.6552608941834,62.293739640204144,662.5481336852494,0.590214729309082,428.554907186806,262.49400611266117,572.6601917543459,0.8218344449996948,484.2579163253759,-31.72870507405981,539.39084327616,0.2375115752220153,514.4833974413052,283.0172526063808,359.08027498463684,0.9070326089859008,592.8881308444012,-135.43223034351698,330.7642429562419,0.972294807434082,649.1428373091193,304.6239894232222,152.83191919753617,0.9130876660346984,795.424358224298,-139.63524121399652,182.0210548308881,0.6052033305168152,390.83596014587954,181.7529097668048,165.32900841951897,0.3363901972770691,391.1687447931076,-12.947113042920195,126.57426489525886,0.7233996391296387,655.7934710254523,217.99552547138882,52.14592952567693,0.5626176595687866,760.4009270087814,-17.699137106227287,45.35681940929305,0.6037868857383728,449.6622362989434,203.01724498823998,-420.419718331587,0.07658204436302185,436.58388340632416,-29.530921644708204,-574.1188915213525,0.01661953330039978,1773.17,1743.07,5.62,341.11,,,,,,,,,,,,,,,,,2712.83,656.24,8.22,142.36,2703.71,668.07,8.18,142.36,1761.25,928.38,8.77,179.85,1761.21,945.36,8.83,179.85,1761.16,962.39,8.78,179.85,310.84,2094.81,8.26,92.82,291.07,2095.79,9.63,92.82,215.81,2105.06,9.07,102.2,1755.56,1796.66,7.7,179.0,,,,,,,,,,,,,4a,3,1568026605
27475,27475,899.6277525387494,1568027509.9912813,899.6277525387494,-105.38940892262757,640.0859514455719,135.3984939139386,637.2695282567556,0.10938343405723573,618.292431680715,167.86774322652127,638.5479023896368,0.8356753587722778,641.0191697880673,113.08854470753323,641.3535195599387,0.8820620775222778,624.8369428871629,193.1776152761412,671.4418873665012,0.3065612316131592,599.3889025981297,60.6568403515265,664.9724250678139,0.7064380645751953,457.9356198475728,255.36949231210238,589.4024353417018,0.82230544090271,484.4667761759764,-31.642107838155805,537.8901285386834,0.19818255305290225,523.9384448441641,286.72194073097137,362.4965118247457,0.9152801632881165,586.6900663979093,-134.8678232747705,324.3499385709203,0.9723821878433228,636.612790659502,306.5358493624447,147.22290821501366,0.9381453990936279,796.0642727404631,-139.01816256544618,181.59399201774707,0.6436679363250732,390.7818118618781,182.0282356589413,164.38464087163015,0.2910261154174805,379.9719948888957,-12.415320981227026,126.73862259174601,0.6044958829879761,655.6872169836653,217.97553199569492,64.53241253794329,0.6348087191581726,710.3738880437096,-18.509328001036245,8.256891433967496,0.4981310367584229,502.62224337301285,213.76844056059397,-391.2046942365155,0.02004888653755188,422.584410902282,-27.56136858580411,-597.4034887838975,0.021019846200943,1773.1089444147515,1743.214313201497,5.625550507749876,340.6049037947614,,,,,,,,,,,,,,,,,2712.9687626937466,656.062383752004,8.20889898450025,142.36,2703.8487626937467,667.892383752004,8.18,142.36,1761.25,928.1357776590056,8.783876269374687,179.85,1761.21,945.1157776590056,8.821674238375186,179.85,1761.16,962.1457776590056,8.78,179.85,311.06757081774487,2094.7988989845003,8.246123730625312,92.82,291.33642437199404,2095.7761237306254,9.63,92.82,216.0514470871196,2105.007270176376,9.042247461250623,102.2,1755.5627752538749,1796.4490807055051,7.686123730625312,179.0,,,,,,,,,,,,,4a,3,1568026605
27476,27476,899.6607255712773,1568027510.024817,899.6607255712773,-76.61475317796966,639.4252840104748,136.65623026012545,634.4263038943893,0.03676590323448181,604.7733556517595,170.81881897533998,631.0939154548169,0.70167475938797,642.9902470737302,114.07671688279044,638.7642697084624,0.7985324859619141,612.7079808875774,192.95487151080903,659.8410339397049,0.1446402370929718,606.6498465662555,62.70112424141097,663.8647491958284,0.490586131811142,446.1838264035083,263.316826950577,556.7903251539224,0.8041707277297974,481.6340019465546,-32.055055579011544,536.3431914298855,0.17149090766906738,519.7133383625395,283.98364695245414,362.9957362260646,0.8838999271392822,590.1772178744708,-133.50371508298238,324.3444607749649,0.9698774814605712,639.0845611660004,305.77489676015546,149.8452602628839,0.9156242609024048,798.5428283672635,-138.125070461279,183.87944909927933,0.6114486455917358,365.5416134152433,183.18242196541416,179.82417445663066,0.7288663387298584,386.34960616543685,-14.42714459390352,109.5164701780452,0.20540571212768555,662.5230612200049,219.15210682746945,62.08385811881329,0.6371388435363771,837.9643834415792,-10.213547165672974,94.16700684108582,0.6580778956413269,558.0484949982383,195.5569927768236,-351.22208034266447,0.026607394218444824,411.97766029988645,-52.77829847195289,-622.916757114851,0.07057523727416992,1773.0364037431902,1743.3857729706413,5.6321451142554375,340.0047946027552,,,,,,,,,,,,,,,,,2713.1336278563863,655.851356343826,8.195709771489124,142.36,2704.013627856386,667.681356343826,8.18,142.36,1761.25,927.8456149727608,8.800362785638594,179.85,1761.21,944.8256149727607,8.811782328616841,179.85,1761.16,961.8556149727608,8.78,179.85,311.3379496844729,2094.785709771489,8.229637214361405,92.82,291.652965484261,2095.7596372143607,9.63,92.82,216.3383124701116,2104.944621414573,9.009274428722811,102.2,1755.5660725571274,1796.1984856582935,7.669637214361407,179.0,,,,,,,,,,,,,4a,3,1568026605
27477,27477,899.7,1568027510.0647616,899.7,-76.67289873085666,643.1779661545828,129.9117696341437,635.7797364371272,0.0008338093757629395,612.7410362075576,162.35712689388737,628.4341609991848,0.4267101883888245,641.0680897681989,110.64289944284133,635.5753922784157,0.6210566163063049,616.0501338736333,188.19039392765168,658.4794344408547,0.1056768000125885,604.4874317570473,62.30046503372238,659.4209346081639,0.3091484308242798,437.700976458098,251.54952110297702,557.3391102719445,0.6595610976219177,475.7075165515983,-15.868178867046106,544.6944802850438,0.9661867022514344,509.9921813631972,285.2380136487356,362.09726867074403,0.8465033769607544,599.4899174011086,-132.5331133645885,326.87727756108256,0.9618219137191772,641.0402575316659,304.53937774762545,151.70993356197434,0.9221734404563904,794.7375256401361,-138.81050348299289,179.0643613471083,0.5866454243659973,362.091157900464,176.7977153084075,180.23724212710854,0.8379161357879639,386.653810614745,-15.864618398182936,119.50413612734766,0.6041812300682068,649.347422509871,206.9042369417845,40.87062189771487,0.7694307565689087,853.7297444024823,-11.494075798890972,106.03411814394829,0.6458330154418945,588.7162298781197,199.5094452810267,-369.3974999813827,0.007793635129928589,406.2087041699778,-62.917771052724895,-631.5171739323803,0.07509821653366089,1772.95,1743.59,5.64,339.29,,,,,,,,,,,,,,,,,2713.33,655.6,8.18,142.36,2704.21,667.43,8.18,142.36,1761.25,927.5,8.82,179.85,1761.21,944.48,8.8,179.85,1761.16,961.51,8.78,179.85,311.66,2094.77,8.21,92.82,292.03,2095.74,9.63,92.82,216.68,2104.87,8.97,102.2,1755.57,1795.9,7.65,179.0,,,,,,,,,,,,,4a,3,1568026605
27478,27478,899.7283195035823,1568027510.0926387,899.7283195035823,,645.762405176122,133.78696875951766,646.1880972119936,0.01671871542930603,619.8452165695371,159.917836420636,634.7150653071415,0.3477702140808105,639.7815202514673,110.23709959140787,632.3033432668599,0.3353380858898163,616.2733867359686,185.8918295412425,655.0079777280549,0.091172993183136,616.4446943685529,65.77373252650385,657.5358860465838,0.021099954843521118,447.6957169993617,247.55307326220662,560.376275019383,0.6094777584075928,477.9893591390848,-25.732722972662692,539.4585366770588,0.1656208634376526,509.3994321797953,285.368734792702,360.8871795542244,0.7495092153549194,593.1010185327523,-131.0718942838976,331.16227555307086,0.9567835330963136,636.0561092436468,303.0194797828177,146.88314569352812,0.9178524017333984,793.3575233910757,-139.3953814285367,178.9894211614798,0.6240110397338867,357.60244355570626,175.62995593618854,168.40857696209454,0.8553950786590576,396.7023669398657,-17.316438436880794,109.05331512188171,0.19440820813179016,674.8327526272758,204.41169309429102,39.784173093347896,0.714509129524231,857.5399812168088,-15.095799039510352,109.8538676028202,0.5149243474006653,571.0202523593177,204.4663427422606,-396.82366916590485,0.033686310052871704,470.055312688784,-54.41276226943158,-554.4716696793341,0.008100926876068115,1772.8792012410447,1743.7344294682691,5.645663900716428,338.7745850348051,,,,,,,,,,,,,,,,,2713.4715975179106,655.4159232267161,8.168672198567146,142.36,2704.348765567553,667.2487551770743,8.177168049641786,142.36,1761.25,927.2479564181191,8.834159751791068,179.85,1761.21,944.2307883684773,8.811327801432855,179.85,1761.1628319503586,961.2607883684773,8.774336099283571,179.85,311.89221992937354,2094.7586721985667,8.207168049641787,92.82,292.29620333367205,2095.725840248209,9.59035269498501,92.82,216.92921163152283,2104.816192943194,8.972831950358215,102.2,1755.5756639007166,1795.6819398224177,7.641504148925359,179.0,,,,,,,,,,,,,4a,3,1568026605
27479,27479,899.7617705472319,1568027510.1255672,899.7617705472319,-74.79735401196008,650.3205068137884,122.58488286127027,648.5002105814045,0.014482200145721437,624.4196588279821,151.8084803325091,632.8399830072592,0.6195231080055237,647.5899501183583,104.89733793823576,641.3988378732017,0.661240816116333,619.0566363305661,182.59838016325,658.3779125454223,0.07323747873306274,629.2529832291405,69.10057340036343,661.995318314478,0.10007023811340332,442.492803950152,237.49935362713538,552.7787876696243,0.2676994800567627,474.86523249046576,-31.76366453982297,538.5482531990403,0.19392776489257807,510.9988269789116,287.0034970877124,357.251873942304,0.7183182835578918,589.9501193913933,-131.35265816693746,336.9658345008335,0.9624934196472168,638.4914839817268,303.7229540935595,150.85359557252156,0.9100933074951172,797.1771919616989,-139.2374850717013,178.60332553117138,0.8799312114715576,370.4417438785462,168.18894362441807,159.4212868825358,0.8555086851119995,398.60635047151084,-19.204009489605998,100.23095653456663,0.2894589900970459,688.6437093059924,202.82956840831932,30.58734959881857,0.8157868385314941,857.2110520955438,-18.102152174692034,110.04059024628876,0.39140909910202026,544.1897518635702,205.86000288212003,-412.9209512823157,0.19217300415039065,873.25101181867,-20.01065596774178,-112.42694869267271,0.0077655911445617684,1772.7955736319202,1743.9050297908825,5.65235410944638,338.1657760403794,,,,,,,,,,,,,,,,,2713.63885273616,655.1984914429928,8.15529178110724,142.36,2704.5126756814357,667.0346684977158,8.17382294527681,142.36,1761.25,926.950242129636,8.85088527361595,179.85,1761.21,943.9364191843592,8.824708218892761,179.85,1761.1661770547232,960.9664191843593,8.76764589055362,179.85,312.16651848730163,2094.7452917811074,8.20382294527681,92.82,292.61064314397987,2095.709114726384,9.54352123387534,92.82,217.22358081564076,2104.7526359602593,8.976177054723191,102.2,1755.5823541094462,1795.4243667863143,7.63146883583043,179.0,,,,,,,,,,,,,4a,3,1568026605
27480,27480,899.8,1568027510.1631994,899.8,,648.0928827350754,127.56329806521096,650.0076512117411,0.0021568238735198975,637.2819365850355,142.02385386144266,641.0223681399349,0.5673362612724304,646.7609485005156,98.38296195100365,640.6233272850354,0.5454484224319458,621.8681570006065,177.0813707332486,661.2761467956237,0.024026095867156986,633.9231016257804,65.44300117115465,666.3414890700094,0.2311452627182007,439.8934674433052,231.6495221009649,544.7484907319462,0.2005707323551178,471.3608747456524,-22.990974140401192,552.4121306922078,0.9072472453117372,507.0900859625109,284.8531810725037,356.4526646232479,0.5547186732292175,584.2843485038992,-129.9461565303655,348.65777451696675,0.9495741128921508,634.5030364246493,305.8586627886318,149.56891379224294,0.9286108016967772,799.8637370290326,-140.03043278339118,182.1483027228764,0.9100067615509032,376.95362159380966,164.92123005508256,147.96397128870288,0.8557599186897278,390.4443276467826,-21.161042025669488,126.51119836599095,0.7620654106140137,662.8140714156405,196.4133709503696,14.270889136947147,0.8308107852935791,823.1105456936481,-28.167049936813875,88.411211986768,0.4645754098892212,523.3135415824497,205.22651601520957,-444.35115209102327,0.32867276668548584,1523.5079511130402,30.92302962076077,596.1657930526696,0.013052314519882202,1772.7,1744.1,5.66,337.47,,,,,,,,,,,,,,,,,2713.83,654.95,8.14,142.36,2704.7,666.79,8.17,142.36,1761.25,926.61,8.87,179.85,1761.21,943.6,8.84,179.85,1761.17,960.63,8.76,179.85,312.48,2094.73,8.2,92.82,292.97,2095.69,9.49,92.82,217.56,2104.68,8.98,102.2,1755.59,1795.13,7.62,179.0,,,,,,,,,,,,,4a,3,1568026605
27481,27481,899.8307359902576,1568027510.1930456,899.8307359902576,,648.5960890465255,114.24377172771992,647.027950897591,0.02600342035293579,635.1985528626557,136.53202758769802,646.444792192141,0.8456030488014221,648.6768058241039,94.4863333551984,643.5636898385949,0.7267530560493469,612.0544575007759,177.783339532001,660.1243977177494,0.037976682186126716,637.5891268992591,61.16447176082964,667.1803837442983,0.06650802493095398,438.39404056695815,244.0072032644209,550.8961502150712,0.6157084107398987,475.1811304374761,-33.05608757946642,544.6544768053537,0.2970984876155853,508.76061817340593,286.73024476943766,357.805496359244,0.009447336196899414,586.3674899195944,-133.04042011711934,333.633817335892,0.96428120136261,642.0369950740454,305.04410036110784,153.9377735877957,0.9158170819282532,796.1553368792813,-138.31611661191644,183.45186937078918,0.6014065742492676,377.2107862847304,181.3971374994989,135.91837275202332,0.5566535592079163,393.26606721674284,-27.80167327209257,132.91098645642364,0.6547027230262756,690.8860622959677,208.78624592599152,19.61678800441547,0.8214864730834961,796.2851565304724,-37.87099199978486,74.39926828033659,0.481723964214325,513.3710134897412,203.59632851488826,-474.54952273492256,0.1072743833065033,830.663112399512,-45.82065389660895,-164.23065423111225,0.01977705955505371,1772.6231600243561,1744.2536799512875,6.542122920391195,336.9106049773129,,,,,,,,,,,,,,,,,2713.983679951288,654.7502160633261,8.173809589283287,142.36,2704.853679951288,666.590216063326,8.163852801948494,142.36,1761.2530735990258,926.3395232857338,8.860779202922739,179.85,1761.21,943.3264496867081,8.852294396103014,179.85,1761.17,960.3595232857338,8.772294396103014,179.85,312.72896152108603,2094.717705603897,8.184632004871233,92.82,293.26199190744666,2095.6777056038973,9.486926400974246,92.82,217.83047671426633,2104.6216016185103,8.983073599025754,102.2,1755.5930735990255,1794.8964064740426,7.62922079707726,179.0,,,,,,,,,,,,,4a,3,1568026605
