,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,Q_in-J_out.13_x,Q_in-J_out.13_y,Q_in-J_out.13_speed,Q_in-J_out.13_angle,Q_in-J_out.14_x,Q_in-J_out.14_y,Q_in-J_out.14_speed,Q_in-J_out.14_angle,Q_in-J_out.15_x,Q_in-J_out.15_y,Q_in-J_out.15_speed,Q_in-J_out.15_angle,H_in-K_out.15_x,H_in-K_out.15_y,H_in-K_out.15_speed,H_in-K_out.15_angle,H_in-K_out.16_x,H_in-K_out.16_y,H_in-K_out.16_speed,H_in-K_out.16_angle,H_in-K_out.17_x,H_in-K_out.17_y,H_in-K_out.17_speed,H_in-K_out.17_angle,Q_in-J_out.16_x,Q_in-J_out.16_y,Q_in-J_out.16_speed,Q_in-J_out.16_angle,K_in-H_out.11_x,K_in-H_out.11_y,K_in-H_out.11_speed,K_in-H_out.11_angle,Q_in-J_out.17_x,Q_in-J_out.17_y,Q_in-J_out.17_speed,Q_in-J_out.17_angle,H_in-K_out.18_x,H_in-K_out.18_y,H_in-K_out.18_speed,H_in-K_out.18_angle,Q_in-J_out.18_x,Q_in-J_out.18_y,Q_in-J_out.18_speed,Q_in-J_out.18_angle,H_in-K_out.19_x,H_in-K_out.19_y,H_in-K_out.19_speed,H_in-K_out.19_angle,H_in-K_out.20_x,H_in-K_out.20_y,H_in-K_out.20_speed,H_in-K_out.20_angle,H_in-K_out.21_x,H_in-K_out.21_y,H_in-K_out.21_speed,H_in-K_out.21_angle,H_in-K_out.22_x,H_in-K_out.22_y,H_in-K_out.22_speed,H_in-K_out.22_angle,K_in-H_out.12_x,K_in-H_out.12_y,K_in-H_out.12_speed,K_in-H_out.12_angle,H_in-K_out.23_x,H_in-K_out.23_y,H_in-K_out.23_speed,H_in-K_out.23_angle,conflict_4a_x,conflict_4a_y,conflict_4a_speed,conflict_4a_angle,W_in-P_out.0_x,W_in-P_out.0_y,W_in-P_out.0_speed,W_in-P_out.0_angle,W_in-P_out.1_x,W_in-P_out.1_y,W_in-P_out.1_speed,W_in-P_out.1_angle,scenario,participant_id,source_file
33244,33244,1048.3649385359151,1569237761.5456555,1048.3649385359151,-95.24092620208616,565.8237487143642,43.53494557004907,609.9504842060264,0.99782395362854,571.186054354873,65.8641378551979,655.3367742500739,0.992129921913147,584.4172741607445,11.332729647864644,661.6568770582628,0.9858125448226928,552.7494895085357,97.35460432782602,676.635022257783,0.3607962131500244,576.7638180999937,-34.36283568290828,673.1520963244461,0.7063540816307068,399.8810013634574,162.35266195939596,504.5113330013462,0.7091529369354248,462.40040386908913,-76.29043913883496,511.9966981833316,0.9763170480728148,497.547608230376,222.03626450926689,315.7535526744261,0.8609586358070374,533.7806490565658,-152.60742889097824,295.8687309513755,0.9462569952011108,667.7774050157552,284.6231543136564,154.83305578390375,0.9327496290206908,730.2528837084012,-174.80205832845746,166.35723789808702,0.3987707793712616,421.4566123329245,143.66494996278834,120.57867614393786,0.004336714744567871,357.4370913204245,-39.32946307267501,129.96183931465123,0.7315294742584229,639.024662087576,182.381765323598,4.098544479746636,0.22453895211219788,653.8847137541414,-25.179901882484174,-37.425767760974885,0.13797041773796082,160.49701436918795,264.748608991583,-797.8913534919149,0.010909885168075563,319.2651269028203,-73.62117596476915,-656.1802622871168,0.07013243436813353,1761.5435061464084,1677.5392357044338,4.353506146408512,359.0520737569022,,,,,,,,,1761.29,855.8154302485959,6.984938535914872,180.285975414366,1399.797012292817,843.5189363950044,7.1045430248595896,181.84,1400.5955799033106,858.8354302485959,7.141036878451077,204.05324958551566,1411.6254302485959,865.5870122928169,6.878840193378672,268.61,1761.33,869.6454302485959,6.965456975140412,180.1,,,,,1761.36,883.7154302485959,7.041036878451076,179.97597541436596,1596.790491712681,870.0870122928169,7.97,268.5159754143659,1761.33,898.3554302485959,7.0305184392255375,179.85,1612.4669855662726,870.507012292817,7.982073756902152,268.68,1627.3339978590893,870.8570122928169,8.019481560774464,268.68,1777.4892089778891,874.08,3.5777765883830703,269.55,1792.0363441988766,874.1935061464087,5.601159806621329,269.55,2427.9500267265444,874.15,7.6729877071829735,89.83,1806.6014056629615,874.31,6.576098342536203,269.55,,,,,,,,,,,,,4a,14,1569236662
33245,33245,1048.4,1569237761.5816555,1048.4,-91.1123347885726,561.5343138777632,44.646272279855786,611.9663083491661,0.9982901215553284,574.4288995447686,67.5260170135686,658.6924606712762,0.9908505082130432,580.1636751756129,11.303468141911006,661.5669384131531,0.9862589836120604,567.1862436726349,98.37200349052536,683.6615593688559,0.7396119832992554,588.9490644768108,-34.25920289928625,677.8659818173512,0.7072625756263733,398.97960800012186,164.42305126314375,518.2466108067606,0.9719629287719728,425.5281083417234,-78.24677686205573,495.0463807433187,0.9800084233283995,513.5432887858882,220.82976884874526,324.9564392218457,0.8001872301101685,529.8633336916198,-151.43785901225775,294.3989847696464,0.9559425115585328,671.4805744147443,285.0159237384885,156.83260264175155,0.9089714288711548,730.4464081813443,-172.4307164239665,171.28689118245487,0.4661455452442169,421.5945198689839,142.1782827279803,117.00476765781582,0.004045546054840088,368.45955896151685,-39.891373145092935,140.8573807263368,0.6505321264266968,627.8475749386807,183.1219753913678,1.7230184377676494,0.22341454029083246,641.5695087639203,-29.570616276581827,-46.81123900143652,0.7646787166595459,151.18716270162503,265.55143131021197,-807.5288002528595,0.007869094610214233,321.474756480692,-71.18988052892347,-647.2990274526825,0.0408567488193512,1761.54,1677.69,4.35,359.01,,,,,,,,,1761.29,855.57,7.02,180.3,1399.79,843.27,7.08,181.84,1400.55,858.59,7.12,202.77,1411.38,865.58,6.97,268.61,1761.33,869.4,6.99,180.1,,,,,1761.36,883.47,7.02,179.99,1596.51,870.08,7.97,268.53,1761.33,898.11,7.02,179.85,1612.19,870.5,7.94,268.68,1627.05,870.85,8.03,268.68,1777.37,874.08,3.42,269.55,1791.84,874.19,5.51,269.55,2428.22,874.15,7.68,89.83,1806.37,874.31,6.52,269.55,,,,,,,,,,,,,4a,14,1569236662
33246,33246,1048.4314260182969,1569237761.6123435,1048.4314260182969,-91.05892484112104,556.7064216850669,47.05144535337809,611.165715061916,0.9982793927192688,567.2004648826731,69.88757392074419,657.5929004224304,0.9889391660690308,587.2034209842542,11.900659850822096,663.5556358435073,0.9867308139801024,565.5535470961198,99.36091405016892,685.888576634361,0.6865658164024353,580.4527527533876,-33.86698945736413,677.8422090004537,0.788180947303772,399.4394762711653,169.7378714486542,518.7259086969501,0.9738981127738952,388.541689780903,-80.13783050921103,479.32796268954803,0.9794315099716188,504.1854556735322,223.613855653348,317.95322824779254,0.8527448177337646,529.6868682476736,-152.01451329302637,293.8795843257208,0.9567930698394777,671.7850562352719,285.3319351541062,157.19935559356531,0.9230680465698242,730.3408813390106,-173.22135275067268,172.79631279527888,0.4554051458835602,422.2477344898655,141.0221849784726,113.87676409117523,0.004828333854675293,357.9501465557981,-39.27540186492894,132.89831259541648,0.7220374941825867,617.1540870140841,182.4826071596801,-1.6968066757492295,0.2288036644458771,604.1612946528422,-27.348658947442953,-70.25154916394342,0.12927252054214478,146.48439167231638,265.9455645602464,-810.8796593422636,0.010964423418045044,323.35832895368566,-72.70079868084177,-645.6198879208669,0.10719868540763856,1761.5368573981702,1677.828274480506,4.34685739817032,358.97857398170316,,,,,,,,,1761.29,855.3500178719223,7.0011443890219205,180.3157130091484,1399.780572194511,843.0468752700928,7.095713009148398,181.84,1400.5091461762142,858.3700178719223,7.126285203659361,201.61352252667785,1411.153732668263,865.5737147963406,7.0517076475716785,268.61,1761.33,869.1800178719222,7.01828341646712,180.1,,,,,1761.3568573981702,883.2468752700928,7.029427805489039,179.99942780548903,1596.2585918536254,870.0737147963406,7.985713009148399,268.5425704073187,1761.33,897.8900178719223,7.0042869908516,179.85,1611.9385918536254,870.4968573981703,7.961998212807759,268.68,1626.8017344554553,870.8437147963408,8.0142869908516,268.68,1777.2757219451096,874.08,3.2785829176644063,269.55,1791.6797273066863,874.19,5.400008935961205,269.55,2428.4588377390555,874.15,7.670572194510959,89.83,1806.1720160847303,874.3068573981703,6.469718370725121,269.55,,,,,,,,,,,,,4a,14,1569236662
33247,33247,1048.465468857198,1569237761.645587,1048.465468857198,,560.1391425824938,48.883362401175326,614.6588646448755,0.9985974431037904,585.1732882072657,71.5021592969213,664.623224409444,0.9878031611442566,585.4696389955087,14.08374203619246,664.3980538010808,0.9878939390182496,565.6650776527733,102.60543175411192,685.7530958995677,0.7029807567596436,572.4342650819866,-32.5218527224724,676.2811004685714,0.8112735748291016,403.5769321716052,168.46815826332494,520.7479478441944,0.969679594039917,390.5009743784304,-79.26046404401399,480.99190538234086,0.9793078899383544,498.6528026290183,224.46026949151752,316.44494556730666,0.8364453911781311,533.6681170717384,-153.23425174964726,295.9846872489021,0.9356141090393066,671.3652543358132,285.5463490101333,158.335550555632,0.9092594385147096,722.2470777847807,-183.63488695412047,162.80947280741267,0.7406030297279358,418.82493579572997,142.57402119046574,113.22519778608013,0.003955721855163574,363.8784328394867,-41.92972701432101,137.8991428209938,0.6613773107528687,625.2438290675292,184.981150824594,2.8378710886053122,0.2107728123664856,709.0431209882975,-31.556211660530586,-1.6182307941933516,0.7613771557807922,139.8750033375197,269.92551512411075,-816.6831677157304,0.00831553339958191,345.41637933440666,-47.47996428553088,-629.8417654857923,0.04393959045410156,1761.5334531142803,1677.9780629716709,4.343453114280208,358.94453114280213,,,,,,,,,1761.29,855.1117179996146,6.98071868568125,180.33273442859897,1399.7703593428405,842.8051711138949,7.112734428598957,181.84,1400.4648904856424,858.1317179996146,7.133093771439582,200.3607460551167,1410.908624228175,865.5669062285604,7.140219028714582,268.61,1761.33,868.9417179996145,7.048921971478125,180.1,,,,,1761.35345311428,883.0051711138948,7.0396406571593735,180.00964065715942,1595.9862491424167,870.0669062285604,8.002734428598957,268.5561875428792,1761.33,897.6517179996146,6.987265571401043,179.85,1611.6662491424167,870.4934531142802,7.985828200038542,268.68,1626.5327960281365,870.8369062285605,7.9972655714010425,268.68,1777.173593428406,874.08,3.1253901426093766,269.55,1791.5061088282905,874.19,5.280858999807293,269.55,2428.717563314704,874.15,7.660359342840625,89.83,1805.957546199653,874.3034531142803,6.415249828483334,269.55,,,,,,,,,,,,,4a,14,1569236662
33248,33248,1048.5,1569237761.6793072,1048.5,,561.1538129037513,50.34448740292487,613.1287117543925,0.9985087513923644,567.6107030565279,74.19900548745431,659.293874248639,0.9868124723434448,580.2442702706187,15.48484679041431,662.3036882216852,0.9868972301483154,565.926086831528,104.59913383687882,685.3592853617181,0.6265351176261902,567.2204455337819,-30.80078662319283,675.0987628345641,0.7878907918930054,399.3080458915422,167.06423747301284,519.5952307143799,0.966947078704834,416.5608102524936,-76.11363826723877,490.8603347496089,0.9776389598846436,485.4968222988591,226.8358334078306,309.34510735088384,0.8769353628158569,531.737322564769,-152.1868061852251,295.7999731837377,0.9526814222335817,667.0982436545654,287.04819620570714,157.01376530238934,0.9143333435058594,721.2436498537883,-186.13884975398517,148.8182005661873,0.8155652284622192,409.0154772288736,147.19443587897547,133.20603492427125,0.0415768027305603,351.5779281752349,-41.19476155851624,131.80914837044486,0.6469922065734863,620.4526967281338,186.33927287139926,-0.6174602158632752,0.1729062795639038,732.749665887243,-33.359803182377966,15.763151432882607,0.74309241771698,149.79993129194568,266.5559946178936,-805.9016622566362,0.0070066750049591064,349.9723449372882,-38.62545375087237,-628.9316535626796,0.035880863666534424,1761.53,1678.13,4.34,358.91,,,,,,,,,1761.29,854.87,6.96,180.35,1399.76,842.56,7.13,181.84,1400.42,857.89,7.14,199.09,1410.66,865.56,7.23,268.61,1761.33,868.7,7.08,180.1,,,,,1761.35,882.76,7.05,180.02,1595.71,870.06,8.02,268.57,1761.33,897.41,6.97,179.85,1611.39,870.49,8.01,268.68,1626.26,870.83,7.98,268.68,1777.07,874.08,2.97,269.55,1791.33,874.19,5.16,269.55,2428.98,874.15,7.65,89.83,1805.74,874.3,6.36,269.55,,,,,,,,,,,,,4a,14,1569236662
33249,33249,1048.5332043719347,1569237761.7124152,1048.5332043719347,-90.9519294392206,561.3825354403382,50.90579129482581,612.7032614722161,0.9985562562942504,574.1914461463136,74.29759299906756,659.8646974206364,0.9876925945281982,579.9492243937916,16.390962826109075,662.1757039107098,0.9885298013687134,566.6948396201564,106.22291213690146,683.7369061221881,0.6374297142028809,565.5590640189358,-28.27664266181,672.8334192930741,0.8361654281616211,399.8242346155976,166.78107832315118,517.4890374076475,0.9717800617218018,408.3651645643821,-75.56023110732102,488.9074735439664,0.9772323369979858,492.43428306488363,226.65314251363202,313.2433924661894,0.8055087924003601,525.2041925460552,-152.89511486129175,293.03468103852316,0.947478413581848,667.4826833493516,286.8520177986046,154.95891355690668,0.8905458450317383,727.6752348988773,-185.0793107126753,151.3307027252351,0.7717032432556152,404.56348737199835,148.48186038048627,142.16728307597913,0.0654258131980896,358.98538299316016,-41.48712081464385,133.69457872784292,0.6321613192558289,623.9051993472506,185.77412769990173,1.5773968157941454,0.26798516511917114,734.1012451937013,-33.93786076391796,14.746354778745086,0.7390572428703308,140.88316173660792,266.9035307397155,-813.6171215626912,0.005437791347503662,345.9680965545549,-33.55220085369915,-633.3412322893666,0.033136337995529175,1761.5266795628063,1678.2727787993194,4.333359125613045,358.8933978140326,,,,,,,,,1761.2866795628063,854.6375693964566,6.983243060354343,180.3566408743869,1399.753359125613,842.3242489592632,7.11671825122609,181.84,1400.3768343164847,857.6542489592631,7.149961311580433,197.86807911280033,1410.4176080848763,865.5533591256129,7.2466021859673875,268.61,1761.33,868.4675693964566,7.050116065258702,180.1,,,,,1761.35,882.5275693964566,7.040038688419568,180.03328174877393,1595.444365024522,870.0533591256129,8.02,268.5832817487739,1761.33,897.1775693964564,6.9832817487739085,179.85,1611.1243650245221,870.4833591256131,8.003359125613045,268.68,1625.9910445873286,870.8233591256129,7.99328174877391,268.68,1776.986989070163,874.08,2.837182512260904,269.55,1791.1672985775194,874.19,5.076989070163065,269.55,2429.2389941010915,874.15,7.673243060354342,89.83,1805.5341328940044,874.3,6.293591256130452,269.55,,,,,,,,,,,,,4a,14,1569236662
33250,33250,1048.5666944834331,1569237761.7458081,1048.5666944834331,-90.8983477001874,560.2723224220153,51.29276275474066,615.4331001470373,0.9985030889511108,574.3920627107368,74.53599503698567,660.479716619787,0.9851415157318116,575.1152069664838,17.58894059821857,661.7197648390905,0.98746919631958,569.6544338867642,107.50219931850414,685.400925907803,0.7094482183456421,552.0828974894222,-27.507999946269265,667.8923176917534,0.8438630700111389,394.07063048090515,168.82988491907918,517.0491027786238,0.9692078828811646,417.03645588690523,-75.59134040857744,493.24041967623606,0.9755100011825562,511.19164148238485,225.31377152573086,319.15153234807116,0.854658842086792,537.610432301476,-151.66381289532254,297.8034463023601,0.944233775138855,660.1195333693171,288.4885568400865,149.44338796415548,0.8876873850822449,722.4005014352408,-176.38671843646165,160.0651524458417,0.4523843228816986,398.5203553787918,143.81668001979568,136.0723517481205,0.05842068791389465,355.9521850033516,-40.088830651982796,132.68302400736266,0.6777734756469727,634.1235156848712,185.60012724188408,13.459415107581492,0.1562163233757019,745.0414155525025,-27.10795143716436,21.185946654911426,0.5307974815368652,140.89409238872526,265.27979063454427,-811.6970674574505,0.005548655986785889,331.7054792711478,-47.71995037877271,-645.3450923661572,0.03587070107460022,1761.5233305516567,1678.4167862787615,4.3266611033134055,358.87665275828346,,,,,,,,,1761.2833305516567,854.4031386159693,7.006686138403079,180.3633388966866,1399.7466611033135,842.0864691676259,7.103322206626811,181.84,1400.3332971715372,857.4164691676259,7.160008345029892,196.63564300966664,1410.1731302709393,865.5466611033133,7.263347241716486,268.61,1761.33,868.2331386159692,7.0199749649103245,180.1,,,,,1761.35,882.2931386159693,7.029991654970107,180.0466777933732,1595.1764441325365,870.0466611033133,8.02,268.5966777933732,1761.33,896.9431386159692,6.9966777933731885,179.85,1610.856444132536,870.4766611033134,7.996661103313405,268.68,1625.7197746841932,870.8166611033134,8.006677793373191,268.68,1776.9032637914174,874.08,2.7032220662681112,269.55,1791.0031970311786,874.19,4.9932637914175695,269.55,2429.500216970777,874.15,7.696686138403081,89.83,1805.326494202716,874.3,6.2266110331340565,269.55,,,,,,,,,,,,,4a,14,1569236662
33251,33251,1048.6,1569237761.779017,1048.6,-90.8983477001874,556.7111284205964,52.2671556218001,611.8882243896097,0.9984761476516724,567.2745418957717,74.66362471856806,658.1854223987425,0.9860066771507264,570.2107343699348,17.346576607249773,653.9242190170851,0.9004793763160706,564.5568945581152,107.04390169263183,682.9673866028063,0.5712254643440247,546.1455138256654,-26.1991445829338,667.7743254314519,0.7997113466262817,399.35956449156,167.9154528077141,517.6714311386886,0.9710246920585632,426.1607546358176,-72.89719814870175,497.7283511254768,0.9763875007629396,474.55535415399237,229.78274799813005,301.72794339130394,0.8929780721664429,525.754734897036,-151.8270146413737,293.0413540193562,0.9562641382217408,662.1937465499211,290.03016437014657,153.96858562980287,0.9054604172706604,736.9625691901274,-185.58497982485432,159.85583592066487,0.7863209247589111,402.2764759894813,139.6514236363137,136.72663241890857,0.04517444968223572,363.91978344338514,-40.167293007678474,137.07697640239815,0.6593174338340759,641.7290293468053,188.70083085414916,17.593564128394945,0.12981301546096802,761.4479248276898,-36.938431510532546,32.649260513801465,0.6978251338005066,179.37651414416626,258.61254574789496,-772.6285335692933,0.006024807691574097,345.4685207321421,-57.07088702598301,-634.9029053746602,0.0672035813331604,1761.52,1678.56,4.32,358.86,,,,,,,,,1761.28,854.17,7.03,180.37,1399.74,841.85,7.09,181.84,1400.29,857.18,7.17,195.41,1409.93,865.54,7.28,268.61,1761.33,868.0,6.99,180.1,,,,,1761.35,882.06,7.02,180.06,1594.91,870.04,8.02,268.61,1761.33,896.71,7.01,179.85,1610.59,870.47,7.99,268.68,1625.45,870.81,8.02,268.68,1776.82,874.08,2.57,269.55,1790.84,874.19,4.91,269.55,2429.76,874.15,7.72,89.83,1805.12,874.3,6.16,269.55,,,,,,,,,,,,,4a,14,1569236662
33252,33252,1048.6333464454299,1569237761.8123658,1048.6333464454299,-90.8983477001874,560.3634836455462,51.61925532196294,614.5201666958233,0.998639702796936,574.1944834479563,74.34502900775544,659.7312514940834,0.987144947052002,583.0097191967004,17.303239368507626,662.6041217720527,0.9891698360443116,566.0070049390017,108.7218562356654,684.6432723802627,0.6886711120605469,557.1265533840015,-26.05826201964004,672.1224874494552,0.8176227807998657,397.4813444328229,171.57631204248617,516.4239818254646,0.971772074699402,422.5890126268096,-74.08481901586384,495.80395906737397,0.9785181879997252,492.9953080876696,228.3110424184852,309.3746423861203,0.8901318907737732,529.3695964060931,-152.0330757255339,293.7440796381478,0.949093222618103,674.2925108923663,287.3143586660125,160.44485356466225,0.890580415725708,721.9745507070273,-175.51061253896268,159.74186022822283,0.486784428358078,401.5666803059023,137.2112139363563,132.4225236772631,0.04828071594238281,361.9887010948169,-38.27307339999247,133.7866485498048,0.7246302366256714,689.8704334289906,186.05743382970903,17.435399377532605,0.06976571679115295,766.714536217077,-29.035160642274928,34.70408298440881,0.5241042375564575,190.37531957121053,253.63103476934026,-760.4123942137455,0.004352688789367676,355.34686951139366,-62.749158086032715,-626.9206879186559,0.1256149709224701,1761.5166653554568,1678.7033897153487,4.32,358.8566653554571,,,,,,,,,1761.28,853.9365748819905,7.006657488199052,180.37,1399.733330710914,841.6099055929045,7.126681089972918,181.84,1400.263322843656,856.9465748819905,7.136653554570075,194.02278787011517,1409.6899055929043,865.529996066371,7.256657488199052,268.5466417536832,1761.33,867.7665748819907,6.993334644542992,180.1,,,,,1761.35,881.8265748819905,7.0233346445429925,180.07000393362895,1594.6432284365603,870.033330710914,8.009996066371022,268.61,1761.33,896.4765748819907,6.999996066371023,179.85,1610.3265630811036,870.4633307109142,7.973326777285037,268.68,1625.1865630811035,870.803330710914,7.99332284365606,268.68,1776.746637820054,874.0766653554572,2.4299449291943165,269.55,1790.6799370619362,874.1866653554572,4.863314976398105,269.55,2430.013432985268,874.153334644543,7.696657488199053,89.83,1804.9232559719635,874.296665355457,6.0766338864251885,269.55,,,,,,,,,,,,,4a,14,1569236662
33253,33253,1048.6666931292614,1569237761.8457148,1048.6666931292614,-90.8983477001874,558.4542138506176,51.6332372087514,613.6840602587359,0.9985717535018921,574.5825593167469,74.53466720207078,660.0133710669268,0.9862855672836304,570.7609423160832,16.88912499302819,654.471122549248,0.9034777283668518,569.4204846130096,107.2919600810788,685.3285181919705,0.6211692690849304,562.0644695965043,-26.48384396860941,673.2852614196531,0.8121733665466309,394.29675951898,170.60450429947656,516.2253902233841,0.9708709120750428,403.61707304220334,-75.04655783963945,489.628865291498,0.9751615524291992,504.9308131440428,226.11107212079412,315.8698393540002,0.8718418478965759,533.4359536043763,-152.31387255180653,296.63656150915796,0.9418976306915284,674.8794995031832,287.16047133166006,162.75949727617467,0.9002478122711182,734.7503438060132,-185.7279846174736,156.23857853166638,0.8024783134460449,400.04703403245264,135.37292186839778,133.33206497701138,0.03947186470031738,360.7937245622715,-38.574226326426455,135.2597792968125,0.6640032529830933,653.8836053507791,186.0817535017748,9.665064213696466,0.16496533155441284,764.6126388327448,-36.01780777311908,33.75246427023359,0.11157500743865968,188.86562960817062,253.4108933625584,-759.9564121951207,0.004301697015762329,358.5241112529293,-62.267056538096675,-627.1259058091177,0.16192030906677246,1761.513330687074,1678.8467804558236,4.32,358.8533306870739,,,,,,,,,1761.28,853.7031480951705,6.9833148095170365,180.37,1399.7266613741479,841.3698094693179,7.1633624421875135,181.84,1400.2366454965909,856.7131480951705,7.103306870738625,192.63556582272682,1409.4498094693179,865.5199920612216,7.2333148095170365,268.48328305440344,1761.33,867.5331480951703,6.996669312926137,180.1,,,,,1761.35,881.5931480951705,7.0266693129261375,180.0800079387784,1594.376454965909,870.0266613741478,7.999992061221588,268.61,1761.33,896.2431480951703,6.989992061221588,179.85,1610.0631242788352,870.4566613741478,7.956653435369312,268.68,1624.923124278835,870.7966613741478,7.966645496590901,268.68,1776.6732751156246,874.073330687074,2.289888857102224,269.55,1790.5198729795452,874.1833306870739,4.8166296190340745,269.55,2430.266867782387,874.156669312926,7.673314809517037,89.83,1804.7265105373574,874.2933306870739,5.993267176846563,269.55,,,,,,,,,,,,,4a,14,1569236662
33254,33254,1048.7,1569237761.879024,1048.7,,560.4005172701561,50.341592602481526,614.6108264704687,0.9983947277069092,574.6679629331777,73.55811421918182,659.741887210785,0.986147165298462,582.4723033294742,16.453416165190774,663.8598299524256,0.9869192838668824,567.1483155914924,107.51616650376171,684.2735781019944,0.6995875835418701,566.0701684678933,-26.13940370464212,674.4965353792153,0.8119828701019287,399.3863950571099,168.49360859711922,517.6566679255736,0.9716190099716188,402.78786292117684,-75.45125418050023,487.950570632456,0.9751161336898804,506.9060052195483,223.8837779974171,314.82881062916834,0.9196943044662476,529.5404156701449,-153.6783998566853,294.88019839407934,0.9470711946487428,677.7239813695312,285.74020323004015,165.48767853115334,0.9027252793312072,714.6153399628805,-197.7859830372876,156.213977244857,0.8618718385696411,400.1585455441192,135.4397255135713,131.97238692724483,0.04197743535041809,365.7398513151131,-38.46264003773495,135.85735348792565,0.6853306293487549,636.2805432957697,189.03109597768744,7.432743272903083,0.16272810101509094,738.3120766077186,-34.04939177337179,17.379641410111702,0.141217440366745,151.90258244498563,256.07682160412656,-792.2166213615583,0.004106998443603516,369.8803754498342,-55.103135230195214,-613.9361444369601,0.058133304119110114,1761.51,1678.99,4.32,358.85,,,,,,,,,1761.28,853.47,6.96,180.37,1399.72,841.13,7.2,181.84,1400.21,856.48,7.07,191.25,1409.21,865.51,7.21,268.42,1761.33,867.3,7.0,180.1,,,,,1761.35,881.36,7.03,180.09,1594.11,870.02,7.99,268.61,1761.33,896.01,6.98,179.85,1609.8,870.45,7.94,268.68,1624.66,870.79,7.94,268.68,1776.6,874.07,2.15,269.55,1790.36,874.18,4.77,269.55,2430.52,874.16,7.65,89.83,1804.53,874.29,5.91,269.55,,,,,,,,,,,,,4a,14,1569236662
33255,33255,1048.733391312221,1569237761.9124362,1048.733391312221,-90.9519294392206,561.0998384144726,52.0143708514021,613.5266827994982,0.998390793800354,571.1828486591426,75.83580369691525,658.7199848360415,0.9844361543655396,567.4960036815388,17.078056609338912,653.2423913342445,0.8896465301513672,567.3240424231317,108.98348652122135,682.9258351058432,0.6308794021606445,574.9136845221333,-26.807607586356106,674.9509717597707,0.8177106976509094,399.72815291522886,168.78546705802646,517.8751104331043,0.9705292582511902,403.5668991696894,-76.44481130799731,485.67765565250505,0.9784104228019714,499.9439199720684,225.08753332932082,313.37995166947394,0.8945874571800232,529.3000993124533,-153.26330011123855,294.63650372074903,0.9366812109947203,678.5310994817937,286.09632439044566,164.56985037259554,0.9118837118148804,726.1650075985034,-188.63244808085616,153.26610259200442,0.7591212391853333,397.5874873560665,134.65561668369378,128.80023988692957,0.047501564025878906,352.84882062784993,-39.02140590621264,128.4363388622367,0.7017453908920288,672.3690519686306,183.80671511332216,13.440660828087232,0.1262395977973938,713.0137804112932,-31.332664762343,1.4140265689205194,0.1380193531513214,273.31651256653055,238.7965768188988,-676.8886062655447,0.004066377878189087,360.57187205275335,-54.15777799904754,-616.705350717631,0.053191840648651116,1761.506660868778,1679.1335826425507,4.313321737555784,358.8533391312221,,,,,,,,,1761.276660868778,853.2395999456744,6.953321737555783,180.37,1399.7099826063336,840.8929216832303,7.186643475111565,181.84,1400.2033217375558,856.2429216832303,7.090034787332653,190.2816519455885,1408.9729216832302,865.4699304253347,7.213339131222107,268.04601730312385,1761.3266608687775,867.0662608144522,6.973286950223131,180.1,,,,,1761.35,881.1229216832303,7.0333391312221085,180.09333913122208,1593.8462086334534,870.0133217375557,7.976643475111565,268.61,1761.333339131222,895.7762608144524,6.986678262444217,179.85,1609.532869502231,870.4433217375557,7.94,268.6599652126674,1624.3962086334534,870.7833217375556,7.943339131222109,268.68,1776.543234769224,874.07,1.9997390950051108,269.55,1790.2097390950048,874.18,4.686521719447284,269.55,2430.7771131041018,874.16,7.653339131222109,89.83,1804.3363303891174,874.29,5.883286950223131,269.55,,,,,,,,,,,,,4a,14,1569236662
