,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,dlib_head_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,K_in-H_out.14_x,K_in-H_out.14_y,K_in-H_out.14_speed,K_in-H_out.14_angle,K_in-H_out.15_x,K_in-H_out.15_y,K_in-H_out.15_speed,K_in-H_out.15_angle,K_in-H_out.16_x,K_in-H_out.16_y,K_in-H_out.16_speed,K_in-H_out.16_angle,K_in-H_out.17_x,K_in-H_out.17_y,K_in-H_out.17_speed,K_in-H_out.17_angle,Q_in-J_out.7_x,Q_in-J_out.7_y,Q_in-J_out.7_speed,Q_in-J_out.7_angle,K_in-H_out.18_x,K_in-H_out.18_y,K_in-H_out.18_speed,K_in-H_out.18_angle,K_in-H_out.19_x,K_in-H_out.19_y,K_in-H_out.19_speed,K_in-H_out.19_angle,H_in-K_out.16_x,H_in-K_out.16_y,H_in-K_out.16_speed,H_in-K_out.16_angle,H_in-K_out.17_x,H_in-K_out.17_y,H_in-K_out.17_speed,H_in-K_out.17_angle,H_in-K_out.18_x,H_in-K_out.18_y,H_in-K_out.18_speed,H_in-K_out.18_angle,Q_in-J_out.8_x,Q_in-J_out.8_y,Q_in-J_out.8_speed,Q_in-J_out.8_angle,Q_in-J_out.9_x,Q_in-J_out.9_y,Q_in-J_out.9_speed,Q_in-J_out.9_angle,H_in-K_out.19_x,H_in-K_out.19_y,H_in-K_out.19_speed,H_in-K_out.19_angle,K_in-H_out.20_x,K_in-H_out.20_y,K_in-H_out.20_speed,K_in-H_out.20_angle,H_in-K_out.20_x,H_in-K_out.20_y,H_in-K_out.20_speed,H_in-K_out.20_angle,H_in-K_out.21_x,H_in-K_out.21_y,H_in-K_out.21_speed,H_in-K_out.21_angle,W_in-P_out.0_x,W_in-P_out.0_y,W_in-P_out.0_speed,W_in-P_out.0_angle,conflict_4a_x,conflict_4a_y,conflict_4a_speed,conflict_4a_angle,W_in-P_out.1_x,W_in-P_out.1_y,W_in-P_out.1_speed,W_in-P_out.1_angle,W_in-P_out.2_x,W_in-P_out.2_y,W_in-P_out.2_speed,W_in-P_out.2_angle,scenario,participant_id,source_file
30928,30928,973.7,1568374043.4622169,973.7,-100.8588203774094,-11.640537444223087,602.4792711412359,-20.141359509524072,683.7267246414382,0.9990801811218262,589.9413406158671,6.852962665019611,729.0103360742241,0.9978506565093994,598.1702456647768,-55.69396920711743,725.5045879346335,0.9965909123420716,553.3601710539795,35.63773527811718,729.7080223154785,0.7339792847633362,565.8965704395646,-108.62438057316895,721.8307378925168,0.9061833620071412,495.796309849586,84.40794039452669,588.4813254678824,0.2623881697654724,471.9656498996618,-159.37319638893763,562.0343640189918,0.9742066860198976,620.3866476935791,168.71572691403694,406.2493351488272,0.4822694659233093,448.3318723899382,-211.28026836472682,291.57018192422424,0.9261517524719238,826.4199494635826,217.58889400518902,237.47598221350705,0.06385526061058044,657.0529222178835,-172.30451973969372,161.6989902223926,0.8760765790939331,365.0040459294261,132.40825582451936,133.0695048941992,0.5795570611953735,437.9966298441896,-62.39563828074833,205.90656732132962,0.42585813999176025,589.1167467167444,163.7092339949429,-49.431889471742714,0.20890721678733826,697.9018581229958,-55.00294115939327,92.60327073644329,0.5304407477378845,413.1553191119101,191.51926853133816,-625.4271295940122,0.003502905368804932,576.5728906207879,-88.44761117700861,-315.1442850654492,0.019060194492340088,1762.45,1715.47,4.25,26.28,2715.72,652.5,6.68,142.36,2707.03,663.77,6.66,142.36,2698.05,675.42,6.6,142.36,2689.08,687.05,6.57,142.36,,,,,2680.92,697.62,6.64,142.36,2674.28,709.26,6.64,157.26,1418.03,865.74,7.64,268.61,1433.81,866.13,7.59,268.61,1640.56,871.16,6.78,268.68,,,,,1760.75,1120.23,6.73,179.85,1654.22,871.47,6.75,268.68,2669.08,721.68,6.63,157.26,1667.9,871.79,6.78,268.68,1681.6,872.1,6.77,268.68,358.22,2093.59,8.88,89.67,1754.5,1857.54,6.57,179.0,119.73,2129.36,8.51,106.01,107.73,2132.8,7.48,106.01,4a,10,1568373023
30929,30929,973.7330794756928,1568374043.4954903,973.7330794756928,-99.72900224616829,-9.325170441343316,609.9061121362686,-20.916793868308385,684.6492902771121,0.9989825487136841,594.073786472125,6.118162298761837,728.529974120047,0.9979223608970642,591.3898341213362,-59.1683086050691,720.9892569249482,0.9961209893226624,547.255142265396,37.522829869220544,727.2826144329338,0.7975727319717407,562.7146860719071,-109.39566356205938,718.185172988349,0.8907792568206787,498.6890693915937,84.42356985934934,590.1833545500695,0.22999268770217896,460.00179181684655,-159.04175220806368,554.8263417240717,0.9770248532295228,621.8118070770514,168.8503931595018,408.5469516761117,0.4631647169589996,450.13313656398736,-210.08008044779697,288.1503573320572,0.9015267491340636,825.4164198074716,222.51430779747628,237.10992752820718,0.04277309775352478,654.2766362998005,-173.85743888480334,159.49561712815432,0.8534398078918457,359.8729613897732,132.43962059351878,124.3968272081394,0.575761079788208,444.07260030586235,-58.046021242751905,193.92213063842368,0.5167684555053711,562.6190240135129,167.46080135419854,-70.1563953492394,0.28214186429977417,706.4437062564772,-61.5280591186532,91.67479928600036,0.5913354158401489,398.11485612380517,218.5631337963815,-641.3192719184162,0.004226565361022949,566.5979152623557,-91.10806544941424,-323.87551041057174,0.012270808219909668,1762.532698689232,1715.5857781649247,4.253307947569275,27.36500680272208,2715.852317902771,652.3279867263977,6.660152314584353,142.36,2707.162317902771,663.5946787788283,6.666615895138548,142.36,2698.182317902771,675.2446787788283,6.613231790277097,142.36,2689.212317902771,686.8779867263978,6.579923842707824,142.36,,,,,2681.052317902771,697.4479867263977,6.613536419445803,142.36,2674.3626986892323,709.0615231458435,6.613536419445803,157.26,1417.7819039323044,865.7333841048614,7.613536419445803,268.61,1433.5552880371658,866.1233841048614,7.613155632984923,268.61,1640.3350595652896,871.1533841048614,6.783307947569275,268.68,,,,,1760.75,1120.0083675128585,6.723384104861451,179.85,1653.9950595652892,871.4666920524307,6.759923842707825,268.68,2669.162698689232,721.4782151982743,6.633307947569275,157.26,1667.6783675128586,871.7833841048614,6.746920524307253,268.68,1681.3750595652893,872.0966920524307,6.776615895138549,268.68,358.5144073336655,2093.59,8.873384104861449,89.67,1754.5033079475693,1857.324983407997,6.57,179.0,120.00125170068053,2129.2806092583373,8.523231790277098,106.01,107.9648642774185,2132.7338410486145,7.473384104861451,106.01,4a,10,1568373023
30930,30930,973.7666443859773,1568374043.529252,973.7666443859773,-96.28668614404215,-8.486375561188147,599.6774119216795,-21.623127816686182,680.7860267024698,0.9988772869110109,590.9118086472713,5.521946554883783,726.8747054187404,0.9979428648948668,598.3235473679928,-60.2561437158242,722.7203566683287,0.9961572885513306,539.334144634059,39.323223099281286,723.6677893368117,0.8226984739303589,553.60878955467,-109.91965573191713,715.4258054765712,0.8754568099975586,489.8470541951512,84.23371743803476,586.8058066506986,0.21266281604766848,464.0876393047292,-155.6269142256065,555.1949389235635,0.9781228303909302,600.5208110898163,169.30283876089578,399.8043018634583,0.4363871216773987,449.4597320733301,-208.37601016534484,289.670481091393,0.9234721064567566,817.7997500922859,227.41923969061568,230.36499335261,0.039104610681533813,660.9982554415033,-169.39027619485677,165.3431065834347,0.8614596724510193,358.77085531659895,131.31186492964147,121.93579701071694,0.6709882020950317,441.86488300047904,-57.655876611737355,187.90307772122387,0.5876086354255676,581.9329392620369,172.1326803641506,-70.74431316581165,0.3080572485923767,705.0589391554506,-57.394283695633796,81.21266317590712,0.5727048516273499,398.9625993853386,231.89084720191937,-640.9424203987111,0.003116428852081299,576.1586503336189,-93.86328967107193,-352.21172454527857,0.016698390245437622,1762.6166109649434,1715.703255350921,4.2566644385977455,28.46593586006017,2715.9865775439102,652.1534491929173,6.640013368413531,142.36,2707.2965775439097,663.4167847543196,6.673328877195487,142.36,2698.3165775439097,675.0667847543195,6.626657754390978,142.36,2689.3465775439104,686.7034491929172,6.589993315793233,142.36,,,,,2681.18657754391,697.2734491929172,6.586684491218044,142.36,2674.446610964944,708.8601336841352,6.586684491218044,157.26,1417.530167105169,865.7266711228045,7.586684491218044,268.61,1433.2968382279737,866.1166711228045,7.636651070184211,268.61,1640.1068181753533,871.1466711228046,6.786664438597745,268.68,,,,,1760.75,1119.783482613951,6.716671122804512,179.85,1653.7668181753534,871.4633355614022,6.769993315793233,268.68,2669.246610964944,721.2734692455375,6.6366644385977445,157.26,1667.453482613951,871.7766711228046,6.7133556140225545,268.68,1681.1468181753535,872.0933355614022,6.783328877195488,268.68,358.81313503519925,2093.59,8.866671122804512,89.67,1754.5066644385975,1857.1068114911466,6.57,179.0,120.27648396501505,2129.200053473654,8.536657754390978,106.01,108.20317514043984,2132.666711228045,7.466671122804512,106.01,4a,10,1568373023
30931,30931,973.8,1568374043.5628033,973.8,-92.637971300563,-10.035701959575354,606.2705134149853,-21.859788299360986,682.9220166810197,0.9988687038421632,586.8910283476805,5.666466178537589,726.0496334863416,0.9980095028877258,591.717675055239,-61.7613803664194,719.9720708761786,0.996523916721344,538.3410432483522,40.77831027957557,723.1985991097522,0.8329006433486938,555.1671649753424,-109.75650119482158,713.9899390054338,0.8776906728744507,503.98473948273073,105.51718346453336,588.4608494597319,0.9203106164932252,464.54219307458084,-153.21876906541698,555.0572360385473,0.9810513257980348,579.7807953815648,167.8491070205658,386.90010502758673,0.34867727756500244,448.1133118400018,-201.723361476516,304.6200012882929,0.8012239933013916,823.4628272385456,228.21427351976138,235.15145390120944,0.02691811323165894,654.0385533901199,-170.26767686639602,172.14819321374398,0.6924469470977783,348.4050846881327,130.0950116579124,131.2929380279387,0.6139490604400635,431.6077260609661,-65.2443200916192,183.8217369861301,0.654452919960022,598.8576779520836,174.54660616189176,-60.32677012452348,0.1611807942390442,728.3221119179276,-53.89764132488955,73.20378342688528,0.5828238725662231,369.33265940857626,213.29436876247712,-673.7673036774456,0.0020979344844818115,604.5331346788405,-98.5275150636986,-380.38729412115373,0.028311699628829963,1762.7,1715.82,4.26,29.56,2716.12,651.98,6.62,142.36,2707.43,663.24,6.68,142.36,2698.45,674.89,6.64,142.36,2689.48,686.53,6.6,142.36,,,,,2681.32,697.1,6.56,142.36,2674.53,708.66,6.56,157.26,1417.28,865.72,7.56,268.61,1433.04,866.11,7.66,268.61,1639.88,871.14,6.79,268.68,,,,,1760.75,1119.56,6.71,179.85,1653.54,871.46,6.78,268.68,2669.33,721.07,6.64,157.26,1667.23,871.77,6.68,268.68,1680.92,872.09,6.79,268.68,359.11,2093.59,8.86,89.67,1754.51,1856.89,6.57,179.0,120.55,2129.12,8.55,106.01,108.44,2132.6,7.46,106.01,4a,10,1568373023
30932,30932,973.8336820866467,1568374043.596713,973.8336820866467,-95.684670930508,-4.323648738754174,599.7343624886407,-22.403573568976263,680.0605590983108,0.9987570643424988,590.0110445803103,6.759135814609678,727.769986960692,0.9977904558181764,597.8394185273322,-61.47333619218463,723.5834101181862,0.9957877397537231,545.308840821648,42.57653441566665,726.5216438857698,0.8137619495391846,554.4402913769344,-108.6244083752887,715.7396732177872,0.849594235420227,503.5627936495577,109.36699766545658,587.1566757835926,0.897083580493927,468.38056189240234,-150.94928091058526,558.05583338729,0.9813219308853148,579.3228014008398,166.4585675816408,385.5595285568866,0.3081375360488892,440.78319479633524,-203.38251352642925,300.11689559436024,0.7402704358100891,822.1715841131041,228.6516656111085,235.11350470958809,0.028714030981063843,642.0330746347432,-171.39828365814017,167.32976097529115,0.6935769319534302,349.8802695955896,128.10344692452992,135.77976821816242,0.4857751131057739,429.39134055324763,-70.01525194283711,183.40096825910732,0.5291029214859009,570.0633293385334,175.85489340755828,-75.82629881273567,0.34923309087753296,754.8563126103987,-52.66899228978736,76.07568501194186,0.4857881963253021,354.15921515121653,228.12060473735986,-683.6858296517893,0.003137052059173584,612.7616989433188,-94.65068675793398,-396.4746602449444,0.052670031785964966,1762.7976780512756,1715.9277826772695,4.270104625994026,30.76918691061853,2716.254728346587,651.8048531494369,6.616631791335324,142.36,2707.5680965552515,663.0648531494369,6.653054330682595,142.36,2698.584728346587,674.7148531494369,6.650104625994027,142.36,2689.614728346587,686.3514849407721,6.613472834658703,142.36,,,,,2681.4547283465868,696.9282213581016,6.56,142.36,2674.617573425281,708.4545392714548,6.586945669317402,157.26,1417.0240161414847,865.7132635826707,7.583577460652728,268.61,1432.7840161414847,866.1032635826707,7.636422539347272,268.61,1639.650961810802,871.1366317913353,6.7798953740059735,268.68,,,,,1760.75,1119.3376982281313,6.689790748011947,179.85,1653.310961810802,871.4532635826707,6.783368208664676,268.68,2669.4175734252813,720.8679074801195,6.629895374005972,157.26,1667.000961810802,871.7666317913353,6.727154921305457,268.68,1680.6943300194669,872.0832635826707,6.7630543306825945,268.68,359.4097705711562,2093.5933682086647,8.870104625994026,89.67,1754.5133682086646,1856.6676982281315,6.57,179.0,120.82282490183873,2129.042531200713,8.526422539347273,106.01,108.6858792325213,2132.5292676180416,7.483577460652728,106.01,4a,10,1568373023
30933,30933,973.8667197927373,1568374043.6299741,973.8667197927373,-91.81345121370056,-3.1988040345411166,599.3880639983735,-22.366803838564472,679.7942519205242,0.9988094568252563,586.5066758206293,6.742612834277666,726.8574301416023,0.9978003501892092,590.8166384314891,-62.416772171054745,721.7385111655858,0.996238887310028,543.0417437580688,42.964105664526755,725.6201175770585,0.8235639333724976,550.447919712595,-108.44713873641493,715.8210156931133,0.8727936744689941,507.73783218511437,110.73054126797597,588.6201306847413,0.8731086254119873,464.00538770526384,-150.29636404803043,557.1520753160169,0.9798620343208312,586.8950276575931,166.69982804604192,389.4561824651728,0.22198817133903506,439.6552426169442,-201.46732717592832,299.30644763280117,0.8150047063827515,817.1266370442171,229.32111110034302,232.92845246172092,0.03252050280570984,628.7319335697955,-170.2026490617239,160.28722239481704,0.6479390263557434,350.61663710770307,127.71191728946067,136.26756675812692,0.467712938785553,425.13337870909584,-68.33768097092097,180.7480714812769,0.5476037263870239,613.8156125445769,173.6666682567693,-31.859548606514892,0.3661356270313263,770.9755451212909,-52.83559407030774,82.74720681604471,0.5378287434577942,313.42677969245864,218.87306554219,-730.5075462387264,0.007728993892669678,610.7527943626752,-93.84734764300742,-409.22982582651855,0.09692403674125673,1762.8934873989385,1716.0335033367596,4.280015937821195,31.955240559269637,2716.386879170949,651.633057077766,6.613328020726268,142.36,2707.703551150223,662.893057077766,6.626624165810148,142.36,2698.716879170949,674.5430570777661,6.6600159378211945,142.36,2689.746879170949,686.1763850984922,6.626687917094926,142.36,,,,,2681.586879170949,696.7597290570397,6.56,142.36,2674.703471461117,708.2530092643024,6.613375834189853,157.26,1416.7729295751965,865.7066560414527,7.60670385491612,268.61,1432.5329295751965,866.0966560414524,7.613296145083879,268.61,1639.4263054093865,871.1333280207264,6.769984062178805,268.68,,,,,1760.75,1119.1196493679338,6.669968124357611,179.85,1653.086305409386,871.4466560414527,6.786671979273733,268.68,2669.503471461117,720.6696812435762,6.619984062178806,157.26,1666.7763054093864,871.7633280207264,6.7734077098322425,268.68,1680.47297738866,872.0766560414527,6.736624165810148,268.68,359.7038061553621,2093.596671979273,8.880015937821195,89.67,1754.5166719792733,1856.4496493679333,6.57,179.0,121.09043032117224,2128.9665444767043,8.50329614508388,106.01,108.9270544869824,2132.459888435252,7.506703854916121,106.01,4a,10,1568373023
30934,30934,973.9,1568374043.6634793,973.9,-90.88591794109543,-3.6595081339343225,602.4135316056048,-23.70299208816856,681.9867941630692,0.9989426732063292,595.2852613010734,6.3712294194201124,729.791334173739,0.9981426000595092,586.3069921526018,-61.88103140665452,721.4483467933965,0.9957979321479796,538.0685704434234,44.91660247416132,725.3606408317225,0.8131266832351685,541.9928282441183,-107.93041797044478,716.3966794452887,0.8229436874389648,508.1581654465031,111.0588690766074,588.8861645342804,0.8806692361831665,463.30904806150977,-147.63672485861682,558.120676528247,0.9837055206298828,600.5985754026423,166.2098570851003,395.4087972419,0.2040828764438629,436.1722798105706,-197.03013434633016,294.36421625140383,0.8509423732757568,812.3656494429503,221.59003284820716,244.3966683250656,0.009728074073791504,626.5086027673956,-169.7221119193952,157.96233402326678,0.6555247306823729,359.2958508322643,127.30797048675457,141.43236224804122,0.4075903296470642,425.2056619903576,-67.07437200506737,177.9242114766905,0.5742238163948059,597.2759864511457,180.3439203009964,-36.36499717435585,0.3453787565231323,772.0545974310638,-63.88011509531717,90.05375476512623,0.699479877948761,388.92159157453074,162.35612294588722,-649.4883266938407,0.014224916696548462,625.9432591540767,-87.66784053144129,-402.8871763288738,0.09179916977882384,1762.99,1716.14,4.29,33.15,2716.52,651.46,6.61,142.36,2707.84,662.72,6.6,142.36,2698.85,674.37,6.67,142.36,2689.88,686.0,6.64,142.36,,,,,2681.72,696.59,6.56,142.36,2674.79,708.05,6.64,157.26,1416.52,865.7,7.63,268.61,1432.28,866.09,7.59,268.61,1639.2,871.13,6.76,268.68,,,,,1760.75,1118.9,6.65,179.85,1652.86,871.44,6.79,268.68,2669.59,720.47,6.61,157.26,1666.55,871.76,6.82,268.68,1680.25,872.07,6.71,268.68,360.0,2093.6,8.89,89.67,1754.52,1856.23,6.57,179.0,121.36,2128.89,8.48,106.01,109.17,2132.39,7.53,106.01,4a,10,1568373023
30935,30935,973.9333040821864,1568374043.6971395,973.9333040821864,-89.059830008981,1.1241707823587872,602.5659406812571,-24.67451959129207,682.1038176668986,0.9991079568862916,589.930878025923,6.442052742052631,729.1605513759822,0.998101532459259,588.6646010045201,-61.28675114237953,724.6202018507731,0.9953343272209167,542.0188543538745,45.505870204037116,725.8197782546996,0.8240203857421875,539.7095087108697,-108.21985765289062,718.8439114959372,0.7997986078262329,495.1528007973412,94.01000394346924,586.5865672205892,0.15643200278282166,462.16393545085367,-146.80839674488345,570.7741513541264,0.9340874552726746,602.0248472675406,171.87343339440238,369.79700546254446,0.3744168877601624,443.11915124324656,-192.690378039544,301.84482813443987,0.9342868328094482,806.8321727194675,215.3311132816644,248.206100483917,0.01029503345489502,611.010738322483,-164.43602625535044,153.39430556385926,0.5014119148254395,367.9117068538741,128.14851909726903,149.02871802007857,0.2509137988090515,422.7743457406729,-64.48103022460022,170.12775891591681,0.5941494703292847,589.2758038720563,169.57426776330598,-19.74818435655459,0.3369920253753662,759.053448912739,-62.50658196282546,77.53120539951196,0.6112148761749268,325.13332582296533,185.97350699170886,-720.5010511184398,0.009970664978027344,628.3545492237388,-91.0386639823983,-406.28364266090125,0.07453706860542297,1763.0899122465592,1716.2399122465592,4.29333040821863,34.392242265548894,2716.656546736964,651.2834883644126,6.613330408218629,142.36,2707.973216328745,662.5468187726312,6.613321632874519,142.36,2698.986546736964,674.1968187726312,6.650017550688221,142.36,2690.0165467369643,685.8268187726312,6.643330408218629,142.36,,,,,2681.853216328745,696.4168187726312,6.566660816437259,142.36,2674.8732602054656,707.8468450986636,6.64,157.26,1416.2635585671655,865.6966695917813,7.633330408218629,268.61,1432.0268889753838,866.0833391835628,7.613312857530406,268.61,1638.9768626493521,871.1233391835627,6.763330408218629,268.68,,,,,1760.7533304082183,1118.676862649352,6.666652041093148,179.85,1652.6368626493518,871.4333391835628,6.7600263260323326,268.68,2669.673260205466,720.2668450986637,6.596678367125481,157.26,1666.323532241133,871.7533391835627,6.803347958906852,268.68,1680.0235322411331,872.0633391835628,6.746634490404928,268.68,360.29640633145806,2093.6,8.883339183562743,89.67,1754.5266608164375,1856.0101930575704,6.57,179.0,121.63309347392763,2128.8134006109713,8.47666959178137,106.01,109.40978939174136,2132.3200614274087,7.516678367125482,106.01,4a,10,1568373023
30936,30936,973.9667195074484,1568374043.7309122,973.9667195074484,-89.059830008981,-0.8329146876861202,602.5343479126742,-25.072625299119743,682.1642256948203,0.9991984367370604,597.006892619709,6.115231713110006,731.0916757007982,0.9982833862304688,592.3759554300623,-60.8198481368239,726.1160877109123,0.9955544471740724,549.748048115868,45.730913342315596,727.1841554111436,0.8465356826782227,542.7645196813528,-106.46358916285752,720.3307874997148,0.81363844871521,507.4213949506726,107.88115506658028,586.1264608592902,0.7732837200164795,469.5232302932682,-142.90515119472178,567.6728471207425,0.983533263206482,609.6983173150497,170.30025019986968,387.2271700345405,0.1532151699066162,431.34497725431396,-191.70904962165497,292.3418523619981,0.9450083374977112,807.1076070081989,210.03157608881568,248.99323490113548,0.014327228069305418,613.9541909983917,-163.7765987666809,156.86173933352845,0.5853591561317444,374.1600243088717,130.79331377857187,155.4783979464222,0.23126745223999026,414.20827902872423,-65.23106639599182,163.27751674884033,0.6074702739715576,626.0591345226799,166.6052593663748,-15.80579436566515,0.0932142734527588,760.379568882108,-62.51582653728649,66.02449663053522,0.7131786346435547,309.0571934116469,215.4427919480257,-739.3346640635524,0.005435705184936523,633.3913194389784,-81.96928750547302,-401.9742779726473,0.019119471311569214,1763.1901585223452,1716.3401585223453,4.296671950744838,35.63863762782464,2716.793549980538,651.1063866105236,6.616671950744839,142.36,2708.1068780297933,662.3730585612684,6.626687802979353,142.36,2699.1235499805384,674.0230585612684,6.629968295530971,142.36,2690.153549980538,685.6530585612684,6.646671950744838,142.36,,,,,2681.986878029793,696.2430585612683,6.573343901489676,142.36,2674.956798768621,707.6430110045649,6.64,157.26,1416.0062597926474,865.6933280492552,7.636671950744837,268.61,1431.7729317433927,866.0766560985104,7.636703655213868,268.61,1638.7529793000958,871.1166560985105,6.766671950744837,268.68,,,,,1760.756671950745,1118.4529793000959,6.683359753724191,179.85,1652.4129793000961,871.4266560985103,6.729952443296456,268.68,2669.7567987686207,720.0630110045648,6.583312197020647,157.26,1666.0963073493508,871.7466560985105,6.786640246275809,268.68,1679.7963073493509,872.0566560985103,6.78339145819322,268.68,360.5938036162906,2093.6,8.876656098510324,89.67,1754.5333439014896,1855.7896512508407,6.57,179.0,121.90709996107674,2128.7365451328687,8.473328049255162,106.01,109.65038045362834,2132.2498890343577,7.503312197020647,106.01,4a,10,1568373023
30937,30937,974.0,1568374043.7645485,974.0,-89.059830008981,-3.3527767423447092,602.6799688195067,-24.176911043067626,681.9489794310117,0.9991729259490968,601.0205404391437,6.483727865219599,732.4768433870132,0.9982820749282836,586.0086484477465,-60.033895157800295,722.6656103668761,0.9959509968757628,550.7874441133979,46.15079731253671,727.1805392232104,0.8481264114379883,544.6834978240378,-104.29972510977508,717.6534413670117,0.8242305517196655,505.08760112487846,110.94113388751056,584.8864652476004,0.8167797923088074,468.3389085188228,-142.05394138541357,565.6354161973079,0.9834444522857666,620.9003000315645,168.739500695969,396.71833255670526,0.15708255767822266,433.24896321345017,-192.8131180105032,298.1146523664545,0.9504926800727844,822.1726923936699,211.5818939182649,240.80883447694043,0.038161367177963264,621.5943899266265,-163.35514378997343,162.01935965661502,0.6821718215942383,389.571433555017,130.43060306506925,167.47005395893106,0.2001291811466217,414.6764906599922,-66.15412806950461,167.6910353221815,0.6317049264907837,625.2450589113234,165.42083818368098,-17.75659370507711,0.1900254786014557,755.2643866069735,-55.465498617056895,59.409543169063,0.446694165468216,306.45464467190243,211.27749829406503,-746.8975458580031,0.009567111730575563,599.6643810533933,-98.85185376363388,-437.80078370239255,0.03556153178215027,1763.29,1716.44,4.3,36.88,2716.93,650.93,6.62,142.36,2708.24,662.2,6.64,142.36,2699.26,673.85,6.61,142.36,2690.29,685.48,6.65,142.36,,,,,2682.12,696.07,6.58,142.36,2675.04,707.44,6.64,157.26,1415.75,865.69,7.64,268.61,1431.52,866.07,7.66,268.61,1638.53,871.11,6.77,268.68,,,,,1760.76,1118.23,6.7,179.85,1652.19,871.42,6.7,268.68,2669.84,719.86,6.57,157.26,1665.87,871.74,6.77,268.68,1679.57,872.05,6.82,268.68,360.89,2093.6,8.87,89.67,1754.54,1855.57,6.57,179.0,122.18,2128.66,8.47,106.01,109.89,2132.18,7.49,106.01,4a,10,1568373023
30938,30938,974.033079640433,1568374043.797792,974.033079640433,-89.91009839399501,1.249567186211538,606.3164461992025,-23.904029056140253,683.1047875429133,0.999248743057251,594.2513870936834,7.1020716105918575,729.8300872673233,0.9980723857879642,589.2362838041886,-59.47912902668394,723.6511588910187,0.9961614608764648,548.1576124043506,47.513979039215116,724.8950062844361,0.8568737506866455,548.8529819672824,-100.6849286674806,717.4246739661542,0.7982692718505859,512.7323806563955,113.36123927769472,578.7668724887384,0.8590903282165527,461.06863679082926,-140.37426592687424,564.3880386105618,0.9819375276565552,568.9049583736353,172.67909907384637,347.6069903024588,0.30284225940704346,429.55077608227407,-190.96908819792117,294.0267710592692,0.9577946662902832,808.4040217127932,209.22384088309082,242.41070074253886,0.0135631263256073,627.2547852559109,-159.47615921850698,155.07836482985044,0.8506391048431396,390.5569557362063,130.57796951413877,168.60958911456817,0.20435470342636108,414.3114206588375,-65.02079317189539,169.70022324952586,0.7120983600616455,696.5498735513852,170.65616183608904,28.624511753810932,0.4489452242851257,742.9475527509238,-52.41309608829458,50.43246770910383,0.36525315046310425,347.18579721145625,206.77532943699225,-705.122481150127,0.01045873761177063,575.760878049965,-108.16517192750923,-462.93660282568703,0.03642666339874268,1763.3991628134286,1716.5326229932125,4.296692035956698,38.077482983674905,2717.062318561732,650.7612938337917,6.603460179783496,142.36,2708.372318561732,662.0279858697484,6.626768143826796,142.36,2699.3923185617323,673.674677905705,6.623231856173204,142.36,2690.422318561732,685.3079858697482,6.630152215740195,142.36,,,,,2682.252318561732,695.8979858697484,6.599847784259804,142.36,2675.126007065126,707.2415221574021,6.613536287653593,157.26,1415.5085186248389,865.6833840719135,7.530837186571072,268.61,1431.265286768666,866.0633840719133,7.669923892129903,268.61,1638.3083664090989,871.1066920359567,6.753460179783495,268.68,,,,,1760.76,1118.0050584450557,6.7165398202165045,179.85,1651.9650584450555,871.4166920359568,6.723155748303107,268.68,2669.9226991010833,719.6582141933586,6.589847784259804,157.26,1665.6483664090988,871.7333840719133,6.743536287653593,268.68,1679.3483664090988,872.0466920359568,6.793536287653594,268.68,361.18110083581047,2093.603307964044,8.87,89.67,1754.5433079640434,1855.3549823371854,6.57,179.0,122.4512530515507,2128.5806088629606,8.50969556851961,106.01,110.12817341111764,2132.113840719134,7.4966159280866025,106.01,4a,10,1568373023
