,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,K_in-H_out.13_x,K_in-H_out.13_y,K_in-H_out.13_speed,K_in-H_out.13_angle,Q_in-J_out.9_x,Q_in-J_out.9_y,Q_in-J_out.9_speed,Q_in-J_out.9_angle,H_in-K_out.9_x,H_in-K_out.9_y,H_in-K_out.9_speed,H_in-K_out.9_angle,K_in-H_out.14_x,K_in-H_out.14_y,K_in-H_out.14_speed,K_in-H_out.14_angle,H_in-K_out.10_x,H_in-K_out.10_y,H_in-K_out.10_speed,H_in-K_out.10_angle,H_in-K_out.11_x,H_in-K_out.11_y,H_in-K_out.11_speed,H_in-K_out.11_angle,Q_in-J_out.10_x,Q_in-J_out.10_y,Q_in-J_out.10_speed,Q_in-J_out.10_angle,Q_in-J_out.11_x,Q_in-J_out.11_y,Q_in-J_out.11_speed,Q_in-J_out.11_angle,Q_in-J_out.12_x,Q_in-J_out.12_y,Q_in-J_out.12_speed,Q_in-J_out.12_angle,K_in-H_out.15_x,K_in-H_out.15_y,K_in-H_out.15_speed,K_in-H_out.15_angle,Q_in-J_out.13_x,Q_in-J_out.13_y,Q_in-J_out.13_speed,Q_in-J_out.13_angle,K_in-H_out.16_x,K_in-H_out.16_y,K_in-H_out.16_speed,K_in-H_out.16_angle,H_in-K_out.12_x,H_in-K_out.12_y,H_in-K_out.12_speed,H_in-K_out.12_angle,Q_in-J_out.14_x,Q_in-J_out.14_y,Q_in-J_out.14_speed,Q_in-J_out.14_angle,W_in-P_out.0_x,W_in-P_out.0_y,W_in-P_out.0_speed,W_in-P_out.0_angle,conflict_4a_x,conflict_4a_y,conflict_4a_speed,conflict_4a_angle,W_in-P_out.1_x,W_in-P_out.1_y,W_in-P_out.1_speed,W_in-P_out.1_angle,W_in-P_out.2_x,W_in-P_out.2_y,W_in-P_out.2_speed,W_in-P_out.2_angle,scenario,participant_id,source_file
27614,27614,861.9,1568379009.982765,861.9,-82.18437893885277,557.1926727698868,53.99603143611914,650.6099695947727,0.9977091550827026,617.8653310853251,71.71755625897154,732.0712978610749,0.9774906635284424,647.8024943991361,4.059656812865832,731.9139594052051,0.9695553779602052,592.651534990579,92.25811793518879,733.3297168901628,0.11417138576507567,537.4566557618714,-65.92588329481987,714.2568113609027,0.8807236552238464,473.1219561349653,146.31072591036013,573.2862486600503,0.4026294052600861,468.1707624993482,-120.43538177392492,556.3345623304718,0.20488306879997253,625.7249834004788,228.40131711307856,383.8275773975431,0.8803632259368896,572.3462259489023,-213.29486363663085,367.5864537325119,0.8004415035247803,794.2959891229732,274.48140724939844,217.6736805987669,0.8550219535827637,718.0603861779061,-237.467770473054,164.6592577248942,0.9356112480163574,502.9601608428717,126.981880778506,210.78981510242923,0.030387192964553836,393.17268853399577,-80.72601737353227,180.2158585324243,0.12545305490493774,725.5243991433287,141.0450511875804,149.78901595303316,0.5633198022842407,726.3280788642284,-132.9383660925723,63.59093627742033,0.5607568025588989,608.3589432735936,144.63416451496153,-172.7003302519974,0.023748189210891724,437.4549801066352,-118.96298071153635,-590.0274732427694,0.01644611358642578,1759.36,1703.38,4.69,1.64,,,,,1761.12,979.65,7.06,179.85,,,,,2639.73,861.14,6.68,157.49,1483.31,867.33,7.63,268.61,1552.63,869.02,7.3,268.61,1760.99,1028.26,8.13,179.85,1760.73,1129.31,7.56,179.85,1760.64,1164.23,7.51,179.85,2628.13,873.15,7.55,98.67,1760.6,1178.68,7.56,179.85,2440.51,874.19,7.28,89.83,1579.54,869.67,9.17,268.61,1760.56,1193.19,7.58,179.85,265.03,2098.39,8.13,96.98,1754.58,1853.03,7.27,179.0,112.43,2131.45,7.98,106.01,,,,,4a,11,1568378102
27615,27615,861.9334960530798,1568379010.0165148,861.9334960530798,-94.30170499233739,560.6345178277548,47.503372038439075,648.62820094755,0.996978223323822,625.0588097712975,65.07620825862467,731.3933331467058,0.9828710556030272,639.8775657885196,7.075401195284963,718.8677494733196,0.8942917585372925,590.3440125538054,91.61271833734313,730.3459059552525,0.22651207447052,539.8873011606111,-64.39643681986914,703.4791489846948,0.5532816648483276,481.8564095785997,148.51483011866696,548.5388494413073,0.5240592956542969,468.546023343902,-125.49535475063287,551.4953831889351,0.2357825338840485,634.0448276053182,229.85796303652526,375.2991748015407,0.8620927333831787,579.2685876437048,-222.8672056553064,368.6628080166606,0.7907344102859497,812.75752021404,266.9940939803632,220.16084146108588,0.8382625579833984,714.6506699534942,-236.42503841968914,163.0358298039861,0.8641124367713928,512.7967514297146,118.30615042764988,197.2782315295478,0.001326918601989746,386.83891111283447,-84.74443413774631,185.68012677296883,0.13548406958580014,727.7310659173887,140.05350260405848,109.93563145999096,0.04938644170761109,714.6383202383855,-128.8121262480812,51.365962654114206,0.5655053853988647,567.7831225547362,150.7521824962726,-295.31019171653537,0.014961808919906616,417.1795687185234,-126.49117422285248,-625.1147134989358,0.017766386270523068,1759.3700488159238,1703.5541794760159,4.860829870707674,1.867773160943564,,,,,1761.12,979.4155276284404,7.046601578768025,179.85,,,,,2639.7701952636958,860.9222756549805,6.66995118407602,159.0073712045211,1483.0554299965925,867.323300789384,7.613251973460032,268.61,1552.382129207209,869.013300789384,7.330146447771942,268.61,1760.99,1027.9853323647446,8.136699210615987,179.85,1760.73,1129.0587796019004,7.56,179.85,1760.64,1163.9787796019004,7.513349605307993,179.85,2628.3912692140234,873.0361134195282,7.546650394692008,99.3566690881387,1760.6,1178.4254299965926,7.5499511840760185,179.85,2440.7545211874835,874.19,7.266601578768027,89.83,1579.2351859169723,869.6633007893838,9.153251973460033,268.61,1760.56,1192.9354299965926,7.583349605307992,179.85,265.30131802994754,2098.35650394692,8.13,96.98,1754.5833496053076,1852.8022268390564,7.119267761140287,179.0,112.68457000340752,2131.3763086832237,7.9833496053079935,106.01,,,,,4a,11,1568378102
27616,27616,861.9667647086662,1568379010.0500355,861.9667647086662,,555.8153907434057,38.05570051211657,640.9397430271407,0.9975438714027404,591.163983866136,62.53137097857025,700.9507904446609,0.8140227794647217,635.7522072078152,4.843139829708456,715.5736310404718,0.9623712301254272,551.6284165155954,94.42532530796335,711.2062219423468,0.2182054519653321,553.0766786692644,-65.78532640886763,709.7129161093746,0.9120399951934814,472.0706430595865,138.19247578789629,550.6332946364746,0.3297257423400879,465.7674942150809,-132.07708956983691,558.760075278478,0.2133564054965973,630.1951404721692,222.78884825149143,383.41827849423277,0.8753505945205688,570.0886700229987,-217.47552766714162,372.1503768694455,0.8509762287139893,803.8644535577687,264.04342623726643,226.77202723778092,0.9099110960960388,722.3271107880942,-241.76976281276345,156.3272234477826,0.9281007647514344,494.17154260746366,122.072257755909,195.7103982015201,0.005347251892089844,383.17989176190764,-84.53733220327841,170.86048559889875,0.2792280912399292,738.927053488007,142.40826665018784,96.64798738457633,0.16225159168243408,787.8676482620651,-119.46527058354613,88.2929072655831,0.3483943045139313,560.2769609243774,155.5356668863761,-386.91329152051736,0.013299137353897095,989.5309181884579,-76.50905089931533,4.8432588719219325,0.015713363885879517,1759.3800294126002,1703.7271764850643,5.030500014197826,2.094000018930434,,,,,1761.12,979.1826470393364,7.033294116533504,179.85,,,,,2639.8101176503988,860.7060293936694,6.659970587400128,160.51444130258068,1482.8025882141364,867.3166470582668,7.596617645666879,268.61,1552.1359411558701,869.0066470582667,7.360088237799616,268.61,1760.99,1027.7125293889371,8.143352941733246,179.85,1760.73,1128.8092646850032,7.56,179.85,1760.64,1163.7292646850033,7.516676470866622,179.85,2628.650764727597,872.9229999905348,7.543323529133376,100.03867652765793,1760.6,1178.1725882141366,7.539970587400128,179.85,2440.9973823732635,874.19,7.253294116533503,89.83,1578.9324411511375,869.6566470582668,9.136617645666881,268.61,1760.56,1192.6825882141366,7.5866764708666246,179.85,265.57079414019654,2098.3232352913337,8.13,96.98,1754.5866764708665,1852.5759999810696,6.969558811001918,179.0,112.93741178586343,2131.303117640934,7.986676470866624,106.01,,,,,4a,11,1568378102
27617,27617,862.0,1568379010.0835226,862.0,-106.5680553013072,557.0523132378459,28.594921252050966,645.086918842148,0.9972503185272216,612.5201742850971,56.60959831945948,718.2143556106813,0.9613072872161864,634.9794477002837,-7.18228631773441,715.2376330983716,0.970313549041748,554.4713858515381,88.22381892523045,711.2959172544992,0.29379308223724365,547.9804046262905,-72.7809717917947,706.32777631758,0.8931235074996948,472.2463369019722,136.06275577746658,552.1716757638965,0.3348095417022705,465.50082313257917,-133.78903652417787,550.6900292093277,0.005916774272918701,638.0008753437675,222.09728680093502,385.4873305072631,0.84144526720047,566.7068166275633,-218.96975728562649,367.87140231107287,0.7004331946372986,805.0837496230646,261.16042298692435,222.97985779759247,0.9338703155517578,704.7287672433423,-245.78583325618084,153.30808120522966,0.9278146028518676,506.4076337358049,129.00222934437784,182.923604195235,0.01634383201599121,392.7103456198067,-88.02674228840625,179.46426856625806,0.15488702058792114,643.3390302433304,151.67895512299373,-89.25937919861154,0.014802634716033937,813.0111078324308,-116.64354425675646,100.70448170904736,0.3514981269836426,561.7669349132905,155.21595103092466,-429.272308360464,0.02832779288291931,1235.864898288371,-54.34011902946142,280.04843993201155,0.010356724262237549,1759.39,1703.9,5.2,2.32,,,,,1761.12,978.95,7.02,179.85,,,,,2639.85,860.49,6.65,162.02,1482.55,867.31,7.58,268.61,1551.89,869.0,7.39,268.61,1760.99,1027.44,8.15,179.85,1760.73,1128.56,7.56,179.85,1760.64,1163.48,7.52,179.85,2628.91,872.81,7.54,100.72,1760.6,1177.92,7.53,179.85,2441.24,874.19,7.24,89.83,1578.63,869.65,9.12,268.61,1760.56,1192.43,7.59,179.85,265.84,2098.29,8.13,96.98,1754.59,1852.35,6.82,179.0,113.19,2131.23,7.99,106.01,,,,,4a,11,1568378102
27618,27618,862.0334171002769,1568379010.117224,862.0334171002769,,559.3703324557758,18.61290469602105,648.4757012890566,0.9979270696640016,609.2199406645545,51.21055803659233,720.6466618466841,0.9781668186187744,626.4583823592561,-15.037617674057634,715.347276942697,0.9177547693252563,564.8515616101935,76.60613307033049,715.6698806112033,0.3212451934814453,549.9309389094582,-77.25488472296726,704.6752650844252,0.8688367605209351,466.4878673611115,119.65622996375065,570.4834732160641,0.29454517364501953,462.3702565795581,-138.64300738859063,559.3220412190655,0.29124850034713745,631.253957708815,216.40902562614357,391.18301606343806,0.7762542366981506,568.1177977361853,-223.66455797030915,371.89295511755097,0.7000298500061035,806.7769573959135,259.74766172473807,227.3615402886525,0.8699584603309631,709.1551625944583,-244.5010680335507,159.29507659815184,0.8849906921386719,504.3093802804469,124.2873662002688,177.17416120987926,0.00642046332359314,390.4726410813002,-91.7145920716143,167.80942534175404,0.28473180532455444,547.8643072690188,138.47324063849652,-230.6138702462661,0.02713081240653992,818.1324361846242,-118.61016373861419,105.890165875859,0.29163992404937744,566.061730628411,137.3687211384268,-439.70990297950965,0.010777771472930908,1350.4121285665988,-45.331256335886536,408.5524467588785,0.004662930965423584,1759.4033668401112,1704.0637437913567,5.1097738292524095,2.5505779919105063,,,,,1761.12,978.7160802980617,7.013316579944623,179.85,,,,,2639.890100520332,860.2727888482002,6.663366840110754,163.17288995955255,1482.2960300378954,867.3033165799444,7.600050260166131,268.61,1551.6427134579515,868.9933165799446,7.3866582899723126,268.61,1760.99,1027.1693214877573,8.156683420055376,179.85,1760.73,1128.3060300378954,7.576708550138442,179.85,1760.64,1163.2293717479233,7.52,179.85,2629.1673116721317,872.6930401490309,7.519949739833868,101.40505055567614,1760.6,1177.6693717479234,7.523316579944622,179.85,2441.480603121993,874.19,7.223291449861557,89.83,1578.3259043874805,869.6433165799447,9.11665828997231,268.61,1760.56,1192.1793717479234,7.5498994796677374,179.85,266.1039950921873,2098.256582899723,8.08989947966774,96.98,1754.5933417100275,1852.112738588034,6.906884460719901,179.0,113.44731167213202,2131.156482379391,8.006708550138443,106.01,,,,,4a,11,1568378102
27619,27619,862.0691649389242,1568379010.153276,862.0691649389242,,560.8483169160714,14.990229495955687,656.3118145799168,0.9966779947280884,624.3933051043017,35.86055689238993,728.0104616906598,0.7383886575698853,639.8546826716723,-24.95208924899169,725.8640975764995,0.9833254814147948,582.5213540121817,65.38007742213749,726.5493326856711,0.3611418604850769,563.3373833787352,-81.40386380632637,714.5632051342152,0.9292041063308716,460.8434911737956,112.94558593321024,584.5708299907856,0.5849982500076294,464.4848375274778,-147.15218719073457,555.1181210006707,0.06229168176651001,613.9537215318638,209.56531021381645,405.9761160926909,0.9150428771972656,567.3923897957517,-229.0307170434976,374.1752871437248,0.6501635909080505,799.6891072898846,257.432670656881,226.8954416277569,0.7892580032348633,715.5466296692731,-244.54124292900002,158.11348686359756,0.9007720947265624,480.41333355416964,119.86134205823484,167.88762779160058,0.040331482887268066,388.4009096328343,-101.55762807265293,165.52133775957913,0.3258747458457947,648.4360554582049,139.5885146759552,-54.89151413943093,0.02787405252456665,825.1233847517105,-122.64860558386593,107.30988139945349,0.30544328689575195,563.6458375016517,148.44532207575446,-451.27795388923414,0.01927286386489868,1062.0737940673123,-67.95713283138019,93.79853580905069,0.005518466234207153,1759.4176659755694,1704.2389082007292,5.013254664904579,2.797238078577186,,,,,1761.12,978.4658454275303,7.006167012215153,179.85,,,,,2639.932997926709,860.0404278969927,6.677665975569693,164.40619039288597,1482.0243464641758,867.2961670122153,7.621498963354537,268.61,1551.3781794519607,868.9861670122152,7.383083506107577,268.61,1760.99,1026.8797639947138,8.163832987784845,179.85,1760.73,1128.0343464641758,7.594582469462115,179.85,1760.64,1162.9612629580686,7.52,179.85,2629.4425700297165,872.5679227137653,7.498501036645463,102.13788124794672,1760.6,1177.4012629580686,7.516167012215153,179.85,2441.7379875602546,874.19,7.2054175305378845,89.83,1578.0005990557895,869.6361670122153,9.113083506107577,268.61,1760.56,1191.9112629580686,7.5070020732909235,179.85,266.38640301750144,2098.220835061076,8.047002073290924,96.98,1754.5969164938924,1851.858928933638,6.999828841202997,179.0,113.72257002971656,2131.0778371343667,8.024582469462114,106.01,,,,,4a,11,1568378102
27620,27620,862.1,1568379010.1843734,862.1,,563.3756196287551,13.1963244944561,660.2035157405128,0.9961748123168944,618.3001739535372,29.186245622413182,726.8978086610672,0.819672703742981,635.3373665257174,-26.158187713046107,723.4996015214758,0.8321030139923096,586.8932488608118,56.82759231252406,731.6700778555416,0.3253910541534424,579.6921238863514,-85.19080698151794,719.2160356215219,0.9150482416152954,464.3772406364418,108.73228746375969,595.3063125073631,0.5889381170272827,469.293637911074,-156.72325061879025,551.016996961802,0.0035580098628997803,628.3703517487892,207.70760869943763,411.03076493166327,0.8756553530693054,578.7909539226374,-239.3168510639101,361.07044435502166,0.9821666479110718,799.0717359209112,257.26436040521406,226.00419769621757,0.8083657622337341,710.5941087174193,-247.3888857958101,150.89364141784034,0.8834714889526367,488.4511183315587,113.06398907666241,170.9989663016832,0.05112078785896301,420.08966183678774,-103.99926517912806,158.04445651586875,0.1207338273525238,726.4288978668907,145.8241422388571,-15.291291563029576,0.027174323797225952,823.6107844089422,-125.80124773011984,105.23084121552124,0.2322167456150055,554.2977595425511,156.34299563886395,-468.19009230991975,0.02627071738243103,713.2729971642923,-116.68619155694422,-290.44876901194317,0.00578191876411438,1759.43,1704.39,4.93,3.01,,,,,1761.12,978.25,7.0,179.85,,,,,2639.97,859.84,6.69,165.47,1481.79,867.29,7.64,268.61,1551.15,868.98,7.38,268.61,1760.99,1026.63,8.17,179.85,1760.73,1127.8,7.61,179.85,1760.64,1162.73,7.52,179.85,2629.68,872.46,7.48,102.77,1760.6,1177.17,7.51,179.85,2441.96,874.19,7.19,89.83,1577.72,869.63,9.11,268.61,1760.56,1191.68,7.47,179.85,266.63,2098.19,8.01,96.98,1754.6,1851.64,7.08,179.0,113.96,2131.01,8.04,106.01,,,,,4a,11,1568378102
27621,27621,862.1332533390707,1568379010.2179055,862.1332533390707,,562.4914430312501,3.6831048608812296,653.2719322725251,0.9931107759475708,598.0887128172951,21.11072676817541,718.8929309627542,0.8854073286056519,619.5136719113058,-31.718748841448086,710.381283663299,0.7326177358627319,548.3429340056762,58.3461907070165,724.9885303210707,0.363065242767334,567.4465193206129,-91.26324921664178,710.9689133419333,0.5186854004859924,470.33704410864607,119.02955564072457,608.3606248307187,0.8237437009811401,461.1793192361045,-153.92556266508927,554.9563180105735,0.506378710269928,624.182616022354,208.48371722792862,415.7741808900768,0.6266489028930664,567.9361285933006,-233.9693800023845,367.06573559589583,0.5326231122016907,802.8051575922203,259.2300540005991,229.9277217687783,0.7894856929779053,717.7000713445873,-248.2785376366844,152.95265160825275,0.9059052467346193,475.902136093,127.26267697481907,161.91137034917153,0.009564012289047241,435.7035444104673,-108.07217056370504,150.3584266825099,0.17402881383895874,681.0072726162891,148.44646252164438,-104.63840387856342,0.02209439873695373,812.6134197112053,-116.08685312005836,69.38257289273707,0.09218409657478333,543.6026718722309,159.1717576338702,-481.01137760888963,0.01235148310661316,777.553529647401,-96.1039105842467,-219.3516244350724,0.00219765305519104,1759.4433013356283,1704.5529413614472,4.9200239982787535,3.2394480395886402,,,,,1761.12,978.0172266265042,7.009976001721245,179.85,,,,,2640.013229340792,859.6238532960398,6.680023998278755,166.1982481256509,1481.5372746230614,867.2833493321858,7.610071994836264,268.61,1550.907250624783,868.9733493321859,7.356722662650427,268.61,1760.9933253339068,1026.3573226196193,8.166674666092918,179.85,1760.73,1127.5472746230614,7.6066746660929185,179.85,1760.64,1162.4772746230615,7.536626669535408,179.85,2629.936050710845,872.3469386471593,7.4766746660929195,103.4483681170447,1760.6,1176.920599956969,7.519976001721245,179.85,2442.196098707403,874.19,7.1866746660929195,89.83,1577.4140692805483,869.6200239982788,9.126626669535408,268.61,1760.563325333907,1191.433925290876,7.463349332185836,179.85,266.89602671256654,2098.1567466609295,8.033277337349572,96.98,1754.6066506678144,1851.397250624783,7.1531573459557976,179.0,114.21937604475235,2130.9368426540445,8.043325333907081,106.01,,,,,4a,11,1568378102
27622,27622,862.1672140953833,1568379010.252151,862.1672140953833,,571.5697365864585,-11.941306059335925,660.574379809519,0.9928950667381288,606.728929792308,9.434106867073588,720.2390093406758,0.967194676399231,623.2670737003857,-45.084154035972034,711.9586057818593,0.9186431169509888,530.4873538934941,52.61028975464343,719.4338495821316,0.5300362110137941,574.5873945658658,-98.01485276210258,711.0771460773295,0.7086756825447083,480.8688137725546,116.87541810197081,607.7166833669153,0.8248060941696167,458.4236982034229,-153.6404216015907,557.1363643385281,0.5881519317626953,628.7163295501721,204.804990824187,400.5835613084536,0.7970603704452515,564.8377212667926,-236.7517415550905,369.2921796422962,0.4141362309455872,808.6157925635446,257.73002042907063,223.85451761870533,0.9102687835693359,721.5227530689027,-250.2769813075797,146.5666002904178,0.7704963684082031,483.58435665039735,133.87012890971084,160.1914420031107,0.015637248754501343,410.7573378569719,-111.74711468716305,169.70047768551225,0.5305485129356384,687.9958446558885,147.83294518568198,-113.86707451712887,0.04426687955856323,802.1388252711715,-112.77348681221079,77.77729180845267,0.0763995349407196,534.5904834699418,165.03189371165797,-496.50239266352287,0.011622488498687744,820.8204909863794,-62.615153060780706,-176.53193547742669,0.0076130926609039315,1759.4568856381534,1704.7193490673776,4.909835771385051,3.473777258143827,,,,,1761.12,977.779501332318,7.0201642286149495,179.85,,,,,2640.057378323998,859.4031083800095,6.669835771385051,166.94198868889129,1481.2791728750879,867.2765571809233,7.579507314155152,268.61,1550.659337103703,868.9665571809234,7.332950133231785,268.61,1760.9967214095386,1026.078844417858,8.163278590461681,179.85,1760.73,1127.2891728750878,7.6032785904616835,179.85,1760.64,1162.2191728750881,7.553607047691583,179.85,2630.19754853445,872.2314720756972,7.473278590461684,104.14116754581651,1760.6,1176.6658942846266,7.530164228614949,179.85,2442.4372200772204,874.19,7.183278590461684,89.83,1577.1016303224746,869.6098357713852,9.143607047691582,268.61,1760.5667214095386,1191.1826156941647,7.456557180923368,179.85,267.1677127630653,2098.122785904617,8.057049866768214,96.98,1754.6134428190765,1851.149337103703,7.227871009842959,179.0,114.48426994398865,2130.8621289901566,8.046721409538316,106.01,,,,,4a,11,1568378102
27623,27623,862.2,1568379010.2852118,862.2,,570.621842020753,-20.143571718702727,652.9125796344957,0.9907448291778564,595.7504090899945,1.690938334218032,718.1041113632541,0.9678503274917604,616.779940395909,-52.629179416982076,706.9860276530625,0.9131573438644408,530.2152718124846,42.343642682737546,720.7624507905057,0.517132580280304,591.4090848950317,-101.30388534634935,713.9238086778073,0.5688846111297607,472.3946831401461,99.22571590956964,608.858742443546,0.7530440688133241,456.8255617897997,-153.7721582446894,555.2148703995913,0.5877216458320618,622.9721196046853,206.77960258172192,407.90105276383963,0.3463926315307617,559.8002853477374,-241.65807770833183,370.7121516424809,0.27029746770858765,806.7803750897234,250.874706014576,219.2407085577829,0.9480549097061156,720.9561246295474,-248.7620672789649,148.07084120199508,0.753609836101532,464.7767922607805,135.9256048875131,160.2472062543312,0.007303357124328612,413.88351115368005,-114.89784722713524,185.096707104282,0.3285762071609497,752.1684925494789,134.89144818218492,-7.656905127914229,0.05986121296882629,795.9585988724087,-111.74228255560652,82.25746929776315,0.061691492795944214,524.843680284074,170.5314319940535,-511.81449369692064,0.02093642950057984,849.8692297225093,-44.941305118699375,-147.0084055756291,0.012603044509887695,1759.47,1704.88,4.9,3.7,,,,,1761.12,977.55,7.03,179.85,,,,,2640.1,859.19,6.66,167.66,1481.03,867.27,7.55,268.61,1550.42,868.96,7.31,268.61,1761.0,1025.81,8.16,179.85,1760.73,1127.04,7.6,179.85,1760.64,1161.97,7.57,179.85,2630.45,872.12,7.47,104.81,1760.6,1176.42,7.54,179.85,2442.67,874.19,7.18,89.83,1576.8,869.6,9.16,268.61,1760.57,1190.94,7.45,179.85,267.43,2098.09,8.08,96.98,1754.62,1850.91,7.3,179.0,114.74,2130.79,8.05,106.01,,,,,4a,11,1568378102
27624,27624,862.2329301125617,1568379010.3187475,862.2329301125617,,568.0428765291073,-31.529824907172983,648.1108850373855,0.994721531867981,610.8276983549297,-11.391770449456267,724.6111309876816,0.972698211669922,615.6513609967118,-66.42671595295255,706.497483814699,0.8155076503753662,556.2968919182396,24.735935441109614,732.6197460945561,0.8520315885543823,566.3056183962517,-114.613251079883,703.3367827687277,0.3159739673137665,474.0768908272348,105.42559469610849,611.3857684250743,0.7910001277923584,456.12067637478134,-149.55930550415115,566.3868122138842,0.16971290111541748,636.5283564503804,200.03200586076184,416.70366572026563,0.9059948921203612,570.8328423953601,-238.20097018352428,364.0130980522316,0.7709445357322693,812.9893301206862,247.9721413304425,222.3858084276218,0.9443129897117616,720.1955129907285,-247.80108916376687,149.72662539408051,0.7056651115417479,435.66523321410864,137.6857198292201,170.08084644604196,0.03838047385215759,403.402986294347,-108.65287020383208,202.5218913030397,0.7835460305213928,777.7029374203914,131.3731849748649,42.58240507660804,0.08765420317649841,729.0594160373206,-130.8420078243444,77.11741849435495,0.13808578252792358,513.7046249115431,173.44308517131353,-524.6750356785321,0.013248413801193236,751.7031837405696,-46.63730894750182,-145.0284276420054,0.01829826831817627,1759.4864650562808,1705.0413575515518,4.896706988743844,3.9568548779801698,,,,,1761.12,977.3161962008127,7.043172045024624,179.85,,,,,2640.136223123817,858.9759542683499,6.636948921206908,167.93331993426094,1480.7830241557886,867.2667069887439,7.553293011256156,268.61,1550.179610178301,868.9534139774878,7.313293011256156,268.61,1761.0,1025.5432660882514,8.150120966231531,179.85,1760.73,1126.7897311445324,7.6,179.85,1760.64,1161.7197311445325,7.57,179.85,2630.703561866724,872.0080376172908,7.450241932463063,105.28090060963032,1760.603293011256,1176.1697311445325,7.559758067536937,179.85,2442.9103898216995,874.19,7.193172045024624,89.83,1576.5003359756895,869.5934139774878,9.140241932463065,268.61,1760.57,1190.6930241557886,7.456586022512312,179.85,267.69344090049253,2098.0603628986946,8.086586022512313,96.98,1754.623293011256,1850.6827822233251,7.181451594778383,179.0,114.99026885546786,2130.7175537523644,8.026948921206909,106.01,,,,,4a,11,1568378102
27625,27625,862.2658033356433,1568379010.3522253,862.2658033356433,,573.8827044685047,-41.33523393532389,653.9733693908505,0.9976127743721008,611.3305652801412,-21.242559177725852,725.3523119444469,0.8901041746139526,618.3495877960603,-71.52244191204315,709.8964867043492,0.7541791200637817,500.5070988607969,28.74348658683505,712.8465470089823,0.5363995432853699,564.9320455141145,-120.00977867511398,703.5910936731163,0.3378652334213257,480.4872723766266,102.66023642864971,608.5757159708812,0.7804442644119263,451.46043557648386,-160.59901178966257,579.5540546835688,0.5903803706169128,620.6371239535812,196.6740189388636,423.3812906224411,0.9272351264953612,562.841068716551,-239.42326173665475,362.6601935653995,0.8435609340667725,809.5248402642366,250.09562928121244,222.66102039646333,0.9239821434020996,719.9308256673152,-246.7995934640587,150.3546731174676,0.7509732246398926,432.10318739685164,123.0391656841108,161.85418286862694,0.02118620276451111,413.0164428983441,-111.13261567357564,200.67424231336258,0.2058340311050415,788.4525885745775,130.4662410496546,65.8677498944171,0.039496749639511115,700.9215268191106,-142.80455940692426,92.42298086001101,0.1828552484512329,497.4225769710241,171.70682370871918,-537.8198863075402,0.01834261417388916,786.8916612003022,-51.51434016446664,-20.69088444536311,0.08166879415512085,1759.5029016678213,1705.2024363446521,4.893419666435675,4.213266018017283,,,,,1761.12,977.082796316933,7.056321334257298,179.85,,,,,2640.172383669208,858.762278318319,6.613937665049732,168.20616768583892,1480.5364749826754,867.2634196664357,7.556580333564324,268.61,1549.9396356498044,868.9468393328714,7.316580333564325,268.61,1761.0,1025.2769929812898,8.140258999307028,179.85,1760.73,1126.5398946491114,7.6,179.85,1760.64,1161.4698946491114,7.57,179.85,2630.956685684453,871.8962686588129,7.430517998614055,105.75098769969836,1760.6065803335641,1175.9198946491115,7.579482001385944,179.85,2443.150364350196,874.19,7.206321334257296,89.83,1576.2011896456463,869.5868393328714,9.120517998614057,268.61,1760.57,1190.4464749826755,7.463160667128649,179.85,267.95642668514597,2098.0307769979213,8.093160667128647,96.98,1754.6265803335646,1850.4559569840617,7.063107991684332,179.0,115.24010535088864,2130.645232661585,8.003937665049731,106.01,,,,,4a,11,1568378102
