,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,Q_in-J_out.2_x,Q_in-J_out.2_y,Q_in-J_out.2_speed,Q_in-J_out.2_angle,Q_in-J_out.3_x,Q_in-J_out.3_y,Q_in-J_out.3_speed,Q_in-J_out.3_angle,Q_in-J_out.4_x,Q_in-J_out.4_y,Q_in-J_out.4_speed,Q_in-J_out.4_angle,Q_in-J_out.5_x,Q_in-J_out.5_y,Q_in-J_out.5_speed,Q_in-J_out.5_angle,K_in-H_out.7_x,K_in-H_out.7_y,K_in-H_out.7_speed,K_in-H_out.7_angle,K_in-H_out.8_x,K_in-H_out.8_y,K_in-H_out.8_speed,K_in-H_out.8_angle,K_in-H_out.9_x,K_in-H_out.9_y,K_in-H_out.9_speed,K_in-H_out.9_angle,H_in-K_out.8_x,H_in-K_out.8_y,H_in-K_out.8_speed,H_in-K_out.8_angle,K_in-H_out.10_x,K_in-H_out.10_y,K_in-H_out.10_speed,K_in-H_out.10_angle,Q_in-J_out.6_x,Q_in-J_out.6_y,Q_in-J_out.6_speed,Q_in-J_out.6_angle,Q_in-J_out.7_x,Q_in-J_out.7_y,Q_in-J_out.7_speed,Q_in-J_out.7_angle,Q_in-J_out.8_x,Q_in-J_out.8_y,Q_in-J_out.8_speed,Q_in-J_out.8_angle,Q_in-J_out.9_x,Q_in-J_out.9_y,Q_in-J_out.9_speed,Q_in-J_out.9_angle,H_in-K_out.9_x,H_in-K_out.9_y,H_in-K_out.9_speed,H_in-K_out.9_angle,K_in-H_out.11_x,K_in-H_out.11_y,K_in-H_out.11_speed,K_in-H_out.11_angle,Q_in-J_out.10_x,Q_in-J_out.10_y,Q_in-J_out.10_speed,Q_in-J_out.10_angle,Q_in-J_out.11_x,Q_in-J_out.11_y,Q_in-J_out.11_speed,Q_in-J_out.11_angle,K_in-H_out.12_x,K_in-H_out.12_y,K_in-H_out.12_speed,K_in-H_out.12_angle,W_in-P_out.0_x,W_in-P_out.0_y,W_in-P_out.0_speed,W_in-P_out.0_angle,W_in-P_out.1_x,W_in-P_out.1_y,W_in-P_out.1_speed,W_in-P_out.1_angle,conflict_4a_x,conflict_4a_y,conflict_4a_speed,conflict_4a_angle,W_in-P_out.2_x,W_in-P_out.2_y,W_in-P_out.2_speed,W_in-P_out.2_angle,scenario,participant_id,source_file
30055,30055,938.7681118324033,1568978689.5005472,938.7681118324033,-104.17066036708609,586.7816894779534,32.44773745026972,548.2103067662722,0.993602693080902,593.6451316820802,63.72906120957429,591.2893066310894,0.9834269285202026,592.0860176844815,9.284707061059613,588.2914745692854,0.9849127531051636,561.585620924492,120.4502348709704,593.0698968310122,0.9157626628875732,591.454092318905,-30.681303276746238,606.2387776421908,0.4712657332420349,470.14783916134473,155.64849549658803,456.23861847093735,0.924457848072052,471.1086841638651,-81.3656631667899,478.70337758550994,0.8191153407096863,650.6202592979182,268.9650063947852,343.8942407086641,0.938304603099823,540.6012323125218,-186.6988416231501,306.3558328766353,0.8685920238494873,824.2048812977253,257.8147782409128,225.6504906895797,0.9737811088562012,725.8081530296116,-218.0809808853706,181.81549988131508,0.7630901336669922,580.1274804834269,122.60884720681557,132.39687805263694,0.3914874196052551,423.3744558748169,-52.674996271213395,123.02727569833515,0.6046990752220154,743.1079131094573,170.07013608514762,12.571887290031269,0.004265964031219482,485.9383020628873,-56.79078005131382,-137.98782908548668,0.08531609177589418,283.86040652467807,204.2921852670641,-710.5704124277486,0.005019217729568482,416.92318112407617,-84.24416338368991,-592.7699510854195,0.004044592380523682,1762.351454617876,1760.5928808793333,4.493622366480617,341.5454821776588,,,,,,,,,1760.79,778.6232171731784,7.023622366480616,180.37,1760.88,792.5032171731784,7.0608670994418485,180.37,,,,,2723.3505591620155,643.3985737385428,7.5531888167596914,138.41,2659.478978931845,745.1832171731786,7.173188816759692,166.91,1457.4314829742948,866.6963776335194,8.160433549720924,268.61,2656.298978931845,758.8532171731786,7.154489465922465,166.91,1760.97,806.3732171731784,7.041454617875995,180.37,1761.08,993.9582941575352,8.106811183240307,179.85,1760.55,1195.778727707256,7.732755267038767,179.85,1760.27,1305.016405989938,7.082755267038768,179.85,1498.1669935083726,867.6895664502789,9.006811183240305,268.61,2427.030838743023,874.15,7.57188816759692,89.83,1760.23,1318.916405989938,7.057678282682158,179.85,1760.14,1355.4719165240156,7.841300649162773,179.85,2411.7444611095034,874.1,7.6236223664806175,89.83,489.58938412514715,2094.34,8.843188816759694,89.67,308.25981767486803,2094.9427552670386,9.168699350837228,92.82,1755.9991329005582,1759.7100283564187,6.996377633519384,181.14489465922463,193.62997164358129,2109.8578322513954,7.016811183240308,102.2,4a,25,1568977693
30056,30056,938.8,1568978689.5326135,938.8,-82.43539627604213,595.1677841301131,35.45327870865508,549.6424492077562,0.9929136037826538,586.8995721359853,66.55048108585615,586.6993867377955,0.9764816761016846,597.8566861484634,10.011859961525277,592.4813856393963,0.9450082778930664,572.8260820926735,120.80964699502803,603.918349527996,0.775299072265625,597.898760092504,-28.245744674080683,611.6262420789294,0.4375126361846924,467.6615114305182,160.28702737292804,457.25901502727953,0.9150177836418152,461.32504476086785,-80.08897059677236,478.9709159978924,0.7806272506713867,646.9379257684714,269.1267685955998,341.80667244443987,0.9364323616027832,525.5649768021498,-183.1342052495279,294.88967042328045,0.9140256643295288,814.2649017943068,259.4498801947721,219.250238086246,0.9788839221000672,731.2856546596564,-208.85149014751443,177.43589699851486,0.919053316116333,572.5069294852782,123.7735322509898,129.0616477272772,0.2927151322364807,422.06127469441594,-57.92053853135662,128.6000748302009,0.5630004405975342,694.3215718310779,176.84889682994842,-57.37652571896388,0.006901770830154419,506.2116228413268,-57.577407017465106,-120.49013700332613,0.13151434063911438,325.42234844949945,184.98480499772887,-677.7936556347589,0.002613753080368042,412.57042295845656,-83.67979197903618,-598.1212552175759,0.002531766891479492,1762.31,1760.73,4.5,341.74,,,,,,,,,1760.79,778.4,7.03,180.37,1760.88,792.28,7.08,180.37,,,,,2723.51,643.22,7.55,138.41,2659.53,744.96,7.17,166.91,1457.17,866.69,8.17,268.61,2656.35,758.63,7.18,166.91,1760.97,806.15,7.0,180.37,1761.08,993.7,8.11,179.85,1760.55,1195.53,7.72,179.85,1760.27,1304.79,7.07,179.85,1497.88,867.68,9.01,268.61,2427.27,874.15,7.54,89.83,1760.23,1318.69,7.08,179.85,1760.14,1355.22,7.87,179.85,2411.99,874.1,7.63,89.83,489.87,2094.34,8.84,89.67,308.55,2094.93,9.14,92.82,1755.98,1759.49,6.99,181.4,193.85,2109.81,7.02,102.2,4a,25,1568977693
30057,30057,938.8327920196506,1568978689.5659385,938.8327920196506,-82.36747504517368,595.4167013009983,38.82533472277296,550.694224902493,0.99235200881958,595.0760390216439,73.2548331387418,588.3923293422768,0.9926931858062744,594.0516342475606,14.39598262054357,592.708265792092,0.9500280618667604,568.0429425124787,123.43795328948246,601.6618167565392,0.7517474889755249,590.5365595520275,-27.130858163679928,609.1953058026606,0.4411160945892334,467.49187357913286,162.78938034683492,457.4288713760257,0.916764497756958,468.1297693025506,-65.86823709859921,472.4406578852952,0.7840596437454224,639.6028396556284,272.7937014367677,335.4086509124174,0.9229097366333008,537.1915841351413,-187.14111082243625,290.92395778176086,0.9289730787277222,823.1091000154453,258.66506998613386,227.12325051691937,0.9780128002166748,740.1656850461502,-212.76973701418945,184.842412422282,0.8552192449569702,586.5823525885213,118.6279120525447,138.21992729645947,0.3534358143806457,431.5540013759783,-59.092477959916856,117.75366426184307,0.3377782106399536,645.5503034164423,162.6106244805756,-108.32214733448777,0.02213379740715027,570.0260923486513,-55.434592291899605,-83.19659552798672,0.04219043254852295,346.27719936716386,200.75331426601062,-664.1169856894597,0.003458768129348755,416.0526551844504,-82.24621308968364,-590.0995071507433,0.003895193338394165,1762.2673703744545,1760.8742848864626,4.522954413755435,341.91379770414835,,,,,,,,,1760.7867207980346,778.1704558624457,7.03,180.37,1760.876720798035,792.0471766604805,7.0767207980349385,180.37,,,,,2723.6772393002184,643.0330854879915,7.579512817685559,138.41,2659.582467231441,744.7304558624456,7.183116807860247,166.91,1456.9043846408301,866.68344159607,8.153603990174691,268.61,2656.402467231441,758.4004558624457,7.193116807860247,166.91,1760.9667207980347,805.9171766604805,7.039350423580745,180.37,1761.08,993.4311054388651,8.119837605895189,179.85,1760.553279201965,1195.2775014486901,7.729837605895186,179.85,1760.27,1304.5571766604805,7.060162394104814,179.85,1497.5848718231446,867.6734415960698,9.013279201965062,268.61,2427.519219349345,874.15,7.5498376058951875,89.83,1760.2332792019654,1318.4571766604804,7.086558403930124,179.85,1760.14,1354.9642222467253,7.856883192139753,179.85,2412.23594014738,874.103279201965,7.593928778384317,89.83,490.1651281768556,2094.3432792019653,8.872792019650621,89.67,308.85168658078567,2094.9136039901746,9.159675211790374,92.82,1755.9570455862447,1759.2604558624453,6.996558403930124,181.66233615720498,194.07298573362428,2109.760811970524,7.026558403930124,102.2,4a,25,1568977693
30058,30058,938.866133016772,1568978689.5998213,938.866133016772,-73.67111080670641,590.2318462895994,44.006432838363715,553.7529489980187,0.9920082092285156,582.6299785605919,71.55848662541139,585.6012337980868,0.9553358554840088,590.7062498929778,17.123121220149212,589.694390194703,0.9335123300552368,563.869725406662,123.58456801126532,603.8029847122089,0.7422964572906494,594.2218203653016,-24.613445336924485,612.2282954162238,0.5415528416633606,457.059250532705,160.2418809752586,455.86602979967313,0.929951012134552,472.8452935197623,-67.61780606934846,474.9963805192292,0.7313799858093262,641.9062073724342,272.73838949499094,339.2722521095128,0.9138410091400146,569.0260409910787,-182.70520292528042,306.65936017888083,0.9165502786636353,814.4653235720473,259.08398336132007,218.68407200887367,0.9790974855422974,739.2587677371364,-214.61884130287032,179.08267945581872,0.8587207794189453,568.0974965488753,116.92185053769163,115.48071490530475,0.4500277042388916,424.3186170108705,-61.32648256598372,102.9383733989641,0.3964823782444,398.5507819225956,228.22635110451918,-373.6337904488785,0.004467666149139404,667.7226847101664,-51.56322402173939,-16.46274148802965,0.04329213500022888,358.1439410171247,234.40820377671199,-660.2528418925398,0.002541512250900269,409.675104909629,-107.55101765128023,-593.9076210563352,0.0033839941024780273,1762.2240270781965,1761.020985273797,4.546293111740409,342.09050498889167,,,,,,,,,1760.7833866983228,777.9370688825958,7.03,180.37,1760.8733866983227,791.8104555809188,7.073386698322799,180.37,,,,,2723.8472783855373,642.8430418043995,7.6095197150948115,138.41,2659.6358128268357,744.497068882596,7.196453206708805,166.91,1456.6343225641467,866.6767733966457,8.136933491613993,268.61,2656.4558128268354,758.1670688825958,7.206453206708804,166.91,1760.9633866983231,805.6804555809188,7.079359620126415,180.37,1761.08,993.1577092624697,8.129839905031604,179.85,1760.5566133016769,1195.0207757708556,7.739839905031603,179.85,1760.27,1304.3204555809184,7.050160094968397,179.85,1497.284802849052,867.6667733966457,9.0166133016772,268.61,2427.772610927467,874.15,7.559839905031604,89.83,1760.2366133016772,1318.2204555809187,7.0932266033544025,179.85,1760.14,1354.7041624691785,7.843546793291195,179.85,2412.48599762579,874.1066133016773,7.557253681550787,89.83,490.4651971509481,2094.3466133016773,8.906133016772012,89.67,309.1584237543025,2094.896933491614,9.179679810063208,92.82,1755.9337068882596,1759.0270688825958,7.003226603354403,181.92906413417612,194.2997045140497,2109.710800474842,7.033226603354403,102.2,4a,25,1568977693
30059,30059,938.9,1568978689.6342387,938.9,-77.50219465130013,589.6432986820408,42.219549762354326,554.3100919129083,0.9913756847381592,589.92912731869,69.49719881431294,589.3171324103051,0.9569990038871764,596.0443354183022,16.246862614704284,592.346785950127,0.923594057559967,566.7318428683277,123.78948671935456,601.4586078488389,0.7965433597564697,582.8428335072006,-24.173035584194693,607.6531799729718,0.5018354058265686,456.5693938705088,167.51917701223405,455.5678941784398,0.9183255434036256,477.5012126789716,-67.92922810731517,477.0459159786576,0.7420344352722168,632.0691578381725,273.5114850327724,339.3344623593796,0.9868717193603516,562.3872640139683,-182.40781677114532,305.0325019488198,0.9347510933876038,812.3232600120399,256.2108179876081,221.29730699287362,0.9719008803367616,731.1171855837688,-215.56773733250412,175.34086992053898,0.7905783653259277,570.0431771510415,119.22614162212034,109.28848741192051,0.5096695423126221,429.6857580964546,-59.99485539827549,105.55946504407,0.3673983812332153,463.397196428329,184.71003872864682,-336.1793458860574,0.013165503740310669,732.3308744938164,-55.5500090002519,28.67642630571532,0.07176148891448975,491.9946996473939,184.65353649597282,-518.3961427697734,0.002129435539245605,398.7017144230585,-129.83372988474363,-602.6574644865285,0.0020234882831573486,1762.18,1761.17,4.57,342.27,,,,,,,,,1760.78,777.7,7.03,180.37,1760.87,791.57,7.07,180.37,,,,,2724.02,642.65,7.64,138.41,2659.69,744.26,7.21,166.91,1456.36,866.67,8.12,268.61,2656.51,757.93,7.22,166.91,1760.96,805.44,7.12,180.37,1761.08,992.88,8.14,179.85,1760.56,1194.76,7.75,179.85,1760.27,1304.08,7.04,179.85,1496.98,867.66,9.02,268.61,2428.03,874.15,7.57,89.83,1760.24,1317.98,7.1,179.85,1760.14,1354.44,7.83,179.85,2412.74,874.11,7.52,89.83,490.77,2094.35,8.94,89.67,309.47,2094.88,9.2,92.82,1755.91,1758.79,7.01,182.2,194.53,2109.66,7.04,102.2,4a,25,1568977693
30060,30060,938.9324902348633,1568978689.6667821,938.9324902348633,-104.53664545615787,586.4891343090031,40.93536679035225,549.6885294884146,0.992362380027771,591.3593358079693,70.14282603971512,592.2887912266829,0.9573143720626832,595.4618944343075,16.258980527945386,595.0084982019491,0.9459384679794312,564.6966329856095,129.12322024542772,596.1578123025356,0.8905487060546875,578.0466352746155,-21.81712981631307,602.6258812265829,0.4039311110973358,460.98789911287736,164.1802767696037,458.49777944912086,0.9197425842285156,470.1498389265117,-64.45926310086493,472.97020848078483,0.777174711227417,622.3702807538402,274.87167378402137,336.8205009123357,0.9866813421249392,567.8861815807406,-183.19394943510727,304.60681326580465,0.9244711399078368,812.9665887647197,256.85509498372284,219.7817834015401,0.9735015034675598,724.6757679563701,-212.08419505652446,167.08067053735888,0.8844702243804932,542.0854117056795,122.3042202607618,109.78296765257528,0.40386340022087097,449.7411819537458,-60.96424228049682,120.25616333969444,0.3530992269515991,540.7961494180336,162.70167454063142,-234.26206691263766,0.05768999457359314,744.8116915346651,-61.21904426143571,39.22036543058428,0.1100177764892578,549.739227232629,186.6531907156381,-461.03157365453285,0.0015223324298858645,443.89803723489473,-133.4549704902951,-560.2338321275212,0.003543347120285034,1762.1377626946778,1761.3162060568845,4.582996093945273,342.40320996293906,,,,,,,,,1760.78,777.4693193324713,7.0559921878905465,180.37,1760.87,791.3393193324713,7.066750976513682,180.37,,,,,2724.182451174316,642.4648056612799,7.623754882568408,138.41,2659.758229493213,744.0390664029304,7.21,166.70206249687564,1456.0935800741213,866.6635019530272,8.145992187890545,268.61,2656.5652333992675,757.7058173794439,7.1940078121094535,166.91,1760.96,805.2093193324713,7.110252929541045,180.37,1761.08,992.6168290976084,8.123754882568411,179.85,1760.56,1194.5098251915535,7.730505859082091,179.85,1760.27,1303.8493193324714,7.069241211376864,179.85,1496.6875878862313,867.6535019530272,9.007003906054727,268.61,2428.2736767614747,874.15,7.553754882568409,89.83,1760.24,1317.7493193324715,7.103249023486318,179.85,1760.14,1354.183327144581,7.836498046972637,179.85,2412.98692578496,874.11,7.539494140917909,89.83,491.0591630902823,2094.35,8.93675097651368,89.67,309.765661137255,2094.867003906055,9.183754882568408,92.82,1755.8482685537601,1758.5690664029305,7.032743164404228,182.89854004955842,194.75418262055595,2109.6112646477054,7.033501953027363,102.2,4a,25,1568977693
30061,30061,938.9666095397233,1568978689.7009573,938.9666095397233,-77.58065075265152,586.0296023995812,40.47698383893156,549.944322293358,0.9909048080444336,590.4856283925078,73.69025271671909,590.4919030168427,0.991135835647583,594.6785789899286,16.2497133090557,596.8802974072662,0.9364829063415528,567.0238352068043,123.96891818179378,599.7527770474087,0.7589935660362244,576.2031263993449,-20.685867371857377,602.1205298422598,0.3958002030849457,465.5774422949997,163.40964802116238,460.38669108178215,0.8998947143554688,477.98772986131087,-62.313982904640405,475.4080380167884,0.7674803733825684,640.5444153984475,274.1932995563224,338.7953942503962,0.9062499403953552,541.3049359852928,-174.150935105066,293.2448714302035,0.9001107215881348,813.7671608585512,258.7874274627761,218.1748456480046,0.964836359024048,743.16098373618,-208.5858522865479,175.04182961876552,0.8301130533218384,527.0329630470917,121.56732618440222,115.15979233633611,0.36274608969688416,451.3671951868672,-62.03319179882747,123.7774126799971,0.33995702862739563,698.5269123334067,146.44389294254887,-73.87055746376336,0.1081865131855011,713.6801730081041,-69.97157543488895,21.961364226974663,0.19641146063804624,566.9930060674046,188.1951477532219,-442.9296424865223,0.004610121250152588,455.19528014749017,-136.82701760239343,-551.7857242139742,0.002896368503570557,1762.0934075983594,1761.4697429287555,4.5966438158893785,342.5430991128661,,,,,,,,,1760.78,777.2270722679635,7.083287631778755,180.37,1760.87,791.0970722679635,7.063339046027656,180.37,,,,,2724.353047698617,642.2703256235764,7.606695230138277,138.41,2659.8298800334187,743.8070551298807,7.21,166.48369894577,1455.8138017742676,866.6566780920552,8.173287631778754,268.61,2656.6232362175297,757.4703941759082,7.166712368221245,166.91,1760.96,804.9670722679635,7.100017138082968,180.37,1761.08,992.34046272824,8.106695230138277,179.85,1760.56,1194.2471065441296,7.710034276165934,179.85,1760.27,1303.6070722679635,7.099948585751099,179.85,1496.3805141424891,867.6466780920553,8.993356184110624,268.61,2428.529571547926,874.15,7.536695230138277,89.83,1760.24,1317.5070722679636,7.1066609539723435,179.85,1760.14,1353.9137846361848,7.843321907944689,179.85,2413.2462325018987,874.11,7.5599657238340665,89.83,491.3628249035386,2094.35,8.933339046027655,89.67,310.0761468114833,2094.853356184111,9.166695230138279,92.82,1755.7834418745254,1758.3370551298804,7.056626677806411,183.63210510405403,194.98960582409177,2109.5600856904152,7.026678092055311,102.2,4a,25,1568977693
30062,30062,939.0,1568978689.7344027,939.0,-100.69384322915545,589.2427847565245,43.1607738847595,554.4987954182493,0.9925808906555176,585.2098534225611,75.21677582708952,590.7018428722556,0.9951667785644532,596.8743874958589,19.915871406628504,601.3882209489991,0.9453974962234496,567.4507439246322,123.30900268332321,600.1828519190008,0.7502434253692627,569.1900467911635,-18.818778021043894,600.764415590957,0.4375225007534027,479.8976520715036,158.37740822986132,467.12594803094396,0.9320289492607116,473.0454739643913,-73.84786071064838,477.2580503738202,0.954120397567749,638.6931828882963,277.7568206781562,336.4824338904097,0.8802458047866821,542.2273135429648,-164.06740111046778,307.3550867483827,0.6287591457366943,813.1881541146231,259.5260792302395,219.55511575370065,0.9692624807357788,732.6809774316953,-216.44908257680646,183.5918864704284,0.6872563362121582,500.3713693929584,107.96427353177313,114.90829539029104,0.41490596532821655,463.1166969492464,-65.81239568536873,132.11881889860774,0.6986222863197327,810.4841559602204,173.03238635666915,42.25958714435569,0.0027129948139190674,780.7792262341335,-73.2767083460511,68.534419297435,0.06982001662254332,489.5904797911844,233.5290245337183,-522.4847514729863,0.004927158355712891,671.5776216668179,-93.06220867918744,-334.03228685239134,0.0030604302883148193,1762.05,1761.62,4.61,342.68,,,,,,,,,1760.78,776.99,7.11,180.37,1760.87,790.86,7.06,180.37,,,,,2724.52,642.08,7.59,138.41,2659.9,743.58,7.21,166.27,1455.54,866.65,8.2,268.61,2656.68,757.24,7.14,166.91,1760.96,804.73,7.09,180.37,1761.08,992.07,8.09,179.85,1760.56,1193.99,7.69,179.85,1760.27,1303.37,7.13,179.85,1496.08,867.64,8.98,268.61,2428.78,874.15,7.52,89.83,1760.24,1317.27,7.11,179.85,1760.14,1353.65,7.85,179.85,2413.5,874.11,7.58,89.83,491.66,2094.35,8.93,89.67,310.38,2094.84,9.15,92.82,1755.72,1758.11,7.08,184.35,195.22,2109.51,7.02,102.2,4a,25,1568977693
30063,30063,939.0330823748333,1568978689.7676337,939.0330823748333,-81.20517492465942,585.1478676523328,43.81704318018815,552.9596409943945,0.9925674796104432,592.7547306706116,74.75242127133683,593.7424565297002,0.9941675066947936,597.1829412160736,20.55105939137779,601.5032418438307,0.9471883773803712,567.7342398396718,122.3048573149512,599.6758258025742,0.7820439338684082,567.0238552058811,-16.655869775289588,600.7753434344734,0.492499440908432,480.69743444752436,164.11336698438012,469.30972217314,0.8882910013198853,472.95681048126363,-74.87621025184413,476.7167300991208,0.9576427936553956,639.1954060189156,275.81357967094203,345.89286048708715,0.9869135022163392,530.0786604415308,-167.67137567905468,299.3419282717302,0.955638587474823,820.2090154095935,260.77835905664864,224.4012186878162,0.9617618918418884,720.5343110587169,-219.11835692515763,180.1240679794276,0.6720952391624451,484.3797723118492,104.96819355376024,104.16390206678469,0.5006155967712402,473.7419329892527,-66.29411282908032,147.38617096859537,0.72825026512146,811.4713662194654,150.57618963169972,58.842056803755035,0.01928377151489257,815.972886525917,-74.610659997304,94.81040094138504,0.04865705966949463,517.4813546381118,189.15415539605144,-494.1225926354371,0.011860042810440063,769.1502073646777,-72.11394287621283,-236.40019034530533,0.005161702632904053,1762.0069929127167,1761.7655624492663,4.6066917625166734,342.7957883119164,,,,,,,,,1760.7766917625167,776.7551151386838,7.11,180.37,1760.866691762517,790.6251151386838,7.0732329499333035,180.37,,,,,2724.6854118741658,641.8947387009338,7.573458812583366,138.41,2659.9893224120497,743.3616563261005,7.1934588125833665,165.73406552770115,1455.2687245263671,866.6433835250333,8.183458812583366,268.61,2656.732931799733,757.0084233761671,7.166465899866611,166.91,1760.9566917625168,804.4951151386838,7.09,180.37,1761.0833082374832,991.8020327638504,8.103232949933307,179.85,1760.56,1193.735265713784,7.6866917625166735,179.85,1760.2733082374832,1303.1384233761669,7.100225862650063,179.85,1495.7822586265006,867.6333835250333,9.009774137349938,268.61,2429.031426048733,874.15,7.526616474966652,89.83,1760.24,1317.0318069012005,7.113308237483326,179.85,1760.14,1353.3919574763006,7.830150575100043,179.85,2413.748117811249,874.11,7.58,89.83,491.95443313601606,2094.3533082374834,8.923383525033348,89.67,310.6810496109827,2094.823458812584,9.133458812583367,92.82,1755.6339858254335,1757.8949645635835,7.056842337616716,185.29946415771462,195.44826838634955,2109.4603764377507,7.039849424899957,102.2,4a,25,1568977693
30064,30064,939.066546646476,1568978689.8012486,939.066546646476,-77.5005504515833,588.5343040794057,43.7350784675392,556.1985342810106,0.9929714798927308,581.1899864364649,76.78441098290129,588.8619871225075,0.9952579736709596,593.6815084903051,20.746425654909295,600.4104099865181,0.9456374645233154,563.576251140701,123.5106800544113,598.6448198778376,0.7902227640151978,568.3076604315374,-21.400431003337523,603.68058413678,0.6070514321327211,471.3793110708866,166.0335822886596,466.6332213638266,0.8815395832061768,482.132404020253,-80.5182508990989,480.3176661829167,0.9453880786895752,627.2401311924824,281.4300009870892,339.5113324448032,0.988224446773529,544.4552473101996,-170.1008744239164,302.21909736458815,0.9274935722351074,818.8022322454939,261.8316171939637,229.2226100010493,0.9607654809951782,737.6086482047548,-214.33961225678783,176.7154152801407,0.8277267217636108,479.6301049971746,104.09266433666521,103.49746229992478,0.3788272738456726,480.637845484924,-61.506398718123855,150.62722141819313,0.6559262871742249,772.6672625478552,139.2046768853503,40.76811158217015,0.024191170930862427,815.0439774311458,-77.65754255444887,98.93189117939524,0.021163284778594967,524.0515180568053,170.11278184190675,-487.41146943327004,0.0135422945022583,550.4355622444536,-108.54141472760062,-458.41368730963654,0.004185378551483154,1761.963489359581,1761.9128052444946,4.6033453353523885,342.91291326266634,,,,,,,,,1760.7733453353526,776.5175188100197,7.11,180.37,1760.8633453353525,790.3875188100196,7.086618658590443,180.37,,,,,2724.852733232381,641.7073387797337,7.556726676761944,138.41,2660.0796759454856,743.1407921332576,7.1767266767619455,165.19194432708701,1454.994317498896,866.6366906707048,8.166726676761945,268.61,2656.7864746343616,756.7741734746672,7.1932373171808885,166.91,1760.9533453353524,804.2575188100196,7.09,180.37,1761.0866546646475,991.5309721635437,8.116618658590445,179.85,1760.56,1193.4775908221338,7.683345335352389,179.85,1760.2766546646476,1302.9041734746672,7.070108018171498,179.85,1495.481080181715,867.6266906707048,9.0398919818285,268.61,2429.2857545132183,874.15,7.533309329295223,89.83,1760.24,1316.790864145372,7.116654664647611,179.85,1760.14,1353.1309361574865,7.810072012114332,179.85,2413.999099848571,874.11,7.58,89.83,492.2522651536374,2094.3566546646475,8.916690670704778,89.67,310.98557448293263,2094.806726676762,9.116726676761942,92.82,1755.546978719162,1757.6774467979053,7.033417347466723,186.2598887538644,195.6791718606852,2109.410180030286,7.059927987885668,102.2,4a,25,1568977693
30065,30065,939.1,1568978689.8348525,939.1,-73.64122836360376,582.8552176988403,44.216237105485106,558.1559907651158,0.9943697452545166,579.4669511087565,76.3532885997363,590.7661079186521,0.9974337816238404,592.0168632627239,21.86726790752432,603.5405071032693,0.9445505142211914,554.8114299976339,124.86694376410152,595.8574642396205,0.7940641045570374,571.429938750561,-22.675690225636448,607.5750763036854,0.6142142415046692,465.01538660202317,163.56006431429753,464.6462590061777,0.9219033718109132,477.5536287116,-76.51301854893995,479.4793113525119,0.9494872093200684,635.0880858147907,279.8929140851985,342.53704443328013,0.9868596792221068,554.5953858845106,-162.75480413947932,314.05876988930686,0.6242846250534058,816.8513261229544,264.5816323954042,222.613220647209,0.9638710021972656,732.4563462299408,-217.23959580159118,182.5722627651492,0.5316808819770813,489.0561304619042,106.83273790765854,100.5196962797036,0.477154940366745,490.18018201601234,-62.27023497484819,145.99556361389705,0.5952489972114563,785.660983424845,160.1506731403273,29.266090773828694,0.03544706106185913,833.2392542512489,-81.01055331758536,110.2237408081958,0.007801741361618042,516.9841560209284,157.83737399631232,-494.40302798023913,0.014851838350296019,683.9490683650557,-109.08980480681,-319.19868419799656,0.0049856603145599365,1761.92,1762.06,4.6,343.03,,,,,,,,,1760.77,776.28,7.11,180.37,1760.86,790.15,7.1,180.37,,,,,2725.02,641.52,7.54,138.41,2660.17,742.92,7.16,164.65,1454.72,866.63,8.15,268.61,2656.84,756.54,7.22,166.91,1760.95,804.02,7.09,180.37,1761.09,991.26,8.13,179.85,1760.56,1193.22,7.68,179.85,1760.28,1302.67,7.04,179.85,1495.18,867.62,9.07,268.61,2429.54,874.15,7.54,89.83,1760.24,1316.55,7.12,179.85,1760.14,1352.87,7.79,179.85,2414.25,874.11,7.58,89.83,492.55,2094.36,8.91,89.67,311.29,2094.79,9.1,92.82,1755.46,1757.46,7.01,187.22,195.91,2109.36,7.08,102.2,4a,25,1568977693
