,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,dlib_head_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,Q_in-J_out.6_x,Q_in-J_out.6_y,Q_in-J_out.6_speed,Q_in-J_out.6_angle,Q_in-J_out.7_x,Q_in-J_out.7_y,Q_in-J_out.7_speed,Q_in-J_out.7_angle,K_in-H_out.10_x,K_in-H_out.10_y,K_in-H_out.10_speed,K_in-H_out.10_angle,H_in-K_out.19_x,H_in-K_out.19_y,H_in-K_out.19_speed,H_in-K_out.19_angle,H_in-K_out.20_x,H_in-K_out.20_y,H_in-K_out.20_speed,H_in-K_out.20_angle,H_in-K_out.21_x,H_in-K_out.21_y,H_in-K_out.21_speed,H_in-K_out.21_angle,Q_in-J_out.8_x,Q_in-J_out.8_y,Q_in-J_out.8_speed,Q_in-J_out.8_angle,H_in-K_out.22_x,H_in-K_out.22_y,H_in-K_out.22_speed,H_in-K_out.22_angle,H_in-K_out.23_x,H_in-K_out.23_y,H_in-K_out.23_speed,H_in-K_out.23_angle,W_in-P_out.0_x,W_in-P_out.0_y,W_in-P_out.0_speed,W_in-P_out.0_angle,W_in-P_out.1_x,W_in-P_out.1_y,W_in-P_out.1_speed,W_in-P_out.1_angle,conflict_4a_x,conflict_4a_y,conflict_4a_speed,conflict_4a_angle,W_in-P_out.2_x,W_in-P_out.2_y,W_in-P_out.2_speed,W_in-P_out.2_angle,scenario,participant_id,source_file
28215,28215,881.7646313111684,1568811177.9995196,881.7646313111684,-87.65661385812047,,605.1643131983573,163.77917796532697,706.5477926490477,0.9969500303268432,584.9271422531269,196.534698140678,737.2935643501891,0.9976625442504884,614.6472141985299,138.89881428209094,760.2287442914462,0.9937833547592164,558.6324803896654,230.69306905893424,745.9042262721866,0.7534899115562439,540.2778270773441,87.93251131453438,755.600305986142,0.9685697555541992,492.99170294970713,276.92777307806205,597.7807495527825,0.9768184423446656,494.05223689623136,19.698374504465033,602.7490974173136,0.9071357846260072,571.2489148530118,353.1787244034632,389.05190608080665,0.1985004544258117,579.850362218251,-95.64204530467579,395.38879081885284,0.12028157711029053,782.0442152235485,357.12500114809615,244.3298712393789,0.6059373617172241,800.5475576961763,-77.86015066832255,265.64514651862555,0.7497409582138062,429.13082240630735,233.0884606334639,225.7298103803493,0.6094380021095276,459.136430256332,47.20646553620076,269.30918828428173,0.8155370950698853,596.2097861135693,270.90782982632703,-17.027117881219766,0.2044273316860199,755.8005003493913,5.220381472430144,151.87423536658534,0.6670573949813843,410.3961458595517,272.3098802851265,-609.3793022635891,0.004515886306762695,619.5215519721552,-41.54742952924275,-349.7945679935013,0.06755170226097107,1762.7341474755326,1662.3596196869587,5.14,355.69134798431264,1761.25,929.625265166237,7.4723156555842,179.85,1761.21,944.791728297354,7.44475808218212,179.85,2692.549619686959,682.5434333462886,8.4023156555842,142.36,,,,,1895.5357490018728,875.0035368688832,6.1241474755326415,269.55,1909.365749001873,875.11,6.12877878670104,269.55,1761.17,959.991728297354,7.47122121329896,179.85,1922.489285870756,875.2135368688832,6.129389393350519,269.55,1936.335749001873,875.3235368688833,6.109389393350519,269.55,178.9294929159451,2113.033053033248,6.9064631311168405,102.2,131.28351362046402,2126.0413479843132,8.41,106.01,,,,,,,,,4a,19,1568810250
28216,28216,881.8,1568811178.0353196,881.8,-87.19560363757928,,603.2275135055249,166.05511174793273,706.1897307803674,0.9975686073303224,582.6207771267848,198.1047829903576,741.1784213972875,0.997054934501648,613.7271150575033,141.24591032425576,761.0546752283211,0.9937087297439576,560.9069578564903,231.80652691879064,745.4212563646123,0.7173854112625122,542.1765241502836,92.61466208441188,756.6327769623413,0.9628549814224244,492.97817250244276,276.2398648466466,596.4609437812699,0.9760100841522216,493.2118267069477,23.255669842791963,604.4360856438525,0.910016655921936,571.8315264280827,353.18206210690164,386.53399507877464,0.14857983589172366,576.9999706181336,-93.61407944571823,397.6852343012698,0.11905395984649655,776.1939974530337,363.0516326348584,235.28597338361016,0.8056668639183044,799.9410099228206,-76.48624201569507,268.61038256413434,0.7083151340484619,431.5563105240556,238.8874362892707,223.97452298664658,0.6036170721054077,454.97678782565237,50.52744599179557,262.17991439096585,0.8644806146621704,692.489808458573,270.1137035541067,45.1288058864177,0.22413456439971924,838.3804795608055,7.54142797331985,195.5276185105953,0.5350047349929811,383.8242488154632,258.2133042562926,-644.8244155691326,0.012492597103118895,626.2040196490433,-46.52159044018484,-363.0694924668856,0.04806265234947205,1762.72,1662.54,5.14,355.61,1761.25,929.36,7.49,179.85,1761.21,944.53,7.42,179.85,2692.73,682.31,8.42,142.36,,,,,1895.32,875.0,6.11,269.55,1909.15,875.11,6.15,269.55,1761.17,959.73,7.45,179.85,1922.27,875.21,6.14,269.55,1936.12,875.32,6.12,269.55,179.17,2112.98,6.91,102.2,131.57,2125.96,8.41,106.01,,,,,,,,,4a,19,1568810250
28217,28217,881.8317715962567,1568811178.0664506,881.8317715962567,-89.99760331047945,,604.058224843471,170.10177176961676,708.4357893929448,0.9981656670570374,592.4377397582987,200.37452683474623,746.6970148240283,0.9963800311088562,616.7008576219555,146.68444537945342,763.4364985299048,0.9908158779144288,561.0256364690298,234.54777848222028,745.8660661217896,0.6631731986999512,534.9486910895675,96.89999590604576,752.8078460755928,0.971083402633667,493.06926297112886,282.58122857926463,596.2530201481711,0.9003738164901733,499.6267210933229,26.377838819298074,612.3024947487941,0.9803812503814696,572.158122461925,352.4688294369189,382.20182175920576,0.11551231145858765,578.6684347454061,-88.094214467737,388.2615007231017,0.724371612071991,776.7289855291214,360.69499871184127,240.22628248739025,0.6375882625579834,809.2650588461366,-81.33866814233087,270.08839382084483,0.6541062593460083,418.9529925959475,242.25837248403386,216.9926401976764,0.5843333601951599,450.0440187331109,41.707687673065365,230.7228178647186,0.1354697346687317,752.9179965816122,274.15094388377855,84.49610284940078,0.6521669030189514,835.9009788472272,15.412168354198176,188.42937336442856,0.3713018298149109,377.65460604602737,252.1243061728468,-654.6095732164711,0.010555416345596312,630.6673830126792,-49.45305688934695,-363.4101131581607,0.04595610499382019,1762.7041142018716,1662.7052123005346,5.1336456807486615,355.5623426056149,1761.25,929.1248901877003,7.480468521122991,179.85,1761.21,944.2917130280748,7.448594436631026,179.85,2692.8920351409092,682.1003074647057,8.404114201871653,142.36,,,,,1895.1261932628338,875.0,6.10364568074866,269.55,1908.9530161032087,875.11,6.1595314788770095,269.55,1761.17,959.4917130280749,7.44364568074866,179.85,1922.0761932628338,875.21,6.1272913614973215,269.55,1935.9230161032085,875.32,6.145417277005357,269.55,179.38604685454553,2112.9355197652408,6.932240117379688,102.2,131.8305270893049,2125.8869253286102,8.438594436631027,106.01,,,,,,,,,4a,19,1568810250
28218,28218,881.8656958834378,1568811178.099691,881.8656958834378,-89.86817265611782,,604.1426466055425,175.33909640490387,708.5514110140373,0.9985674023628236,578.9651712214865,205.69485220539772,741.6080191797362,0.9947198629379272,616.1394108582846,150.87508473652662,765.0510315279221,0.9884019494056702,556.2365206257563,237.21449352947883,743.0770482139546,0.6521108746528625,536.6288252539405,101.00567792697296,752.3875994898427,0.9800902605056764,489.6199074170209,285.6552622836562,593.1612594472542,0.8998823165893555,502.09092731701486,27.98396809793057,618.9942618824803,0.9772953391075134,578.4634763813606,350.5851626592139,382.5892157149359,0.12430626153945926,578.8911286286644,-89.26649792429713,386.77511182935166,0.6862079501152039,794.5071013198418,360.92095554265916,248.4006075897355,0.8003063201904297,803.6450810858996,-84.91767778071598,265.3752868982748,0.6859464049339294,411.5210729064777,243.19116600139537,213.98100333660432,0.6036721467971802,451.07189173350037,36.38806018322367,219.77983169062023,0.1456660032272339,767.054044734759,276.7742189185419,94.76999012566021,0.5407673716545105,849.0613387614898,22.49485462748629,192.243531309874,0.4126487970352173,354.4394502973517,273.55195480779787,-678.1596617568575,0.003162741661071777,619.5314799074207,-40.05270268633417,-381.5516279673394,0.03920409083366394,1762.6871520582808,1662.881618593877,5.126860823312421,355.5114561748432,1761.25,928.8738504625596,7.470291234968632,179.85,1761.21,944.0372808742158,7.479126295094106,179.85,2693.065049005533,681.8764071693098,8.387152058281051,142.36,,,,,1894.9192551110289,875.0,6.0968608233124195,269.55,1908.742685522685,875.11,6.169708765031369,269.55,1761.17,959.2372808742157,7.436860823312419,179.85,1921.8692551110291,875.21,6.113721646624841,269.55,1935.712685522685,875.32,6.172556706750318,269.55,179.6167320073777,2112.8880257631868,6.955987118406527,102.2,132.1087062441907,2125.808899468093,8.469126295094107,106.01,,,,,,,,,4a,19,1568810250
28219,28219,881.9,1568811178.1333034,881.9,,,597.3437190420884,180.01978364463238,705.3890357084242,0.9985455274581908,594.6865020609937,210.72292920743718,746.1027906204961,0.9939825534820556,613.4964316631896,155.4743590165399,762.1167518715373,0.9864373207092284,555.98239044246,243.97102877120705,744.7273436327955,0.7238122820854187,530.3666679256423,100.99509808142523,749.6887930967357,0.7996125221252441,491.5059988432541,286.93013279719844,598.5754052980408,0.9736475944519044,501.1555302537257,29.060439231386784,621.5688394405729,0.9724458456039428,579.2688820427097,360.2098272350323,368.66073826869086,0.7265219688415527,578.5788635819868,-87.38652981031855,387.18830566715036,0.7143718004226685,774.1370305400819,365.4965514009494,231.9848167447739,0.8779020309448242,810.6030460225619,-84.81976989524783,270.58784575484447,0.5372996330261229,416.83962182608116,243.91424143217742,220.92532370111,0.4922249019145966,441.9864277351162,32.850978071492484,217.44257029876945,0.09320658445358276,764.966937347862,280.4457987521754,107.5108789114514,0.4732920229434967,825.1705848829207,15.854532716591553,179.38969866869485,0.6786880493164062,328.3994057890197,284.62991853470197,-707.3826729226773,0.003274083137512207,609.6581749234963,-49.050545625268406,-397.1417755181327,0.04163631796836853,1762.67,1663.06,5.12,355.46,1761.25,928.62,7.46,179.85,1761.21,943.78,7.51,179.85,2693.24,681.65,8.37,142.36,,,,,1894.71,875.0,6.09,269.55,1908.53,875.11,6.18,269.55,1761.17,958.98,7.43,179.85,1921.66,875.21,6.1,269.55,1935.5,875.32,6.2,269.55,179.85,2112.84,6.98,102.2,132.39,2125.73,8.5,106.01,,,,,,,,,4a,19,1568810250
28220,28220,881.9332548092987,1568811178.1665225,881.9332548092987,-88.47149947163211,,604.5632060527503,184.29377920651558,710.904927766474,0.9983966946601868,589.8739761116287,215.54094416813808,745.3784224693911,0.9886096715927124,609.9715242707572,155.85727722435618,760.298521659052,0.97812819480896,566.4803622827421,246.94489211668358,747.5465709435562,0.6706403493881226,530.4030854657436,105.6774808110916,747.5209281743305,0.8945701718330383,487.5942664385642,287.5639853266363,596.6618467870784,0.9753499031066896,504.2804442022449,30.850923826079136,615.6889175376509,0.9274412393569946,573.8824563341337,355.5981814028698,371.1822307175158,0.09643900394439696,580.6776147171323,-86.05050847392289,392.1240163564896,0.7318029999732971,781.5554008579643,364.98024759506455,230.27015470809377,0.7527592778205872,804.5110004404021,-85.20558873908098,265.83636175409737,0.5105440616607666,398.910789613006,254.73936395177623,223.5536693234034,0.7900410294532776,439.2050141024623,31.033764563669692,214.44470127740382,0.09151935577392578,730.4262735327867,282.06730654586056,91.123115481626,0.10840126872062683,813.7163121515707,13.075077284629614,174.16034774976902,0.7029572129249573,385.1467873020654,283.30918816506403,-595.2971598990538,0.004586249589920044,602.4106536379128,-53.72226582284439,-407.97633847996696,0.030639022588729862,1762.6566980762805,1663.2295995274235,5.113349038140242,355.41344326698163,1761.25,928.3705889302589,7.4633254809298775,179.85,1761.21,943.5305889302589,7.483396152560968,179.85,2693.412925008354,681.4271927776981,8.399929328368911,142.36,,,,,1894.5071456632772,874.9966745190701,6.093325480929877,269.55,1908.3271456632772,875.1066745190701,6.15007067163109,269.55,1761.17,958.7305889302589,7.4699057711585475,179.85,1921.4538201823475,875.2066745190701,6.13325480929879,269.55,1935.293820182348,875.3166745190701,6.180047114420727,269.55,180.07613270323174,2112.7901177860517,6.976674519070121,102.2,132.6560384743903,2125.653513938613,8.476721633490849,106.01,,,,,,,,,4a,19,1568810250
28221,28221,881.9665754928636,1568811178.1998074,881.9665754928636,-94.51710710724024,,603.5921681230235,187.62451930913932,709.9083744913069,0.9982704520225524,585.7951576527048,221.83705838802257,744.4813721831381,0.9967830777168274,605.7908365020878,158.96319810279854,759.6760469881143,0.9813555479049684,571.1124831014077,251.6509552764349,751.4590022303897,0.6135373115539551,528.9848455785112,109.667676132894,750.0339650745758,0.9353265166282654,491.2491504226674,288.461465004333,599.0598519125701,0.9756714105606079,500.00435278002334,31.117764773846,614.0398077088214,0.9278767704963684,582.4730483535533,360.82566397620326,367.98128792422233,0.7110479474067688,580.9507540185385,-87.43609491627913,393.0559388155941,0.6928377151489258,776.1855030008536,364.2492682082233,233.0973274606045,0.8475742936134338,808.3867613916792,-84.95669778691874,269.18880478909284,0.6026330590248108,407.5290102790567,251.55157956131782,239.10809123616875,0.7715874910354614,440.68086728622535,30.973873113421806,216.80845912988065,0.0910625159740448,727.9837808998161,287.2717496318294,102.39423906773823,0.2713860869407654,835.5541779549345,8.845692381099166,189.3734821036176,0.577950119972229,426.58752101070365,283.23628780120174,-532.3621672538493,0.006409704685211182,587.4123203430989,-57.47170532648268,-426.42197149529164,0.0403098464012146,1762.6433698028545,1663.3995350136045,5.106684901427273,355.36679430999084,1761.25,928.1206838035228,7.466657549286363,179.85,1761.21,943.2806838035228,7.456739605709092,179.85,2693.586192562891,681.2039441978137,8.429917943577271,142.36,,,,,1894.303889493532,874.9933424507136,6.096657549286364,269.55,1908.123889493532,875.1033424507136,6.1200820564227305,269.55,1761.17,958.4806838035228,7.50989059143636,179.85,1921.2472319442454,875.2033424507136,6.1665754928636325,269.55,1935.0872319442456,875.3133424507138,6.160054704281819,269.55,180.3027133514727,2112.7401367607044,6.973342450713638,102.2,132.92260394290906,2125.5768763664137,8.453397154995455,106.01,,,,,,,,,4a,19,1568810250
28222,28222,882.0,1568811178.233196,882.0,-93.60073446341585,,606.9987923127883,192.53580580554387,711.369655453811,0.9977182149887084,587.1647498812954,225.47632564138704,741.370968727299,0.9978713989257812,605.2616702852004,163.91916305290619,760.1460221673162,0.9832644462585448,579.8086400650437,254.13763933555103,753.7023408628038,0.5298681259155273,534.7427740590805,115.95160619155962,755.0435451793393,0.9656910896301272,492.0236710876715,290.00633067432017,598.2510819925485,0.9780143499374392,502.8464895908592,35.38992459531452,617.6060737925895,0.9309383630752563,583.9832266062491,360.6720627604319,367.489829547829,0.7856011390686035,580.4758107917023,-87.92064144878864,394.2303951296013,0.7440325021743774,789.6328675048703,363.8202217736457,240.9608752731328,0.8698822259902954,810.9430385173877,-84.23690490359498,273.15836343532004,0.5513335466384888,415.5051929443754,253.22713731390374,250.1489650670776,0.7294193506240845,438.3227690856994,29.57873690865644,214.74972234572726,0.1021980047225952,726.2219451273337,292.8359173559038,112.07604405534326,0.4056944251060486,830.2598583278316,4.850858184129769,190.420954339305,0.6772117018699646,459.16869785841624,287.13470747127826,-491.0042550986712,0.00600239634513855,563.5031041696296,-56.74501524028077,-449.77425061557136,0.06889915466308594,1762.63,1663.57,5.1,355.32,1761.25,927.87,7.47,179.85,1761.21,943.03,7.43,179.85,2693.76,680.98,8.46,142.36,,,,,1894.1,874.99,6.1,269.55,1907.92,875.1,6.09,269.55,1761.17,958.23,7.55,179.85,1921.04,875.2,6.2,269.55,1934.88,875.31,6.14,269.55,180.53,2112.69,6.97,102.2,133.19,2125.5,8.43,106.01,,,,,,,,,4a,19,1568810250
28223,28223,882.0324622389918,1568811178.2664256,882.0324622389918,-87.20434727043829,,607.3395513172208,194.9550794317809,711.2233516744159,0.9969594478607178,581.1249597068562,227.4319484237027,736.6994420501835,0.9975308179855348,607.6165841058922,167.0851924533791,759.6692144877221,0.9853582382202148,571.5968871826703,256.8957873382582,750.4977461423912,0.4593254327774048,534.7301631737474,120.96828733626816,756.2874181228909,0.9699230194091796,482.9901121725927,293.16038810603743,595.5168446674923,0.9756928086280824,498.35553440122686,34.17602758131869,617.125731208768,0.9291279315948486,588.8323956223062,360.03858584082235,369.6465447147599,0.7902253866195679,576.1285427667098,-95.497714320501,394.3784487844117,0.5337863564491272,788.8989963695717,367.02589173273566,238.62473802645349,0.7974550724029541,797.7831178164344,-83.22712685413123,271.0986044162923,0.6574571132659912,426.0928869480494,241.6909067507073,242.8290684003276,0.2393823862075805,424.61256463670287,27.05996249617945,207.39194518703513,0.07947883009910582,716.7015534323475,316.9302192980544,153.8765543932888,0.6350278854370117,835.1739245481543,2.8710829762228887,195.4985434190326,0.743484616279602,501.8353556228258,283.36740225557725,-401.3858958734627,0.005512148141860962,525.1315171089409,-60.8978064292144,-480.9645063074418,0.1566634476184845,1762.6170151044034,1663.7355574188587,5.1,355.2810453132097,1761.25,927.6265332075608,7.495969791193522,179.85,1761.21,942.7897794314599,7.446231119495952,179.85,2693.9223111949595,680.7657492226533,8.427537761008098,142.36,,,,,1893.89873411825,874.99,6.10324622389919,269.55,1907.7219803421494,875.1,6.102984895596761,269.55,1761.17,957.9865332075607,7.520783984907286,179.85,1920.8419803421493,875.2,6.1805226566048574,269.55,1934.6819803421492,875.31,6.14,269.55,180.75074322514496,2112.641306641512,6.979738671697572,102.2,133.4561903597336,2125.4220906264195,8.43973867169757,106.01,,,,,,,,,4a,19,1568810250
28224,28224,882.0649936531227,1568811178.299726,882.0649936531227,-90.97073067859252,,608.4249611884477,196.68734274284765,709.2014927296782,0.9972518682479858,591.9417121070518,228.0255951658691,739.353310659503,0.9972653388977052,613.1457975533465,167.50129713066832,761.4681062231091,0.9866178035736084,569.5303605951498,258.06203128585116,749.229340981809,0.4599470794200897,545.3097666137588,122.44997142747074,762.0917746880734,0.9614892005920408,488.43112496319196,292.48247554821927,593.7703067196313,0.9777673482894896,498.1623547253817,37.17381789678495,616.7192057614408,0.939782977104187,584.4447981109331,359.9184965523674,368.3793697857402,0.8387632369995117,578.0078567810377,-93.90535529600723,400.883160829502,0.5155643820762634,800.4441783054193,365.3114795372078,247.8873126448675,0.8242042064666748,786.9461508831591,-83.71269546284718,263.1513353773189,0.713949978351593,429.57711428450216,237.5613772410469,240.7556703029519,0.2000645101070404,422.1343001781072,33.97027830799144,205.578188010246,0.007897168397903442,717.5711662366257,324.7560990107416,166.2980264075789,0.7296288013458252,776.0431230033101,1.9463472638292991,152.18936143372696,0.5048224925994873,558.7579763287597,276.11429287494394,-358.8431418306276,0.009642809629440308,493.09993008965375,-66.83938321470916,-497.91570383213684,0.23988452553749084,1762.6040025387506,1663.901467630926,5.1,355.2420076162527,1761.25,927.3825476015793,7.5219949224982035,179.85,1761.21,942.5490469668916,7.462496826561378,179.85,2694.084968265614,680.5510418893897,8.395006346877246,142.36,,,,,1893.697039350639,874.99,6.106499365312276,269.55,1907.5235387159512,875.1,6.115997461249102,269.55,1761.17,957.7425476015793,7.491505712189522,179.85,1920.6435387159515,875.2,6.161003808126347,269.55,1934.4835387159512,875.31,6.14,269.55,180.97195684123474,2112.592509520316,6.989498095936828,102.2,133.72294795560654,2125.3440152325056,8.449498095936828,106.01,,,,,,,,,4a,19,1568810250
28225,28225,882.1,1568811178.3355598,882.1,-93.4687817314924,,602.0065942751521,196.30907283694177,705.2667738721353,0.9972044229507446,585.7834673719408,228.2006825179808,736.3464295076993,0.9972332715988159,610.4442404029219,168.14020237058847,759.3784410188142,0.9879090785980223,569.8426958522098,257.99231516868497,747.2039039629434,0.4485045671463013,546.2466333986454,122.89204894540345,762.2721690213098,0.9673309326171876,497.63574963700654,291.68811894502704,596.0796053320672,0.8900893926620483,502.27614416632287,36.14258552603983,618.6488399895334,0.9373683929443359,589.0081199149787,359.3947139594639,369.69930176463305,0.8200371265411377,581.2775671183758,-91.41413638402426,401.55491533674524,0.6030929684638977,798.8997251411063,364.2384950046308,247.41271612769185,0.8228579759597778,804.728269087507,-81.88956746981711,276.0519016410269,0.6481114625930786,431.41994274984603,234.56783822151587,239.00613208293117,0.2343921065330505,420.12424495555257,28.65016165636262,206.2347413400031,0.05826735496520996,730.0846253248642,327.0988492790955,180.7533867028333,0.7363995909690857,829.1828942895733,-1.983510776486564,194.24955749402937,0.6142609119415283,583.5246813544272,267.83729134121467,-337.3865212049372,0.00595545768737793,482.5679478465525,-51.35775933874116,-512.9980363238567,0.02902400493621826,1762.59,1664.08,5.1,355.2,1761.25,927.12,7.55,179.85,1761.21,942.29,7.48,179.85,2694.26,680.32,8.36,142.36,,,,,1893.48,874.99,6.11,269.55,1907.31,875.1,6.13,269.55,1761.17,957.48,7.46,179.85,1920.43,875.2,6.14,269.55,1934.27,875.31,6.14,269.55,181.21,2112.54,7.0,102.2,134.01,2125.26,8.46,106.01,,,,,,,,,4a,19,1568810250
28226,28226,882.1315561441171,1568811178.3662958,882.1315561441171,-87.41729595012396,,601.4984606453054,196.61105692697384,705.2498200930193,0.9972531795501708,583.7033718090171,226.6179019746749,739.3927669518706,0.9971992373466492,610.3480175174268,168.71154839485897,759.0972618431254,0.9884036779403688,572.4762479360742,257.4442798538616,749.4997370043322,0.4436443150043488,539.416395371503,122.19373173879116,759.4431402490559,0.97068852186203,488.36117998269225,292.1347245667133,591.7136805782278,0.8904100656509399,497.8845676261264,37.840076301577646,618.0259071627559,0.9353364706039428,581.7178277523191,359.1041845478145,373.3557670699325,0.8954177498817444,583.8611974752054,-88.25570541073343,398.26385971741297,0.7287228107452393,789.5505477621759,362.5321691632773,247.4297130570036,0.8858298063278198,788.0387658016575,-92.09226214954616,272.4989421042303,0.31923848390579224,433.0227556226457,235.9311467364992,236.66793116945672,0.3503889739513397,425.7019783841137,26.25351077023953,209.91077759730484,0.05161163210868835,718.9676763797072,300.93254040774013,157.38105389016408,0.5955287218093872,848.1149060238619,-2.9212528403685427,201.86865128047526,0.5899742841720581,584.462474277841,255.2732490372441,-291.35342577338287,0.010633856058120728,493.08716315269965,-37.221440888193705,-508.7425941839662,0.008786022663116455,1762.5742219279416,1664.240936334997,5.118933686470241,355.1936887711766,1761.2531556144115,926.883328919122,7.512132627059517,179.85,1761.2131556144116,942.0501733047104,7.495778072058535,179.85,2694.420936334997,680.1117294488274,8.36,142.36,,,,,1893.2875075208856,874.9868443855883,6.11,269.55,1907.1143519064747,875.0968443855883,6.145778072058534,269.55,1761.1731556144116,957.2464845335336,7.447377542353172,179.85,1920.2375075208856,875.1968443855882,6.124221927941465,269.55,1934.077507520886,875.3068443855882,6.136844385588293,269.55,181.42142616558442,2112.4958213982363,6.971599470294637,102.2,134.26244915293654,2125.187420868531,8.444221927941468,106.01,,,,,,,,,4a,19,1568810250
28227,28227,882.1657471073047,1568811178.3995981,882.1657471073047,-88.13651523337673,,597.4164158964893,193.88186964504055,704.8607141462812,0.9972817897796632,584.1812080090957,225.0002507034296,738.4137788624081,0.9978401660919192,606.4452750759423,165.04169019457657,758.4390559796332,0.9825679063796996,572.7129529389254,256.17508774228725,751.1660407174695,0.4968632161617279,534.7204181746275,120.26235082975865,757.2777431141801,0.9649450778961182,486.9630430265607,289.6934096742014,596.9851575039901,0.9785295724868774,493.46154769229474,36.75672420501839,615.8725320267857,0.9272668957710266,581.508368343861,359.13713913168465,372.72204121694534,0.8773875236511229,591.1178055414757,-88.2131499473326,402.5210645905631,0.7196836471557617,781.7109915854912,361.0958079172302,242.95699641365903,0.9089453220367432,799.4684461965669,-87.45917357206403,271.2598128235644,0.5036256909370422,414.12470418542,236.16568790404858,249.01079930079163,0.7893286943435669,422.1196678275303,24.569045757758555,207.27576046987824,0.06002664566040039,715.3986704407854,282.0864333165396,137.27196654470836,0.6082792282104492,854.7889823289363,-5.728580152176843,206.38217777026054,0.4955569505691528,603.2971712248324,236.61815236351623,-297.37374297120175,0.009280145168304443,508.9471847996366,-31.474906100887075,-499.90156915648384,0.005487114191055298,1762.5571264463474,1664.415310247253,5.139448264382726,355.18685057853907,1761.2565747107305,926.626896695216,7.471103471234546,179.85,1761.2165747107306,941.7903219844853,7.512873553652272,179.85,2694.595310247253,679.88606909179,8.36,142.36,,,,,1893.0789426454419,874.9834252892696,6.11,269.55,1906.902367934712,875.0934252892696,6.162873553652272,269.55,1761.1765747107306,956.9934714059464,7.433701157078183,179.85,1920.0289426454426,875.1934252892696,6.107126446347728,269.55,1933.8689426454425,875.3034252892695,6.133425289269545,269.55,181.65050561894046,2112.4479540497737,6.940827603425911,102.2,134.53597685843636,2125.1087816532,8.427126446347728,106.01,,,,,,,,,4a,19,1568810250
28228,28228,882.2,1568811178.4329607,882.2,-91.1100207984333,,599.0229479287691,191.1042289848281,709.3605713608208,0.9982466101646424,577.9435049038843,223.2438695417936,742.1972674546939,0.9965454339981079,601.3752579500826,161.8355119701959,759.503245273015,0.9812415838241576,572.4125623481597,253.70396132099359,752.2930826680824,0.5654370188713074,528.7958277146341,116.1778279223118,751.9500892079138,0.9399771690368652,482.11690080182854,287.98309241494627,596.3676039368318,0.977206528186798,497.6848955834381,35.45018831980719,616.5908244291328,0.9059521555900574,575.5203355831802,351.9851946972141,377.1926837895589,0.2282443344593048,584.9693944059428,-89.31701864982658,399.57004900808226,0.7131905555725098,770.9838202215269,347.8564875094132,234.26381314221612,0.9031739234924316,791.3564758501549,-88.8240852033001,258.97295517461237,0.4726407825946808,419.66023172451537,233.37154925033198,246.20266558502968,0.8243898153305054,421.05043980559196,21.33490634853165,201.33071682682186,0.09587591886520386,708.7139230226824,263.85599698175184,84.67089604207013,0.5231989622116089,852.425340480154,-6.363184088693353,201.6606199335717,0.3901525139808655,623.9721016238186,223.7962310516557,-323.16665775690535,0.008852392435073853,530.7924767868375,-23.491274926184268,-476.976979488796,0.004549473524093628,1762.54,1664.59,5.16,355.18,1761.26,926.37,7.43,179.85,1761.22,941.53,7.53,179.85,2694.77,679.66,8.36,142.36,,,,,1892.87,874.98,6.11,269.55,1906.69,875.09,6.18,269.55,1761.18,956.74,7.42,179.85,1919.82,875.19,6.09,269.55,1933.66,875.3,6.13,269.55,181.88,2112.4,6.91,102.2,134.81,2125.03,8.41,106.01,,,,,,,,,4a,19,1568810250
