,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,H_in-K_out.19_x,H_in-K_out.19_y,H_in-K_out.19_speed,H_in-K_out.19_angle,H_in-K_out.20_x,H_in-K_out.20_y,H_in-K_out.20_speed,H_in-K_out.20_angle,Q_in-J_out.15_x,Q_in-J_out.15_y,Q_in-J_out.15_speed,Q_in-J_out.15_angle,H_in-K_out.21_x,H_in-K_out.21_y,H_in-K_out.21_speed,H_in-K_out.21_angle,H_in-K_out.22_x,H_in-K_out.22_y,H_in-K_out.22_speed,H_in-K_out.22_angle,K_in-H_out.8_x,K_in-H_out.8_y,K_in-H_out.8_speed,K_in-H_out.8_angle,Q_in-J_out.16_x,Q_in-J_out.16_y,Q_in-J_out.16_speed,Q_in-J_out.16_angle,Q_in-J_out.17_x,Q_in-J_out.17_y,Q_in-J_out.17_speed,Q_in-J_out.17_angle,H_in-K_out.23_x,H_in-K_out.23_y,H_in-K_out.23_speed,H_in-K_out.23_angle,K_in-H_out.9_x,K_in-H_out.9_y,K_in-H_out.9_speed,K_in-H_out.9_angle,H_in-K_out.24_x,H_in-K_out.24_y,H_in-K_out.24_speed,H_in-K_out.24_angle,W_in-P_out.0_x,W_in-P_out.0_y,W_in-P_out.0_speed,W_in-P_out.0_angle,W_in-P_out.1_x,W_in-P_out.1_y,W_in-P_out.1_speed,W_in-P_out.1_angle,W_in-P_out.2_x,W_in-P_out.2_y,W_in-P_out.2_speed,W_in-P_out.2_angle,W_in-P_out.3_x,W_in-P_out.3_y,W_in-P_out.3_speed,W_in-P_out.3_angle,conflict_4a_x,conflict_4a_y,conflict_4a_speed,conflict_4a_angle,W_in-P_out.4_x,W_in-P_out.4_y,W_in-P_out.4_speed,W_in-P_out.4_angle,W_in-P_out.5_x,W_in-P_out.5_y,W_in-P_out.5_speed,W_in-P_out.5_angle,W_in-P_out.6_x,W_in-P_out.6_y,W_in-P_out.6_speed,W_in-P_out.6_angle,scenario,participant_id,source_file
32707,32707,1028.2331501775257,1568968494.938807,1028.2331501775257,-59.37382657809211,593.1947117777897,-165.45512199993573,446.7825338561596,0.0002586245536804199,716.4161457874443,-128.4126586881157,545.0974756352186,0.7318663597106934,665.6894217865276,-170.55924633661374,513.1508975479331,0.5255789160728455,655.7027735492602,-56.445386836085504,561.7689783713779,0.9196144342422484,719.40605849934,-176.6012486138327,553.6688988414023,0.193986177444458,585.3659189943837,35.65490065375255,488.7585663815005,0.08466768264770508,651.0646531034707,-164.2780738407203,498.71843855309663,0.7017993927001953,780.4360395831454,136.49176268010427,355.9540903757664,0.9833460450172424,496.3134419686282,-266.4340764821299,248.49241997999957,0.9811820387840272,949.4954931245836,157.61131633713904,243.51786215367144,0.7104449272155762,636.3949536413003,-211.51898301114483,163.0582350651151,0.8661979436874391,429.92177027110466,74.29621463652363,151.1584338557259,0.09718191623687744,450.39603855720566,-106.7106712538546,218.22390576589456,0.3323200643062592,713.3402252491153,100.16310488127772,52.9870359388587,0.1470348834991455,636.978938597493,-123.31008654989168,13.324682644151151,0.7789309024810791,293.8394272319731,172.79975067764263,-722.1017100902667,0.0021731555461883545,612.1210243568977,-123.14975107472124,-292.8547093142248,0.018111974000930783,1761.4334249112371,1755.3820512426794,7.043424911237178,345.17994474615784,,,,,,,,,1760.28,701.3547985797949,8.026465195278208,180.37,,,,,1399.9900549467422,849.5446886863102,7.3666300355051275,181.84,,,,,1761.24,932.6047436330524,7.6633150177525655,179.85,1761.2,947.3247436330523,7.703424911237178,179.85,1820.8811538815885,874.42,6.3433699644948724,269.55,2717.975695940886,649.571263775073,8.743260071010258,142.36,1845.2713736685575,874.61,7.503315017752564,269.55,307.5650365799782,2094.9767399289894,8.903369964494871,92.82,284.1350365799782,2096.126739928989,8.89,96.6072344496705,260.8317215622256,2098.903534804722,8.840054946742306,96.98,234.52520142020515,2102.1268498224745,8.050054946742309,96.98,1755.8833150177527,1778.1479487573206,6.943369964494871,179.0,150.29558604740131,2120.5936446982064,6.089780213030772,106.01,136.9755860474013,2124.4136446982066,6.1566300355051276,106.01,,,,,4a,23,1568967420
32708,32708,1028.2663029535643,1568968494.9722672,1028.2663029535643,-58.02993224903568,581.4598081004308,-171.24825103677816,435.89921082636636,0.0008764564990997312,706.4852440582615,-130.4434879567221,536.1045392326057,0.7083218693733215,643.3353766073096,-169.31988721554742,497.45762354700537,0.5734721422195435,656.5951175036791,-56.705736904251005,560.6560291091963,0.900894284248352,718.8349203353332,-173.42536839895615,550.6796567345871,0.15315669775009155,570.4173851478977,29.361524106186717,501.8487921650489,0.9421828985214232,677.1296949740653,-181.8900586880297,520.8983515502292,0.8511092662811279,771.142337953995,141.6231973905876,359.5084982429988,0.7362198829650879,492.8054418648716,-265.1458970908161,242.7878104936204,0.9821959733963012,937.6444241408967,156.29286560388326,235.69782619355698,0.7564282417297363,645.4514076688292,-211.08087442089985,151.92879500254185,0.9039639234542848,429.35840196023264,69.35171968268074,137.87823706817142,0.03561148047447205,410.4415950095495,-110.53318290510141,189.2084954428603,0.7253703474998474,625.9244748680093,112.38501922403836,-21.58926697690836,0.11207160353660583,599.0381435647906,-123.31395484522922,-20.554321790985824,0.670487105846405,333.6980338077137,136.6319167236596,-681.5490142913161,0.0036176741123199454,522.7541118038293,-149.4277374087637,-389.3701468926687,0.00959506630897522,1761.4168485232178,1755.6141206749514,7.0268485232177476,347.00003215069137,,,,,,,,,1760.28,701.0895763714841,8.062933248920956,180.37,,,,,1399.9801091139307,849.2993581436226,7.373260590712901,181.84,,,,,1761.24,932.3494672575532,7.666630295356451,179.85,1761.2,947.0694672575532,7.686848523217747,179.85,1820.672291392544,874.42,6.336739409287099,269.55,2718.1514056538917,649.3425096204049,8.756521181425803,142.36,1845.0227278482666,874.61,7.506630295356452,269.55,307.8600962867241,2094.963478818574,8.8967394092871,92.82,284.4300962867241,2096.113478818574,8.89,96.50446084395004,261.1234659913676,2098.867066751079,8.830109113930648,96.98,234.79042362851604,2102.0936970464354,8.040109113930647,96.98,1755.8866302953566,1777.9158793250485,6.936739409287099,179.0,150.4911874260306,2120.5372849789405,6.129563544277407,106.01,137.1711874260306,2124.3572849789402,6.163260590712901,106.01,,,,,4a,23,1568967420
32709,32709,1028.3,1568968495.0062766,1028.3,-137.94545701686084,558.1374954937613,-177.37909915780156,401.6645324045792,0.00012731552124023438,684.5060055847284,-133.47297131982577,516.9600443722429,0.3306669592857361,631.7219880081428,-171.86656277628586,487.00433380938233,0.5845463871955872,642.5438952615402,-54.34952893160843,543.1675320483236,0.6967903971672058,721.2900259694483,-169.57501748136082,550.3108325436773,0.1277426779270172,583.9388365772674,37.89833185548669,485.7739971403842,0.12223270535469055,620.4862040091007,-185.32778559437958,479.4831516184993,0.9006624221801758,764.4665802814769,137.8669787792518,350.12125049658135,0.9827638864517212,494.65982280506506,-261.63102757019374,238.06520983374284,0.9784443378448486,936.2989614044224,157.94173516249816,237.66584781936592,0.7227967977523804,655.4190922460014,-213.1871569290297,154.41853128706703,0.8855431079864502,446.53945970708236,76.04784802746465,168.22710206383647,0.11082443594932556,451.3841990302432,-104.69372048505852,213.56805507739517,0.6707919239997864,532.7388736972001,109.2151405354493,-88.40232147710856,0.15192437171936035,576.1674599316748,-122.93646967682078,-45.33219255406704,0.6096548438072205,398.486425911564,112.82703461125456,-574.4829839501277,0.005642235279083252,603.6623488384021,-129.91762186231009,-317.27488629546036,0.02723175287246704,1761.4,1755.85,7.01,348.85,,,,,,,,,1760.28,700.82,8.1,180.37,,,,,1399.97,849.05,7.38,181.84,,,,,1761.24,932.09,7.67,179.85,1761.2,946.81,7.67,179.85,1820.46,874.42,6.33,269.55,2718.33,649.11,8.77,142.36,1844.77,874.61,7.51,269.55,308.16,2094.95,8.89,92.82,284.73,2096.1,8.89,96.4,261.42,2098.83,8.82,96.98,235.06,2102.06,8.03,96.98,1755.89,1777.68,6.93,179.0,150.69,2120.48,6.17,106.01,137.37,2124.3,6.17,106.01,,,,,4a,23,1568967420
32710,32710,1028.331806925326,1568968495.0395017,1028.331806925326,-57.975998869608276,559.9639427181253,-172.10469953002556,399.7890671446196,0.0001264810562133789,693.9354947375873,-115.20439743699093,520.0879777997866,0.4698670208454132,669.9606223313402,-165.8022620334799,511.9922020084536,0.6605383157730103,648.8576348035189,-53.27334674435704,547.348930809452,0.6946398019790649,732.570794531924,-172.59144160149734,557.4033726933033,0.20933592319488525,589.8280072142734,42.033440837916686,478.4996773938537,0.12539458274841309,606.0405288233283,-173.38382738250735,468.1118243192552,0.6782013177871704,758.652859439943,141.29623689128059,352.74497826438864,0.9862452745437622,485.79413483486167,-261.75638490025875,230.40768760420727,0.9770904183387756,930.9060522615442,167.4556643463753,230.37617590905487,0.9263482093811036,638.825882495862,-220.30456699631733,158.2981804278785,0.8927243947982788,437.3503831071962,74.0519958163508,152.6755106398187,0.03974542021751404,447.56797929597917,-106.42969140111336,211.97247659706605,0.740658164024353,555.6318291292387,126.64066063288229,-66.29085380120529,0.2144780158996582,584.0931381078586,-117.53006725372872,-54.18943186508954,0.5594731569290161,315.2483843382958,140.5793313078814,-634.5366181895587,0.010946035385131836,582.9176251208793,-125.5211174230725,-346.9944857098198,0.027021974325180054,1761.3968193074677,1756.0694677847491,6.978193074674034,350.1922522487558,,,,,,,,,1760.2768193074673,700.5623639048598,8.084096537337016,180.37,,,,,1399.9636386149348,848.8146287525879,7.38,181.84,,,,,1761.24,931.84508667499,7.673180692532597,179.85,1761.2,946.5650866749901,7.676361385065192,179.85,1820.2564356779135,874.4168193074672,6.345903462662983,269.55,2718.504938089293,648.896893600316,8.754096537337016,142.2741213016199,1844.5314480600555,874.6068193074674,7.503638614934808,269.55,308.4430816354012,2094.9340965373367,8.902722770130387,92.82,285.0130816354012,2096.0840965373372,8.896361385065193,96.30139853148953,261.6999009428685,2098.795012382141,8.839084155195579,96.98,235.31445540260773,2102.028193074674,8.045903462662983,96.98,1755.8931806925327,1777.4605322152509,6.949084155195579,179.0,150.87766085942317,2120.4259282269463,6.16045792240221,106.01,137.5576608594232,2124.245928226946,6.17,106.01,,,,,4a,23,1568967420
32711,32711,1028.3639582681892,1568968495.0730865,1028.3639582681892,-137.492786922502,563.1538826041563,-169.2989366126344,397.0060715612373,0.00012764334678649902,690.0751854817398,-110.23918808672347,516.4242038130966,0.4890612959861755,662.7225078627926,-164.02108964499237,507.4392158668522,0.6629503965377808,642.3182502759067,-52.49609934624826,543.4685951065165,0.6764869689941406,743.2523392316655,-172.03503969609596,562.5034172106829,0.20011600852012634,590.1096582020592,43.54729716825778,473.0384768412087,0.12103644013404845,603.7122737814041,-172.19045911582592,465.08016609730004,0.6491290330886841,768.2980782517128,149.87422791863685,349.6575356033834,0.985458493232727,512.916086181458,-260.51865593004464,250.1616456202647,0.9762037992477416,918.6930539813916,170.77932188270168,230.1839064110176,0.8684381246566772,636.9710121385674,-230.83491131558625,158.00739841926648,0.8835000991821289,463.9039763737892,74.89891392324573,166.20869769649184,0.04226785898208618,460.74456992700624,-106.72526539553014,223.8271424639753,0.6367479562759399,453.7438281993331,121.71025974033934,-140.3490277121423,0.2044908106327057,522.9965530127129,-117.1922579220842,-60.443920846525145,0.4082048833370209,295.5071812307001,157.10926457576016,-647.2070502731577,0.006631821393966675,733.7879943413394,-103.92334785964614,-161.65958507190112,0.050050705671310425,1761.393604173181,1756.2913120505054,6.946041731810832,351.5490389175828,,,,,,,,,1760.2736041731812,700.3019380276677,8.06802086590542,180.37,,,,,1399.9572083463622,848.5767088154001,7.38,181.84,,,,,1761.24,931.5975213349437,7.676395826818918,179.85,1761.2,946.3175213349434,7.682791653637834,179.85,1820.0506670835891,874.413604173181,6.3619791340945815,269.55,2718.681770475041,648.6814796031326,8.738020865905419,142.18731267588925,1844.2903129885813,874.6036041731811,7.497208346362168,269.55,308.7292285868836,2094.918020865905,8.915583307275666,92.82,285.2992285868836,2096.068020865905,8.902791653637834,96.20172936861358,261.9828327600647,2098.759645904992,8.858374960913501,96.98,235.57166614551332,2101.9960417318107,8.061979134094582,96.98,1755.8963958268191,1777.2386879494945,6.9683749609135,179.0,151.0673537823161,2120.3712709440783,6.1508125195432495,106.01,137.74735378231608,2124.1912709440785,6.17,106.01,,,,,4a,23,1568967420
32712,32712,1028.4,1568968495.1107352,1028.4,-65.09325835945116,565.3776107892628,-165.4884586763024,397.6180802039231,0.00019595026969909668,684.0738121378315,-108.23344925123405,511.47846140204217,0.3902453482151032,677.4097752014869,-162.54305510185162,515.4834177664255,0.5429895520210266,637.4918489775807,-52.561160089683895,540.9405854973612,0.6547514200210571,741.5633261581752,-168.396941070094,561.0010708713922,0.1799258291721344,597.5334942924324,44.11257630985776,474.4556451039005,0.10586491227149963,607.0968239988207,-171.76042211808982,465.563903122401,0.6203382015228271,761.4969728468577,159.11307645815413,348.66435106985085,0.9880931973457336,512.946863717236,-262.2528322947811,241.78158266199463,0.968563675880432,917.1190481525458,168.4383850359123,239.14877909138008,0.8989791870117188,656.8735543580134,-237.0373232933321,159.22604865251938,0.9212994575500488,482.9923031615323,82.15733381528352,200.05719924886228,0.08805164694786073,457.9255287778325,-110.15318046141195,220.53220389981567,0.6749628782272339,568.7181697279775,120.76881374958154,-12.26408567046144,0.07046046853065491,474.34162090876777,-114.69082333393612,-86.09393546127737,0.37510716915130615,651.9877520802046,118.72232960790205,-209.09344361097718,0.005832374095916748,817.512614493456,-92.24770646600443,-72.38328298116653,0.03424149751663208,1761.39,1756.54,6.91,353.07,,,,,,,,,1760.27,700.01,8.05,180.37,,,,,1399.95,848.31,7.38,181.84,,,,,1761.24,931.32,7.68,179.85,1761.2,946.04,7.69,179.85,1819.82,874.41,6.38,269.55,2718.88,648.44,8.72,142.09,1844.02,874.6,7.49,269.55,309.05,2094.9,8.93,92.82,285.62,2096.05,8.91,96.09,262.3,2098.72,8.88,96.98,235.86,2101.96,8.08,96.98,1755.9,1776.99,6.99,179.0,151.28,2120.31,6.14,106.01,137.96,2124.13,6.17,106.01,,,,,4a,23,1568967420
32713,32713,1028.430773966817,1568968495.1405275,1028.430773966817,-57.922099333587894,562.2032763858889,-170.07157662236537,393.3631628422734,0.00016167759895324707,692.3238792740497,-109.08269842448442,513.0101497396115,0.4008768498897553,673.0094006987999,-164.9899281637232,511.0690727388741,0.5080839395523071,650.5263159763483,-52.65868851195164,545.5167225770114,0.7151663899421692,744.9881554254213,-165.1099213951637,560.4039270585447,0.16192114353179932,598.1085150774094,44.74223110242346,475.0088024233797,0.08771741390228271,625.9820985766718,-170.13885997516184,475.854032306696,0.6355421543121338,744.2051728572708,166.58602918541402,345.7420571569991,0.988811731338501,518.9864835171899,-264.5704734615785,240.88890964624,0.936468243598938,914.0092990835568,169.50706359490874,237.8676076168074,0.923948049545288,680.1428483934453,-236.75758249919411,165.9943284194918,0.7981641292572021,494.86836459608634,86.97396031318429,220.14784080893043,0.12787243723869324,447.82401539880914,-114.97240176113206,215.6752477558363,0.6284391283988953,628.5567163780605,122.5224221513497,43.594910472957324,0.07681259512901306,460.63102396894965,-112.03406318479584,-95.99203981628249,0.3365741968154907,608.6400337089208,132.68331866470365,-242.2766716577389,0.004923641681671143,670.1756700381209,-101.635730821805,-241.2688421844093,0.013244271278381348,1761.3930773966815,1756.752340371037,6.89769041327322,353.92551627751124,,,,,,,,,,,,,,,,,1399.9407678099549,848.0822726455547,7.395386983408476,181.84,,,,,1761.24,931.0861178521914,7.664613016591524,179.85,1761.2030773966815,945.8061178521913,7.674613016591524,179.85,1819.623046612372,874.41,6.3738452066366085,269.55,2719.0584890075384,648.2368918190083,8.738464380090171,141.8438082654644,1843.7891952488726,874.6,7.486922603318305,269.55,309.32388830467085,2094.8876904132735,8.93,92.82,285.8938883046709,2096.0376904132736,8.916154793363392,95.99460070286744,262.5708109079892,2098.689226033183,8.87384520663661,96.98,236.1031143378539,2101.929226033183,8.06153561990983,96.98,1755.9030773966815,1776.7715048355994,6.996154793363391,179.0,151.45848900753833,2120.2576842564113,6.1153808265464376,106.01,138.14156640422001,2124.0776842564114,6.1607678099549155,106.01,,,,,4a,23,1568967420
32714,32714,1028.4653430234134,1568968495.1739938,1028.4653430234134,-57.85185315111705,561.1707440301764,-174.3483961092617,396.8714467961589,0.00017791986465454102,716.8320820582084,-122.09911960428528,535.5228488368173,0.6793470978736877,688.1591582657612,-162.94214587650694,519.4773483148671,0.5968359112739563,668.5358929940268,-54.295319786599464,554.513122906712,0.6745796799659729,751.450864127365,-164.24483692477085,564.1483074853828,0.09265708923339844,597.5572276143776,43.77188632280946,476.89687839156363,0.07508829236030579,609.0039926794302,-182.97985218287,467.1072286414438,0.9094210863113404,750.1477379167401,170.6042767604063,350.77660975740736,0.9859660863876344,516.7432737163699,-273.2833105478421,246.13237554454685,0.9562839269638062,887.8045072594578,174.3166459335788,229.04467856036004,0.8605936765670776,677.6352150761492,-256.50429701244497,161.73004140239541,0.8703634738922119,492.642709723928,87.04784850925601,226.63620053231583,0.15209895372390747,431.09398873789496,-117.51752297865791,204.77178335394768,0.6170370578765869,657.4732596258121,132.34198069950529,46.66375004378264,0.1767447590827942,478.136602601559,-109.6573230205972,-124.40650989289804,0.4729268848896026,646.6205013906432,135.39417344914466,-198.89862193857,0.012955546379089355,545.8678512911243,-120.72657758183979,-410.0500575360984,0.00602373480796814,1761.3965343023417,1756.9908668615524,6.883862790634643,354.8865360508924,,,,,,,,,,,,,,,,,1399.9303970929761,847.8264616267409,7.412671511706697,181.84,,,,,1761.24,930.8233930220582,7.647328488293303,179.85,1761.2065343023417,945.5433930220579,7.657328488293303,179.85,1819.4018046501544,874.41,6.366931395317321,269.55,2719.258989535798,648.0087360454717,8.759205814048036,141.56725581269285,1843.5299273243995,874.6,7.483465697658661,269.55,309.63155290837915,2094.8738627906346,8.93,92.82,286.2015529083792,2096.0238627906347,8.923068604682678,95.88743662741848,262.8750186060379,2098.6546569765865,8.866931395317321,96.98,236.37620988496585,2101.8946569765867,8.040794185951963,96.98,1755.9065343023417,1776.5260645337646,7.003068604682679,179.0,151.6589895357977,2120.198916860197,6.087725581269286,106.01,138.34552383813903,2124.0189168601974,6.1503970929759815,106.01,,,,,4a,23,1568967420
32715,32715,1028.5,1568968495.2075453,1028.5,-64.898430331797,590.3081348187882,-169.95669387606728,435.6775334453119,5.8144330978393555e-05,697.9936395126573,-123.0546228228668,523.7106028019562,0.7555577754974365,676.0149209201522,-173.71779932260284,511.81916593299263,0.6547050476074219,672.6318733946526,-54.069870480049524,554.5710993420118,0.6319190263748169,750.763554134745,-163.53541914893162,562.8082919624893,0.08766713738441467,587.0363345753427,42.33534036026021,500.84340530093107,0.5048885941505432,632.9955210205155,-164.73408033641334,483.1010188154224,0.6204917430877686,711.3566587947635,179.4595644591314,336.3963578097865,0.9894094467163086,517.9790604372797,-279.80448774238357,248.3955667046886,0.941102147102356,887.5852925455556,177.74861657424424,230.73690526226414,0.9286599159240724,690.1309244247359,-265.0825968085338,169.49750439812988,0.8323368430137634,477.3718962258509,82.8990448242801,230.74022944085525,0.11816254258155826,427.556793156222,-114.95472875534747,200.15855296028568,0.21812087297439567,660.0920960416577,131.57720160396497,46.337900074503686,0.1360892653465271,492.5287770122303,-111.92759150794956,-129.26742273173693,0.4534039795398712,614.0624287372872,143.42385894666108,-224.30872456421451,0.014360189437866213,541.6560635896424,-126.06224437259584,-445.1456741716297,0.010024964809417723,1761.4,1757.23,6.87,355.85,,,,,,,,,,,,,,,,,1399.92,847.57,7.43,181.84,,,,,1761.24,930.56,7.63,179.85,1761.21,945.28,7.64,179.85,1819.18,874.41,6.36,269.55,2719.46,647.78,8.78,141.29,1843.27,874.6,7.48,269.55,309.94,2094.86,8.93,92.82,286.51,2096.01,8.93,95.78,263.18,2098.62,8.86,96.98,236.65,2101.86,8.02,96.98,1755.91,1776.28,7.01,179.0,151.86,2120.14,6.06,106.01,138.55,2123.96,6.14,106.01,,,,,4a,23,1568967420
32716,32716,1028.5319367710947,1568968495.2410908,1028.5319367710947,-60.90149501897477,617.4419913811088,-161.60121866308376,462.5643365458554,8.597970008850098e-05,707.38503755718,-116.69979950325936,530.2913044607521,0.5564266443252563,681.5943239186365,-170.7267200171963,517.6898102305588,0.5619857311248779,672.1515053817238,-52.813106589834796,557.598899298244,0.5248718857765198,755.5913042748546,-160.8102859562523,567.2380417897642,0.08419552445411682,580.6042169056817,43.740436304810714,506.1841825586294,0.555708646774292,634.9132793773274,-162.84423904488216,485.3644325167624,0.5421100258827211,722.2775032009523,180.252187075879,346.8237369980156,0.9889661073684692,520.5484686250884,-284.7931027222433,248.1661634721498,0.9238303899765016,875.4461607943193,180.8339262391966,231.28752872188312,0.9463150501251221,710.3187431017983,-270.5711480982497,171.2397276004595,0.8343995809555054,463.12308035742205,86.98352280685347,221.90099201056708,0.1743617057800293,469.04684144758005,-102.28339489518828,225.5629943301524,0.4851806461811066,662.2455702987024,129.6018014552231,34.75068335955342,0.1432202160358429,500.6369988028498,-126.59770036817687,-128.7450432219617,0.4655454158782959,595.8675399978532,141.56523620941167,-287.9000751601443,0.004822254180908203,606.7019606354961,-117.02543049711994,-354.96179481166496,0.031017541885375977,1761.4,1757.4471700434442,6.854031614452633,356.3514073061873,,,,,,,,,,,,,,,,,1399.9136126457809,847.3336678938989,7.417225291562105,181.84,,,,,1761.2431936771093,930.31728053968,7.626806322890526,179.85,1761.21,945.0340868625703,7.665549416875787,179.85,1818.9787983421033,874.4068063228905,6.363193677109474,269.55,2719.645233272349,647.5724109878843,8.776806322890526,141.03131215413262,1843.0304742167896,874.5968063228904,7.48,269.55,310.2210435856336,2094.8440316144533,8.917225291562106,92.82,286.7942372627432,2095.9972252915627,8.923612645781054,95.6809960096063,263.4610435856337,2098.584869551796,8.872774708437895,96.98,236.90868784586738,2101.831256906015,8.051936771094734,96.98,1755.916387354219,1776.0596362794465,6.997225291562105,179.0,152.04842694945896,2120.0857074891387,6.088743093985262,106.01,138.73842694945895,2123.905707489139,6.117644260233686,106.01,,,,,4a,23,1568967420
32717,32717,1028.564030842704,1568968495.2748015,1028.564030842704,-60.98162321610915,590.9265671361111,-162.99174114181676,434.32711265622635,0.00040021538734436035,706.9900587323878,-119.69260476263656,529.6977008857756,0.6758475303649902,672.0249129044784,-167.73816227401255,510.84109061296624,0.3888268768787384,687.7055723008591,-55.6646274083345,562.4175222854851,0.5654785633087158,756.4645026756639,-161.52788595395148,568.7477075770083,0.07670149207115172,584.1722063825209,43.2356432375383,505.24694318927686,0.5445697307586671,616.7391096313983,-178.96848894618628,475.09862370674495,0.9129659533500672,703.779319943643,185.74101654023846,338.2986089493165,0.986337184906006,537.8996866931999,-280.7195554864083,248.97459326642812,0.9687693119049072,870.1147448939572,181.34686609637959,232.02894851906063,0.95598042011261,718.7151084465866,-275.60558393486417,168.55452648695632,0.8273364305496216,447.5842646538411,84.38394607544691,211.77668065656525,0.17881888151168826,462.04113548703185,-116.87424358553815,225.93401996898098,0.7345893383026123,612.5124072724324,118.4774440068555,5.001354693184993,0.350709468126297,491.89215171560653,-139.286231438062,-94.42913692102928,0.4288478195667267,573.4423820904524,143.54773979370762,-333.1715682845353,0.0057115256786346436,748.9386660668324,-101.12330378839651,-200.08802907546,0.01974320411682129,1761.4,1757.6654097303872,6.8379845786480145,356.85528423045236,,,,,,,,,,,,,,,,,1399.9071938314594,847.0961717639908,7.4043876629184116,181.84,,,,,1761.2464030842707,930.0733655954497,7.623596915729602,179.85,1761.21,944.7869625111794,7.691224674163178,179.85,1818.776605690965,874.4035969157296,6.366403084270398,269.55,2719.831378887683,647.3637995224242,8.773596915729602,140.77135017409782,1842.7897686797205,874.5935969157297,7.48,269.55,310.50347141579493,2094.8279845786483,8.904387662918413,92.82,287.07987450006533,2095.9843876629184,8.917193831459205,95.58150438761768,263.7434714157949,2098.5495660730253,8.88561233708159,96.98,237.16864982590215,2101.8023722415664,8.084030842703973,96.98,1755.9228061685405,1775.8381871853423,6.984387662918412,179.0,152.23778197195344,2120.031147567403,6.117627758433575,106.01,138.92778197195344,2123.851147567403,6.095178410107219,106.01,,,,,4a,23,1568967420
32718,32718,1028.6,1568968495.3125825,1028.6,-64.6512523964987,579.7959991927672,-162.5993215480834,419.0619347754955,0.0003598332405090332,690.9812606501456,-112.8580078937149,514.9986506767203,0.27501624822616577,684.9505085202709,-164.1992988038572,518.963800867133,0.4811893999576569,685.1363077354637,-54.88240630805225,562.7597286960703,0.4969017505645752,760.3944003174573,-162.2269708146789,572.019862009514,0.0903605818748474,584.8670572603365,44.13957702202988,505.4847638702551,0.5179770588874817,639.4929500834515,-177.6391830077744,489.55357867280884,0.8726835250854492,693.7390510932561,186.2828158331472,336.8950126938747,0.986625909805298,581.2715810944754,-279.8278536015271,268.2903062107217,0.9620327949523926,862.1656078624582,176.30983313755593,227.97362142623314,0.9637475013732908,726.4392541070874,-280.481629244392,172.4021902657172,0.8540692329406738,412.56045089076486,79.70885335684673,197.42079701877643,0.1062420904636383,446.2438443967106,-123.58002763304638,218.083188977956,0.3077859580516815,595.2759688335849,108.13885910067651,-25.43381505889195,0.4315179884433745,522.1104659100686,-147.80870723001647,-90.85903458496831,0.33492374420166016,549.9895429780253,143.80284465106047,-364.23476880942366,0.003326892852783203,819.4834410977437,-95.05179616603004,-126.16124447280303,0.014803469181060791,1761.4,1757.91,6.82,357.42,,,,,,,,,,,,,,,,,1399.9,846.83,7.39,181.84,,,,,1761.25,929.8,7.62,179.85,1761.21,944.51,7.72,179.85,1818.55,874.4,6.37,269.55,2720.04,647.13,8.77,140.48,1842.52,874.59,7.48,269.55,310.82,2094.81,8.89,92.82,287.4,2095.97,8.91,95.47,264.06,2098.51,8.9,96.98,237.46,2101.77,8.12,96.98,1755.93,1775.59,6.97,179.0,152.45,2119.97,6.15,106.01,139.14,2123.79,6.07,106.01,,,,,4a,23,1568967420
