,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,H_in-C_out.12_x,H_in-C_out.12_y,H_in-C_out.12_speed,H_in-C_out.12_angle,H_in-C_out.14_x,H_in-C_out.14_y,H_in-C_out.14_speed,H_in-C_out.14_angle,H_in-C_out.15_x,H_in-C_out.15_y,H_in-C_out.15_speed,H_in-C_out.15_angle,H_in-C_out.16_x,H_in-C_out.16_y,H_in-C_out.16_speed,H_in-C_out.16_angle,E_in-C_out.0_x,E_in-C_out.0_y,E_in-C_out.0_speed,E_in-C_out.0_angle,H_in-C_out.17_x,H_in-C_out.17_y,H_in-C_out.17_speed,H_in-C_out.17_angle,H_in-C_out.18_x,H_in-C_out.18_y,H_in-C_out.18_speed,H_in-C_out.18_angle,E_in-C_out.1_x,E_in-C_out.1_y,E_in-C_out.1_speed,E_in-C_out.1_angle,H_in-C_out.19_x,H_in-C_out.19_y,H_in-C_out.19_speed,H_in-C_out.19_angle,H_in-C_out.20_x,H_in-C_out.20_y,H_in-C_out.20_speed,H_in-C_out.20_angle,H_in-C_out.21_x,H_in-C_out.21_y,H_in-C_out.21_speed,H_in-C_out.21_angle,H_in-C_out.22_x,H_in-C_out.22_y,H_in-C_out.22_speed,H_in-C_out.22_angle,H_in-C_out.23_x,H_in-C_out.23_y,H_in-C_out.23_speed,H_in-C_out.23_angle,H_in-C_out.24_x,H_in-C_out.24_y,H_in-C_out.24_speed,H_in-C_out.24_angle,H_in-C_out.25_x,H_in-C_out.25_y,H_in-C_out.25_speed,H_in-C_out.25_angle,H_in-C_out.26_x,H_in-C_out.26_y,H_in-C_out.26_speed,H_in-C_out.26_angle,H_in-C_out.27_x,H_in-C_out.27_y,H_in-C_out.27_speed,H_in-C_out.27_angle,E_in-C_out.2_x,E_in-C_out.2_y,E_in-C_out.2_speed,E_in-C_out.2_angle,conflict_3a_x,conflict_3a_y,conflict_3a_speed,conflict_3a_angle,H_in-C_out.28_x,H_in-C_out.28_y,H_in-C_out.28_speed,H_in-C_out.28_angle,E_in-C_out.3_x,E_in-C_out.3_y,E_in-C_out.3_speed,E_in-C_out.3_angle,Q_in-J_out.0_x,Q_in-J_out.0_y,Q_in-J_out.0_speed,Q_in-J_out.0_angle,Q_in-J_out.1_x,Q_in-J_out.1_y,Q_in-J_out.1_speed,Q_in-J_out.1_angle,H_in-K_out.0_x,H_in-K_out.0_y,H_in-K_out.0_speed,H_in-K_out.0_angle,scenario,participant_id,source_file
15738,15738,478.0332189348549,1569226674.2235012,478.0332189348549,,579.2978782660922,153.39762013706658,573.8717333122797,0.0039282143115997314,627.0842720338087,161.32417852457192,619.8235325673758,0.4624390602111816,620.1858334079492,144.07842760107056,605.3906773975018,0.9186612367630004,656.9043007321608,137.89399889603038,644.3783103067732,0.06003618240356445,628.3212284563773,67.01203462308581,601.5802999274988,0.6663446426391602,541.2096289161582,157.3589959456541,512.6109707770182,0.4839779734611511,529.8279231564503,-70.18878733841176,494.1312864278448,0.7577743530273438,515.8746457190373,240.2097764540489,330.9983936712552,0.956381857395172,594.3610118151653,-208.67708196836108,294.2295831597754,0.978896141052246,648.5681031339691,293.47400453895926,138.8509744727248,0.7997609376907349,765.9958495887804,-204.9875351617853,137.55831104035997,0.9328138828277588,354.4780666239617,127.34270934703035,133.783897107296,0.3373923003673553,394.83575448678187,-42.83435042151712,113.86386684881062,0.06411024928092958,299.6948764812952,144.9105056204541,-226.04041846247856,0.5715038180351257,532.9269318949355,-30.11966596890734,-61.99185061711986,0.6570426225662231,333.8513431999021,158.1980734103779,-556.6333339988881,0.0621303915977478,370.12746976283165,-114.90067984625792,-401.14071592620337,0.006630182266235352,3209.673390532573,884.5432189348547,1.11,335.72363076937734,,,,,,,,,3203.65,329.84414556253057,7.099931360912911,179.77,3203.45,378.76417988207413,7.369965680456454,179.77,,,,,3201.9733218934853,608.8808579885887,7.483321893485487,179.46,3201.4733218934853,662.3142485211613,7.976678106514514,179.46,,,,,3157.185751478839,881.87,7.966609467427426,89.71,3184.782601183071,882.0033218934856,6.550343195435448,89.71,3064.975751478839,881.41,7.983321893485487,89.71,3001.6424295853526,881.09,7.966678106514514,89.71,3004.8657514788392,882.21,7.99335621302903,89.71,2945.3457514788392,880.81,7.98,89.71,2811.262532543984,880.4133218934854,6.959965680456455,89.69,2860.9988674550627,880.38,9.970034319543544,89.69,2653.073424852116,808.2757514788389,7.96328757394194,353.93,3201.423321893485,1015.1876047341902,8.129897041369366,179.45,3205.563287573942,901.6057514788388,8.056678106514518,359.8498970413694,,,,,,,,,,,,,,,,,,,,,3a,27,1569226154
15739,15739,478.0669579061265,1569226674.2572527,478.0669579061265,,555.2163577512741,164.33192455967207,563.0118368724454,0.0031441152095794678,626.5197393104235,163.37179556484162,623.1615397984483,0.3751561939716339,614.7596056710831,148.87814017142787,609.4015901223959,0.9010958671569824,649.1904498773688,141.0418503243587,642.4240992059853,0.05600351095199585,633.4524547248727,69.31150519680011,605.9214506788887,0.748742938041687,585.2423168055709,112.85724877653864,524.8936671231945,0.008779525756835938,529.9783207166366,-70.51003636106628,495.24012255286345,0.7121720910072327,518.3317875834057,245.26145054793383,330.75904062821115,0.8847520351409912,586.3417889893008,-208.09683737436282,291.7432754536704,0.9819418787956238,643.5050637265913,296.704183521508,128.3113601572249,0.8583275079727173,772.0816740384001,-201.40720511575745,142.62202507190702,0.9336154460906982,354.4017685589333,124.28159311188429,138.3658959293816,0.4197555780410767,397.5532375355848,-39.1490681289889,92.91288096296087,0.008730292320251465,310.66833141780245,141.10607660147392,-217.98120182671101,0.8808899521827698,527.8689842593069,-36.08204708355029,-82.68334716345693,0.12795662879943848,344.0493157235228,153.0865541254642,-549.6402719421528,0.054875195026397705,386.9176276009323,-90.98971983675446,-378.30547936745626,0.06039178371429444,3209.656521046937,884.5769579061266,1.11,335.6359094440712,,,,,,,,,3203.65,329.60459886650193,7.120174743675892,179.77,3203.45,378.514511494664,7.380087371837948,179.77,,,,,3201.9766957906127,608.6278157040514,7.486695790612648,179.46,3201.4766957906127,662.0443367509881,7.973304209387352,179.46,,,,,3157.4556632490116,881.87,7.983478953063243,89.71,3184.998530599209,882.0066957906126,6.449126281620535,89.71,3065.2456632490116,881.41,7.986695790612648,89.71,3001.9089674583997,881.09,7.963304209387351,89.71,3005.135663249012,882.21,7.986608418774702,89.71,2945.615663249012,880.81,7.98,89.71,2811.498705342885,880.4166957906126,6.9700873718379475,89.69,2861.332883270652,880.38,9.959912628162053,89.69,2653.046433675099,808.5456632490118,7.9767831624505945,353.93,3201.426695790613,1014.9109451697627,8.16026211551384,179.45,3205.576783162451,901.875663249012,8.053304209387353,359.88026211551386,,,,,,,,,,,,,,,,,,,,,3a,27,1569226154
15740,15740,478.1,1569226674.290307,478.1,-171.6638386643998,544.1802447143904,172.47814959381589,561.9962357349159,0.003061413764953613,625.6294106454171,164.9089747541164,626.0914196700146,0.5134934186935425,616.994979827316,147.42568928963928,612.4034216702316,0.9454233646392822,647.613407723527,141.50791115603022,642.9841866874906,0.05330130457878113,632.4082923866868,69.4544279406486,606.6975277924322,0.7478501796722412,576.8340484928527,126.54897099584049,536.9954652283049,0.069673091173172,530.0009529491007,-72.5018723999432,495.1634556371398,0.7516257166862488,519.8074955679997,240.72625913181025,332.9283824499585,0.8965358138084412,589.7054800277898,-205.46868614294155,294.7225323589558,0.978522539138794,641.2679999038153,298.3735700844435,131.2450496908118,0.8476336002349854,769.2576144575522,-203.9608335859976,141.2367698313246,0.9129831790924072,352.3394812017703,123.83791349624313,132.76152783482212,0.5725716352462769,402.22136063684957,-38.82676660978344,83.41495391037421,0.01095294952392578,310.78672418412623,137.83262682701434,-214.93825863506044,0.9049943685531616,525.6564907108387,-33.23082081258255,-102.838545715574,0.3641588091850281,320.7839162928093,177.482439192727,-566.5759282237133,0.10542285442352296,464.52611140584486,-83.35049050246619,-299.3744393878478,0.03727656602859497,3209.64,884.61,1.11,335.55,,,,,,,,,3203.65,329.37,7.14,179.77,3203.45,378.27,7.39,179.77,,,,,3201.98,608.38,7.49,179.46,3201.48,661.78,7.97,179.46,,,,,3157.72,881.87,8.0,89.71,3185.21,882.01,6.35,89.71,3065.51,881.41,7.99,89.71,3002.17,881.09,7.96,89.71,3005.4,882.21,7.98,89.71,2945.88,880.81,7.98,89.71,2811.73,880.42,6.98,89.69,2861.66,880.38,9.95,89.69,2653.02,808.81,7.99,353.93,3201.43,1014.64,8.19,179.45,3205.59,902.14,8.05,359.91,,,,,,,,,,,,,,,,,,,,,3a,27,1569226154
15741,15741,478.1333106710656,1569226674.323599,478.1333106710656,,518.7861290128967,183.16923516236545,552.2569335976822,0.0010451674461364746,634.8625306380652,161.36978068231775,632.7999679500695,0.4049156308174133,618.098117750386,142.41291328429932,609.7191171666228,0.9574593305587769,649.3660125752648,139.80842622774492,642.8922365823014,0.041815370321273804,626.4060040118916,63.961440407976454,602.9841409301714,0.6941696405410767,572.6013031186511,130.78153546576866,530.035188785206,0.07362821698188783,532.7057480981186,-83.7409891387827,487.03428172228456,0.1694093644618988,518.3548211684894,248.12590011685543,338.15835847361967,0.8929399251937866,595.2370870253172,-211.84882026247647,281.2102689179199,0.9764059782028198,641.0225819830769,289.00103137655464,130.12420123423465,0.8865019083023071,742.7902233954835,-217.5431018200637,131.62145410649322,0.90308940410614,352.9894999794895,123.52055248233196,128.76817502645864,0.5393380522727966,389.6864203579188,-38.3338126727186,95.70239354792594,0.029202252626419067,312.62414263089784,142.00323757615038,-218.42005865163074,0.6033278107643127,539.5942204915174,-37.05518584319507,-74.65717125226433,0.2432560920715332,312.62210811351474,185.9070405254509,-577.3455112369923,0.09097585082054138,418.1617978672978,-89.15160008621773,-361.98696028219774,0.014401644468307497,3209.623344664468,884.6433106710657,1.11,335.4633922552296,,,,,,,,,3203.65,329.13349423543474,7.126675731573785,179.77,3203.4533310671063,378.02350103411504,7.39,179.77,,,,,3201.98,608.1301699670086,7.48000679868034,179.46,3201.4833310671065,661.5135146314758,7.97999320131966,179.46,,,,,3157.986485368524,881.87,7.99000679868034,89.71,3185.409864026393,882.01,6.250067986803402,89.71,3065.776485368525,881.41,7.986668932893447,89.71,3002.4364853685242,881.0933310671064,7.96,89.71,3005.6664853685247,882.2133310671064,7.98,89.71,2946.143154301418,880.8133310671067,7.966675731573787,89.71,2811.959843630352,880.42,6.976668932893447,89.69,2861.993106710655,880.3833310671065,9.943337865786892,89.69,2652.990020396041,809.0731543014177,7.98000679868034,353.93,3201.4333310671063,1014.3668524972626,8.19,179.45,3205.6066553355327,902.4098164356308,8.046668932893446,359.939979603959,,,,,,,,,,,,,,,,,,,,,3a,27,1569226154
15742,15742,478.1666864663322,1569226674.3569567,478.1666864663322,-171.70373978354004,558.2999420301903,167.07798157490822,571.9214833486359,0.003182023763656616,635.8355667079798,157.0859157231174,631.3155438851194,0.4520896673202514,626.7692023375954,140.5848648779998,616.9915848920083,0.9133584499359132,649.970147712191,137.74688587644505,643.0630719964196,0.033857494592666626,624.9374666862877,62.53370066915833,603.2130299059468,0.6496421098709106,547.8162469368583,145.08874109149568,507.9254795728945,0.6021704077720642,527.4931234266517,-88.5071779339592,483.3012366734349,0.14298713207244873,529.9225097816751,240.65677568007385,322.8338622775109,0.8114348649978638,598.2516736923342,-211.36297714073123,283.77363857194234,0.9717206358909608,644.6438862202414,295.0243003011415,133.8633422953842,0.8725587129592896,753.7100838133102,-218.2902599216634,140.20078018558834,0.8820131421089172,343.3385900527988,117.85368439921145,108.37531277075523,0.1515156626701355,389.0454274783599,-39.8583515400211,107.67823075718564,0.02759203314781189,309.8373793629479,139.6469694351145,-211.9819982006292,0.9256199598312378,544.5505604372438,-33.644327935524004,-57.86933673295312,0.639900803565979,297.89104404797934,194.97897140666785,-592.6815395194636,0.08003774285316467,348.6154142815868,-107.62057143808927,-437.5890115043995,0.009460121393203735,3209.606656766834,884.6766864663323,1.11,335.3766151875362,,,,,,,,,3203.65,328.8965260890411,7.113325413467106,179.77,3203.4566686466333,377.77652014914145,7.39,179.77,,,,,3201.98,607.8798515025082,7.469994060100329,179.46,3201.4866686466335,661.2465082693421,7.990005939899671,179.46,,,,,3158.253491730658,881.87,7.979994060100329,89.71,3185.610118797993,882.01,6.149940601003287,89.71,3066.043491730658,881.41,7.983331353366776,89.71,3002.703491730658,881.0966686466332,7.96,89.71,3005.933491730658,882.2166686466333,7.98,89.71,2946.4068230840253,880.8166686466333,7.953325413467105,89.71,2812.190136617693,880.42,6.973331353366778,89.69,2862.326864663323,880.3866686466333,9.936662706733552,89.69,2652.959982180301,809.3368230840248,7.969994060100329,353.93,3201.4366686466333,1014.0931709760756,8.19,179.45,3205.623343233166,902.6801603772913,8.043331353366776,359.970017819699,,,,,,,,,,,,,,,,,,,,,3a,27,1569226154
15743,15743,478.2,1569226674.3902519,478.2,,570.8688614407179,159.83555190719082,575.9867566072444,0.003793895244598389,638.8729895806082,157.1029619649924,631.5437619532267,0.3598853945732117,620.5162715206362,127.64616202441618,605.0556367806805,0.8617088794708252,650.5988463080016,135.2665328100938,642.0478504413649,0.03630906343460083,628.761260101702,58.856122563756564,605.5308472526312,0.6755844950675964,542.8546290544956,146.05061910196667,501.05106678209205,0.6638010144233704,528.4880302381808,-89.8272037712128,482.22477804134115,0.1346668303012848,529.1969267621084,240.50029145378312,326.2656158100028,0.6565253138542175,602.7472319792644,-209.00498259795063,298.2538325089086,0.9737343788146972,652.1319738760908,294.03263077157015,140.1698309733888,0.8712427616119385,748.950791766388,-218.4206993526831,143.62346010445307,0.9118000268936156,318.0768918561942,113.79189396731714,65.14719007295193,0.008978396654129028,389.6281801664576,-40.42158552626704,111.00874635558235,0.036174476146698,310.93023557368144,139.40683715316752,-214.63827933180164,0.8740981817245483,541.3917007986297,-33.26337227475762,-56.92742557784172,0.6421250104904175,319.9437157055814,172.48176376439648,-567.8939168509626,0.06219425797462464,517.5792456003691,-94.28760522241579,-263.663376108251,0.04325634241104126,3209.59,884.71,1.11,335.29,,,,,,,,,3203.65,328.66,7.1,179.77,3203.46,377.53,7.39,179.77,,,,,3201.98,607.63,7.46,179.46,3201.49,660.98,8.0,179.46,,,,,3158.52,881.87,7.97,89.71,3185.81,882.01,6.05,89.71,3066.31,881.41,7.98,89.71,3002.97,881.1,7.96,89.71,3006.2,882.22,7.98,89.71,2946.67,880.82,7.94,89.71,2812.42,880.42,6.97,89.69,2862.66,880.39,9.93,89.69,2652.93,809.6,7.96,353.93,3201.44,1013.82,8.19,179.45,3205.64,902.95,8.04,360.0,,,,,,,,,,,,,,,,,,,,,3a,27,1569226154
15744,15744,478.2331801704363,1569226674.4235313,478.2331801704363,,582.1739033714716,153.62935152764038,582.4269716877864,0.00243416428565979,628.9492876074206,158.8879278520991,627.3086760699782,0.5033897161483765,621.462227058358,124.72683569678335,604.1140070642014,0.9107725620269777,648.6107587572235,137.46569873363242,641.7332341285696,0.040732383728027344,628.6867079953206,59.43900292459226,603.8937003249303,0.6363554000854492,539.8524837982833,147.90216508119948,504.9065243522488,0.6380247473716736,525.5256025893848,-90.8605303390803,481.92197330963484,0.16432172060012815,514.9182264108347,234.95688939256002,334.1697312925688,0.9152626991271972,586.7013060592857,-211.3199388340733,292.1690325414258,0.974834442138672,653.6786058214788,291.32232217221235,138.7610503350273,0.8569002151489258,748.4777058529855,-218.53746022881734,143.9842571234101,0.9032843112945556,331.4901296583273,121.81751165517252,106.92611786055755,0.4527602195739746,390.3969860701813,-41.481657326612115,111.13542064388369,0.02761742472648621,306.1161106267961,143.82827819249584,-218.71949189342862,0.6037546396255493,539.3768736158512,-30.72724635070186,-52.92386610770274,0.426459938287735,296.999239156313,188.853032501816,-584.9281024624452,0.20318982005119324,389.5932809002228,-109.8928088333024,-393.68162196890785,0.0054804980754852295,3209.573409914782,884.7398621533928,1.1000459488691092,335.21368560799647,,,,,,,,,3203.653318017044,328.4244207899023,7.093363965912737,179.77,3203.46,377.28446673877136,7.39663603408726,179.77,,,,,3201.9833180170435,607.3844667387714,7.4666360340872595,179.46,3201.49,660.7178766535533,7.983409914781848,179.46,,,,,3158.7854413634905,881.8733180170436,7.979954051130892,89.71,3186.0024449885304,882.01,5.950459488691092,89.71,3066.5754413634904,881.4133180170436,7.97336396591274,89.71,3003.2354413634907,881.1,7.969954051130892,89.71,3006.4621233464472,882.22,7.98,89.71,2946.9354413634906,880.82,7.94331801704363,89.71,2812.652261193054,880.4233180170436,6.97,89.69,2862.991801704363,880.3933180170436,9.95322611930541,89.69,2652.9034558636513,809.8621233464467,7.96331801704363,353.93,3201.443318017044,1013.5479226024223,8.196636034087259,179.45,3205.6532720681744,903.2154413634904,8.03336396591274,359.97013784660726,,,,,,,,,,,,,,,,,,,,,3a,27,1569226154
15745,15745,478.26669622163854,1569226674.4571474,478.26669622163854,,585.5466240448087,150.1238712266296,582.6282242646744,0.006996512413024902,630.7934307071597,156.38330219764686,626.9194172018878,0.5672629475593567,626.1038937009729,122.81349155165223,606.9499352268707,0.9040200710296632,651.8541294064422,134.9850224206227,642.7945843886098,0.04399392008781433,636.6820814945919,57.39664649769842,609.0699501930059,0.6544691920280457,528.2649388073231,154.6159591382189,499.19982566018285,0.6146252155303955,529.9448687673543,-80.55788769227901,485.51108545857664,0.13700157403945926,517.6745369417666,235.6463329537108,337.0148539354476,0.9054223299026488,594.2866753478704,-216.97998261294913,282.07864842693465,0.9653286933898926,657.3719054031777,292.4291171755841,141.62960892352126,0.8113229870796204,738.2803389195525,-217.694291746142,140.25568007469613,0.7367568016052246,325.129739474394,116.31865267713549,90.41167906058979,0.1973484754562378,401.96462109079187,-46.033173068765535,146.7174125873163,0.5889534950256348,312.607477318365,139.28876318735985,-203.8276417697512,0.9040682315826416,537.8332789289071,-23.748617513993818,-48.58912981034624,0.6966711282730103,305.92739280726124,189.49310802937381,-579.0793841496293,0.13565629720687866,572.4891608008793,-90.71993703381537,-210.4096302881917,0.0736827552318573,3209.556651889181,884.7700265994748,1.0899911335084391,335.1365986902314,,,,,,,,,3203.656669622164,328.1864568263664,7.086660755672293,179.77,3203.46,377.03644795987486,7.403339244327707,179.77,,,,,3201.986669622164,607.1364479598748,7.473339244327708,179.46,3201.49,660.4530998490558,7.966651889180733,179.46,,,,,3159.0535697731084,881.8766696221637,7.990008866491561,89.71,3186.1968380855037,882.01,5.849911335084392,89.71,3066.8435697731084,881.4166696221637,7.966660755672293,89.71,3003.5035697731078,881.1,7.980008866491561,89.71,3006.7269001509444,882.22,7.98,89.71,2947.203569773108,880.82,7.946669622163854,89.71,2812.8868735514698,880.4266696221637,6.97,89.69,2863.326962216385,880.3966696221637,9.976687355146977,89.69,2652.8766430226888,810.1269001509444,7.966669622163852,353.93,3201.446669622164,1013.273090982564,8.203339244327708,179.45,3205.6666784886547,903.4835697731083,8.026660755672292,359.9399734005253,,,,,,,,,,,,,,,,,,,,,3a,27,1569226154
15746,15746,478.3,1569226674.490551,478.3,-171.94130853540645,591.2737825375351,147.5414203917055,585.2631289833987,0.007633179426193237,627.8380233700788,157.0738262208407,623.5655447458644,0.49531859159469604,627.1904252885507,124.24061639299693,605.9511879194631,0.9026796817779541,651.4149982368199,135.75723559016186,642.2310034378248,0.04134228825569153,640.4353874665236,54.36381499426686,612.6704114172513,0.6256951093673706,525.4922057797785,156.52687662437668,503.9199156144565,0.5748493671417236,532.7498041864823,-72.25682434455877,496.9381346324769,0.8701368570327759,521.2730620336719,230.80183644960167,342.7785650586637,0.9193099737167358,593.7883874057655,-218.5870744856633,283.7061561981384,0.9712088108062744,654.9499397807423,290.6728164939172,137.7671845570738,0.749301552772522,736.0627145224496,-219.82634006668442,140.66822936627418,0.6994923949241638,338.94197909902834,119.32087432361828,121.26910659278543,0.515708863735199,388.4220498096908,-44.74671206563349,126.5545379292957,0.02461379766464233,308.6255578959805,138.76211717876302,-214.08495517396287,0.6024726629257202,537.7068918408165,-25.268820324304727,-48.57329174528533,0.4380794763565064,310.052132695896,190.14329108427026,-578.1157863369627,0.10084450244903563,664.980381909573,-80.15753309645919,-117.98313996054593,0.054582029581069946,3209.54,884.8,1.08,335.06,,,,,,,,,3203.66,327.95,7.08,179.77,3203.46,376.79,7.41,179.77,,,,,3201.99,606.89,7.48,179.46,3201.49,660.19,7.95,179.46,,,,,3159.32,881.88,8.0,89.71,3186.39,882.01,5.75,89.71,3067.11,881.42,7.96,89.71,3003.77,881.1,7.99,89.71,3006.99,882.22,7.98,89.71,2947.47,880.82,7.95,89.71,2813.12,880.43,6.97,89.69,2863.66,880.4,10.0,89.69,2652.85,810.39,7.97,353.93,3201.45,1013.0,8.21,179.45,3205.68,903.75,8.02,359.91,,,,,,,,,,,,,,,,,,,,,3a,27,1569226154
15747,15747,478.3328176897528,1569226674.5236251,478.3328176897528,11.177652884396426,600.8443937918765,148.81437368510146,592.6639865526604,0.002778887748718261,631.6904712035358,155.79169017602572,626.1056552652884,0.4012008011341095,632.306693809067,137.37690656269126,614.5292994315224,0.9031311273574828,653.0062941745781,132.45758810002894,642.9207627073899,0.03128984570503235,628.5579663033836,57.69841728530631,601.8190065019368,0.6983605027198792,533.5100712513956,151.20245563270703,512.5962167180535,0.6540094614028931,529.8609243892607,-79.46850376630078,504.6200502747656,0.7500685453414917,521.7296405121472,226.92157652567138,342.3836552253609,0.7214688062667847,598.2212214463142,-217.66480047600487,282.8665185366591,0.9591636657714844,657.5721332652229,290.21366957503574,141.09636476782498,0.8072882890701294,744.2873044932487,-220.32568478466698,147.4060563601772,0.6705238223075867,324.21743060715283,129.1480659758031,104.18333238257846,0.6608861684799194,379.7385651171845,-46.53683967378318,113.63001281636886,0.07188040018081665,305.54646569416036,140.42353954708636,-219.2194693902856,0.6506478786468506,533.4626698606588,-29.97008039956685,-50.7593462714773,0.5158616304397583,304.1711388156855,192.6260948303212,-585.1891088555093,0.12631505727767944,438.0980832888066,-107.63566075285057,-344.20122346084213,0.007973790168762207,3209.523591155123,884.8328176897528,1.0832817689752745,334.9484198548407,,,,,,,,,3203.66,327.7169944027555,7.096408844876372,179.77,3203.46,376.550430864805,7.3968729240989015,179.77,,,,,3201.993281768975,606.6438673268544,7.486563537950549,179.46,3201.493281768975,659.9274584819782,7.95,179.46,,,,,3159.579259749047,881.88,7.983591155123628,89.71,3186.567215524665,882.0132817689753,5.651546930741768,89.71,3067.369259749047,881.42,7.96,89.71,3004.0292597490466,881.1032817689752,7.986718231024726,89.71,3007.252541518021,882.22,7.9832817689752735,89.71,2947.732541518021,880.82,7.959845306925822,89.71,2813.349723828269,880.43,6.97,89.69,2863.984895128552,880.4,9.990154693074176,89.69,2652.8204640792223,810.6492597490468,7.97,353.93,3201.45,1012.7308949440276,8.200154693074177,179.45,3205.676718231025,904.0158232869973,8.036408844876371,359.7590386271374,,,,,,,,,,,,,,,,,,,,,3a,27,1569226154
15748,15748,478.36636638057473,1569226674.557436,478.36636638057473,,617.8799572831183,138.04487677447204,605.0203636637281,0.005296587944030762,625.1920441773548,161.47580578886155,625.2541277701876,0.30387750267982483,631.904555089632,126.57224862008243,615.6332026701083,0.7301667928695679,649.9635452146458,130.64839821907663,640.6220239037982,0.0398394763469696,629.867182451968,51.7119474070102,607.9045252228618,0.7449443340301514,555.8433022990514,145.02987116194288,536.0780245165605,0.5826286673545837,528.6471193131867,-79.3409562336582,499.2303836199258,0.7125259637832642,519.9470222837731,224.70891811440188,346.5677910426631,0.7561471462249756,577.9332065002302,-218.79021955302986,286.2523844988536,0.9693348407745358,657.8351421054991,291.63527069204554,141.9759704234674,0.7633476257324219,758.0317075414357,-216.29851060112202,142.11194451095577,0.930120050907135,329.74066656892063,124.93201941793829,120.92589181792084,0.4888784289360046,386.5844308694616,-46.54073952570047,110.98653384500861,0.08189526200294495,305.24344638871946,139.62238926623294,-221.10674616074112,0.6069027185440063,540.0994186472278,-31.102467653948768,-46.90182350701889,0.478276938199997,304.48466146046206,189.92525361009064,-582.9031770999229,0.10541585087776184,296.0632898118883,-126.38877899564692,-487.59127244205973,0.007083624601364136,3209.5068168097127,884.8663663805748,1.0866366380574743,334.8343543060459,,,,,,,,,3203.66,327.47879869791933,7.113183190287372,179.77,3203.46,376.30552542180436,7.383453447770102,179.77,,,,,3201.996636638057,606.3922521456894,7.493273276114949,179.46,3201.496636638057,659.6590689554022,7.95,179.46,,,,,3159.8442944065405,881.88,7.966816809712628,89.71,3186.7483784551036,882.0166366380574,5.550900858275771,89.71,3067.6342944065404,881.42,7.96,89.71,3004.2942944065403,881.1066366380576,7.983363361942526,89.71,3007.520931044598,882.22,7.986636638057474,89.71,2948.0009310445976,880.82,7.969909914172423,89.71,2813.5845646640228,880.43,6.97,89.69,2864.31702716769,880.4,9.980090085827577,89.69,2652.790270257483,810.9142944065404,7.97,353.93,3201.45,1012.4557956792872,8.190090085827578,179.45,3205.673363361943,904.2875676826553,8.053183190287372,359.60471464935614,,,,,,,,,,,,,,,,,,,,,3a,27,1569226154
15749,15749,478.4,1569226674.5913324,478.4,-171.6957747079839,620.4080146818866,138.76165488434413,607.2054228225719,0.00321197509765625,628.3451261525228,163.85070793766891,625.7806109275613,0.2652227282524109,640.6453271870771,119.87873549027029,620.0649758687823,0.738103985786438,652.4706389151071,130.86665567442563,642.0633889995522,0.037697285413742065,643.1581145313818,49.37915357322815,617.2090665904798,0.669129490852356,537.2439150560289,149.2899865309823,515.5533215846981,0.6100618839263916,524.0943539123474,-79.46514596308427,497.8278268626226,0.7320150136947632,520.0914490848163,231.35938573473348,332.9596941124921,0.9302204847335817,580.84420808127,-217.92458230745774,288.22811847966886,0.9739017486572266,650.4003488631288,289.7990789107635,137.16736150408494,0.8182264566421509,759.6494338563858,-216.2826038683185,140.5950015429242,0.9128613471984864,326.47719194868216,116.7402802968326,101.19751986742632,0.15627530217170715,392.90195825315584,-45.834772407988424,110.95691091452088,0.10016956925392152,306.7664548829747,139.56875373273658,-225.21350813195096,0.2209619581699372,539.2877004506855,-32.078728516695,-51.042708493669316,0.4397490322589874,299.4299560752878,187.3236426276916,-582.393111216561,0.18015730381011968,331.84931477952097,-111.70076686364193,-464.02693708893634,0.017180174589157104,3209.49,884.9,1.09,334.72,,,,,,,,,3203.66,327.24,7.13,179.77,3203.46,376.06,7.37,179.77,,,,,3202.0,606.14,7.5,179.46,3201.5,659.39,7.95,179.46,,,,,3160.11,881.88,7.95,89.71,3186.93,882.02,5.45,89.71,3067.9,881.42,7.96,89.71,3004.56,881.11,7.98,89.71,3007.79,882.22,7.99,89.71,2948.27,880.82,7.98,89.71,2813.82,880.43,6.97,89.69,2864.65,880.4,9.97,89.69,2652.76,811.18,7.97,353.93,3201.45,1012.18,8.18,179.45,3205.67,904.56,8.07,359.45,,,,,,,,,,,,,,,,,,,,,3a,27,1569226154
