,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,dlib_head_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,H_in-C_out.17_x,H_in-C_out.17_y,H_in-C_out.17_speed,H_in-C_out.17_angle,H_in-C_out.18_x,H_in-C_out.18_y,H_in-C_out.18_speed,H_in-C_out.18_angle,H_in-C_out.19_x,H_in-C_out.19_y,H_in-C_out.19_speed,H_in-C_out.19_angle,H_in-C_out.20_x,H_in-C_out.20_y,H_in-C_out.20_speed,H_in-C_out.20_angle,H_in-C_out.21_x,H_in-C_out.21_y,H_in-C_out.21_speed,H_in-C_out.21_angle,H_in-C_out.22_x,H_in-C_out.22_y,H_in-C_out.22_speed,H_in-C_out.22_angle,H_in-C_out.23_x,H_in-C_out.23_y,H_in-C_out.23_speed,H_in-C_out.23_angle,H_in-C_out.24_x,H_in-C_out.24_y,H_in-C_out.24_speed,H_in-C_out.24_angle,E_in-C_out.1_x,E_in-C_out.1_y,E_in-C_out.1_speed,E_in-C_out.1_angle,H_in-C_out.25_x,H_in-C_out.25_y,H_in-C_out.25_speed,H_in-C_out.25_angle,H_in-C_out.26_x,H_in-C_out.26_y,H_in-C_out.26_speed,H_in-C_out.26_angle,H_in-C_out.27_x,H_in-C_out.27_y,H_in-C_out.27_speed,H_in-C_out.27_angle,conflict_3a_x,conflict_3a_y,conflict_3a_speed,conflict_3a_angle,E_in-C_out.2_x,E_in-C_out.2_y,E_in-C_out.2_speed,E_in-C_out.2_angle,E_in-C_out.3_x,E_in-C_out.3_y,E_in-C_out.3_speed,E_in-C_out.3_angle,E_in-C_out.4_x,E_in-C_out.4_y,E_in-C_out.4_speed,E_in-C_out.4_angle,scenario,participant_id,source_file
16899,16899,530.4787963667591,1569576458.255168,530.4787963667591,,,522.3480560824646,-70.655446922456,677.0411409943074,0.9976785778999328,505.62367747198806,-45.168185669997136,720.5272225791676,0.98534893989563,507.49962430717795,-107.52387065094193,707.9339232102127,0.9974019527435304,472.9238775203234,-1.184525720985846,727.3408862586192,0.9221693277359008,480.485045565713,-151.5405804793891,699.9565395339212,0.6686595678329468,364.2337418217791,97.26280611465543,632.0881524513054,0.7183942794799805,419.7028725518495,-153.25832654409766,544.1838006508696,0.9704992771148682,305.2119639103769,333.1248221851517,582.8235058080128,0.7955806851387024,515.3723903968938,-208.7990912224193,302.5480386888702,0.25063884258270264,558.9863412424562,582.7585682057289,569.1105102341428,0.03457081317901611,682.2255579558503,-214.02669649803659,121.60572807859188,0.8470737934112549,288.1330020336252,111.4155718241482,196.16125431785343,0.7857357859611511,344.90411774547096,-73.59052079970536,146.90282298141787,0.7508800029754639,616.0685049710663,185.68803191258363,51.548343701676295,0.9637886881828308,656.6997157660846,-91.85182268627527,-16.433888470337028,0.35872021317481995,534.4037323919085,174.023264094302,-122.09949899468964,0.08729541301727295,341.5601834636365,-116.82557808833636,-636.8161115841301,0.021831661462783813,3209.332120363324,826.4103429237676,4.627879636675908,358.31246328709176,,,,,3203.817879636676,363.0863050693624,6.985759273351816,179.77,3204.087879636676,225.87934216276963,6.0287963667590745,179.62696290659275,3203.76,302.4775087026033,7.966361089972278,179.77,3202.127879636676,592.5653883392791,7.848481453296371,179.46,3201.97,608.9196290659273,7.956361089972278,179.46,3031.223694930637,881.54,6.974240726648184,89.71,3071.4603709340727,881.44,7.97,89.71,3202.977879636676,667.5696290659273,8.02151854670363,179.46,2713.2115745673136,879.89,6.984240726648184,89.69,2736.060370934073,879.7178796366759,7.977879636675907,89.69,2687.382491297397,879.4578796366759,7.96,89.69,3205.982120363324,797.5691392905268,5.791490536398682,359.9190832699168,3200.137879636676,1149.8653883392792,7.83696290659274,179.45,3199.947879636676,1169.9063050693626,6.9036389100277225,179.45,3199.797879636676,1185.4305457960104,7.079398183379537,179.45,3a,30,1569575905
16900,16900,530.5,1569576458.2913725,530.5,,,530.4228428177742,-70.22870679167411,678.4270654235856,0.9977145195007324,510.1935359408764,-45.407503676903836,720.8516821860277,0.9862549901008606,515.7220289338941,-106.94747734909828,708.4138811652374,0.9973723888397216,468.8973545342967,-2.9524224189042485,724.0923677993535,0.9292880296707152,477.3162751359588,-152.26375476588248,696.3220317804686,0.6707702875137329,369.86347182691435,91.41118670730543,628.1297316854838,0.3350500464439392,416.3661370153128,-154.16634861254732,540.8095088868782,0.9753506183624268,285.3745150530612,344.1737489956019,584.5712053451538,0.4415152072906494,507.934143892158,-207.04336062168133,304.901906167503,0.2673789858818054,468.0413775589866,536.684572838963,557.990194331803,0.5574312806129456,688.561303189298,-213.64225558233397,124.59362903110159,0.8600639104843141,283.85919792065897,124.71924586833073,174.8893161944062,0.1777290403842926,352.57472955083085,-76.12978264931117,158.86840960620432,0.7447047829627991,617.0961355012856,179.64525136956345,37.221087167988294,0.8750391602516174,650.4776134403397,-94.1054522497524,-15.953660998449097,0.3919687569141388,487.28121154734566,170.00708320511464,-255.7497721974678,0.018447190523147583,342.5377299009832,-117.39595888915069,-631.947299064392,0.017115652561187744,3209.33,826.51,4.63,358.41,,,,,3203.82,362.94,6.99,179.77,3204.09,225.75,6.05,179.61,3203.76,302.31,7.96,179.77,3202.13,592.4,7.84,179.46,3201.97,608.75,7.95,179.46,3031.37,881.54,6.97,89.71,3071.63,881.44,7.97,89.71,3202.98,667.4,8.03,179.46,2713.36,879.89,6.98,89.69,2736.23,879.72,7.98,89.69,2687.55,879.46,7.96,89.69,3205.98,797.69,5.73,359.9,3200.14,1149.7,7.82,179.45,3199.95,1169.76,6.91,179.45,3199.8,1185.28,7.09,179.45,3a,30,1569575905
16901,16901,530.5186174999386,1569576458.3221025,530.5186174999386,,,523.3412646774505,-71.80388642145222,674.4443074234641,0.9973592758178712,510.7055895776329,-47.45659440918851,720.0620387116327,0.9865220785140992,520.1260343540966,-109.01234520995371,708.5468157943402,0.9972199797630308,467.9561523651175,-3.537274553822215,725.1480635304262,0.9361266493797302,494.4533655317322,-146.59467131514182,705.1479415756697,0.8968948125839233,373.46216338841566,93.44509451602488,634.7598840863823,0.7204319834709167,416.7778641741948,-154.66008532398052,538.9598730362768,0.973760187625885,294.96837553221724,337.79004254364924,584.5931517336157,0.7854876518249512,501.7903858094252,-207.40204650192462,305.7032690241917,0.2566502094268799,514.5215975396387,556.5310017255152,563.7195833947733,0.015239983797073363,692.8692638612675,-212.4112894088304,127.95020852043871,0.8434895277023315,321.13817781152216,117.92095873786334,163.24954077698527,0.11112737655639647,353.52435547399483,-73.923479575203,161.90771325769342,0.7476853132247925,611.7251856303278,174.76552886236448,24.681831003322856,0.9035123586654664,762.6347228530092,-92.3557229328918,36.74657349799128,0.4488115310668945,469.17667825555253,171.64605362701874,-322.599884798846,0.007537782192230225,388.2817907251747,-117.43287990869385,-587.7424489298459,0.014402329921722412,3209.33,826.5956404997175,4.63,358.4863317497484,,,,,3203.82,362.80967750042976,6.99,179.77,3204.09,225.63643325037444,6.063032249957026,179.59324425005528,3203.76,302.1610600004912,7.9618617499938615,179.77,3202.13,592.2529217504848,7.843723499987723,179.46,3201.971861749994,608.6029217504848,7.953723499987722,179.46,3031.5003224995703,881.54,6.97186174999386,89.71,3071.777078249515,881.4418617499939,7.964414750018418,89.71,3202.98,667.2491982504973,8.03186174999386,179.46,2713.4903224995705,879.8918617499937,6.976276500012277,89.69,2736.378939999509,879.72,7.98,89.69,2687.698939999509,879.46,7.956276500012278,89.69,3205.9762765000123,797.7998432496379,5.763511499889496,359.88138250006136,3200.141861749994,1149.552921750485,7.8404792499324705,179.45,3199.95,1169.6296775004296,6.915585249981582,179.45,3199.8,1185.145954000442,7.101170499963166,179.45,3a,30,1569575905
16902,16902,530.539331745415,1569576458.3562934,530.539331745415,,,521.999406055106,-73.53554846507419,676.1473733238747,0.997865915298462,506.01605768096886,-49.4560130668317,718.8929253675391,0.9885836839675904,520.1322262634408,-109.43126988182806,709.1444661709007,0.9977709054946899,473.98847539789523,-5.771223152219172,722.1514315471742,0.9377679228782654,492.02043091644515,-147.21239830766055,704.1127220416067,0.914853036403656,376.29503655373566,89.20990057240108,629.4411544125518,0.3533235490322113,410.6526683662458,-157.2346443869866,538.7142146582606,0.9727195501327516,318.08260155466013,337.91201581845934,581.0684101970639,0.2814541161060333,493.3936862989327,-209.0530900510271,304.07185244417764,0.2449947893619537,458.6628760414188,525.046808960108,554.5679777298108,0.6819068193435669,687.4248743978447,-216.0418166766305,121.58153494739322,0.8419748544692993,318.74366023850945,125.46139244239424,162.4943588126381,0.2867515385150909,338.7300386929192,-75.00104291649967,149.32739343140466,0.7764210700988771,614.2312519923989,169.33689088387658,-0.3583067384906258,0.5812073349952698,795.0486935879727,-96.31787314664837,57.97191050075122,0.4835787415504456,463.77967027516615,196.19948359594426,-413.56271761416394,0.002795517444610596,569.1039385850572,-109.46823659541872,-410.8082525589341,0.016571998596191406,3209.33,826.6909260289087,4.63,358.5712601562014,,,,,3203.82,362.66467778209517,6.99,179.77,3204.09,225.51007635296864,6.077532221790483,179.57460142912655,3203.76,301.9953460366802,7.963933174541498,179.77,3202.13,592.0892792112218,7.847866349082996,179.46,3201.973933174541,608.4392792112218,7.9578663490829955,179.46,3031.6453222179052,881.54,6.973933174541497,89.71,3071.940720788779,881.4439331745416,7.9582004763755085,89.71,3202.98,667.0814128621388,8.033933174541497,179.46,2713.635322217905,879.8939331745415,6.972133650917004,89.69,2736.54465396332,879.72,7.98,89.69,2687.86465396332,879.46,7.952133650917005,89.69,3205.972133650917,797.9220572979483,5.800797141746955,359.86066825458505,3200.143933174541,1149.3892792112215,7.863264919956473,179.45,3199.95,1169.484677782095,6.921799523624491,179.45,3199.8,1184.9968114330122,7.113599047248986,179.45,3a,30,1569575905
16903,16903,530.5594979712873,1569576458.3895798,530.5594979712873,,,521.90003263845,-75.88256979177267,675.9637658828688,0.9977412223815918,510.06414157091217,-52.16387307083275,720.1844096041102,0.9903995990753174,519.7991784530725,-112.16267005498831,709.5844632668111,0.9972602725028992,476.17454321086007,-10.671622957005704,726.7270059933551,0.937732994556427,491.62797498759176,-149.37040708108702,704.1080374062396,0.8863844871520996,373.71257260631273,79.56262186627812,626.2304050137128,0.30956050753593445,416.82461593903946,-158.9713905315223,537.1355738664848,0.9750641584396362,321.1267036956293,330.52902731977167,582.8567331893844,0.7643166780471802,496.4333861862397,-209.16810542193969,305.14141511951493,0.16661739349365234,505.3080730203875,551.5072644037604,561.3705317053757,0.01604023575782776,679.5478631236023,-215.93036864178382,118.06662293409376,0.7996559143066406,290.30956546075265,132.85433286212609,145.00959977133402,0.33204567432403564,339.73373515515414,-74.94746261031811,146.3912114688877,0.8333055973052979,615.1800852266242,161.5140098409421,-13.799179012955674,0.5464566349983215,803.5846112074806,-102.65074188333895,56.97323202999682,0.630973219871521,456.8249659034774,210.27066127944957,-466.12319399137357,0.005076408386230469,364.1800359308514,-146.19878425185595,-613.994201327371,0.012138962745666504,3209.33,826.7836906679222,4.63,358.6539416822785,,,,,3203.82,362.523514200988,6.99,179.77,3204.09,225.38706237514668,6.0916485799012,179.55645182584132,3203.76,301.83401622970064,7.965949797128742,179.77,3202.13,591.9299660268292,7.851899594257486,179.46,3201.975949797129,608.2799660268294,7.961899594257486,179.46,3031.7864857990116,881.54,6.975949797128742,89.71,3072.100033973171,881.4459497971287,7.952150608613771,89.71,3202.98,666.9180664325719,8.035949797128742,179.46,2713.7764857990123,879.8959497971288,6.968100405742514,89.69,2736.7059837703,879.72,7.98,89.69,2688.0259837702993,879.46,7.948100405742514,89.69,3205.968100405743,798.0410380305957,5.837096348317371,359.8405020287126,3200.145949797129,1149.2299660268293,7.885447768416171,179.45,3199.95,1169.343514200988,6.9278493913862285,179.45,3199.8,1184.8516146067304,7.125698782772457,179.45,3a,30,1569575905
16904,16904,530.5797874076824,1569576458.4230695,530.5797874076824,,,526.8764877261117,-77.82514311948881,675.9547439221174,0.9979293942451476,508.3639317039158,-54.61589299377772,718.5314432292398,0.9924606680870056,513.1292938598498,-113.97575111312916,705.7653462923872,0.9973152279853821,474.3818224419718,-14.202699062887936,721.8379124508565,0.9450066089630128,492.6865282005623,-149.24119356874706,701.5141172812041,0.8984886407852173,370.1239616570834,74.21179975095757,622.956867828056,0.060357451438903816,418.25819546524,-162.3829137924792,534.1323670933,0.9767612218856812,305.31892979139155,335.51101077319595,584.793072990457,0.8161675930023193,495.1553603044094,-209.75902832468705,303.6667774274937,0.11764612793922424,529.2768873383396,560.5543931255557,564.469518250693,0.017931640148162842,685.8705873470003,-214.70117021514255,120.09075970530378,0.8009752035140991,299.87843423935874,136.55766488781222,142.4317554463691,0.41640356183052063,346.19206847955576,-76.26335838967512,145.50803652761186,0.8483120203018188,700.7188683064038,145.92678027487227,15.78893512308369,0.4747963547706604,803.7772903395985,-110.99488610560076,51.363033123375175,0.580603301525116,457.7147210597323,212.90321537745285,-489.3068041524794,0.009129822254180908,433.70457004733436,-132.93847095065954,-547.3232421077549,0.02310219407081604,3209.33,826.8770220753389,4.63,358.73712837149765,,,,,3203.82,362.38148814622355,6.99,179.77,3204.09,225.26329681313763,6.1058511853776505,179.53819133308585,3203.76,301.6717007385411,7.967978740768236,179.77,3202.13,591.7696794793094,7.855957481536472,179.46,3201.9779787407683,608.1196794793094,7.965957481536471,179.46,3031.9285118537764,881.54,6.977978740768236,89.71,3072.26032052069,881.4479787407682,7.946063777695294,89.71,3202.98,666.7537219977729,8.037978740768235,179.46,2713.9185118537766,879.8979787407683,6.964042518463528,89.69,2736.868299261459,879.72,7.98,89.69,2688.188299261459,879.46,7.944042518463528,89.69,3205.964042518464,798.1607457053259,5.873617333828242,359.82021259231766,3200.1479787407684,1149.0696794793096,7.907766148450593,179.45,3199.95,1169.2014881462235,6.933936222304706,179.45,3199.8,1184.7055306646866,7.137872444609414,179.45,3a,30,1569575905
16905,16905,530.6,1569576458.4564323,530.6,,,531.4499325587177,-80.10364935990556,675.163639398638,0.9975827932357788,505.61276543055914,-57.27894487008332,718.3006476231958,0.9944758415222168,508.36320000103683,-116.98567024816369,703.3465408379594,0.9963217973709106,465.6414662124236,-16.31512482335838,720.2749945249292,0.9457290172576904,492.53919765722986,-153.21657398095113,701.2764989362622,0.8276932239532471,377.9065748290757,71.66343077273112,622.6622384237071,0.06756982207298279,412.19547773687714,-164.83247226364057,533.858344289095,0.9754499197006226,336.2624136116574,328.05682580803256,595.6169001748323,0.8374429941177368,491.349346113352,-210.0251838234873,303.27913237699875,0.1179998517036438,542.7133875952143,567.4189690284028,565.7962966254457,0.018690437078475952,673.3253481210054,-216.51354914676918,111.2623751208268,0.7190308570861816,306.55658488993186,134.28399614157277,145.32961034439018,0.4686338901519776,355.4508368611589,-82.43225028715422,152.92157683156367,0.8571829795837402,730.5966801160437,143.94932021800082,24.818136566018037,0.4718024432659149,789.3383074417908,-118.75227406814648,56.15973847176346,0.7021949291229248,468.74115425985764,194.61255048381642,-491.29145997766517,0.01573783159255981,389.9632446557672,-134.15244701234482,-595.3407336797934,0.02008667588233948,3209.33,826.97,4.63,358.82,,,,,3203.82,362.24,6.99,179.77,3204.09,225.14,6.12,179.52,3203.76,301.51,7.97,179.77,3202.13,591.61,7.86,179.46,3201.98,607.96,7.97,179.46,3032.07,881.54,6.98,89.71,3072.42,881.45,7.94,89.71,3202.98,666.59,8.04,179.46,2714.06,879.9,6.96,89.69,2737.03,879.72,7.98,89.69,2688.35,879.46,7.94,89.69,3205.96,798.28,5.91,359.8,3200.15,1148.91,7.93,179.45,3199.95,1169.06,6.94,179.45,3199.8,1184.56,7.15,179.45,3a,30,1569575905
16906,16906,530.6,1569576458.4564323,530.6,,,530.9711318138267,-77.50464191184338,677.3409266509877,0.9979013204574584,509.77688331747237,-56.420023932158145,720.2337313015225,0.9925870895385742,524.3417971073613,-113.78375623718864,708.640400693936,0.996646285057068,479.9834792416888,-22.10289451412968,726.2523164286388,0.9468743801116944,496.805557926984,-154.51897838992784,702.5362164113252,0.8949400186538696,377.6115043529637,72.53091877788783,624.3904583207074,0.34945183992385864,411.1911384605594,-165.66759648566574,535.1408381413877,0.9718120098114014,329.4212083445338,329.7545665472068,595.6058023150576,0.8529058694839478,481.01289668410124,-209.36570093391632,304.14413627265094,0.352517694234848,556.3422259192192,568.3683451244842,567.9103209522196,0.01829749345779419,672.0320549840224,-215.08943408665328,107.96247680709999,0.7012786865234375,292.4228614872577,135.11052162061742,133.22168862163838,0.47810590267181396,363.05348522596313,-83.8423529084186,154.14493067679987,0.8583181500434875,736.3391689882963,146.4660088447675,-2.4087291358976017,0.7087593674659729,772.3432313327946,-115.43790373539447,58.9011475865612,0.5569651126861572,467.2319282487818,184.72960439497524,-498.16768076092313,0.019746512174606327,243.15656454041957,-184.8595211381474,-740.2383429342774,0.010955572128295898,3209.33,826.97,4.63,358.82,,,,,3203.82,362.24,6.99,179.77,3204.09,225.14,6.12,179.52,3203.76,301.51,7.97,179.77,3202.13,591.61,7.86,179.46,3201.98,607.96,7.97,179.46,3032.07,881.54,6.98,89.71,3072.42,881.45,7.94,89.71,3202.98,666.59,8.04,179.46,2714.06,879.9,6.96,89.69,2737.03,879.72,7.98,89.69,2688.35,879.46,7.94,89.69,3205.96,798.28,5.91,359.8,3200.15,1148.91,7.93,179.45,3199.95,1169.06,6.94,179.45,3199.8,1184.56,7.15,179.45,3a,30,1569575905
16907,16907,530.6333430031675,1569576458.4901385,530.6333430031675,,,516.6842347864282,-83.18324690632954,669.2625851389801,0.9973529577255248,502.45589074018125,-61.35934152037314,715.8114416467253,0.9976315498352052,516.6691947279538,-121.10384852950035,706.6391392383505,0.9955224990844728,483.3319723380948,-22.442987610727066,726.2396449745145,0.929840922355652,500.167514980906,-156.4931145832084,703.8773756089626,0.7147408723831177,369.52356808150324,70.83602643041169,620.0739014314747,0.07290413975715637,418.4917231487098,-166.58834094125137,531.9406611353422,0.9764561653137208,330.92028866909493,324.66401932564037,589.3340795798513,0.7757881879806519,485.43152096494856,-209.7065333142661,303.5836125889226,0.10256633162498474,549.8913536449453,568.5338226086034,566.409301758273,0.012816339731216429,675.3011781675392,-214.31302115265046,109.82328370953579,0.7215523719787598,289.1436823887031,135.69094227229093,128.39589761985874,0.5333130955696106,388.57281914359635,-90.74908896678407,177.66796595551224,0.8167006969451904,724.0179838528635,145.09460054789992,-22.001806823329616,0.6808520555496216,789.527418490502,-110.38910103611715,62.3927028382765,0.6241323947906494,461.12635160119385,178.12259147857682,-509.9997344636741,0.020305633544921875,238.6339846395976,-187.25093711635517,-748.7226399597203,0.01343342661857605,3209.33,827.1233778145703,4.626665699683252,358.96004061330336,,,,,3203.82,362.0065989778277,6.979997099049755,179.77,3204.0933343003167,224.92993908004487,6.160011603800976,179.51666569968327,3203.7633343003167,301.2432559746601,7.963331399366504,179.77,3202.1333343003166,591.3499245752937,7.849997099049755,179.46,3201.983334300317,607.6932559746601,7.963331399366504,179.46,3032.3034010221722,881.5433343003168,6.98,89.71,3072.68674402534,881.45,7.953337201266992,89.71,3202.983334300317,666.3199216743434,8.063340102217238,179.46,2714.2934010221725,879.9,6.970002900950245,89.69,2737.29674402534,879.72,7.969997099049755,89.69,2688.61674402534,879.46,7.9466686006334974,89.69,3205.9499970990496,798.4733894183714,5.8533168946152845,359.76999129714926,3200.15,1148.646590274977,7.899991297149267,179.45,3199.953334300317,1168.8299332781446,6.936665699683252,179.45,3199.8033343003167,1184.323264677511,7.143331399366504,179.45,3a,30,1569575905
16908,16908,530.6666982705149,1569576458.523857,530.6666982705149,,,531.5666304223764,-87.18602220153137,671.9758385830406,0.9969840049743652,501.6441088355082,-62.82535846745246,716.2866242060953,0.9303441047668456,514.4018048777275,-126.87361679720414,710.1515027032834,0.7885568141937256,479.91865161737365,-26.95578785960507,729.7346219713428,0.932384192943573,497.59813770394936,-162.6056699709236,702.6498726792108,0.5897718071937561,368.4733231321908,69.60032160865616,619.6845380333314,0.08600357174873352,412.50793780951307,-167.24183302533515,532.8144986598206,0.9526681900024414,353.39954703973297,319.1206586962864,595.0988792498674,0.7351818680763245,487.7398614605404,-210.22029528348,302.25918031643795,0.1245495080947876,522.2164005314177,553.9338329611093,568.1020200176284,0.033237606287002563,675.9717384432213,-212.6267472534708,110.08231134882664,0.6925888061523438,288.3584993632572,134.5820873223563,127.13894288708954,0.4290076494216919,379.7409571403226,-92.19991593214813,183.22718434259124,0.787774920463562,734.6852877879213,143.47587330416718,5.392167091933716,0.262924462556839,778.5584571627887,-109.38182285834444,61.9515109646584,0.5645794272422789,437.1997487720131,194.48860146806183,-539.9709452920085,0.016271024942398068,271.5063831876222,-175.82667123651956,-678.6584994679043,0.009507983922958374,3209.33,827.2768120443683,4.623330172948517,359.1001327361623,,,,,3203.82,361.7731121063962,6.96999051884555,179.77,3204.0966698270513,224.71980089575652,6.200037924617799,179.51333017294849,3203.7666698270514,300.9764138358813,7.956660345897032,179.77,3202.1366698270513,591.0897534899843,7.83999051884555,179.46,3201.9866698270507,607.4264138358814,7.956660345897032,179.46,3032.536887893604,881.5466698270516,6.98,89.71,3072.953586164119,881.45,7.966679308205934,89.71,3202.9866698270507,666.0497440088299,8.086688789360382,179.46,2714.526887893604,879.9,6.98000948115445,89.69,2737.5635861641185,879.72,7.95999051884555,89.69,2688.883586164119,879.46,7.953339654102968,89.69,3205.939990518845,798.6668499689861,5.796612940124785,359.73997155653666,3200.15,1148.3830836629327,7.869971556536651,179.45,3199.9566698270514,1168.5997819334475,6.9333301729485175,179.45,3199.8066698270513,1184.0864422793445,7.136660345897035,179.45,3a,30,1569575905
16909,16909,530.7,1569576458.5575216,530.7,,,536.1949833501757,-87.79085274001422,672.9370232667118,0.9954641461372375,505.6415691860129,-67.80137673121237,715.6222531544643,0.9969410300254822,512.8520430935181,-128.3895481044147,703.7008074513527,0.9934093356132508,486.62129518704626,-31.949228611428836,731.6731214690465,0.9436846375465392,493.61672338499847,-168.01813735031877,700.4709631107823,0.4856182336807251,367.58915538450964,76.7213274915824,627.8648146620708,0.8069612383842468,412.79368040645403,-172.15297108236163,530.3604988401361,0.9182706475257874,355.02571451849747,326.98509733819304,600.4555372573627,0.3304385542869568,508.314759267498,-220.2967089230518,293.91487588247554,0.4943182170391083,474.190041482618,529.0274238946544,566.9455574690668,0.6774137020111084,667.3436946987596,-208.83242509633249,111.50654700473068,0.8006590604782104,296.4036401118055,131.59604683182624,125.12834572850376,0.3474176526069641,382.78998682020887,-88.99978282870899,187.37456539508565,0.7619493007659912,704.0338223984006,142.90997207438744,-36.68438581801385,0.6033207774162292,596.7775400668372,-122.45655355001921,-7.7959587278003255,0.6651049852371216,435.1138216445886,183.6578309297353,-543.1498696880046,0.02436473965644836,565.0851470261463,-146.78705306608222,-236.1948462951701,0.097709983587265,3209.33,827.43,4.62,359.24,,,,,3203.82,361.54,6.96,179.77,3204.1,224.51,6.24,179.51,3203.77,300.71,7.95,179.77,3202.14,590.83,7.83,179.46,3201.99,607.16,7.95,179.46,3032.77,881.55,6.98,89.71,3073.22,881.45,7.98,89.71,3202.99,665.78,8.11,179.46,2714.76,879.9,6.99,89.69,2737.83,879.72,7.95,89.69,2689.15,879.46,7.96,89.69,3205.93,798.86,5.74,359.71,3200.15,1148.12,7.84,179.45,3199.96,1168.37,6.93,179.45,3199.81,1183.85,7.13,179.45,3a,30,1569575905
16910,16910,530.7,1569576458.5575216,530.7,,,528.6300568745651,-85.7232562529618,672.6025679255455,0.99614417552948,501.9953022305504,-67.37114693408864,715.2525973117772,0.996698260307312,510.90611437194,-129.25836646021207,707.6870399546527,0.7778044342994691,483.0499668816954,-34.95523719773907,731.8252980839078,0.935494899749756,496.1898403735305,-171.2021077694557,700.7819050973314,0.5689586997032166,375.9820261483689,71.8777015601217,627.0848624600783,0.09901320934295654,413.97007676155465,-172.20806720673968,527.4238366088225,0.9687926173210144,326.2197044803018,326.2723179814409,589.1927886697891,0.7064121961593628,514.26541148176,-226.33537658055587,292.79215159858984,0.9725720882415771,496.97678227892754,534.4151851883142,569.6431312182572,0.04684558510780335,668.1852231313962,-209.6173376198672,106.77608329677744,0.6551418304443359,304.26200174275164,129.29710425869712,127.00837136655208,0.2406993210315705,374.73775014712317,-90.23678824420477,181.5267788304687,0.7870280742645264,708.8586912537393,141.7812041264715,-34.00702323988733,0.4748688042163849,607.3853776925489,-124.4148125230815,5.457243629453416,0.6818578243255615,420.2745040431345,180.06253923628338,-556.7509367180012,0.021393179893493645,503.05901861169326,-149.11182358821173,-257.1446225918106,0.02076852321624756,3209.33,827.43,4.62,359.24,,,,,3203.82,361.54,6.96,179.77,3204.1,224.51,6.24,179.51,3203.77,300.71,7.95,179.77,3202.14,590.83,7.83,179.46,3201.99,607.16,7.95,179.46,3032.77,881.55,6.98,89.71,3073.22,881.45,7.98,89.71,3202.99,665.78,8.11,179.46,2714.76,879.9,6.99,89.69,2737.83,879.72,7.95,89.69,2689.15,879.46,7.96,89.69,3205.93,798.86,5.74,359.71,3200.15,1148.12,7.84,179.45,3199.96,1168.37,6.93,179.45,3199.81,1183.85,7.13,179.45,3a,30,1569575905
16911,16911,530.7508152541528,1569576458.5915527,530.7508152541528,,,523.3360786936147,-92.41678599684224,670.9400902203386,0.997750759124756,509.7249278653322,-70.16690334004963,717.7130748804577,0.9952743053436279,516.0515761561928,-129.607247552562,704.9535422475467,0.9944884181022644,479.9283251155284,-35.13119952546063,733.8030533301303,0.9557783603668212,497.41990403504684,-173.4978459873499,698.993638589231,0.4371296763420105,379.4606903027353,72.59982302935434,629.2884813863645,0.4426722824573517,416.34969768535063,-170.328260332988,521.971014348287,0.5890886783599854,338.79135409896764,317.8082053851898,592.8929600430222,0.7121674418449402,525.8405308709596,-228.15641721923058,289.83770215998464,0.9649327993392944,507.8244342285569,533.8762352501964,571.6960400152933,0.025124251842498783,661.8845927646305,-208.41806763764308,112.54858296499351,0.39622238278388977,289.277747408739,131.43479367080909,124.02824808104288,0.33474141359329224,374.4229767815934,-90.50557160135445,166.88976559808114,0.3549718260765076,709.4113792066753,143.77429110462245,-6.991869411591464,0.3248515725135803,593.1289991395843,-118.56604242020927,4.832122244425676,0.6032616496086121,397.1512174803162,182.2824223690237,-581.6062249580352,0.02321362495422364,670.9549787194412,-137.64273203317552,-69.05296232198424,0.06788423657417297,3209.3350815254157,827.663750169103,4.609836949169433,359.4585055928572,,,,,3203.82,361.1893747463455,6.9549184745847175,179.77,3204.1,224.18986389883722,6.270489152491696,179.51,3203.77,300.30855949219267,7.955081525415283,179.77,3202.145081525415,590.4336410176079,7.835081525415283,179.46,3201.995081525415,606.7585594921926,7.955081525415283,179.46,3033.120625253655,881.55,6.974918474584718,89.71,3073.6265220332225,881.45,7.959673898338869,89.71,3202.995081525415,665.3734779667774,8.049021695016608,179.46,2715.110625253655,879.9,6.974755423754152,89.69,2738.2314405078077,879.7250815254154,7.944918474584718,89.69,2689.5514405078075,879.4650815254154,7.965081525415282,89.69,3205.9147554237543,799.1598099995018,5.836548982890371,359.71,3200.1550815254154,1147.723641017608,7.84,179.45,3199.965081525416,1168.0193747463454,6.919836949169435,179.45,3199.8150815254157,1183.4841301700994,7.140163050830567,179.45,3a,30,1569575905
