,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,H_in-C_out.15_x,H_in-C_out.15_y,H_in-C_out.15_speed,H_in-C_out.15_angle,H_in-C_out.16_x,H_in-C_out.16_y,H_in-C_out.16_speed,H_in-C_out.16_angle,H_in-C_out.17_x,H_in-C_out.17_y,H_in-C_out.17_speed,H_in-C_out.17_angle,H_in-C_out.18_x,H_in-C_out.18_y,H_in-C_out.18_speed,H_in-C_out.18_angle,H_in-C_out.19_x,H_in-C_out.19_y,H_in-C_out.19_speed,H_in-C_out.19_angle,E_in-C_out.2_x,E_in-C_out.2_y,E_in-C_out.2_speed,E_in-C_out.2_angle,H_in-C_out.20_x,H_in-C_out.20_y,H_in-C_out.20_speed,H_in-C_out.20_angle,H_in-C_out.21_x,H_in-C_out.21_y,H_in-C_out.21_speed,H_in-C_out.21_angle,E_in-C_out.3_x,E_in-C_out.3_y,E_in-C_out.3_speed,E_in-C_out.3_angle,H_in-C_out.22_x,H_in-C_out.22_y,H_in-C_out.22_speed,H_in-C_out.22_angle,H_in-C_out.23_x,H_in-C_out.23_y,H_in-C_out.23_speed,H_in-C_out.23_angle,E_in-C_out.4_x,E_in-C_out.4_y,E_in-C_out.4_speed,E_in-C_out.4_angle,E_in-C_out.5_x,E_in-C_out.5_y,E_in-C_out.5_speed,E_in-C_out.5_angle,E_in-C_out.6_x,E_in-C_out.6_y,E_in-C_out.6_speed,E_in-C_out.6_angle,E_in-C_out.7_x,E_in-C_out.7_y,E_in-C_out.7_speed,E_in-C_out.7_angle,H_in-C_out.24_x,H_in-C_out.24_y,H_in-C_out.24_speed,H_in-C_out.24_angle,H_in-C_out.25_x,H_in-C_out.25_y,H_in-C_out.25_speed,H_in-C_out.25_angle,E_in-C_out.8_x,E_in-C_out.8_y,E_in-C_out.8_speed,E_in-C_out.8_angle,H_in-C_out.26_x,H_in-C_out.26_y,H_in-C_out.26_speed,H_in-C_out.26_angle,H_in-C_out.27_x,H_in-C_out.27_y,H_in-C_out.27_speed,H_in-C_out.27_angle,conflict_3a_x,conflict_3a_y,conflict_3a_speed,conflict_3a_angle,E_in-C_out.9_x,E_in-C_out.9_y,E_in-C_out.9_speed,E_in-C_out.9_angle,E_in-C_out.10_x,E_in-C_out.10_y,E_in-C_out.10_speed,E_in-C_out.10_angle,E_in-C_out.11_x,E_in-C_out.11_y,E_in-C_out.11_speed,E_in-C_out.11_angle,H_in-C_out.28_x,H_in-C_out.28_y,H_in-C_out.28_speed,H_in-C_out.28_angle,E_in-C_out.12_x,E_in-C_out.12_y,E_in-C_out.12_speed,E_in-C_out.12_angle,H_in-C_out.29_x,H_in-C_out.29_y,H_in-C_out.29_speed,H_in-C_out.29_angle,scenario,participant_id,source_file
16598,16598,501.2,1568967968.0183547,501.2,-90.41684832818468,660.6225405685765,32.14920301444805,612.2030291692903,0.9957361221313475,643.3466612328009,61.96633563251722,646.4252514031082,0.9920067787170408,642.9644987491271,6.237682631256972,641.3319267295798,0.9933141469955444,623.8438629002145,92.81409023068295,661.0543518163382,0.7875430583953857,596.2239075948347,-40.19833536038804,638.0679786028967,0.5056463479995728,553.5457383760606,153.177675223996,538.7096273603419,0.9679955244064332,545.0900611149732,-82.62306201822392,545.3309361115616,0.8265882730484009,657.9070617538719,237.63031920847584,351.2021388991309,0.9868563413619996,630.0329134861238,-228.7179338314091,336.88051524935247,0.5358482003211975,841.5513533792026,263.2704904511702,220.98352789808445,0.8918471336364746,757.1962677149428,-234.33440417197826,192.92184568667062,0.6836033463478088,495.0936468094007,122.52747310036816,183.0669343611259,0.07281365990638733,406.12416866063376,-84.26350608938378,195.2457042182884,0.34663140773773193,583.7030926534143,183.7589285971906,2.6081458630016527,0.3700676560401917,489.76324226926783,-83.57570679026738,-144.6757310866077,0.42522943019866943,507.0386207218985,134.42973095036757,-310.810147708091,0.012385755777359007,411.64668963967864,-117.01069640629015,-594.7838662212371,0.013894438743591309,3210.2,829.37,4.89,0.95,,,,,,,,,3203.5,440.87,6.98,179.77,3203.73,310.2,7.99,179.77,3202.81,551.36,6.97,179.46,,,,,3200.51,697.73,7.96,172.73,3196.87,845.48,6.97,179.64,3205.98,190.69,8.56,179.26,3121.8,881.69,7.98,89.71,2879.68,880.48,7.95,89.69,3202.69,794.99,7.05,179.99,3202.69,809.0,7.04,179.99,3202.69,824.16,6.99,179.99,3202.68,839.29,6.97,179.99,2680.35,879.42,7.98,89.69,2647.97,854.32,7.7,349.47,3202.17,937.36,9.15,179.45,2672.9,730.56,7.94,337.35,2665.63,749.67,9.41,346.68,3205.99,780.49,7.99,359.99,3199.83,1182.22,6.46,179.45,3199.56,1210.47,6.11,179.45,,,,,,,,,,,,,,,,,3a,23,1568967420
16599,16599,501.23304886995624,1568967968.0516493,501.23304886995624,-93.78212891007091,654.1681317147777,31.80714098946345,608.7955401686054,0.9957515001296996,646.7763526257443,60.68246219072206,646.4944983685857,0.9927921295166016,654.2635572697677,6.129210052203653,644.668311695179,0.9930193424224854,623.9697554871991,93.58018649021149,660.055456346312,0.799397349357605,606.1998047215111,-37.90847747231052,640.8764543534628,0.8631069660186768,548.2996332748842,151.892550979629,538.9971395167388,0.9713209867477416,549.1994663800094,-84.2204503777763,547.198433174518,0.9606911540031432,661.468221979921,235.86768254526973,353.2070071480806,0.9866797924041748,634.1837972581618,-225.99372697880543,338.5413686662196,0.5567127466201782,830.7151566732045,261.7750396519365,215.738434095038,0.8950825333595276,764.2196546568841,-238.62979613175042,191.31226607577702,0.8491332530975342,495.4120345379087,120.83641239885272,176.93255263524296,0.10744741559028624,398.619582704026,-84.0080098432815,189.336013548448,0.4011712968349457,589.1658165689921,188.5887969010642,-4.5992130683938806,0.06327757239341736,493.0451070221109,-89.72626782723862,-139.85640840474576,0.4256259202957153,520.742208348277,139.71178869911517,-325.92960341180105,0.009689360857009888,1368.5009616594525,-34.66326003287767,373.83815940435784,0.007034003734588623,3210.2033048869957,829.5319394627855,4.893304886995624,0.9136462430481371,,,,,,,,,3203.503304886996,440.6386579103064,6.973390226008752,179.77,3203.73,309.93560904035013,7.986695113004378,179.77,3202.813304886996,551.131962797302,6.97,179.46,,,,,3200.5133048869957,697.46560904035,7.973219547982495,174.09161344219703,3196.873304886996,845.2486579103063,6.966695113004375,179.64,3205.983304886995,190.40908460537202,8.546780452017504,179.26,3122.06439095965,881.6933048869957,7.97008533901313,89.71,2879.9443909596503,880.4833048869957,7.959914660986872,89.69,3202.69,794.7553530233107,7.05,179.99,3202.69,808.7653530233107,7.056524434978121,179.99,3202.69,823.9253530233107,7.023048869956238,179.99,3202.6833048869958,839.0586579103064,6.98652443497812,179.99,2680.611086072654,879.42,7.97008533901313,89.69,2647.923731582061,854.5744762986632,7.71652443497812,349.47,3202.173304886995,937.0559503964026,9.159914660986873,179.45,2672.800853390131,730.8012567506805,7.943304886995624,337.35,2665.557292486096,749.9707447166018,9.41,346.68,3205.99,780.7576958466457,8.042878191929983,359.99,3199.83,1182.0051823452843,6.496353756951863,179.45,3199.56,1210.2684018932669,6.113304886995624,179.45,,,,,,,,,,,,,,,,,3a,23,1568967420
16600,16600,501.2664572239972,1568967968.0853062,501.2664572239972,-86.64628282905771,653.2824113507437,31.224578702646433,609.6230697362669,0.9961389303207396,646.5698587438945,60.71754137515386,647.4612500855343,0.9931090474128724,650.7805768800724,4.835005721015619,644.9376756052418,0.9926800727844238,623.6905118739897,93.18232497599571,660.5299507416114,0.8052418231964111,610.5753504559107,-38.1772816218879,642.6106343747665,0.8651103973388672,548.2236506183033,150.30270626253343,538.1868031666944,0.970524787902832,545.5063866268546,-82.34449579697826,545.606854789327,0.8651717305183411,662.8498126723513,236.20450602881874,350.79997384335434,0.9862783551216124,603.6577089309743,-232.7879288170246,321.59242392785546,0.4769919514656067,832.0013806151624,260.5140150657462,218.62295224219616,0.9193723201751708,762.2607124170225,-235.86633956659423,193.58084850610481,0.7281830310821533,494.83859880679427,117.8272996226697,166.7850902270551,0.14963415265083313,389.00233887873145,-84.82375544251305,180.02191538826534,0.3933728933334351,686.038415603509,183.4400078291599,37.07901777556732,0.007500559091567994,527.8932037227473,-92.35889038378542,-114.1591987868906,0.32733243703842163,541.234253073787,139.47335286559058,-355.71058999017225,0.0149478018283844,1805.0652266744073,-4.0917109654178745,816.2704249771217,0.005433857440948486,3210.2066457224,829.6956403975862,4.896645722399717,0.8768970536031072,,,,,,,,,3203.5066457223998,440.4047994320198,6.966708555200565,179.77,3203.73,309.66834220802264,7.983354277600283,179.77,3202.8166457223997,550.9014451544194,6.97,179.46,,,,,3200.5166457224,697.1983422080226,7.98658288959887,175.46803762868362,3196.8766457224,845.0147994320198,6.963354277600282,179.64,3205.9866457223998,190.12511359602402,8.53341711040113,179.26,3122.331657791977,881.6966457223997,7.960062832800848,89.71,2880.211657791977,880.4866457223998,7.969937167199153,89.69,3202.69,794.51815370962,7.05,179.99,3202.69,808.52815370962,7.073228611998588,179.99,3202.69,823.6881537096201,7.056457223997176,179.99,3202.6866457224,838.8247994320199,7.003228611998588,179.99,2680.8750120695777,879.42,7.960062832800848,89.69,2647.876959886404,854.8317206247783,7.733228611998588,349.47,3202.1766457224,936.748593539226,9.169937167199153,179.45,2672.7006283280084,731.0451377351793,7.946645722399718,337.35,2665.483794107206,750.2747607383742,9.41,346.68,3205.99,781.0283035143772,8.09633155839548,359.99,3199.83,1181.7880280440186,6.533102946396892,179.45,3199.56,1210.0646109336174,6.116645722399718,179.45,,,,,,,,,,,,,,,,,3a,23,1568967420
16601,16601,501.3,1568967968.1190984,501.3,-96.71552906372244,652.7749910764078,28.889194407616273,610.4503125723535,0.9961390495300292,646.3077579099132,57.9786595966445,647.7930371802647,0.9939201474189758,642.400718884895,3.3519009537939937,642.384931870223,0.9925568103790284,630.7598724503977,89.64692237591578,663.1400236962461,0.7808349132537842,607.1129859353673,-40.5037787886092,642.7218168950131,0.8716564178466797,543.143740317512,149.8618557523019,538.0603918132692,0.9733641147613524,545.3325164970654,-82.93449008500558,544.7737190932384,0.8862290382385254,665.2207170756193,235.32087509602002,354.6389023831646,0.9888697266578674,613.6834771556396,-230.9313639296115,326.6913738505736,0.4122032821178436,825.5857815259717,261.654691029111,215.90827083945717,0.9087215662002563,768.812952973756,-237.4414965990109,196.66999261325088,0.7247501611709595,461.44983989567635,117.55031283888168,143.2163103876194,0.12162825465202333,385.74263511250183,-87.4647861951403,177.79526576745297,0.38222113251686096,653.6534481042886,165.64173191719723,0.011072164937388608,0.01756924390792847,544.5251677438405,-92.10737169959877,-104.77169536242846,0.4225490391254425,545.48081462049,143.1516391301311,-406.87301664872007,0.0029204189777374268,1293.4582597421327,-33.28128483089525,300.5108047909133,0.003447502851486206,3210.21,829.86,4.9,0.84,,,,,,,,,3203.51,440.17,6.96,179.77,3203.73,309.4,7.98,179.77,3202.82,550.67,6.97,179.46,,,,,3200.52,696.93,8.0,176.85,3196.88,844.78,6.96,179.64,3205.99,189.84,8.52,179.26,3122.6,881.7,7.95,89.71,2880.48,880.49,7.98,89.69,3202.69,794.28,7.05,179.99,3202.69,808.29,7.09,179.99,3202.69,823.45,7.09,179.99,3202.69,838.59,7.02,179.99,2681.14,879.42,7.95,89.69,2647.83,855.09,7.75,349.47,3202.18,936.44,9.18,179.45,2672.6,731.29,7.95,337.35,2665.41,750.58,9.41,346.68,3205.99,781.3,8.15,359.99,3199.83,1181.57,6.57,179.45,3199.56,1209.86,6.12,179.45,,,,,,,,,,,,,,,,,3a,23,1568967420
16602,16602,501.3330520105114,1568967968.1521144,501.3330520105114,-89.9436317488019,654.2183214520185,25.00362622943335,611.4121245494966,0.9952377080917358,646.4578740767332,52.80691500381321,646.9108291744212,0.994963765144348,641.7035854303804,-0.3617063817358712,642.2233830676889,0.9915209412574768,628.1309683558623,85.62961158859126,660.9030592611707,0.7846329212188721,602.3147911535481,-45.02545061684893,641.4901596551574,0.8286212682723999,547.9439177328325,147.3456690186902,535.6618407367905,0.5431960821151733,546.3965671142935,-86.42079601176658,541.8962264846001,0.7383198142051697,657.7494255105706,230.9838753536657,352.4714232411177,0.7993133068084717,622.8671681932265,-229.88531613607913,330.81797411997445,0.3571165204048157,814.1250946124914,256.513398335221,213.7940161354829,0.6686014533042908,773.5899534691565,-237.9878829015236,199.4242204570459,0.7672818899154663,494.37181585113,114.34606287504644,172.34584430462294,0.08830159902572632,398.72729335222715,-79.22781760545924,171.0822386960701,0.4298720359802246,590.4698963085938,151.697576547717,-29.91436579645887,0.21905988454818728,533.5222823388235,-92.79006807464177,-109.3706991551972,0.2813178896903992,579.7678295044044,144.85868708125912,-400.92736252260653,0.00536191463470459,1075.7487500428572,-44.52408128716571,81.68322620566101,0.00691908597946167,3210.21,830.0252600525572,4.906610402102288,0.7805063810794128,,,,,,,,,3203.51,439.93863592642,6.969915603153432,179.77,3203.73,309.1355839159085,7.983305201051143,179.77,3202.82,550.4386359264199,6.979915603153431,179.46,,,,,3200.526610402102,696.6655839159083,7.980168793693137,177.6366378501722,3196.88,844.5486359264198,6.96,179.64,3205.993305201051,189.55575270960162,8.549746809460293,179.26,3122.8644160840918,881.7,7.963220804204575,89.71,2880.744416084092,880.49,7.98,89.69,3202.69,794.0486359264198,7.023558391590849,179.99,3202.69,808.0553307253688,7.080084396846567,179.99,3202.69,823.2153307253689,7.086694798948857,179.99,3202.69,838.35863592642,7.026610402102286,179.99,2681.4044160840913,879.4233052010512,7.9665260052557185,89.69,2647.7804219842333,855.341195279887,7.746694798948856,349.47,3202.183305201051,936.139226704346,9.166779195795424,179.45,2672.4975387674144,731.5312796767334,7.95,337.35,2665.3405907779256,750.8807732956542,9.403389597897712,346.68,3205.99,781.5743316872449,8.199578015767157,359.99,3199.833305201051,1181.3518567306246,6.553473994744282,179.45,3199.563305201051,1209.655077534829,6.136526005255719,179.45,,,,,,,,,,,,,,,,,3a,23,1568967420
16603,16603,501.3664925902146,1568967968.1855185,501.3664925902146,-94.82113173918724,652.1943721711663,21.92784675243984,611.3040659423169,0.9948505163192748,650.2888704136756,49.0393904505949,649.4545600386033,0.9955762624740601,649.7572747932119,-2.078923318237827,644.6126646267194,0.9917898178100586,621.4850352455155,82.94338302073129,661.6870385021899,0.8050258159637451,615.9681851425972,-47.249191018856145,647.5874490238084,0.8215309381484985,547.1330484548604,142.79174975710583,539.5991580357186,0.9828745126724244,547.6455780023538,-91.4386296135845,538.5363223246567,0.725016176700592,659.8350451975263,228.41624625347552,355.53925197910917,0.808862566947937,622.590287491732,-229.9984721993121,330.8351766959517,0.3764575719833374,812.8846373861585,257.69814892282227,219.39751669709426,0.6645618677139282,784.1149217801456,-234.8865180957468,205.32611192287555,0.7705844640731812,482.2761603385009,114.69398683566088,164.70259236271102,0.12563088536262512,406.90909404551286,-77.62308966706878,170.10924704043163,0.4838371872901917,569.4638491328723,146.90530135529002,-47.64846495596299,0.24268782138824466,552.4003608009247,-93.47506995821978,-89.9919435303363,0.2743152678012848,587.8294313615459,171.630744037582,-411.68520441618483,0.004101395606994629,741.9258205016959,-82.82785117529079,-226.98381704422587,0.0162525475025177,3210.21,830.1924629510733,4.913298518042931,0.7203133376136135,,,,,,,,,3203.51,439.7045518684974,6.979947777064397,179.77,3203.73,308.8680592782827,7.9866492590214655,179.77,3202.82,550.2045518684974,6.989947777064398,179.46,,,,,3200.533298518043,696.3980592782827,7.960104445871205,178.43252364710887,3196.88,844.3145518684975,6.96,179.64,3205.996649259021,189.26816372415396,8.579843331193192,179.26,3123.131940721717,881.7,7.976597036085863,89.71,2881.0119407217176,880.49,7.98,89.69,3202.69,793.8145518684975,6.996805927828272,179.99,3202.69,807.8179026094758,7.070052222935603,179.99,3202.69,822.9779026094759,7.083350740978534,179.99,3202.69,838.1245518684973,7.033298518042932,179.99,2681.671940721717,879.4266492590215,7.98324629510733,89.69,2647.730261114678,855.5953436856314,7.743350740978534,349.47,3202.1866492590216,935.8349174290466,9.153402963914138,179.45,2672.3938729703345,731.775395908567,7.95,337.35,2665.270365560549,751.1850825709536,9.396701481957068,346.68,3205.99,781.8518884987817,8.249738885321987,359.99,3199.8366492590217,1181.1311489045834,6.536753704892671,179.45,3199.5666492590217,1209.4477459406692,6.15324629510733,179.45,,,,,,,,,,,,,,,,,3a,23,1568967420
16604,16604,501.4,1568967968.2189894,501.4,-92.00902264258936,652.0894580974252,19.368857811215285,611.0007857164219,0.99363112449646,654.0637987327442,46.148881793630636,650.6211242425063,0.9961797595024108,649.627411624051,-7.806258533775416,645.6099311991667,0.9925199747085572,622.7603112239832,78.94992490479986,660.7266612739157,0.8037665486335754,605.8335140585561,-52.373260687309006,642.462368996393,0.7505447864532471,546.7982150774785,140.332090339277,540.2658701221167,0.9801472425460817,544.9055230976802,-93.96170600945575,534.6151793880641,0.6414734125137329,663.7131873750952,228.25258629845462,356.4408774516114,0.8169496655464172,603.6764715666652,-236.2608368196373,327.5146700388624,0.9310860633850098,824.3639612641986,264.61643583403185,219.61170688438625,0.9298999309539796,771.9183117832007,-237.0876708210279,199.4239161630063,0.7657031416893005,470.89435588914915,113.10104587975752,146.83303092490382,0.17387142777442932,418.57194962717904,-76.6032112568777,174.8747184918991,0.5444750785827637,634.4699392138217,141.728047544892,-21.03750402930845,0.2335523068904877,568.0869780543208,-94.95212121794228,-74.26438803284776,0.2451004981994629,585.4983912811938,161.10734923211453,-424.8537237917773,0.006570994853973389,811.6389976388778,-65.99587808482049,-148.56104812547466,0.02277025580406189,3210.21,830.36,4.92,0.66,,,,,,,,,3203.51,439.47,6.99,179.77,3203.73,308.6,7.99,179.77,3202.82,549.97,7.0,179.46,,,,,3200.54,696.13,7.94,179.23,3196.88,844.08,6.96,179.64,3206.0,188.98,8.61,179.26,3123.4,881.7,7.99,89.71,2881.28,880.49,7.98,89.69,3202.69,793.58,6.97,179.99,3202.69,807.58,7.06,179.99,3202.69,822.74,7.08,179.99,3202.69,837.89,7.04,179.99,2681.94,879.43,8.0,89.69,2647.68,855.85,7.74,349.47,3202.19,935.53,9.14,179.45,2672.29,732.02,7.95,337.35,2665.2,751.49,9.39,346.68,3205.99,782.13,8.3,359.99,3199.84,1180.91,6.52,179.45,3199.57,1209.24,6.17,179.45,,,,,,,,,,,,,,,,,3a,23,1568967420
16605,16605,501.43327771110995,1568967968.25251,501.43327771110995,-90.32839614771721,648.1700098409356,17.45034903393288,608.0809031608554,0.9869616031646729,657.5176290966916,42.62776179795385,652.3357000022363,0.994483470916748,649.2088443950906,-12.871001281840346,646.0992630887847,0.9919018149375916,629.0757609225029,78.48995355246937,663.858126971053,0.5774679780006409,589.2143698682818,-58.78996836165854,635.0877205570223,0.6278342604637146,546.6273693738111,134.79602335123712,540.0771596533489,0.9784174561500548,547.1836150470365,-98.2095662400732,538.1013978082317,0.9576499462127686,657.6323958339505,229.43464308754608,352.2750222866307,0.8207545280456543,626.3618005673399,-232.27325589625588,340.13945416338044,0.9218887090682985,824.0692728286525,260.23476443755953,225.68029122630176,0.6394031643867493,777.6199585602761,-237.9648901916609,199.98091309484084,0.73444002866745,426.8869198527137,114.55750149942949,117.67398152050734,0.17689073085784912,407.59075418048377,-76.8634586093938,171.336754341219,0.4399161338806152,573.5323046064315,143.62828137953042,-64.30870214841934,0.19875937700271606,558.5078793684506,-101.60447830413608,-44.785213597639974,0.16295218467712402,571.3481338704257,159.38063408180153,-441.19153547506767,0.005447089672088623,523.0042776036029,-105.42064492144678,-337.86359849370535,0.0260951817035675,3210.21,830.5230607844393,4.9133444577779954,0.5934445777799525,,,,,,,,,3203.51,439.23705602222986,6.99,179.77,3203.733327771111,308.33377831111983,7.99,179.77,3202.823327771111,549.7370560222298,6.9900166866669915,179.46,,,,,3200.549983313333,695.8671060822309,7.946655542222005,179.15013349333594,3196.88,843.8503837933407,6.963327771111003,179.64,3206.003327771111,188.69381168445375,8.593361144444987,179.26,3123.662893917769,881.7,7.980016686666992,89.71,2881.5428939177696,880.49,7.973344457777996,89.69,3202.69,793.3470560222298,6.989966626666014,179.99,3202.69,807.3470560222298,7.043361144444988,179.99,3202.69,822.5037282511188,7.0700166866669925,179.99,3202.69,837.6570560222299,7.020033373333986,179.99,2682.2062216888808,879.43,7.980033373333986,89.69,2647.636738975557,856.0929272911033,7.653477951113938,349.47,3202.193327771111,935.2238450577878,9.159966626666014,179.45,2672.1901668666696,732.2629272911032,7.943344457777996,337.35,2665.126789035558,751.7961549422122,9.386672228888996,346.68,3205.99,782.3962216888801,8.210150180002936,359.99,3199.843327771111,1180.693694877785,6.539966626666014,179.45,3199.57,1209.037005962229,6.15668891555599,179.45,,,,,,,,,,,,,,,,,3a,23,1568967420
16606,16606,501.4666763709695,1568967968.2861526,501.4666763709695,-90.46117807851542,653.2412430011623,14.569596423995677,607.1554978584761,0.992047905921936,654.830153952535,38.99693177477101,649.3686658377629,0.9940349459648132,649.5324032559851,-15.964899646276288,645.0495617569549,0.9921809434890748,611.9685095060584,75.9185807682263,654.4746145424266,0.6701064705848694,586.4582715010644,-62.55961711436269,631.4431940247957,0.6789647936820984,546.1575896930157,128.90171324971547,540.512550800335,0.9765892624855042,547.6490706104273,-99.07252069362242,537.6610617620846,0.9613412022590636,655.3467736388156,226.4941893292121,354.7005215911786,0.8577185869216919,624.4598208469719,-232.75907233256703,338.91327455886324,0.9331216812133788,824.748269633043,262.0991371015002,225.5142411416568,0.5838706493377686,786.4725771667627,-233.62978106533413,206.5509439777771,0.74725741147995,441.25403922853997,111.24095672031972,117.6282181745398,0.2403612434864044,408.77222189926886,-86.86539158260193,161.20791163458938,0.08178302645683289,673.1375554459663,134.56587422522426,-7.334611765197991,0.13628721237182614,600.9253879305813,-117.33495158093218,-25.8707764333991,0.5097272992134094,555.1711120306521,159.0126724712842,-457.6460669305758,0.008228510618209839,376.2065109955083,-128.55782869023406,-423.2371320469989,0.021769821643829342,3210.21,830.6867142177506,4.906664725806103,0.5266472580610237,,,,,,,,,3203.51,439.0032654032137,6.99,179.77,3203.736667637097,308.0665890322441,7.99,179.77,3202.826667637097,549.5032654032136,6.979997088709153,179.46,,,,,3200.5600029112907,695.603256669341,7.953335274193897,179.06997670967323,3196.88,843.6199330403107,6.966667637096949,179.64,3206.006667637097,188.4065832096624,8.576661814515258,179.26,3123.926743330659,881.7,7.969997088709153,89.71,2881.806743330659,880.49,7.966664725806103,89.69,3202.69,793.1132654032136,7.010005822581693,179.99,3202.69,807.1132654032136,7.026661814515256,179.99,3202.69,822.2665977661168,7.059997088709153,179.99,3202.69,837.4232654032137,6.999994177418307,179.99,2682.473410967756,879.43,7.959994177418307,89.69,2647.5933207177395,856.3367375080772,7.566641435479331,349.47,3202.196667637097,934.9165773870807,9.180005822581693,179.45,2672.089970887092,732.5067375080772,7.936664725806103,337.35,2665.053311983867,752.1034226129193,9.383332362903053,346.68,3205.99,782.6634109677559,8.119973798382382,359.99,3199.846667637097,1180.4766035886985,6.560005822581693,179.45,3199.57,1208.8332741370862,6.143329451612206,179.45,,,,,,,,,,,,,,,,,3a,23,1568967420
16607,16607,501.5,1568967968.3197196,501.5,-96.23128234140295,651.6637807248412,9.739675953617263,610.8781895470449,0.994646430015564,646.2912158123778,31.62836901811211,646.5087478926743,0.9895763397216796,646.8636995686295,-20.2798773734978,644.8335494580007,0.9893953204154968,608.2829655709868,72.23901670614234,652.854103075503,0.755614161491394,602.4495518094536,-62.833090681210756,638.3182817344264,0.6175451874732971,546.6444724838502,125.3674990885962,539.0433278724663,0.9808380603790284,546.4495954640247,-102.14214752464048,540.0886398836531,0.9518377780914308,666.9051850139599,227.30893804001758,358.1784479119146,0.8000113964080809,632.1309102779752,-231.03126522236,337.7717841993279,0.3013932108879089,809.5873654391849,270.44744098320746,211.7524592936857,0.9122572541236876,771.5174953155928,-236.5817874313616,192.71770575760945,0.6885635852813721,412.97862613768234,119.99038321355208,112.30380002680172,0.06962394714355469,406.09895518986605,-93.82475815398584,183.73087364451385,0.23116764426231384,703.4495908319539,132.30608876684263,6.439058805952129,0.11175301671028136,603.8038357995788,-127.46551018865587,-14.457400882127333,0.5340635776519775,531.3535202300178,160.52239431754992,-480.06394080399116,0.005135446786880493,641.3403128461879,-108.99617477149431,-155.0569415737007,0.019216328859329224,3210.21,830.85,4.9,0.46,,,,,,,,,3203.51,438.77,6.99,179.77,3203.74,307.8,7.99,179.77,3202.83,549.27,6.97,179.46,,,,,3200.57,695.34,7.96,178.99,3196.88,843.39,6.97,179.64,3206.01,188.12,8.56,179.26,3124.19,881.7,7.96,89.71,2882.07,880.49,7.96,89.69,3202.69,792.88,7.03,179.99,3202.69,806.88,7.01,179.99,3202.69,822.03,7.05,179.99,3202.69,837.19,6.98,179.99,2682.74,879.43,7.94,89.69,2647.55,856.58,7.48,349.47,3202.2,934.61,9.2,179.45,2671.99,732.75,7.93,337.35,2664.98,752.41,9.38,346.68,3205.99,782.93,8.03,359.99,3199.85,1180.26,6.58,179.45,3199.57,1208.63,6.13,179.45,,,,,,,,,,,,,,,,,3a,23,1568967420
