,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,H_in-C_out.19_x,H_in-C_out.19_y,H_in-C_out.19_speed,H_in-C_out.19_angle,H_in-C_out.21_x,H_in-C_out.21_y,H_in-C_out.21_speed,H_in-C_out.21_angle,E_in-C_out.8_x,E_in-C_out.8_y,E_in-C_out.8_speed,E_in-C_out.8_angle,H_in-C_out.22_x,H_in-C_out.22_y,H_in-C_out.22_speed,H_in-C_out.22_angle,H_in-C_out.23_x,H_in-C_out.23_y,H_in-C_out.23_speed,H_in-C_out.23_angle,H_in-C_out.24_x,H_in-C_out.24_y,H_in-C_out.24_speed,H_in-C_out.24_angle,E_in-C_out.9_x,E_in-C_out.9_y,E_in-C_out.9_speed,E_in-C_out.9_angle,E_in-C_out.10_x,E_in-C_out.10_y,E_in-C_out.10_speed,E_in-C_out.10_angle,H_in-C_out.25_x,H_in-C_out.25_y,H_in-C_out.25_speed,H_in-C_out.25_angle,E_in-C_out.11_x,E_in-C_out.11_y,E_in-C_out.11_speed,E_in-C_out.11_angle,H_in-C_out.26_x,H_in-C_out.26_y,H_in-C_out.26_speed,H_in-C_out.26_angle,E_in-C_out.12_x,E_in-C_out.12_y,E_in-C_out.12_speed,E_in-C_out.12_angle,H_in-C_out.27_x,H_in-C_out.27_y,H_in-C_out.27_speed,H_in-C_out.27_angle,H_in-C_out.28_x,H_in-C_out.28_y,H_in-C_out.28_speed,H_in-C_out.28_angle,E_in-C_out.13_x,E_in-C_out.13_y,E_in-C_out.13_speed,E_in-C_out.13_angle,H_in-C_out.29_x,H_in-C_out.29_y,H_in-C_out.29_speed,H_in-C_out.29_angle,E_in-C_out.14_x,E_in-C_out.14_y,E_in-C_out.14_speed,E_in-C_out.14_angle,conflict_3a_x,conflict_3a_y,conflict_3a_speed,conflict_3a_angle,E_in-C_out.15_x,E_in-C_out.15_y,E_in-C_out.15_speed,E_in-C_out.15_angle,E_in-C_out.16_x,E_in-C_out.16_y,E_in-C_out.16_speed,E_in-C_out.16_angle,E_in-C_out.17_x,E_in-C_out.17_y,E_in-C_out.17_speed,E_in-C_out.17_angle,H_in-C_out.30_x,H_in-C_out.30_y,H_in-C_out.30_speed,H_in-C_out.30_angle,Q_in-J_out.0_x,Q_in-J_out.0_y,Q_in-J_out.0_speed,Q_in-J_out.0_angle,scenario,participant_id,source_file
19553,19553,598.3689863013699,1568621450.3996058,598.3689863013699,-85.20261148049394,633.3729016835982,28.76393996740148,671.0382155953922,0.9935293197631836,682.1453662392638,61.39859951437077,732.5319505284268,0.9337558746337892,661.2124586156935,-3.971005681344484,716.7745720075728,0.977087140083313,631.8977994762815,109.96709360805998,743.0212839159387,0.6879842281341553,671.488525837456,-32.203114370671784,740.0818794397078,0.4745918214321137,509.478490217884,169.28106716251966,603.2894261703289,0.946987509727478,512.6478556275739,-89.62503111988522,588.5511746987092,0.9457403421401978,614.2367286731559,271.1453747905397,403.8249955683278,0.9781670570373536,570.8198310656927,-208.71614857125198,381.0321504077074,0.376364141702652,803.2269354482083,277.6064911827129,245.27855059576245,0.9786480665206908,750.8319598962868,-205.3776302693012,212.30801194165485,0.8434451818466187,468.70493015238685,112.4608375658744,203.1863934498053,0.7689599990844727,484.68287869548897,-71.60848010608066,257.23101323051446,0.7920664548873901,770.6721940037934,134.17762327339076,46.83046026862554,0.7753416299819946,674.2804468083598,-132.38631704741638,74.1701675903792,0.43813416361808777,500.9884494513784,123.70670378185216,-551.5344558015042,0.0238034725189209,828.9846050567724,-50.664914552743994,101.27863554928848,0.05757969617843627,3210.4731013698633,879.4024657534247,2.4955068493150416,356.02310136986296,,,,,3203.806898630137,290.36810958904067,7.986202739726018,179.77,3206.0068986301367,188.80158904109558,6.471709589041057,179.26,3203.016898630137,488.0981095890407,7.993797260273983,179.77,3202.9468986301367,505.0481095890407,7.966202739726016,179.46,3202.766898630137,524.1581095890407,7.986898630136991,179.46,3205.84,202.09469041095852,6.5051890410959325,179.51,3205.726898630137,215.52158904109555,6.416898630136992,179.51,3197.21,744.1701369863008,9.94,179.64,3204.69,456.35121095890366,8.13550684931504,179.77,3049.0118904109595,881.33,7.973797260273983,89.71,3203.1468986301365,648.8363999999996,7.249304109589026,179.46,2952.9218904109593,880.85,7.993101369863008,89.71,2946.3218904109594,881.656898630137,7.99,89.71,3202.7,706.1074136986298,8.273479452054875,180.026898630137,2810.5849917808227,880.11,7.976202739726016,89.69,3202.346898630137,918.6526027397257,7.543101369863008,179.45,3205.6593041095894,875.5342958904114,7.799561643835375,359.72,3200.6668986301365,1094.7250082191777,7.954810958904066,179.45,3199.6768986301367,1198.3667178082187,8.584493150684958,179.45,,,,,,,,,,,,,3a,12,1568620805
19554,19554,598.4,1568621450.430643,598.4,-85.14780605416496,634.0505442964828,28.728333431391288,669.171476881686,0.9930826425552368,679.6971911325063,61.59861156510519,729.9907346748332,0.9163191318511964,664.7740741571538,-2.9385720165303413,716.9591413804767,0.9739717841148376,628.7988302983676,108.2136689653942,736.7339040462848,0.7069341540336609,665.5090674744213,-32.430755285591154,737.7114312720635,0.43650370836257935,510.54987190087235,170.79142373024843,601.1410976193931,0.9522522687911988,512.7639011238714,-88.54856807105152,589.1420490788671,0.951168179512024,610.8185154803285,274.3072553326274,401.2955352976552,0.9769908785820008,585.3976026949462,-203.29812071085885,387.7215696419155,0.4321706593036652,808.7737003080998,282.0324844690048,246.38286919307342,0.9332368969917296,745.7043310132266,-206.7885257201833,206.51488633481063,0.7978473901748657,468.9990461600364,110.56366719906569,204.0016273975509,0.7775037288665771,479.5584033110888,-75.15100575290397,254.67830892301026,0.7919154763221741,774.4060198628692,133.17705470648212,53.304952811332505,0.8100427389144897,664.6012553481642,-134.04947940858864,74.82640382532809,0.3454745411872864,497.8445896718947,123.84240529899552,-554.7845181871671,0.03204190731048584,683.8545202278706,-66.96527717794997,-7.493351696226398,0.04915866255760193,3210.47,879.48,2.48,356.02,,,,,3203.81,290.12,7.98,179.77,3206.01,188.6,6.45,179.26,3203.02,487.85,8.0,179.77,3202.95,504.8,7.96,179.46,3202.77,523.91,7.99,179.46,3205.84,201.89,6.53,179.51,3205.73,215.32,6.42,179.51,3197.21,743.86,9.94,179.64,3204.69,456.1,8.12,179.77,3049.26,881.33,7.98,89.71,3203.15,648.61,7.24,179.46,2953.17,880.85,7.99,89.71,2946.57,881.66,7.99,89.71,3202.7,705.85,8.32,180.03,2810.83,880.11,7.97,89.69,3202.35,918.42,7.54,179.45,3205.65,875.77,7.66,359.72,3200.67,1094.48,7.93,179.45,3199.68,1198.1,8.6,179.45,,,,,,,,,,,,,3a,12,1568620805
19555,19555,598.4338643140917,1568621450.4645414,598.4338643140917,-85.09274129511806,635.7633941514428,29.297349856916906,665.729561971933,0.9929852485656738,674.2780667433872,60.81589974744813,724.0216593967989,0.9062119722366332,660.4232568289539,-2.375705179867936,713.714199195738,0.9715591669082642,608.0502808934684,114.85603918334877,727.6736816935157,0.8024904727935791,663.5170267667679,-30.594933982731035,737.3447950782671,0.5379132032394409,511.30841915331115,172.17829707147789,599.6156720864377,0.9525139331817628,513.4489758672977,-88.31246129321306,587.8451959694446,0.9574903845787048,616.0221179741977,273.9459876011409,400.67960653058054,0.9784579277038574,573.3765052603887,-203.94611936229438,379.8719626359935,0.4767526388168335,807.4548357928418,278.9516252582822,250.11991026950443,0.9753968715667723,744.1628829421445,-205.92380648974705,207.28834341860318,0.819454550743103,475.3262086210095,113.75544815196766,213.9254872144405,0.7424378991127014,482.19045896874815,-73.42291446202113,258.9772397274296,0.7807496786117554,769.0381971024217,132.07918760764844,42.308608658235066,0.7656023502349854,650.5648238657728,-136.44672828474677,67.51558318438447,0.3374266028404236,490.0467069660199,122.29444564474986,-564.2875194903695,0.02486950159072876,667.6840282523362,-72.48927238272312,-12.564820812228275,0.043954253196716316,3210.4632271371806,879.5646607852291,2.473227137181681,356.0267728628183,,,,,3203.81,289.84908548726725,7.9833864314091585,179.77,3206.0133864314093,188.3832683898138,6.45,179.26,3203.02,487.5790854872672,7.989840705772521,179.77,3202.95,504.53247191867655,7.96,179.48709145127327,3202.77,523.6424719186764,7.986613568590841,179.46,3205.8433864314093,201.66988195840463,6.52661356859084,179.51,3205.73,215.0998819584046,6.467410039728232,179.51,3197.213386431409,743.5213568590842,9.956932157045797,179.64,3204.693386431409,455.82231262444895,8.133545725636637,179.77,3049.530914512733,881.33,7.9766135685908415,89.71,3203.153386431409,648.3661769385405,7.24,179.46,2953.4409145127333,880.85,7.973067842954202,89.71,2946.840914512733,881.66,7.9798407057725225,89.71,3202.7,705.5621533302216,8.391115059592346,180.03338643140916,2811.100914512733,880.1133864314091,7.97,89.69,3202.3533864314095,918.1626312129041,7.543386431409159,179.45,3205.643227137182,876.0172094928687,7.507610586587826,359.75047788268245,3200.67,1094.2090854872672,7.953705019864116,179.45,3199.68,1197.8087668988126,8.576294980135884,179.45,,,,,,,,,,,,,3a,12,1568620805
19556,19556,598.4668352181245,1568621450.4975455,598.4668352181245,-85.09274129511806,635.6774826345602,33.47586521155744,665.8404755148715,0.9953575730323792,673.9223015041136,63.51131018681895,723.0583432588678,0.906196355819702,665.3086612149398,4.717191448293795,715.121110616836,0.904291033744812,614.3972635390555,110.72300362851458,723.6740961835643,0.8556212186813354,666.1837400006632,-27.894051019753856,737.7960144223058,0.5779209733009338,511.7359172161368,172.3023794030105,598.7650731567387,0.9567379951477052,508.9626471864637,-87.89839553225607,586.5074113898871,0.9541096091270448,614.7001100299951,274.3558262218283,403.9656158373364,0.9791948795318604,573.0111188243343,-204.4924910368108,380.1890057449143,0.4532551467418671,808.4469858762102,282.74243456791686,244.11562961126134,0.9301087856292723,749.96801629037,-204.24954918242585,212.8387433755117,0.8242371082305908,457.48381970914846,120.82378990726237,184.55852806433842,0.66936856508255,482.38657868247594,-70.01915889428763,259.98432759285487,0.8308365345001221,673.6579866430063,137.93178749009564,-60.908467449998895,0.6770737767219543,654.1350922195197,-135.45032070388388,73.92681475361854,0.2713478207588196,482.40993904002573,122.66051264888176,-571.3251827886202,0.02099552750587464,770.3443427264781,-57.71110892877918,62.50031757163805,0.09498625993728638,3210.456632956375,879.6470880453113,2.4666329563750957,356.03336704362493,,,,,3203.81,289.5853182550038,7.986683521812452,179.77,3206.016683521813,188.17225460400303,6.45,179.26,3203.02,487.31531825500383,7.979949434562642,179.77,3202.95,504.2720017768162,7.96,179.51346817449962,3202.77,523.3820017768163,7.983316478187548,179.46,3205.846683521813,201.4555710821906,6.523316478187548,179.51,3205.73,214.88557108219055,6.513569305374332,179.51,3197.2166835218122,743.1916478187547,9.97341760906226,179.64,3204.6966835218122,455.5519512113789,8.14673408724981,179.77,3049.7946817449956,881.33,7.973316478187548,89.71,3203.1566835218127,648.1287864295034,7.24,179.46,2953.704681744996,880.85,7.956582390937738,89.71,2947.1046817449956,881.66,7.9699494345626425,89.71,3202.7,705.2819006459416,8.460353958061496,180.03668352181245,2811.364681744996,880.1166835218124,7.97,89.69,3202.3566835218126,917.9120523422536,7.546683521812452,179.45,3205.6366329563757,876.257897092309,7.359241518439647,359.7801516963121,3200.67,1093.945318255004,7.976784652687166,179.45,3199.68,1197.525217124129,8.553215347312833,179.45,,,,,,,,,,,,,3a,12,1568620805
19557,19557,598.5,1568621450.5307436,598.5,-80.16086969810834,642.0218534204063,38.5759369619456,669.864277789708,0.9962253570556641,670.8236751986966,69.3553077399846,720.6890394534793,0.9768196344375608,674.954439768511,10.001448954671256,719.2811760960443,0.9269241094589232,611.980697120011,116.96094399296257,729.3431082376352,0.7465481162071228,667.5151435633627,-25.98049262328731,736.2621475444217,0.30506184697151184,515.3074216958239,169.1109228523831,601.4093260762173,0.8296535015106201,511.7737907916279,-85.15803396298804,590.3246400569877,0.9526304006576538,623.7985381726232,273.03343307763384,404.58584991826285,0.9767566323280334,576.4239281130488,-210.3429026810364,363.1808751775848,0.9359703063964844,812.1523552702342,275.6311740450111,244.7822537228514,0.9786686897277832,752.6980097222531,-216.35016243439603,209.5278233448634,0.5454482436180115,447.4818848290398,122.84834378468828,169.8374826732914,0.7029178738594055,486.9637662207156,-71.04321422624574,197.85605186435424,0.04040578007698059,693.4747793240573,137.29783669250554,-41.763464571254076,0.6247270703315735,673.2983741956853,-138.07138820594986,78.9875456395297,0.3927339911460877,492.4509829029972,123.11859223958984,-559.7770051448808,0.023696213960647583,785.4010463183238,-53.41938767889802,71.06494168849538,0.0627184808254242,3210.45,879.73,2.46,356.04,,,,,3203.81,289.32,7.99,179.77,3206.02,187.96,6.45,179.26,3203.02,487.05,7.97,179.77,3202.95,504.01,7.96,179.54,3202.77,523.12,7.98,179.46,3205.85,201.24,6.52,179.51,3205.73,214.67,6.56,179.51,3197.22,742.86,9.99,179.64,3204.7,455.28,8.16,179.77,3050.06,881.33,7.97,89.71,3203.16,647.89,7.24,179.46,2953.97,880.85,7.94,89.71,2947.37,881.66,7.96,89.71,3202.7,705.0,8.53,180.04,2811.63,880.12,7.97,89.69,3202.36,917.66,7.55,179.45,3205.63,876.5,7.21,359.81,3200.67,1093.68,8.0,179.45,3199.68,1197.24,8.53,179.45,,,,,,,,,,,,,3a,12,1568620805
19558,19558,598.5333737678976,1568621450.5641315,598.5333737678976,-71.41231395087874,641.5929221518018,38.47602013083139,671.7441045911999,0.99614155292511,673.7380991053296,69.18832327761079,722.5951831539087,0.9763522148132324,675.0378624258133,10.320531680461695,721.2052539912503,0.935046911239624,616.0098568127141,118.54345986968431,730.846209930867,0.7573282718658447,669.3881949370345,-24.12609277764487,735.8375253125467,0.3014292120933533,514.1451378317607,171.53567482106013,599.8746080219532,0.9536744356155396,512.1702818582291,-85.28158652825141,590.2837648634028,0.9522787928581238,615.0517782095166,272.66824422027986,394.24778036463834,0.9797689914703368,579.2742331818288,-198.2455119021513,377.1221626221543,0.9737488031387328,812.7793116238219,272.82518084090896,244.11837036447963,0.974115252494812,741.4323455492464,-208.9957419063374,205.37124347352497,0.8154881000518799,450.21204855703,121.60760799181186,169.13513142161923,0.6715023517608643,488.34901421219183,-66.2139989145409,203.3451337795736,0.21790346503257751,689.1601418258101,136.94238742678652,-45.42824452386702,0.6149792671203613,670.9996363374653,-133.24706089775708,64.61562879496245,0.2123427391052246,490.5840774317488,120.59431301207209,-561.3821584159507,0.020813137292861945,785.4475470569148,-51.217341529553174,75.78126365424222,0.06890016794204712,3210.4433252464205,879.8100970429542,2.439975739261436,355.9832645945741,,,,,3203.81,289.05634723360885,7.976650492840957,179.77,3206.0233373767896,187.7397331318758,6.480036391107848,179.26,3203.02,486.78634723360886,7.9599878696307185,179.77,3202.95,503.73967248002936,7.9733495071590434,179.59339802863616,3202.7733373767896,522.8530098568192,7.969987869630718,179.46,3205.85,201.02307050866557,6.509987869630718,179.50666262321025,3205.7333373767897,214.44973313187577,6.56,179.51,3197.22,742.5295996978138,9.98666262321024,179.64,3204.7,455.0096724800294,8.15666262321024,179.77,3050.323652766391,881.3333373767897,7.966662623210238,89.71,3203.16,647.6497088711372,7.223313116051196,179.46,2954.233652766391,880.8533373767897,7.94,89.71,2947.633652766391,881.66,7.956662623210239,89.71,3202.7,704.7163229728702,8.513313116051195,180.04333737678974,2811.896990143181,880.12,7.97,89.69,3202.36,917.409696740768,7.5399878696307185,179.45,3205.6266626232104,876.723604244914,7.059818044460767,359.8400363911078,3200.6733373767897,1093.4130098568194,7.9866504928409565,179.45,3199.683337376789,1196.9563229728706,8.519987869630718,179.45,,,,,,,,,,,,,3a,12,1568620805
19559,19559,598.5675856990333,1568621450.598358,598.5675856990333,-78.17390868620869,641.1244450243332,39.63851191330117,672.7215215270912,0.9961737990379332,669.7923190500202,70.74714798890436,722.6748756275588,0.9740577936172484,681.3724819782745,10.756406491933582,725.0884665859837,0.9392738342285156,616.2206418206167,119.2563291353377,731.8719716224092,0.698253333568573,668.6967941740578,-23.895765717280124,735.4002564684274,0.29863715171813965,516.0416065442174,173.31207193067277,600.9105777531682,0.9553890824317932,513.0854051342085,-84.08517590088573,588.5092257690801,0.9560505151748656,629.6871100553485,269.22024629637053,402.6938787604512,0.9785208106040956,572.1416314751426,-206.22027899584663,377.7535966623595,0.29491645097732544,812.7568285195084,271.72880995502163,244.2161722336809,0.9752657413482666,739.7582279276811,-210.94167004894325,205.13287712953357,0.8484271764755249,443.1505479616263,122.72694710969463,160.69668115771836,0.6691322326660156,479.2355513622973,-69.62938941483458,249.247215669859,0.844799280166626,734.2189531488625,134.93191150656003,-1.7659581343020248,0.6323704719543457,669.7517000348582,-136.36266969563044,68.5388055640386,0.3896193504333496,479.5278783492771,121.15235635641943,-573.6024516162616,0.02300572395324707,770.5867731188324,-48.37551492889518,63.95303207866005,0.06396478414535522,3210.436482860193,879.8922056776802,2.4194485805799517,355.9251043116432,,,,,3203.81,288.78607297763597,7.9629657203866335,179.77,3206.0267585699034,187.51393438637947,6.510827129130073,179.26,3203.02,486.51607297763604,7.949724290289977,179.77,3202.95,503.46255583782926,7.987034279613366,179.6481371184535,3202.7767585699034,522.5793144077327,7.9597242902899765,179.46,3205.85,200.8006929562828,6.499724290289977,179.50324143009666,3205.736758569903,214.22393438637943,6.56,179.51,3197.22,742.1909015795693,9.983241430096658,179.64,3204.7,454.73255583782935,8.153241430096656,179.77,3050.593927022364,881.3367585699034,7.96324143009666,89.71,3203.16,647.4033829669594,7.206207150483293,179.46,2954.5039270223638,880.8567585699034,7.94,89.71,2947.903927022364,881.66,7.95324143009666,89.71,3202.7,704.4255215582159,8.496207150483293,180.04675856990337,2812.1706855922666,880.12,7.97,89.69,3202.36,917.1531072572494,7.529724290289974,179.45,3205.623241430097,876.9528241835237,6.905864354349637,359.8708271291301,3200.676758569903,1093.1393144077326,7.972965720386634,179.45,3199.6867585699038,1196.665521558216,8.509724290289974,179.45,,,,,,,,,,,,,3a,12,1568620805
19560,19560,598.6,1568621450.630786,598.6,-78.17390868620869,641.014847152575,39.38360680114603,672.9464745765853,0.995255708694458,673.0816101465554,70.95837573704613,723.8563844394873,0.9718433618545532,681.5285050964171,10.566078560083227,726.1629940420693,0.9288978576660156,619.524491766326,119.87258045935856,732.9446058717967,0.7233186960220337,670.5348983352246,-25.043015056123625,737.093287203075,0.3230879902839661,511.19119558122566,172.34379908736176,600.6866883191643,0.953768253326416,513.3355646508788,-84.12684722287509,588.0176739843616,0.9547123312950134,626.4180654289977,272.0330984149325,401.36032718791404,0.9789057374000548,575.3020156022245,-209.04194607961742,381.624886763614,0.31891271471977234,816.1789469305551,272.24252386965964,247.76723363934056,0.9777352809906006,750.2883026518292,-209.53887770541905,210.85618516422784,0.8250405192375183,469.60350821114054,114.12689528259277,198.25927493517247,0.7318078279495239,485.95657574476974,-69.6346763059113,262.3036660445208,0.8113051652908325,671.7478642904024,134.9439952791946,-70.14795665258032,0.5419456362724304,668.6431991945608,-136.69802381615716,71.15441148044283,0.32226550579071045,487.7360224871828,122.47633515449812,-563.7363788359987,0.026653677225112915,793.2358235140217,-63.65083869687553,89.66216534789976,0.05916416645050049,3210.43,879.97,2.4,355.87,,,,,3203.81,288.53,7.95,179.77,3206.03,187.3,6.54,179.26,3203.02,486.26,7.94,179.77,3202.95,503.2,8.0,179.7,3202.78,522.32,7.95,179.46,3205.85,200.59,6.49,179.5,3205.74,214.01,6.56,179.51,3197.22,741.87,9.98,179.64,3204.7,454.47,8.15,179.77,3050.85,881.34,7.96,89.71,3203.16,647.17,7.19,179.46,2954.76,880.86,7.94,89.71,2948.16,881.66,7.95,89.71,3202.7,704.15,8.48,180.05,2812.43,880.12,7.97,89.69,3202.36,916.91,7.52,179.45,3205.62,877.17,6.76,359.9,3200.68,1092.88,7.96,179.45,3199.69,1196.39,8.5,179.45,,,,,,,,,,,,,3a,12,1568620805
19561,19561,598.6333666078393,1568621450.6640975,598.6333666078393,-78.17390868620869,641.3844337460534,39.9860244904163,672.2045273830856,0.996505856513977,675.0472483498071,70.70309548603839,724.6452261079419,0.9762505292892456,678.0168852950807,10.658083466515984,725.1115425236485,0.9399603605270386,610.7300804318472,119.32616250277357,727.8825685650183,0.7111058235168457,669.2749314141428,-24.107738673256268,735.4995613031225,0.2803819179534912,513.8659015396406,169.5368351301915,604.2232535168769,0.7930441498756409,508.5881641059272,-85.80833594610688,587.2232065476297,0.9539647698402404,620.574310786483,272.5020624421353,404.1399173652672,0.9789479970932008,570.4265595550105,-210.8139378991843,379.8138865986586,0.3239745497703552,807.9839778281216,275.67579674447927,246.05415540180599,0.9804083108901978,745.3594738515877,-210.81483318203342,206.7377809809396,0.8217265605926514,456.07232456771186,120.7350808074478,170.27098118065462,0.7115556001663208,478.5815496884552,-72.46362344995698,257.5470793922396,0.805973470211029,758.8207534450177,128.18800648778947,30.56109587476505,0.5347055196762085,655.9964793051545,-137.69570682281213,65.64786254852623,0.3801468312740326,486.9818509013012,139.2458499664429,-560.5100989582046,0.01966959238052368,622.754946288734,-80.3886478696725,-46.26968228287915,0.036513686180114746,3210.423326678432,880.0500798588142,2.3866533568642843,355.8166134274571,,,,,3203.8133366607844,288.2630671372856,7.953336660783928,179.77,3206.03,187.0831170490446,6.5233166960803555,179.26,3203.02,485.99306713728566,7.953346643135718,179.77,3202.9533366607843,502.9364037980696,7.993326678432143,179.72669328627143,3202.7833366607842,522.0564037980696,7.95,179.46,3205.8533366607844,200.37311704904462,6.496673321567857,179.48665335686428,3205.74,213.7931170490446,6.543316696080353,179.51,3197.2233366607843,741.536333921607,9.963316696080355,179.64,3204.7,454.1963938157178,8.143326678432143,179.77,3051.1169328627143,881.34,7.96,89.71,3203.1633366607844,646.9264237627733,7.210019964703576,179.46,2955.026932862714,880.86,7.943336660783928,89.71,2948.4269328627142,881.6633366607839,7.960009982351787,89.71,3202.696663339216,703.8663838333661,8.490009982351786,180.05,2812.696932862714,880.1233366607838,7.973336660783929,89.69,3202.363336660784,916.6597504412053,7.523336660783928,179.45,3205.62,877.3802096293875,6.6098502647231925,359.9300299470553,3200.6833366607843,1092.6164037980695,7.970009982351787,179.45,3199.693336660784,1196.103047172582,8.526693286271433,179.45,,,,,,,,,,,,,3a,12,1568620805
19562,19562,598.6668077250985,1568621450.6974835,598.6668077250985,-114.62126441674896,642.3364255957026,40.27458784627787,670.3101664304896,0.9964938163757324,670.4268022226858,71.18064248926589,721.7126872034278,0.9788942337036132,678.7952656625803,11.346729905606427,722.8841252634978,0.9329997301101683,615.3179248300868,118.94604722313593,731.3227835282257,0.7117141485214233,668.5611719314862,-23.97017843840063,735.4597107714343,0.3204432725906372,509.23981858317336,171.05121645362343,605.0877496690016,0.8005107641220093,508.0098457935462,-86.82920424267904,587.582338454529,0.9536110758781432,613.1615997702753,275.3530641866957,397.5302810494889,0.9761317372322084,574.9589380416152,-209.2042406237881,381.9778118743897,0.339691162109375,813.6729650009186,280.1821828198167,251.8687596466221,0.9453721046447754,740.7621792881523,-211.80866480904842,204.25945629991446,0.8473830223083496,450.97962451995863,123.43669159388952,170.86067805905097,0.6859607100486755,475.332174732432,-70.72711461095342,255.43132606986512,0.835789680480957,717.8751213267401,132.00243186461358,-18.36578616358236,0.6596662998199463,669.2935223695893,-135.28024707685813,76.7739965644977,0.3484010100364685,478.6082276877729,131.17599689822228,-574.7586660497807,0.02874258160591125,745.8574820409897,-58.591500948414755,45.095933671314754,0.0367262065410614,3210.4166384549803,880.1303385402362,2.3732769099606292,355.76310763984253,,,,,3203.81668077251,287.9955381992126,7.956680772509843,179.77,3206.03,186.86574978686025,6.506596137450787,179.26,3203.02,485.72553819921256,7.9667230900393715,179.77,3202.9566807725105,502.67221897172243,7.986638454980315,179.75344618007873,3202.7866807725104,521.7922189717224,7.95,179.46,3205.8566807725106,200.1557497868602,6.503361545019685,179.47327690996065,3205.74,213.57574978686023,6.5265961374507855,179.51,3197.2266807725105,741.2019227490158,9.946596137450786,179.64,3204.7,453.92217665419287,8.136638454980314,179.77,3051.3844618007874,881.34,7.96,89.71,3203.1666807725105,646.6823036067815,7.2300846350590575,179.46,2955.2944618007873,880.86,7.946680772509843,89.71,2948.6944618007874,881.6666807725097,7.9700423175295265,89.71,3202.6933192274896,703.5821343366632,8.500042317529529,180.05,2812.9644618007874,880.1266807725099,7.976680772509843,89.69,3202.3666807725103,916.4089420617618,7.5266807725098435,179.45,3205.62,877.5908886681201,6.459365237057077,359.96012695258867,3200.6866807725105,1092.3522189717223,7.980042317529527,179.45,3199.6966807725103,1195.8154535641534,8.553446180078742,179.45,,,,,,,,,,,,,3a,12,1568620805
19563,19563,598.7,1568621450.730621,598.7,-110.81433391273492,635.6623101392822,39.39030199386885,666.8825703364167,0.996240735054016,673.4315046491422,71.28141055579209,723.1972993762491,0.9776428937911988,669.1029985341651,9.878844049772967,717.7705365787341,0.9290305972099304,611.3257408903787,119.06959879683343,732.2961069536137,0.7069253325462341,668.6842808369336,-24.485090990637023,734.744976442374,0.302340030670166,508.9847856070774,172.066124473217,604.4155458057689,0.8083314895629883,509.09887135670266,-87.79080476913414,585.3701916515639,0.9564072489738464,613.5484241033903,276.79801008364535,405.6091779129085,0.9771771430969238,580.0255655735789,-206.4163834031825,384.4251281357914,0.3269931077957153,804.4817421254347,283.3163907114848,244.8579745704107,0.9532878398895264,747.837387835829,-209.07725274303212,208.32737662969714,0.8497588038444519,461.3949541395129,123.91865925065642,182.994907421204,0.6972530484199524,476.47594579687967,-75.52047342776012,247.50959784468185,0.459580272436142,710.4907147284879,136.7743527483901,-23.68407787659021,0.6342401504516602,656.3348147920871,-154.52260664142432,78.30551959765958,0.611471951007843,504.40028190651236,134.43801880735165,-546.4188499050053,0.055876314640045166,811.1346198183533,-19.144588049835324,91.09569793316216,0.03170973062515259,3210.41,880.21,2.36,355.71,,,,,3203.82,287.73,7.96,179.77,3206.03,186.65,6.49,179.26,3203.02,485.46,7.98,179.77,3202.96,502.41,7.98,179.78,3202.79,521.53,7.95,179.46,3205.86,199.94,6.51,179.46,3205.74,213.36,6.51,179.51,3197.23,740.87,9.93,179.64,3204.7,453.65,8.13,179.77,3051.65,881.34,7.96,89.71,3203.17,646.44,7.25,179.46,2955.56,880.86,7.95,89.71,2948.96,881.67,7.98,89.71,3202.69,703.3,8.51,180.05,2813.23,880.13,7.98,89.69,3202.37,916.16,7.53,179.45,3205.62,877.8,6.31,359.99,3200.69,1092.09,7.99,179.45,3199.7,1195.53,8.58,179.45,,,,,,,,,,,,,3a,12,1568620805
