,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,H_in-C_out.12_x,H_in-C_out.12_y,H_in-C_out.12_speed,H_in-C_out.12_angle,H_in-C_out.14_x,H_in-C_out.14_y,H_in-C_out.14_speed,H_in-C_out.14_angle,H_in-C_out.16_x,H_in-C_out.16_y,H_in-C_out.16_speed,H_in-C_out.16_angle,E_in-C_out.1_x,E_in-C_out.1_y,E_in-C_out.1_speed,E_in-C_out.1_angle,H_in-C_out.17_x,H_in-C_out.17_y,H_in-C_out.17_speed,H_in-C_out.17_angle,H_in-C_out.18_x,H_in-C_out.18_y,H_in-C_out.18_speed,H_in-C_out.18_angle,H_in-C_out.19_x,H_in-C_out.19_y,H_in-C_out.19_speed,H_in-C_out.19_angle,E_in-C_out.2_x,E_in-C_out.2_y,E_in-C_out.2_speed,E_in-C_out.2_angle,H_in-C_out.20_x,H_in-C_out.20_y,H_in-C_out.20_speed,H_in-C_out.20_angle,H_in-C_out.21_x,H_in-C_out.21_y,H_in-C_out.21_speed,H_in-C_out.21_angle,E_in-C_out.3_x,E_in-C_out.3_y,E_in-C_out.3_speed,E_in-C_out.3_angle,E_in-C_out.4_x,E_in-C_out.4_y,E_in-C_out.4_speed,E_in-C_out.4_angle,E_in-C_out.5_x,E_in-C_out.5_y,E_in-C_out.5_speed,E_in-C_out.5_angle,E_in-C_out.6_x,E_in-C_out.6_y,E_in-C_out.6_speed,E_in-C_out.6_angle,conflict_3a_x,conflict_3a_y,conflict_3a_speed,conflict_3a_angle,E_in-C_out.7_x,E_in-C_out.7_y,E_in-C_out.7_speed,E_in-C_out.7_angle,H_in-C_out.22_x,H_in-C_out.22_y,H_in-C_out.22_speed,H_in-C_out.22_angle,H_in-C_out.23_x,H_in-C_out.23_y,H_in-C_out.23_speed,H_in-C_out.23_angle,E_in-C_out.8_x,E_in-C_out.8_y,E_in-C_out.8_speed,E_in-C_out.8_angle,E_in-C_out.9_x,E_in-C_out.9_y,E_in-C_out.9_speed,E_in-C_out.9_angle,E_in-C_out.10_x,E_in-C_out.10_y,E_in-C_out.10_speed,E_in-C_out.10_angle,E_in-C_out.11_x,E_in-C_out.11_y,E_in-C_out.11_speed,E_in-C_out.11_angle,H_in-C_out.24_x,H_in-C_out.24_y,H_in-C_out.24_speed,H_in-C_out.24_angle,Q_in-J_out.0_x,Q_in-J_out.0_y,Q_in-J_out.0_speed,Q_in-J_out.0_angle,Q_in-J_out.1_x,Q_in-J_out.1_y,Q_in-J_out.1_speed,Q_in-J_out.1_angle,H_in-C_out.25_x,H_in-C_out.25_y,H_in-C_out.25_speed,H_in-C_out.25_angle,scenario,participant_id,source_file
19165,19165,581.2299304647456,1568648965.2287936,581.2299304647456,-99.9869226885006,640.1828737801949,88.75750665848264,637.8048412591398,0.9981850385665894,654.9417690509408,115.74301874158556,690.3610162431793,0.9912001490592957,641.015421694246,53.54465466839037,683.8732203420536,0.9886777997016908,639.0651344283568,164.45851326215882,709.3679724244632,0.6486499905586243,568.4398376069952,-4.474504170830516,682.5229597029171,0.5820692777633667,521.199108048653,177.6954268460122,547.3818725167196,0.9470359086990356,505.79926117461775,-58.82494660864147,559.8025887647386,0.7226914167404175,627.1745721364264,241.77599958624089,369.7155106219457,0.8761167526245117,553.2280188195483,-113.0391144354149,358.9287381332812,0.6481592655181885,819.8775971561702,287.47338653801194,246.4997919329208,0.3390396535396576,756.0014603889937,-183.0932940874774,218.5712427376241,0.5523325204849243,474.24762817155647,151.8009928297668,196.93620390706602,0.0012704432010650635,370.7859243813916,-64.98634964744977,159.93089434788197,0.05056527256965637,666.5308155360761,167.14972595081232,43.38988574756704,0.4269933104515076,770.2960371177968,-77.66619646976423,97.97051005129524,0.5956637263298035,609.7509872680747,155.2709811640796,-384.4803307868434,0.02132195234298706,482.8123864748764,-157.67369481390494,-543.0274566377532,0.009701043367385864,3210.2659860929493,838.6957079519316,4.16,2.893062581728957,,,,,3205.852993046475,81.18341025800096,5.89,179.26,3202.872993046475,512.2905562820351,7.964013907050879,179.46,3207.7029930464746,57.619535421458856,7.647958278847362,179.26,3197.51,744.3404867467807,6.977006953525441,179.64,3201.8829930464744,618.6735493285097,7.9529930464745595,179.46,3202.96,501.7905562820352,7.998979139423682,179.77,3207.9429930464744,73.72252846793343,7.600951325321922,179.26,3201.34,676.8505562820352,7.972993046474559,179.46,3196.84,850.8534797932554,6.96,179.64,3206.7629930464745,130.51960495671327,8.7349652323728,179.26,3204.5929930464745,480.15450065383163,7.2029930464745595,179.77,3204.54,494.4245006538317,7.148909604169284,179.77,3202.7,744.6404867467807,6.96700695352544,179.99,3205.99,785.0264506714904,7.861902650643843,359.99,3199.9429930464744,1169.7795354214588,7.693944371796483,179.45,2740.0923198621704,634.4256384166771,6.971020860576321,318.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a,13,1568648330
19166,19166,581.2634033140206,1568648965.2622375,581.2634033140206,-101.82911401401535,640.8193999801364,84.04450621398024,637.1114146963538,0.9982535839080808,648.0557136452876,113.71455129356701,688.0192864008986,0.97895747423172,644.9405618811993,49.10459422858965,684.4494568078424,0.987485647201538,626.47028846323,161.7423780635125,706.9100956663917,0.6559504270553589,581.3151735448229,-1.8552692444012528,685.4473096202291,0.8197456598281859,520.4853686174939,176.62422842593259,548.0502309570682,0.9434220790863036,505.41360189825065,-60.42969777222051,559.2181002627161,0.7468053698539734,617.6572039288933,240.58742039005244,368.58859087925276,0.7938812971115112,561.8841661352175,-111.27983151953032,365.3876314797032,0.6086257696151733,814.8133900950006,289.110289768535,253.4391649675932,0.050843507051467896,789.7777834146094,-181.853774686746,228.9555065690802,0.6273836493492126,434.083381556052,154.8191549031979,187.21251098775642,0.03409203886985779,377.362565698442,-67.01658910416057,167.60394956128297,0.04089006781578064,663.3926395678259,167.41218852232745,31.53363432722369,0.6007102131843567,797.2128636273003,-79.93426766777634,120.97086920756917,0.35576075315475464,609.5835856546116,161.7623051005483,-390.6661268929589,0.04184958338737488,442.0136769088848,-180.06052710712703,-593.1897570997758,0.011835575103759766,3210.2726806628048,838.8362939188866,4.16,2.8629370173814555,,,,,3205.856340331402,80.98592044727843,5.89,179.26,3202.876340331402,512.0227734878351,7.957319337195879,179.46,3207.706340331402,57.36179448204134,7.668041988412362,179.26,3197.51,744.1061768018558,6.973659668597939,179.64,3201.886340331402,618.4091138192372,7.9563403314020595,179.46,3202.96,501.52277348783514,8.009020994206184,179.77,3207.946340331402,73.4681348134434,7.624382319814424,179.26,3201.34,676.5827734878352,7.976340331402061,179.46,3196.84,850.6225171332577,6.96,179.64,3206.7663403314027,130.22839116802072,8.751701657010303,179.26,3204.596340331402,479.9134961390516,7.2063403314020595,179.77,3204.54,494.18349613905167,7.192424308226787,179.77,3202.7,744.4061768018557,6.96365966859794,179.99,3205.99,785.2908861807628,7.908764639628848,359.99,3199.946340331402,1169.5217944820413,7.720722651216483,179.45,2739.938344755505,634.5996972329071,6.960979005793818,318.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a,13,1568648330
19167,19167,581.3,1568648965.2988026,581.3,-93.93315903943268,640.2960984054732,81.08517465592153,638.222125478514,0.9979565143585204,644.7724114329444,112.07173809846546,685.1513150821123,0.9858742952346802,637.9560247907168,46.95238495740672,680.1831675156081,0.9869701862335204,624.1000867838054,160.34712058345374,706.2917110426573,0.6223021149635315,568.3218964357441,-8.480496206715662,679.1309744712778,0.6567992568016052,526.6171723534409,174.77599894602497,556.1793383929313,0.937355935573578,509.5537810162052,-60.33927565240228,559.8659462109101,0.6932770609855652,619.6473749695671,247.57552055331604,361.4707825151596,0.9549915790557858,581.7387193225608,-115.79655747139726,374.75876312131453,0.9387123584747314,829.0436955633252,296.45824153399593,238.804177204295,0.8837813138961792,769.5585137892449,-187.9714343966304,211.5601541709499,0.6883610486984253,422.6705783683098,156.45713896357358,181.0971614118382,0.05996894836425781,379.0518264677442,-69.62866023643078,169.7273263834146,0.032464832067489624,732.6976969120329,175.00171395823344,70.00146914498498,0.2386246621608734,774.5954368204841,-90.10593202977577,106.47993816049456,0.3892024755477905,606.8638747336727,167.3854768009234,-394.3756330439261,0.2616283893585205,549.5240438978924,-146.07674652902222,-472.2181268622568,0.01167011260986328,3210.28,838.99,4.16,2.83,,,,,3205.86,80.77,5.89,179.26,3202.88,511.73,7.95,179.46,3207.71,57.08,7.69,179.26,3197.51,743.85,6.97,179.64,3201.89,618.12,7.96,179.46,3202.96,501.23,8.02,179.77,3207.95,73.19,7.65,179.26,3201.34,676.29,7.98,179.46,3196.84,850.37,6.96,179.64,3206.77,129.91,8.77,179.26,3204.6,479.65,7.21,179.77,3204.54,493.92,7.24,179.77,3202.7,744.15,6.96,179.99,3205.99,785.58,7.96,359.99,3199.95,1169.24,7.75,179.45,2739.77,634.79,6.95,318.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a,13,1568648330
19168,19168,581.3,1568648965.2988026,581.3,,642.3752223625245,81.52813287287083,642.4396270742662,0.9973618984222412,650.1915042944551,111.85884110340321,690.3875917891173,0.984810709953308,645.7760261521365,48.630112307772855,686.3176710454682,0.9878982305526732,629.8186922374205,151.80165029512884,707.9479660583714,0.3848840594291687,573.8134956710622,-8.972352192169364,681.9210246493327,0.7188016176223755,520.7033609674523,179.0024638319004,559.6730210130811,0.8682370781898499,514.3972994974887,-53.78222224538557,551.791883949636,0.7108334302902222,629.0693069129837,247.72251563623314,362.6621123349456,0.9143728017807008,572.742654927713,-110.32401493547329,368.63084948129347,0.33321213722229004,833.5661397839467,298.4583312968636,231.16498350331474,0.7420244216918945,785.9220452853383,-186.08946075199847,226.89042580183533,0.7091039419174194,402.28462574763677,154.6383848610326,171.5690907414969,0.03918308019638062,383.73331591767715,-56.56313129533193,174.7028080348259,0.006675362586975098,758.3723795434491,174.28022578591714,81.050415491694,0.1839785873889923,742.4986392224878,-94.67439229499162,89.36040254922932,0.5770679712295532,600.2731593375586,175.1463219840229,-404.53120977000253,0.2518977522850037,434.5771606152697,-182.65083860424355,-603.1630465962718,0.011517047882080078,3210.28,838.99,4.16,2.83,,,,,3205.86,80.77,5.89,179.26,3202.88,511.73,7.95,179.46,3207.71,57.08,7.69,179.26,3197.51,743.85,6.97,179.64,3201.89,618.12,7.96,179.46,3202.96,501.23,8.02,179.77,3207.95,73.19,7.65,179.26,3201.34,676.29,7.98,179.46,3196.84,850.37,6.96,179.64,3206.77,129.91,8.77,179.26,3204.6,479.65,7.21,179.77,3204.54,493.92,7.24,179.77,3202.7,744.15,6.96,179.99,3205.99,785.58,7.96,359.99,3199.95,1169.24,7.75,179.45,2739.77,634.79,6.95,318.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a,13,1568648330
19169,19169,581.3312087538103,1568648965.3289742,581.3312087538103,-87.34616379277881,643.490915011692,77.27230169752177,640.7930115084513,0.9976610541343688,650.6800753143623,108.2090561722868,690.5285473458804,0.9933850765228271,637.4096755371728,44.097906338505574,681.5572160770253,0.9847771525382996,630.4141473192268,145.5839311577474,704.5774676725923,0.4229271709918976,577.9026792778691,-5.40531210533169,676.200671144097,0.7959609031677246,517.1587682886653,192.7160563075121,555.2138963323307,0.97538024187088,514.0302330102687,-56.528626486031186,552.8800864621828,0.9571975469589232,628.5759891473066,256.2423762741645,372.7711097907988,0.4030173122882843,573.8765939290273,-110.71193996724907,366.0005158655249,0.6153428554534912,821.5269146955206,294.15356920334733,242.5398947829016,0.44665372371673584,749.2417733060825,-180.9873696699253,225.0044437770117,0.017298132181167603,406.189642202293,152.606968909999,167.49606781188226,0.016750097274780273,388.645501669304,-62.00425699033257,171.73543472750004,0.027665585279464718,766.2002109317989,172.12598939985406,82.92035697914021,0.20539817214012146,741.1447401370821,-100.17627134957607,91.60111438532677,0.4883410334587097,599.4921533976942,169.41146646617864,-412.2226578729998,0.446703851222992,1350.5210865000286,-3.734651933795023,421.4377978215405,0.011287540197372437,3210.2862417507617,839.1179558906219,4.156879124618977,2.8019121215707967,,,,,3205.86,80.58586835251967,5.877516498475909,179.26,3202.883120875381,511.4803299695182,7.953120875381023,179.46,3207.713120875381,56.84281347104228,7.674395623094887,179.26,3197.513120875381,743.6346595987094,6.973120875381023,179.64,3201.89,617.8703299695183,7.972483501524089,179.46,3202.96,500.9772090941372,8.02,179.77,3207.953120875381,72.94969259566126,7.656241750762045,179.26,3201.343120875381,676.0434508448992,7.976879124618978,179.46,3196.84,850.1515387233284,6.96,179.64,3206.7731208753808,129.63536296646998,8.773120875381021,179.26,3204.6,479.4284178479474,7.194395623094888,179.77,3204.54,493.6921760971854,7.24,179.77,3202.7,743.9346595987096,6.944395623094888,179.99,3205.99,785.8359117812439,8.013054881477384,359.99,3199.953120875381,1168.9996925956614,7.734395623094888,179.45,2739.626439732473,634.9522855198131,6.953120875381023,318.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a,13,1568648330
19170,19170,581.3659682558473,1568648965.3625786,581.3659682558473,-90.10860329937952,646.8111433657493,74.94122357019523,642.61562265267,0.9979268312454224,649.7201655118328,106.78819080162974,692.5207822764862,0.9949966669082642,647.1707987427493,44.143376855243474,687.8833480490139,0.9969251155853271,626.8029283976621,142.10657664909692,702.9958507352719,0.4759168922901154,571.138618886097,-10.107503752763767,672.8999833505964,0.7918453216552734,512.5027732237845,194.28516638166144,553.304403008713,0.9760578870773317,513.8267433379963,-55.914297810604715,553.3003586013715,0.9565856456756592,625.9079671663939,257.86033620901213,372.8286420442231,0.4678500592708588,599.2365901011573,-116.6257811246821,379.40630578293656,0.9633705019950868,825.6890460956457,299.86549008478664,237.6136650148047,0.8051307201385498,742.7012932389682,-171.04695123063698,218.23771024178603,0.3711887001991272,421.5728889201049,144.4485244410243,145.92583084874892,0.0037240982055664062,392.3810076139905,-58.94276908301686,167.2943154804478,0.030173152685165405,796.0486462698675,184.78142129002202,81.38719537770436,0.013783276081085205,670.8962757555535,-108.6561809690168,56.49154635550865,0.4676576256752014,593.1059872296116,166.44049258736263,-429.46395395117446,0.32280433177948,883.9756529221195,-74.68569197802923,19.37102954057565,0.01986005902290344,3210.2931936511686,839.2604698489737,4.15340317441528,2.7706285697375117,,,,,3205.86,80.38078729050147,5.863612697661116,179.26,3202.8865968255845,511.20225395322234,7.956596825584722,179.46,3207.716596825585,56.57864125556121,7.6570158720763954,179.26,3197.5165968255847,743.3948190346542,6.976596825584721,179.64,3201.89,617.5922539532223,7.9863873023388825,179.46,3202.96,500.6956571276376,8.02,179.77,3207.9565968255847,72.68204442997649,7.663193651169442,179.26,3201.3465968255846,675.7688507788072,7.973403174415278,179.46,3196.84,849.9082222090695,6.96,179.64,3206.776596825585,129.32947934854457,8.776596825584718,179.26,3204.6,479.1816253834848,7.177015872076397,179.77,3204.54,493.4384317323154,7.24,179.77,3202.7,743.6948190346542,6.927015872076397,179.99,3205.99,786.1209396979473,8.072146034940255,359.99,3199.9565968255847,1168.7320444299764,7.717015872076397,179.45,2739.4665460231026,635.1330349304053,6.956596825584722,318.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a,13,1568648330
19171,19171,581.4,1568648965.3954794,581.4,-100.33253255166002,639.7782468762764,74.08637111470115,640.3994320351447,0.9977102279663086,654.6081948814449,104.22332928457908,691.1978892756282,0.9955235719680786,651.8267918666173,44.10304116234431,688.5585353706833,0.996219038963318,632.7510669483272,143.19123260407918,712.0252935723123,0.6823825836181641,569.7195973540672,-13.585164240955086,673.3017602971528,0.8431211113929749,517.7542493368928,190.99158474679692,551.6902931620875,0.7815486192703247,513.3937966058025,-60.12605209457386,554.2202017548061,0.957369327545166,625.7580936858719,261.41209346650595,371.5876740278086,0.5517130494117737,608.9191966668586,-118.0786503503912,385.449582924864,0.9562901258468628,827.4358048929935,301.093882308542,234.56971093199047,0.6683998107910156,734.5755480241874,-166.67768085527183,209.0718720299284,0.3709118068218231,423.95061127821367,139.38875681789554,129.6816621522036,0.004416048526763916,403.0092799259498,-51.93819240532648,171.83569996607827,0.021762162446975708,818.5669650246964,194.7251462927565,90.52925070523924,0.008204370737075806,623.8399434062293,-111.94614250609928,43.65484404922271,0.5035169124603271,576.9657381557391,159.32642618047774,-450.6171832461769,0.10596498847007753,810.7150910174303,-71.28893095058342,57.60875283911202,0.15056675672531128,3210.3,839.4,4.15,2.74,,,,,3205.86,80.18,5.85,179.26,3202.89,510.93,7.96,179.46,3207.72,56.32,7.64,179.26,3197.52,743.16,6.98,179.64,3201.89,617.32,8.0,179.46,3202.96,500.42,8.02,179.77,3207.96,72.42,7.67,179.26,3201.35,675.5,7.97,179.46,3196.84,849.67,6.96,179.64,3206.78,129.03,8.78,179.26,3204.6,478.94,7.16,179.77,3204.54,493.19,7.24,179.77,3202.7,743.46,6.91,179.99,3205.99,786.4,8.13,359.99,3199.96,1168.47,7.7,179.45,2739.31,635.31,6.96,318.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a,13,1568648330
19172,19172,581.4324910618934,1568648965.4288466,581.4324910618934,-100.43646506248328,647.5258077181138,71.3055599504082,644.9462769969027,0.9977136850357056,648.4256789296365,100.60343028923997,687.3481601018483,0.9962050318717957,652.1009147735842,41.846807098022225,688.6557934500714,0.9961662292480468,627.4178109638093,137.37445998179544,712.080335532134,0.6933796405792236,575.3174230242281,-15.97015378125464,675.1981514992283,0.7820960283279419,519.663357878087,179.88935343778985,554.5589625359005,0.949276328086853,521.6245994001166,-61.07259038732085,548.1983389457831,0.9682830572128296,627.1355231755102,248.88553829864128,368.592300875263,0.9620029926300048,600.439314076724,-122.5674348370142,383.8510871870824,0.9494444131851196,824.5460151333948,302.8926662046556,232.9022996083874,0.7496351599693298,759.1475443587714,-170.30633684267158,210.73106338916458,0.5167033076286316,399.4045027492743,149.73071280032948,129.77642271958553,0.06991365551948547,438.18880018993246,-46.59490291393226,160.35183441430866,0.004387497901916504,823.6768292145545,183.4339700154464,100.32642099083328,0.0933283269405365,640.5954887854411,-106.7669062252026,46.90087507678956,0.3416610360145569,563.2479574105851,156.52867191834002,-469.404801764666,0.25910839438438416,749.7456504093228,-77.75343345456506,49.733599651124344,0.07089853286743164,3210.306498212379,839.5364624599524,4.1467508938106565,2.7205053628639417,,,,,3205.863249106189,79.99155184101811,5.853249106189343,179.26,3202.893249106189,510.67332061104185,7.966498212378688,179.46,3207.723249106189,56.06981882342058,7.646498212378686,179.26,3197.52,742.932562566746,6.9767508938106575,179.64,3201.893249106189,617.0600715048525,7.990252681431969,179.46,3202.963249106189,500.1600715048526,8.023249106189343,179.77,3207.963249106189,72.17306792960994,7.660252681431969,179.26,3201.3532491061887,675.2400715048526,7.97,179.46,3196.843249106189,849.4425625667461,6.966498212378688,179.64,3206.783249106189,128.7440786553378,8.77025268143197,179.26,3204.6,478.7060643543673,7.172996424757372,179.77,3204.543249106189,492.95931346055664,7.204259831917226,179.77,3202.7,743.2325625667461,6.9327437433254016,179.99,3205.99,786.6534302827687,8.02277949575168,359.99,3199.963249106189,1168.2198188234206,7.7,179.45,2739.16054111529,635.4789535218458,6.966498212378688,318.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a,13,1568648330
19173,19173,581.4653884013558,1568648965.462631,581.4653884013558,-90.36492221056595,643.0997614030159,69.04827544453248,642.4512465735929,0.9975454211235046,650.909875952872,99.55334885897855,689.7829208634405,0.9968847036361694,653.9730787334688,40.93207445768147,689.1608831568448,0.9959452152252196,640.817581215579,132.78884879144064,719.9944500562766,0.6965154409408569,574.9164483298663,-19.752137704647225,674.2342383016418,0.7029389142990112,518.5480373892647,184.91411548275917,552.4521068525917,0.7801164388656616,517.90194085486,-59.15627281003575,556.3070249600121,0.9495255947113036,619.8775994172089,248.27171678984817,362.37295343631286,0.9671619534492492,602.3473230359423,-123.39862456311968,388.75248838781005,0.933090090751648,823.2658196493526,303.1705221754754,234.2512558421135,0.7627587318420409,769.8701456150743,-172.65057908929032,214.1464464894822,0.5385963916778564,401.00317821725037,153.87199021575887,139.78477137356754,0.08075952529907228,425.4016753716906,-46.686207001994994,173.97105085796204,0.005796521902084351,804.7271110363257,182.2138715482983,75.88542158581811,0.060795843601226814,645.6133529484874,-115.5926586336309,72.21969629791664,0.7458716630935669,554.4912827097609,166.96842944739552,-478.31881613144117,0.16054680943489075,678.6907592672102,-83.67109925536549,21.31780363223476,0.1625540852546692,3210.313077680272,839.6746312856943,4.143461159864422,2.7007669591865358,,,,,3205.8665388401355,79.80074727213649,5.856538840135577,179.26,3202.896538840136,510.4134316292894,7.973077680271156,179.46,3207.726538840136,55.81650930956053,7.6530776802711555,179.26,3197.52,742.7022811905097,6.973461159864423,179.64,3201.896538840136,616.7968927891537,7.980383479593267,179.46,3202.9665388401354,499.8968927891538,8.026538840135578,179.77,3207.9665388401354,71.92304814969611,7.650383479593267,179.26,3201.356538840136,674.9768927891538,7.97,179.46,3196.8465388401355,849.2122811905095,6.973077680271156,179.64,3206.786538840136,128.45458206806921,8.760383479593267,179.26,3204.6,478.4692035102385,7.186155360542309,179.77,3204.5465388401362,492.725742350374,7.168072758508648,179.77,3202.7,743.0022811905096,6.955771880949043,179.99,3205.99,786.910029530575,7.9142182755259425,359.99,3199.9665388401354,1167.9665093095605,7.7,179.45,2739.0092133537632,635.6500196870501,6.973077680271156,318.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a,13,1568648330
19174,19174,581.5,1568648965.4981759,581.5,-96.07842436865243,638.7438945635213,63.68551877688545,637.9607995523062,0.9971240758895874,644.4934234108122,95.85028566028492,686.3228769579441,0.9976791143417358,647.3218532338052,35.3770092757468,686.0162260956615,0.9956067204475404,640.6633562260205,129.35832532449732,719.3032324202733,0.7268494963645935,583.356349796295,-17.983433117337423,679.8313385731087,0.6126197576522827,522.3242257752488,184.14226499335743,553.7418333107432,0.7643517255783081,518.875094036696,-60.300056554100024,554.4496164362607,0.9290987253189088,624.0301258317262,246.871595052912,362.9582698640499,0.971757173538208,594.7782090550154,-129.10391093382992,384.38606575608236,0.9242319464683532,823.2103274488034,300.2327619181478,234.20856047842997,0.869083046913147,780.1857664351462,-171.66496540632724,217.22610144369617,0.3502053022384644,429.54622076152185,152.2058772322512,129.97179930570098,0.01983371376991272,415.5007321761523,-45.04457599280842,179.8081056433343,0.003017902374267578,806.5116296184875,176.23133365889717,72.35162240218763,0.03679803013801575,655.021221977035,-117.54657431206672,92.14457401263893,0.8136606216430664,537.0854916134525,168.11081431726137,-495.35905061779687,0.11088758707046507,732.3959024888402,-62.46711295697979,54.840448727066146,0.05759701132774352,3210.32,839.82,4.14,2.68,,,,,3205.87,79.6,5.86,179.26,3202.9,510.14,7.98,179.46,3207.73,55.55,7.66,179.26,3197.52,742.46,6.97,179.64,3201.9,616.52,7.97,179.46,3202.97,499.62,8.03,179.77,3207.97,71.66,7.64,179.26,3201.36,674.7,7.97,179.46,3196.85,848.97,6.98,179.64,3206.79,128.15,8.75,179.26,3204.6,478.22,7.2,179.77,3204.55,492.48,7.13,179.77,3202.7,742.76,6.98,179.99,3205.99,787.18,7.8,359.99,3199.97,1167.7,7.7,179.45,2738.85,635.83,6.98,318.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a,13,1568648330
19175,19175,581.5315132574785,1568648965.5289009,581.5315132574785,-101.05771673635944,640.2449079032821,63.68922766646733,638.3466635106226,0.9969611167907716,647.0713372966412,94.19749195700214,688.5874777774175,0.9975179433822632,645.1409646775387,33.9980016850961,685.1791111311118,0.9956608414649964,628.6028635974319,125.60967307274716,707.6540465254176,0.550190269947052,598.3779585067404,-17.557331484316727,685.1789529487688,0.6524051427841187,519.293659861528,181.3357491267952,551.7212249531227,0.7721045017242432,512.9101662095745,-63.0204556172401,556.0982872076082,0.9525799751281738,624.0120990317023,246.75387638599997,363.6242619940625,0.9732661247253418,603.622295739694,-129.61030196693696,385.430040102826,0.940499186515808,822.9048936308176,301.2873234403164,234.77876569610092,0.8861703872680664,779.8713881295344,-172.2979576368605,217.8412031338683,0.39624452590942383,408.32051776946923,151.13129855602938,110.8230662040864,0.011991888284683228,429.3703639450383,-42.60876707673866,192.91755596182136,0.005944728851318359,819.1493529419416,173.66079585067058,84.69361633218983,0.030067116022109982,663.5426112169913,-117.112416264794,111.68330016844959,0.8430092334747314,520.9629236265597,172.16161018295182,-512.6730782325061,0.017884701490402218,732.3117552360933,-49.71123274206297,48.27134824567915,0.13367953896522522,3210.326302651496,839.9492043556619,4.136848674252147,2.676848674252147,,,,,3205.8731513257485,79.41407178087667,5.8663026514957055,179.26,3202.9,509.88789394017175,7.986302651495706,179.46,3207.733151325748,55.31049924316318,7.653697348504294,179.26,3197.523151325748,742.2394071976503,6.966848674252148,179.64,3201.9031513257482,616.2710452659196,7.963697348504295,179.46,3202.97,499.3678939401717,8.026848674252149,179.77,3207.9731513257475,71.42049924316319,7.630546022756442,179.26,3201.3631513257483,674.4478939401718,7.966848674252148,179.46,3196.85,848.7525585233983,6.976848674252148,179.64,3206.793151325748,127.87583465993679,8.72794071976503,179.26,3204.6031513257485,477.98995322040673,7.206302651495706,179.77,3204.55,492.25310454615465,7.158361931730676,179.77,3202.7,742.5394071976503,6.995756628739265,179.99,3205.99,787.4321060598281,7.869329166452764,359.99,3199.97,1167.4573479174153,7.693697348504294,179.45,2738.701887689851,635.9938689388882,6.970546022756442,318.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a,13,1568648330
