,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,H_in-C_out.11_x,H_in-C_out.11_y,H_in-C_out.11_speed,H_in-C_out.11_angle,H_in-C_out.12_x,H_in-C_out.12_y,H_in-C_out.12_speed,H_in-C_out.12_angle,H_in-C_out.13_x,H_in-C_out.13_y,H_in-C_out.13_speed,H_in-C_out.13_angle,H_in-C_out.14_x,H_in-C_out.14_y,H_in-C_out.14_speed,H_in-C_out.14_angle,H_in-C_out.15_x,H_in-C_out.15_y,H_in-C_out.15_speed,H_in-C_out.15_angle,C_in-E_out.24_x,C_in-E_out.24_y,C_in-E_out.24_speed,C_in-E_out.24_angle,H_in-C_out.16_x,H_in-C_out.16_y,H_in-C_out.16_speed,H_in-C_out.16_angle,E_in-C_out.1_x,E_in-C_out.1_y,E_in-C_out.1_speed,E_in-C_out.1_angle,E_in-C_out.2_x,E_in-C_out.2_y,E_in-C_out.2_speed,E_in-C_out.2_angle,E_in-C_out.3_x,E_in-C_out.3_y,E_in-C_out.3_speed,E_in-C_out.3_angle,H_in-C_out.17_x,H_in-C_out.17_y,H_in-C_out.17_speed,H_in-C_out.17_angle,H_in-C_out.18_x,H_in-C_out.18_y,H_in-C_out.18_speed,H_in-C_out.18_angle,E_in-C_out.4_x,E_in-C_out.4_y,E_in-C_out.4_speed,E_in-C_out.4_angle,E_in-C_out.5_x,E_in-C_out.5_y,E_in-C_out.5_speed,E_in-C_out.5_angle,H_in-C_out.19_x,H_in-C_out.19_y,H_in-C_out.19_speed,H_in-C_out.19_angle,E_in-C_out.6_x,E_in-C_out.6_y,E_in-C_out.6_speed,E_in-C_out.6_angle,E_in-C_out.7_x,E_in-C_out.7_y,E_in-C_out.7_speed,E_in-C_out.7_angle,E_in-C_out.8_x,E_in-C_out.8_y,E_in-C_out.8_speed,E_in-C_out.8_angle,E_in-C_out.9_x,E_in-C_out.9_y,E_in-C_out.9_speed,E_in-C_out.9_angle,H_in-C_out.20_x,H_in-C_out.20_y,H_in-C_out.20_speed,H_in-C_out.20_angle,H_in-C_out.21_x,H_in-C_out.21_y,H_in-C_out.21_speed,H_in-C_out.21_angle,H_in-C_out.22_x,H_in-C_out.22_y,H_in-C_out.22_speed,H_in-C_out.22_angle,E_in-C_out.10_x,E_in-C_out.10_y,E_in-C_out.10_speed,E_in-C_out.10_angle,conflict_3a_x,conflict_3a_y,conflict_3a_speed,conflict_3a_angle,E_in-C_out.11_x,E_in-C_out.11_y,E_in-C_out.11_speed,E_in-C_out.11_angle,E_in-C_out.12_x,E_in-C_out.12_y,E_in-C_out.12_speed,E_in-C_out.12_angle,H_in-C_out.23_x,H_in-C_out.23_y,H_in-C_out.23_speed,H_in-C_out.23_angle,H_in-C_out.24_x,H_in-C_out.24_y,H_in-C_out.24_speed,H_in-C_out.24_angle,K_in-H_out.0_x,K_in-H_out.0_y,K_in-H_out.0_speed,K_in-H_out.0_angle,H_in-C_out.25_x,H_in-C_out.25_y,H_in-C_out.25_speed,H_in-C_out.25_angle,scenario,participant_id,source_file
13838,13838,415.13378717067746,1569241411.3465836,415.13378717067746,-96.48428552613278,608.3997279871028,19.609525904689065,581.1979014539556,0.9954026937484741,633.8563774588476,41.71608097141416,637.9784758369898,0.976219654083252,619.2184302376277,-16.36521051936907,626.8764936448348,0.846706748008728,554.7969663745807,102.56882014195179,639.2956595189752,0.6749715805053711,611.3327764312471,-63.02728793084983,644.2581095657538,0.4164089560508728,465.89915374783027,152.71891307007274,543.6982280087725,0.30514615774154663,495.9963282812785,-99.27414106660234,510.4227643931628,0.6020033359527588,561.0078967998533,234.01330141366068,349.7485882952876,0.969675600528717,531.8027232509805,-163.41408317543258,303.9520439552569,0.6723777651786804,681.7128956937582,272.34039640729327,155.91553123397756,0.9392521381378174,732.010416728854,-194.52983223549802,143.33713893140612,0.943970799446106,375.3778412893299,157.4983427724602,139.32157925990722,0.6833661198616028,394.42576616809686,-63.69394440300394,135.11829638100792,0.4233595728874207,646.482147670921,184.00396180413742,-68.01152022213208,0.2624109387397766,781.020219117256,-82.9007343806871,64.59430139270623,0.8076201677322388,413.49316424439763,199.70240887190297,-554.4109112562693,0.08359792828559875,628.2803030087136,-75.74978414474754,-350.8039462078013,0.006617516279220581,3210.5,828.6890720045905,5.316621282932255,359.7629702634581,,,,,3205.3933787170677,116.30970263458039,7.973378717067745,179.26,3203.15,515.2134898052578,6.96,179.46,3203.453378717068,378.2997026345803,7.99,179.77,3203.36,402.32646006871596,7.856485131729019,179.77,,,,,3202.213378717068,583.1330813516481,7.963242565864509,179.46,,,,,,,,,3207.053378717068,107.95294520044487,8.186893585338726,179.26,3196.763378717068,814.5897026345804,7.963514868270981,179.64,3076.916510194742,881.77,6.98,89.71,3204.113378717068,545.3436259564611,6.69324256586451,179.46,3203.983378717068,559.7402472393933,6.7435148682709825,179.46,3100.3702973654194,881.5833787170677,7.996621282932256,89.71,3203.533378717068,607.5702472393932,6.833242565864509,179.46,3203.3933787170677,622.5702472393932,6.836348980525782,179.46,3202.69,779.8360516151062,8.74324256586451,179.99,3202.68,869.6721282932256,9.99324256586451,179.99,2646.7962128293225,860.6090720045904,5.598638487967639,349.47,2654.1828341122546,798.0928591752679,7.5998638487967645,347.25776061858454,2660.875940526916,768.4297527606067,6.973242565864509,346.68,3200.553378717068,1106.3937621076643,6.380136151203237,179.45,3205.99,795.4566463459454,7.204467926693634,359.99,3199.633378717068,1202.7101110881904,7.026757434135491,179.45,,,,,,,,,,,,,,,,,,,,,3a,28,1569240955
13839,13839,415.16649428435255,1569241411.3794706,415.16649428435255,,612.7024421924757,20.664913656655248,583.1619140296873,0.9961416721343994,644.3117182061239,41.27515859800402,641.8540880380104,0.9764376878738404,625.8129312833833,-15.878035367074506,628.4240101502699,0.8789176344871521,568.7635768476778,97.80117942976759,642.290010980058,0.6579325795173645,602.4308410548232,-63.100231237082774,638.2244095923185,0.4539929330348969,462.89220657839394,151.10963741208275,542.8154610512593,0.2299755811691284,478.8407108226851,-106.4600191701306,519.1762079372023,0.80409836769104,549.8412964554735,236.3250707456633,344.2272205959356,0.966899037361145,542.73778403975,-183.5693876812627,307.05735025078627,0.9448785781860352,679.9538914105142,270.9814492305926,149.65013320556906,0.9163639545440674,735.8382710845415,-200.0376248607577,142.16099292564815,0.9079771041870116,358.7856335963268,157.9536133782995,130.29921422288012,0.6857785582542419,413.1226481667862,-63.14174091511809,115.73602367823996,0.0461866557598114,608.1517780041959,183.826506348812,-110.50994075227646,0.36985182762146,766.2551183403391,-84.28957216360371,59.62037691305642,0.8005243539810181,415.11111133087616,196.19679703639432,-548.4788141154519,0.04912865161895752,411.2454014257637,-98.50526555776779,-559.9277946461216,0.013378947973251345,3210.5,828.8624197070685,5.3133505715647456,359.73680457251794,,,,,3205.3966494284355,116.04804572517958,7.976649428435255,179.26,3203.15,514.9845400095321,6.96,179.46,3203.456649428436,378.0380457251796,7.99,179.77,3203.36,402.0713445820501,7.8434022862589785,179.77,,,,,3202.216649428435,582.8746951536149,7.9567011431294885,179.46,,,,,,,,,3207.056649428436,107.68474686830908,8.203247142176277,179.26,3196.766649428436,814.3280457251794,7.976597713741021,179.64,3077.145459990468,881.77,6.98,89.71,3204.1166494284357,545.1244882948379,6.686701143129491,179.46,3203.986649428435,559.5178388664026,6.756597713741021,179.46,3100.631954274821,881.5866494284352,7.993350571564744,89.71,3203.536649428436,607.3478388664026,6.8267011431294895,179.46,3203.3966494284355,622.3478388664026,6.8134540009532145,179.46,3202.69,779.5514997261328,8.73670114312949,179.99,3202.68,869.3450571564745,9.98670114312949,179.99,2646.763505715648,860.7824197070686,5.500517146942344,349.47,2654.1468562872124,798.298913991421,7.590051714694233,347.8170522624286,2660.823609145036,768.6521611335974,6.966701143129491,346.68,3200.556649428436,1106.1844365801435,6.389948285305767,179.45,3205.99,795.6954082757737,7.286235710881381,359.99,3199.6366494284352,1202.477890581097,7.033298856870509,179.45,,,,,,,,,,,,,,,,,,,,,3a,28,1569240955
13840,13840,415.2,1569241411.4131606,415.2,-78.44802222890559,608.7781171717587,21.384783699762107,581.2192405292674,0.9947938323020936,644.8060839910706,40.81916106913223,642.6157757508447,0.9747720956802368,632.2735981479093,-15.466310920311706,630.9383881470502,0.8581382036209106,563.0237699088207,98.12701172826479,640.680073782873,0.6263235211372375,613.0353170047116,-62.94645892699845,642.3479960009378,0.4294959604740143,467.6910416285352,150.29582426777068,544.6836346766934,0.22315075993537906,486.79508213126655,-97.548434066159,505.5858977401713,0.6134250164031982,561.8451871895874,235.6645190601176,349.1291250459016,0.9668310880661012,537.286830141065,-161.8080330650584,304.63654033054775,0.6692647933959961,675.3282543627828,269.90365221061654,147.77001636325002,0.9268028736114502,733.9112259398528,-195.0161495786203,143.6077976414089,0.949339747428894,357.45331628623507,158.12246730715236,130.80942394185018,0.6816031336784363,393.307967769878,-65.87280989420219,131.78081934190334,0.3817194104194641,574.5050111507358,191.7528122395001,-152.9718416302195,0.394592821598053,757.4878027336356,-88.72439448766434,55.37075944802558,0.7984870672225952,416.54655175854276,192.98181706470584,-547.923709198633,0.02683559060096741,334.3889826810713,-104.72245256581071,-632.6142022427475,0.008159011602401733,3210.5,829.04,5.31,359.71,,,,,3205.4,115.78,7.98,179.26,3203.15,514.75,6.96,179.46,3203.46,377.77,7.99,179.77,3203.36,401.81,7.83,179.77,,,,,3202.22,582.61,7.95,179.46,,,,,,,,,3207.06,107.41,8.22,179.26,3196.77,814.06,7.99,179.64,3077.38,881.77,6.98,89.71,3204.12,544.9,6.68,179.46,3203.99,559.29,6.77,179.46,3100.9,881.59,7.99,89.71,3203.54,607.12,6.82,179.46,3203.4,622.12,6.79,179.46,3202.69,779.26,8.73,179.99,3202.68,869.01,9.98,179.99,2646.73,860.96,5.4,349.47,2654.11,798.51,7.58,348.39,2660.77,768.88,6.96,346.68,3200.56,1105.97,6.4,179.45,3205.99,795.94,7.37,359.99,3199.64,1202.24,7.04,179.45,,,,,,,,,,,,,,,,,,,,,3a,28,1569240955
13841,13841,415.2332717560969,1569241411.446397,415.2332717560969,,626.9772822815222,18.80365099787884,587.7460422616207,0.9950551986694336,641.4524121483599,40.55219622270017,641.0753729860521,0.9758740663528442,639.6930851135955,-16.139798727431813,633.2072486023718,0.8234603404998779,562.0653506041981,95.92771392826499,639.2849686485562,0.710178017616272,612.1718674075047,-63.15777681530594,641.7095314310691,0.4805082082748413,459.7469247206025,145.71567755086662,546.9758568485148,0.8771934509277344,489.0020152141346,-95.25234786211736,501.50783076437216,0.5794907212257385,553.6583619182347,234.6329898438292,346.9729742428506,0.9667046666145324,537.6102137439485,-157.35053932021097,306.116956793584,0.5924071073532104,670.6423693305236,271.82979116966584,146.33694727064952,0.919832408428192,732.9796750412997,-196.7840053218858,145.27249715111657,0.9529154300689696,369.10554478690943,155.53520381953862,136.25310489253576,0.7082029581069946,387.5512983594899,-67.43502332003786,135.6164153488021,0.4157845377922058,579.7953323294851,188.4888684985342,-143.9466274057244,0.37792539596557617,767.2397692571976,-89.68623721640353,57.683981354455604,0.8180273771286011,418.14180991826,192.60913610443257,-549.8065711039923,0.024278730154037486,293.94541116769346,-111.276593996628,-673.211140257249,0.013757139444351195,3210.4966728243903,829.2163403073135,5.306672824390311,359.6734010682934,,,,,3205.4033271756102,115.5171531268346,7.973345648780622,179.26,3203.1533271756102,514.5204248829315,6.956672824390313,179.46,3203.46,377.5038259512249,7.99,179.77,3203.36,401.54715312683464,7.846635878048444,179.77,,,,,3202.223327175609,582.3438259512249,7.966635878048444,179.46,,,,,,,,,3207.0633271756096,107.13717160000552,8.200036946341868,179.26,3196.77,813.7938259512248,7.986672824390312,179.64,3077.6129022926784,881.77,6.98,89.71,3204.1233271756096,544.6770792341508,6.683327175609689,179.46,3203.99,559.0670792341508,6.760018473170934,179.46,3101.1661740487752,881.59,7.99,89.71,3203.5433271756096,606.8937520585413,6.810018473170934,179.46,3203.4033271756102,621.8937520585413,6.786672824390313,179.46,3202.69,778.9672085463474,8.746635878048444,179.99,3202.68,868.6739552634215,10.009944580487199,179.99,2646.700055419513,861.1263587804845,5.303511907319028,349.47,2654.083382595123,798.7628653463362,7.589981526829066,349.6277093268042,2660.716765190245,769.1062479414587,6.969981526829066,346.68,3200.56,1105.7570607609798,6.393345648780622,179.45,3205.99,796.1762294682878,7.273511907319027,359.99,3199.64,1202.0104248829316,7.016709770732179,179.45,,,,,,,,,,,,,,,,,,,,,3a,28,1569240955
13842,13842,415.2665914851571,1569241411.4796815,415.2665914851571,-77.29732584738049,651.1683443735154,17.055168907091872,598.5155616157306,0.9948588609695436,636.9608806350614,40.676809925919045,641.5325997337012,0.9733584523200988,647.3419688572508,-16.36661137258443,635.6595652952561,0.8336431980133057,571.4006736645943,92.79807571463031,643.5193988640482,0.6945819258689879,607.9324754191226,-65.52554625008665,639.3633676696184,0.4825097322463989,462.7362562350071,144.52203921778988,549.4323213199597,0.8686832189559937,489.84644013779297,-105.50428888227421,520.3772278251195,0.775894045829773,550.8161168804763,233.27645421388104,341.036881144181,0.7792767286300659,551.2081369805909,-179.78172403478263,312.4915700363808,0.947588324546814,669.8828042650997,271.7685061466466,146.95641357632533,0.9249165654182434,734.9905252698671,-195.57882422663658,145.39152992945094,0.951279640197754,375.3129041706141,151.2850569494138,139.9474189454554,0.7497185468673706,398.40584426225774,-65.24425477694219,128.9384757437681,0.2502546310424805,572.2629549228683,182.14108602979405,-153.686474469648,0.4676749408245087,762.0018555887065,-89.46968163870943,54.58804111969579,0.809146523475647,418.4132180545038,191.81532862725945,-549.6297203819554,0.08716738224029541,251.31822407741825,-116.91567612560793,-716.395352014926,0.014807820320129396,3210.493340851484,829.3929348713324,5.303340851484295,359.6367493663273,,,,,3205.406659148516,115.25392726725931,7.96668170296859,179.26,3203.156659148516,514.2905187524163,6.953340851484295,179.46,3203.46,377.23726811874366,7.99,179.77,3203.36,401.28392726725934,7.863295742578522,179.77,,,,,3202.2266591485163,582.0772681187436,7.983295742578522,179.46,,,,,,,,,3207.066659148516,106.86394982171221,8.180045108905771,179.26,3196.77,813.5272681187436,7.9833408514842965,179.64,3077.846140396099,881.77,6.98,89.71,3204.1266591485164,544.4538370494478,6.686659148515705,179.46,3203.99,558.8438370494478,6.750022554452887,179.46,3101.432731881256,881.59,7.99,89.71,3203.546659148516,606.6671779009322,6.800022554452887,179.46,3203.406659148516,621.6671779009322,6.783340851484295,179.46,3202.69,778.6739949306178,8.763295742578523,179.99,3202.68,868.337425999914,10.039932336641344,179.99,2646.6700676633586,861.2929574257852,5.2068846930445645,349.47,2654.0567268118743,799.0160952871936,7.599977445547114,350.86720324784216,2660.663453623749,769.3328220990678,6.979977445547114,346.68,3200.56,1105.5438144949949,6.38668170296859,179.45,3205.99,796.412799544615,7.176884693044563,359.99,3199.64,1201.7805187524166,6.993385960390067,179.45,,,,,,,,,,,,,,,,,,,,,3a,28,1569240955
13843,13843,415.3,1569241411.5130546,415.3,,624.8181297079673,14.91075565616756,590.0288276151114,0.9943537712097168,632.48267234127,40.44576828053838,635.7864678778634,0.8130546808242798,634.8143768490854,-17.417803321225946,632.5321622058477,0.7875298857688904,576.661475168187,92.19176152529569,644.4423410029171,0.7226365208625793,611.7481883378699,-65.09736855542812,642.0977793662705,0.4529282152652741,467.7265941444059,144.01747208594801,550.1188362074762,0.8828966617584229,501.7812161292834,-108.81650651736885,528.7257619669099,0.969147801399231,556.4511272521721,233.94276755209128,342.2175412203805,0.7554972171783447,544.1868476663196,-185.85275296858032,308.11717855635084,0.9277136921882628,666.1662666506376,271.22924610799635,143.90468587041184,0.9122549295425416,720.9768990734918,-195.85652082741126,140.1549759584702,0.8633445501327515,372.0820883658946,153.58349250215898,138.23826033665284,0.6982030868530273,415.5531537917458,-65.01168434408557,111.48585669612558,0.06236407160758972,570.6320739129039,186.46114495351082,-155.75025688431245,0.2882174253463745,774.3647006769231,-89.66473981482605,60.94931162645423,0.8069822788238525,418.1007305939223,196.01167379625443,-547.8596422477918,0.08220875263214111,236.2227216663184,-122.91118485631092,-732.7228693124873,0.02032807469367981,3210.49,829.57,5.3,359.6,,,,,3205.41,114.99,7.96,179.26,3203.16,514.06,6.95,179.46,3203.46,376.97,7.99,179.77,3203.36,401.02,7.88,179.77,,,,,3202.23,581.81,8.0,179.46,,,,,,,,,3207.07,106.59,8.16,179.26,3196.77,813.26,7.98,179.64,3078.08,881.77,6.98,89.71,3204.13,544.23,6.69,179.46,3203.99,558.62,6.74,179.46,3101.7,881.59,7.99,89.71,3203.55,606.44,6.79,179.46,3203.41,621.44,6.78,179.46,3202.69,778.38,8.78,179.99,3202.68,868.0,10.07,179.99,2646.64,861.46,5.11,349.47,2654.03,799.27,7.61,352.11,2660.61,769.56,6.99,346.68,3200.56,1105.33,6.38,179.45,3205.99,796.65,7.08,359.99,3199.64,1201.55,6.97,179.45,,,,,,,,,,,,,,,,,,,,,3a,28,1569240955
13844,13844,415.3333596952813,1569241411.5464435,415.3333596952813,,617.7934690446564,12.373416926041546,592.3036701869994,0.995481252670288,633.0051070682102,42.05683500894287,639.6391915132679,0.9658548831939696,632.7346881222886,-19.197786448511344,632.5294251338939,0.7621568441390991,577.4256692058752,90.24184943215263,644.7051546386756,0.7687975168228149,595.7484255912226,-66.70601080514092,636.0209053087543,0.5593456029891968,462.8447879761598,149.2607747283634,552.281125283755,0.8967670798301697,484.551840242598,-112.96631454718138,526.2571223170738,0.9707157611846924,561.1445518438252,230.18454458983285,343.6802630177878,0.7568528652191162,540.8088056731068,-186.55908561175045,314.3049827429988,0.9559049010276794,662.1416528286661,272.0642330951954,140.75740140005547,0.9145256876945496,725.8553557970438,-201.540432770284,138.41136246109613,0.9207569360733032,371.1392959258752,153.77696053752643,138.7919744506439,0.6613081097602844,408.01604018982215,-65.16836019723073,121.53724490349512,0.19723203778266907,609.5792940468085,189.07227566542838,-111.27265409098543,0.1559096872806549,769.6583254862658,-90.42872941054425,58.08885769214445,0.790347695350647,412.79057910846063,203.1964914518781,-556.7933444324393,0.02313569188117981,199.03145900611653,-122.0845293767318,-765.6451154201868,0.009314298629760742,3210.49,829.7468063849907,5.293328060943745,359.56664030471876,,,,,3205.4133359695284,114.72312243774981,7.970007908584383,179.26,3203.1633359695284,513.826482133031,6.963343878112509,179.46,3203.46,376.7031224377498,7.993335969528128,179.77,3203.363335969528,400.75645840727793,7.883335969528128,179.77,,,,,3202.23,581.5431224377497,8.0,179.46,,,,,,,,,3207.073335969528,106.31645049869356,8.180015817168766,179.26,3196.773335969528,812.9931224377498,7.98,179.64,3078.310181897441,881.7733359695281,6.976664030471872,89.71,3204.13,544.0031540720873,6.71668775622502,179.46,3203.9933359695283,558.3964900416155,6.736664030471872,179.46,3101.9635415927223,881.5933359695282,7.97665612188749,89.71,3203.55,606.2131540720874,6.803343878112509,179.46,3203.41,621.2131540720874,6.80668775622502,179.46,3202.69,778.089770651053,8.756648213303109,179.99,3202.68,867.6664030471871,10.053320152359364,179.99,2646.6066403047184,861.6334704154626,5.163375512450038,349.47,2654.003312243775,799.5201977146097,7.613335969528128,352.7171464541192,2660.55662448755,769.7868459279126,6.983328060943745,346.68,3200.563335969528,1105.1198339197279,6.359984182831235,179.45,3205.99,796.8935257755533,7.146719390562549,359.99,3199.6433359695284,1201.313146163503,7.000023725753146,179.45,,,,,,,,,,,,,,,,,,,,,3a,28,1569240955
13845,13845,415.36673582707834,1569241411.5798488,415.36673582707834,-78.57061478213801,615.3986631503698,12.335780513127176,587.3897544051347,0.994830846786499,634.0201991241167,39.09471196253741,637.1026413831772,0.8529504537582397,632.2646805580456,-19.765948929666983,632.8424736298937,0.7559961080551147,571.4073305170555,91.34840317016935,642.5584049242009,0.7027469873428345,610.1870867215931,-65.96595389108208,641.5965718668168,0.5066676735877991,462.9525288239612,144.22828276587313,550.2463110618953,0.8675898313522339,484.09100861123136,-110.88020313191048,524.5639855195358,0.9733649492263794,558.684400566798,229.46674106018745,340.54794457377614,0.7668887376785278,540.2926438206034,-190.7738070339097,314.7829409492936,0.962628185749054,668.7363512169758,270.4034678532734,147.19693787788196,0.9279636144638062,728.707542210966,-201.30541848930758,138.4955357558307,0.9183034896850586,371.45021670501694,154.8374936619204,137.85887035524382,0.6660405397415161,416.4802339165868,-65.33035911747017,107.16413975158504,0.05465379357337952,584.2378444341988,188.47057275465562,-137.9296860290378,0.3920430541038513,754.8429654717559,-90.32919728278874,51.91382727159024,0.8273766040802002,419.0302639602771,199.11119684032658,-547.8345356346713,0.0480194091796875,265.8647856057344,-113.74520635161959,-698.1901615999443,0.012759238481521606,3210.49,829.923699883515,5.2866528345843395,359.5332641729217,,,,,3205.416673582708,114.45611338337359,7.980020748123491,179.26,3203.166673582708,513.5928492104518,6.97669433083132,179.46,3203.46,376.4361133833737,7.996673582707831,179.77,3203.3666735827082,400.49278696608144,7.8866735827078305,179.77,,,,,3202.23,581.2761133833736,8.0,179.46,,,,,,,,,3207.0766735827083,106.04276621795796,8.20004149624698,179.26,3196.776673582708,812.7261133833737,7.98,179.64,3078.5404772068396,881.7766735827079,6.973326417292169,89.71,3204.13,543.7761963758676,6.743388661662638,179.46,3203.9966735827084,558.1728699585755,6.7333264172921705,179.46,3102.2272130339184,881.5966735827078,7.96330566916868,89.71,3203.55,605.9861963758676,6.816694330831321,179.46,3203.41,620.9861963758676,6.833388661662638,179.46,3202.69,777.7993983044188,8.733284921045191,179.99,3202.68,867.332641729217,10.036632086460848,179.99,2646.573264172921,861.8070263008071,5.216777323325277,349.47,2653.976611338337,799.7705187030873,7.616673582707831,353.3245920528251,2660.5032226766753,770.0138036241324,6.97665283458434,346.68,3200.566673582708,1104.9095642894067,6.339958503753022,179.45,3205.99,797.1371715376715,7.2134716541565975,359.99,3199.646673582708,1201.076175627744,7.030062244370468,179.45,,,,,,,,,,,,,,,,,,,,,3a,28,1569240955
13846,13846,415.4,1569241411.613142,415.4,,619.1213292031164,11.262844879847293,587.4001336580283,0.993854522705078,636.207741880315,38.472400372395256,636.3648837648068,0.8418530225753784,638.3647962952213,-22.196692184938726,636.9788433521693,0.9609366655349731,563.3155493447438,91.3840977461648,639.7887258576095,0.6985746622085571,634.1164756005445,-60.690351429037285,654.4156265680642,0.8482401371002197,462.42291556549867,144.36175970386498,551.4222852812738,0.8761652708053589,488.9813987910009,-109.112168974998,524.9649599270476,0.9732891321182252,559.7141922882498,230.0026812198041,342.3013480961614,0.7662888765335083,552.0578926732965,-187.55014781124802,310.85623985865465,0.9408619403839112,669.2236045256325,271.95366074547815,148.25581650821982,0.9283238649368286,722.8884635659872,-197.05281160816727,142.1901906962367,0.8639940023422241,371.3119296464676,156.50657807025826,138.3700220488287,0.7020034790039062,397.92786197540136,-65.2320427738386,114.36181162173813,0.196078360080719,629.6257266743606,189.61646628578862,-88.82510801244595,0.1974226236343384,747.0298648277915,-87.846798012146,46.53179551499244,0.8122282624244691,415.0448119215283,203.2419103083384,-550.4662588209816,0.08285990357398987,253.79432820481136,-113.89529821651087,-708.000164553193,0.0076816678047180184,3210.49,830.1,5.28,359.5,,,,,3205.42,114.19,7.99,179.26,3203.17,513.36,6.99,179.46,3203.46,376.17,8.0,179.77,3203.37,400.23,7.89,179.77,,,,,3202.23,581.01,8.0,179.46,,,,,,,,,3207.08,105.77,8.22,179.26,3196.78,812.46,7.98,179.64,3078.77,881.78,6.97,89.71,3204.13,543.55,6.77,179.46,3204.0,557.95,6.73,179.46,3102.49,881.6,7.95,89.71,3203.55,605.76,6.83,179.46,3203.41,620.76,6.86,179.46,3202.69,777.51,8.71,179.99,3202.68,867.0,10.02,179.99,2646.54,861.98,5.27,349.47,2653.95,800.02,7.62,353.93,2660.45,770.24,6.97,346.68,3200.57,1104.7,6.32,179.45,3205.99,797.38,7.28,359.99,3199.65,1200.84,7.06,179.45,,,,,,,,,,,,,,,,,,,,,3a,28,1569240955
13847,13847,415.4331032344784,1569241411.6464932,415.4331032344784,-78.093938782928,609.1102848942843,8.275399990520263,585.9152457015989,0.994797706604004,634.3747209768511,37.09559508191264,636.5635832986368,0.8426721096038818,639.9710484871579,-22.46979528601402,639.3247560896,0.952305793762207,562.5311978527513,91.1569571364243,637.4882173508772,0.7690507173538208,640.2957993615729,-60.52071598181742,656.716894105401,0.7934320569038391,457.7665099979074,146.0850467245018,551.1894349905857,0.8871971368789673,481.6419528719043,-108.96603377310429,525.3202837893155,0.97011399269104,559.6914147785087,229.01056559567002,342.8495715604625,0.7744308710098267,552.7646700463487,-185.43409903859032,311.4551364885723,0.9272693395614624,669.2724616863011,270.037684567045,148.0342453768245,0.9333961606025696,718.8632736915115,-196.2954459020384,141.35617290353596,0.8925005793571472,352.32975937781237,157.01305717389403,129.04898773195666,0.6784980297088623,412.3653145870018,-63.5218527907161,103.70253326046455,0.06331479549407959,606.1466243332362,186.18553627270484,-116.62955298162882,0.4066833257675171,756.2573409965328,-90.86777815102509,50.99544040108961,0.808681845664978,423.8374243677799,194.29356598205243,-542.9216313692335,0.06387054920196532,260.9775477533392,-115.38738865235548,-703.3882767412925,0.01849198341369629,3210.486689676552,830.2754471427354,5.27668967655216,359.46027611862587,,,,,3205.423310323448,113.92517412417284,7.993310323447839,179.26,3203.17,513.1282773586512,6.983379353104321,179.46,3203.463310323448,375.9051741241729,8.0,179.77,3203.37,399.9684844476207,7.89,179.77,,,,,3202.2333103234478,580.7451741241729,7.983448382760803,179.46,,,,,,,,,3207.0833103234477,105.501863800725,8.203448382760802,179.26,3196.78,812.1951741241728,7.986620646895679,179.64,3079.001722641349,881.78,6.97,89.71,3204.133310323448,543.3282083289947,6.746827735865122,179.46,3204.0,557.7248980055471,6.743241293791359,179.46,3102.754825875827,881.6,7.9632412937913575,89.71,3203.553310323448,605.5348980055469,6.813448382760803,179.46,3203.413310323448,620.5348980055469,6.836827735865122,179.46,3202.69,777.2153812131422,8.743103234478397,179.99,3202.68,866.6689676552161,10.01668967655216,179.99,2646.5068967655216,862.1587574661834,5.322965175165434,349.47,2653.923517412417,800.2715845820356,7.613379353104321,353.93,2660.3970348248345,770.4651019944531,6.979930970343518,346.68,3200.57,1104.4881392993382,6.339861940687037,179.45,3205.99,797.6117226413487,7.200552237251849,359.99,3199.653310323448,1200.6082773586509,7.0566896765521605,179.45,,,,,,,,,,,,,,,,,,,,,3a,28,1569240955
