,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,H_in-C_out.6_x,H_in-C_out.6_y,H_in-C_out.6_speed,H_in-C_out.6_angle,H_in-C_out.7_x,H_in-C_out.7_y,H_in-C_out.7_speed,H_in-C_out.7_angle,H_in-C_out.8_x,H_in-C_out.8_y,H_in-C_out.8_speed,H_in-C_out.8_angle,H_in-C_out.9_x,H_in-C_out.9_y,H_in-C_out.9_speed,H_in-C_out.9_angle,H_in-C_out.10_x,H_in-C_out.10_y,H_in-C_out.10_speed,H_in-C_out.10_angle,H_in-C_out.11_x,H_in-C_out.11_y,H_in-C_out.11_speed,H_in-C_out.11_angle,E_in-C_out.0_x,E_in-C_out.0_y,E_in-C_out.0_speed,E_in-C_out.0_angle,E_in-C_out.1_x,E_in-C_out.1_y,E_in-C_out.1_speed,E_in-C_out.1_angle,H_in-C_out.12_x,H_in-C_out.12_y,H_in-C_out.12_speed,H_in-C_out.12_angle,E_in-C_out.2_x,E_in-C_out.2_y,E_in-C_out.2_speed,E_in-C_out.2_angle,E_in-C_out.3_x,E_in-C_out.3_y,E_in-C_out.3_speed,E_in-C_out.3_angle,H_in-C_out.13_x,H_in-C_out.13_y,H_in-C_out.13_speed,H_in-C_out.13_angle,H_in-C_out.14_x,H_in-C_out.14_y,H_in-C_out.14_speed,H_in-C_out.14_angle,E_in-C_out.4_x,E_in-C_out.4_y,E_in-C_out.4_speed,E_in-C_out.4_angle,H_in-C_out.15_x,H_in-C_out.15_y,H_in-C_out.15_speed,H_in-C_out.15_angle,E_in-C_out.5_x,E_in-C_out.5_y,E_in-C_out.5_speed,E_in-C_out.5_angle,H_in-C_out.16_x,H_in-C_out.16_y,H_in-C_out.16_speed,H_in-C_out.16_angle,H_in-C_out.17_x,H_in-C_out.17_y,H_in-C_out.17_speed,H_in-C_out.17_angle,E_in-C_out.6_x,E_in-C_out.6_y,E_in-C_out.6_speed,E_in-C_out.6_angle,H_in-C_out.18_x,H_in-C_out.18_y,H_in-C_out.18_speed,H_in-C_out.18_angle,conflict_3a_x,conflict_3a_y,conflict_3a_speed,conflict_3a_angle,E_in-C_out.7_x,E_in-C_out.7_y,E_in-C_out.7_speed,E_in-C_out.7_angle,H_in-C_out.19_x,H_in-C_out.19_y,H_in-C_out.19_speed,H_in-C_out.19_angle,E_in-C_out.8_x,E_in-C_out.8_y,E_in-C_out.8_speed,E_in-C_out.8_angle,H_in-C_out.20_x,H_in-C_out.20_y,H_in-C_out.20_speed,H_in-C_out.20_angle,E_in-C_out.9_x,E_in-C_out.9_y,E_in-C_out.9_speed,E_in-C_out.9_angle,H_in-C_out.21_x,H_in-C_out.21_y,H_in-C_out.21_speed,H_in-C_out.21_angle,scenario,participant_id,source_file
11358,11358,327.3,1568817012.3752072,327.3,-85.59186209709205,643.7833842646794,137.68338674346342,637.3237937109558,0.996224582195282,661.7878208883502,165.0045359029719,684.5213605282603,0.9799660444259644,666.9590331634619,111.63191900755078,689.2922670903972,0.987311601638794,630.1607943855554,203.00025973274072,689.3790574974835,0.4947037100791931,649.609391569474,69.92343535416335,697.0039474199052,0.4914558827877045,475.80452845663115,260.0944482969811,519.2757907544468,0.9482163190841676,484.4134347911297,1.9567330453097576,554.8162386897251,0.9650425910949708,546.7071197414895,330.82053765642326,263.7312843432224,0.8813007473945618,575.7345837645657,-100.52717042980842,314.52248347636817,0.5652613043785095,719.2370672392668,347.86710676888794,77.18055203128445,0.6948398947715759,710.5611666350621,-142.80568596760028,105.10643037399271,0.5395004749298096,418.20844418727125,195.17432199998413,83.27401471555842,0.1539473533630371,395.7952528642359,-14.375752322950639,138.87135133951128,0.598349392414093,603.9966141373233,211.55627201131992,-115.14957951869215,0.28528815507888794,573.4449693918484,-35.188499407437256,-79.53343837261066,0.20080578327178955,214.34104696166256,242.50788331379928,-869.3091195321355,0.0045333802700042725,565.0527606811984,-83.69394716653694,-509.4691193305542,0.01969444751739502,3210.69,807.45,4.95,0.82,3206.08,86.31,7.0,179.26,3205.85,104.52,6.95,179.26,3204.21,264.92,7.0,179.75,3204.52,183.84,7.9,179.26,3203.87,275.27,6.99,179.75,3203.73,384.93,6.95,179.77,3207.33,109.06,8.02,179.26,3204.93,397.47,6.86,179.77,3184.7,882.01,6.6,89.71,3204.55,490.66,7.4,179.77,3204.16,540.72,7.35,179.46,2943.66,880.8,7.98,89.71,2780.89,879.95,7.98,89.69,3202.29,924.63,8.09,179.45,2653.52,804.04,7.95,353.93,3201.67,989.78,8.25,179.45,2663.04,760.61,7.99,346.68,2706.23,676.11,7.95,322.4,3199.86,1178.28,7.66,179.45,2745.88,628.35,7.95,318.43,3205.99,754.23,7.45,359.99,,,,,,,,,,,,,,,,,,,,,,,,,3a,21,1568816637
11359,11359,327.33316866819314,1568817012.4087446,327.33316866819314,-74.97852134143271,640.3686630459604,139.09936390062649,635.1797352420816,0.9958661794662476,655.8806144472228,165.16201546717576,682.4898517134372,0.9745851755142212,665.4377008082564,112.54862260937678,689.5003798249606,0.9853948354721068,640.5635653348731,202.82751807884082,693.8532800555594,0.4903554618358612,655.040530482422,72.61143659842445,699.1483413253818,0.4887580871582031,475.10538625279776,259.77003515769644,519.1758502486122,0.9499292373657228,492.7655937827234,5.181385155458194,559.7906095841194,0.9642979502677916,554.9008348526189,332.08718533135976,267.7201191669645,0.8570538759231567,579.5724162893409,-99.99255991502605,315.3231437831122,0.5999290347099304,714.2581630331389,346.5696728447138,73.30233808593047,0.6682289242744446,712.20094472248,-142.3516790755991,106.46545059134027,0.475835382938385,428.95811373949516,193.71971179887183,83.85497868087404,0.15675491094589233,387.959423229687,-11.42751284757456,145.04938518254926,0.2250435054302216,634.5448195966281,212.86137156563598,-99.34337189399405,0.19888561964035034,568.1734702815094,-31.53664228308383,-93.34228856011538,0.1968417763710022,220.15341223022358,242.1721714295303,-859.8563106642041,0.0017268657684326172,563.6192871508388,-78.54261882654353,-510.7318238902635,0.02199146151542664,3210.69,807.6125264741463,4.95,0.7835144649876099,3206.0833168668187,86.07781932264842,6.993366266361384,179.26,3205.8533168668187,104.29113618946774,6.95,179.26,3204.213316866819,264.68781932264847,6.993366266361384,179.75,3204.5233168668187,183.5746506544553,7.906633733638617,179.26,3203.87,275.03781932264843,6.99,179.75,3203.73,384.69781932264846,6.963267467277232,179.77,3207.3333168668187,108.79133378763605,8.033267467277232,179.26,3204.93,397.2411361894677,6.8699506004579245,179.77,3184.908962609616,882.01,6.500493995420754,89.71,3204.5533168668194,490.411234988552,7.416584334096542,179.77,3204.163316866819,540.4778687221906,7.320148198626226,179.46,2943.9220324787248,880.8033168668193,7.966732532722768,89.71,2781.152032478725,879.9533168668193,7.983316866819308,89.69,3202.2933168668187,924.361333787636,8.066781932264844,179.45,2653.493465065445,804.3053493455446,7.963267467277232,353.93,3201.6733168668193,989.5080169208168,8.23341566590346,179.45,2662.9802963972525,760.8653987450868,7.980049399542075,346.68,2706.067473525854,676.3189626096164,7.963267467277232,322.4,3199.8633168668193,1178.0246012549133,7.686534934554466,179.45,2745.704206058577,628.5490120091587,7.963267467277232,318.43,3205.99,754.4853987450869,7.526287936844088,359.99,,,,,,,,,,,,,,,,,,,,,,,,,3a,21,1568816637
11360,11360,327.366438729241,1568817012.4423845,327.366438729241,-81.64862970309348,646.2182122575472,141.3557171955989,639.7616122834045,0.996281623840332,657.3357179230911,166.32343048750315,684.913721899462,0.9713048934936525,670.3148410179117,114.12756820995621,694.3156213840158,0.9882991313934326,640.4701401639925,202.93326773207284,695.8755076758014,0.437174916267395,658.8750875030076,74.4478703949668,702.0615171029599,0.5840884447097778,475.50748600566163,264.0111849439896,517.971206774584,0.9376410841941832,488.74927938136034,4.9743746911379585,559.1906216479953,0.964497447013855,543.059770515392,335.74915435661916,264.24259537477155,0.85247802734375,566.1910804075702,-96.76038004420396,326.15367445933515,0.12582528591156006,716.4338681545139,346.05888501548475,75.5989832742018,0.7198536396026611,709.5738169086493,-147.8646363737631,103.46397592919487,0.8544784784317017,433.33332096506274,192.8600333580142,91.99306697506807,0.1072978675365448,374.61426560967277,-12.652962477045715,141.40743369972634,0.2289987504482269,658.6414596004627,213.05625686178126,-74.85472515388804,0.26667121052742004,544.8231091332242,-33.05586759149205,-120.00873265401623,0.3183703422546387,211.39765789272536,238.34138119557755,-830.2145663105821,0.008771538734436035,548.1546569500429,-79.21237598352961,-526.3918725040079,0.024390459060668945,3210.69,807.775549773281,4.95,0.7469173978348909,3206.086643872924,85.84492889531296,6.986712254151798,179.26,3205.856643872924,104.06157276823704,6.95,179.26,3204.216643872924,264.45492889531295,6.986712254151798,179.75,3204.526643872924,183.3084901660719,7.913287745848201,179.26,3203.87,274.8049288953129,6.99,179.75,3203.73,384.46492889531294,6.976575491696402,179.77,3207.336643872924,108.52184629314785,8.046575491696402,179.26,3204.93,397.01157276823693,6.879931618772303,179.77,3185.118563994218,882.01,6.400683812276975,89.71,3204.5566438729247,490.1617095306925,7.433219364620505,179.77,3204.1666438729244,540.2349972765406,7.290205143683092,179.46,2944.184865961004,880.806643872924,7.953424508303597,89.71,2781.414865961004,879.9566438729242,7.986643872924101,89.69,3202.296643872924,924.091846293148,8.043492889531294,179.45,2653.4668490166073,804.5715098339281,7.976575491696402,353.93,3201.676643872924,989.2352024202237,8.216780635379495,179.45,2662.920410287367,761.1215782151558,7.970068381227697,346.68,2705.904450226719,676.5285639942184,7.976575491696402,322.4,3199.866643872924,1177.7684217848441,7.713150983392807,179.45,2745.5278747350226,628.748632375446,7.976575491696402,318.43,3205.99,754.7415782151558,7.602809077254318,359.99,,,,,,,,,,,,,,,,,,,,,,,,,3a,21,1568816637
11361,11361,327.4,1568817012.4763188,327.4,-74.91001718607458,647.3174446920283,138.1430390744706,638.5702513998624,0.996086359024048,665.6160847764479,166.21019303725754,685.152653651174,0.9819371700286864,669.6248972856504,113.55127083469156,692.3483974271799,0.9903070330619812,635.9474662714445,206.03113206562702,691.615831355346,0.5408203601837158,654.2173831519707,74.85139245295069,699.8250529440703,0.5988850593566895,477.49282747691205,263.01792056740504,513.646353728021,0.9405287504196168,483.77182478715264,4.17835030536944,558.2910733105726,0.9633623957633972,556.0899898010763,340.3302523010556,264.86969578427653,0.933286428451538,569.9975422229808,-99.35101386584353,315.39881769145745,0.6666013598442078,707.2247814338956,346.0725226854028,69.64950839048441,0.6743572354316711,703.1639145577986,-144.8874311447952,100.24105163214978,0.5215255618095398,437.76353900807135,190.64724867127842,105.57161877494568,0.04384252429008484,368.65506215992315,-11.804470389059205,142.33793360825052,0.22362267971038816,659.6666669991671,201.46648787888537,-52.93291621193529,0.2808787822723389,531.0143217636327,-35.149358710687586,-135.89109963353968,0.3561094403266907,325.6667881207879,213.56303148126946,-615.4072482512972,0.026991605758666992,513.9836181560669,-84.69799785365758,-562.6805770770054,0.028480201959609982,3210.69,807.94,4.95,0.71,3206.09,85.61,6.98,179.26,3205.86,103.83,6.95,179.26,3204.22,264.22,6.98,179.75,3204.53,183.04,7.92,179.26,3203.87,274.57,6.99,179.75,3203.73,384.23,6.99,179.77,3207.34,108.25,8.06,179.26,3204.93,396.78,6.89,179.77,3185.33,882.01,6.3,89.71,3204.56,489.91,7.45,179.77,3204.17,539.99,7.26,179.46,2944.45,880.81,7.94,89.71,2781.68,879.96,7.99,89.69,3202.3,923.82,8.02,179.45,2653.44,804.84,7.99,353.93,3201.68,988.96,8.2,179.45,2662.86,761.38,7.96,346.68,2705.74,676.74,7.99,322.4,3199.87,1177.51,7.74,179.45,2745.35,628.95,7.99,318.43,3205.99,755.0,7.68,359.99,,,,,,,,,,,,,,,,,,,,,,,,,3a,21,1568816637
11362,11362,327.4339996447392,1568817012.510545,327.4339996447392,-87.8591908622496,643.3900514644454,138.69710127939138,638.1779250938769,0.9957152605056764,657.5199515918691,166.62701576125045,682.7526847125307,0.9833306074142456,659.9181495186667,113.07418021095751,688.6199630902046,0.9893717765808104,637.2574344113627,208.2462646602746,692.5476771085828,0.5560551881790161,656.0307794772734,75.02997962739627,700.4928190676628,0.5485637784004211,482.23578354412973,258.77119494874006,520.1789393220877,0.9647594094276428,471.72462005064057,4.440633212107926,552.4268380105174,0.9746970534324646,571.0334210978041,341.2056872102915,267.5033410185736,0.9250877499580384,578.4082356544128,-99.04965828919063,315.25114512331857,0.5979220867156982,710.9349343051863,344.5884084442003,74.2735127452694,0.68994140625,718.7528772723599,-141.1247473495904,113.14657706841685,0.5634986162185669,424.2862201241728,193.89885735657558,124.67206000094671,0.10419929027557373,359.83714025378197,-13.115143972380695,139.24070556295393,0.20983144640922546,671.0751553933309,204.05443418098145,-14.746524231904942,0.7521923780441284,503.7852816931908,-36.63139802635975,-154.04636140065074,0.372191846370697,398.397296346729,203.30843397068358,-546.5411413575222,0.015795588493347168,475.41236894883997,-90.87601187221657,-591.6477658773874,0.028718143701553345,3210.69,808.109998223696,4.960199893421756,0.6726003907868919,3206.093399964474,85.37540245129959,6.9698001065782424,179.26,3205.863399964474,103.59200248682569,6.956799928947837,179.26,3204.22,263.9854024512996,6.973200071052163,179.75,3204.533399964474,182.7748027710344,7.906400142104324,179.26,3203.87,274.3320024868257,6.99,179.75,3203.73,383.9920024868257,6.979800106578243,179.77,3207.343399964474,107.97800284208648,8.049800106578243,179.26,3204.93,396.5454024512996,6.879800106578244,179.77,3185.533997868435,882.01,6.1980010657824325,89.71,3204.56,489.6550026644561,7.463599857895676,179.77,3204.17,539.7418025934038,7.287199715791352,179.46,2944.7219971579134,880.81,7.9501998934217575,89.71,2781.9519971579134,879.96,7.973000177630405,89.69,3202.303399964474,923.5480028420864,8.009800106578243,179.45,2653.409400319735,805.1085971934398,7.976400142104326,353.93,3201.68,988.6812029131387,8.189800106578243,179.45,2662.795400674996,761.6451972289658,7.9566000355260815,346.68,2705.5734017407776,676.9541977618568,7.99,322.4,3199.8733999644733,1177.248202735508,7.719600213156487,179.45,2745.1698018828824,629.1539978684351,7.99,318.43,3205.99,755.2515973710699,7.605200781573782,359.99,,,,,,,,,,,,,,,,,,,,,,,,,3a,21,1568816637
11363,11363,327.4664970098881,1568817012.543259,327.4664970098881,,643.2882972280173,134.81803804688488,638.0207405780919,0.9963674545288086,652.1749857918503,166.4711202947171,680.7270854432369,0.9896571636199952,659.3881383845312,112.76230321059352,688.1858747477454,0.9915388822555542,620.5735881943406,209.914607877924,684.5898306418327,0.7001304030418396,651.4016491757733,75.07354089327785,698.9905712149283,0.5415772199630737,488.14579600399423,259.8167286930231,513.8954739456938,0.9346448183059692,475.52933911632056,5.691280151993313,552.9655436378432,0.9733024835586548,572.8152602406824,342.27405159523465,266.7160273698362,0.911284327507019,579.0947908894982,-99.20198061026024,317.91414692618383,0.6536852717399597,717.6827340598288,346.73946236243853,61.9815070116768,0.9345986843109132,710.6674751209828,-139.4677579469294,106.90455788952231,0.5575973391532898,439.78931552916976,190.66150722622132,130.5792669815403,0.02824994921684265,359.4436911686228,-12.405045684130812,140.64652592302764,0.2325188517570496,669.6149713242489,198.4770281295937,-28.10683978117609,0.3870155811309815,500.3287896434685,-38.497673341708,-160.52244498793004,0.3545518815517425,428.5483704959858,201.52298399369224,-468.5248580670677,0.026418119668960568,435.53357141868884,-98.1692663655209,-630.9412977311546,0.031206369400024414,3210.69,808.2724850494404,4.969949102966429,0.6368532891230957,3206.0966497009886,85.15117063177216,6.960050897033573,179.26,3205.8666497009885,103.36452093078331,6.9632994019776175,179.26,3204.22,263.76117063177213,6.966700598022381,179.75,3204.5366497009886,182.5213233228729,7.8934011960447625,179.26,3203.87,274.10452093078334,6.99,179.75,3203.73,383.7645209307833,6.970050897033572,179.77,3207.3466497009886,107.71802392089523,8.040050897033572,179.26,3204.93,396.3211706317721,6.870050897033572,179.77,3185.728982059328,882.01,6.1005089703357145,89.71,3204.56,489.4112724258393,7.4765988039552385,179.77,3204.17,539.5045718278169,7.3131976079104755,179.46,2944.981976079105,880.81,7.959949102966428,89.71,2782.211976079105,879.96,7.956751495055952,89.69,3202.3066497009886,923.2880239208953,8.000050897033569,179.45,2653.380152691101,805.3653263781158,7.963401196044762,353.93,3201.68,988.4147245189176,8.18005089703357,179.45,2662.733655681213,761.8986766771271,7.9533502990111895,346.68,2705.4141646515477,677.158931162295,7.99,322.4,3199.8766497009888,1176.9979730238615,7.700101794067142,179.45,2744.9975658475933,629.3489820593286,7.99,318.43,3205.99,755.4920778731719,7.533706578246192,359.99,,,,,,,,,,,,,,,,,,,,,,,,,3a,21,1568816637
11364,11364,327.5,1568817012.5769851,327.5,-74.84114433922659,640.3195585769682,136.6125394144026,635.3636446301716,0.9968305230140686,652.4967390104905,168.89976509622937,679.03013226345,0.9859249591827391,658.395208373854,114.52427804226583,685.6636571984764,0.992146372795105,624.5919752495837,211.01657564902408,683.3900183807755,0.6613085865974426,656.0931176916095,77.84586512390888,698.7188512175206,0.5818085074424744,483.63958620264793,259.4762149475652,524.3908334140574,0.964890480041504,475.3114429121378,7.926651928979338,553.9754628229272,0.9718821048736572,544.2109365946709,340.09863372990395,270.73965680478216,0.8793437480926514,572.7916390983768,-98.72533804213158,313.33020944993234,0.6416835188865662,718.5397601815148,344.3710339573754,78.62336995291444,0.7465429306030273,714.3006769660408,-139.60421553250296,109.66454048555408,0.5275230407714844,430.4536900851274,189.67833486887932,120.98167447396852,0.03317210078239441,365.8914807592324,-10.290217109788491,146.16865654736975,0.2093932926654816,663.9705988874624,194.51304211238343,-31.303530461007647,0.4528070092201233,490.9914601094972,-38.58637336514585,-144.5225153530325,0.3546642959117889,473.2603017992499,216.13600607510372,-451.5344062677915,0.009462684392929077,403.45624234303057,-104.82284836369122,-662.7826573683536,0.01780000329017639,3210.69,808.44,4.98,0.6,3206.1,84.92,6.95,179.26,3205.87,103.13,6.97,179.26,3204.22,263.53,6.96,179.75,3204.54,182.26,7.88,179.26,3203.87,273.87,6.99,179.75,3203.73,383.53,6.96,179.77,3207.35,107.45,8.03,179.26,3204.93,396.09,6.86,179.77,3185.93,882.01,6.0,89.71,3204.56,489.16,7.49,179.77,3204.17,539.26,7.34,179.46,2945.25,880.81,7.97,89.71,2782.48,879.96,7.94,89.69,3202.31,923.02,7.99,179.45,2653.35,805.63,7.95,353.93,3201.68,988.14,8.17,179.45,2662.67,762.16,7.95,346.68,2705.25,677.37,7.99,322.4,3199.88,1176.74,7.68,179.45,2744.82,629.55,7.99,318.43,3205.99,755.74,7.46,359.99,,,,,,,,,,,,,,,,,,,,,,,,,3a,21,1568816637
11365,11365,327.53312296035784,1568817012.610307,327.53312296035784,-74.84114433922659,639.6363561045874,135.31907264719143,636.3646266863082,0.996433436870575,652.4378455835374,167.32729842176443,679.1723534916821,0.987529456615448,656.7606403559954,114.31434553002708,685.5792896262175,0.9918814897537231,625.1899906156189,210.76378395114688,683.6121348212813,0.6934932470321655,655.4481775186298,78.48982362360934,698.7264819396049,0.5245034694671631,479.29368671923055,258.7435810447299,522.859229359198,0.9603596925735474,470.8218449413308,7.638529331959356,552.6845557154992,0.9720605611801147,539.7790965093607,335.5316733282917,268.93344525287586,0.8771679401397705,571.7191266549459,-98.30877182099131,312.01211738915725,0.5951383709907532,726.0191996041922,341.1156822464497,85.6439515770557,0.7544865608215332,712.6505105854276,-142.74560893730307,108.93975502652387,0.4915096759796143,431.92680826058654,195.7383055163251,127.87023794502964,0.010885179042816162,362.83863045328314,-11.941450023049223,140.20844571760213,0.28796035051345825,673.7508578487137,206.0551276122152,-3.100401740951469,0.8656643629074097,494.1420648178763,-41.05565352342536,-163.0258447608339,0.41421124339103693,499.3098518136196,227.78574742218098,-470.28752543197663,0.0060505568981170646,389.4741076876157,-108.97862757207035,-678.1770872362591,0.012781769037246704,3210.693312296036,808.605614801789,4.989936888107334,0.5635647436064428,3206.1033122960357,84.68813927749555,6.956624592071557,179.26,3205.87,102.89813927749556,6.97,179.26,3204.22,263.2981392774955,6.963312296035777,179.75,3204.5433122960358,181.99501631713773,7.893249184143111,179.26,3203.8733122960357,273.63813927749555,6.993312296035778,179.75,3203.733312296036,383.2981392774955,6.969936888107334,179.77,3207.3533122960357,107.18501631713775,8.020063111892666,179.26,3204.9333122960356,395.8614515735313,6.863312296035778,179.77,3186.1188008740387,882.01,5.900631118926662,89.71,3204.56,488.9148900933525,7.49,179.77,3204.173312296036,539.021514685424,7.313501631713778,179.46,2945.5149836828627,880.81,7.973312296035777,89.71,2782.741671386827,879.9633122960357,7.943312296035777,89.69,3202.31,922.7550163171378,7.993312296035778,179.45,2653.323501631713,805.8916713868265,7.953312296035778,353.93,3201.6833122960356,987.8683917250662,8.193186072250445,179.45,2662.610378671356,762.415046794755,7.953312296035778,346.68,2705.0910097902824,677.578674650254,7.9734385198211095,322.4,3199.883312296036,1176.4849532052451,7.693249184143112,179.45,2744.644448310104,629.7454254661109,7.980063111892665,318.43,3205.99,755.9950467947549,7.522933624679781,359.99,,,,,,,,,,,,,,,,,,,,,,,,,3a,21,1568816637
11366,11366,327.56659951795126,1568817012.6439846,327.56659951795126,-87.81800837921995,639.2114758996793,135.22946039476358,637.2672023292439,0.9964520931243896,652.1934098022489,166.65311788295216,679.7354148560465,0.9889408349990844,656.1102282435918,114.02022030767557,686.7876462562199,0.9909770488739014,616.8478970519633,210.20828432270343,680.3096618234463,0.714979887008667,653.3554957716237,78.4587165008819,699.2813182505562,0.5610686540603638,484.4454698083689,259.42782749036047,510.6885541327947,0.9280953407287598,470.7796092751069,6.712371342727362,552.0239871887578,0.9732953310012816,551.2144042894851,339.23879245552286,264.33587408622526,0.9278088808059692,572.1397555720388,-97.35745352236601,310.201604317866,0.6750685572624207,730.0789551186255,339.39085139179036,88.6931408236149,0.7677979469299316,708.9884586841672,-144.6058960048511,106.76695236641956,0.533045768737793,426.62281729612437,193.04940106304542,120.28503965087816,0.04296693205833435,367.4296548170212,-8.183675282579946,145.44224728620625,0.21931135654449466,665.2609838051927,198.1588520057753,-28.22179727022075,0.6092439889907837,482.7906842200977,-36.46193049516632,-142.01539189714526,0.5471006631851196,523.0795812005944,209.3172636322512,-467.1425229037332,0.006703227758407593,342.65525345512924,-113.00029115654785,-691.3051465778185,0.016824156045913696,3210.696659951795,808.7729975897563,4.999979855385374,0.52674053025363,3206.106659951796,84.45380337434128,6.963319903590249,179.26,3205.87,102.66380337434128,6.97,179.26,3204.22,263.06380337434126,6.9666599517951235,179.75,3204.546659951796,181.72720385639005,7.906639807180498,179.26,3203.876659951796,273.4038033743413,6.996659951795125,179.75,3203.736659951795,383.06380337434126,6.9799798553853725,179.77,3207.356659951796,106.91720385639003,8.010020144614627,179.26,3204.9366599517957,395.6304633261364,6.866659951795125,179.77,3186.309617252322,882.01,5.8002014461462625,89.71,3204.56,488.6671635671608,7.49,179.77,3204.176659951795,538.780483470751,7.286720385639003,179.46,2945.78279614361,880.81,7.976659951795125,89.71,2783.006136191815,879.9666599517952,7.946659951795125,89.69,3202.31,922.4872038563901,7.996659951795125,179.45,2653.296720385639,806.1561361918148,7.956659951795125,353.93,3201.6866599517957,987.5938839527997,8.216619662565872,179.45,2662.550120867688,762.6728162882247,7.956659951795125,346.68,2704.930322313834,677.7895769630927,7.956700241024377,322.4,3199.886659951795,1176.2271837117755,7.706639807180498,179.45,2744.4670225548584,629.9429371559122,7.970020144614628,318.43,3205.99,756.2528162882246,7.5865390841073665,359.99,,,,,,,,,,,,,,,,,,,,,,,,,3a,21,1568816637
11367,11367,327.6,1568817012.6775856,327.6,-82.61413609883377,638.921796807879,136.9933242044355,637.82149798756,0.9963828921318054,656.0037437792213,168.14382054784366,680.3249311216707,0.9869557619094848,663.1235971649584,114.71902610643829,688.2929672759277,0.9914634227752686,622.7096401835703,211.01675947662662,681.290472682605,0.6734111309051514,653.0118684102747,77.64537234419194,699.1008901284268,0.5999240875244141,480.2223860109123,259.60093363580035,508.8504681163684,0.93519788980484,469.24605902365585,6.761296083483392,549.7317797515568,0.9712942242622375,560.3447491022449,336.6556627888898,268.43193511074213,0.9472386837005616,565.1445384252097,-100.31584246784963,308.28527282732176,0.6358233094215393,718.786812831523,339.5415088992353,79.01285008816673,0.7369190454483032,706.3930147241617,-146.57161535922137,102.65532403618823,0.5498727560043335,418.99779437431687,197.20586619178897,120.58460049092982,0.010981768369674684,372.9618883329149,-8.418529977001779,148.36429806974212,0.2410630285739899,651.4842155437792,208.1082855041777,-18.957067973143488,0.7676277160644531,502.2628738271538,-38.735441178521924,-144.96503098771169,0.32796186208724976,531.2291367407963,197.53997618628728,-468.74854248945053,0.006577134132385254,355.82979624707303,-115.54040282777441,-700.2387534118477,0.012877553701400757,3210.7,808.94,5.01,0.49,3206.11,84.22,6.97,179.26,3205.87,102.43,6.97,179.26,3204.22,262.83,6.97,179.75,3204.55,181.46,7.92,179.26,3203.88,273.17,7.0,179.75,3203.74,382.83,6.99,179.77,3207.36,106.65,8.0,179.26,3204.94,395.4,6.87,179.77,3186.5,882.01,5.7,89.71,3204.56,488.42,7.49,179.77,3204.18,538.54,7.26,179.46,2946.05,880.81,7.98,89.71,2783.27,879.97,7.95,89.69,3202.31,922.22,8.0,179.45,2653.27,806.42,7.96,353.93,3201.69,987.32,8.24,179.45,2662.49,762.93,7.96,346.68,2704.77,678.0,7.94,322.4,3199.89,1175.97,7.72,179.45,2744.29,630.14,7.96,318.43,3205.99,756.51,7.65,359.99,,,,,,,,,,,,,,,,,,,,,,,,,3a,21,1568816637
