,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,H_in-C_out.13_x,H_in-C_out.13_y,H_in-C_out.13_speed,H_in-C_out.13_angle,H_in-C_out.14_x,H_in-C_out.14_y,H_in-C_out.14_speed,H_in-C_out.14_angle,H_in-C_out.15_x,H_in-C_out.15_y,H_in-C_out.15_speed,H_in-C_out.15_angle,H_in-C_out.16_x,H_in-C_out.16_y,H_in-C_out.16_speed,H_in-C_out.16_angle,H_in-C_out.17_x,H_in-C_out.17_y,H_in-C_out.17_speed,H_in-C_out.17_angle,E_in-C_out.2_x,E_in-C_out.2_y,E_in-C_out.2_speed,E_in-C_out.2_angle,E_in-C_out.3_x,E_in-C_out.3_y,E_in-C_out.3_speed,E_in-C_out.3_angle,E_in-C_out.4_x,E_in-C_out.4_y,E_in-C_out.4_speed,E_in-C_out.4_angle,H_in-C_out.18_x,H_in-C_out.18_y,H_in-C_out.18_speed,H_in-C_out.18_angle,E_in-C_out.5_x,E_in-C_out.5_y,E_in-C_out.5_speed,E_in-C_out.5_angle,H_in-C_out.19_x,H_in-C_out.19_y,H_in-C_out.19_speed,H_in-C_out.19_angle,E_in-C_out.6_x,E_in-C_out.6_y,E_in-C_out.6_speed,E_in-C_out.6_angle,H_in-C_out.20_x,H_in-C_out.20_y,H_in-C_out.20_speed,H_in-C_out.20_angle,H_in-C_out.21_x,H_in-C_out.21_y,H_in-C_out.21_speed,H_in-C_out.21_angle,E_in-C_out.7_x,E_in-C_out.7_y,E_in-C_out.7_speed,E_in-C_out.7_angle,H_in-C_out.22_x,H_in-C_out.22_y,H_in-C_out.22_speed,H_in-C_out.22_angle,E_in-C_out.8_x,E_in-C_out.8_y,E_in-C_out.8_speed,E_in-C_out.8_angle,E_in-C_out.9_x,E_in-C_out.9_y,E_in-C_out.9_speed,E_in-C_out.9_angle,E_in-C_out.10_x,E_in-C_out.10_y,E_in-C_out.10_speed,E_in-C_out.10_angle,E_in-C_out.11_x,E_in-C_out.11_y,E_in-C_out.11_speed,E_in-C_out.11_angle,E_in-C_out.12_x,E_in-C_out.12_y,E_in-C_out.12_speed,E_in-C_out.12_angle,H_in-C_out.23_x,H_in-C_out.23_y,H_in-C_out.23_speed,H_in-C_out.23_angle,H_in-C_out.24_x,H_in-C_out.24_y,H_in-C_out.24_speed,H_in-C_out.24_angle,H_in-C_out.25_x,H_in-C_out.25_y,H_in-C_out.25_speed,H_in-C_out.25_angle,conflict_3a_x,conflict_3a_y,conflict_3a_speed,conflict_3a_angle,E_in-C_out.13_x,E_in-C_out.13_y,E_in-C_out.13_speed,E_in-C_out.13_angle,E_in-C_out.14_x,E_in-C_out.14_y,E_in-C_out.14_speed,E_in-C_out.14_angle,H_in-C_out.26_x,H_in-C_out.26_y,H_in-C_out.26_speed,H_in-C_out.26_angle,K_in-H_out.0_x,K_in-H_out.0_y,K_in-H_out.0_speed,K_in-H_out.0_angle,scenario,participant_id,source_file
14760,14760,441.4,1568378589.5805476,441.4,-116.01280390634899,538.86950337486,156.42130314717414,673.0408980450799,0.9811751246452332,577.9236920430548,169.0007944530552,732.9616594735218,0.9241844415664672,619.1847188717537,112.51098305500427,748.4223787794377,0.9949022531509399,568.8765686624342,194.08333195538694,744.4436791000844,0.1743089258670807,497.0314341505362,35.58601647448081,719.8774378548547,0.966374397277832,433.1527819211476,223.06021379124667,551.3615066635498,0.16637924313545227,472.8670566449181,-53.516252240330836,580.6781380502173,0.2693592309951782,550.6225002629786,294.3498363376425,365.68132353897454,0.6567263603210449,629.2643063060227,-140.51211645689506,406.0559926705066,0.4460797607898712,681.7935984085797,318.9493016934823,178.14120162891732,0.9348472356796264,825.6804767890352,-153.7699839075251,204.41065797032414,0.4668062925338745,476.68202439421685,173.7873054849173,149.18840852154284,0.005754917860031128,402.8832866688101,-38.040671371998044,205.71511572479545,0.5067881941795349,563.2275278905978,199.1926314473438,-192.64671337062856,0.0468011200428009,736.2356284800345,-92.14104614830048,69.97971055591691,0.5344378352165222,529.2656432006271,169.77328064408644,-485.0080934408516,0.0015490949153900144,519.5867311706958,-83.10932266278945,-505.9501753392716,0.006592035293579102,3209.58,883.38,1.62,334.42,,,,,,,,,,,,,,,,,3204.53,182.82,8.0,179.26,,,,,3207.52,72.2,6.89,179.26,3207.34,85.99,6.85,179.26,3203.02,487.09,7.99,179.77,3207.14,101.04,6.91,179.26,3202.51,551.42,7.97,179.46,3206.96,114.9,6.98,179.26,3198.79,704.61,7.99,154.47,3197.35,722.31,7.98,179.64,3205.66,223.55,7.94,179.58,3196.64,834.35,7.97,179.64,3203.71,589.01,7.37,179.46,3203.57,603.41,7.28,179.46,3203.44,617.67,7.35,179.46,3203.19,644.63,8.5,179.46,3202.68,870.82,6.59,179.99,2706.05,879.55,8.0,89.69,2699.6,880.06,7.99,89.69,2654.17,874.98,7.58,39.02,3205.48,908.41,9.28,359.81,3200.82,1078.71,7.42,179.45,3199.98,1165.71,9.13,179.45,,,,,,,,,3a,11,1568378102
14761,14761,441.4528880171058,1568378589.6162255,441.4528880171058,-115.95170720867416,546.349502920958,156.2692833136755,676.9245076821977,0.9910240769386292,575.9872016865415,171.41091157222863,730.9387609829262,0.882369875907898,613.2863207070006,116.91594636036301,748.0012018065843,0.9939033389091492,559.3245645840329,195.5446171972001,738.5696515906607,0.2010341584682465,513.5966354357947,39.18613398206996,731.3739887893446,0.9944998025894164,432.64424185530197,223.22430560665828,549.7757971954143,0.21686166524887085,475.51048574062514,-52.52204935485965,582.733008520372,0.2640068531036377,545.9247777700326,292.7841757774616,362.3602731703395,0.6328641772270203,629.5136110287738,-140.98924592166918,405.4772455050795,0.5072342157363892,686.7438285790242,319.5800673593812,179.45885208133217,0.9377851486206056,827.9141293069466,-154.3253734074995,204.57182457908152,0.4632430970668793,471.85785119037286,173.3098057782454,143.5409257154717,0.006046295166015625,395.4678799048603,-42.56113424719169,212.0030042510649,0.6607212424278259,488.7561443001328,206.1426590861631,-268.6977203188852,0.05087763071060181,704.541491689739,-94.37211570671975,44.43892476774863,0.4812661707401276,367.70998505691324,213.5411597076701,-662.1800671437877,0.001983284950256348,518.5171495338227,-87.12923569561502,-509.69612069060105,0.010883748531341551,3209.532400784605,883.4487544222376,1.62,333.8699646220996,,,,,,,,,,,,,,,,,3204.53528880171,182.39689586315345,8.0,179.26,,,,,3207.52,71.83507268196986,6.916444008552909,179.26,3207.34528880171,85.62507268196984,6.8817328102634905,179.26,3203.02,486.67218466486406,7.9688447931576745,179.77,3207.14528880171,100.68036148368044,6.8888447931576735,179.26,3202.51528880171,550.9968958631533,7.959422396578836,179.46,3206.9652888017104,114.54036148368044,6.927111982894182,179.26,3198.959241654739,704.1868958631535,7.984711198289418,154.59693124105397,3197.35,721.8868958631534,7.969422396578838,179.64,3205.66,223.1268958631534,7.987599215395234,179.5588447931577,3196.64528880171,833.932184664864,7.959422396578836,179.64,3203.71,588.618628673417,7.354133594868254,179.46,3203.57528880171,603.0239174751275,7.285288801710582,179.46,3203.4452888017104,617.2839174751275,7.31826718973651,179.46,3203.1952888017104,644.1751630528901,8.521155206842327,179.46,3202.68,870.4709390871018,6.584711198289418,179.99,2706.467815335136,879.5552888017105,7.9788447931576725,89.69,2700.0231041368465,880.06,7.974133594868254,89.69,2654.323375249607,875.1069312410539,7.643465620526982,40.88165820212476,3205.501155206842,908.901858559084,9.28,359.8575992153952,3200.82,1078.3186286734172,7.3935559914470925,179.45,3199.9852888017103,1165.2287190443374,9.098267189736509,179.45,,,,,,,,,3a,11,1568378102
14762,14762,441.4528880171058,1568378589.6162255,441.4528880171058,,545.69531448034,159.51383628808466,679.7178203499467,0.9555156230926514,590.6484877096344,169.49642451820546,735.8162726977611,0.8235818147659302,620.221868797239,117.8602616330356,754.422072339403,0.9931665658950806,567.6791081225373,194.31284614759952,741.0561560153882,0.17623746395111084,510.96490421517314,40.9545694816768,725.9978457377413,0.9665616750717164,430.2440904232549,223.20944538359788,545.0955783886313,0.2272202968597412,473.40483904102234,-53.29842623018915,582.091076205745,0.31129708886146545,544.8621493604862,291.97775527424596,361.8273160037463,0.6238829493522644,625.6118015173415,-140.27717596165309,404.9110648554792,0.534460186958313,686.8333730761086,320.40026486979673,180.31038224037826,0.9500820636749268,826.3785625672391,-155.2792136011705,202.34248260284184,0.4635489284992218,472.9943731642301,160.1530742007988,140.42622852499508,0.0028030872344970703,400.0600670884726,-38.32388877790443,212.51572292100812,0.696739137172699,624.1154389935407,211.64501459051084,-109.5887409913716,0.0920955240726471,714.7309026597632,-92.51147876217865,52.43459914390127,0.3494531214237213,310.094650554562,232.89836624571905,-724.935494610951,0.0043536126613616935,516.4151885512637,-89.34226260934366,-513.1113392569754,0.015443533658981325,3209.532400784605,883.4487544222376,1.62,333.8699646220996,,,,,,,,,,,,,,,,,3204.53528880171,182.39689586315345,8.0,179.26,,,,,3207.52,71.83507268196986,6.916444008552909,179.26,3207.34528880171,85.62507268196984,6.8817328102634905,179.26,3203.02,486.67218466486406,7.9688447931576745,179.77,3207.14528880171,100.68036148368044,6.8888447931576735,179.26,3202.51528880171,550.9968958631533,7.959422396578836,179.46,3206.9652888017104,114.54036148368044,6.927111982894182,179.26,3198.959241654739,704.1868958631535,7.984711198289418,154.59693124105397,3197.35,721.8868958631534,7.969422396578838,179.64,3205.66,223.1268958631534,7.987599215395234,179.5588447931577,3196.64528880171,833.932184664864,7.959422396578836,179.64,3203.71,588.618628673417,7.354133594868254,179.46,3203.57528880171,603.0239174751275,7.285288801710582,179.46,3203.4452888017104,617.2839174751275,7.31826718973651,179.46,3203.1952888017104,644.1751630528901,8.521155206842327,179.46,3202.68,870.4709390871018,6.584711198289418,179.99,2706.467815335136,879.5552888017105,7.9788447931576725,89.69,2700.0231041368465,880.06,7.974133594868254,89.69,2654.323375249607,875.1069312410539,7.643465620526982,40.88165820212476,3205.501155206842,908.901858559084,9.28,359.8575992153952,3200.82,1078.3186286734172,7.3935559914470925,179.45,3199.9852888017103,1165.2287190443374,9.098267189736509,179.45,,,,,,,,,3a,11,1568378102
14763,14763,441.5,1568378589.648007,441.5,-118.02118903795778,543.3007739909997,161.5384709379193,676.3658838386764,0.9930524230003356,585.9600440276416,174.64714278468782,734.3647440341125,0.8631038069725037,614.6156189341044,119.00553788004805,750.1888958571312,0.996007800102234,559.4946103014845,198.88698998079204,736.9104754344808,0.15750974416732788,503.2269239924816,38.58176577404213,722.8895399127414,0.9632782340049744,432.1880155713578,222.18666014183964,546.2581635576713,0.2758493423461914,472.6626549130382,-55.008753432293474,581.8297686387882,0.3045108914375305,543.7831967406344,291.14683051608444,363.4087498752101,0.5460492372512817,600.8609196216498,-135.27161741345546,417.4027448526976,0.3858707249164581,690.8406710772708,319.92171900266084,182.47818990236956,0.9172052145004272,835.9100625449612,-157.18379238026588,197.22749692920488,0.87764573097229,476.0218981854143,166.91227939861662,142.38094632181338,0.0062418878078460685,401.0156768440481,-37.212863614212345,212.2685511324847,0.5519046783447266,526.7176432200473,210.94191852630686,-220.73650596967647,0.02832239866256714,705.9439724522226,-93.59070889111914,46.69046227944372,0.4938428103923798,1272.3174059420785,107.05573262396672,332.5215345494363,0.001812279224395752,510.4459047784767,-92.70434113595213,-519.4496579233189,0.01025158166885376,3209.49,883.51,1.62,333.38,,,,,,,,,,,,,,,,,3204.54,182.02,8.0,179.26,,,,,3207.52,71.51,6.94,179.26,3207.35,85.3,6.91,179.26,3203.02,486.3,7.95,179.77,3207.15,100.36,6.87,179.26,3202.52,550.62,7.95,179.46,3206.97,114.22,6.88,179.26,3199.11,703.81,7.98,154.71,3197.35,721.51,7.96,179.64,3205.66,222.75,8.03,179.54,3196.65,833.56,7.95,179.64,3203.71,588.27,7.34,179.46,3203.58,602.68,7.29,179.46,3203.45,616.94,7.29,179.46,3203.2,643.77,8.54,179.46,3202.68,870.16,6.58,179.99,2706.84,879.56,7.96,89.69,2700.4,880.06,7.96,89.69,2654.46,875.22,7.7,42.54,3205.52,909.34,9.28,359.9,3200.82,1077.97,7.37,179.45,3199.99,1164.8,9.07,179.45,,,,,,,,,3a,11,1568378102
14764,14764,441.52490236801935,1568378589.6814535,441.52490236801935,-117.95650369012293,539.8012409071608,163.5652995311362,672.5090513323778,0.9939114451408386,582.2707600641214,177.02327457043413,732.6155426807402,0.8904586434364319,617.4477184751827,119.4488877288522,752.0093764359998,0.9961305260658264,556.1910047489441,201.19387855182168,735.3156893174013,0.17573437094688416,511.80436973160636,39.983215078964356,727.240330234767,0.9613812565803528,428.5711124701157,220.04350348991215,546.1670287289791,0.3276148736476898,472.20941563977686,-54.01193419384462,582.2718453124653,0.3471963405609131,550.1160463031796,292.1988654506298,361.8105251276146,0.7274332046508789,612.7636834958813,-140.13184037615034,403.8802508605619,0.4910815954208374,675.9519754402247,323.5564422090387,172.61009246364392,0.9343657493591307,835.3227694892935,-154.10622834379564,206.5085160388307,0.4656358659267426,465.03189957092695,174.08605381377598,153.80823371441437,0.023502558469772342,401.1695354568042,-35.64260083320606,212.4692370836417,0.5334762334823608,673.7390960245107,190.3295254181793,-63.04349529096206,0.20189344882965088,700.8098018000038,-94.32629884833922,42.445068175802454,0.5056471824645996,779.4420744640062,151.5530826922505,-210.4688097190895,0.002363443374633789,512.1215841461492,-91.38227521926996,-516.2336295913219,0.012729138135910034,3209.467587868782,883.542373078425,1.6050585791884249,333.1210153725993,,,,,,,,,,,,,,,,,3204.5424902368018,181.82078105584569,7.997509763198072,179.26,,,,,3207.522490236802,71.33817366066688,6.915097631980706,179.26,3207.3524902368017,85.12817366066689,6.907509763198072,179.26,3203.02,486.10078105584574,7.954980473603857,179.77,3207.152490236802,100.18817366066686,6.874980473603857,179.26,3202.52,550.4232712926477,7.95,179.46,3206.9724902368016,114.04817366066686,6.882490236801928,179.26,3199.1847071040584,703.6182517662513,7.98,155.1208890723183,3197.3524902368017,721.3132712926475,7.957509763198072,179.64,3205.6624902368017,222.55078105584565,8.022529289594212,179.53252928959418,3196.65,833.3607810558457,7.959960947207718,179.64,3203.712490236802,588.0882127134591,7.332529289594213,179.46,3203.5824902368017,602.4982127134591,7.292490236801928,179.46,3203.45,616.7607029502611,7.285019526396142,179.46,3203.2,643.5608201086378,8.520078105584568,179.46,3202.68,869.9981346078746,6.570039052792282,179.99,2707.0392189441545,879.56,7.967470710405787,89.69,2700.596728707353,880.0624902368019,7.957509763198072,89.69,2654.634316576135,875.3071582880675,7.727392604821223,46.40484751659413,3205.532451184009,909.5691017857775,9.260078105584563,359.92241213121736,3200.822490236802,1077.7857224766572,7.382451184009646,179.45,3199.9924902368016,1164.5758786878266,9.065019526396142,179.45,,,,,,,,,3a,11,1568378102
14765,14765,441.5499755032485,1568378589.7151294,441.5499755032485,-115.76961843217506,535.8827183119851,164.16766968984376,671.3255093283599,0.9937330484390259,585.7950774386898,177.44139664491348,732.5682565212628,0.8676197528839111,621.2154071223222,118.67412338796885,753.2576097104237,0.9954063892364502,552.4549284028036,203.66167862242688,734.1869697258313,0.1900670826435089,507.00075092572024,40.93341027430172,724.0008837799229,0.9707015752792358,433.1375445281076,223.09563012848625,554.3263736599947,0.6613072752952576,472.1629258429876,-53.730637944893104,582.2148476666594,0.30423545837402344,557.8769787722728,300.6551279539497,369.5440309959216,0.9348199367523192,617.788180918312,-142.24641048964068,403.17944936182505,0.5107436776161194,676.0685875996633,321.5196645422673,189.5081945322701,0.9556236863136292,828.1142227853693,-153.1260031144409,203.82573448255542,0.4462183713912964,454.62896129714403,178.57499123685406,155.16859733979692,0.025972425937652588,401.5768631812716,-35.931569505545475,211.71508923120743,0.5628063082695007,724.4166762839733,181.06630865462742,-5.8782657207624425,0.27093714475631714,689.8681681999641,-95.81557492489422,34.14592688311077,0.4893728196620941,746.3174908727514,150.7049784607729,-248.85156176251098,0.002336740493774414,517.3056001557085,-86.3072148191092,-509.81160287692484,0.010974198579788208,3209.445022047076,883.574968154223,1.5900146980509045,332.86025476621563,,,,,,,,,,,,,,,,,3204.5449975503248,181.62019597401212,7.995002449675151,179.26,,,,,3207.5249975503248,71.16516902758539,6.890024496751508,179.26,3207.3549975503247,84.9551690275854,6.905002449675151,179.26,3203.02,485.900195974012,7.959995100649698,179.77,3207.154997550325,100.01516902758542,6.8799951006496975,179.26,3202.52,550.2251935243369,7.95,179.46,3206.9749975503246,113.87516902758541,6.884997550324849,179.26,3199.2599265097456,703.4251886249866,7.98,155.53459580360015,3197.3549975503247,721.1151935243369,7.955002449675151,179.64,3205.6649975503246,222.35019597401202,8.015007349025451,179.52500734902543,3196.65,833.160195974012,7.969990201299398,179.64,3203.714997550325,587.9051788262858,7.3250073490254515,179.46,3203.5849975503247,602.315178826286,7.294997550324849,179.46,3203.45,616.5801763766109,7.280004899350301,179.46,3203.2,643.3502057727127,8.500019597401206,179.46,3202.68,869.8351592288848,6.5600097987006025,179.99,2707.2398040259877,879.56,7.9749926509745475,89.69,2700.7948064756633,880.0649975503247,7.955002449675151,89.69,2654.8098285227397,875.3949142613698,7.754973053573343,50.296198104166066,3205.544987751625,909.799774629886,9.240019597401202,359.94497795292364,3200.8249975503245,1077.6001812759614,7.394987751624247,179.45,3199.9949975503246,1164.3502204707636,9.060004899350302,179.45,,,,,,,,,3a,11,1568378102
14766,14766,441.5749476337558,1568378589.7486696,441.5749476337558,-119.55379084108772,527.2619693569663,171.17221741568633,669.7822497016691,0.9887925386428832,582.5092036691602,180.53066436678142,732.6537969023295,0.7478365898132324,613.9168487463343,122.10759501734043,751.9298584473476,0.9941420555114746,559.8639218212284,204.10302993641537,737.9117844501727,0.17646700143814087,508.60066101857285,45.685290832288466,724.4325045226292,0.9711481332778932,428.09485883607033,221.75840730217143,558.5999991389652,0.6873217821121216,472.2829225478563,-52.98031755718668,581.9788061854999,0.2718745470046997,558.0958772066357,302.81031428500245,371.2429504548967,0.9375777244567872,622.5497236023058,-140.96382033288054,404.6903589757505,0.5384800434112549,668.7505928896023,324.1166345288861,185.87180756340518,0.8590313792228699,835.5132367191113,-151.73600548710502,209.76218027051846,0.42142391204833984,450.66110351975027,167.09607376820753,160.6598523356094,0.00522458553314209,405.5424160858056,-36.18884971008073,215.6645727790211,0.5435206890106201,735.4742247893988,180.75834285369493,33.68474384096163,0.06338649988174437,699.2869477184206,-96.44280464875362,41.43875509722199,0.4564373195171356,669.7122126533014,158.05983861658774,-332.71639613635136,0.0021227002143859863,513.4311957481995,-89.05234392671066,-513.1390121435369,0.010182380676269531,3209.42254712962,883.6074319238825,1.5750314197465232,332.6005446089397,,,,,,,,,,,,,,,,,3204.5474947633757,181.42041892995363,7.992505236624421,179.26,,,,,3207.5274947633757,70.99286132708502,6.865052366244205,179.26,3207.357494763376,84.78286132708502,6.902505236624421,179.26,3203.02,485.7004189299536,7.964989526751159,179.77,3207.1574947633753,99.84286132708502,6.884989526751159,179.26,3202.52,550.0279136933292,7.95,179.46,3206.977494763375,113.70286132708502,6.887494763375579,179.26,3199.334842901267,703.2329032200803,7.98,155.94663595697062,3197.357494763376,720.9179136933293,7.952505236624421,179.64,3205.667494763375,222.1504189299536,8.007515709873262,179.51751570987327,3196.65,832.9604189299536,7.979979053502317,179.64,3203.7174947633753,587.7228822735826,7.317515709873262,179.46,3203.587494763376,602.1328822735827,7.297494763375579,179.46,3203.45,616.4003770369583,7.275010473248841,179.46,3203.2,643.1404398764513,8.480041892995365,179.46,3202.68,869.6728403805873,6.550020946497682,179.99,2707.439581070046,879.56,7.982484290126739,89.69,2700.9920863066714,880.0674947633755,7.952505236624421,89.69,2654.9846334362906,875.4823167181453,7.7824423971313745,54.171872758899404,3205.557473816878,910.0295182305533,9.220041892995363,359.96745287038016,3200.8274947633754,1077.4153875102072,7.407473816877898,179.45,3199.9974947633755,1164.125471296198,9.055010473248842,179.45,,,,,,,,,3a,11,1568378102
14767,14767,441.6,1568378589.7823176,441.6,-121.13793039608179,529.2108898374225,172.82491254494408,675.232369619437,0.9767278432846068,584.3594446122903,182.0044122331097,735.7956062715863,0.8375885486602783,614.2755726700248,132.296460253963,751.0671479147068,0.9817567467689514,569.8285828404611,198.65101518964286,742.6045144931936,0.18392294645309448,517.0346852264109,42.41368877091743,734.7666050820717,0.9872437715530396,430.5928882304893,221.55324134339585,560.2505669749482,0.3351049721240997,472.0772157389186,-54.0935896966386,582.2785844240384,0.25797390937805176,552.4577043842057,300.9675402569993,372.2817114750172,0.9466516971588136,605.591355156266,-135.0858964851511,420.30726260880584,0.3601583242416382,676.6421800264486,322.55754748877155,187.5597097625489,0.8594475984573364,843.8920468609398,-150.23992802021317,200.5536993814324,0.8740637302398682,448.1329248811488,162.5699517528949,164.67592302466397,0.0035342574119567867,398.32623762972503,-35.506944508047944,211.24066959115746,0.5195788741111755,739.1602506273305,184.016260458921,53.507597702202865,0.06707000732421875,708.3192289602838,-91.8698733659905,47.51789346495698,0.4805192649364472,601.3227192219713,163.66708167639672,-409.6054342118344,0.0029449462890625,518.5671532263676,-85.92163061923618,-509.8126828212522,0.010096997022628784,3209.4,883.64,1.56,332.34,,,,,,,,,,,,,,,,,3204.55,181.22,7.99,179.26,,,,,3207.53,70.82,6.84,179.26,3207.36,84.61,6.9,179.26,3203.02,485.5,7.97,179.77,3207.16,99.67,6.89,179.26,3202.52,549.83,7.95,179.46,3206.98,113.53,6.89,179.26,3199.41,703.04,7.98,156.36,3197.36,720.72,7.95,179.64,3205.67,221.95,8.0,179.51,3196.65,832.76,7.99,179.64,3203.72,587.54,7.31,179.46,3203.59,601.95,7.3,179.46,3203.45,616.22,7.27,179.46,3203.2,642.93,8.46,179.46,3202.68,869.51,6.54,179.99,2707.64,879.56,7.99,89.69,2701.19,880.07,7.95,89.69,2655.16,875.57,7.81,58.06,3205.57,910.26,9.2,359.99,3200.83,1077.23,7.42,179.45,3200.0,1163.9,9.05,179.45,,,,,,,,,3a,11,1568378102
14768,14768,441.6500046066619,1568378589.8159616,441.6500046066619,-54.669084646049264,517.6113279868013,180.22743767215442,670.5047201935678,0.9805856347084044,581.3280744112968,186.59751396046443,734.9959262923489,0.9207460880279541,617.2114892129184,130.66506664076638,753.3659619752431,0.9880047440528872,572.1179165589451,198.0924926744472,742.1048298129672,0.16099414229393005,517.0926310951362,50.340022601041746,728.7574157223944,0.9646137356758118,432.8338192603392,220.12464679454845,566.9362143198578,0.6004613041877747,475.5523077915634,-48.593681015416315,575.7207535871245,0.13736608624458313,556.1723369131179,299.3673547817057,374.14519626536764,0.9401852488517758,616.9363187192812,-139.31675134098518,405.729997111245,0.5531072616577148,674.1101186459301,322.5834282625348,184.81879205099057,0.8466256856918335,838.4921952240007,-150.21750459312062,205.841824851046,0.3909057378768921,437.90539086499365,160.9002240326461,177.4407278632071,0.023419499397277832,404.2722527282446,-41.68235252736372,194.7504533537759,0.1805769205093384,742.3831158219613,184.1054169232364,64.02769396869712,0.08538267016410828,813.6711806244992,-85.88925685744091,119.74923498722765,0.3284063935279846,421.94712661801236,207.2104825942143,-606.0644415306291,0.002331078052520752,514.5383485009194,-89.11690825104384,-514.2548406248675,0.012322157621383669,3209.3549958540043,883.7000055279942,1.5449986180014248,331.82995301204835,,,,,,,,,,,,,,,,,3204.5550004606657,180.81996314670462,7.974998618001424,179.26,,,,,3207.5350004606657,70.47496821403277,6.875003224663343,179.26,3207.36,84.26996867469896,6.864996775336658,179.26,3203.0250004606664,485.1049636073709,7.959999078667615,179.77,3207.1650004606663,99.32496821403276,6.879999078667615,179.26,3202.5250004606664,549.4299631467047,7.970001842664767,179.46,3206.985000460666,113.18496821403276,6.89,179.26,3199.5650142806517,702.6399631467045,7.985000460666193,156.2399889440114,3197.36,720.3199631467046,7.95,179.64,3205.675000460666,221.54996314670467,7.9699972360028495,179.51,3196.655000460666,832.3599631467047,7.974998618001424,179.64,3203.7250004606667,587.1699659107018,7.345003224663342,179.46,3203.59,601.5849663713681,7.3,179.46,3203.4550004606667,615.8499659107017,7.300002763997151,179.46,3203.2050004606667,642.4999603827075,8.500003685329535,179.46,3202.68,869.1799695960314,6.565002303330957,179.99,2708.035036392629,879.5650004606662,7.964997696669041,89.69,2701.5900368532957,880.07,7.960000921332385,89.69,2655.510032246633,875.7500165839829,7.850003685329534,60.545228951097315,3205.5900018426646,910.7200423812897,9.2,359.9449958540043,3200.8350004606664,1076.8599659107022,7.430000921332383,179.45,3200.0050004606665,1163.4449580793764,9.060000921332383,179.45,,,,,,,,,3a,11,1568378102
14769,14769,441.7,1568378589.8495994,441.7,,512.7370490268395,189.9062336761264,670.8127665091024,0.9830684661865234,580.491407251742,193.36394178990008,736.6003215573271,0.9160491228103638,614.2804995989479,142.5650584131688,752.4124506046272,0.9892063140869141,572.7803440295683,201.95404069455464,742.7403775761397,0.15142014622688293,520.5089807821299,53.61401170757044,729.9559770519268,0.9503492116928101,430.1135788930282,221.0776079814436,559.3733257576863,0.3459702134132385,473.4540979067943,-62.45311366902085,578.7650250317473,0.060007870197296136,554.5240758118525,301.0981072824638,368.08053934316194,0.941601037979126,630.3108051953143,-139.35136620151465,401.1664481802456,0.8705372810363771,669.0871870941843,324.01678407042937,184.16908348772282,0.8583150506019592,844.3822447681587,-149.4572717417261,199.8536200706612,0.8763099312782288,440.9352476969057,158.59344646849408,167.66267025729118,0.005154550075531006,401.5611265877157,-48.35664921243884,180.07127779802727,0.1879500448703766,746.0129034293002,185.9100668225186,70.43561095062802,0.07071802020072937,726.9660458636259,-92.06037313722209,59.88819768174946,0.5432934761047363,319.65727578111483,233.0882766777649,-720.0614210344803,0.0020276010036468506,517.153165265258,-86.02652361175575,-510.74994889612105,0.009579360485076904,3209.31,883.76,1.53,331.32,,,,,,,,,,,,,,,,,3204.56,180.42,7.96,179.26,,,,,3207.54,70.13,6.91,179.26,3207.36,83.93,6.83,179.26,3203.03,484.71,7.95,179.77,3207.17,98.98,6.87,179.26,3202.53,549.03,7.99,179.46,3206.99,112.84,6.89,179.26,3199.72,702.24,7.99,156.12,3197.36,719.92,7.95,179.64,3205.68,221.15,7.94,179.51,3196.66,831.96,7.96,179.64,3203.73,586.8,7.38,179.46,3203.59,601.22,7.3,179.46,3203.46,615.48,7.33,179.46,3203.21,642.07,8.54,179.46,3202.68,868.85,6.59,179.99,2708.43,879.57,7.94,89.69,2701.99,880.07,7.97,89.69,2655.86,875.93,7.89,63.03,3205.61,911.18,9.2,359.9,3200.84,1076.49,7.44,179.45,3200.01,1162.99,9.07,179.45,,,,,,,,,3a,11,1568378102
