,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,H_in-C_out.14_x,H_in-C_out.14_y,H_in-C_out.14_speed,H_in-C_out.14_angle,H_in-C_out.15_x,H_in-C_out.15_y,H_in-C_out.15_speed,H_in-C_out.15_angle,H_in-C_out.16_x,H_in-C_out.16_y,H_in-C_out.16_speed,H_in-C_out.16_angle,H_in-C_out.17_x,H_in-C_out.17_y,H_in-C_out.17_speed,H_in-C_out.17_angle,H_in-C_out.18_x,H_in-C_out.18_y,H_in-C_out.18_speed,H_in-C_out.18_angle,H_in-C_out.19_x,H_in-C_out.19_y,H_in-C_out.19_speed,H_in-C_out.19_angle,H_in-C_out.20_x,H_in-C_out.20_y,H_in-C_out.20_speed,H_in-C_out.20_angle,E_in-C_out.0_x,E_in-C_out.0_y,E_in-C_out.0_speed,E_in-C_out.0_angle,E_in-C_out.1_x,E_in-C_out.1_y,E_in-C_out.1_speed,E_in-C_out.1_angle,H_in-C_out.21_x,H_in-C_out.21_y,H_in-C_out.21_speed,H_in-C_out.21_angle,H_in-C_out.22_x,H_in-C_out.22_y,H_in-C_out.22_speed,H_in-C_out.22_angle,H_in-C_out.23_x,H_in-C_out.23_y,H_in-C_out.23_speed,H_in-C_out.23_angle,H_in-C_out.24_x,H_in-C_out.24_y,H_in-C_out.24_speed,H_in-C_out.24_angle,H_in-C_out.25_x,H_in-C_out.25_y,H_in-C_out.25_speed,H_in-C_out.25_angle,H_in-C_out.26_x,H_in-C_out.26_y,H_in-C_out.26_speed,H_in-C_out.26_angle,E_in-C_out.2_x,E_in-C_out.2_y,E_in-C_out.2_speed,E_in-C_out.2_angle,E_in-C_out.3_x,E_in-C_out.3_y,E_in-C_out.3_speed,E_in-C_out.3_angle,H_in-C_out.27_x,H_in-C_out.27_y,H_in-C_out.27_speed,H_in-C_out.27_angle,E_in-C_out.4_x,E_in-C_out.4_y,E_in-C_out.4_speed,E_in-C_out.4_angle,conflict_3a_x,conflict_3a_y,conflict_3a_speed,conflict_3a_angle,E_in-C_out.5_x,E_in-C_out.5_y,E_in-C_out.5_speed,E_in-C_out.5_angle,E_in-C_out.6_x,E_in-C_out.6_y,E_in-C_out.6_speed,E_in-C_out.6_angle,H_in-C_out.28_x,H_in-C_out.28_y,H_in-C_out.28_speed,H_in-C_out.28_angle,E_in-C_out.7_x,E_in-C_out.7_y,E_in-C_out.7_speed,E_in-C_out.7_angle,E_in-C_out.8_x,E_in-C_out.8_y,E_in-C_out.8_speed,E_in-C_out.8_angle,E_in-C_out.9_x,E_in-C_out.9_y,E_in-C_out.9_speed,E_in-C_out.9_angle,scenario,participant_id,source_file
16568,16568,495.56548491636084,1568978246.3537574,495.56548491636084,-89.58742893641329,571.8782880652184,48.97221491399184,570.9861357512976,0.9956837892532348,544.2671779039275,79.77938544538715,601.1184059929462,0.9969334602355956,562.6790864688113,16.855193141520573,602.1247712826688,0.9922041296958924,539.5234315132116,116.56145912280023,611.8985417410503,0.7774280309677124,549.4322531287478,-33.59715401977408,603.0321239472835,0.7444987297058105,440.401106840896,159.56284323610643,463.84089187344637,0.973336935043335,483.1279771242967,-66.40746471909232,481.1074409352725,0.957492470741272,622.828031909216,274.9459589718056,362.103605797912,0.9345863461494446,608.3800687651612,-161.71294701878486,333.6535065351669,0.8992549180984497,803.3274241607121,277.5957764909895,203.24537484565144,0.9832403659820556,751.6980056674463,-209.98925307421746,185.7561111104057,0.6686989068984985,415.32787638313795,115.35676474570968,130.15431568985875,0.599511981010437,489.8509573337883,-47.67075334735414,164.35852496524043,0.2534632682800293,670.9225821185448,137.3878461176378,-20.844952104706493,0.044043123722076416,678.1179495084871,-101.32691342695036,65.91456805835878,0.2758239507675171,415.7126299827762,167.61204368091347,-598.3951242517633,0.009165138006210329,534.2177117483975,-126.09793205575092,-367.906527829529,0.004427194595336914,3210.386548491636,821.2505215650766,5.1434515083639125,1.1583211170947592,3205.8565484916357,103.92815407710987,6.993096983272178,179.26,,,,,3205.986548491636,70.842669160749,7.973806033455645,179.26,3203.196548491636,443.1816055854738,6.9969030167278214,179.77,3203.15,454.16231463565725,7.5769030167278215,179.77,3201.62,646.6374450269262,6.306903016727822,179.46,3197.35,769.3581540771097,6.960354525091734,179.64,3205.32,299.17779955201814,6.623451508363911,179.77,3205.26,313.51779955201823,6.6434515083639125,179.77,2933.683879330887,880.75,7.9503545250917345,89.71,2812.0838793308867,880.12,7.983096983272178,89.69,2796.653879330887,880.04,7.976548491636088,89.69,2740.747330839251,879.74,7.979645474908266,89.69,2685.838394414526,879.7465484916362,6.979645474908266,89.69,2646.3603545250917,863.0695517323549,5.668581899633063,350.1510431301532,3202.406548491636,912.724087261116,9.093451508363913,179.45,3201.73,983.2037327360243,8.800709050183467,179.45,2667.0831907258257,743.7191034647097,6.973451508363912,337.35,3200.886548491636,1071.6099267025686,8.4,179.45,3205.99,776.6442338559787,7.664066815993952,359.99,3199.9165484916357,1172.9599267025685,8.384515083639112,179.45,3199.446548491636,1222.019572177477,8.130354525091734,179.45,,,,,,,,,,,,,,,,,3a,25,1568977693
16569,16569,495.6,1568978246.3882914,495.6,-91.33512283998891,567.4406892241255,53.241885185187854,569.2311934998536,0.9957966804504396,547.8184164734578,80.66403220710262,602.5553944103569,0.9969515800476074,557.7922438567548,20.120250494519482,599.8779363443296,0.993474006652832,532.2831681973705,118.20838096806486,610.7346748380733,0.7710537910461426,521.9240838411165,-32.19798713323601,592.3074306282523,0.7400333285331726,441.0343654250062,161.7326630950851,462.5871606400815,0.9741426706314088,479.4720880124504,-64.62936111288934,476.50450683514185,0.9558937549591064,627.6229108552199,271.49798314425135,359.32754518722123,0.9883993864059448,603.2097222194209,-162.23632777762325,333.2946215475826,0.9133965969085692,805.8803880596907,267.59823098156,223.78566670343392,0.887398362159729,760.2374534676859,-209.95696013171073,194.3113667355,0.7017441987991333,446.88402645249323,115.49121041108705,121.75924995762614,0.5546413660049438,502.1062207467074,-48.3033269802592,168.94582600021783,0.3321656286716461,756.3728487322821,156.76626740563015,43.4919911504645,0.02218565344810486,679.3482284264766,-101.07992234158155,78.33308253369748,0.1603192389011383,421.9513997921656,140.66804454365897,-588.8417138133258,0.005753010511398314,530.5711052610354,-122.79348692226692,-342.68649247212636,0.003011375665664673,3210.39,821.43,5.14,1.11,3205.86,103.69,7.0,179.26,,,,,3205.99,70.57,7.96,179.26,3203.2,442.94,6.99,179.77,3203.15,453.9,7.57,179.77,3201.62,646.42,6.3,179.46,3197.35,769.12,6.95,179.64,3205.32,298.95,6.62,179.77,3205.26,313.29,6.64,179.77,2933.96,880.75,7.94,89.71,2812.36,880.12,7.99,89.69,2796.93,880.04,7.98,89.69,2741.02,879.74,7.99,89.69,2686.08,879.75,6.99,89.69,2646.35,863.18,5.71,350.51,3202.41,912.41,9.09,179.45,3201.73,982.9,8.78,179.45,2666.99,743.94,6.97,337.35,3200.89,1071.32,8.4,179.45,3205.99,776.91,7.74,359.99,3199.92,1172.67,8.35,179.45,3199.45,1221.74,8.12,179.45,,,,,,,,,,,,,,,,,3a,25,1568977693
16570,16570,495.6325619807095,1568978246.420817,495.6325619807095,-91.28043096823441,571.2196042667673,55.49777085665275,571.7757137427632,0.9954273700714112,552.1413252964088,81.65529251624027,605.0746937854726,0.9972546100616456,567.2754952633226,22.40577878638276,605.6618550979267,0.994173526763916,535.3499977993795,117.62222996096504,611.4439530326623,0.7408299446105957,533.9105153492177,-28.103842049384745,595.7962515656085,0.7937309741973877,445.199469088248,161.91299519572215,464.68384384729416,0.973634958267212,479.4260681255431,-63.31707058956168,475.73327802877367,0.9617582559585572,617.9117413206855,271.0264860780972,347.31139975367904,0.9732024669647216,598.3064772924242,-161.79434639414478,329.77806196197486,0.9255625009536744,799.1473267718549,266.4145405743972,221.94128691297126,0.8729023933410645,749.3461333976761,-210.31202987444354,185.66742200345055,0.6808803677558899,437.04571630110667,127.17467921367826,126.6602435331165,0.2036647200584412,492.9431235382138,-48.276508160764216,160.79778564011698,0.30407246947288513,765.7383087648178,157.77522903531954,51.621722688976384,0.06266516447067261,670.3028747275332,-103.53937178675993,72.26110778100009,0.21401095390319824,429.62062536970507,129.033313224061,-577.8635571044617,0.0051759183406829825,528.7412394067159,-123.78437051455786,-331.0243469102363,0.0036073923110961923,3210.3932561980714,821.5960661016182,5.1334876038581125,1.0220826520845057,3205.863256198071,103.46206613503391,6.996743801929057,179.26,,,,,3205.9932561980713,70.30950415432447,7.96,179.26,3203.2,442.70880993696295,7.006280990354721,179.77,3203.15,453.65578514467916,7.5537190096452775,179.77,3201.6232561980714,646.2148595215306,6.293487603858112,179.46,3197.3532561980714,768.8920661350339,6.959768594212832,179.64,3205.32,298.73183472924666,6.629768594212832,179.77,3205.2632561980713,313.0750909273177,6.630231405787168,179.77,2934.2204958456755,880.753256198071,7.949768594212832,89.71,2812.6172396476045,880.123256198071,7.986743801929057,89.69,2797.1904958456757,880.04,7.98,89.69,2741.2804958456754,879.743256198071,7.986743801929057,89.69,2686.3079338649663,879.75,6.986743801929057,89.69,2646.366280990355,863.3688594881148,5.749074376851331,352.7470080747387,3202.4132561980714,912.113685975544,9.103024792283778,179.45,3201.733256198071,982.6101983716859,8.822330574922272,179.45,2666.905338850155,744.1483966765405,6.97,337.35,3200.8932561980714,1071.0464793620406,8.4,179.45,3205.99,777.1704958456755,7.82466114984455,359.99,3199.923256198071,1172.3997355601116,8.346743801929055,179.45,3199.4532561980714,1221.4762479562535,8.110231405787166,179.45,,,,,,,,,,,,,,,,,3a,25,1568977693
16571,16571,495.66645344077375,1568978246.4546704,495.66645344077375,-91.22595187883972,562.8926036567068,58.406926971101605,568.365672437727,0.9954914450645448,545.0552233755559,83.76063852426081,601.155984585931,0.9974074959754944,574.4892690490474,24.71270734217723,607.5137502314967,0.992625653743744,528.7546305623923,119.18835057216694,607.0170837156303,0.7490285038948059,545.4303726587618,-24.49505442803709,598.9267699135032,0.8003308773040771,436.67601157099784,165.13440144365174,459.8077807145992,0.9740920066833496,473.97225893347746,-61.01108079658211,476.7747187881525,0.9624230861663818,638.15785341763,268.29043142759707,356.2515280000411,0.96979558467865,583.8528462723273,-163.19906800984924,327.1990576652202,0.9251359701156616,811.2896932151042,263.742281518384,229.58317062213243,0.8641904592514038,744.3931360933432,-210.80827290184791,182.82540028733604,0.6398153901100159,433.5353875384745,133.41633568635012,128.16836753852354,0.2165336310863495,495.5069068699849,-48.73087220709334,164.8840961567569,0.3157104551792145,755.6761671765165,158.3408953619597,44.62602300479978,0.09035062789916992,677.121782648619,-103.13845818446121,71.49511570622313,0.17845860123634338,403.72662476144404,121.50504791124372,-602.3105627719009,0.0032498538494110107,530.7545477115007,-119.5769167218519,-322.27839873158143,0.0017300844192504885,3210.3966453440776,821.7689125479461,5.12670931184525,0.9305757099108736,3205.8666453440774,103.22482591458376,6.993354655922625,179.26,,,,,3205.996645344077,70.03837247381,7.96,179.26,3203.2,442.4681805705064,7.023226720386876,179.77,3203.15,453.4015991941969,7.536773279613126,179.77,3201.6266453440776,646.0013433231252,6.28670931184525,179.46,3197.3566453440776,768.6548259145837,6.969936032232125,179.64,3205.32,298.5047619468158,6.639936032232125,179.77,3205.266645344077,312.85140729089323,6.620063967767875,179.77,2934.4916275261908,880.7566453440774,7.959936032232124,89.71,2812.884982182113,880.1266453440772,7.983354655922625,89.69,2797.4616275261897,880.04,7.98,89.69,2741.5516275261907,879.7466453440773,7.983354655922625,89.69,2686.5451740854164,879.75,6.983354655922625,89.69,2646.383226720387,863.5654299564877,5.7897441289285005,355.0753513811567,3202.4166453440776,911.8052736889588,9.1165813763095,179.45,3201.7366453440773,982.3085643771136,8.866389473005876,179.45,2666.8172210539888,744.3653020209522,6.97,337.35,3200.8966453440776,1070.7617910975002,8.4,179.45,3205.99,777.44162752619,7.912778946011751,359.99,3199.9266453440773,1172.1184364415778,8.343354655922624,179.45,3199.456645344077,1221.2017271297327,8.100063967767875,179.45,,,,,,,,,,,,,,,,,3a,25,1568977693
16572,16572,495.7,1568978246.4881794,495.7,-87.01166077687769,563.429548016157,61.40012120988369,566.0862911530605,0.994049906730652,540.8401022456453,85.45804951760822,598.0234094009197,0.9972796440124512,563.3876301010039,25.94236309543154,601.4048230846831,0.9933360815048218,528.1445052710762,120.70427772433004,605.5127433687783,0.695347011089325,536.0518005363056,-24.89826026197351,593.9652444018684,0.8299738168716431,441.4643997355125,165.38302968026952,461.0667884028379,0.9696231484413148,478.9317402023712,-59.62811702094656,476.27811428821,0.9580060243606568,632.3094711335177,270.12944232675864,350.716657298429,0.9658575654029846,591.5550792302342,-162.2739237991732,329.28337821925237,0.928974151611328,790.1884234311689,270.29785634373246,213.0686387267352,0.9006524085998535,768.0718556347794,-206.9133609736177,199.42112939367973,0.6320078372955322,410.5782784959607,134.691935985297,123.04461399937556,0.2669750452041626,494.89526293910086,-46.101242728475846,169.73929938494743,0.2629815936088562,753.1186170731114,156.53830610442103,41.34971872339807,0.05903014540672302,675.1253659218279,-105.77524364716156,73.65056307786193,0.3189064860343933,394.4981675431093,117.94663235720495,-613.553779217375,0.00583195686340332,518.0790903253994,-117.35884425436072,-296.9762287903353,0.011220693588256836,3210.4,821.94,5.12,0.84,3205.87,102.99,6.99,179.26,,,,,3206.0,69.77,7.96,179.26,3203.2,442.23,7.04,179.77,3203.15,453.15,7.52,179.77,3201.63,645.79,6.28,179.46,3197.36,768.42,6.98,179.64,3205.32,298.28,6.65,179.77,3205.27,312.63,6.61,179.77,2934.76,880.76,7.97,89.71,2813.15,880.13,7.98,89.69,2797.73,880.04,7.98,89.69,2741.82,879.75,7.98,89.69,2686.78,879.75,6.98,89.69,2646.4,863.76,5.83,357.38,3202.42,911.5,9.13,179.45,3201.74,982.01,8.91,179.45,2666.73,744.58,6.97,337.35,3200.9,1070.48,8.4,179.45,3205.99,777.71,8.0,359.99,3199.93,1171.84,8.34,179.45,3199.46,1220.93,8.09,179.45,,,,,,,,,,,,,,,,,3a,25,1568977693
16573,16573,495.73359131333336,1568978246.5220487,495.73359131333336,-93.51494785342258,563.7905051480168,61.28442690294572,565.1750268857345,0.994766354560852,540.2783416167906,87.1132952675498,598.6805544591142,0.9979137182235718,566.5194556579456,25.51887404630459,603.9090205457219,0.9936513900756836,524.1812810826755,123.22709771982001,603.9370116505457,0.7195239067077637,542.0275839945571,-24.66554791175946,597.4315417186648,0.8047965764999391,440.9118913396953,155.85723393420898,462.1652587992062,0.955717921257019,484.7770542364002,-60.632435976983174,477.50879395995264,0.9628183245658876,635.8840838865378,271.1123596733933,352.8065229970645,0.9670395851135254,581.9308332939752,-164.25204590541878,329.7771768983879,0.9503530859947203,798.2644409521582,270.0461806994522,219.8471666572825,0.9340866804122924,793.2685674786128,-198.59643203831848,201.50854887090827,0.9656221866607666,429.5018719768385,116.71883571771863,143.3642997845975,0.5613024830818176,501.8710924190005,-46.97807667133161,173.95445143307003,0.2459918260574341,641.5757661032671,155.08529134644797,-30.820071511365825,0.030821233987808224,666.8066861870461,-105.91397860050049,65.42312086700261,0.21849963068962092,401.5393616351519,144.97550943171328,-603.5861333808335,0.006152957677841186,523.4191678115849,-112.78518729899972,-310.0797962020636,0.004196196794509889,3210.4,822.1113156980002,5.116640868666663,0.7493034539999088,3205.873359131333,102.75486080666643,6.993359131333338,179.26,,,,,3206.0033591313336,69.5046286246664,7.96,179.26,3203.2,441.9948608066665,7.043359131333338,179.77,3203.153359131333,452.8947060186664,7.5334365253333475,179.77,3201.63,645.5783747259998,6.286718262666674,179.46,3197.36,768.1882199379997,6.9766408686666646,179.64,3205.323359131333,298.0616564633331,6.62984521199998,179.77,3205.27,312.40493820066644,6.623436525333347,179.77,2935.025371375333,880.76,7.966640868666662,89.71,2813.418730506667,880.13,7.983359131333338,89.69,2797.998730506667,880.0433591313333,7.983359131333338,89.69,2742.0887305066667,879.75,7.98,89.69,2687.0151391933337,879.7533591313334,6.986718262666674,89.69,2646.406718262667,863.8641330713333,5.870309576000039,238.51713776988052,3202.423359131333,911.1943190486663,9.11992260599999,179.45,3201.743359131333,981.7143964426663,8.869690423999959,179.45,2666.639303454,744.7983435366671,6.9733591313333365,337.35,3200.9,1070.2011920993332,8.383204343333317,179.45,3205.99,777.9652939813336,7.855557352666522,359.99,3199.93,1171.5578329679995,8.356795656666684,179.45,3199.46,1220.6545512306666,8.113513919333357,179.45,,,,,,,,,,,,,,,,,3a,25,1568977693
16574,16574,495.7666912587107,1568978246.5554225,495.7666912587107,-88.5481511335613,572.602905070632,60.701159855195826,568.3958639927401,0.994890570640564,548.3373737046177,87.60468170275885,601.3835573401998,0.9979850053787231,562.2614970487948,25.59973278690154,602.5514350888011,0.9925881624221802,531.3853986588141,124.55200688076552,606.4961613595318,0.7284610271453857,547.9143505068988,-23.059486886433447,601.2056803555646,0.7607245445251465,445.3315406400567,156.34279333970176,463.7207054074289,0.9591169357299804,481.0233856563267,-59.2928026586935,473.4990619362711,0.9631021022796632,626.3555950645457,278.68723963320014,352.73078369945983,0.9888963103294371,572.2657083721177,-163.73125510963243,324.8143576179685,0.9630255699157716,801.1466256660872,269.05221886273387,224.4928885684832,0.948675811290741,763.3559757240346,-205.1956743158641,192.6552254954689,0.6062877774238586,428.17423016664117,115.64255915230386,148.31637468964658,0.5695070028305054,511.3059315135137,-47.46945654895029,180.0281456510205,0.321824312210083,584.1642033585565,171.93432859282134,-60.79040108934343,0.00785711407661438,670.4871697314783,-104.86420804174034,56.532396821622804,0.1391461193561554,349.0491081849069,131.12318748549947,-654.0619401375866,0.004579931497573853,548.7920698788627,-116.12273604087284,-329.3572898747718,0.010452866554260254,3210.4,822.2801254194246,5.113330874128931,0.6599336014811377,3205.876669125871,102.52316118902516,6.996669125871068,179.26,,,,,3206.0066691258708,69.24313905618556,7.96,179.26,3203.2,441.76316118902514,7.046669125871068,179.77,3203.156669125871,452.64314643379873,7.546676503484275,179.77,3201.63,645.3698450701228,6.293338251742138,179.46,3197.36,767.9598303148963,6.973330874128932,179.64,3205.326669125871,297.84650681838053,6.609985244773585,179.77,3205.27,312.18316856663836,6.636676503484277,179.77,2935.2868609438146,880.76,7.963330874128932,89.71,2813.6835300696853,880.13,7.986669125871068,89.69,2798.2635300696857,880.0466691258712,7.986669125871068,89.69,2742.353530069685,879.75,7.98,89.69,2687.246838810975,879.7566691258711,6.993338251742138,89.69,2646.413338251742,863.9667429020031,5.910029510452827,121.39298105222431,3202.426669125871,910.8931095457327,9.109992622386793,179.45,3201.746669125871,981.4231169233459,8.829970489547172,179.45,2666.549933601481,745.0134931816195,6.9766691258710685,337.35,3200.9,1069.9264625527014,8.366654370644655,179.45,3205.99,778.2168535662013,7.713227587544035,359.99,3199.93,1171.27979342683,8.373345629355345,179.45,3199.46,1220.3831316785722,8.136683881097483,179.45,,,,,,,,,,,,,,,,,3a,25,1568977693
16575,16575,495.8,1568978246.5890071,495.8,-88.5481511335613,565.0725924695311,49.64889179152132,562.6831974748256,0.9738702774047852,548.9025342426089,87.67095557748158,601.3827170230429,0.9980942010879515,567.6412202831358,27.26668881664759,610.2568813337202,0.9387234449386596,528.5318734235458,125.76080591892956,605.986160167868,0.715236485004425,544.5408680564165,-22.25362483248197,601.0334440948775,0.7791627645492554,446.8382781256472,171.32755990303178,462.7807603387272,0.9421091079711914,475.6541049308738,-60.51980206112122,473.10582441070335,0.9634828567504884,631.9516001775007,281.057814381402,360.92051680023263,0.8709951639175415,589.6148868336835,-161.09604439664258,331.89830588940015,0.9609962701797484,777.0879040907618,272.51409467039963,207.89640210602138,0.9321494102478028,765.288780828135,-204.6141630571117,196.69823010711482,0.5319024920463562,412.3772619400866,131.45395413247334,138.96562113780234,0.4161098003387451,506.17655595147545,-49.45095559332655,169.9004101650168,0.3911337554454804,673.2888062999606,164.2056899918346,-8.376784698632065,0.04086339473724365,674.0987471104395,-97.23152197206421,40.66988710752764,0.04758879542350769,424.6703958387429,117.29279584405162,-577.7569891343601,0.00448155403137207,561.3481292659832,-118.06715798560104,-379.2771054050048,0.007721006870269775,3210.4,822.45,5.11,0.57,3205.88,102.29,7.0,179.26,,,,,3206.01,68.98,7.96,179.26,3203.2,441.53,7.05,179.77,3203.16,452.39,7.56,179.77,3201.63,645.16,6.3,179.46,3197.36,767.73,6.97,179.64,3205.33,297.63,6.59,179.77,3205.27,311.96,6.65,179.77,2935.55,880.76,7.96,89.71,2813.95,880.13,7.99,89.69,2798.53,880.05,7.99,89.69,2742.62,879.75,7.98,89.69,2687.48,879.76,7.0,89.69,2646.42,864.07,5.95,3.53,3202.43,910.59,9.1,179.45,3201.75,981.13,8.79,179.45,2666.46,745.23,6.98,337.35,3200.9,1069.65,8.35,179.45,3205.99,778.47,7.57,359.99,3199.93,1171.0,8.39,179.45,3199.46,1220.11,8.16,179.45,,,,,,,,,,,,,,,,,3a,25,1568977693
16576,16576,495.8333899483841,1568978246.6226602,495.8333899483841,-89.20525516768343,569.0810714296309,48.34862929956578,563.478616138832,0.9765949845314026,548.6486753020348,88.1267398258398,602.0789485684708,0.9980826377868652,564.5561393659494,27.613466583415672,609.8498526917541,0.9448162317276,527.6722599139872,127.31182490848354,606.8852854188352,0.6673839688301086,1902.4262014840847,11.728827193564355,1091.1681634153474,0.7334879636764526,445.584768051281,162.86285153003618,464.7806553088677,0.9691381454467772,475.5676373861343,-58.265646934441435,472.615119627667,0.9695360064506532,623.1797641290807,277.88026104464126,348.407909920434,0.9699392318725586,593.7337477836937,-158.2654586842583,337.8242056582491,0.9667471647262572,792.0918403131437,268.4191240889512,219.66482938934465,0.9526973366737366,742.3361635860083,-206.8022288916861,181.70590652789008,0.526865541934967,434.92611548282014,136.63477225230682,109.72513816183836,0.2667413949966431,503.7164866908848,-48.85496719369673,168.87525204918592,0.4204361140727997,565.3224282110583,180.8375290718409,-136.86939885543808,0.07364487648010254,672.4981357784629,-92.93147737935352,33.70671509091713,0.09522756934165956,378.3124311854782,146.0020826995243,-627.808695019006,0.0038040876388549813,583.7897248625951,-116.65289999616051,-391.14952608922425,0.011060774326324465,3210.4,822.6202887367589,5.106661005161592,0.5098980929086542,3205.883338994838,102.05627036131143,6.98330502580796,179.26,,,,,3206.0133389948387,68.71288041292736,7.956661005161593,179.26,3203.2,441.292931366473,7.05,179.77,3203.16,452.13957538711935,7.55666100516159,179.77,3201.633338994838,644.9496433251803,6.3066779896768175,179.46,3197.363338994838,767.4962703613113,6.973338994838407,179.64,3205.33,297.4062873458266,6.6267289432224885,179.77,3205.27,311.73962634066504,6.636644020646367,179.77,2935.8171195870727,880.7633389948384,7.970016984515223,89.71,2814.217119587073,880.13,7.979983015484777,89.69,2798.7937805922343,880.05,7.976644020646367,89.69,2742.8871195870724,879.75,7.986677989676816,89.69,2687.71039064385,879.76,6.989983015484777,89.69,2646.500135876122,864.256983710951,5.990067938060897,6.748791024225406,3202.43,910.2861514697047,9.110016984515225,179.45,3201.753338994838,980.83616845422,8.796677989676816,179.45,2666.386542113555,745.4169837109508,6.98333899483841,337.5436617006277,3200.903338994838,1069.3695244335738,8.370033969030446,179.45,3205.99,778.7271026025576,7.616745927737713,359.99,3199.9333389948383,1170.7161854387352,8.403355979353632,179.45,3199.463338994838,1219.8395414180886,8.129949046454326,179.45,,,,,,,,,,,,,,,,,3a,25,1568977693
16577,16577,495.8666609105403,1568978246.6561935,495.8666609105403,-89.89254445997419,564.4547490766478,48.9572247433686,563.165923717238,0.978643000125885,548.5394915222273,89.61333121500886,602.4865715053911,0.9981838464736938,561.0096192815049,25.529672320996646,605.4388689555852,0.9934590458869934,527.1961802950411,123.3081986223378,607.2737415511962,0.9155275225639344,768.3457812233206,-14.569477262971349,684.1763840717832,0.7298517823219299,445.7714707266791,164.0565617217139,464.4920050835711,0.9719160795211792,479.7520911050807,-57.17588057966925,474.69393357562967,0.9720609188079834,631.1103985513248,278.7017134303576,351.226533801755,0.9704588651657104,595.2058669912954,-161.59083967443888,335.2555655712687,0.97498220205307,804.7783285477614,267.53637569649385,226.44390703626442,0.9533352851867676,774.7623454491714,-202.5812630273396,203.8533144715564,0.5308015346527101,425.7317296258837,135.40495889045354,126.49742130471148,0.2828723192214966,510.3485092035408,-44.85602602407343,173.4113454274725,0.422724187374115,669.4942617696568,168.69330804637218,-35.82489685388728,0.04681834578514098,735.314470017198,-85.77590529597867,62.97731337074688,0.031294018030166626,492.1630492934386,121.49804090233141,-514.2417449871925,0.003986716270446777,581.1553805705108,-119.5211486003377,-406.90267597386025,0.010628312826156616,3210.4,822.7899706437556,5.1033339089459675,0.4500103610274323,3205.886666091054,101.8233736262178,6.966669544729843,179.26,,,,,3206.016666091054,68.44671271567748,7.953333908945969,179.26,3203.2,441.05670753516375,7.05,179.77,3203.16,451.89004317094765,7.5533339089459695,179.77,3201.636666091054,644.7400362635959,6.313332182108063,179.46,3197.366666091054,767.2633736262178,6.976666091054032,179.64,3205.33,297.1833718993799,6.6633270015943475,179.77,3205.27,311.52003799043393,6.6233356357838735,179.77,2936.0832872843225,880.7666660910539,7.979998273162094,89.71,2814.4832872843226,880.13,7.970001726837905,89.69,2799.056621193269,880.05,7.963335635783873,89.69,2743.153287284323,879.75,7.9933321821080625,89.69,2687.9399602827284,879.76,6.980001726837906,89.69,2646.5799861852965,864.4433010990257,6.029993092648379,9.956111776086404,3202.43,909.9833857140829,9.119998273162096,179.45,3201.7566660910547,980.5433839872452,8.803332182108063,179.45,2666.3133459968108,745.6033010990258,6.986666091054032,337.7366332811338,3200.906666091054,1069.0900483514613,8.38999654632419,179.45,3205.99,778.9832890111604,7.663325274756442,359.99,3199.936666091054,1170.4333822604076,8.416664364216127,179.45,3199.466666091054,1219.5700466246233,8.100005180513719,179.45,,,,,,,,,,,,,,,,,3a,25,1568977693
