,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,dlib_head_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,H_in-C_out.16_x,H_in-C_out.16_y,H_in-C_out.16_speed,H_in-C_out.16_angle,H_in-C_out.18_x,H_in-C_out.18_y,H_in-C_out.18_speed,H_in-C_out.18_angle,H_in-C_out.19_x,H_in-C_out.19_y,H_in-C_out.19_speed,H_in-C_out.19_angle,H_in-C_out.20_x,H_in-C_out.20_y,H_in-C_out.20_speed,H_in-C_out.20_angle,H_in-C_out.21_x,H_in-C_out.21_y,H_in-C_out.21_speed,H_in-C_out.21_angle,H_in-C_out.22_x,H_in-C_out.22_y,H_in-C_out.22_speed,H_in-C_out.22_angle,H_in-C_out.23_x,H_in-C_out.23_y,H_in-C_out.23_speed,H_in-C_out.23_angle,H_in-C_out.24_x,H_in-C_out.24_y,H_in-C_out.24_speed,H_in-C_out.24_angle,H_in-C_out.25_x,H_in-C_out.25_y,H_in-C_out.25_speed,H_in-C_out.25_angle,E_in-C_out.4_x,E_in-C_out.4_y,E_in-C_out.4_speed,E_in-C_out.4_angle,H_in-C_out.26_x,H_in-C_out.26_y,H_in-C_out.26_speed,H_in-C_out.26_angle,H_in-C_out.27_x,H_in-C_out.27_y,H_in-C_out.27_speed,H_in-C_out.27_angle,E_in-C_out.5_x,E_in-C_out.5_y,E_in-C_out.5_speed,E_in-C_out.5_angle,H_in-C_out.28_x,H_in-C_out.28_y,H_in-C_out.28_speed,H_in-C_out.28_angle,conflict_3a_x,conflict_3a_y,conflict_3a_speed,conflict_3a_angle,E_in-C_out.6_x,E_in-C_out.6_y,E_in-C_out.6_speed,E_in-C_out.6_angle,H_in-C_out.29_x,H_in-C_out.29_y,H_in-C_out.29_speed,H_in-C_out.29_angle,H_in-C_out.30_x,H_in-C_out.30_y,H_in-C_out.30_speed,H_in-C_out.30_angle,H_in-C_out.31_x,H_in-C_out.31_y,H_in-C_out.31_speed,H_in-C_out.31_angle,H_in-K_out.0_x,H_in-K_out.0_y,H_in-K_out.0_speed,H_in-K_out.0_angle,scenario,participant_id,source_file
17063,17063,512.5,1568815227.4926188,512.5,-92.8501496753515,2.2572098994660212,585.2553843155204,93.80041968372039,593.1362893690183,0.9922149181365968,572.5790406453149,115.86799202857698,628.341349666822,0.9955653548240662,598.5243912037786,64.64827001283858,634.3545698563953,0.9907544255256652,557.5623635100579,138.40164770905932,646.0275163668427,0.5018599629402161,581.1810535058796,13.374158789708705,646.3933102975859,0.7462875843048096,472.59054171706435,181.9548389787461,524.5148699014298,0.9289257526397704,522.1481267186733,-3.1911811926348683,537.1318163637274,0.9647879600524902,620.3815790295332,254.5342376722068,401.77967675301943,0.3662489056587219,578.2995603350678,-90.83790567513523,374.62937405914016,0.9029312133789062,817.7099642175823,296.0278909298038,272.21646998589785,0.8898540139198303,769.8848880059156,-160.25918588386259,264.4625761490677,0.4484422206878662,411.96373068273317,147.10905443919305,216.81201768219844,0.3719959557056427,394.4360206256186,-9.48961803305308,181.29427881669116,0.7473198771476746,610.918896686394,140.86986739055675,67.02685067237834,0.2560628652572632,447.2466108474837,-37.88335481865243,-80.36664741205655,0.235030859708786,333.6678533388942,180.09087762033784,-579.9815667891135,0.02818399667739868,552.5369788604297,-49.597483418997896,-359.75736186121384,0.3436569273471832,3210.98,843.23,3.11,2.23,,,,,3204.07,229.75,5.24,179.75,3203.2,441.83,7.32,179.77,3203.09,469.71,7.25,179.77,3201.53,688.53,7.0,179.46,3197.18,797.15,6.98,179.64,3197.03,772.42,7.99,179.64,3186.44,882.01,5.73,89.71,2993.62,881.35,6.97,89.71,3204.37,518.39,8.09,179.46,2851.11,880.33,7.97,89.69,2668.77,879.36,7.97,89.69,3202.07,947.7,8.36,179.45,2654.79,795.47,7.94,346.68,3205.99,781.96,6.96,359.99,,,,,,,,,,,,,,,,,,,,,3a,20,1568814665
17064,17064,512.5334544309163,1568815227.526298,512.5334544309163,-99.83843817927738,,580.8824020325519,93.70977049875245,591.5033842958195,0.9916725158691406,572.5246290695287,114.65479007197027,628.4363742682427,0.9951180815696716,598.8242916818098,64.91960584655872,633.8371009107552,0.9924935698509216,563.5936758353425,139.00627955397908,649.3787912781279,0.5309180021286011,583.4345932922515,16.88161401831361,644.9982932159007,0.7676708102226257,469.578513098676,184.42717030742,518.8160373800533,0.8948854207992554,521.0755224725841,-1.6101316853179362,535.373336285768,0.9466115236282348,617.8415524802925,253.81631384440342,403.038784230482,0.3703080415725708,596.8899280952469,-93.15316591289907,374.1112627816362,0.8365936279296875,815.363911319418,296.5490194104623,271.46361644388907,0.896406888961792,756.7969846138658,-158.37803793959438,263.2109122012103,0.12593528628349304,426.0870116343066,143.92296601586813,222.36052692746497,0.4762661457061768,399.26504236640073,-10.352596418472473,185.11302404601258,0.7949789762496948,607.8065013592808,140.560499983819,73.17979071251195,0.528678297996521,430.5084647611828,-42.49046089666896,-59.75444574337789,0.07431906461715697,369.64234930885664,173.67336216621933,-552.5954414266299,0.0338892936706543,616.2620182540056,-37.82949632385265,-274.44771497788065,0.311700701713562,3210.9833454430914,843.3337087358406,3.11,2.1798183536255284,,,,,3204.07,229.56934607305192,5.280145317099579,179.75,3203.2,441.5857826543109,7.303272784541843,179.77,3203.09,469.4657826543109,7.260036329274894,179.77,3201.5333454430915,688.2958189835858,6.9832727845418425,179.46,3197.18,796.9158189835858,6.98,179.64,3197.0333454430915,772.1557099957611,7.99,179.64,3186.62399937004,882.0133454430916,5.6296367072510565,89.71,2993.8541810164147,881.35,6.97,89.71,3204.373345443092,518.1223645526695,8.063236455266948,179.46,2851.374290004239,880.33,7.963309113816737,89.69,2669.0376354473306,879.36,7.973345443091631,89.69,3202.0733454430915,947.4223282233946,8.349963670725106,179.45,2654.726436581259,795.7275991180558,7.9533817723665265,346.68,3205.99,782.1841446871393,6.896436581259002,359.99,,,,,,,,,,,,,,,,,,,,,3a,20,1568814665
17065,17065,512.5667231893976,1568815227.5597904,512.5667231893976,-97.10084328489648,,578.1378025576471,93.21426894349764,588.0372196533316,0.9913774728775024,576.6417903354812,115.65639353295114,628.677238351184,0.9954782128334044,603.0458036605412,65.5040796944778,635.8848605825149,0.9928337931632996,555.0701085857384,141.64147128907874,644.056062336187,0.4765425324440002,585.7486324958787,16.034925756643638,648.2637855123841,0.7549962997436523,476.62554788142967,183.85631115514138,523.6341411584475,0.9069973230361938,519.9662385676304,-2.899647376796857,532.2314313169974,0.9434998631477356,611.0651095068207,254.1065975559881,399.82538841239364,0.3925501704216003,580.5038230689812,-93.85411587714769,385.02967105058036,0.9665865898132324,799.3016445075699,290.28186157796324,279.335338961632,0.6340848803520203,764.0218983471159,-156.95781950796194,272.5512986075366,0.09644931554794313,433.05611686650286,140.7504630417186,227.85335720136558,0.3877303898334503,390.9929078328656,-12.587612780695851,177.26121272153677,0.7590064406394958,592.224744726939,139.36261641672436,51.59985842698822,0.8587809205055237,442.296940363908,-40.244517909005324,-68.00258602111202,0.28828591108322144,437.8472664366332,179.65853835777622,-445.1039747166306,0.029371947050094608,491.10033549142236,-58.736108695624715,-427.23292662045634,0.2871750295162201,3210.98667231894,843.4368418871329,3.11,2.1299152159034,,,,,3204.07,229.38969477725223,5.32006782727728,179.75,3203.2,441.34292071739657,7.286638405301133,179.77,3203.09,469.22292071739656,7.27001695681932,179.77,3201.53667231894,688.0629376742157,6.966638405301134,179.46,3197.18,796.6829376742159,6.98,179.64,3197.03667231894,771.8928868037577,7.99,179.64,3186.8069775416875,882.0166723189399,5.529830431806801,89.71,2994.0870623257842,881.35,6.97,89.71,3204.3766723189397,517.8562144848181,8.036621448481814,179.46,2851.637113196243,880.33,7.956655362120452,89.69,2669.303785515182,879.36,7.976672318939773,89.69,3202.07667231894,947.1461975279988,8.33998304318068,179.45,2654.6632259401445,795.9837685583626,7.966689275759093,346.68,3205.99,782.4070453689649,6.833225940144306,359.99,,,,,,,,,,,,,,,,,,,,,3a,20,1568814665
17066,17066,512.6,1568815227.5932908,512.6,-100.31408965097073,,582.1057113573322,94.30818056389627,587.9860182726583,0.9878791570663452,574.2829458935506,115.98208701640074,625.6032685808711,0.9941927194595336,607.1215032171938,65.41850862801526,636.8157600549163,0.9918184280395508,563.0921073041941,141.2153835915648,648.3007171658396,0.49481162428855896,596.4751466632516,18.978847655243527,652.75608134198,0.7665017247200012,470.71936604978,183.76483273818403,522.3340599147747,0.8639234900474548,512.9230961168023,-4.7608567675945865,525.6417157755948,0.9230574369430542,611.0810213347821,255.59249642201485,402.3443735417318,0.34221383929252625,591.5553603014279,-93.1880594949592,392.36805763887884,0.9640675783157348,795.9180178000796,289.2579019068445,281.0255585473843,0.6628036499023438,747.9474620560184,-158.7081027310059,262.16547748570053,0.0854763388633728,430.79212003857117,137.93320763967782,227.4732952476649,0.3623920679092407,393.8027805503334,-12.509771259584124,180.80577104973892,0.7313745021820068,610.6995907172362,134.96879881967794,73.60485111041166,0.8775961399078369,446.96769578944776,-40.42140820091093,-72.0072378298961,0.2893509864807129,491.05857774174723,179.08278182862358,-363.3675882596232,0.026017874479293827,451.209518414513,-65.60256801590066,-479.3131191738172,0.0832279622554779,3210.99,843.54,3.11,2.08,,,,,3204.07,229.21,5.36,179.75,3203.2,441.1,7.27,179.77,3203.09,468.98,7.28,179.77,3201.54,687.83,6.95,179.46,3197.18,796.45,6.98,179.64,3197.04,771.63,7.99,179.64,3186.99,882.02,5.43,89.71,2994.32,881.35,6.97,89.71,3204.38,517.59,8.01,179.46,2851.9,880.33,7.95,89.69,2669.57,879.36,7.98,89.69,3202.08,946.87,8.33,179.45,2654.6,796.24,7.98,346.68,3205.99,782.63,6.77,359.99,,,,,,,,,,,,,,,,,,,,,3a,20,1568814665
17067,17067,512.6332646802192,1568815227.6268306,512.6332646802192,-99.38929201985285,,578.6158361281383,94.03357420402456,587.0661882696559,0.9889786243438721,577.2862334171928,115.64728501833572,627.4783981667755,0.994632363319397,606.7590165677158,65.08140306563568,638.0530545497759,0.9920477271080016,560.2918607588701,141.71672267616626,648.389962278693,0.5117671489715576,594.7472403229094,18.513697375160586,652.5915265130698,0.7576314210891724,459.1080973560409,185.2972117946996,517.1449450799041,0.8772623538970947,518.2416474506505,-2.5894569481139493,528.3460579889721,0.9160287380218506,604.6553270982407,249.1925646216052,386.0946955319004,0.9388867616653442,590.2210400809828,-91.89350186217634,392.08102328902396,0.9418587684631348,802.4817825822455,293.6728451461718,267.5177091078985,0.9329400658607484,733.0115185265761,-154.57849054731076,273.83491559574884,0.032667845487594604,426.4887807021528,142.23595163635514,233.84051265394925,0.8221510052680969,401.4030041781961,-11.528440479109662,191.21453821598243,0.7401583194732666,607.9240957732983,127.1928872282389,73.44805370248466,0.9240379333496094,452.62148591226617,-45.937545638748226,-69.91993312099902,0.2811151444911957,516.8224136568548,189.62491253505985,-310.4832633649964,0.05061390995979309,428.7969591217872,-70.70247514888493,-511.16510415618933,0.039944708347320564,3210.993326468021,843.6431205086793,3.1133264680219184,2.006817703517798,,,,,3204.07,229.02704425879452,5.3999176162630205,179.75,3203.2033264680213,440.8604943024219,7.27,179.77,3203.09,468.7371678344,7.270020595934246,179.77,3201.54,687.6004737064876,6.956652936043836,179.46,3197.18,796.2171472384657,6.973347063956162,179.64,3197.04,771.3638825582466,7.9833470639561614,179.64,3187.159649869118,882.02,5.330205959342452,89.71,2994.5495262935124,881.3533264680218,6.9633470639561645,89.71,3204.38,517.3205560902246,8.036611744175348,179.46,2852.1661174417536,880.3333264680218,7.956652936043836,89.69,2669.8361174417537,879.36,7.98,89.69,3202.083326468022,946.5905766861588,8.336652936043839,179.45,2654.540123575605,796.4994645057097,7.98,346.68,3205.99,782.8628527615343,6.833202892416447,359.99,,,,,,,,,,,,,,,,,,,,,3a,20,1568814665
17068,17068,512.6668079139464,1568815227.6606512,512.6668079139464,-97.90722919016069,,577.1855858332826,93.94454410406559,589.3007386166449,0.9931467771530152,574.844636047206,117.697108191516,624.5574939274362,0.9920654892921448,608.8188774893098,66.60273559958704,638.2089156417272,0.9921834468841552,572.5660914835067,140.89542180451056,655.8290064425466,0.4717603921890259,597.1502807302743,18.582180598729266,654.9565380762007,0.8295310139656067,473.89280354299433,184.57236408935242,526.4986688375682,0.8923936486244202,519.8593872083355,-14.242487927080171,529.7673026612194,0.3680752515792847,602.6840116193367,248.88994463497696,387.43211746896895,0.9511669874191284,562.9026240151942,-88.4846773007845,379.7201386858722,0.42747899889945984,791.2248165936377,289.30442545260036,273.4360060197092,0.6387755274772644,726.7331557722994,-151.34736837092657,278.2690398120714,0.039604246616363525,422.24316222637503,140.02593538252938,230.3968757003981,0.8319100141525269,379.7191685828016,-25.532500037169072,153.95414787404124,0.20213371515274048,614.7992772899511,121.60591398441751,71.37960096556299,0.8875941038131714,478.2480548074048,-40.62043476864172,-100.70121050976047,0.6986000537872314,517.159960020598,184.420219634602,-284.49606395579406,0.04859647154808045,466.0167275352046,-78.29402106634936,-512.260243579972,0.0415111780166626,3210.996680791395,843.7471045332338,3.116680791394636,1.9330225893180042,,,,,3204.07,228.84255647329502,5.440169496735635,179.75,3203.2066807913952,440.6189830195862,7.27,179.77,3203.09,468.4923022281916,7.259957625816091,179.77,3201.54,687.3690253937701,6.963361582789272,179.46,3197.18,795.9823446023755,6.966638417210728,179.64,3197.04,771.0955366884291,7.976638417210728,179.64,3187.330720361126,882.02,5.229576258160914,89.71,2994.7809746062303,881.3566807913946,6.956638417210728,89.71,3204.38,517.0488558970345,8.06344633115709,179.46,2852.434463311571,880.3366807913948,7.963361582789272,89.69,2670.104463311571,879.36,7.98,89.69,3202.0866807913953,946.3088135228503,8.343361582789273,179.45,2654.479745754897,796.7611017287816,7.98,346.68,3205.99,783.0976553976245,6.896935036498087,359.99,,,,,,,,,,,,,,,,,,,,,3a,20,1568814665
17069,17069,512.7,1568815227.6941178,512.7,-98.10696940300195,3.6162003526599817,579.4764381058861,92.31930794053056,592.9556011628149,0.9927264451980592,577.1278076932465,115.64430172490913,627.7726866172848,0.9921872615814208,607.0396456407398,66.12688012251573,637.8198534032274,0.9917542934417723,576.1678314069286,138.71571278832542,657.2293933489259,0.4536221921443939,600.605715258453,18.77606616258123,656.7125989325323,0.8150153160095215,467.33185114822334,185.05849375479386,523.444822222119,0.9105584621429444,519.0815756004115,-18.21553689029553,525.0398669916353,0.4325677752494812,593.7409293621872,247.5357181058912,384.3653904043475,0.9620744585990906,518.1848203766357,-87.25502711092449,333.0194751273446,0.086829274892807,779.4258585052257,288.85489863863666,282.62991176989874,0.21587973833084104,749.7716403923143,-155.0003077304704,280.4957626819463,0.05377069115638733,419.7490497891902,138.68100711613008,224.406805739655,0.4891117215156555,366.7767156525869,-32.44103449655004,139.3326446924572,0.207000732421875,619.703547830028,114.62092914220464,74.46739398056016,0.8480546474456787,486.98876814455764,-43.967014025379065,-101.7716813166238,0.7014000415802002,512.9275613528358,167.05500502578147,-273.00295905604617,0.15671882033348086,478.72162586698647,-89.85587058325375,-515.4479541202728,0.02296918630599976,3211.0,843.85,3.12,1.86,,,,,3204.07,228.66,5.48,179.75,3203.21,440.38,7.27,179.77,3203.09,468.25,7.25,179.77,3201.54,687.14,6.97,179.46,3197.18,795.75,6.96,179.64,3197.04,770.83,7.97,179.64,3187.5,882.02,5.13,89.71,2995.01,881.36,6.95,89.71,3204.38,516.78,8.09,179.46,2852.7,880.34,7.97,89.69,2670.37,879.36,7.98,89.69,3202.09,946.03,8.35,179.45,2654.42,797.02,7.98,346.68,3205.99,783.33,6.96,359.99,,,,,,,,,,,,,,,,,,,,,3a,20,1568814665
17070,17070,512.7333814223649,1568815227.7278247,512.7333814223649,-97.97562460507923,,584.3192648098598,88.34367481344667,594.2839559818821,0.9931883811950684,584.5074597467129,114.43709236108973,632.3285883539247,0.9928070306777954,607.3201683626136,64.03685288927818,637.0283745634961,0.9923335313796996,575.7625133768119,138.19054534475094,656.4309897087447,0.4446718096733093,595.6341388803397,14.845324570223415,652.6140077268587,0.7752212285995483,470.69790874643127,183.84985670569836,525.2321719659966,0.90314519405365,516.1015415851319,-19.77494991841825,521.6434954258277,0.3603224456310272,595.5111762450049,252.50172712499653,395.84855470099365,0.5129073262214661,494.03267770898674,-85.72458366113439,313.20443465633895,0.05724939703941345,789.9833358442385,287.6248880399185,278.559770020379,0.6510353088378906,761.175618205532,-157.224075382108,282.5459274645847,0.08631086349487305,398.6453421170157,142.1192811206459,222.89043132660012,0.875874400138855,375.6923028274823,-33.569077945825505,145.14564812901557,0.2125883996486664,607.1203028322196,105.8512309022178,66.55326459872344,0.7985405921936035,458.75273723397635,-33.61080083161036,-82.897643315001,0.6419492959976196,527.2009753692123,171.60409519238584,-280.2116906810499,0.08888956904411316,443.7212310349597,-95.73145113288065,-531.3353582389625,0.020717710256576538,3211.0033381422368,843.9534824093312,3.12333814223649,1.789899013033712,,,,,3204.07,228.47306403475653,5.520057706837879,179.75,3203.21,440.1363156167362,7.2766762844729795,179.77,3203.0933381422365,468.0096537589727,7.25,179.77,3201.5433381422367,686.9063300434458,6.980014426709468,179.46,3197.183338142237,795.5196681856821,6.9633381422364895,179.64,3197.0433381422367,770.562948621081,7.95998557329053,179.64,3187.676921538534,882.02,5.183410275783839,89.71,2995.2436699565546,881.36,6.96335256894596,89.71,3204.3833381422364,516.5096104788443,8.10001442670947,179.46,2852.967051378919,880.34,7.97333814223649,89.69,2670.6370513789193,879.3633381422363,7.98667628447298,89.69,3202.09,945.7495960521347,8.370028853418939,179.45,2654.359913439743,797.2770369522098,7.96664743105404,346.68,3205.99,783.5569936720813,6.9032515819796725,359.99,,,,,,,,,,,,,,,,,,,,,3a,20,1568814665
17071,17071,512.7665416037023,1568815227.7613082,512.7665416037023,-97.67002091870077,5.163203747253643,574.3590916944943,98.4778690418242,585.9153387657468,0.9817315340042114,574.3279702476302,115.31872717115485,626.6907901350335,0.992556929588318,610.7837012264972,66.29669076232896,638.5033950566615,0.9936696290969848,574.157364875411,137.02729689483573,655.164860862031,0.4490661919116974,595.4383285336215,15.497344611539305,650.8725386567628,0.8713909387588501,461.28390620856345,184.87838971559572,524.7298207710824,0.8865673542022705,518.8809219446475,-21.61433155313958,520.7312867431358,0.3222667872905731,578.2625423181432,245.56940592318543,395.8688128530421,0.13498353958129886,579.5345822291692,-92.9349455750475,363.0829818627328,0.4922193884849548,779.6723732833459,297.12883150300615,274.18159671211896,0.38532328605651855,774.2293983323384,-163.75226134952905,272.5337229600575,0.2703694701194763,409.95156515477163,129.95161951826165,226.0399967818105,0.28595083951950073,377.2780479136261,-33.8497179239201,141.2320757428503,0.2675420939922333,597.0107051318123,119.17820950685137,83.04354545562109,0.03296419978141785,472.0304521408554,-42.33403272417228,-101.65467586009234,0.6425364017486572,541.0040277658886,173.2606007683332,-281.783987917163,0.027912288904190063,505.1763400722212,-86.23681005488966,-471.672646558586,0.0148029625415802,3211.0066541603705,844.0562789714772,3.1266541603702325,1.7202626322251218,,,,,3204.07,228.28736701926698,5.559849924442787,179.75,3203.21,439.8942462929729,7.283308320740463,179.77,3203.0966541603707,467.7709004533432,7.25,179.77,3201.5466541603705,686.6742087740838,6.989962481110696,179.46,3197.1866541603704,795.2908629344539,6.966654160370232,179.64,3197.0466541603705,770.2976671703814,7.950037518889303,179.64,3187.852670499623,882.02,5.236466565923717,89.71,2995.475791225917,881.36,6.97661664148093,89.71,3204.3866541603697,516.2410130100112,8.109962481110697,179.46,2853.2323328296184,880.34,7.976654160370232,89.69,2670.9023328296184,879.3666541603702,7.993308320740465,89.69,3202.09,945.4710505289003,8.389924962221393,179.45,2654.3002251133357,797.5323703485077,7.953383358519071,346.68,3205.99,783.7824829051758,6.846879273706051,359.99,,,,,,,,,,,,,,,,,,,,,3a,20,1568814665
17072,17072,512.8,1568815227.7950928,512.8,-100.75159861316074,,579.6106661658173,92.01893785162062,592.1465435470412,0.9931793212890624,576.7353562865893,114.10087239181804,628.5791060927021,0.9918401837348938,602.2133915402702,64.14204483199357,634.147716627906,0.9923229217529296,570.9604595821803,135.97615540101393,653.9289660696595,0.42817968130111694,595.0870318039233,13.260385559527593,651.2888822355038,0.8382702469825745,455.871735618518,183.8615138024749,521.421019919162,0.9061269760131836,525.2403525636263,-20.819282627718245,524.8966319860929,0.36716771125793457,590.1088389040668,255.43496478165187,399.40302619780675,0.3686121106147766,602.7123228844447,-94.63899456697165,377.2422828847458,0.5689297914505005,786.2693955234643,291.5695101711349,275.2937129294048,0.6282439827919006,785.3071560435083,-162.3328161136586,274.48914638626053,0.24755653738975525,414.2618289172735,122.95826883460371,208.47767633811847,0.21251365542411804,377.9349031958217,-23.37882208047394,139.8073107369909,0.0191037654876709,619.6587397076727,109.76994549223087,69.88419146991077,0.7143533825874329,172.77844106805267,-123.37379196558395,-325.82601786571263,0.013585299253463743,535.2966728258757,163.59941903227164,-294.3869539432777,0.03340208530426025,441.90747681206665,-90.86704522472336,-516.5871748690769,0.006305664777755736,3211.01,844.16,3.13,1.65,,,,,3204.07,228.1,5.6,179.75,3203.21,439.65,7.29,179.77,3203.1,467.53,7.25,179.77,3201.55,686.44,7.0,179.46,3197.19,795.06,6.97,179.64,3197.05,770.03,7.94,179.64,3188.03,882.02,5.29,89.71,2995.71,881.36,6.99,89.71,3204.39,515.97,8.12,179.46,2853.5,880.34,7.98,89.69,2671.17,879.37,8.0,89.69,3202.09,945.19,8.41,179.45,2654.24,797.79,7.94,346.68,3205.99,784.01,6.79,359.99,,,,,,,,,,,,,,,,,,,,,3a,20,1568814665
17073,17073,512.8335298867225,1568815227.8287554,512.8335298867225,-100.81439072768605,,580.7647092907572,85.26764870046894,590.9117161329167,0.9941788911819458,581.6393445004137,108.26211221901012,629.6827023806583,0.9938710927963256,603.4605438721549,60.81094228503485,634.470690375213,0.9920416474342346,575.3474768624658,134.36078368933016,657.4495771130512,0.4635899662971497,595.30045796321,11.450529595335883,650.8381946277074,0.7899064421653748,462.82263248342855,161.70200788491837,527.751956228832,0.8766376972198486,528.9071649852508,-12.88254187783478,539.5698889833193,0.5157086849212646,589.1222354955813,250.05558641234512,387.2450314002603,0.9720115661621094,578.7977753484668,-88.48944297444098,379.3437654228814,0.468976080417633,783.0363752178238,291.1108067482698,271.14166188210237,0.5460116267204285,777.7139246301907,-157.63633374714308,280.4540171273948,0.07757097482681274,401.45972605279775,130.88932101653342,205.4375767902393,0.5755771398544312,387.1763057198645,-15.70289500010314,145.64979261769483,0.015318065881729124,616.6925188212471,120.78545258986776,64.84259641384841,0.03518363833427428,296.48352553815766,-125.97211266661336,-240.4985026425213,0.023300707340240482,533.733392251037,167.4319020911646,-301.7412965481327,0.022761702537536614,530.4728583637645,-82.89292797277766,-446.01285609465896,0.004830479621887207,3211.01,844.2672956375122,3.13,1.5762342492103183,,,,,3204.0733529886725,227.90887964568125,5.6402358640670975,179.75,3203.21,439.40187883825286,7.300058966016775,179.77,3203.1,467.2852318269252,7.2567059773445175,179.77,3201.55,686.2052907929419,7.0,179.46,3197.19,794.8252907929419,6.980058966016776,179.64,3197.05,769.7651138948917,7.9534119546890345,179.64,3188.211061388302,882.02,5.343647818756132,89.71,2995.944709207058,881.3633529886722,6.983294022655484,89.71,3204.3933529886717,515.7017609062193,8.093176090621933,179.46,2853.7648861051084,880.3433529886722,7.976647011327742,89.69,2671.4348861051085,879.37,7.97988206796645,89.69,3202.0933529886725,944.9083489515303,8.416705977344519,179.45,2654.199764135933,798.0146502410413,7.943352988672259,347.17288933482195,3205.99,784.2413562183858,6.843647818756133,359.99,,,,,,,,,,,,,,,,,,,,,3a,20,1568814665
17074,17074,512.8669077869339,1568815227.8622653,512.8669077869339,-101.39716701542886,,578.837995023976,87.65135271807955,586.6683523850343,0.9736793637275696,580.7116178265502,107.14773289159426,632.0944714321462,0.9930166006088256,614.3130732762861,59.6385506168258,641.1794023289266,0.9929314255714417,578.1469068568347,132.24061959408692,658.5175384641852,0.4727986454963684,595.6171733061834,10.6670991775647,650.2242846582997,0.7765113115310669,467.4835441175421,177.59217097233363,530.9201508644927,0.9078439474105836,521.0992990418765,-20.245788369295177,529.5446746830017,0.38975220918655396,577.5926993856922,246.3958207395581,395.41902626473967,0.10290691256523132,593.4929484059461,-93.3946609602059,397.0449270450444,0.9185245037078856,783.4254858802699,297.8664179840996,274.01904476637503,0.322284996509552,747.0259692453502,-147.2630707935662,286.56184720673275,0.03533780574798584,383.98343377321055,145.7137518151023,207.15568502092805,0.8409548997879028,391.0212180691821,-29.54364530787953,142.72032750438552,0.3810049891471863,608.0943600778891,121.73659834885193,53.95716418730843,0.6263346672058105,445.3126629879084,-78.30931142035129,-128.7874971963515,0.25458282232284546,541.6367355514374,161.67696176283408,-330.8700171269411,0.013777971267700195,620.5609596017719,-83.87033233090634,-357.9019930437288,0.0035583376884460454,3211.01,844.3741049181887,3.13,1.5028028687453676,,,,,3204.0766907786933,227.71862561447662,5.680289344320707,179.75,3203.21,439.154882376689,7.310072336080178,179.77,3203.1,467.04157315538237,7.2633815573867855,179.77,3201.55,685.9716454914626,7.0,179.46,3197.19,794.5916454914626,6.990072336080178,179.64,3197.05,769.5014284832221,7.9667631147735705,179.64,3188.3913020494433,882.02,5.397052459094279,89.71,2996.178354508537,881.3666907786934,6.976618442613214,89.71,3204.396690778693,515.4347377045286,8.06647377045286,179.46,2854.028571516778,880.3466907786934,7.973309221306608,89.69,2671.698571516778,879.37,7.959855327839646,89.69,3202.0966907786933,944.6279745897552,8.423381557386787,179.45,2654.159710655679,798.2382821724573,7.946690778693393,347.6635444679286,3205.99,784.4716637298441,6.897052459094279,359.99,,,,,,,,,,,,,,,,,,,,,3a,20,1568814665
