,Unnamed: 0,Unnamed: 0.1,time,sim_time,helmet_tracker_yaw,x_0,y_0,z_0,score_0,x_1,y_1,z_1,score_1,x_2,y_2,z_2,score_2,x_3,y_3,z_3,score_3,x_4,y_4,z_4,score_4,x_5,y_5,z_5,score_5,x_6,y_6,z_6,score_6,x_7,y_7,z_7,score_7,x_8,y_8,z_8,score_8,x_9,y_9,z_9,score_9,x_10,y_10,z_10,score_10,x_11,y_11,z_11,score_11,x_12,y_12,z_12,score_12,x_13,y_13,z_13,score_13,x_14,y_14,z_14,score_14,x_15,y_15,z_15,score_15,x_16,y_16,z_16,score_16,TESIS_0_x,TESIS_0_y,TESIS_0_speed,TESIS_0_angle,H_in-C_out.15_x,H_in-C_out.15_y,H_in-C_out.15_speed,H_in-C_out.15_angle,H_in-C_out.16_x,H_in-C_out.16_y,H_in-C_out.16_speed,H_in-C_out.16_angle,H_in-C_out.17_x,H_in-C_out.17_y,H_in-C_out.17_speed,H_in-C_out.17_angle,E_in-C_out.2_x,E_in-C_out.2_y,E_in-C_out.2_speed,E_in-C_out.2_angle,E_in-C_out.3_x,E_in-C_out.3_y,E_in-C_out.3_speed,E_in-C_out.3_angle,E_in-C_out.4_x,E_in-C_out.4_y,E_in-C_out.4_speed,E_in-C_out.4_angle,E_in-C_out.5_x,E_in-C_out.5_y,E_in-C_out.5_speed,E_in-C_out.5_angle,E_in-C_out.6_x,E_in-C_out.6_y,E_in-C_out.6_speed,E_in-C_out.6_angle,H_in-C_out.18_x,H_in-C_out.18_y,H_in-C_out.18_speed,H_in-C_out.18_angle,E_in-C_out.7_x,E_in-C_out.7_y,E_in-C_out.7_speed,E_in-C_out.7_angle,H_in-C_out.19_x,H_in-C_out.19_y,H_in-C_out.19_speed,H_in-C_out.19_angle,H_in-C_out.20_x,H_in-C_out.20_y,H_in-C_out.20_speed,H_in-C_out.20_angle,H_in-C_out.21_x,H_in-C_out.21_y,H_in-C_out.21_speed,H_in-C_out.21_angle,H_in-C_out.22_x,H_in-C_out.22_y,H_in-C_out.22_speed,H_in-C_out.22_angle,H_in-C_out.23_x,H_in-C_out.23_y,H_in-C_out.23_speed,H_in-C_out.23_angle,H_in-C_out.24_x,H_in-C_out.24_y,H_in-C_out.24_speed,H_in-C_out.24_angle,E_in-C_out.8_x,E_in-C_out.8_y,E_in-C_out.8_speed,E_in-C_out.8_angle,conflict_3a_x,conflict_3a_y,conflict_3a_speed,conflict_3a_angle,H_in-C_out.25_x,H_in-C_out.25_y,H_in-C_out.25_speed,H_in-C_out.25_angle,H_in-C_out.26_x,H_in-C_out.26_y,H_in-C_out.26_speed,H_in-C_out.26_angle,H_in-C_out.27_x,H_in-C_out.27_y,H_in-C_out.27_speed,H_in-C_out.27_angle,E_in-C_out.9_x,E_in-C_out.9_y,E_in-C_out.9_speed,E_in-C_out.9_angle,E_in-C_out.10_x,E_in-C_out.10_y,E_in-C_out.10_speed,E_in-C_out.10_angle,E_in-C_out.11_x,E_in-C_out.11_y,E_in-C_out.11_speed,E_in-C_out.11_angle,H_in-C_out.28_x,H_in-C_out.28_y,H_in-C_out.28_speed,H_in-C_out.28_angle,H_in-K_out.0_x,H_in-K_out.0_y,H_in-K_out.0_speed,H_in-K_out.0_angle,Q_in-J_out.0_x,Q_in-J_out.0_y,Q_in-J_out.0_speed,Q_in-J_out.0_angle,scenario,participant_id,source_file
17319,17319,527.0,1568729566.899411,527.0,-93.43653525909565,622.0419828510072,45.167446367064606,612.0586495678908,0.996854305267334,622.9646788233159,73.14013843824608,654.9805891453605,0.9961110353469848,642.8125597916821,13.649135301003206,658.0175221053738,0.9905557632446288,582.7157714092724,105.47036532468195,652.6301190738255,0.7270642518997192,588.833123417324,-37.35371764855827,642.2248458167485,0.7468708157539368,529.6092887006021,139.98641147423555,519.1224966272464,0.6087232828140259,520.0844552206408,-62.084148350220396,530.3827699327908,0.9611310958862304,629.4701044275467,226.9256813774401,341.48427456503316,0.779852032661438,636.9503436924279,-146.05868357226169,320.34055670345583,0.9689415097236632,780.2046484628295,280.09671558284214,214.15598979461294,0.911046028137207,791.972393933721,-173.20954884081652,185.18683584835026,0.9147639274597168,425.76731980968316,147.41695297985154,235.58362233877548,0.08711627125740051,474.0851445417175,-36.080018976612266,175.9849073251827,0.05705976486206055,533.6812791780294,148.06169289263715,-114.91473507380812,0.2983797788619995,677.8035196367283,-79.14566587313156,59.886124403325006,0.6143363118171692,422.0291444619063,164.55640263081796,-625.2626223581033,0.002213507890701294,524.0674494202265,-120.10392851559645,-416.04164117560936,0.010470539331436155,3210.03,860.97,2.94,358.38,,,,,3203.31,488.26,6.76,179.77,3203.36,477.12,6.98,179.77,,,,,3206.92,117.84,7.0,179.26,3206.73,132.56,7.09,179.26,3206.55,146.7,7.02,179.26,3205.17,335.75,7.54,179.77,3156.95,882.17,6.99,89.71,3205.12,350.25,7.45,179.77,3159.02,883.48,7.98,89.71,2904.37,880.91,6.96,89.71,2937.72,880.77,7.97,89.71,2827.97,880.2,7.96,89.69,2854.15,880.34,9.95,89.69,2711.47,879.58,7.99,89.69,3202.39,914.77,8.27,179.45,3205.85,844.27,3.36,359.99,2649.22,844.48,7.95,353.93,2672.61,731.27,7.99,337.35,2675.45,722.37,7.83,337.35,3200.81,1079.75,8.65,179.45,3200.55,1107.13,10.12,179.45,3200.22,1141.34,8.72,179.45,,,,,,,,,,,,,3a,16,1568728996
17320,17320,527.0326707562916,1568729566.931752,527.0326707562916,-91.15271031659805,622.4541670299749,43.327709406871016,611.6394119352424,0.9953435659408568,622.2796418674542,70.5961748479547,654.1127329195439,0.9949580430984496,636.2594096387668,9.83628794877993,655.3572201292695,0.9900643825531006,591.5108261721365,103.69871730065864,657.8180909761259,0.7011637687683105,578.0387271749316,-40.92449703448996,637.700755444746,0.6980319619178772,523.9159354620597,132.51319094107993,535.4873905523882,0.936496376991272,521.5500583584674,-62.53495033770929,527.268604354168,0.8096979856491089,632.5535862497533,226.0396976609601,347.99887101850237,0.15982875227928162,638.1292521917512,-148.15380390427782,323.22115242805864,0.9713224172592164,783.0907328067178,280.0794267878735,217.8615492199349,0.9263046979904176,808.9316885828316,-169.6133795605147,196.9376223987917,0.912114143371582,427.4796983182303,152.4873954097044,217.1152378581728,0.17086121439933774,474.6411125075744,-36.63034628905198,177.10580694948848,0.06491228938102722,538.2081341049303,147.24919662785234,-108.46476574470907,0.2773016393184662,688.8069508735068,-75.8484548133864,73.09406684390787,0.7018249034881592,424.68698660162636,168.81090864947916,-623.3725912306145,0.004560559988021851,542.0009769869384,-119.85564319452057,-363.891794220184,0.00961223244667053,3210.023465848742,861.0647451932457,2.933465848741677,358.31465848741675,,,,,3203.3132670756295,488.037838857217,6.773068302516647,179.77,3203.36,476.89457178158784,6.973465848741678,179.77,,,,,3206.923267075629,117.61130470595872,6.996732924370838,179.26,3206.733267075629,132.3280376303295,7.070397546225031,179.26,3206.5532670756293,146.46803763032952,7.052670756291615,179.26,3205.173267075629,335.50170225218375,7.543267075629162,179.77,3157.178695294041,882.17,6.983465848741678,89.71,3205.12,350.00170225218375,7.495739058808263,179.77,3159.2813660503334,883.48,7.973465848741678,89.71,2904.598695294041,880.91,6.966534151258322,89.71,2937.9813660503332,880.7732670756293,7.9732670756291615,89.71,2828.228098974704,880.2032670756292,7.96,89.69,2854.473440487287,880.3432670756292,9.966335378145807,89.69,2711.731366050333,879.5832670756292,7.980198773112517,89.69,3202.39,914.5020997984088,8.256931697483354,179.45,3205.85,844.3712793445039,3.284857260529285,359.99,2649.193863394967,844.741366050333,7.956534151258322,353.93,2672.5087206554967,731.5117635965579,7.99,337.35,2675.351987731125,722.6052294452996,7.823465848741678,337.35,3200.8132670756295,1079.465764420263,8.656534151258324,179.45,3200.55,1106.8000253614548,10.113465848741676,179.45,3200.2232670756293,1141.0557644202631,8.713465848741677,179.45,,,,,,,,,,,,,3a,16,1568728996
17321,17321,527.0668388740767,1568729566.9655752,527.0668388740767,-97.92180624379546,626.6124004182475,43.3568704994361,613.8435818831671,0.9950066804885864,633.456063728289,69.17271048147494,658.8491201909162,0.9947854280471802,643.2558260668673,9.439417047086362,657.0516235016291,0.9918951988220216,591.4404547995063,102.23834940174491,658.3971528600563,0.7713454961776733,580.5618825413203,-44.69521389553256,637.0739152603802,0.7347779273986816,514.9955388513612,130.0769478629841,533.2622814399624,0.940932273864746,522.2507791386048,-62.67439511784721,525.798126665194,0.7952751517295837,625.1665189851738,219.68335056414918,349.847309038514,0.9551134705543518,635.5920308072133,-148.86611142710026,323.521346117518,0.9705542325973512,786.8276250909207,279.8481209191965,219.3556828327621,0.9253525733947754,798.2368752027191,-173.0230174978067,194.3386602467242,0.9165908694267272,416.3535859751246,154.35805209070028,199.41575003173665,0.4806894361972809,469.3109426695687,-39.419264733876254,173.41862253384627,0.07045888900756836,533.583132877121,147.19070471543998,-114.09566274109415,0.25079554319381714,685.6049862342062,-74.15505827713392,65.54093636286308,0.679093599319458,425.1800152475465,169.62169391456018,-620.9929292809661,0.010155409574508669,550.0512193224248,-120.86498900750244,-339.7665034470232,0.0121859610080719,3210.016632225185,861.1638327348222,2.9266322251846697,358.2463222518467,,,,,3203.3166838874076,487.8054956562788,6.786735549630659,179.77,3203.36,476.65881176887115,6.96663222518467,179.77,,,,,3206.9266838874078,117.37212788146343,6.993316112592335,179.26,3206.7366838874077,132.08544399405577,7.04989667555401,179.26,3206.556683887408,146.22544399405578,7.08683887407665,179.26,3205.1766838874078,335.24202455701754,7.546683887407665,179.77,3157.417872118537,882.17,6.9766322251846695,89.71,3205.12,349.74202455701754,7.5435744237073115,179.77,3159.554710992613,883.48,7.96663222518467,89.71,2904.837872118537,880.91,6.973367774815331,89.71,2938.254710992613,880.7766838874077,7.976683887407665,89.71,2828.498027105205,880.2066838874077,7.96,89.69,2854.8117048533586,880.3466838874077,9.983419437038323,89.69,2712.004710992613,879.5866838874077,7.969948337777005,89.69,3202.39,914.2219212325716,8.24326445036934,179.45,3205.85,844.4772005096378,3.206270589623703,359.99,2649.166528900739,845.0147109926132,7.963367774815331,353.93,2672.4027994903627,731.7646076681673,7.99,337.35,2675.2494833777696,722.8512398933519,7.816632225184669,337.35,3200.8166838874076,1079.1685017955333,8.663367774815331,179.45,3200.55,1106.4549273718258,10.106632225184669,179.45,3200.226683887407,1140.7585017955332,8.70663222518467,179.45,,,,,,,,,,,,,3a,16,1568728996
17322,17322,527.1,1568729566.9984016,527.1,-88.87353848788675,622.1382730923024,37.80234675497343,608.6052184995663,0.9947665929794312,631.8981923762296,62.59338246573576,658.3494935797772,0.9945244789123536,635.9561759305075,6.181399001702558,655.9469295745738,0.9908264875411988,570.6238399252479,104.38274960993078,644.4395841780653,0.5906725525856018,588.7668181647194,-45.5164370325621,641.3994008975833,0.6828937530517578,523.7894260619447,126.72614571402649,534.6438400043646,0.9765061140060424,520.0698421829919,-69.09557414066948,520.3648563345014,0.7929177284240723,635.4623358639914,217.0428993736151,353.9111089200918,0.9513437747955322,643.6750684525632,-146.7281346852956,327.7183386726632,0.9618794322013856,787.1925365662582,279.12337414459574,219.41548194557706,0.9076329469680786,795.1468435306183,-176.28209407388653,194.24890229247384,0.9114432334899902,406.302527694482,153.3990299335769,192.9803365967762,0.17054063081741333,471.8505427476401,-39.66820697667953,177.42724728674858,0.05778467655181885,542.173519060006,147.6220197357683,-106.66017343672758,0.3317146897315979,671.1446996352706,-74.37001288043696,51.8335529822572,0.6734392642974854,425.9769651402137,168.7538769806546,-621.1197644572866,0.005011916160583496,551.8943341733607,-122.22983410602319,-333.82289801473394,0.011967509984970093,3210.01,861.26,2.92,358.18,,,,,3203.32,487.58,6.8,179.77,3203.36,476.43,6.96,179.77,,,,,3206.93,117.14,6.99,179.26,3206.74,131.85,7.03,179.26,3206.56,145.99,7.12,179.26,3205.18,334.99,7.55,179.77,3157.65,882.17,6.97,89.71,3205.12,349.49,7.59,179.77,3159.82,883.48,7.96,89.71,2905.07,880.91,6.98,89.71,2938.52,880.78,7.98,89.71,2828.76,880.21,7.96,89.69,2855.14,880.35,10.0,89.69,2712.27,879.59,7.96,89.69,3202.39,913.95,8.23,179.45,3205.85,844.58,3.13,359.99,2649.14,845.28,7.97,353.93,2672.3,732.01,7.99,337.35,2675.15,723.09,7.81,337.35,3200.82,1078.88,8.67,179.45,3200.55,1106.12,10.1,179.45,3200.23,1140.47,8.7,179.45,,,,,,,,,,,,,3a,16,1568728996
17323,17323,527.1333476258876,1568729567.0317786,527.1333476258876,-98.14167491599228,615.9555700072661,35.381403973366524,607.5549125062918,0.9953004121780396,640.0270193581063,59.307820910980226,663.9074604993917,0.9943280220031738,639.8253132609874,4.544005215223455,659.8110836836115,0.9895232915878296,588.6562997512084,98.00832276979428,655.3073534719723,0.6041833758354187,590.8704997102036,-48.40744510831835,644.1476202848639,0.5249274373054504,523.6433608627624,123.83141987160069,536.2892346937178,0.9752428531646729,519.5762853036493,-70.50795223591659,519.9500217073864,0.8134766817092896,634.0216835624848,214.7295382250856,353.5963546872465,0.9541146755218506,643.1748908210249,-147.4422857356989,330.3428952207256,0.9695383310317992,786.2331964879107,278.9902360822279,221.49642893455726,0.9176883697509766,783.235492299225,-179.27076162371426,184.69260662096286,0.92935448884964,403.39962623024,153.4238868638264,186.5370319736596,0.4208279550075531,459.1068673150583,-41.214263691695315,166.80349900641178,0.09167462587356567,534.5157501262877,149.39487560804838,-112.82630115510092,0.2825568914413452,694.7565138038251,-72.11038119315366,64.78532736941153,0.6539472341537476,429.3914269774374,168.4647414725211,-616.2320084591621,0.007414937019348144,528.6830179319742,-123.46689012730528,-395.5805121635727,0.011136084794998169,3210.0066652374107,861.356708115074,2.9166652374112423,358.1133047482248,,,,,3203.32,487.35323614396447,6.7933304748224845,179.77,3203.36,476.1965666187869,6.970004287766273,179.77,,,,,3206.9333347625893,116.90323185619819,7.0233476258875775,179.26,3206.7433347625893,131.61656661878695,7.03,179.26,3206.563334762589,145.75656661878696,7.086652374112421,179.26,3205.18,334.7432275684319,7.523321899289937,179.77,3157.883433381213,882.17,6.973334762588757,89.71,3205.12,349.2365580432545,7.5799957122337265,179.77,3160.086781007101,883.4833347625888,7.970004287766273,89.71,2905.3000986186244,880.91,6.976665237411242,89.71,2938.7867810071007,880.78,7.98,89.71,2829.026781007101,880.21,7.956665237411243,89.69,2855.4734762588755,880.3533347625888,9.976656661878692,89.69,2712.536781007101,879.59,7.966669525177517,89.69,3202.393334762589,913.6732147051332,8.243339050355031,179.45,3205.85,844.6933819280177,3.2133690647189463,359.99,2649.11332189929,845.5434462445119,7.963330474822484,353.93,2672.196622359749,732.256772431568,7.993334762588757,337.35,2675.049957122337,723.3301029063907,7.823339050355031,337.35,3200.82,1078.589875654778,8.680004287766273,179.45,3200.553334762589,1105.7831889785357,10.089995712233726,179.45,3200.23,1140.1765408921892,8.723343338121305,179.45,,,,,,,,,,,,,3a,16,1568728996
17324,17324,527.1667464667614,1568729567.0652068,527.1667464667614,-93.73472645149418,621.3957891677434,33.39326409842758,612.6959949645516,0.9966673851013184,639.5731964121362,56.72805782697088,666.2315460443617,0.993864893913269,644.4364464275649,3.5196731095749367,663.9461461924034,0.9908799529075624,586.6790608704794,94.08883814698922,657.3647296493315,0.5743705034255981,588.3407986887802,-50.44203050527646,644.1006881931519,0.5813331007957458,517.3688786867543,126.81386000286273,539.0162263106347,0.9166113138198853,520.0739465224665,-69.52818120066722,529.4136193201366,0.961828351020813,623.1734755857586,215.21722767187043,349.2260213964423,0.962311863899231,635.4851535275362,-151.40410634220046,325.1338649072127,0.9543265104293824,780.1008374351404,263.209898630887,215.65580688807202,0.8685439825057983,804.5872677815602,-175.06567755993825,203.75104885029847,0.8973145484924316,410.9977903814191,151.27822200306412,188.51460096849368,0.4402097463607788,446.16622662807885,-44.14540280768037,161.33390017737733,0.06323555111885071,532.6389658114988,150.11734514135568,-117.02132969719707,0.3735398054122925,672.5897903265297,-74.72690804372867,53.20693138448081,0.6424029469490051,430.8780522098883,169.18757662879122,-613.8521055409836,0.0031501352787017822,537.2812866436961,-124.77894101355784,-366.7548578837901,0.010282665491104126,3210.003325353324,861.4535647536084,2.91332535332385,358.04650706647703,,,,,3203.32,487.1261240260218,6.7866507066477,179.77,3203.36,475.9627747326695,6.980023940028451,179.77,,,,,3206.9366746466762,116.66610008599336,7.0567464667615,179.26,3206.746674646676,131.3827747326695,7.03,179.26,3206.566674646677,145.52277473266952,7.0532535332385,179.26,3205.18,334.4960761459649,7.4966028265908005,179.77,3158.1172252673305,882.17,6.976674646676151,89.71,3205.12,348.9827268526126,7.569976059971549,179.77,3160.353971734092,883.4866746466762,7.980023940028451,89.71,2905.530550620654,880.91,6.973325353323849,89.71,2939.0539717340916,880.78,7.98,89.71,2829.293971734092,880.21,7.95332535332385,89.69,2855.8074646676146,880.3566746466762,9.95327747326695,89.69,2712.803971734092,879.59,7.9733492933523005,89.69,3202.3966746466767,913.3960043258796,8.2566985867046,179.45,3205.85,844.8069379869889,3.2968661669037496,359.99,2649.086602826591,845.8072970874159,7.9566507066477,353.93,2672.0930859530395,732.5039238540352,7.9966746466761505,337.35,2674.949760599716,723.5705745606826,7.8366985867046,337.35,3200.82,1078.299305739175,8.69002394002845,179.45,3200.556674646676,1105.4458606857088,10.079976059971552,179.45,3200.23,1139.8826310924987,8.74672252673305,179.45,,,,,,,,,,,,,3a,16,1568728996
17325,17325,527.2,1568729567.0984895,527.2,-89.10816442574725,614.2447558439573,34.89978705376202,611.2707196678033,0.996566653251648,640.6107336833662,55.57548467600543,668.477495595765,0.9919936060905457,647.5114193065319,3.7008190977933904,667.0746752276872,0.9910017251968384,589.8238430598984,90.11781428122995,659.0743180512741,0.5456578135490417,602.2378693434334,-50.83345439556749,649.254175434487,0.610277533531189,520.6112658082493,126.1879548466227,541.7676154056335,0.917732834815979,520.2720065971803,-70.36662366334731,529.7833578941676,0.9674995541572572,622.6638200240012,213.6775833744199,348.2503504338082,0.9569860696792604,646.5404214003985,-149.69355756149102,332.52057729530014,0.9623810648918152,789.7070738214136,256.6756127683749,222.3253855498884,0.8780603408813477,776.3656886685338,-180.76505912346317,183.47729287587532,0.9043657183647156,400.9552305296063,149.8107733897724,180.61833093353584,0.4891058206558228,452.8909712303994,-44.911762861219216,166.16706031968945,0.08414095640182495,565.1576872969471,148.42973826409113,-91.68102319943337,0.3031710982322693,673.0732713339711,-72.86642906130564,51.532302885941455,0.6807262897491455,423.47296921531984,168.7067537364302,-618.4338852288278,0.0029012858867645264,549.4217563044272,-122.09672738221943,-344.2603251455232,0.011238783597946169,3210.0,861.55,2.91,357.98,,,,,3203.32,486.9,6.78,179.77,3203.36,475.73,6.99,179.77,,,,,3206.94,116.43,7.09,179.26,3206.75,131.15,7.03,179.26,3206.57,145.29,7.02,179.26,3205.18,334.25,7.47,179.77,3158.35,882.17,6.98,89.71,3205.12,348.73,7.56,179.77,3160.62,883.49,7.99,89.71,2905.76,880.91,6.97,89.71,2939.32,880.78,7.98,89.71,2829.56,880.21,7.95,89.69,2856.14,880.36,9.93,89.69,2713.07,879.59,7.98,89.69,3202.4,913.12,8.27,179.45,3205.85,844.92,3.38,359.99,2649.06,846.07,7.95,353.93,2671.99,732.75,8.0,337.35,2674.85,723.81,7.85,337.35,3200.82,1078.01,8.7,179.45,3200.56,1105.11,10.07,179.45,3200.23,1139.59,8.77,179.45,,,,,,,,,,,,,3a,16,1568728996
17326,17326,527.2335843746429,1568729567.1321182,527.2335843746429,-84.31450358258947,620.092567824565,24.56479665628768,615.3351215650264,0.9969912767410278,634.7300299752957,51.967489347576816,668.088506944536,0.9728025197982788,641.2235904654167,-2.0765450884534533,663.4425111169214,0.9862128496170044,590.6715702093085,85.38777108037087,659.4160958191447,0.6871598362922668,597.6429172033402,-52.44398518701242,647.2395525422669,0.5949636101722717,524.6517164638972,126.67747536825769,534.1722594666741,0.7765173912048341,520.6522016894863,-72.29040026547105,529.0280912672439,0.9666444063186646,627.6231306766007,211.99940857939296,353.8043333159258,0.9659621715545654,643.7310783288103,-152.84054326753642,329.97920335273534,0.9497178792953492,786.8158624786067,254.0325857341545,220.8502652239016,0.9030156135559082,796.5990335627522,-178.83568958969158,199.75395955415055,0.8844730854034424,398.4945462678454,148.9673708538,177.9631052178265,0.5272108316421509,450.53997721010666,-46.95960836280586,163.03269225268508,0.10906782746315002,545.0464090682818,148.84174930673885,-103.35909805626396,0.31248438358306885,674.3011980033473,-72.00909352773425,58.14839251079242,0.6589865684509277,425.06905755375885,170.04397572180457,-619.6538770335127,0.013598084449768066,542.9623513602216,-125.67980714008469,-345.58955315763086,0.01184001564979553,3209.993283125071,861.6473946864643,2.906641562535714,357.91283125071436,,,,,3203.32,486.6749846898928,6.78,179.77,3203.3633584374647,475.4949093775,6.99,179.77,,,,,3206.943358437464,116.1949093775,7.076566250142857,179.26,3206.753358437464,130.9115509400357,7.060225937178572,179.26,3206.573358437465,145.0549093775,7.023358437464285,179.26,3205.18,333.9947587527143,7.496867499714288,179.77,3158.5850906225,882.1733584374643,6.983358437464286,89.71,3205.123358437464,348.4814756276428,7.519698750428568,179.77,3160.8853165596784,883.49,7.983283125071428,89.71,2905.995090622501,880.9133584374642,6.9733584374642845,89.71,2939.588674997143,880.7833584374642,7.983358437464286,89.71,2829.8253165596784,880.2133584374643,7.9567168749285715,89.69,2856.472485308964,880.36,9.933358437464284,89.69,2713.338674997143,879.5933584374643,7.983358437464286,89.69,3202.403358437464,912.8446081279283,8.256566250142857,179.45,3205.85,845.0241115613928,3.2826053135357096,359.99,2649.029774062821,846.3353165596786,7.95,353.93,2671.885888438607,732.9951659348927,7.989924687607143,337.35,2674.7492468760715,724.0518074974284,7.843283125071427,337.35,3200.823358437465,1077.7178159406074,8.710075312392856,179.45,3200.563358437464,1104.7741562535714,10.056566250142856,179.45,3200.233358437464,1139.294457503143,8.773358437464285,179.45,,,,,,,,,,,,,3a,16,1568728996
17327,17327,527.2695733646997,1568729567.1681547,527.2695733646997,-108.84743910284132,613.2132810748187,18.580212081427824,613.2542481229111,0.9965761303901672,634.8520992226347,48.71614417274849,666.9034169258159,0.9784587621688844,637.7260254752367,-5.9675103035838095,660.9781720806808,0.9812883734703064,591.3459210265705,84.42566677227224,658.4044620621327,0.7147262692451477,586.7193704599467,-53.748347634684755,642.9315807823813,0.5468590259552002,521.2349444432599,125.86747828369877,531.5766436231916,0.7764296531677246,520.7743550005207,-71.98125312762608,528.7806722049481,0.9625245928764344,631.8033918024598,208.92036187496512,356.95584870624197,0.96913743019104,637.3421416786477,-156.28013527014411,332.08651442062404,0.9242159724235536,772.2674900304863,255.2423467422276,224.1926881704455,0.2408917248249054,795.0154181328065,-178.82307605277515,198.93320974220558,0.8820304870605469,401.90176314956017,149.42697039375054,180.75719444594694,0.4675308465957642,454.93822081245776,-46.56184272965098,166.38876200918702,0.07084536552429199,531.7951693479654,148.54593510795894,-114.27873368008564,0.2726367115974426,689.8537913066801,-72.27967715971369,69.91125720064646,0.7300106883049011,428.5781029856474,166.9741750710777,-614.7137920363117,0.011669635772705078,548.4995992825113,-122.40936310078337,-336.0622731781064,0.014609217643737791,3209.9860853270598,861.751762757629,2.9030426635300413,357.8408532706008,,,,,3203.32,486.43385845651284,6.78,179.77,3203.3669573364696,475.2429864471029,6.99,179.77,,,,,3206.94695733647,115.94298644710292,7.062170654120165,179.26,3206.75695733647,130.65602911063294,7.092616028229628,179.26,3206.5769573364696,144.8029864471029,7.026957336469959,179.26,3205.18,333.7212424282832,7.525658691759667,179.77,3158.8370135528967,882.1769573364699,6.986957336469959,89.71,3205.12695733647,348.21515710122316,7.4765119623604965,179.77,3161.1696295811266,883.49,7.9760853270600816,89.71,2906.2470135528965,880.9169573364699,6.976957336469959,89.71,2939.8765869175973,880.7869573364699,7.986957336469959,89.71,2830.1096295811267,880.2169573364699,7.963914672939918,89.69,2856.8287763105263,880.36,9.936957336469957,89.69,2713.6265869175973,879.59695733647,7.986957336469959,89.69,3202.4069573364695,912.5494984094634,8.242170654120166,179.45,3205.85,845.1356774305686,3.1782372423712015,359.99,2648.9973839717704,846.6196295811267,7.95,353.93,2671.774322569431,733.257885562307,7.979127990590124,337.35,2674.641279905901,724.310928225837,7.836085327060082,337.35,3200.8269573364696,1077.4047117271136,8.720872009409876,179.45,3200.56695733647,1104.414266353004,10.042170654120165,179.45,3200.23695733647,1138.9777543906434,8.776957336469957,179.45,,,,,,,,,,,,,3a,16,1568728996
17328,17328,527.3,1568729567.1986215,527.3,-89.27770354764424,623.7560618501573,19.76010305727382,618.4962871927953,0.9964882731437684,626.6756132280875,49.58172346551665,664.5672258727923,0.9722975492477416,636.8923050330112,-5.287767563996015,662.0688698220024,0.9798975586891174,581.0162396318427,85.15439161069995,652.7302480805834,0.7574496269226074,590.6264994262448,-53.2725081695909,644.2374358943027,0.585297703742981,517.4851047060572,126.18780569598005,527.9312057539619,0.8105217218399048,520.6268547369543,-72.41027421457011,529.0842516045268,0.9658725261688232,628.5510807420881,210.29462121631855,353.9072751976146,0.963975191116333,645.1411168604118,-154.9252575032883,335.95439113307293,0.93426775932312,777.2227982502324,256.79313173326733,224.27767745131302,0.18512871861457825,795.7895949252497,-178.7450454883664,196.87537156452225,0.8895034790039062,406.7406596917428,148.79841042540008,183.44253140009454,0.4665848910808563,448.2636018359446,-47.31341153189451,160.20841165024513,0.10875976085662843,593.3082118006373,141.54387121973926,-74.79271384819998,0.6222113370895386,669.443610145187,-73.73636234942047,49.22263776875704,0.6520084142684937,431.0767735923513,168.10519161302432,-614.3208587235706,0.010960221290588379,549.8675590595126,-119.60300483514514,-375.97446934022605,0.011597543954849243,3209.98,861.84,2.9,357.78,,,,,3203.32,486.23,6.78,179.77,3203.37,475.03,6.99,179.77,,,,,3206.95,115.73,7.05,179.26,3206.76,130.44,7.12,179.26,3206.58,144.59,7.03,179.26,3205.18,333.49,7.55,179.77,3159.05,882.18,6.99,89.71,3205.13,347.99,7.44,179.77,3161.41,883.49,7.97,89.71,2906.46,880.92,6.98,89.71,2940.12,880.79,7.99,89.71,2830.35,880.22,7.97,89.69,2857.13,880.36,9.94,89.69,2713.87,879.6,7.99,89.69,3202.41,912.3,8.23,179.45,3205.85,845.23,3.09,359.99,2648.97,846.86,7.95,353.93,2671.68,733.48,7.97,337.35,2674.55,724.53,7.83,337.35,3200.83,1077.14,8.73,179.45,3200.57,1104.11,10.03,179.45,3200.24,1138.71,8.78,179.45,,,,,,,,,,,,,3a,16,1568728996
